
[00:00:00.000 --> 00:00:02.000]  歡迎收看「時事獨播」,我是主持人李卓人。
[00:05:03.200 --> 00:05:05.040]  為什麼呢
[00:05:05.040 --> 00:05:06.080]  原來就在這個時候
[00:05:06.080 --> 00:05:09.640]  老師靜靜地在班房的門推開
[00:05:09.640 --> 00:05:11.840]  站在他的後面
[00:05:11.840 --> 00:05:14.840]  不出聲
[00:05:14.840 --> 00:05:16.360]  但是所有的同學都看到他
[00:05:16.360 --> 00:05:19.400]  然後
[00:05:19.400 --> 00:05:20.680]  老師就一直站在那裡
[00:05:20.680 --> 00:05:21.600]  聽聽他說什麼
[00:05:21.600 --> 00:05:25.520]  他一路就是一支支吹吹的在那裡說
[00:05:25.520 --> 00:05:27.400]  品評這幅畫怎樣怎樣不好
[00:05:27.400 --> 00:05:30.720]  還要裝作好像老師平日那把發出的聲音
[00:05:30.720 --> 00:05:31.960]  撐著腰
[00:05:31.960 --> 00:05:34.040]  然後在那裡指出他的問題
[00:05:34.040 --> 00:05:37.200]  接著當他說到這句話
[00:05:37.200 --> 00:05:38.960]  我教你
[00:05:38.960 --> 00:05:40.040]  現在聽我說
[00:05:40.040 --> 00:05:42.000]  怎樣畫這幅畫
[00:05:42.000 --> 00:05:43.160]  看著
[00:05:43.160 --> 00:05:44.000]  色相圖
[00:05:44.000 --> 00:05:46.000]  我老師經常說色相圖
[00:05:46.000 --> 00:05:47.200]  色相圖應該怎樣
[00:05:47.200 --> 00:05:48.040]  第幾集
[00:05:48.040 --> 00:05:49.920]  那他
[00:05:49.920 --> 00:05:51.120]  明不明白
[00:05:51.120 --> 00:05:51.760]  那個同學
[00:05:51.760 --> 00:05:55.120]  就說我明我明我明
[00:05:55.120 --> 00:05:55.880]  接著
[00:05:55.880 --> 00:05:56.320]  他說
[00:05:56.320 --> 00:05:57.680]  接著
[00:05:57.680 --> 00:06:00.560]  老師就在他耳邊說了一句
[00:06:00.560 --> 00:06:02.240]  還有什麼要學
[00:06:02.240 --> 00:06:03.840]  我要改
[00:06:03.840 --> 00:06:05.400]  他說當然很多東西要改
[00:06:05.400 --> 00:06:06.480]  他原來聽不到
[00:06:06.480 --> 00:06:08.840]  原來是老師在他後面說的那句話
[00:06:08.840 --> 00:06:09.840]  接著老師說
[00:06:09.840 --> 00:06:11.760]  怎樣改
[00:06:11.760 --> 00:06:13.480]  他才會那一刻才會留意
[00:06:13.480 --> 00:06:15.360]  原來老師這麼快就回來了
[00:06:15.360 --> 00:06:19.320]  你知道跟著那堂課之後
[00:06:19.320 --> 00:06:21.160]  剩下那兩個多小時
[00:06:21.160 --> 00:06:25.400]  我想是他畢生最難過的那兩個多小時
[00:06:25.400 --> 00:06:30.360]  因為老師完全叫他坐在那個桌子上畫一幅畫
[00:06:30.360 --> 00:06:31.600]  然後老師監督著他
[00:06:31.600 --> 00:06:33.120]  這個為什麼這樣加
[00:06:33.120 --> 00:06:34.600]  這個顏色怎樣
[00:06:34.600 --> 00:06:36.280]  這條線應該怎樣畫
[00:06:36.280 --> 00:06:37.440]  咦 又加了顏色下去
[00:06:39.040 --> 00:06:45.760]  這種叫做拿著雞毛當令箭的一種心態
[00:06:45.760 --> 00:06:47.760]  其實
[00:06:47.760 --> 00:07:01.160]  是很容易出現在你和我今天特別活在教會裡面的時候的信徒所犯的一些侍奉上的問題
[00:07:01.160 --> 00:07:05.040]  所以今天我會和大家一起去看一下這個題目
[00:07:05.040 --> 00:07:14.000]  也都承接著先前一直說到有關於耶穌為了不斷的訓練栽培這幫門徒
[00:07:14.000 --> 00:07:18.040]  於是乎每一次都有個特別的課題
[00:07:18.040 --> 00:07:21.720]  來提醒他們有什麼地方他們需要去改進的
[00:07:21.720 --> 00:07:25.240]  今天我就選了這個題目和大家一起去看
[00:07:25.240 --> 00:07:26.240]  這個題目叫做
[00:07:26.240 --> 00:07:31.920]  防範墮入在侍奉當中自稱偉大的陰溝
[00:07:32.800 --> 00:07:35.840]  讓我們不要掉進這個陷阱裡面
[00:07:35.840 --> 00:07:39.440]  來犯了自我偉大
[00:07:39.440 --> 00:07:45.120]  甚至拿著上帝給我們一點點的權力
[00:07:45.120 --> 00:07:48.880]  然後妄自去自我去吹噓
[00:07:48.880 --> 00:07:51.040]  我們一起翻開這段聖經
[00:07:51.040 --> 00:07:52.560]  一起看一看讀一看
[00:07:52.560 --> 00:07:53.040]  好嗎
[00:07:53.040 --> 00:07:58.080]  好 我們一起翻開馬太福音第十七章第十四節至第二十一節
[00:07:58.080 --> 00:07:59.840]  我們再讀一下這段經文
[00:07:59.840 --> 00:08:05.440]  這段經文讓我們能夠更加熟悉當中的內容
[00:08:05.440 --> 00:08:07.840]  然後才去看一看究竟說什麼
[00:08:07.840 --> 00:08:14.880]  我們一起打開讀一下馬太福音第十四章第十四節
[00:08:14.880 --> 00:08:16.480]  我們一起讀
[00:08:16.480 --> 00:08:21.280]  耶穌我們到了眾人那裡
[00:08:21.280 --> 00:08:24.160]  有一個人來見耶穌
[00:08:24.160 --> 00:08:29.440]  貴那說:主啊!您問我的兒子
[00:08:29.440 --> 00:08:32.640]  他害癲癇的病很苦
[00:08:32.640 --> 00:08:35.040]  屢次的在火裡
[00:08:35.040 --> 00:08:37.600]  屢次的在水裡
[00:08:37.600 --> 00:08:41.440]  我帶他到你們旁途那裡
[00:08:41.440 --> 00:08:44.400]  他們卻不能醫治他
[00:08:44.400 --> 00:08:50.960]  耶穌說:哎!這又不順又茂的世代
[00:08:50.960 --> 00:08:54.960]  我在你們這裡要到什麼時候呢?
[00:08:54.960 --> 00:08:58.400]  我忍耐你們要到什麼時候呢?
[00:08:58.400 --> 00:09:01.440]  把他帶到我這裡來吧
[00:09:01.440 --> 00:09:04.080]  耶穌斥責那鬼
[00:09:04.080 --> 00:09:05.840]  鬼就出來
[00:09:05.840 --> 00:09:09.040]  從此孩子就痊癒了
[00:09:09.040 --> 00:09:12.800]  門徒悶悶的到耶穌庚前
[00:09:12.800 --> 00:09:17.440]  說:我們為什麼不能趕出那鬼呢?
[00:09:17.440 --> 00:09:21.920]  耶穌說:是因你們的信心少
[00:09:21.920 --> 00:09:24.240]  我實在告訴你們
[00:09:24.240 --> 00:09:26.240]  你們若有信心
[00:09:26.240 --> 00:09:28.800]  像一顆芥菜種
[00:09:28.800 --> 00:09:31.440]  就是對這座山說
[00:09:31.440 --> 00:09:34.480]  你從這邊挪到那邊
[00:09:34.480 --> 00:09:36.960]  他也必都挪去
[00:09:36.960 --> 00:09:41.360]  並且你們沒有一件不能做的事了
[00:09:41.360 --> 00:09:43.840]  至於這一類的鬼
[00:09:43.840 --> 00:09:45.440]  養不好過
[00:09:45.440 --> 00:09:46.560]  禁食
[00:09:46.560 --> 00:09:48.800]  他就不出來
[00:09:48.800 --> 00:09:52.800]  這個聖經很多時候被不少的信徒
[00:09:52.800 --> 00:09:57.040]  用來鼓勵一些沒有信心的信徒
[00:09:57.040 --> 00:10:01.040]  讓他們能夠重覆重拾信心
[00:10:01.040 --> 00:10:03.200]  因為上帝有英雄
[00:10:03.200 --> 00:10:07.920]  你就必定能夠凡事都能立
[00:10:07.920 --> 00:10:11.840]  是不是這樣解釋呢?
[00:10:11.840 --> 00:10:14.320]  其實這些解釋
[00:10:14.320 --> 00:10:17.600]  和人們解釋舊約聖經
[00:10:17.600 --> 00:10:20.800]  阿彼戈的禱告一樣
[00:10:20.800 --> 00:10:22.400]  都犯同一個錯誤
[00:10:22.400 --> 00:10:24.400]  那就是一小段的經文
[00:10:24.400 --> 00:10:29.520]  然後他認為這條聖經對他有最大益處
[00:10:29.520 --> 00:10:31.120]  於是就引用了
[00:10:31.120 --> 00:10:32.720]  阿彼戈的禱告
[00:10:32.720 --> 00:10:33.760]  你禱告有信心
[00:10:33.760 --> 00:10:35.520]  你就可以什麼都成就了
[00:10:35.520 --> 00:10:38.640]  上帝就不斷大大賜福給你
[00:10:38.640 --> 00:10:42.960]  這種變質取義的詮釋聖經的方法
[00:10:42.960 --> 00:10:46.640]  非常流行在基督教群體當中
[00:10:46.640 --> 00:10:49.120]  甚至很多基督徒以為真
[00:10:49.120 --> 00:10:52.400]  很多學者甚至用這件事來展示
[00:10:52.400 --> 00:10:53.440]  我們有信心
[00:10:53.440 --> 00:10:55.760]  我們什麼事都能搞定
[00:10:55.760 --> 00:10:58.240]  因為基督教的人最厲害
[00:10:58.240 --> 00:11:01.040]  在前文我們已經說過
[00:11:01.040 --> 00:11:07.200]  耶穌從來都不主張用神蹟來使人信耶穌
[00:11:07.200 --> 00:11:12.800]  因為神蹟不能夠糾正一個人的罪過
[00:11:12.800 --> 00:11:20.000]  神蹟只不過是讓人在一些事物上得到暫時的解決
[00:11:20.000 --> 00:11:24.000]  說真的這個世界最大的神蹟是什麼
[00:11:24.000 --> 00:11:26.400]  最大的神蹟
[00:11:26.400 --> 00:11:30.560]  耶穌說過最大的神蹟就是約拿的神蹟
[00:11:30.560 --> 00:11:33.200]  約拿的神蹟是什麼最大
[00:11:33.200 --> 00:11:34.400]  為什麼是最大
[00:11:34.400 --> 00:11:38.400]  因為是讓人悔改
[00:11:38.400 --> 00:11:41.600]  悔改認罪悔改是今天最大的神蹟
[00:11:41.600 --> 00:11:44.640]  如果你和我是一個真正使人認罪悔改
[00:11:44.640 --> 00:11:47.600]  甚至我們自己的認罪悔改信徒
[00:11:47.600 --> 00:11:52.400]  我們就是一個最大的神蹟
[00:11:52.400 --> 00:11:56.160]  因此耶穌不鼓勵人以神蹟傳道
[00:11:56.160 --> 00:11:59.520]  也同樣剛剛在上文第17章的
[00:11:59.520 --> 00:12:02.720]  沒多久的第一節至第十三節裡面
[00:12:02.720 --> 00:12:05.600]  談及到耶穌登山變像的經文
[00:12:05.600 --> 00:12:08.800]  其實耶穌不是故意在那顯顯神蹟
[00:12:08.800 --> 00:12:11.360]  去說服那群信徒
[00:12:11.360 --> 00:12:13.360]  不是的
[00:12:13.360 --> 00:12:15.520]  更加也不是叫我們作為信徒
[00:12:15.520 --> 00:12:18.320]  要去爭取成為耶穌內圈的幾個門徒
[00:12:18.320 --> 00:12:21.120]  於是可以和耶穌上山上
[00:12:21.120 --> 00:12:22.400]  去經歷這個神蹟
[00:12:22.400 --> 00:12:24.400]  見摩西和以利亞
[00:12:24.400 --> 00:12:26.400]  不是的
[00:12:26.400 --> 00:12:29.600]  登山變像的神蹟
[00:12:29.600 --> 00:12:31.920]  上一堂主日崇拜裡面的講道
[00:12:31.920 --> 00:12:33.920]  我們已經說過
[00:12:33.920 --> 00:12:35.920]  這是一個耶穌幫助信徒
[00:12:35.920 --> 00:12:38.960]  盡心在靈命上的操練的功課
[00:12:38.960 --> 00:12:40.960]  什麼操練的功課
[00:12:40.960 --> 00:12:42.960]  是聽主名的功課
[00:12:42.960 --> 00:12:44.960]  所以在一段時間裡面
[00:12:44.960 --> 00:12:46.960]  耶穌要指定給那群門徒知道
[00:12:46.960 --> 00:12:48.960]  你不要告訴別人
[00:12:48.960 --> 00:12:50.960]  你剛才見過什麼
[00:12:50.960 --> 00:12:52.960]  這個秘密有沒有理由
[00:12:52.960 --> 00:12:54.960]  有什麼理由
[00:12:54.960 --> 00:12:56.960]  耶穌不需要告訴你
[00:12:56.960 --> 00:12:58.960]  在不明白的情況下
[00:12:58.960 --> 00:13:00.960]  你去守這個道
[00:13:00.960 --> 00:13:02.960]  這是主講的說話
[00:13:02.960 --> 00:13:04.960]  這是先前所說的
[00:13:04.960 --> 00:13:06.960]  耶穌來到這段聖經
[00:13:06.960 --> 00:13:10.960]  繼續進入一個更深層次的教導
[00:13:10.960 --> 00:13:12.960]  這個深層次
[00:13:12.960 --> 00:13:14.960]  很深邀貴的
[00:13:14.960 --> 00:13:16.960]  為什麼
[00:13:16.960 --> 00:13:18.960]  因為更進一步要否定神蹟的
[00:13:18.960 --> 00:13:20.960]  報道的
[00:13:20.960 --> 00:13:22.960]  這個做法是錯誤的
[00:13:22.960 --> 00:13:24.960]  說什麼呢
[00:13:24.960 --> 00:13:26.960]  我們去看看
[00:13:26.960 --> 00:13:28.960]  我會分為三個部分
[00:13:28.960 --> 00:13:30.960]  這段的基文就介紹
[00:13:30.960 --> 00:13:32.960]  耶穌和那群門徒
[00:13:32.960 --> 00:13:34.960]  從山上下來之後
[00:13:34.960 --> 00:13:36.960]  就馬上進入
[00:13:36.960 --> 00:13:38.960]  人群當中
[00:13:38.960 --> 00:13:40.960]  當耶穌進入到
[00:13:40.960 --> 00:13:42.960]  人群當中的時候
[00:13:42.960 --> 00:13:44.960]  就發生了一件事
[00:13:44.960 --> 00:13:46.960]  我們先來看看這件事
[00:13:46.960 --> 00:13:48.960]  第十四節至第十六節
[00:13:48.960 --> 00:13:50.960]  我給一個闊系
[00:13:50.960 --> 00:13:52.960]  穿布料
[00:13:52.960 --> 00:13:54.960]  講廣東話都認不出
[00:13:54.960 --> 00:13:56.960]  穿布料是什麼意思呢
[00:13:56.960 --> 00:13:58.960]  想掩飾的東西
[00:13:58.960 --> 00:14:00.960]  終於曝光了
[00:14:00.960 --> 00:14:02.960]  有什麼被曝光了
[00:14:02.960 --> 00:14:04.960]  我們看看第十四節至第十六節
[00:14:04.960 --> 00:14:06.960]  原來耶穌當他們
[00:14:06.960 --> 00:14:08.960]  和門徒下來到眾人面前的時候
[00:14:08.960 --> 00:14:10.960]  就有一個人
[00:14:10.960 --> 00:14:12.960]  這個人是什麼人呢
[00:14:12.960 --> 00:14:14.960]  原來是一個父親
[00:14:14.960 --> 00:14:16.960]  他一來到耶穌基督的面前
[00:14:16.960 --> 00:14:18.960]  馬上就跪下
[00:14:18.960 --> 00:14:20.960]  然後就馬上
[00:14:20.960 --> 00:14:22.960]  和耶穌說這番話
[00:14:22.960 --> 00:14:24.960]  主啊
[00:14:24.960 --> 00:14:26.960]  請憐憫我的兒子
[00:14:26.960 --> 00:14:28.960]  他害顛硬的病很苦
[00:14:28.960 --> 00:14:30.960]  屢次跌在火裡
[00:14:30.960 --> 00:14:32.960]  又屢次跌在水裡
[00:14:32.960 --> 00:14:34.960]  我帶
[00:14:34.960 --> 00:14:36.960]  他到你門徒那裡
[00:14:36.960 --> 00:14:38.960]  他們
[00:14:38.960 --> 00:14:40.960]  卻不能自他
[00:14:40.960 --> 00:14:44.960]  我們看回
[00:14:44.960 --> 00:14:46.960]  跪下是一個什麼行動
[00:14:46.960 --> 00:14:48.960]  跪下其實是指一種馴服
[00:14:48.960 --> 00:14:50.960]  好像一個神
[00:14:50.960 --> 00:14:52.960]  去俯伏在君王的面前
[00:14:52.960 --> 00:14:54.960]  這種行徑
[00:14:54.960 --> 00:14:56.960]  這個父親突然間
[00:14:56.960 --> 00:14:58.960]  來到耶穌基督的面前
[00:14:58.960 --> 00:15:00.960]  去尋求幫助
[00:15:00.960 --> 00:15:02.960]  幫助他一個兒子
[00:15:02.960 --> 00:15:04.960]  這個兒子
[00:15:04.960 --> 00:15:06.960]  患了一個顛硬病
[00:15:06.960 --> 00:15:08.960]  這種情景
[00:15:08.960 --> 00:15:10.960]  很熟悉啊大兄姐妹
[00:15:10.960 --> 00:15:12.960]  因為在馬達福音本裡
[00:15:12.960 --> 00:15:14.960]  這裡已經是第四次出現的經文
[00:15:14.960 --> 00:15:16.960]  這個第四次的經文
[00:15:16.960 --> 00:15:18.960]  都是同樣介紹到
[00:15:18.960 --> 00:15:20.960]  有一個人
[00:15:20.960 --> 00:15:22.960]  是其他的人
[00:15:22.960 --> 00:15:24.960]  特別是他所關心的
[00:15:24.960 --> 00:15:26.960]  甚至是他家人
[00:15:26.960 --> 00:15:28.960]  來作出的祈求
[00:15:28.960 --> 00:15:30.960]  或者要求
[00:15:30.960 --> 00:15:32.960]  小小的筆記
[00:15:32.960 --> 00:15:34.960]  如果大家不記得
[00:15:34.960 --> 00:15:36.960]  在第八章第五節裡
[00:15:36.960 --> 00:15:38.960]  有一個伯夫長為他家中年輕的一位家僕
[00:15:38.960 --> 00:15:40.960]  是一個男生
[00:15:40.960 --> 00:15:42.960]  為他去祈求耶穌去拯救他
[00:15:42.960 --> 00:15:44.960]  在第九章第十八節
[00:15:44.960 --> 00:15:46.960]  有一個
[00:15:46.960 --> 00:15:48.960]  管會堂的主管
[00:15:48.960 --> 00:15:50.960]  來找耶穌去拯救他家中的
[00:15:50.960 --> 00:15:52.960]  管會堂的
[00:15:52.960 --> 00:15:54.960]  他叫施尊降貴
[00:15:54.960 --> 00:15:56.960]  將他的宗教領袖的身份
[00:15:56.960 --> 00:15:58.960]  放得很低
[00:15:58.960 --> 00:16:00.960]  來去請求耶穌的幫助
[00:16:00.960 --> 00:16:02.960]  十五章第十二節
[00:16:02.960 --> 00:16:04.960]  我們剛剛看到
[00:16:04.960 --> 00:16:06.960]  就是一個在
[00:16:06.960 --> 00:16:08.960]  嘉南地區
[00:16:08.960 --> 00:16:10.960]  或者說應該是
[00:16:10.960 --> 00:16:12.960]  泰爾西頓地區的一個
[00:16:12.960 --> 00:16:14.960]  嘉南古人
[00:16:14.960 --> 00:16:16.960]  外邦人來的
[00:16:16.960 --> 00:16:18.960]  來聽到耶穌
[00:16:18.960 --> 00:16:20.960]  去這個地區
[00:16:20.960 --> 00:16:22.960]  就認上這個
[00:16:22.960 --> 00:16:24.960]  婦人
[00:16:24.960 --> 00:16:26.960]  然後為他的女兒尋求
[00:16:26.960 --> 00:16:28.960]  耶穌基督的
[00:16:28.960 --> 00:16:30.960]  醫治
[00:16:30.960 --> 00:16:32.960]  來到這裡第四節
[00:16:32.960 --> 00:16:34.960]  說了什麼呢
[00:16:34.960 --> 00:16:36.960]  上帝
[00:16:36.960 --> 00:16:38.960]  特別是
[00:16:38.960 --> 00:16:40.960]  主位的神
[00:16:40.960 --> 00:16:42.960]  拯救人
[00:16:42.960 --> 00:16:44.960]  那個人
[00:16:44.960 --> 00:16:46.960]  是不是有主動
[00:16:46.960 --> 00:16:48.960]  來看到自己的需要
[00:16:48.960 --> 00:16:52.960]  很多人不來信基督
[00:16:52.960 --> 00:16:54.960]  其實只是想
[00:16:54.960 --> 00:16:56.960]  感上添花
[00:16:56.960 --> 00:16:58.960]  多一點點的好處
[00:16:58.960 --> 00:17:00.960]  或者完美一點
[00:17:00.960 --> 00:17:02.960]  人生
[00:17:02.960 --> 00:17:04.960]  聖經告訴我們
[00:17:04.960 --> 00:17:06.960]  要得到拯救的人
[00:17:06.960 --> 00:17:08.960]  是主動來看到自己的需要
[00:17:08.960 --> 00:17:10.960]  甚至他的心
[00:17:10.960 --> 00:17:12.960]  擴展到
[00:17:12.960 --> 00:17:14.960]  身邊的人
[00:17:14.960 --> 00:17:16.960]  其實我做牧者
[00:17:16.960 --> 00:17:18.960]  不是一個普普的牧者的
[00:17:18.960 --> 00:17:20.960]  顯化
[00:17:20.960 --> 00:17:22.960]  不過做牧者有一個
[00:17:22.960 --> 00:17:24.960]  很重要的特色
[00:17:24.960 --> 00:17:26.960]  你一定要關懷信徒
[00:17:26.960 --> 00:17:28.960]  關懷會有
[00:17:28.960 --> 00:17:30.960]  不是只有自己會有才會關心的
[00:17:30.960 --> 00:17:32.960]  只要有弟兄姊妹
[00:17:32.960 --> 00:17:34.960]  主裡面有需要你都會去關心
[00:17:34.960 --> 00:17:36.960]  所以為什麼
[00:17:36.960 --> 00:17:38.960]  有時候我和師母都說
[00:17:38.960 --> 00:17:40.960]  為什麼一些牧者
[00:17:40.960 --> 00:17:42.960]  很早死的
[00:17:42.960 --> 00:17:44.960]  為什麼
[00:17:44.960 --> 00:17:46.960]  因為關心人是很辛苦
[00:17:46.960 --> 00:17:48.960]  很累的一件事
[00:17:48.960 --> 00:17:50.960]  而作為
[00:17:50.960 --> 00:17:52.960]  信徒同樣都應該
[00:17:52.960 --> 00:17:54.960]  可能你未必需要
[00:17:54.960 --> 00:17:56.960]  關心所有的弟兄姊妹
[00:17:56.960 --> 00:17:58.960]  但至少
[00:17:58.960 --> 00:18:00.960]  在你身邊的
[00:18:00.960 --> 00:18:02.960]  家人他們的救恩
[00:18:02.960 --> 00:18:04.960]  在你身邊的弟兄姊妹
