
[00:00:00.000 --> 00:00:13.000]  各位平安,我們今天有第一次來的朋友,又有第二次,又有第三次,都一次過歡迎大家。
[00:07:43.000 --> 00:07:47.000]  亦都有承諾,認定的時候。
[00:07:47.000 --> 00:07:49.000]  《雅歌二章十六節》說:
[00:07:49.000 --> 00:07:52.000]  「我的良人屬我,我也屬他。」
[00:07:52.000 --> 00:07:56.000]  我不知道大家熟不熟悉雅歌。
[00:07:56.000 --> 00:07:58.000]  雅歌其中有一本書,
[00:07:58.000 --> 00:08:01.000]  很少查經班會查的。
[00:08:01.000 --> 00:08:03.000]  因為很多人一想起雅歌,
[00:08:03.000 --> 00:08:06.000]  雖然很浪漫,但是都很……
[00:08:06.000 --> 00:08:10.000]  兩個字,很甚麼麻?
[00:08:10.000 --> 00:08:12.000]  肉麻!
[00:08:12.000 --> 00:08:14.000]  「咦?為甚麼肉麻?」
[00:08:14.000 --> 00:08:18.000]  因為它裏面有描述到人的身體,
[00:08:18.000 --> 00:08:20.000]  是描述得很白的。
[00:08:20.000 --> 00:08:25.000]  亦有說到在夫妻間裏面的那種情,
[00:08:25.000 --> 00:08:27.000]  和那種性。
[00:08:27.000 --> 00:08:28.000]  所以很多人,
[00:08:28.000 --> 00:08:29.000]  悉經學家都說,
[00:08:29.000 --> 00:08:32.000]  如果整本聖經沒有了雅歌書,
[00:08:32.000 --> 00:08:35.000]  我們就很難去正面去看,
[00:08:35.000 --> 00:08:37.000]  在夫妻關係裏面,
[00:08:37.000 --> 00:08:42.000]  那個正常應該有上帝所創造容許的性生活。
[00:08:42.000 --> 00:08:43.000]  所以有一次,
[00:08:43.000 --> 00:08:46.000]  我在溫哥華旁聽一科神學科,
[00:08:46.000 --> 00:08:48.000]  就是講雅歌。
[00:08:48.000 --> 00:08:50.000]  那時候還是一位女老師,
[00:08:50.000 --> 00:08:52.000]  謝霆博士所教。
[00:08:52.000 --> 00:08:54.000]  她說,很多年前,
[00:08:54.000 --> 00:08:56.000]  第一次教這科的時候,
[00:08:56.000 --> 00:08:57.000]  她自己一直講,
[00:08:57.000 --> 00:08:59.000]  因為她逐章逐節去解釋。
[00:08:59.000 --> 00:09:00.000]  她自己一直講的時候,
[00:09:00.000 --> 00:09:02.000]  都講到臉紅,
[00:09:02.000 --> 00:09:05.000]  當去到某些經節的時候。
[00:09:05.000 --> 00:09:08.000]  她說那次是最多人上神學堂的時候,
[00:09:08.000 --> 00:09:09.000]  是頭暈暈的。
[00:09:09.000 --> 00:09:11.000]  大家都覺得不是太好意思,
[00:09:11.000 --> 00:09:14.000]  然後又怕她問問題。
[00:09:14.000 --> 00:09:16.000]  所以這本書是很特別,
[00:09:16.000 --> 00:09:19.000]  但這本書是一本情詩,
[00:09:19.000 --> 00:09:21.000]  是一本情歌,
[00:09:21.000 --> 00:09:23.000]  是情歌中的情歌。
[00:09:23.000 --> 00:09:26.000]  但為什麼會放在同一個地方?
[00:09:26.000 --> 00:09:28.000]  原來在猶太人,
[00:09:28.000 --> 00:09:30.000]  他們有五個經卷,
[00:09:30.000 --> 00:09:31.000]  很重要的。
[00:09:31.000 --> 00:09:36.000]  這五個經卷在不同的重要日子會講。
[00:09:36.000 --> 00:09:40.000]  你知道猶太人是有不同的節期的。
[00:09:40.000 --> 00:09:43.000]  不如你現在試試猜一下,
[00:09:43.000 --> 00:09:48.000]  雅歌究竟會在哪一個節期裏面講呢?
[00:09:48.000 --> 00:09:50.000]  他們有元月節,
[00:09:50.000 --> 00:09:52.000]  或者叫做除教節,
[00:09:52.000 --> 00:09:53.000]  有七七節,
[00:09:53.000 --> 00:09:55.000]  或者叫做五旬節,
[00:09:55.000 --> 00:09:57.000]  有催國節,
[00:09:57.000 --> 00:09:59.000]  屬序日,
[00:09:59.000 --> 00:10:01.000]  有駐棚節,
[00:10:01.000 --> 00:10:03.000]  有修殿節,
[00:10:03.000 --> 00:10:06.000]  還有普耳節。
[00:10:06.000 --> 00:10:10.000]  你猜猜情歌在哪一個節日,
[00:10:10.000 --> 00:10:13.000]  全部猶太人都要宣讀的?
[00:10:19.000 --> 00:10:21.000]  阿全說什麼?
[00:10:21.000 --> 00:10:23.000]  第四?
[00:10:23.000 --> 00:10:25.000]  這裡叫四?
[00:10:25.000 --> 00:10:27.000]  四月!
[00:10:27.000 --> 00:10:29.000]  四月!
[00:10:29.000 --> 00:10:30.000]  四月!
[00:10:30.000 --> 00:10:32.000]  那是什麼節日?
[00:10:32.000 --> 00:10:33.000]  復活節?
[00:10:33.000 --> 00:10:35.000]  不是!
[00:10:35.000 --> 00:10:37.000]  六月!
[00:10:37.000 --> 00:10:39.000]  二六月!
[00:10:39.000 --> 00:10:42.000]  這個是介乎催國節那一節。
[00:10:42.000 --> 00:10:43.000]  還有呢?
[00:10:43.000 --> 00:10:45.000]  有沒有其他人猜?
[00:10:45.000 --> 00:10:47.000]  七月!
[00:10:47.000 --> 00:10:49.000]  七月?
[00:10:49.000 --> 00:10:51.000]  七月是提詩的月,
[00:10:51.000 --> 00:10:53.000]  駐棚節!
[00:10:53.000 --> 00:10:55.000]  嚴肅會!
[00:10:55.000 --> 00:10:59.000]  哦,因為很嚴肅的時候就讀最不嚴肅的。
[00:10:59.000 --> 00:11:01.000]  我以為你說因為讀完之後結婚了,
[00:11:01.000 --> 00:11:03.000]  然後就駐棚了。
[00:11:03.000 --> 00:11:06.000]  還有什麼?
[00:11:06.000 --> 00:11:08.000]  修殿節!
[00:11:08.000 --> 00:11:10.000]  每個人都被你們猜到了。
[00:11:10.000 --> 00:11:15.000]  阿May說什麼?
[00:11:15.000 --> 00:11:16.000]  如月節!
[00:11:16.000 --> 00:11:18.000]  真的猜到了!
[00:11:18.000 --> 00:11:20.000]  普爾節應該沒有人猜的,
[00:11:20.000 --> 00:11:22.000]  因為普爾節和誰有關?
[00:11:22.000 --> 00:11:24.000]  和Aster有關!
[00:11:24.000 --> 00:11:26.000]  那我一會兒開猜,
[00:11:26.000 --> 00:11:28.000]  究竟,啊!開了猜!
[00:11:28.000 --> 00:11:30.000]  原來是如月節!
[00:11:30.000 --> 00:11:32.000]  阿May知道了,
[00:11:32.000 --> 00:11:34.000]  因為她負責看一次我的PowerPoint。
[00:11:34.000 --> 00:11:38.000]  那你說,
[00:11:38.000 --> 00:11:40.000]  為什麼如月節這麼嚴肅?
[00:11:40.000 --> 00:11:42.000]  出埃及!
[00:11:42.000 --> 00:11:44.000]  是不是?
[00:11:44.000 --> 00:11:46.000]  她還帶了一些獎紙,
[00:11:46.000 --> 00:11:48.000]  為什麼她這個時候讀《雅歌》呢?
[00:11:48.000 --> 00:11:50.000]  一會兒我們,
[00:11:50.000 --> 00:11:52.000]  林May我會和大家分享。
[00:11:52.000 --> 00:11:54.000]  《雅歌》,
[00:11:54.000 --> 00:11:56.000]  但我現在想和大家,
[00:11:56.000 --> 00:11:58.000]  一會兒會先看《路德》,
[00:11:58.000 --> 00:12:00.000]  看完《路德》,
[00:12:00.000 --> 00:12:02.000]  我再回頭看《雅歌》。
[00:12:02.000 --> 00:12:04.000]  所以其中有一條問題,
[00:12:04.000 --> 00:12:06.000]  網上也有人問,
[00:12:06.000 --> 00:12:08.000]  猶太人在如月節晚餐讀的經文,
[00:12:08.000 --> 00:12:10.000]  竟然是《雅歌》,
[00:12:10.000 --> 00:12:12.000]  全部都要讀的,
[00:12:12.000 --> 00:12:14.000]  我們先看一看《路德記》裏面,
[00:12:14.000 --> 00:12:16.000]  有另一個情出現,
[00:12:16.000 --> 00:12:18.000]  其實《路德記》有兩個愛情的故事,
[00:12:18.000 --> 00:12:20.000]  我會定義為,
[00:12:20.000 --> 00:12:22.000]  我現在先說第一個,
[00:12:22.000 --> 00:12:24.000]  《路德記》就叫Ruth,
[00:12:24.000 --> 00:12:26.000]  英文,
[00:12:26.000 --> 00:12:28.000]  當時斯秉正的時候,
[00:12:28.000 --> 00:12:30.000]  國中遭遇饑荒,
[00:12:30.000 --> 00:12:32.000]  這個背景,
[00:12:32.000 --> 00:12:34.000]  歷史背景就是饑荒,
[00:12:34.000 --> 00:12:36.000]  所以猶太的伯利恆,
[00:12:36.000 --> 00:12:38.000]  因為饑荒,沒東西吃,
[00:12:38.000 --> 00:12:40.000]  就帶著他的太太和兩個兒子,
[00:12:40.000 --> 00:12:42.000]  去摩亞地寄居,
[00:12:42.000 --> 00:12:44.000]  原來摩亞地,
[00:12:44.000 --> 00:12:46.000]  就是由伯利恆,
[00:12:46.000 --> 00:12:48.000]  去這個地方,
[00:12:48.000 --> 00:12:50.000]  去到這裏,
[00:12:50.000 --> 00:12:52.000]  這個摩亞地的特別是什麼呢?
[00:12:52.000 --> 00:12:54.000]  就是它是一個,
[00:12:54.000 --> 00:12:56.000]  在猶太人來說,
[00:12:56.000 --> 00:12:58.000]  是不被祝福的一個群體,
[00:12:58.000 --> 00:13:00.000]  他們是不喜歡它的,
[00:13:00.000 --> 00:13:02.000]  所以那一刻要去那裏寄居,
[00:13:02.000 --> 00:13:04.000]  證明那個饑荒是很嚴重,
[00:13:04.000 --> 00:13:06.000]  由伯利恆去到摩亞,
[00:13:06.000 --> 00:13:08.000]  大約是要七到四個小時,
[00:13:08.000 --> 00:13:10.000]  大約是要七到十天,
[00:13:10.000 --> 00:13:12.000]  所以那時就去到,
[00:13:12.000 --> 00:13:14.000]  因為摩亞裏面說的一樣很重要的,
[00:13:14.000 --> 00:13:16.000]  就是他們拜假神,
[00:13:16.000 --> 00:13:18.000]  而拜那個假神,
[00:13:18.000 --> 00:13:20.000]  很殘忍,會獻人祭,
[00:13:20.000 --> 00:13:22.000]  所以猶太人是很不喜歡這一班人,
[00:13:22.000 --> 00:13:24.000]  但是去到那時,
[00:13:24.000 --> 00:13:26.000]  就說到背景,
[00:13:26.000 --> 00:13:28.000]  就是以色列人要服侍,
[00:13:28.000 --> 00:13:30.000]  摩亞王就18年,
[00:13:30.000 --> 00:13:32.000]  所以曾經在《釋斯基爾》,
[00:13:32.000 --> 00:13:34.000]  我們知道背景就是,
[00:13:34.000 --> 00:13:36.000]  以色列人那麼不喜歡他們,
[00:13:36.000 --> 00:13:38.000]  但是卻要服侍了
[00:13:38.000 --> 00:13:40.000]  當時一些不好的王,18年,
[00:13:40.000 --> 00:13:42.000]  在那裏說到有一個人
[00:13:42.000 --> 00:13:44.000]  帶著一個妻子,
[00:13:44.000 --> 00:13:46.000]  因為這個人物關係將來比較複雜,
[00:13:46.000 --> 00:13:48.000]  所以我用一個人物圖,
[00:13:48.000 --> 00:13:50.000]  是讓大家明白多一點,
[00:13:50.000 --> 00:13:52.000]  那做甚麼呢?
[00:13:52.000 --> 00:13:54.000]  算了,我不是Angus,
[00:13:54.000 --> 00:13:56.000]  我出不到一些漂亮的圖畫,
[00:13:56.000 --> 00:13:58.000]  我出一個簡陋一點的,
[00:13:58.000 --> 00:14:00.000]  這個伊利米勒,
[00:14:00.000 --> 00:14:02.000]  就是帶著太太,
[00:14:02.000 --> 00:14:04.000]  和他兩個兒子,
[00:14:04.000 --> 00:14:06.000]  這樣就去到了,
[00:14:06.000 --> 00:14:08.000]  很清楚吧?
[00:14:08.000 --> 00:14:10.000]  然後他帶著哪一個呢?
[00:14:10.000 --> 00:14:12.000]  就是帶著拿俄米,
[00:14:12.000 --> 00:14:14.000]  拿俄米,
[00:14:14.000 --> 00:14:16.000]  就帶著拿俄米,
[00:14:16.000 --> 00:14:18.000]  就帶著兩個兒子,
[00:14:18.000 --> 00:14:20.000]  一個叫做基連,
[00:14:20.000 --> 00:14:22.000]  一個叫做馬倫,
[00:14:22.000 --> 00:14:24.000]  分別這兩個兒子,
[00:14:24.000 --> 00:14:26.000]  每人娶了太太,
[00:14:26.000 --> 00:14:28.000]  對不起,
[00:14:28.000 --> 00:14:30.000]  其中還發生了
[00:14:30.000 --> 00:14:32.000]  第一個悲劇,
[00:14:32.000 --> 00:14:34.000]  就是她的丈夫死了,
[00:14:34.000 --> 00:14:36.000]  就是拿俄米的丈夫死了,
[00:14:36.000 --> 00:14:40.000]  分別大家娶了兩個太太,
[00:14:40.000 --> 00:14:42.000]  就是俄爾巴和盧德,
[00:14:42.000 --> 00:14:44.000]  就是我們今天的女主角,
[00:14:44.000 --> 00:14:46.000]  這裏就是那個關係圖,
[00:14:46.000 --> 00:14:48.000]  更大的悲劇,
[00:14:48.000 --> 00:14:50.000]  就是在他們去到摩亞寄居這段時間,
[00:14:50.000 --> 00:14:52.000]  不單止拿俄米的丈夫離開了世界,
[00:14:52.000 --> 00:14:54.000]  連她兩個兒子也離開了世界,
[00:14:54.000 --> 00:14:56.000]  變成了三個兒子,
[00:14:56.000 --> 00:14:58.000]  三個兒子,
[00:14:58.000 --> 00:15:00.000]  三個兒子,
[00:15:00.000 --> 00:15:02.000]  離開了世界,
[00:15:02.000 --> 00:15:04.000]  變成了三個寡婦在這裏,
[00:15:04.000 --> 00:15:06.000]  盧德繼續記載,
[00:15:06.000 --> 00:15:08.000]  就是一章六節,
[00:15:08.000 --> 00:15:10.000]  他和兩個兒婦起身,
[00:15:10.000 --> 00:15:12.000]  要從摩亞地歸回,
[00:15:12.000 --> 00:15:14.000]  因為他在摩亞地聽見耶路撒冷說
[00:15:14.000 --> 00:15:16.000]  眷顧自己的百姓,
[00:15:16.000 --> 00:15:18.000]  賜糧食於他們。
[00:15:18.000 --> 00:15:20.000]  原來當他們去到摩亞一段時間之後,
[00:15:20.000 --> 00:15:22.000]  耶路撒冷有了食物,
[00:15:22.000 --> 00:15:24.000]  伯利恆有了食物,
[00:15:24.000 --> 00:15:26.000]  然後他就說
[00:15:26.000 --> 00:15:28.000]  我們要回到
[00:15:28.000 --> 00:15:30.000]  屬於我們自己的鄉下,
[00:15:30.000 --> 00:15:32.000]  這個時候
[00:15:32.000 --> 00:15:34.000]  阿南米就和他們說
[00:15:34.000 --> 00:15:36.000]  你們不如就回到娘家吧
[00:15:36.000 --> 00:15:38.000]  就是和他們兩個
[00:15:38.000 --> 00:15:40.000]  是不是叫媳婦?
[00:15:40.000 --> 00:15:42.000]  對,和兩個媳婦說你們回娘家吧
[00:15:42.000 --> 00:15:44.000]  耶和華會恩待你們的
[00:15:44.000 --> 00:15:46.000]  就像你們恩待已死的人
[00:15:46.000 --> 00:15:48.000]  和我一樣
[00:15:48.000 --> 00:15:50.000]  因為他知道在這裏,
[00:15:50.000 --> 00:15:52.000]  這節經文這麼短短,
[00:15:52.000 --> 00:15:54.000]  我們知道這兩個媳婦都是很好的
[00:15:54.000 --> 00:15:56.000]  因為她一直都恩待照顧老人家
[00:15:56.000 --> 00:15:58.000]  以前照顧已死的人
[00:15:58.000 --> 00:16:00.000]  照顧得很好
[00:16:00.000 --> 00:16:02.000]  於是南米就和他們親嘴
[00:16:02.000 --> 00:16:04.000]  他們就放聲大哭
[00:16:04.000 --> 00:16:06.000]  因為不捨得這個婆婆
[00:16:06.000 --> 00:16:08.000]  但當不捨得的時候,他們都說
[00:16:08.000 --> 00:16:10.000]  不如這樣吧,我們和你一起走吧
[00:16:10.000 --> 00:16:12.000]  這兩個媳婦挺好的
[00:16:12.000 --> 00:16:14.000]  說我和你一起走吧
[00:16:14.000 --> 00:16:18.000]  但是婆婆就說
[00:16:18.000 --> 00:16:20.000]  我的女兒啊
[00:16:20.000 --> 00:16:22.000]  你們回去吧
[00:16:22.000 --> 00:16:24.000]  你為什麼要跟我去呢?
[00:16:24.000 --> 00:16:26.000]  我生兒子,做你們的丈夫嗎?
[00:16:26.000 --> 00:16:28.000]  我女兒啊
[00:16:28.000 --> 00:16:30.000]  你們回去吧
[00:16:30.000 --> 00:16:32.000]  原來那時候他們有個習俗
[00:16:32.000 --> 00:16:34.000]  如果自己的老公死了
[00:16:34.000 --> 00:16:36.000]  他們家裏的其他兄弟
[00:16:36.000 --> 00:16:38.000]  要照顧他
[00:16:38.000 --> 00:16:40.000]  但是你發現這個家裏
[00:16:40.000 --> 00:16:42.000]  他們兩個兒子都已經離開了世界
[00:16:42.000 --> 00:16:44.000]  所以他們回去的時候
[00:16:44.000 --> 00:16:46.000]  是沒有人照顧的
[00:16:46.000 --> 00:16:48.000]  另外一個重要的就是
[00:16:48.000 --> 00:16:50.000]  他們兩個都是摩訶的女子
[00:16:50.000 --> 00:16:52.000]  他們去到猶太人的地方
[00:16:52.000 --> 00:16:54.000]  是絕對不受歡迎的
[00:16:54.000 --> 00:16:56.000]  所以這個婆婆也想到
[00:16:56.000 --> 00:16:58.000]  他們兩個的未來
[00:16:58.000 --> 00:17:00.000]  所以就叫他們
[00:17:00.000 --> 00:17:02.000]  回娘家吧
[00:17:02.000 --> 00:17:08.000]  最後她說
[00:17:08.000 --> 00:17:12.000]  我老了,我都不可以再有丈夫了
[00:17:12.000 --> 00:17:14.000]  就算是,我還有指望
[00:17:14.000 --> 00:17:16.000]  今夜有丈夫可以生兒子
[00:17:16.000 --> 00:17:18.000]  她想得很實際
[00:17:18.000 --> 00:17:20.000]  我真的有人娶
[00:17:20.000 --> 00:17:22.000]  有人娶完我
[00:17:22.000 --> 00:17:24.000]  今天就生了兒子
[00:17:24.000 --> 00:17:26.000]  但是你也不可以看著他長大
[00:17:26.000 --> 00:17:28.000]  你們怎麼可以等著不嫁給其他人呢?
[00:17:28.000 --> 00:17:32.000]  婆婆也很愛這兩個媳婦
[00:17:32.000 --> 00:17:34.000]  所以她說
[00:17:34.000 --> 00:17:36.000]  我女兒啊,不要這樣了
[00:17:36.000 --> 00:17:38.000]  為你們的緣故甚是受苦
[00:17:38.000 --> 00:17:40.000]  因為耶和華會伸手攻擊我的
[00:17:40.000 --> 00:17:42.000]  然後她就勸
[00:17:42.000 --> 00:17:44.000]  兩個媳婦真的要走了
[00:17:44.000 --> 00:17:48.000]  兩個媳婦又哭了
[00:17:48.000 --> 00:17:52.000]  娥姨巴就和婆婆親嘴之後離開了
[00:17:52.000 --> 00:17:56.000]  只是怒得不捨得拿娥米
[00:17:56.000 --> 00:18:00.000]  在華本就說不捨得拿娥米
[00:18:00.000 --> 00:18:02.000]  在和合本修訂本
[00:18:02.000 --> 00:18:04.000]  就說緊跟著
[00:18:04.000 --> 00:18:06.000]  在下面這裡
[00:18:06.000 --> 00:18:08.000]  即是一路走的時候
[00:18:08.000 --> 00:18:10.000]  她不捨得走
[00:18:10.000 --> 00:18:12.000]  我們說一路吊著她尾巴
[00:18:12.000 --> 00:18:14.000]  一路跟著她奶奶不捨得走
[00:18:14.000 --> 00:18:16.000]  奶奶發現了之後
[00:18:16.000 --> 00:18:18.000]  她說:你看
[00:18:18.000 --> 00:18:20.000]  你的嫂子已經回到她的本國
[00:18:20.000 --> 00:18:22.000]  去拜所拜的神
[00:18:22.000 --> 00:18:26.000]  你也跟著去吧
[00:18:26.000 --> 00:18:28.000]  然後說了一段對白
[00:18:28.000 --> 00:18:29.000]  如果你問我
[00:18:29.000 --> 00:18:31.000]  我覺得聖經裡最浪漫的
[00:18:31.000 --> 00:18:33.000]  其實我覺得是這一句
[00:18:33.000 --> 00:18:35.000]  剛才Angus幫我們讀出這一句
[00:18:35.000 --> 00:18:38.000]  路德就說:你不要催我回去
[00:18:38.000 --> 00:18:40.000]  不跟隨你
[00:18:40.000 --> 00:18:42.000]  你去哪裡,我就去哪裡
[00:18:42.000 --> 00:18:44.000]  你住在哪裡
[00:18:44.000 --> 00:18:46.000]  我就住在哪裡
[00:18:46.000 --> 00:18:50.000]  你的國是我的國
[00:18:50.000 --> 00:18:54.000]  你的神就是我的神
[00:18:54.000 --> 00:18:57.000]  在座的我想也有奶奶在這裡
[00:18:57.000 --> 00:18:59.000]  我聽到這句話
[00:18:59.000 --> 00:19:02.000]  我想真的很感動
[00:19:02.000 --> 00:19:04.000]  對我來說
[00:19:04.000 --> 00:19:06.000]  這一句是情詩
[00:19:06.000 --> 00:19:08.000]  跟著那句
[00:19:08.000 --> 00:19:09.000]  你就明白多一點點
[00:19:09.000 --> 00:19:12.000]  為何剛才說如死的堅強
[00:19:12.000 --> 00:19:14.000]  一章十七節說
[00:19:14.000 --> 00:19:16.000]  你死在哪裡
[00:19:16.000 --> 00:19:18.000]  我也死在哪裡
[00:19:18.000 --> 00:19:19.000]  葬在哪裡
