
[00:00:00.000 --> 00:00:04.140]  各位大圈子妹
[00:03:35.120 --> 00:03:36.880]  古板至極
[00:03:36.880 --> 00:03:39.440]  因此彼此有衝突
[00:03:39.440 --> 00:03:42.800]  在平直沉默中有激烈的震盪
[00:03:42.800 --> 00:03:45.360]  兩人代表過去的思想
[00:03:45.360 --> 00:03:47.120]  和現在的思維
[00:03:47.120 --> 00:03:48.720]  互為地獄
[00:03:48.720 --> 00:03:50.480]  其實這套電影
[00:03:50.480 --> 00:03:53.520]  不是論及如何破死人的地獄
[00:03:53.520 --> 00:03:57.120]  而是講及人生基本上是一個地獄
[00:03:57.120 --> 00:03:59.680]  要破就是人間的地獄
[00:03:59.680 --> 00:04:01.040]  這個文哥
[00:04:01.040 --> 00:04:02.160]  哈魯汶
[00:04:02.160 --> 00:04:05.360]  其實要破的就是他自己的地獄
[00:04:05.360 --> 00:04:08.080]  所謂地獄就是隔絕的意思
[00:04:08.080 --> 00:04:11.120]  正如他們倆所唱的這一句
[00:04:11.120 --> 00:04:15.600]  「今日天隔一方難見面」
[00:04:15.600 --> 00:04:17.600]  「天隔一方」其實是指
[00:04:17.600 --> 00:04:19.840]  人與人之間的隔絕
[00:04:19.840 --> 00:04:22.080]  這就是地獄人間
[00:04:22.080 --> 00:04:24.800]  文哥對行業敬重
[00:04:24.800 --> 00:04:26.800]  對亡妻情深
[00:04:26.800 --> 00:04:28.560]  對子女負責
[00:04:28.560 --> 00:04:30.800]  古板無情
[00:04:30.800 --> 00:04:34.160]  結果製造很多恐怖的家庭地獄
[00:04:34.160 --> 00:04:37.920]  女兒和小就崇拜父親
[00:04:37.920 --> 00:04:41.120]  比哥哥更願意繼承父親的衣缽
[00:04:41.120 --> 00:04:43.040]  父親生病時
[00:04:43.040 --> 00:04:45.760]  她比哥哥更有耐心照顧爸爸
[00:04:45.760 --> 00:04:49.120]  但是爸爸是用女人污衊
[00:04:49.120 --> 00:04:50.960]  全男全女的思想
[00:04:50.960 --> 00:04:53.280]  一直拒絕他傷害他
[00:04:53.280 --> 00:04:54.800]  兩個人矛盾
[00:04:54.800 --> 00:04:56.480]  最激烈的時候
[00:04:56.480 --> 00:04:58.800]  父親打過他一巴
[00:04:58.800 --> 00:05:01.120]  女兒就帶著怨憤
[00:05:01.120 --> 00:05:05.840]  陷入一些極之不健康的感情關係
[00:05:05.840 --> 00:05:10.320]  與已婚男人竟然發生關係
[00:05:10.320 --> 00:05:15.440]  父親親手為她織了一個牢籠
[00:05:15.440 --> 00:05:18.480]  隨著女兒年齡的長大
[00:05:18.480 --> 00:05:21.200]  越來越緊密
[00:05:21.200 --> 00:05:23.440]  兒子又如何呢?
[00:05:23.440 --> 00:05:27.600]  兒子從小被父親視為接班人
[00:05:27.600 --> 00:05:31.200]  因為父親這一句「繼承衣缽」
[00:05:31.200 --> 00:05:32.720]  早早絕學
[00:05:32.720 --> 00:05:36.240]  十多歲就住在年紀不符的道堡
[00:05:36.240 --> 00:05:38.240]  出入殯儀館
[00:05:38.240 --> 00:05:40.240]  被同齡人歧視
[00:05:40.240 --> 00:05:41.680]  古靈精怪
[00:05:41.680 --> 00:05:42.560]  結婚後
[00:05:42.560 --> 00:05:45.280]  處處要處理大家的利益為重
[00:05:45.280 --> 00:05:47.280]  忽視了自己的家庭
[00:05:47.280 --> 00:05:50.480]  中年時為了兒子能夠進入名校
[00:05:50.480 --> 00:05:52.240]  自己成為基督徒
[00:05:52.240 --> 00:05:56.160]  被詛咒「棄屍滅祖」
[00:05:56.160 --> 00:05:58.560]  讓父親丟臉
[00:05:58.560 --> 00:06:00.320]  罵到兒子死
[00:06:00.320 --> 00:06:03.200]  於是破地獄的專家
[00:06:03.200 --> 00:06:06.400]  竟然製造了一個活生生
[00:06:06.400 --> 00:06:08.960]  屬自己的人間地獄
[00:06:08.960 --> 00:06:10.960]  雖然文哥最後醒悟過來
[00:06:10.960 --> 00:06:13.120]  在臨終時破了自己的地獄
[00:06:13.120 --> 00:06:14.240]  打破傳統
[00:06:14.240 --> 00:06:18.640]  圓與兄妹二人合同為他做的法事
[00:06:18.640 --> 00:06:21.120]  所謂的The Final Dance
[00:06:21.120 --> 00:06:24.320]  表面看來好像大團圓
[00:06:24.320 --> 00:06:28.320]  但這套電影帶給我們一個難以解決的難題
[00:06:28.320 --> 00:06:30.320]  就是生死的問題
[00:06:30.320 --> 00:06:33.120]  生死問題也是基本問題
[00:06:33.120 --> 00:06:35.120]  也是我要處理的問題
[00:06:35.120 --> 00:06:37.600]  所謂人有悲歡離合
[00:06:37.600 --> 00:06:39.840]  月有陰晴圓缺
[00:06:39.840 --> 00:06:41.840]  此事古難全
[00:06:41.840 --> 00:06:43.840]  故事的結束
[00:06:43.840 --> 00:06:46.240]  提到一件事很少人提到
[00:06:46.240 --> 00:06:47.840]  我們甚至奇怪
[00:06:47.840 --> 00:06:50.720]  為何這套電影用此來作結束
[00:06:50.720 --> 00:06:52.880]  這套電影結束時
[00:06:52.880 --> 00:06:54.880]  提到道生的太太
[00:06:54.880 --> 00:06:57.680]  靠道生帶來喜訊
[00:06:57.680 --> 00:06:59.680]  說她有了新記
[00:06:59.680 --> 00:07:03.200]  誰知道生聽了後極之不開心
[00:07:03.200 --> 00:07:05.680]  在她周圍
[00:07:05.680 --> 00:07:09.280]  每天面對的是生離死別的事
[00:07:09.280 --> 00:07:11.680]  這一回想到終有一天
[00:07:11.680 --> 00:07:15.840]  她的家庭會面臨同一遭遇
[00:07:15.840 --> 00:07:17.840]  她想逃避
[00:07:17.840 --> 00:07:19.840]  她想不要
[00:07:19.840 --> 00:07:21.840]  她想解決
[00:07:21.840 --> 00:07:25.200]  但逃避是否解決這個問題
[00:07:26.160 --> 00:07:28.160]  作為一個牧師
[00:07:28.160 --> 00:07:32.240]  我同樣看到人間生離死別
[00:07:32.240 --> 00:07:35.200]  但我們卻有永生的盼望
[00:07:35.200 --> 00:07:37.200]  完全不同
[00:07:37.200 --> 00:07:41.200]  唯有耶穌基督的福音和祂的救贖
[00:07:41.200 --> 00:07:43.200]  才可以告訴我們
[00:07:43.200 --> 00:07:45.200]  真正的破地獄是甚麼
[00:07:45.200 --> 00:07:48.640]  或者我們首先要看看
[00:07:48.640 --> 00:07:50.640]  聖經所說的地獄
[00:07:50.640 --> 00:07:52.640]  究竟是怎樣一回事
[00:07:52.640 --> 00:07:56.640]  2003年一個研究小組
[00:07:56.640 --> 00:07:58.640]  發現64%的美國人
[00:07:58.640 --> 00:08:00.640]  預計死後會上天堂
[00:08:00.640 --> 00:08:02.640]  不足1%的美國人
[00:08:02.640 --> 00:08:04.640]  認為自己會落地獄
[00:08:04.640 --> 00:08:08.640]  不相信聖經有關永恆懲罰教義
[00:08:08.640 --> 00:08:10.640]  甚至有些人認為
[00:08:10.640 --> 00:08:12.640]  就算有也與我無關
[00:08:12.640 --> 00:08:14.640]  遙遙遠遠的
[00:08:14.640 --> 00:08:16.640]  但事實上
[00:08:16.640 --> 00:08:18.640]  在基督教的教義裏
[00:08:18.640 --> 00:08:22.640]  教義是一個非常重要的部份
[00:08:22.640 --> 00:08:24.640]  重要的是
[00:08:24.640 --> 00:08:26.640]  耶穌對地獄的教導
[00:08:26.640 --> 00:08:28.640]  比所有聖經的作者
[00:08:28.640 --> 00:08:30.640]  加起來還要多
[00:08:30.640 --> 00:08:34.640]  所以我們看到聖經是一個很奇怪的事
[00:08:34.640 --> 00:08:36.640]  在整本聖經中
[00:08:36.640 --> 00:08:38.640]  你會發現
[00:08:38.640 --> 00:08:40.640]  最多關於地獄的是誰呢?
[00:08:40.640 --> 00:08:42.640]  就是耶穌
[00:08:42.640 --> 00:08:44.640]  耶穌說到永火和刑罰
[00:08:44.640 --> 00:08:46.640]  祂所說的地獄事
[00:08:46.640 --> 00:08:50.640]  比所有作者加起來還要多
[00:08:50.640 --> 00:08:54.640]  祂說的地獄是甚麼呢?
[00:08:54.640 --> 00:08:58.640]  地獄就是永火和刑罰
[00:08:58.640 --> 00:09:00.640]  是天使和拒絕上帝的人
[00:09:00.640 --> 00:09:02.640]  最終的歸宿
[00:09:02.640 --> 00:09:06.640]  馬達芬第25章41節和46節
[00:09:06.640 --> 00:09:08.640]  那些陷在罪業裏的人
[00:09:08.640 --> 00:09:10.640]  將面臨地獄之火的危險
[00:09:10.640 --> 00:09:12.640]  馬達芬第5章22節
[00:09:12.640 --> 00:09:14.640]  18章第8節和46節
[00:09:14.640 --> 00:09:16.640]  馬達芬第10章28節
[00:09:16.640 --> 00:09:18.640]  耶穌說:那剎身體不能殺靈魂的
[00:09:18.640 --> 00:09:20.640]  不要怕他們
[00:09:20.640 --> 00:09:22.640]  唯有能把身體和靈魂都滅在地裏的
[00:09:22.640 --> 00:09:24.640]  就要怕他
[00:09:24.640 --> 00:09:26.640]  這就是許頓門徒的說法
[00:09:26.640 --> 00:09:28.640]  其中一些門徒
[00:09:28.640 --> 00:09:30.640]  最終真是被磨折被割成兩半
[00:09:30.640 --> 00:09:32.640]  被剝皮活生生地燒死
[00:09:32.640 --> 00:09:34.640]  但是
[00:09:34.640 --> 00:09:36.640]  他說和地獄比較
[00:09:36.640 --> 00:09:38.640]  這些是小兒科
[00:09:38.640 --> 00:09:40.640]  然而對耶穌來說
[00:09:40.640 --> 00:09:42.640]  地獄似乎是一個真實存在的事
[00:09:42.640 --> 00:09:44.640]  地獄不單止是肉體痛苦的地方
[00:09:44.640 --> 00:09:46.640]  也都是精神痛苦的地方
[00:09:46.640 --> 00:09:48.640]  耶穌經常將地獄描繪為
[00:09:48.640 --> 00:09:50.640]  痛苦的烈火
[00:09:50.640 --> 00:09:52.640]  和外面的黑暗
[00:09:52.640 --> 00:09:54.640]  馬達芬第25章30節
[00:09:54.640 --> 00:09:56.640]  和尤大書第6節
[00:09:56.640 --> 00:09:58.640]  第7節和第13節
[00:09:58.640 --> 00:10:00.640]  一個充滿難以想像的痛苦和不幸的地方
[00:10:00.640 --> 00:10:02.640]  就是這個所謂地獄
[00:10:02.640 --> 00:10:04.640]  我們不禁會問
[00:10:04.640 --> 00:10:06.640]  神起不是愛嗎?
[00:10:06.640 --> 00:10:08.640]  神起不是要我們去愛嗎?
[00:10:08.640 --> 00:10:10.640]  神起不是要我們去愛嗎?
[00:10:10.640 --> 00:10:12.640]  神起不是恩典之語嗎?
[00:10:12.640 --> 00:10:14.640]  耶穌基督起不是
[00:10:14.640 --> 00:10:16.640]  講很多關於犧牲的愛嗎?
[00:10:16.640 --> 00:10:18.640]  為什麼講到地獄的時候
[00:10:18.640 --> 00:10:20.640]  他用一些那麼生動
[00:10:20.640 --> 00:10:22.640]  那麼令人毛骨悚然的方法
[00:10:22.640 --> 00:10:24.640]  去講及地獄呢?
[00:10:24.640 --> 00:10:26.640]  我們一定要找出一個真理
[00:10:26.640 --> 00:10:28.640]  為什麼我們要明白地獄的真理?
[00:10:28.640 --> 00:10:30.640]  因為耶穌覺得
[00:10:30.640 --> 00:10:32.640]  這個是重要的
[00:10:32.640 --> 00:10:34.640]  無可否認
[00:10:34.640 --> 00:10:36.640]  聖經講述地獄的事情
[00:10:36.640 --> 00:10:38.640]  固然對我們非常有幫助
[00:10:38.640 --> 00:10:40.640]  但有一個更加重要的問題
[00:10:40.640 --> 00:10:42.640]  就是地獄究竟是怎樣的一回事呢?
[00:10:42.640 --> 00:10:44.640]  聖經中對地獄的描述
[00:10:44.640 --> 00:10:46.640]  我們應否按字面去解釋呢?
[00:10:46.640 --> 00:10:48.640]  還是當作一種圖像
[00:10:48.640 --> 00:10:50.640]  symbolic呢?
[00:10:50.640 --> 00:10:52.640]  不少的神學家
[00:10:52.640 --> 00:10:54.640]  好像英國的John Stott
[00:10:54.640 --> 00:10:56.640]  以為神並不是創造一個
[00:10:56.640 --> 00:10:58.640]  令人毛骨悚然
[00:10:58.640 --> 00:11:00.640]  非常殘酷的地獄
[00:11:00.640 --> 00:11:02.640]  來處罰那些不信仰的人
[00:11:02.640 --> 00:11:04.640]  而是在地獄中
[00:11:04.640 --> 00:11:06.640]  我們不可以去愛嗎?
[00:11:06.640 --> 00:11:08.640]  他們以為希伯來文
[00:11:08.640 --> 00:11:10.640]  Shil這個字
[00:11:10.640 --> 00:11:12.640]  或者希臘文的Hedi
[00:11:12.640 --> 00:11:14.640]  本來是指墳墓
[00:11:14.640 --> 00:11:16.640]  而墳墓裡的人
[00:11:16.640 --> 00:11:18.640]  處於一個不存在的狀態
[00:11:18.640 --> 00:11:20.640]  死者失去意識
[00:11:20.640 --> 00:11:22.640]  因此感覺不到疼痛
[00:11:22.640 --> 00:11:24.640]  上帝所設定的罪和刑罰
[00:11:24.640 --> 00:11:26.640]  是死亡
[00:11:26.640 --> 00:11:28.640]  而不是烈火地獄
[00:11:28.640 --> 00:11:30.640]  讓人去折磨
[00:11:30.640 --> 00:11:32.640]  上帝告訴我們
[00:11:32.640 --> 00:11:34.640]  第一個亞當
[00:11:34.640 --> 00:11:36.640]  違反了上帝的律法
[00:11:36.640 --> 00:11:38.640]  他的懲罰就是死亡
[00:11:38.640 --> 00:11:40.640]  創世紀2:17
[00:11:40.640 --> 00:11:41.640]  他沒有說
[00:11:41.640 --> 00:11:43.640]  懲罰就是地獄的
[00:11:43.640 --> 00:11:45.640]  永遠燒不熄的火
[00:11:45.640 --> 00:11:47.640]  後來當亞當犯罪之後
[00:11:47.640 --> 00:11:49.640]  上帝就告訴你
[00:11:49.640 --> 00:11:51.640]  他所受的懲罰是什麼?
[00:11:51.640 --> 00:11:53.640]  你本是塵土仍歸於塵土
[00:11:53.640 --> 00:11:55.640]  況且永恆的折磨
[00:11:55.640 --> 00:11:58.640]  這種想法是上帝深惡痛絕的
[00:11:58.640 --> 00:12:01.640]  比如耶利米蘇32:35
[00:12:01.640 --> 00:12:03.640]  這個想法違背了
[00:12:03.640 --> 00:12:06.640]  聖經上帝的愛教導
[00:12:06.640 --> 00:12:09.640]  祂希望我們出於愛去崇拜祂
[00:12:09.640 --> 00:12:14.640]  不是出於害怕、驚恐、怕受苦
[00:12:14.640 --> 00:12:16.640]  而去敬拜祂
[00:12:16.640 --> 00:12:19.640]  這是馬達福音22:36-38的訊息
[00:12:19.640 --> 00:12:21.640]  他們更指出在聖經中
[00:12:21.640 --> 00:12:24.640]  雅各和約伯等虔誠人
[00:12:24.640 --> 00:12:26.640]  都預料會落地獄
[00:12:26.640 --> 00:12:28.640]  那麼為什麼信耶穌的人
[00:12:28.640 --> 00:12:30.640]  都會落地獄呢?
[00:12:30.640 --> 00:12:32.640]  創世紀37:35、約伯紀14:13
[00:12:32.640 --> 00:12:34.640]  就是這麼說的
[00:12:34.640 --> 00:12:36.640]  甚至耶穌基督在死後和復活之間
[00:12:36.640 --> 00:12:38.640]  也曾到地獄裡
[00:12:38.640 --> 00:12:40.640]  士郎子二章31節和
[00:12:40.640 --> 00:12:42.640]  彼得前書第三章都是
[00:12:42.640 --> 00:12:45.640]  顯然從這些描述看來
[00:12:45.640 --> 00:12:47.640]  地獄這個字
[00:12:47.640 --> 00:12:49.640]  只是指憤怒
[00:12:49.640 --> 00:12:52.640]  而不是指永恆受苦的陰間
[00:12:52.640 --> 00:12:55.640]  面對這些矛盾
[00:12:55.640 --> 00:12:56.640]  誰是對的?
[00:12:56.640 --> 00:12:59.640]  應該我們從自然面去理解
[00:12:59.640 --> 00:13:00.640]  地獄是什麼?
[00:13:00.640 --> 00:13:03.640]  還是純粹從一個
[00:13:03.640 --> 00:13:05.640]  象徵性的角度去看呢?
[00:13:05.640 --> 00:13:08.640]  究竟地獄的真相是什麼呢?
[00:13:08.640 --> 00:13:11.640]  這就是我們要思考的問題
[00:13:11.640 --> 00:13:13.640]  首先我們要看看一些
[00:13:13.640 --> 00:13:15.640]  值得考慮的問題
[00:13:15.640 --> 00:13:17.640]  要明白聖經所說
[00:13:17.640 --> 00:13:19.640]  地獄的真論
[00:13:19.640 --> 00:13:22.640]  我們一定要考慮幾個重要因素
[00:13:22.640 --> 00:13:25.640]  第一不少信徒
[00:13:25.640 --> 00:13:27.640]  他們認知的地獄
[00:13:27.640 --> 00:13:30.640]  並不是聖經所說的地獄
[00:13:30.640 --> 00:13:33.640]  而是來自希臘的神話
[00:13:33.640 --> 00:13:35.640]  和其他宗教的神話
[00:13:35.640 --> 00:13:37.640]  即是他們受了
[00:13:37.640 --> 00:13:41.640]  不是聖經的資訊所描繪的地獄
[00:13:41.640 --> 00:13:45.640]  來當成是聖經所說的地獄
[00:13:45.640 --> 00:13:46.640]  比方來說
[00:13:46.640 --> 00:13:48.640]  梵蒂岡教堂裡有一封
[00:13:48.640 --> 00:13:50.640]  Michael Angelo的繪畫
[00:13:50.640 --> 00:13:52.640]  是說到地獄的
[00:13:52.640 --> 00:13:54.640]  是來自很出名的
[00:13:54.640 --> 00:13:57.640]  梵蒂岡教堂所描繪的地獄圖畫
[00:13:57.640 --> 00:14:00.640]  全部都不是聖經裡所說的
[00:14:00.640 --> 00:14:03.640]  而是希臘神話所說的
[00:14:03.640 --> 00:14:07.640]  這些印象深深地印在我們腦海裡
[00:14:07.640 --> 00:14:09.640]  以為基督教所提到的地獄
[00:14:09.640 --> 00:14:11.640]  就是這麼恐怖的
[00:14:11.640 --> 00:14:13.640]  所以我們一定要分辨清楚
[00:14:13.640 --> 00:14:15.640]  什麼是出於聖經
[00:14:15.640 --> 00:14:17.640]  什麼不是出於聖經
[00:14:17.640 --> 00:14:20.640]  絕對不能混為一談
[00:14:20.640 --> 00:14:23.640]  在聖經裡通常有兩幅圖畫
[00:14:23.640 --> 00:14:24.640]  去形容地獄
[00:14:24.640 --> 00:14:26.640]  第一幅是火
[00:14:26.640 --> 00:14:28.640]  看宿路第20章15節
[00:14:28.640 --> 00:14:30.640]  就以火狐來形容地獄
[00:14:30.640 --> 00:14:33.640]  果然有不息的永火
[00:14:33.640 --> 00:14:35.640]  永恆地燒著
[00:14:35.640 --> 00:14:37.640]  第二幅圖畫就是黑暗
[00:14:37.640 --> 00:14:40.640]  就好像馬太君第25章30節說
[00:14:40.640 --> 00:14:42.640]  耶穌提到過沒用的暴人
[00:14:42.640 --> 00:14:44.640]  必丟在外面黑暗裡
[00:14:44.640 --> 00:14:45.640]  哀哭切齒
[00:14:45.640 --> 00:14:47.640]  我們都拗頭了
[00:14:47.640 --> 00:14:48.640]  感到奇怪
[00:14:48.640 --> 00:14:51.640]  如果地獄是有永遠不滅的火
[00:14:51.640 --> 00:14:53.640]  又怎會有黑暗呢?
[00:14:53.640 --> 00:14:55.640]  如果有黑暗
[00:14:55.640 --> 00:14:57.640]  又怎會有永遠不滅的火呢?
[00:14:57.640 --> 00:14:59.640]  很明顯我們絕對不能夠
[00:14:59.640 --> 00:15:02.640]  從字面去理解這些說話
[00:15:02.640 --> 00:15:05.640]  因為作者是用圖像去表達一個訊息
[00:15:05.640 --> 00:15:10.640]  所謂火是將萬物萬事都消滅成灰
[00:15:10.640 --> 00:15:12.640]  化為灰
[00:15:12.640 --> 00:15:14.640]  而黑暗就是沒有光的意思
[00:15:14.640 --> 00:15:15.640]  神就是光
[00:15:15.640 --> 00:15:17.640]  所以他們有黑暗
[00:15:17.640 --> 00:15:21.640]  所以黑暗就是象徵和神隔絕
[00:15:21.640 --> 00:15:24.640]  耶穌所用地獄這個字
[00:15:24.640 --> 00:15:26.640]  叫Dihana
[00:15:26.640 --> 00:15:29.640]  其實Dihana是一個地方名
[00:15:29.640 --> 00:15:32.640]  位於耶路撒冷附近的一個山谷
[00:15:32.640 --> 00:15:36.640]  昔日每天在那裡焚燒一堆垃圾
[00:15:36.640 --> 00:15:41.640]  以及那些沒有家人可以埋葬被遺棄的屍體
[00:15:41.640 --> 00:15:44.640]  當成一個亂葬崗那樣燒
[00:15:44.640 --> 00:15:46.640]  在《馬雅福音》第9章43節
[00:15:46.640 --> 00:15:49.640]  耶穌說到一個人要去地獄見哈娜
[00:15:49.640 --> 00:15:52.640]  那裡有蟲子是不會死的
[00:15:52.640 --> 00:15:54.640]  火是不滅的
[00:15:54.640 --> 00:16:01.640]  耶穌是指生活在垃圾堆中的屍體裡的蟲
[00:16:01.640 --> 00:16:05.640]  很明顯這個圖像不能夠按字面解釋
[00:16:05.640 --> 00:16:06.640]  如果按字面解釋
[00:16:06.640 --> 00:16:08.640]  這些蟲都會燒死的
[00:16:08.640 --> 00:16:14.640]  所以我們不能從一個字面的解釋
[00:16:14.640 --> 00:16:18.640]  去解釋聖經裡所描繪地獄的情況
[00:16:18.640 --> 00:16:21.640]  綜合以上所說我們可以做一個結論
[00:16:21.640 --> 00:16:25.640]  聖經所描繪的地獄情況都是線波力
[00:16:25.640 --> 00:16:27.640]  不應該用字面解釋
[00:16:27.640 --> 00:16:29.640]  但是聖經有幾段聖經
[00:16:29.640 --> 00:16:32.640]  似乎說到地獄好像真有其事
[00:16:32.640 --> 00:16:34.640]  而不是一些圖像
[00:16:34.640 --> 00:16:37.640]  值得我們去詳細看看其中一段聖經
[00:16:37.640 --> 00:16:41.640]  就是路加分第16章的一段聖經
[00:16:41.640 --> 00:16:46.640]  路加分第16章是耶穌所說的一個比喻
[00:16:46.640 --> 00:16:51.640]  說兩個人兩個際遇有兩個不同的結果
[00:16:51.640 --> 00:16:55.640]  首先我要說明這是一個比喻
[00:16:55.640 --> 00:16:58.640]  不是一個真實描繪
[00:16:58.640 --> 00:17:00.640]  是一個虛構的比喻
[00:17:00.640 --> 00:17:02.640]  是一個故事
[00:17:02.640 --> 00:17:04.640]  有些人就反對了
[00:17:04.640 --> 00:17:05.640]  不會吧
[00:17:05.640 --> 00:17:08.640]  如果是虛構故事怎麼會有名字呢
[00:17:08.640 --> 00:17:11.640]  這裡有個名字叫拉薩路
[00:17:11.640 --> 00:17:16.640]  但問題是否有名字的就不可以是虛構故事
[00:17:16.640 --> 00:17:20.640]  很多著名的小說都有名字
[00:17:20.640 --> 00:17:22.640]  我們都知道是故事
[00:17:22.640 --> 00:17:26.640]  有名字不等於是真實
[00:17:26.640 --> 00:17:29.640]  況且還有一件很奇怪的事
[00:17:29.640 --> 00:17:32.640]  在這個比喻裡有兩個主人翁
[00:17:32.640 --> 00:17:35.640]  一個是乞丐拉薩路
[00:17:35.640 --> 00:17:36.640]  一個是才主
[00:17:36.640 --> 00:17:38.640]  這個才主就沒有名字
