
[00:00:00.000 --> 00:00:07.000]  上一次我們提到有關一個很出色的引賢人
[00:04:38.000 --> 00:04:43.000]  那耶穌究竟和門徒的關係是怎樣呢
[00:04:43.000 --> 00:04:44.000]  我突然想到
[00:04:44.000 --> 00:04:47.000]  如果說和門徒緊密的關係
[00:04:47.000 --> 00:04:49.000]  我想到中國有一個
[00:04:49.000 --> 00:04:51.000]  都是兩個字很出名的人
[00:04:51.000 --> 00:04:53.000]  你猜到是哪兩個字嗎
[00:04:53.000 --> 00:04:54.000]  對了
[00:04:54.000 --> 00:04:56.000]  就是孔子
[00:04:56.000 --> 00:04:58.000]  傳說中孔子有弟子
[00:04:58.000 --> 00:04:59.000]  三千人
[00:04:59.000 --> 00:05:00.000]  厲害
[00:05:00.000 --> 00:05:02.000]  三千人
[00:05:02.000 --> 00:05:04.000]  另外有一班厲害的
[00:05:04.000 --> 00:05:05.000]  就是七十二人
[00:05:05.000 --> 00:05:07.000]  就叫七十二門徒
[00:05:07.000 --> 00:05:09.000]  七十二人中
[00:05:09.000 --> 00:05:11.000]  有十個是最厲害的
[00:05:11.000 --> 00:05:14.000]  就叫孔門十節
[00:05:14.000 --> 00:05:16.000]  厲害在哪呢
[00:05:16.000 --> 00:05:17.000]  有幾方面厲害
[00:05:17.000 --> 00:05:20.000]  需要有什麼厲害的地方呢
[00:05:20.000 --> 00:05:22.000]  如果說德行
[00:05:22.000 --> 00:05:24.000]  道德品格好
[00:05:24.000 --> 00:05:26.000]  就叫顏會
[00:05:26.000 --> 00:05:27.000]  敏損
[00:05:27.000 --> 00:05:29.000]  還有嚴耕
[00:05:29.000 --> 00:05:30.000]  然後呢
[00:05:30.000 --> 00:05:31.000]  言語
[00:05:31.000 --> 00:05:32.000]  就是說話厲害的
[00:05:32.000 --> 00:05:33.000]  有一個叫宰我
[00:05:33.000 --> 00:05:35.000]  有一個叫端木賜
[00:05:35.000 --> 00:05:37.000]  政治厲害的
[00:05:37.000 --> 00:05:40.000]  有一個叫染求
[00:05:40.000 --> 00:05:41.000]  文學厲害的
[00:05:41.000 --> 00:05:43.000]  有一個叫賢演
[00:05:43.000 --> 00:05:45.000]  這些人很厲害的
[00:05:45.000 --> 00:05:47.000]  各有所長
[00:05:47.000 --> 00:05:52.000]  孔子要找最後交棒給那十個人
[00:05:52.000 --> 00:05:53.000]  是要厲害的
[00:05:53.000 --> 00:05:55.000]  還要是每人有不同厲害的地方
[00:05:55.000 --> 00:05:58.000]  那麼耶穌找的那些門徒
[00:05:58.000 --> 00:06:00.000]  要求高還是低呢
[00:06:00.000 --> 00:06:01.000]  我們一起看看
[00:06:01.000 --> 00:06:04.000]  耶穌怎樣挑選他頭幾個門徒
[00:06:04.000 --> 00:06:05.000]  當你一邊想的時候
[00:06:05.000 --> 00:06:06.000]  你一邊想
[00:06:06.000 --> 00:06:09.000]  看看有沒有你自己的影子
[00:06:09.000 --> 00:06:10.000]  因為你經常覺得
[00:06:10.000 --> 00:06:11.000]  可能侍奉很難的
[00:06:11.000 --> 00:06:13.000]  做不到的
[00:06:13.000 --> 00:06:15.000]  達不到耶穌的要求的
[00:06:15.000 --> 00:06:18.000]  你看看耶穌怎樣找那幾個
[00:06:18.000 --> 00:06:19.000]  如果你還記得
[00:06:19.000 --> 00:06:21.000]  就是上次說約翰這個引賢人
[00:06:21.000 --> 00:06:24.000]  他雖然在曠野那麼偏僻
[00:06:24.000 --> 00:06:27.000]  但是很多人湧去曠野聽他講道
[00:06:27.000 --> 00:06:30.000]  還要是做他的門徒
[00:06:30.000 --> 00:06:32.000]  在《約翰科》一章三十五節
[00:06:32.000 --> 00:06:34.000]  記載得很清楚
[00:06:34.000 --> 00:06:37.000]  他說「再次日,約翰和兩個門徒
[00:06:37.000 --> 00:06:39.000]  就站在一個地方」
[00:06:39.000 --> 00:06:41.000]  這個次日的意思就是
[00:06:41.000 --> 00:06:45.000]  剛剛昨天耶穌才浸泥
[00:06:45.000 --> 00:06:46.000]  第二天
[00:06:46.000 --> 00:06:49.000]  當約翰和兩個門徒站在曠野的時候
[00:06:49.000 --> 00:06:51.000]  突然間約翰就和兩個門徒說
[00:06:51.000 --> 00:06:53.000]  指著一個地方
[00:06:53.000 --> 00:06:54.000]  他說你看
[00:06:54.000 --> 00:06:58.000]  是神的羔羊指著的地方
[00:06:58.000 --> 00:07:01.000]  原來那時候耶穌剛剛走過
[00:07:01.000 --> 00:07:03.000]  上帝的羔羊
[00:07:03.000 --> 00:07:04.000]  其實說得簡單一點
[00:07:04.000 --> 00:07:06.000]  就是代罪羔羊
[00:07:06.000 --> 00:07:09.000]  就好像在《約翰科》一章二十九節
[00:07:09.000 --> 00:07:14.000]  他說「除去世人罪孽」的羔羊
[00:07:14.000 --> 00:07:15.000]  那一刻
[00:07:15.000 --> 00:07:18.000]  還有兩個約翰的門徒在一起
[00:07:18.000 --> 00:07:20.000]  誰知道聖經就說
[00:07:20.000 --> 00:07:22.000]  門徒一聽完約翰這樣說
[00:07:22.000 --> 00:07:24.000]  你看這是神的羔羊
[00:07:24.000 --> 00:07:26.000]  跟著那兩個門徒做什麼呢?
[00:07:26.000 --> 00:07:27.000]  對了
[00:07:27.000 --> 00:07:28.000]  就是跟著耶穌
[00:07:28.000 --> 00:07:30.000]  如果現代用什麼說話
[00:07:30.000 --> 00:07:33.000]  去形容這兩個門徒呢?
[00:07:33.000 --> 00:07:35.000]  你們這麼準確
[00:07:35.000 --> 00:07:37.000]  我不知道能不能播出
[00:07:37.000 --> 00:07:38.000]  應該可以播出
[00:07:38.000 --> 00:07:40.000]  有人說「反骨」
[00:07:40.000 --> 00:07:42.000]  反不反骨?
[00:07:42.000 --> 00:07:44.000]  反不反骨呢?
[00:07:44.000 --> 00:07:46.000]  但大家記不記得
[00:07:46.000 --> 00:07:47.000]  其實我覺得不是反骨
[00:07:47.000 --> 00:07:49.000]  是反而聽話
[00:07:49.000 --> 00:07:50.000]  你記不記得
[00:07:50.000 --> 00:07:52.000]  這個約翰的引言人
[00:07:52.000 --> 00:07:54.000]  他一直都在說
[00:07:54.000 --> 00:07:56.000]  要看著主角
[00:07:56.000 --> 00:07:58.000]  就是耶穌那邊
[00:07:58.000 --> 00:07:59.000]  要看著耶穌那邊
[00:07:59.000 --> 00:08:02.000]  所以原本跟隨著約翰的兩個門徒
[00:08:02.000 --> 00:08:05.000]  他一定聽過約翰這樣說過這件事
[00:08:05.000 --> 00:08:09.000]  他是救世主的先鋒
[00:08:09.000 --> 00:08:11.000]  他是幫他鋪平那條路
[00:08:11.000 --> 00:08:14.000]  所以現在既然師父說救世主來了
[00:08:14.000 --> 00:08:16.000]  那麼他們就立刻行動
[00:08:16.000 --> 00:08:19.000]  所以反而這兩個門徒是很信服
[00:08:19.000 --> 00:08:20.000]  很聽話
[00:08:20.000 --> 00:08:22.000]  當兩個人跟著耶穌的時候
[00:08:22.000 --> 00:08:25.000]  耶穌突然間知道後面有人跟著他
[00:08:25.000 --> 00:08:27.000]  如果你走一走街
[00:08:27.000 --> 00:08:30.000]  你會感覺到有人在後面跟著你
[00:08:30.000 --> 00:08:32.000]  一時時
[00:08:32.000 --> 00:08:35.000]  經常在後面有人跟著你嗎?
[00:08:35.000 --> 00:08:37.000]  有時你會感受到
[00:08:37.000 --> 00:08:39.000]  你一看到的時候
[00:08:39.000 --> 00:08:41.000]  那你當然是回頭了
[00:08:41.000 --> 00:08:43.000]  你一回頭
[00:08:43.000 --> 00:08:44.000]  耶穌也是這樣
[00:08:44.000 --> 00:08:45.000]  聖經記載
[00:08:45.000 --> 00:08:46.000]  耶穌回頭了
[00:08:46.000 --> 00:08:47.000]  他問了一個問題
[00:08:47.000 --> 00:08:49.000]  他說
[00:08:49.000 --> 00:08:51.000]  你們要什麼?
[00:08:51.000 --> 00:08:53.000]  What do you want?
[00:08:53.000 --> 00:08:54.000]  那你也會回頭
[00:08:54.000 --> 00:08:56.000]  為什麼跟著我?
[00:08:56.000 --> 00:08:57.000]  還是不要了
[00:08:57.000 --> 00:08:58.000]  你走吧
[00:08:58.000 --> 00:09:01.000]  你看看如果很高大很兇的
[00:09:01.000 --> 00:09:02.000]  你趕快走吧
[00:09:02.000 --> 00:09:04.000]  你不要問人了
[00:09:04.000 --> 00:09:08.000]  然後門徒的回答也挺有趣的
[00:09:08.000 --> 00:09:10.000]  我一直思考到今天
[00:09:10.000 --> 00:09:11.000]  我都沒有找到確實答案
[00:09:11.000 --> 00:09:12.000]  所以我們集思廣益
[00:09:12.000 --> 00:09:14.000]  我們之後回去祈禱想想
[00:09:14.000 --> 00:09:16.000]  為什麼耶穌會這樣回答呢?
[00:09:16.000 --> 00:09:18.000]  為什麼門徒會這樣回答呢?
[00:09:18.000 --> 00:09:19.000]  當耶穌問完
[00:09:19.000 --> 00:09:20.000]  What do you want? 之後
[00:09:20.000 --> 00:09:21.000]  他說
[00:09:21.000 --> 00:09:22.000]  老師
[00:09:22.000 --> 00:09:23.000]  拉比
[00:09:23.000 --> 00:09:25.000]  你住在哪裡?
[00:09:25.000 --> 00:09:27.000]  大家都笑了
[00:09:27.000 --> 00:09:28.000]  你住在哪裡?
[00:09:28.000 --> 00:09:29.000]  你會不會
[00:09:29.000 --> 00:09:31.000]  你會不會剛剛認識一個人的時候
[00:09:31.000 --> 00:09:32.000]  剛剛聊天
[00:09:32.000 --> 00:09:33.000]  剛剛認識
[00:09:33.000 --> 00:09:34.000]  然後說
[00:09:34.000 --> 00:09:35.000]  你住在哪裡?
[00:09:35.000 --> 00:09:37.000]  這句對白
[00:09:37.000 --> 00:09:38.000]  我很熟悉的
[00:09:38.000 --> 00:09:39.000]  因為以前我還是
[00:09:39.000 --> 00:09:41.000]  頑皮的小朋友的時候
[00:09:41.000 --> 00:09:42.000]  在香港
[00:09:42.000 --> 00:09:45.000]  那些經常被警察搜查身份證
[00:09:45.000 --> 00:09:47.000]  一個月都有兩次
[00:09:47.000 --> 00:09:48.000]  他們好像有兩句
[00:09:48.000 --> 00:09:49.000]  特定的對白
[00:09:49.000 --> 00:09:51.000]  第一句就說
[00:09:51.000 --> 00:09:52.000]  身份證
[00:09:52.000 --> 00:09:53.000]  大家都知道
[00:09:53.000 --> 00:09:55.000]  第一個身份證
[00:09:55.000 --> 00:09:56.000]  第二句就是
[00:09:56.000 --> 00:09:57.000]  住在哪裡?
[00:09:57.000 --> 00:09:59.000]  就是一起兩個對白
[00:09:59.000 --> 00:10:04.000]  為什麼門徒會這樣問呢?
[00:10:04.000 --> 00:10:05.000]  可能
[00:10:05.000 --> 00:10:08.000]  可能就是門徒要找到那件事
[00:10:08.000 --> 00:10:10.000]  不是三言兩語
[00:10:10.000 --> 00:10:12.000]  可以談得攏
[00:10:12.000 --> 00:10:14.000]  還有聖經那時候說什麼呢?
[00:10:14.000 --> 00:10:17.000]  那時候已經是下午四點了
[00:10:17.000 --> 00:10:19.000]  原來聖經的說法
[00:10:19.000 --> 00:10:21.000]  太陽可能差不多下山
[00:10:21.000 --> 00:10:23.000]  如果再不找地方慢慢談
[00:10:23.000 --> 00:10:25.000]  就不夠時間了
[00:10:25.000 --> 00:10:28.000]  然後耶穌怎麼回答呢?
[00:10:28.000 --> 00:10:29.000]  耶穌就說
[00:10:29.000 --> 00:10:35.000]  你們來看
[00:10:35.000 --> 00:10:36.000]  英文是
[00:10:36.000 --> 00:10:38.000]  Come along and see for yourself
[00:10:38.000 --> 00:10:40.000]  他們的確老實不客氣
[00:10:40.000 --> 00:10:42.000]  然後就跟著耶穌
[00:10:42.000 --> 00:10:43.000]  然後就去
[00:10:43.000 --> 00:10:44.000]  根據聖經
[00:10:44.000 --> 00:10:47.000]  應該是他們可能談了一天一夜
[00:10:47.000 --> 00:10:49.000]  因為到了第二天
[00:10:49.000 --> 00:10:51.000]  他們就開始
[00:10:51.000 --> 00:10:54.000]  之後就會跟從耶穌
[00:10:54.000 --> 00:10:56.000]  跟從耶穌的那兩個人是誰呢?
[00:10:56.000 --> 00:11:00.000]  聖經說一個是西門彼得的兄弟安德烈
[00:11:00.000 --> 00:11:01.000]  但另一個呢
[00:11:01.000 --> 00:11:03.000]  聖經是沒有說是誰
[00:11:03.000 --> 00:11:05.000]  但傳統都相信
[00:11:05.000 --> 00:11:07.000]  他就是寫約翰福音這個
[00:11:07.000 --> 00:11:09.000]  因為他是最清楚
[00:11:09.000 --> 00:11:11.000]  知道整件事發生什麼事
[00:11:11.000 --> 00:11:12.000]  大家的對話
[00:11:12.000 --> 00:11:15.000]  所以應該就是寫約翰福音的作者
[00:11:15.000 --> 00:11:16.000]  但你要留意
[00:11:16.000 --> 00:11:17.000]  就是彼得那時候還沒有出場
[00:11:17.000 --> 00:11:21.000]  為什麼會說是彼得的兄弟呢?
[00:11:21.000 --> 00:11:23.000]  其實因為寫約翰福音的時候
[00:11:23.000 --> 00:11:25.000]  彼得已經是很出名的使徒
[00:11:25.000 --> 00:11:26.000]  所以寫的時候
[00:11:26.000 --> 00:11:27.000]  很自然地說
[00:11:27.000 --> 00:11:32.000]  用彼得來帶出安德烈是很合理的
[00:11:32.000 --> 00:11:34.000]  安德烈是一個什麼人呢?
[00:11:34.000 --> 00:11:38.000]  安德烈是第一個在約翰福音記名的門徒
[00:11:38.000 --> 00:11:41.000]  有關他的記載不是太多
[00:11:41.000 --> 00:11:44.000]  不過肯定他跟耶穌的關係是很密切
[00:11:44.000 --> 00:11:46.000]  他跟彼得都是漁夫
[00:11:46.000 --> 00:11:48.000]  他做了一件很重要的事
[00:11:48.000 --> 00:11:49.000]  很重要
[00:11:49.000 --> 00:11:51.000]  影響了整個基督教歷史
[00:11:51.000 --> 00:11:57.000]  就是他找了他的兄弟彼得去見耶穌
[00:11:57.000 --> 00:11:59.000]  相信他這個舉動
[00:11:59.000 --> 00:12:02.000]  是第一個在記載以來傳福音的人
[00:12:02.000 --> 00:12:04.000]  因為他一聽到這個好消息
[00:12:04.000 --> 00:12:07.000]  就馬上回家告訴他哥哥
[00:12:07.000 --> 00:12:11.000]  他說我們遇見尼塞亞了
[00:12:11.000 --> 00:12:14.000]  我們遇見了這個救世主了
[00:12:14.000 --> 00:12:17.000]  我們現在個個都擁有了
[00:12:17.000 --> 00:12:18.000]  知道了
[00:12:18.000 --> 00:12:19.000]  得到了上帝的愛
[00:12:19.000 --> 00:12:21.000]  這個福音
[00:12:21.000 --> 00:12:26.000]  你有沒有試過馬上就回家跟家人說呢?
[00:12:26.000 --> 00:12:27.000]  未必會
[00:12:27.000 --> 00:12:29.000]  或者你不夠膽說
[00:12:29.000 --> 00:12:30.000]  你說不要說
[00:12:30.000 --> 00:12:33.000]  他不讓我回教會
[00:12:33.000 --> 00:12:34.000]  不知道
[00:12:34.000 --> 00:12:36.000]  但是我們可能要學習
[00:12:36.000 --> 00:12:39.000]  去做這個這麼重要的動作
[00:12:39.000 --> 00:12:41.000]  因為就是你這樣去跟你的家人分享
[00:12:41.000 --> 00:12:43.000]  他就會相信了耶穌
[00:12:43.000 --> 00:12:45.000]  而另一個記載也很特別的
[00:12:45.000 --> 00:12:49.000]  就是如果大家還記得五餅二魚的神蹟
[00:12:49.000 --> 00:12:53.000]  就是當日耶穌在山邊跟很多人分享的時候
[00:12:53.000 --> 00:12:57.000]  只是藍丁至少有五千
[00:12:57.000 --> 00:12:59.000]  但是當去到夜了
[00:12:59.000 --> 00:13:01.000]  但是大家不肯走
[00:13:01.000 --> 00:13:02.000]  多麼感恩
[00:13:02.000 --> 00:13:04.000]  聽到聽到不肯走
[00:13:04.000 --> 00:13:05.000]  我們今天試一下好不好
[00:13:05.000 --> 00:13:07.000]  我們試一下三集
[00:13:07.000 --> 00:13:09.000]  一會兒說到三點
[00:13:09.000 --> 00:13:12.000]  看看誰是不肯走
[00:13:12.000 --> 00:13:14.000]  不准出去
[00:13:14.000 --> 00:13:15.000]  我們試一下
[00:13:15.000 --> 00:13:16.000]  那些人不肯走
[00:13:16.000 --> 00:13:17.000]  幾千人不肯走
[00:13:17.000 --> 00:13:19.000]  那怎麼辦呢?
[00:13:19.000 --> 00:13:20.000]  沒有東西吃
[00:13:20.000 --> 00:13:24.000]  然後安德烈帶著一個小朋友
[00:13:24.000 --> 00:13:25.000]  很小的
[00:13:25.000 --> 00:13:27.000]  跟這個我想八歲差不多
[00:13:27.000 --> 00:13:28.000]  帶著一個小朋友
[00:13:28.000 --> 00:13:29.000]  然後小朋友說
[00:13:29.000 --> 00:13:31.000]  我有五個餅、兩條魚
[00:13:31.000 --> 00:13:33.000]  安德烈帶他去找耶穌
[00:13:33.000 --> 00:13:36.000]  這個神蹟出現了
[00:13:36.000 --> 00:13:38.000]  如果你是我呢?
[00:13:38.000 --> 00:13:42.000]  你猜你會不會帶小朋友去找耶穌呢?
[00:13:42.000 --> 00:13:44.000]  你猜你會不會呢?
[00:13:44.000 --> 00:13:45.000]  你幻想一下那個情景
[00:13:45.000 --> 00:13:47.000]  大家很慌張
[00:13:47.000 --> 00:13:48.000]  不知道有沒有東西吃
[00:13:48.000 --> 00:13:49.000]  然後有個小朋友說
[00:13:49.000 --> 00:13:53.000]  我有五條魚、五個餅、兩條魚
[00:13:53.000 --> 00:13:54.000]  你會怎樣呢?
[00:13:54.000 --> 00:13:56.000]  可能你也欣賞他
[00:13:56.000 --> 00:13:59.000]  乖了,知道了,坐在一旁
[00:13:59.000 --> 00:14:01.000]  我們應該會這樣
[00:14:01.000 --> 00:14:02.000]  因為這麼小
[00:14:02.000 --> 00:14:04.000]  你怎麼救整個山頭呢?
[00:14:04.000 --> 00:14:07.000]  但是安德烈就是這樣做
[00:14:07.000 --> 00:14:10.000]  安德烈就是這樣帶著小朋友去找耶穌
[00:14:10.000 --> 00:14:12.000]  所以有人很稱讚安德烈
[00:14:12.000 --> 00:14:14.000]  我們要學的
[00:14:14.000 --> 00:14:17.000]  就是有一個敏銳的心靈
[00:14:17.000 --> 00:14:22.000]  還有很關顧每一個靈魂
[00:14:22.000 --> 00:14:25.000]  他沒有忽略一些人
[00:14:25.000 --> 00:14:28.000]  上兩個星期在祈禱會小組
[00:14:28.000 --> 00:14:30.000]  我們圓了一個大組
[00:14:30.000 --> 00:14:32.000]  我們會分組祈禱
[00:14:32.000 --> 00:14:33.000]  在祈禱會裏面
[00:14:33.000 --> 00:14:35.000]  我聽到一個很美好的見證
[00:14:35.000 --> 00:14:36.000]  那個姐妹不說是誰
[00:14:36.000 --> 00:14:39.000]  她在教會做很多侍奉
[00:14:39.000 --> 00:14:42.000]  很多時候幾乎每次都見到她
[00:14:42.000 --> 00:14:44.000]  有聚會她就來
[00:14:44.000 --> 00:14:47.000]  她說我想起當年二十多年前
[00:14:47.000 --> 00:14:50.000]  現在大家說話都幾十年了
[00:14:50.000 --> 00:14:53.000]  二十多年前我剛剛回教會的時候
[00:14:53.000 --> 00:14:55.000]  沒有人理我
[00:14:55.000 --> 00:14:58.000]  坐了一年沒有人理我
[00:14:58.000 --> 00:15:00.000]  她說慶幸感恩
[00:15:00.000 --> 00:15:01.000]  有一個姐妹
[00:15:01.000 --> 00:15:03.000]  總是坐她前面
[00:15:03.000 --> 00:15:05.000]  因為她每次都坐那個位
[00:15:05.000 --> 00:15:08.000]  其實大家每次坐都是那個位
[00:15:08.000 --> 00:15:10.000]  每次都是
[00:15:10.000 --> 00:15:12.000]  當她回去的時候
[00:15:12.000 --> 00:15:14.000]  前面那個姐妹
[00:15:14.000 --> 00:15:16.000]  你記住是前面
[00:15:16.000 --> 00:15:18.000]  她感受到她來
[00:15:18.000 --> 00:15:19.000]  之餘可能經常留意住
[00:15:19.000 --> 00:15:21.000]  究竟那個姐妹來沒有
[00:15:21.000 --> 00:15:23.000]  然後她一來到
[00:15:23.000 --> 00:15:28.000]  我們現在就沒有放一些詩集和聖經
[00:15:28.000 --> 00:15:31.000]  那個老姐妹就會看好程序表
[00:15:31.000 --> 00:15:33.000]  唱什麼詩歌
[00:15:33.000 --> 00:15:36.000]  然後就用紙紮著那本詩歌
[00:15:36.000 --> 00:15:39.000]  然後她一回來就遞給她
[00:15:39.000 --> 00:15:42.000]  嘩!多溫暖啊
[00:15:42.000 --> 00:15:44.000]  她就說很溫暖
[00:15:44.000 --> 00:15:45.000]  所以二十多年之後
[00:15:45.000 --> 00:15:47.000]  現在那個老姐妹九十多歲
[00:15:47.000 --> 00:15:50.000]  她都會再去探望她
[00:15:50.000 --> 00:15:53.000]  我相信當日這個姐妹做這個動作的時候
[00:15:53.000 --> 00:15:56.000]  她沒有想過將來這個姐妹會獨當一面
[00:15:56.000 --> 00:15:58.000]  所以現在我立刻做些事
