
[00:00:00.000 --> 00:00:06.400]  今天要講大衛傳第十九章
[00:04:51.520 --> 00:04:54.720]  是否真的藉著真理的復和
[00:04:54.720 --> 00:04:56.720]  這很重要
[00:04:56.720 --> 00:04:58.720]  什麼叫真理的復和
[00:04:58.720 --> 00:05:02.560]  就是如果有做錯事有罪的話
[00:05:02.560 --> 00:05:05.760]  應該認罪悔改才復和
[00:05:05.760 --> 00:05:09.840]  不能夠草率兩個人就這樣復和
[00:05:09.840 --> 00:05:14.400]  大衛和拔士巴犯奸人
[00:05:14.400 --> 00:05:22.240]  他都有認罪悔改才能與神復和
[00:05:22.240 --> 00:05:24.960]  其實我們與人復和
[00:05:24.960 --> 00:05:26.960]  是反映出我們與神復和
[00:05:26.960 --> 00:05:28.960]  大家有沒有想過
[00:05:28.960 --> 00:05:30.960]  我們與人的關係
[00:05:30.960 --> 00:05:32.960]  是反映出我們與神的關係
[00:05:32.960 --> 00:05:34.960]  所以如果我們有犯罪的話
[00:05:34.960 --> 00:05:38.960]  我們首先要在神的面前認罪悔改
[00:05:38.960 --> 00:05:42.960]  與神復和之後才能與人復和
[00:05:42.960 --> 00:05:46.960]  如果約納叫大衛和鴨沙龍
[00:05:46.960 --> 00:05:50.000]  不經過認罪悔改來復和
[00:05:50.000 --> 00:05:52.960]  他就是喊大衛於不仁不義
[00:05:52.960 --> 00:05:54.960]  什麼是不仁
[00:05:54.960 --> 00:05:56.960]  就是沒有管好自己的兒子
[00:05:56.960 --> 00:05:58.960]  什麼是不義
[00:05:58.960 --> 00:06:00.960]  就是暗戀被殺
[00:06:00.960 --> 00:06:02.960]  大衛沒有主持公道
[00:06:02.960 --> 00:06:04.960]  這就為之不義
[00:06:04.960 --> 00:06:08.960]  所以如果約納真的要鴨沙龍和大衛復和
[00:06:08.960 --> 00:06:10.960]  不是透過真理認罪悔改的話
[00:06:10.960 --> 00:06:14.960]  這就喊大衛於不仁不義
[00:06:14.960 --> 00:06:18.960]  而我們見到約納就是為了自己的利益
[00:06:18.960 --> 00:06:20.960]  希望他們父子倆復和
[00:06:20.960 --> 00:06:22.960]  這令我想起
[00:06:22.960 --> 00:06:24.960]  一節新約經文
[00:06:24.960 --> 00:06:28.960]  在菲勒比書2:19-21
[00:06:28.960 --> 00:06:30.960]  保羅說
[00:06:30.960 --> 00:06:32.960]  我靠主耶穌指望
[00:06:32.960 --> 00:06:36.960]  快打發齊摩太去見你們
[00:06:36.960 --> 00:06:38.960]  叫我知道你們的事
[00:06:38.960 --> 00:06:40.960]  心裡就得著安慰
[00:06:40.960 --> 00:06:42.960]  因為我沒有別人與我同身
[00:06:42.960 --> 00:06:44.960]  實在掛念你們的事
[00:06:44.960 --> 00:06:48.960]  別人都求自己的事
[00:06:48.960 --> 00:06:50.960]  並不求耶穌基督的事
[00:06:50.960 --> 00:06:52.960]  有沒見到?
[00:06:52.960 --> 00:06:54.960]  什麼叫求耶穌基督的事?
[00:06:54.960 --> 00:06:56.960]  就是求真理
[00:06:56.960 --> 00:06:58.960]  就是傳福音
[00:06:58.960 --> 00:07:00.960]  這是耶穌基督的事
[00:07:00.960 --> 00:07:04.960]  是要人透過認罪悔改與神復和
[00:07:04.960 --> 00:07:06.960]  現在約納要大衛做的
[00:07:06.960 --> 00:07:12.960]  就是沒有經過認罪悔改和鴨沙龍來復和
[00:07:12.960 --> 00:07:14.960]  所以這節的經文提醒我
[00:07:14.960 --> 00:07:16.960]  就像約納一樣
[00:07:16.960 --> 00:07:18.960]  為了自己的利益
[00:07:18.960 --> 00:07:20.960]  而沒有為耶穌基督的事
[00:07:20.960 --> 00:07:26.960]  如果約納真是關心大衛和鴨沙龍的關係
[00:07:26.960 --> 00:07:28.960]  他應該去找鴨沙龍
[00:07:28.960 --> 00:07:32.960]  叫他和大衛認罪悔改
[00:07:32.960 --> 00:07:34.960]  而不是去騙大衛
[00:07:34.960 --> 00:07:38.960]  就是因為沒有經過認罪悔改
[00:07:38.960 --> 00:07:40.960]  帶來日後鴨沙龍和大衛
[00:07:40.960 --> 00:07:44.960]  還有很多問題會出現
[00:07:44.960 --> 00:07:48.960]  約納可能知道拿丹仙之
[00:07:48.960 --> 00:07:52.960]  如何透過講故事、講比喻
[00:07:52.960 --> 00:07:56.960]  提醒大衛認罪悔改
[00:07:56.960 --> 00:07:58.960]  記不記得這件事?
[00:07:58.960 --> 00:08:00.960]  大衛和拔士巴犯奸淫
[00:08:00.960 --> 00:08:04.960]  拿丹仙之就來講給大衛聽
[00:08:04.960 --> 00:08:06.960]  講了一個故事
[00:08:06.960 --> 00:08:10.960]  有個財主又有牛又有羊
[00:08:10.960 --> 00:08:14.960]  但當他的朋友來探訪他
[00:08:14.960 --> 00:08:18.960]  他沒有殺自己的羊、自己的牛來招待他
[00:08:18.960 --> 00:08:24.960]  而是偷了鄰舍唯一的母羊
[00:08:24.960 --> 00:08:26.960]  來招待客人
[00:08:26.960 --> 00:08:28.960]  大衛非常生氣
[00:08:28.960 --> 00:08:30.960]  這個財主要死
[00:08:30.960 --> 00:08:33.960]  還要四倍奉還他所犯的罪
[00:08:33.960 --> 00:08:35.960]  不知道自己拿丹仙
[00:08:35.960 --> 00:08:37.960]  你就是他了
[00:08:37.960 --> 00:08:41.960]  大衛立即認罪悔改
[00:08:41.960 --> 00:08:45.960]  現在約納一樣
[00:08:45.960 --> 00:08:49.960]  希望透過提哥亞婦人的口
[00:08:49.960 --> 00:08:51.960]  講一段故事給大衛聽
[00:08:51.960 --> 00:08:55.960]  提醒大衛要和亞沙龍復和
[00:08:55.960 --> 00:08:57.960]  但問題在哪裡?
[00:08:57.960 --> 00:09:01.960]  大衛和拔士巴的故事是大衛犯罪
[00:09:01.960 --> 00:09:04.960]  現在是亞沙龍犯罪
[00:09:04.960 --> 00:09:08.960]  你不應該找提哥亞婦人來騙大衛
[00:09:08.960 --> 00:09:11.960]  你應該去和亞沙龍說
[00:09:11.960 --> 00:09:13.960]  你要認罪悔改
[00:09:13.960 --> 00:09:16.960]  和你的爸爸復和
[00:09:16.960 --> 00:09:21.960]  我們知道是神差派拿丹仙之去見大衛
[00:09:21.960 --> 00:09:24.960]  講出他和拔士巴的罪
[00:09:24.960 --> 00:09:31.960]  但現在是誰差派提哥亞婦人去騙大衛
[00:09:31.960 --> 00:09:35.960]  我相信是撒旦
[00:09:35.960 --> 00:09:42.960]  而令大衛和亞沙龍的關係更加出現問題
[00:09:42.960 --> 00:09:47.960]  以致日後會發生更大的災難
[00:09:47.960 --> 00:09:53.960]  約納找了一個很聰明的提哥亞婦人
[00:09:53.960 --> 00:09:58.960]  提哥亞在百里行以南大概六里的地方
[00:09:58.960 --> 00:10:03.960]  是一個很出名的鎮
[00:10:03.960 --> 00:10:07.960]  因為是阿摩斯先知的故鄉
[00:10:07.960 --> 00:10:09.960]  所以因而出名
[00:10:09.960 --> 00:10:12.960]  他假裝為死者哀悼
[00:10:12.960 --> 00:10:15.960]  穿上喪服來見大衛
[00:10:15.960 --> 00:10:18.960]  又沒有抹油抹香膏
[00:10:18.960 --> 00:10:21.960]  現在的術語是裝也不化
[00:10:21.960 --> 00:10:24.960]  就來找大衛
[00:10:24.960 --> 00:10:30.960]  而且他和大衛講的話全部都是約納給他的劇本
[00:10:30.960 --> 00:10:36.960]  當時的人民若果對法官的判斷不滿意的話
[00:10:36.960 --> 00:10:39.960]  是有權找王來主持公道
[00:10:39.960 --> 00:10:43.960]  這個婦人經過這條途徑
[00:10:43.960 --> 00:10:46.960]  她來求大衛幫助
[00:10:46.960 --> 00:10:49.960]  一開口就奉承大衛
[00:10:49.960 --> 00:10:51.960]  向大衛致敬
[00:10:51.960 --> 00:10:54.960]  又說自己是大衛的僕人
[00:10:54.960 --> 00:10:56.960]  我是你的侍女 我是你的僕人
[00:10:56.960 --> 00:11:00.960]  這個人說自己的老公死了
[00:11:00.960 --> 00:11:02.960]  他是一個寡婦
[00:11:02.960 --> 00:11:06.960]  兩個兒子在田野裡打起膠上來
[00:11:06.960 --> 00:11:09.960]  一個就殺了另外一個
[00:11:09.960 --> 00:11:13.960]  這個故事有沒有點像《創世紀》第四章
[00:11:13.960 --> 00:11:15.960]  該人殺死了阿伯
[00:11:15.960 --> 00:11:17.960]  又是兩兄弟
[00:11:17.960 --> 00:11:22.960]  但也反映出了鴨沙龍和暗亂的事
[00:11:22.960 --> 00:11:26.960]  究竟這是誤殺還是謀殺呢?
[00:11:26.960 --> 00:11:28.960]  經文沒有說到
[00:11:28.960 --> 00:11:34.960]  現在所有的親戚都要這個婦人交出兒子
[00:11:34.960 --> 00:11:38.960]  將他殺死來為另外一個兒子報仇
[00:11:38.960 --> 00:11:43.960]  其實報血仇的教導真的在聖經裡
[00:11:43.960 --> 00:11:47.960]  《文素記》35章、《生命記》19章都有說到
[00:11:47.960 --> 00:11:52.960]  這個婦人說如果要這樣做的話
[00:11:52.960 --> 00:11:57.960]  就是要將我剩下來的炭火滅盡
[00:11:57.960 --> 00:12:02.960]  不讓我丈夫留他的名和後在這個世上
[00:12:02.960 --> 00:12:07.960]  是一個非常感人、非常煽動的描述
[00:12:07.960 --> 00:12:11.960]  根據律法如果真的謀殺的話
[00:12:11.960 --> 00:12:13.960]  是應該要被處決
[00:12:13.960 --> 00:12:18.960]  《埃及記》21章和《利美記》24章都有說到
[00:12:18.960 --> 00:12:23.960]  所以這個婦人就求大衛不要殺死她的兒子
[00:12:23.960 --> 00:12:26.960]  不要將她的兒子處死
[00:12:26.960 --> 00:12:30.960]  經文是說這個婦人是很聰明
[00:12:30.960 --> 00:12:34.960]  在撒姆爾夏的第十三章第三節
[00:12:34.960 --> 00:12:40.960]  聰明這個字也是用來描述大衛的侄子
[00:12:40.960 --> 00:12:44.960]  約拿達的奸詐、狡詐
[00:12:44.960 --> 00:12:50.960]  所以狡詐這個字和聰明是同一個字
[00:12:50.960 --> 00:12:54.960]  其實聰明和狡詐是一線之差
[00:12:54.960 --> 00:12:58.960]  有時聰明過頭就變成狡詐
[00:12:58.960 --> 00:13:04.960]  這個提哥婦人的聰明肯定不是從神而來的智慧
[00:13:04.960 --> 00:13:06.960]  她是非常狡猾
[00:13:06.960 --> 00:13:11.960]  這些是俗世的智慧想來騙大衛
[00:13:11.960 --> 00:13:15.960]  哭哭啼啼地獲取大衛的同情心
[00:13:15.960 --> 00:13:18.960]  想觸發大衛的感情
[00:13:18.960 --> 00:13:21.960]  其實大衛真是一個感情用事的人
[00:13:21.960 --> 00:13:25.960]  如果我們留意聖經裏所說
[00:13:25.960 --> 00:13:28.960]  記不記得他神的話語說
[00:13:28.960 --> 00:13:32.960]  王不可以為自己多立妃嬪
[00:13:32.960 --> 00:13:34.960]  但是大衛就很多妃嬪
[00:13:34.960 --> 00:13:36.960]  他沒有聽到神的話
[00:13:36.960 --> 00:13:38.960]  因為他感情用事
[00:13:38.960 --> 00:13:40.960]  他還娶了外邦的妻子
[00:13:40.960 --> 00:13:42.960]  也是不可以做的
[00:13:42.960 --> 00:13:48.960]  當素羅將他的妻子米甲改嫁別人的時候
[00:13:48.960 --> 00:13:51.960]  他居然將這個太太截回來
[00:13:51.960 --> 00:13:54.960]  又是違反了神的律例典章
[00:13:54.960 --> 00:13:56.960]  因為他感情用事
[00:13:56.960 --> 00:13:58.960]  當他搬運藥櫃的時候
[00:13:58.960 --> 00:14:00.960]  又是沒有照神的話語
[00:14:00.960 --> 00:14:05.960]  他還要向阿門人施慈慰
[00:14:05.960 --> 00:14:09.960]  這個也是神的話語所禁止的
[00:14:09.960 --> 00:14:15.960]  最後他和別氏巴因為感情用事而犯了姦淫
[00:14:15.960 --> 00:14:19.960]  所以大衛我們見到他一直以來都是感情用事
[00:14:19.960 --> 00:14:24.960]  現在提哥阿輔人就是要用他的弱點
[00:14:24.960 --> 00:14:26.960]  知道大衛的人是這樣
[00:14:26.960 --> 00:14:31.960]  他就要大衛用感情用事來判斷這件事
[00:14:31.960 --> 00:14:37.960]  我時時都說我們讀聖經千萬不要感情用事
[00:14:37.960 --> 00:14:41.960]  有很多人讀聖經讀到眼淚都流了
[00:14:41.960 --> 00:14:42.960]  很感動
[00:14:42.960 --> 00:14:44.960]  不是說不好
[00:14:44.960 --> 00:14:48.960]  但是很多時候我們被感情感動了
[00:14:48.960 --> 00:14:52.960]  我們就很可能不能有理智來看看
[00:14:52.960 --> 00:14:55.960]  聖經真的在說什麼
[00:14:55.960 --> 00:14:57.960]  就好像大衛一樣
[00:14:57.960 --> 00:15:01.960]  他就是被感情佔了上風
[00:15:01.960 --> 00:15:05.960]  以至他不能理智地作出決定
[00:15:05.960 --> 00:15:10.960]  當那丹仙之說出他和別氏巴的罪
[00:15:10.960 --> 00:15:12.960]  大衛很理智
[00:15:12.960 --> 00:15:15.960]  他知道這個財主應該被罰
[00:15:15.960 --> 00:15:17.960]  他完全理智
[00:15:17.960 --> 00:15:24.960]  但是現在提哥阿輔人就是要他感情用事來作出決定
[00:15:24.960 --> 00:15:29.960]  而不是理智地來裁定
[00:15:29.960 --> 00:15:36.960]  其實這件事這個故事有很大的破綻
[00:15:36.960 --> 00:15:38.960]  但是大衛看不到
[00:15:38.960 --> 00:15:40.960]  第一個破綻是什麼
[00:15:40.960 --> 00:15:43.960]  如果這兩個兄弟打架
[00:15:43.960 --> 00:15:45.960]  一個殺死另外一個
[00:15:45.960 --> 00:15:48.960]  完全沒有目擊證人的話
[00:15:48.960 --> 00:15:52.960]  提哥阿輔人怎麼知道這件事會這樣發生
[00:15:52.960 --> 00:15:55.960]  當時沒有目擊證人
[00:15:55.960 --> 00:15:58.960]  還有這個兒子殺了人
[00:15:58.960 --> 00:16:03.960]  究竟是出於智慧還是意外
[00:16:03.960 --> 00:16:05.960]  神的律例典章有說
[00:16:05.960 --> 00:16:07.960]  如果是誤殺的話
[00:16:07.960 --> 00:16:12.960]  這個誤殺的犯人是能夠得到保護的
[00:16:12.960 --> 00:16:15.960]  在聖經裡告訴我們
[00:16:15.960 --> 00:16:18.960]  在以色列有六個屠城
[00:16:18.960 --> 00:16:23.960]  是可以被誤殺的人逃避得到保護
[00:16:23.960 --> 00:16:27.960]  死者死了不能說話
[00:16:27.960 --> 00:16:29.960]  另外一個兒子還沒死
[00:16:29.960 --> 00:16:31.960]  為什麼不走出來為自己辯護
[00:16:31.960 --> 00:16:33.960]  如果真的有誤殺的話
[00:16:33.960 --> 00:16:36.960]  完全沒有說到
[00:16:36.960 --> 00:16:40.960]  所以其實這個故事是有它的破綻
[00:16:40.960 --> 00:16:44.960]  大衛以前是一個非常聰明的人
[00:16:44.960 --> 00:16:48.960]  但自從他和拔士巴犯了奸淫之後
[00:16:48.960 --> 00:16:51.960]  他就開始不能真真正正
[00:16:51.960 --> 00:16:54.960]  很客觀的分析事例
[00:16:54.960 --> 00:16:57.960]  也失去了他的洞察力
[00:16:57.960 --> 00:17:00.960]  所以他看不到這一切
[00:17:00.960 --> 00:17:04.960]  大衛就分了三個不同的回應
[00:17:04.960 --> 00:17:06.960]  來回答這個婦人
[00:17:06.960 --> 00:17:09.960]  首先他就想敷衍這個婦人
[00:17:09.960 --> 00:17:11.960]  他說可以了可以了
[00:17:11.960 --> 00:17:12.960]  我會下令
[00:17:12.960 --> 00:17:13.960]  我會幫助你的
[00:17:13.960 --> 00:17:16.960]  沒有人會傷害你和你的兒子
[00:17:16.960 --> 00:17:19.960]  但這個婦人怎樣回答呢
[00:17:19.960 --> 00:17:23.960]  她說如果你這樣判的話
[00:17:23.960 --> 00:17:26.960]  神會不會詛咒你的
[00:17:26.960 --> 00:17:29.960]  因為你沒有秉行公義
[00:17:29.960 --> 00:17:32.960]  神會不會詛咒你
[00:17:32.960 --> 00:17:34.960]  然後這個婦人怎樣說呢
[00:17:34.960 --> 00:17:36.960]  如果是這樣的話
[00:17:36.960 --> 00:17:39.960]  我願意承擔一切的後果
[00:17:39.960 --> 00:17:42.960]  我願意承擔我兒子的罪
[00:17:42.960 --> 00:17:45.960]  我願意為我兒子贖罪
[00:17:45.960 --> 00:17:48.960]  其實這句話是有骨的
[00:17:48.960 --> 00:17:52.960]  我願意為我兒子贖罪
[00:17:52.960 --> 00:17:54.960]  你怎樣呢?
[00:17:54.960 --> 00:17:56.960]  你願不願意為
[00:17:56.960 --> 00:18:01.960]  亞沙隆你自己的親生兒子贖罪
[00:18:01.960 --> 00:18:06.960]  但聖經裏有沒有教父債子還
[00:18:06.960 --> 00:18:08.960]  從來沒有的
[00:18:08.960 --> 00:18:11.960]  以西哲書的十八章說得很清楚
[00:18:11.960 --> 00:18:14.960]  我們不應該包容
[00:18:14.960 --> 00:18:17.960]  縱容我們的子女來犯罪
[00:18:17.960 --> 00:18:21.960]  縱容子女犯罪更加是罪加一等
[00:18:21.960 --> 00:18:25.960]  然後大衛又怎樣呢
[00:18:25.960 --> 00:18:27.960]  第二個回應
[00:18:27.960 --> 00:18:29.960]  更加的具體
[00:18:29.960 --> 00:18:31.960]  他說凡難為你的
[00:18:31.960 --> 00:18:34.960]  你就帶他來我這裡
[00:18:34.960 --> 00:18:36.960]  他必不再搞擾你
[00:18:36.960 --> 00:18:39.960]  搞擾這個字是什麼意思呢
[00:18:39.960 --> 00:18:41.960]  抓我啊
[00:18:41.960 --> 00:18:43.960]  我們廣東人說什麼
[00:18:43.960 --> 00:18:45.960]  有人動你啊
[00:18:45.960 --> 00:18:47.960]  你來找我
[00:18:47.960 --> 00:18:49.960]  沒有人敢動你的
[00:18:49.960 --> 00:18:52.960]  這個就是原文的意思
[00:18:52.960 --> 00:18:55.960]  但這個婦人仍然不滿意
[00:18:55.960 --> 00:18:56.960]  她怎樣說呢
[00:18:56.960 --> 00:18:57.960]  她說:王啊
[00:18:57.960 --> 00:18:59.960]  不如你發誓吧
[00:18:59.960 --> 00:19:02.960]  你永遠不會傷害我的兒子
[00:19:02.960 --> 00:19:04.960]  於是大衛沒有辦法
[00:19:04.960 --> 00:19:06.960]  第三個回應是怎樣呢
[00:19:06.960 --> 00:19:09.960]  大衛指著永生的耶和華起誓
[00:19:09.960 --> 00:19:12.960]  你的兒子連一根頭髮
[00:19:12.960 --> 00:19:15.960]  也不至落在地上
[00:19:15.960 --> 00:19:18.960]  指著永生的耶和華起誓
[00:19:18.960 --> 00:19:20.960]  非同小可
[00:19:20.960 --> 00:19:23.960]  非常嚴重的話語
[00:19:23.960 --> 00:19:29.960]  大衛一說出口就要立刻遵行自己的諾言
[00:19:29.960 --> 00:19:35.960]  婦人真的將大衛逼得走投無路
[00:19:35.960 --> 00:19:39.960]  如果她同意赦免一個陌生人的兒子
[00:19:39.960 --> 00:19:43.960]  她是不是更加應該赦免自己的兒子呢
[00:19:43.960 --> 00:19:45.960]  殺了人的話
[00:19:45.960 --> 00:19:49.960]  大衛為提哥雅婦人作出的決定
[00:19:49.960 --> 00:19:51.960]  也是定了自己的罪
[00:19:51.960 --> 00:19:55.960]  就好像拿丹仙芝來找大衛
[00:19:55.960 --> 00:19:56.960]  大衛定自己的罪
[00:19:56.960 --> 00:19:58.960]  現在他又定自己的罪
[00:19:58.960 --> 00:20:02.960]  居然赦免了這個婦人的兒子
[00:20:02.960 --> 00:20:05.960]  透過不需要認罪悔改
[00:20:05.960 --> 00:20:09.960]  這個婦人來找大衛
[00:20:09.960 --> 00:20:13.960]  是為了一個小小家庭的未來有繼承人
[00:20:13.960 --> 00:20:16.960]  但是更加大的事
[00:20:16.960 --> 00:20:19.960]  亞沙隆的事就是關係到
[00:20:19.960 --> 00:20:22.960]  以色列國將來有沒有承繼人
[00:20:22.960 --> 00:20:26.960]  大衛不忍心見到一個小家庭
[00:20:26.960 --> 00:20:30.960]  沒有承繼 沒有留後的命
[00:20:30.960 --> 00:20:33.960]  而他現在也是一樣
[00:20:33.960 --> 00:20:37.960]  他不應該讓太子來流亡
[00:20:37.960 --> 00:20:40.960]  如果他真的赦免這個婦人的兒子
[00:20:40.960 --> 00:20:42.960]  他就應該赦免自己的兒子
[00:20:42.960 --> 00:20:46.960]  大衛再一次感情用事
[00:20:46.960 --> 00:20:48.960]  寬恕了亞沙隆
[00:20:48.960 --> 00:20:51.960]  而沒有透過認罪悔改
[00:20:51.960 --> 00:20:52.960]  我剛才所說
[00:20:52.960 --> 00:20:59.960]  沒有藉著真理來寬恕亞沙隆
[00:20:59.960 --> 00:21:03.960]  其實在此我們留意經文的話
[00:21:03.960 --> 00:21:05.960]  是非常之美麗
[00:21:05.960 --> 00:21:07.960]  這裡有一個首尾的結構
[00:21:07.960 --> 00:21:09.960]  這個婦人說出來的話
[00:21:09.960 --> 00:21:11.960]  是有一個首尾的結構
[00:21:11.960 --> 00:21:13.960]  首尾的結構是什麼呢?
[00:21:13.960 --> 00:21:15.960]  我時時都說一頭一尾的經文
[00:21:15.960 --> 00:21:17.960]  就是有連帶的關係
[00:21:17.960 --> 00:21:19.960]  說的東西差不多
[00:21:19.960 --> 00:21:22.960]  但中間的經文是最重要的
[00:21:22.960 --> 00:21:24.960]  一頭一尾說什麼呢?
[00:21:24.960 --> 00:21:27.960]  十四章十三節的尾
[00:21:27.960 --> 00:21:31.960]  和十四章十四節的中間部分
[00:21:31.960 --> 00:21:35.960]  都是說到水潑在地上
[00:21:35.960 --> 00:21:39.960]  和趕出回不來的人
[00:21:39.960 --> 00:21:40.960]  有沒有看到?
[00:21:40.960 --> 00:21:42.960]  一個人被人趕出去
[00:21:42.960 --> 00:21:47.960]  回不來就好像水潑在地上一樣
[00:21:47.960 --> 00:21:51.960]  這個婦人就是用這樣的一個比喻
[00:21:51.960 --> 00:21:53.960]  來讓大家看到
[00:21:53.960 --> 00:21:55.960]  你趕了亞沙隆出去
[00:21:55.960 --> 00:21:58.960]  就好像水潑了出去一樣
[00:21:58.960 --> 00:22:00.960]  但最重要的經文是什麼呢?
[00:22:00.960 --> 00:22:03.960]  三號以下的十四章十四節頭
[00:22:03.960 --> 00:22:07.960]  神並不奪取人的性命
[00:22:07.960 --> 00:22:10.960]  這裡原文希伯來文不是奪取
[00:22:10.960 --> 00:22:14.960]  原文希伯來文是承擔
[00:22:14.960 --> 00:22:17.960]  神承擔人的罪
[00:22:17.960 --> 00:22:20.960]  神不奪取人的性命
