
[00:00:00.000 --> 00:00:09.160]  今天和大家一起看展妹分享的經文是從加勒泰書第五章
[00:05:32.560 --> 00:05:35.840]  要明白很多東西不只是二分法
[00:05:35.840 --> 00:05:37.120]  要去思維
[00:05:37.120 --> 00:05:38.320]  這個經文說什麼
[00:05:38.320 --> 00:05:40.720]  在二賽書第四十五章第七節裏面說
[00:05:40.720 --> 00:05:44.080]  我造光又造暗
[00:05:44.080 --> 00:05:47.760]  我思平安又降災禍
[00:05:47.760 --> 00:05:52.480]  造作這一切的是我耶和華
[00:05:52.480 --> 00:05:56.320]  等於說神在這個世界裏面創造
[00:05:56.320 --> 00:05:58.320]  其實有正反兩面
[00:05:58.320 --> 00:06:00.320]  從事都是在他手上去做
[00:06:00.320 --> 00:06:02.320]  我們反而要明白的
[00:06:02.320 --> 00:06:06.160]  為什麼上帝要把這兩樣東西並排擺出來
[00:06:06.160 --> 00:06:08.960]  而不是我們說我只站在其中一面
[00:06:08.960 --> 00:06:12.400]  很多信徒在這方面放不下
[00:06:12.400 --> 00:06:14.400]  認為我站在某一方面
[00:06:14.400 --> 00:06:16.960]  我帶有權力去攻擊另一方面
[00:06:16.960 --> 00:06:18.960]  不是的,弟兄姊妹
[00:06:18.960 --> 00:06:23.360]  如果是這樣我們已經是否認了上帝一個整全的創造
[00:06:23.360 --> 00:06:25.360]  甚至上帝的主權
[00:06:25.360 --> 00:06:27.360]  今天我們所看的這段經文
[00:06:27.360 --> 00:06:29.360]  正正就要帶出這個主題
[00:06:29.360 --> 00:06:33.200]  可能要告訴加拉太教會的信徒知道
[00:06:33.200 --> 00:06:39.120]  在他們當中的假教師假領袖假教會的導師
[00:06:39.120 --> 00:06:44.080]  他們所傳揚的其實是一個分裂的局面
[00:06:44.080 --> 00:06:46.080]  為什麼他們要造成一個分裂的局面
[00:06:46.080 --> 00:06:48.080]  因為他們造成分裂後
[00:06:48.080 --> 00:06:50.800]  就能夠鞏固自己的權勢
[00:06:50.800 --> 00:06:52.800]  鞏固自己的利益
[00:06:52.800 --> 00:06:56.560]  甚至鞏固自己的權力的滿足感
[00:06:56.560 --> 00:07:03.520]  於是乎這種情況就成為了魔鬼撒旦所利用來攻擊教會
[00:07:03.520 --> 00:07:08.720]  甚至使得信徒失落救恩的情況
[00:07:08.720 --> 00:07:10.720]  不過我們要留意
[00:07:10.720 --> 00:07:12.720]  保羅是不是因此而去
[00:07:12.720 --> 00:07:19.680]  只是為了攻擊這些假弟兄假教師假教會領袖他們所說的話呢
[00:07:19.680 --> 00:07:23.680]  保羅有一個更高層次的目的
[00:07:23.680 --> 00:07:29.360]  他看到其實每一個信徒都有可能會經歷這些情況
[00:07:29.360 --> 00:07:31.360]  即是說現在我們所看的加拉太書
[00:07:31.360 --> 00:07:34.880]  正正他們的信徒正在遇到這個情形
[00:07:34.880 --> 00:07:39.120]  而這個情形正好讓我們作為信徒
[00:07:39.120 --> 00:07:41.920]  更能夠檢醒
[00:07:41.920 --> 00:07:46.720]  甚至可以成為一個催逼我們能夠成長的階段
[00:07:46.720 --> 00:07:48.240]  讓我們變得更成熟
[00:07:48.240 --> 00:07:54.160]  所以保羅在加拉太書句裡面對加拉太教會的信徒
[00:07:54.160 --> 00:07:57.440]  不是否定了這些人的說法
[00:07:57.440 --> 00:07:59.440]  而是他要更進一步
[00:07:59.440 --> 00:08:05.680]  要告訴他們利用這個機會使得你們更加成熟更加親近
[00:08:05.680 --> 00:08:09.680]  這個使我們看到今天的主題
[00:08:09.680 --> 00:08:11.680]  保羅告訴他們
[00:08:11.680 --> 00:08:17.040]  其實耶穌基督反而是建造我們熟人生命的基礎
[00:08:17.040 --> 00:08:19.600]  而這個基礎使我們更成熟
[00:08:19.600 --> 00:08:22.800]  就是今天這段經文所要帶到的另一個層次
[00:08:22.800 --> 00:08:25.600]  我們先回到這段經文
[00:08:25.600 --> 00:08:27.600]  我們分為兩部分去看
[00:08:27.600 --> 00:08:31.120]  第一部分會從第二節看到第四節
[00:08:31.120 --> 00:08:32.640]  我們再讀多一次
[00:08:32.640 --> 00:08:34.640]  在第二節至第四節裡面
[00:08:34.640 --> 00:08:36.640]  其實說了一個題目
[00:08:36.640 --> 00:08:41.360]  就是「作繭自綁失自由」是怎樣造成的
[00:08:41.360 --> 00:08:44.560]  And snaring yourself in bondage
[00:08:44.560 --> 00:08:46.560]  我們先看這段經文
[00:08:46.560 --> 00:08:48.560]  這段經文是這樣說的
[00:08:48.560 --> 00:08:48.560]  它說
[00:08:48.560 --> 00:08:51.520]  我保羅告訴你們
[00:08:51.520 --> 00:08:53.520]  若受國禮
[00:08:53.520 --> 00:08:56.480]  基督就與你們無益了
[00:08:56.480 --> 00:08:59.680]  我再指著凡受國禮的人
[00:08:59.680 --> 00:09:01.680]  確實地說
[00:09:01.680 --> 00:09:05.040]  怕是欠著行全律法的債
[00:09:05.040 --> 00:09:08.160]  你們只要靠律法清義的
[00:09:08.160 --> 00:09:10.640]  是與基督隔絕
[00:09:10.640 --> 00:09:14.560]  從恩典中墜落了
[00:09:14.560 --> 00:09:16.560]  在這裡一開始
[00:09:16.560 --> 00:09:21.120]  其實保羅要重新承接前文第五章第一節的內容
[00:09:21.120 --> 00:09:23.120]  保羅告訴我們
[00:09:23.120 --> 00:09:26.560]  我們欣著靠主耶穌基督的救恩
[00:09:26.560 --> 00:09:31.360]  我們可以成為神的兒女
[00:09:31.360 --> 00:09:34.800]  當我們能夠成為神的兒女之後
[00:09:34.800 --> 00:09:38.320]  我們信徒就可以和耶穌基督一樣
[00:09:38.320 --> 00:09:43.360]  擁有一個自由的生命和身份
[00:09:43.360 --> 00:09:46.160]  會在神國的內裡
[00:09:46.160 --> 00:09:48.640]  所以保羅在第五章第一節的內容
[00:09:48.640 --> 00:09:50.960]  提醒當時的加泰信徒
[00:09:50.960 --> 00:09:54.240]  你們不要放過這個機會
[00:09:54.240 --> 00:09:58.240]  這個才是最重點之重
[00:09:58.240 --> 00:09:59.680]  但是大兄姐妹
[00:09:59.680 --> 00:10:01.680]  在保羅說完這番話後
[00:10:01.680 --> 00:10:04.160]  其實他要進一步幫助
[00:10:04.160 --> 00:10:05.440]  加泰教會的信徒
[00:10:05.440 --> 00:10:08.640]  因為他的確當時是遇著一幫
[00:10:08.640 --> 00:10:10.880]  打教會的領袖
[00:10:10.880 --> 00:10:13.280]  教師和弟兄
[00:10:13.280 --> 00:10:15.280]  告訴他們知道
[00:10:15.280 --> 00:10:17.280]  其實你回去游泰教
[00:10:17.280 --> 00:10:20.080]  守律法,甚至是守國禮
[00:10:20.080 --> 00:10:22.080]  你才可以得到神的身份
[00:10:22.080 --> 00:10:25.280]  這個情況保羅就藉著
[00:10:25.280 --> 00:10:27.280]  接下來所說的內容
[00:10:27.280 --> 00:10:29.280]  去提醒他們
[00:10:29.280 --> 00:10:31.280]  保羅說什麼呢
[00:10:31.280 --> 00:10:33.280]  保羅現在開始說
[00:10:33.280 --> 00:10:35.280]  我保羅報訴你們
[00:10:35.280 --> 00:10:37.280]  在原文聖經裡面
[00:10:37.280 --> 00:10:39.280]  一開始有一個字眼
[00:10:39.280 --> 00:10:41.280]  叫做Edon
[00:10:41.280 --> 00:10:43.280]  英文翻譯叫做Be whole
[00:10:43.280 --> 00:10:45.280]  即是看著
[00:10:45.280 --> 00:10:47.280]  或者留心
[00:10:47.280 --> 00:10:49.280]  留心什麼
[00:10:49.280 --> 00:10:51.280]  其實留心我保羅
[00:10:51.280 --> 00:10:53.280]  有些很重要的東西
[00:10:53.280 --> 00:10:55.280]  要告訴大家
[00:10:55.280 --> 00:10:57.280]  有些信徒不明白
[00:10:57.280 --> 00:10:59.280]  為什麼保羅用到
[00:10:59.280 --> 00:11:01.280]  我保羅
[00:11:01.280 --> 00:11:03.280]  聽起來好像很自大
[00:11:03.280 --> 00:11:05.280]  不是
[00:11:05.280 --> 00:11:07.280]  如果我們仔細看這段經文的時候
[00:11:07.280 --> 00:11:09.280]  這個所謂我保羅
[00:11:09.280 --> 00:11:11.280]  這個陳述
[00:11:11.280 --> 00:11:13.280]  其實不只是在這裏才出現過
[00:11:13.280 --> 00:11:15.280]  保羅其實在之前
[00:11:15.280 --> 00:11:17.280]  其他的經文都曾經
[00:11:17.280 --> 00:11:19.280]  用過這個陳述方式
[00:11:19.280 --> 00:11:21.280]  去幫助信徒
[00:11:21.280 --> 00:11:23.280]  當時的加拿大教會的信徒
[00:11:23.280 --> 00:11:25.280]  讓他們明白到
[00:11:25.280 --> 00:11:27.280]  保羅其實
[00:11:27.280 --> 00:11:29.280]  和他們很親密
[00:11:29.280 --> 00:11:31.280]  我保羅這個說法
[00:11:31.280 --> 00:11:33.280]  其實在
[00:11:33.280 --> 00:11:35.280]  很開頭
[00:11:35.280 --> 00:11:37.280]  在一章二節裏面
[00:11:37.280 --> 00:11:39.280]  已經用過
[00:11:39.280 --> 00:11:41.280]  留心我保羅
[00:11:41.280 --> 00:11:43.280]  是什麼
[00:11:43.280 --> 00:11:45.280]  在哥倫多後書十章一節
[00:11:45.280 --> 00:11:47.280]  以弗索書三章一節
[00:11:47.280 --> 00:11:49.280]  多羅西書一章二十三節
[00:11:49.280 --> 00:11:51.280]  和
[00:11:51.280 --> 00:11:53.280]  肥利門書十九節裏面
[00:11:53.280 --> 00:11:55.280]  談論到
[00:11:55.280 --> 00:11:57.280]  保羅其實有些很重要
[00:11:57.280 --> 00:11:59.280]  很重要的東西
[00:11:59.280 --> 00:12:01.280]  很兄弟的那種關係
[00:12:01.280 --> 00:12:03.280]  非講不可
[00:12:03.280 --> 00:12:05.280]  很貼近你們
[00:12:05.280 --> 00:12:07.280]  的一件事
[00:12:07.280 --> 00:12:09.280]  要講清楚給大家知道
[00:12:09.280 --> 00:12:11.280]  這段聖經保羅
[00:12:11.280 --> 00:12:13.280]  轉入到一種
[00:12:13.280 --> 00:12:15.280]  很個人和很親密
[00:12:15.280 --> 00:12:17.280]  或者英文講
[00:12:17.280 --> 00:12:19.280]  很個人的一種陳述
[00:12:19.280 --> 00:12:21.280]  不只是否定
[00:12:21.280 --> 00:12:23.280]  也不是當
[00:12:23.280 --> 00:12:25.280]  加拿大教會的信徒
[00:12:25.280 --> 00:12:27.280]  已經離開主的道理
[00:12:27.280 --> 00:12:29.280]  認為他們已經是仇人
[00:12:29.280 --> 00:12:31.280]  如果用今天那種思維
[00:12:31.280 --> 00:12:33.280]  你不信,你要回去守律法
[00:12:33.280 --> 00:12:35.280]  你講守律法
[00:12:35.280 --> 00:12:37.280]  我和你排諸於愛
[00:12:37.280 --> 00:12:39.280]  歧視你
[00:12:39.280 --> 00:12:41.280]  大兄弟妹
[00:12:41.280 --> 00:12:43.280]  這種不是保羅的思維法
[00:12:43.280 --> 00:12:45.280]  所以為什麼開頭的時候
[00:12:45.280 --> 00:12:47.280]  我強調今天這種兩極化
[00:12:47.280 --> 00:12:49.280]  的思維深入了
[00:12:49.280 --> 00:12:51.280]  今天的教會裏面
[00:12:51.280 --> 00:12:53.280]  保羅不是這樣,縱使有人和我
[00:12:53.280 --> 00:12:55.280]  相信現在他開始走離開
[00:12:55.280 --> 00:12:57.280]  原本耶穌基督的真理
[00:12:57.280 --> 00:12:59.280]  保羅仍然怎樣
[00:12:59.280 --> 00:13:01.280]  很真而重之
[00:13:01.280 --> 00:13:03.280]  有一個很個人
[00:13:03.280 --> 00:13:05.280]  很關懷的心態
[00:13:05.280 --> 00:13:07.280]  希望挽回他們
[00:13:07.280 --> 00:13:09.280]  保羅講什麼呢?
[00:13:09.280 --> 00:13:11.280]  保羅一開始講給你們聽
[00:13:11.280 --> 00:13:13.280]  若果你們繼續
[00:13:13.280 --> 00:13:15.280]  要靠著受割禮
[00:13:15.280 --> 00:13:17.280]  基督就與你們無益
[00:13:17.280 --> 00:13:19.280]  英文寫得更加直接
[00:13:19.280 --> 00:13:21.280]  If you let yourselves
[00:13:21.280 --> 00:13:23.280]  be circumcised
[00:13:23.280 --> 00:13:25.280]  Christ will be
[00:13:25.280 --> 00:13:27.280]  of no benefit to you
[00:13:27.280 --> 00:13:29.280]  at all
[00:13:29.280 --> 00:13:31.280]  在這裏其實要說給我們知道
[00:13:31.280 --> 00:13:33.280]  如果我們靠著
[00:13:33.280 --> 00:13:35.280]  耶穌基督的話
[00:13:35.280 --> 00:13:37.280]  我們的生命就活起來
[00:13:37.280 --> 00:13:39.280]  第五章第一節已經說了給你們聽
[00:13:39.280 --> 00:13:41.280]  來到第五章第二節馬上保羅
[00:13:41.280 --> 00:13:43.280]  進入他要解釋給他們聽
[00:13:43.280 --> 00:13:45.280]  留心
[00:13:45.280 --> 00:13:47.280]  留心什麼?如果你回去原本
[00:13:47.280 --> 00:13:49.280]  那種以規條式的信仰
[00:13:49.280 --> 00:13:51.280]  思維
[00:13:51.280 --> 00:13:53.280]  猶太教那套思維
[00:13:53.280 --> 00:13:55.280]  就是著重形式
[00:13:55.280 --> 00:13:57.280]  著重行為
[00:13:57.280 --> 00:13:59.280]  禮儀的
[00:13:59.280 --> 00:14:01.280]  你這樣的思維
[00:14:01.280 --> 00:14:03.280]  你可以行出禮儀
[00:14:03.280 --> 00:14:05.280]  但你可能
[00:14:05.280 --> 00:14:07.280]  卻沒有一個真正
[00:14:07.280 --> 00:14:09.280]  尊重敬拜
[00:14:09.280 --> 00:14:15.280]  和仰望在神的一種內涵的生命
[00:14:15.280 --> 00:14:17.280]  保羅在這裏再次
[00:14:17.280 --> 00:14:19.280]  強調一點是因為他要回應
[00:14:19.280 --> 00:14:21.280]  那些假教師、假信徒
[00:14:21.280 --> 00:14:23.280]  假教會領袖所主張
[00:14:23.280 --> 00:14:25.280]  要重新
[00:14:25.280 --> 00:14:27.280]  立法和行國禮這件事
[00:14:27.280 --> 00:14:29.280]  其實保羅
[00:14:29.280 --> 00:14:31.280]  說出一個
[00:14:31.280 --> 00:14:33.280]  很重要的事實
[00:14:33.280 --> 00:14:35.280]  他們這個主張其實就是
[00:14:35.280 --> 00:14:37.280]  否定耶穌基督請教
[00:14:37.280 --> 00:14:39.280]  甚至可以說
[00:14:39.280 --> 00:14:41.280]  他們是否定
[00:14:41.280 --> 00:14:43.280]  耶穌基督是神的
[00:14:43.280 --> 00:14:45.280]  兒子的身份
[00:14:45.280 --> 00:14:47.280]  換句話來說
[00:14:47.280 --> 00:14:49.280]  如果我們
[00:14:49.280 --> 00:14:51.280]  相信主的人
[00:14:51.280 --> 00:14:53.280]  其實我們就回去和好像耶穌基一樣
[00:14:53.280 --> 00:14:55.280]  有這個神兒子的自由身份
[00:14:55.280 --> 00:14:57.280]  記不記得先前我們說到
[00:14:57.280 --> 00:14:59.280]  這個下甲和薩拉的比喻
[00:14:59.280 --> 00:15:01.280]  其實這個比喻
[00:15:01.280 --> 00:15:03.280]  裏面保羅其實要陳述
[00:15:03.280 --> 00:15:05.280]  告訴他們知道
[00:15:05.280 --> 00:15:07.280]  縱使是下甲
[00:15:07.280 --> 00:15:09.280]  他所生的以什馬尼
[00:15:09.280 --> 00:15:11.280]  但因著
[00:15:11.280 --> 00:15:13.280]  有同一位自由的
[00:15:13.280 --> 00:15:15.280]  父親阿伯拉罕
[00:15:15.280 --> 00:15:17.280]  可以從就算
[00:15:17.280 --> 00:15:19.280]  圍爐的媽媽
[00:15:19.280 --> 00:15:21.280]  下甲所生都好
[00:15:21.280 --> 00:15:23.280]  但卻是轉為一個
[00:15:23.280 --> 00:15:25.280]  自由人的兒子
[00:15:25.280 --> 00:15:27.280]  同樣道理
[00:15:27.280 --> 00:15:29.280]  如果我們
[00:15:29.280 --> 00:15:31.280]  相信上帝的
[00:15:31.280 --> 00:15:33.280]  安排
[00:15:33.280 --> 00:15:35.280]  直著耶穌基督
[00:15:35.280 --> 00:15:37.280]  施行這個請教
[00:15:37.280 --> 00:15:39.280]  我們同樣可以
[00:15:39.280 --> 00:15:41.280]  有同一位的父
[00:15:41.280 --> 00:15:43.280]  我們有同一位的長兄
[00:15:43.280 --> 00:15:45.280]  同樣可以有自由的身份
[00:15:45.280 --> 00:15:47.280]  但如果你說我不要這些
[00:15:47.280 --> 00:15:49.280]  我要走我自己那一套
[00:15:49.280 --> 00:15:51.280]  猶太教那套
[00:15:51.280 --> 00:15:53.280]  守規矩
[00:15:53.280 --> 00:15:55.280]  他們經常都認為
[00:15:55.280 --> 00:15:57.280]  我那套規矩就是正統
[00:15:57.280 --> 00:15:59.280]  但他們沒有看到
[00:15:59.280 --> 00:16:01.280]  原來上帝整個
[00:16:01.280 --> 00:16:03.280]  設計請教的裏面
[00:16:03.280 --> 00:16:05.280]  已經進入了一個新的階段
[00:16:05.280 --> 00:16:07.280]  其實這都不是一個
[00:16:07.280 --> 00:16:09.280]  今天才知道的事情
[00:16:09.280 --> 00:16:11.280]  上帝其實老早已經讓人去
[00:16:11.280 --> 00:16:13.280]  看見他有一位離賽阿會
[00:16:13.280 --> 00:16:15.280]  去帶領人
[00:16:15.280 --> 00:16:17.280]  走出這個困局
[00:16:17.280 --> 00:16:19.280]  去行律法而行事
[00:16:19.280 --> 00:16:21.280]  所以
[00:16:21.280 --> 00:16:23.280]  好多在這裏告訴我們知道
[00:16:23.280 --> 00:16:25.280]  如果你仍然堅持用你
[00:16:25.280 --> 00:16:27.280]  守規條式的信仰
[00:16:27.280 --> 00:16:29.280]  行禮而為重的
[00:16:29.280 --> 00:16:31.280]  信仰的話
[00:16:31.280 --> 00:16:33.280]  其實這種信仰
[00:16:33.280 --> 00:16:35.280]  是有害無益
[00:16:35.280 --> 00:16:37.280]  對你的信是毫無
[00:16:37.280 --> 00:16:39.280]  任何詛咒性
[00:16:39.280 --> 00:16:41.280]  即是說
[00:16:41.280 --> 00:16:43.280]  這幫假弟兄
[00:16:43.280 --> 00:16:45.280]  假教師假教會領袖
[00:16:45.280 --> 00:16:47.280]  的時候
[00:16:47.280 --> 00:16:49.280]  他仍然都說信耶穌
[00:16:49.280 --> 00:16:51.280]  信耶穌用信耶穌
[00:16:51.280 --> 00:16:53.280]  擺出一個招牌
[00:16:53.280 --> 00:16:55.280]  但是他們根底裏面
[00:16:55.280 --> 00:16:57.280]  那種信仰其實仍然
[00:16:57.280 --> 00:16:59.280]  是一套舊有的
[00:16:59.280 --> 00:17:01.280]  宗教思維
[00:17:01.280 --> 00:17:03.280]  實際上人的生命
[00:17:03.280 --> 00:17:05.280]  可以完全不改變
[00:17:05.280 --> 00:17:07.280]  沒有經過上帝的
[00:17:07.280 --> 00:17:09.280]  更新改變
[00:17:09.280 --> 00:17:11.280]  而這個正正是這裏保羅
[00:17:11.280 --> 00:17:13.280]  所講的,如果你仍然這樣
[00:17:13.280 --> 00:17:15.280]  於你門是毫無益處
[00:17:15.280 --> 00:17:17.280]  保羅不是停在這裏
[00:17:17.280 --> 00:17:19.280]  保羅還有第五章第三節
[00:17:19.280 --> 00:17:21.280]  他說我再指著
[00:17:21.280 --> 00:17:23.280]  那受
[00:17:23.280 --> 00:17:25.280]  禮的人確實地說
[00:17:25.280 --> 00:17:27.280]  他是欠著行全
[00:17:27.280 --> 00:17:29.280]  律法的兒子
[00:17:29.280 --> 00:17:31.280]  保羅這句說話講什麼呢
[00:17:31.280 --> 00:17:33.280]  第五章第三節保羅
[00:17:33.280 --> 00:17:35.280]  要更進一步要講出
[00:17:35.280 --> 00:17:37.280]  如果你們仍然認為
[00:17:37.280 --> 00:17:39.280]  可以用行律法
[00:17:39.280 --> 00:17:41.280]  或者行國禮
[00:17:41.280 --> 00:17:43.280]  這件事去成就
[00:17:43.280 --> 00:17:45.280]  顯出你自己有
[00:17:45.280 --> 00:17:47.280]  異行呢,所以這裏
[00:17:47.280 --> 00:17:49.280]  很清楚
[00:17:49.280 --> 00:17:51.280]  第三和第四節說到
[00:17:51.280 --> 00:17:53.280]  你靠著要去行
[00:17:53.280 --> 00:17:55.280]  國禮
[00:17:55.280 --> 00:17:57.280]  以為自己
[00:17:57.280 --> 00:17:59.280]  可以守進律法
[00:17:59.280 --> 00:18:01.280]  對不起
[00:18:01.280 --> 00:18:03.280]  你一生都守不進
[00:18:03.280 --> 00:18:05.280]  律法
[00:18:05.280 --> 00:18:07.280]  保羅說你以為自己聰明
[00:18:07.280 --> 00:18:09.280]  Sorry
[00:18:09.280 --> 00:18:11.280]  你只不過是一個作膽自廣的情況
[00:18:11.280 --> 00:18:13.280]  因為人根本是
[00:18:13.280 --> 00:18:15.280]  沒有能力去履行
[00:18:15.280 --> 00:18:17.280]  所有的律法的要求
[00:18:17.280 --> 00:18:19.280]  為什麼
[00:18:19.280 --> 00:18:21.280]  我們要明白我們現在活在
[00:18:21.280 --> 00:18:23.280]  這個世界裏面我們本來就
[00:18:23.280 --> 00:18:25.280]  已經是充滿罪惡的人
[00:18:25.280 --> 00:18:27.280]  充滿罪的人,這個世界充滿罪的情況
[00:18:27.280 --> 00:18:29.280]  在這個罪的情況之下
