
[00:00:00.000 --> 00:00:02.000]  這是我第二堂的訊息
[00:01:32.000 --> 00:01:34.000]  大過可能的東西都會想到
[00:01:34.000 --> 00:01:36.000]  我兒子還沒有出世
[00:01:36.000 --> 00:01:37.000]  他也不知道有什麼需要
[00:01:37.000 --> 00:01:38.000]  但是父母想到他的需要
[00:01:38.000 --> 00:01:41.000]  就會作出各樣的預備
[00:01:41.000 --> 00:01:43.000]  人很多時候不知道他要什麼
[00:01:43.000 --> 00:01:45.000]  但是耶穌知道我們要什麼
[00:01:45.000 --> 00:01:47.000]  為我們作出準備
[00:01:47.000 --> 00:01:48.000]  人有需要
[00:01:48.000 --> 00:01:51.000]  而且是一種自己不能夠供應的需要
[00:01:51.000 --> 00:01:52.000]  所以耶穌來
[00:01:52.000 --> 00:01:53.000]  耶穌死
[00:01:53.000 --> 00:01:54.000]  耶穌復活
[00:01:54.000 --> 00:01:57.000]  為了滿足解決我們的需要
[00:01:57.000 --> 00:01:58.000]  在我們講需要之前
[00:01:58.000 --> 00:02:01.000]  我們看看我們活在一個什麼的世代裡面
[00:02:01.000 --> 00:02:04.000]  世代有很多人用不同的形容來形容這個世代
[00:02:04.000 --> 00:02:07.000]  大致上可以講有三種的情況
[00:02:07.000 --> 00:02:08.000]  三種的世代
[00:02:08.000 --> 00:02:11.000]  第一我們活在一個人口膨脹的世代
[00:02:11.000 --> 00:02:14.000]  第二活在一個生活豐富的世代
[00:02:14.000 --> 00:02:17.000]  第三活在一個所謂科學發達的世代
[00:02:17.000 --> 00:02:19.000]  但是很奇怪的是
[00:02:19.000 --> 00:02:21.000]  人口膨脹的世代當中
[00:02:21.000 --> 00:02:23.000]  我們活在一個孤單的世代裡面
[00:02:23.000 --> 00:02:26.000]  生活豐富卻是空虛的世代
[00:02:26.000 --> 00:02:29.000]  科學發達卻是一個敗壞的世代
[00:02:29.000 --> 00:02:30.000]  不知道你聽了有沒有覺得奇怪呢?
[00:02:30.000 --> 00:02:33.000]  為什麼人多人會孤單呢?
[00:02:33.000 --> 00:02:35.000]  有沒有試過在一個很多人的地方
[00:02:35.000 --> 00:02:38.000]  你感受到相當之的孤單?
[00:02:38.000 --> 00:02:40.000]  人有很多生活上的物質
[00:02:40.000 --> 00:02:42.000]  但是人不能夠滿足
[00:02:42.000 --> 00:02:43.000]  人很有學識
[00:02:43.000 --> 00:02:44.000]  很有知識
[00:02:44.000 --> 00:02:45.000]  很有學問
[00:02:45.000 --> 00:02:48.000]  但是人對自己很無奈
[00:02:48.000 --> 00:02:51.000]  人不能夠控制自己的行為
[00:02:51.000 --> 00:02:52.000]  人口膨脹
[00:02:52.000 --> 00:02:53.000]  但是孤單
[00:02:53.000 --> 00:02:55.000]  生活豐富卻是空虛
[00:02:55.000 --> 00:02:57.000]  科學發達卻是敗壞
[00:02:57.000 --> 00:03:01.000]  人對我們的需要要作出適時的解決
[00:03:01.000 --> 00:03:04.000]  或者提供需要的供應
[00:03:04.000 --> 00:03:08.000]  如果假如我大感冒
[00:03:08.000 --> 00:03:10.000]  打了黑痴
[00:03:10.000 --> 00:03:11.000]  流鼻水
[00:03:11.000 --> 00:03:14.000]  回到家的時候躺在沙發上
[00:03:14.000 --> 00:03:16.000]  於是就放碟來看
[00:03:16.000 --> 00:03:18.000]  不停地在那裏煮碟
[00:03:18.000 --> 00:03:20.000]  我太太下班回來見到我
[00:03:20.000 --> 00:03:22.000]  什麼事啊?大感冒啊
[00:03:22.000 --> 00:03:23.000]  那你幹什麼?
[00:03:23.000 --> 00:03:24.000]  躺在那裏
[00:03:24.000 --> 00:03:25.000]  那你幹什麼?
[00:03:25.000 --> 00:03:26.000]  煮碟啊
[00:03:26.000 --> 00:03:28.000]  為什麼要煮碟?
[00:03:28.000 --> 00:03:29.000]  為什麼要躺在那裏?
[00:03:29.000 --> 00:03:30.000]  因為我大感冒啊
[00:03:30.000 --> 00:03:32.000]  我不僅是大感冒
[00:03:32.000 --> 00:03:34.000]  而且還痴線了
[00:03:34.000 --> 00:03:37.000]  大感冒躺在那裏不會好的
[00:03:37.000 --> 00:03:38.000]  大感度
[00:03:38.000 --> 00:03:39.000]  大感度
[00:03:39.000 --> 00:03:42.000]  大感冒煮碟都不會好的
[00:03:42.000 --> 00:03:45.000]  感冒要處理感冒的方法
[00:03:45.000 --> 00:03:47.000]  感冒要吃感冒的藥
[00:03:47.000 --> 00:03:48.000]  才會好的
[00:03:48.000 --> 00:03:50.000]  人今天有孤單
[00:03:50.000 --> 00:03:51.000]  有空虛
[00:03:51.000 --> 00:03:52.000]  有敗壞
[00:03:52.000 --> 00:03:53.000]  人用很多方法
[00:03:53.000 --> 00:03:55.000]  嘗試去解決他的孤單
[00:03:55.000 --> 00:03:57.000]  嘗試去解決他的空虛
[00:03:57.000 --> 00:03:58.000]  來面對他的敗壞
[00:03:58.000 --> 00:04:00.000]  但如果人用錯方法的時候
[00:04:00.000 --> 00:04:02.000]  是沒有辦法解決這些問題
[00:04:02.000 --> 00:04:05.000]  我們需要一位可靠的神
[00:04:05.000 --> 00:04:08.000]  幫我們解決我們的孤單
[00:04:08.000 --> 00:04:10.000]  需要一位真正的滿足
[00:04:10.000 --> 00:04:12.000]  以致我們不再空虛
[00:04:12.000 --> 00:04:13.000]  需要一種有力的生命
[00:04:13.000 --> 00:04:15.000]  以致不再無助
[00:04:15.000 --> 00:04:17.000]  我們先看人口膨脹
[00:04:17.000 --> 00:04:19.000]  我不知道你覺得人真的有多少
[00:04:19.000 --> 00:04:21.000]  香港很多人
[00:04:21.000 --> 00:04:22.000]  我來自加拿大
[00:04:22.000 --> 00:04:23.000]  多倫多都算多人
[00:04:23.000 --> 00:04:25.000]  但都不夠香港人多
[00:04:25.000 --> 00:04:27.000]  我有時覺得香港很多奇景
[00:04:27.000 --> 00:04:28.000]  在加拿大不是見很多
[00:04:28.000 --> 00:04:30.000]  特別是坐地鐵
[00:04:30.000 --> 00:04:33.000]  我喜歡看那些轉站的地方
[00:04:33.000 --> 00:04:34.000]  站在旁邊看一看
[00:04:34.000 --> 00:04:35.000]  有輛車來
[00:04:35.000 --> 00:04:36.000]  一群人湧出來
[00:04:36.000 --> 00:04:37.000]  那邊有輛車到
[00:04:37.000 --> 00:04:38.000]  一群人湧進去
[00:04:38.000 --> 00:04:40.000]  很好看
[00:04:40.000 --> 00:04:41.000]  人們的步伐
[00:04:41.000 --> 00:04:42.000]  寧波微步
[00:04:42.000 --> 00:04:43.000]  爭位排位
[00:04:43.000 --> 00:04:44.000]  真的很厲害
[00:04:44.000 --> 00:04:46.000]  這些景象我看過
[00:04:46.000 --> 00:04:48.000]  從來沒有試過拍下來放上網
[00:04:48.000 --> 00:04:49.000]  但都幾好看
[00:04:49.000 --> 00:04:51.000]  人真的很多
[00:04:51.000 --> 00:04:52.000]  大陸人多很多
[00:04:52.000 --> 00:04:54.000]  我有次見大陸學者
[00:04:54.000 --> 00:04:55.000]  他說中國你知甚麼厲害
[00:04:55.000 --> 00:04:56.000]  我說甚麼厲害
[00:04:56.000 --> 00:04:57.000]  人多
[00:04:57.000 --> 00:04:58.000]  人真的多
[00:04:58.000 --> 00:04:59.000]  你看奧運就知道
[00:04:59.000 --> 00:05:01.000]  誰可以做到我們這樣的開幕禮
[00:05:01.000 --> 00:05:03.000]  就是人多
[00:05:03.000 --> 00:05:05.000]  閒閒地幾千幾萬
[00:05:05.000 --> 00:05:06.000]  小小的
[00:05:06.000 --> 00:05:07.000]  人多
[00:05:07.000 --> 00:05:08.000]  人真的很多
[00:05:08.000 --> 00:05:10.000]  過春節的時候
[00:05:10.000 --> 00:05:12.000]  火車站的人多到嚇死你
[00:05:12.000 --> 00:05:14.000]  真的人山人海
[00:05:14.000 --> 00:05:16.000]  但這麼多人在裏面
[00:05:16.000 --> 00:05:18.000]  人居然可以很孤單
[00:05:18.000 --> 00:05:19.000]  我有次坐電梯
[00:05:19.000 --> 00:05:20.000]  很深印象
[00:05:20.000 --> 00:05:21.000]  進去
[00:05:21.000 --> 00:05:23.000]  我已經不記得哪個地方
[00:05:23.000 --> 00:05:24.000]  是一座建築物
[00:05:24.000 --> 00:05:26.000]  我們一群人去的時候
[00:05:26.000 --> 00:05:27.000]  進電梯
[00:05:27.000 --> 00:05:28.000]  很擠
[00:05:28.000 --> 00:05:29.000]  一路擠
[00:05:29.000 --> 00:05:30.000]  擠進去
[00:05:30.000 --> 00:05:31.000]  然後進去後
[00:05:31.000 --> 00:05:32.000]  門未關前
[00:05:32.000 --> 00:05:33.000]  按
[00:05:33.000 --> 00:05:34.000]  有人說三樓
[00:05:34.000 --> 00:05:35.000]  四樓
[00:05:35.000 --> 00:05:36.000]  五樓
[00:05:36.000 --> 00:05:37.000]  按按按
[00:05:37.000 --> 00:05:38.000]  很多燈都亮了
[00:05:38.000 --> 00:05:39.000]  門一關
[00:05:39.000 --> 00:05:40.000]  人們同一個方向
[00:05:40.000 --> 00:05:41.000]  向上看
[00:05:41.000 --> 00:05:42.000]  看甚麼
[00:05:42.000 --> 00:05:44.000]  看那些號碼
[00:05:44.000 --> 00:05:45.000]  一樓
[00:05:45.000 --> 00:05:46.000]  二樓
[00:05:46.000 --> 00:05:47.000]  三樓
[00:05:47.000 --> 00:05:48.000]  叮
[00:05:48.000 --> 00:05:49.000]  開門
[00:05:49.000 --> 00:05:50.000]  大家向下看
[00:05:50.000 --> 00:05:51.000]  看著出去的人
[00:05:51.000 --> 00:05:52.000]  一個兩個
[00:05:52.000 --> 00:05:53.000]  然後關門
[00:05:53.000 --> 00:05:54.000]  大家向上看
[00:05:54.000 --> 00:05:55.000]  叮
[00:05:55.000 --> 00:05:56.000]  四樓
[00:05:56.000 --> 00:05:57.000]  五樓
[00:05:57.000 --> 00:05:58.000]  叮開門
[00:05:58.000 --> 00:05:59.000]  人們向下看
[00:05:59.000 --> 00:06:00.000]  一個兩個出去
[00:06:00.000 --> 00:06:01.000]  就是這樣
[00:06:01.000 --> 00:06:02.000]  好像人們不存在
[00:06:02.000 --> 00:06:03.000]  向上看
[00:06:03.000 --> 00:06:04.000]  向下看
[00:06:04.000 --> 00:06:06.000]  都看不到身邊原來有人的
[00:06:06.000 --> 00:06:08.000]  我發現坐地鐵也是一樣
[00:06:08.000 --> 00:06:09.000]  人們進去
[00:06:09.000 --> 00:06:10.000]  辛苦進去了
[00:06:10.000 --> 00:06:11.000]  然後不是向上看
[00:06:11.000 --> 00:06:12.000]  向下看
[00:06:12.000 --> 00:06:14.000]  看甚麼
[00:06:14.000 --> 00:06:15.000]  看手機
[00:06:15.000 --> 00:06:16.000]  是不是
[00:06:16.000 --> 00:06:17.000]  然後聽到廣播
[00:06:17.000 --> 00:06:18.000]  到站了
[00:06:18.000 --> 00:06:19.000]  這樣
[00:06:19.000 --> 00:06:20.000]  那你就出了
[00:06:20.000 --> 00:06:21.000]  看人們出完之後
[00:06:21.000 --> 00:06:22.000]  又拿回手機
[00:06:22.000 --> 00:06:23.000]  又向下看
[00:06:23.000 --> 00:06:25.000]  地鐵很多人
[00:06:25.000 --> 00:06:26.000]  但是很多人裏面
[00:06:26.000 --> 00:06:28.000]  人居然可以覺得很孤單
[00:06:28.000 --> 00:06:29.000]  心理學家說
[00:06:29.000 --> 00:06:31.000]  我們有一種很孤單恐懼感
[00:06:31.000 --> 00:06:33.000]  人會做各樣的事
[00:06:33.000 --> 00:06:34.000]  甚至很無聊
[00:06:34.000 --> 00:06:35.000]  很荒謬的事
[00:06:35.000 --> 00:06:38.000]  來逃避單獨面對自己的時刻
[00:06:38.000 --> 00:06:40.000]  人很怕靜
[00:06:40.000 --> 00:06:43.000]  人很怕單獨的一個地方
[00:06:43.000 --> 00:06:44.000]  我見過很多人
[00:06:44.000 --> 00:06:46.000]  回家有人和我分享
[00:06:46.000 --> 00:06:47.000]  回家不知道為甚麼
[00:06:47.000 --> 00:06:48.000]  第一件事做的是甚麼
[00:06:48.000 --> 00:06:50.000]  開電視
[00:06:50.000 --> 00:06:51.000]  有些聲音
[00:06:51.000 --> 00:06:52.000]  他不是看的
[00:06:52.000 --> 00:06:53.000]  是開的
[00:06:53.000 --> 00:06:54.000]  先開了
[00:06:54.000 --> 00:06:55.000]  好像有人
[00:06:55.000 --> 00:06:57.000]  如果勁一點我建議
[00:06:57.000 --> 00:06:59.000]  錄下家人的聲音
[00:06:59.000 --> 00:07:00.000]  聊天的聲音
[00:07:00.000 --> 00:07:01.000]  回來就開
[00:07:01.000 --> 00:07:02.000]  好像家人很多人在
[00:07:02.000 --> 00:07:03.000]  其實沒有人
[00:07:03.000 --> 00:07:04.000]  只有你一個
[00:07:04.000 --> 00:07:06.000]  人很怕孤單
[00:07:06.000 --> 00:07:08.000]  做很多事嘗試逃避孤單
[00:07:08.000 --> 00:07:10.000]  其實人的孤單
[00:07:10.000 --> 00:07:12.000]  不只是來於環境的孤單
[00:07:12.000 --> 00:07:14.000]  是來於心境的孤單
[00:07:14.000 --> 00:07:16.000]  人的心孤單的時候
[00:07:16.000 --> 00:07:17.000]  你再多人
[00:07:17.000 --> 00:07:18.000]  你去派對也好
[00:07:18.000 --> 00:07:20.000]  人山人海也好
[00:07:20.000 --> 00:07:22.000]  你都覺得很孤單
[00:07:22.000 --> 00:07:23.000]  昨晚完結後
[00:07:23.000 --> 00:07:24.000]  有對夫婦帶我去一個地方
[00:07:24.000 --> 00:07:25.000]  我也不知道是甚麼地方
[00:07:25.000 --> 00:07:26.000]  是我不適合去的地方
[00:07:26.000 --> 00:07:28.000]  是清二人去的地方
[00:07:28.000 --> 00:07:29.000]  就像蘭桂坊那些
[00:07:29.000 --> 00:07:31.000]  但是很熱鬧很熱鬧的
[00:07:31.000 --> 00:07:32.000]  但很多時候在這裡
[00:07:32.000 --> 00:07:35.000]  你會見到人們圈圈一大堆
[00:07:35.000 --> 00:07:36.000]  回到家
[00:07:36.000 --> 00:07:37.000]  當他脫鞋那一刻
[00:07:37.000 --> 00:07:40.000]  那份孤單就倒出來
[00:07:40.000 --> 00:07:42.000]  圈圈一翻之後
[00:07:42.000 --> 00:07:43.000]  無論卡拉OK也好
[00:07:43.000 --> 00:07:44.000]  甚麼也好
[00:07:44.000 --> 00:07:46.000]  滋滋喳喳說了一大堆之後
[00:07:46.000 --> 00:07:47.000]  回到家的時候
[00:07:47.000 --> 00:07:49.000]  當他脫下那件衣服的時候
[00:07:49.000 --> 00:07:51.000]  那些孤單就湧出來
[00:07:51.000 --> 00:07:52.000]  人生中的孤單
[00:07:52.000 --> 00:07:54.000]  不是環境的問題
[00:07:54.000 --> 00:07:56.000]  是心境的問題
[00:07:56.000 --> 00:07:57.000]  耶穌的死
[00:07:57.000 --> 00:07:59.000]  使我們與神和好
[00:07:59.000 --> 00:08:00.000]  使人不再孤單
[00:08:00.000 --> 00:08:02.000]  耶穌孤單的死
[00:08:02.000 --> 00:08:05.000]  使人不再孤單地活
[00:08:05.000 --> 00:08:07.000]  第二樣我們看到的就是
[00:08:07.000 --> 00:08:08.000]  生活的豐富
[00:08:08.000 --> 00:08:10.000]  生活的豐富
[00:08:10.000 --> 00:08:12.000]  我們在一個物質很豐富的世界裏面
[00:08:12.000 --> 00:08:13.000]  有人跟我說
[00:08:13.000 --> 00:08:15.000]  只要有錢的話
[00:08:15.000 --> 00:08:17.000]  都有買不完的東西
[00:08:17.000 --> 00:08:18.000]  昨天我來的時候
[00:08:18.000 --> 00:08:20.000]  有人帶我來
[00:08:20.000 --> 00:08:21.000]  就走在對面
[00:08:21.000 --> 00:08:23.000]  好像是連卡佛還是甚麼
[00:08:23.000 --> 00:08:25.000]  他說那裏改了很多
[00:08:25.000 --> 00:08:26.000]  很多店鋪
[00:08:26.000 --> 00:08:28.000]  很多東西賣
[00:08:28.000 --> 00:08:29.000]  接著那個姐妹問我一個問題
[00:08:29.000 --> 00:08:30.000]  怎樣啊
[00:08:30.000 --> 00:08:32.000]  很大試探嗎
[00:08:32.000 --> 00:08:34.000]  我說一點都沒有
[00:08:34.000 --> 00:08:35.000]  她說為甚麼
[00:08:35.000 --> 00:08:37.000]  因為我沒有錢
[00:08:37.000 --> 00:08:38.000]  有錢就有試探
[00:08:38.000 --> 00:08:39.000]  沒有錢
[00:08:39.000 --> 00:08:41.000]  怎會是試探呢
[00:08:41.000 --> 00:08:42.000]  是不是
[00:08:42.000 --> 00:08:43.000]  我都沒有興趣
[00:08:43.000 --> 00:08:45.000]  特別那裏很多都是賣化妝品的
[00:08:45.000 --> 00:08:47.000]  對我更加沒有試探
[00:08:47.000 --> 00:08:48.000]  有人真的說得對
[00:08:48.000 --> 00:08:49.000]  活在一個物質世界裏面
[00:08:49.000 --> 00:08:50.000]  只要有錢
[00:08:50.000 --> 00:08:51.000]  買不完的東西
[00:08:51.000 --> 00:08:54.000]  人的心永遠填不滿
[00:08:54.000 --> 00:08:55.000]  我昨天跟我的朋友說
[00:08:55.000 --> 00:08:58.000]  我說剛剛換了一部新的手機
[00:08:58.000 --> 00:09:00.000]  說用了三年終於換手機
[00:09:00.000 --> 00:09:02.000]  用三年
[00:09:02.000 --> 00:09:05.000]  手機怎可以用三年
[00:09:05.000 --> 00:09:07.000]  手機用三年不是人來的
[00:09:07.000 --> 00:09:10.000]  用一年就要換機了
[00:09:10.000 --> 00:09:12.000]  香港換機真的很厲害
[00:09:12.000 --> 00:09:14.000]  大家有甚麼機
[00:09:14.000 --> 00:09:17.000]  待會我都樂意幫你收留
[00:09:17.000 --> 00:09:19.000]  三年
[00:09:19.000 --> 00:09:20.000]  不斷換
[00:09:20.000 --> 00:09:21.000]  不斷買
[00:09:21.000 --> 00:09:22.000]  不斷交易
[00:09:22.000 --> 00:09:25.000]  人的追求好像做夢一樣
[00:09:25.000 --> 00:09:27.000]  做到極限都做不完
[00:09:27.000 --> 00:09:28.000]  做到極限都不會滿足
[00:09:28.000 --> 00:09:30.000]  做夢是不會滿足的
[00:09:30.000 --> 00:09:31.000]  我有個女兒
[00:09:31.000 --> 00:09:32.000]  好幾年之前
[00:09:32.000 --> 00:09:33.000]  帶她來香港
[00:09:33.000 --> 00:09:34.000]  第一次來香港
[00:09:34.000 --> 00:09:35.000]  我跟女兒說了
[00:09:35.000 --> 00:09:37.000]  來香港很多東西買的
[00:09:37.000 --> 00:09:38.000]  給了她一點錢
[00:09:38.000 --> 00:09:39.000]  給了她幾百元
[00:09:39.000 --> 00:09:40.000]  她拿著
[00:09:40.000 --> 00:09:41.000]  買不到甚麼東西
[00:09:41.000 --> 00:09:42.000]  對不起
[00:09:42.000 --> 00:09:44.000]  給了她幾百元
[00:09:44.000 --> 00:09:46.000]  小女兒那時候大概都是
[00:09:46.000 --> 00:09:48.000]  十歲九歲十歲
[00:09:48.000 --> 00:09:49.000]  她很久都沒有買東西
[00:09:49.000 --> 00:09:51.000]  表姐帶她去
[00:09:51.000 --> 00:09:52.000]  她的阿姨帶她去
[00:09:52.000 --> 00:09:53.000]  回來都說
[00:09:53.000 --> 00:09:54.000]  為甚麼沒有買東西
[00:09:54.000 --> 00:09:56.000]  我只有幾百元
[00:09:56.000 --> 00:09:57.000]  拿著
[00:09:57.000 --> 00:09:59.000]  拿到相機都沒有買甚麼東西
[00:09:59.000 --> 00:10:01.000]  相機真的後悔
[00:10:01.000 --> 00:10:02.000]  Oh daddy daddy
[00:10:02.000 --> 00:10:03.000]  我沒有買東西
[00:10:03.000 --> 00:10:04.000]  Oh too bad
[00:10:04.000 --> 00:10:05.000]  這兩年在吵
[00:10:05.000 --> 00:10:06.000]  她說要回香港
[00:10:06.000 --> 00:10:07.000]  要回香港
[00:10:07.000 --> 00:10:08.000]  我說No
[00:10:08.000 --> 00:10:09.000]  給了她一次機會
[00:10:09.000 --> 00:10:11.000]  下次你自己回來
[00:10:11.000 --> 00:10:13.000]  Daddy不會給你機票回來
[00:10:13.000 --> 00:10:15.000]  有一次她讀大學第一年
[00:10:15.000 --> 00:10:17.000]  有一次她給我電話
[00:10:17.000 --> 00:10:18.000]  Daddy daddy
[00:10:18.000 --> 00:10:19.000]  我說甚麼事
[00:10:19.000 --> 00:10:20.000]  Wow you know what happened
[00:10:20.000 --> 00:10:21.000]  What happened
[00:10:21.000 --> 00:10:23.000]  I have a dream
[00:10:23.000 --> 00:10:25.000]  這句是馬丁魯德金的
[00:10:25.000 --> 00:10:27.000]  I have a dream
[00:10:27.000 --> 00:10:28.000]  我說甚麼dream
[00:10:28.000 --> 00:10:29.000]  Oh I have a dream
[00:10:29.000 --> 00:10:31.000]  I went to Hong Kong
[00:10:31.000 --> 00:10:32.000]  我說是嗎
[00:10:32.000 --> 00:10:33.000]  Oh 是嗎
[00:10:33.000 --> 00:10:34.000]  You know what I did
[00:10:34.000 --> 00:10:36.000]  I went shopping
[00:10:36.000 --> 00:10:38.000]  我去買東西
[00:10:38.000 --> 00:10:39.000]  然後她跟我說
[00:10:39.000 --> 00:10:40.000]  You know what
[00:10:40.000 --> 00:10:42.000]  I don't want to wake up
[00:10:42.000 --> 00:10:44.000]  Because when I wake up
[00:10:44.000 --> 00:10:46.000]  I am still in Toronto
[00:10:46.000 --> 00:10:48.000]  當我醒的時候
[00:10:48.000 --> 00:10:50.000]  我還是在多倫多
[00:10:50.000 --> 00:10:51.000]  我沒有shopping
[00:10:51.000 --> 00:10:53.000]  都是兩手空空
[00:10:53.000 --> 00:10:54.000]  有人還好笑
[00:10:54.000 --> 00:10:56.000]  我做夢去吃buffet
[00:10:56.000 --> 00:10:58.000]  醒了之後
[00:10:58.000 --> 00:10:59.000]  聽到一些聲音
[00:10:59.000 --> 00:11:01.000]  是咕咕聲
[00:11:01.000 --> 00:11:03.000]  因為夢發得太真
[00:11:03.000 --> 00:11:04.000]  當我醒了之後
[00:11:04.000 --> 00:11:06.000]  我發現我真的很餓
[00:11:06.000 --> 00:11:09.000]  做夢吃東西是吃不飽的
[00:11:09.000 --> 00:11:12.000]  人生在物質富裕的世界裏
[00:11:12.000 --> 00:11:14.000]  你不斷擁有是不會飽的
[00:11:14.000 --> 00:11:15.000]  我再說不是環境
[00:11:15.000 --> 00:11:17.000]  是心境
[00:11:17.000 --> 00:11:20.000]  今天很多人不斷不斷去追尋
[00:11:20.000 --> 00:11:22.000]  H.G. Wells 說的說話
[00:11:22.000 --> 00:11:23.000]  他說人
[00:11:23.000 --> 00:11:25.000]  如果他不是找到神
[00:11:25.000 --> 00:11:26.000]  找到的話
[00:11:26.000 --> 00:11:29.000]  他是沒有一個開始
[00:11:29.000 --> 00:11:30.000]  沒有一個結束
[00:11:30.000 --> 00:11:32.000]  人生好像沒有目標
[00:11:32.000 --> 00:11:33.000]  不斷去追尋
[00:11:33.000 --> 00:11:35.000]  實際上是不斷在做夢
[00:11:35.000 --> 00:11:37.000]  聖經裏面有很多說話
[00:11:37.000 --> 00:11:39.000]  甚至微信的人都很喜歡引用
[00:11:39.000 --> 00:11:41.000]  其中一節聖經
[00:11:41.000 --> 00:11:42.000]  很多人都會說
[00:11:42.000 --> 00:11:45.000]  叫做「施比受近為有福」
[00:11:45.000 --> 00:11:46.000]  是不是?
[00:11:46.000 --> 00:11:48.000]  很多慈善的籌款
[00:11:48.000 --> 00:11:49.000]  都會用這節聖經
[00:11:49.000 --> 00:11:51.000]  施比受近為有福
[00:11:51.000 --> 00:11:52.000]  施比受近為有福
[00:11:52.000 --> 00:11:53.000]  你問他出自哪裡
[00:11:53.000 --> 00:11:54.000]  他們都不會知道
[00:11:54.000 --> 00:11:56.000]  另一節聖經我很喜歡的
[00:11:56.000 --> 00:11:58.000]  基督徒一定會知道的
[00:11:58.000 --> 00:12:01.000]  就是《詩篇》23篇第一節
[00:12:01.000 --> 00:12:02.000]  那裏說什麼?
[00:12:02.000 --> 00:12:05.000]  耶和華是我的目者
[00:12:05.000 --> 00:12:08.000]  我必不至缺乏
[00:12:08.000 --> 00:12:09.000]  對不對?
[00:12:09.000 --> 00:12:11.000]  有神做你目者的時候
[00:12:11.000 --> 00:12:12.000]  不至於缺乏
[00:12:12.000 --> 00:12:15.000]  耶穌的復活留下了一個空的墳墓
[00:12:15.000 --> 00:12:19.000]  是為了我們滿足一個填滿的心
[00:12:19.000 --> 00:12:20.000]  為什麼呢?
[00:12:20.000 --> 00:12:22.000]  人之所往
[00:12:22.000 --> 00:12:25.000]  人之歸宿的時候
[00:12:25.000 --> 00:12:26.000]  他知道的時候
[00:12:26.000 --> 00:12:28.000]  他就能夠滿足
[00:12:28.000 --> 00:12:30.000]  他知道人會離開
[00:12:30.000 --> 00:12:32.000]  但是人生不止於今生
[00:12:32.000 --> 00:12:34.000]  還有永恆
[00:12:34.000 --> 00:12:35.000]  第三我們看
[00:12:35.000 --> 00:12:37.000]  就是科學的發達
[00:12:37.000 --> 00:12:40.000]  真是這個世界的科學越來越厲害
[00:12:40.000 --> 00:12:41.000]  人越來越厲害
[00:12:41.000 --> 00:12:42.000]  發明的東西越來越厲害
[00:12:42.000 --> 00:12:45.000]  但是人卻越來越無助
[00:12:45.000 --> 00:12:47.000]  我這次換了電話的時候
[00:12:47.000 --> 00:12:49.000]  我兒子要拿來看
[00:12:49.000 --> 00:12:50.000]  我讓他看
[00:12:50.000 --> 00:12:54.000]  他說:爸爸你知不知道有一個叫OK Google
