
[00:00:00.000 --> 00:00:02.000]  請主持會平安
[00:08:47.600 --> 00:08:49.520]  離開了上帝
[00:08:49.520 --> 00:08:52.480]  其他的就是偶像
[00:08:52.480 --> 00:08:57.040]  但是上帝的工作不是在天上
[00:08:57.040 --> 00:09:03.920]  不是在完美創造未曾墮落之前的世界
[00:09:03.920 --> 00:09:06.320]  上帝的作為
[00:09:06.320 --> 00:09:13.360]  卻是在軟弱的人中間顯得完全
[00:09:13.360 --> 00:09:20.320]  所以信經所用的動詞是我信
[00:09:20.320 --> 00:09:22.800]  甚至不是我們所熟悉的聖詩
[00:09:22.800 --> 00:09:25.600]  我愛教會
[00:09:25.600 --> 00:09:27.440]  是很有意思的
[00:09:27.440 --> 00:09:31.680]  信經沒有用到今天我們介紹教會
[00:09:31.680 --> 00:09:33.200]  解釋教會
[00:09:33.200 --> 00:09:34.800]  討論教會的時候
[00:09:34.800 --> 00:09:38.800]  我們喜歡集中在教會的即時
[00:09:38.800 --> 00:09:41.840]  Ministries of the Church
[00:09:41.840 --> 00:09:43.600]  我們的敬拜
[00:09:43.600 --> 00:09:45.040]  我們的團契
[00:09:45.040 --> 00:09:46.480]  我們的侍奉
[00:09:46.480 --> 00:09:48.480]  我們的傳福音
[00:09:48.480 --> 00:09:50.640]  我們在社區裏面的工作
[00:09:50.640 --> 00:09:54.880]  是這一切都是我們要做的
[00:09:54.880 --> 00:09:57.920]  但是容許我們這樣說
[00:09:57.920 --> 00:10:03.520]  尼西亞信經所用的四個形容詞
[00:10:03.520 --> 00:10:05.760]  將我們的注意力
[00:10:05.760 --> 00:10:07.680]  將我們的焦點
[00:10:07.680 --> 00:10:13.120]  不是放在我們所做的一切事情之上
[00:10:13.120 --> 00:10:20.320]  而是放在上帝在我們中間所做的事情之上
[00:10:20.320 --> 00:10:23.360]  我們能夠有這樣的眼界
[00:10:23.360 --> 00:10:26.640]  有這樣的視野
[00:10:26.640 --> 00:10:33.680]  我們就能夠看得見教會的本質
[00:10:33.680 --> 00:10:36.880]  教會是怎樣
[00:10:36.880 --> 00:10:43.520]  最重要的根基在哪一處
[00:10:43.520 --> 00:10:50.400]  所以信經雖然是公元第四世紀
[00:10:50.400 --> 00:10:55.040]  我的教會歷史都還給老師了
[00:10:55.040 --> 00:10:57.360]  341年
[00:10:57.360 --> 00:11:01.200]  尼西亞的會議所提出的
[00:11:01.200 --> 00:11:04.160]  不是一個落伍
[00:11:04.160 --> 00:11:06.240]  過時
[00:11:06.240 --> 00:11:11.040]  outdated的一句說話
[00:11:11.040 --> 00:11:13.200]  今天我們每個主日
[00:11:13.200 --> 00:11:15.520]  都背誦《仕途信經》
[00:11:15.520 --> 00:11:17.360]  尼西亞信經
[00:11:17.360 --> 00:11:22.560]  其實是一個很重要的提醒
[00:11:22.560 --> 00:11:25.760]  這些神學的提醒
[00:11:25.760 --> 00:11:28.320]  一點都不抽象
[00:11:28.320 --> 00:11:30.800]  是很基本的
[00:11:30.800 --> 00:11:32.000]  求主幫助我們
[00:11:32.000 --> 00:11:40.560]  今晚我們就要來到第三、第四個的形容詞
[00:11:40.560 --> 00:11:44.320]  《仕途信經》只提了中間那兩個
[00:11:44.320 --> 00:11:49.200]  「我信聖而公之教會」
[00:11:49.200 --> 00:11:54.160]  尼西亞信經在holy 聖之前
[00:11:54.160 --> 00:11:56.560]  加了one
[00:11:56.560 --> 00:11:57.920]  合二為一
[00:11:57.920 --> 00:11:59.360]  分別為聖
[00:11:59.360 --> 00:12:03.680]  然後尼西亞信經在公
[00:12:03.680 --> 00:12:05.840]  Catholic 之後
[00:12:05.840 --> 00:12:08.640]  加了apostolic
[00:12:08.640 --> 00:12:10.960]  「仕途的教會」
[00:12:10.960 --> 00:12:13.760]  今晚我們就要來討論
[00:12:13.760 --> 00:12:17.360]  後面四個形容詞的
[00:12:17.360 --> 00:12:19.920]  第三、第四個
[00:12:19.920 --> 00:12:24.400]  Catholic 和 Apostolic 這兩個字
[00:12:24.400 --> 00:12:27.920]  我們給的題目是
[00:12:27.920 --> 00:12:34.000]  「大公與使徒傳承的教會」
[00:12:34.000 --> 00:12:36.560]  我們先來討論
[00:12:36.560 --> 00:12:40.400]  什麼是大公教會
[00:12:40.400 --> 00:12:44.240]  周濂華牧師在他的神學綱要
[00:12:44.240 --> 00:12:46.560]  來到這一點的時候
[00:12:46.560 --> 00:12:48.880]  他很緊張
[00:12:48.880 --> 00:12:52.560]  周牧師是台灣浸信會的牧師
[00:12:52.560 --> 00:12:55.360]  或者說是台灣最出名的牧師
[00:12:55.360 --> 00:12:57.600]  九十多歲了
[00:12:57.600 --> 00:13:02.640]  他已經公開宣佈不再講道
[00:13:02.640 --> 00:13:04.640]  封口但不封筆
[00:13:04.640 --> 00:13:06.320]  他繼續寫作
[00:13:06.320 --> 00:13:10.720]  一個我很尊敬的前輩、老人家
[00:13:10.720 --> 00:13:12.080]  不過他提到這一點的時候
[00:13:12.080 --> 00:13:13.280]  他馬上要澄清
[00:13:13.280 --> 00:13:18.720]  他說「大公教會」這個名稱
[00:13:18.720 --> 00:13:24.400]  被羅馬教會、天主教會拿走了
[00:13:24.400 --> 00:13:26.480]  Catholic Church
[00:13:26.480 --> 00:13:28.320]  是指什麼教會?
[00:13:28.320 --> 00:13:30.480]  不是指基督教會
[00:13:30.480 --> 00:13:31.600]  Catholic Church
[00:13:31.600 --> 00:13:32.240]  你是什麼?
[00:13:32.240 --> 00:13:33.440]  你是Catholic
[00:13:33.440 --> 00:13:35.760]  那你就天主教
[00:13:35.760 --> 00:13:36.880]  是的
[00:13:36.960 --> 00:13:38.560]  今天天主教會
[00:13:38.560 --> 00:13:43.680]  其實正確的名稱是公教
[00:13:43.680 --> 00:13:45.360]  如果在香港中環
[00:13:45.360 --> 00:13:49.120]  還有一間叫公教進行社
[00:13:49.120 --> 00:13:49.920]  是不是?
[00:13:49.920 --> 00:13:52.560]  所以大公教會
[00:13:52.560 --> 00:13:53.600]  Catholic Church
[00:13:53.600 --> 00:13:54.960]  其實應該這樣翻譯的
[00:13:54.960 --> 00:13:56.640]  就不是天主教會
[00:13:56.640 --> 00:14:01.840]  不過羅馬天主教會的傳教士來到中國
[00:14:01.840 --> 00:14:03.600]  他們很聰明
[00:14:03.600 --> 00:14:06.400]  他們既沒有用上帝
[00:14:06.400 --> 00:14:08.160]  也沒有用神
[00:14:08.160 --> 00:14:12.160]  來翻譯聖經裡面的God
[00:14:12.160 --> 00:14:14.960]  我們中文聖經有上帝版
[00:14:14.960 --> 00:14:18.320]  和神版之爭論
[00:14:18.320 --> 00:14:20.720]  但是羅馬天主教會
[00:14:20.720 --> 00:14:22.880]  他們飽學之時
[00:14:22.880 --> 00:14:25.360]  所以來到中國傳道
[00:14:25.360 --> 00:14:29.120]  他們另創一個名詞
[00:14:29.120 --> 00:14:32.960]  去翻譯聖經所說的God
[00:14:32.960 --> 00:14:35.360]  他們譯天主
[00:14:35.360 --> 00:14:36.960]  真的比他們搶先一步
[00:14:36.960 --> 00:14:38.880]  如果不是這個翻譯
[00:14:38.880 --> 00:14:42.560]  既可以避免了元天上帝
[00:14:42.560 --> 00:14:48.480]  還是神靈神怪
[00:14:48.480 --> 00:14:54.560]  這些都是從中國民間宗教而來的術語
[00:14:54.560 --> 00:14:57.600]  周牧師就建議我們用另一個英文字
[00:14:57.600 --> 00:15:00.080]  Universal
[00:15:00.080 --> 00:15:01.120]  公教
[00:15:01.120 --> 00:15:02.560]  不要用Catholic
[00:15:02.560 --> 00:15:04.800]  用Universal Church
[00:15:04.800 --> 00:15:11.600]  這樣就避免了天主教會壟斷了的名稱
[00:15:11.600 --> 00:15:14.080]  當然他是浸信會背景的牧師
[00:15:14.080 --> 00:15:17.120]  所以他會很緊張
[00:15:17.120 --> 00:15:20.400]  不過我們必須要明白
[00:15:20.400 --> 00:15:24.320]  大公這個字眼
[00:15:24.320 --> 00:15:28.720]  不是聖經裡面所用的詞彙
[00:15:28.720 --> 00:15:30.960]  你找遍中文聖經
[00:15:30.960 --> 00:15:32.320]  英文聖經
[00:15:32.320 --> 00:15:35.120]  你找不到這個字
[00:15:35.120 --> 00:15:41.600]  這個字眼是教會在歷史上
[00:15:41.600 --> 00:15:44.960]  提到甚麼是教會的時候
[00:15:44.960 --> 00:15:47.280]  史圖信經和尼西亞信經
[00:15:47.280 --> 00:15:49.920]  都同樣用這個字
[00:15:49.920 --> 00:15:51.200]  Catholic
[00:15:51.200 --> 00:15:53.440]  大公
[00:15:53.440 --> 00:15:56.560]  如果我們要明白這個字的意思
[00:15:56.560 --> 00:15:58.240]  我們必須要翻到聖經
[00:15:58.240 --> 00:16:01.440]  但我們不是翻到聖經的字眼
[00:16:01.440 --> 00:16:03.040]  不是Word Study
[00:16:03.040 --> 00:16:05.440]  我們翻到新約聖經一個
[00:16:05.440 --> 00:16:08.320]  正典上的類別
[00:16:08.320 --> 00:16:11.200]  可以幫助我們明白
[00:16:11.200 --> 00:16:14.560]  新約聖經開頭那四卷書
[00:16:14.560 --> 00:16:17.040]  你知道是福音書
[00:16:17.040 --> 00:16:21.120]  第五卷是《史道行傳》
[00:16:21.120 --> 00:16:24.800]  第六卷是保羅書信的開始
[00:16:24.800 --> 00:16:26.480]  羅馬書
[00:16:26.480 --> 00:16:28.960]  十三封保羅的書信
[00:16:28.960 --> 00:16:32.560]  是用篇幅的長短排列的
[00:16:32.560 --> 00:16:35.040]  所以最長是羅馬書
[00:16:35.040 --> 00:16:38.960]  最短是《肥理門書》
[00:16:38.960 --> 00:16:40.720]  沒有第幾章的
[00:16:40.720 --> 00:16:42.720]  如果我們宣佈讀《肥理門書》
[00:16:42.720 --> 00:16:45.360]  你問第幾章就見外了
[00:16:45.360 --> 00:16:46.880]  我們只有第幾節
[00:16:46.880 --> 00:16:48.320]  因為它是一章的經文
[00:16:48.320 --> 00:16:49.120]  很短的
[00:16:49.120 --> 00:16:51.200]  所以保羅書信十三封
[00:16:51.200 --> 00:16:55.200]  《肥理門書》之後
[00:16:55.200 --> 00:16:57.680]  希伯來書開始
[00:16:57.680 --> 00:17:00.800]  一直到你喜歡約翰書信也好
[00:17:00.800 --> 00:17:02.320]  啟示錄也好
[00:17:02.320 --> 00:17:05.840]  我們叫最後這一部分的書信
[00:17:05.840 --> 00:17:08.240]  我們叫什麼書信?
[00:17:08.240 --> 00:17:12.560]  華人教會有兩個名稱
[00:17:12.560 --> 00:17:18.160]  一般信徒說這個叫做其他書信
[00:17:18.160 --> 00:17:20.080]  保羅書信
[00:17:20.080 --> 00:17:22.480]  其他書信
[00:17:22.480 --> 00:17:24.240]  哪樣比較重要?
[00:17:24.240 --> 00:17:26.160]  當然是保羅書信
[00:17:26.160 --> 00:17:28.720]  那些是其他而已
[00:17:28.720 --> 00:17:30.000]  不是
[00:17:30.000 --> 00:17:32.560]  應該還有另一個名稱
[00:17:32.560 --> 00:17:36.160]  除了General Epistles 之外
[00:17:36.160 --> 00:17:39.840]  還有另外一個應該準確一點的
[00:17:39.840 --> 00:17:43.040]  Catholic Epistles
[00:17:43.040 --> 00:17:45.440]  大公書信
[00:17:45.440 --> 00:17:47.360]  有沒有聽過?
[00:17:47.360 --> 00:17:49.200]  沒有?
[00:17:49.200 --> 00:17:51.040]  可惜
[00:17:51.040 --> 00:17:52.720]  我們心目中就只是以為
[00:17:52.720 --> 00:17:56.320]  新約聖經是以保羅書信為主的
[00:17:56.320 --> 00:17:56.960]  是
[00:17:56.960 --> 00:17:58.720]  它寫了十三封信
[00:17:58.720 --> 00:18:01.360]  幾乎是新約聖經的一半
[00:18:01.360 --> 00:18:03.600]  但是新約教會
[00:18:03.600 --> 00:18:08.080]  或者教會在新約聖經的正典上
[00:18:08.080 --> 00:18:14.160]  卻不只是收錄保羅的書信
[00:18:14.160 --> 00:18:16.240]  在保羅的書信
[00:18:16.240 --> 00:18:19.840]  被收錄在新約聖經的同時
[00:18:19.840 --> 00:18:23.600]  新約的正典是包括
[00:18:23.600 --> 00:18:26.080]  大公書信
[00:18:26.080 --> 00:18:28.400]  希伯來書
[00:18:28.400 --> 00:18:30.560]  雅各書
[00:18:30.560 --> 00:18:31.840]  彼得書信
[00:18:31.840 --> 00:18:35.360]  前後兩卷
[00:18:35.360 --> 00:18:37.360]  約翰三封書信
[00:18:37.360 --> 00:18:39.360]  一二三書
[00:18:39.360 --> 00:18:41.760]  尤大書
[00:18:41.760 --> 00:18:42.640]  啟示錄
[00:18:42.640 --> 00:18:44.320]  啟示錄也是書信
[00:18:44.320 --> 00:18:48.080]  是七封信開頭
[00:18:48.080 --> 00:18:49.360]  所以
[00:18:49.360 --> 00:18:53.120]  如果你稱為其他書信
[00:18:53.120 --> 00:18:56.000]  那你就是先決定了
[00:18:56.000 --> 00:18:59.120]  保羅書信是最重要的
[00:18:59.120 --> 00:19:00.880]  從你的名稱
[00:19:00.880 --> 00:19:05.200]  你就已經將另外那些書信
[00:19:05.200 --> 00:19:08.400]  我們說降級了
[00:19:08.400 --> 00:19:10.480]  香港今天打機打到
[00:19:10.480 --> 00:19:13.040]  有一句話叫升級
[00:19:13.040 --> 00:19:14.080]  你聽過了
[00:19:14.080 --> 00:19:15.680]  贏了升級
[00:19:15.680 --> 00:19:17.680]  不是 你輸了
[00:19:17.680 --> 00:19:20.240]  現在降了一個級別
[00:19:20.240 --> 00:19:23.200]  沒有這句話 沒有降級
[00:19:23.200 --> 00:19:27.920]  我們將新約的一堆書卷
[00:19:27.920 --> 00:19:33.040]  我們將它和保羅書信的級別
[00:19:33.040 --> 00:19:34.880]  我們將它降了一層
[00:19:34.880 --> 00:19:36.640]  叫做其他書信
[00:19:36.640 --> 00:19:39.760]  這不是新約聖經本來的意思
[00:19:39.760 --> 00:19:44.160]  新約聖經最後的這一部分的書信
[00:19:44.160 --> 00:19:47.760]  其實是大公書信
[00:19:47.760 --> 00:19:50.080]  這個名詞就很重要了
[00:19:50.080 --> 00:19:53.440]  大公書信是什麼意思
[00:19:53.440 --> 00:19:57.120]  大公書信和保羅書信放在一起
[00:19:57.120 --> 00:20:02.080]  你就發現那個不是其他和主要的對立
[00:20:02.080 --> 00:20:05.120]  而是一個使徒
[00:20:05.120 --> 00:20:08.800]  和教會裏面其他
[00:20:08.800 --> 00:20:10.800]  都是使徒
[00:20:10.800 --> 00:20:12.640]  都是聖靈感動
[00:20:12.640 --> 00:20:14.640]  都是新約的作者
[00:20:14.640 --> 00:20:18.400]  是多過一個的使徒
[00:20:18.400 --> 00:20:20.400]  一個的作者
[00:20:20.400 --> 00:20:23.920]  我沒有數過那時大概有多少個作者
[00:20:23.920 --> 00:20:25.120]  都不知道的
[00:20:25.120 --> 00:20:28.000]  因為約翰究竟是一個還是兩個
[00:20:28.000 --> 00:20:30.240]  還是三個在新約聖經裏面
[00:20:30.240 --> 00:20:33.280]  到現在就算你去region college讀書
[00:20:33.280 --> 00:20:36.000]  都有很多不同的說法
[00:20:36.000 --> 00:20:38.000]  不過你看不看到
[00:20:38.000 --> 00:20:41.440]  你讀保羅書信是讀一個作者
[00:20:41.440 --> 00:20:43.440]  你讀大公書信
[00:20:43.440 --> 00:20:47.520]  你是讀到一群的新約作者
[00:20:47.520 --> 00:20:51.600]  又是用我們人性的軟弱來講
[00:20:51.600 --> 00:20:54.640]  一群比一個重要
[00:20:54.640 --> 00:20:57.120]  我們總是要這樣比較的
[00:20:57.120 --> 00:20:59.120]  沒有的
[00:20:59.120 --> 00:21:01.600]  聖經從來都沒有這樣比較的
[00:21:01.600 --> 00:21:06.640]  所以又不是保羅重要過其他書信
[00:21:06.640 --> 00:21:11.440]  也不是大公書信重要過保羅書信
[00:21:11.440 --> 00:21:17.120]  因為他們都是新約聖經裏面的書卷
[00:21:17.120 --> 00:21:19.120]  明白我說什麼嗎
[00:21:19.120 --> 00:21:22.000]  這就是大公的意思
[00:21:22.000 --> 00:21:26.800]  所以當改革運動的時候
[00:21:26.800 --> 00:21:31.840]  馬丁路德認為保羅的羅馬書
[00:21:31.840 --> 00:21:35.120]  和保羅的加拉泰書
[00:21:35.120 --> 00:21:39.600]  講到因信稱義的福音
[00:21:39.600 --> 00:21:43.840]  成為改革運動的基石
[00:21:43.840 --> 00:21:51.440]  保羅這個神學成為更正教會
[00:21:51.440 --> 00:21:53.440]  對於福音
[00:21:53.440 --> 00:21:57.120]  對於我們信仰的核心
[00:21:57.120 --> 00:22:00.800]  有一個很重要的基礎
[00:22:00.800 --> 00:22:05.920]  因信稱義 justification by faith
[00:22:05.920 --> 00:22:08.640]  馬丁路德就跟著講了一句
[00:22:08.640 --> 00:22:11.760]  應該是真的不是野史
[00:22:11.760 --> 00:22:18.400]  他說雅各書是和皆的書信
[00:22:18.400 --> 00:22:21.760]  epistle of straws
[00:22:21.760 --> 00:22:24.320]  什麼意思
[00:22:24.320 --> 00:22:27.520]  你記得保羅講過一句
[00:22:27.520 --> 00:22:31.840]  人的生命好像一個工程
[00:22:31.840 --> 00:22:34.640]  有金銀寶石
[00:22:34.640 --> 00:22:38.000]  也有草木和皆
[00:22:38.000 --> 00:22:38.720]  記得嗎
[00:22:38.720 --> 00:22:42.960]  這個典故是從新約聖經保羅書信出來的
[00:22:42.960 --> 00:22:45.760]  經過火燒之後
[00:22:45.760 --> 00:22:49.920]  金銀寶石就能夠流傳
[00:22:49.920 --> 00:22:54.160]  草木和皆就燒了
[00:22:54.160 --> 00:22:56.160]  這個人仍然得救
[00:22:56.160 --> 00:22:58.160]  我都不記得保羅是這樣講的
[00:22:58.160 --> 00:22:59.360]  僅僅得救
[00:22:59.360 --> 00:23:03.360]  好像火裏面拔出來的一條柴
[00:23:03.360 --> 00:23:05.360]  真可憐
[00:23:05.360 --> 00:23:07.360]  得救的
[00:23:07.360 --> 00:23:08.240]  不是不得救的
[00:23:08.240 --> 00:23:11.520]  不過他的工程不能流傳
[00:23:11.520 --> 00:23:14.880]  就不及這些金銀寶石
[00:23:14.880 --> 00:23:18.640]  能夠經過火的試驗
[00:23:18.640 --> 00:23:20.640]  又可以傳到永遠
[00:23:20.640 --> 00:23:22.160]  保羅很喜歡用這些比喻
[00:23:22.160 --> 00:23:23.120]  所以剛才我們講
[00:23:23.120 --> 00:23:25.120]  成為聖傑合乎主用
[00:23:25.120 --> 00:23:28.880]  大戶人家有貴重的金器銀器
[00:23:28.880 --> 00:23:30.400]  也有卑賤
[00:23:30.400 --> 00:23:32.160]  我們覺得好像是犯罪
[00:23:32.160 --> 00:23:32.720]  其實不是
[00:23:32.720 --> 00:23:33.840]  木器瓦器
[00:23:33.840 --> 00:23:35.280]  每個家庭都有的
[00:23:35.280 --> 00:23:36.080]  一定要用的
[00:23:36.080 --> 00:23:38.720]  你不可以只用金器銀器
[00:23:38.720 --> 00:23:40.720]  都是被神使用的
[00:23:40.720 --> 00:23:44.560]  馬丁路德這樣講
[00:23:44.560 --> 00:23:46.640]  就很明顯
[00:23:46.640 --> 00:23:52.880]  將瓦國書放在給保羅書信
[00:23:52.880 --> 00:23:56.400]  沒有那麼重要的位置
[00:23:56.400 --> 00:23:58.400]  很清楚的
[00:23:58.400 --> 00:24:03.280]  但是這不是新約聖經的看法
[00:24:03.280 --> 00:24:05.280]  大公書信
[00:24:05.280 --> 00:24:08.800]  它都是新約的其中一卷
[00:24:08.800 --> 00:24:12.480]  為什麼馬丁路德會有這樣的看法
[00:24:12.480 --> 00:24:13.920]  我們都明白
[00:24:13.920 --> 00:24:16.960]  因為保羅宣告
