
[00:00:00.000 --> 00:00:09.000]  我想起好幾年前,當我兒子結婚的時候,
[00:03:54.000 --> 00:04:00.000]  有一位很好的朋友打電話來,她丈夫是一位婦產科醫生,
[00:04:00.000 --> 00:04:09.000]  他勸我們下胎,無謂生一個產權的孩子出來,成為一名盛世的婦女,
[00:04:09.000 --> 00:04:15.000]  我知道他是出於好意,但當時我太太跟他說,
[00:04:15.000 --> 00:04:24.000]  我們相信上帝只會給我們最好的,可行就是盲、聾啞、白痴,
[00:04:24.000 --> 00:04:28.000]  我們都覺得這是上帝認為最好的才賜給我們,
[00:04:28.000 --> 00:04:33.000]  否則他一定會受罰。
[00:04:33.000 --> 00:04:39.000]  10月7日,波圖醫院出生的日子,
[00:04:39.000 --> 00:04:48.000]  當時波圖醫院的婦產科醫生,Dr.Krumpek接生,
[00:04:48.000 --> 00:04:55.000]  我也是在產房,孩子一出生,金醫生馬上跟他檢查,
[00:04:55.000 --> 00:05:06.000]  他跟我說,暫時看不出有什麼問題,可能要遲些發展才知道。
[00:05:06.000 --> 00:05:16.000]  於是去了抱著凱恩,我們四個人在產房,金醫生說我們一起祈禱,
[00:05:16.000 --> 00:05:30.000]  那時是10月7日,大概是早上3時,金醫生抱著孩子在祈禱,
[00:05:30.000 --> 00:05:40.000]  神很感謝你,在他們的家庭我看到了神的恩典,
[00:05:40.000 --> 00:05:48.000]  他還沒繼續說下去的時候,我又哭了,太太也哭了,
[00:05:48.000 --> 00:05:53.000]  凱恩當然哭了,只不過他哭不知道是什麼原因,
[00:05:53.000 --> 00:05:59.000]  每個孩子出生都是哭的,我永遠沒有忘記那一幕淚景。
[00:05:59.000 --> 00:06:07.000]  想起來都三十多年前了,如今他已經結了婚,
[00:06:07.000 --> 00:06:16.000]  兩個小孩子的媽媽在羅省行醫,他除了耳聽覺有些問題,
[00:06:16.000 --> 00:06:23.000]  那些問題是什麼呢?例如一塊錢掉在地上,他聽不到,
[00:06:23.000 --> 00:06:30.000]  當然一百塊掉在地上他也聽不到,不過你也聽不到,所以問題不大。
[00:06:30.000 --> 00:06:43.000]  到他中學的時候,因為他要做一個手術,一個手術,
[00:06:43.000 --> 00:06:53.000]  是做八個小時手術,做完手術,我在心理治療室看他,
[00:06:53.000 --> 00:07:00.000]  好像豬頭一樣腫了,所有牙齒都要捆緊,不能張開,
[00:07:00.000 --> 00:07:11.000]  因為他傷得很重,要六個星期。任何一個父母看到子女在病床裡,
[00:07:11.000 --> 00:07:19.000]  痛楚、掙扎,有誰能忍住自己的眼淚?
[00:07:19.000 --> 00:07:29.000]  我們初初移民去到美國的時候,他培政讀完二年級就去那邊讀書,
[00:07:29.000 --> 00:07:36.000]  全部英語對話,完全不明白說什麼,每晚做噩夢,
[00:07:36.000 --> 00:07:42.000]  每隔一晚他做噩夢就跑來我們的房間,叫醒我們爸爸,
[00:07:42.000 --> 00:07:51.000]  為什麼你帶我出去,扔下我就走人?我想做父母,
[00:07:51.000 --> 00:08:03.000]  看到這樣的情形,真的很難過,只能抱著他一起走。
[00:08:03.000 --> 00:08:14.000]  我又記得2000年去大學畢業,在入醫學院之前,我們決定回來香港,
[00:08:14.000 --> 00:08:24.000]  那晚他在Davis開車出去三藩市,到我們見面,我們就去機場,
[00:08:24.000 --> 00:08:35.000]  我們三個人抱著他走,生離死別一點都不容易,
[00:08:35.000 --> 00:08:45.000]  尤其是家人,我們回來一年左右,太太發現有癌症,
[00:08:45.000 --> 00:08:55.000]  有個拳頭這麼大的在胸口裡面,我不敢告訴我岳母,怕她擔心,
[00:08:55.000 --> 00:09:04.000]  到了半夜,我偷偷地打電話給子女,將情形告訴她,
[00:09:04.000 --> 00:09:10.000]  特別是和我凱恩商量,因為他也是行醫,
[00:09:10.000 --> 00:09:26.000]  我們在電話裡一邊商量一邊哭,一點都不容易,絕對不容易。
[00:09:26.000 --> 00:09:36.000]  兩年多前,我們回美國,準備迎接我兒子第二個小孩出生,
[00:09:36.000 --> 00:09:44.000]  凱仲告訴我,Anna還沒生,要探望妹妹,我們就去羅省探望,
[00:09:44.000 --> 00:09:51.000]  去到的時候,就和他們一起吃晚飯,就接到凱仲的電話,
[00:09:51.000 --> 00:10:00.000]  說Anna進了醫院,開了一半的子宮,估計一個小時內BB出生,
[00:10:00.000 --> 00:10:09.000]  十分鐘不夠,他打電話來,說有不知道什麼事情發生,
[00:10:09.000 --> 00:10:17.000]  要推Anna進去手術室,馬上做手術,BB要進行急救,
[00:10:17.000 --> 00:10:25.000]  不夠五分鐘,他打電話來說,Anna去世了。
[00:10:25.000 --> 00:10:31.000]  當時我們四個人,我、我太太、我女婿、我女兒,
[00:10:31.000 --> 00:10:39.000]  簡直是惡言,大家抱著哭。
[00:10:39.000 --> 00:10:46.000]  我想這些情景,每個家庭都會經歷過,
[00:10:46.000 --> 00:10:54.000]  人有生離死別,越有陰晴圓缺,此事古難傳。
[00:10:54.000 --> 00:10:59.000]  哭,不是代表軟弱。
[00:10:59.000 --> 00:11:06.000]  Gregory of Nicaea,早期的一個神學家,他說一句話很好,
[00:11:06.000 --> 00:11:10.000]  他說當一個人肉體受傷的時候,他會流血,
[00:11:10.000 --> 00:11:15.000]  當一個人靈魂受傷的時候,他會流淚,
[00:11:15.000 --> 00:11:22.000]  當人流淚,是比流血更加痛楚。
[00:11:22.000 --> 00:11:35.000]  中國人,大丈夫流血不流淚,是毫無人性,毫無人性。
[00:11:35.000 --> 00:11:44.000]  淚,是當你不能再用說話表達的時候,他就會流出來。
[00:11:44.000 --> 00:11:51.000]  你看聖經,幾乎每一個聖經的偉人都是流淚,
[00:11:51.000 --> 00:11:55.000]  有一個流利,耶利米稱為流淚的先知,
[00:11:55.000 --> 00:12:02.000]  大衛寫在他的詩篇的時候,他說淚汪汪,淚水可以浮起床頭一樣。
[00:12:02.000 --> 00:12:07.000]  保羅,他說我時常,他寫信給提摩太太的時候,
[00:12:07.000 --> 00:12:13.000]  我常常紀念你的眼淚,耶穌。
[00:12:13.000 --> 00:12:18.000]  當他見到他所愛的拉撒路·比尼奧,
[00:12:18.000 --> 00:12:25.000]  他去,這是我表演神蹟的機會。
[00:12:25.000 --> 00:12:28.000]  聖經怎樣形容耶穌?
[00:12:28.000 --> 00:12:33.000]  他心裡甚是憂傷,極其難過。
[00:12:33.000 --> 00:12:38.000]  希臘文有一個字叫Tarasso,Tarasso是一個很重的字,
[00:12:38.000 --> 00:12:46.000]  就是一個湖水,本來是很平靜,突然被攪起泥塵,會完全通俗了。
[00:12:46.000 --> 00:12:51.000]  耶穌當時是Tarasso。
[00:12:51.000 --> 00:12:59.000]  約翰第十一章裡說的第十四節,耶穌哭了。
[00:12:59.000 --> 00:13:03.000]  耶穌叫拉撒路復活的時候,
[00:13:03.000 --> 00:13:07.000]  他不是穿著紅袍,拿著V字型說,
[00:13:07.000 --> 00:13:10.000]  我現在要表演絕技給你看,
[00:13:10.000 --> 00:13:17.000]  不是好像David Copperfield表演的魔術那樣去表演給他看,
[00:13:17.000 --> 00:13:25.000]  他是流著眼淚,甚是憂傷。
[00:13:25.000 --> 00:13:32.000]  很難思議的,一個滿有權柄榮耀能力的神,
[00:13:32.000 --> 00:13:40.000]  來到世間為他所愛的人流眼淚。
[00:13:40.000 --> 00:13:46.000]  基督教是一個很有人情味,很有人性的宗教,
[00:13:46.000 --> 00:13:57.000]  只不過是很多時候教會將所有基督教的人性剝奪了。
[00:13:57.000 --> 00:14:03.000]  有一次,我女兒在大學游泳,
[00:14:03.000 --> 00:14:08.000]  她有一個隊友,上學的時候踩單車,
[00:14:08.000 --> 00:14:15.000]  被一輛重型貨車撞到,拖了二十多碼,結果死了。
[00:14:15.000 --> 00:14:22.000]  一個不夠二十歲的女孩,大好前途,就這樣喪生生命。
[00:14:22.000 --> 00:14:30.000]  我有機會去參加他們的安息禮拜,是一個靈恩的教會。
[00:14:30.000 --> 00:14:36.000]  我去完之後,我非常非常不舒服,
[00:14:36.000 --> 00:14:40.000]  好像開派對,歡送她去天國。
[00:14:40.000 --> 00:14:44.000]  我見到爸爸媽媽坐在那裏哭,
[00:14:44.000 --> 00:14:47.000]  牧師坐在那裏說我們應該要感謝,
[00:14:47.000 --> 00:14:56.000]  因為她已經去到天堂,她已經很安詳,是榮耀的。
[00:14:56.000 --> 00:15:01.000]  沒錯,她說的沒錯。
[00:15:01.000 --> 00:15:07.000]  但當我看見我爸爸媽媽的時候,我想離開。
[00:15:07.000 --> 00:15:13.000]  基督教不是一個沒有人情味,沒有眼淚的宗教。
[00:15:13.000 --> 00:15:18.000]  如果你想作為一個基督徒,我只有喜樂,上上喜樂,
[00:15:18.000 --> 00:15:24.000]  而沒有淚水,沒有痛楚,沒有軟弱,
[00:15:24.000 --> 00:15:32.000]  那不是基督教,那是魔術。
[00:15:32.000 --> 00:15:39.000]  同樣在家庭裏面有多少眼淚,
[00:15:39.000 --> 00:15:50.000]  有多少父母不為子女憂傷、難過、憤怒、流淚?
[00:15:50.000 --> 00:15:53.000]  我們都是罪人。
[00:15:53.000 --> 00:15:59.000]  有人問我,我們回到美國最難的是甚麼事?
[00:15:59.000 --> 00:16:06.000]  我記得我跟大家說過,最難不是環境的改變,
[00:16:06.000 --> 00:16:15.000]  不是退休的生活,是開始時最難的就是和兒子相處。
[00:16:15.000 --> 00:16:21.000]  我記得感恩節,他跟我們說,
[00:16:21.000 --> 00:16:27.000]  爸爸媽媽來我家吃飯,吃午飯,好,我們去吧。
[00:16:27.000 --> 00:16:35.000]  還沒吃飯,我們為了一些事情爭吵得很厲害。
[00:16:35.000 --> 00:16:43.000]  我覺得他很沒理由,很不懂得感激。
[00:16:43.000 --> 00:16:48.000]  於是我和太太就飯都不吃就走了。
[00:16:48.000 --> 00:16:52.000]  臨走的時候,我們跟他說,
[00:16:52.000 --> 00:16:57.000]  我想你明白,我們犧牲了很多回來,
[00:16:57.000 --> 00:17:01.000]  是為了你和你的兒子。
[00:17:01.000 --> 00:17:08.000]  他沒說話,我們就走了。
[00:17:08.000 --> 00:17:13.000]  我馬上想起,是感恩節,
[00:17:13.000 --> 00:17:25.000]  就是他太太一年前死的前一天。
[00:17:25.000 --> 00:17:35.000]  我馬上想起,可能我是她,情緒都很激動。
[00:17:35.000 --> 00:17:45.000]  我就和她說,好,我來你家看著你兩個小朋友,你要出差。
[00:17:45.000 --> 00:17:52.000]  接著她說,爸爸不來了,我送你兒子去你家,你不用留在我們那裡。
[00:17:52.000 --> 00:17:59.000]  不如兩個小朋友在你家過夜。
[00:17:59.000 --> 00:18:04.000]  有時候我們會想,我相信在我們中間做爸爸媽媽,
[00:18:04.000 --> 00:18:10.000]  有誰不經歷過這樣的情景?
[00:18:10.000 --> 00:18:13.000]  家家有本難唸的經,是吧?
[00:18:13.000 --> 00:18:18.000]  往往是在這些軟弱,在這些交替,
[00:18:18.000 --> 00:18:29.000]  我們更加看到什麼叫親情,什麼叫盼望,什麼叫體諒。
[00:18:29.000 --> 00:18:33.000]  在剛才我們讀的那段聖經,以佛所書,
[00:18:33.000 --> 00:18:40.000]  一提起以佛所書,我們會想到第五章,說到夫妻的關係,
[00:18:40.000 --> 00:18:44.000]  第六章是說到父母與子女的關係。
[00:18:44.000 --> 00:18:52.000]  但其實整本以佛所書充滿了很多與家庭有關的原則,
[00:18:52.000 --> 00:18:54.000]  是值得我們去思考的。
[00:18:54.000 --> 00:18:59.000]  在以佛所書中,最低限度我們看到有四個很重要的原則,
[00:18:59.000 --> 00:19:05.000]  四樣很重要的東西,我想和大家在母親節的時候分享。
[00:19:05.000 --> 00:19:10.000]  第一個,如果我們想要一個幸福的家庭,
[00:19:10.000 --> 00:19:14.000]  以佛所書我們有一個很重要的原則,
[00:19:14.000 --> 00:19:19.000]  就是我們仍是罪人,我錯了。
[00:19:19.000 --> 00:19:25.000]  如果我們每個人都能夠,尤其是做父母的,
[00:19:25.000 --> 00:19:31.000]  能夠體諒到我們都是罪人,我們會錯的。
[00:19:31.000 --> 00:19:35.000]  爸爸媽媽不是沒有錯的。
[00:19:35.000 --> 00:19:45.000]  我孫子叫我做牧師爺爺,一樣是有錯。
[00:19:45.000 --> 00:19:51.000]  在我女兒結婚的時候,去一個演詞,
[00:19:51.000 --> 00:19:57.000]  她小時候以為爸爸做牧師是不會有錯的。
[00:19:57.000 --> 00:20:03.000]  漸漸長大的時候,她發覺爸爸認識的人都會錯,
[00:20:03.000 --> 00:20:07.000]  她覺得爸爸錯得很可愛。
[00:20:07.000 --> 00:20:12.000]  以佛所書第二章就告訴我們,我們的廬山念目是什麼。
[00:20:12.000 --> 00:20:17.000]  保羅怎樣形容我們?死在罪惡過犯之中。
[00:20:17.000 --> 00:20:22.000]  我們都是死在罪惡過犯,死不是武器的意思,
[00:20:22.000 --> 00:20:28.000]  是和神隔絕,我們在罪惡過犯裡面和神隔絕。
[00:20:28.000 --> 00:20:33.000]  隨從今世的風俗,這個世界的風俗要怎樣我們就走什麼。
[00:20:33.000 --> 00:20:39.000]  我們是叛逆之子,我們奉縱肉體的私欲。
[00:20:39.000 --> 00:20:45.000]  到了第三章的時候更加說是一道牆阻隔著我們,
[00:20:45.000 --> 00:20:49.000]  罪就好像一道牆一樣阻隔我們和神的關係,
[00:20:49.000 --> 00:20:53.000]  阻隔人和人之間的關係。
[00:20:53.000 --> 00:20:57.000]  我想我們每個人都會體諒到在家裡,
[00:20:57.000 --> 00:21:00.000]  我們每個人都是罪人。
[00:21:00.000 --> 00:21:04.000]  一道牆是阻隔了我們彼此的溝通,
[00:21:04.000 --> 00:21:07.000]  因為這些罪的緣故阻隔我們。
[00:21:07.000 --> 00:21:11.000]  或者有很多人會問,牧師你搞錯了,
[00:21:11.000 --> 00:21:16.000]  第二章裡面所說的是從前死在罪惡過犯裡面,
[00:21:16.000 --> 00:21:21.000]  是從前如今世的風俗,是叛逆之子,
[00:21:21.000 --> 00:21:24.000]  我們信了耶穌我們就不會了。
[00:21:24.000 --> 00:21:29.000]  錯,沒錯,在第二章是說到從前的時候,
[00:21:29.000 --> 00:21:35.000]  但是你看下去,在二弗所書裡說到一件事是什麼?
[00:21:35.000 --> 00:21:38.000]  他說你要除去舊人穿上新人,
[00:21:38.000 --> 00:21:43.000]  原文是用一個不住式的continuous tense,
[00:21:43.000 --> 00:21:47.000]  沒錯我們已經離棄了這個罪惡的世界,
[00:21:47.000 --> 00:21:51.000]  但是我們仍然要繼續離棄這個世界,not yet,
[00:21:51.000 --> 00:21:57.000]  我們要不住的脫去我們的舊人,然後穿上這個新人,
[00:21:57.000 --> 00:22:01.000]  我們仍然是一個罪人,
[00:22:01.000 --> 00:22:06.000]  我們仍然在曠野裡面,還沒有到達安息的地方。
[00:22:06.000 --> 00:22:11.000]  所以二弗所書裡有很多的勸勉告訴你,
[00:22:11.000 --> 00:22:14.000]  是四章二十二節,脫起你們從前行為上的舊人,
[00:22:14.000 --> 00:22:18.000]  這舊人因私慾為迷惑,漸漸變壞,
[00:22:18.000 --> 00:22:21.000]  你要不住的去除去,
[00:22:21.000 --> 00:22:24.000]  第四章二十五節叫我們棄絕謊言,
[00:22:24.000 --> 00:22:27.000]  第四章二十六節生氣卻不要犯罪,
[00:22:27.000 --> 00:22:31.000]  不要口說污穢的言語,
[00:22:31.000 --> 00:22:37.000]  任字妄語,貪心淫亂,都當從你們中間除去。
[00:22:37.000 --> 00:22:45.000]  一個家,幸福的家,不是一個聖人的家,
[00:22:45.000 --> 00:22:50.000]  是一個能夠知道自己的廬山面目的罪的家。
[00:22:50.000 --> 00:22:55.000]  我們人就好像冰山一樣,
[00:22:55.000 --> 00:22:59.000]  你看見我的只不過是冰山一個,
[00:22:59.000 --> 00:23:09.000]  你看不見的我,是有十分之九藏在水裡面,
[00:23:09.000 --> 00:23:14.000]  不是看得見的十分之一撞沉了鐵達尤倫,
[00:23:14.000 --> 00:23:19.000]  是看不見的十分之九撞沉了鐵達尤倫,
[00:23:19.000 --> 00:23:24.000]  家庭也是,你看我好像宋牧師多好,
[00:23:24.000 --> 00:23:28.000]  我多麼的幽暗面,你看不見的,
[00:23:28.000 --> 00:23:31.000]  但家人或許會看得清楚。
[00:23:31.000 --> 00:23:41.000]  我覺得無論在教會裡,無論在家庭裡,
[00:23:41.000 --> 00:23:44.000]  最大的問題是什麼呢?
[00:23:44.000 --> 00:23:50.000]  就是自己不是聖人,但扮演一個聖人的角色,
[00:23:50.000 --> 00:23:55.000]  這些叫做虛偽,這些叫做犯理才俊。
[00:23:55.000 --> 00:24:02.000]  我有個朋友,他在香港大學,
[00:24:02.000 --> 00:24:08.000]  那時是帶我去教會,後來他離開了教會,
[00:24:08.000 --> 00:24:13.000]  他寫信給我,他說這麼多的掙扎裡,
[00:24:13.000 --> 00:24:20.000]  我發覺一樣的,做一個誠實的非基督徒,
[00:24:20.000 --> 00:24:27.000]  比做一個不誠實的基督徒,難得多和有意得多。
[00:24:27.000 --> 00:24:32.000]  當然我告訴你,不只是這兩個選擇,
[00:24:32.000 --> 00:24:35.000]  你可以做一個誠實的基督徒,
[00:24:35.000 --> 00:24:38.000]  但不一定基督徒都是不誠實的。
[00:24:38.000 --> 00:24:45.000]  家庭最重要的是什麼?是真。
[00:24:45.000 --> 00:24:54.000]  羅馬書十二章就告訴你,我要厭惡,要親近。
[00:24:54.000 --> 00:25:01.000]  一個真的很重要,往往是因為我們的驕傲,
[00:25:01.000 --> 00:25:05.000]  做那道牆越來越重,越來越大。
[00:25:05.000 --> 00:25:10.000]  我想起來,當我兒子還小的時候,
[00:25:10.000 --> 00:25:15.000]  我身旁有一間屋,以前的祖屋,現在已經拆了,
[00:25:15.000 --> 00:25:20.000]  那拉素已經是我那時的祖屋了。
[00:25:20.000 --> 00:25:24.000]  我每逢,我在窩福做團導人,
[00:25:24.000 --> 00:25:29.000]  每逢有空我就會進去,有時帶我兒子進去,
[00:25:29.000 --> 00:25:32.000]  那天有空,我很久沒有進去,
[00:25:32.000 --> 00:25:36.000]  我就帶著凱撞進去,當時他大概四五歲左右。
[00:25:36.000 --> 00:25:40.000]  他進去後,我就帶著一整疊報紙,
[00:25:40.000 --> 00:25:45.000]  因為很久沒有看過富刊的報紙,就拿去看。
[00:25:45.000 --> 00:25:48.000]  一進去就馬上看報紙,
[00:25:48.000 --> 00:25:52.000]  我兒子就說,你帶我來,又自己掛著看報紙,
[00:25:52.000 --> 00:25:55.000]  那我兒子就在動我,我說不要吵,
[00:25:55.000 --> 00:25:59.000]  爸爸要看完報紙才跟你玩,他很乖。
[00:25:59.000 --> 00:26:02.000]  我隔了一會兒,他怎麼這麼安靜呢?
[00:26:02.000 --> 00:26:07.000]  在我旁邊呢?我問一問,發覺有點不對勁,
[00:26:07.000 --> 00:26:12.000]  大便了,四歲多大便,
[00:26:12.000 --> 00:26:18.000]  我打開褲子看一看,嘩,很髒,
[00:26:18.000 --> 00:26:21.000]  沒有帶衣服,沒有帶什麼,
[00:26:21.000 --> 00:26:27.000]  你想想,當時生氣得想罰他的時候,
[00:26:27.000 --> 00:26:34.000]  大家想一想,如果不是這樣,你怎麼會注意呢?
[00:26:34.000 --> 00:26:41.000]  我突然間看到,我才是最灰禍仇。
[00:26:43.000 --> 00:26:50.000]  我跟海頌說,對不起,我錯,
[00:26:50.000 --> 00:26:56.000]  他走過來抱著我,大家一起哭,
[00:26:56.000 --> 00:27:01.000]  那堵牆就沒了,那堵牆沒了。
[00:27:01.000 --> 00:27:06.000]  家庭裏面很重要的一件事,
[00:27:06.000 --> 00:27:10.000]  就是看到自己是罪人,承認,
[00:27:10.000 --> 00:27:13.000]  我想起我和我爸爸的關係,
[00:27:13.000 --> 00:27:20.000]  當我拍拖,我就跟阿君玉說,
[00:27:20.000 --> 00:27:23.000]  我們每個禮拜一起有些祈禱,
[00:27:23.000 --> 00:27:30.000]  大家多些,於是有一次我在房裏祈禱,
[00:27:30.000 --> 00:27:36.000]  然後外面吵,我掩著門,
[00:27:36.000 --> 00:27:41.000]  我爸爸回來看到我們在裏面,
[00:27:41.000 --> 00:27:45.000]  我們祈禱安靜一點,不是很大聲,
[00:27:45.000 --> 00:27:48.000]  他又不敢進去,但他就胡思亂想,
[00:27:48.000 --> 00:27:52.000]  因為那段時間很多情侶雙雙服毒自殺,
[00:27:52.000 --> 00:27:55.000]  他們以為我們服毒自殺,
[00:27:55.000 --> 00:27:58.000]  衝進來看看,我們正在祈禱,
[00:27:58.000 --> 00:28:02.000]  他衝進來看,然後我就當然很不服氣,
[00:28:02.000 --> 00:28:06.000]  他問我有沒有搞錯,什麼叫私隱,
[00:28:06.000 --> 00:28:10.000]  走來我的房間,我很不高興,
[00:28:10.000 --> 00:28:15.000]  那晚他跟我說,對不起,
[00:28:15.000 --> 00:28:23.000]  幾十年我仍然記得對不起這一句,
[00:28:23.000 --> 00:28:29.000]  亦是我最尊重我父親的一件事,
[00:28:30.000 --> 00:28:34.000]  我們家裏怎樣,是否要扮演一個聖人的角色,
[00:28:34.000 --> 00:28:38.000]  一個很尊嚴的父親,尊嚴的母親,
[00:28:38.000 --> 00:28:41.000]  或者尊嚴的丈夫,
[00:28:41.000 --> 00:28:47.000]  而是將十分之百的幽暗面藏在裏面,
[00:28:47.000 --> 00:28:52.000]  如果我們說已不所書的第二章是體重,
[00:28:52.000 --> 00:28:56.000]  我們都是罪人,又說我錯了,
[00:28:56.000 --> 00:29:01.000]  我們再來看看第五章,骨肉之親,我愛你,
[00:29:01.000 --> 00:29:04.000]  第五章第一節第二節說,
[00:29:04.000 --> 00:29:10.000]  所以你們該效法神,好像蒙慈愛的兒女一樣,
[00:29:10.000 --> 00:29:14.000]  也要憑愛心行事,正如基德愛我,為我捨己,
[00:29:14.000 --> 00:29:18.000]  作為輕鄉的貢物和祭物,填與實。
[00:29:18.000 --> 00:29:21.000]  五章二十二節至二十三節,
[00:29:21.000 --> 00:29:26.000]  丈夫愛妻子,兒童基督愛教會,為教會捨己。
[00:29:26.000 --> 00:29:30.000]  有甚麼東西叫我們在家裏維繫著?
[00:29:30.000 --> 00:29:33.000]  人與人的相處真是不容易,
[00:29:33.000 --> 00:29:35.000]  相見好同住難,是嗎?
[00:29:35.000 --> 00:29:40.000]  大家,我們想法和他們想法完全不同,
[00:29:40.000 --> 00:29:43.000]  兩代之間,三代之間,全部都不同,
[00:29:43.000 --> 00:29:46.000]  他們想法和我們想法,我們這一代最慘,
[00:29:46.000 --> 00:29:49.000]  是最後一代孝敬父母,第一代孝敬子女,
[00:29:49.000 --> 00:29:53.000]  我想我們這一代更加夾在中間,
[00:29:53.000 --> 00:29:57.000]  甚麼可以叫家庭融和,
[00:29:57.000 --> 00:30:00.000]  在家庭裏可以過得幸福?
[00:30:00.000 --> 00:30:04.000]  就是愛,是愛,
[00:30:04.000 --> 00:30:08.000]  如果沒有了愛,就好像車沒有了引擎油,
[00:30:08.000 --> 00:30:12.000]  不行的,甚麼叫愛?
[00:30:12.000 --> 00:30:15.000]  在希臘文裏有四個字可以叫愛,
[00:30:15.000 --> 00:30:20.000]  一個是Aeros的愛,Aeros是肉肉的愛,
[00:30:20.000 --> 00:30:22.000]  聖經從沒有這個字出現,
[00:30:22.000 --> 00:30:27.000]  第二個是Dergi的愛,朋友的愛,
[00:30:27.000 --> 00:30:30.000]  Phileo的愛,親戚的愛,
[00:30:30.000 --> 00:30:34.000]  但聖經裏面最強調的是Agapeau的愛,
[00:30:34.000 --> 00:30:38.000]  犧牲的愛,這個犧牲的愛是一個甚麼愛?
[00:30:38.000 --> 00:30:40.000]  Agape是一個甚麼愛?
[00:30:40.000 --> 00:30:47.000]  最低限度我們看到有幾個很重要的,是一個犧牲的愛,
[00:30:47.000 --> 00:30:51.000]  這份所說話,你對丈夫要愛妻子,
[00:30:51.000 --> 00:30:53.000]  好像基督愛教會一樣,
[00:30:53.000 --> 00:30:57.000]  基督怎樣愛教會?為教會寫記,
[00:30:57.000 --> 00:31:03.000]  有很多丈夫跟我說,沒問題,為太太寫記絕無問題,
[00:31:03.000 --> 00:31:06.000]  因為沒甚麼機會是要用命來搏的,
[00:31:06.000 --> 00:31:10.000]  但叫我捨棄看英超,我就不行了,
[00:31:10.000 --> 00:31:14.000]  捨棄我認為最重要的東西,就不行了,
[00:31:14.000 --> 00:31:17.000]  這個是不是真的叫捨棄?
[00:31:17.000 --> 00:31:24.000]  甚麼叫愛?你想到甚麼?
