
[00:00:00.000 --> 00:00:06.000]  各位大英姐妹平安 平安
[00:03:01.000 --> 00:03:03.000]  他好像跟我說 呂駿
[00:03:03.000 --> 00:03:06.000]  如果你相信聖經說麻將
[00:03:06.000 --> 00:03:08.000]  上帝都看顧的
[00:03:08.000 --> 00:03:11.000]  連你每一根頭髮都數過
[00:03:11.000 --> 00:03:15.000]  其實上帝怎會不知道你現在的困境呢
[00:03:15.000 --> 00:03:18.000]  一聽到真的對我很大的安慰
[00:03:18.000 --> 00:03:21.000]  所以我們說信仰什麼時候才可以活出來
[00:03:21.000 --> 00:03:24.000]  那些經文什麼時候才活出來呢
[00:03:24.000 --> 00:03:26.000]  就是當你有這些情況的時候
[00:03:26.000 --> 00:03:30.000]  究竟經文能不能夠安慰到你 鼓勵到你
[00:03:30.000 --> 00:03:35.000]  我想和大家說一個神學的名字
[00:03:35.000 --> 00:03:36.000]  這個叫什麼呢
[00:03:36.000 --> 00:03:38.000]  叫做心韌神學
[00:03:38.000 --> 00:03:41.000]  你看看什麼叫心韌神學
[00:03:41.000 --> 00:03:42.000]  中文就說
[00:03:42.000 --> 00:03:46.000]  這個詞語在我們家裡 在我們教會
[00:03:46.000 --> 00:03:48.000]  在世界
[00:03:48.000 --> 00:03:50.000]  如果你是基督徒身份生活的時候
[00:03:50.000 --> 00:03:53.000]  在座的九成九都是基督徒
[00:03:53.000 --> 00:03:54.000]  當你生活的時候
[00:03:54.000 --> 00:03:57.000]  有些東西是存在在你的生命裡
[00:03:57.000 --> 00:03:59.000]  而在起作用的
[00:03:59.000 --> 00:04:00.000]  好像剛才我說
[00:04:00.000 --> 00:04:01.000]  當我很不開心的時候
[00:04:01.000 --> 00:04:03.000]  聖經鼓勵了我
[00:04:03.000 --> 00:04:06.000]  他說這個是直根
[00:04:06.000 --> 00:04:09.000]  是深印了在教會的會友
[00:04:09.000 --> 00:04:10.000]  就是你們當中
[00:04:10.000 --> 00:04:12.000]  在你們和別人去傳福音
[00:04:12.000 --> 00:04:14.000]  或者實踐的時候
[00:04:14.000 --> 00:04:17.000]  這個就是基督徒活出日常生活
[00:04:17.000 --> 00:04:19.000]  你以為是不覺的
[00:04:19.000 --> 00:04:20.000]  是隱含了
[00:04:20.000 --> 00:04:22.000]  但是你正在活出
[00:04:22.000 --> 00:04:24.000]  原來我們讀神學的時候
[00:04:24.000 --> 00:04:28.000]  有這個我們叫心韌神學
[00:04:28.000 --> 00:04:30.000]  我們中間有些就在這裡長大
[00:04:30.000 --> 00:04:32.000]  給了英文版本
[00:04:32.000 --> 00:04:35.000]  當我們明白我們的信仰的時候
[00:04:35.000 --> 00:04:38.000]  就是當你從教會成長的時候
[00:04:38.000 --> 00:04:39.000]  其實你聽了很多道
[00:04:39.000 --> 00:04:41.000]  你學了很多經文
[00:04:41.000 --> 00:04:43.000]  但是你怎樣活出
[00:04:43.000 --> 00:04:45.000]  在你的日常生活裡
[00:04:45.000 --> 00:04:48.000]  這個叫做隱藏的理論
[00:04:48.000 --> 00:04:51.000]  隱藏在你的生命裡
[00:04:51.000 --> 00:04:52.000]  就是說
[00:04:52.000 --> 00:04:54.000]  如果我們想我們的基督徒生命
[00:04:54.000 --> 00:04:56.000]  越來越成熟
[00:04:56.000 --> 00:04:57.000]  或者說更像耶穌
[00:04:57.000 --> 00:04:59.000]  就是我們有更多的經文
[00:04:59.000 --> 00:05:03.000]  能夠成為我們的 Embedded Theology
[00:05:03.000 --> 00:05:04.000]  心韌的神學
[00:05:04.000 --> 00:05:07.000]  那你就能夠活出來
[00:05:07.000 --> 00:05:08.000]  有另一節
[00:05:08.000 --> 00:05:10.000]  在《羅馬書》12章2節那裡
[00:05:10.000 --> 00:05:13.000]  他說不要效法這個世界
[00:05:13.000 --> 00:05:16.000]  只要心意更新而變化
[00:05:16.000 --> 00:05:19.000]  叫你們測驗何謂神的善良
[00:05:19.000 --> 00:05:23.000]  純全和可喜悅的旨意
[00:05:23.000 --> 00:05:24.000]  可能在教會裡
[00:05:24.000 --> 00:05:27.000]  你很熟悉這段經文
[00:05:27.000 --> 00:05:28.000]  但是我想問
[00:05:28.000 --> 00:05:29.000]  你熟悉的時候
[00:05:29.000 --> 00:05:30.000]  就在你的頭腦裡
[00:05:30.000 --> 00:05:32.000]  你背了很多經文
[00:05:32.000 --> 00:05:34.000]  或者這一段你都很熟悉
[00:05:34.000 --> 00:05:36.000]  但是你有沒有真的經歷過
[00:05:36.000 --> 00:05:39.000]  有沒有真的活出這段經文呢?
[00:05:39.000 --> 00:05:41.000]  如果你沒有經歷到
[00:05:41.000 --> 00:05:42.000]  你沒有活出
[00:05:42.000 --> 00:05:45.000]  這個不是你的心韌神學
[00:05:45.000 --> 00:05:46.000]  這個只是你的什麼?
[00:05:46.000 --> 00:05:48.000]  就是你的一個思想
[00:05:48.000 --> 00:05:49.000]  一個知識
[00:05:49.000 --> 00:05:52.000]  我們很多基督徒都是
[00:05:52.000 --> 00:05:55.000]  在你的生命裡流露不出來
[00:05:55.000 --> 00:05:57.000]  只是那個經文就是一個經文
[00:05:57.000 --> 00:05:59.000]  跟你人生無關
[00:05:59.000 --> 00:06:04.000]  那什麼叫做心意更新而變化呢?
[00:06:04.000 --> 00:06:07.000]  在英文裡就叫做transformed
[00:06:07.000 --> 00:06:10.000]  就是說你一定要一直去轉變
[00:06:10.000 --> 00:06:11.000]  去更新
[00:06:11.000 --> 00:06:13.000]  renewing your mind
[00:06:13.000 --> 00:06:14.000]  其實你的mind
[00:06:14.000 --> 00:06:17.000]  也類似我剛才說的那個鏡頭
[00:06:17.000 --> 00:06:18.000]  究竟你的mind
[00:06:18.000 --> 00:06:19.000]  怎麼去想事情
[00:06:19.000 --> 00:06:21.000]  取決於你的行動
[00:06:21.000 --> 00:06:22.000]  怎麼去做
[00:06:22.000 --> 00:06:25.000]  原來我們要明白上帝的心意
[00:06:25.000 --> 00:06:27.000]  so that you may prove
[00:06:27.000 --> 00:06:29.000]  你要去證實到
[00:06:29.000 --> 00:06:31.000]  究竟有沒有這件事情
[00:06:31.000 --> 00:06:35.000]  你是prove到究竟上帝是怎麼樣
[00:06:35.000 --> 00:06:37.000]  這個很重要
[00:06:37.000 --> 00:06:39.000]  在這個prove這個字
[00:06:39.000 --> 00:06:42.000]  如果原文就叫做Dokimasa
[00:06:42.000 --> 00:06:44.000]  Dokimasa這個原文希臘文
[00:06:44.000 --> 00:06:46.000]  原來它所有的字
[00:06:46.000 --> 00:06:48.000]  周圍就是它的解釋
[00:06:48.000 --> 00:06:51.000]  有test 有exam 有learn 有try out
[00:06:51.000 --> 00:06:52.000]  就是說那樣東西
[00:06:52.000 --> 00:06:54.000]  那段經文是一段經文
[00:06:54.000 --> 00:06:56.000]  我們怎麼知道呢
[00:06:56.000 --> 00:06:59.000]  原來它說我們要一路去嘗試
[00:06:59.000 --> 00:07:00.000]  一路去做的時候
[00:07:00.000 --> 00:07:02.000]  我們才知道究竟上帝的心意
[00:07:02.000 --> 00:07:05.000]  關鍵是你的mind
[00:07:05.000 --> 00:07:07.000]  首先你自己有沒有想
[00:07:07.000 --> 00:07:09.000]  有沒有那個鏡頭
[00:07:09.000 --> 00:07:11.000]  原來一般人
[00:07:11.000 --> 00:07:13.000]  將世界分為兩種人
[00:07:13.000 --> 00:07:15.000]  看你是哪一類人
[00:07:15.000 --> 00:07:19.000]  有一類就叫做fixed mindset
[00:07:19.000 --> 00:07:21.000]  我們這裡有心理學的
[00:07:21.000 --> 00:07:23.000]  讀心理學主修的人
[00:07:23.000 --> 00:07:26.000]  如果我說錯了你提醒我
[00:07:26.000 --> 00:07:28.000]  就是fixed mindset
[00:07:28.000 --> 00:07:30.000]  就是固定了的
[00:07:30.000 --> 00:07:33.000]  另一種人就叫做growth mindset
[00:07:33.000 --> 00:07:35.000]  或者會轉變 會成長
[00:07:35.000 --> 00:07:36.000]  如果我這樣問你
[00:07:36.000 --> 00:07:38.000]  每個人都說我是growth的
[00:07:38.000 --> 00:07:40.000]  沒有人會覺得自己是fixed了
[00:07:40.000 --> 00:07:41.000]  不變的
[00:07:41.000 --> 00:07:43.000]  但是究竟你平時的行為
[00:07:43.000 --> 00:07:45.000]  是告訴別人你是fixed
[00:07:45.000 --> 00:07:47.000]  就是固定了 不變的
[00:07:47.000 --> 00:07:50.000]  fixed我講一兩句會怎麼樣呢
[00:07:50.000 --> 00:07:56.000]  比如說我不喜歡有挑戰
[00:07:56.000 --> 00:07:58.000]  我不喜歡有挑戰
[00:07:58.000 --> 00:08:00.000]  因為有挑戰可能會有機會輸
[00:08:00.000 --> 00:08:03.000]  或者要逼我改變
[00:08:03.000 --> 00:08:06.000]  或者我的潛能是pre-determined
[00:08:06.000 --> 00:08:09.000]  我的潛能是set了的
[00:08:09.000 --> 00:08:11.000]  不能變的
[00:08:11.000 --> 00:08:12.000]  不能改的
[00:08:12.000 --> 00:08:14.000]  如果你經常都掛在嘴邊
[00:08:14.000 --> 00:08:16.000]  比如說有些人想試新的東西
[00:08:16.000 --> 00:08:18.000]  你馬上就說不行了
[00:08:18.000 --> 00:08:20.000]  比如說昨晚才有人跟我說
[00:08:20.000 --> 00:08:21.000]  還是前晚
[00:08:21.000 --> 00:08:23.000]  說我之前想有些東西改變
[00:08:23.000 --> 00:08:25.000]  不過到處的人都說不行了
[00:08:25.000 --> 00:08:28.000]  大家習慣了
[00:08:28.000 --> 00:08:32.000]  但是幸好有些人是growth mindset
[00:08:32.000 --> 00:08:34.000]  他就說不試怎知道不行
[00:08:34.000 --> 00:08:36.000]  先試試吧
[00:08:36.000 --> 00:08:38.000]  結果可能要數個月之後
[00:08:38.000 --> 00:08:40.000]  才看到有不同
[00:08:40.000 --> 00:08:43.000]  原來growth mindset就是願意接受挑戰
[00:08:43.000 --> 00:08:46.000]  不會對於所有的可能性
[00:08:46.000 --> 00:08:49.000]  一開始就要設了個限
[00:08:49.000 --> 00:08:52.000]  原來他會給機會成長
[00:08:52.000 --> 00:08:54.000]  我講以上的事情
[00:08:54.000 --> 00:08:57.000]  你說你想我們做什麼呢 呂傳道
[00:08:57.000 --> 00:09:02.000]  我就是想你們像雅各書一章二十二節那裡說
[00:09:02.000 --> 00:09:05.000]  但是你們要作行道的人
[00:09:05.000 --> 00:09:08.000]  不要只作聽道的人
[00:09:08.000 --> 00:09:10.000]  自己欺騙自己
[00:09:10.000 --> 00:09:12.000]  我們今天一起都在聽道
[00:09:12.000 --> 00:09:16.000]  一起都在學習上帝的話語
[00:09:16.000 --> 00:09:18.000]  但是聽完之後
[00:09:18.000 --> 00:09:20.000]  都只是有兩類人
[00:09:20.000 --> 00:09:22.000]  一類是走的
[00:09:22.000 --> 00:09:25.000]  真的將道走出來
[00:09:25.000 --> 00:09:28.000]  另一類是不走的
[00:09:28.000 --> 00:09:31.000]  聽完就說 哦 哦了就行了
[00:09:31.000 --> 00:09:33.000]  可能哦完就說 哦 挺好的
[00:09:33.000 --> 00:09:35.000]  或者說 哎 都不知道你在說什麼
[00:09:35.000 --> 00:09:37.000]  或者說 哎 剛才睡了
[00:09:37.000 --> 00:09:39.000]  可能你的行動就是
[00:09:39.000 --> 00:09:41.000]  一個有行動 一個沒有行動
[00:09:41.000 --> 00:09:44.000]  好了 今天我想看大家
[00:09:44.000 --> 00:09:50.000]  你是不是真的有一家教會 教會一家的鏡頭
[00:09:50.000 --> 00:09:52.000]  我們進入了 來了
[00:09:52.000 --> 00:09:54.000]  我以上會講幾節經文
[00:09:54.000 --> 00:09:59.000]  你又可以想一下究竟我是在說一家教會還是教會一家呢
[00:09:59.000 --> 00:10:01.000]  我還沒開估住的
[00:10:01.000 --> 00:10:03.000]  我會連續講幾節經文
[00:10:03.000 --> 00:10:08.000]  你想一下究竟你是在說一家教會還是教會一家呢
[00:10:08.000 --> 00:10:12.000]  在哥倫多前書12章12節說
[00:10:12.000 --> 00:10:15.000]  就如身體是一具
[00:10:15.000 --> 00:10:17.000]  卻有許多肢體
[00:10:17.000 --> 00:10:20.000]  你當作手手腳腳 很多器官
[00:10:20.000 --> 00:10:23.000]  身體的肢體是很多的
[00:10:23.000 --> 00:10:26.000]  但是仍然是一個身體
[00:10:26.000 --> 00:10:28.000]  基督也是這樣
[00:10:28.000 --> 00:10:30.000]  繼續
[00:10:30.000 --> 00:10:31.000]  接著一節說
[00:10:31.000 --> 00:10:36.000]  我們無論是猶太人 是希臘人 是維羅 是自主的
[00:10:36.000 --> 00:10:41.000]  都從一位聖靈受洗成了一個身體
[00:10:41.000 --> 00:10:44.000]  並且共享這位聖靈
[00:10:44.000 --> 00:10:46.000]  這裡說到那時候教會很好
[00:10:46.000 --> 00:10:48.000]  在保羅時代 哥倫多教會
[00:10:48.000 --> 00:10:51.000]  原來所有人都可以一起崇拜
[00:10:51.000 --> 00:10:54.000]  沒有特別一些叫做有錢人教會
[00:10:54.000 --> 00:10:56.000]  一些叫做中產教會
[00:10:56.000 --> 00:10:59.000]  香港還有一些叫明星教會
[00:10:59.000 --> 00:11:01.000]  但是那時候哥倫多教會
[00:11:01.000 --> 00:11:04.000]  原來竟然是猶太人在一起敬拜
[00:11:04.000 --> 00:11:07.000]  希臘人即是外邦人一起敬拜
[00:11:07.000 --> 00:11:13.000]  還有做奴隸和做主人的都一起敬拜
[00:11:13.000 --> 00:11:18.000]  都是一位聖靈所受的成了一個身體
[00:11:18.000 --> 00:11:20.000]  繼續第十四節
[00:11:20.000 --> 00:11:23.000]  身體原不只是一個肢體
[00:11:23.000 --> 00:11:26.000]  而是許多肢體
[00:11:26.000 --> 00:11:28.000]  繼續看下去
[00:11:28.000 --> 00:11:31.000]  你們是基督的身體
[00:11:31.000 --> 00:11:35.000]  我們所有人原來是基督的身體
[00:11:35.000 --> 00:11:37.000]  並且各自都是肢體
[00:11:37.000 --> 00:11:42.000]  我們每一個人都可能是耶穌基督的身體裏的其中一部分
[00:11:42.000 --> 00:11:44.000]  其中一個器官
[00:11:44.000 --> 00:11:47.000]  接著哥倫多前書十二章二十八節
[00:11:47.000 --> 00:11:52.000]  提到神在教會所設立的
[00:11:52.000 --> 00:11:55.000]  有使徒 有先知 有教師
[00:11:55.000 --> 00:11:58.000]  有行異能的 有醫病的恩賜
[00:11:58.000 --> 00:12:03.000]  有幫助人的 有治理士的 有講方言的
[00:12:03.000 --> 00:12:07.000]  膽敢信的你未必知道什麼是講方言
[00:12:07.000 --> 00:12:08.000]  我們有機會再分享
[00:12:08.000 --> 00:12:10.000]  但這裡給你一個觀念
[00:12:10.000 --> 00:12:12.000]  就像剛才所說的
[00:12:12.000 --> 00:12:14.000]  原來有很多不同的
[00:12:14.000 --> 00:12:16.000]  我們人的身體有很多不同的功能
[00:12:16.000 --> 00:12:19.000]  眼睛就是看東西 耳朵是聽東西
[00:12:19.000 --> 00:12:21.000]  手可能是拿東西
[00:12:21.000 --> 00:12:28.000]  在教會裏面也有很多人發揮不同的恩賜 功能
[00:12:28.000 --> 00:12:32.000]  今天多了一個年輕人幫我們控制電腦
[00:12:32.000 --> 00:12:35.000]  他在電腦上很容易上手
[00:12:35.000 --> 00:12:37.000]  後面有做老師的
[00:12:37.000 --> 00:12:39.000]  在後面教兒童崇拜
[00:12:39.000 --> 00:12:42.000]  人有不同的恩賜
[00:12:42.000 --> 00:12:47.000]  教會這個字在希臘文叫做Ekklesia
[00:12:47.000 --> 00:12:51.000]  Ekklesia這個希臘文會解作一群人聚集
[00:12:51.000 --> 00:12:57.000]  或者說是上帝叫一群人出來聚在一起
[00:12:57.000 --> 00:13:01.000]  所以教會Ekklesia不是說一個建築物
[00:13:01.000 --> 00:13:03.000]  當然這個可以叫教會
[00:13:03.000 --> 00:13:11.000]  但真正教會的含義就是一群上帝所揀選的你和我聚在一起
[00:13:11.000 --> 00:13:15.000]  所以教會不一定是一個建築物裏面
[00:13:15.000 --> 00:13:18.000]  教會可以我們一起出去戶外崇拜
[00:13:18.000 --> 00:13:20.000]  其實也是一間教會
[00:13:20.000 --> 00:13:23.000]  但如果大家看到關鍵是眾數
[00:13:23.000 --> 00:13:25.000]  眾數的意思是甚麼呢?
[00:13:25.000 --> 00:13:28.000]  是要一齊集體的
[00:13:28.000 --> 00:13:32.000]  所以我那次說的敬拜 如果我們能夠實體敬拜就非常好
[00:13:32.000 --> 00:13:35.000]  因為聖經最原本的意思是
[00:13:35.000 --> 00:13:39.000]  很想我們一群人被選召出來
[00:13:39.000 --> 00:13:41.000]  然後去敬拜他
[00:13:42.000 --> 00:13:44.000]  以弗所書一章23節
[00:13:44.000 --> 00:13:46.000]  教會是他的身體
[00:13:46.000 --> 00:13:49.000]  充滿萬有者所充滿
[00:13:49.000 --> 00:13:51.000]  原來我們由很大
[00:13:51.000 --> 00:13:53.000]  耶穌基督
[00:13:53.000 --> 00:13:55.000]  然後他告訴我們原來我們每個人
[00:13:55.000 --> 00:13:58.000]  每個教會都是他的一部分
[00:13:58.000 --> 00:14:00.000]  教會裏面的每一個人
[00:14:00.000 --> 00:14:02.000]  有不同的崗位
[00:14:02.000 --> 00:14:04.000]  都是擔當一部分
[00:14:04.000 --> 00:14:06.000]  原來一起聚在一起的時候
[00:14:06.000 --> 00:14:08.000]  就是一個身體
[00:14:08.000 --> 00:14:11.000]  原來我剛才主要集中說
[00:14:11.000 --> 00:14:13.000]  是一家教會
[00:14:13.000 --> 00:14:15.000]  這個教會是甚麼?
[00:14:15.000 --> 00:14:17.000]  就是耶穌基督
[00:14:17.000 --> 00:14:19.000]  原來One Church這個神學概念
[00:14:19.000 --> 00:14:21.000]  是來自保羅
[00:14:21.000 --> 00:14:23.000]  而一間教會
[00:14:23.000 --> 00:14:27.000]  或者一會兒說教會的頭是誰?
[00:14:27.000 --> 00:14:29.000]  大家知道嗎?
[00:14:29.000 --> 00:14:30.000]  是基督嘛
[00:14:30.000 --> 00:14:33.000]  是保羅的一個獨特的神學思想
[00:14:33.000 --> 00:14:35.000]  他是想將一個教會
[00:14:35.000 --> 00:14:38.000]  這個神學思想給我們每一個人
[00:14:38.000 --> 00:14:41.000]  甚麼叫One Church呢?
[00:14:41.000 --> 00:14:45.000]  甚麼叫一家教會呢?
[00:14:45.000 --> 00:14:47.000]  我多說一兩節經文
[00:14:47.000 --> 00:14:48.000]  我就有很多實例
[00:14:48.000 --> 00:14:50.000]  今天有更多實例給大家聽
[00:14:50.000 --> 00:14:53.000]  他在二弗所書三章六到七節說
[00:14:53.000 --> 00:14:55.000]  就是外邦人在基督耶穌裏
[00:14:55.000 --> 00:14:57.000]  藉著福音
[00:14:57.000 --> 00:15:00.000]  得以同為後至
[00:15:00.000 --> 00:15:02.000]  同為一體
[00:15:02.000 --> 00:15:04.000]  同為蒙英許的人
[00:15:04.000 --> 00:15:07.000]  我作了這福音的奴役
[00:15:07.000 --> 00:15:09.000]  是照著神的恩賜
[00:15:09.000 --> 00:15:13.000]  是照他運行的大能賜給我的
[00:15:13.000 --> 00:15:15.000]  這裡說的是我們每一個人
[00:15:15.000 --> 00:15:16.000]  我們不是猶太人
[00:15:16.000 --> 00:15:18.000]  所以我們都是外邦人
[00:15:18.000 --> 00:15:21.000]  在耶穌基督裏藉著福音
[00:15:21.000 --> 00:15:23.000]  所以我經常說我們未信的人
[00:15:23.000 --> 00:15:25.000]  我們藉著耶穌基督的福音
[00:15:25.000 --> 00:15:26.000]  我們會怎樣?
[00:15:26.000 --> 00:15:30.000]  我們能夠成為了他的後至
[00:15:30.000 --> 00:15:32.000]  我們就能夠當離開了這個世界的時候
[00:15:32.000 --> 00:15:34.000]  我們回到我們家裏
[00:15:34.000 --> 00:15:36.000]  我們回到我們天父那裏
[00:15:36.000 --> 00:15:39.000]  我們其實都是同一個基督的身體
[00:15:39.000 --> 00:15:42.000]  我們有那個永生的英許
[00:15:42.000 --> 00:15:45.000]  保羅說我做這個福音
[00:15:45.000 --> 00:15:47.000]  其實他是做全福音傳導人
[00:15:47.000 --> 00:15:49.000]  所以我現在都是做福音的奴役
[00:15:49.000 --> 00:15:52.000]  我們照著神給我們的不同的恩賜
[00:15:52.000 --> 00:15:54.000]  我們有人是透過詩歌
[00:15:54.000 --> 00:15:56.000]  有人是透過解釋聖經
[00:15:56.000 --> 00:15:59.000]  有人是透過關顧
[00:15:59.000 --> 00:16:01.000]  去將福音傳給人
[00:16:01.000 --> 00:16:05.000]  我們所有人都是照著一個大能
[00:16:05.000 --> 00:16:07.000]  去給予力量我們
[00:16:07.000 --> 00:16:10.000]  我稍後會再說多一點什麼大能
[00:16:10.000 --> 00:16:15.000]  他說因為我們都是他身體的肢體
[00:16:15.000 --> 00:16:18.000]  接著他會說到我們怎樣
[00:16:18.000 --> 00:16:20.000]  當我們一起連著
[00:16:20.000 --> 00:16:22.000]  原來我們全部人
[00:16:22.000 --> 00:16:24.000]  我們基督徒在教會裏面
[00:16:24.000 --> 00:16:25.000]  我們是連著的
[00:16:25.000 --> 00:16:27.000]  我不知道你以前的鏡頭
[00:16:27.000 --> 00:16:31.000]  你明白教會是基督的身體
[00:16:31.000 --> 00:16:34.000]  但是你有沒有將鏡頭去對焦了
[00:16:34.000 --> 00:16:37.000]  在你自己和後面那個
[00:16:37.000 --> 00:16:39.000]  和再後面那個
[00:16:39.000 --> 00:16:41.000]  原來其實我們是連著的
[00:16:41.000 --> 00:16:42.000]  我們是連什麼
[00:16:42.000 --> 00:16:45.000]  我們是連於元首基督
[00:16:45.000 --> 00:16:47.000]  因為我們是同一個身體
[00:16:47.000 --> 00:16:48.000]  我們是一個身體的時候
[00:16:48.000 --> 00:16:49.000]  我們是連在一起的
[00:16:49.000 --> 00:16:50.000]  身體你就很明白
[00:16:50.000 --> 00:16:52.000]  但不知道為什麼去到坐在教會裏
[00:16:52.000 --> 00:16:56.000]  你就好像沒有那個鏡頭去對焦了
[00:16:56.000 --> 00:16:58.000]  原來我們一起是連著
[00:16:58.000 --> 00:17:00.000]  當我們連著的時候
[00:17:00.000 --> 00:17:02.000]  聖經說得很具體的
[00:17:02.000 --> 00:17:06.000]  我們靠著全身都連接得緊湊
[00:17:06.000 --> 00:17:08.000]  緊湊成怎樣呢
[00:17:08.000 --> 00:17:10.000]  百折國安奇蹟
[00:17:10.000 --> 00:17:14.000]  照著各體的功用彼此相助
[00:17:14.000 --> 00:17:17.000]  使身體漸漸增長
[00:17:17.000 --> 00:17:19.000]  在愛中建立自己
[00:17:19.000 --> 00:17:22.000]  我們每一個人都要建立自己
[00:17:22.000 --> 00:17:26.000]  因為我們是每一個不同的功能
[00:17:26.000 --> 00:17:29.000]  這裡他說我們每個人都有功能
[00:17:29.000 --> 00:17:31.000]  我們在我們的家
[00:17:31.000 --> 00:17:32.000]  我們在我們的教會
[00:17:32.000 --> 00:17:34.000]  我們在我們的公司
[00:17:34.000 --> 00:17:35.000]  擔當著不同的功能
[00:17:35.000 --> 00:17:40.000]  關鍵是你有沒有發揮上帝給你的功能
[00:17:40.000 --> 00:17:42.000]  關鍵是你有沒有發揮得好
[00:17:42.000 --> 00:17:47.000]  上帝給你的功能
[00:17:47.000 --> 00:17:48.000]  最後一節經文
[00:17:48.000 --> 00:17:51.000]  說如同基督是教會的頭
[00:17:51.000 --> 00:17:53.000]  這裡說得很清楚
[00:17:53.000 --> 00:17:55.000]  是保羅獨有的神學思想
[00:17:55.000 --> 00:17:57.000]  如同基督是教會的頭
[00:17:57.000 --> 00:18:01.000]  他也是我們身體的救主
[00:18:01.000 --> 00:18:05.000]  為什麼保羅說基督是我們的頭呢
[00:18:05.000 --> 00:18:07.000]  大家覺得頭重要嗎
[00:18:07.000 --> 00:18:09.000]  很重要啊
[00:18:09.000 --> 00:18:11.000]  如果你說最重要的器官
[00:18:11.000 --> 00:18:13.000]  應該都是頭
[00:18:13.000 --> 00:18:15.000]  所以當時在香港開電單車的時候
[00:18:15.000 --> 00:18:17.000]  我們的規定是什麼
[00:18:17.000 --> 00:18:19.000]  保護著頭
