
[00:00:00.000 --> 00:00:02.000]  各位電影節的朋友 平安
[00:09:36.000 --> 00:09:38.000]  聖經提到一些人物
[00:09:38.000 --> 00:09:42.000]  這些人物叫做不敬虔的人
[00:09:42.000 --> 00:09:45.000]  和我們剛才所看到的好譏笑人的人
[00:09:45.000 --> 00:09:48.000]  是同一類的情況
[00:09:48.000 --> 00:09:50.000]  這些不敬虔
[00:09:50.000 --> 00:09:52.000]  如果你看英文的版本
[00:09:52.000 --> 00:09:54.000]  就會有一個很清楚的字眼
[00:09:54.000 --> 00:09:56.000]  叫做ungodly
[00:09:56.000 --> 00:09:59.000]  這些人是沒有了神的
[00:09:59.000 --> 00:10:01.000]  ungodly
[00:10:01.000 --> 00:10:03.000]  因此他們心裏面是沒有神的
[00:10:03.000 --> 00:10:06.000]  亦都不將神看在眼中
[00:10:06.000 --> 00:10:10.000]  因為這個世界不需要敬畏哪一個神
[00:10:10.000 --> 00:10:13.000]  因此他們裏面是沒有神的觀念
[00:10:13.000 --> 00:10:16.000]  或者否定神的真實
[00:10:16.000 --> 00:10:19.000]  因此他們會說很多誇張的話
[00:10:19.000 --> 00:10:22.000]  或者剛愎自大的說話
[00:10:22.000 --> 00:10:27.000]  他們內心裏面覺得自己就是最偉大的審判者
[00:10:27.000 --> 00:10:30.000]  去判斷一切的事情
[00:10:30.000 --> 00:10:31.000]  不單止這樣
[00:10:31.000 --> 00:10:33.000]  他們是怨天尤人
[00:10:33.000 --> 00:10:35.000]  上上埋怨天地
[00:10:35.000 --> 00:10:36.000]  埋怨人
[00:10:36.000 --> 00:10:41.000]  用很多說話去做各樣對人對神的批評
[00:10:41.000 --> 00:10:43.000]  當我這樣說的時候
[00:10:43.000 --> 00:10:45.000]  我不知道大家會不會想起
[00:10:45.000 --> 00:10:47.000]  你所接觸到某一些人物
[00:10:47.000 --> 00:10:49.000]  或者你留心到很多社會傳媒
[00:10:49.000 --> 00:10:51.000]  很多的評論
[00:10:51.000 --> 00:10:53.000]  有時小心看的時候
[00:10:53.000 --> 00:10:55.000]  當人心中沒有神
[00:10:55.000 --> 00:10:58.000]  我們常常都說心中無神
[00:10:58.000 --> 00:11:00.000]  然後呢
[00:11:00.000 --> 00:11:03.000]  就目中無人
[00:11:03.000 --> 00:11:06.000]  當人內心不覺得有神
[00:11:06.000 --> 00:11:08.000]  他覺得自己是最權威的
[00:11:08.000 --> 00:11:11.000]  他就不會懂得去尊重別人
[00:11:11.000 --> 00:11:14.000]  因此目中無人
[00:11:14.000 --> 00:11:16.000]  而在過程當中你會發覺
[00:11:16.000 --> 00:11:19.000]  聖經就描述這些不敬虔的人
[00:11:19.000 --> 00:11:21.000]  或者說好譏笑人的人
[00:11:21.000 --> 00:11:23.000]  他們的情況
[00:11:23.000 --> 00:11:26.000]  你再看回下面第十八節
[00:11:26.000 --> 00:11:29.000]  這些人他們好譏笑人
[00:11:29.000 --> 00:11:35.000]  而隨著自己不敬虔的私慾行事
[00:11:35.000 --> 00:11:38.000]  沒有一個的律法準則
[00:11:38.000 --> 00:11:39.000]  沒有標準
[00:11:39.000 --> 00:11:42.000]  因此就按照他內心的一種情慾
[00:11:42.000 --> 00:11:45.000]  一種慾望去行事
[00:11:45.000 --> 00:11:48.000]  自己喜歡怎樣就會怎樣做
[00:11:48.000 --> 00:11:51.000]  不會接受任何的約束
[00:11:51.000 --> 00:11:54.000]  因為他就是最高的一個標準
[00:11:54.000 --> 00:11:58.000]  今天其實你會見到很多類似的事情
[00:11:58.000 --> 00:12:02.000]  最近聽到一件事情都覺得很深奧
[00:12:02.000 --> 00:12:05.000]  就是香港有一些青年
[00:12:05.000 --> 00:12:07.000]  他們已經沒有了一個準則
[00:12:07.000 --> 00:12:10.000]  受到很多人對他們的影響
[00:12:10.000 --> 00:12:13.000]  一位大兄做了一類的研究
[00:12:13.000 --> 00:12:14.000]  告訴我
[00:12:14.000 --> 00:12:18.000]  研究發現現在很多青少年
[00:12:18.000 --> 00:12:22.000]  他們不介意來做玩膠
[00:12:22.000 --> 00:12:24.000]  大家知道什麼叫玩膠
[00:12:24.000 --> 00:12:27.000]  做娼妓的一些工作
[00:12:27.000 --> 00:12:29.000]  但是為了什麼呢
[00:12:29.000 --> 00:12:31.000]  是因為沒錢吃飯
[00:12:31.000 --> 00:12:33.000]  其中有一個個案
[00:12:33.000 --> 00:12:34.000]  一個女孩
[00:12:34.000 --> 00:12:35.000]  她做玩膠
[00:12:35.000 --> 00:12:38.000]  是因為她想買一些衣服
[00:12:38.000 --> 00:12:42.000]  你不要以為是一些真的衣服
[00:12:42.000 --> 00:12:48.000]  而是在網上有些虛擬的衣服可以買
[00:12:48.000 --> 00:12:51.000]  見到那件衣服很漂亮
[00:12:51.000 --> 00:12:55.000]  但是要給一點錢才買到一件漂亮的衣服
[00:12:55.000 --> 00:12:58.000]  再漂亮一點的要給多一點錢
[00:12:58.000 --> 00:13:00.000]  在網上可以用這樣的方式
[00:13:00.000 --> 00:13:04.000]  用一些虛擬的方式滿足你那種慾望
[00:13:04.000 --> 00:13:07.000]  這個女孩沒錢買網上的衣服
[00:13:07.000 --> 00:13:08.000]  虛擬的衣服
[00:13:08.000 --> 00:13:11.000]  她就去做玩膠
[00:13:11.000 --> 00:13:15.000]  人會懂得去珍惜自己
[00:13:15.000 --> 00:13:17.000]  有一些慾望
[00:13:17.000 --> 00:13:20.000]  不介意去做任何的事情
[00:13:20.000 --> 00:13:23.000]  而見到這種情況出現
[00:13:23.000 --> 00:13:26.000]  當然其他無論是貪慾、性慾
[00:13:26.000 --> 00:13:30.000]  或者是各種對很多名利的一種慾望
[00:13:30.000 --> 00:13:33.000]  當人不再以神為神的時候
[00:13:33.000 --> 00:13:37.000]  就會隨自己的私慾行事
[00:13:37.000 --> 00:13:42.000]  這就是聖經所描述的末世會有的很多情況
[00:13:42.000 --> 00:13:43.000]  你再看的時候
[00:13:43.000 --> 00:13:45.000]  你就會發覺
[00:13:45.000 --> 00:13:48.000]  當聖經裡面提及這種慾望
[00:13:48.000 --> 00:13:52.000]  當你再看整個香港現在有的情形
[00:13:52.000 --> 00:13:54.000]  或者世界上都有一種情況
[00:13:54.000 --> 00:13:59.000]  就是不斷有人會提出性解放的觀念
[00:13:59.000 --> 00:14:01.000]  不願意有任何的約束
[00:14:01.000 --> 00:14:04.000]  因此希望得到所謂的解放
[00:14:04.000 --> 00:14:08.000]  因此你會發覺在網上有很多不斷的訴求
[00:14:08.000 --> 00:14:11.000]  人希望得到性方面的滿足
[00:14:11.000 --> 00:14:14.000]  因此其中一個的結果就是
[00:14:14.000 --> 00:14:18.000]  要重新去定義什麼是婚姻
[00:14:18.000 --> 00:14:20.000]  婚姻不再是
[00:14:20.000 --> 00:14:22.000]  我們一直所堅持的
[00:14:22.000 --> 00:14:25.000]  一男一女的結合的婚姻
[00:14:25.000 --> 00:14:29.000]  現今很多的訴求要求有男男的結婚
[00:14:29.000 --> 00:14:32.000]  有多人的結合
[00:14:32.000 --> 00:14:35.000]  甚至是四五個人的結合
[00:14:35.000 --> 00:14:39.000]  甚至是一男一個兒童的結合
[00:14:39.000 --> 00:14:42.000]  這些訴求你在網上會看到的
[00:14:42.000 --> 00:14:47.000]  當人不再願意接受任何有神的存在
[00:14:47.000 --> 00:14:49.000]  有神的旨意的時候
[00:14:49.000 --> 00:14:51.000]  就會隨從自己的情慾
[00:14:51.000 --> 00:14:53.000]  不受任何約束
[00:14:53.000 --> 00:14:55.000]  重新去定義婚姻
[00:14:55.000 --> 00:14:59.000]  去定義很多人際的倫理關係
[00:14:59.000 --> 00:15:03.000]  這些事情給我們很多的反思
[00:15:03.000 --> 00:15:05.000]  當你看見這些發展的時候
[00:15:05.000 --> 00:15:07.000]  你就會察覺當人有一個慾望
[00:15:07.000 --> 00:15:13.000]  他就會隨照自己的惡慾去有惡的行為
[00:15:13.000 --> 00:15:14.000]  當有行為之後
[00:15:14.000 --> 00:15:17.000]  他會思想一套新的教訓
[00:15:17.000 --> 00:15:23.000]  這套教訓是會讓他去維護自己的行為
[00:15:23.000 --> 00:15:30.000]  用一套新的觀念去確認他的行為是可以接受的
[00:15:30.000 --> 00:15:32.000]  是合理的
[00:15:32.000 --> 00:15:35.000]  我們會看到很多英國時代有的情況
[00:15:35.000 --> 00:15:38.000]  就是從情慾進到行為
[00:15:38.000 --> 00:15:40.000]  進到新的理念
[00:15:40.000 --> 00:15:43.000]  進到一個英文所說的所謂justification
[00:15:43.000 --> 00:15:46.000]  一個去合理化自己的行為
[00:15:46.000 --> 00:15:48.000]  的一種現象
[00:15:48.000 --> 00:15:50.000]  當你看看的時候
[00:15:50.000 --> 00:15:52.000]  聖經一早已經在講述
[00:15:52.000 --> 00:15:58.000]  就是一些情況是隨著自己不敬虔的私慾行事
[00:15:58.000 --> 00:16:01.000]  意大利的後果是什麼呢?
[00:16:01.000 --> 00:16:03.000]  大家再看第十九節
[00:16:03.000 --> 00:16:05.000]  第十九節
[00:16:05.000 --> 00:16:11.000]  「這些人分黨結派,是屬血氣的,沒有聖靈」
[00:16:11.000 --> 00:16:14.000]  這裡提及的分黨結派
[00:16:14.000 --> 00:16:16.000]  很多時候你看聖經
[00:16:16.000 --> 00:16:18.000]  特別是保羅的書信
[00:16:18.000 --> 00:16:20.000]  都有提及的
[00:16:20.000 --> 00:16:22.000]  弗賴比書第二章說到
[00:16:22.000 --> 00:16:25.000]  「你們凡事不可結黨」
[00:16:25.000 --> 00:16:28.000]  什麼叫做分黨結派呢?
[00:16:28.000 --> 00:16:32.000]  是人會覺得自己比別人強
[00:16:32.000 --> 00:16:34.000]  我獨樹一格
[00:16:34.000 --> 00:16:36.000]  我去否定別人所做的
[00:16:36.000 --> 00:16:40.000]  去肯定自己所做的才是最好的
[00:16:40.000 --> 00:16:42.000]  因此聖經保羅提醒
[00:16:42.000 --> 00:16:46.000]  結黨只要心存謙卑的心
[00:16:46.000 --> 00:16:48.000]  各人看別人比自己強
[00:16:48.000 --> 00:16:50.000]  我們常常在討論
[00:16:50.000 --> 00:16:53.000]  什麼叫做看別人比自己強呢?
[00:16:53.000 --> 00:16:57.000]  當然聖經不是叫你否定自己的強處
[00:16:57.000 --> 00:17:00.000]  而勉強違背事實
[00:17:00.000 --> 00:17:02.000]  說別人比自己強
[00:17:02.000 --> 00:17:04.000]  聖經的涵義是說
[00:17:04.000 --> 00:17:06.000]  當你去見到別人的需要的時候
[00:17:06.000 --> 00:17:11.000]  以別人的需要在自己的需要之先
[00:17:11.000 --> 00:17:13.000]  一個很簡單的例子你們會明白
[00:17:13.000 --> 00:17:17.000]  群頂姐妹在一個退休營裏面
[00:17:17.000 --> 00:17:21.000]  導師說你們隨便選房間
[00:17:21.000 --> 00:17:24.000]  大家一聽見隨便選房間
[00:17:24.000 --> 00:17:26.000]  很高興大家立即去看
[00:17:26.000 --> 00:17:29.000]  這間房對著海景
[00:17:29.000 --> 00:17:32.000]  這間房大一點
[00:17:32.000 --> 00:17:34.000]  大家就在選
[00:17:34.000 --> 00:17:36.000]  一邊選的時候突然有人問
[00:17:36.000 --> 00:17:38.000]  導師為什麼你不選
[00:17:38.000 --> 00:17:40.000]  導師說你們來退休
[00:17:40.000 --> 00:17:43.000]  我希望你們得到更好的環境
[00:17:43.000 --> 00:17:45.000]  可以安靜親近神
[00:17:45.000 --> 00:17:47.000]  你們選吧
[00:17:47.000 --> 00:17:49.000]  導師可以先選
[00:17:49.000 --> 00:17:53.000]  但他將他選擇房間的權利讓出來
[00:17:53.000 --> 00:17:57.000]  他就是看別人比自己強
[00:17:57.000 --> 00:18:01.000]  因為別人應該得到比自己的
[00:18:01.000 --> 00:18:08.000]  或者需要讓他們先作選擇
[00:18:08.000 --> 00:18:10.000]  聖經裏面就說到
[00:18:10.000 --> 00:18:12.000]  當人帶著愛心
[00:18:12.000 --> 00:18:15.000]  就能夠讓自己得到的權利可以讓出來
[00:18:15.000 --> 00:18:19.000]  讓別人得到所需要的好處
[00:18:19.000 --> 00:18:22.000]  而聖經所說凡事不可結黨
[00:18:22.000 --> 00:18:26.000]  是全心謙卑看別人比自己強
[00:18:26.000 --> 00:18:29.000]  正是和這裡所說的相對
[00:18:29.000 --> 00:18:31.000]  有人當要看自己比別人強
[00:18:31.000 --> 00:18:34.000]  要按照自己情慾行事的時候
[00:18:34.000 --> 00:18:36.000]  他就會分黨結派
[00:18:36.000 --> 00:18:39.000]  就會形成一個自己的所謂陣營
[00:18:39.000 --> 00:18:41.000]  是否定別人
[00:18:41.000 --> 00:18:43.000]  只是強調自己
[00:18:43.000 --> 00:18:48.000]  他會覺得別人是很守舊的
[00:18:48.000 --> 00:18:50.000]  甚至是迂腐的
[00:18:50.000 --> 00:18:53.000]  別人是很落後的
[00:18:53.000 --> 00:18:55.000]  他們都沒有什麼包容性
[00:18:55.000 --> 00:18:56.000]  我們就不同
[00:18:56.000 --> 00:18:57.000]  我們很有包容
[00:18:57.000 --> 00:19:00.000]  我們很能夠接納任何的人
[00:19:00.000 --> 00:19:03.000]  產生很多分黨的情況
[00:19:03.000 --> 00:19:05.000]  然後你會再看
[00:19:05.000 --> 00:19:07.000]  聖經再提到這些情況
[00:19:07.000 --> 00:19:09.000]  第一的結果是分黨結派
[00:19:09.000 --> 00:19:12.000]  第二是屬血氣的
[00:19:12.000 --> 00:19:18.000]  是按照人的肉體的意欲來行事的一個特徵
[00:19:18.000 --> 00:19:22.000]  第三是沒有聖靈在人的裏面
[00:19:22.000 --> 00:19:25.000]  只是人自己的血氣
[00:19:25.000 --> 00:19:28.000]  這些情況又大提醒他們
