
[00:00:00.000 --> 00:00:03.000]  今晚講緊張關係
[00:03:39.000 --> 00:03:42.000]  同埋你敷衍我仲話你再講你黏住把口咁樣
[00:03:42.000 --> 00:03:44.000]  即係搞到最後呢
[00:03:44.000 --> 00:03:47.000]  呢個交談期好悲慘結束嘅
[00:03:47.000 --> 00:03:49.000]  就係以後你都唔好想同佢講
[00:03:49.000 --> 00:03:51.000]  所以如果你而家有十二歲以下啲呢
[00:03:51.000 --> 00:03:52.000]  你要小心
[00:03:52.000 --> 00:03:54.000]  你要做返話畀佢聽
[00:03:54.000 --> 00:03:57.000]  你仲有咩嘢問我問得唔好理想呢
[00:03:57.000 --> 00:03:59.000]  寫喺牆度我黏張紙度
[00:03:59.000 --> 00:04:02.000]  我慢慢逐樣答你嗰個咆哮咁樣
[00:04:02.000 --> 00:04:04.000]  你一定搵返關係返返嚟嘅
[00:04:04.000 --> 00:04:06.000]  會返返嚟嘅因為你肯認錯
[00:04:06.000 --> 00:04:09.000]  你肯負返責任售後服務
[00:04:09.000 --> 00:04:11.000]  咁所以呢個交談期呢
[00:04:11.000 --> 00:04:13.000]  有啲服務係好成功嘅
[00:04:13.000 --> 00:04:16.000]  特別係知識份子嘅家庭嗰度中產嗰度
[00:04:16.000 --> 00:04:18.000]  甚至佢哋都刨好多書呢
[00:04:18.000 --> 00:04:21.000]  係同個仔同個女傾
[00:04:21.000 --> 00:04:25.000]  我真係見過好多高級漢堡包店高級嗰啲喎
[00:04:25.000 --> 00:04:27.000]  佢哋坐喺度呢係大家研究緊呢
[00:04:27.000 --> 00:04:30.000]  頭先喺圖書館借咗幾本書點講嘅
[00:04:30.000 --> 00:04:31.000]  即係有啲咁嘅服務
[00:04:31.000 --> 00:04:34.000]  所以嗰個細路仔呢就算打緊機都好呢
[00:04:34.000 --> 00:04:36.000]  一聽話而家我哋討論時間啦
[00:04:36.000 --> 00:04:38.000]  咁佢真係收返架機嘅
[00:04:38.000 --> 00:04:41.000]  因為佢知道佢滿足感喺父母嗰度
[00:04:41.000 --> 00:04:43.000]  呢啲係成功嘅爸爸媽媽
[00:04:43.000 --> 00:04:46.000]  不過佢啱尾都晚節不保呀呢啲家長
[00:04:46.000 --> 00:04:48.000]  喺十三歲之後
[00:04:48.000 --> 00:04:50.000]  呢啲唔係交談期啦
[00:04:50.000 --> 00:04:52.000]  十三歲之後你估咩期呢
[00:04:52.000 --> 00:04:57.000]  嗰個時間係實驗嘅時候
[00:04:57.000 --> 00:04:59.000]  實驗就得人驚
[00:04:59.000 --> 00:05:04.000]  譬如睇下爆唔爆炸嗰啲屋會咁就嚇死你啦
[00:05:04.000 --> 00:05:07.000]  實驗就呢佢夠膽
[00:05:07.000 --> 00:05:09.000]  做任何嘢都攞嚟試下
[00:05:09.000 --> 00:05:11.000]  呢就係十三歲
[00:05:11.000 --> 00:05:13.000]  佢唔信一啲你就咁講嘅嘢
[00:05:13.000 --> 00:05:16.000]  你越話 信過啦
[00:05:16.000 --> 00:05:19.000]  點會信你呀 試一試先
[00:05:19.000 --> 00:05:21.000]  譬如你話你唔會出街夜晚下
[00:05:21.000 --> 00:05:23.000]  幾大幾夜都出呀咁樣
[00:05:23.000 --> 00:05:25.000]  即係話呢你越講
[00:05:25.000 --> 00:05:27.000]  佢越試得多
[00:05:27.000 --> 00:05:29.000]  因為佢要實驗嘅
[00:05:29.000 --> 00:05:31.000]  點解佢咁難教佢呢
[00:05:31.000 --> 00:05:34.000]  因為佢唔可以空口講白話就信嘅
[00:05:34.000 --> 00:05:36.000]  所以佢鍾意出夜街
[00:05:36.000 --> 00:05:40.000]  甚至佢鍾意賭錢
[00:05:40.000 --> 00:05:42.000]  鍾意學人飲下酒
[00:05:42.000 --> 00:05:45.000]  我喺清遠呀 我上兩月見到
[00:05:45.000 --> 00:05:48.000]  嘩 嗰個其實未夠十二歲
[00:05:48.000 --> 00:05:51.000]  成壺呀 烈酒呀 飲哂
[00:05:51.000 --> 00:05:53.000]  咁犀利
[00:05:53.000 --> 00:05:55.000]  緊乎係茅台嚟啦
[00:05:55.000 --> 00:05:57.000]  十二歲幾咋喎
[00:05:57.000 --> 00:05:59.000]  佢飲得好興奮 好開心
[00:05:59.000 --> 00:06:01.000]  大家一齊幹杯 一路係咁飲
[00:06:01.000 --> 00:06:05.000]  你發現佢見到大人嘅嘢
[00:06:05.000 --> 00:06:08.000]  佢想碰呀 所以你話提早拍拖
[00:06:08.000 --> 00:06:12.000]  對佢嚟講佢覺得冇乜嘢係唔可以嘅
[00:06:12.000 --> 00:06:13.000]  因為佢想試下
[00:06:13.000 --> 00:06:16.000]  所以有時你放咗佢出去外國讀書
[00:06:16.000 --> 00:06:18.000]  你會好驚
[00:06:18.000 --> 00:06:20.000]  因為喺佢個實驗期裏面呢
[00:06:20.000 --> 00:06:22.000]  係所有人哋話
[00:06:22.000 --> 00:06:25.000]  你未試過呀 佢都想試一次嘅
[00:06:25.000 --> 00:06:28.000]  咁所以嗰個階段呢 你要點陪佢呢
[00:06:28.000 --> 00:06:31.000]  你話 嘩 我屋企改做實驗室呀咁樣
[00:06:31.000 --> 00:06:33.000]  嗱 嗰個情況就係
[00:06:33.000 --> 00:06:35.000]  你要建議
[00:06:35.000 --> 00:06:39.000]  揀比較可行嘅實驗
[00:06:39.000 --> 00:06:41.000]  係咁多 譬如話呢
[00:06:41.000 --> 00:06:44.000]  你想做嘢呀 唔使 做下義工啦咁樣
[00:06:44.000 --> 00:06:47.000]  即係話呢 做嗰個安全程度高啲嘅實驗
[00:06:47.000 --> 00:06:49.000]  譬如你想話認識下
[00:06:49.000 --> 00:06:52.000]  人情世故呀咁樣 去做義工呀
[00:06:52.000 --> 00:06:54.000]  首先去下賣旗先啦咁樣
[00:06:54.000 --> 00:06:56.000]  啲人都好刻薄㗎
[00:06:56.000 --> 00:06:58.000]  畀你兩蚊 係咁鬧你㗎咁樣
[00:06:58.000 --> 00:07:00.000]  等佢體驗下呢 嘩係喎咁樣
[00:07:00.000 --> 00:07:03.000]  唔買仲鬧一餐 都有咁嘅人㗎咁樣
[00:07:03.000 --> 00:07:05.000]  佢經驗咗之後 佢返嚟同你討論
[00:07:05.000 --> 00:07:10.000]  當然啦 你都要去埋嗰條街睇下喎
[00:07:10.000 --> 00:07:14.000]  你畀佢知道下 嘩真係好慘呀咁樣
[00:07:14.000 --> 00:07:16.000]  你知唔知話呢 哎呀 阿仔呀
[00:07:16.000 --> 00:07:18.000]  我知道學校要你賣旗呀
[00:07:18.000 --> 00:07:20.000]  我同你買哂佢 你喺屋企得㗎啦咁樣
[00:07:20.000 --> 00:07:25.000]  真係有啲咁嘅父母㗎 同佢買哂佢呀 費事佢落街
[00:07:25.000 --> 00:07:30.000]  你諗下佢實驗咗咩呢 佢實驗咗就係假嘅
[00:07:30.000 --> 00:07:34.000]  所以有時你要諗下 點解以前我喺中學界
[00:07:34.000 --> 00:07:37.000]  好多時候 我覺得最好嘅解藥就係領袖訓練
[00:07:37.000 --> 00:07:41.000]  領袖訓練係最好嘅實驗 畀啲學生
[00:07:41.000 --> 00:07:45.000]  我最鍾意教就係聖律師同聖保祿
[00:07:45.000 --> 00:07:48.000]  點解佢哋咁好教呢 因為佢哋啲學校係唔管嘅
[00:07:48.000 --> 00:07:53.000]  即係畀佢試 淨係帶佢哋 每個人擺得個身份證
[00:07:53.000 --> 00:07:57.000]  然後一男一女畀20蚊佢 20蚊佢之後呢
[00:07:57.000 --> 00:08:01.000]  就要佢哋去買電視周刊 然後去理工
[00:08:01.000 --> 00:08:06.000]  攞份入學表格form 然後呢就買兩卷廁紙
[00:08:06.000 --> 00:08:10.000]  然後呢就買兩張報紙 然後買張南亞早報
[00:08:10.000 --> 00:08:14.000]  然後呢就再攞一個麥當勞餐返嚟
[00:08:14.000 --> 00:08:18.000]  20蚊搞掂哂佢 12點前返嚟咁樣
[00:08:18.000 --> 00:08:24.000]  20對呀 男仔女仔 每兩個人一對出發
[00:08:24.000 --> 00:08:28.000]  鬥快返嚟做哂啲嘢喎 佢做唔做哂
[00:08:28.000 --> 00:08:33.000]  仲有一樣嘢 去長洲明愛呀 攞張明愛嘅入營表格
[00:08:33.000 --> 00:08:39.000]  三個鐘頭內做哂 但係個個都做哂
[00:08:39.000 --> 00:08:44.000]  佢梗係得啦 佢搵佢表哥做 打電話去
[00:08:44.000 --> 00:08:48.000]  即係話呢 佢叫好多人買字紙呀嘛
[00:08:48.000 --> 00:08:52.000]  即係話呢 我唔理你咩方法 你同我解決呢個問題
[00:08:52.000 --> 00:08:55.000]  所以嗰個時代呢 我做咗17年
[00:08:55.000 --> 00:08:57.000]  嗰個時代啲男仔女仔好叻㗎
[00:08:57.000 --> 00:09:02.000]  即係唔得都教得為止 因為佢想盡任何方法解決
[00:09:02.000 --> 00:09:06.000]  唔使問阿媽㗎 所以後來我最近見到一個已經係
[00:09:06.000 --> 00:09:10.000]  一間天主教學嘅校長 當年參加者已經係
[00:09:10.000 --> 00:09:13.000]  即係諗下嗰陣時啲人點解咁叻呢
[00:09:13.000 --> 00:09:16.000]  因為佢實驗佢裏面呢 學校支持佢
[00:09:16.000 --> 00:09:21.000]  父母支持佢 佢自己都支持自己 要吃下斧頭
[00:09:21.000 --> 00:09:25.000]  所以有時呢個時代 究竟咩時代呢
[00:09:25.000 --> 00:09:30.000]  你問去明愛攞張表格點攞呀 長洲咁樣
[00:09:30.000 --> 00:09:33.000]  唉 佢打電話問嚟 見到得攞嘅咁樣
[00:09:33.000 --> 00:09:36.000]  佢問㗎嘛 所以希望呢 今日你諗下
[00:09:36.000 --> 00:09:39.000]  佢識唔識教小朋友呢 就係嗰三個階段
[00:09:39.000 --> 00:09:42.000]  就係文法期 但小心喎 聖經話呢
[00:09:42.000 --> 00:09:46.000]  教養兒童呢 好細個你教佢
[00:09:46.000 --> 00:09:50.000]  啱嘅嘢喎 行正嘅路喎 到老唔偏離喎
[00:09:50.000 --> 00:09:54.000]  就係頭嗰六年 就你揀啱讀靈良堂
[00:09:54.000 --> 00:09:58.000]  即係話如果你去一間冇宗教背景嘅學校呢
[00:09:58.000 --> 00:10:01.000]  佢唔會講呢啲嘢嘅 佢真係唔會講呢啲嘢嘅
[00:10:01.000 --> 00:10:04.000]  我試過去過好多幼稚園嘅畢業禮
[00:10:04.000 --> 00:10:07.000]  冇宗教背景嗰啲呢 佢就算唱歌呢
[00:10:07.000 --> 00:10:10.000]  都唱流行曲㗎咋 但佢哋冇價值觀㗎
[00:10:10.000 --> 00:10:13.000]  佢冇價值觀㗎 佢食嗰啲茶點咩呢
[00:10:13.000 --> 00:10:16.000]  食兩住 唔好食㗎 就咁擺喺度
[00:10:16.000 --> 00:10:21.000]  佢又唔會執返枱㗎 但你去基督教幼稚園嘅畢業禮呢
[00:10:21.000 --> 00:10:24.000]  佢只有幾首歌必定唱嘅 就係多謝爸爸
[00:10:24.000 --> 00:10:28.000]  多謝媽媽 感謝上帝 佢唱啲歌係咩呢
[00:10:28.000 --> 00:10:31.000]  就俾佢知道佢生命係邊度嚟嘅
[00:10:31.000 --> 00:10:34.000]  係多謝邊個幫忙佢 佢信呢一生裏面呢
[00:10:34.000 --> 00:10:37.000]  呢樣嘢係成為佢最大嘅倚靠㗎
[00:10:37.000 --> 00:10:40.000]  所以嗰啲細路哥呢 佢日後遇到問題呢
[00:10:40.000 --> 00:10:43.000]  係七歲 十七歲 二十七歲都好呢
[00:10:43.000 --> 00:10:47.000]  佢哋會祈禱㗎 因為佢細個聽過呢啲嘢
[00:10:47.000 --> 00:10:50.000]  所以佢哋唔容易自殺㗎
[00:10:50.000 --> 00:10:54.000]  佢知道有一個最後會救佢嘅 呢個救佢嘅能力係好大嘅
[00:10:54.000 --> 00:10:57.000]  佢知道 所以如果你冇宗教信仰
[00:10:57.000 --> 00:11:01.000]  你都好幸福㗎 你知一個仔女 佢受過呢種教育呢
[00:11:01.000 --> 00:11:04.000]  佢冇咁容易抑鬱症㗎 佢會堅強
[00:11:04.000 --> 00:11:07.000]  因為佢知道上帝嘅能力比佢大呀
[00:11:07.000 --> 00:11:09.000]  呢個就係早期嘅訓練啦
[00:11:09.000 --> 00:11:13.000]  好啦 講到呢度為止呢 可能我要講下今日嘅緊張問題啦
[00:11:13.000 --> 00:11:15.000]  就係究竟搞錯啲咩嘢呢
[00:11:15.000 --> 00:11:20.000]  我呢就組織咗大約有十樣嘢到呢
[00:11:20.000 --> 00:11:23.000]  想介紹俾你聽 第一樣嘢就係呢
[00:11:23.000 --> 00:11:27.000]  講咗啦 兩夫婦唔係好明嗰三個階段
[00:11:27.000 --> 00:11:31.000]  記住喎 每個階段要六年前準備嘅
[00:11:31.000 --> 00:11:34.000]  咁即係話你而家幼稚園家長呢
[00:11:34.000 --> 00:11:40.000]  你知道而家係一個文化期 不過你要準備定個教壇期
[00:11:40.000 --> 00:11:43.000]  你屋企裏面真係好似通識教育咁樣
[00:11:43.000 --> 00:11:47.000]  你屋企裏面有啲好有益嘅書係擺喺度
[00:11:47.000 --> 00:11:50.000]  然後你睇睇下 睇下佢問著乜嘅時候
[00:11:50.000 --> 00:11:54.000]  你同佢一齊睇下個答案 你讀俾佢聽呢啲字
[00:11:54.000 --> 00:11:57.000]  佢理解唔到唔緊要嘅 佢個初步印象
[00:11:57.000 --> 00:12:00.000]  第二日你發覺佢揭下揭下 佢鍾意揭嘅
[00:12:00.000 --> 00:12:04.000]  其實你做咗個好靚嘅準備 所以佢鍾意學嘢
[00:12:04.000 --> 00:12:08.000]  點解十個九個小朋友唔鍾意返學呢 小學呢
[00:12:08.000 --> 00:12:11.000]  就係因為佢未預備好返學
[00:12:11.000 --> 00:12:13.000]  鍾意睇書嘅小朋友係鍾意返學嘅
[00:12:13.000 --> 00:12:18.000]  因為先生講乜 佢都話好似聽過喎 我知咁樣
[00:12:18.000 --> 00:12:21.000]  先生你知乜呢 呢時佢答錯咗
[00:12:21.000 --> 00:12:25.000]  佢有興趣聽下 咁點解呢 佢想知點解呢
[00:12:25.000 --> 00:12:28.000]  但其他細仔都瞓哂 佢冇興趣知點解
[00:12:28.000 --> 00:12:32.000]  因為佢冇興趣學嘢 所以你個學習家庭呢
[00:12:32.000 --> 00:12:36.000]  係要喺幼稚園未畢業以前已經準備好
[00:12:36.000 --> 00:12:41.000]  你過埋個交談期呢 起碼你唔使再請補習先生
[00:12:41.000 --> 00:12:44.000]  因為佢自發學習 佢自己鍾意學嘢嘅
[00:12:44.000 --> 00:12:49.000]  當然個實習期 實驗期 你要跟住佢
[00:12:49.000 --> 00:12:51.000]  所以千祈唔好話呢 過咗十二歲啦
[00:12:51.000 --> 00:12:54.000]  搞掂啦 外國讀書啦 第二個答案就係
[00:12:54.000 --> 00:12:58.000]  我哋兩個開OT啦 老豆你讀埋個博士啦咁樣
[00:12:58.000 --> 00:13:02.000]  變咗個細路仔屋企出之最後都係打機
[00:13:02.000 --> 00:13:04.000]  因為佢太悶
[00:13:04.000 --> 00:13:07.000]  所以第二個問題呢 就係你識得討論
[00:13:07.000 --> 00:13:10.000]  同埋識得睇實習
[00:13:10.000 --> 00:13:13.000]  呢個兩個好緊要喎 所以你要諗下呢
[00:13:13.000 --> 00:13:17.000]  你兩夫婦鍾唔鍾意同小朋友傾計呢
[00:13:17.000 --> 00:13:21.000]  好奇怪喎 有好多人鍾意個
[00:13:21.000 --> 00:13:23.000]  十蚊仔係鍾意個樣㗎咋喎
[00:13:23.000 --> 00:13:26.000]  真係冇乜興趣同佢傾計㗎喎
[00:13:26.000 --> 00:13:28.000]  即係鍾意肯係咁同佢影靚相
[00:13:28.000 --> 00:13:31.000]  影個成屋都係 同牆都係相嚟㗎
[00:13:31.000 --> 00:13:35.000]  問題就係 你好似同佢講嘢冇乜興趣㗎喎
[00:13:35.000 --> 00:13:38.000]  跟住你買咗個黑大洞雪糕畀佢食
[00:13:38.000 --> 00:13:42.000]  即係對佢哋講呢 你當咗佢係一個生物呢
[00:13:42.000 --> 00:13:45.000]  好似一棵花咁樣 但係諗下呢 佢係人嚟㗎喎
[00:13:45.000 --> 00:13:47.000]  裏面有智能㗎喎
[00:13:47.000 --> 00:13:51.000]  佢要滿足呢就係滿足 點解呀 點解呢 咁樣
[00:13:51.000 --> 00:13:56.000]  佢會鍾意你同阿媽 兩夫婦 兩個一齊答
[00:13:56.000 --> 00:13:59.000]  如果你答得唔同呢 佢好開心㗎喎
[00:13:59.000 --> 00:14:02.000]  因為佢知道 爸爸係咁講 媽媽係咁講
[00:14:02.000 --> 00:14:05.000]  跟住佢點諗呢 邊個啱呢
[00:14:05.000 --> 00:14:08.000]  佢個興趣就係 佢想問多啲人
[00:14:08.000 --> 00:14:10.000]  從此佢知道啦 好開心啦
[00:14:10.000 --> 00:14:14.000]  聽日佢返嚟話畀你聽 兩個都錯㗎 先生 唔係咁講㗎咁樣
[00:14:14.000 --> 00:14:16.000]  但係咁樣好好㗎喎
[00:14:16.000 --> 00:14:18.000]  因為佢鍾意求真呀
[00:14:18.000 --> 00:14:20.000]  你成就咗個小朋友
[00:14:20.000 --> 00:14:22.000]  所以佢唔會怪你㗎
[00:14:22.000 --> 00:14:25.000]  佢成日話 阿媽 佢舊時讀書真係唔留心
[00:14:25.000 --> 00:14:27.000]  點解你唔記得㗎咁樣
[00:14:27.000 --> 00:14:29.000]  所以佢話 哎呀係喎 我交咗學費
[00:14:29.000 --> 00:14:32.000]  我一個人讀 幫返你兩個補習咁樣
[00:14:32.000 --> 00:14:33.000]  咁你就發達啦
[00:14:33.000 --> 00:14:35.000]  呢個小仔好鍾意學嘢
[00:14:35.000 --> 00:14:38.000]  因為佢滿足於呢 送佢返去學校嘅爸爸媽媽
[00:14:38.000 --> 00:14:41.000]  好啦 第三問題嚴重啲啦就係
[00:14:41.000 --> 00:14:44.000]  你太忙 於是你出咗件事
[00:14:44.000 --> 00:14:47.000]  搞到家庭咁就係你脾氣好大
[00:14:47.000 --> 00:14:50.000]  嗱 各位好多好多媽媽坐喺度
[00:14:50.000 --> 00:14:54.000]  媽媽一定係畀結婚之前大脾氣咗㗎
[00:14:54.000 --> 00:14:57.000]  呢個係真嘅 點解呢
[00:14:57.000 --> 00:14:59.000]  唔係話你唔好喎
[00:14:59.000 --> 00:15:03.000]  而係話你以前呢 你負嘅責任係你自己
[00:15:03.000 --> 00:15:05.000]  今日兩個角色喎
[00:15:05.000 --> 00:15:09.000]  你係人哋嘅太太 又係嗰個細佬哥個阿媽
[00:15:09.000 --> 00:15:11.000]  你發現到你要做到
[00:15:11.000 --> 00:15:14.000]  要人哋滿意嘅嘢多咗好多
[00:15:14.000 --> 00:15:18.000]  起碼你個奶奶呀 老爺呀 嗰班人
[00:15:18.000 --> 00:15:20.000]  另外就係你個仔 你個女
[00:15:20.000 --> 00:15:23.000]  亦都期望你好似其他家長咁樣
[00:15:23.000 --> 00:15:25.000]  唔好差咁遠
[00:15:25.000 --> 00:15:28.000]  突然間你發覺到呢 好辛苦
[00:15:28.000 --> 00:15:32.000]  好辛苦 廚房啲嘢要煮得好
[00:15:32.000 --> 00:15:35.000]  又識教 個仔又要乖
[00:15:35.000 --> 00:15:38.000]  乜都關你事 但唔好就關你事啦
[00:15:38.000 --> 00:15:40.000]  所以你開始脾氣好大啦
[00:15:40.000 --> 00:15:42.000]  你開始覺得好易嬲呀
[00:15:42.000 --> 00:15:44.000]  有冇搞錯呀咁樣
[00:15:44.000 --> 00:15:47.000]  你成世人就算你讀書讀到好高學歷都好
[00:15:47.000 --> 00:15:50.000]  都係你努力 機會好大會出現嘅
[00:15:50.000 --> 00:15:52.000]  但今次做咗阿媽
[00:15:52.000 --> 00:15:54.000]  唔係你努力一定出現嘅
[00:15:54.000 --> 00:15:57.000]  你生個仔 好蠢嘅
[00:15:57.000 --> 00:16:00.000]  你點敲佢頭都係咁蠢嘅
[00:16:00.000 --> 00:16:03.000]  咁你點努力打落去都係冇用 都係咁蠢嘅
[00:16:03.000 --> 00:16:05.000]  呢個唔到你努力呀
[00:16:05.000 --> 00:16:07.000]  你突然間發覺到 呢個世界我發現咗一樣嘢
[00:16:07.000 --> 00:16:09.000]  唔係我話得就係得嘅
[00:16:09.000 --> 00:16:12.000]  你第一次發現就係生個仔之後
[00:16:12.000 --> 00:16:15.000]  以前我識好多好才女呀
[00:16:15.000 --> 00:16:17.000]  即係名校畢業嗰啲
[00:16:17.000 --> 00:16:19.000]  佢真係覺得自己後來做埋律師添
[00:16:19.000 --> 00:16:21.000]  以為呢個世界好易嘅
[00:16:21.000 --> 00:16:23.000]  生個仔之後佢發現唔係嘅原來
[00:16:23.000 --> 00:16:25.000]  呢個第一次發現
[00:16:25.000 --> 00:16:27.000]  但係第一次發現太遲啦
[00:16:27.000 --> 00:16:29.000]  佢脾氣好差
[00:16:29.000 --> 00:16:31.000]  所以脾氣差跟住出事咩呢
[00:16:31.000 --> 00:16:36.000]  兩公婆呢一定係互相指責對方嘅問題嘅
[00:16:36.000 --> 00:16:39.000]  就算嬲都嬲得好有型㗎喎
[00:16:39.000 --> 00:16:41.000]  你激我㗎嘛咁樣
[00:16:41.000 --> 00:16:43.000]  咁都可以嬲一餐㗎喎
[00:16:43.000 --> 00:16:45.000]  咁所以嗰個人呢
[00:16:45.000 --> 00:16:47.000]  佢發現到大家關係唔好呢
[00:16:47.000 --> 00:16:49.000]  多數呢你知個丈夫呢
[00:16:49.000 --> 00:16:51.000]  香港老公係第一流
[00:16:51.000 --> 00:16:53.000]  淨㗎
[00:16:53.000 --> 00:16:57.000]  可能佢哋一半係做sales呀
[00:16:57.000 --> 00:16:59.000]  所以佢當你係個客咁樣呢
[00:16:59.000 --> 00:17:01.000]  你講哦哦哦咁樣
[00:17:01.000 --> 00:17:03.000]  因為佢知道再同你講呢
[00:17:03.000 --> 00:17:05.000]  佢唔夠你氣呀
[00:17:05.000 --> 00:17:07.000]  你講兩點都得我要返工㗎嘛
[00:17:07.000 --> 00:17:09.000]  所以寧願呢
