
[00:00:00.000 --> 00:00:05.560]  大衛傳的第三講
[00:02:57.880 --> 00:02:59.880]  我想真的不會這樣了
[00:02:59.880 --> 00:03:02.880]  神已經廢除了蘇羅
[00:03:02.880 --> 00:03:05.160]  又高納了大衛
[00:03:05.160 --> 00:03:06.840]  有沒有搞錯啊?
[00:03:06.840 --> 00:03:08.360]  你都已經被人廢了
[00:03:08.360 --> 00:03:11.800]  為什麼我還要侍奉你、服從你?
[00:03:11.800 --> 00:03:14.600]  這個就會變成我的心態
[00:03:14.600 --> 00:03:16.600]  但大衛不是這樣
[00:03:16.600 --> 00:03:21.720]  大衛仍然願意服從來侍奉蘇羅
[00:03:21.720 --> 00:03:25.920]  當神的靈離開了蘇羅
[00:03:25.920 --> 00:03:28.160]  臨到大衛的身上
[00:03:28.160 --> 00:03:32.520]  大衛就能帶領蘇羅的軍隊所向無敵
[00:03:32.520 --> 00:03:34.520]  得到很多的勝利
[00:03:34.520 --> 00:03:37.720]  他漸漸得到很多人的喜愛
[00:03:37.720 --> 00:03:40.920]  首先在《撒姆爾上》的十八章五節
[00:03:40.920 --> 00:03:45.080]  說眾百姓和蘇羅的神僕都喜悅大衛
[00:03:45.080 --> 00:03:48.600]  在《撒姆爾上》的十八章十六節
[00:03:48.600 --> 00:03:52.680]  說以色列和猶大眾人都愛大衛
[00:03:52.680 --> 00:03:57.080]  去到《撒姆爾上》的十八章三十節
[00:03:57.080 --> 00:04:00.040]  說大衛的名被人尊重
[00:04:00.040 --> 00:04:03.960]  這令到蘇羅非常妒忌
[00:04:03.960 --> 00:04:07.400]  還動了殺機要殺死大衛
[00:04:07.400 --> 00:04:12.840]  就當大衛不斷上升被人喜悅
[00:04:12.840 --> 00:04:16.360]  蘇羅的情形每況愈下
[00:04:16.360 --> 00:04:19.080]  當神的靈離開了他之後
[00:04:19.080 --> 00:04:20.760]  他就變得害怕
[00:04:20.760 --> 00:04:24.200]  害怕這個字可以翻譯成擔心
[00:04:24.200 --> 00:04:27.560]  在《撒姆爾上》的十八章第十二節
[00:04:27.560 --> 00:04:32.440]  他就用擔心的態度來觀察大衛
[00:04:32.440 --> 00:04:35.240]  變得再次害怕
[00:04:35.240 --> 00:04:38.840]  這個害怕又可以翻譯成驚訝
[00:04:38.840 --> 00:04:42.280]  在《撒姆爾上》的十八章十五節
[00:04:42.280 --> 00:04:45.320]  然後他不能理解
[00:04:45.320 --> 00:04:48.520]  為什麼這麼多人在他身邊都這麼喜歡大衛
[00:04:48.520 --> 00:04:50.600]  他感覺到恐懼
[00:04:50.600 --> 00:04:55.720]  恐懼這個字更好的翻譯就是更加害怕
[00:04:55.720 --> 00:04:58.280]  所以有沒有看到他越來越差
[00:04:58.280 --> 00:05:01.880]  一開始是擔心變成驚訝
[00:05:01.880 --> 00:05:05.160]  再由驚訝變成更加害怕
[00:05:05.160 --> 00:05:08.680]  令他非常妒忌大衛
[00:05:08.680 --> 00:05:12.120]  以致日後追趕大衛
[00:05:12.120 --> 00:05:14.120]  令大衛要逃亡
[00:05:14.120 --> 00:05:17.640]  大衛逃亡的生涯有十多年
[00:05:17.640 --> 00:05:22.760]  但神就利用這個逆境來塗鑿大衛
[00:05:22.760 --> 00:05:23.880]  幫助他
[00:05:23.880 --> 00:05:26.280]  給他更大的勇氣
[00:05:26.280 --> 00:05:28.200]  給他更有信心
[00:05:28.200 --> 00:05:30.760]  慢慢慢慢成為一個好的領袖
[00:05:30.760 --> 00:05:33.960]  蘇羅也曾經愛大衛
[00:05:33.960 --> 00:05:36.680]  在撒姆爾上的十六章二十一節
[00:05:36.680 --> 00:05:38.280]  經文有告訴我們
[00:05:38.280 --> 00:05:42.920]  但很快這個愛就變成了妒忌、仇恨
[00:05:42.920 --> 00:05:47.080]  甚至在撒姆爾上的十八章二十九節
[00:05:47.080 --> 00:05:50.360]  說他常常與大衛為敵
[00:05:50.360 --> 00:05:55.080]  當大衛與蘇羅的關係出現問題
[00:05:55.080 --> 00:06:00.840]  大衛與蘇羅的兒子約拿丹的感情就越來越好了
[00:06:00.840 --> 00:06:03.640]  有很多解經家都認為
[00:06:03.640 --> 00:06:06.840]  大衛與約拿丹的年紀
[00:06:06.840 --> 00:06:09.800]  大概是十多歲的青年人
[00:06:09.800 --> 00:06:11.320]  是teenagers
[00:06:11.320 --> 00:06:13.240]  大家彼此相愛
[00:06:13.240 --> 00:06:16.840]  其實這個想法不是很正確
[00:06:16.840 --> 00:06:18.760]  因為我們剛才說過
[00:06:18.760 --> 00:06:22.600]  一個人起碼要二十歲才可以當兵
[00:06:22.600 --> 00:06:26.360]  在約拿丹認識大衛的時候
[00:06:26.360 --> 00:06:31.160]  他已經是掌管蘇羅三分之一的軍隊
[00:06:31.160 --> 00:06:34.760]  而且已經得到了兩次很大的勝利
[00:06:34.760 --> 00:06:37.880]  記載在撒姆爾上的十三章
[00:06:37.880 --> 00:06:41.160]  所以不可能他是一個teenager
[00:06:41.160 --> 00:06:45.560]  其實他已經是一個很有經驗的官長
[00:06:45.560 --> 00:06:48.200]  也有學者認為
[00:06:48.200 --> 00:06:53.880]  其實約拿丹可能比大衛大二十歲
[00:06:53.880 --> 00:06:56.680]  約拿丹是蘇羅的長子
[00:06:56.680 --> 00:07:00.040]  他要注定繼承蘇羅的王位
[00:07:00.040 --> 00:07:03.880]  所以如果有一個人妒忌大衛的話
[00:07:03.880 --> 00:07:05.800]  應該是約拿丹
[00:07:05.800 --> 00:07:09.960]  但反過來是蘇羅妒忌大衛
[00:07:09.960 --> 00:07:13.320]  約拿丹還將自己的盔甲
[00:07:13.320 --> 00:07:17.320]  和自己的武器送給大衛
[00:07:17.320 --> 00:07:20.520]  其實在古代這是一個象徵
[00:07:20.520 --> 00:07:24.920]  象徵他願意接受大衛成為他的王
[00:07:24.920 --> 00:07:29.320]  所以我相信大衛有告訴約拿丹
[00:07:29.320 --> 00:07:31.880]  撒姆爾高立了自己
[00:07:31.880 --> 00:07:35.160]  而大衛和約拿丹立約
[00:07:35.160 --> 00:07:37.160]  立什麼約啊?
[00:07:37.160 --> 00:07:41.160]  約拿丹願意接受大衛成為他的王
[00:07:41.160 --> 00:07:48.520]  而大衛保證日後一定會照顧保護約拿丹的家人
[00:07:48.520 --> 00:07:51.560]  這些事後我們就會發現
[00:07:51.560 --> 00:07:55.480]  大衛真的遵守他的諾言
[00:07:55.480 --> 00:08:00.280]  當大衛殺死斐理士人回到以色列人的營地
[00:08:00.280 --> 00:08:04.120]  以色列的婦女就走出來歡迎他們
[00:08:04.120 --> 00:08:07.320]  他們歡歡喜喜打鼓激興
[00:08:07.320 --> 00:08:12.360]  他們歌唱跳舞迎接大衛和蘇羅
[00:08:12.360 --> 00:08:16.360]  在撒姆爾上的十八章第七節他們說什麼
[00:08:16.360 --> 00:08:18.760]  蘇羅殺死千千
[00:08:18.760 --> 00:08:22.120]  大衛殺死萬萬
[00:08:22.120 --> 00:08:25.400]  在針研的二十七章第二十一節說
[00:08:25.400 --> 00:08:27.160]  鼎為煉銀
[00:08:27.160 --> 00:08:28.760]  勞為煉金
[00:08:28.760 --> 00:08:31.480]  人的稱讚也是煉人
[00:08:31.480 --> 00:08:34.360]  這句話很有意思
[00:08:34.360 --> 00:08:38.680]  我們看到神的試煉很多時候有雙方面
[00:08:38.680 --> 00:08:41.080]  有負面和正面
[00:08:41.080 --> 00:08:44.600]  我們說羅馬書第八章尾的時候
[00:08:44.600 --> 00:08:49.400]  我們說過神可以用苦難來試煉他的僕人
[00:08:49.400 --> 00:08:51.880]  萬事互相效力
[00:08:51.880 --> 00:08:54.360]  要愛神的人得到好處
[00:08:54.360 --> 00:08:56.920]  這是負面的
[00:08:56.920 --> 00:09:00.120]  但也有正面的試煉
[00:09:00.120 --> 00:09:02.680]  別人給你的讚美
[00:09:02.680 --> 00:09:07.480]  別人給你的讚美會否飄飄然覺得自己很厲害
[00:09:07.480 --> 00:09:10.520]  還是你真的將榮耀歸神
[00:09:10.520 --> 00:09:14.200]  不單是別人給你的讚美
[00:09:14.200 --> 00:09:18.040]  可能是別人給你身邊的人的讚美
[00:09:18.040 --> 00:09:20.440]  你又怎麼回應呢
[00:09:20.440 --> 00:09:22.360]  你會不會妒忌呢
[00:09:22.360 --> 00:09:25.880]  為什麼他讚美我身邊的人不讚美我
[00:09:25.880 --> 00:09:28.760]  就好像素羅一樣
[00:09:28.760 --> 00:09:31.320]  為什麼素羅這麼憎恨大衛
[00:09:31.320 --> 00:09:33.720]  就是那些婦女身邊的人
[00:09:33.720 --> 00:09:37.880]  都將他們的注意力和讚美給了大衛
[00:09:37.880 --> 00:09:40.840]  令他非常妒忌
[00:09:40.840 --> 00:09:45.800]  那些婦女說素羅殺死千千
[00:09:45.800 --> 00:09:47.640]  大衛殺死萬萬
[00:09:47.640 --> 00:09:50.520]  我相信也有些言過其實
[00:09:50.520 --> 00:09:53.720]  大衛雖然殺死很多菲利士人
[00:09:53.720 --> 00:09:57.160]  但我相信很難一個人殺死幾萬人
[00:09:57.160 --> 00:10:00.120]  但我相信那些婦女心想
[00:10:00.120 --> 00:10:02.680]  如果他能夠殺死哥利亞
[00:10:02.680 --> 00:10:06.200]  就等於殺死了萬萬個菲利士人
[00:10:06.200 --> 00:10:09.480]  所以他們將榮耀歸給大衛
[00:10:09.480 --> 00:10:13.320]  素羅就妒忌了
[00:10:13.320 --> 00:10:18.680]  但如果真的有一位被忽視了
[00:10:18.680 --> 00:10:22.280]  是不是素羅?不是素羅
[00:10:22.280 --> 00:10:26.360]  是誰被忽視?是神自己
[00:10:26.360 --> 00:10:30.120]  那些婦女將榮耀歸給素羅
[00:10:30.120 --> 00:10:31.480]  歸給大衛
[00:10:31.480 --> 00:10:33.400]  但神在哪裡?
[00:10:33.400 --> 00:10:35.560]  為什麼他們不讚美神?
[00:10:35.560 --> 00:10:38.200]  記不記得春埃及第十五章
[00:10:38.200 --> 00:10:40.440]  當以色列人過了紅海
[00:10:40.440 --> 00:10:42.440]  他們唱摩西之歌
[00:10:42.440 --> 00:10:44.440]  將榮耀歸給誰?
[00:10:44.440 --> 00:10:47.480]  是歸給萬軍的耶和華
[00:10:47.480 --> 00:10:50.440]  在述事司機的第五章
[00:10:50.440 --> 00:10:53.240]  底波拉打贏了他的敵人之後
[00:10:53.240 --> 00:10:56.920]  在底波拉之歌榮耀歸給誰?
[00:10:56.920 --> 00:10:58.920]  是歸給神
[00:10:58.920 --> 00:11:03.320]  為什麼那些婦女不將榮耀歸給神
[00:11:03.320 --> 00:11:06.200]  反而歸給大衛和素羅?
[00:11:06.200 --> 00:11:08.920]  是和他們的領袖有關
[00:11:08.920 --> 00:11:11.800]  一切由上至下
[00:11:11.800 --> 00:11:16.360]  當他們的領袖自己都不將神放在首位
[00:11:16.360 --> 00:11:20.840]  他手下的人一樣不會將神放在首位
[00:11:20.840 --> 00:11:23.800]  所以他們都沒有將榮耀歸給神
[00:11:23.800 --> 00:11:27.240]  素羅就是將榮耀歸給自己
[00:11:27.240 --> 00:11:28.680]  這就是他的問題
[00:11:28.680 --> 00:11:31.240]  為什麼他會妒忌大衛
[00:11:31.240 --> 00:11:33.240]  想將榮耀歸給自己
[00:11:33.240 --> 00:11:36.200]  他甚至沒有將榮耀歸給神
[00:11:36.200 --> 00:11:40.200]  那些婦女的歌唱有沒有影響大衛?
[00:11:40.200 --> 00:11:41.640]  沒有影響到
[00:11:41.640 --> 00:11:43.880]  但是激怒了素羅
[00:11:43.880 --> 00:11:47.480]  素羅心想我已經失去了皇權
[00:11:47.480 --> 00:11:50.280]  神已經將我拉下來
[00:11:50.280 --> 00:11:53.480]  連你們這些婦女都不尊敬我
[00:11:53.480 --> 00:11:56.680]  還說大衛殺死萬萬
[00:11:56.680 --> 00:11:59.480]  你們唯一沒有給他的
[00:11:59.480 --> 00:12:01.960]  就是連我的王國都給了他
[00:12:01.960 --> 00:12:07.400]  所以素羅非常妒忌大衛
[00:12:07.400 --> 00:12:17.960]  素羅對大衛的反應和在新約斯洗約翰對耶穌基督的反應是很不同的
[00:12:17.960 --> 00:12:21.880]  斯洗約翰是怎樣對耶穌基督的反應?
[00:12:21.880 --> 00:12:23.080]  他的回應
[00:12:23.080 --> 00:12:27.240]  他說他必興旺我必衰微
[00:12:27.240 --> 00:12:30.040]  在約翰福音的三章三十節
[00:12:30.040 --> 00:12:36.840]  現在素羅他說我必興旺他必衰微
[00:12:36.840 --> 00:12:39.720]  我要殺死大衛
[00:12:39.720 --> 00:12:41.320]  他就不會要脅我
[00:12:41.320 --> 00:12:49.400]  其實在舊約在希伯來文有好幾個字都可以翻譯成妒忌
[00:12:49.400 --> 00:12:53.400]  這個字在舊約出現八十次
[00:12:53.400 --> 00:12:54.440]  就是妒忌
[00:12:54.440 --> 00:12:57.800]  可以翻譯成妒忌熱心
[00:12:57.800 --> 00:12:59.640]  你說熱心是什麼?
[00:12:59.640 --> 00:13:01.960]  熱心想得到別人的東西
[00:13:01.960 --> 00:13:03.320]  還有呢
[00:13:03.320 --> 00:13:05.320]  疑恨
[00:13:05.320 --> 00:13:09.480]  這個字用在神的身上就是妒忌的神
[00:13:09.480 --> 00:13:12.440]  我們所敬拜的神是妒忌的神
[00:13:12.440 --> 00:13:14.600]  是妒忌的神
[00:13:14.600 --> 00:13:17.160]  有人說不是很好
[00:13:17.160 --> 00:13:20.600]  妒忌不好
[00:13:20.600 --> 00:13:23.800]  但用在神的身上有沒有問題?
[00:13:23.800 --> 00:13:25.160]  沒有問題
[00:13:25.160 --> 00:13:26.920]  為什麼?
[00:13:26.920 --> 00:13:31.480]  我是牧師我去妒忌另外一個牧師對不對?
[00:13:31.480 --> 00:13:32.680]  當然不對
[00:13:32.680 --> 00:13:34.600]  世上那麼多牧師
[00:13:34.600 --> 00:13:38.600]  一個體育家去妒忌另外一個體育家
[00:13:38.600 --> 00:13:39.800]  應不應該?
[00:13:39.800 --> 00:13:43.000]  不應該那麼多體育家
[00:13:43.000 --> 00:13:44.280]  但神呢
[00:13:44.280 --> 00:13:47.480]  世上有多少位唯一的真神?
[00:13:47.480 --> 00:13:51.960]  只有耶和華萬有的真神
[00:13:51.960 --> 00:13:53.240]  只有一位
[00:13:53.240 --> 00:13:57.080]  所以神絕對是有權去妒忌
[00:13:57.080 --> 00:13:58.760]  但我們每一個人呢
[00:13:58.760 --> 00:14:00.920]  我們是沒有權去妒忌
[00:14:00.920 --> 00:14:05.400]  所以這個字用在神的身上絕對是正確
[00:14:05.400 --> 00:14:07.960]  祂就是妒忌的神
[00:14:07.960 --> 00:14:13.720]  這個字在新約也有兩個字翻譯成妒忌
[00:14:13.720 --> 00:14:17.560]  第一個就是希臘文的"Jealous"這個字
[00:14:17.560 --> 00:14:21.880]  "Jealous"這個字英文翻譯做"Jealous"
[00:14:21.880 --> 00:14:26.280]  中文是忌恨或者妒忌
[00:14:26.280 --> 00:14:30.440]  這個字在新約出現了45次
[00:14:30.440 --> 00:14:31.720]  是"Jealous"
[00:14:31.720 --> 00:14:33.560]  另外一個字呢
[00:14:33.560 --> 00:14:36.520]  是"Fathomless"這個字
[00:14:36.520 --> 00:14:40.840]  這個字是被翻譯做"Envious"
[00:14:40.840 --> 00:14:44.200]  中文也是妒忌
[00:14:44.200 --> 00:14:47.000]  很多時候我們誤會了
[00:14:47.000 --> 00:14:50.440]  中文的"Envious"翻譯成羨慕
[00:14:50.440 --> 00:14:51.960]  很多時候
[00:14:51.960 --> 00:14:55.720]  你聽起來羨慕怎樣都比妒忌好
[00:14:55.720 --> 00:15:00.840]  但在希臘文的原文和英文是剛剛相反
[00:15:00.840 --> 00:15:04.680]  其實"Jealous"是比"Envious"好
[00:15:04.680 --> 00:15:07.000]  "Jealous"是什麼呢
[00:15:07.000 --> 00:15:09.800]  就是希望得到別人的東西
[00:15:09.800 --> 00:15:11.320]  眼紅別人
[00:15:11.320 --> 00:15:13.160]  貪戀別人的東西
[00:15:13.160 --> 00:15:14.280]  就是"Jealous"
[00:15:14.280 --> 00:15:16.200]  "Envious"呢
[00:15:16.200 --> 00:15:19.000]  是自己得不到的東西
[00:15:19.000 --> 00:15:21.880]  連你我也想你得不到
[00:15:21.880 --> 00:15:23.560]  最多一拍兩散
[00:15:23.560 --> 00:15:26.840]  一個好的例子是什麼
[00:15:26.840 --> 00:15:30.360]  你看到你的鄰居有輛很漂亮的跑車
[00:15:30.360 --> 00:15:32.840]  你"Jealous"的時候又怎樣
[00:15:32.840 --> 00:15:34.760]  發奮圖強
[00:15:34.760 --> 00:15:36.360]  努力工作
[00:15:36.360 --> 00:15:38.200]  你也希望有輛跑車
[00:15:38.200 --> 00:15:39.240]  這樣就"Jealous"
[00:15:39.240 --> 00:15:41.800]  但是你"Envious"呢
[00:15:41.800 --> 00:15:44.760]  你自己得不到又怎樣
[00:15:44.760 --> 00:15:46.440]  你刮花他的車
[00:15:46.440 --> 00:15:47.880]  讓他也沒有
[00:15:47.880 --> 00:15:50.920]  所以我們看到
[00:15:50.920 --> 00:15:56.040]  其實"Envious"遠遠比"Jealous"好
[00:15:56.040 --> 00:15:59.240]  "Solo"不單是"Jealous"
[00:15:59.240 --> 00:16:01.160]  他也是"Envious"
[00:16:01.160 --> 00:16:03.000]  在中文來說
[00:16:03.000 --> 00:16:04.200]  就是一個字
[00:16:04.200 --> 00:16:06.280]  就是妒忌
[00:16:06.280 --> 00:16:10.120]  其實這個就是十屆最後的一屆
[00:16:10.120 --> 00:16:12.680]  不可貪戀別人的房屋
[00:16:12.680 --> 00:16:15.240]  不可貪戀別人的妻子
[00:16:15.240 --> 00:16:16.520]  那你說
[00:16:16.520 --> 00:16:20.360]  "Solo"貪戀大衛的什麼
[00:16:20.360 --> 00:16:23.880]  貪戀大衛被人讚賞
[00:16:23.880 --> 00:16:25.480]  不是物質上的東西
[00:16:25.480 --> 00:16:28.360]  物質上的東西他也有多過大衛
[00:16:28.360 --> 00:16:32.360]  但是他貪戀別人被大衛的讚賞
[00:16:32.360 --> 00:16:35.880]  這個就是他的問題
[00:16:35.880 --> 00:16:39.800]  所以他就想殺死大衛
[00:16:39.800 --> 00:16:45.320]  上次說到"Solo"有些精神的問題
[00:16:45.320 --> 00:16:47.720]  他需要別人彈琴給他聽
[00:16:47.720 --> 00:16:50.760]  他就請了大衛彈琴給他聽
[00:16:50.760 --> 00:16:53.480]  當大衛彈琴給他聽的時候
[00:16:53.480 --> 00:16:56.920]  "Solo"就在想著怎樣殺死你
[00:16:56.920 --> 00:17:00.360]  拿著長矛就扔在大衛身上
[00:17:00.360 --> 00:17:02.200]  希望射死他
[00:17:02.200 --> 00:17:04.600]  這件事發生了兩次
[00:17:04.600 --> 00:17:07.960]  在撒姆以上的十八章第十一節
[00:17:07.960 --> 00:17:11.720]  感謝神幫助大衛逃脫了
[00:17:11.720 --> 00:17:13.720]  兩次都逃脫了
[00:17:13.720 --> 00:17:16.440]  這兩件事可能發生在
[00:17:16.440 --> 00:17:19.000]  大衛戰勝哥利亞之後
[00:17:19.000 --> 00:17:22.040]  變成"Solo"的官長之前
[00:17:22.040 --> 00:17:24.760]  雖然"Solo"想殺死大衛
[00:17:24.760 --> 00:17:27.880]  但大衛仍然忠於"Solo"
[00:17:27.880 --> 00:17:31.800]  仍然願意來服侍他
[00:17:31.800 --> 00:17:34.200]  我們今天的主題就是
[00:17:34.200 --> 00:17:36.120]  被敵人逼迫的時候
[00:17:36.120 --> 00:17:37.640]  被惡人逼迫的時候
[00:17:37.640 --> 00:17:39.880]  怎樣來回應
[00:17:39.880 --> 00:17:41.320]  第一點就是
[00:17:41.320 --> 00:17:45.080]  不需要取悅人來證明自己
[00:17:45.080 --> 00:17:47.320]  我們要取悅的是誰?
[00:17:47.320 --> 00:17:49.080]  是神自己
[00:17:49.080 --> 00:17:53.560]  一個人如果是靠著信心
[00:17:53.560 --> 00:17:57.240]  他就不會靠自己的謀算
[00:17:57.240 --> 00:17:59.800]  但"Solo"剛剛相反
[00:17:59.800 --> 00:18:02.360]  他就是靠自己的謀算
[00:18:02.360 --> 00:18:04.680]  他絕對不信靠神
[00:18:04.680 --> 00:18:06.840]  這就是他的問題
[00:18:06.840 --> 00:18:09.160]  "Solo"違背神
[00:18:09.160 --> 00:18:12.200]  每次都有很多藉口
[00:18:12.200 --> 00:18:15.320]  這也值得我們尷尬
[00:18:15.320 --> 00:18:17.320]  我們自己做錯了事
[00:18:17.320 --> 00:18:19.880]  或者被人指出我們錯的時候
[00:18:19.880 --> 00:18:22.200]  我們是不是有很多藉口呢?
[00:18:22.200 --> 00:18:25.000]  基督徒應該怎樣做?
[00:18:25.000 --> 00:18:27.400]  應該是面對我們的罪
[00:18:27.400 --> 00:18:29.800]  勇於認罪
[00:18:29.800 --> 00:18:31.800]  這樣才是基督徒
[00:18:31.800 --> 00:18:33.160]  我們得救的時候
[00:18:33.160 --> 00:18:35.880]  就是因為我們向神認罪悔改
[00:18:35.880 --> 00:18:37.960]  以致我們能夠得救
[00:18:37.960 --> 00:18:39.720]  如果我們發覺自己
[00:18:39.720 --> 00:18:41.400]  別人指出我們錯的時候
[00:18:41.400 --> 00:18:43.160]  我們有很多藉口
[00:18:43.160 --> 00:18:45.480]  就是不肯認錯
[00:18:45.480 --> 00:18:47.400]  認為自己是對的
[00:18:47.400 --> 00:18:49.960]  我做這件事是有原因的
[00:18:49.960 --> 00:18:53.320]  這是很值得我們尷尬
[00:18:53.320 --> 00:18:56.360]  大衛就是一個勇於認罪的人
[00:18:56.360 --> 00:18:58.920]  "Solo"就是剛剛相反
[00:18:58.920 --> 00:19:01.240]  不單止這樣
[00:19:01.240 --> 00:19:04.040]  "Solo"還是會想殺死
[00:19:04.040 --> 00:19:07.240]  或者除去挑戰他的人
[00:19:07.240 --> 00:19:10.840]  當他發覺大衛對他有挑戰的時候
[00:19:10.840 --> 00:19:12.120]  他就妒忌大衛
[00:19:12.120 --> 00:19:14.680]  希望將大衛除去
[00:19:14.680 --> 00:19:18.120]  他認為自己要保住自己的王位
[00:19:18.120 --> 00:19:20.680]  大衛一定要死
[00:19:20.680 --> 00:19:22.360]  "Solo"還記得嗎?
[00:19:22.360 --> 00:19:25.160]  當哥利亞來叫陣的時候
[00:19:25.160 --> 00:19:27.400]  他曾經下了諾言
[00:19:27.400 --> 00:19:31.960]  誰殺死哥利亞就能夠娶自己的女兒
[00:19:31.960 --> 00:19:37.400]  事後他真的願意將大女兒米拉嫁給大衛
[00:19:37.400 --> 00:19:39.640]  但大衛怎樣回答?
[00:19:39.640 --> 00:19:41.880]  我不配的
[00:19:41.880 --> 00:19:44.040]  我這麼卑微
[00:19:44.040 --> 00:19:45.560]  "Solo"怎麼說?
[00:19:45.560 --> 00:19:46.760]  你自己說的
[00:19:46.760 --> 00:19:48.280]  你不要怪我
[00:19:48.280 --> 00:19:52.040]  於是將大女兒嫁給了另外一個人
[00:19:52.040 --> 00:19:53.960]  但事後呢?
[00:19:53.960 --> 00:19:57.160]  有人走來告訴"Solo"
[00:19:57.160 --> 00:20:01.960]  他的小女兒米甲愛上了大衛
[00:20:01.960 --> 00:20:03.240]  "Solo"說好啊
[00:20:03.240 --> 00:20:05.880]  我給你多一次機會
[00:20:05.880 --> 00:20:10.040]  於是"Solo"就派僕人去大衛那裡說謊
[00:20:10.040 --> 00:20:11.720]  告訴他
[00:20:11.720 --> 00:20:14.040]  "Solo"很喜歡你
[00:20:14.040 --> 00:20:16.120]  很想你做他的女婿
[00:20:16.120 --> 00:20:18.680]  娶他的女兒米甲
[00:20:18.680 --> 00:20:20.200]  大衛怎樣?
[00:20:20.200 --> 00:20:21.240]  又說不行的
[00:20:21.240 --> 00:20:23.080]  我很卑微的
[00:20:23.080 --> 00:20:25.080]  我又沒有聘禮
[00:20:25.080 --> 00:20:28.920]  這句話令到"Solo"很開心
[00:20:28.920 --> 00:20:31.480]  你沒有金銀財寶
[00:20:31.480 --> 00:20:34.120]  我可以要別的
[00:20:34.120 --> 00:20:37.240]  請你將100個非利士人
[00:20:37.240 --> 00:20:40.200]  未受國禮的非利士人殺死
