
[00:00:00.000 --> 00:00:05.000]  各位大姐姐妹 各位朋友 你們好
[00:03:47.800 --> 00:03:50.800]  找不到回家的路
[00:03:50.800 --> 00:03:54.800]  但其實蘇東坡是描繪他人生旅途中迷路
[00:03:54.800 --> 00:03:55.800]  不知方向
[00:03:55.800 --> 00:03:57.800]  亦不知道做人為了甚麼
[00:03:57.800 --> 00:04:00.800]  很想找到一個安定棲身之家
[00:04:00.800 --> 00:04:02.800]  何處是家?
[00:04:02.800 --> 00:04:05.800]  在尋找的過程裡
[00:04:05.800 --> 00:04:08.800]  有竹刺、有藤梢
[00:04:08.800 --> 00:04:10.800]  令自己傷痕累累
[00:04:10.800 --> 00:04:12.800]  而且越走越迷
[00:04:12.800 --> 00:04:15.800]  尋尋覓覓、爛爛清清
[00:04:15.800 --> 00:04:17.800]  淒淒、慘慘惕惕
[00:04:17.800 --> 00:04:19.800]  他又不是全醉
[00:04:19.800 --> 00:04:23.800]  是所謂半醉半醒
[00:04:23.800 --> 00:04:25.800]  於是他想想
[00:04:25.800 --> 00:04:27.800]  不如找些牛糞吧
[00:04:27.800 --> 00:04:30.800]  隨著牛糞引路回家
[00:04:30.800 --> 00:04:33.800]  因為家是牛欄西邊的西邊
[00:04:33.800 --> 00:04:35.800]  在這個荒涼之地
[00:04:35.800 --> 00:04:38.800]  只能找牛糞作為導引
[00:04:38.800 --> 00:04:41.800]  雖然他終於找到他的家
[00:04:41.800 --> 00:04:45.800]  但這也不是他永久之家
[00:04:45.800 --> 00:04:47.800]  還是他心理上預備好
[00:04:47.800 --> 00:04:51.800]  在餘生當中安定在荒涼的海南島?
[00:04:51.800 --> 00:04:54.800]  誰知到1100年的時候
[00:04:54.800 --> 00:04:56.800]  朝廷又起了變化
[00:04:56.800 --> 00:04:59.800]  他又重新被安置到廉州
[00:04:59.800 --> 00:05:01.800]  要離開海南島
[00:05:01.800 --> 00:05:02.800]  渡海不歸
[00:05:02.800 --> 00:05:04.800]  臨走時寫了一篇
[00:05:04.800 --> 00:05:07.800]  《別海南泥文表》的文章
[00:05:07.800 --> 00:05:09.800]  其中有這樣說法
[00:05:09.800 --> 00:05:13.800]  「我本海南民寄身西屬州」
[00:05:13.800 --> 00:05:15.800]  他以自己為海南人
[00:05:15.800 --> 00:05:17.800]  現在又要離開了
[00:05:17.800 --> 00:05:20.800]  在1101年他來到常州
[00:05:20.800 --> 00:05:22.800]  都還未安定下來
[00:05:22.800 --> 00:05:27.800]  藉著在朋友孫宅裏面病毒
[00:05:27.800 --> 00:05:29.800]  一病不起
[00:05:29.800 --> 00:05:31.800]  最後死在常州
[00:05:31.800 --> 00:05:34.800]  他的朋友孫宅當中
[00:05:34.800 --> 00:05:35.800]  正如他說
[00:05:35.800 --> 00:05:37.800]  人生到處知何恥
[00:05:37.800 --> 00:05:40.800]  應似飛鴻踏雪梨
[00:05:40.800 --> 00:05:42.800]  人的一生總是漂泊
[00:05:42.800 --> 00:05:45.800]  到底好像些甚麼呢?
[00:05:45.800 --> 00:05:47.800]  應該好像那些飛翔的鳥
[00:05:47.800 --> 00:05:49.800]  剛剛踏在雪梨上
[00:05:49.800 --> 00:05:51.800]  然後又飛走了
[00:05:51.800 --> 00:05:53.800]  真是有點悲傷
[00:05:53.800 --> 00:05:56.800]  尤其是我們這一班的金山客
[00:05:56.800 --> 00:05:59.800]  更流形容這種感受
[00:05:59.800 --> 00:06:01.800]  最後只能說一句
[00:06:01.800 --> 00:06:04.800]  做人真不簡單
[00:06:04.800 --> 00:06:06.800]  其實聖經亦都告訴你
[00:06:06.800 --> 00:06:08.800]  人生就是尋尋覓覓
[00:06:08.800 --> 00:06:10.800]  尋找我們的安樂窩
[00:06:10.800 --> 00:06:12.800]  我們都是漂泊流離
[00:06:12.800 --> 00:06:13.800]  是客女
[00:06:13.800 --> 00:06:14.800]  是異鄉人
[00:06:14.800 --> 00:06:16.800]  寄居在這個大地上
[00:06:16.800 --> 00:06:19.800]  何處是吾家呢?
[00:06:19.800 --> 00:06:21.800]  希伯來書第十二章八至十節
[00:06:21.800 --> 00:06:22.800]  就這樣說
[00:06:22.800 --> 00:06:24.800]  阿伯勒罕因順蒙召的時候
[00:06:24.800 --> 00:06:26.800]  就遵命出去
[00:06:26.800 --> 00:06:28.800]  往將來要得業的地方去
[00:06:28.800 --> 00:06:29.800]  出去的時候
[00:06:29.800 --> 00:06:31.800]  還不知往那裡去
[00:06:31.800 --> 00:06:32.800]  因著順
[00:06:32.800 --> 00:06:34.800]  就是所應許之地作客
[00:06:34.800 --> 00:06:37.800]  好像在異地居住帳篷
[00:06:37.800 --> 00:06:38.800]  與那同蒙一個
[00:06:38.800 --> 00:06:40.800]  應許的以撒瓦國一樣
[00:06:40.800 --> 00:06:43.800]  因為他等候那座有根基的城
[00:06:43.800 --> 00:06:44.800]  就是神所經營的
[00:06:44.800 --> 00:06:46.800]  所建造的
[00:06:46.800 --> 00:06:49.800]  他不卻是美一個更美的家鄉
[00:06:49.800 --> 00:06:51.800]  就是在天上的
[00:06:51.800 --> 00:06:52.800]  就讓我們看看
[00:06:52.800 --> 00:06:56.800]  耶穌如何為我們預備那條出路
[00:06:56.800 --> 00:06:58.800]  首先我們看看
[00:06:58.800 --> 00:07:00.800]  第七章第七字
[00:07:00.800 --> 00:07:02.800]  認識自我
[00:07:02.800 --> 00:07:03.800]  第七字說
[00:07:03.800 --> 00:07:05.800]  你換旗舅就給你換
[00:07:05.800 --> 00:07:07.800]  尋找就尋見
[00:07:07.800 --> 00:07:09.800]  後門就給你門開門
[00:07:09.800 --> 00:07:13.800]  所以我們看看這節聖經的文法結構
[00:07:13.800 --> 00:07:14.800]  在希臘文的文法
[00:07:14.800 --> 00:07:17.800]  我們叫Present Imperative
[00:07:17.800 --> 00:07:19.800]  Imperative的意思是命令
[00:07:19.800 --> 00:07:22.800]  耶穌不是給我們一個忠告
[00:07:22.800 --> 00:07:24.800]  不是給我們一個提議
[00:07:24.800 --> 00:07:26.800]  更不是給我們一個請求
[00:07:26.800 --> 00:07:28.800]  而是命令
[00:07:28.800 --> 00:07:30.800]  我們必須要聽從的命令
[00:07:30.800 --> 00:07:33.800]  所謂Present是指不住的
[00:07:33.800 --> 00:07:34.800]  不間斷的
[00:07:34.800 --> 00:07:35.800]  所以耶穌就吩咐我們
[00:07:35.800 --> 00:07:37.800]  你們要不住的祈求
[00:07:37.800 --> 00:07:40.800]  你們要不住的尋找
[00:07:40.800 --> 00:07:42.800]  你們要不住的叩門
[00:07:42.800 --> 00:07:45.800]  明白了這一句的文法結構
[00:07:45.800 --> 00:07:46.800]  我們就更了解
[00:07:46.800 --> 00:07:49.800]  我們處在一個什麼的境況裏面
[00:07:49.800 --> 00:07:51.800]  其實這三句話
[00:07:51.800 --> 00:07:54.800]  是耶穌揭開了我們的面紗
[00:07:54.800 --> 00:07:58.800]  叫我們看清楚我們的廬山真面目
[00:07:58.800 --> 00:08:02.800]  看清楚我們處在一個什麼的境況裏面
[00:08:02.800 --> 00:08:05.800]  在什麼時候我們才不住的祈求呢?
[00:08:05.800 --> 00:08:07.800]  這反映了我們有不住的需要
[00:08:07.800 --> 00:08:09.800]  不住的缺乏
[00:08:09.800 --> 00:08:11.800]  我們靠自己的力量沒辦法解決
[00:08:11.800 --> 00:08:13.800]  就好像蘇東坡迷路
[00:08:13.800 --> 00:08:14.800]  沒辦法找到出路
[00:08:14.800 --> 00:08:17.800]  就要問問當地的黎民指點迷津
[00:08:17.800 --> 00:08:20.800]  為什麼今天有這麼多人
[00:08:20.800 --> 00:08:22.800]  對信仰沒有興趣呢?
[00:08:22.800 --> 00:08:24.800]  因為他們以為自滿自足
[00:08:24.800 --> 00:08:26.800]  沒需要依靠神
[00:08:26.800 --> 00:08:27.800]  靠著自己的能力
[00:08:27.800 --> 00:08:28.800]  我有房子住
[00:08:28.800 --> 00:08:29.800]  我有飯吃
[00:08:29.800 --> 00:08:30.800]  我有美好的家庭
[00:08:30.800 --> 00:08:31.800]  我有好的工作
[00:08:31.800 --> 00:08:33.800]  不愁吃不愁穿
[00:08:33.800 --> 00:08:34.800]  宗教信仰
[00:08:34.800 --> 00:08:38.800]  對我來說沒有這樣的需要
[00:08:38.800 --> 00:08:40.800]  所以耶穌就說
[00:08:40.800 --> 00:08:42.800]  有病才看醫生
[00:08:42.800 --> 00:08:43.800]  沒病的人沒人看
[00:08:43.800 --> 00:08:47.800]  有罪的人需要渴望得到拯救
[00:08:47.800 --> 00:08:48.800]  沒罪的人
[00:08:48.800 --> 00:08:49.800]  就說拯什麼救啊
[00:08:49.800 --> 00:08:50.800]  我沒事啊
[00:08:50.800 --> 00:08:52.800]  他們以為自己是沒罪
[00:08:52.800 --> 00:08:55.800]  以為自己是沒病
[00:08:55.800 --> 00:08:58.800]  所以對基督教信仰完全沒興趣
[00:08:58.800 --> 00:09:00.800]  我們是不是真的沒需要?
[00:09:00.800 --> 00:09:02.800]  美國心理學家Abraham Marshall
[00:09:02.800 --> 00:09:04.800]  分析到人類有五大需要
[00:09:04.800 --> 00:09:07.800]  第一是人類生存的基本需要
[00:09:07.800 --> 00:09:08.800]  有飯吃
[00:09:08.800 --> 00:09:09.800]  有房子住
[00:09:09.800 --> 00:09:10.800]  身體健康等等
[00:09:10.800 --> 00:09:13.800]  這是人類最基本的需要
[00:09:13.800 --> 00:09:14.800]  相信今天在美國
[00:09:14.800 --> 00:09:17.800]  不少人都不需要顧慮這方面
[00:09:17.800 --> 00:09:20.800]  第二是人類需要有安全感
[00:09:20.800 --> 00:09:23.800]  他不可能長期活在恐懼當中
[00:09:23.800 --> 00:09:25.800]  比方說我請你吃魚翅
[00:09:25.800 --> 00:09:27.800]  我請你吃豆腐牛肉飯
[00:09:27.800 --> 00:09:29.800]  我請你吃最好的東西
[00:09:29.800 --> 00:09:31.800]  旁邊拿著AK47紙紙的文章
[00:09:31.800 --> 00:09:33.800]  吃吧
[00:09:33.800 --> 00:09:35.800]  你想想你哪裡可以吃
[00:09:35.800 --> 00:09:36.800]  在這樣的恐懼當中
[00:09:36.800 --> 00:09:38.800]  沒有安全感當中
[00:09:38.800 --> 00:09:39.800]  很難的
[00:09:39.800 --> 00:09:40.800]  第三
[00:09:40.800 --> 00:09:43.800]  他更加需要愛和被愛
[00:09:43.800 --> 00:09:45.800]  他不能獨善其身
[00:09:45.800 --> 00:09:46.800]  完全沒有支援系統
[00:09:46.800 --> 00:09:49.800]  他需要有人和他一起歡喜
[00:09:49.800 --> 00:09:50.800]  一起快樂
[00:09:50.800 --> 00:09:51.800]  一起痛受患難
[00:09:51.800 --> 00:09:55.800]  一起去面對人生的風風雨雨
[00:09:55.800 --> 00:09:57.800]  若是孤孤單單
[00:09:57.800 --> 00:09:59.800]  那就慘了
[00:09:59.800 --> 00:10:00.800]  第四
[00:10:00.800 --> 00:10:02.800]  他需要找到人生的意義
[00:10:02.800 --> 00:10:05.800]  做人的方向有目的
[00:10:05.800 --> 00:10:07.800]  如果人沒有人生的目的
[00:10:07.800 --> 00:10:09.800]  又覺得自己毫無用處
[00:10:09.800 --> 00:10:11.800]  他不是活著
[00:10:11.800 --> 00:10:13.800]  他只是行屍走肉
[00:10:13.800 --> 00:10:14.800]  第五
[00:10:14.800 --> 00:10:18.800]  他需要有一個自我實現
[00:10:18.800 --> 00:10:21.800]  體驗自己的身份和存在
[00:10:21.800 --> 00:10:23.800]  我相信在今天的世代裏
[00:10:23.800 --> 00:10:25.800]  每個人都有缺陷
[00:10:25.800 --> 00:10:27.800]  世界上有三種
[00:10:27.800 --> 00:10:28.800]  第一類就是先知先覺
[00:10:28.800 --> 00:10:31.800]  一早就察覺自己原來是有缺陷的人
[00:10:31.800 --> 00:10:33.800]  自己沒有辦法解決
[00:10:33.800 --> 00:10:36.800]  於是去尋找信仰
[00:10:36.800 --> 00:10:38.800]  第二類就是後知後覺
[00:10:38.800 --> 00:10:40.800]  當生命發生危機
[00:10:40.800 --> 00:10:43.800]  就去臨急抱佛腳
[00:10:43.800 --> 00:10:45.800]  有很多人都是
[00:10:45.800 --> 00:10:48.800]  發覺可能有癌症
[00:10:48.800 --> 00:10:50.800]  可能有破產
[00:10:50.800 --> 00:10:52.800]  可能有打仗
[00:10:52.800 --> 00:10:56.800]  於是就臨急去祈求
[00:10:56.800 --> 00:10:58.800]  有一個故事說到
[00:10:58.800 --> 00:11:00.800]  有一個飛機
[00:11:00.800 --> 00:11:02.800]  它著陸的時候
[00:11:02.800 --> 00:11:04.800]  機輪沒有下來
[00:11:04.800 --> 00:11:06.800]  很危險
[00:11:06.800 --> 00:11:08.800]  隨時會有事
[00:11:08.800 --> 00:11:10.800]  那個模式就說
[00:11:10.800 --> 00:11:11.800]  現在危急的時候
[00:11:11.800 --> 00:11:13.800]  機輪要降落
[00:11:13.800 --> 00:11:16.800]  根據Denver的決定
[00:11:16.800 --> 00:11:17.800]  人在這個時候
[00:11:17.800 --> 00:11:20.800]  就要向上帝祈求
[00:11:20.800 --> 00:11:22.800]  當時靜一靜
[00:11:22.800 --> 00:11:24.800]  很可能在兩分鐘之內
[00:11:24.800 --> 00:11:26.800]  他們就會沒命了
[00:11:26.800 --> 00:11:28.800]  個個拼命地祈求
[00:11:28.800 --> 00:11:31.800]  後來安全著陸
[00:11:31.800 --> 00:11:32.800]  沒事了
[00:11:32.800 --> 00:11:35.800]  那些人也忘記了這件事
[00:11:35.800 --> 00:11:39.800]  但有個人寫信去問航空公司
[00:11:39.800 --> 00:11:41.800]  Denver條約
[00:11:41.800 --> 00:11:43.800]  臨急的時候要祈禱
[00:11:43.800 --> 00:11:44.800]  這條是什麼條約?
[00:11:44.800 --> 00:11:47.800]  航空公司說不予置評
[00:11:47.800 --> 00:11:49.800]  但我們知道很多人
[00:11:49.800 --> 00:11:51.800]  後知後覺
[00:11:51.800 --> 00:11:54.800]  後知後覺總比一個不知不覺好
[00:11:54.800 --> 00:11:57.800]  所以第三類人就是不知不覺
[00:11:57.800 --> 00:11:59.800]  今天會不會很多人
[00:11:59.800 --> 00:12:02.800]  看不到自己真正的需要?
[00:12:02.800 --> 00:12:04.800]  耶穌提到要不住尋找
[00:12:04.800 --> 00:12:06.800]  是表明一個事實
[00:12:06.800 --> 00:12:08.800]  我們都是失落的一群
[00:12:08.800 --> 00:12:10.800]  我們都是迷途羔羊
[00:12:10.800 --> 00:12:12.800]  不知何處是吾家
[00:12:12.800 --> 00:12:15.800]  就好像蘇都波人生都是尋尋覓覓
[00:12:15.800 --> 00:12:18.800]  真是人生到處知何始
[00:12:18.800 --> 00:12:20.800]  因此飛鴻踏雪梨
[00:12:20.800 --> 00:12:23.800]  泥上偶然留枝棗
[00:12:23.800 --> 00:12:26.800]  雄飛乃伏繼東西
[00:12:26.800 --> 00:12:30.800]  耶穌提到我們要不住的扣門
[00:12:30.800 --> 00:12:32.800]  是表明一個事實
[00:12:32.800 --> 00:12:34.800]  我們都是身在門外
[00:12:34.800 --> 00:12:35.800]  沒有家
[00:12:35.800 --> 00:12:36.800]  沒有安全感
[00:12:36.800 --> 00:12:37.800]  沒有歸屬感
[00:12:37.800 --> 00:12:39.800]  就好像蘇都波人說
[00:12:39.800 --> 00:12:41.800]  人生到處平飄泊
[00:12:41.800 --> 00:12:43.800]  偶然相聚還離索
[00:12:43.800 --> 00:12:45.800]  多病多愁
[00:12:45.800 --> 00:12:47.800]  雖信從來錯
[00:12:47.800 --> 00:12:50.800]  在今天的美國社會
[00:12:50.800 --> 00:12:53.800]  大多數人都沒有像蘇都波那樣
[00:12:53.800 --> 00:12:55.800]  他們叫做多愁善感
[00:12:55.800 --> 00:12:58.800]  蘇都波說不識廬山真面目
[00:12:58.800 --> 00:13:00.800]  只如身在此山中
[00:13:00.800 --> 00:13:02.800]  打開聖經看一看
[00:13:02.800 --> 00:13:05.800]  從《日剛之信》看我們廬山真面目
[00:13:05.800 --> 00:13:08.800]  會認識到原來我們都是迷途羔羊
[00:13:08.800 --> 00:13:10.800]  缺乏安全感滿足感
[00:13:10.800 --> 00:13:12.800]  也沒有真正的愛
[00:13:12.800 --> 00:13:15.800]  因為我們都是離棄了實的罪人
[00:13:15.800 --> 00:13:18.800]  認清了我們的廬山面目
[00:13:18.800 --> 00:13:20.800]  做人幸福與否
[00:13:20.800 --> 00:13:22.800]  第一件事很重要
[00:13:22.800 --> 00:13:24.800]  認識自己
[00:13:24.800 --> 00:13:26.800]  不單要認識自己
[00:13:26.800 --> 00:13:28.800]  我們還要認識出路
[00:13:28.800 --> 00:13:31.800]  不單要知道自己迷路
[00:13:31.800 --> 00:13:33.800]  不是迷路就算了
[00:13:33.800 --> 00:13:35.800]  我們還要找出路
[00:13:35.800 --> 00:13:37.800]  出路在哪裏呢?
[00:13:37.800 --> 00:13:39.800]  我們看第八節
[00:13:39.800 --> 00:13:41.800]  因為犯其咎的就得著
[00:13:41.800 --> 00:13:43.800]  尋找的就尋見
[00:13:43.800 --> 00:13:45.800]  叩門的就給他開門
[00:13:45.800 --> 00:13:48.800]  不少人對這段聖經有誤解
[00:13:48.800 --> 00:13:52.800]  以為神就像王大仙那樣有求必應
[00:13:52.800 --> 00:13:55.800]  耶穌好像只要開了一張Blank check
[00:13:55.800 --> 00:13:58.800]  你求甚麼他就給你甚麼
[00:13:58.800 --> 00:14:00.800]  只要你不住這個極求
[00:14:00.800 --> 00:14:02.800]  懾而不捨
[00:14:02.800 --> 00:14:03.800]  死纏難打
[00:14:03.800 --> 00:14:05.800]  神終會答應的
[00:14:05.800 --> 00:14:06.800]  在登山裏面
[00:14:06.800 --> 00:14:10.800]  耶穌已經清楚展示了一班禱告的真理
[00:14:10.800 --> 00:14:12.800]  禱告不是表演敬虔
[00:14:12.800 --> 00:14:15.800]  禱告不是玩弄魔術
[00:14:15.800 --> 00:14:19.800]  當真神在你的手掌裏任你操縱
[00:14:19.800 --> 00:14:22.800]  相反的禱告是完全的降服
[00:14:22.800 --> 00:14:24.800]  將我們生命交在神的手裏
[00:14:24.800 --> 00:14:26.800]  願祂的名為聖
[00:14:26.800 --> 00:14:28.800]  願祂的降臨
[00:14:28.800 --> 00:14:30.800]  願祂的旨意行在地上
[00:14:30.800 --> 00:14:32.800]  也行在天上
[00:14:32.800 --> 00:14:34.800]  我們也要先求祂的國和義
[00:14:34.800 --> 00:14:37.800]  所以禱告是徹頭徹底
[00:14:37.800 --> 00:14:38.800]  以神為中心
[00:14:38.800 --> 00:14:40.800]  不是以自己為中心
[00:14:40.800 --> 00:14:42.800]  我們會問
[00:14:42.800 --> 00:14:43.800]  為甚麼耶穌在這裏
[00:14:43.800 --> 00:14:46.800]  又好像給我們一張Blank check
[00:14:46.800 --> 00:14:48.800]  《聖經》的Richard Clover
[00:14:48.800 --> 00:14:50.800]  給我們一個很有趣的解釋
[00:14:50.800 --> 00:14:53.800]  我們留意耶穌所用的三個字
[00:14:53.800 --> 00:14:56.800]  祈求、尋找、叩門
[00:14:56.800 --> 00:15:00.800]  原來是一幅巴勒斯坦常見的圖畫
[00:15:00.800 --> 00:15:04.800]  有一個小孩子肚餓了
[00:15:04.800 --> 00:15:06.800]  看到母親
[00:15:06.800 --> 00:15:07.800]  就不住的求問
[00:15:07.800 --> 00:15:10.800]  希望在母親裏得到胃飽
[00:15:10.800 --> 00:15:12.800]  如果看不到母親
[00:15:12.800 --> 00:15:14.800]  他就去尋找了
[00:15:14.800 --> 00:15:16.800]  如果母親是在房中
[00:15:16.800 --> 00:15:18.800]  他就不住叩門了
[00:15:18.800 --> 00:15:22.800]  希望從母親那裏解決了肚餓的問題
[00:15:22.800 --> 00:15:24.800]  所以這裏是一幅圖畫
[00:15:24.800 --> 00:15:26.800]  一而再再而三的
[00:15:26.800 --> 00:15:27.800]  狠切的求
[00:15:27.800 --> 00:15:30.800]  一步比一步更加謹慎
[00:15:30.800 --> 00:15:35.800]  這幅圖畫就是指小孩子求母親的圖畫
[00:15:35.800 --> 00:15:39.800]  期望在母親裏得到滿足
[00:15:39.800 --> 00:15:41.800]  所以耶穌在第九節的十節
[00:15:41.800 --> 00:15:42.800]  就說得更清楚
[00:15:42.800 --> 00:15:45.800]  「你們中間誰有兒子求餅?
[00:15:45.800 --> 00:15:47.800]  反給他石頭呢?
[00:15:47.800 --> 00:15:49.800]  求與反給他蛇呢?」
[00:15:49.800 --> 00:15:52.800]  換言之父母不是有求必應的
[00:15:52.800 --> 00:15:54.800]  他們有智慧的
[00:15:54.800 --> 00:15:55.800]  也有愛心的
[00:15:55.800 --> 00:15:58.800]  他們只會將最好的交給自己的兒子
[00:15:58.800 --> 00:16:01.800]  不會令他受傷的
[00:16:01.800 --> 00:16:04.800]  同樣父母雖然不是完美
[00:16:04.800 --> 00:16:07.800]  尚且知道拿最好的東西給兒女
[00:16:07.800 --> 00:16:10.800]  更不何況是我們的天父
[00:16:10.800 --> 00:16:13.800]  豈不是將更好的東西給我們嗎?
[00:16:13.800 --> 00:16:15.800]  所以我可以做一個這樣的結論
[00:16:15.800 --> 00:16:17.800]  耶穌在這裏所描繪的一幅圖畫
[00:16:17.800 --> 00:16:23.800]  是一個完全體會到自己無助的孩子
[00:16:23.800 --> 00:16:25.800]  完全倚靠父母的供養
[00:16:25.800 --> 00:16:29.800]  今天我們的問題就是否定了這種關係
[00:16:29.800 --> 00:16:31.800]  本以為自己可以解決一切的問題
[00:16:31.800 --> 00:16:33.800]  或者有人會問
[00:16:33.800 --> 00:16:35.800]  神是看不到的
[00:16:35.800 --> 00:16:38.800]  神是聽不到的
[00:16:38.800 --> 00:16:40.800]  是摸不到的
[00:16:40.800 --> 00:16:42.800]  太虛妙了
[00:16:42.800 --> 00:16:44.800]  我怎能夠將我一生交託在一個
[00:16:44.800 --> 00:16:47.800]  如此虛妙、如此不實在的神身上呢?
[00:16:47.800 --> 00:16:49.800]  你也說說實際的吧
[00:16:49.800 --> 00:16:51.800]  現實問題吧
[00:16:51.800 --> 00:16:55.800]  他以下的故事可以給我們啟示
[00:16:55.800 --> 00:16:57.800]  話說在紐約市中心
[00:16:57.800 --> 00:16:59.800]  有一個印第安人
[00:16:59.800 --> 00:17:01.800]  有一天他和一個白人朋友
[00:17:01.800 --> 00:17:03.800]  在紐約麥坎道逛街
[00:17:03.800 --> 00:17:05.800]  忽然這個印第安人停下來
[00:17:05.800 --> 00:17:07.800]  對他的朋友說
[00:17:07.800 --> 00:17:09.800]  我聽到有色色叫聲
[00:17:09.800 --> 00:17:11.800]  那位朋友為之莫言
