
[00:00:00.000 --> 00:00:04.500]  今天是今年最後的
[00:04:05.260 --> 00:04:08.260]  就是他那一次與神率交
[00:04:08.260 --> 00:04:11.260]  與神相遇的時候
[00:04:11.260 --> 00:04:13.260]  他的生命被改變
[00:04:13.260 --> 00:04:16.260]  不是我們自己可以改變自己
[00:04:16.260 --> 00:04:20.260]  是神在我們生命裏作出改變的工作
[00:04:20.260 --> 00:04:25.260]  第三方面就是上星期我們說的醫治的主
[00:04:25.260 --> 00:04:28.260]  在當中我們看到的是尤平
[00:04:28.260 --> 00:04:30.260]  尤平我們上一次說到
[00:04:30.260 --> 00:04:33.260]  醫治的重點不是我們的身體
[00:04:33.260 --> 00:04:37.260]  我們的疾病是否能夠蒙醫治
[00:04:37.260 --> 00:04:42.260]  其實最重要的是我們如何活出一個活祭一般的生命
[00:04:42.260 --> 00:04:45.260]  將自己獻上給神
[00:04:45.260 --> 00:04:50.260]  並且在當中因為常常住在耶穌基督裏
[00:04:50.260 --> 00:04:53.260]  我們從中支取力量
[00:04:53.260 --> 00:05:00.260]  我們能夠有能力在地上完成神給我們身上的呼召和使命
[00:05:00.260 --> 00:05:04.260]  是過一個有力、有生命力、有震撼力的人生
[00:05:04.260 --> 00:05:07.260]  聖經人物想到的是誰呢?
[00:05:07.260 --> 00:05:10.260]  想到的是九曰的撒慕爾
[00:05:10.260 --> 00:05:12.260]  因為他在小時候
[00:05:12.260 --> 00:05:15.260]  他媽媽已經將他奉獻給神
[00:05:15.260 --> 00:05:18.260]  撒慕爾在聖殿裏長大
[00:05:18.260 --> 00:05:20.260]  他聽到神的聲音
[00:05:20.260 --> 00:05:23.260]  神給他有智慧、有能力
[00:05:23.260 --> 00:05:28.260]  結果他成為以色列人的先知、祭司和時師
[00:05:28.260 --> 00:05:33.260]  然後到今天我們會思想耶穌是再來的王
[00:05:33.260 --> 00:05:35.260]  我們的主會再回來
[00:05:35.260 --> 00:05:39.260]  並將他當中帶領我們
[00:05:39.260 --> 00:05:42.260]  在一個新天新地裏管治
[00:05:42.260 --> 00:05:44.260]  聖經人物是誰呢?
[00:05:44.260 --> 00:05:45.260]  我暫時不說
[00:05:45.260 --> 00:05:48.260]  最後才揭盅自己的選擇
[00:05:48.260 --> 00:05:50.260]  或者有另一個人物也未來
[00:05:50.260 --> 00:05:53.260]  但是在再來之王裏提醒我們
[00:05:53.260 --> 00:05:56.260]  等候、警醒、仰望
[00:05:56.260 --> 00:06:00.260]  預備我們自己迎接再來的王
[00:06:00.260 --> 00:06:05.260]  耶穌為再來之王是四重福音裏面最後一個切面
[00:06:05.260 --> 00:06:07.260]  是指主耶穌第二次回來
[00:06:07.260 --> 00:06:12.260]  在新天新地裏面來管治他的百姓
[00:06:12.260 --> 00:06:15.260]  相信是我們所有神的子民
[00:06:15.260 --> 00:06:18.260]  一同仰望等候的日子
[00:06:18.260 --> 00:06:21.260]  如果四重福音沒有最後一個切面
[00:06:21.260 --> 00:06:22.260]  就是再來之王
[00:06:22.260 --> 00:06:25.260]  他就不是一個整全的福音
[00:06:25.260 --> 00:06:29.260]  一個整全的福音其實最終就是望著這個時刻
[00:06:29.260 --> 00:06:31.260]  再回來的日子
[00:06:31.260 --> 00:06:33.260]  主耶穌在我們當中
[00:06:33.260 --> 00:06:37.260]  但是我們未進入講到宣信博士在這個
[00:06:37.260 --> 00:06:41.260]  再來之王真理的獨特地方的時候
[00:06:41.260 --> 00:06:45.260]  我們先是認識什麼叫做再來之王
[00:06:45.260 --> 00:06:47.260]  耶穌是再來之王
[00:06:47.260 --> 00:06:51.260]  主耶穌的再來的真理在《似曾傳》第一章第十一節
[00:06:51.260 --> 00:06:53.260]  我們今天所讀的經文裏面
[00:06:53.260 --> 00:06:55.260]  是很清楚地講出來
[00:06:55.260 --> 00:06:56.260]  聖經記載說
[00:06:56.260 --> 00:06:59.260]  「加里里人,你們為什麼站著望天?
[00:06:59.260 --> 00:07:02.260]  且離開你們被接升天的耶穌
[00:07:02.260 --> 00:07:05.260]  你們見他怎樣往天上去?
[00:07:05.260 --> 00:07:07.260]  他還要怎樣來?」
[00:07:07.260 --> 00:07:10.260]  這是當主耶穌死裡復活
[00:07:10.260 --> 00:07:13.260]  和門徒仍然有一段相聚的時間
[00:07:13.260 --> 00:07:17.260]  最後在鑒山上升天
[00:07:17.260 --> 00:07:19.260]  當時門徒等望著的時候
[00:07:19.260 --> 00:07:22.260]  天使向門徒們說了這段話
[00:07:22.260 --> 00:07:24.260]  這段話提醒我們
[00:07:24.260 --> 00:07:26.260]  我們的主是離開
[00:07:26.260 --> 00:07:29.260]  但祂一定會再回來
[00:07:29.260 --> 00:07:32.260]  我們問為什麼主耶穌要離開?
[00:07:32.260 --> 00:07:34.260]  主耶穌為什麼要離開?
[00:07:34.260 --> 00:07:36.260]  在《約翰福音》第十四章
[00:07:36.260 --> 00:07:37.260]  很清楚地告訴我們
[00:07:37.260 --> 00:07:41.260]  主耶穌離開是要為我們預備地方
[00:07:41.260 --> 00:07:42.260]  聖經說
[00:07:42.260 --> 00:07:44.260]  「我若為你們預備地方
[00:07:44.260 --> 00:07:48.260]  就必再來接你們到我那裡去
[00:07:48.260 --> 00:07:52.260]  我在那裡叫你們也在那裡」
[00:07:52.260 --> 00:07:54.260]  我們看到主耶穌離開
[00:07:54.260 --> 00:07:55.260]  祂會回來
[00:07:55.260 --> 00:07:56.260]  祂回來是怎樣回來?
[00:07:56.260 --> 00:07:58.260]  祂怎樣往天上去
[00:07:58.260 --> 00:08:00.260]  祂還要怎樣來?
[00:08:00.260 --> 00:08:01.260]  所以很清楚
[00:08:01.260 --> 00:08:04.260]  主耶穌再回來是看得見的
[00:08:04.260 --> 00:08:07.260]  是肉身的
[00:08:07.260 --> 00:08:10.260]  在《接受羅尼加前書》第四章
[00:08:10.260 --> 00:08:12.260]  很多時候我們在安息禮拜裡
[00:08:12.260 --> 00:08:14.260]  都會引用的經文
[00:08:14.260 --> 00:08:17.260]  同樣是說到主坐來的時刻
[00:08:17.260 --> 00:08:21.260]  當時主必親自和天降臨
[00:08:21.260 --> 00:08:24.260]  有呼叫的聲音和天使長的聲音
[00:08:24.260 --> 00:08:26.260]  也有神的號吹響
[00:08:26.260 --> 00:08:30.260]  那在基督裡死了的人必先復活
[00:08:30.260 --> 00:08:33.260]  以後我們這活著還存留的人
[00:08:33.260 --> 00:08:35.260]  必和他們一同被提到魂裡
[00:08:35.260 --> 00:08:38.260]  在空中與主相遇」
[00:08:38.260 --> 00:08:39.260]  所以聖經很清楚地說到
[00:08:39.260 --> 00:08:44.260]  主耶穌離開是看得見的
[00:08:44.260 --> 00:08:45.260]  祂將來回來
[00:08:45.260 --> 00:08:48.260]  也同樣看得見
[00:08:48.260 --> 00:08:49.260]  在主裡的人
[00:08:49.260 --> 00:08:52.260]  無論是碎了的或是仍然存留的
[00:08:52.260 --> 00:08:56.260]  我們會與主一同相聚
[00:08:56.260 --> 00:08:59.260]  所以那次是主耶穌第二次回來
[00:08:59.260 --> 00:09:03.260]  但祂第一次來和第二次來是不同的
[00:09:03.260 --> 00:09:07.260]  在聖經裡的尼加書第四章第三第四支
[00:09:07.260 --> 00:09:10.260]  說到祂第二次再回來的時候
[00:09:10.260 --> 00:09:13.260]  祂是施行審判
[00:09:13.260 --> 00:09:14.260]  主耶穌第一次來的時候
[00:09:14.260 --> 00:09:18.260]  就是聖誕節我們慶祝的第一次降臨的時候
[00:09:18.260 --> 00:09:21.260]  祂來到地上成就這個舊恩
[00:09:21.260 --> 00:09:23.260]  在十字架上成為代罪羔羊
[00:09:23.260 --> 00:09:26.260]  為我們的罪獻上十道祭
[00:09:26.260 --> 00:09:28.260]  好讓一切相信的人
[00:09:28.260 --> 00:09:31.260]  能夠透過祂與神和好
[00:09:31.260 --> 00:09:33.260]  但祂第二次回來的時候
[00:09:33.260 --> 00:09:36.260]  祂卻是成為王
[00:09:36.260 --> 00:09:39.260]  祂第一次來是僕人的身份
[00:09:39.260 --> 00:09:40.260]  但祂第二次來的時候
[00:09:40.260 --> 00:09:42.260]  祂要做王
[00:09:42.260 --> 00:09:44.260]  王就是要審判
[00:09:44.260 --> 00:09:47.260]  祂要審判萬國萬民
[00:09:47.260 --> 00:09:50.260]  並且在這個新天新地裡
[00:09:50.260 --> 00:09:55.260]  祂是以公義和平安帶領祂的百姓
[00:09:55.260 --> 00:09:56.260]  所以在聖經裡
[00:09:56.260 --> 00:09:59.260]  人人都坐在自己的葡萄樹下
[00:09:59.260 --> 00:10:01.260]  和無花果樹下無人驚嚇
[00:10:01.260 --> 00:10:03.260]  在那裡再沒有死亡
[00:10:03.260 --> 00:10:04.260]  再沒有眼淚
[00:10:04.260 --> 00:10:06.260]  再沒有痛苦
[00:10:07.260 --> 00:10:12.260]  這是我們等候等候再出現的時候
[00:10:12.260 --> 00:10:15.260]  聖經提醒神的子民
[00:10:15.260 --> 00:10:19.260]  在等候主耶穌再次回來之前
[00:10:19.260 --> 00:10:21.260]  我們的態度應該是怎樣
[00:10:21.260 --> 00:10:23.260]  聖經說我們需要警醒
[00:10:23.260 --> 00:10:26.260]  因為我們不知道主耶穌何時回來
[00:10:26.260 --> 00:10:29.260]  好像今天我們燃點蠟燭的時候所說
[00:10:29.260 --> 00:10:31.260]  耶穌回來的時候可能好像賊一樣
[00:10:31.260 --> 00:10:32.260]  是沒有人知道的
[00:10:32.260 --> 00:10:33.260]  但因為這樣的時候
[00:10:33.260 --> 00:10:35.260]  我們更加需要去警醒
[00:10:35.260 --> 00:10:37.260]  聖經也提醒我們
[00:10:37.260 --> 00:10:39.260]  要忍耐等候
[00:10:39.260 --> 00:10:42.260]  亞國書的五章七節
[00:10:42.260 --> 00:10:43.260]  為什麼呢
[00:10:43.260 --> 00:10:46.260]  因為在期間裡會有苦難
[00:10:46.260 --> 00:10:48.260]  也有假先知
[00:10:48.260 --> 00:10:50.260]  有欺騙的發生
[00:10:50.260 --> 00:10:53.260]  所以我們需要在當中忍耐等候
[00:10:53.260 --> 00:10:55.260]  這個在來日子
[00:10:55.260 --> 00:10:56.260]  但更加重要的
[00:10:56.260 --> 00:11:00.260]  主耶穌不是叫門徒在當中被動的
[00:11:00.260 --> 00:11:04.260]  或者很消極的去等候這個在來日子
[00:11:04.260 --> 00:11:07.260]  好像在馬太福音第25章
[00:11:07.260 --> 00:11:10.260]  中心兩善的僕人的比喻裡
[00:11:10.260 --> 00:11:13.260]  耶穌叫他的門徒要怎樣
[00:11:13.260 --> 00:11:18.260]  要將神給我們的恩賜、時間和機會
[00:11:18.260 --> 00:11:20.260]  要好好地去運用
[00:11:20.260 --> 00:11:21.260]  去結出果子
[00:11:21.260 --> 00:11:23.260]  好讓當他再回來的時候
[00:11:23.260 --> 00:11:26.260]  我們能夠滿載而歸
[00:11:26.260 --> 00:11:30.260]  來將得救的果子呈獻給神的面前
[00:11:30.260 --> 00:11:33.260]  這個就是在來之王
[00:11:33.260 --> 00:11:36.260]  基本上的真理
[00:11:36.260 --> 00:11:39.260]  但宣信在這一方面
[00:11:39.260 --> 00:11:41.260]  它的獨特之處是什麼呢
[00:11:41.260 --> 00:11:44.260]  我不是說它栽前提或栽後提
[00:11:44.260 --> 00:11:46.260]  這一方面的問題
[00:11:46.260 --> 00:11:52.260]  宣信在主在來的真理裡
[00:11:52.260 --> 00:11:55.260]  它不單只是深信主在來的真理
[00:11:55.260 --> 00:11:57.260]  有一個很特別的地方就是
[00:11:57.260 --> 00:12:02.260]  宣信是迫切渴望主耶穌早日回來
[00:12:02.260 --> 00:12:06.260]  意思是它不單只是相信主耶穌會有一天再回來
[00:12:06.260 --> 00:12:09.260]  它更加希望主耶穌快點回來
[00:12:09.260 --> 00:12:14.260]  這是宣信所獨特的地方
[00:12:14.260 --> 00:12:15.260]  為什麼會這樣呢
[00:12:15.260 --> 00:12:17.260]  我們看回它自己所說的
[00:12:17.260 --> 00:12:22.260]  在馬太福音第24章第14節裡
[00:12:22.260 --> 00:12:24.260]  在經文裡說
[00:12:24.260 --> 00:12:27.260]  「這天國的福音是要傳遍天下
[00:12:27.260 --> 00:12:31.260]  對萬民作見證,然後末期才讀」
[00:12:31.260 --> 00:12:34.260]  當宣信看到經文的時候
[00:12:34.260 --> 00:12:38.260]  他有一個深信
[00:12:38.260 --> 00:12:41.260]  第一 耶穌回來之近
[00:12:41.260 --> 00:12:45.260]  甚至很可能在他那個時代就會出現
[00:12:45.260 --> 00:12:48.260]  然後他又看到耶穌怎樣才會回來呢
[00:12:48.260 --> 00:12:50.260]  末期何時才到呢
[00:12:50.260 --> 00:12:53.260]  就是當福音遍傳天下
[00:12:53.260 --> 00:12:55.260]  對萬民作見證
[00:12:55.260 --> 00:12:59.260]  所以結果宣信就自己很積極地參與宣教
[00:12:59.260 --> 00:13:02.260]  普世宣教的運動
[00:13:02.260 --> 00:13:10.260]  他要將福音傳遍在普世各族各民當中
[00:13:10.260 --> 00:13:16.260]  並且這段經文影響了他對宣教的策略
[00:13:16.260 --> 00:13:20.260]  今天已經影響到整個宣道會的宣教策略
[00:13:20.260 --> 00:13:23.260]  因為宣信看到當福音遍傳天下
[00:13:23.260 --> 00:13:27.260]  對萬民作見證的時候
[00:13:27.260 --> 00:13:29.260]  他有一個深信
[00:13:29.260 --> 00:13:32.260]  第一 耶穌回來了之近
[00:13:32.260 --> 00:13:36.260]  所以結果他所推動的宣教運動是怎樣呢
[00:13:36.260 --> 00:13:42.260]  他是針對福音去到那些福音未到的地方
[00:13:42.260 --> 00:13:47.260]  他專門猜一些宣教時去的地方
[00:13:47.260 --> 00:13:49.260]  人家去過的
[00:13:49.260 --> 00:13:51.260]  福音已經在當地工作
[00:13:51.260 --> 00:13:53.260]  教會裏面有福音工作在當地
[00:13:53.260 --> 00:13:55.260]  他不去那些地方
[00:13:55.260 --> 00:13:58.260]  福音未到 仍然沒有宣教事
[00:13:58.260 --> 00:14:00.260]  這就是他想去的地方
[00:14:00.260 --> 00:14:01.260]  為甚麼呢
[00:14:01.260 --> 00:14:04.260]  因為他希望福音傳到那些地方的時候
[00:14:04.260 --> 00:14:06.260]  福音遍傳天下
[00:14:06.260 --> 00:14:07.260]  對萬民作見的時候
[00:14:07.260 --> 00:14:09.260]  耶穌基督就會回來
[00:14:09.260 --> 00:14:12.260]  這是他宣信自己的期盼
[00:14:12.260 --> 00:14:14.260]  所以他自己說
[00:14:14.260 --> 00:14:18.260]  我們知道我們的宣教工作不是徒然的
[00:14:18.260 --> 00:14:21.260]  我們不單止是引領眾人
[00:14:21.260 --> 00:14:24.260]  歸順耶穌基督的福音和祝福之外
[00:14:24.260 --> 00:14:26.260]  更加未的
[00:14:26.260 --> 00:14:29.260]  是他會令到耶穌基督親自回來
[00:14:29.260 --> 00:14:32.260]  並且加速祂的載臨
[00:14:32.260 --> 00:14:35.260]  這就是宣信很特別的地方
[00:14:35.260 --> 00:14:41.260]  他不單止相信耶穌基督會回來
[00:14:41.260 --> 00:14:45.260]  他並且很希望這日子快點來
[00:14:45.260 --> 00:14:47.260]  他怎樣才能夠快點來呢
[00:14:47.260 --> 00:14:49.260]  他想到當福音遍傳的時候
[00:14:49.260 --> 00:14:51.260]  耶穌基督回來就快了
[00:14:51.260 --> 00:14:53.260]  所以他積極參與宣教
[00:14:53.260 --> 00:14:58.260]  並且猜遣宣教士去那些福音未到的地方
[00:14:58.260 --> 00:15:01.260]  這仍然是宣道會的福音策略
[00:15:01.260 --> 00:15:04.260]  我在六月去加拿大參加
[00:15:04.260 --> 00:15:07.260]  英國的Prefill Orientation
[00:15:07.260 --> 00:15:10.260]  聽說起碼在加拿大宣道會裏
[00:15:10.260 --> 00:15:12.260]  這仍然是今天宣道會的策略
[00:15:12.260 --> 00:15:20.260]  其實宣信他不期望福音傳開的時候
[00:15:20.260 --> 00:15:22.260]  一定有很多人歸屬
[00:15:22.260 --> 00:15:24.260]  因為這不到我們控制
[00:15:24.260 --> 00:15:29.260]  但他卻期望那些未聽過福音的人
[00:15:29.260 --> 00:15:32.260]  他有機會聽到福音
[00:15:32.260 --> 00:15:35.260]  當那些屬神的子民
[00:15:35.260 --> 00:15:37.260]  他們有機會聽到福音
[00:15:37.260 --> 00:15:40.260]  聽到就夠了
[00:15:40.260 --> 00:15:43.260]  神的主耶穌回來就到了
[00:15:43.260 --> 00:15:46.260]  這是宣信他自己的期望
[00:15:46.260 --> 00:15:49.260]  所以如果你留意一首他所作的詩歌
[00:15:49.260 --> 00:15:52.260]  My Trust 宗主託付
[00:15:52.260 --> 00:15:54.260]  其中的歌詞是怎樣說的
[00:15:54.260 --> 00:15:56.260]  「我們都欠世人的債
[00:15:56.260 --> 00:15:59.260]  應將福音向別人傳揚
[00:15:59.260 --> 00:16:02.260]  主賜我們恩典慈愛
[00:16:02.260 --> 00:16:04.260]  我們應當與別人分享」
[00:16:04.260 --> 00:16:06.260]  主賜我們恩典慈愛
[00:16:06.260 --> 00:16:08.260]  「應使每一罪惡之子
[00:16:08.260 --> 00:16:12.260]  最少有一聽到良機
[00:16:12.260 --> 00:16:14.260]  然後依靠恩主領我的愛
[00:16:14.260 --> 00:16:19.260]  使他有者盼望的福氣」
[00:16:19.260 --> 00:16:21.260]  這就是他所希望的
[00:16:21.260 --> 00:16:25.260]  他希望那些罪惡之子
[00:16:25.260 --> 00:16:29.260]  起碼有一次聽到良機
[00:16:29.260 --> 00:16:33.260]  所以這就是宣信他在宣道會裏面
[00:16:33.260 --> 00:16:36.260]  的福音策略
[00:16:36.260 --> 00:16:38.260]  一方面是闊的
[00:16:38.260 --> 00:16:41.260]  他希望將福音傳到世界很多不同的地方
[00:16:41.260 --> 00:16:43.260]  不同的民族裏面
[00:16:43.260 --> 00:16:45.260]  希望他們有機會聽到福音
[00:16:45.260 --> 00:16:47.260]  第二也是深的
[00:16:47.260 --> 00:16:49.260]  他不單希望他們聽到福音
[00:16:49.260 --> 00:16:51.260]  他更希望他們能夠領受四重福音
[00:16:51.260 --> 00:16:53.260]  能夠盡心生力
[00:16:53.260 --> 00:16:59.260]  這就是宣道會的福音策略
[00:16:59.260 --> 00:17:07.260]  我們回看宣信主在來的迫切心的時候
[00:17:07.260 --> 00:17:13.260]  不難讓我們心裏的思想反思
[00:17:13.260 --> 00:17:18.260]  宣信如此深信主在來的真理
[00:17:18.260 --> 00:17:21.260]  並且將這個真理放在四重福音裏
[00:17:21.260 --> 00:17:25.260]  成為四重福音裏的一個很重要的部份
[00:17:25.260 --> 00:17:28.260]  亦是我們所期望的部份
[00:17:28.260 --> 00:17:35.260]  我們問為何宣信如此切忘耶穌早日回來
[00:17:35.260 --> 00:17:38.260]  而今天我們自己人
[00:17:38.260 --> 00:17:40.260]  我不知道你們有沒有反思過
[00:17:40.260 --> 00:17:43.260]  對於主在來的真理
[00:17:43.260 --> 00:17:47.260]  你們是怎樣看的?
[00:17:47.260 --> 00:17:50.260]  第一,你們是否相信?
[00:17:50.260 --> 00:17:54.260]  第二,你們是否迫切地期望?
[00:17:54.260 --> 00:17:58.260]  或者你們好像沒有所謂
[00:17:58.260 --> 00:18:00.260]  出現就出現
[00:18:00.260 --> 00:18:03.260]  不出現我也是這樣過活
[00:18:03.260 --> 00:18:05.260]  你看回宣信是不同的
[00:18:05.260 --> 00:18:09.260]  他是期望這件事發生
[00:18:09.260 --> 00:18:12.260]  這個確信影響他的生活
[00:18:12.260 --> 00:18:14.260]  亦影響他的侍奉
[00:18:14.260 --> 00:18:16.260]  他將他自己擺上
[00:18:16.260 --> 00:18:21.260]  成為推動宣教運動的一個很重要的部份
[00:18:21.260 --> 00:18:25.260]  因為他期望主耶穌回來並且早日回來
[00:18:25.260 --> 00:18:29.260]  但今天在我們的心思驗裏面
[00:18:29.260 --> 00:18:33.260]  主耶穌再回來的這個真理是佔在甚麼位置?
[00:18:33.260 --> 00:18:35.260]  或者反過來
[00:18:35.260 --> 00:18:37.260]  今天在我們的心思驗裏面
[00:18:37.260 --> 00:18:40.260]  是甚麼佔了我們最重要的位置?
[00:18:40.260 --> 00:18:42.260]  是我們的健康?
[00:18:42.260 --> 00:18:45.260]  是我們的工作?
[00:18:45.260 --> 00:18:48.260]  是我們房屋的價格?
[00:18:48.260 --> 00:18:50.260]  是我們的子女的前途?
[00:18:50.260 --> 00:18:52.260]  或者更低層次的
[00:18:52.260 --> 00:18:57.260]  就是今年聖誕買甚麼?
[00:18:57.260 --> 00:19:03.260]  你反映我們自己的心思是甚麼?
[00:19:03.260 --> 00:19:12.260]  問題是為何宣信會有這樣的期望?
[00:19:12.260 --> 00:19:15.260]  他不單相信主在來的真理
[00:19:15.260 --> 00:19:22.260]  並且他是迫切的希望加速主耶穌快點回來
[00:19:22.260 --> 00:19:25.260]  為何宣信會這樣?
[00:19:25.260 --> 00:19:27.260]  當我自己看他的生平的時候
[00:19:27.260 --> 00:19:30.260]  看他的書的時候
[00:19:30.260 --> 00:19:33.260]  我發覺有兩個
[00:19:33.260 --> 00:19:36.260]  我想起碼有兩個最主要的原因
[00:19:36.260 --> 00:19:42.260]  第一個原因就是他對主的愛慕
[00:19:42.260 --> 00:19:44.260]  他很愛主
[00:19:44.260 --> 00:19:47.260]  所以他希望主早日回來
[00:19:47.260 --> 00:19:50.260]  A.E. Thompson就是他的傳記
[00:19:50.260 --> 00:19:54.260]  就是A.B. Simpson的編輯
[00:19:54.260 --> 00:19:56.260]  他清楚地說
[00:19:56.260 --> 00:19:58.260]  對他來說
[00:19:58.260 --> 00:20:02.260]  主的來臨並不是一個事件
[00:20:02.260 --> 00:20:07.260]  而是一個人和基督的永遠和不分離的聯繫
[00:20:07.260 --> 00:20:08.260]  他說對宣信來說
[00:20:08.260 --> 00:20:11.260]  主在來不是只是一件事件
[00:20:11.260 --> 00:20:19.260]  而是他能夠與主永遠並且不能分開的聯繫
[00:20:19.260 --> 00:20:21.260]  對宣信來說
[00:20:21.260 --> 00:20:24.260]  主耶穌再回來並不是只是一件事件
[00:20:24.260 --> 00:20:31.260]  而是一個他可以和主永遠在一起
[00:20:31.260 --> 00:20:36.260]  不再分開的聯繫
[00:20:36.260 --> 00:20:38.260]  如果我們看回四重福音
[00:20:38.260 --> 00:20:40.260]  從第一課開始
[00:20:40.260 --> 00:20:42.260]  我們看回宣信的經歷
[00:20:42.260 --> 00:20:46.260]  我們會開始明白和了解為何會這樣
[00:20:46.260 --> 00:20:49.260]  在第一課講到耶穌是救主的時候
[00:20:49.260 --> 00:20:53.260]  當他清楚地得救的時候
[00:20:53.260 --> 00:20:55.260]  他向神立約
[00:20:55.260 --> 00:20:57.260]  那年他立約的時候
[00:20:57.260 --> 00:21:00.260]  他奉獻自己給神的時候是十七歲
[00:21:00.260 --> 00:21:02.260]  他向神立約
[00:21:02.260 --> 00:21:03.260]  他說既然神那麼愛他
[00:21:03.260 --> 00:21:05.260]  神那麼偉大
