
[00:00:00.000 --> 00:00:05.300]  各位早晨 昨晚你們應該不在這裡吧
[00:02:54.500 --> 00:02:56.500]  她的孩子不了了之
[00:02:56.500 --> 00:03:01.500]  最後就放在家裡度過十年八年
[00:03:01.500 --> 00:03:05.500]  其實想回當時她生的時候是很開心的
[00:03:05.500 --> 00:03:08.500]  看到她的孩子出生 很活潑 充滿希望
[00:03:08.500 --> 00:03:11.500]  特別幫她改名的時候
[00:03:11.500 --> 00:03:14.500]  改了一個很偉大的名字
[00:03:14.500 --> 00:03:17.500]  最後收場就是變成這樣
[00:03:17.500 --> 00:03:20.500]  很後悔怎麼生了她
[00:03:20.500 --> 00:03:23.500]  甚至有時候會覺得寧願有一天
[00:03:23.500 --> 00:03:26.500]  自己死了不想再看她
[00:03:26.500 --> 00:03:32.500]  這些情況我發現我需要做一些功夫
[00:03:32.500 --> 00:03:34.500]  就是我們開了一個訓練機構
[00:03:34.500 --> 00:03:36.500]  離開了社工的方式
[00:03:36.500 --> 00:03:40.500]  就是說我們可以說人的另一種選擇
[00:03:40.500 --> 00:03:42.500]  就是宗教信仰
[00:03:42.500 --> 00:03:44.500]  因為社工是不可以說的
[00:03:44.500 --> 00:03:46.500]  我們會說如果你絕路
[00:03:46.500 --> 00:03:49.500]  還有可能多走一步
[00:03:49.500 --> 00:03:51.500]  你找一個希望
[00:03:51.500 --> 00:03:52.500]  你可以不信教
[00:03:52.500 --> 00:03:54.500]  但是你要信一件事就是
[00:03:54.500 --> 00:03:57.500]  希望如果不在信仰裡面
[00:03:57.500 --> 00:03:59.500]  沒有別的東西叫希望
[00:03:59.500 --> 00:04:02.500]  醫生都可以稱呼一件事是這麼多
[00:04:02.500 --> 00:04:04.500]  我幫不了你
[00:04:04.500 --> 00:04:06.500]  我全世界都說我幫不了你
[00:04:06.500 --> 00:04:08.500]  那你怎麼樣
[00:04:08.500 --> 00:04:11.500]  你上次說作武
[00:04:11.500 --> 00:04:14.500]  總之我們可以說基督教這三個字
[00:04:14.500 --> 00:04:16.500]  作武
[00:04:16.500 --> 00:04:18.500]  希望今天我說的話
[00:04:18.500 --> 00:04:22.500]  從心理學一直到心靈裡面的東西
[00:04:22.500 --> 00:04:24.500]  你可以上App Store
[00:04:24.500 --> 00:04:29.500]  我們自己機構有一個日記
[00:04:29.500 --> 00:04:31.500]  寫了都有三年
[00:04:31.500 --> 00:04:33.500]  在波士頓三年前開始
[00:04:33.500 --> 00:04:36.500]  你可以找回我三年裡面
[00:04:36.500 --> 00:04:39.500]  每天將近千多篇文章
[00:04:39.500 --> 00:04:41.500]  每一篇文章都有千多字
[00:04:41.500 --> 00:04:43.500]  你看幾個月就看完
[00:04:43.500 --> 00:04:45.500]  就是百多萬字
[00:04:45.500 --> 00:04:46.500]  你看到我說的
[00:04:46.500 --> 00:04:48.500]  每一個小朋友家庭的問題
[00:04:48.500 --> 00:04:49.500]  不用錢的
[00:04:49.500 --> 00:04:51.500]  你可以在你的手機裡看到
[00:04:51.500 --> 00:04:54.500]  你一會兒可以按就有了
[00:04:54.500 --> 00:04:57.500]  昨晚我整個講章
[00:04:57.500 --> 00:04:59.500]  如果你老公回去沒有向你匯報
[00:04:59.500 --> 00:05:02.500]  你都可以看回手機
[00:05:02.500 --> 00:05:05.500]  我今天早上四點多已經寫在手機裡
[00:05:05.500 --> 00:05:08.500]  我每天早上四點半都做這件事
[00:05:08.500 --> 00:05:11.500]  今天題目是媽媽
[00:05:11.500 --> 00:05:15.500]  昨天我和你丈夫或男士說
[00:05:15.500 --> 00:05:17.500]  昨天聽說有120個男人來
[00:05:17.500 --> 00:05:19.500]  都是世界紀錄
[00:05:19.500 --> 00:05:22.500]  香港我沒見過
[00:05:22.500 --> 00:05:26.500]  有120個男人專程開車
[00:05:26.500 --> 00:05:28.500]  不是在上班
[00:05:28.500 --> 00:05:30.500]  上班如果他在隔壁房間過來
[00:05:30.500 --> 00:05:32.500]  那就不算了
[00:05:32.500 --> 00:05:34.500]  你想想動機很大
[00:05:34.500 --> 00:05:36.500]  可能開半小時
[00:05:36.500 --> 00:05:38.500]  甚至一小時的車
[00:05:38.500 --> 00:05:40.500]  聽過半小時的東西
[00:05:40.500 --> 00:05:42.500]  不去吃自助餐三個小時
[00:05:42.500 --> 00:05:44.500]  聽的
[00:05:44.500 --> 00:05:46.500]  120個人聽的
[00:05:46.500 --> 00:05:49.500]  所以我想這些男人是很好的男人
[00:05:49.500 --> 00:05:51.500]  所以都不會做好爸爸
[00:05:51.500 --> 00:05:52.500]  已經是好爸爸了
[00:05:52.500 --> 00:05:53.500]  不用做了
[00:05:53.500 --> 00:05:55.500]  很多謝你拍手掌
[00:05:55.500 --> 00:05:57.500]  原來男人拍手掌
[00:05:57.500 --> 00:05:59.500]  很佩服
[00:05:59.500 --> 00:06:01.500]  我覺得
[00:06:01.500 --> 00:06:03.500]  你做了這樣的行為
[00:06:03.500 --> 00:06:05.500]  我想你兒女有一天長大了
[00:06:05.500 --> 00:06:07.500]  回想起來都很感動
[00:06:07.500 --> 00:06:09.500]  我爸爸又不明白
[00:06:09.500 --> 00:06:11.500]  什麼都坐在那裡
[00:06:11.500 --> 00:06:13.500]  我覺得很偉大
[00:06:13.500 --> 00:06:15.500]  很感覺
[00:06:15.500 --> 00:06:17.500]  你明白你告訴你丈夫
[00:06:17.500 --> 00:06:19.500]  交流一下
[00:06:19.500 --> 00:06:21.500]  媽媽
[00:06:21.500 --> 00:06:23.500]  昨天我說四個功能
[00:06:23.500 --> 00:06:25.500]  男人就是女人做不到
[00:06:25.500 --> 00:06:27.500]  就是他懂得看
[00:06:27.500 --> 00:06:29.500]  你兒女的就業質素
[00:06:29.500 --> 00:06:31.500]  他懂得看
[00:06:31.500 --> 00:06:33.500]  他會比較講得詳細一點
[00:06:33.500 --> 00:06:35.500]  起碼他不適合做哪一行
[00:06:35.500 --> 00:06:37.500]  你丈夫是知道你兒子不適合做哪一行
[00:06:37.500 --> 00:06:39.500]  他較為適合做哪一行
[00:06:39.500 --> 00:06:41.500]  他都可以講到一點
[00:06:41.500 --> 00:06:43.500]  入題一點的東西
[00:06:43.500 --> 00:06:45.500]  第二就是一個男人
[00:06:45.500 --> 00:06:47.500]  可以傳授世界觀
[00:06:47.500 --> 00:06:49.500]  給兒女
[00:06:49.500 --> 00:06:51.500]  他會講到不同地方的文化
[00:06:51.500 --> 00:06:53.500]  和歷史背景
[00:06:53.500 --> 00:06:55.500]  和民族的衝突
[00:06:55.500 --> 00:06:57.500]  男人的興趣會高於女士很多
[00:06:57.500 --> 00:06:59.500]  雖然有些女士可以
[00:06:59.500 --> 00:07:01.500]  教地理的當然可以
[00:07:01.500 --> 00:07:03.500]  但不一定每個人都是這樣
[00:07:03.500 --> 00:07:05.500]  另外就是男人可以講複雜的語言
[00:07:05.500 --> 00:07:07.500]  他講分析一件事
[00:07:07.500 --> 00:07:09.500]  很多不同角度看
[00:07:09.500 --> 00:07:11.500]  女性比較難一點
[00:07:11.500 --> 00:07:13.500]  因為女性的感覺
[00:07:13.500 --> 00:07:15.500]  喜歡不喜歡很快就講出來
[00:07:15.500 --> 00:07:17.500]  少了很多
[00:07:17.500 --> 00:07:19.500]  再深入去看優點缺點的問題
[00:07:19.500 --> 00:07:21.500]  所以老公講的話
[00:07:21.500 --> 00:07:23.500]  多數都不太明白
[00:07:23.500 --> 00:07:25.500]  因為他立場不太鮮明
[00:07:25.500 --> 00:07:27.500]  他樣子都好也不好
[00:07:27.500 --> 00:07:29.500]  不好始終有好
[00:07:29.500 --> 00:07:31.500]  好始終有不好
[00:07:31.500 --> 00:07:33.500]  所以小朋友聽到就學好了
[00:07:33.500 --> 00:07:35.500]  學了他就會讀書
[00:07:35.500 --> 00:07:37.500]  知道凡事都不可以表面看
[00:07:37.500 --> 00:07:39.500]  這些就是老公的好處
[00:07:39.500 --> 00:07:41.500]  到最後就是很重要的問題
[00:07:41.500 --> 00:07:43.500]  這個地球已經沒有了
[00:07:43.500 --> 00:07:45.500]  就是約束能力
[00:07:45.500 --> 00:07:47.500]  一個男人做爸爸
[00:07:47.500 --> 00:07:49.500]  應該是守不給
[00:07:49.500 --> 00:07:51.500]  這個字的關
[00:07:51.500 --> 00:07:53.500]  但現在很多男人
[00:07:53.500 --> 00:07:55.500]  都不可以再講不給這個字
[00:07:55.500 --> 00:07:57.500]  很多男人跟小朋友說
[00:07:57.500 --> 00:07:59.500]  我講得和不得都沒有用
[00:07:59.500 --> 00:08:01.500]  你問你媽吧
[00:08:01.500 --> 00:08:03.500]  所以
[00:08:03.500 --> 00:08:05.500]  這個就是可憐的男人
[00:08:05.500 --> 00:08:07.500]  今天我們講到女士
[00:08:07.500 --> 00:08:09.500]  那媽媽做什麼呢
[00:08:09.500 --> 00:08:11.500]  媽媽做三個字
[00:08:11.500 --> 00:08:13.500]  同理心
[00:08:13.500 --> 00:08:15.500]  empathy
[00:08:15.500 --> 00:08:17.500]  這個字是很重要的
[00:08:17.500 --> 00:08:19.500]  這個字代表一個人
[00:08:19.500 --> 00:08:21.500]  可不可以和人做朋友
[00:08:21.500 --> 00:08:23.500]  可不可以結婚
[00:08:23.500 --> 00:08:25.500]  可不可以生小孩
[00:08:25.500 --> 00:08:27.500]  可不可以一天
[00:08:27.500 --> 00:08:29.500]  老了很可愛
[00:08:29.500 --> 00:08:31.500]  同理心是什麼呢
[00:08:31.500 --> 00:08:33.500]  三個行動
[00:08:33.500 --> 00:08:35.500]  第一就是我注意到你
[00:08:35.500 --> 00:08:37.500]  這個很重要
[00:08:37.500 --> 00:08:39.500]  我注意到你
[00:08:39.500 --> 00:08:41.500]  所以媽媽會說
[00:08:41.500 --> 00:08:43.500]  我看到你今天走來走去
[00:08:43.500 --> 00:08:45.500]  好像心裡有些東西在想
[00:08:45.500 --> 00:08:47.500]  我注意到你
[00:08:47.500 --> 00:08:49.500]  男人
[00:08:49.500 --> 00:08:51.500]  看這件事是難一點的
[00:08:51.500 --> 00:08:53.500]  也會看錯
[00:08:53.500 --> 00:08:55.500]  機會很高
[00:08:55.500 --> 00:08:57.500]  如果你的兒子十四歲
[00:08:57.500 --> 00:08:59.500]  在你身邊走來走去
[00:08:59.500 --> 00:09:01.500]  那你很快就說
[00:09:01.500 --> 00:09:03.500]  沒錢了
[00:09:03.500 --> 00:09:05.500]  那就是說
[00:09:05.500 --> 00:09:07.500]  你很快就看到
[00:09:07.500 --> 00:09:09.500]  為什麼今天這麼好在我身邊走來走去
[00:09:09.500 --> 00:09:11.500]  不是阻住風吹來吹去
[00:09:11.500 --> 00:09:13.500]  是想問我一些東西
[00:09:13.500 --> 00:09:15.500]  但又不敢說出來
[00:09:15.500 --> 00:09:17.500]  你注意到
[00:09:17.500 --> 00:09:19.500]  因為你知道你出生這麼久
[00:09:19.500 --> 00:09:21.500]  這幾個動作
[00:09:21.500 --> 00:09:23.500]  都是像拿東西
[00:09:23.500 --> 00:09:25.500]  你注意到
[00:09:25.500 --> 00:09:27.500]  第二
[00:09:27.500 --> 00:09:29.500]  我關心你
[00:09:29.500 --> 00:09:31.500]  我關心你
[00:09:31.500 --> 00:09:33.500]  你會留意到
[00:09:33.500 --> 00:09:35.500]  你注意的人
[00:09:35.500 --> 00:09:37.500]  有些什麼今天不太對勁
[00:09:37.500 --> 00:09:39.500]  譬如說
[00:09:39.500 --> 00:09:41.500]  你發現他今天不太胃口
[00:09:41.500 --> 00:09:43.500]  你會關心
[00:09:43.500 --> 00:09:45.500]  最近幾天他好像吃很少東西
[00:09:45.500 --> 00:09:47.500]  你懷疑他
[00:09:47.500 --> 00:09:49.500]  某些東西不太妥
[00:09:49.500 --> 00:09:51.500]  可能是生理
[00:09:51.500 --> 00:09:53.500]  可能是心理
[00:09:53.500 --> 00:09:55.500]  但你要關心
[00:09:55.500 --> 00:09:57.500]  男人不是很喜歡說這件事
[00:09:57.500 --> 00:09:59.500]  很少人
[00:09:59.500 --> 00:10:01.500]  男人上班就問你有沒有事
[00:10:01.500 --> 00:10:03.500]  你會說八卦功
[00:10:03.500 --> 00:10:05.500]  就是說
[00:10:05.500 --> 00:10:07.500]  男人是不會說這些東西
[00:10:07.500 --> 00:10:09.500]  女人說的
[00:10:09.500 --> 00:10:11.500]  不代表八卦
[00:10:11.500 --> 00:10:13.500]  女人說的
[00:10:13.500 --> 00:10:15.500]  是被人感覺到很近
[00:10:15.500 --> 00:10:17.500]  跟人的關係
[00:10:17.500 --> 00:10:19.500]  男人說不到這些
[00:10:19.500 --> 00:10:21.500]  所以我經常覺得媽媽是男人
[00:10:21.500 --> 00:10:23.500]  不可以代替的
[00:10:23.500 --> 00:10:25.500]  我關心你
[00:10:25.500 --> 00:10:27.500]  第三
[00:10:27.500 --> 00:10:29.500]  是一個行動
[00:10:29.500 --> 00:10:31.500]  我想幫你
[00:10:31.500 --> 00:10:33.500]  這句說話
[00:10:33.500 --> 00:10:35.500]  不是代表我侵犯你的能力
[00:10:35.500 --> 00:10:37.500]  或權力
[00:10:37.500 --> 00:10:39.500]  而是給我的誠意
[00:10:39.500 --> 00:10:41.500]  媽媽不幫你
[00:10:41.500 --> 00:10:43.500]  你還記得
[00:10:43.500 --> 00:10:45.500]  你臨嫁的時候
[00:10:45.500 --> 00:10:47.500]  你媽媽跟你說
[00:10:47.500 --> 00:10:49.500]  是不是真的
[00:10:49.500 --> 00:10:51.500]  不夠錢結帳
[00:10:51.500 --> 00:10:53.500]  拿著一些當舖
[00:10:53.500 --> 00:10:55.500]  寓意長片
[00:10:55.500 --> 00:10:57.500]  我想幫你
[00:10:57.500 --> 00:10:59.500]  我朋友
[00:10:59.500 --> 00:11:01.500]  不容易說這件事
[00:11:01.500 --> 00:11:03.500]  因為你說了出來你要做
[00:11:03.500 --> 00:11:05.500]  很多人都說
[00:11:05.500 --> 00:11:07.500]  我想幫外賣男做
[00:11:07.500 --> 00:11:09.500]  但媽媽不是
[00:11:09.500 --> 00:11:11.500]  你跟我說
[00:11:11.500 --> 00:11:13.500]  有些媽媽真的拿出一本傳接
[00:11:13.500 --> 00:11:15.500]  未必全部都是錢的問題
[00:11:15.500 --> 00:11:17.500]  有些媽媽
[00:11:17.500 --> 00:11:19.500]  幫你
[00:11:19.500 --> 00:11:21.500]  頂住一些人
[00:11:21.500 --> 00:11:23.500]  對你冷嘲熱諷
[00:11:23.500 --> 00:11:25.500]  為什麼你這樣說我女兒
[00:11:25.500 --> 00:11:27.500]  你走出去跟人說
[00:11:27.500 --> 00:11:29.500]  我想幫你
[00:11:29.500 --> 00:11:31.500]  所以你看到
[00:11:31.500 --> 00:11:33.500]  人生裡由幾歲
[00:11:33.500 --> 00:11:35.500]  到你幾十歲
[00:11:35.500 --> 00:11:37.500]  你一定覺得最後
[00:11:37.500 --> 00:11:39.500]  找媽媽
[00:11:39.500 --> 00:11:41.500]  所以很多人會說媽媽
[00:11:41.500 --> 00:11:43.500]  死的時候
[00:11:43.500 --> 00:11:45.500]  很多人很難過
[00:11:45.500 --> 00:11:47.500]  這個世界你找不到別人
[00:11:47.500 --> 00:11:49.500]  是拿一條命
[00:11:49.500 --> 00:11:51.500]  幫你擋你的困難
[00:11:51.500 --> 00:11:53.500]  這個就是媽媽
[00:11:53.500 --> 00:11:55.500]  所以你今天說
[00:11:55.500 --> 00:11:57.500]  怎樣做一個好媽媽
[00:11:57.500 --> 00:11:59.500]  同理心就是我注意到你
[00:11:59.500 --> 00:12:01.500]  我關心你
[00:12:01.500 --> 00:12:03.500]  我想幫你
[00:12:03.500 --> 00:12:05.500]  雖然是一個
[00:12:05.500 --> 00:12:07.500]  一個角色但這個角色很難做
[00:12:07.500 --> 00:12:09.500]  所以我經常覺得一個人
[00:12:09.500 --> 00:12:11.500]  如果二十歲都未夠
[00:12:11.500 --> 00:12:13.500]  走去結婚
[00:12:13.500 --> 00:12:15.500]  有沒有這麼成熟做到媽媽呢
[00:12:15.500 --> 00:12:17.500]  很多人拋棄了子女
[00:12:17.500 --> 00:12:19.500]  根本上做不到
[00:12:19.500 --> 00:12:21.500]  這麼大的愛付出
[00:12:21.500 --> 00:12:23.500]  未夠成熟
[00:12:23.500 --> 00:12:25.500]  甚至有些人來自破碎家庭
[00:12:25.500 --> 00:12:27.500]  都未遇過媽媽
[00:12:27.500 --> 00:12:29.500]  這樣對他
[00:12:29.500 --> 00:12:31.500]  怎樣做媽媽對自己的子女呢
[00:12:31.500 --> 00:12:33.500]  所以今天我們說一些
[00:12:33.500 --> 00:12:35.500]  概括但最重點的東西
[00:12:35.500 --> 00:12:37.500]  在這四十分鐘裡面
[00:12:37.500 --> 00:12:39.500]  第一個問題就是
[00:12:39.500 --> 00:12:41.500]  現在人們說生小孩
[00:12:41.500 --> 00:12:43.500]  最好生一個聰明小孩
[00:12:43.500 --> 00:12:45.500]  美國
[00:12:45.500 --> 00:12:47.500]  哈佛已經推翻了一個道理
[00:12:47.500 --> 00:12:49.500]  IQ佔一個人的成功
[00:12:49.500 --> 00:12:51.500]  是20%
[00:12:51.500 --> 00:12:53.500]  EQ佔80%
[00:12:53.500 --> 00:12:55.500]  不過這是第一本書
[00:12:55.500 --> 00:12:57.500]  1994的時候說的理論
[00:12:57.500 --> 00:12:59.500]  其實98已經推翻了
[00:12:59.500 --> 00:13:01.500]  IQ高
[00:13:01.500 --> 00:13:03.500]  不是佔20%
[00:13:03.500 --> 00:13:05.500]  的人成功
[00:13:05.500 --> 00:13:07.500]  是負因素
[00:13:07.500 --> 00:13:09.500]  即是聰明比普通人還要差
[00:13:09.500 --> 00:13:11.500]  是負因素
[00:13:11.500 --> 00:13:13.500]  甚至是負5%
[00:13:13.500 --> 00:13:15.500]  甚至是負5%
[00:13:15.500 --> 00:13:17.500]  為何說成這樣呢
[00:13:17.500 --> 00:13:19.500]  當然他有很多理據根據
[00:13:19.500 --> 00:13:21.500]  例如說
[00:13:21.500 --> 00:13:23.500]  當很聰明的時候
[00:13:23.500 --> 00:13:25.500]  人際關係不會很好
[00:13:25.500 --> 00:13:27.500]  不會很好
[00:13:27.500 --> 00:13:29.500]  聰明的人最會責人
[00:13:29.500 --> 00:13:31.500]  很煩
[00:13:31.500 --> 00:13:33.500]  你會不行嗎
[00:13:33.500 --> 00:13:35.500]  你怎麼會不行呢
[00:13:35.500 --> 00:13:39.500]  人際關係很容易會很驕傲
[00:13:39.500 --> 00:13:41.500]  這就是人性
[00:13:41.500 --> 00:13:43.500]  即是你沒有中國信仰
[00:13:43.500 --> 00:13:45.500]  你相信IQ越高
[00:13:45.500 --> 00:13:47.500]  是中了聖經所說的
[00:13:47.500 --> 00:13:49.500]  知識令人自高自大
[00:13:49.500 --> 00:13:51.500]  是真的
[00:13:51.500 --> 00:13:53.500]  第二就是結婚
[00:13:53.500 --> 00:13:55.500]  很容易會嫁錯
[00:13:55.500 --> 00:13:57.500]  或者娶錯老婆
[00:13:57.500 --> 00:13:59.500]  因為憑自己的判斷
[00:13:59.500 --> 00:14:01.500]  覺得這個人很適合我
[00:14:01.500 --> 00:14:03.500]  聰明的人經常覺得選擇是對的
[00:14:03.500 --> 00:14:05.500]  但偏偏這件事
[00:14:05.500 --> 00:14:07.500]  多數都是錯的
[00:14:07.500 --> 00:14:09.500]  因為他沒有等候
[00:14:09.500 --> 00:14:11.500]  沒有給機會
[00:14:11.500 --> 00:14:13.500]  和事實去證明
[00:14:13.500 --> 00:14:15.500]  憑他很武斷的判斷力
[00:14:15.500 --> 00:14:17.500]  所以很多時候
[00:14:17.500 --> 00:14:19.500]  這是選錯了
[00:14:19.500 --> 00:14:21.500]  第三當然更加顯著
[00:14:21.500 --> 00:14:23.500]  就是工作也選錯了
[00:14:23.500 --> 00:14:25.500]  聰明的人經常轉工
[00:14:25.500 --> 00:14:27.500]  其中一個原因就是
[00:14:27.500 --> 00:14:29.500]  他覺得他比老闆聰明
[00:14:29.500 --> 00:14:31.500]  沒辦法
[00:14:31.500 --> 00:14:33.500]  這麼蠢的人
[00:14:33.500 --> 00:14:35.500]  連死都不明白
[00:14:35.500 --> 00:14:37.500]  有什麼好處
[00:14:37.500 --> 00:14:39.500]  當然是離開
[00:14:39.500 --> 00:14:41.500]  所以你明白
[00:14:41.500 --> 00:14:43.500]  聰明人很忙
[00:14:43.500 --> 00:14:45.500]  忙得很空虛
[00:14:45.500 --> 00:14:47.500]  所以如果你生了一個聰明的孩子
[00:14:47.500 --> 00:14:49.500]  你可能是犧牲品
[00:14:49.500 --> 00:14:51.500]  先把你氣死
[00:14:51.500 --> 00:14:53.500]  當媽媽
[00:14:53.500 --> 00:14:55.500]  你會明白EQ很重要
[00:14:55.500 --> 00:14:57.500]  EQ是什麼呢
[00:14:57.500 --> 00:14:59.500]  EQ就是同理心
[00:14:59.500 --> 00:15:01.500]  最簡單的哈佛定義
[00:15:01.500 --> 00:15:03.500]  Nice and direct
[00:15:03.500 --> 00:15:05.500]  就是EQ
[00:15:05.500 --> 00:15:07.500]  就是我對你很親切
[00:15:07.500 --> 00:15:09.500]  但同時
[00:15:09.500 --> 00:15:11.500]  我都很坦誠地跟你說
[00:15:11.500 --> 00:15:13.500]  很多人可以Nice
[00:15:13.500 --> 00:15:15.500]  但不可以Direct
[00:15:15.500 --> 00:15:17.500]  可以很婉轉
[00:15:17.500 --> 00:15:19.500]  有時你都不喜歡說什麼
[00:15:19.500 --> 00:15:21.500]  你坐好一點吧
[00:15:21.500 --> 00:15:23.500]  很直
[00:15:23.500 --> 00:15:25.500]  但你覺得你坐不好
[00:15:25.500 --> 00:15:27.500]  你做不到
[00:15:27.500 --> 00:15:29.500]  所以你說這個融和
[00:15:29.500 --> 00:15:31.500]  為什麼有些人這麼成功
[00:15:31.500 --> 00:15:33.500]  又叫人做對的事
[00:15:33.500 --> 00:15:35.500]  但人又服他
[00:15:35.500 --> 00:15:37.500]  所以很多媽媽
[00:15:37.500 --> 00:15:39.500]  稱不稱職
[00:15:39.500 --> 00:15:41.500]  就是你做不做到Nice
[00:15:41.500 --> 00:15:43.500]  你叫他今天
[00:15:43.500 --> 00:15:45.500]  不要穿這麼少衣服
[00:15:45.500 --> 00:15:47.500]  會冷
[00:15:47.500 --> 00:15:51.500]  其實生活就是一個媽媽的考驗
[00:15:51.500 --> 00:15:53.500]  你能否表達到讓你心裡接受你
[00:15:53.500 --> 00:15:55.500]  不如不打機
[00:15:55.500 --> 00:15:57.500]  賣個預告
[00:15:57.500 --> 00:15:59.500]  我們在香港拍了一套電影
[00:15:59.500 --> 00:16:01.500]  叫打機王
[00:16:01.500 --> 00:16:03.500]  這次在三藩市播映
[00:16:03.500 --> 00:16:05.500]  不收錢的
[00:16:05.500 --> 00:16:07.500]  這是翁偉明導演
[00:16:07.500 --> 00:16:09.500]  跟我做的一個很好的工作
[00:16:09.500 --> 00:16:11.500]  在香港很多教會都有人看過打機王
[00:16:11.500 --> 00:16:13.500]  很感動
[00:16:13.500 --> 00:16:15.500]  這齣戲唯一
[00:16:15.500 --> 00:16:17.500]  很少見的
[00:16:17.500 --> 00:16:19.500]  一家人坐在一起看
[00:16:19.500 --> 00:16:21.500]  大家都很開心
[00:16:21.500 --> 00:16:23.500]  明白媽媽叫我不要這樣做
[00:16:23.500 --> 00:16:25.500]  媽媽又明白兒子
[00:16:25.500 --> 00:16:27.500]  為什麼你這麼喜歡打機
[00:16:27.500 --> 00:16:29.500]  老爸又明白
[00:16:29.500 --> 00:16:31.500]  為什麼我不懂得干預
[00:16:31.500 --> 00:16:33.500]  現在三個都明白
[00:16:33.500 --> 00:16:35.500]  所以走的時候
[00:16:35.500 --> 00:16:37.500]  大家都不是壞人
[00:16:37.500 --> 00:16:39.500]  只不過我們不懂得相處
[00:16:39.500 --> 00:16:41.500]  這齣戲反應得很好
[00:16:41.500 --> 00:16:43.500]  希望你留意
[00:16:43.500 --> 00:16:45.500]  兩天內播打機王的時間
[00:16:45.500 --> 00:16:47.500]  但是
[00:16:47.500 --> 00:16:49.500]  媽媽為什麼比老公厲害
[00:16:49.500 --> 00:16:51.500]  這件事
[00:16:51.500 --> 00:16:53.500]  因為人
[00:16:53.500 --> 00:16:55.500]  說話
[00:16:55.500 --> 00:16:57.500]  其實不只是語言可以表達到
[00:16:57.500 --> 00:16:59.500]  這是男人看不到的
[00:16:59.500 --> 00:17:01.500]  有九成
[00:17:01.500 --> 00:17:03.500]  說話
