
[00:00:00.000 --> 00:00:06.600]  各位早晨 我相信在家裏很多人都起了身
[00:03:05.500 --> 00:03:07.540]  這個尊嚴很難受
[00:03:07.540 --> 00:03:10.300]  他老公真的說了這樣的話
[00:03:10.300 --> 00:03:18.300]  於是惹來對方大齊人馬去殺他老公
[00:03:18.300 --> 00:03:20.860]  如果你是一個女士
[00:03:20.860 --> 00:03:24.700]  有這麼多人在當年殺你老公
[00:03:24.700 --> 00:03:25.980]  你怎麼做呢
[00:03:25.980 --> 00:03:29.180]  聖經記載這個聰明美麗的太太
[00:03:29.180 --> 00:03:33.980]  就阻止了她老公被殺這個劫數
[00:03:33.980 --> 00:03:35.180]  厲害了
[00:03:35.180 --> 00:03:38.300]  我相信她不是靠好打
[00:03:38.300 --> 00:03:40.300]  一個女人怎麼打這麼多個呢
[00:03:40.300 --> 00:03:43.900]  我想在體育學表說都覺得誇張
[00:03:43.900 --> 00:03:46.300]  但是她說幾句話
[00:03:46.300 --> 00:03:48.300]  幾句話就搞定了
[00:03:48.300 --> 00:03:50.300]  她老公不用死
[00:03:50.300 --> 00:03:56.300]  今天我們講到這個不像登對的婚姻
[00:03:56.300 --> 00:03:58.300]  對我們人生啟發怎樣
[00:03:58.300 --> 00:04:00.300]  現在開始讀經文
[00:04:00.300 --> 00:04:02.300]  在薩姆爾記上25章
[00:04:02.300 --> 00:04:06.300]  為了容易看見
[00:04:06.300 --> 00:04:07.300]  大家留意一下
[00:04:07.300 --> 00:04:08.300]  我讀三節
[00:04:08.300 --> 00:04:10.300]  不讀完 但是說四個人
[00:04:10.300 --> 00:04:12.300]  先說名字
[00:04:12.300 --> 00:04:14.300]  一個人的名字叫薩姆爾
[00:04:14.300 --> 00:04:16.300]  是一個先知
[00:04:16.300 --> 00:04:18.300]  一個人叫大衛
[00:04:18.300 --> 00:04:20.300]  一個人是講丈夫
[00:04:20.300 --> 00:04:22.300]  兩個字叫拿伯
[00:04:22.300 --> 00:04:24.300]  是一個有錢人
[00:04:24.300 --> 00:04:26.300]  另外就講這個女士
[00:04:26.300 --> 00:04:28.300]  就是拿伯的太太
[00:04:28.300 --> 00:04:30.300]  叫阿比蓋
[00:04:30.300 --> 00:04:32.300]  記不記得
[00:04:32.300 --> 00:04:34.300]  薩姆爾 大衛
[00:04:34.300 --> 00:04:36.300]  拿伯 阿比蓋
[00:04:36.300 --> 00:04:38.300]  四個人
[00:04:38.300 --> 00:04:40.300]  第一節講了
[00:04:40.300 --> 00:04:42.300]  每一節我今天這半小時
[00:04:42.300 --> 00:04:44.300]  都會回頭講這幾個人
[00:04:44.300 --> 00:04:46.300]  串起來
[00:04:46.300 --> 00:04:50.300]  是一個很重要的啟發故事
[00:04:50.300 --> 00:04:52.300]  頭五個字
[00:04:52.300 --> 00:04:54.300]  小心 這五個字已經很重要
[00:04:54.300 --> 00:04:56.300]  薩姆爾死了
[00:04:56.300 --> 00:04:58.300]  然後講以色列
[00:04:58.300 --> 00:05:00.300]  眾人聚集
[00:05:00.300 --> 00:05:02.300]  為薩姆爾哀哭
[00:05:02.300 --> 00:05:04.300]  將他葬在拉瑪
[00:05:04.300 --> 00:05:06.300]  拉瑪就是薩姆爾自己的墳墓
[00:05:06.300 --> 00:05:08.300]  然後就講大衛
[00:05:08.300 --> 00:05:10.300]  講另一個人
[00:05:10.300 --> 00:05:12.300]  大衛起身就去到巴拿的曠野
[00:05:12.300 --> 00:05:14.300]  在馬雲
[00:05:14.300 --> 00:05:16.300]  有一個人 介紹另一個人
[00:05:16.300 --> 00:05:18.300]  他的產業在加密
[00:05:18.300 --> 00:05:20.300]  是一個大富戶
[00:05:20.300 --> 00:05:22.300]  有三千綿羊 一千山羊
[00:05:22.300 --> 00:05:24.300]  這個人正在加密展羊毛
[00:05:24.300 --> 00:05:26.300]  這個人的名字就是拿伯
[00:05:26.300 --> 00:05:28.300]  就是剛才我所稱呼的
[00:05:28.300 --> 00:05:30.300]  那個頑固
[00:05:30.300 --> 00:05:32.300]  也是很愚蠢的男人
[00:05:32.300 --> 00:05:34.300]  他的太太就叫阿比蓋
[00:05:34.300 --> 00:05:36.300]  這個聖經形容
[00:05:36.300 --> 00:05:38.300]  是聰明最聰明的男人
[00:05:38.300 --> 00:05:40.300]  這個聖經形容
[00:05:40.300 --> 00:05:42.300]  是聰明盡美的婦人
[00:05:42.300 --> 00:05:44.300]  拿伯也有一個形容
[00:05:44.300 --> 00:05:46.300]  就是拿伯為人
[00:05:46.300 --> 00:05:48.300]  剛愎兇惡
[00:05:48.300 --> 00:05:50.300]  好了 講完了
[00:05:50.300 --> 00:05:52.300]  大家留意一下 聚集在一起
[00:05:52.300 --> 00:05:54.300]  不拉奸
[00:05:54.300 --> 00:05:56.300]  一個先知死了
[00:05:56.300 --> 00:05:58.300]  那些人就各行喪禮幫他
[00:05:58.300 --> 00:06:00.300]  原來大衛就離開
[00:06:00.300 --> 00:06:02.300]  去一個地方
[00:06:02.300 --> 00:06:04.300]  找一個有錢人
[00:06:04.300 --> 00:06:06.300]  叫做拿伯
[00:06:06.300 --> 00:06:08.300]  講到拿伯也挺勤力的
[00:06:08.300 --> 00:06:10.300]  他還沒睡覺就去展羊毛
[00:06:10.300 --> 00:06:12.300]  然後又在講
[00:06:12.300 --> 00:06:14.300]  他的太太
[00:06:14.300 --> 00:06:16.300]  就是聰明盡美
[00:06:16.300 --> 00:06:18.300]  拿伯為人就兇惡
[00:06:18.300 --> 00:06:20.300]  講完了
[00:06:20.300 --> 00:06:22.300]  這個結數是怎麼來的呢
[00:06:22.300 --> 00:06:24.300]  原來這個拿伯
[00:06:24.300 --> 00:06:26.300]  就講一些很侮辱的話
[00:06:26.300 --> 00:06:28.300]  就說大衛是一個
[00:06:28.300 --> 00:06:30.300]  是一個不忠直
[00:06:30.300 --> 00:06:32.300]  對主人的人
[00:06:32.300 --> 00:06:34.300]  是一個叛逆的人
[00:06:34.300 --> 00:06:36.300]  大衛一聽到
[00:06:36.300 --> 00:06:38.300]  就帶人馬去
[00:06:38.300 --> 00:06:40.300]  看紀錄就帶了
[00:06:40.300 --> 00:06:42.300]  四百人
[00:06:42.300 --> 00:06:44.300]  就去準備
[00:06:44.300 --> 00:06:46.300]  殺這個拿伯
[00:06:46.300 --> 00:06:48.300]  拿伯的
[00:06:48.300 --> 00:06:50.300]  工人就聽到
[00:06:50.300 --> 00:06:52.300]  就告訴
[00:06:52.300 --> 00:06:54.300]  前太婆
[00:06:54.300 --> 00:06:56.300]  告訴阿彼戈
[00:06:56.300 --> 00:06:58.300]  大衛帶了很多人來 本來是向我們問安的
[00:06:58.300 --> 00:07:00.300]  但是拿伯就罵
[00:07:00.300 --> 00:07:02.300]  大衛那班人
[00:07:02.300 --> 00:07:04.300]  其實大衛那班人對我們很好
[00:07:04.300 --> 00:07:06.300]  對我們有很多保護
[00:07:06.300 --> 00:07:08.300]  現在得罪人了 糟糕了
[00:07:08.300 --> 00:07:10.300]  如果是你
[00:07:10.300 --> 00:07:12.300]  看小說
[00:07:12.300 --> 00:07:14.300]  多數有幾個可能
[00:07:14.300 --> 00:07:16.300]  一個可能
[00:07:16.300 --> 00:07:18.300]  如果我們寫故事
[00:07:18.300 --> 00:07:20.300]  一個可能就是
[00:07:20.300 --> 00:07:22.300]  阿彼戈
[00:07:22.300 --> 00:07:24.300]  趁機會脫身
[00:07:24.300 --> 00:07:26.300]  嫁了一個這麼壞的老公
[00:07:26.300 --> 00:07:28.300]  這麼好
[00:07:28.300 --> 00:07:30.300]  有人來炮製我老公
[00:07:30.300 --> 00:07:32.300]  拜託大衛
[00:07:32.300 --> 00:07:34.300]  當我打了他幾拳
[00:07:34.300 --> 00:07:36.300]  可能是這樣
[00:07:36.300 --> 00:07:38.300]  第二可能就是趁機逃跑
[00:07:38.300 --> 00:07:40.300]  老公可能
[00:07:40.300 --> 00:07:42.300]  都輸定了
[00:07:42.300 --> 00:07:44.300]  連累我
[00:07:44.300 --> 00:07:46.300]  我是他老婆
[00:07:46.300 --> 00:07:48.300]  都會砍我
[00:07:48.300 --> 00:07:50.300]  不如看看哪裏旅行社坐飛機走
[00:07:50.300 --> 00:07:52.300]  可能有些人是這樣的
[00:07:52.300 --> 00:07:54.300]  偏偏
[00:07:54.300 --> 00:07:56.300]  事情不是這樣的
[00:07:56.300 --> 00:07:58.300]  阿彼戈就叫
[00:07:58.300 --> 00:08:00.300]  那些僕人
[00:08:00.300 --> 00:08:02.300]  拿200個餅 酒 羊
[00:08:02.300 --> 00:08:04.300]  然後就說你們先走
[00:08:04.300 --> 00:08:06.300]  你們帶些東西送給大衛
[00:08:06.300 --> 00:08:08.300]  我跟著就來了
[00:08:08.300 --> 00:08:10.300]  聖經記了一句
[00:08:10.300 --> 00:08:12.300]  他說這件事
[00:08:12.300 --> 00:08:14.300]  他沒有告訴丈夫那伯
[00:08:14.300 --> 00:08:16.300]  當時我相信那伯
[00:08:16.300 --> 00:08:18.300]  是已經做完事
[00:08:18.300 --> 00:08:20.300]  在喝酒
[00:08:20.300 --> 00:08:22.300]  享受世界
[00:08:22.300 --> 00:08:24.300]  他覺得現在和他商量沒有用
[00:08:24.300 --> 00:08:26.300]  他嘴巴已經這樣了
[00:08:26.300 --> 00:08:28.300]  不如我做一件對他有利的事
[00:08:28.300 --> 00:08:30.300]  先救他的命
[00:08:30.300 --> 00:08:32.300]  過一陣子
[00:08:32.300 --> 00:08:34.300]  他見大衛
[00:08:34.300 --> 00:08:36.300]  大衛看到一些禮物
[00:08:36.300 --> 00:08:38.300]  聽到一句很重要的話
[00:08:38.300 --> 00:08:40.300]  他說大衛
[00:08:40.300 --> 00:08:42.300]  他叫我主
[00:08:42.300 --> 00:08:44.300]  稱呼大衛是主人
[00:08:44.300 --> 00:08:46.300]  一個很高的榮譽
[00:08:46.300 --> 00:08:48.300]  如果你不殺那伯
[00:08:48.300 --> 00:08:50.300]  你會遇到
[00:08:50.300 --> 00:08:52.300]  耶和華應許的說話出現
[00:08:52.300 --> 00:08:54.300]  因為上帝會應許你
[00:08:54.300 --> 00:08:56.300]  做以色列的王
[00:08:56.300 --> 00:08:58.300]  到時因為你沒有殺那伯
[00:08:58.300 --> 00:09:00.300]  你的心情
[00:09:00.300 --> 00:09:02.300]  不會不安
[00:09:02.300 --> 00:09:04.300]  你不會覺得良心有愧
[00:09:04.300 --> 00:09:06.300]  因為上帝會賜福給你
[00:09:06.300 --> 00:09:08.300]  最後一句
[00:09:08.300 --> 00:09:10.300]  求你紀念我
[00:09:10.300 --> 00:09:12.300]  到那天
[00:09:12.300 --> 00:09:14.300]  你記得我曾經出現過
[00:09:14.300 --> 00:09:16.300]  他自稱叫婢女
[00:09:16.300 --> 00:09:18.300]  很謙卑
[00:09:18.300 --> 00:09:20.300]  你想想如果家底這麼厚的
[00:09:20.300 --> 00:09:22.300]  女主人
[00:09:22.300 --> 00:09:24.300]  有多少機會
[00:09:24.300 --> 00:09:26.300]  說自己是婢女呢
[00:09:26.300 --> 00:09:28.300]  我想很少見到
[00:09:28.300 --> 00:09:30.300]  結果就是
[00:09:30.300 --> 00:09:32.300]  大衛收回了
[00:09:32.300 --> 00:09:34.300]  不追殺那伯
[00:09:34.300 --> 00:09:36.300]  說到這裏
[00:09:36.300 --> 00:09:38.300]  我有時想起
[00:09:38.300 --> 00:09:40.300]  看上去這個女人很偉大
[00:09:40.300 --> 00:09:42.300]  你又想想
[00:09:42.300 --> 00:09:44.300]  如果你是這個女士的爸爸媽媽
[00:09:44.300 --> 00:09:46.300]  她叫那些工人
[00:09:46.300 --> 00:09:48.300]  帶這麼多東西送給人
[00:09:48.300 --> 00:09:50.300]  她自己跟著又去
[00:09:50.300 --> 00:09:52.300]  你不用去
[00:09:52.300 --> 00:09:54.300]  你送了禮
[00:09:54.300 --> 00:09:56.300]  人家要就要
[00:09:56.300 --> 00:09:58.300]  不要就不要
[00:09:58.300 --> 00:10:00.300]  機會很高
[00:10:00.300 --> 00:10:02.300]  人家會欣賞你的報答
[00:10:02.300 --> 00:10:04.300]  你不用去
[00:10:04.300 --> 00:10:06.300]  很危險的
[00:10:06.300 --> 00:10:08.300]  大衛的為人
[00:10:08.300 --> 00:10:10.300]  如果他是老粗
[00:10:10.300 --> 00:10:12.300]  有機會的
[00:10:12.300 --> 00:10:14.300]  送死
[00:10:14.300 --> 00:10:16.300]  我想你是她爸爸媽媽
[00:10:16.300 --> 00:10:18.300]  叫她不要去
[00:10:18.300 --> 00:10:20.300]  但為什麼她要去呢
[00:10:20.300 --> 00:10:22.300]  我又猜到一件事
[00:10:22.300 --> 00:10:24.300]  她愛她的丈夫
[00:10:24.300 --> 00:10:26.300]  她想親口
[00:10:26.300 --> 00:10:28.300]  說她自己安心
[00:10:28.300 --> 00:10:30.300]  她不介意有危險
[00:10:30.300 --> 00:10:32.300]  這個愛
[00:10:32.300 --> 00:10:34.300]  我想聖經說到這裏為止
[00:10:34.300 --> 00:10:36.300]  香港
[00:10:36.300 --> 00:10:38.300]  全世界都很懶
[00:10:38.300 --> 00:10:40.300]  當我見到
[00:10:40.300 --> 00:10:42.300]  一個這樣的新聞
[00:10:42.300 --> 00:10:44.300]  你覺得很偉大
[00:10:44.300 --> 00:10:46.300]  一個太太
[00:10:46.300 --> 00:10:48.300]  本來她不用承受
[00:10:48.300 --> 00:10:50.300]  這個災劫
[00:10:50.300 --> 00:10:52.300]  但她自己擋住
[00:10:52.300 --> 00:10:54.300]  跟丈夫擋住
[00:10:54.300 --> 00:10:56.300]  冒險可能沒命
[00:10:56.300 --> 00:10:58.300]  如果不是愛
[00:10:58.300 --> 00:11:00.300]  我看不到什麼原因
[00:11:00.300 --> 00:11:02.300]  但你回頭看
[00:11:02.300 --> 00:11:04.300]  這個這麼好的太太
[00:11:04.300 --> 00:11:06.300]  去愛一個不值得
[00:11:06.300 --> 00:11:08.300]  愛的老公
[00:11:08.300 --> 00:11:10.300]  這個就是香港奇聞
[00:11:10.300 --> 00:11:12.300]  老公一輩子都這麼壞
[00:11:12.300 --> 00:11:14.300]  頑固
[00:11:14.300 --> 00:11:16.300]  對一個女士
[00:11:16.300 --> 00:11:18.300]  是很致命
[00:11:18.300 --> 00:11:20.300]  因為女士最喜歡
[00:11:20.300 --> 00:11:22.300]  老公很聽我的話
[00:11:22.300 --> 00:11:24.300]  很心甜
[00:11:24.300 --> 00:11:26.300]  什麼都聽我的話
[00:11:26.300 --> 00:11:28.300]  問我好她都說好
[00:11:28.300 --> 00:11:30.300]  一輩子都不聽你的話
[00:11:30.300 --> 00:11:32.300]  一輩子都我說好她說不好
[00:11:32.300 --> 00:11:34.300]  你嫁給她
[00:11:34.300 --> 00:11:36.300]  你真的覺得要不就啞了她
[00:11:36.300 --> 00:11:38.300]  如果繼續說下去
[00:11:38.300 --> 00:11:40.300]  她一輩子都這麼頑固
[00:11:40.300 --> 00:11:42.300]  繼續都是頑固
[00:11:42.300 --> 00:11:44.300]  你想想
[00:11:44.300 --> 00:11:46.300]  她對他好到一個地步
[00:11:46.300 --> 00:11:48.300]  是用性命來擋
[00:11:48.300 --> 00:11:50.300]  冒這個危險
[00:11:50.300 --> 00:11:52.300]  還要愛他
[00:11:52.300 --> 00:11:54.300]  為了什麼
[00:11:54.300 --> 00:11:56.300]  當我看聖經看到那一段
[00:11:56.300 --> 00:11:58.300]  我真的覺得一個人
[00:11:58.300 --> 00:12:00.300]  愛一個人是冒險到送死
[00:12:00.300 --> 00:12:02.300]  而對一個不尊重他的人
[00:12:02.300 --> 00:12:04.300]  這個難上加難
[00:12:04.300 --> 00:12:06.300]  真的很困難
[00:12:06.300 --> 00:12:08.300]  很困難
[00:12:08.300 --> 00:12:10.300]  就是這樣引起我今天想
[00:12:10.300 --> 00:12:12.300]  這個美麗的意思
[00:12:12.300 --> 00:12:16.300]  對一個女人來說
[00:12:16.300 --> 00:12:18.300]  美麗不可能是一輩子
[00:12:18.300 --> 00:12:20.300]  雖然現在整容都做得好
[00:12:20.300 --> 00:12:22.300]  整到不認得自己都可以
[00:12:22.300 --> 00:12:24.300]  但是你旁邊的老公看到
[00:12:24.300 --> 00:12:26.300]  你真的老了
[00:12:26.300 --> 00:12:28.300]  真正的美麗
[00:12:28.300 --> 00:12:30.300]  是什麼呢
[00:12:30.300 --> 00:12:32.300]  真正永遠的美麗是什麼呢
[00:12:32.300 --> 00:12:34.300]  就是愛
[00:12:34.300 --> 00:12:36.300]  是永遠的美麗
[00:12:36.300 --> 00:12:38.300]  你在街上見到老夫老妻
[00:12:38.300 --> 00:12:40.300]  帶著拐杖走
[00:12:40.300 --> 00:12:42.300]  牽著他
[00:12:42.300 --> 00:12:44.300]  都不知道誰牽誰的
[00:12:44.300 --> 00:12:46.300]  但你看到很美麗的圖畫
[00:12:46.300 --> 00:12:48.300]  你不要看他正面的樣子
[00:12:48.300 --> 00:12:50.300]  你看他背部走
[00:12:50.300 --> 00:12:52.300]  有時我自己都
[00:12:52.300 --> 00:12:54.300]  拿手機拍到他
[00:12:54.300 --> 00:12:56.300]  因為我覺得這個很美麗
[00:12:56.300 --> 00:12:58.300]  這個場景很美麗
[00:12:58.300 --> 00:13:00.300]  他鼓勵我們什麼事呢
[00:13:00.300 --> 00:13:02.300]  愛是恆久的
[00:13:02.300 --> 00:13:04.300]  是耐的
[00:13:04.300 --> 00:13:06.300]  我看到這件事的時候
[00:13:06.300 --> 00:13:08.300]  我想起我平時做教育工作
[00:13:08.300 --> 00:13:10.300]  多數當講婚姻理論的時候
[00:13:10.300 --> 00:13:12.300]  最權威的John Gottman
[00:13:12.300 --> 00:13:14.300]  高特曼
[00:13:14.300 --> 00:13:16.300]  出名的地步
[00:13:16.300 --> 00:13:18.300]  EQ都要參考他講婚姻理論
[00:13:18.300 --> 00:13:20.300]  他說
[00:13:20.300 --> 00:13:22.300]  93%的人
[00:13:22.300 --> 00:13:24.300]  他可以在十幾分鐘就看到
[00:13:24.300 --> 00:13:26.300]  93%準確度
[00:13:26.300 --> 00:13:28.300]  就是這兩夫妻
[00:13:28.300 --> 00:13:30.300]  兩年內離婚
[00:13:30.300 --> 00:13:32.300]  只要有四個動作
[00:13:32.300 --> 00:13:34.300]  希望你小心這四個動作
[00:13:34.300 --> 00:13:36.300]  第一個動作
[00:13:36.300 --> 00:13:38.300]  他批評她的時候
[00:13:38.300 --> 00:13:40.300]  是沒有建設性的
[00:13:40.300 --> 00:13:42.300]  譬如說這麼冷
[00:13:42.300 --> 00:13:44.300]  你還穿這衣服
[00:13:44.300 --> 00:13:46.300]  你真的一條命
[00:13:46.300 --> 00:13:48.300]  但他沒有建設性
[00:13:48.300 --> 00:13:50.300]  他講一下
[00:13:50.300 --> 00:13:52.300]  如果你穿那件
[00:13:52.300 --> 00:13:54.300]  可能今天很配合你的衣著
[00:13:54.300 --> 00:13:56.300]  其實
[00:13:56.300 --> 00:13:58.300]  我們大家享受一下人生
[00:13:58.300 --> 00:14:00.300]  多好健康一點
[00:14:00.300 --> 00:14:02.300]  這個建設性的
[00:14:02.300 --> 00:14:04.300]  是為了罵來罵的
[00:14:04.300 --> 00:14:06.300]  為了抵住他不舒服
[00:14:06.300 --> 00:14:08.300]  可能他心裡覺得心涼
[00:14:08.300 --> 00:14:10.300]  有一點報復性
[00:14:10.300 --> 00:14:12.300]  這些沒有建設性的批評
[00:14:12.300 --> 00:14:14.300]  第二就是對方收到
[00:14:14.300 --> 00:14:16.300]  樣子是藐視的
[00:14:16.300 --> 00:14:18.300]  藐視
[00:14:18.300 --> 00:14:20.300]  很鄙視他
[00:14:20.300 --> 00:14:22.300]  這個鄙視是快到
[00:14:22.300 --> 00:14:24.300]  千分之十六秒就出來了
[00:14:24.300 --> 00:14:26.300]  差不多你的表情沒得做
[00:14:26.300 --> 00:14:28.300]  馬上就出來了
[00:14:28.300 --> 00:14:30.300]  所以你看到有時候
[00:14:30.300 --> 00:14:32.300]  對面那麼多
[00:14:32.300 --> 00:14:34.300]  讓他看到樣子很鄙視
[00:14:34.300 --> 00:14:36.300]  不如不要讓他看到
[00:14:36.300 --> 00:14:38.300]  亦都覺得慘不忍睹
[00:14:38.300 --> 00:14:40.300]  免得看
[00:14:40.300 --> 00:14:42.300]  出了這個鏡頭
[00:14:42.300 --> 00:14:44.300]  在婚姻輔導
[00:14:44.300 --> 00:14:46.300]  看到兩個坐在我前面
[00:14:46.300 --> 00:14:48.300]  我看他們的眼神相對
[00:14:48.300 --> 00:14:50.300]  你猜到是不是不妙
[00:14:50.300 --> 00:14:52.300]  第三件事
[00:14:52.300 --> 00:14:54.300]  互相都自我保護
[00:14:54.300 --> 00:14:56.300]  你猜你好嗎
[00:14:56.300 --> 00:14:58.300]  於是就數以前
[00:14:58.300 --> 00:15:00.300]  不斷說
[00:15:00.300 --> 00:15:02.300]  盡量證明你比我還壞
[00:15:02.300 --> 00:15:04.300]  這種自我辯護出現了
[00:15:04.300 --> 00:15:06.300]  當然這個就是吵架
[00:15:06.300 --> 00:15:08.300]  很多時候充滿內容的
[00:15:08.300 --> 00:15:10.300]  大家都很熟悉對方的歷史
[00:15:10.300 --> 00:15:12.300]  兩個歷史很高分
[00:15:12.300 --> 00:15:14.300]  一直這樣說
[00:15:14.300 --> 00:15:16.300]  第四件事就是石牆
[00:15:16.300 --> 00:15:18.300]  冬窩
[00:15:18.300 --> 00:15:20.300]  不再理他
[00:15:20.300 --> 00:15:22.300]  就算對方有意料
[00:15:22.300 --> 00:15:24.300]  吃飯
[00:15:24.300 --> 00:15:26.300]  他聽不到
[00:15:26.300 --> 00:15:28.300]  大家堅持不再談下去
[00:15:28.300 --> 00:15:30.300]  免得有機會再談
[00:15:30.300 --> 00:15:32.300]  這個就完蛋了
[00:15:32.300 --> 00:15:34.300]  我認為高達曼的93%
[00:15:34.300 --> 00:15:36.300]  都很準確
[00:15:36.300 --> 00:15:38.300]  因為你都不再談
[00:15:38.300 --> 00:15:40.300]  亦都被對方鄙視
[00:15:40.300 --> 00:15:42.300]  已經很難再見多一日
[00:15:42.300 --> 00:15:44.300]  我看回聖經
[00:15:44.300 --> 00:15:46.300]  我想亞比蓋
[00:15:46.300 --> 00:15:48.300]  如這四件事
[00:15:48.300 --> 00:15:50.300]  他還拿命來幫他擋
[00:15:50.300 --> 00:15:52.300]  我覺得難上加難
[00:15:52.300 --> 00:15:54.300]  真的很困難
[00:15:54.300 --> 00:15:56.300]  因此我要找
[00:15:56.300 --> 00:15:58.300]  為何他要這樣做
[00:15:58.300 --> 00:16:00.300]  為何聖經這麼欣賞他
[00:16:00.300 --> 00:16:02.300]  為何他要這樣做
[00:16:02.300 --> 00:16:04.300]  我就想和大家分享
[00:16:04.300 --> 00:16:06.300]  這個真是美麗的真正意思
[00:16:06.300 --> 00:16:08.300]  美麗
[00:16:08.300 --> 00:16:10.300]  亞比蓋說的說話就是
[00:16:10.300 --> 00:16:12.300]  我相信大衛
[00:16:12.300 --> 00:16:14.300]  你有一日會做以色列的王
[00:16:14.300 --> 00:16:16.300]  是神的應許
[00:16:16.300 --> 00:16:18.300]  亞比蓋其實不是盲目的
[00:16:18.300 --> 00:16:20.300]  我想他在資料上知道
[00:16:20.300 --> 00:16:22.300]  大衛是一個將來
[00:16:22.300 --> 00:16:24.300]  神很重用的人
[00:16:24.300 --> 00:16:26.300]  會變成王
[00:16:26.300 --> 00:16:28.300]  這個資料是怎樣來的
[00:16:28.300 --> 00:16:30.300]  我暫時找不到
[00:16:30.300 --> 00:16:32.300]  但我相信他講得出
[00:16:32.300 --> 00:16:34.300]  他一定肯定了
[00:16:34.300 --> 00:16:36.300]  他聽過
[00:16:36.300 --> 00:16:38.300]  而他對應許會實現
[00:16:38.300 --> 00:16:40.300]  是很相信的
