
[00:00:00.000 --> 00:00:04.000]  今天我們要看的那段經文的名字
[00:03:04.000 --> 00:03:06.000]  原主對管事的說
[00:03:06.000 --> 00:03:07.000]  叫工人都來
[00:03:07.000 --> 00:03:09.000]  給他們工錢
[00:03:09.000 --> 00:03:11.000]  從後來的起
[00:03:11.000 --> 00:03:15.000]  到先來的為止
[00:03:15.000 --> 00:03:18.000]  若在有初顧的人來了
[00:03:18.000 --> 00:03:20.000]  各人得了一千銀子
[00:03:20.000 --> 00:03:23.000]  及見先顧的來了
[00:03:23.000 --> 00:03:25.000]  他們以為必要多得
[00:03:25.000 --> 00:03:28.000]  誰知也是各得一千
[00:03:28.000 --> 00:03:31.000]  他們得了就埋怨家主說
[00:03:31.000 --> 00:03:33.000]  我們整天勞苦就業
[00:03:33.000 --> 00:03:36.000]  那後來的只做了一小時
[00:03:36.000 --> 00:03:39.000]  你竟叫他們和我們一樣嗎?
[00:03:39.000 --> 00:03:42.000]  家主回答其中的一人說
[00:03:42.000 --> 00:03:44.000]  朋友我不虧負你
[00:03:44.000 --> 00:03:47.000]  你與我說的不是一千銀子嗎?
[00:03:47.000 --> 00:03:49.000]  那你的酒吧
[00:03:49.000 --> 00:03:51.000]  我給那後來的和給你一樣
[00:03:51.000 --> 00:03:53.000]  這是我願意的
[00:03:53.000 --> 00:03:58.000]  我的東西難道不可脫我的意思容嗎?
[00:03:58.000 --> 00:04:01.000]  因為我作好人你就紅了眼
[00:04:01.000 --> 00:04:05.000]  這樣那在後的將要在前
[00:04:05.000 --> 00:04:10.000]  在前的將要在後了
[00:04:10.000 --> 00:04:13.000]  這段的比喻
[00:04:13.000 --> 00:04:16.000]  是耶穌的比喻中
[00:04:16.000 --> 00:04:18.000]  最困難的其中一個
[00:04:18.000 --> 00:04:23.000]  因為原主和故宮的爭吵
[00:04:23.000 --> 00:04:25.000]  我們現代人很難明白
[00:04:25.000 --> 00:04:28.000]  其實在我們現代人看來
[00:04:28.000 --> 00:04:30.000]  好像故宮是有理由的
[00:04:30.000 --> 00:04:33.000]  原主的理由不是太充分
[00:04:33.000 --> 00:04:37.000]  我們現代人的原則就是
[00:04:37.000 --> 00:04:40.000]  同宮同仇
[00:04:40.000 --> 00:04:44.000]  現在不同宮卻是同仇
[00:04:44.000 --> 00:04:48.000]  所以做多了的宮人
[00:04:48.000 --> 00:04:50.000]  他們會覺得很不合理
[00:04:50.000 --> 00:04:54.000]  所以他們的埋怨
[00:04:54.000 --> 00:04:57.000]  但這個最困難的比喻
[00:04:57.000 --> 00:04:59.000]  上次告訴我們
[00:04:59.000 --> 00:05:01.000]  天國一個很重要
[00:05:01.000 --> 00:05:05.000]  也很奧妙的一個真理
[00:05:05.000 --> 00:05:08.000]  指出在神的國裏
[00:05:08.000 --> 00:05:13.000]  恩典是怎樣運作的
[00:05:13.000 --> 00:05:16.000]  侍奉又是一回甚麼事
[00:05:16.000 --> 00:05:19.000]  這個我相信在現代人
[00:05:19.000 --> 00:05:20.000]  是最困難明白
[00:05:20.000 --> 00:05:22.000]  也是最需要明白的
[00:05:22.000 --> 00:05:28.000]  特別是關於恩典的原理
[00:05:28.000 --> 00:05:32.000]  第二點關於這個比喻的特徵
[00:05:32.000 --> 00:05:34.000]  這個比喻你會發覺
[00:05:34.000 --> 00:05:37.000]  是相當熟悉的
[00:05:37.000 --> 00:05:41.000]  所有說的都是關於這個世界的事
[00:05:41.000 --> 00:05:44.000]  沒有提到任何屬靈的事
[00:05:44.000 --> 00:05:47.000]  例如沒有提到建制
[00:05:47.000 --> 00:05:49.000]  或者信心
[00:05:49.000 --> 00:05:51.000]  或者神蹟等等
[00:05:51.000 --> 00:05:57.000]  所有提的就是一個等待修葛的葡萄園
[00:05:57.000 --> 00:06:01.000]  一個好像不太合理的原主
[00:06:01.000 --> 00:06:05.000]  既不懂現代管理
[00:06:05.000 --> 00:06:08.000]  又不知道經濟的原則
[00:06:08.000 --> 00:06:14.000]  更加犯了整個勞工市場的原則
[00:06:14.000 --> 00:06:18.000]  還有就是一批待業的工人
[00:06:18.000 --> 00:06:20.000]  他們當中有些是失業的
[00:06:20.000 --> 00:06:24.000]  有些幸運的被聘請了
[00:06:24.000 --> 00:06:26.000]  但這班人
[00:06:26.000 --> 00:06:33.000]  就是一班正想搞勞資的風潮的一班人
[00:06:33.000 --> 00:06:38.000]  一班非常不滿意原主的待遇
[00:06:38.000 --> 00:06:41.000]  全部都是說我們日常
[00:06:41.000 --> 00:06:43.000]  或者說我們今天這個社會
[00:06:43.000 --> 00:06:47.000]  很容易會遇到的一些勞資糾紛
[00:06:47.000 --> 00:06:51.000]  但這個好像很熟悉的一個比喻
[00:06:51.000 --> 00:06:58.000]  卻是說了一個最屬靈的道理
[00:06:58.000 --> 00:07:03.000]  那個道理就是侍奉是一個恩典
[00:07:03.000 --> 00:07:08.000]  沒錯原主需要人進入他的葡萄園來修葛
[00:07:08.000 --> 00:07:11.000]  那些葡萄已經熟透了
[00:07:11.000 --> 00:07:13.000]  如果再不收
[00:07:13.000 --> 00:07:17.000]  很容易就會腐爛
[00:07:17.000 --> 00:07:25.000]  如果工人肯按原主的聘請進去收這個葡萄
[00:07:25.000 --> 00:07:28.000]  在這個比喻來看
[00:07:28.000 --> 00:07:34.000]  那個工人能夠回應能夠進入葡萄園
[00:07:34.000 --> 00:07:35.000]  是一個恩典
[00:07:35.000 --> 00:07:41.000]  是完全沒有任何條件說原主非要請他不可
[00:07:41.000 --> 00:07:45.000]  因為還有大班人在等人請
[00:07:45.000 --> 00:07:49.000]  但是沒辦法找到工作
[00:07:49.000 --> 00:07:52.000]  按我們這樣來看
[00:07:52.000 --> 00:07:56.000]  這個比喻工錢那一錢
[00:07:56.000 --> 00:08:00.000]  雖然是原主按議價來比
[00:08:00.000 --> 00:08:02.000]  好像是一個工價
[00:08:02.000 --> 00:08:06.000]  但是如果按說他們是沒有必要地
[00:08:06.000 --> 00:08:08.000]  一定要得到這個工作
[00:08:08.000 --> 00:08:10.000]  他們能夠得到工作他們就很幸運
[00:08:10.000 --> 00:08:13.000]  我們說甚至那個工價
[00:08:13.000 --> 00:08:16.000]  都是一個恩典
[00:08:16.000 --> 00:08:19.000]  因為有很多人等工做
[00:08:19.000 --> 00:08:23.000]  但是他們可能回到家裡是兩手空空的
[00:08:23.000 --> 00:08:25.000]  是沒什麼事做的
[00:08:25.000 --> 00:08:27.000]  連工價都是一個恩典
[00:08:27.000 --> 00:08:30.000]  這個是在耶穌的比喻裡面
[00:08:30.000 --> 00:08:34.000]  一個相當叫人驚奇的一個事實
[00:08:34.000 --> 00:08:37.000]  再有就是說人能夠回應
[00:08:37.000 --> 00:08:40.000]  能夠去做能夠進入那個葡萄園
[00:08:40.000 --> 00:08:44.000]  那個也都不是人賺回來的
[00:08:44.000 --> 00:08:48.000]  完全是因為原主願意請他
[00:08:48.000 --> 00:08:51.000]  特別是那些在最後那個鐘頭進去
[00:08:51.000 --> 00:08:53.000]  葡萄園工作的
[00:08:53.000 --> 00:08:55.000]  換句話說這裡
[00:08:55.000 --> 00:08:59.000]  原主和那個故宮的爭吵
[00:08:59.000 --> 00:09:05.000]  事實上就是恩典和工價的爭吵
[00:09:05.000 --> 00:09:12.000]  或者說宗教和天國的爭吵
[00:09:12.000 --> 00:09:14.000]  這個是這個比喻裡面
[00:09:14.000 --> 00:09:17.000]  最深的一個肅靈的意思
[00:09:17.000 --> 00:09:21.000]  人在宗教上面做了很多的事
[00:09:21.000 --> 00:09:24.000]  人認為按他所做的
[00:09:24.000 --> 00:09:27.000]  他應該得到這個永生
[00:09:27.000 --> 00:09:29.000]  但是耶穌說不是
[00:09:29.000 --> 00:09:31.000]  永生是一個禮物
[00:09:31.000 --> 00:09:33.000]  是一個恩典
[00:09:33.000 --> 00:09:34.000]  你只能夠接受
[00:09:34.000 --> 00:09:36.000]  全感謝的心來接受
[00:09:36.000 --> 00:09:41.000]  不是你賺回來的
[00:09:41.000 --> 00:09:46.000]  人不能夠賺他的永生
[00:09:46.000 --> 00:09:49.000]  換句話說一個最熟悉的比喻
[00:09:49.000 --> 00:09:52.000]  它是說了一個最肅靈的
[00:09:52.000 --> 00:09:54.000]  也是最典型的
[00:09:54.000 --> 00:09:59.000]  人心靈常問的問題
[00:09:59.000 --> 00:10:02.000]  好了我們現在看看這個比喻
[00:10:02.000 --> 00:10:04.000]  葡萄園的比喻
[00:10:04.000 --> 00:10:08.000]  到底是有什麼背景原因
[00:10:08.000 --> 00:10:11.000]  而造成耶穌要說這個比喻的
[00:10:11.000 --> 00:10:12.000]  換句話說
[00:10:12.000 --> 00:10:16.000]  耶穌想藉這個比喻回答一些什麼問題
[00:10:16.000 --> 00:10:18.000]  我們說
[00:10:18.000 --> 00:10:20.000]  所有讀比喻
[00:10:20.000 --> 00:10:22.000]  我們一定要找到這個原因
[00:10:22.000 --> 00:10:24.000]  否則我們就不知道那個比喻
[00:10:24.000 --> 00:10:29.000]  是想回答什麼問題
[00:10:29.000 --> 00:10:31.000]  大家都會記得
[00:10:31.000 --> 00:10:33.000]  其實如果我們讀前一點
[00:10:33.000 --> 00:10:35.000]  如果我們在第九章
[00:10:35.000 --> 00:10:36.000]  我們讀前一點
[00:10:36.000 --> 00:10:38.000]  就讀到一個事實
[00:10:38.000 --> 00:10:40.000]  引導彼得問的問題
[00:10:40.000 --> 00:10:43.000]  就是那個年青的官問耶穌
[00:10:43.000 --> 00:10:44.000]  應該做些什麼
[00:10:44.000 --> 00:10:47.000]  才可以承受永生
[00:10:47.000 --> 00:10:49.000]  耶穌說了一個條件
[00:10:49.000 --> 00:10:52.000]  但是因為這個年青的官太多錢了
[00:10:52.000 --> 00:10:54.000]  他就悠悠愁愁地離去了
[00:10:54.000 --> 00:10:56.000]  他離去之後
[00:10:56.000 --> 00:10:57.000]  彼得就問這個問題
[00:10:57.000 --> 00:11:00.000]  彼得常常是第一個問問題的人
[00:11:00.000 --> 00:11:02.000]  他永遠不會坐在最後那個
[00:11:02.000 --> 00:11:04.000]  他當然坐在第一個
[00:11:04.000 --> 00:11:07.000]  他對什麼問題都是第一個有反應的
[00:11:07.000 --> 00:11:08.000]  他說
[00:11:08.000 --> 00:11:10.000]  沒錯這個年青的官
[00:11:10.000 --> 00:11:12.000]  他不肯撇下所有來跟從你
[00:11:12.000 --> 00:11:14.000]  但是你看我們就撇下了
[00:11:14.000 --> 00:11:15.000]  我們這些使徒
[00:11:15.000 --> 00:11:16.000]  這十二個門徒
[00:11:16.000 --> 00:11:19.000]  我們已經撇下了所有來跟從你了
[00:11:19.000 --> 00:11:22.000]  這樣
[00:11:22.000 --> 00:11:27.000]  將來我們要得什麼呢
[00:11:27.000 --> 00:11:33.000]  你覺不覺得這是一個很典型的香港問題
[00:11:33.000 --> 00:11:35.000]  就是我們撇下了所有了
[00:11:35.000 --> 00:11:37.000]  那我們將來有什麼好處呢
[00:11:37.000 --> 00:11:41.000]  這就是他那個問題要問的問題
[00:11:41.000 --> 00:11:43.000]  我將來要得些什麼呢
[00:11:43.000 --> 00:11:46.000]  這個年青的官不能夠不肯去撇下
[00:11:46.000 --> 00:11:48.000]  我們卻是撇下了
[00:11:48.000 --> 00:11:51.000]  那將來我們有什麼好處呢
[00:11:51.000 --> 00:11:54.000]  什麼是我們的份呢
[00:11:54.000 --> 00:11:57.000]  在這個問題上
[00:11:57.000 --> 00:12:01.000]  耶穌就提出三點來回答他
[00:12:01.000 --> 00:12:06.000]  這個就是第十九章28到30節那裡
[00:12:06.000 --> 00:12:08.000]  那三點是什麼呢
[00:12:08.000 --> 00:12:09.000]  第一
[00:12:09.000 --> 00:12:13.000]  他就說他德國那天
[00:12:13.000 --> 00:12:17.000]  十二個門徒要坐在十二個寶座上
[00:12:17.000 --> 00:12:22.000]  去審判十二個支派
[00:12:22.000 --> 00:12:23.000]  就是說
[00:12:23.000 --> 00:12:27.000]  他不是好像在世界上那些人
[00:12:27.000 --> 00:12:32.000]  一仗功成就萬骨枯
[00:12:32.000 --> 00:12:38.000]  那個成功的將軍是踩著萬個戰死的士兵
[00:12:38.000 --> 00:12:40.000]  然後得到他的寶座
[00:12:40.000 --> 00:12:44.000]  耶穌說你今天和我一起爭戰
[00:12:44.000 --> 00:12:48.000]  明天你也要和我一起拾榮耀
[00:12:48.000 --> 00:12:52.000]  不是打了仗贏了
[00:12:52.000 --> 00:12:56.000]  然後就忘記了這幫人
[00:12:56.000 --> 00:12:58.000]  這是他回答的第一個問題
[00:12:58.000 --> 00:13:00.000]  第二個問題
[00:13:00.000 --> 00:13:02.000]  第二點他提出的
[00:13:02.000 --> 00:13:10.000]  凡為他的名鐵立房屋弟兄姊妹父母兒女和田地的
[00:13:10.000 --> 00:13:12.000]  就一定要得著百倍
[00:13:12.000 --> 00:13:16.000]  並且要承受永生
[00:13:16.000 --> 00:13:17.000]  我們呢
[00:13:17.000 --> 00:13:19.000]  解釋這些
[00:13:19.000 --> 00:13:24.000]  千萬不能夠照字面意思來解釋
[00:13:24.000 --> 00:13:27.000]  否則就不是一種賞賜
[00:13:27.000 --> 00:13:29.000]  一種應罰
[00:13:29.000 --> 00:13:30.000]  得著百倍
[00:13:30.000 --> 00:13:32.000]  一百個爸爸媽媽
[00:13:32.000 --> 00:13:33.000]  一百個弟兄姊妹
[00:13:33.000 --> 00:13:34.000]  這些真是不得了
[00:13:34.000 --> 00:13:35.000]  一百個子女
[00:13:35.000 --> 00:13:40.000]  這個更加是一個大的應罰
[00:13:40.000 --> 00:13:44.000]  他不是照那個字面意思來解釋
[00:13:44.000 --> 00:13:53.000]  他只是說你為我放下了你的父母兄弟姊妹
[00:13:53.000 --> 00:13:55.000]  但你不是真的放下
[00:13:55.000 --> 00:14:01.000]  你將來和他們之間的關係要深一百倍
[00:14:01.000 --> 00:14:07.000]  你好像為我放下了田地世界等等的東西
[00:14:07.000 --> 00:14:08.000]  你不是真的放下
[00:14:08.000 --> 00:14:10.000]  你要承受永生
[00:14:10.000 --> 00:14:13.000]  我說的那個永生是指到肅神
[00:14:13.000 --> 00:14:15.000]  Ionius是肅神
[00:14:15.000 --> 00:14:19.000]  正正是那個年青的官問的問題
[00:14:19.000 --> 00:14:22.000]  我要做些什麼才可以承受永生呢
[00:14:22.000 --> 00:14:25.000]  耶穌說你今天為我放下這些
[00:14:25.000 --> 00:14:32.000]  你和神之間的關係要深一百倍
[00:14:32.000 --> 00:14:33.000]  不是那個量
[00:14:33.000 --> 00:14:35.000]  我們不是放下多少
[00:14:35.000 --> 00:14:37.000]  我讀了這節聖經有一個深的感動
[00:14:37.000 --> 00:14:42.000]  就是我們很難和人或神的感情
[00:14:42.000 --> 00:14:47.000]  可以開拓盡深一點點的關係
[00:14:47.000 --> 00:14:50.000]  如果我們能夠盡深一倍
[00:14:50.000 --> 00:14:51.000]  我們就很開心
[00:14:51.000 --> 00:14:56.000]  你如何和你的父母的關係盡深一倍
[00:14:56.000 --> 00:14:59.000]  你和你的丈夫或妻子
[00:14:59.000 --> 00:15:03.000]  或和你的子女的關係可以盡深一倍
[00:15:03.000 --> 00:15:08.000]  你如何去拓展這個關係
[00:15:08.000 --> 00:15:11.000]  耶穌說你為我放下了這些
[00:15:11.000 --> 00:15:13.000]  你要得著百倍
[00:15:13.000 --> 00:15:16.000]  那個關係的深化
[00:15:16.000 --> 00:15:20.000]  是完全越過了你能夠猜度的
[00:15:20.000 --> 00:15:23.000]  這個是百倍的意思
[00:15:23.000 --> 00:15:28.000]  換句話說包括了神和人之間的關係
[00:15:28.000 --> 00:15:31.000]  我們並沒有捨棄
[00:15:31.000 --> 00:15:34.000]  我們事實上是深化得著更加多
[00:15:34.000 --> 00:15:37.000]  這是耶穌回答的第二個問題
[00:15:37.000 --> 00:15:39.000]  第三點呢
[00:15:39.000 --> 00:15:42.000]  他說不過你不要忘記了
[00:15:42.000 --> 00:15:49.000]  有很多在前面的將要在後
[00:15:49.000 --> 00:15:51.000]  墮後了
[00:15:51.000 --> 00:15:55.000]  而再後的將要在前
[00:15:55.000 --> 00:15:59.000]  留意這句話出現了兩次
[00:15:59.000 --> 00:16:05.000]  這句話是引起了葡萄園比喻的
[00:16:05.000 --> 00:16:08.000]  整個葡萄園比喻十幾節
[00:16:08.000 --> 00:16:12.000]  就是要解釋這句話的
[00:16:12.000 --> 00:16:16.000]  這句話又要回答彼得哥的問題
[00:16:16.000 --> 00:16:20.000]  彼得哥的問題是我們為你撇下所有
[00:16:20.000 --> 00:16:24.000]  我們將來要得著什麼
[00:16:24.000 --> 00:16:26.000]  耶穌說了這兩點
[00:16:26.000 --> 00:16:28.000]  然後他說你要小心
[00:16:28.000 --> 00:16:32.000]  因為在前的要在後
[00:16:32.000 --> 00:16:33.000]  在後的要在前
[00:16:33.000 --> 00:16:35.000]  他知道這句話不容易明白
[00:16:35.000 --> 00:16:36.000]  我們說是容易
[00:16:36.000 --> 00:16:37.000]  但是內容在哪裡呢
[00:16:37.000 --> 00:16:42.000]  於是他就用葡萄園比喻來解釋這句話
[00:16:42.000 --> 00:16:46.000]  解釋的完就是最後那一節第十六節
[00:16:46.000 --> 00:16:48.000]  第20章第十六節
[00:16:48.000 --> 00:16:50.000]  他說完之後
[00:16:50.000 --> 00:16:52.000]  換句話說
[00:16:52.000 --> 00:16:55.000]  是承接著上面的解釋
[00:16:55.000 --> 00:16:58.000]  然後他說這樣一來
[00:16:58.000 --> 00:17:01.000]  那在後的將要在前
[00:17:01.000 --> 00:17:04.000]  在前的將要在後了
[00:17:04.000 --> 00:17:08.000]  換句話說
[00:17:08.000 --> 00:17:11.000]  第一句
[00:17:11.000 --> 00:17:14.000]  它就是一個命題
[00:17:14.000 --> 00:17:15.000]  一個thesis
[00:17:15.000 --> 00:17:19.000]  然後整個比喻就嘗試解釋
[00:17:19.000 --> 00:17:21.000]  為什麼會在前在後呢
[00:17:21.000 --> 00:17:23.000]  在後又要在前
[00:17:23.000 --> 00:17:25.000]  解釋完之後
[00:17:25.000 --> 00:17:28.000]  第十六節那個就是同一句話
[00:17:28.000 --> 00:17:31.000]  但是略有少許的改變
[00:17:31.000 --> 00:17:34.000]  它就變成一個結論了
[00:17:34.000 --> 00:17:36.000]  變成一個結論
[00:17:36.000 --> 00:17:41.000]  這個就是整個的比喻和解釋
[00:17:41.000 --> 00:17:43.000]  它的結構是這樣
[00:17:43.000 --> 00:17:48.000]  好了
[00:17:48.000 --> 00:17:53.000]  現在我們說了這一部分之後
[00:17:53.000 --> 00:17:57.000]  我們就要去看一看
[00:17:57.000 --> 00:17:59.000]  到底這個比喻
[00:17:59.000 --> 00:18:02.000]  它的最中心思想在哪裡
[00:18:02.000 --> 00:18:04.000]  那個中字在哪裡
[00:18:04.000 --> 00:18:06.000]  剛才我們說了它的結構
[00:18:06.000 --> 00:18:09.000]  那個中字的中心信息在哪裡
[00:18:09.000 --> 00:18:12.000]  那個中心信息就是說
[00:18:12.000 --> 00:18:16.000]  神對人那一份的恩慈
[00:18:16.000 --> 00:18:19.000]  是人不能夠想像的
[00:18:19.000 --> 00:18:22.000]  不是在乎人值不值得
[00:18:22.000 --> 00:18:25.000]  值不值得那個恩慈
[00:18:25.000 --> 00:18:28.000]  人永遠都不值得的
[00:18:28.000 --> 00:18:32.000]  不是在乎我們配不配
[00:18:32.000 --> 00:18:36.000]  只在乎神那個豐盛的愛
[00:18:36.000 --> 00:18:38.000]  這個就是恩典
[00:18:38.000 --> 00:18:43.000]  無論是那個第一個鐘頭進入葡萄園的
[00:18:43.000 --> 00:18:46.000]  還是最後一個鐘頭進入葡萄園的
[00:18:46.000 --> 00:18:48.000]  無論是使徒
[00:18:48.000 --> 00:18:50.000]  他們是第一批的人
[00:18:50.000 --> 00:18:52.000]  還是我們今天這一班的人
[00:18:52.000 --> 00:18:56.000]  不在乎我們配不配
[00:18:56.000 --> 00:19:01.000]  只在乎神的恩慈
[00:19:01.000 --> 00:19:04.000]  這個正是葡萄園比喻
[00:19:04.000 --> 00:19:07.000]  對恩典的解釋
[00:19:07.000 --> 00:19:09.000]  既然是這麼重要
[00:19:09.000 --> 00:19:11.000]  我們就要將這個葡萄園比喻
[00:19:11.000 --> 00:19:15.000]  那個背景要說一下
[00:19:15.000 --> 00:19:17.000]  有很多東西裡面
[00:19:17.000 --> 00:19:20.000]  和我們今天的運作不一樣
[00:19:20.000 --> 00:19:23.000]  所以如果我們不能夠明白那個背景
[00:19:23.000 --> 00:19:25.000]  我們對這個的了解
[00:19:25.000 --> 00:19:28.000]  就一定會有問題
[00:19:28.000 --> 00:19:31.000]  巴勒斯坦的葡萄園
[00:19:31.000 --> 00:19:35.000]  和我們一般的了解
[00:19:35.000 --> 00:19:37.000]  是稍微有些不同
[00:19:37.000 --> 00:19:40.000]  首先很多時候釀酒
[00:19:40.000 --> 00:19:42.000]  所用的葡萄
[00:19:42.000 --> 00:19:46.000]  有些不是等它完全熟透
[00:19:46.000 --> 00:19:49.000]  釀出來的葡萄酒
[00:19:49.000 --> 00:19:52.000]  可能果味稍微濃郁
[00:19:52.000 --> 00:19:54.000]  或者略帶酸味
[00:19:54.000 --> 00:19:58.000]  有些要等葡萄熟透
[00:19:58.000 --> 00:20:01.000]  等糖份最濃的時候
[00:20:01.000 --> 00:20:03.000]  然後修改
[00:20:03.000 --> 00:20:05.000]  在巴勒斯坦地的葡萄園
[00:20:05.000 --> 00:20:09.000]  他們多數是等葡萄熟透
[00:20:09.000 --> 00:20:11.000]  然後才採摘
[00:20:11.000 --> 00:20:15.000]  這個時候大約是九月中的時候
[00:20:15.000 --> 00:20:18.000]  九月中到接近九月尾
[00:20:18.000 --> 00:20:21.000]  就是說九月十五到九月二十一
[00:20:21.000 --> 00:20:23.000]  是那段時間
[00:20:23.000 --> 00:20:25.000]  葡萄園是熟透了
[00:20:25.000 --> 00:20:27.000]  但是特點在這裡
[00:20:27.000 --> 00:20:31.000]  因為到九月尾十月初
[00:20:31.000 --> 00:20:32.000]  開始下雨
[00:20:32.000 --> 00:20:34.000]  這個就叫秋雨
[00:20:34.000 --> 00:20:37.000]  在秋雨下之前
[00:20:37.000 --> 00:20:39.000]  他們不能將所有葡萄摘光
[00:20:39.000 --> 00:20:41.000]  剩下的就會爛掉
[00:20:41.000 --> 00:20:46.000]  換句話說他們可以摘葡萄的時間很短
[00:20:46.000 --> 00:20:50.000]  這是為什麼園主要大清早
[00:20:50.000 --> 00:20:56.000]  就要走去請人來摘這個葡萄
[00:20:56.000 --> 00:20:58.000]  換句話說
[00:20:58.000 --> 00:21:05.000]  這個葡萄園是需要人去為這個園主工作
[00:21:05.000 --> 00:21:10.000]  有時甚至任何人都可以
[00:21:10.000 --> 00:21:12.000]  這是第一
[00:21:12.000 --> 00:21:15.000]  葡萄園的背景
[00:21:15.000 --> 00:21:19.000]  第二就是關於工錢問題
[00:21:19.000 --> 00:21:24.000]  我們上次讀書已經讀到工錢很麻煩
[00:21:24.000 --> 00:21:27.000]  因為他們的錢幣和我們不一樣
[00:21:27.000 --> 00:21:29.000]  一錢銀子
[00:21:29.000 --> 00:21:34.000]  他和工人講好的價錢就是一天一錢銀子
[00:21:34.000 --> 00:21:37.000]  我們就不要想著一錢銀子
[00:21:37.000 --> 00:21:41.000]  就好像我們的重量
[00:21:41.000 --> 00:21:43.000]  用我們一錢的重量
[00:21:43.000 --> 00:21:45.000]  一錢就做不到銀子
[00:21:45.000 --> 00:21:47.000]  做到都摘光了
[00:21:47.000 --> 00:21:49.000]  很薄的
[00:21:49.000 --> 00:21:57.000]  事實上就是他們錢幣的通稱
[00:21:57.000 --> 00:22:05.000]  當時操重的工夫大多數是一錢銀子
[00:22:05.000 --> 00:22:06.000]  一天
[00:22:06.000 --> 00:22:08.000]  這是一般的工資
[00:22:08.000 --> 00:22:11.000]  我們在古籍知道羅馬士兵
[00:22:11.000 --> 00:22:15.000]  他們一天的工資也是一錢銀子
[00:22:15.000 --> 00:22:20.000]  我們就不要去計一錢銀子到底等於今天多少錢
[00:22:20.000 --> 00:22:22.000]  我知道這是我們很想的
[00:22:22.000 --> 00:22:23.000]  但是計算了是沒有用的
[00:22:23.000 --> 00:22:25.000]  只會誤導你的
[00:22:25.000 --> 00:22:28.000]  如果你看書很多書就說一錢銀子
