
[00:00:00.000 --> 00:00:05.240]  各位網友 我們繼續思想盧家富的訊息
[00:02:47.480 --> 00:02:48.720]  我怎會忍心
[00:02:48.720 --> 00:02:52.560]  就把這一億買床在地上
[00:02:52.560 --> 00:02:54.240]  不對
[00:02:54.240 --> 00:02:56.720]  我良心過意不去
[00:02:56.720 --> 00:02:58.960]  所以我相信我的朋友
[00:02:58.960 --> 00:02:59.920]  我們的老友記
[00:02:59.920 --> 00:03:01.880]  他明白和體諒
[00:03:01.880 --> 00:03:04.680]  所以我就把這筆錢用在醫院裏面
[00:03:04.680 --> 00:03:06.400]  剛才我放進去的信封
[00:03:06.400 --> 00:03:08.240]  只是一張Thank you card
[00:03:08.240 --> 00:03:12.880]  我是代表我們所有的醫院的員工和病人
[00:03:12.880 --> 00:03:14.720]  多謝這位仁兄
[00:03:14.720 --> 00:03:16.760]  我相信他一定會明白
[00:03:16.760 --> 00:03:18.760]  一定體諒
[00:03:18.760 --> 00:03:21.080]  律師一聽到的時候
[00:03:21.080 --> 00:03:22.200]  就很生氣
[00:03:22.200 --> 00:03:24.120]  嚴詞去責備醫生
[00:03:24.120 --> 00:03:27.640]  這筆錢應該放在這個報餘裏面
[00:03:27.640 --> 00:03:30.680]  這個是我們的好朋友臨終的時候
[00:03:30.680 --> 00:03:32.120]  對我們的祝福
[00:03:32.120 --> 00:03:34.120]  我們是受託人
[00:03:34.120 --> 00:03:35.960]  我們都起了一個勢
[00:03:35.960 --> 00:03:37.400]  怎可以食言
[00:03:37.400 --> 00:03:39.080]  無論在法律上道義上
[00:03:39.080 --> 00:03:40.120]  我們大錯特錯
[00:03:40.120 --> 00:03:41.880]  罪無可恕
[00:03:41.880 --> 00:03:44.280]  他正要罵下去的時候
[00:03:44.280 --> 00:03:45.480]  那位牧師就出手了
[00:03:45.480 --> 00:03:46.520]  出聲了
[00:03:46.520 --> 00:03:47.240]  牧師說
[00:03:47.240 --> 00:03:49.480]  律師律師我不同意你的看法
[00:03:49.480 --> 00:03:52.200]  你見到耶穌講過的比喻
[00:03:52.200 --> 00:03:53.480]  有一次有一個有錢人
[00:03:53.480 --> 00:03:54.600]  他就要去外國
[00:03:54.600 --> 00:03:57.960]  他就把五千兩銀交給一個僕人
[00:03:57.960 --> 00:03:59.400]  二千就交給另外一個
[00:03:59.400 --> 00:04:01.240]  一千就給一個
[00:04:01.240 --> 00:04:03.000]  叫他們出去賺錢
[00:04:03.000 --> 00:04:04.760]  那五千的賺了五千
[00:04:04.760 --> 00:04:06.200]  那二千的賺了二千
[00:04:06.200 --> 00:04:07.240]  那個主人就說
[00:04:07.240 --> 00:04:11.240]  你這個又忠心又良善的僕人
[00:04:11.240 --> 00:04:13.400]  輪到那一千
[00:04:13.400 --> 00:04:17.480]  那個僕人就把錢埋藏在地上
[00:04:17.480 --> 00:04:18.760]  而那個主人就說
[00:04:18.760 --> 00:04:21.080]  你這個又懶又惡的僕人
[00:04:21.080 --> 00:04:22.120]  你想想
[00:04:22.120 --> 00:04:23.800]  他把一千放在地上
[00:04:23.800 --> 00:04:24.920]  就已經又懶又惡
[00:04:24.920 --> 00:04:27.160]  我把一億放在地上的時候
[00:04:27.160 --> 00:04:29.080]  那不就極之極之極之
[00:04:29.080 --> 00:04:30.840]  最最最最最懶最邪惡
[00:04:30.840 --> 00:04:31.960]  所以我不想做
[00:04:31.960 --> 00:04:33.720]  我怎可以違背聖經的道法
[00:04:33.720 --> 00:04:37.240]  所以我剛才放進信封裏面有句金句
[00:04:37.240 --> 00:04:39.960]  寫了馬太夫音的金句
[00:04:39.960 --> 00:04:42.600]  不要把金錢埋藏在地上
[00:04:42.600 --> 00:04:43.880]  那你知道了
[00:04:43.880 --> 00:04:45.240]  這個
[00:04:45.240 --> 00:04:48.120]  我想我們的老朋友一定會知道了
[00:04:48.120 --> 00:04:49.640]  這個律師聽到之後
[00:04:49.640 --> 00:04:51.560]  以後以後你們搞錯搞錯搞錯
[00:04:51.560 --> 00:04:53.560]  我有兩大理由知道你們錯的
[00:04:53.560 --> 00:04:55.080]  從法律的觀點去看
[00:04:55.080 --> 00:04:56.360]  從法律的角度去看
[00:04:56.360 --> 00:04:58.520]  我們是受託人來的
[00:04:58.520 --> 00:05:01.240]  是我們的老朋友
[00:05:01.240 --> 00:05:03.320]  是將責任交給我們
[00:05:03.320 --> 00:05:05.160]  我們應該是為當事人服務
[00:05:05.160 --> 00:05:07.240]  我們是依據他的心意而行
[00:05:07.240 --> 00:05:09.080]  你知不知道律師最重要的一件事
[00:05:09.080 --> 00:05:10.040]  不是看你的意見
[00:05:10.040 --> 00:05:11.080]  是看別人的意見
[00:05:11.080 --> 00:05:13.080]  客戶叫你怎樣做你就要怎樣做
[00:05:13.080 --> 00:05:14.440]  你不可以擅作主張
[00:05:14.440 --> 00:05:17.480]  你們這樣做是違背法律上的要求和責任
[00:05:17.480 --> 00:05:19.640]  還有道德上來說也不對
[00:05:19.640 --> 00:05:20.760]  我們發過誓
[00:05:20.760 --> 00:05:22.280]  答應過我們的好朋友
[00:05:22.280 --> 00:05:24.120]  我們有責任要承諾
[00:05:24.120 --> 00:05:28.200]  將他的承諾實現出來
[00:05:28.200 --> 00:05:30.120]  否則我們就是不仁不義
[00:05:30.120 --> 00:05:32.600]  我們怎可以做一個不仁不義的朋友
[00:05:32.600 --> 00:05:34.600]  我就不同了
[00:05:34.600 --> 00:05:37.400]  我呢
[00:05:37.400 --> 00:05:41.240]  就將那一億元放在我的銀行戶口裏
[00:05:41.240 --> 00:05:43.800]  我剛才就寫了一張信用卡
[00:05:43.800 --> 00:05:47.640]  一億元的支票
[00:05:47.640 --> 00:05:49.240]  放在信封裏
[00:05:49.240 --> 00:05:50.520]  放進去
[00:05:50.520 --> 00:05:54.040]  現金不到不關我的事
[00:05:54.040 --> 00:05:57.240]  還是律師聰明一點
[00:05:57.240 --> 00:05:59.400]  但這個故事告訴你
[00:05:59.400 --> 00:06:01.080]  錢的威力真的很大
[00:06:01.080 --> 00:06:04.600]  因為錢給你一種虛擬的安全感
[00:06:04.600 --> 00:06:07.160]  一個人很需要安全感
[00:06:07.160 --> 00:06:09.400]  我發覺我一個很沒有安全感的人
[00:06:09.400 --> 00:06:10.520]  我太太經常跟我說
[00:06:10.520 --> 00:06:12.280]  你真的不知道為什麼
[00:06:12.280 --> 00:06:13.560]  什麼都要多一點
[00:06:13.560 --> 00:06:14.600]  怕死不足
[00:06:14.600 --> 00:06:16.600]  明明去洛杉磯旅行
[00:06:16.600 --> 00:06:18.360]  就一百元、二百元夠
[00:06:18.360 --> 00:06:19.400]  極其二百元
[00:06:19.400 --> 00:06:21.240]  你有信用卡
[00:06:21.240 --> 00:06:23.160]  我是要拿夠四百元的
[00:06:23.160 --> 00:06:24.920]  她叫我買一斤
[00:06:24.920 --> 00:06:26.360]  我要買夠兩斤
[00:06:26.360 --> 00:06:29.880]  總之每樣都要多一點
[00:06:29.880 --> 00:06:31.880]  怕死不足
[00:06:32.200 --> 00:06:34.760]  她經常說
[00:06:34.760 --> 00:06:36.440]  為什麼你每樣都要多一點
[00:06:36.440 --> 00:06:38.280]  她不明白我的背景
[00:06:38.280 --> 00:06:39.320]  突然之間
[00:06:39.320 --> 00:06:40.680]  沒有了爸爸
[00:06:40.680 --> 00:06:41.400]  沒有了弟弟
[00:06:41.400 --> 00:06:42.040]  沒有了妹妹
[00:06:42.040 --> 00:06:42.840]  沒有安全感
[00:06:42.840 --> 00:06:45.080]  沒有安全感就想有多一點
[00:06:45.080 --> 00:06:46.200]  通常我告訴你
[00:06:46.200 --> 00:06:49.160]  我旅行就怪怪的
[00:06:49.160 --> 00:06:50.440]  去五天旅行
[00:06:50.440 --> 00:06:53.480]  我一定不止五天的衣服
[00:06:53.480 --> 00:06:55.720]  有很多根本上完全沒穿過
[00:06:55.720 --> 00:06:57.320]  就這樣拿去拿回來
[00:06:57.320 --> 00:06:58.520]  鞋也是如是
[00:06:58.520 --> 00:06:59.560]  每樣都是這樣
[00:06:59.560 --> 00:07:01.560]  有幾個人像我這樣
[00:07:01.560 --> 00:07:03.320]  多數都是
[00:07:03.320 --> 00:07:05.400]  我們很奇怪的
[00:07:05.400 --> 00:07:06.680]  沒什麼安全感
[00:07:06.680 --> 00:07:10.520]  一定要這些才多一點安全感
[00:07:10.520 --> 00:07:12.520]  所以我們以為
[00:07:12.520 --> 00:07:15.240]  錢能給我們一些安全感
[00:07:15.240 --> 00:07:17.480]  但事實上錢真的不能給安全感
[00:07:17.480 --> 00:07:18.600]  你想一想
[00:07:18.600 --> 00:07:20.120]  如果你有一億元
[00:07:20.120 --> 00:07:22.120]  留在樓下街頭
[00:07:22.120 --> 00:07:23.320]  你怕不怕
[00:07:23.320 --> 00:07:26.360]  你袋裏有一億美金留在街頭
[00:07:26.360 --> 00:07:29.320]  你怕還比沒錢更怕
[00:07:29.320 --> 00:07:30.520]  因為你不止沒錢
[00:07:30.520 --> 00:07:31.560]  還會沒命
[00:07:31.560 --> 00:07:35.960]  我們經常以為錢能給我們安全感
[00:07:35.960 --> 00:07:37.320]  於是我們就去貪
[00:07:37.320 --> 00:07:40.440]  耶穌在聖經裏面告訴你
[00:07:40.440 --> 00:07:42.200]  你不可以貪
[00:07:42.200 --> 00:07:44.040]  其實問題不是錢的問題
[00:07:44.040 --> 00:07:47.160]  有錢人可以被錢害死
[00:07:47.160 --> 00:07:48.920]  沒錢人一樣可以被錢害死
[00:07:48.920 --> 00:07:50.120]  錢厲害的地方
[00:07:50.120 --> 00:07:51.160]  無論你有錢沒錢
[00:07:51.160 --> 00:07:52.200]  它都可以控制你的
[00:07:52.200 --> 00:07:54.280]  不在乎你擁有多少
[00:07:54.280 --> 00:07:56.200]  所以聖經裏面告訴你
[00:07:56.200 --> 00:07:57.400]  錢不是一個問題
[00:07:57.400 --> 00:07:58.760]  是貪的問題
[00:07:58.760 --> 00:08:02.040]  所以在提摩塔前書第六章第十節
[00:08:02.040 --> 00:08:03.880]  貪財是萬惡之根
[00:08:03.880 --> 00:08:06.120]  有人貪戀錢財就被引誘
[00:08:06.120 --> 00:08:07.160]  離了真道
[00:08:07.160 --> 00:08:09.400]  用許多仇苦把自己刺透了
[00:08:09.400 --> 00:08:10.680]  是個貪字
[00:08:10.680 --> 00:08:11.960]  是個貪錢
[00:08:11.960 --> 00:08:15.080]  貪我要拿多點
[00:08:15.080 --> 00:08:16.680]  給自己滿足
[00:08:16.680 --> 00:08:18.600]  這段聖經就告訴你
[00:08:18.600 --> 00:08:20.520]  貪是一個很大的問題
[00:08:20.520 --> 00:08:22.680]  耶穌在這裏用到一個比喻
[00:08:22.680 --> 00:08:25.640]  貪心有很多方面的貪心
[00:08:25.640 --> 00:08:28.680]  首先我們看看貪是不顧親情
[00:08:28.680 --> 00:08:30.760]  你看看第十三至十四節
[00:08:30.760 --> 00:08:32.040]  人群中
[00:08:32.040 --> 00:08:33.320]  十三至十四節
[00:08:33.320 --> 00:08:35.880]  他說眾人有一個人對耶穌說
[00:08:35.880 --> 00:08:39.720]  夫子請你吩咐我的兄長和我分開家業
[00:08:39.720 --> 00:08:44.200]  耶穌說你這個人誰納我作你們段氏的官呢
[00:08:44.200 --> 00:08:46.120]  給你們分家業呢
[00:08:46.120 --> 00:08:48.920]  在這兩節聖經裏面我們看到
[00:08:48.920 --> 00:08:51.240]  我們不知道家裏發生了什麼事
[00:08:51.240 --> 00:08:53.160]  不知道家庭發生了什麼糾紛
[00:08:53.160 --> 00:08:55.400]  究竟誰是誰非
[00:08:55.400 --> 00:08:57.160]  是大佬對還是小佬對
[00:08:57.160 --> 00:08:58.920]  我們不知道
[00:08:58.920 --> 00:09:00.680]  也不需要猜
[00:09:00.680 --> 00:09:04.440]  但是這個故事就給我們一個很清楚
[00:09:04.440 --> 00:09:06.600]  千真萬確的事實
[00:09:06.600 --> 00:09:08.760]  為了錢的緣故兄弟不和
[00:09:08.760 --> 00:09:12.120]  為了錢的緣故為了家產的緣故兄弟相憎
[00:09:12.120 --> 00:09:15.560]  貪是不顧親情
[00:09:15.560 --> 00:09:17.880]  多少個家庭
[00:09:17.880 --> 00:09:20.360]  多少個婚姻是為了錢的緣故
[00:09:20.360 --> 00:09:22.360]  為了貪的緣故對駁家庭
[00:09:22.360 --> 00:09:25.560]  彼此鬥爭弄得極之不愉快
[00:09:25.560 --> 00:09:28.360]  多少個教會是因為錢的緣故而墮落
[00:09:28.360 --> 00:09:31.000]  錢是貪財是萬惡之根
[00:09:31.000 --> 00:09:32.200]  一點都沒有錯
[00:09:32.200 --> 00:09:35.000]  我們做牧師很多時候主持婚禮
[00:09:35.000 --> 00:09:39.080]  婚禮通常是叫一對新人跟著讀一個婚文
[00:09:39.080 --> 00:09:41.560]  婚文裏面有一句
[00:09:41.560 --> 00:09:43.400]  Till death do us part
[00:09:43.400 --> 00:09:45.000]  直至死我們才分開
[00:09:45.000 --> 00:09:46.040]  現在不是了
[00:09:46.040 --> 00:09:47.320]  不是說Till death
[00:09:47.320 --> 00:09:49.240]  是Till debt do us part
[00:09:49.400 --> 00:09:53.080]  如果錢有什麼債務就說再見了
[00:09:53.080 --> 00:09:55.800]  你會發覺在今天的社會裏面
[00:09:55.800 --> 00:09:58.840]  錢是很容易讓家庭撕裂
[00:09:58.840 --> 00:10:00.600]  可以讓教會撕裂
[00:10:00.600 --> 00:10:02.200]  可以讓朋友都沒得做
[00:10:02.200 --> 00:10:03.640]  是為了錢的緣故
[00:10:03.640 --> 00:10:06.280]  我們什麼親情都沒有了
[00:10:06.280 --> 00:10:08.440]  而這個人都很大膽
[00:10:08.440 --> 00:10:10.440]  你看看這個人怎麼大膽化
[00:10:10.440 --> 00:10:14.200]  我們翻譯中文聖經的時候
[00:10:14.200 --> 00:10:17.240]  就算是西人翻譯的華本
[00:10:17.240 --> 00:10:19.400]  但是受了中國文化影響
[00:10:19.400 --> 00:10:22.200]  往往是做得客氣一點
[00:10:22.200 --> 00:10:24.360]  但是原文的翻譯不是這樣的
[00:10:24.360 --> 00:10:26.680]  原文是怎麼說的呢
[00:10:26.680 --> 00:10:28.040]  中文翻譯就說
[00:10:28.040 --> 00:10:32.920]  夫子請你吩咐我兄長和我分開家園
[00:10:32.920 --> 00:10:35.320]  原文是沒有請的
[00:10:35.320 --> 00:10:36.600]  沒有個請字的
[00:10:36.600 --> 00:10:39.960]  是翻譯的人自己好人就加多個請
[00:10:39.960 --> 00:10:41.400]  好像請你什麼的
[00:10:41.400 --> 00:10:42.040]  不是啊
[00:10:42.040 --> 00:10:44.280]  原文是什麼意思啊
[00:10:44.280 --> 00:10:46.600]  叫我大哥快點加餐給我
[00:10:46.600 --> 00:10:47.640]  就是這樣
[00:10:47.640 --> 00:10:49.320]  就是洗人不洗本的
[00:10:49.320 --> 00:10:51.560]  就是洗人不洗本
[00:10:51.560 --> 00:10:53.720]  叫我大哥做這件事
[00:10:53.720 --> 00:10:55.320]  是完全不客氣的
[00:10:55.320 --> 00:10:57.560]  他以為這是公義
[00:10:57.560 --> 00:10:58.840]  以為這是正義
[00:10:58.840 --> 00:11:01.000]  現在我大哥這樣做是沒有正義的
[00:11:01.000 --> 00:11:02.280]  所以你告訴他
[00:11:02.280 --> 00:11:05.560]  有時我孫子向我投訴的時候
[00:11:05.560 --> 00:11:06.680]  哥哥什麼的
[00:11:06.680 --> 00:11:09.160]  爺爺叫我哥哥什麼的
[00:11:09.160 --> 00:11:12.840]  就是洗人不洗本的
[00:11:12.840 --> 00:11:14.600]  是一個
[00:11:14.600 --> 00:11:17.480]  或者這個人受摩西的法律影響
[00:11:17.480 --> 00:11:20.920]  摩西的法律法文27章就說過
[00:11:20.920 --> 00:11:25.000]  家業是摩西律法裡面所處理的一個課題
[00:11:25.000 --> 00:11:26.360]  所以覺得自己有理由
[00:11:26.360 --> 00:11:27.560]  覺得這個沒有道理
[00:11:27.560 --> 00:11:33.480]  他為了公義叫他快點來跟我分家產
[00:11:33.480 --> 00:11:34.920]  那耶穌怎麼回答他呢
[00:11:34.920 --> 00:11:35.880]  耶穌很有趣的
[00:11:35.880 --> 00:11:38.200]  我想每一個的長輩
[00:11:38.200 --> 00:11:39.080]  每一個傳道人
[00:11:39.080 --> 00:11:41.400]  每一個牧師都應該要看看耶穌怎麼做法
[00:11:41.400 --> 00:11:42.920]  耶穌怎麼說法
[00:11:42.920 --> 00:11:45.160]  耶穌不是說
[00:11:45.160 --> 00:11:49.720]  弟兄
[00:11:49.720 --> 00:11:51.080]  跟你慢慢談談
[00:11:51.080 --> 00:11:52.600]  他不是叫他弟兄
[00:11:52.600 --> 00:11:56.360]  耶穌也不是叫他先生
[00:11:56.360 --> 00:11:57.320]  你好好想想
[00:11:57.320 --> 00:11:59.320]  不是 耶穌叫你這個人
[00:11:59.320 --> 00:12:00.120]  Hey man
[00:12:00.120 --> 00:12:01.640]  現在用回
[00:12:01.640 --> 00:12:04.040]  耶穌用回這樣的
[00:12:04.040 --> 00:12:05.480]  你對我說什麼
[00:12:05.480 --> 00:12:07.240]  耶穌Hey man
[00:12:07.240 --> 00:12:09.000]  誰叫你納我做段士官
[00:12:09.000 --> 00:12:12.040]  誰叫我和你做和事佬
[00:12:12.040 --> 00:12:15.400]  耶穌是一個很聰明的人
[00:12:15.400 --> 00:12:19.720]  如果將自己放在家庭金錢上的糾紛
[00:12:19.720 --> 00:12:21.160]  做和事佬的時候
[00:12:21.160 --> 00:12:24.040]  是絕無可報
[00:12:24.040 --> 00:12:26.280]  絕無可報
[00:12:26.280 --> 00:12:28.280]  有些傳道人
[00:12:28.280 --> 00:12:29.560]  有些教會
[00:12:29.560 --> 00:12:32.120]  去理及這些家財紛爭
[00:12:32.120 --> 00:12:33.080]  理及這些的時候
[00:12:33.080 --> 00:12:34.440]  你是將你自己
[00:12:34.440 --> 00:12:36.680]  這叫不務正業
[00:12:36.680 --> 00:12:37.880]  聖經不是叫你做這些事
[00:12:37.880 --> 00:12:38.280]  你要做
[00:12:38.280 --> 00:12:40.440]  所以耶穌在這裡就很清楚告訴你
[00:12:40.440 --> 00:12:43.080]  誰叫你納我做段士官
[00:12:43.080 --> 00:12:45.000]  這句話就讓我們想起
[00:12:45.000 --> 00:12:46.280]  摩西
[00:12:46.280 --> 00:12:50.040]  摩西在埃及的王宮
[00:12:50.040 --> 00:12:52.920]  離開了皇帝王宮的地方
[00:12:52.920 --> 00:12:54.360]  最富繁榮的地方
[00:12:54.360 --> 00:12:58.280]  和那幫以色列人同路同步
[00:12:58.280 --> 00:12:59.720]  同受苦難
[00:12:59.720 --> 00:13:01.640]  看到有兩個以色列人在吵架
[00:13:01.640 --> 00:13:02.600]  於是摩西說
[00:13:02.600 --> 00:13:03.640]  你自己不要
[00:13:03.640 --> 00:13:05.000]  這樣被人欺負
[00:13:05.000 --> 00:13:05.960]  那兩個人怎樣
[00:13:05.960 --> 00:13:08.120]  誰納你做我的段士官
[00:13:08.120 --> 00:13:09.560]  可能這個人
[00:13:09.560 --> 00:13:11.560]  路加寫這句話
[00:13:11.560 --> 00:13:12.840]  都可能想起
[00:13:12.840 --> 00:13:14.280]  摩西這個故事
[00:13:14.280 --> 00:13:15.240]  但無論如何
[00:13:15.240 --> 00:13:16.440]  耶穌這個反應
[00:13:16.440 --> 00:13:19.000]  是給我們注意一樣很重要的東西
[00:13:19.000 --> 00:13:20.680]  我們不會將自己
[00:13:20.680 --> 00:13:23.480]  擺在一個這樣的地位裡面
[00:13:23.480 --> 00:13:26.680]  去搞一些
[00:13:26.680 --> 00:13:28.040]  永遠都不清
[00:13:28.040 --> 00:13:31.560]  家庭財務上的糾紛
[00:13:31.560 --> 00:13:33.800]  傳道人的目的一定是界限
[00:13:33.800 --> 00:13:35.480]  要講得清清楚楚
[00:13:35.480 --> 00:13:37.400]  但耶穌不是不理
[00:13:37.400 --> 00:13:38.680]  耶穌不是完全不理
[00:13:38.680 --> 00:13:40.200]  耶穌就趁著這個機會
[00:13:40.200 --> 00:13:41.720]  講一個更重要
[00:13:41.720 --> 00:13:43.480]  更重要核心的問題
[00:13:43.480 --> 00:13:45.400]  就是講貪的問題
[00:13:45.400 --> 00:13:47.720]  於是耶穌就告訴我們
[00:13:47.720 --> 00:13:49.000]  貪是永遠不會滿足
[00:13:49.000 --> 00:13:50.680]  我們看15-18字
[00:13:50.680 --> 00:13:52.200]  於是答對貪不算
[00:13:52.200 --> 00:13:55.560]  你們要謹慎自首
[00:13:55.560 --> 00:13:58.360]  一定要謹慎自首
[00:13:58.360 --> 00:14:00.040]  免去一切貪心
[00:14:00.040 --> 00:14:04.040]  因為人的生命不在乎家道豐富
[00:14:04.040 --> 00:14:06.760]  耶穌就跟他說
[00:14:06.760 --> 00:14:10.280]  他說你不可以
[00:14:10.280 --> 00:14:13.640]  你一定要謹慎自首
[00:14:13.640 --> 00:14:15.720]  免去一切貪心
[00:14:15.720 --> 00:14:18.360]  貪心這個字是一個很有趣的字
[00:14:18.360 --> 00:14:20.600]  貪心這個字在希臘文叫
[00:14:20.600 --> 00:14:23.160]  Pleionesion這個字
[00:14:23.160 --> 00:14:27.560]  Pleionesion這個字就好像一個獸
[00:14:27.560 --> 00:14:29.160]  一個怪獸
[00:14:29.160 --> 00:14:31.960]  這個怪獸是一切的字
[00:14:31.960 --> 00:14:34.840]  原文就是很多個面孔的怪獸
[00:14:34.840 --> 00:14:37.400]  Many faces of greed
[00:14:37.400 --> 00:14:40.280]  原來貪心是有很多不同的面孔
[00:14:40.280 --> 00:14:41.880]  有些是貪錢
[00:14:41.880 --> 00:14:44.040]  有些是貪名
[00:14:44.040 --> 00:14:45.400]  有些是貪權
[00:14:45.400 --> 00:14:46.680]  有些是貪色
[00:14:46.680 --> 00:14:48.760]  有些是貪小便宜
[00:14:48.760 --> 00:14:50.280]  大的不敢貪
[00:14:50.280 --> 00:14:51.960]  因為怕被人抓
[00:14:51.960 --> 00:14:54.120]  但小的就貪小便宜
[00:14:54.120 --> 00:14:56.360]  有些就不計較小便宜
[00:14:56.360 --> 00:14:58.440]  但貪是大財的
[00:14:58.440 --> 00:15:00.040]  有很多不同的
[00:15:00.040 --> 00:15:01.960]  Many faces of greed
[00:15:01.960 --> 00:15:04.360]  貪心這件事是每樣都有的
[00:15:04.360 --> 00:15:06.360]  就算有些人不敢做出來
[00:15:06.360 --> 00:15:07.400]  但心想一下
[00:15:07.400 --> 00:15:07.880]  貪
[00:15:07.880 --> 00:15:08.840]  Many faces of greed
[00:15:08.840 --> 00:15:11.160]  很多不同層面的
[00:15:11.160 --> 00:15:14.520]  耶穌就趁這個機會跟我們說
[00:15:14.520 --> 00:15:18.920]  你們要謹慎免去一切的貪心
[00:15:18.920 --> 00:15:20.600]  你要小心
[00:15:20.600 --> 00:15:23.720]  在我們的生命裏面有一隻怪獸
[00:15:23.720 --> 00:15:27.080]  那隻怪獸叫做貪心
[00:15:27.080 --> 00:15:28.200]  貪念
[00:15:28.200 --> 00:15:30.600]  這個貪念是拿人便宜的
[00:15:30.600 --> 00:15:32.040]  是拿取人家的東西的
[00:15:32.040 --> 00:15:34.520]  是有很多不同的面孔
[00:15:34.520 --> 00:15:36.360]  是叫我們去拿取
[00:15:36.360 --> 00:15:38.920]  來叫自己得到益處的
