
[00:00:00.000 --> 00:00:02.000]  (字幕:Sara, 歡迎訂閱)
[00:01:26.200 --> 00:01:29.000]  當我們成為神的子民之後
[00:01:29.000 --> 00:01:32.600]  神就讓我們能夠重歸於一個身份
[00:01:32.600 --> 00:01:34.800]  就是神的兒女的身份
[00:01:34.800 --> 00:01:38.400]  使到他的聖靈進入到我們裡面
[00:01:38.400 --> 00:01:43.400]  讓我們能夠去認定這個父與子
[00:01:43.400 --> 00:01:46.600]  或者父與女之間的關係
[00:01:46.600 --> 00:01:48.800]  甚至能夠承認
[00:01:48.800 --> 00:01:52.200]  所以這個引述阿爸父的稱呼
[00:01:52.200 --> 00:01:57.200]  其實就指導人對神的關係的認定
[00:01:57.200 --> 00:02:00.600]  在這個經文裡面
[00:02:00.600 --> 00:02:02.200]  保羅告訴我們知道
[00:02:02.200 --> 00:02:05.400]  神的子民其實是藉著
[00:02:05.400 --> 00:02:09.400]  差派他獨生兒子的聖靈
[00:02:09.400 --> 00:02:12.600]  來讓我們再次得到重生
[00:02:12.600 --> 00:02:14.200]  意思就是說
[00:02:14.200 --> 00:02:18.800]  神的子民必然會像父神的樣式
[00:02:18.800 --> 00:02:24.000]  而且同時能夠與父神有相同的本質
[00:02:24.000 --> 00:02:26.200]  所以當我們去還記得
[00:02:26.200 --> 00:02:31.000]  在這個創世記的第二章第七節裡面
[00:02:31.000 --> 00:02:35.600]  來到上帝做人的最後一個步驟的時候
[00:02:35.600 --> 00:02:39.400]  神就向人吹了一口氣
[00:02:39.400 --> 00:02:42.600]  吹了一口氣
[00:02:42.600 --> 00:02:44.200]  意思是什麼呢
[00:02:44.200 --> 00:02:49.400]  將一個神的靈吹進到人的鼻孔裡面
[00:02:49.400 --> 00:02:51.800]  而這個所謂吹進
[00:02:51.800 --> 00:02:59.000]  就是代表著聖靈如何進入到人的生命的過程
[00:02:59.000 --> 00:03:01.400]  所以這個也導致到
[00:03:01.400 --> 00:03:03.600]  在整個創造裡面
[00:03:03.600 --> 00:03:08.400]  人和其他的動物截然不同的原因
[00:03:08.400 --> 00:03:12.000]  因為人與其他的動物不一樣的就是
[00:03:12.000 --> 00:03:18.200]  人有上帝這個靈進入到人的生命裡面
[00:03:18.200 --> 00:03:21.400]  人既然有了上帝的樣式
[00:03:21.400 --> 00:03:26.600]  也同時擁有了上帝同樣的性情
[00:03:26.600 --> 00:03:29.000]  但到底是什麼性情呢
[00:03:29.000 --> 00:03:30.600]  是怎麼樣的模樣呢
[00:03:30.600 --> 00:03:33.800]  這個就是今天我們一起打開
[00:03:33.800 --> 00:03:39.200]  去看這個迦拉太書第五章二十二至二十三節裡面
[00:03:39.200 --> 00:03:42.200]  我們可以讀到其中一部分
[00:03:42.200 --> 00:03:45.600]  有關於神的性情是怎麼樣的
[00:03:45.600 --> 00:03:48.200]  在我們還沒看這兩節經文之前
[00:03:48.200 --> 00:03:49.800]  或者讓我們先回顧一下
[00:03:49.800 --> 00:03:52.400]  先前我們所看的經文
[00:03:52.400 --> 00:03:58.400]  在沒多久我們從第五章的第十六節
[00:03:58.400 --> 00:04:00.400]  至到去第二十一節裡面
[00:04:00.400 --> 00:04:03.400]  我們已經看過保羅曾經列舉出
[00:04:03.400 --> 00:04:07.000]  十五或者十六項方中情慾
[00:04:07.000 --> 00:04:09.800]  私慾的行為的表列
[00:04:09.800 --> 00:04:15.000]  雖然我們已經說過這個表列不是一個詳盡的表列
[00:04:15.000 --> 00:04:19.800]  不是說代表整個世界所有的私慾的事情
[00:04:19.800 --> 00:04:22.800]  都只是歸納在這十五或者十六樣東西裡面
[00:04:22.800 --> 00:04:26.400]  特別在第五章第二十一節最後說到
[00:04:26.400 --> 00:04:30.200]  甚至是不單止這十五十六樣
[00:04:30.200 --> 00:04:32.800]  還有類似的等類的
[00:04:32.800 --> 00:04:35.800]  意思就是說保羅其實很清楚說到
[00:04:35.800 --> 00:04:40.000]  其實這十五十六樣只不過是其中一些代表而已
[00:04:40.000 --> 00:04:43.200]  而更詳盡的可能有更多
[00:04:43.200 --> 00:04:46.600]  數之不盡那麼多的情慾的行為
[00:04:46.600 --> 00:04:50.800]  但是最重要的主旨就是要將這些
[00:04:50.800 --> 00:04:54.400]  遣移異見的行為
[00:04:54.400 --> 00:04:59.800]  憑血氣所行的事情的背後那種性情
[00:04:59.800 --> 00:05:05.400]  是怎樣與上帝原本在聖靈當中的性情
[00:05:05.400 --> 00:05:10.200]  是截然不同而且彼此不能並存的本質
[00:05:10.200 --> 00:05:13.400]  道了出來說得清楚明白讓我們知道
[00:05:13.400 --> 00:05:15.600]  既然如此
[00:05:15.600 --> 00:05:18.600]  接著保羅不只是說不像的部分
[00:05:18.600 --> 00:05:22.000]  所以保羅就要說更多關於
[00:05:22.000 --> 00:05:25.400]  神的子民又應該有些什麼的性情
[00:05:25.400 --> 00:05:29.600]  才能夠與上帝並存同在的呢
[00:05:29.600 --> 00:05:31.600]  這是一個很重要的題目
[00:05:31.600 --> 00:05:34.400]  因為這是涉及永恆的問題
[00:05:34.400 --> 00:05:37.000]  不是短短人生的幾十年的問題
[00:05:37.000 --> 00:05:39.600]  這就是今天所看的主題
[00:05:39.600 --> 00:05:42.600]  與神並存的聖靈果主
[00:05:42.600 --> 00:05:45.200]  The fruit of the Holy Spirit
[00:05:45.200 --> 00:05:50.200]  The one can ask to stay with the Lord forever in eternity
[00:05:50.200 --> 00:05:55.200]  我們先去看這兩節經文的頭一部分
[00:05:55.200 --> 00:05:58.200]  第五章第22節的上半節
[00:05:58.200 --> 00:06:03.000]  第五章第22節的上半節說什麼呢
[00:06:03.000 --> 00:06:04.600]  一開始他這麼說
[00:06:04.600 --> 00:06:07.800]  聖靈所結的果子
[00:06:07.800 --> 00:06:12.000]  和合本的翻譯加了一個動詞
[00:06:12.000 --> 00:06:14.000]  聖靈所結的果子
[00:06:14.000 --> 00:06:18.400]  或者我們稱之為一個形容的動詞
[00:06:18.400 --> 00:06:23.000]  用英文說文化就叫做participle
[00:06:23.000 --> 00:06:25.400]  聖靈所結的果子
[00:06:25.400 --> 00:06:28.400]  但在原文聖經裡很直接說到
[00:06:28.400 --> 00:06:31.400]  哪一個果子
[00:06:31.400 --> 00:06:32.200]  什麼果子
[00:06:32.200 --> 00:06:33.800]  聖靈的果子
[00:06:33.800 --> 00:06:38.400]  意思是這個果是在聖靈而出的
[00:06:38.400 --> 00:06:39.400]  所以簡單來說
[00:06:39.400 --> 00:06:41.600]  第一部分我們從這裡去看的就是
[00:06:41.600 --> 00:06:46.800]  神的子民的聖情原來是源於聖靈
[00:06:46.800 --> 00:06:51.200]  不是源於個人的道德操守的問題
[00:06:51.200 --> 00:06:54.200]  而是源自於聖靈
[00:06:54.200 --> 00:06:57.000]  是從神所賦予的靈
[00:06:57.000 --> 00:07:00.000]  使我們得到神的聖情
[00:07:00.000 --> 00:07:03.600]  這節最開始有兩個部分
[00:07:03.600 --> 00:07:07.800]  是很值得我們去小心去掌握的
[00:07:07.800 --> 00:07:11.600]  第一個部分就是果子只有一個
[00:07:11.600 --> 00:07:13.800]  所以在希臘文裡面用了
[00:07:13.800 --> 00:07:17.800]  kappos這個字眼
[00:07:17.800 --> 00:07:21.800]  是指哪一個單數的一個果子
[00:07:21.800 --> 00:07:26.400]  不是說有九樣的東西陳列出來
[00:07:26.400 --> 00:07:27.800]  就等於有九個果子
[00:07:27.800 --> 00:07:29.400]  隨便撿其中一個果子
[00:07:29.400 --> 00:07:30.400]  不是的
[00:07:30.400 --> 00:07:33.000]  這裡說到是一個的果子
[00:07:33.000 --> 00:07:36.800]  強調一個的意思就是合一性
[00:07:36.800 --> 00:07:37.800]  第二樣東西
[00:07:37.800 --> 00:07:41.200]  這裡說到源於指定的靈
[00:07:41.200 --> 00:07:42.800]  指定的靈是什麼
[00:07:42.800 --> 00:07:44.200]  其實如果我們看回
[00:07:44.200 --> 00:07:47.000]  加拉西書本身裡面的內容
[00:07:47.000 --> 00:07:49.000]  第三章第二節
[00:07:49.000 --> 00:07:52.000]  第三節第五節
[00:07:52.000 --> 00:07:54.600]  五章的第五節
[00:07:54.600 --> 00:07:57.000]  十六節至十八節裡面
[00:07:57.000 --> 00:07:59.400]  都已經重重複複說了
[00:07:59.400 --> 00:08:02.000]  那個靈是什麼
[00:08:02.000 --> 00:08:04.000]  哪一個指定的靈
[00:08:04.000 --> 00:08:05.200]  不是其他的靈
[00:08:05.200 --> 00:08:07.000]  是指定的那個
[00:08:07.000 --> 00:08:07.800]  那是誰
[00:08:07.800 --> 00:08:09.800]  原來在剛才我所列舉的
[00:08:09.800 --> 00:08:11.800]  這些經文裡面
[00:08:11.800 --> 00:08:13.200]  這些經節當中
[00:08:13.200 --> 00:08:14.600]  就指明了哪一個靈
[00:08:14.600 --> 00:08:17.600]  就是從耶穌基督的靈
[00:08:17.600 --> 00:08:19.600]  甚至是從父神
[00:08:19.600 --> 00:08:20.600]  直著主耶穌的靈
[00:08:20.600 --> 00:08:22.000]  差派來的靈
[00:08:22.000 --> 00:08:24.800]  這些經文你可以參詳一下
[00:08:24.800 --> 00:08:28.600]  其實保羅談論到這個果子
[00:08:28.600 --> 00:08:31.800]  是從聖靈所而來的
[00:08:31.800 --> 00:08:34.000]  是源於這個聖靈
[00:08:34.000 --> 00:08:35.600]  這個主題
[00:08:35.600 --> 00:08:39.000]  不只是在加拉西書裡面出現
[00:08:39.000 --> 00:08:42.600]  保羅同樣談到同一個果子
[00:08:42.600 --> 00:08:45.600]  是出現在這個《耳窟所書》
[00:08:45.600 --> 00:08:47.600]  第五章第九節
[00:08:47.600 --> 00:08:50.000]  只不過在《耳窟所書》裡面
[00:08:50.000 --> 00:08:53.200]  保羅用了另一個類似的形容
[00:08:53.200 --> 00:08:54.600]  去形容這個果子
[00:08:54.600 --> 00:08:58.200]  就稱之為一個光明的果子
[00:08:58.200 --> 00:09:00.000]  為什麼用了這個
[00:09:00.000 --> 00:09:01.800]  稱之為光明的果子
[00:09:01.800 --> 00:09:03.200]  其實是和上文
[00:09:03.200 --> 00:09:06.200]  在這個《耳窟所書》裡面的上文
[00:09:06.200 --> 00:09:07.200]  是有關係
[00:09:07.200 --> 00:09:09.200]  談論到原來這個靈
[00:09:09.200 --> 00:09:11.200]  是從光明而來的
[00:09:11.200 --> 00:09:15.200]  是從上帝光明之子這個主題而出的
[00:09:15.200 --> 00:09:17.200]  所以他用了光明
[00:09:17.200 --> 00:09:20.600]  去取代了聖靈這個陳述
[00:09:20.600 --> 00:09:23.200]  但其實如果我們仔細去看
[00:09:23.200 --> 00:09:26.000]  上文說到光明和聖靈的關係
[00:09:26.000 --> 00:09:28.400]  其實都是源自於上帝
[00:09:28.400 --> 00:09:30.800]  所以從這一段經文裡面
[00:09:30.800 --> 00:09:32.600]  無論保羅在《耳窟所書》
[00:09:32.600 --> 00:09:35.600]  或者我們今天所看的加拉西書
[00:09:35.600 --> 00:09:38.000]  都同樣表達到這個果子
[00:09:38.000 --> 00:09:39.600]  有這個特質
[00:09:39.600 --> 00:09:43.200]  這個特質是源自於上帝的靈
[00:09:43.200 --> 00:09:45.800]  而在《耳窟所書》裡面
[00:09:45.800 --> 00:09:49.200]  更加提及到這個果子
[00:09:49.200 --> 00:09:50.600]  有一些特點的
[00:09:50.600 --> 00:09:55.000]  就是有良善、公義、誠實
[00:09:55.000 --> 00:09:57.400]  而那個共通的其中一點
[00:09:57.400 --> 00:09:59.400]  就是這裡所說的良善
[00:09:59.400 --> 00:10:04.000]  Agapos Sunni
[00:10:04.000 --> 00:10:06.400]  就是說到這個良善的性質
[00:10:06.400 --> 00:10:09.000]  原來同樣是在加拉西書
[00:10:09.000 --> 00:10:11.200]  和《耳窟所書》裡面出現的
[00:10:11.200 --> 00:10:12.800]  所以從這裡
[00:10:12.800 --> 00:10:16.000]  無論是指到這個光明的果子也好
[00:10:16.000 --> 00:10:20.600]  或者是指到這裡所提到的聖靈果子
[00:10:20.600 --> 00:10:24.000]  其實都談論到上帝在舊約裡面
[00:10:24.000 --> 00:10:26.600]  有一個很重要的目的
[00:10:26.600 --> 00:10:29.000]  或者有一個行動是要做的
[00:10:29.000 --> 00:10:31.200]  就是在以西傑書
[00:10:31.200 --> 00:10:33.200]  The Book of Ezekiel
[00:10:33.200 --> 00:10:35.600]  裡面的第十一章
[00:10:35.600 --> 00:10:38.000]  從第十九節至二十節
[00:10:38.000 --> 00:10:41.200]  第三十六章第二十七節
[00:10:41.200 --> 00:10:44.600]  和三十七章第二十四節裡面
[00:10:44.600 --> 00:10:47.800]  都有一個共通的指出
[00:10:47.800 --> 00:10:51.400]  就是談論到神要藉著聖靈
[00:10:51.400 --> 00:10:54.000]  叫屬神的子民
[00:10:54.000 --> 00:10:58.000]  能夠重新有一顆新的心
[00:10:58.000 --> 00:11:01.200]  而這個新的心是源自於
[00:11:01.200 --> 00:11:03.600]  神所賜予人的靈
[00:11:03.600 --> 00:11:06.400]  而藉著這個靈
[00:11:06.400 --> 00:11:09.200]  就能夠讓神的子民
[00:11:09.200 --> 00:11:14.400]  可以甘心樂意地去遵從主的律例典章
[00:11:14.400 --> 00:11:17.800]  而且藉著這個心
[00:11:17.800 --> 00:11:19.400]  這個靈
[00:11:19.400 --> 00:11:21.600]  讓他們顯明出自己
[00:11:21.600 --> 00:11:24.800]  那個神子民的身份
[00:11:24.800 --> 00:11:26.400]  很多弟兄妹就不明白
[00:11:26.400 --> 00:11:29.000]  為什麼在《加拉太書》要強調這一點
[00:11:29.000 --> 00:11:32.800]  重重複複要談論到這個身份的問題
[00:11:32.800 --> 00:11:35.400]  因為《加拉太書》所重點的
[00:11:35.400 --> 00:11:37.600]  就是講到救恩的問題
[00:11:37.600 --> 00:11:40.400]  要救恩和創造神的創造
[00:11:40.400 --> 00:11:42.400]  是有直接關係的事情
[00:11:42.400 --> 00:11:44.800]  而這個兩者之間的關係
[00:11:44.800 --> 00:11:48.200]  那個身份就是確定能不能夠在永恆裡面
[00:11:48.200 --> 00:11:51.000]  進入到與神同處
[00:11:51.000 --> 00:11:53.600]  如果能夠與神同處的話
[00:11:53.600 --> 00:11:57.800]  我們必須要和上帝有一個共同的性情
[00:11:57.800 --> 00:12:00.000]  大家有共同的共信
[00:12:00.000 --> 00:12:02.200]  有共同的理念
[00:12:02.200 --> 00:12:04.200]  共同的了解
[00:12:04.200 --> 00:12:05.200]  才可以活到
[00:12:05.200 --> 00:12:06.000]  否則的話
[00:12:06.000 --> 00:12:07.000]  你走進去
[00:12:07.000 --> 00:12:08.800]  即是說上帝讓你進去
[00:12:08.800 --> 00:12:11.600]  如果你有不同的生命
[00:12:11.600 --> 00:12:12.800]  不同的性情
[00:12:12.800 --> 00:12:14.000]  不同的取向
[00:12:14.000 --> 00:12:15.600]  讓你進入到神國裡面
[00:12:15.600 --> 00:12:17.600]  只不過你天天在這裡受苦
[00:12:17.600 --> 00:12:19.800]  因為你和上帝不合
[00:12:19.800 --> 00:12:22.200]  不合就叫你和他一起住
[00:12:22.200 --> 00:12:23.800]  就只好吵架
[00:12:23.800 --> 00:12:26.800]  吵架上帝就不是想我們在一個永恆裡面
[00:12:26.800 --> 00:12:29.400]  上帝為仇為仇
[00:12:29.400 --> 00:12:31.800]  正如在前面《加拉太書》
[00:12:31.800 --> 00:12:33.600]  第五章十六至二十一節裡面
[00:12:33.600 --> 00:12:36.200]  所說到情慾的事情
[00:12:36.200 --> 00:12:37.400]  和聖靈的事情
[00:12:37.400 --> 00:12:39.800]  永遠是不能夠並存的
[00:12:39.800 --> 00:12:41.000]  上帝要告訴我們
[00:12:41.000 --> 00:12:41.800]  和他並存
[00:12:41.800 --> 00:12:44.000]  應該怎樣要有他的性情
[00:12:44.000 --> 00:12:46.000]  我用一個例子
[00:12:46.000 --> 00:12:47.800]  大家會比較容易了解
[00:12:47.800 --> 00:12:50.000]  就好像我們這樣
[00:12:50.000 --> 00:12:52.600]  我們作為一個加拿大的移民
[00:12:52.600 --> 00:12:54.800]  移民來到加拿大
[00:12:54.800 --> 00:12:57.400]  我們成為這個國家的一份子
[00:12:57.400 --> 00:13:00.600]  成為這個國家的國民
[00:13:00.600 --> 00:13:03.000]  我們必須要出於
[00:13:03.000 --> 00:13:04.800]  我們對這個國家的一些
[00:13:04.800 --> 00:13:09.600]  最基本的價值觀是認同的
[00:13:09.600 --> 00:13:12.400]  和我們要去享受到
[00:13:12.400 --> 00:13:14.400]  在加拿大的國民
[00:13:14.400 --> 00:13:17.800]  可享有的一個身份
[00:13:17.800 --> 00:13:20.400]  特權利與義務
[00:13:20.400 --> 00:13:22.600]  也是因為加拿大賦予了我們
[00:13:22.600 --> 00:13:25.600]  成為他一個國民的新身份
[00:13:25.600 --> 00:13:26.600]  我們再不是屬於
[00:13:26.600 --> 00:13:30.000]  以前我們所處的國家的身份
[00:13:30.000 --> 00:13:32.200]  我們屬於加拿大這個國家
[00:13:32.200 --> 00:13:34.400]  他所賦予給我們的身份
[00:13:34.400 --> 00:13:37.400]  所以我們會甘心願意
[00:13:37.400 --> 00:13:38.600]  來到住在這個國家
[00:13:38.600 --> 00:13:40.400]  進行在加拿大
[00:13:40.400 --> 00:13:43.000]  這裡的價值觀和這裡的法例
[00:13:43.000 --> 00:13:45.800]  當然我所指導的是一個
[00:13:45.800 --> 00:13:48.200]  在完善的制度之下
[00:13:48.200 --> 00:13:49.600]  那個基本價值觀
[00:13:49.600 --> 00:13:51.800]  當然在這個罪惡的世界裡面
[00:13:51.800 --> 00:13:55.400]  仍然有很多地方是被扭曲的事情
[00:13:55.400 --> 00:13:57.800]  但是至少當我們
[00:13:57.800 --> 00:13:59.800]  活在加拿大裡面的時候
[00:13:59.800 --> 00:14:02.000]  作為加拿大的公民
[00:14:02.000 --> 00:14:04.200]  我們會認同這裡的地方
[00:14:04.200 --> 00:14:05.800]  而不是我們說
[00:14:05.800 --> 00:14:07.600]  我活在一個國家裡面
[00:14:07.600 --> 00:14:09.000]  活在加拿大的當中
[00:14:09.000 --> 00:14:11.200]  雖然身在加拿大
[00:14:11.200 --> 00:14:13.800]  我們的心卻是於他國
[00:14:13.800 --> 00:14:15.600]  不是這樣的
[00:14:15.600 --> 00:14:18.400]  所以很多人來到加拿大的時候
[00:14:18.400 --> 00:14:20.200]  經常都爭論一個問題
[00:14:20.200 --> 00:14:22.400]  如果我們原居地的人
[00:14:22.400 --> 00:14:23.800]  參加一些比賽
[00:14:23.800 --> 00:14:26.000]  和我們加拿大作對壘
[00:14:26.000 --> 00:14:27.600]  我們應該對哪一隊呢
[00:14:27.600 --> 00:14:29.800]  有些人說我兩隊都支持了
[00:14:29.800 --> 00:14:32.400]  這些其實是拿來說的
[00:14:32.400 --> 00:14:35.600]  這些說出來其實是自欺欺人
[00:14:35.600 --> 00:14:37.600]  你屬於哪個國家
[00:14:37.600 --> 00:14:41.400]  你支持自己哪一隊的參加隊伍
[00:14:41.400 --> 00:14:44.200]  其實是表現出你對那個國家的投入
[00:14:44.200 --> 00:14:46.000]  如果你說我什麼都包了
[00:14:46.000 --> 00:14:49.000]  那你怪不得今天的人說我做地球人
[00:14:49.000 --> 00:14:51.200]  我不是哪個國家的人
[00:14:51.200 --> 00:14:55.400]  所以我的勢力影響全世界
[00:14:55.400 --> 00:14:57.600]  如果你是這樣的思維
[00:14:57.600 --> 00:15:01.400]  你就失去了原本在聖經裡面所看到的身份
[00:15:01.400 --> 00:15:05.800]  和認同的關係
[00:15:05.800 --> 00:15:09.000]  所以當我們在一個國家
[00:15:09.000 --> 00:15:11.000]  例如我們在加拿大的時候
[00:15:11.000 --> 00:15:12.200]  我不會來到加拿大
[00:15:12.200 --> 00:15:18.000]  我們要在這裡扭轉加拿大原本最原初的基本價值觀
[00:15:18.000 --> 00:15:19.800]  當然後來價值觀怎麼扭曲
[00:15:19.800 --> 00:15:22.000]  這個我們可以有權去參與去討論
[00:15:22.000 --> 00:15:25.600]  但是最基本的價值觀我們不可以去否定
[00:15:25.600 --> 00:15:28.200]  甚至說要扭曲變成別的價值觀
[00:15:28.200 --> 00:15:29.600]  我們不會這樣去做
[00:15:29.600 --> 00:15:35.400]  這個正正就是這個聖靈的果子要展示的目的
[00:15:35.400 --> 00:15:38.800]  因為保羅藉著這個比喻
[00:15:38.800 --> 00:15:42.200]  無論是從數量一個
[00:15:42.200 --> 00:15:48.200]  去相對先前這個的程欲的行為
[00:15:48.200 --> 00:15:51.000]  有眾多 一對眾多
[00:15:51.000 --> 00:15:53.000]  和本質的上面
[00:15:53.000 --> 00:15:55.200]  我們一會兒會詳細看看這些本質
[00:15:55.200 --> 00:15:57.800]  作為兩者的對比
[00:15:57.800 --> 00:16:05.200]  加強皆太宗教會對程欲和聖靈兩者之間的差別
[00:16:05.200 --> 00:16:08.800]  能夠有更深的認識和辨別
[00:16:08.800 --> 00:16:11.800]  當一個單一的果
[00:16:11.800 --> 00:16:17.200]  是指出我們有一個貫徹性統一和上帝的聖情
[00:16:17.200 --> 00:16:20.200]  是能夠同樣本質的時候
[00:16:20.200 --> 00:16:23.800]  就讓我們能夠可以保羅藉著這個分享
[00:16:23.800 --> 00:16:27.600]  給我們的皆太教會的眾信徒
[00:16:27.600 --> 00:16:32.200]  或者今天我們作為神的子民讀到這段聖經的時候
[00:16:32.200 --> 00:16:35.600]  就能夠有一個很準確的方案
[00:16:35.600 --> 00:16:37.600]  讓我們知道我們往後的日子
[00:16:37.600 --> 00:16:41.600]  我們其實要靠賴著與聖靈同行
[00:16:41.600 --> 00:16:44.800]  而去活出我們以下的生命生活
[00:16:44.800 --> 00:16:48.400]  不單止讓我們脫離昔日那種多樣
[00:16:48.400 --> 00:16:52.600]  而且分裂的憑血氣和程欲的墮落狀態
[00:16:52.600 --> 00:16:55.600]  其實如果你要滿足你的程欲
[00:16:55.600 --> 00:16:58.600]  其實你經常處於一個掙扎的狀態
[00:16:58.600 --> 00:17:02.000]  這樣也好 那樣也好 這樣也好 想那樣也好
[00:17:02.000 --> 00:17:05.000]  你經常心不能夠用英文說
[00:17:05.000 --> 00:17:07.600]  不能夠安靜下來
[00:17:07.600 --> 00:17:12.600]  你不斷在自己裡面去掙扎的情況
[00:17:12.600 --> 00:17:16.400]  但如果我們能夠脫離這樣的情況
[00:17:16.400 --> 00:17:20.400]  走向一個能夠與神在永恆生命上
[00:17:20.400 --> 00:17:22.400]  貫徹的生命的話
[00:17:22.400 --> 00:17:26.400]  這就是屬靈的果子的比喻的重點
[00:17:26.400 --> 00:17:30.400]  源自於上帝的靈
[00:17:30.400 --> 00:17:34.400]  而我們得著這個能夠與上帝貫徹的生命
[00:17:34.400 --> 00:17:38.400]  而這個生命就能夠讓我們在永恆當中
[00:17:38.400 --> 00:17:41.400]  所以保羅這個比喻
[00:17:41.400 --> 00:17:44.400]  對於當時加拉太宗教會的信徒
[00:17:44.400 --> 00:17:46.400]  是一個很重要的信息
[00:17:46.400 --> 00:17:50.400]  我們看的不是現在短短的時間裡
[00:17:50.400 --> 00:17:55.400]  用你自己的方法歸邊於哪一個群體裡
[00:17:55.400 --> 00:17:58.400]  可以得著最安恕的情況
[00:17:58.400 --> 00:18:02.400]  不是 因為我們的焦點是看永恆的裡面
[00:18:02.400 --> 00:18:05.400]  今世的日子裡
[00:18:05.400 --> 00:18:09.400]  你可能因為歸邊所以可以得到某些好處
[00:18:09.400 --> 00:18:12.400]  甚至那些好處你看可以一勞永逸
[00:18:12.400 --> 00:18:13.400]  其實不是的
[00:18:13.400 --> 00:18:16.400]  當那個情況改變了
[00:18:16.400 --> 00:18:17.400]  你又跟著要改變
[00:18:17.400 --> 00:18:20.400]  你的心永遠都不能夠平靜下來
[00:18:20.400 --> 00:18:25.400]  而且能夠在這些上上落落的狀態裡
[00:18:25.400 --> 00:18:28.400]  可能使你更加的掙扎 更加的矛盾
[00:18:28.400 --> 00:18:33.400]  而保羅就要讓加拉太教會脫離這種狀態
[00:18:33.400 --> 00:18:36.400]  不要再回到那些古靈精怪的角色
[00:18:36.400 --> 00:18:39.400]  各樣用人為思維所建立出來的神學
[00:18:39.400 --> 00:18:41.400]  以為這樣可以回到上帝的面前
[00:18:41.400 --> 00:18:46.400]  而是歸於上帝唯一指出的方法
[00:18:46.400 --> 00:18:51.400]  就是耶穌基督相信他 認罪悔改
[00:18:51.400 --> 00:18:54.400]  而藉著他所賜予的聖靈
[00:18:54.400 --> 00:18:57.400]  讓我們能夠走向上帝的方向
[00:18:57.400 --> 00:19:00.400]  這個就是這個比喻的最重要
[00:19:00.400 --> 00:19:04.400]  其中一個我們需要首先掌握的一個意思
[00:19:04.400 --> 00:19:09.400]  接著保羅就提出這九樣的屬靈
[00:19:09.400 --> 00:19:13.400]  從聖靈所帶來的屬靈的性情是怎樣的
[00:19:13.400 --> 00:19:19.400]  在這部分 從第22節的下半節至23節的上半節
[00:19:19.400 --> 00:19:23.400]  保羅列舉了九種的特質出來給我們看
[00:19:23.400 --> 00:19:27.400]  不過這九種的特質可以分為三大類別
[00:19:27.400 --> 00:19:34.400]  三種屬靈的特質
[00:19:34.400 --> 00:19:36.400]  我們一起看看好不好
[00:19:36.400 --> 00:19:39.400]  這邊有九種 大家可能都很熟悉的
[00:19:39.400 --> 00:19:41.400]  保羅在這裡說
[00:19:41.400 --> 00:19:50.400]  就是人愛喜樂和平忍耐恩慈良善信實溫柔節制
[00:19:50.400 --> 00:19:56.400]  就是忍耐喜樂和平忍耐恩慈良善
[00:19:56.400 --> 00:19:59.400]  信實溫柔節制
[00:19:59.400 --> 00:20:11.400]  是愛 喜樂 平安 耐忍 友善 善良 信仰 溫柔和自控
[00:20:11.400 --> 00:20:16.400]  同樣保羅在這裡表列了九項的
[00:20:16.400 --> 00:20:20.400]  這個有關於這個屬靈果子的特質
[00:20:20.400 --> 00:20:26.400]  雖然這個表列並非一個詳盡的表列
