
[00:00:00.000 --> 00:00:06.000]  高僧師妹讓我們在聆聽主導語詩
[00:02:04.000 --> 00:02:08.000]  接著他再說一句
[00:02:08.000 --> 00:02:11.000]  至於你要買甚麼補充鏈
[00:02:11.000 --> 00:02:13.000]  這些是你自己決定的事
[00:02:13.000 --> 00:02:18.000]  反映了一個很不同的思維
[00:02:18.000 --> 00:02:25.000]  亞洲人對於栽培子女的兒女
[00:02:25.000 --> 00:02:29.000]  是他們人生的首位
[00:02:29.000 --> 00:02:34.000]  甚至贏在起跑線的觀念
[00:02:34.000 --> 00:02:36.000]  真的很嚇人
[00:02:36.000 --> 00:02:39.000]  我曾經見過一個媽媽
[00:02:39.000 --> 00:02:42.000]  她要栽培她的子女
[00:02:42.000 --> 00:02:43.000]  應該這樣說
[00:02:43.000 --> 00:02:45.000]  她連子女都沒有的時候
[00:02:45.000 --> 00:02:46.000]  她只是結婚的時候
[00:02:46.000 --> 00:02:48.000]  她已經說
[00:02:48.000 --> 00:02:51.000]  我現在要好好養好自己的身體
[00:02:51.000 --> 00:02:54.000]  然後給我身體充足的養分
[00:02:54.000 --> 00:02:56.000]  當我懷孕的時候
[00:02:56.000 --> 00:03:00.000]  有充足的養分給我未來的小朋友
[00:03:00.000 --> 00:03:03.000]  然後她的智商要比別人高一點
[00:03:03.000 --> 00:03:06.000]  看身體會好一點
[00:03:06.000 --> 00:03:08.000]  然後她就可以在將來
[00:03:08.000 --> 00:03:11.000]  贏在起跑線
[00:03:11.000 --> 00:03:12.000]  不過很可惜
[00:03:12.000 --> 00:03:14.000]  後來我見到這個媽媽
[00:03:14.000 --> 00:03:16.000]  她的兒子真的這樣做
[00:03:16.000 --> 00:03:22.000]  但她的兒子是個傷殘的小朋友
[00:03:22.000 --> 00:03:25.000]  不是道理說
[00:03:25.000 --> 00:03:28.000]  這種思維已經走向極端
[00:03:28.000 --> 00:03:32.000]  於是極端到一個什麼地步呢
[00:03:32.000 --> 00:03:36.000]  就是如果我有小朋友
[00:03:36.000 --> 00:03:40.000]  我就要給他最好的
[00:03:40.000 --> 00:03:42.000]  什麼叫做最好呢
[00:03:42.000 --> 00:03:44.000]  最好的環境栽培他
[00:03:44.000 --> 00:03:46.000]  最好的老師
[00:03:46.000 --> 00:03:48.000]  所以我要找一個最好的學校
[00:03:48.000 --> 00:03:51.000]  名校就一定是首選
[00:03:51.000 --> 00:03:54.000]  因為名校進去之後
[00:03:54.000 --> 00:03:56.000]  他就已經贏了很多人很多
[00:03:56.000 --> 00:03:59.000]  名校將來他的同學
[00:03:59.000 --> 00:04:04.000]  個個都是有名有出名的人士
[00:04:04.000 --> 00:04:05.000]  他的networking
[00:04:05.000 --> 00:04:08.000]  他將來和這個世界的接觸
[00:04:08.000 --> 00:04:10.000]  就會更加的好
[00:04:10.000 --> 00:04:13.000]  而名校有名的老師
[00:04:13.000 --> 00:04:18.000]  而名的老師也能夠將最好的教導教給他
[00:04:18.000 --> 00:04:22.000]  我今天不是和大家討論
[00:04:22.000 --> 00:04:26.000]  帶小孩教小孩或栽培兒女這個問題
[00:04:26.000 --> 00:04:30.000]  不過這種思維
[00:04:30.000 --> 00:04:36.000]  在東方的信徒基督徒裏面
[00:04:36.000 --> 00:04:41.000]  如果將他轉化進入基督教裏面
[00:04:41.000 --> 00:04:43.000]  就變成怎樣呢
[00:04:43.000 --> 00:04:47.000]  我要有好的靈性
[00:04:47.000 --> 00:04:49.000]  我要有好的屬靈成長
[00:04:49.000 --> 00:04:56.000]  於是我要去找一間最好的屬靈的環境的教會
[00:04:56.000 --> 00:04:59.000]  所以超級巨型教會
[00:04:59.000 --> 00:05:01.000]  Mega Church就最適合了
[00:05:01.000 --> 00:05:03.000]  因為他們有各式各樣的資源
[00:05:03.000 --> 00:05:05.000]  使他們有各式各樣的事工
[00:05:05.000 --> 00:05:09.000]  而有各式各樣的輔導和支援
[00:05:09.000 --> 00:05:13.000]  使我們能夠在靈性上比其他人好
[00:05:13.000 --> 00:05:16.000]  而這些超級巨型的教會
[00:05:16.000 --> 00:05:21.000]  往往也有非常出名的傳道人或明星講員
[00:05:21.000 --> 00:05:23.000]  而這些明星講員
[00:05:23.000 --> 00:05:27.000]  也可以提供最一流的世界級的講道
[00:05:27.000 --> 00:05:32.000]  而這種講道就能夠使我們招攬更多的信徒
[00:05:32.000 --> 00:05:35.000]  在世界各地的進入教會的當中
[00:05:35.000 --> 00:05:39.000]  我在這間教會的網絡會更好
[00:05:39.000 --> 00:05:42.000]  於是我在這個世界就有更大的影響力
[00:05:42.000 --> 00:05:47.000]  我就能夠傳柱更有效
[00:05:47.000 --> 00:05:50.000]  熟不熟悉這種講法
[00:05:50.000 --> 00:05:54.000]  我曾經認識一位同學
[00:05:54.000 --> 00:05:56.000]  很好的一位女同學
[00:05:56.000 --> 00:05:59.000]  因為女同學我在大學的時候跟她同班
[00:05:59.000 --> 00:06:03.000]  因為我跟她也有同修環境規劃的課程
[00:06:03.000 --> 00:06:06.000]  好幾課我都跟她一起上課
[00:06:06.000 --> 00:06:09.000]  有時候上課中段的時間
[00:06:09.000 --> 00:06:12.000]  大家都知道她是基督徒
[00:06:12.000 --> 00:06:13.000]  就聊聊天
[00:06:13.000 --> 00:06:16.000]  她說:說起你是什麼背景
[00:06:16.000 --> 00:06:18.000]  她說:我是聖公會的
[00:06:18.000 --> 00:06:20.000]  我說:哦!你是聖公會的
[00:06:20.000 --> 00:06:22.000]  我說:有機會來一下我的教會
[00:06:22.000 --> 00:06:24.000]  我們教會是浸信會的
[00:06:24.000 --> 00:06:25.000]  來參觀一下
[00:06:25.000 --> 00:06:27.000]  她說:我們不去浸信會的
[00:06:27.000 --> 00:06:30.000]  浸信會不適合我們
[00:06:30.000 --> 00:06:32.000]  我就覺得很奇怪
[00:06:32.000 --> 00:06:34.000]  為什麼浸信會不適合他們呢?
[00:06:34.000 --> 00:06:39.000]  她說:因為我爸媽是聖公會的
[00:06:39.000 --> 00:06:41.000]  我爸媽的父母
[00:06:41.000 --> 00:06:43.000]  即是我的祖父輩也是聖公會的
[00:06:43.000 --> 00:06:45.000]  我的兄弟姐妹也是聖公會的
[00:06:45.000 --> 00:06:48.000]  他們的家人也是聖公會的
[00:06:48.000 --> 00:06:51.000]  他們有些家人甚至是聖公會的牧者
[00:06:51.000 --> 00:06:54.000]  所以我們一生都是跟聖公會走在一起的
[00:06:54.000 --> 00:06:56.000]  我說:為什麼要去聖公會呢?
[00:06:56.000 --> 00:06:58.000]  她說:因為我們家人
[00:06:58.000 --> 00:07:00.000]  我爸媽也是做教書的
[00:07:00.000 --> 00:07:03.000]  都在聖公會學校裡面教書
[00:07:03.000 --> 00:07:04.000]  而且那些聖公會的學校
[00:07:04.000 --> 00:07:07.000]  也是很出名的聖公會學校
[00:07:07.000 --> 00:07:10.000]  所以她一生是在聖公會
[00:07:10.000 --> 00:07:12.000]  說得比較俗一點
[00:07:12.000 --> 00:07:15.000]  喝聖公會的奶水大的
[00:07:15.000 --> 00:07:19.000]  我怎麼能夠離開聖公會呢?
[00:07:19.000 --> 00:07:22.000]  我在這裡不是批評聖公會
[00:07:22.000 --> 00:07:25.000]  我是想大家留意一點
[00:07:25.000 --> 00:07:31.000]  如果一個屬靈的生命的成長
[00:07:31.000 --> 00:07:40.000]  是用這一套思維在這個世界運作的話
[00:07:40.000 --> 00:07:44.000]  我就要回頭去問一個問題
[00:07:44.000 --> 00:07:49.000]  這是不是耶穌基督在聖經裡教導的
[00:07:49.000 --> 00:07:53.000]  屬靈生命的成長應有的環境
[00:07:53.000 --> 00:07:57.000]  和應有的運作
[00:07:57.000 --> 00:08:01.000]  甚至說得更加原始一點的
[00:08:01.000 --> 00:08:05.000]  這種思想是不是耶穌基督教導的呢?
[00:08:05.000 --> 00:08:08.000]  作為一個基督徒
[00:08:08.000 --> 00:08:10.000]  大家今天在這個世界裡
[00:08:10.000 --> 00:08:15.000]  其實都是走一條回到上帝的回歸路
[00:08:15.000 --> 00:08:17.000]  我再重新說一次
[00:08:17.000 --> 00:08:21.000]  這個觀念是很需要大家清楚知道
[00:08:21.000 --> 00:08:23.000]  每一個信徒
[00:08:23.000 --> 00:08:30.000]  我們都是走一條回到上帝的道路
[00:08:30.000 --> 00:08:33.000]  你怎麼走呢?
[00:08:33.000 --> 00:08:36.000]  是一個很關鍵的事情
[00:08:36.000 --> 00:08:41.000]  如果我們所走的這條路
[00:08:41.000 --> 00:08:45.000]  是按照我剛才所說的那套思想
[00:08:45.000 --> 00:08:50.000]  假若這套思想不是在聖經裡找到的
[00:08:50.000 --> 00:08:52.000]  那我想問
[00:08:52.000 --> 00:08:57.000]  你走的是不是真的回歸上帝的路呢?
[00:08:57.000 --> 00:08:59.000]  另外一個問題
[00:08:59.000 --> 00:09:03.000]  The flip side of the coin
[00:09:03.000 --> 00:09:06.000]  耶穌又怎麼教我們走這條路呢?
[00:09:06.000 --> 00:09:13.000]  今天正正就是我想和大家一起思想的經文
[00:09:13.000 --> 00:09:17.000]  這段經文在教會裡說了很多年
[00:09:17.000 --> 00:09:22.000]  很多傳道人和很多目者都很喜歡說的一段經文
[00:09:22.000 --> 00:09:25.000]  這段經文我給了一個題目
[00:09:25.000 --> 00:09:29.000]  叫做「今心領略主的心思」
[00:09:29.000 --> 00:09:30.000]  你會覺得很奇怪
[00:09:30.000 --> 00:09:32.000]  這段經文為什麼會給了一個這樣的題目
[00:09:32.000 --> 00:09:35.000]  我逐一和大家解釋
[00:09:35.000 --> 00:09:37.000]  不過當你逐步理解的時候
[00:09:37.000 --> 00:09:41.000]  你就會明白到原來這段經文
[00:09:41.000 --> 00:09:45.000]  和我們這麼多年所聽到的東西
[00:09:45.000 --> 00:09:48.000]  有多大的差別
[00:09:48.000 --> 00:09:52.000]  而這些差別可能對你整個屬靈的生命成長
[00:09:52.000 --> 00:09:55.000]  有一個很不一樣的發展
[00:09:55.000 --> 00:09:59.000]  我希望和大家一起去看看這段經文說了些什麼
[00:09:59.000 --> 00:10:01.000]  這段經文不是很長
[00:10:01.000 --> 00:10:04.000]  我希望和大家一起去看的是
[00:10:04.000 --> 00:10:07.000]  馬太福音第十三章第二十四節第三十節
[00:10:07.000 --> 00:10:09.000]  到這裡我一起來讀吧
[00:10:09.000 --> 00:10:13.000]  耶穌又設個比喻對他們說
[00:10:13.000 --> 00:10:17.000]  天過好象人殺好種在田裡
[00:10:17.000 --> 00:10:20.000]  及至人睡覺的時候
[00:10:20.000 --> 00:10:25.000]  有仇敵來將敗子殺在墨池裡就走了
[00:10:25.000 --> 00:10:28.000]  到掌苗吐水的時候
[00:10:28.000 --> 00:10:31.000]  敗子也顯出來
[00:10:31.000 --> 00:10:34.000]  前主的僕人來告訴他說
[00:10:34.000 --> 00:10:39.000]  主啊,你不是殺好種在田裡嗎?
[00:10:39.000 --> 00:10:41.000]  從哪裡來的敗子呢?
[00:10:41.000 --> 00:10:44.000]  主人說,這是仇敵做的
[00:10:44.000 --> 00:10:49.000]  僕人說,你要我們去告出來嗎?
[00:10:49.000 --> 00:10:55.000]  主人說,不必,恐怕好肉子連墨子也不出來
[00:10:55.000 --> 00:11:00.000]  容這兩樣一起長,等著收割
[00:11:00.000 --> 00:11:04.000]  當收割的時候,我要對收割的人說
[00:11:04.000 --> 00:11:07.000]  先將敗子肉出來
[00:11:07.000 --> 00:11:14.000]  菌成菌,流著消,唯有墨子要收到蒼女
[00:11:14.000 --> 00:11:19.000]  這段聖經中文有些字眼比較陌生
[00:11:19.000 --> 00:11:22.000]  大家難讀的,譬如敗子這個敗字
[00:11:22.000 --> 00:11:27.000]  這個字可以讀幣的,可以讀敗子,可以讀幣子
[00:11:27.000 --> 00:11:29.000]  悉隨尊便
[00:11:29.000 --> 00:11:34.000]  另外那裡說到僕人跟他說
[00:11:34.000 --> 00:11:41.000]  你要我們去告出來還是肉出來
[00:11:41.000 --> 00:11:44.000]  有兩個字眼,我上網查過
[00:11:44.000 --> 00:11:48.000]  這兩個字眼隨你喜歡怎麼讀
[00:11:48.000 --> 00:11:52.000]  不過無論怎麼讀,你要知道是什麼意思就行了
[00:11:52.000 --> 00:11:56.000]  幣子是說野草,野的種子
[00:11:56.000 --> 00:12:01.000]  我們家裡經常有的,前院後院
[00:12:01.000 --> 00:12:08.000]  另外一個字眼就是連根抽出
[00:12:08.000 --> 00:12:13.000]  先做一些介紹
[00:12:13.000 --> 00:12:19.000]  我剛才已經說過,這段經文已經說得很熟很懶
[00:12:19.000 --> 00:12:21.000]  為什麼呢?
[00:12:21.000 --> 00:12:27.000]  因為跟前文的比喻,殺好眾的比喻
[00:12:27.000 --> 00:12:31.000]  我把它稱之為關聯比喻
[00:12:31.000 --> 00:12:35.000]  Siblings Parables
[00:12:35.000 --> 00:12:43.000]  從第十三章的第一節讀到第二十三節
[00:12:43.000 --> 00:12:52.000]  整個殺好種的主人的比喻
[00:12:52.000 --> 00:12:57.000]  我給了另一個標題
[00:12:57.000 --> 00:13:04.000]  殺好種的人對殺敗子的人的比喻
[00:13:04.000 --> 00:13:06.000]  這個很複雜,牧師
[00:13:06.000 --> 00:13:10.000]  不複雜的,其實都是說那個人
[00:13:10.000 --> 00:13:14.000]  跟一個人說,那個人就是田主
[00:13:14.000 --> 00:13:16.000]  擁有這塊地的人
[00:13:16.000 --> 00:13:21.000]  擁有這塊地的人是一個殺好種的人
[00:13:21.000 --> 00:13:23.000]  所以第一個比喻就是說他
[00:13:23.000 --> 00:13:28.000]  接下來從這裡第二十四節開始
[00:13:28.000 --> 00:13:31.000]  就會開始介紹給我們知道
[00:13:31.000 --> 00:13:34.000]  另一個情況
[00:13:34.000 --> 00:13:37.000]  就是這個同樣殺好種的主人,田主
[00:13:37.000 --> 00:13:42.000]  他知道有一個殺壞種子的人
[00:13:42.000 --> 00:13:46.000]  做了一些事情在他自己的地上
[00:13:46.000 --> 00:13:49.000]  跟著他對這件事的處理方法
[00:13:49.000 --> 00:13:53.000]  說來說去都是同一個人,田主
[00:13:53.000 --> 00:13:58.000]  所以當我們讀這段聖經的時候
[00:13:58.000 --> 00:14:02.000]  絕對不應該漏了的就是
[00:14:02.000 --> 00:14:07.000]  這兩個比喻因為稱為Sibling Parables
[00:14:07.000 --> 00:14:12.000]  所以他們是互相緊扣,互相回應
[00:14:12.000 --> 00:14:16.000]  而在這兩段聖經裡
[00:14:16.000 --> 00:14:20.000]  都有一個截然清楚的結構
[00:14:20.000 --> 00:14:24.000]  如果大家仔細去看的時候
[00:14:24.000 --> 00:14:27.000]  打開本聖經
[00:14:27.000 --> 00:14:29.000]  馬太福音第十三章的時候
[00:14:29.000 --> 00:14:33.000]  我們會發現從馬太福音第十三章第一節
[00:14:33.000 --> 00:14:36.000]  至到第二十三節
[00:14:36.000 --> 00:14:43.000]  從第二十四節至到第四十三節
[00:14:43.000 --> 00:14:46.000]  有一個很類似的結構
[00:14:46.000 --> 00:14:51.000]  他們分別都會說了一個比喻的內容
[00:14:51.000 --> 00:14:57.000]  然後在最後解釋這個比喻是什麼意思
[00:14:57.000 --> 00:15:02.000]  然後在中間就會夾雜了一些解釋
[00:15:02.000 --> 00:15:05.000]  運作這個比喻的目的
[00:15:05.000 --> 00:15:09.000]  或者這個比喻的使用的原意
[00:15:09.000 --> 00:15:13.000]  我們再看一看
[00:15:13.000 --> 00:15:16.000]  第十三章的第一節至到第九節
[00:15:16.000 --> 00:15:20.000]  是說了殺好種的人的比喻
[00:15:20.000 --> 00:15:25.000]  殺了好種在自己的田地四個不同的地方
[00:15:25.000 --> 00:15:29.000]  然後從第十節至到第十七節
[00:15:29.000 --> 00:15:34.000]  就解釋用比喻的原因或者目的
[00:15:34.000 --> 00:15:37.000]  然後去到第十八節至到第二十三節
[00:15:37.000 --> 00:15:41.000]  就解釋殺好種的比喻的意義
[00:15:41.000 --> 00:15:45.000]  這個夾心的結構又出現了
[00:15:45.000 --> 00:15:49.000]  從第二十四節至到第三十節
[00:15:49.000 --> 00:15:54.000]  就說了好種的主人
[00:15:54.000 --> 00:15:58.000]  知道有殺壞好種的人
[00:15:58.000 --> 00:16:00.000]  做了一些事情在地上之後
[00:16:00.000 --> 00:16:03.000]  他的判斷的比喻
[00:16:03.000 --> 00:16:06.000]  然後去到最後你看看第三十六節
[00:16:06.000 --> 00:16:09.000]  去到第四十三節又解釋這個
[00:16:09.000 --> 00:16:15.000]  弊子被殺在好土上面之後
[00:16:15.000 --> 00:16:20.000]  這個主人的最終決定是怎麼樣
[00:16:20.000 --> 00:16:25.000]  然後中間也同樣夾雜了用比喻的目的
[00:16:25.000 --> 00:16:31.000]  不過不過在這裡中間
[00:16:31.000 --> 00:16:34.000]  在解釋的過程當中多了兩個比喻
[00:16:34.000 --> 00:16:40.000]  叫做戒菜種的比喻和烤的比喻
[00:16:40.000 --> 00:16:42.000]  下個主人我們會說的
[00:16:42.000 --> 00:16:46.000]  我遲些再和大家分析
[00:16:46.000 --> 00:16:50.000]  不過這段聖經從第二十四節
[00:16:50.000 --> 00:16:52.000]  一直到第四十三節
[00:16:52.000 --> 00:16:54.000]  我會分四堂和大家說的
[00:16:54.000 --> 00:16:57.000]  所以大家應該不會太困難去理解
[00:16:57.000 --> 00:17:03.000]  在這個結構裡就告訴我們一個很重要的事實
[00:17:03.000 --> 00:17:09.000]  這兩套的比喻同樣以夾心結構
[00:17:09.000 --> 00:17:12.000]  Chaostric Structure來寫成的時候
[00:17:12.000 --> 00:17:15.000]  原來它們彼此重疊
[00:17:15.000 --> 00:17:17.000]  而且在重疊的過程當中
[00:17:17.000 --> 00:17:19.000]  彼此互相緊扣
[00:17:19.000 --> 00:17:23.000]  而這兩個緊扣都圍繞著同一個主題
[00:17:23.000 --> 00:17:31.000]  如果大家聽了三堂殺好種的人的比喻之後
[00:17:31.000 --> 00:17:33.000]  你應該不會再陌生
[00:17:33.000 --> 00:17:36.000]  也不應該再說錯
[00:17:36.000 --> 00:17:41.000]  這個殺好種的人的比喻的主題是說
[00:17:41.000 --> 00:17:45.000]  人和神之間的交通
[00:17:45.000 --> 00:17:48.000]  所以我們用了三堂的時間
[00:17:48.000 --> 00:17:51.000]  用了一個今天常用的比喻
[00:17:51.000 --> 00:17:55.000]  叫做VPN Virtual Private Network
[00:17:55.000 --> 00:17:57.000]  虛擬私人網絡
[00:17:57.000 --> 00:18:01.000]  在一個互聯網的世界
[00:18:01.000 --> 00:18:04.000]  什麼思想都有的情況下
[00:18:04.000 --> 00:18:07.000]  我們作為信徒仍然可以準確地
[00:18:07.000 --> 00:18:11.000]  知道上帝唯一要我們知道的訊息
[00:18:11.000 --> 00:18:13.000]  VPN就是這個意思
[00:18:13.000 --> 00:18:17.000]  經過互聯網其他人沒那麼容易
[00:18:17.000 --> 00:18:19.000]  其實有辦法的
[00:18:19.000 --> 00:18:23.000]  去知道你們中間要做什麼訊息
[00:18:23.000 --> 00:18:27.000]  今天來到這段位置的比喻
[00:18:27.000 --> 00:18:29.000]  我分為兩部分和大家一起去看
[00:18:29.000 --> 00:18:31.000]  第一部分
[00:18:31.000 --> 00:18:37.000]  從第24節至第28節的上半部
[00:18:37.000 --> 00:18:39.000]  告訴我們原來
[00:18:39.000 --> 00:18:46.000]  我們上帝計劃了一條不平坦的
[00:18:46.000 --> 00:18:48.000]  屬靈的道路給我們走
[00:18:48.000 --> 00:18:52.000]  法律計劃了一條不平坦的
[00:18:52.000 --> 00:18:54.000]  屬靈的道路給我們走
[00:18:54.000 --> 00:18:57.000]  你沒聽錯
[00:18:57.000 --> 00:19:00.000]  我這個說法
[00:19:00.000 --> 00:19:05.000]  和你在大部分教會聽到的應該不同
[00:19:05.000 --> 00:19:08.000]  絕大部分的教會告訴你
[00:19:08.000 --> 00:19:09.000]  信主吧
[00:19:09.000 --> 00:19:13.000]  信了主你道路亨通
[00:19:13.000 --> 00:19:14.000]  信了主之後
[00:19:14.000 --> 00:19:17.000]  你的人生會很豐盛
[00:19:17.000 --> 00:19:21.000]  豐盛過後再更豐盛
[00:19:21.000 --> 00:19:26.000]  但原來上主設計給我們走的路
[00:19:26.000 --> 00:19:31.000]  是一條不平坦的屬靈的道路
[00:19:31.000 --> 00:19:34.000]  我們一起看看這段聖經說什麼
[00:19:34.000 --> 00:19:38.000]  從第24節至第28節的上半節
[00:19:38.000 --> 00:19:42.000]  耶穌在這裡又設一個比喻
[00:19:42.000 --> 00:19:46.000]  對他們說
[00:19:46.000 --> 00:19:49.000]  他們是誰呢?
[00:19:49.000 --> 00:19:51.000]  門徒?
[00:19:51.000 --> 00:19:53.000]  根據上文下你告訴他們
[00:19:53.000 --> 00:19:56.000]  耶穌再次在群眾裡跟他們說話
[00:19:56.000 --> 00:20:00.000]  所以他們是指群眾
[00:20:00.000 --> 00:20:02.000]  耶穌說
[00:20:02.000 --> 00:20:07.000]  天國好像人殺好種在田裡
[00:20:07.000 --> 00:20:14.000]  回應先前殺好種的田主的行動
[00:20:14.000 --> 00:20:16.000]  為什麼要這樣說呢?
[00:20:16.000 --> 00:20:18.000]  留在腦海裡
[00:20:18.000 --> 00:20:21.000]  不過最重要的是
[00:20:21.000 --> 00:20:23.000]  殺好種的人
[00:20:23.000 --> 00:20:29.000]  原來是象徵在田裡做了功夫
[00:20:29.000 --> 00:20:31.000]  及之人睡覺的時候
[00:20:31.000 --> 00:20:34.000]  在原文聖經說
[00:20:34.000 --> 00:20:40.000]  所有人睡覺的時候
[00:20:40.000 --> 00:20:44.000]  有仇敵來了
[00:20:44.000 --> 00:20:47.000]  有仇敵或仇敵
[00:20:47.000 --> 00:20:50.000]  中文動詞是仇
[00:20:50.000 --> 00:20:52.000]  名詞是仇
[00:20:52.000 --> 00:20:55.000]  有仇敵就來了
[00:20:55.000 --> 00:21:00.000]  將敗子殺在墨子裡就走了
[00:21:00.000 --> 00:21:03.000]  在這節聖經裡記載了
[00:21:03.000 --> 00:21:09.000]  這個仇敵原來趁你們不是在做事的時候
[00:21:09.000 --> 00:21:13.000]  睡覺的時候
[00:21:13.000 --> 00:21:17.000]  就來做事了
[00:21:17.000 --> 00:21:20.000]  然後怎樣呢?
[00:21:20.000 --> 00:21:23.000]  到長苗吐水的時候
[00:21:23.000 --> 00:21:25.000]  給時間的
[00:21:25.000 --> 00:21:28.000]  敗子也顯出來
[00:21:28.000 --> 00:21:30.000]  敗子就是野草
[00:21:30.000 --> 00:21:32.000]  又重新生出來
[00:21:32.000 --> 00:21:36.000]  然後田主的僕人就來跟田主說
[00:21:36.000 --> 00:21:42.000]  主啊!你不是殺好種在田裡嗎?
[00:21:42.000 --> 00:21:45.000]  從哪裡來的敗子呢?
[00:21:45.000 --> 00:21:49.000]  主人說:這是仇敵做的
[00:21:49.000 --> 00:21:53.000]  有趣的一段經文
[00:21:53.000 --> 00:21:55.000]  第一件事
[00:21:55.000 --> 00:21:59.000]  我們會看到
[00:21:59.000 --> 00:22:02.000]  殺好種的人
[00:22:02.000 --> 00:22:04.000]  他是一個好的動機
[00:22:04.000 --> 00:22:06.000]  我之前已經說了
[00:22:06.000 --> 00:22:08.000]  在殺好種的比喻裡
[00:22:08.000 --> 00:22:12.000]  他是一個沒有慈心的田主
[00:22:12.000 --> 00:22:17.000]  他殺種不是因為你將會怎樣對他
[00:22:17.000 --> 00:22:18.000]  有什麼回應
[00:22:18.000 --> 00:22:23.000]  他才決定殺不殺種在地上
[00:22:23.000 --> 00:22:27.000]  什麼土地他都殺
[00:22:27.000 --> 00:22:30.000]  路邊的石頭上也殺
[00:22:30.000 --> 00:22:32.000]  荊棘裡的也殺
[00:22:32.000 --> 00:22:34.000]  淺土的也殺
[00:22:34.000 --> 00:22:37.000]  好土的更加會殺
[00:22:37.000 --> 00:22:41.000]  他將種每個人都殺
[00:22:41.000 --> 00:22:43.000]  每個人都有份
[00:22:43.000 --> 00:22:47.000]  等於你能夠聽到神的話
[00:22:47.000 --> 00:22:51.000]  不是因為你特別有什麼好處
[00:22:51.000 --> 00:22:53.000]  優點
[00:22:53.000 --> 00:22:57.000]  不是因為你比什麼人特別讀書多
[00:22:57.000 --> 00:23:00.000]  不是因為你特別有錢
[00:23:00.000 --> 00:23:05.000]  才會被你聽到
[00:23:05.000 --> 00:23:07.000]  這個潛台詞
[00:23:07.000 --> 00:23:09.000]  耶穌說了給我們知道
[00:23:09.000 --> 00:23:12.000]  根本上我們要成長
[00:23:12.000 --> 00:23:17.000]  什麼狀態都要成長
[00:23:17.000 --> 00:23:21.000]  問題是你能不能成長
[00:23:21.000 --> 00:23:23.000]  我們今天怎麼想呢
[00:23:23.000 --> 00:23:29.000]  要找些好的地方才能成長
[00:23:29.000 --> 00:23:34.000]  難怪今天教會的牧者這麼壞
[00:23:34.000 --> 00:23:38.000]  信徒肯來奉獻
[00:23:38.000 --> 00:23:42.000]  肯來參與才去做牧養
[00:23:42.000 --> 00:23:45.000]  教會沒什麼人去
[00:23:45.000 --> 00:23:46.000]  他們不想去
[00:23:46.000 --> 00:23:48.000]  為什麼呢
[00:23:48.000 --> 00:23:50.000]  那些好一點
[00:23:50.000 --> 00:23:53.000]  我要在那裡做才有倍增
[00:23:53.000 --> 00:23:56.000]  才有成效
[00:23:56.000 --> 00:23:59.000]  我看不到有什麼特別優點
[00:23:59.000 --> 00:24:01.000]  又沒錢
[00:24:01.000 --> 00:24:02.000]  以馬河為例
[00:24:02.000 --> 00:24:05.000]  華森信會鬥貓人又少
