
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹各位朋友
[00:02:44.000 --> 00:02:49.000]  這95條Thesis被印製和傳遍整個德國和歐洲
[00:02:49.000 --> 00:02:54.000]  揭起了歷史著名的宗教改革運動
[00:02:54.000 --> 00:02:56.000]  起初教皇得悉這件事的時候
[00:02:56.000 --> 00:02:59.000]  以為是小事 影響不是很大
[00:02:59.000 --> 00:03:02.000]  於是在1518年7月
[00:03:02.000 --> 00:03:04.000]  傳召馬丁路德到羅馬
[00:03:04.000 --> 00:03:06.000]  馬丁路德心知道
[00:03:06.000 --> 00:03:09.000]  一旦上了羅馬 性命就難保
[00:03:09.000 --> 00:03:10.000]  所以就拒絕去
[00:03:10.000 --> 00:03:15.000]  教皇於是命令德國的主教
[00:03:15.000 --> 00:03:20.000]  Cardinal Constantin去解決這個問題
[00:03:20.000 --> 00:03:24.000]  在1519年在Lisbeth舉行會議
[00:03:24.000 --> 00:03:26.000]  在這個會議裏面
[00:03:26.000 --> 00:03:29.000]  馬丁路德力撐教會的腐敗
[00:03:29.000 --> 00:03:34.000]  他強調聖經並不是支持教皇是最高權威這種說法
[00:03:34.000 --> 00:03:38.000]  教皇至上在耶穌死後400年
[00:03:38.000 --> 00:03:41.000]  教會才提倡這種說法
[00:03:41.000 --> 00:03:44.000]  這不是原本聖經所說的
[00:03:44.000 --> 00:03:46.000]  他甚至主張脫離教皇的統治
[00:03:46.000 --> 00:03:49.000]  以為只要聖經不是教皇
[00:03:49.000 --> 00:03:53.000]  只有聖經才是我們信仰和行為最高的權威
[00:03:53.000 --> 00:03:56.000]  他以為做好人不能上天堂
[00:03:56.000 --> 00:03:58.000]  唯有信耶穌才可以
[00:03:58.000 --> 00:04:01.000]  所以在他改革宗教運動當中
[00:04:01.000 --> 00:04:04.000]  其中最著名的一些口號就是
[00:04:04.000 --> 00:04:07.000]  聖經唯有聖經唯有信心
[00:04:07.000 --> 00:04:10.000]  Scripture alone, faith alone
[00:04:10.000 --> 00:04:12.000]  他就好像一個自由勇士
[00:04:12.000 --> 00:04:17.000]  站在世界審判台前宣告他們的信仰宣言
[00:04:17.000 --> 00:04:20.000]  當時不少年輕的教徒
[00:04:20.000 --> 00:04:25.000]  跟隨馬丁路德去宗教改革
[00:04:25.000 --> 00:04:29.000]  但是馬丁路德因為這個宗教改革
[00:04:29.000 --> 00:04:31.000]  就付上沉重的代價
[00:04:31.000 --> 00:04:34.000]  1520年6月15日
[00:04:34.000 --> 00:04:38.000]  教皇將他逐出教會並下令焚燒他的著作
[00:04:38.000 --> 00:04:42.000]  並且所有跟隨他的人
[00:04:42.000 --> 00:04:47.000]  同樣被教條約制
[00:04:47.000 --> 00:04:53.000]  並且將他一一打壓
[00:04:53.000 --> 00:04:57.000]  但是跟隨他的人沒有因此而罷休
[00:04:57.000 --> 00:05:00.000]  他們一樣用同樣的方法
[00:05:00.000 --> 00:05:04.000]  將教廷的律法書當眾銷毀
[00:05:04.000 --> 00:05:08.000]  當時聖聖皇帝
[00:05:08.000 --> 00:05:10.000]  就是Charles V of Spain
[00:05:10.000 --> 00:05:13.000]  他當時正與法國對敵
[00:05:13.000 --> 00:05:17.000]  他要應付法國
[00:05:17.000 --> 00:05:18.000]  不僅如此
[00:05:18.000 --> 00:05:22.000]  再加上土耳其的勢力越來越大
[00:05:22.000 --> 00:05:26.000]  他要支持馬丁路德的
[00:05:26.000 --> 00:05:31.000]  德國的所謂諸侯皇
[00:05:31.000 --> 00:05:33.000]  要支持他
[00:05:33.000 --> 00:05:37.000]  不敢過分反對馬丁路德
[00:05:37.000 --> 00:05:39.000]  到了1521年
[00:05:39.000 --> 00:05:41.000]  他們在Diet of Worms
[00:05:41.000 --> 00:05:43.000]  舉行了一個特別的會議
[00:05:43.000 --> 00:05:46.000]  並且邀請了Martin Luther參加
[00:05:46.000 --> 00:05:49.000]  參加時保證了他的人身安全
[00:05:49.000 --> 00:05:54.000]  並且請他在會議中陳述他的神學意見
[00:05:54.000 --> 00:05:55.000]  大家來談一談
[00:05:55.000 --> 00:05:57.000]  誰知到了會議的時候
[00:05:57.000 --> 00:05:59.000]  馬丁路德才發現
[00:05:59.000 --> 00:06:03.000]  這個所謂會議的主要目的是審判他
[00:06:03.000 --> 00:06:05.000]  當審判官問他
[00:06:05.000 --> 00:06:08.000]  你願否否定你著作中所稱的
[00:06:08.000 --> 00:06:09.000]  你所說的話
[00:06:09.000 --> 00:06:11.000]  收回成命呢?
[00:06:11.000 --> 00:06:14.000]  馬丁路德就說
[00:06:14.000 --> 00:06:19.000]  這個會議是讓他發表他的信仰
[00:06:19.000 --> 00:06:21.000]  不是一個審判
[00:06:21.000 --> 00:06:23.000]  但審判官繼續說
[00:06:23.000 --> 00:06:26.000]  你要說出你願不願意
[00:06:26.000 --> 00:06:29.000]  拋棄你先前的信仰
[00:06:29.000 --> 00:06:31.000]  馬丁路德說
[00:06:31.000 --> 00:06:33.000]  我要用一天時間去考慮
[00:06:33.000 --> 00:06:35.000]  到了第二天
[00:06:35.000 --> 00:06:38.000]  他站在審判台前宣告
[00:06:38.000 --> 00:06:41.000]  我不能夠違背聖經的話
[00:06:41.000 --> 00:06:44.000]  我只能堅守我的信仰
[00:06:44.000 --> 00:06:48.000]  絕對不會否定我先前所寫的
[00:06:48.000 --> 00:06:52.000]  當時他的處境極之危險
[00:06:52.000 --> 00:06:55.000]  但有一個支持他的Saxony Elector
[00:06:55.000 --> 00:06:57.000]  擄劫了他
[00:06:57.000 --> 00:06:59.000]  秘密將他送回家
[00:06:59.000 --> 00:07:03.000]  將他收藏在Wolpert的寶壘當中
[00:07:03.000 --> 00:07:07.000]  當時天主教的人士和他的敵人
[00:07:07.000 --> 00:07:08.000]  以為他死了
[00:07:08.000 --> 00:07:10.000]  沒有去追究
[00:07:10.000 --> 00:07:12.000]  他利用這一年的時間
[00:07:12.000 --> 00:07:13.000]  在Wolpert坐牢
[00:07:13.000 --> 00:07:16.000]  好像是被軟禁其中
[00:07:16.000 --> 00:07:19.000]  將聖經譯成了德文
[00:07:19.000 --> 00:07:21.000]  影響整個德國
[00:07:21.000 --> 00:07:23.000]  最後在1929年
[00:07:23.000 --> 00:07:25.000]  馬丁路德說
[00:07:25.000 --> 00:07:27.000]  很多德國的Electors的擁護
[00:07:27.000 --> 00:07:31.000]  宗教改革終於成功
[00:07:31.000 --> 00:07:33.000]  但馬丁路德在這個鬥爭中
[00:07:33.000 --> 00:07:35.000]  付出極大的代價
[00:07:35.000 --> 00:07:37.000]  在1531年開始
[00:07:37.000 --> 00:07:39.000]  他的身體健康開始惡化
[00:07:39.000 --> 00:07:41.000]  終於在1546年
[00:07:41.000 --> 00:07:43.000]  因為心臟病發而死亡
[00:07:43.000 --> 00:07:45.000]  享年62歲
[00:07:45.000 --> 00:07:47.000]  但他改革的運動
[00:07:47.000 --> 00:07:49.000]  席捲整個歐洲
[00:07:49.000 --> 00:07:50.000]  信息之間
[00:07:50.000 --> 00:07:52.000]  歐洲差不多有一半的國家
[00:07:52.000 --> 00:07:54.000]  脫離了天主教
[00:07:54.000 --> 00:07:56.000]  成為基督教
[00:07:56.000 --> 00:07:57.000]  所謂Protestants
[00:07:57.000 --> 00:08:00.000]  包括北歐、英國、荷蘭等
[00:08:00.000 --> 00:08:03.000]  以及一些東歐國家
[00:08:03.000 --> 00:08:04.000]  馬丁路德的勇氣
[00:08:04.000 --> 00:08:06.000]  實在叫人欽佩
[00:08:06.000 --> 00:08:09.000]  但他之所以成功
[00:08:09.000 --> 00:08:12.000]  不只是他自己一個人
[00:08:12.000 --> 00:08:15.000]  在他之前已經有先鋒
[00:08:15.000 --> 00:08:17.000]  100年前
[00:08:17.000 --> 00:08:19.000]  威克利夫John Wickham
[00:08:19.000 --> 00:08:21.000]  和一個捷克人John Huss
[00:08:21.000 --> 00:08:23.000]  為他鋪路
[00:08:23.000 --> 00:08:26.000]  但他們沒有馬丁路德
[00:08:26.000 --> 00:08:30.000]  能夠生存
[00:08:30.000 --> 00:08:33.000]  不會被打死
[00:08:33.000 --> 00:08:37.000]  但他們兩個就沒有這樣的情況
[00:08:37.000 --> 00:08:40.000]  John Huss被教會綁在木柱裡
[00:08:40.000 --> 00:08:42.000]  燒死
[00:08:42.000 --> 00:08:44.000]  John Wickham死後43年
[00:08:44.000 --> 00:08:47.000]  教會仍然把他的遺體挖出來
[00:08:47.000 --> 00:08:51.000]  再一次燒了
[00:08:51.000 --> 00:08:54.000]  然後散在河上
[00:08:54.000 --> 00:08:56.000]  其實我們看看教會歷史
[00:08:56.000 --> 00:09:00.000]  多少人為了這個傳福音而殉道
[00:09:00.000 --> 00:09:03.000]  他們會付上極大的代價
[00:09:03.000 --> 00:09:06.000]  就好像啟述了第六章第九節
[00:09:06.000 --> 00:09:08.000]  揭開第五印的時候
[00:09:08.000 --> 00:09:10.000]  我看見祭壇底下
[00:09:10.000 --> 00:09:12.000]  有位神的道
[00:09:12.000 --> 00:09:15.000]  並為了見證被殺之人的靈魂
[00:09:15.000 --> 00:09:17.000]  大聲喊著說
[00:09:17.000 --> 00:09:19.000]  聖潔真實的神啊
[00:09:19.000 --> 00:09:22.000]  你不審判祭祀在地上的人
[00:09:22.000 --> 00:09:25.000]  給我們流血的冤
[00:09:25.000 --> 00:09:27.000]  要等到何時呢?
[00:09:27.000 --> 00:09:29.000]  回到教會歷史
[00:09:29.000 --> 00:09:31.000]  千千萬萬的殉道者
[00:09:31.000 --> 00:09:36.000]  都是其中在祭壇下的一分子
[00:09:36.000 --> 00:09:41.000]  最近邊雲波弟兄去世
[00:09:41.000 --> 00:09:44.000]  他在1948年
[00:09:44.000 --> 00:09:49.000]  邊弟兄寫過一本非常震撼性的一首詩
[00:09:49.000 --> 00:09:53.000]  叫做《獻給無名的傳道者》
[00:09:53.000 --> 00:09:55.000]  在1948年的時候
[00:09:55.000 --> 00:09:57.000]  當時國共戰爭
[00:09:57.000 --> 00:09:59.000]  很快就知道
[00:09:59.000 --> 00:10:03.000]  共產黨會統治整個中國
[00:10:03.000 --> 00:10:08.000]  政權的移交帶來很大很大的挑戰
[00:10:08.000 --> 00:10:10.000]  邊弟兄本來在北京讀書
[00:10:10.000 --> 00:10:14.000]  後來就去到雲南邊疆傳道
[00:10:14.000 --> 00:10:17.000]  向少數民族傳福音建立教會
[00:10:17.000 --> 00:10:21.000]  後來他和王明道一起被捕下獄
[00:10:21.000 --> 00:10:24.000]  幾十年來受盡折磨
[00:10:24.000 --> 00:10:29.000]  在《獻給無名的傳道者》裡
[00:10:29.000 --> 00:10:32.000]  這首詩有這樣的寫法
[00:10:32.000 --> 00:10:34.000]  弟兄事後實在不得了
[00:10:34.000 --> 00:10:36.000]  今天叫我們來算
[00:10:36.000 --> 00:10:39.000]  與其將來迎接這個必來的戰爭
[00:10:39.000 --> 00:10:42.000]  反而不如首先發動
[00:10:42.000 --> 00:10:45.000]  弟兄面對這個大風暴
[00:10:45.000 --> 00:10:47.000]  勇敢地站起來吧
[00:10:47.000 --> 00:10:49.000]  弟兄們起來吧
[00:10:49.000 --> 00:10:52.000]  多數的弟兄曾經把性命雕在筆飛
[00:10:52.000 --> 00:10:56.000]  多數的弟兄曾經把屍骨埋在腩尾
[00:10:56.000 --> 00:11:00.000]  多數的弟兄正遠征著新疆和西藏
[00:11:00.000 --> 00:11:04.000]  多數的弟兄正踏上天山的南北
[00:11:04.000 --> 00:11:07.000]  他們用自己的血染紅了
[00:11:07.000 --> 00:11:11.000]  馬其頓、羅馬城、撒哈拉的大沙漠
[00:11:11.000 --> 00:11:13.000]  以及巴西的樹林
[00:11:13.000 --> 00:11:16.000]  他們同是無名的傳道者
[00:11:16.000 --> 00:11:20.000]  他們同樣是我們的弟兄
[00:11:20.000 --> 00:11:24.000]  今天福音仍沒有傳回耶路撒冷
[00:11:24.000 --> 00:11:27.000]  我們應該為此而愧對他們的英靈
[00:11:27.000 --> 00:11:35.000]  當人間愈發的憂戀、憂嚇、艱難、憂暗的時候
[00:11:35.000 --> 00:11:43.000]  我們更堅信黎明必逢遙遙可見
[00:11:43.000 --> 00:11:49.000]  啟示錄第十章正要傳達這個信息
[00:11:49.000 --> 00:11:53.000]  首先我們看看啟示錄第十章第一節至第四節
[00:11:53.000 --> 00:11:55.000]  仍是一個奧秘
[00:11:55.000 --> 00:11:59.000]  啟示錄第十章一節至十一節
[00:11:59.000 --> 00:12:01.000]  是一段非常奇怪的經文
[00:12:01.000 --> 00:12:05.000]  在第六號和第七號之間
[00:12:05.000 --> 00:12:11.000]  第六號在九章二十一節完結
[00:12:11.000 --> 00:12:15.000]  而第七號要到十一章十五節才出現
[00:12:15.000 --> 00:12:19.000]  所以在九章二十一節至十一章十五節
[00:12:19.000 --> 00:12:21.000]  所謂的Interlude的地方
[00:12:21.000 --> 00:12:23.000]  記載了主要是兩件事
[00:12:23.000 --> 00:12:28.000]  第十章是有關大力天使和小書卷的經文
[00:12:28.000 --> 00:12:31.000]  第十章是兩個見證人的故事
[00:12:31.000 --> 00:12:35.000]  我們會問為何在這兩個號之間
[00:12:35.000 --> 00:12:38.000]  有這段所謂Interlude的時間
[00:12:38.000 --> 00:12:43.000]  而第十章的大力天使和約翰
[00:12:43.000 --> 00:12:47.000]  和在第十章的兩個見證人是甚麼意思呢?
[00:12:47.000 --> 00:12:50.000]  為何會在這個時候出現呢?
[00:12:50.000 --> 00:12:52.000]  首先我們看看第十章
[00:12:52.000 --> 00:12:56.000]  我們儘管將第十章所發生的事情
[00:12:56.000 --> 00:12:58.000]  順序記載在下面
[00:12:58.000 --> 00:13:01.000]  或者我們可以有一個鳥瞰式的形式
[00:13:01.000 --> 00:13:03.000]  第十章說甚麼呢?
[00:13:03.000 --> 00:13:07.000]  約翰見到一個大力的天使從天而降
[00:13:07.000 --> 00:13:09.000]  這是一個很古怪的天使
[00:13:09.000 --> 00:13:11.000]  在特別的地方
[00:13:11.000 --> 00:13:14.000]  手裏拿著一個小書卷
[00:13:14.000 --> 00:13:16.000]  這是第一節至第三節
[00:13:16.000 --> 00:13:18.000]  到了第四節的時候
[00:13:18.000 --> 00:13:21.000]  又是約翰聽見七雷的發聲
[00:13:21.000 --> 00:13:24.000]  他要將這些聲音記載下來的時候
[00:13:24.000 --> 00:13:26.000]  他聽見天上有聲音說要封上
[00:13:26.000 --> 00:13:28.000]  不可寫下來
[00:13:28.000 --> 00:13:33.000]  接著約翰又聽見大力天使說
[00:13:33.000 --> 00:13:35.000]  不再有時日了
[00:13:35.000 --> 00:13:39.000]  神的奧秘就成全了
[00:13:39.000 --> 00:13:44.000]  正如神所傳給他的僕人眾仙之的皆陰
[00:13:44.000 --> 00:13:47.000]  接著約翰又聽見天使對他說
[00:13:47.000 --> 00:13:49.000]  將小書卷吞下
[00:13:49.000 --> 00:13:50.000]  他就吃盡了
[00:13:50.000 --> 00:13:55.000]  口甜如蜜 肚卻得苦
[00:13:55.000 --> 00:13:58.000]  最後約翰聽見天使對他說
[00:13:58.000 --> 00:14:02.000]  你必只著多文多覺多方
[00:14:02.000 --> 00:14:05.000]  多王說預言
[00:14:05.000 --> 00:14:09.000]  從這些描述裏面我們發覺有幾個特點
[00:14:09.000 --> 00:14:12.000]  這張特別的地方就是主角
[00:14:12.000 --> 00:14:15.000]  和其他不同的地方就是主角不是天使
[00:14:15.000 --> 00:14:17.000]  不是災難
[00:14:17.000 --> 00:14:19.000]  不是天上
[00:14:19.000 --> 00:14:22.000]  也不是被殺的羔羊
[00:14:22.000 --> 00:14:24.000]  而是約翰本身
[00:14:24.000 --> 00:14:26.000]  所以在《聖經》中
[00:14:26.000 --> 00:14:29.000]  他看見他聽見他吃盡
[00:14:29.000 --> 00:14:32.000]  都是以約翰為焦點
[00:14:32.000 --> 00:14:35.000]  所以《聖經》是在說約翰
[00:14:35.000 --> 00:14:38.000]  是約翰什麼身份呢?
[00:14:38.000 --> 00:14:40.000]  另外一方面我們看到內容
[00:14:40.000 --> 00:14:44.000]  都是環繞訊息啟示這方面
[00:14:44.000 --> 00:14:47.000]  小書卷寫下來
[00:14:47.000 --> 00:14:48.000]  不要寫
[00:14:48.000 --> 00:14:49.000]  傲備
[00:14:49.000 --> 00:14:51.000]  先知的預言
[00:14:51.000 --> 00:14:54.000]  所謂預言不是中國人所說的
[00:14:54.000 --> 00:14:56.000]  未卜先知的預言
[00:14:56.000 --> 00:14:59.000]  希臘文的Prophetel這個字
[00:14:59.000 --> 00:15:00.000]  是代表神說話
[00:15:00.000 --> 00:15:02.000]  Mouthpiece of God
[00:15:02.000 --> 00:15:04.000]  這是神的代言人
[00:15:04.000 --> 00:15:07.000]  所有這些訊息
[00:15:07.000 --> 00:15:11.000]  都是要約翰傳出去
[00:15:11.000 --> 00:15:13.000]  而這些訊息都是和末世有關
[00:15:13.000 --> 00:15:18.000]  末世包括為神的宣導者申冤
[00:15:18.000 --> 00:15:21.000]  拯救上帝的子民
[00:15:21.000 --> 00:15:23.000]  同時執行他的審判
[00:15:23.000 --> 00:15:25.000]  所以我們有一個結論
[00:15:25.000 --> 00:15:28.000]  這張主角是約翰
[00:15:28.000 --> 00:15:31.000]  他的身份是神的傳導者
[00:15:31.000 --> 00:15:35.000]  是向多民、多國、多方、多王
[00:15:35.000 --> 00:15:39.000]  述說上帝的訊息和真理
[00:15:39.000 --> 00:15:41.000]  所謂預言就是這個意思
[00:15:41.000 --> 00:15:43.000]  祂是一個傳導者
[00:15:43.000 --> 00:15:46.000]  是傳這個末世的訊息
[00:15:46.000 --> 00:15:48.000]  因為時候不多
[00:15:48.000 --> 00:15:52.000]  神仍要傳導者傳這個末世的訊息
[00:15:52.000 --> 00:15:54.000]  作最後的警告
[00:15:54.000 --> 00:15:58.000]  趁著天災難未完全來到的時候
[00:15:58.000 --> 00:16:00.000]  還有少許時間
[00:16:00.000 --> 00:16:03.000]  神就要呼召人悔改歸向神
[00:16:03.000 --> 00:16:04.000]  我們會問
[00:16:04.000 --> 00:16:07.000]  第一節提到那位大力的天使
[00:16:07.000 --> 00:16:10.000]  究竟這個大力天使是何方神聖呢?
[00:16:10.000 --> 00:16:14.000]  這個大力天使在啟示路經曾經出現過三次
[00:16:14.000 --> 00:16:16.000]  第五章第二節
[00:16:16.000 --> 00:16:19.000]  我又看見一位大力的天使
[00:16:19.000 --> 00:16:21.000]  大聲宣傳說
[00:16:21.000 --> 00:16:24.000]  有誰會剪開那書卷
[00:16:24.000 --> 00:16:26.000]  揭開那七印呢?
[00:16:26.000 --> 00:16:29.000]  這是第五章第一次出現
[00:16:29.000 --> 00:16:32.000]  第十章第一節就是這段聖經第二次出現
[00:16:32.000 --> 00:16:35.000]  同樣這位大力的天使
[00:16:35.000 --> 00:16:38.000]  亦手拿著小書卷
[00:16:38.000 --> 00:16:42.000]  第三次就是十八章二十一節
[00:16:42.000 --> 00:16:44.000]  有一位大力的天使
[00:16:44.000 --> 00:16:45.000]  舉起一塊石頭
[00:16:45.000 --> 00:16:47.000]  抱著大磨石
[00:16:47.000 --> 00:16:48.000]  揮在海裡
[00:16:48.000 --> 00:16:51.000]  說巴比倫大成也必這樣
[00:16:51.000 --> 00:16:52.000]  萬里被揮下去
[00:16:52.000 --> 00:16:54.000]  決不能再見了
[00:16:54.000 --> 00:16:55.000]  這個大力的天使
[00:16:55.000 --> 00:16:57.000]  根據第三節出現
[00:16:57.000 --> 00:17:00.000]  就是執行神最後的審判
[00:17:00.000 --> 00:17:04.000]  我們如果再從第十章第一節到第三節
[00:17:04.000 --> 00:17:08.000]  去看看約翰如何描繪大力的天使
[00:17:08.000 --> 00:17:11.000]  大力的天使有幾個特點
[00:17:11.000 --> 00:17:12.000]  從天而降
[00:17:12.000 --> 00:17:14.000]  披上雲彩
[00:17:14.000 --> 00:17:16.000]  頭上有紅
[00:17:16.000 --> 00:17:18.000]  臉面像日頭
[00:17:18.000 --> 00:17:20.000]  兩腳像火柱
[00:17:20.000 --> 00:17:23.000]  手裡拿著小書卷是剪開的
[00:17:23.000 --> 00:17:24.000]  右腳踏海
[00:17:24.000 --> 00:17:25.000]  左腳踏地
[00:17:25.000 --> 00:17:27.000]  叫聲像獅子的叫
[00:17:27.000 --> 00:17:29.000]  從這個描述
[00:17:29.000 --> 00:17:32.000]  我們就很自然想到另外一幅圖畫
[00:17:32.000 --> 00:17:35.000]  和這幅圖畫類似的
[00:17:35.000 --> 00:17:37.000]  就是出埃及的時候
[00:17:37.000 --> 00:17:41.000]  以色列人在摩西大令之下
[00:17:41.000 --> 00:17:43.000]  離開埃及地
[00:17:43.000 --> 00:17:44.000]  遺路之地
[00:17:44.000 --> 00:17:47.000]  而這段聖經很明顯
[00:17:47.000 --> 00:17:50.000]  有濃厚的舊約色彩
[00:17:50.000 --> 00:17:53.000]  以色列人離開埃及的時候
[00:17:53.000 --> 00:17:57.000]  日間耶和華在雲柱中領他們的路
[00:17:57.000 --> 00:18:00.000]  夜間在火柱中光照他們
[00:18:00.000 --> 00:18:03.000]  他們日夜都可以行走
[00:18:03.000 --> 00:18:05.000]  日間在雲柱
[00:18:05.000 --> 00:18:07.000]  夜間在火柱
[00:18:07.000 --> 00:18:10.000]  總不離開百姓的面前
[00:18:10.000 --> 00:18:14.000]  這就是出埃及第十三章21至22節
[00:18:14.000 --> 00:18:17.000]  而且在過紅海的時候
[00:18:17.000 --> 00:18:19.000]  就像右腳踏海
[00:18:19.000 --> 00:18:21.000]  左腳踏地
[00:18:21.000 --> 00:18:24.000]  這些都是象徵上帝的拯救
[00:18:24.000 --> 00:18:26.000]  所以這幅圖畫這個大力的天使
[00:18:26.000 --> 00:18:29.000]  就是象徵在末日的時候
[00:18:29.000 --> 00:18:31.000]  神的拯救
[00:18:31.000 --> 00:18:33.000]  除了出埃及這個圖畫
[00:18:33.000 --> 00:18:35.000]  象徵神的拯救之後
[00:18:35.000 --> 00:18:37.000]  另外我們發覺這幅圖畫
[00:18:37.000 --> 00:18:40.000]  也有濃厚的末世色彩
[00:18:40.000 --> 00:18:42.000]  主再來的時候
[00:18:42.000 --> 00:18:44.000]  人子駕著雲彩而來
[00:18:44.000 --> 00:18:46.000]  但以理書第七章十三節
[00:18:46.000 --> 00:18:49.000]  新約聖經馬太福音二十四章三節
[00:18:49.000 --> 00:18:52.000]  也同樣是說到主耶穌再來的時候
[00:18:52.000 --> 00:18:54.000]  駕著雲彩而來
[00:18:54.000 --> 00:18:56.000]  還有頭上有紅
[00:18:56.000 --> 00:19:00.000]  這是引自以西傑書第一章二十八節
[00:19:00.000 --> 00:19:04.000]  象徵主再來的時候的榮耀
[00:19:04.000 --> 00:19:06.000]  所以我們可以肯定地說
[00:19:06.000 --> 00:19:11.000]  所有這些應用體來
[00:19:11.000 --> 00:19:15.000]  這個天使一定是說到和神的拯救
[00:19:15.000 --> 00:19:17.000]  末世的審判有關
[00:19:17.000 --> 00:19:20.000]  所以有些釋經家就以為這個大力天使是基督
[00:19:20.000 --> 00:19:22.000]  但我以為這個沒什麼可能
[00:19:22.000 --> 00:19:24.000]  因為在啟示律和整本新約聖經裡面
[00:19:24.000 --> 00:19:27.000]  從沒說過耶穌是天使
[00:19:27.000 --> 00:19:32.000]  所以也有不少人以為這個天使是加伯尼
[00:19:32.000 --> 00:19:38.000]  因為加伯尼也是末世的天使
[00:19:38.000 --> 00:19:42.000]  不過最重要的這幅圖畫
[00:19:42.000 --> 00:19:45.000]  就是他手上拿著的小書卷
[00:19:45.000 --> 00:19:48.000]  這個小書卷是剪開的
[00:19:48.000 --> 00:19:50.000]  這個小書卷是什麼呢?
[00:19:50.000 --> 00:19:51.000]  不少人問
[00:19:51.000 --> 00:19:54.000]  究竟這個小書卷和第五章所提到的書卷
[00:19:54.000 --> 00:19:57.000]  是不是同一樣東西呢?
[00:19:57.000 --> 00:19:59.000]  如果仔細來看
[00:19:59.000 --> 00:20:02.000]  我們會發覺有相同也有不同
[00:20:02.000 --> 00:20:05.000]  相同的地方在哪裡呢?
[00:20:05.000 --> 00:20:08.000]  在這兩段聖經裡面所用的字是同一個字
[00:20:08.000 --> 00:20:10.000]  希臘文叫做Biblion
