
[00:00:00.000 --> 00:00:02.000]  各位電影節目的朋友們 平安
[00:04:41.000 --> 00:04:45.000]  「又得酒能悅人心
[00:04:45.000 --> 00:04:48.000]  得油能潤人面
[00:04:48.000 --> 00:04:51.000]  得糧能養人心」
[00:04:51.000 --> 00:04:53.000]  原來聖經很早已經說
[00:04:53.000 --> 00:04:56.000]  所以你們今天塗面霜是合乎聖經的
[00:04:56.000 --> 00:04:59.000]  因為你說要潤我的面
[00:04:59.000 --> 00:05:01.000]  以賽亞書也提及
[00:05:01.000 --> 00:05:06.000]  水和酒和牛奶都是很重要的
[00:05:06.000 --> 00:05:08.000]  以賽亞書55章1節
[00:05:08.000 --> 00:05:10.000]  到最後你也看到
[00:05:10.000 --> 00:05:13.000]  也來買酒和奶
[00:05:13.000 --> 00:05:15.000]  去給自己的健康
[00:05:15.000 --> 00:05:17.000]  還有一句說話很有趣
[00:05:17.000 --> 00:05:19.000]  在猶太人的眼中
[00:05:19.000 --> 00:05:20.000]  酒很重要
[00:05:20.000 --> 00:05:22.000]  他有句諺語這樣說
[00:05:22.000 --> 00:05:25.000]  他說「沒有酒的婚宴
[00:05:25.000 --> 00:05:29.000]  就好像沒有人的天堂」
[00:05:29.000 --> 00:05:31.000]  對於酒很重要
[00:05:31.000 --> 00:05:33.000]  「沒有酒的婚宴
[00:05:33.000 --> 00:05:36.000]  就好像沒有人的天堂」
[00:05:36.000 --> 00:05:38.000]  大家有沒有想過
[00:05:38.000 --> 00:05:40.000]  為什麼瑪利亞
[00:05:40.000 --> 00:05:43.000]  會和耶穌說這句話呢?
[00:05:43.000 --> 00:05:44.000]  有人推想說
[00:05:44.000 --> 00:05:47.000]  瑪利亞可能是那天的婚禮的
[00:05:47.000 --> 00:05:49.000]  其中一個統籌
[00:05:49.000 --> 00:05:51.000]  可能是工作人員
[00:05:51.000 --> 00:05:52.000]  我們一邊聽下去
[00:05:52.000 --> 00:05:54.000]  一邊看你覺得是不是
[00:05:54.000 --> 00:05:56.000]  當瑪利亞和耶穌說
[00:05:56.000 --> 00:05:58.000]  「耶穌沒有酒了」
[00:05:58.000 --> 00:06:00.000]  之後耶穌怎麼回答呢?
[00:06:00.000 --> 00:06:01.000]  你聽一聽這句話
[00:06:01.000 --> 00:06:04.000]  我們先看我們讀的和合本聖經
[00:06:04.000 --> 00:06:06.000]  《約翰福音》第二章四節這樣說
[00:06:06.000 --> 00:06:08.000]  耶穌和母親說
[00:06:08.000 --> 00:06:10.000]  「母親」
[00:06:10.000 --> 00:06:12.000]  你留意旁邊那幾個字很重要
[00:06:12.000 --> 00:06:16.000]  原文是作「婦人」
[00:06:16.000 --> 00:06:17.000]  你聽聽
[00:06:17.000 --> 00:06:18.000]  「母親」
[00:06:18.000 --> 00:06:20.000]  或者正式的說法就是
[00:06:20.000 --> 00:06:21.000]  「婦人」
[00:06:21.000 --> 00:06:23.000]  這位太太
[00:06:23.000 --> 00:06:25.000]  耶穌和自己的媽媽說
[00:06:25.000 --> 00:06:26.000]  這位太太
[00:06:26.000 --> 00:06:30.000]  我與你有什麼相干?
[00:06:30.000 --> 00:06:31.000]  哇!
[00:06:31.000 --> 00:06:33.000]  廣東話是什麼?
[00:06:33.000 --> 00:06:35.000]  關你什麼事?
[00:06:35.000 --> 00:06:36.000]  哇!
[00:06:36.000 --> 00:06:37.000]  所以有人就說
[00:06:37.000 --> 00:06:39.000]  耶穌很失禮
[00:06:39.000 --> 00:06:40.000]  大家幻想一下
[00:06:40.000 --> 00:06:43.000]  你和兒子去婚禮
[00:06:43.000 --> 00:06:44.000]  你剛剛才介紹完
[00:06:44.000 --> 00:06:45.000]  哇!這麼高大
[00:06:45.000 --> 00:06:47.000]  A字頭的這個
[00:06:47.000 --> 00:06:48.000]  就是我的兒子
[00:06:48.000 --> 00:06:49.000]  大家看到
[00:06:49.000 --> 00:06:50.000]  哇!兒子很帥
[00:06:50.000 --> 00:06:51.000]  結果你跟他說
[00:06:51.000 --> 00:06:53.000]  兒子,人家沒有酒了
[00:06:53.000 --> 00:06:54.000]  關你什麼事?
[00:06:54.000 --> 00:06:56.000]  哇!很失禮
[00:06:56.000 --> 00:06:59.000]  耶穌為什麼這麼失禮?
[00:06:59.000 --> 00:07:02.000]  可能令到耶穌好像很沒禮貌
[00:07:02.000 --> 00:07:03.000]  留意一下
[00:07:03.000 --> 00:07:04.000]  我不敢說耶穌沒禮貌
[00:07:04.000 --> 00:07:07.000]  好像有幾個難題
[00:07:07.000 --> 00:07:08.000]  我們要解釋一下
[00:07:08.000 --> 00:07:12.000]  第一就是為什麼耶穌會用「婦人」這個字
[00:07:12.000 --> 00:07:13.000]  「婦人」這個字
[00:07:13.000 --> 00:07:15.000]  真的出自耶穌的口
[00:07:15.000 --> 00:07:16.000]  這麼過分
[00:07:16.000 --> 00:07:19.000]  英文就另一個NIV的譯本
[00:07:19.000 --> 00:07:23.000]  真的譯作「女人」
[00:07:23.000 --> 00:07:25.000]  有些譯本就「Madam」
[00:07:25.000 --> 00:07:26.000]  好像有禮貌一點
[00:07:26.000 --> 00:07:27.000]  但還是
[00:07:27.000 --> 00:07:30.000]  「阿太,我關你什麼事?」
[00:07:30.000 --> 00:07:31.000]  這樣
[00:07:31.000 --> 00:07:33.000]  正式的譯法
[00:07:33.000 --> 00:07:35.000]  所以有些聖經譯本
[00:07:35.000 --> 00:07:36.000]  好像和合本
[00:07:36.000 --> 00:07:39.000]  就不要這麼複雜了
[00:07:39.000 --> 00:07:40.000]  不要誤會耶穌
[00:07:40.000 --> 00:07:42.000]  就譯作「母親」
[00:07:42.000 --> 00:07:44.000]  因為真是耶穌母親
[00:07:44.000 --> 00:07:47.000]  但這樣既不是耶穌的口的意思
[00:07:47.000 --> 00:07:50.000]  也不是原文
[00:07:50.000 --> 00:07:53.000]  也不是屬靈的意思
[00:07:53.000 --> 00:07:55.000]  因為在另一處的地方
[00:07:55.000 --> 00:07:56.000]  再出現「婦人」這個字
[00:07:56.000 --> 00:07:58.000]  也是耶穌再和母親
[00:07:58.000 --> 00:08:01.000]  用同一個字「婦人」
[00:08:01.000 --> 00:08:02.000]  去說這個字
[00:08:02.000 --> 00:08:03.000]  什麼時候說呢?
[00:08:03.000 --> 00:08:07.000]  就在約翰福音第十九章二十六節
[00:08:07.000 --> 00:08:09.000]  那時候是什麼時候?
[00:08:09.000 --> 00:08:12.000]  那時候是釘十字架的時候
[00:08:12.000 --> 00:08:13.000]  釘十字架的時候
[00:08:13.000 --> 00:08:15.000]  耶穌在十字架說了七句話
[00:08:15.000 --> 00:08:17.000]  其中一句就是說
[00:08:17.000 --> 00:08:21.000]  「女人,看你的兒子」
[00:08:21.000 --> 00:08:25.000]  所以我們可以很合理地推斷
[00:08:25.000 --> 00:08:28.000]  肯定耶穌說「女人」不是沒有禮貌
[00:08:28.000 --> 00:08:30.000]  因為沒理由釘十字架
[00:08:30.000 --> 00:08:31.000]  就快回到天家
[00:08:31.000 --> 00:08:33.000]  還這麼沒有禮貌
[00:08:33.000 --> 00:08:35.000]  肯定耶穌說這個字
[00:08:35.000 --> 00:08:36.000]  特別用這個字
[00:08:36.000 --> 00:08:38.000]  不是叫媽媽
[00:08:38.000 --> 00:08:40.000]  是有很特別的屬靈意義
[00:08:40.000 --> 00:08:43.000]  耶穌一定要選擇這樣稱呼
[00:08:43.000 --> 00:08:44.000]  那次經文就是說
[00:08:44.000 --> 00:08:47.000]  耶穌見母親和祂所愛的門徒
[00:08:47.000 --> 00:08:49.000]  站在旁邊就說
[00:08:49.000 --> 00:08:52.000]  「母親」其實原文是「婦人」
[00:08:52.000 --> 00:08:54.000]  「看你的兒子」
[00:08:54.000 --> 00:08:56.000]  英文譯管都是說
[00:08:56.000 --> 00:08:58.000]  NIV版本都是說
[00:08:58.000 --> 00:09:00.000]  「女人,看你的兒子」
[00:09:00.000 --> 00:09:03.000]  都是這樣說
[00:09:03.000 --> 00:09:05.000]  原來很屬靈
[00:09:05.000 --> 00:09:07.000]  很深的屬靈意義
[00:09:07.000 --> 00:09:11.000]  原來就是耶穌在那一刻
[00:09:11.000 --> 00:09:16.000]  祂要想和瑪利亞保持距離
[00:09:16.000 --> 00:09:17.000]  什麼距離?
[00:09:17.000 --> 00:09:18.000]  原來這一刻
[00:09:18.000 --> 00:09:21.000]  因為祂知道自己就快要做一個神蹟的時候
[00:09:21.000 --> 00:09:22.000]  要做一個神蹟
[00:09:22.000 --> 00:09:24.000]  就是要告訴全世界
[00:09:24.000 --> 00:09:27.000]  我是上帝的兒子
[00:09:27.000 --> 00:09:31.000]  就是說祂不再是瑪利亞的兒子
[00:09:31.000 --> 00:09:34.000]  祂在地上的身份已經完結了
[00:09:34.000 --> 00:09:36.000]  有位牧師這樣說
[00:09:36.000 --> 00:09:39.000]  He has done his mother's business
[00:09:39.000 --> 00:09:44.000]  and now he is starting to do his father's business
[00:09:44.000 --> 00:09:46.000]  他要告訴他
[00:09:46.000 --> 00:09:49.000]  我這一刻已經開始做上帝的工作
[00:09:49.000 --> 00:09:52.000]  我真正的血緣關係是天上的父
[00:09:52.000 --> 00:09:55.000]  所以去到他人生最後的階段
[00:09:55.000 --> 00:09:57.000]  說最後的說話
[00:09:57.000 --> 00:10:00.000]  他也要安慰他媽媽瑪利亞
[00:10:00.000 --> 00:10:03.000]  他說我是上帝的兒子
[00:10:03.000 --> 00:10:06.000]  我現在只是回到天父那裡
[00:10:06.000 --> 00:10:09.000]  其實耶穌真的有這樣的心態
[00:10:09.000 --> 00:10:12.000]  在《馬可福音》三章31至35節
[00:10:12.000 --> 00:10:15.000]  有幾節經文我不詳細讀出
[00:10:15.000 --> 00:10:17.000]  不過就是說耶穌有一天
[00:10:17.000 --> 00:10:20.000]  在街上和很多人分享港道的時候
[00:10:20.000 --> 00:10:22.000]  很多人圍著耶穌
[00:10:22.000 --> 00:10:25.000]  然後耶穌的母親和她的兄弟來找耶穌
[00:10:25.000 --> 00:10:26.000]  因為太多人了
[00:10:26.000 --> 00:10:27.000]  她進不去
[00:10:27.000 --> 00:10:28.000]  她和門徒說
[00:10:28.000 --> 00:10:31.000]  可不可以幫我進去叫耶穌出來
[00:10:31.000 --> 00:10:33.000]  接著門徒和耶穌說
[00:10:33.000 --> 00:10:36.000]  耶穌你的母親和你的兄弟來了
[00:10:36.000 --> 00:10:39.000]  耶穌望一望周圍的群眾
[00:10:39.000 --> 00:10:42.000]  他說哪一個是我的母親
[00:10:42.000 --> 00:10:45.000]  哪一個是我的兄弟
[00:10:45.000 --> 00:10:47.000]  凡聽上帝的話
[00:10:47.000 --> 00:10:49.000]  就是我的母親
[00:10:49.000 --> 00:10:51.000]  我的兄弟
[00:10:51.000 --> 00:10:53.000]  這是很合乎聖經的原則
[00:10:53.000 --> 00:10:57.000]  因為我們每一個人都是上帝的兒子
[00:10:57.000 --> 00:10:59.000]  我們解釋了
[00:10:59.000 --> 00:11:01.000]  為什麼耶穌用婦人這兩個字
[00:11:01.000 --> 00:11:04.000]  接著那句更難解釋
[00:11:04.000 --> 00:11:06.000]  可能你聽完還沒有禮貌
[00:11:06.000 --> 00:11:09.000]  就是耶穌說關我什麼事
[00:11:09.000 --> 00:11:11.000]  關我什麼事
[00:11:11.000 --> 00:11:13.000]  為什麼呢
[00:11:13.000 --> 00:11:14.000]  我看到這裡的時候
[00:11:14.000 --> 00:11:15.000]  我發覺這個翻譯
[00:11:15.000 --> 00:11:17.000]  和常理好像不太符合
[00:11:17.000 --> 00:11:20.000]  耶穌怎麼可以說關我什麼事呢
[00:11:20.000 --> 00:11:22.000]  瑪利亞怎麼會不關你事呢
[00:11:22.000 --> 00:11:25.000]  畢竟都是在她的肚子裡
[00:11:25.000 --> 00:11:27.000]  懷胎十月出生
[00:11:27.000 --> 00:11:29.000]  怎麼會不關事呢
[00:11:29.000 --> 00:11:32.000]  原來這裡也有不同的版本
[00:11:32.000 --> 00:11:33.000]  有不同的譯法
[00:11:33.000 --> 00:11:36.000]  其中一句在英文裡說
[00:11:36.000 --> 00:11:39.000]  What does this have to do with me
[00:11:39.000 --> 00:11:42.000]  原來說這件事
[00:11:42.000 --> 00:11:44.000]  即是說沒有離開這件事
[00:11:44.000 --> 00:11:46.000]  關我什麼事
[00:11:46.000 --> 00:11:47.000]  沒有離開這件事
[00:11:47.000 --> 00:11:48.000]  關我什麼事
[00:11:48.000 --> 00:11:49.000]  或者另一句就是
[00:11:49.000 --> 00:11:51.000]  Why do you involve me
[00:11:51.000 --> 00:11:54.000]  你為什麼拖我下水
[00:11:54.000 --> 00:11:57.000]  你為什麼拖我下水
[00:11:57.000 --> 00:11:58.000]  如果是這樣解釋
[00:11:58.000 --> 00:12:00.000]  即是說瑪利亞有機會是工作人員
[00:12:00.000 --> 00:12:02.000]  因為耶穌想暗示
[00:12:02.000 --> 00:12:03.000]  這件事關你事
[00:12:03.000 --> 00:12:04.000]  沒有離開
[00:12:04.000 --> 00:12:06.000]  不過不關我的事
[00:12:06.000 --> 00:12:08.000]  你不要拖我下水
[00:12:08.000 --> 00:12:10.000]  但是另一個譯法
[00:12:10.000 --> 00:12:13.000]  也是我們讀經的新譯本譯法
[00:12:13.000 --> 00:12:14.000]  它譯成什麼
[00:12:14.000 --> 00:12:18.000]  這是與我們無關
[00:12:18.000 --> 00:12:19.000]  咦
[00:12:19.000 --> 00:12:21.000]  與我們無關
[00:12:21.000 --> 00:12:23.000]  原來在聖經這句話
[00:12:23.000 --> 00:12:26.000]  是當時他們常說的一句諺語
[00:12:26.000 --> 00:12:27.000]  什麼諺語
[00:12:27.000 --> 00:12:28.000]  即是常說的那些話
[00:12:28.000 --> 00:12:29.000]  就是什麼呢
[00:12:29.000 --> 00:12:30.000]  原來就是譯成
[00:12:30.000 --> 00:12:33.000]  對你對我有什麼關係
[00:12:33.000 --> 00:12:36.000]  對你對我有什麼關係
[00:12:36.000 --> 00:12:37.000]  所以呂鎮忠譯本
[00:12:37.000 --> 00:12:39.000]  也用了這個翻譯方法
[00:12:39.000 --> 00:12:43.000]  那與你與我何干呢
[00:12:43.000 --> 00:12:45.000]  即是這個走即沒有走
[00:12:45.000 --> 00:12:48.000]  與你與我有什麼關係呢
[00:12:48.000 --> 00:12:51.000]  無論瑪利亞是否工作人員
[00:12:51.000 --> 00:12:54.000]  她也很想幫新郎哥
[00:12:54.000 --> 00:12:57.000]  解決這個很大的困境
[00:12:57.000 --> 00:12:58.000]  耶穌說
[00:12:58.000 --> 00:13:01.000]  我的時候還未到
[00:13:01.000 --> 00:13:03.000]  原本耶穌是不想出手的
[00:13:03.000 --> 00:13:05.000]  不過我們看下去
[00:13:05.000 --> 00:13:08.000]  他也真的照了媽媽的吩咐去做
[00:13:08.000 --> 00:13:11.000]  一行福音二章五節
[00:13:11.000 --> 00:13:13.000]  瑪利亞這樣對僕人說
[00:13:13.000 --> 00:13:15.000]  瑪利亞對僕人說
[00:13:15.000 --> 00:13:18.000]  他告訴你做什麼
[00:13:18.000 --> 00:13:19.000]  你照做
[00:13:19.000 --> 00:13:21.000]  耶穌也沒有答應
[00:13:21.000 --> 00:13:23.000]  但媽媽說
[00:13:23.000 --> 00:13:24.000]  當他叫你做什麼
[00:13:24.000 --> 00:13:25.000]  你就照做
[00:13:25.000 --> 00:13:27.000]  有人說
[00:13:27.000 --> 00:13:30.000]  瑪利亞知道耶穌會行神蹟
[00:13:30.000 --> 00:13:34.000]  瑪利亞知道耶穌會將水變酒
[00:13:34.000 --> 00:13:35.000]  但其實這樣未必合理
[00:13:35.000 --> 00:13:37.000]  因為耶穌這次才是第一次行神蹟
[00:13:37.000 --> 00:13:41.000]  他根本沒有先例可尋
[00:13:41.000 --> 00:13:43.000]  所以瑪利亞根本不知道耶穌怎麼做
[00:13:43.000 --> 00:13:47.000]  不過瑪利亞很了解這個兒子
[00:13:47.000 --> 00:13:50.000]  可能瑪利亞在她的人生裡
[00:13:50.000 --> 00:13:52.000]  當耶穌開始長大
[00:13:52.000 --> 00:13:55.000]  知識和新娘一起增長的時候
[00:13:55.000 --> 00:13:58.000]  你猜瑪利亞在家裡有需要找誰呢
[00:13:58.000 --> 00:14:00.000]  可能她就找耶穌了
[00:14:00.000 --> 00:14:02.000]  一想起有什麼困難
[00:14:02.000 --> 00:14:03.000]  就找耶穌
[00:14:03.000 --> 00:14:04.000]  兒子
[00:14:04.000 --> 00:14:06.000]  你們在家裡是不是這樣
[00:14:06.000 --> 00:14:07.000]  有什麼事
[00:14:07.000 --> 00:14:08.000]  如果兒子說
[00:14:08.000 --> 00:14:09.000]  兒子
[00:14:09.000 --> 00:14:10.000]  WIFI上不到
[00:14:10.000 --> 00:14:11.000]  兒子
[00:14:11.000 --> 00:14:12.000]  開門吧
[00:14:12.000 --> 00:14:13.000]  兒子
[00:14:13.000 --> 00:14:14.000]  電話響了
[00:14:14.000 --> 00:14:16.000]  或者什麼都叫老公
[00:14:16.000 --> 00:14:17.000]  老公
[00:14:17.000 --> 00:14:19.000]  有老鼠啊
[00:14:19.000 --> 00:14:20.000]  是不是
[00:14:20.000 --> 00:14:22.000]  可能瑪利亞一樣
[00:14:22.000 --> 00:14:25.000]  因為她從小觀察耶穌到大
[00:14:25.000 --> 00:14:27.000]  她怎麼會不知道耶穌的性格呢
[00:14:27.000 --> 00:14:29.000]  就好像我們常說的
[00:14:29.000 --> 00:14:31.000]  你隔在尾巴
[00:14:31.000 --> 00:14:34.000]  不是那些那麼噁心
[00:14:34.000 --> 00:14:36.000]  你就知道你想怎樣了
[00:14:36.000 --> 00:14:37.000]  是不是
[00:14:37.000 --> 00:14:39.000]  因為她很知道耶穌
[00:14:39.000 --> 00:14:41.000]  根本耶穌是一個很樂於助人的人
[00:14:41.000 --> 00:14:43.000]  所以她知道耶穌會出手
[00:14:43.000 --> 00:14:45.000]  不過她不知道怎麼做
[00:14:45.000 --> 00:14:48.000]  接著瑪利亞真的預計準確
[00:14:48.000 --> 00:14:50.000]  耶穌有所行動
[00:14:50.000 --> 00:14:52.000]  在第六節那裡
[00:14:52.000 --> 00:14:53.000]  她說
[00:14:53.000 --> 00:14:55.000]  照猶太人潔淨的規矩
[00:14:55.000 --> 00:14:58.000]  有六口石缸放在那裡
[00:14:58.000 --> 00:15:00.000]  每口可以裝兩三桶水
[00:15:00.000 --> 00:15:02.000]  耶穌就對工人說
[00:15:02.000 --> 00:15:04.000]  請你把缸子倒滿水
[00:15:04.000 --> 00:15:07.000]  他們就倒滿了直到缸口
[00:15:07.000 --> 00:15:08.000]  耶穌又說
[00:15:08.000 --> 00:15:10.000]  現在可以舀出來
[00:15:10.000 --> 00:15:12.000]  送給管賢直的
[00:15:12.000 --> 00:15:14.000]  他們就送了去
[00:15:14.000 --> 00:15:16.000]  管賢直的
[00:15:16.000 --> 00:15:18.000]  就試了一些酒
[00:15:18.000 --> 00:15:20.000]  就不知道那些酒從哪裡來
[00:15:20.000 --> 00:15:23.000]  只有倒水的用人就知道了
[00:15:23.000 --> 00:15:26.000]  管賢直的就叫新郎哥來
[00:15:26.000 --> 00:15:28.000]  就問他
[00:15:28.000 --> 00:15:31.000]  人人都是將最好的先放上
[00:15:31.000 --> 00:15:34.000]  等客人喝飽吃醉
[00:15:34.000 --> 00:15:37.000]  喝夠了才放上次等的
[00:15:37.000 --> 00:15:39.000]  你就將這麼好的酒
[00:15:39.000 --> 00:15:41.000]  留到現在才拿出來
[00:15:41.000 --> 00:15:43.000]  管賢直的這樣說
[00:15:43.000 --> 00:15:45.000]  那個缸子現在你可以看一看
[00:15:45.000 --> 00:15:47.000]  他們找到那時候耶穌用的時候
[00:15:47.000 --> 00:15:48.000]  那個缸子
[00:15:48.000 --> 00:15:49.000]  大約就是這麼大
[00:15:49.000 --> 00:15:50.000]  石缸來的
[00:15:50.000 --> 00:15:54.000]  每口容量大約是一百公升
[00:15:54.000 --> 00:15:58.000]  這個缸子原本是做給賓客進來的時候
[00:15:58.000 --> 00:16:00.000]  潔淨洗手之用
[00:16:00.000 --> 00:16:02.000]  是猶太人的規矩
[00:16:02.000 --> 00:16:05.000]  耶穌刻意選擇那個缸子
[00:16:05.000 --> 00:16:07.000]  可能很有很深的屬靈意義
[00:16:07.000 --> 00:16:09.000]  就是因為那些水
[00:16:09.000 --> 00:16:11.000]  那個缸子原本就是代表著
[00:16:11.000 --> 00:16:13.000]  舊有那套的律法
[00:16:13.000 --> 00:16:15.000]  舊有那套的制度
[00:16:15.000 --> 00:16:18.000]  那些水是要每一次洗才乾淨
[00:16:18.000 --> 00:16:20.000]  但是耶穌來到
[00:16:20.000 --> 00:16:22.000]  就是要將原本的
[00:16:22.000 --> 00:16:25.000]  變成更加美好的
[00:16:25.000 --> 00:16:27.000]  變成更加美好的酒
[00:16:27.000 --> 00:16:29.000]  還有機會我們繼續看《約翰福音》
