
[00:00:00.000 --> 00:00:08.800]  今天和大家一起思想的經文是去到加拉太書最後的一部分
[00:11:16.600 --> 00:11:22.600]  其中教會就說我們崇拜的時候要裝一個投射螢幕
[00:11:22.600 --> 00:11:29.600]  開會的時候大家就討論這個投射螢幕要裝在哪裡
[00:11:29.600 --> 00:11:31.600]  在哪個位置這些都是小事情
[00:11:31.600 --> 00:11:36.600]  然後討論到這個螢幕究竟要裝哪一種類型呢
[00:11:36.600 --> 00:11:44.600]  是自動升降的類型還是手動升降的類型呢
[00:11:44.600 --> 00:11:47.600]  這些都是小事
[00:11:47.600 --> 00:11:51.600]  討論到這些好像成為一件很重要的事情
[00:11:51.600 --> 00:11:55.600]  又或者教會可能是需要一些電視螢光屏
[00:11:55.600 --> 00:11:58.600]  是要顯示一些經文等等的東西
[00:11:58.600 --> 00:12:02.600]  大家就在討論究竟買這些電視螢光屏
[00:12:02.600 --> 00:12:08.600]  究竟要買4K還是8K顯像的能力的螢幕
[00:12:08.600 --> 00:12:10.600]  又爭論一大輪
[00:12:10.600 --> 00:12:16.600]  教會有時候甚至為一些所謂不相大雅的事情去爭論
[00:12:16.600 --> 00:12:21.600]  例如聚會時間究竟是10點15分還是10點30分呢
[00:12:21.600 --> 00:12:25.600]  15分鐘其實不是一件什麼大事情
[00:12:25.600 --> 00:12:31.600]  但是很多時候這些不是這麼重要的討論事情
[00:12:31.600 --> 00:12:35.600]  卻有法導教會爭論不休
[00:12:35.600 --> 00:12:39.600]  而且往往有一個這樣的現象
[00:12:39.600 --> 00:12:46.600]  這些爭論不斷的去營造了不同的支持者之後
[00:12:46.600 --> 00:12:51.600]  總是在最爭論到白熱化的情況的時候
[00:12:51.600 --> 00:12:56.600]  就會落入一個討論焦點 就是經費的問題
[00:12:56.600 --> 00:12:58.600]  有些人就討論了
[00:12:58.600 --> 00:13:06.600]  其實裝一個自動捲上捲下的投射螢光屏和手動的
[00:13:06.600 --> 00:13:11.600]  其實都是相差5000元1萬元左右
[00:13:11.600 --> 00:13:14.600]  或者我買4K電視和8K電視
[00:13:14.600 --> 00:13:17.600]  其實都不是相差很遠
[00:13:17.600 --> 00:13:19.600]  我們當然要買最好的
[00:13:19.600 --> 00:13:26.600]  很多時候就落在這些錢財的問題上
[00:13:26.600 --> 00:13:33.600]  當大家真的為了這些原本的小事情進入到錢財討論的問題
[00:13:33.600 --> 00:13:36.600]  為了誰出錢 教會出多少錢的時候
[00:13:36.600 --> 00:13:40.600]  就在這些時候總有這些一兩個人出現
[00:13:40.600 --> 00:13:44.600]  我們稱之為一些叫做白武士
[00:13:44.600 --> 00:13:46.600]  White Knight
[00:13:46.600 --> 00:13:48.600]  他們出現做什麼呢
[00:13:48.600 --> 00:13:54.600]  通常這些人他們都是教會裡面有財有勢的教友
[00:13:54.600 --> 00:13:59.600]  而這些教友你平時從來不見他在教會的蹤影
[00:13:59.600 --> 00:14:03.600]  不過就是在這些時候他們就會突然間出現
[00:14:03.600 --> 00:14:06.600]  就好像挺身而出
[00:14:06.600 --> 00:14:10.600]  能夠出來做一個和事佬的身份
[00:14:10.600 --> 00:14:15.600]  並且還帶著一個大的標題
[00:14:15.600 --> 00:14:18.600]  我不希望教會繼續為這些事情爭論
[00:14:18.600 --> 00:14:20.600]  使教會分裂
[00:14:20.600 --> 00:14:23.600]  教會最重要有合一的心
[00:14:23.600 --> 00:14:27.600]  合一是教會很重要的基石
[00:14:27.600 --> 00:14:28.600]  於是乎怎樣
[00:14:28.600 --> 00:14:30.600]  他們說不要緊
[00:14:30.600 --> 00:14:32.600]  我出錢
[00:14:32.600 --> 00:14:34.600]  大家不用再爭論了
[00:14:34.600 --> 00:14:36.600]  為了錢為這些事情
[00:14:36.600 --> 00:14:38.600]  不要緊的 讓我們出錢
[00:14:38.600 --> 00:14:41.600]  在這樣的情況之下
[00:14:41.600 --> 00:14:46.600]  這些人在教會裡面突然間出現
[00:14:46.600 --> 00:14:49.600]  眾所所有的人原本為錢去爭論
[00:14:49.600 --> 00:14:54.600]  這些根本不重要的題目的爭論就完全被打消
[00:14:54.600 --> 00:14:56.600]  而自此以後
[00:14:56.600 --> 00:15:02.600]  這個肯突然出來做白武士的教友
[00:15:02.600 --> 00:15:06.600]  就在教會名垂千史
[00:15:06.600 --> 00:15:09.600]  教會甚至願意將他們的名字
[00:15:09.600 --> 00:15:13.600]  記錄在教會的連鑑裡面
[00:15:13.600 --> 00:15:16.600]  希望吸取所有的信徒
[00:15:16.600 --> 00:15:22.600]  甚至以後所有永遠教會的信徒去景仰
[00:15:22.600 --> 00:15:25.600]  而且這些人通常出來的時候
[00:15:25.600 --> 00:15:28.600]  都會搬出一大堆這些理由
[00:15:28.600 --> 00:15:30.600]  去將自己的行為
[00:15:30.600 --> 00:15:34.600]  甚至他身邊的人都會出來去做這些粉飾
[00:15:34.600 --> 00:15:40.600]  譬如他最喜歡引用的就是希伯來書第十二章第一節
[00:15:40.600 --> 00:15:47.600]  就說很多美麗的見證人如雲彩一般圍繞著我們
[00:15:47.600 --> 00:15:51.600]  當然他指的我們就指他們自己的教會
[00:15:51.600 --> 00:15:53.600]  用這樣去說這些人出來
[00:15:53.600 --> 00:15:55.600]  這些教友突然出來
[00:15:55.600 --> 00:15:59.600]  是將教會原本分裂的狀態
[00:15:59.600 --> 00:16:01.600]  將它重新修和了
[00:16:01.600 --> 00:16:04.600]  好像一個美麗的見證
[00:16:04.600 --> 00:16:07.600]  去到顯現在眾信徒的面前
[00:16:07.600 --> 00:16:10.600]  包圍著教會 多麼愛護教會
[00:16:10.600 --> 00:16:14.600]  但是大英姐妹 奇怪的奇怪在
[00:16:14.600 --> 00:16:19.600]  很多時候他們這種斷章取義的選擇的經文
[00:16:19.600 --> 00:16:23.600]  我從來不見他嘗試去引用耶穌基督直接說的話
[00:16:23.600 --> 00:16:29.600]  如果大家去看回耶穌基督在馬太福音第六章第三節
[00:16:29.600 --> 00:16:31.600]  Matthew chapter six verse three
[00:16:31.600 --> 00:16:33.600]  耶穌曾經親口說過
[00:16:33.600 --> 00:16:40.600]  他說你施捨的時候不要叫左手知道右手做的
[00:16:40.600 --> 00:16:42.600]  為什麼耶穌要說這番話
[00:16:42.600 --> 00:16:48.600]  其實重點耶穌是希望人就算行善也好
[00:16:48.600 --> 00:16:53.600]  不是用行善出來將自己去抬高在眾人的面前
[00:16:53.600 --> 00:17:00.600]  你都要乘勢去掠奪一些的利益名利
[00:17:00.600 --> 00:17:05.600]  從來沒有聽見過這些信徒是引用這些經文
[00:17:05.600 --> 00:17:09.600]  耶穌說的話對於很多這些信徒其實是無效的
[00:17:09.600 --> 00:17:13.600]  今天我發覺到原來耶穌說的話是無效的對於信徒
[00:17:13.600 --> 00:17:17.600]  信徒只是選擇在聖經其他地方那裡
[00:17:17.600 --> 00:17:20.600]  剛剛聽那句話他就找出來說
[00:17:20.600 --> 00:17:29.600]  於是這種類似情況就不斷在教會裡重重複複的類似運作
[00:17:29.600 --> 00:17:36.600]  要麼就買投射螢光屏究竟經費是誰搞的
[00:17:36.600 --> 00:17:40.600]  下次就買4K電視還是8K電視
[00:17:40.600 --> 00:17:45.600]  再下次教會不知道是為了弄個十字架
[00:17:45.600 --> 00:17:51.600]  究竟裝在港台的哪個位置經費是誰做的
[00:17:51.600 --> 00:17:56.600]  甚至後來教會哪個房間裡面有什麼壁報板
[00:17:56.600 --> 00:18:01.600]  有個什麼投射器有什麼等等的設施
[00:18:01.600 --> 00:18:07.600]  陸陸續續教會就充滿了各式各樣的人
[00:18:07.600 --> 00:18:12.600]  或者教友或者我們稱之為伯母士
[00:18:12.600 --> 00:18:16.600]  就好像教會建立得很和諧很融洽
[00:18:16.600 --> 00:18:20.600]  但是當久而久之
[00:18:20.600 --> 00:18:27.600]  這一類型的熟悉的觀念做法
[00:18:27.600 --> 00:18:31.600]  套入到教會的運作裡面的時候
[00:18:31.600 --> 00:18:37.600]  也都加上一大堆信徒去用聖經斷章取義的金句
[00:18:37.600 --> 00:18:40.600]  支撐著他們的做法的時候
[00:18:40.600 --> 00:18:43.600]  結果教會剩下來的
[00:18:43.600 --> 00:18:50.600]  就只是由這些名人財閥去主導而建立的教會
[00:18:50.600 --> 00:18:56.600]  今天的很多教會就在這樣的狀態之下運作
[00:18:56.600 --> 00:18:59.600]  回到我們看回這段經文
[00:18:59.600 --> 00:19:04.600]  保羅在昔日的迦拉提教會裡
[00:19:04.600 --> 00:19:09.600]  在開頭的時間已經覺得非常稀奇
[00:19:09.600 --> 00:19:16.600]  保羅說為什麼迦拉提教會用這麼快這麼高速的速度
[00:19:16.600 --> 00:19:20.600]  離開了原本我在聖經裡面
[00:19:20.600 --> 00:19:26.600]  藉著耶穌基督的恩去照你們進入到的福音裡面
[00:19:26.600 --> 00:19:28.600]  去將這個福音傳給你們的時候
[00:19:28.600 --> 00:19:31.600]  在一章第六節保羅都覺得很稀奇
[00:19:31.600 --> 00:19:35.600]  為什麼你們走得這麼快離開得這麼快
[00:19:35.600 --> 00:19:38.600]  去隨從別的福音呢
[00:19:38.600 --> 00:19:45.600]  保羅甚至覺得在迦拉提教會裡
[00:19:45.600 --> 00:19:49.600]  為什麼這些假教師和假教會領袖
[00:19:49.600 --> 00:19:54.600]  他們會這麼快就得到迦拉提宗教會的人
[00:19:54.600 --> 00:19:59.600]  抬他們上到一個領袖的位置呢
[00:19:59.600 --> 00:20:02.600]  我們就要在這個時候問這個問題
[00:20:02.600 --> 00:20:07.600]  保羅當提出這麼快速迦拉提教會的變節的情況
[00:20:07.600 --> 00:20:12.600]  保羅就要我們去思想一個問題
[00:20:12.600 --> 00:20:15.600]  這些人他用了什麼手法
[00:20:15.600 --> 00:20:20.600]  會能夠這麼快生出這些影響能力呢
[00:20:20.600 --> 00:20:27.600]  可以使得他們榮登教師和教會領袖的位置呢
[00:20:27.600 --> 00:20:31.600]  保羅就在這裡第十二節和第十三節
[00:20:31.600 --> 00:20:38.600]  將當中這些人的想法揭露了出來
[00:20:38.600 --> 00:20:42.600]  歸根究底就在一個形容的上面
[00:20:42.600 --> 00:20:45.600]  看回第十二節一開始已經說了給我們聽
[00:20:45.600 --> 00:20:51.600]  凡稀圖外貌體面的人
[00:20:51.600 --> 00:20:57.600]  保羅在這裡很清楚說出了
[00:20:57.600 --> 00:21:01.600]  為什麼這些假教師假領袖
[00:21:01.600 --> 00:21:05.600]  為什麼這麼輕易就使得迦拉提教會的人
[00:21:05.600 --> 00:21:08.600]  掉進他們的陷阱裡面
[00:21:08.600 --> 00:21:11.600]  就因為他們用了這個手段
[00:21:11.600 --> 00:21:15.600]  稀圖外貌體面的人
[00:21:15.600 --> 00:21:19.600]  信主的人有一件事
[00:21:19.600 --> 00:21:24.600]  很讓我們做信徒容易離開主導的情況
[00:21:24.600 --> 00:21:28.600]  就是因為一我們所信的主
[00:21:28.600 --> 00:21:30.600]  不是讓我們直接看到的主
[00:21:30.600 --> 00:21:35.600]  我們的神是個靈不是讓我們直接看到的
[00:21:35.600 --> 00:21:40.600]  在我們還沒看到我們的上主是怎麼樣的時候
[00:21:40.600 --> 00:21:46.600]  但是如果有人提出一些以外貌的事情
[00:21:46.600 --> 00:21:49.600]  我們去將它變成體面化的話
[00:21:49.600 --> 00:21:51.600]  那些就看到了
[00:21:51.600 --> 00:21:55.600]  相比兩者之間一個看不到的主
[00:21:55.600 --> 00:21:57.600]  和一些我看到哇
[00:21:57.600 --> 00:21:59.600]  如果表面人人都看到
[00:21:59.600 --> 00:22:01.600]  我是多麼的有體面多麼的漂亮
[00:22:01.600 --> 00:22:02.600]  做得多麼漂亮
[00:22:02.600 --> 00:22:04.600]  在這樣的情況之下
[00:22:04.600 --> 00:22:06.600]  哪一樣吸引呢
[00:22:06.600 --> 00:22:09.600]  我們是活在這個罪的世界裡面
[00:22:09.600 --> 00:22:16.600]  大為的人都是以體面為重點生存的情況
[00:22:16.600 --> 00:22:18.600]  在這樣的狀態之下
[00:22:18.600 --> 00:22:26.600]  信徒就很容易被這些只靠幫你去有體面的人
[00:22:26.600 --> 00:22:29.600]  他們的說法你就很容易跟隨他們
[00:22:29.600 --> 00:22:32.600]  加上怎麼樣在一些無心人
[00:22:32.600 --> 00:22:37.600]  被有心人所裝的情況之下
[00:22:37.600 --> 00:22:40.600]  這些有心人就是我剛才所說的
[00:22:40.600 --> 00:22:43.600]  加在太教會裡面的假教師
[00:22:43.600 --> 00:22:45.600]  假教會領袖
[00:22:45.600 --> 00:22:48.600]  或者用我剛才所說的白武士
[00:22:48.600 --> 00:22:50.600]  White knight
[00:22:50.600 --> 00:22:55.600]  或者用今天有很多名字稱為牧師
[00:22:55.600 --> 00:22:56.600]  執事
[00:22:56.600 --> 00:22:57.600]  會座
[00:22:57.600 --> 00:22:59.600]  宣教士
[00:22:59.600 --> 00:23:00.600]  You name it
[00:23:00.600 --> 00:23:03.600]  這些等等名堂的人
[00:23:03.600 --> 00:23:06.600]  他們就很懂得把握一些小的事情
[00:23:06.600 --> 00:23:10.600]  然後將這些小事將它化大
[00:23:10.600 --> 00:23:12.600]  而在加拿大教會的情況
[00:23:12.600 --> 00:23:17.600]  這些有心人就找出了一個很重要的題目
[00:23:17.600 --> 00:23:18.600]  其實是小事
[00:23:18.600 --> 00:23:21.600]  其實甚至可以說是無關重要的題目
[00:23:21.600 --> 00:23:23.600]  不過他們覺得是大件事的事
[00:23:23.600 --> 00:23:24.600]  是什麼呢
[00:23:24.600 --> 00:23:27.600]  行國禮還是不行國禮這個議題
[00:23:27.600 --> 00:23:29.600]  用這件事
[00:23:29.600 --> 00:23:31.600]  一件很小的事
[00:23:31.600 --> 00:23:35.600]  能夠將它提升到成為一個機會
[00:23:35.600 --> 00:23:41.600]  讓他們可以再次藉此而去操控加拿大教會的人
[00:23:41.600 --> 00:23:43.600]  如何操控
[00:23:43.600 --> 00:23:44.600]  我們看一看
[00:23:44.600 --> 00:23:48.600]  其實這個行國禮和不行國禮的題目
[00:23:48.600 --> 00:23:53.600]  不只是在外邦世界的加拿大教會有這個掙扎
[00:23:53.600 --> 00:23:56.600]  其實甚至在耶路撒冷教會
[00:23:56.600 --> 00:24:01.600]  如果可以看回《仕途行傳》十五章X15
[00:24:01.600 --> 00:24:06.600]  同樣在裡面有這個題目有發了
[00:24:06.600 --> 00:24:10.600]  當然如果可以看回在《仕途行傳》裡面的經文
[00:24:10.600 --> 00:24:12.600]  這個題目也不多不少
[00:24:12.600 --> 00:24:16.600]  是從外地帶進到巴勒斯坦地
[00:24:16.600 --> 00:24:20.600]  而有一些擺明是從保羅
[00:24:20.600 --> 00:24:24.600]  他們不服保羅傳道的人
[00:24:24.600 --> 00:24:27.600]  猶太人去帶這個問題
[00:24:27.600 --> 00:24:29.600]  誘發教會去爭論
[00:24:29.600 --> 00:24:33.600]  不過耶路撒冷教會很聰明地處理了這個問題
[00:24:33.600 --> 00:24:36.600]  但是在外地的加拉提教會
[00:24:36.600 --> 00:24:41.600]  當時的教會處於外邦世界的裡面
[00:24:41.600 --> 00:24:45.600]  而基督教當時是源自於
[00:24:45.600 --> 00:24:49.600]  植根於猶太人的社群
[00:24:49.600 --> 00:24:52.600]  在這樣的情況之下
[00:24:52.600 --> 00:24:58.600]  這幫人就很懂得把握人很看重自己的體面
[00:24:58.600 --> 00:25:02.600]  要讓人覺得自己是多麼好
[00:25:02.600 --> 00:25:05.600]  於是怎麼樣就拿出這個題目
[00:25:05.600 --> 00:25:08.600]  我們細心仔細想想
[00:25:08.600 --> 00:25:13.600]  葛禮這件事雖然不是可以拿出來向人展示的問題
[00:25:13.600 --> 00:25:15.600]  始終葛禮大家都明白
[00:25:15.600 --> 00:25:20.600]  是把男性性器官的外皮切掉
[00:25:20.600 --> 00:25:23.600]  這是在舊約聖經裡面
[00:25:23.600 --> 00:25:29.600]  原本神和希伯來人納約的標記
[00:25:29.600 --> 00:25:34.600]  但是這個標記當然不是拿出來給人看
[00:25:34.600 --> 00:25:40.600]  但問題是當你身為猶太人的時候
[00:25:40.600 --> 00:25:43.600]  有人問你是不是神的子民
[00:25:43.600 --> 00:25:45.600]  你會怎麼做
[00:25:45.600 --> 00:25:47.600]  就算不拿出來給人看
[00:25:47.600 --> 00:25:49.600]  你也會說當然有了
[00:25:49.600 --> 00:25:51.600]  我走過葛禮了
[00:25:51.600 --> 00:25:53.600]  這叫做體面
