
[00:00:00.000 --> 00:00:06.160]  今天跟大家分享的那段經文
[00:10:35.640 --> 00:10:37.640]  他會不會太過計較呢
[00:10:37.640 --> 00:10:39.640]  就是我剛才所說的計數
[00:10:39.640 --> 00:10:42.640]  上帝是不是這麼計較呢
[00:10:42.640 --> 00:10:45.640]  會不會太計較我們的回應
[00:10:45.640 --> 00:10:47.640]  如果他真的計較的話
[00:10:47.640 --> 00:10:51.640]  他又想見到什麼回應呢
[00:10:51.640 --> 00:10:54.640]  這些可能都沒有太清晰的問題
[00:10:54.640 --> 00:10:56.640]  今日那段經文是一個例子
[00:10:56.640 --> 00:11:00.640]  我們都不需要把它變成一個通例
[00:11:00.640 --> 00:11:02.640]  是一個求兒子的例子
[00:11:02.640 --> 00:11:05.640]  我們在這個世界求很多東西
[00:11:05.640 --> 00:11:06.640]  有些你求上帝給了你
[00:11:06.640 --> 00:11:08.640]  你都不知道怎麼回應
[00:11:08.640 --> 00:11:09.640]  譬如說我記得
[00:11:09.640 --> 00:11:11.640]  我是中學的時候
[00:11:11.640 --> 00:11:13.640]  媽媽呢
[00:11:13.640 --> 00:11:15.640]  住屋邨
[00:11:15.640 --> 00:11:20.640]  家境比較媽媽夫婦
[00:11:20.640 --> 00:11:21.640]  爸爸是做海員
[00:11:21.640 --> 00:11:23.640]  長年累月都不在家
[00:11:23.640 --> 00:11:25.640]  一年回來一次或者兩次
[00:11:25.640 --> 00:11:27.640]  每次最多就是一個星期
[00:11:27.640 --> 00:11:29.640]  所以媽媽都經常不見老公
[00:11:29.640 --> 00:11:32.640]  不至於是守山寡
[00:11:32.640 --> 00:11:35.640]  我見過爸爸數數賣賣
[00:11:35.640 --> 00:11:38.640]  因為我中學畢業那年
[00:11:38.640 --> 00:11:39.640]  爸爸就去世了
[00:11:39.640 --> 00:11:41.640]  都是幾十次
[00:11:41.640 --> 00:11:46.640]  有記憶的話就沒有幾十次這麼多
[00:11:46.640 --> 00:11:48.640]  有一次爸爸在行選
[00:11:48.640 --> 00:11:49.640]  不在家
[00:11:49.640 --> 00:11:51.640]  媽媽突然肚痛到
[00:11:51.640 --> 00:11:54.640]  你沒見過人痛到
[00:11:54.640 --> 00:11:56.640]  在床上顛簸
[00:11:56.640 --> 00:11:57.640]  嚇死我
[00:11:57.640 --> 00:11:59.640]  那時候中學
[00:11:59.640 --> 00:12:01.640]  中學都是長大了
[00:12:01.640 --> 00:12:03.640]  小畢更時
[00:12:03.640 --> 00:12:07.640]  還有小妹妹四個
[00:12:07.640 --> 00:12:08.640]  不知道怎麼做
[00:12:08.640 --> 00:12:10.640]  嚇到媽媽就說
[00:12:10.640 --> 00:12:12.640]  你為我祈禱吧
[00:12:12.640 --> 00:12:14.640]  在床上捲起來
[00:12:14.640 --> 00:12:16.640]  嚇死我
[00:12:16.640 --> 00:12:18.640]  為媽媽祈禱
[00:12:18.640 --> 00:12:20.640]  這次浮生
[00:12:20.640 --> 00:12:22.640]  又不知道什麼事
[00:12:22.640 --> 00:12:27.640]  打999叫救護車
[00:12:27.640 --> 00:12:29.640]  媽媽又不肯
[00:12:29.640 --> 00:12:32.640]  沒得打999
[00:12:32.640 --> 00:12:34.640]  只能有祈禱
[00:12:35.640 --> 00:12:39.640]  祈禱
[00:12:39.640 --> 00:12:41.640]  當然求上帝醫治媽媽
[00:12:41.640 --> 00:12:44.640]  無論是什麼問題
[00:12:44.640 --> 00:12:47.640]  希望媽媽能夠恢復
[00:12:47.640 --> 00:12:49.640]  最重要是不痛
[00:12:49.640 --> 00:12:53.640]  但起碼短時期上帝沒有應運
[00:12:53.640 --> 00:12:55.640]  還是有點痛
[00:12:55.640 --> 00:12:57.640]  結果還是要入醫院
[00:12:57.640 --> 00:13:00.640]  入醫院原來是膽石
[00:13:00.640 --> 00:13:02.640]  膽石割了膽
[00:13:02.640 --> 00:13:05.640]  回來復康就沒事了
[00:13:05.640 --> 00:13:10.640]  我小時候已經在團契
[00:13:10.640 --> 00:13:12.640]  但不明白
[00:13:12.640 --> 00:13:14.640]  小朋友向上帝祈禱
[00:13:14.640 --> 00:13:15.640]  上帝也不聽
[00:13:15.640 --> 00:13:16.640]  小朋友很天真
[00:13:16.640 --> 00:13:18.640]  十多歲也不太天真
[00:13:18.640 --> 00:13:21.640]  但沒有惡念為媽媽祈禱
[00:13:21.640 --> 00:13:24.640]  為媽媽祈禱也是天經地義
[00:13:24.640 --> 00:13:26.640]  為何上帝不聽呢
[00:13:26.640 --> 00:13:28.640]  後來久了
[00:13:28.640 --> 00:13:31.640]  這件事一直在我心裡
[00:13:31.640 --> 00:13:36.640]  一直有東西在刺著
[00:13:36.640 --> 00:13:38.640]  為何上帝不聽祈禱呢
[00:13:38.640 --> 00:13:41.640]  第一我假設上帝一定會聽
[00:13:41.640 --> 00:13:43.640]  尤其是小朋友
[00:13:43.640 --> 00:13:46.640]  更加一定會聽
[00:13:46.640 --> 00:13:51.640]  第三就是我假設上帝沒有聽
[00:13:51.640 --> 00:13:55.640]  後來過了很長一段時間
[00:13:55.640 --> 00:13:57.640]  這件事令我耿耿於懷
[00:13:57.640 --> 00:13:59.640]  一直有東西刺著
[00:13:59.640 --> 00:14:02.640]  後來我看聖經
[00:14:02.640 --> 00:14:04.640]  成長大了讀聖經
[00:14:04.640 --> 00:14:06.640]  讀神學
[00:14:06.640 --> 00:14:09.640]  發覺自己很傻
[00:14:09.640 --> 00:14:13.640]  上帝有聽祈禱就治好了
[00:14:13.640 --> 00:14:17.640]  問題解決了
[00:14:17.640 --> 00:14:21.640]  這件事跟後來Hannah的兒子一模一樣
[00:14:21.640 --> 00:14:26.640]  Hannah可以向上帝求兒子
[00:14:26.640 --> 00:14:28.640]  上帝如何給兒子呢
[00:14:28.640 --> 00:14:30.640]  就像耶穌一樣
[00:14:30.640 --> 00:14:34.640]  童貞女神節不需要老公
[00:14:34.640 --> 00:14:36.640]  我給你兒子
[00:14:36.640 --> 00:14:40.640]  當然不會
[00:14:40.640 --> 00:14:42.640]  所以你會發覺
[00:14:42.640 --> 00:14:44.640]  這是我們剛才所讀的第十九節
[00:14:44.640 --> 00:14:46.640]  我用舊和合本
[00:14:46.640 --> 00:14:48.640]  剛才大家讀的是和修版
[00:14:48.640 --> 00:14:50.640]  第十九節說
[00:14:50.640 --> 00:14:53.640]  此日早他們起來在耶華面前敬拜
[00:14:53.640 --> 00:14:57.640]  Hannah那次和伊利加那的丈夫
[00:14:57.640 --> 00:15:00.640]  上聖殿一年一次敬拜之後
[00:15:00.640 --> 00:15:03.640]  他們在上帝的殿門前站著
[00:15:03.640 --> 00:15:05.640]  求上帝
[00:15:05.640 --> 00:15:09.640]  祭司以利還以為他喝醉酒
[00:15:09.640 --> 00:15:11.640]  叫他不要喝那麼多酒
[00:15:11.640 --> 00:15:13.640]  這裡很暗
[00:15:13.640 --> 00:15:15.640]  聽不到說什麼
[00:15:15.640 --> 00:15:17.640]  這裡又不酒又很暗
[00:15:17.640 --> 00:15:19.640]  以利的老眼昏花
[00:15:19.640 --> 00:15:21.640]  以為他喝醉酒
[00:15:21.640 --> 00:15:23.640]  Hannah就跟他說
[00:15:23.640 --> 00:15:25.640]  我是心裡受苦
[00:15:25.640 --> 00:15:27.640]  求耶和華
[00:15:27.640 --> 00:15:30.640]  不要當我是一個不正經的女人
[00:15:30.640 --> 00:15:32.640]  之類之類
[00:15:32.640 --> 00:15:34.640]  他說我在耶華面前求
[00:15:34.640 --> 00:15:36.640]  祈求平安走
[00:15:36.640 --> 00:15:39.640]  祈求祂把祈求的給了你
[00:15:39.640 --> 00:15:41.640]  然後他就回去
[00:15:41.640 --> 00:15:42.640]  這就是第十九節
[00:15:42.640 --> 00:15:44.640]  此日清早他們起來在耶華面前敬拜
[00:15:44.640 --> 00:15:45.640]  回到喇嘛道
[00:15:45.640 --> 00:15:49.640]  以利加那和妻子Hannah同房
[00:15:50.640 --> 00:15:53.640]  她要生兒育女始終都要同房
[00:15:53.640 --> 00:15:56.640]  夫妻行周公之禮
[00:15:56.640 --> 00:15:58.640]  我祈禱
[00:15:58.640 --> 00:16:00.640]  我是要什麼
[00:16:00.640 --> 00:16:03.640]  我是預期上帝什麼
[00:16:03.640 --> 00:16:05.640]  我祈禱
[00:16:05.640 --> 00:16:07.640]  媽媽就不痛了
[00:16:07.640 --> 00:16:09.640]  我要求
[00:16:09.640 --> 00:16:11.640]  祈禱是求一個結果
[00:16:11.640 --> 00:16:15.640]  但是我一直耿耿於懷的原因
[00:16:15.640 --> 00:16:18.640]  就是我祈禱沒有即時的作用
[00:16:18.640 --> 00:16:20.640]  而即時作用就不是醫治
[00:16:20.640 --> 00:16:22.640]  就不是普通醫治
[00:16:22.640 --> 00:16:23.640]  看醫生醫好
[00:16:23.640 --> 00:16:24.640]  就是要一個神蹟
[00:16:24.640 --> 00:16:26.640]  我十幾歲的心裡
[00:16:26.640 --> 00:16:28.640]  我祈禱沒有用
[00:16:28.640 --> 00:16:29.640]  就是因為我看不到神蹟
[00:16:29.640 --> 00:16:31.640]  媽媽要找醫生醫好
[00:16:31.640 --> 00:16:32.640]  找醫生醫好就不是神蹟
[00:16:32.640 --> 00:16:35.640]  要一下子康復才是神蹟
[00:16:35.640 --> 00:16:39.640]  就是說Hannah求子
[00:16:39.640 --> 00:16:42.640]  她不需要和老公行周公之禮
[00:16:42.640 --> 00:16:44.640]  生了個兒子就算神蹟
[00:16:44.640 --> 00:16:46.640]  她和以利加那同房
[00:16:46.640 --> 00:16:48.640]  後來懷孕生了個兒子就不算神蹟
[00:16:48.640 --> 00:16:51.640]  這個就很過分
[00:16:51.640 --> 00:16:53.640]  這個我就當我小時候
[00:16:53.640 --> 00:16:56.640]  做小孩子笑不更時
[00:16:56.640 --> 00:17:00.640]  就是說我不單求上帝醫治我媽媽
[00:17:00.640 --> 00:17:03.640]  我還求上帝要這樣醫治我媽媽
[00:17:03.640 --> 00:17:05.640]  連方法都列出來
[00:17:05.640 --> 00:17:06.640]  你不是這樣醫治我媽媽
[00:17:06.640 --> 00:17:08.640]  你就沒有醫治我媽媽
[00:17:08.640 --> 00:17:10.640]  醫生醫好都不是你醫的
[00:17:10.640 --> 00:17:15.640]  後來我就在上帝面前悔改
[00:17:15.640 --> 00:17:18.640]  這個思考思想留了太久
[00:17:18.640 --> 00:17:21.640]  二十年了
[00:17:21.640 --> 00:17:24.640]  所以我經常都要矯正自己
[00:17:24.640 --> 00:17:27.640]  你向上帝祈求是一件事
[00:17:27.640 --> 00:17:31.640]  你不要要求上帝一定要照著你
[00:17:31.640 --> 00:17:34.640]  那個方式將那件事實現給你
[00:17:34.640 --> 00:17:36.640]  你現在大了嗎
[00:17:36.640 --> 00:17:41.640]  我不單要你給我一份禮物
[00:17:41.640 --> 00:17:44.640]  我還要那份禮物一定要這樣包裝
[00:17:44.640 --> 00:17:47.640]  一定要那個地方在那個公司買
[00:17:47.640 --> 00:17:50.640]  用那個公司快遞給我
[00:17:50.640 --> 00:17:52.640]  什麼都要求了嗎
[00:17:52.640 --> 00:17:54.640]  你瘋了嗎
[00:17:54.640 --> 00:17:59.640]  所以在這些位置我們就要問
[00:17:59.640 --> 00:18:01.640]  其實我們要矯正
[00:18:01.640 --> 00:18:04.640]  很多時候有時候上帝給了我們東西
[00:18:04.640 --> 00:18:06.640]  按照我們要求
[00:18:06.640 --> 00:18:07.640]  按照我們要求
[00:18:07.640 --> 00:18:08.640]  按照我們請求
[00:18:08.640 --> 00:18:09.640]  給了我們東西
[00:18:09.640 --> 00:18:11.640]  我們自己不察覺
[00:18:11.640 --> 00:18:15.640]  因為我們總覺得上帝沒有給我們
[00:18:15.640 --> 00:18:17.640]  因為我們求上帝的時候
[00:18:17.640 --> 00:18:20.640]  心目中連方法都告訴上帝
[00:18:20.640 --> 00:18:22.640]  你要透過這個方法給我
[00:18:22.640 --> 00:18:24.640]  而上帝繞個圈給你
[00:18:24.640 --> 00:18:26.640]  你已經不察覺
[00:18:26.640 --> 00:18:29.640]  冤枉上帝說上帝沒有給你
[00:18:29.640 --> 00:18:31.640]  其實上帝是治好了我媽媽的
[00:18:31.640 --> 00:18:33.640]  藉著去醫院
[00:18:33.640 --> 00:18:36.640]  醫生的手治好我媽媽
[00:18:36.640 --> 00:18:41.640]  所以這件事是我讀哈娜的故事的時候
[00:18:41.640 --> 00:18:46.640]  有一次勾起我過去的記憶
[00:18:46.640 --> 00:18:49.640]  求上帝要小心求
[00:18:49.640 --> 00:18:51.640]  要醒目一點求
[00:18:51.640 --> 00:18:53.640]  即是你是求
[00:18:53.640 --> 00:18:55.640]  不是要啊我要
[00:18:55.640 --> 00:18:57.640]  我要你這樣這樣
[00:18:57.640 --> 00:18:59.640]  是求
[00:18:59.640 --> 00:19:03.640]  求人的時候就要小心求
[00:19:03.640 --> 00:19:08.640]  但是我們回到撒慕爾記上
[00:19:08.640 --> 00:19:13.640]  撒慕爾記記載了以色列歷史的轉捩點
[00:19:13.640 --> 00:19:15.640]  讀撒慕爾記上很多都是故事
