
[00:00:00.000 --> 00:00:03.760]  我上星期就讀了國語部
[00:02:43.840 --> 00:02:47.200]  高度是20至26呎高
[00:02:47.200 --> 00:02:50.000]  你想想耶利哥城是多麼的宏偉
[00:02:50.000 --> 00:02:52.800]  這個只不過是外牆
[00:02:52.800 --> 00:02:56.480]  內牆在外牆之內的15呎
[00:02:56.480 --> 00:03:01.680]  在賭場的高度再上46呎
[00:03:01.680 --> 00:03:05.280]  你想想耶利哥城真的是一個堡壘
[00:03:05.280 --> 00:03:07.760]  只是靠以色列人的能力
[00:03:07.760 --> 00:03:11.840]  根本是不可能將耶利哥城攻下來
[00:03:11.840 --> 00:03:15.680]  沒有辦法可以征服耶利哥城
[00:03:15.680 --> 00:03:19.920]  今時今日你去到耶利哥這個地方
[00:03:19.920 --> 00:03:26.160]  你仍然能夠見到部分的城牆仍然存在
[00:03:26.160 --> 00:03:29.120]  在約書亞記的六章一節
[00:03:29.120 --> 00:03:33.920]  耶利哥的城門因以色列人關得嚴禁
[00:03:33.920 --> 00:03:35.920]  無人出入
[00:03:35.920 --> 00:03:37.280]  你說為甚麼這麼嚴禁
[00:03:37.280 --> 00:03:39.520]  為甚麼無人出入城門
[00:03:39.520 --> 00:03:44.240]  其實早在約書亞記的二章已經告訴我們
[00:03:44.240 --> 00:03:47.120]  紀呂拉俠告訴探子
[00:03:47.120 --> 00:03:48.800]  在二章十節
[00:03:48.800 --> 00:03:51.760]  「因為我們聽見你們出埃及的時候
[00:03:51.760 --> 00:03:56.480]  耶和華怎樣在你們的前面使紅海的水乾了
[00:03:56.480 --> 00:04:01.600]  並且你們怎樣代約旦河東的兩個阿摩利王
[00:04:01.600 --> 00:04:06.480]  西雲和岳將他們進行毀滅」
[00:04:06.480 --> 00:04:11.520]  那些迦南人聽見以色列人的消息就已經很害怕
[00:04:11.520 --> 00:04:16.480]  這個還沒有過約旦河去到迦南地
[00:04:16.480 --> 00:04:20.000]  當他們真的過了約旦河去到迦南地
[00:04:20.000 --> 00:04:21.520]  他們就更加害怕
[00:04:21.520 --> 00:04:23.680]  在約書亞記的五章一節
[00:04:23.680 --> 00:04:26.320]  說迦南人的心都消化了
[00:04:26.320 --> 00:04:29.280]  完全沒有膽氣
[00:04:29.280 --> 00:04:32.720]  所以他們將城門關閉
[00:04:32.720 --> 00:04:34.880]  非常之嚴禁
[00:04:34.880 --> 00:04:36.400]  無人出入
[00:04:36.400 --> 00:04:39.280]  就是這個原因
[00:04:39.280 --> 00:04:40.800]  所以我們看到
[00:04:40.800 --> 00:04:44.080]  今天我會和你說一共有四點
[00:04:44.080 --> 00:04:49.200]  怎樣我們能夠克服我們心靈當中的難題
[00:04:49.200 --> 00:04:52.640]  怎樣我們能夠走在神的旨意裏面
[00:04:52.640 --> 00:04:54.800]  第一點我們要記得
[00:04:54.800 --> 00:04:56.880]  如果我們站在神那邊
[00:04:56.880 --> 00:04:59.200]  我們就已經得勝
[00:04:59.200 --> 00:05:02.320]  如果我們站在神那邊我們已經得勝
[00:05:02.320 --> 00:05:05.280]  記不記得我上次和大家說
[00:05:05.280 --> 00:05:08.880]  約書亞見到耶和華的元帥
[00:05:08.880 --> 00:05:11.040]  他就問耶和華的元帥
[00:05:11.040 --> 00:05:14.880]  你在我們那邊還是在我們敵人那邊
[00:05:14.880 --> 00:05:17.760]  耶和華的元帥說兩樣都不是
[00:05:17.760 --> 00:05:20.000]  我是在耶和華那邊
[00:05:20.000 --> 00:05:21.680]  我在神那邊
[00:05:21.680 --> 00:05:23.280]  所以我們要很小心
[00:05:23.280 --> 00:05:25.200]  我們要站在神那邊
[00:05:25.200 --> 00:05:27.440]  我們就已經得勝
[00:05:27.440 --> 00:05:31.520]  這個也是約書亞記的六章二節告訴我們
[00:05:31.520 --> 00:05:34.160]  耶和華曉遇約書亞說
[00:05:34.160 --> 00:05:38.080]  「潘啊 我已經把耶尼哥和耶尼哥的王
[00:05:38.080 --> 00:05:43.600]  並拜能的勇士都交在你的手中」
[00:05:43.600 --> 00:05:49.520]  其實這裡是耶和華的元帥和約書亞來講說話
[00:05:49.520 --> 00:05:51.280]  我們怎知道
[00:05:51.280 --> 00:05:54.640]  聖經的原文是沒有分到章的
[00:05:54.640 --> 00:05:58.400]  所以第五章和第六章是黏在一起的
[00:05:58.400 --> 00:06:01.040]  剛剛第五章尾才講完
[00:06:01.040 --> 00:06:04.560]  約書亞見到耶和華的元帥
[00:06:04.560 --> 00:06:07.760]  耶和華的元帥叫他脫下腳上的鞋
[00:06:07.760 --> 00:06:09.280]  要自潔
[00:06:09.280 --> 00:06:12.000]  約書亞就服從命令
[00:06:12.000 --> 00:06:16.400]  六章的一至二節六章的頭開始
[00:06:16.400 --> 00:06:19.200]  耶和華的元帥就教約書亞
[00:06:19.200 --> 00:06:22.320]  怎樣攻打耶尼哥城
[00:06:22.320 --> 00:06:24.640]  但你說不是的
[00:06:24.640 --> 00:06:26.800]  在約書亞的六章二節
[00:06:26.800 --> 00:06:30.480]  明明說是耶和華曉遇約書亞
[00:06:30.480 --> 00:06:34.880]  不是說耶和華的元帥曉遇約書亞
[00:06:34.880 --> 00:06:39.520]  其實這裡和《出埃及記》的第三章很相似
[00:06:39.520 --> 00:06:41.440]  《出埃及記》的第三章
[00:06:41.440 --> 00:06:45.360]  摩西和耶和華會面
[00:06:45.360 --> 00:06:48.640]  耶和華在荊棘火焰中
[00:06:48.640 --> 00:06:50.960]  《出埃及記》的三章二節
[00:06:50.960 --> 00:06:55.440]  說耶和華的使者在荊棘火焰中
[00:06:55.440 --> 00:06:58.160]  但是《出埃及記》的三章四節
[00:06:58.160 --> 00:07:02.640]  說耶和華神在荊棘火焰中呼叫出來
[00:07:02.640 --> 00:07:04.720]  和摩西說話
[00:07:04.720 --> 00:07:09.760]  有沒有看到耶和華的使者和耶和華的名字
[00:07:09.760 --> 00:07:11.840]  是能夠相替換
[00:07:11.840 --> 00:07:16.640]  也就是說耶和華的使者就是耶和華自己
[00:07:16.640 --> 00:07:18.640]  所以在約書亞記
[00:07:18.640 --> 00:07:21.920]  耶和華的元帥也是耶和華
[00:07:21.920 --> 00:07:27.760]  就是未到城獄身的耶穌基督在舊約
[00:07:27.760 --> 00:07:31.600]  我剛才說如果我們站在神那邊
[00:07:31.600 --> 00:07:33.920]  我們已經得勝
[00:07:33.920 --> 00:07:38.000]  在約翰福音的十六章三十三節
[00:07:38.000 --> 00:07:41.440]  耶穌基督自己也是這樣告訴我們
[00:07:41.440 --> 00:07:43.920]  在西上你們有苦難
[00:07:43.920 --> 00:07:45.680]  但你們可以放心
[00:07:45.680 --> 00:07:48.480]  我已經勝了世界
[00:07:48.480 --> 00:07:50.320]  耶穌基督已經勝過世界
[00:07:50.320 --> 00:07:52.080]  你們不用怕
[00:07:52.080 --> 00:07:55.280]  在約翰福音的十二章三十一節
[00:07:55.280 --> 00:07:59.760]  耶穌基督說我已經戰勝撒旦
[00:07:59.760 --> 00:08:01.920]  他已經勝過這個世界
[00:08:01.920 --> 00:08:04.000]  已經勝過撒旦
[00:08:04.000 --> 00:08:07.440]  所以神和約書亞說
[00:08:07.440 --> 00:08:11.520]  我已經將耶利哥城交在你的手裏
[00:08:11.520 --> 00:08:13.840]  你們不用怕
[00:08:13.840 --> 00:08:15.760]  我們基督徒也是一樣
[00:08:15.760 --> 00:08:17.440]  當我們站在神那邊
[00:08:17.440 --> 00:08:19.840]  當我們走在祂的旨意裏
[00:08:19.840 --> 00:08:21.520]  我們就已經得勝
[00:08:21.520 --> 00:08:25.680]  我們能夠克服我們生命當中的難題
[00:08:25.680 --> 00:08:30.240]  克服我們生命當中所有的困難
[00:08:30.240 --> 00:08:32.880]  第一點就是要站在神那邊
[00:08:32.880 --> 00:08:34.320]  我們已經得勝
[00:08:34.320 --> 00:08:38.000]  第二點我們要記得神的道路
[00:08:38.000 --> 00:08:41.200]  神的意念永遠是高過我們的道路
[00:08:41.200 --> 00:08:44.000]  高過我們的意念
[00:08:44.000 --> 00:08:48.720]  當神說我已經將耶利哥城交在你的手中
[00:08:48.720 --> 00:08:52.560]  約書亞可能以為他要帶著兵馬
[00:08:52.560 --> 00:08:56.160]  用刀用槍去攻打耶利哥城
[00:08:56.160 --> 00:08:57.680]  但不是的
[00:08:57.680 --> 00:09:01.280]  約書亞的六章三至五節說
[00:09:01.280 --> 00:09:06.880]  你們一切兵兵要圍繞這城一日圍繞一次
[00:09:06.880 --> 00:09:09.200]  六日都要這樣行
[00:09:09.200 --> 00:09:14.080]  七個祭司要拿七個羊角走在約櫃前
[00:09:14.080 --> 00:09:17.680]  到第七天你們要繞城七次
[00:09:17.680 --> 00:09:19.600]  祭司也要吹角
[00:09:19.600 --> 00:09:22.320]  他們吹的角聲拖長
[00:09:22.320 --> 00:09:24.160]  你們聽見角聲
[00:09:24.160 --> 00:09:26.560]  眾百姓大聲呼喊
[00:09:26.560 --> 00:09:28.640]  城牆就必塌陷
[00:09:28.640 --> 00:09:32.320]  你們各人要往前直上
[00:09:32.320 --> 00:09:35.440]  很多時候神給我們的命令
[00:09:35.440 --> 00:09:38.400]  我們都不是那麼容易明白的
[00:09:38.400 --> 00:09:40.640]  我們都會用自己的智慧去想
[00:09:40.640 --> 00:09:44.560]  神究竟是什麼意思給我這樣的命令
[00:09:44.560 --> 00:09:47.120]  當我們不明白的時候又怎樣
[00:09:47.120 --> 00:09:49.040]  我們就不去服從
[00:09:49.040 --> 00:09:52.240]  我們要明白我們才服從
[00:09:52.240 --> 00:09:53.920]  但你看看那些以色列人
[00:09:53.920 --> 00:09:55.520]  他們沒有這樣做
[00:09:55.520 --> 00:09:58.400]  神叫他們圍繞城他們就圍繞城
[00:09:58.400 --> 00:10:00.400]  他們不問為什麼
[00:10:00.400 --> 00:10:05.040]  最後神就把耶利哥城賜給他們
[00:10:05.040 --> 00:10:08.160]  而塞亞書的五十五章九節
[00:10:08.160 --> 00:10:10.160]  天怎讓高過地
[00:10:10.160 --> 00:10:13.280]  照讓我的道路高過你們的道路
[00:10:13.280 --> 00:10:16.800]  我的意念高過你們的意念
[00:10:16.800 --> 00:10:20.640]  神的道路神的意念永遠高過我們
[00:10:20.640 --> 00:10:24.480]  就算我們不能完全明白他的命令
[00:10:24.480 --> 00:10:27.040]  我們一樣要服從
[00:10:27.040 --> 00:10:32.960]  你能不能想像一下你是約書雅
[00:10:32.960 --> 00:10:36.000]  你去和你的官長士兵說
[00:10:36.000 --> 00:10:38.320]  我現在有個戰略
[00:10:38.320 --> 00:10:40.880]  你們怎樣攻打耶利哥城呢
[00:10:40.880 --> 00:10:42.880]  每天圍繞它走一次
[00:10:42.880 --> 00:10:44.640]  六天都是這樣
[00:10:44.640 --> 00:10:47.200]  然後第七天圍繞七次
[00:10:47.200 --> 00:10:48.720]  大聲呼喊
[00:10:48.720 --> 00:10:50.720]  城牆就會倒塌
[00:10:50.720 --> 00:10:55.520]  你能不能想像約書雅和士兵這樣說的時候
[00:10:55.520 --> 00:10:57.520]  士兵怎樣想
[00:10:57.520 --> 00:11:00.720]  嘩 這個將軍不是瘋的
[00:11:00.720 --> 00:11:01.680]  是傻的
[00:11:01.680 --> 00:11:03.680]  神經一定有毛病
[00:11:03.680 --> 00:11:05.680]  怎會這樣攻打耶利哥城
[00:11:05.680 --> 00:11:07.680]  從來沒有人會這樣做
[00:11:07.680 --> 00:11:11.520]  為什麼有這麼奇怪的戰略
[00:11:12.240 --> 00:11:15.040]  神是要讓世人看到
[00:11:15.040 --> 00:11:20.960]  攻打耶利哥城絕對不是以色列人自己能夠做到
[00:11:20.960 --> 00:11:22.960]  我剛才告訴你們
[00:11:22.960 --> 00:11:27.360]  耶利哥城是一個堡壘非常堅固
[00:11:27.360 --> 00:11:29.360]  怎樣打呢 兩個圍牆
[00:11:29.360 --> 00:11:31.360]  以色列人又沒有糧食
[00:11:31.360 --> 00:11:32.960]  剛剛出礦
[00:11:32.960 --> 00:11:34.000]  又沒有兵器
[00:11:34.000 --> 00:11:36.000]  又沒有受過訓練
[00:11:36.000 --> 00:11:38.480]  怎樣去攻打耶利哥城
[00:11:38.480 --> 00:11:40.480]  裡面還有巨人
[00:11:40.480 --> 00:11:42.480]  怎麼打呢
[00:11:42.480 --> 00:11:44.480]  不可能的
[00:11:44.480 --> 00:11:47.440]  所以神在約書雅記的六章二節說
[00:11:47.440 --> 00:11:51.600]  看啊 我已經把耶利哥和耶利哥的王
[00:11:51.600 --> 00:11:55.760]  並拜能的勇士都交在你的手中
[00:11:55.760 --> 00:11:59.200]  他命令以色列人抬著的約櫃
[00:11:59.200 --> 00:12:01.200]  在軍隊當中
[00:12:01.200 --> 00:12:04.240]  圍繞著耶利哥城來走
[00:12:04.240 --> 00:12:07.680]  約櫃就是代表神的同在
[00:12:07.680 --> 00:12:09.680]  當我們與神同在
[00:12:09.680 --> 00:12:11.680]  走在神那邊的時候
[00:12:11.680 --> 00:12:15.040]  我們就已經得到勝利
[00:12:15.040 --> 00:12:16.720]  在你的生命當中
[00:12:16.720 --> 00:12:19.040]  神有沒有叫你做一些事
[00:12:19.040 --> 00:12:21.040]  你是認為很不合理的
[00:12:21.040 --> 00:12:23.920]  但是神感動你去做有沒有呢
[00:12:23.920 --> 00:12:26.560]  你願不願意去服從他呢
[00:12:26.560 --> 00:12:28.560]  你要知道神的道路
[00:12:28.560 --> 00:12:29.680]  神的意念
[00:12:29.680 --> 00:12:31.680]  永遠是高過我們的意念
[00:12:31.680 --> 00:12:32.640]  我們的道路
[00:12:32.640 --> 00:12:34.640]  我們要服從
[00:12:35.680 --> 00:12:37.680]  除了我們要服從
[00:12:37.680 --> 00:12:41.120]  除了我們要走在神那邊
[00:12:41.120 --> 00:12:43.120]  還有第三點
[00:12:43.120 --> 00:12:47.680]  就是我們要記得要有堅強的信心
[00:12:47.680 --> 00:12:52.960]  圍繞敵人的城來行走不是一件容易的事
[00:12:52.960 --> 00:12:54.960]  是很危險的
[00:12:54.960 --> 00:12:56.960]  敵人隨時可以衝出來的
[00:12:56.960 --> 00:13:00.320]  敵人衝出來你是保護約櫃呢
[00:13:00.320 --> 00:13:02.320]  還是保護祭司
[00:13:02.320 --> 00:13:04.320]  祭司不會打的
[00:13:04.320 --> 00:13:06.320]  還是你自己自保
[00:13:06.320 --> 00:13:09.280]  你想想有多危險的事
[00:13:09.280 --> 00:13:12.800]  但是當約書亞告訴以色列人
[00:13:12.800 --> 00:13:15.520]  在約書亞記的六章六至七節
[00:13:15.520 --> 00:13:17.520]  應該怎麼做
[00:13:17.520 --> 00:13:20.320]  在第八節以色列人立刻服從
[00:13:20.320 --> 00:13:22.320]  毫無疑問
[00:13:22.320 --> 00:13:24.800]  無條件地服從神
[00:13:24.800 --> 00:13:27.360]  如果我們留意的話
[00:13:27.360 --> 00:13:30.320]  約書亞不是將全部的計劃
[00:13:30.320 --> 00:13:32.320]  告訴以色列人
[00:13:32.320 --> 00:13:35.200]  他是將每天要做的告訴他們
[00:13:35.200 --> 00:13:38.080]  第一天你圍繞一次
[00:13:38.080 --> 00:13:40.080]  第二天你圍繞第二次
[00:13:40.080 --> 00:13:42.080]  去到第七天
[00:13:42.080 --> 00:13:44.080]  我想以色列人很開心
[00:13:44.080 --> 00:13:47.200]  今天可以攻打耶利哥城
[00:13:47.200 --> 00:13:49.200]  約書亞說不是
[00:13:49.200 --> 00:13:51.200]  你們今天不是圍繞一次
[00:13:51.200 --> 00:13:53.200]  你們今天要圍繞七次
[00:13:53.200 --> 00:13:58.160]  你想想以色列人真的需要有很大的信心
[00:13:58.160 --> 00:14:03.040]  在希伯來書的十一章三十節
[00:14:03.040 --> 00:14:07.120]  以色列人因著信圍繞耶利哥城七天
[00:14:07.120 --> 00:14:09.120]  城牆就倒塌了
[00:14:09.120 --> 00:14:13.120]  在新約希伯來書的十一章三十節
[00:14:13.120 --> 00:14:15.120]  同樣告訴他們
[00:14:15.120 --> 00:14:18.320]  以色列人圍繞耶利哥城七天
[00:14:18.320 --> 00:14:21.200]  大聲呼喊城牆就倒塌了
[00:14:21.200 --> 00:14:26.160]  經文在希伯來書還說得很清楚
[00:14:26.160 --> 00:14:28.880]  是以色列人的信心
[00:14:28.880 --> 00:14:31.600]  以至耶利哥城倒塌
[00:14:31.600 --> 00:14:34.480]  你說 哎呀 扭曲了頭腦
[00:14:34.480 --> 00:14:37.520]  聖經就是禁止相矛盾
[00:14:37.520 --> 00:14:41.840]  剛剛約書亞紀六章二節才說甚麼
[00:14:41.840 --> 00:14:45.360]  是耶和華雙手將耶利哥城
[00:14:45.360 --> 00:14:47.840]  給以色列人
[00:14:47.840 --> 00:14:49.840]  現在呢
[00:14:49.840 --> 00:14:52.640]  希伯來書新約就說不是
[00:14:52.640 --> 00:14:54.640]  是以色列人的信心
[00:14:54.640 --> 00:14:57.520]  以至是攻打到耶利哥城
[00:14:57.520 --> 00:15:01.120]  誰是對的 新約還是舊約
[00:15:01.120 --> 00:15:04.880]  你聖經有沒有可不可以一致一點
[00:15:04.880 --> 00:15:06.880]  其實兩樣都對的
[00:15:06.880 --> 00:15:08.880]  你說怎麼可能
[00:15:08.880 --> 00:15:13.600]  就好像救贖都是一樣 救恩
[00:15:13.600 --> 00:15:16.400]  是不是神揀選我們
[00:15:16.400 --> 00:15:17.680]  絕對是
[00:15:17.680 --> 00:15:20.640]  每個坐在這裏的基督徒都是神揀選
[00:15:20.640 --> 00:15:22.640]  是不是我們揀選神
[00:15:22.640 --> 00:15:24.640]  當然也是
[00:15:24.640 --> 00:15:27.120]  今天你看到兩位Jennifer和Peggy
[00:15:27.120 --> 00:15:31.920]  他們就是揀選神願意在眾人面前來受洗
[00:15:31.920 --> 00:15:33.920]  是他們揀選神
[00:15:33.920 --> 00:15:37.520]  你說神揀選我們就不是我們揀選神
[00:15:37.520 --> 00:15:39.520]  為甚麼這麼矛盾
[00:15:39.520 --> 00:15:43.920]  有個老牧師叫做Henry Ironside
[00:15:43.920 --> 00:15:46.560]  是我很喜歡的一位老牧師
[00:15:46.560 --> 00:15:50.640]  他對救贖有一個很有意思的解釋
[00:15:50.640 --> 00:15:56.240]  他說救贖就好像一個人走在一個走廊裏
[00:15:56.240 --> 00:15:59.200]  去到盡頭 見到有一道門
[00:15:59.200 --> 00:16:02.640]  那道門的上方就有一節經文
[00:16:02.640 --> 00:16:05.200]  是約翰福音的十章九節
[00:16:05.200 --> 00:16:10.320]  「我就是門 凡從我進來的必然得救」
[00:16:10.320 --> 00:16:13.120]  耶穌基督說「我就是陽門」
[00:16:13.120 --> 00:16:17.120]  任何人從這道門進來 你一定能夠得救
[00:16:17.120 --> 00:16:20.640]  這個人說「好 我願意接受」
[00:16:20.640 --> 00:16:22.640]  推開了門就走進去了
[00:16:22.640 --> 00:16:26.080]  進去後他發覺有張桌子
[00:16:26.080 --> 00:16:28.080]  桌子裏面有個筵席
[00:16:28.080 --> 00:16:30.400]  筵席上有他的名字在
[00:16:30.400 --> 00:16:34.000]  神一早就預備他會進來
[00:16:34.000 --> 00:16:36.960]  他轉過頭再看那道門
[00:16:36.960 --> 00:16:39.440]  滿上都有一節經文
[00:16:39.440 --> 00:16:42.560]  已不鎖書的一章四節
[00:16:42.560 --> 00:16:49.600]  「就如神從創立世界以前在基督裏揀選了你」
[00:16:49.600 --> 00:16:51.920]  是否神揀選他呢?是
[00:16:51.920 --> 00:16:54.400]  是否他揀選神呢?也是
[00:16:54.400 --> 00:16:57.760]  他是有時間空間那一邊
[00:16:57.760 --> 00:17:01.760]  他是願意在某年某月某日
[00:17:01.760 --> 00:17:04.160]  決志來相信神
[00:17:04.160 --> 00:17:07.200]  就好像Jennifer和Peggy一樣
[00:17:07.200 --> 00:17:09.840]  願意決志來接受神
[00:17:09.840 --> 00:17:12.400]  願意走進這道門
[00:17:12.400 --> 00:17:14.400]  是有時間空間那一邊
[00:17:14.400 --> 00:17:18.080]  進去後是沒有時間空間
[00:17:18.080 --> 00:17:22.640]  他發覺原來神一早就揀選了他
[00:17:22.640 --> 00:17:27.120]  在創立世界以前已經揀選了他
[00:17:27.120 --> 00:17:30.320]  所以走回來看看我們今天的經文
[00:17:30.320 --> 00:17:34.480]  是否神將耶利哥城賜給了以色列人呢?
[00:17:34.480 --> 00:17:36.000]  絕對是
[00:17:36.000 --> 00:17:40.880]  是否以色列人自己的信心憑著信心得勝呢?
[00:17:40.880 --> 00:17:42.400]  也是
[00:17:42.400 --> 00:17:44.720]  完全沒有矛盾
[00:17:44.720 --> 00:17:47.200]  我告訴你信心是甚麼
[00:17:47.200 --> 00:17:51.840]  信心是相信神已經給了你的應許
[00:17:51.840 --> 00:17:55.840]  信心是相信神已經給了你的應許
[00:17:55.840 --> 00:17:57.680]  這就是信心
[00:17:57.680 --> 00:18:00.320]  在約翰一書的五章四節
[00:18:00.320 --> 00:18:04.160]  「因為凡從神生的就勝過世界
[00:18:04.160 --> 00:18:09.280]  使我們勝了世界的就是我們的信心」
[00:18:09.280 --> 00:18:12.960]  神一早就預定我們是從他而生
[00:18:12.960 --> 00:18:14.560]  我們是神的兒女
[00:18:14.560 --> 00:18:16.720]  神一早就揀選了我們
[00:18:16.720 --> 00:18:18.880]  使我們得勝
[00:18:18.880 --> 00:18:23.600]  但是如果我們真的服從他來得勝
[00:18:23.600 --> 00:18:28.000]  我們發覺原來這個就表現出我們的信心
[00:18:28.000 --> 00:18:30.320]  約翰一書就讓我們看到
[00:18:30.320 --> 00:18:35.200]  神的揀選我們的信心是放在一起
[00:18:35.200 --> 00:18:36.720]  是相提並論
[00:18:36.720 --> 00:18:38.800]  兩者都是正確
[00:18:38.800 --> 00:18:41.520]  完全沒有矛盾
[00:18:41.520 --> 00:18:46.000]  你願不願意依靠神的能力來服從神
[00:18:46.000 --> 00:18:49.040]  就算神叫你在你的敵人面前
[00:18:49.040 --> 00:18:50.720]  暴露出你的弱點
[00:18:50.720 --> 00:18:53.360]  你願不願意去服從呢?
[00:18:53.360 --> 00:18:57.760]  除了我們需要有堅強的信心
[00:18:57.760 --> 00:19:02.400]  第四點我們需要有堅定的內心
[00:19:02.400 --> 00:19:05.040]  在約書亞記的六章十節
[00:19:05.040 --> 00:19:07.680]  經文說:約書亞吩咐百姓說
[00:19:07.680 --> 00:19:10.480]  「你們不可呼喊 不可出聲
[00:19:10.480 --> 00:19:15.120]  連一句話也不可出你們的口」
[00:19:15.120 --> 00:19:18.880]  你能不能想像以色列人每一天
[00:19:18.880 --> 00:19:21.840]  圍繞耶利哥城來行走的時候
[00:19:21.840 --> 00:19:24.320]  那些加拿大人在做甚麼
[00:19:24.320 --> 00:19:28.640]  他們可能走上城牆觀看以色列人
[00:19:28.640 --> 00:19:30.800]  看他們怎樣
[00:19:30.800 --> 00:19:32.800]  第一天以色列人來到的時候
[00:19:32.800 --> 00:19:35.920]  他們說「哎呀 大件事了 末日到了
[00:19:35.920 --> 00:19:38.080]  他們真的來攻打我們了
[00:19:38.080 --> 00:19:40.640]  我們死定了」
[00:19:40.640 --> 00:19:42.720]  但是他們看到以色列人
[00:19:42.720 --> 00:19:46.400]  圍繞著城走一圈就回家了
[00:19:46.400 --> 00:19:48.320]  回到他們自己的營地
[00:19:48.320 --> 00:19:50.800]  回到吉格那裡
[00:19:50.800 --> 00:19:52.640]  第二天他們又來了
[00:19:52.640 --> 00:19:55.120]  那些加拿大人說「哎呀 今天真的了
[00:19:55.120 --> 00:19:57.520]  今天一定是末日到了」
[00:19:57.520 --> 00:20:01.600]  不是的 他們又圍繞一次又回家了
[00:20:01.600 --> 00:20:03.840]  我相信到了第三天 第四天
[00:20:03.840 --> 00:20:07.200]  他們已經掩著肚子在笑
[00:20:07.200 --> 00:20:10.480]  「你們攻打城原來就是這樣攻打的
[00:20:10.480 --> 00:20:12.240]  天天圍著城來走
[00:20:12.240 --> 00:20:16.720]  有沒有新花款 你們有沒有用」
[00:20:16.720 --> 00:20:19.360]  可能他們還在罵那些以色列人
[00:20:19.360 --> 00:20:22.080]  在城牆上噓他們 罵他們
[00:20:22.080 --> 00:20:25.040]  還在罵以色列人的神
[00:20:25.040 --> 00:20:27.040]  但是以色列人怎樣呢
[00:20:27.040 --> 00:20:29.920]  仍然忍耐不出聲
[00:20:29.920 --> 00:20:33.520]  他們有堅定的耐心
[00:20:33.520 --> 00:20:35.840]  F.B. Meyer 他說
[00:20:35.840 --> 00:20:40.160]  不出聲是服從神最難的命令
[00:20:40.160 --> 00:20:43.680]  要我們不出聲來服從神是最難的命令
