
[00:00:00.000 --> 00:00:09.200]  今日跟大家一起講的這段經文是馬太福音第十二章第九至第十四節
[00:03:53.200 --> 00:04:01.360]  他不知道原來prefect和perfect是兩個不同的字
[00:04:01.360 --> 00:04:05.920]  於是他以為做風紀的人
[00:04:05.920 --> 00:04:08.960]  個個都是perfect
[00:04:08.960 --> 00:04:10.960]  覺得他完美無瑕
[00:04:10.960 --> 00:04:16.400]  所以很多時候當風紀的時候
[00:04:16.400 --> 00:04:18.400]  作為一個prefect
[00:04:18.400 --> 00:04:23.440]  在學校就會經常被同學學生去挑剔
[00:04:23.440 --> 00:04:27.840]  你自己說自己是風紀
[00:04:27.840 --> 00:04:29.840]  你應該是perfect
[00:04:29.840 --> 00:04:34.000]  但其實很多地方都不是很妥當
[00:04:34.000 --> 00:04:37.040]  一樣都是做得不好
[00:04:37.040 --> 00:04:41.200]  他們希望藉著這種指控
[00:04:41.200 --> 00:04:44.400]  去讓自己有少少安慰感
[00:04:44.400 --> 00:04:50.080]  當然我在做prefect的過程當中
[00:04:50.080 --> 00:04:53.040]  都做得不錯
[00:04:53.040 --> 00:04:55.840]  在那兩年多三年當中
[00:04:56.320 --> 00:05:00.960]  後來有一天我感到很深刻
[00:05:00.960 --> 00:05:04.960]  就是在我中學會考
[00:05:04.960 --> 00:05:08.640]  考完之後就需要放榜
[00:05:08.640 --> 00:05:10.640]  放榜的時候
[00:05:10.640 --> 00:05:12.640]  我們學校有個規矩
[00:05:12.640 --> 00:05:14.640]  要穿上全套學服
[00:05:14.640 --> 00:05:16.640]  每次回到學校都要穿校服
[00:05:16.640 --> 00:05:18.640]  不可以穿便服回到學校
[00:05:18.640 --> 00:05:20.640]  因為保安理由
[00:05:20.640 --> 00:05:22.640]  分辨不清哪些是學生
[00:05:22.640 --> 00:05:24.640]  哪些是外人
[00:05:24.640 --> 00:05:26.640]  自己學生都有校服
[00:05:26.640 --> 00:05:28.640]  所以我就穿上全套校服
[00:05:28.640 --> 00:05:30.640]  我做prefect的
[00:05:30.640 --> 00:05:32.640]  通常我們有個prefect的章
[00:05:32.640 --> 00:05:34.640]  戴著就回到學校
[00:05:34.640 --> 00:05:38.640]  但那天放榜的成績
[00:05:38.640 --> 00:05:40.640]  發出來之後就不太理想
[00:05:40.640 --> 00:05:42.640]  沒辦法
[00:05:42.640 --> 00:05:44.640]  可以繼續在自己的原校
[00:05:44.640 --> 00:05:46.640]  升讀中六中七
[00:05:46.640 --> 00:05:48.640]  用加拿大的學制
[00:05:48.640 --> 00:05:50.640]  grade 12 and grade 13
[00:05:50.640 --> 00:05:52.640]  12級和13級
[00:05:52.640 --> 00:05:54.640]  於是就覺得很不開心
[00:05:54.640 --> 00:05:56.640]  不開心
[00:05:56.640 --> 00:05:58.640]  也明白這一天
[00:05:58.640 --> 00:06:00.640]  也是我應該和自己的母校
[00:06:00.640 --> 00:06:02.640]  闊別的日子
[00:06:02.640 --> 00:06:04.640]  在一種很失落的心情下
[00:06:04.640 --> 00:06:06.640]  就作了一個這樣的決定
[00:06:06.640 --> 00:06:08.640]  這個決定是什麼呢
[00:06:08.640 --> 00:06:10.640]  就是我決定在學校
[00:06:10.640 --> 00:06:12.640]  走回一圈
[00:06:12.640 --> 00:06:14.640]  走過我在這間學校
[00:06:14.640 --> 00:06:16.640]  我經常去的地方
[00:06:16.640 --> 00:06:18.640]  其中一個就是
[00:06:18.640 --> 00:06:20.640]  我自己的母校
[00:06:20.640 --> 00:06:22.640]  我經常去的地方
[00:06:22.640 --> 00:06:24.640]  其中一個地方
[00:06:24.640 --> 00:06:26.640]  我經常去的
[00:06:26.640 --> 00:06:28.640]  是我們學校最隱蔽的地方
[00:06:28.640 --> 00:06:30.640]  我還記得
[00:06:30.640 --> 00:06:32.640]  在我學校最高的頂樓
[00:06:32.640 --> 00:06:34.640]  的一個角落
[00:06:34.640 --> 00:06:36.640]  那個角落有一張很長的桌子
[00:06:36.640 --> 00:06:38.640]  沒有很多學生會去
[00:06:38.640 --> 00:06:40.640]  那個地方
[00:06:40.640 --> 00:06:42.640]  在這張桌子裡
[00:06:42.640 --> 00:06:44.640]  但我很喜歡
[00:06:44.640 --> 00:06:46.640]  那時候在學校
[00:06:46.640 --> 00:06:48.640]  每逢考試、測驗、做功課、小息
[00:06:48.640 --> 00:06:50.640]  每逢考試、測驗、做功課、小息
[00:06:50.640 --> 00:06:52.640]  在那個地方
[00:06:52.640 --> 00:06:54.640]  可以留下很多回憶
[00:06:54.640 --> 00:06:56.640]  我希望能夠在最後的一天
[00:06:56.640 --> 00:06:58.640]  在母校生活的時候
[00:06:58.640 --> 00:07:00.640]  向學校道別之前
[00:07:00.640 --> 00:07:02.640]  向學校道別之前
[00:07:02.640 --> 00:07:04.640]  回到這個地方
[00:07:04.640 --> 00:07:06.640]  但很奇怪
[00:07:06.640 --> 00:07:08.640]  在那天放榜日子
[00:07:08.640 --> 00:07:10.640]  竟然有一些低年級的學生回到學校
[00:07:10.640 --> 00:07:12.640]  還在那張桌子裡坐在上面
[00:07:12.640 --> 00:07:14.640]  還在那張桌子裡坐在上面
[00:07:14.640 --> 00:07:16.640]  當他看到我走到那裡的時候
[00:07:16.640 --> 00:07:18.640]  他一眼就認得出我
[00:07:18.640 --> 00:07:20.640]  因為我以前曾經
[00:07:20.640 --> 00:07:22.640]  做校長的時候
[00:07:22.640 --> 00:07:24.640]  曾經帶過我進去
[00:07:24.640 --> 00:07:26.640]  他需要留堂
[00:07:26.640 --> 00:07:28.640]  我們有一個留堂班
[00:07:28.640 --> 00:07:30.640]  在那裡教他做功課
[00:07:30.640 --> 00:07:32.640]  其實留堂是教他做功課
[00:07:32.640 --> 00:07:34.640]  沒什麼特別
[00:07:34.640 --> 00:07:36.640]  他一看到我
[00:07:36.640 --> 00:07:38.640]  馬上就這樣說
[00:07:38.640 --> 00:07:40.640]  看到你的醜樣
[00:07:40.640 --> 00:07:42.640]  應該都考不成的了
[00:07:42.640 --> 00:07:44.640]  醜了嗎?
[00:07:44.640 --> 00:07:46.640]  醜了而已
[00:07:46.640 --> 00:07:48.640]  不能回來的了
[00:07:48.640 --> 00:07:50.640]  以後抓不到我了
[00:07:50.640 --> 00:07:52.640]  那你呢
[00:07:52.640 --> 00:07:54.640]  以後就沒運了
[00:07:54.640 --> 00:07:56.640]  今天是你最後一天了
[00:07:56.640 --> 00:07:58.640]  我是今天穿著
[00:07:58.640 --> 00:08:00.640]  不合規格的校服
[00:08:00.640 --> 00:08:02.640]  回來學校的了
[00:08:02.640 --> 00:08:04.640]  抓我吧
[00:08:04.640 --> 00:08:06.640]  有本事的
[00:08:06.640 --> 00:08:08.640]  他就說了這番話
[00:08:08.640 --> 00:08:10.640]  當時我其實
[00:08:10.640 --> 00:08:12.640]  真的很不開心
[00:08:12.640 --> 00:08:14.640]  為什麼呢
[00:08:14.640 --> 00:08:16.640]  其實我作為一個
[00:08:16.640 --> 00:08:18.640]  學校的風紀隊的校長
[00:08:18.640 --> 00:08:20.640]  目的不是去抓人
[00:08:20.640 --> 00:08:22.640]  而是希望幫助一些學生
[00:08:22.640 --> 00:08:24.640]  在他們自己年輕的時候
[00:08:24.640 --> 00:08:26.640]  無論是功課也好
[00:08:26.640 --> 00:08:28.640]  或者是性格上也好
[00:08:28.640 --> 00:08:30.640]  我都希望能夠幫助他們成長
[00:08:30.640 --> 00:08:32.640]  原來我花了這麼多日子
[00:08:32.640 --> 00:08:34.640]  這兩個學生
[00:08:34.640 --> 00:08:36.640]  不但在性情上沒有改變
[00:08:36.640 --> 00:08:38.640]  而是在教育上
[00:08:38.640 --> 00:08:40.640]  也沒有改變
[00:08:40.640 --> 00:08:42.640]  而且還故意
[00:08:42.640 --> 00:08:44.640]  在這些情況下
[00:08:44.640 --> 00:08:46.640]  顯露出他們最醜陋的一面
[00:08:46.640 --> 00:08:48.640]  希望藉著挑戰你的權力
[00:08:48.640 --> 00:08:50.640]  你今天做完
[00:08:50.640 --> 00:08:52.640]  今天就沒份做了
[00:08:52.640 --> 00:08:54.640]  來藉此奚落
[00:08:54.640 --> 00:08:56.640]  當他說完這番話
[00:08:56.640 --> 00:08:58.640]  我首先就覺得
[00:08:58.640 --> 00:09:00.640]  為什麼我會花這麼多時間
[00:09:00.640 --> 00:09:02.640]  我很生氣
[00:09:02.640 --> 00:09:04.640]  為什麼我還在昔日
[00:09:04.640 --> 00:09:06.640]  花這麼多時間
[00:09:06.640 --> 00:09:08.640]  去幫助他們
[00:09:08.640 --> 00:09:10.640]  但回心去想
[00:09:10.640 --> 00:09:12.640]  我馬上又會覺得他們很可憐
[00:09:12.640 --> 00:09:14.640]  可憐在什麼呢
[00:09:14.640 --> 00:09:16.640]  原來他們的生命
[00:09:16.640 --> 00:09:18.640]  是不能夠在藉著
[00:09:18.640 --> 00:09:20.640]  我對他們善意的改變
[00:09:20.640 --> 00:09:22.640]  裏面有作出一些任何的改進
[00:09:22.640 --> 00:09:24.640]  或者可能是因為
[00:09:24.640 --> 00:09:26.640]  在那個教導
[00:09:26.640 --> 00:09:28.640]  或者幫助他們的過程當中
[00:09:28.640 --> 00:09:30.640]  我的語氣或者用詞
[00:09:30.640 --> 00:09:32.640]  可能對於他們來說
[00:09:32.640 --> 00:09:34.640]  是他們的一種改變
[00:09:34.640 --> 00:09:36.640]  或者是他們的一種改變
[00:09:36.640 --> 00:09:38.640]  或者是用詞
[00:09:38.640 --> 00:09:40.640]  可能對於他們來說
[00:09:40.640 --> 00:09:42.640]  他們很難接受
[00:09:42.640 --> 00:09:44.640]  但在這一刻
[00:09:44.640 --> 00:09:46.640]  我只覺得很惋惜
[00:09:46.640 --> 00:09:48.640]  帶著這份惋惜
[00:09:48.640 --> 00:09:50.640]  和當時我失落的感覺
[00:09:50.640 --> 00:09:52.640]  於是我就忍住氣
[00:09:52.640 --> 00:09:54.640]  就繼續走完
[00:09:54.640 --> 00:09:56.640]  在我自己的母校裏面
[00:09:56.640 --> 00:09:58.640]  一圈向學校道別
[00:09:58.640 --> 00:10:00.640]  也可以這樣說
[00:10:00.640 --> 00:10:02.640]  和這兩個學生也道別
[00:10:02.640 --> 00:10:04.640]  我後來沒機會再見這兩個學生
[00:10:04.640 --> 00:10:06.640]  究竟他們是怎樣的人生
[00:10:06.640 --> 00:10:08.640]  因為其實很
[00:10:08.640 --> 00:10:10.640]  說真的
[00:10:10.640 --> 00:10:12.640]  我對每一個我曾經希望他們
[00:10:12.640 --> 00:10:14.640]  變得好的人
[00:10:14.640 --> 00:10:16.640]  我都希望知道他們後來的發展
[00:10:16.640 --> 00:10:18.640]  但我沒有這樣的機會
[00:10:18.640 --> 00:10:20.640]  但我相信
[00:10:20.640 --> 00:10:22.640]  我這些經驗其實只不過是
[00:10:22.640 --> 00:10:26.640]  我自己一個人生很皮毛的一些見證
[00:10:26.640 --> 00:10:28.640]  可能你在人生裏面
[00:10:28.640 --> 00:10:30.640]  有更多更
[00:10:30.640 --> 00:10:32.640]  令你去得到更
[00:10:32.640 --> 00:10:34.640]  刺激的
[00:10:34.640 --> 00:10:36.640]  或者更
[00:10:36.640 --> 00:10:38.640]  痛苦的一些經歷
[00:10:38.640 --> 00:10:40.640]  不過我希望藉著我剛才說的
[00:10:40.640 --> 00:10:42.640]  這個見證也提出一點
[00:10:42.640 --> 00:10:44.640]  如果你覺得
[00:10:44.640 --> 00:10:46.640]  自己有些地方
[00:10:46.640 --> 00:10:48.640]  曾經是很
[00:10:48.640 --> 00:10:50.640]  無理地被人去
[00:10:50.640 --> 00:10:52.640]  踐踏的
[00:10:52.640 --> 00:10:54.640]  或者是挑戰的
[00:10:54.640 --> 00:10:56.640]  甚至對你自己的權力的誤會
[00:10:56.640 --> 00:10:58.640]  我相信在這方面
[00:10:58.640 --> 00:11:00.640]  讓我們帶著
[00:11:00.640 --> 00:11:02.640]  這份心情
[00:11:02.640 --> 00:11:04.640]  去了解今天我們看這段經文
[00:11:04.640 --> 00:11:08.640]  耶穌基督在他整個人生裏面
[00:11:08.640 --> 00:11:10.640]  從他未出世
[00:11:10.640 --> 00:11:12.640]  我們在馬達福音
[00:11:12.640 --> 00:11:14.640]  由耶穌未出世之前的情況
[00:11:14.640 --> 00:11:16.640]  去說到耶穌基督
[00:11:16.640 --> 00:11:18.640]  他最後死了
[00:11:18.640 --> 00:11:20.640]  復活
[00:11:20.640 --> 00:11:22.640]  他整個人生
[00:11:22.640 --> 00:11:24.640]  其實很多人
[00:11:24.640 --> 00:11:26.640]  都不斷地去找機會
[00:11:26.640 --> 00:11:28.640]  去攻擊耶穌
[00:11:28.640 --> 00:11:30.640]  因為耶穌已經復活了
[00:11:30.640 --> 00:11:32.640]  在天國裏面
[00:11:32.640 --> 00:11:34.640]  為我們預備地方的時候
[00:11:34.640 --> 00:11:36.640]  仍然其實很多人
[00:11:36.640 --> 00:11:38.640]  都向耶穌進行
[00:11:38.640 --> 00:11:40.640]  不合理的攻擊
[00:11:40.640 --> 00:11:42.640]  其實在於
[00:11:42.640 --> 00:11:44.640]  什麼呢?我自己的看法
[00:11:44.640 --> 00:11:46.640]  耶穌聖經的領受
[00:11:46.640 --> 00:11:48.640]  就是因為人有罪
[00:11:48.640 --> 00:11:50.640]  人有罪不想被人點出
[00:11:50.640 --> 00:11:52.640]  他的罪或者要他去面對
[00:11:52.640 --> 00:11:54.640]  他的罪所帶來的
[00:11:54.640 --> 00:11:56.640]  種種的後果
[00:11:56.640 --> 00:11:58.640]  於是他帶著一份
[00:11:58.640 --> 00:12:00.640]  欠缺
[00:12:00.640 --> 00:12:02.640]  安全感的生命態度
[00:12:02.640 --> 00:12:04.640]  而在這種情況裏面
[00:12:04.640 --> 00:12:06.640]  他們就會向
[00:12:06.640 --> 00:12:08.640]  那些如果要求他
[00:12:08.640 --> 00:12:10.640]  或者期望他
[00:12:10.640 --> 00:12:12.640]  生命再一次得到
[00:12:12.640 --> 00:12:14.640]  彌聚悔改的
[00:12:14.640 --> 00:12:16.640]  他可能覺得很不舒服
[00:12:16.640 --> 00:12:18.640]  於是他就作出
[00:12:18.640 --> 00:12:20.640]  很多不同層次的一些
[00:12:20.640 --> 00:12:22.640]  攻擊
[00:12:22.640 --> 00:12:24.640]  所以今天我給了這個題目
[00:12:24.640 --> 00:12:26.640]  叫做由安息日去了解
[00:12:26.640 --> 00:12:28.640]  主的主權
[00:12:28.640 --> 00:12:30.640]  Understand the authority of the Lord
[00:12:30.640 --> 00:12:32.640]  from the Sabbath
[00:12:32.640 --> 00:12:34.640]  我就是希望透過這段聖經
[00:12:34.640 --> 00:12:36.640]  去看看耶穌基督在
[00:12:36.640 --> 00:12:38.640]  這個時候已經被人不斷挑戰
[00:12:38.640 --> 00:12:40.640]  他有什麼權有什麼權
[00:12:40.640 --> 00:12:42.640]  或者你不討好
[00:12:42.640 --> 00:12:44.640]  管理好你的門徒
[00:12:44.640 --> 00:12:46.640]  於是你看看你其實是什麼主
[00:12:46.640 --> 00:12:48.640]  什麼耶穌
[00:12:48.640 --> 00:12:50.640]  在這方面我希望
[00:12:50.640 --> 00:12:52.640]  藉著耶穌他自己的見證
[00:12:52.640 --> 00:12:54.640]  能夠給我們作為信徒
[00:12:54.640 --> 00:12:56.640]  今天學會如何走這條
[00:12:56.640 --> 00:12:58.640]  屬靈的道路
[00:12:58.640 --> 00:13:00.640]  我們不如一起仔細去看看
[00:13:00.640 --> 00:13:02.640]  今天我會分為三個部分
[00:13:02.640 --> 00:13:04.640]  一起去看這段經文
[00:13:04.640 --> 00:13:06.640]  第一個部分就是第十二章的第九節
[00:13:06.640 --> 00:13:08.640]  我給了一個分題
[00:13:08.640 --> 00:13:10.640]  它叫做一個自我為
[00:13:10.640 --> 00:13:12.640]  中心的信仰群體
[00:13:12.640 --> 00:13:14.640]  是怎麼樣的
[00:13:14.640 --> 00:13:16.640]  我們一起再次看看
[00:13:16.640 --> 00:13:18.640]  剛剛彭玲姐妹已經為我們讀過一次
[00:13:18.640 --> 00:13:20.640]  不過讓我們再去看看
[00:13:20.640 --> 00:13:22.640]  究竟一個自我為中心的
[00:13:22.640 --> 00:13:24.640]  信仰群體是怎麼樣的
[00:13:24.640 --> 00:13:26.640]  然後耶穌如何面對他們
[00:13:26.640 --> 00:13:28.640]  我們一起打開
[00:13:28.640 --> 00:13:30.640]  第十二章第九節
[00:13:30.640 --> 00:13:32.640]  這裡這樣說
[00:13:32.640 --> 00:13:34.640]  我們一起讀
[00:13:34.640 --> 00:13:36.640]  耶穌離開那地方
[00:13:36.640 --> 00:13:38.640]  進了一個會堂
[00:13:38.640 --> 00:13:40.640]  進了一個會堂
[00:13:40.640 --> 00:13:42.640]  很短的一句經文
[00:13:42.640 --> 00:13:44.640]  沒什麼特別
[00:13:44.640 --> 00:13:46.640]  耶穌離開了地方
[00:13:46.640 --> 00:13:48.640]  其實就是指到上文剛剛
[00:13:48.640 --> 00:13:52.640]  耶穌和門徒去了會堂裡面
[00:13:52.640 --> 00:13:54.640]  然後被人
[00:13:54.640 --> 00:13:56.640]  特別是法地菜人
[00:13:56.640 --> 00:13:58.640]  一直跟蹤著他們
[00:13:58.640 --> 00:14:00.640]  一直指控他們
[00:14:00.640 --> 00:14:02.640]  指控他們為什麼在安息日的時候
[00:14:02.640 --> 00:14:04.640]  撕和水吃
[00:14:04.640 --> 00:14:06.640]  這件事
[00:14:06.640 --> 00:14:08.640]  在這個時候
[00:14:08.640 --> 00:14:10.640]  怎麼樣呢
[00:14:10.640 --> 00:14:12.640]  我們就會留意到
[00:14:12.640 --> 00:14:14.640]  耶穌進入了一個會堂
[00:14:14.640 --> 00:14:16.640]  和合本聖經在這裡
[00:14:16.640 --> 00:14:18.640]  的翻譯
[00:14:18.640 --> 00:14:20.640]  其實和希臘文的版本
[00:14:20.640 --> 00:14:22.640]  是有些不同的
[00:14:22.640 --> 00:14:24.640]  如果大家仔細留意
[00:14:24.640 --> 00:14:26.640]  英文聖經的時候
[00:14:26.640 --> 00:14:28.640]  比如我
[00:14:28.640 --> 00:14:30.640]  周永的版本
[00:14:30.640 --> 00:14:32.640]  New English Translation
[00:14:32.640 --> 00:14:34.640]  他就在這裡說
[00:14:34.640 --> 00:14:36.640]  He left that place and entered their synagogue
[00:14:36.640 --> 00:14:38.640]  如果在希臘文裡面
[00:14:38.640 --> 00:14:40.640]  也很強調
[00:14:40.640 --> 00:14:42.640]  their synagogue
[00:14:42.640 --> 00:14:44.640]  就是他們的聖堂
[00:14:44.640 --> 00:14:46.640]  叫dear synagogue
[00:14:46.640 --> 00:14:48.640]  他們的一個會堂
[00:14:48.640 --> 00:14:50.640]  耶穌在這個
[00:14:50.640 --> 00:14:52.640]  和門徒一路走
[00:14:52.640 --> 00:14:54.640]  去到這個
[00:14:54.640 --> 00:14:56.640]  會堂的過程已經被人糾結了一輪
[00:14:56.640 --> 00:14:58.640]  被法地菜人挑戰
[00:14:58.640 --> 00:15:00.640]  現在去到會堂了
[00:15:00.640 --> 00:15:02.640]  進去了
[00:15:02.640 --> 00:15:04.640]  馬太福音的作者
[00:15:04.640 --> 00:15:06.640]  在這裡特意提出
[00:15:06.640 --> 00:15:08.640]  這個陳述
[00:15:08.640 --> 00:15:10.640]  Dear synagogue
[00:15:10.640 --> 00:15:12.640]  這個dear是什麼意思呢
[00:15:12.640 --> 00:15:14.640]  不是指耶穌
[00:15:14.640 --> 00:15:16.640]  而是指屬於
[00:15:16.640 --> 00:15:18.640]  這些猶太人
[00:15:18.640 --> 00:15:20.640]  法地菜人的會堂
[00:15:20.640 --> 00:15:24.640]  看起來是一句
[00:15:24.640 --> 00:15:26.640]  很平平無奇的說話
[00:15:26.640 --> 00:15:28.640]  離開了和他們
[00:15:28.640 --> 00:15:30.640]  討論耶穌是
[00:15:30.640 --> 00:15:32.640]  安息日的主的
[00:15:32.640 --> 00:15:34.640]  對話之後
[00:15:34.640 --> 00:15:36.640]  進去了他們的會堂有什麼意思呢
[00:15:36.640 --> 00:15:38.640]  其實是
[00:15:38.640 --> 00:15:40.640]  馬太福音首先告訴我們
[00:15:40.640 --> 00:15:42.640]  法地菜人
[00:15:42.640 --> 00:15:44.640]  以至當時的
[00:15:44.640 --> 00:15:46.640]  文士祭司
[00:15:46.640 --> 00:15:48.640]  其實他們已經
[00:15:48.640 --> 00:15:50.640]  將他們的
[00:15:50.640 --> 00:15:52.640]  宗教場所
[00:15:52.640 --> 00:15:54.640]  變成了成為他們的
[00:15:54.640 --> 00:15:56.640]  勢力範圍
[00:15:56.640 --> 00:15:58.640]  在這個
[00:15:58.640 --> 00:16:00.640]  陳述裡
[00:16:00.640 --> 00:16:02.640]  其實當我們比對
[00:16:02.640 --> 00:16:04.640]  其他的對官福音
[00:16:04.640 --> 00:16:06.640]  或者婦女福音的時候
[00:16:06.640 --> 00:16:08.640]  其他的婦女福音是不強調一點的
[00:16:08.640 --> 00:16:10.640]  為什麼
[00:16:10.640 --> 00:16:12.640]  馬太要在這裡特意
[00:16:12.640 --> 00:16:14.640]  強調
[00:16:14.640 --> 00:16:16.640]  他們的會堂呢
[00:16:16.640 --> 00:16:18.640]  其實是想告訴
[00:16:18.640 --> 00:16:20.640]  你和我知道
[00:16:20.640 --> 00:16:22.640]  耶穌現在進入到去
[00:16:22.640 --> 00:16:24.640]  他們自己
[00:16:24.640 --> 00:16:26.640]  建立出來一個勢力
[00:16:26.640 --> 00:16:28.640]  或者簡單一點來說
[00:16:28.640 --> 00:16:30.640]  這個會堂
[00:16:30.640 --> 00:16:32.640]  已經變成了
[00:16:32.640 --> 00:16:34.640]  這群法地菜人
[00:16:34.640 --> 00:16:36.640]  文士祭司
[00:16:36.640 --> 00:16:38.640]  他們的山頭
[00:16:38.640 --> 00:16:40.640]  而這個山頭
[00:16:40.640 --> 00:16:42.640]  現在耶穌要進入
[00:16:42.640 --> 00:16:44.640]  到去的時候
[00:16:44.640 --> 00:16:46.640]  簡單來說
[00:16:46.640 --> 00:16:48.640]  耶穌可以說是進入一個
[00:16:48.640 --> 00:16:50.640]  挑戰他們的場合
[00:16:50.640 --> 00:16:52.640]  那耶穌是不是
[00:16:52.640 --> 00:16:54.640]  想挑戰他們呢
[00:16:54.640 --> 00:16:56.640]  我相信不是這樣的原因
[00:16:56.640 --> 00:16:58.640]  因為你看耶穌基督不住
[00:16:58.640 --> 00:17:00.640]  在不同的場合都進入到
[00:17:00.640 --> 00:17:02.640]  不同的地方的會堂
[00:17:02.640 --> 00:17:04.640]  裡面在當中和人
[00:17:04.640 --> 00:17:06.640]  分享上帝的道理
[00:17:06.640 --> 00:17:08.640]  但是
[00:17:08.640 --> 00:17:10.640]  對於這群已經鞏固了
[00:17:10.640 --> 00:17:12.640]  自己權力的人
[00:17:12.640 --> 00:17:14.640]  他們認為你進入到
[00:17:14.640 --> 00:17:16.640]  我的會堂
[00:17:16.640 --> 00:17:18.640]  就好像廣東人所說
[00:17:18.640 --> 00:17:20.640]  好像耶穌來踢館一樣
[00:17:20.640 --> 00:17:22.640]  記不記得這些陳述
[00:17:22.640 --> 00:17:24.640]  好像以前很多武館
[00:17:24.640 --> 00:17:26.640]  武館和武館之間
[00:17:26.640 --> 00:17:28.640]  有時有些爭執
[00:17:28.640 --> 00:17:30.640]  爭執
[00:17:30.640 --> 00:17:32.640]  不知道哪裡有爭執
[00:17:32.640 --> 00:17:34.640]  其中一個武館的人不服
[00:17:34.640 --> 00:17:36.640]  另一個武館就走去另一個會堂
[00:17:36.640 --> 00:17:38.640]  裡面
[00:17:38.640 --> 00:17:40.640]  然後和他們去理論
[00:17:40.640 --> 00:17:42.640]  甚至打架
[00:17:42.640 --> 00:17:44.640]  最嚴重是拆了招牌
