
[00:00:00.000 --> 00:00:05.440]  大胃傳第十三講
[00:03:34.120 --> 00:03:36.120]  約櫃裡面有法板
[00:03:36.120 --> 00:03:39.120]  就是神的律法
[00:03:39.120 --> 00:03:43.120]  耶穌基督說祂來到西上要承傳律法
[00:03:43.120 --> 00:03:46.120]  律法沒有人能夠守得住
[00:03:46.120 --> 00:03:47.120]  聖經告訴我們
[00:03:47.120 --> 00:03:49.120]  我們不能夠靠律法來得救
[00:03:49.120 --> 00:03:52.120]  我們不能夠靠行為來得救
[00:03:52.120 --> 00:03:56.120]  所以耶穌基督是唯一一個在世上能夠承傳律法
[00:03:56.120 --> 00:03:58.120]  因為祂是無罪的
[00:03:58.120 --> 00:04:01.120]  另外也是因為我們做不到
[00:04:01.120 --> 00:04:05.120]  所以是耶穌基督的義幫我們
[00:04:05.120 --> 00:04:08.120]  神體在耶穌基督的義的份上
[00:04:08.120 --> 00:04:10.120]  以致赦免我們的罪
[00:04:10.120 --> 00:04:13.120]  所以祂就承傳了神的要求
[00:04:13.120 --> 00:04:15.120]  祂承傳了律法
[00:04:15.120 --> 00:04:18.120]  這就是《馬太福音》五章十七節所說的
[00:04:18.120 --> 00:04:21.120]  耶穌基督說我是承傳律法
[00:04:21.120 --> 00:04:24.120]  也在《約翰福音》十四章六節
[00:04:24.120 --> 00:04:27.120]  耶穌基督說我就是真理
[00:04:27.120 --> 00:04:30.120]  除了法板、約櫃裡面還有什麼呢?
[00:04:30.120 --> 00:04:33.120]  亞倫法國牙的像
[00:04:33.120 --> 00:04:35.120]  記不記得這件事?
[00:04:35.120 --> 00:04:38.120]  在《文素記》第十七章
[00:04:38.120 --> 00:04:40.120]  那時以色列人的領袖
[00:04:40.120 --> 00:04:43.120]  他們不服從亞倫和摩西
[00:04:43.120 --> 00:04:47.120]  他們有怨言來到摩西和亞倫的面前
[00:04:47.120 --> 00:04:49.120]  神就跟摩西說
[00:04:49.120 --> 00:04:52.120]  你叫十二支派的領袖
[00:04:52.120 --> 00:04:54.120]  每人拿他們的像
[00:04:54.120 --> 00:04:58.120]  放在回眸裡面約櫃的前面
[00:04:58.120 --> 00:05:01.120]  你也叫亞倫將他的像放在一起
[00:05:01.120 --> 00:05:04.120]  然後跟他們說你第二天回來看
[00:05:04.120 --> 00:05:07.120]  第二天回來怎麼樣呢?
[00:05:07.120 --> 00:05:10.120]  只有亞倫的像是法牙
[00:05:10.120 --> 00:05:12.120]  還開了行花
[00:05:12.120 --> 00:05:16.120]  其餘的領袖的像都沒有開花
[00:05:16.120 --> 00:05:20.120]  就是我們看到神告訴以色列人
[00:05:20.120 --> 00:05:23.120]  亞倫和摩西就是他所選擇
[00:05:23.120 --> 00:05:27.120]  以色列人是需要服從摩西和亞倫
[00:05:27.120 --> 00:05:30.120]  法國牙的像是什麼意思呢?
[00:05:30.120 --> 00:05:33.120]  你也見過像吧
[00:05:33.120 --> 00:05:35.120]  是枯木來的 死了的
[00:05:35.120 --> 00:05:39.120]  死了的木還會開花是什麼意思呢?
[00:05:39.120 --> 00:05:41.120]  是有新的生命
[00:05:41.120 --> 00:05:45.120]  耶穌基督在約翰福音14:6
[00:05:45.120 --> 00:05:48.120]  說我是生命 我是復活
[00:05:48.120 --> 00:05:50.120]  這代表有復活的生命
[00:05:50.120 --> 00:05:52.120]  也代表耶穌基督
[00:05:52.120 --> 00:05:58.120]  還有在約櫃裡還有金罐裝的馬拿
[00:05:58.120 --> 00:06:02.120]  你記不記得馬拿是以色列人在礦野的時候
[00:06:02.120 --> 00:06:04.120]  神鋼馬拿給以色列人吃的
[00:06:04.120 --> 00:06:10.120]  神叫以色列人將一部分放在金罐裡做紀念
[00:06:10.120 --> 00:06:12.120]  也代表耶穌基督
[00:06:12.120 --> 00:06:15.120]  耶穌基督說我是生命的糧
[00:06:15.120 --> 00:06:20.120]  到我這裡來的 必定不信我的 永遠不渴
[00:06:20.120 --> 00:06:24.120]  就是約翰福音的六章35節
[00:06:24.120 --> 00:06:30.120]  所以約櫃裡所有的陳設都是和耶穌基督有關
[00:06:30.120 --> 00:06:33.120]  不妨也說說約櫃的歷史
[00:06:33.120 --> 00:06:35.120]  約櫃我們剛才讀過經文
[00:06:35.120 --> 00:06:40.120]  說是以萬君之耶和華的名所命名
[00:06:40.120 --> 00:06:42.120]  撒姆爾夏的六章二節
[00:06:42.120 --> 00:06:45.120]  也就是說約櫃是屬於神
[00:06:45.120 --> 00:06:47.120]  是代表神的同在
[00:06:47.120 --> 00:06:52.120]  是代表神和以色列人來納約的象徵
[00:06:52.120 --> 00:06:55.120]  在樹公打耶利哥城的時候
[00:06:55.120 --> 00:06:58.120]  記不記得在約書亞記的第六章
[00:06:58.120 --> 00:07:04.120]  神叫以色列人帶著約櫃圍繞著耶利哥城每天走一圈
[00:07:04.120 --> 00:07:09.120]  六日如是 到第七天 圍繞七圈
[00:07:09.120 --> 00:07:13.120]  然後吹號角 大聲呼喊
[00:07:13.120 --> 00:07:18.120]  整個耶利哥城都倒塌了 得到勝利
[00:07:18.120 --> 00:07:23.120]  其實我上次說約書亞記的時候的系列
[00:07:23.120 --> 00:07:24.120]  我也和大家說過
[00:07:24.120 --> 00:07:29.120]  約書亞記和啟示錄有很大的連帶關係
[00:07:29.120 --> 00:07:34.120]  約書亞記其實是啟示錄的一個預象 一個預表
[00:07:34.120 --> 00:07:40.120]  公打耶利哥城和啟示錄裡的第七號審判
[00:07:40.120 --> 00:07:44.120]  啟示錄的八章至十一章其實一模一樣
[00:07:44.120 --> 00:07:49.120]  如果大家想知道細節可以回去聽約書亞記
[00:07:49.120 --> 00:07:53.120]  約書亞記真的和啟示錄有很大的關係
[00:07:53.120 --> 00:07:56.120]  約書亞記的主角是誰呢?
[00:07:56.120 --> 00:08:00.120]  約書亞的名字是什麼意思呢?
[00:08:00.120 --> 00:08:05.120]  就是希伯來文的耶和華氏救主
[00:08:05.120 --> 00:08:10.120]  在啟示錄裡最後七年的真正主角是誰呢?
[00:08:10.120 --> 00:08:11.120]  耶穌基督
[00:08:11.120 --> 00:08:14.120]  耶穌基督的名字的意思是什麼呢?
[00:08:14.120 --> 00:08:17.120]  是希臘文的耶和華氏救主
[00:08:17.120 --> 00:08:20.120]  有沒有看到? 大家都是耶和華氏救主
[00:08:20.120 --> 00:08:22.120]  不過一個是希伯來文 一個是希臘文
[00:08:22.120 --> 00:08:25.120]  有很多年代的關係
[00:08:25.120 --> 00:08:28.120]  兩本書都有兩個很重要的人物
[00:08:28.120 --> 00:08:31.120]  在約書亞記有兩個探子
[00:08:31.120 --> 00:08:35.120]  在啟示錄裡有兩個見證人
[00:08:35.120 --> 00:08:38.120]  以色列人進入加拿大
[00:08:38.120 --> 00:08:41.120]  在加拿大真戰多少年呢? 七年
[00:08:41.120 --> 00:08:47.120]  在啟示錄裡最後人間的戰爭是多少年呢? 也是七年
[00:08:47.120 --> 00:08:49.120]  所以有很大的年代關係
[00:08:49.120 --> 00:08:53.120]  我們看到其實神叫以色列人這樣做
[00:08:53.120 --> 00:08:55.120]  是有一個預表 是有一個原因
[00:08:55.120 --> 00:08:59.120]  但是以色列人就以為約會是什麼呢?
[00:08:59.120 --> 00:09:00.120]  是好運
[00:09:00.120 --> 00:09:02.120]  Good luck charm
[00:09:02.120 --> 00:09:04.120]  就帶著去打仗
[00:09:04.120 --> 00:09:07.120]  就在以利的時候 記不記得先知以利
[00:09:07.120 --> 00:09:09.120]  斐理士人來跟他們爭戰
[00:09:09.120 --> 00:09:11.120]  他們就帶著約會上陣
[00:09:11.120 --> 00:09:14.120]  結果 拜拜而回
[00:09:14.120 --> 00:09:17.120]  約會都被斐理士人搶了
[00:09:17.120 --> 00:09:20.120]  後來神懲罰斐理士人
[00:09:20.120 --> 00:09:24.120]  他們就怕了 將約會給回猶太人
[00:09:24.120 --> 00:09:26.120]  怎樣還回約會呢?
[00:09:26.120 --> 00:09:29.120]  將約會放在牛車的上方
[00:09:29.120 --> 00:09:32.120]  找牛車帶領約會回到以色列人
[00:09:32.120 --> 00:09:35.120]  等下我們就會看到這個牛車
[00:09:35.120 --> 00:09:38.120]  所以當約會被拿了之後
[00:09:38.120 --> 00:09:41.120]  當以色列人拿回約會之後
[00:09:41.120 --> 00:09:45.120]  他們就將約會收在基列耶林這個地方
[00:09:45.120 --> 00:09:48.120]  就在阿比那達的家裏
[00:09:48.120 --> 00:09:52.120]  雖然基列耶林不屬於斐理士人
[00:09:52.120 --> 00:09:56.120]  但是長期在斐理士人的統治之下
[00:09:56.120 --> 00:09:58.120]  這個也是原因
[00:09:58.120 --> 00:10:03.120]  為什麼在這段時候對約會的描述是少之又少
[00:10:03.120 --> 00:10:05.120]  我們上次都說了
[00:10:05.120 --> 00:10:08.120]  大衛他簽都去耶路撒冷
[00:10:08.120 --> 00:10:11.120]  由希伯倫簽去耶路撒冷
[00:10:11.120 --> 00:10:16.120]  所以他也希望將約會帶回耶路撒冷
[00:10:16.120 --> 00:10:18.120]  一共有四個原因
[00:10:18.120 --> 00:10:21.120]  為什麼他想將約會帶回耶路撒冷
[00:10:21.120 --> 00:10:24.120]  第一就是大衛很愛神
[00:10:24.120 --> 00:10:26.120]  他想榮耀神
[00:10:26.120 --> 00:10:30.120]  他知道約會應該放在會幕的致勝所
[00:10:30.120 --> 00:10:33.120]  因為約會是神的寶座
[00:10:33.120 --> 00:10:36.120]  所以大衛現在心想
[00:10:36.120 --> 00:10:40.120]  我起碼應該要將約會搬回耶路撒冷
[00:10:40.120 --> 00:10:42.120]  代表神的同在
[00:10:42.120 --> 00:10:47.120]  第二原因他要將約會搬回耶路撒冷
[00:10:47.120 --> 00:10:49.120]  就是因為他知道神的旨意
[00:10:49.120 --> 00:10:51.120]  有一個中央敬拜的地方
[00:10:51.120 --> 00:10:54.120]  他知道這是耶路撒冷
[00:10:54.120 --> 00:10:57.120]  他希望為神建一個聖殿
[00:10:57.120 --> 00:10:59.120]  但是神說你滿手鮮血
[00:10:59.120 --> 00:11:02.120]  你不可以為我來建聖殿
[00:11:02.120 --> 00:11:06.120]  所以他沒有辦法實現他的夢想
[00:11:06.120 --> 00:11:11.120]  但他起碼想將約會搬回耶路撒冷
[00:11:11.120 --> 00:11:13.120]  然後他買了一塊地
[00:11:13.120 --> 00:11:16.120]  將來在這塊地會建聖殿
[00:11:16.120 --> 00:11:21.120]  而且他也將建聖殿的藍圖計劃
[00:11:21.120 --> 00:11:26.120]  所有的資源和財富都留給了所羅門的兒子
[00:11:26.120 --> 00:11:28.120]  來建聖殿
[00:11:28.120 --> 00:11:32.120]  然後就可以將約會搬進去聖殿
[00:11:32.120 --> 00:11:35.120]  我講了兩個原因
[00:11:35.120 --> 00:11:38.120]  為什麼大衛要將約會搬去耶路撒冷
[00:11:38.120 --> 00:11:39.120]  第一他愛神
[00:11:39.120 --> 00:11:42.120]  第二他知道是神的旨意
[00:11:42.120 --> 00:11:44.120]  要在耶路撒冷來敬拜
[00:11:44.120 --> 00:11:47.120]  第三我上次和大家說了
[00:11:47.120 --> 00:11:50.120]  以色列人擊敗了斐理士人
[00:11:50.120 --> 00:11:54.120]  而斐理士人一直退到基錫這個地方
[00:11:54.120 --> 00:11:55.120]  記不記得?
[00:11:55.120 --> 00:11:57.120]  撒姆爾夏的第五章
[00:11:57.120 --> 00:11:59.120]  這個時候就最好運輸約會了
[00:11:59.120 --> 00:12:00.120]  為什麼?
[00:12:00.120 --> 00:12:02.120]  因為你擊退了敵人
[00:12:02.120 --> 00:12:04.120]  敵人不會來搞事
[00:12:04.120 --> 00:12:06.120]  當你搬約會的時候
[00:12:06.120 --> 00:12:08.120]  突然間有敵人來攻擊就大件事
[00:12:08.120 --> 00:12:11.120]  所以這個是最好的時候
[00:12:11.120 --> 00:12:16.120]  其實這個時候應該是公元前的1002年
[00:12:16.120 --> 00:12:19.120]  也就是說三千多年前
[00:12:19.120 --> 00:12:22.120]  大衛將約會搬回耶路撒冷
[00:12:22.120 --> 00:12:25.120]  當然最後一點第四點
[00:12:25.120 --> 00:12:27.120]  也都是有政治的動機
[00:12:27.120 --> 00:12:30.120]  約會是代表神的同在
[00:12:30.120 --> 00:12:33.120]  現在大衛統一了以色列
[00:12:33.120 --> 00:12:37.120]  搬約會回耶路撒冷他的首都
[00:12:37.120 --> 00:12:40.120]  是否代表神統治整個以色列
[00:12:40.120 --> 00:12:43.120]  最好的方法就是表示
[00:12:43.120 --> 00:12:47.120]  以色列人會在神的統治之下統一合一
[00:12:47.120 --> 00:12:50.120]  所以他很希望那些領袖
[00:12:50.120 --> 00:12:54.120]  國支派的領袖都會來參加策劃這件事
[00:12:54.120 --> 00:12:57.120]  他也邀請了祭司和利美人
[00:12:57.120 --> 00:13:01.120]  一起舉辦運送約會回耶路撒冷
[00:13:01.120 --> 00:13:04.120]  他希望透過這件事
[00:13:04.120 --> 00:13:07.120]  能夠令到五分六裂的以色列國
[00:13:07.120 --> 00:13:10.120]  能夠再一次的合一
[00:13:10.120 --> 00:13:13.120]  就是透過運輸約會
[00:13:13.120 --> 00:13:17.120]  不妨我們稍微看看回望的歷史
[00:13:17.120 --> 00:13:21.120]  我們知道回望是神在礦野的時候
[00:13:21.120 --> 00:13:24.120]  叫摩西來建回望
[00:13:24.120 --> 00:13:27.120]  然後當他們進入迦南地
[00:13:27.120 --> 00:13:31.120]  以色列人就一直將回望放在吉格這個地方
[00:13:31.120 --> 00:13:34.120]  在約書亞記的四章十九節
[00:13:34.120 --> 00:13:38.120]  後來他們將回望搬到士羅
[00:13:38.120 --> 00:13:40.120]  一段很長的日子
[00:13:40.120 --> 00:13:43.120]  而當約會被擄之後
[00:13:43.120 --> 00:13:46.120]  回望就搬到雞片
[00:13:46.120 --> 00:13:49.120]  大衛在位的時候
[00:13:49.120 --> 00:13:52.120]  他是有兩個大祭司
[00:13:52.120 --> 00:13:54.120]  一個大祭司就是薩都
[00:13:54.120 --> 00:13:57.120]  另外一個就是阿希米納
[00:13:57.120 --> 00:14:00.120]  他任命薩都在這裏
[00:14:00.120 --> 00:14:03.120]  在雞片的回望來侍奉神
[00:14:03.120 --> 00:14:06.120]  但他任命阿希米納
[00:14:06.120 --> 00:14:09.120]  就在耶路撒冷的皇宮來侍奉神
[00:14:09.120 --> 00:14:17.120]  大衛在耶路撒冷為約會建了一個像棚
[00:14:17.120 --> 00:14:21.120]  因為我剛才說回望仍然在雞片
[00:14:21.120 --> 00:14:24.120]  所以他要建一個像棚來擺約會
[00:14:24.120 --> 00:14:27.120]  他就在耶路撒冷建了一個像棚
[00:14:27.120 --> 00:14:30.120]  然後將來建了聖殿之後
[00:14:30.120 --> 00:14:35.120]  他可以將回望的陳設和約會放在聖殿裏
[00:14:35.120 --> 00:14:38.120]  這就是約會的歷史
[00:14:38.120 --> 00:14:44.120]  我們一起來看看以色列人搬運約會的時候發生什麼事
[00:14:44.120 --> 00:14:48.120]  在撒姆爾夏的第六章第一節
[00:14:48.120 --> 00:14:54.120]  大衛聚集以色列中所有挑選的人三萬
[00:14:54.120 --> 00:14:57.120]  這些人是從哪裡挑選回來的呢?
[00:14:57.120 --> 00:15:02.120]  是從埃及的西鶴河一直到哈馬口
[00:15:02.120 --> 00:15:06.120]  埃及的西鶴河是最南邊
[00:15:06.120 --> 00:15:09.120]  哈馬口是最北邊
[00:15:09.120 --> 00:15:11.120]  是很接近基列耶林
[00:15:11.120 --> 00:15:14.120]  很接近約會所在的地方
[00:15:14.120 --> 00:15:16.120]  一共有三萬人
[00:15:16.120 --> 00:15:18.120]  你都不要說不隆重
[00:15:18.120 --> 00:15:20.120]  大衛很奇怪
[00:15:20.120 --> 00:15:24.120]  在這件事他完全沒有尋求神的旨意
[00:15:24.120 --> 00:15:27.120]  聖經沒有說他有尋求神的旨意
[00:15:27.120 --> 00:15:30.120]  他有問到以色列人的領袖
[00:15:30.120 --> 00:15:33.120]  甚至他有說給回眾聽
[00:15:33.120 --> 00:15:35.120]  但是他沒有尋求神的旨意
[00:15:35.120 --> 00:15:37.120]  當他攻打菲利士人的時候
[00:15:37.120 --> 00:15:39.120]  在撒姆爾夏的第五章
[00:15:39.120 --> 00:15:42.120]  他都有尋求神應該要怎麼做
[00:15:42.120 --> 00:15:45.120]  但是就在這麼重要的這件事
[00:15:45.120 --> 00:15:47.120]  他完全沒有尋求神
[00:15:47.120 --> 00:15:50.120]  這個也是給我們的教導
[00:15:50.120 --> 00:15:53.120]  在我們每做一件事之前
[00:15:53.120 --> 00:15:54.120]  我們要怎樣呢?
[00:15:54.120 --> 00:15:58.120]  先為了這件事來禱告尋求神的旨意
[00:15:58.120 --> 00:16:01.120]  然後這件事進行的時候
[00:16:01.120 --> 00:16:06.120]  我們繼續禱告求神來保守這件事
[00:16:06.120 --> 00:16:08.120]  這是我們應該要做的
[00:16:08.120 --> 00:16:11.120]  所以聖經教我們在比勒比書的四章六節
[00:16:11.120 --> 00:16:13.120]  是要凡事禱告
[00:16:13.120 --> 00:16:16.120]  而在《鐵撒羅尼加》前書的五章十七節
[00:16:16.120 --> 00:16:19.120]  是教我們要不住禱告
[00:16:19.120 --> 00:16:21.120]  為什麼大衛沒有求問神呢?
[00:16:21.120 --> 00:16:25.120]  他可能認為這件事神一定會喜悅
[00:16:25.120 --> 00:16:27.120]  我將你的私人寶座
[00:16:27.120 --> 00:16:29.120]  將你的座位搬去耶路撒冷
[00:16:29.120 --> 00:16:30.120]  與我同在
[00:16:30.120 --> 00:16:32.120]  為什麼你會不喜悅呢?
[00:16:32.120 --> 00:16:35.120]  所以他認為神一定會喜悅的事
[00:16:35.120 --> 00:16:37.120]  為什麼還要問神呢?
[00:16:37.120 --> 00:16:38.120]  他一定會喜悅
[00:16:38.120 --> 00:16:41.120]  但是就算是神喜悅的事
[00:16:41.120 --> 00:16:42.120]  都要怎樣呢?
[00:16:42.120 --> 00:16:45.120]  都要照著神的律例典章來做
[00:16:45.120 --> 00:16:47.120]  這是很重要的
[00:16:47.120 --> 00:16:52.120]  那你說什麼般若貴也有律例典章嗎?
[00:16:52.120 --> 00:16:53.120]  是的
[00:16:53.120 --> 00:16:56.120]  般若貴也有律例典章
[00:16:56.120 --> 00:16:58.120]  首先我要講明的是
[00:16:58.120 --> 00:17:01.120]  大衛身為以色列人的王
[00:17:01.120 --> 00:17:04.120]  他應該是認識律例典章
[00:17:04.120 --> 00:17:06.120]  因為在《生命記》的十七章
[00:17:06.120 --> 00:17:08.120]  十八至二十節
[00:17:08.120 --> 00:17:11.120]  每一個王登上王位之後
[00:17:11.120 --> 00:17:14.120]  他都要當著利尼濟斯
[00:17:14.120 --> 00:17:17.120]  為自己抄寫神的律法書抄寫一次
[00:17:17.120 --> 00:17:21.120]  然後將這本律法書攜帶在身上
[00:17:21.120 --> 00:17:23.120]  日夜來讀
[00:17:23.120 --> 00:17:26.120]  所以大衛絕對應該知道
[00:17:26.120 --> 00:17:28.120]  以色列人的律法
[00:17:28.120 --> 00:17:32.120]  他應該知道運輸若貴的律法是怎樣
[00:17:32.120 --> 00:17:35.120]  其他以色列人的領袖
[00:17:35.120 --> 00:17:37.120]  未必認識神的話語
[00:17:37.120 --> 00:17:39.120]  但大衛肯定是知道
[00:17:39.120 --> 00:17:42.120]  那你說有什麼律例典章
[00:17:42.120 --> 00:17:44.120]  關於這些聖物呢?
[00:17:44.120 --> 00:17:47.120]  首先聖物一定要被遮蓋
[00:17:47.120 --> 00:17:49.120]  不可以被窺看
[00:17:49.120 --> 00:17:50.120]  第二
[00:17:50.120 --> 00:17:52.120]  若貴運輸的時候
[00:17:52.120 --> 00:17:55.120]  一定要將木棍穿過金環
[00:17:55.120 --> 00:17:59.120]  然後將若貴抬在肩膀上
[00:17:59.120 --> 00:18:01.120]  這樣運輸
[00:18:01.120 --> 00:18:04.120]  還有一定要指定的人選
[00:18:04.120 --> 00:18:07.120]  是哥核的子孫來抬
[00:18:07.120 --> 00:18:10.120]  在搬運的過程中不可以觸摸聖物
[00:18:10.120 --> 00:18:12.120]  免得他們死亡
[00:18:12.120 --> 00:18:16.120]  就是文素記的四章和七章告訴我們
[00:18:16.120 --> 00:18:20.120]  這個搬運若貴我們見過
[00:18:20.120 --> 00:18:23.120]  以色列人過躍但河就是這樣搬運
[00:18:23.120 --> 00:18:26.120]  所以他們不可以說自己不知道
[00:18:26.120 --> 00:18:29.120]  過躍但河就是這樣搬運
[00:18:29.120 --> 00:18:33.120]  而且攻打耶利哥城也是這樣搬運
[00:18:33.120 --> 00:18:36.120]  這次他們沒有做到
[00:18:36.120 --> 00:18:38.120]  除了在特殊的情形
[00:18:38.120 --> 00:18:41.120]  沒有人能夠觸摸聖物
[00:18:41.120 --> 00:18:43.120]  否則是招致死亡
[00:18:43.120 --> 00:18:47.120]  在文素記的一章和四章都有提到
[00:18:47.120 --> 00:18:51.120]  於是以色列人沒有聽神的話語
[00:18:51.120 --> 00:18:54.120]  就開始搬運的工作
[00:18:54.120 --> 00:18:56.120]  他們怎樣搬運呢?
[00:18:56.120 --> 00:18:58.120]  是用斐理士人的方法
[00:18:58.120 --> 00:18:59.120]  我剛才也說過
[00:18:59.120 --> 00:19:02.120]  斐理士人將若貴放在牛車上
[00:19:02.120 --> 00:19:05.120]  所以他們就照辦煮碗
[00:19:05.120 --> 00:19:07.120]  但為了尊重若貴
[00:19:07.120 --> 00:19:09.120]  他們做了一輛新的牛車
[00:19:09.120 --> 00:19:11.120]  以為這樣就行了
[00:19:11.120 --> 00:19:15.120]  希望盡快可以將若貴搬回耶路撒冷
[00:19:15.120 --> 00:19:19.120]  但他們忽略了神的律例典章
[00:19:19.120 --> 00:19:22.120]  牛車是由兩兄弟來護送
[00:19:22.120 --> 00:19:24.120]  是烏薩和阿喜約
[00:19:24.120 --> 00:19:27.120]  他們就是阿比拿達的兩個兒子
[00:19:27.120 --> 00:19:31.120]  當若貴放在阿比拿達的家裡的時候
[00:19:31.120 --> 00:19:33.120]  就是由這兩個人來看守
[00:19:33.120 --> 00:19:40.120]  現在阿喜約就在牛車的前面帶領牛車
[00:19:40.120 --> 00:19:43.120]  而烏薩就在牛車的旁邊
[00:19:43.120 --> 00:19:47.120]  大衛就盡心盡意地
[00:19:47.120 --> 00:19:49.120]  歌唱跳舞
[00:19:49.120 --> 00:19:54.120]  帶領著以色列人將若貴帶回耶路撒冷
[00:19:54.120 --> 00:19:56.120]  但很可惜
[00:19:56.120 --> 00:20:01.120]  當牛車經過一個叫拿根的禾場
[00:20:01.120 --> 00:20:04.120]  現在我們已經不知道拿根的禾場在哪裡
[00:20:04.120 --> 00:20:07.120]  但聖經說牛失前蹄
[00:20:07.120 --> 00:20:11.120]  於是烏薩新手就去扶若貴
[00:20:11.120 --> 00:20:13.120]  不扶又自可
[00:20:13.120 --> 00:20:14.120]  一扶就大件事
[00:20:14.120 --> 00:20:17.120]  朝來殺身之禍
[00:20:17.120 --> 00:20:22.120]  由這件事我們能夠看到有兩個重點
[00:20:22.120 --> 00:20:24.120]  第一個重點是什麼呢
[00:20:24.120 --> 00:20:30.120]  烏薩和他的爸爸阿比拿達應該是尼米人
[00:20:30.120 --> 00:20:31.120]  我們怎麼知道呢
[00:20:31.120 --> 00:20:36.120]  約瑟夫斯這個猶太人的學者
[00:20:36.120 --> 00:20:37.120]  他告訴我們
