
[00:00:00.000 --> 00:00:05.400]  各位大兄姐妹、各位朋友你們好
[00:06:26.720 --> 00:06:28.720]  有一次我參加家長會
[00:06:28.720 --> 00:06:30.720]  請講員
[00:06:30.720 --> 00:06:32.720]  一位醫生
[00:06:32.720 --> 00:06:34.720]  我怎樣防止少年人
[00:06:34.720 --> 00:06:36.720]  懷孕
[00:06:36.720 --> 00:06:38.720]  他極力主張學校派遣避孕套
[00:06:38.720 --> 00:06:40.720]  以為少年人
[00:06:40.720 --> 00:06:42.720]  不可以有婚前性行為
[00:06:42.720 --> 00:06:44.720]  是剝奪人的自由選擇
[00:06:44.720 --> 00:06:46.720]  最好的方法
[00:06:46.720 --> 00:06:48.720]  就是派遣避孕套
[00:06:48.720 --> 00:06:52.720]  我當時真的很想反駁他
[00:06:52.720 --> 00:06:54.720]  但是
[00:06:54.720 --> 00:06:56.720]  看到周圍的人都好像很同意
[00:06:56.720 --> 00:06:58.720]  個個說
[00:06:58.720 --> 00:07:00.720]  要我開口
[00:07:00.720 --> 00:07:02.720]  獨排眾議
[00:07:02.720 --> 00:07:04.720]  還是不要搞了
[00:07:04.720 --> 00:07:06.720]  我想我們很多時候就是這樣
[00:07:06.720 --> 00:07:08.720]  做一個力排眾議
[00:07:08.720 --> 00:07:10.720]  謹守原則
[00:07:10.720 --> 00:07:12.720]  不怕被孤立
[00:07:12.720 --> 00:07:14.720]  不怕被人取笑
[00:07:14.720 --> 00:07:16.720]  是很不簡單的事
[00:07:16.720 --> 00:07:18.720]  要付出極大的代價
[00:07:18.720 --> 00:07:20.720]  你想想
[00:07:20.720 --> 00:07:22.720]  如果你是一個議員
[00:07:22.720 --> 00:07:24.720]  人人以為你是對的
[00:07:24.720 --> 00:07:26.720]  人民也覺得你是最好的
[00:07:26.720 --> 00:07:28.720]  但是你自己覺得這是不對的
[00:07:28.720 --> 00:07:30.720]  你有沒有勇氣去獨排眾議呢
[00:07:30.720 --> 00:07:32.720]  可能你會失去了
[00:07:32.720 --> 00:07:34.720]  被選到的機會
[00:07:34.720 --> 00:07:38.720]  又或者你會問
[00:07:38.720 --> 00:07:40.720]  人人都是這樣說
[00:07:40.720 --> 00:07:42.720]  我還是少說一點
[00:07:42.720 --> 00:07:44.720]  人人都說X
[00:07:44.720 --> 00:07:46.720]  我要說Y
[00:07:46.720 --> 00:07:48.720]  於是會不會
[00:07:48.720 --> 00:07:50.720]  我就會有很大的損失
[00:07:50.720 --> 00:07:52.720]  所以羅馬書第十二章第一節
[00:07:52.720 --> 00:07:54.720]  說我們弟兄們
[00:07:54.720 --> 00:07:56.720]  我以神的慈悲勸你們
[00:07:56.720 --> 00:07:58.720]  身體獻上當作活祭
[00:07:58.720 --> 00:08:00.720]  是聖潔的、是神所願的
[00:08:00.720 --> 00:08:02.720]  你們如此侍奉那是理所當然的
[00:08:02.720 --> 00:08:04.720]  不要效法這個世界
[00:08:04.720 --> 00:08:06.720]  只要心意
[00:08:06.720 --> 00:08:08.720]  更新而變化
[00:08:08.720 --> 00:08:10.720]  叫你們察現何謂神
[00:08:10.720 --> 00:08:12.720]  順傳可喜悅的旨意
[00:08:12.720 --> 00:08:14.720]  聖經叫我們不要
[00:08:14.720 --> 00:08:16.720]  效法這個世界
[00:08:16.720 --> 00:08:18.720]  效法這個字
[00:08:18.720 --> 00:08:20.720]  希臘文叫Skema
[00:08:20.720 --> 00:08:22.720]  就好像變形蟲一樣
[00:08:22.720 --> 00:08:24.720]  見人講人話
[00:08:24.720 --> 00:08:26.720]  多俗流
[00:08:26.720 --> 00:08:28.720]  不是
[00:08:28.720 --> 00:08:30.720]  英文的confirm就是埋堆
[00:08:30.720 --> 00:08:32.720]  跟風
[00:08:32.720 --> 00:08:34.720]  如果我們信耶穌
[00:08:34.720 --> 00:08:36.720]  是這樣信法
[00:08:36.720 --> 00:08:38.720]  世界上人認為是怎樣
[00:08:38.720 --> 00:08:40.720]  於是我們就怎樣
[00:08:40.720 --> 00:08:42.720]  是埋堆跟風
[00:08:42.720 --> 00:08:44.720]  而不是真正的相信
[00:08:44.720 --> 00:08:46.720]  就大有問題
[00:08:46.720 --> 00:08:48.720]  希伯來書作者提到
[00:08:48.720 --> 00:08:50.720]  信心英雄派在第三位
[00:08:50.720 --> 00:08:52.720]  信心英雄榜上
[00:08:52.720 --> 00:08:54.720]  就是羅亞
[00:08:54.720 --> 00:08:56.720]  羅亞之所以是信心英雄
[00:08:56.720 --> 00:08:58.720]  是因為他能獨派忠義
[00:08:58.720 --> 00:09:00.720]  我們詳細看看
[00:09:00.720 --> 00:09:02.720]  這段聖經
[00:09:02.720 --> 00:09:04.720]  第一,信是聽話
[00:09:04.720 --> 00:09:06.720]  不是眼見
[00:09:06.720 --> 00:09:08.720]  聖經怎樣說
[00:09:08.720 --> 00:09:10.720]  羅亞因著信
[00:09:10.720 --> 00:09:12.720]  既蒙神指示他未見的時
[00:09:12.720 --> 00:09:14.720]  動了敬畏的心
[00:09:14.720 --> 00:09:16.720]  預備了一隻方舟
[00:09:16.720 --> 00:09:18.720]  使他全家得救
[00:09:18.720 --> 00:09:20.720]  因此就定了
[00:09:20.720 --> 00:09:22.720]  那世代的罪
[00:09:22.720 --> 00:09:24.720]  自己也承受那從信而來的義
[00:09:24.720 --> 00:09:26.720]  羅亞的信心
[00:09:26.720 --> 00:09:28.720]  是基於神的話
[00:09:28.720 --> 00:09:30.720]  不是基於眼見
[00:09:30.720 --> 00:09:32.720]  不是基於看到環境是怎樣
[00:09:32.720 --> 00:09:34.720]  首先我們看看
[00:09:34.720 --> 00:09:36.720]  和問一問
[00:09:36.720 --> 00:09:38.720]  羅亞聽到什麼話呢
[00:09:38.720 --> 00:09:40.720]  首先我們看看
[00:09:40.720 --> 00:09:42.720]  指示這個字
[00:09:42.720 --> 00:09:44.720]  希臘文指示這個字
[00:09:44.720 --> 00:09:46.720]  太客氣了
[00:09:46.720 --> 00:09:48.720]  Krematisto
[00:09:48.720 --> 00:09:50.720]  Krematisto
[00:09:50.720 --> 00:09:52.720]  其實不只是指示
[00:09:52.720 --> 00:09:54.720]  這麼簡單
[00:09:54.720 --> 00:09:56.720]  而是警告
[00:09:56.720 --> 00:09:58.720]  是上帝給人類
[00:09:58.720 --> 00:10:00.720]  給羅亞的一個警告
[00:10:00.720 --> 00:10:02.720]  而且不是一個籠統的警告
[00:10:02.720 --> 00:10:04.720]  是什麼警告呢
[00:10:04.720 --> 00:10:06.720]  是尚未見的事
[00:10:06.720 --> 00:10:08.720]  的警告
[00:10:08.720 --> 00:10:10.720]  如果我們看看創世記第六章
[00:10:10.720 --> 00:10:12.720]  十三節至十四節
[00:10:12.720 --> 00:10:14.720]  我們就知道這個未見的事
[00:10:14.720 --> 00:10:16.720]  就是警告
[00:10:16.720 --> 00:10:18.720]  用洪水來毀滅這個世界
[00:10:18.720 --> 00:10:20.720]  這個是警告
[00:10:20.720 --> 00:10:22.720]  但是未見的
[00:10:22.720 --> 00:10:24.720]  似乎沒有什麼證據
[00:10:24.720 --> 00:10:26.720]  唯一的證據就是
[00:10:26.720 --> 00:10:28.720]  這個是神的話
[00:10:28.720 --> 00:10:30.720]  正因如此
[00:10:30.720 --> 00:10:32.720]  羅亞就是用他的信心
[00:10:32.720 --> 00:10:34.720]  接受上帝這個警告
[00:10:34.720 --> 00:10:36.720]  因為信是未見之事的實體
[00:10:36.720 --> 00:10:38.720]  他唯一的根據
[00:10:38.720 --> 00:10:40.720]  這個就是神的警告
[00:10:40.720 --> 00:10:42.720]  信是未見之事
[00:10:44.720 --> 00:10:46.720]  與你眼見所看的
[00:10:46.720 --> 00:10:48.720]  不是一致
[00:10:48.720 --> 00:10:50.720]  我們留意當羅亞要做這個
[00:10:50.720 --> 00:10:52.720]  方舟預備審判的
[00:10:52.720 --> 00:10:54.720]  洪水來到的時候
[00:10:54.720 --> 00:10:56.720]  那時候是怎樣
[00:10:56.720 --> 00:10:58.720]  風和日麗
[00:10:58.720 --> 00:11:00.720]  完全沒有洪水的跡象
[00:11:00.720 --> 00:11:02.720]  不要忘記
[00:11:02.720 --> 00:11:04.720]  羅亞當時在哪裡
[00:11:04.720 --> 00:11:06.720]  是今天的伊拉克的地方
[00:11:06.720 --> 00:11:08.720]  距離海洋千里
[00:11:08.720 --> 00:11:10.720]  根本就不會有海嘯
[00:11:10.720 --> 00:11:12.720]  不會洪水掩蓋整個地方的可能性
[00:11:12.720 --> 00:11:14.720]  這樣的警告
[00:11:14.720 --> 00:11:16.720]  似乎不切實際
[00:11:16.720 --> 00:11:18.720]  絕無可能
[00:11:18.720 --> 00:11:20.720]  有沒有搞錯
[00:11:20.720 --> 00:11:22.720]  對很多人來說神的話語
[00:11:22.720 --> 00:11:24.720]  不合邏輯的
[00:11:24.720 --> 00:11:26.720]  不切實際的
[00:11:26.720 --> 00:11:28.720]  是靠嚇的
[00:11:28.720 --> 00:11:30.720]  如果我們今天說
[00:11:30.720 --> 00:11:32.720]  要小心
[00:11:32.720 --> 00:11:34.720]  灣區會有地震
[00:11:34.720 --> 00:11:36.720]  那你會說地震是怎樣
[00:11:36.720 --> 00:11:38.720]  不會是在我有生之年
[00:11:38.720 --> 00:11:40.720]  有大地震
[00:11:40.720 --> 00:11:42.720]  地震也不會在我家裡
[00:11:42.720 --> 00:11:44.720]  如果我們說
[00:11:44.720 --> 00:11:46.720]  加州有地震
[00:11:46.720 --> 00:11:48.720]  人家也不會出奇
[00:11:48.720 --> 00:11:50.720]  因為事實上很多證據都證明
[00:11:50.720 --> 00:11:52.720]  但是如果
[00:11:52.720 --> 00:11:54.720]  在羅亞的時代
[00:11:54.720 --> 00:11:56.720]  說有洪水毀滅
[00:11:56.720 --> 00:11:58.720]  有很多人就笑笑就算了
[00:11:58.720 --> 00:12:00.720]  其實
[00:12:00.720 --> 00:12:02.720]  有這樣的信心
[00:12:02.720 --> 00:12:04.720]  像羅亞這樣的信心
[00:12:04.720 --> 00:12:06.720]  真的不容易的
[00:12:06.720 --> 00:12:08.720]  羅亞恩爵信
[00:12:08.720 --> 00:12:10.720]  他在未見之時
[00:12:10.720 --> 00:12:12.720]  有所行動
[00:12:12.720 --> 00:12:14.720]  而且是一個非常冒險的行動
[00:12:14.720 --> 00:12:16.720]  因為你一信
[00:12:16.720 --> 00:12:18.720]  你就會帶來很大的改變
[00:12:18.720 --> 00:12:20.720]  你的生活的方式改變
[00:12:20.720 --> 00:12:22.720]  你的價值觀的改變
[00:12:22.720 --> 00:12:24.720]  你的前途的改變
[00:12:24.720 --> 00:12:26.720]  比方說
[00:12:26.720 --> 00:12:28.720]  上帝今天告訴你
[00:12:28.720 --> 00:12:30.720]  下個月三藩市會陸沉
[00:12:30.720 --> 00:12:32.720]  整個加州會陷在海洋當中
[00:12:32.720 --> 00:12:34.720]  那你會怎樣
[00:12:34.720 --> 00:12:36.720]  如果你相信這句話
[00:12:36.720 --> 00:12:38.720]  你一定會帶來很多很多的改變
[00:12:38.720 --> 00:12:40.720]  你會將你平時做的事情
[00:12:40.720 --> 00:12:42.720]  擱置下來
[00:12:42.720 --> 00:12:44.720]  做生意可能要結業
[00:12:44.720 --> 00:12:46.720]  可能要逃亡
[00:12:46.720 --> 00:12:48.720]  整個生活方式全部改變
[00:12:48.720 --> 00:12:50.720]  你想一下
[00:12:50.720 --> 00:12:52.720]  這就是羅亞當時要面對的情形
[00:12:52.720 --> 00:12:54.720]  羅亞當時
[00:12:54.720 --> 00:12:56.720]  可能正在做生意
[00:12:56.720 --> 00:12:58.720]  一下子就要結束
[00:12:58.720 --> 00:13:00.720]  可能他在耕田就不再耕田
[00:13:00.720 --> 00:13:02.720]  天天做船
[00:13:02.720 --> 00:13:04.720]  將整個生活方式完全改變過來
[00:13:04.720 --> 00:13:06.720]  事實上我們今天信主
[00:13:06.720 --> 00:13:08.720]  也是面臨羅亞的問題
[00:13:08.720 --> 00:13:10.720]  如果我們相信
[00:13:10.720 --> 00:13:12.720]  是有永生
[00:13:12.720 --> 00:13:14.720]  是有救恩
[00:13:14.720 --> 00:13:16.720]  如果我們相信
[00:13:16.720 --> 00:13:18.720]  我們今天所擁有的東西
[00:13:18.720 --> 00:13:20.720]  都是暫時的
[00:13:20.720 --> 00:13:22.720]  是花鑒寶來的
[00:13:22.720 --> 00:13:24.720]  一會兒就會煙消雲散
[00:13:24.720 --> 00:13:26.720]  你所擁有的錢
[00:13:26.720 --> 00:13:28.720]  不是真正的保障
[00:13:28.720 --> 00:13:30.720]  你有住的房子
[00:13:30.720 --> 00:13:32.720]  不是永久的住址
[00:13:32.720 --> 00:13:34.720]  如果你是這樣相信
[00:13:34.720 --> 00:13:36.720]  你就會問
[00:13:36.720 --> 00:13:38.720]  如果我是相信有永生
[00:13:38.720 --> 00:13:40.720]  有永恆
[00:13:40.720 --> 00:13:42.720]  那麼你的價值取向
[00:13:42.720 --> 00:13:44.720]  你的生活方式
[00:13:44.720 --> 00:13:46.720]  就會完全不同
[00:13:46.720 --> 00:13:48.720]  對有些人來說
[00:13:48.720 --> 00:13:50.720]  永生、救恩
[00:13:50.720 --> 00:13:52.720]  太過抽象
[00:13:52.720 --> 00:13:54.720]  太過不像實際
[00:13:54.720 --> 00:13:56.720]  他對信仰沒有興趣
[00:13:56.720 --> 00:13:58.720]  這是人間的悲劇
[00:13:58.720 --> 00:14:00.720]  信是聽從上帝的教導
[00:14:00.720 --> 00:14:02.720]  信是聽從上帝的警告
[00:14:02.720 --> 00:14:04.720]  而不是看周圍的環境
[00:14:04.720 --> 00:14:06.720]  所以保羅說
[00:14:06.720 --> 00:14:08.720]  We walk by faith
[00:14:08.720 --> 00:14:10.720]  not by sight
[00:14:10.720 --> 00:14:12.720]  看到的東西
[00:14:12.720 --> 00:14:14.720]  不是真實的
[00:14:14.720 --> 00:14:16.720]  一會兒就過去了
[00:14:16.720 --> 00:14:18.720]  唯有上帝的應許
[00:14:18.720 --> 00:14:20.720]  是永遠長存
[00:14:20.720 --> 00:14:22.720]  我們再來看看
[00:14:22.720 --> 00:14:24.720]  信的第二個特點
[00:14:24.720 --> 00:14:26.720]  從羅亞身上
[00:14:26.720 --> 00:14:28.720]  信不單止是聽命
[00:14:28.720 --> 00:14:30.720]  不是眼見
[00:14:30.720 --> 00:14:32.720]  信更有行動
[00:14:32.720 --> 00:14:34.720]  是獨派、忠義
[00:14:34.720 --> 00:14:36.720]  羅亞的作者
[00:14:36.720 --> 00:14:38.720]  如何告訴你
[00:14:38.720 --> 00:14:40.720]  他動了敬畏的心
[00:14:40.720 --> 00:14:42.720]  預備了一隻方舟
[00:14:42.720 --> 00:14:44.720]  使他全家得救
[00:14:44.720 --> 00:14:46.720]  羅亞不單止是基於信心
[00:14:46.720 --> 00:14:48.720]  聽上帝的警告
[00:14:48.720 --> 00:14:50.720]  他的信是有行動的
[00:14:50.720 --> 00:14:52.720]  他的行動可以分為三方面
[00:14:52.720 --> 00:14:54.720]  第一
[00:14:54.720 --> 00:14:56.720]  動了敬畏的心
[00:14:56.720 --> 00:14:58.720]  第二 預備了一隻方舟
[00:14:58.720 --> 00:15:00.720]  第三 使他全家得救
[00:15:00.720 --> 00:15:02.720]  這節聖經文法
[00:15:02.720 --> 00:15:04.720]  是非常有趣的
[00:15:04.720 --> 00:15:06.720]  是一關連一關
[00:15:06.720 --> 00:15:08.720]  一個連一個
[00:15:08.720 --> 00:15:10.720]  首先是蒙神的指示
[00:15:10.720 --> 00:15:12.720]  Crematisto
[00:15:12.720 --> 00:15:14.720]  指示、警告
[00:15:14.720 --> 00:15:16.720]  第一關
[00:15:16.720 --> 00:15:18.720]  第一個很重要的因素
[00:15:18.720 --> 00:15:20.720]  就是聽上帝的指示
[00:15:20.720 --> 00:15:22.720]  第二個就是回應
[00:15:22.720 --> 00:15:24.720]  回應是甚麼?
[00:15:24.720 --> 00:15:26.720]  動了敬畏的心
[00:15:26.720 --> 00:15:28.720]  動了敬畏的心
[00:15:28.720 --> 00:15:30.720]  是甚麼意思?
[00:15:30.720 --> 00:15:32.720]  希特勒文的
[00:15:32.720 --> 00:15:34.720]  Jubabesto這個字
[00:15:34.720 --> 00:15:36.720]  是敬畏
[00:15:36.720 --> 00:15:38.720]  不是害怕的意思
[00:15:38.720 --> 00:15:40.720]  不是害怕死了
[00:15:40.720 --> 00:15:42.720]  不是
[00:15:42.720 --> 00:15:44.720]  是在說
[00:15:44.720 --> 00:15:46.720]  一個的
[00:15:46.720 --> 00:15:48.720]  順從
[00:15:48.720 --> 00:15:50.720]  所以有人譯作Jubabesto
[00:15:50.720 --> 00:15:52.720]  這個字
[00:15:52.720 --> 00:15:54.720]  Jubabesto這個字
[00:15:54.720 --> 00:15:56.720]  譯作Obey
[00:15:56.720 --> 00:15:58.720]  不單只是聽
[00:15:58.720 --> 00:16:00.720]  聽了就算了
[00:16:00.720 --> 00:16:02.720]  不是真正的信
[00:16:02.720 --> 00:16:04.720]  信是聽了之後
[00:16:04.720 --> 00:16:06.720]  有行動
[00:16:06.720 --> 00:16:08.720]  行動就是動了敬畏的心
[00:16:08.720 --> 00:16:10.720]  敬畏的意思就是Obey
[00:16:10.720 --> 00:16:12.720]  相信
[00:16:12.720 --> 00:16:14.720]  不是害怕
[00:16:14.720 --> 00:16:16.720]  而是聽從神的話
[00:16:16.720 --> 00:16:18.720]  我們很多時候
[00:16:18.720 --> 00:16:20.720]  因為我們恐懼
[00:16:20.720 --> 00:16:22.720]  就產生一些很怪的行為
[00:16:22.720 --> 00:16:24.720]  我們怕這個怕那個
[00:16:24.720 --> 00:16:26.720]  但耶穌基督告訴我們
[00:16:26.720 --> 00:16:28.720]  為甚麼怕的只是取得你的身體
[00:16:28.720 --> 00:16:30.720]  不怕連身體靈魂
[00:16:30.720 --> 00:16:32.720]  都拿得的上帝呢?
[00:16:32.720 --> 00:16:34.720]  我們敬畏神
