
[00:00:00.000 --> 00:00:05.340]  靈姐妹早晨 多謝主給我機會今天來到大家當中
[00:01:38.320 --> 00:01:41.980]  看完之後 除了了解我們的情況 請你也為我們祈禱
[00:01:41.980 --> 00:01:45.400]  我相信大家的祈禱對我們是最大的祝福
[00:01:45.400 --> 00:01:48.700]  在這裡也說幾句關於神學院的近況
[00:01:48.700 --> 00:01:52.040]  感謝主給我們有很多不同的學習的機會
[00:01:52.040 --> 00:01:56.900]  未來日子裡面 主約許可 我們應該會多幾位老師
[00:01:56.900 --> 00:02:01.640]  現在就分別在不同的場合裡面接觸
[00:02:01.640 --> 00:02:03.600]  其實過往四年 我擔任院長的時候
[00:02:03.600 --> 00:02:08.320]  都很努力做這方面的工作 但是一無進展
[00:02:08.320 --> 00:02:10.840]  但是過去突然間在七月初的時候
[00:02:10.840 --> 00:02:13.160]  上帝給我的機會在一個星期之內
[00:02:13.160 --> 00:02:16.060]  突然間分別有五六個不同的機會
[00:02:16.060 --> 00:02:18.600]  所以我們現在也在繼續接洽
[00:02:18.600 --> 00:02:21.760]  希望明年我們能夠多兩三位的老師
[00:02:21.760 --> 00:02:25.080]  另外我們在國內也有一些工作
[00:02:25.080 --> 00:02:30.680]  過去兩年開展了 主約許可應該是明年的一月
[00:02:30.680 --> 00:02:34.720]  有兩位從國內來拿正式學生簽證
[00:02:34.720 --> 00:02:36.760]  或者拿正式的證件來香港
[00:02:36.760 --> 00:02:40.080]  有三年時間讀神學的人在我們神學院當中
[00:02:40.080 --> 00:02:42.520]  過程相當艱辛 也都是很複雜的
[00:02:42.520 --> 00:02:44.220]  有機會再和大家詳細分享
[00:02:44.220 --> 00:02:47.760]  不過感謝主給我們這方面有突破的機會
[00:02:47.760 --> 00:02:52.360]  請大家紀念我們侍奉工作上的需要
[00:02:52.360 --> 00:02:55.440]  其他情況我想我不說了 請大家留意一下我們的資訊
[00:02:55.440 --> 00:02:58.160]  我們除了在佛路神學院九龍塘的地方
[00:02:58.160 --> 00:03:01.800]  有課程 晚間的課程 是一些普及的課程
[00:03:01.800 --> 00:03:06.560]  大家可以希望你們在聖經、在神學、在侍奉方面
[00:03:06.560 --> 00:03:08.480]  你想多些學習的話
[00:03:08.480 --> 00:03:12.280]  請你們可以參考那些資料來參加
[00:03:12.280 --> 00:03:13.680]  我們除了在九龍塘之外
[00:03:13.680 --> 00:03:18.280]  也在香港的金鐘這個國度會港福堂
[00:03:18.280 --> 00:03:22.040]  星期三晚都有課程的 請大家留意這些資訊
[00:03:22.040 --> 00:03:24.080]  未來主要許可
[00:03:24.080 --> 00:03:31.760]  我們應該在明年一月開始一個聖學侍奉者的證書課程
[00:03:31.760 --> 00:03:34.880]  希望兩年時間培養教會的師班
[00:03:34.880 --> 00:03:38.320]  負責聖學的人是更好的神學基礎
[00:03:38.320 --> 00:03:40.560]  更多的裝備侍奉主人
[00:03:40.560 --> 00:03:43.600]  當中如果你們師班或者你們弟兄姊妹有興趣的話
[00:03:43.600 --> 00:03:44.840]  請你們留意
[00:03:44.840 --> 00:03:46.800]  今天我會為大家選擇一個題目
[00:03:46.800 --> 00:03:49.760]  就是福音中橫談
[00:03:49.760 --> 00:03:53.120]  我看到大家的題目是教會主題是
[00:03:53.120 --> 00:03:57.160]  「盡心敬拜 獻作活祭」
[00:03:57.160 --> 00:04:00.720]  我想在這段聖經想跟大家一起鼓勵
[00:04:00.720 --> 00:04:02.880]  福音的中橫談
[00:04:02.880 --> 00:04:07.240]  在大家的程序表裏
[00:04:07.240 --> 00:04:16.240]  教會是用約翰一書的和本修訂本
[00:04:16.240 --> 00:04:20.360]  我在投影片上預備了和本
[00:04:20.360 --> 00:04:24.560]  那個遙控器好像我沒有拿到
[00:04:24.560 --> 00:04:26.560]  不要緊
[00:04:26.560 --> 00:04:34.800]  我們再讀一次和本的經文
[00:04:34.800 --> 00:04:37.760]  在讀的時候我想大家想一個問題
[00:04:37.760 --> 00:04:43.760]  第一節說到有一個字眼叫做生命之道
[00:04:43.760 --> 00:04:46.280]  我想讀的時候請大家特別留心
[00:04:46.280 --> 00:04:49.240]  究竟這段經文的上下文
[00:04:49.240 --> 00:04:53.240]  什麼是仕途約翰所說的生命之道
[00:04:53.240 --> 00:04:54.760]  我們經常說這個名稱
[00:04:54.760 --> 00:04:56.360]  在聖經裏面有幾次出現
[00:04:56.360 --> 00:04:57.760]  但什麼是生命之道呢?
[00:04:57.760 --> 00:04:59.280]  特別是這段經文裏面
[00:04:59.280 --> 00:05:00.800]  是什麼意思呢?
[00:05:00.800 --> 00:05:03.040]  讀的時候請大家留意這個問題
[00:05:03.040 --> 00:05:04.240]  什麼是生命之道
[00:05:04.240 --> 00:05:06.240]  我們一起讀出這四節的聖經
[00:05:06.240 --> 00:05:10.560]  論道從起初原有的生命之道
[00:05:10.560 --> 00:05:14.560]  所看見
[00:05:14.560 --> 00:05:16.080]  親眼看過
[00:05:16.080 --> 00:05:17.760]  親手摸過的
[00:05:17.760 --> 00:05:20.560]  這生命已經顯現出來
[00:05:20.560 --> 00:05:27.280]  將變著
[00:05:27.280 --> 00:05:29.280]  傳給你們
[00:05:29.280 --> 00:05:33.440]  使你們與我們相交
[00:05:33.440 --> 00:05:38.640]  我們乃是與父並他兒子耶穌基督相交的
[00:05:38.640 --> 00:05:41.840]  我們將這些話寫給你們
[00:05:41.840 --> 00:05:44.320]  使你們的喜樂充足
[00:05:44.320 --> 00:05:46.320]  多謝
[00:05:46.320 --> 00:05:49.520]  我再問在我們讀這段經文的時候
[00:05:49.520 --> 00:05:54.240]  大家有沒有留意到什麼叫做生命之道呢?
[00:05:54.240 --> 00:05:57.280]  第一第二節和本和修煉本相當相似
[00:05:57.280 --> 00:05:59.520]  字眼差不多完全一樣
[00:05:59.520 --> 00:06:02.160]  第三節是比較大的變化
[00:06:02.160 --> 00:06:08.800]  不過我們再問什麼叫做生命之道呢?
[00:06:08.800 --> 00:06:10.800]  他說這個生命之道
[00:06:10.800 --> 00:06:12.400]  是我們
[00:06:12.400 --> 00:06:15.920]  即是紹約翰和他的同工們
[00:06:15.920 --> 00:06:20.400]  或者我們說是耶穌在生的時候呼召的門徒
[00:06:20.400 --> 00:06:23.360]  是我們這群人所聽見所看見
[00:06:23.360 --> 00:06:25.520]  親眼看過親手摸過的
[00:06:25.520 --> 00:06:28.800]  原來這個生命本來與神同在
[00:06:28.800 --> 00:06:31.440]  現在顯現在我們當中
[00:06:31.440 --> 00:06:35.440]  並且這是永遠的生命
[00:06:35.440 --> 00:06:38.480]  那麼生命之道是誰呢?
[00:06:38.480 --> 00:06:39.680]  差不多呼之欲出了
[00:06:39.680 --> 00:06:42.160]  答案很簡單是誰呢?
[00:06:42.160 --> 00:06:45.360]  是耶穌
[00:06:45.360 --> 00:06:50.240]  約翰一書其中的特徵就是
[00:06:50.240 --> 00:06:52.960]  他有一個困難
[00:06:52.960 --> 00:06:54.720]  其實每一卷書
[00:06:54.720 --> 00:06:58.560]  聖經裡面的66卷書都有些難解的經文
[00:06:58.560 --> 00:07:02.160]  但是約翰一書的難解地方比較特別
[00:07:02.160 --> 00:07:03.520]  特別的地方就是
[00:07:03.520 --> 00:07:04.960]  他開始的時候
[00:07:04.960 --> 00:07:06.080]  第一個字
[00:07:06.080 --> 00:07:07.840]  當然是說原本的聖經
[00:07:07.840 --> 00:07:09.520]  第一個字就出現困難
[00:07:09.520 --> 00:07:10.880]  很少聖經是這樣的
[00:07:10.880 --> 00:07:13.520]  開始的時候第一個字就出現困難
[00:07:13.520 --> 00:07:17.120]  如果我們說生命之道
[00:07:17.120 --> 00:07:20.320]  是耶穌的話
[00:07:20.320 --> 00:07:25.200]  那麼我們會出現一個問題
[00:07:25.200 --> 00:07:26.960]  這個問題一會兒跟大家說
[00:07:26.960 --> 00:07:28.560]  我說沒那麼容易
[00:07:28.560 --> 00:07:30.240]  似乎從內文說
[00:07:30.240 --> 00:07:31.920]  親眼看過親手摸過
[00:07:31.920 --> 00:07:33.280]  源於父同在
[00:07:33.280 --> 00:07:34.640]  是永遠的生命
[00:07:34.640 --> 00:07:37.360]  除了耶穌之外還有什麼答案呢?
[00:07:37.360 --> 00:07:39.120]  我說答案沒那麼簡單
[00:07:39.120 --> 00:07:42.080]  我說這個除了可以指耶穌之外
[00:07:42.080 --> 00:07:45.520]  一會兒我會說說有機會是第二個可能性
[00:07:45.520 --> 00:07:46.800]  是福音
[00:07:46.800 --> 00:07:51.760]  為什麼我說解釋成耶穌會有困難
[00:07:51.760 --> 00:07:56.000]  困難從這卷書的第一個字就出現困難
[00:07:56.000 --> 00:07:59.360]  我們在講道的時候很少用powerpoint
[00:07:59.360 --> 00:08:02.400]  我講道的時候盡量不會提到原文
[00:08:02.400 --> 00:08:05.760]  不過這卷經文我們不提是很難理解的
[00:08:05.760 --> 00:08:07.760]  所以請你寬恕我講一講
[00:08:07.760 --> 00:08:10.400]  關於原本聖經寫的時間
[00:08:10.400 --> 00:08:12.400]  是用希臘文所寫的
[00:08:12.400 --> 00:08:15.360]  希臘文是這樣表達的
[00:08:15.360 --> 00:08:19.040]  大家看到在這個投影片上面
[00:08:19.040 --> 00:08:21.680]  紅色的地方上面那一卷是希臘文
[00:08:21.680 --> 00:08:26.400]  有個O字
[00:08:26.400 --> 00:08:31.040]  如果用英文講是一個relative pronoun
[00:08:31.040 --> 00:08:34.720]  是一個代名詞
[00:08:34.720 --> 00:08:36.320]  好像有個O字
[00:08:36.320 --> 00:08:38.320]  不單出現一次
[00:08:38.320 --> 00:08:43.280]  出現一、二、三、四次
[00:08:43.280 --> 00:08:46.640]  正式的讀法是hor
[00:08:46.640 --> 00:08:47.840]  是一個relative pronoun
[00:08:47.840 --> 00:08:49.840]  就像我們平時英文講的
[00:08:49.840 --> 00:08:55.760]  who, whom, which, that等等的代名詞
[00:08:55.760 --> 00:09:01.600]  如果生命之道就是我們所聽見的
[00:09:01.600 --> 00:09:03.360]  中文這麼翻譯
[00:09:03.360 --> 00:09:08.320]  這個就是應該去解釋什麼叫生命之道
[00:09:08.320 --> 00:09:13.280]  如果生命之道是指耶穌基督的話
[00:09:13.280 --> 00:09:19.840]  我想問問大家代名詞應該是什麼性別呢?
[00:09:19.840 --> 00:09:21.600]  這裡補充一下
[00:09:21.600 --> 00:09:23.600]  原來在歐洲的語系
[00:09:23.600 --> 00:09:25.360]  包括希臘文在內
[00:09:25.360 --> 00:09:31.200]  所有的名詞、代名詞都有性別的
[00:09:31.200 --> 00:09:34.880]  有男性的性別
[00:09:34.880 --> 00:09:36.880]  有女性的性別
[00:09:36.880 --> 00:09:40.480]  也有一種是中性的性別
[00:09:40.480 --> 00:09:42.480]  我們勉強把它翻譯成中文
[00:09:42.480 --> 00:09:44.480]  有男性的他
[00:09:44.480 --> 00:09:46.480]  也有女性的他
[00:09:46.480 --> 00:09:48.480]  還有死物的他
[00:09:48.480 --> 00:09:50.480]  三個不同的他
[00:09:50.480 --> 00:09:53.440]  如果生命之道是指耶穌基督的話
[00:09:53.440 --> 00:09:55.440]  這個代名詞who
[00:09:55.440 --> 00:09:59.440]  應該用什麼性別呢?
[00:09:59.440 --> 00:10:04.160]  所有聖經提到耶穌基督的時候
[00:10:04.160 --> 00:10:06.160]  都是用男性的
[00:10:06.160 --> 00:10:08.160]  毫無疑問
[00:10:08.160 --> 00:10:10.160]  聖經裡面每一次提到耶穌基督的時候
[00:10:10.160 --> 00:10:13.760]  無論名詞、代名詞都是用男性的他
[00:10:13.760 --> 00:10:15.760]  不過這段經文的困難就是
[00:10:15.760 --> 00:10:19.760]  它四次的好像O字的那個字
[00:10:19.760 --> 00:10:23.760]  那個代名詞是用中性的他
[00:10:23.760 --> 00:10:25.760]  你看一下NIV
[00:10:25.760 --> 00:10:27.760]  就是新約聖經
[00:10:27.760 --> 00:10:29.760]  一本英文的翻譯本
[00:10:29.760 --> 00:10:31.360]  是用什麼呢?
[00:10:31.360 --> 00:10:32.400]  Reach
[00:10:32.400 --> 00:10:34.400]  不是一次
[00:10:34.400 --> 00:10:35.440]  兩次、三次、四次
[00:10:35.440 --> 00:10:37.440]  其實它是照著原文翻譯出來的
[00:10:37.440 --> 00:10:39.440]  我不知道大家讀的時候有沒有留意到
[00:10:39.440 --> 00:10:41.440]  Reach那位
[00:10:41.440 --> 00:10:43.440]  或者那件事
[00:10:43.440 --> 00:10:45.440]  或者那件事如果用中文說
[00:10:45.440 --> 00:10:47.440]  是中性的
[00:10:47.440 --> 00:10:49.440]  就是我們所聽見、所看見、親眼看見、親手摸過的
[00:10:49.440 --> 00:10:51.440]  原與附同在
[00:10:51.440 --> 00:10:53.440]  現在就顯現給你知道
[00:10:53.440 --> 00:10:55.440]  所以如果你解釋成耶穌基督的話
[00:10:55.440 --> 00:10:57.440]  這裡出現的困難就是文法上
[00:10:57.440 --> 00:10:59.440]  這裡的他
[00:10:59.440 --> 00:11:01.440]  不是一個男性的他
[00:11:01.440 --> 00:11:03.440]  是一個中性的他
[00:11:03.440 --> 00:11:05.440]  聖經裡面從來都沒有這樣稱呼耶穌基督的
[00:11:05.440 --> 00:11:07.440]  行不行?
[00:11:07.440 --> 00:11:09.440]  行不行?
[00:11:09.440 --> 00:11:11.440]  我知道這裡有一點困難
[00:11:11.440 --> 00:11:13.440]  大家
[00:11:13.440 --> 00:11:15.440]  能不能跟上?
[00:11:15.440 --> 00:11:17.440]  會不會開始不想聽了?
[00:11:17.440 --> 00:11:19.440]  再說一次
[00:11:19.440 --> 00:11:21.440]  如果你將生命
[00:11:21.440 --> 00:11:23.440]  只要解釋成耶穌基督的話
[00:11:23.440 --> 00:11:25.440]  在文法上
[00:11:25.440 --> 00:11:27.440]  這個代名詞
[00:11:27.440 --> 00:11:29.440]  用中性的他
[00:11:29.440 --> 00:11:31.440]  就不配合了
[00:11:31.440 --> 00:11:33.440]  可以嗎?
[00:11:33.440 --> 00:11:35.440]  所以第二個可能解釋
[00:11:35.440 --> 00:11:37.440]  剛才你見到的影片
[00:11:37.440 --> 00:11:39.440]  可能是解釋成福音
[00:11:39.440 --> 00:11:41.440]  福音在原本的文字上
[00:11:41.440 --> 00:11:43.440]  他的代名詞
[00:11:43.440 --> 00:11:45.440]  或者名詞
[00:11:45.440 --> 00:11:47.440]  是中性的
[00:11:47.440 --> 00:11:49.440]  所以如果形容福音的話
[00:11:49.440 --> 00:11:51.440]  就配合文法上
[00:11:51.440 --> 00:11:53.440]  就是說福音
[00:11:53.440 --> 00:11:55.440]  就是生命之道
[00:11:55.440 --> 00:11:57.440]  原與附同在
[00:11:57.440 --> 00:11:59.440]  然後顯現給我們
[00:11:59.440 --> 00:12:01.440]  親手摸過、親手摸過
[00:12:01.440 --> 00:12:03.440]  就是指福音
[00:12:03.440 --> 00:12:05.440]  這個生命之道
[00:12:05.440 --> 00:12:07.440]  解釋成福音的話
[00:12:07.440 --> 00:12:09.440]  文法上是對的
[00:12:09.440 --> 00:12:11.440]  不過內容是不對的
[00:12:11.440 --> 00:12:13.440]  什麼意思呢?
[00:12:13.440 --> 00:12:15.440]  剛才我提過
[00:12:15.440 --> 00:12:17.440]  這裡說
[00:12:17.440 --> 00:12:19.440]  他是親自的
[00:12:19.440 --> 00:12:21.440]  我們所聽見的
[00:12:21.440 --> 00:12:23.440]  聽見福音
[00:12:23.440 --> 00:12:25.440]  沒問題
[00:12:25.440 --> 00:12:27.440]  這是很自然的一個用法
[00:12:27.440 --> 00:12:29.440]  我們
[00:12:29.440 --> 00:12:31.440]  親自所看見的福音
[00:12:31.440 --> 00:12:33.440]  漢見的福音
[00:12:33.440 --> 00:12:35.440]  什麼叫漢見福音呢?
[00:12:35.440 --> 00:12:37.440]  勉強都說得通的
[00:12:37.440 --> 00:12:39.440]  但最難理解
[00:12:39.440 --> 00:12:41.440]  什麼叫親手摸過福音呢?
[00:12:41.440 --> 00:12:43.440]  怎樣叫親手摸過福音呢?
[00:12:43.440 --> 00:12:45.440]  然後第二次
[00:12:45.440 --> 00:12:47.440]  更困難的就是
[00:12:47.440 --> 00:12:49.440]  這個福音原與附同在
[00:12:49.440 --> 00:12:51.440]  福音怎會原與附同在呢?
[00:12:51.440 --> 00:12:53.440]  福音是因為人犯罪
[00:12:53.440 --> 00:12:55.440]  神為人而設立的救恩
[00:12:55.440 --> 00:12:57.440]  所以福音不是和上帝永恆的
[00:12:57.440 --> 00:12:59.440]  福音是上帝為人設立的
[00:12:59.440 --> 00:13:01.440]  救贖的計劃
[00:13:01.440 --> 00:13:03.440]  是人犯罪之後
[00:13:03.440 --> 00:13:05.440]  而有的救贖計劃
[00:13:05.440 --> 00:13:07.440]  所以它不是原與附同在
[00:13:07.440 --> 00:13:09.440]  它不會和上帝一樣的
[00:13:09.440 --> 00:13:11.440]  所以在內容上解釋做福音
[00:13:11.440 --> 00:13:13.440]  特別是親手摸過
[00:13:13.440 --> 00:13:15.440]  很難理解的
[00:13:15.440 --> 00:13:17.440]  我記得
[00:13:17.440 --> 00:13:19.440]  好像在80年代在電視上的一個廣告
[00:13:19.440 --> 00:13:21.440]  我不知道大家記不記得
[00:13:21.440 --> 00:13:23.440]  如果沒有搞錯
[00:13:23.440 --> 00:13:25.440]  應該是一個賣米的廣告
[00:13:25.440 --> 00:13:27.440]  那個廣告有一個噱頭
[00:13:27.440 --> 00:13:31.440]  有一個開玩笑的方法
[00:13:31.440 --> 00:13:33.440]  他說
[00:13:33.440 --> 00:13:35.440]  看見都香噴噴
[00:13:35.440 --> 00:13:37.440]  大家有沒有印象
[00:13:37.440 --> 00:13:39.440]  有沒有印象?
[00:13:39.440 --> 00:13:41.440]  這些都是很年輕的
[00:13:41.440 --> 00:13:43.440]  看見都香噴噴
[00:13:43.440 --> 00:13:45.440]  專門是一個噱頭
[00:13:45.440 --> 00:13:47.440]  一個與大相關的說法
[00:13:47.440 --> 00:13:49.440]  香噴噴不是看的
[00:13:49.440 --> 00:13:51.440]  香噴是聞的
[00:13:51.440 --> 00:13:53.440]  是同樣的
[00:13:53.440 --> 00:13:55.440]  怎麼會親手摸福音呢?
[00:13:55.440 --> 00:13:57.440]  好像那個觸覺和福音
[00:13:57.440 --> 00:13:59.440]  兩者不太配合
[00:13:59.440 --> 00:14:01.440]  所以總的來說
[00:14:01.440 --> 00:14:03.440]  如果你解釋生命之道
[00:14:03.440 --> 00:14:05.440]  做耶穌基督的話
[00:14:05.440 --> 00:14:07.440]  你會出現
[00:14:07.440 --> 00:14:09.440]  在文法上
[00:14:09.440 --> 00:14:11.440]  是不對的
[00:14:11.440 --> 00:14:13.440]  不過在內容上是對的
[00:14:13.440 --> 00:14:15.440]  是真是約翰門徒們
[00:14:15.440 --> 00:14:17.440]  親自接觸的上帝
[00:14:17.440 --> 00:14:19.440]  親自接觸的神
[00:14:19.440 --> 00:14:21.440]  然後也是
[00:14:21.440 --> 00:14:23.440]  親自接觸的神
[00:14:23.440 --> 00:14:25.440]  然後也是
[00:14:25.440 --> 00:14:27.440]  原與附同在
[00:14:27.440 --> 00:14:29.440]  不過在內容上
[00:14:29.440 --> 00:14:31.440]  是不對的
[00:14:31.440 --> 00:14:33.440]  文法上是錯的
[00:14:33.440 --> 00:14:35.440]  如果這樣解釋
[00:14:35.440 --> 00:14:37.440]  但如果你解釋成福音的話
[00:14:37.440 --> 00:14:39.440]  哪裡是對的呢?
[00:14:39.440 --> 00:14:41.440]  文法上是對的
[00:14:41.440 --> 00:14:43.440]  不過什麼是不對的呢?
[00:14:43.440 --> 00:14:45.440]  內容上是不對的
[00:14:45.440 --> 00:14:47.440]  這個問題的確引起很多學者
[00:14:47.440 --> 00:14:49.440]  在悉經的時候
[00:14:49.440 --> 00:14:51.440]  很多的掙扎
[00:14:51.440 --> 00:14:53.440]  很多的討論
[00:14:53.440 --> 00:14:55.440]  我將我自己的理解
[00:14:55.440 --> 00:14:57.440]  我試一下
[00:14:57.440 --> 00:14:59.440]  將結論和大家分享
[00:14:59.440 --> 00:15:01.440]  很明顯這裡不是
[00:15:01.440 --> 00:15:03.440]  作者好像用錯了代名詞
[00:15:03.440 --> 00:15:05.440]  我相信聖經是無誤的
[00:15:05.440 --> 00:15:07.440]  聖經每一隻字
[00:15:07.440 --> 00:15:09.440]  聖經的原稿
[00:15:09.440 --> 00:15:11.440]  每一隻字都是上帝透過作者
[00:15:11.440 --> 00:15:13.440]  默示而出
[00:15:13.440 --> 00:15:15.440]  所以每一隻字都是神的話
[00:15:15.440 --> 00:15:17.440]  神的話是不會有錯的
[00:15:17.440 --> 00:15:19.440]  而且四次出現這麼多
[00:15:19.440 --> 00:15:21.440]  提醒我們
[00:15:21.440 --> 00:15:23.440]  他在講一個訊息給我們聽
[00:15:23.440 --> 00:15:25.440]  我理解什麼叫做生命之道呢?
[00:15:25.440 --> 00:15:27.440]  生命之道是
[00:15:27.440 --> 00:15:29.440]  由主耶穌
[00:15:29.440 --> 00:15:31.440]  帶來生命改變
[00:15:31.440 --> 00:15:33.440]  的福音
[00:15:33.440 --> 00:15:35.440]  就是生命之道
[00:15:35.440 --> 00:15:37.440]  作者專門用什麼方法表達呢?
[00:15:37.440 --> 00:15:39.440]  就是福音和耶穌基督
[00:15:39.440 --> 00:15:41.440]  兩者的配合才叫我們
[00:15:41.440 --> 00:15:43.440]  叫做生命之道
[00:15:43.440 --> 00:15:45.440]  是透過耶穌基督
[00:15:45.440 --> 00:15:47.440]  本與父同在
[00:15:47.440 --> 00:15:49.440]  親自接觸
[00:15:49.440 --> 00:15:51.440]  而帶給我們每一個罪人
[00:15:51.440 --> 00:15:53.440]  生命改變的
[00:15:53.440 --> 00:15:55.440]  那個就是我們的生命之道
[00:15:55.440 --> 00:15:57.440]  這個就是作者
[00:15:57.440 --> 00:15:59.440]  用一個方法
[00:15:59.440 --> 00:16:01.440]  將兩者
[00:16:01.440 --> 00:16:03.440]  配合起來
[00:16:03.440 --> 00:16:05.440]  換言之福音是因耶穌基督
[00:16:05.440 --> 00:16:07.440]  而我們生命有改變
[00:16:07.440 --> 00:16:09.440]  那個就是生命之道
[00:16:09.440 --> 00:16:11.440]  如果這樣理解的話
[00:16:11.440 --> 00:16:13.440]  我就想在這裡
[00:16:13.440 --> 00:16:15.440]  發揮一下
[00:16:15.440 --> 00:16:17.440]  如果生命之道是指耶穌基督
[00:16:17.440 --> 00:16:19.440]  又同時間
[00:16:19.440 --> 00:16:21.440]  是指我們生命有改變的話
[00:16:21.440 --> 00:16:23.440]  兩者是不可少的
[00:16:23.440 --> 00:16:27.440]  我發現在教會裡面有時候
[00:16:27.440 --> 00:16:29.440]  有些人有一樣
[00:16:29.440 --> 00:16:31.440]  是沒有了第二樣的
[00:16:31.440 --> 00:16:33.440]  我不知道你知不知道我說什麼
[00:16:33.440 --> 00:16:35.440]  就是說我們信仰很真誠
[00:16:35.440 --> 00:16:37.440]  我們真的信耶穌基督
[00:16:37.440 --> 00:16:39.440]  不過生命沒有改變
[00:16:39.440 --> 00:16:41.440]  有沒有可能性呢?
[00:16:41.440 --> 00:16:43.440]  信仰是完全沒有問題的
[00:16:43.440 --> 00:16:45.440]  他很認真的
[00:16:45.440 --> 00:16:47.440]  並且在教會裡面
[00:16:47.440 --> 00:16:49.440]  信仰的內容
[00:16:49.440 --> 00:16:51.440]  洗禮的時候
[00:16:51.440 --> 00:16:53.440]  那個認信全部都是真的
[00:16:53.440 --> 00:16:55.440]  都是沒有錯的
[00:16:55.440 --> 00:16:57.440]  不過生命卻是
[00:16:57.440 --> 00:16:59.440]  沒有什麼和未信主的時候
[00:16:59.440 --> 00:17:01.440]  有太多分別
[00:17:01.440 --> 00:17:03.440]  有些人好像開玩笑
[00:17:03.440 --> 00:17:05.440]  說他以前
[00:17:05.440 --> 00:17:07.440]  未信耶穌之前
[00:17:07.440 --> 00:17:09.440]  脾氣很大
[00:17:09.440 --> 00:17:11.440]  經常罵人
[00:17:11.440 --> 00:17:13.440]  不過信了耶穌之後改了
[00:17:13.440 --> 00:17:15.440]  怎麼改呢?
[00:17:15.440 --> 00:17:17.440]  以前信耶穌之前
[00:17:17.440 --> 00:17:19.440]  在教會外面經常罵人
[00:17:19.440 --> 00:17:21.440]  現在信了耶穌之後
[00:17:21.440 --> 00:17:23.440]  在教會裡面經常罵人
[00:17:23.440 --> 00:17:25.440]  當然這不是我們說的改變
[00:17:25.440 --> 00:17:29.440]  有些人可能生活裡面
[00:17:29.440 --> 00:17:31.440]  一向都很悲觀
[00:17:31.440 --> 00:17:33.440]  很不開心
[00:17:33.440 --> 00:17:35.440]  但沒有因為信耶穌之後
[00:17:35.440 --> 00:17:37.440]  這方面有改變
[00:17:37.440 --> 00:17:39.440]  有些人可能在信耶穌之前
[00:17:39.440 --> 00:17:41.440]  很自私
[00:17:41.440 --> 00:17:43.440]  時時想到的東西全部都是自我中心的
[00:17:43.440 --> 00:17:45.440]  但信耶穌之後
[00:17:45.440 --> 00:17:47.440]  生命久了
[00:17:47.440 --> 00:17:49.440]  沒什麼改變
[00:17:49.440 --> 00:17:51.440]  在教會裡面一直
[00:17:51.440 --> 00:17:53.440]  很長的時間
[00:17:53.440 --> 00:17:55.440]  甚至參與很多的侍奉
[00:17:55.440 --> 00:17:57.440]  如果生命不改變的話
[00:17:57.440 --> 00:17:59.440]  其實是教會的一個和幻
[00:17:59.440 --> 00:18:01.440]  教會最困難的
[00:18:01.440 --> 00:18:03.440]  就是很多很積極參與
[00:18:03.440 --> 00:18:05.440]  侍奉的人,不過生命沒有改變
[00:18:07.440 --> 00:18:09.440]  我們看到真正的福音
[00:18:09.440 --> 00:18:11.440]  不只是信仰的內容
