
[00:00:00.000 --> 00:00:03.000]  尼西米是一個很有計劃的人
[00:03:47.000 --> 00:03:49.000]  有人就馬上退縮
[00:03:49.000 --> 00:03:51.000]  有人就馬上灰心
[00:03:51.000 --> 00:03:54.000]  有人就覺得沒忍
[00:03:54.000 --> 00:03:59.000]  有人甚至認為
[00:03:59.000 --> 00:04:01.000]  既然是這樣
[00:04:01.000 --> 00:04:05.000]  我們無謂對抗堅持
[00:04:05.000 --> 00:04:08.000]  那就算了
[00:04:08.000 --> 00:04:10.000]  值得我們留意看看
[00:04:10.000 --> 00:04:14.000]  這三章其實是很長的經文
[00:04:14.000 --> 00:04:15.000]  告訴我們
[00:04:15.000 --> 00:04:19.000]  尼西米是怎樣面對
[00:04:19.000 --> 00:04:25.000]  這三方面而來的難阻
[00:04:25.000 --> 00:04:29.000]  第四章提到
[00:04:29.000 --> 00:04:32.000]  有幾個人物
[00:04:32.000 --> 00:04:35.000]  很有代表性
[00:04:35.000 --> 00:04:38.000]  第一個反對尼西米建城牆的人
[00:04:38.000 --> 00:04:41.000]  他的名字叫做參巴拉
[00:04:41.000 --> 00:04:43.000]  中文翻譯的音
[00:04:43.000 --> 00:04:44.000]  你不要笑
[00:04:44.000 --> 00:04:46.000]  這些其實是譯音
[00:04:46.000 --> 00:04:54.000]  參巴拉是一個很有身份地位的省長
[00:04:54.000 --> 00:04:58.000]  他和尼西米是同級的
[00:04:58.000 --> 00:05:00.000]  大家都是省長
[00:05:00.000 --> 00:05:03.000]  Ontario的省長
[00:05:03.000 --> 00:05:05.000]  和Quebec的省長
[00:05:05.000 --> 00:05:07.000]  平起平坐的
[00:05:07.000 --> 00:05:14.000]  參巴拉在波斯帝國的身份地位非同小可
[00:05:14.000 --> 00:05:18.000]  我們知道河西有總督
[00:05:18.000 --> 00:05:20.000]  還記得這個說法嗎
[00:05:20.000 --> 00:05:23.000]  在幼法拉底河以西
[00:05:23.000 --> 00:05:27.000]  即是從巴比倫直到埃及
[00:05:27.000 --> 00:05:32.000]  波斯帝國西面一半
[00:05:32.000 --> 00:05:34.000]  有個總督
[00:05:34.000 --> 00:05:37.000]  負責在這個總督之下
[00:05:37.000 --> 00:05:39.000]  有不同的省長
[00:05:39.000 --> 00:05:41.000]  薩馬利亞的省長
[00:05:41.000 --> 00:05:46.000]  歷史悠久過猶大的省長
[00:05:46.000 --> 00:05:52.000]  所以參巴拉這個人的利害衝突
[00:05:52.000 --> 00:05:59.000]  令到他不想見到耶路撒冷的城牆能夠建得好
[00:05:59.000 --> 00:06:02.000]  因為耶路撒冷的城牆建好之後
[00:06:02.000 --> 00:06:05.000]  猶大省長的權力
[00:06:05.000 --> 00:06:10.000]  就會分薄了薩馬利亞省長的利益
[00:06:10.000 --> 00:06:15.000]  這是第一個反對尼希米的人物
[00:06:15.000 --> 00:06:22.000]  在他旁邊有另外一個叫多比亞的人物
[00:06:22.000 --> 00:06:24.000]  他是阿門人
[00:06:24.000 --> 00:06:28.000]  在聖經裏面提到多比亞的時候
[00:06:28.000 --> 00:06:31.000]  例如尼希米記第二章第十節
[00:06:31.000 --> 00:06:36.000]  那裏翻譯有少許的針著
[00:06:36.000 --> 00:06:40.000]  因為他說阿門人多比亞是為奴的
[00:06:40.000 --> 00:06:42.000]  好像做奴隸一樣
[00:06:42.000 --> 00:06:44.000]  其實不是
[00:06:44.000 --> 00:06:47.000]  因為你參考第六章
[00:06:47.000 --> 00:06:52.000]  去到結束之前那幾節的經文
[00:06:52.000 --> 00:06:56.000]  你發覺多比亞在耶路撒冷
[00:06:56.000 --> 00:06:59.000]  用我們中國人中文的說法
[00:06:59.000 --> 00:07:03.000]  是相當吃得開的人物
[00:07:03.000 --> 00:07:05.000]  什麼意思呢?
[00:07:05.000 --> 00:07:08.000]  他去哪裏喝茶都有人跟他打招呼
[00:07:08.000 --> 00:07:10.000]  都有人想請他
[00:07:10.000 --> 00:07:15.000]  這是一個很受歡迎
[00:07:15.000 --> 00:07:17.000]  很受尊重
[00:07:17.000 --> 00:07:21.000]  很多猶大人出來跟他說好說話
[00:07:21.000 --> 00:07:23.000]  他是阿門人
[00:07:23.000 --> 00:07:24.000]  他不是猶大人
[00:07:24.000 --> 00:07:29.000]  但是他在耶路撒冷有很大的影響力
[00:07:29.000 --> 00:07:30.000]  這是多比亞
[00:07:30.000 --> 00:07:34.000]  所以為奴的這個翻譯需要斟酌
[00:07:34.000 --> 00:07:37.000]  新的譯本大家都同意
[00:07:37.000 --> 00:07:39.000]  這裏不是說奴隸
[00:07:39.000 --> 00:07:41.000]  這裏是說僕人
[00:07:41.000 --> 00:07:43.000]  作誰的僕人?
[00:07:43.000 --> 00:07:46.000]  當然是作君王的僕人
[00:07:46.000 --> 00:07:55.000]  他是效忠波斯帝國一個當地的領袖
[00:07:55.000 --> 00:07:57.000]  他不是省長
[00:07:57.000 --> 00:08:00.000]  他不是政治任命的官員
[00:08:00.000 --> 00:08:06.000]  但是他是地方的鄉親父老
[00:08:06.000 --> 00:08:09.000]  大生意的老闆
[00:08:09.000 --> 00:08:12.000]  很有影響力的一個人
[00:08:12.000 --> 00:08:14.000]  而且交友廣闊
[00:08:14.000 --> 00:08:16.000]  很多人都很佩服他
[00:08:16.000 --> 00:08:18.000]  很欣賞他
[00:08:18.000 --> 00:08:20.000]  多比亞在這件事情上
[00:08:20.000 --> 00:08:23.000]  他站在參巴拉那邊
[00:08:23.000 --> 00:08:28.000]  他對尼希米建耶路撒冷城牆的工作
[00:08:28.000 --> 00:08:30.000]  他不滿意
[00:08:30.000 --> 00:08:31.000]  他不喜歡
[00:08:31.000 --> 00:08:34.000]  因為我們同樣明白
[00:08:34.000 --> 00:08:38.000]  會分薄了他在耶路撒冷一直以來
[00:08:38.000 --> 00:08:40.000]  他的勢力
[00:08:40.000 --> 00:08:42.000]  他的生意
[00:08:42.000 --> 00:08:44.000]  他的利益
[00:08:44.000 --> 00:08:46.000]  還有第三個人
[00:08:46.000 --> 00:08:48.000]  這個人叫阿拉伯人基善
[00:08:48.000 --> 00:08:51.000]  第六章第一節提到
[00:08:51.000 --> 00:08:59.000]  這個人的名字也出現在第六章的第六節
[00:08:59.000 --> 00:09:02.000]  那一句叫他加斯慕
[00:09:02.000 --> 00:09:05.000]  我們詳細解釋為何出現兩個名字
[00:09:05.000 --> 00:09:07.000]  如果用希伯來文去讀
[00:09:07.000 --> 00:09:08.000]  就很簡單
[00:09:08.000 --> 00:09:11.000]  其實一個是正式的叫法
[00:09:11.000 --> 00:09:15.000]  一個是縮短的名稱
[00:09:15.000 --> 00:09:17.000]  阿拉伯人基善
[00:09:17.000 --> 00:09:21.000]  就不是波斯帝國的子民
[00:09:21.000 --> 00:09:24.000]  他的背景有點像
[00:09:24.000 --> 00:09:30.000]  他也是控制在巴勒斯坦附近一帶
[00:09:30.000 --> 00:09:32.000]  他很有勢力
[00:09:32.000 --> 00:09:35.000]  不過他是遊牧民族那邊
[00:09:35.000 --> 00:09:40.000]  他和波斯帝國有一個結盟的關係
[00:09:40.000 --> 00:09:45.000]  所以他代表的又是第三方面的利益
[00:09:45.000 --> 00:09:49.000]  這三個人聯合在一起
[00:09:49.000 --> 00:09:53.000]  來反對尼希米建城牆
[00:09:53.000 --> 00:10:01.000]  那的確是一件挺棘手的事情
[00:10:01.000 --> 00:10:07.000]  你可以說尼希米有點孤立無援的感覺
[00:10:07.000 --> 00:10:09.000]  皇帝支持他
[00:10:09.000 --> 00:10:11.000]  我們也有句說話說
[00:10:11.000 --> 00:10:12.000]  你也懂得說
[00:10:12.000 --> 00:10:16.000]  什麼?山高皇帝遠
[00:10:16.000 --> 00:10:24.000]  最近身邊有勢力的人反對尼希米
[00:10:24.000 --> 00:10:34.000]  而且這些人對尼希米的攻擊層出不窮
[00:10:34.000 --> 00:10:38.000]  在第四章我們剛才讀過的經文
[00:10:38.000 --> 00:10:40.000]  第八節
[00:10:40.000 --> 00:10:45.000]  他說他們同謀要來攻擊耶路撒冷
[00:10:45.000 --> 00:10:49.000]  使城內擾亂
[00:10:49.000 --> 00:10:55.000]  所以這個攻擊大概不是排起坦克車軍隊
[00:10:55.000 --> 00:10:58.000]  去圍住耶路撒冷打仗
[00:10:58.000 --> 00:10:59.000]  不是不是不是
[00:10:59.000 --> 00:11:04.000]  這些有勢力的人不需要這樣出手
[00:11:04.000 --> 00:11:05.000]  你明白嗎?
[00:11:05.000 --> 00:11:07.000]  有很多方法的
[00:11:07.000 --> 00:11:09.000]  例如散佈謠言
[00:11:09.000 --> 00:11:13.000]  例如派人去搗亂
[00:11:13.000 --> 00:11:15.000]  總之防不勝防
[00:11:15.000 --> 00:11:17.000]  所以在這樣的情況下
[00:11:17.000 --> 00:11:19.000]  你看看第四章第九節
[00:11:19.000 --> 00:11:20.000]  剛才我們讀過了
[00:11:20.000 --> 00:11:23.000]  然而尼希米說
[00:11:23.000 --> 00:11:26.000]  我們禱告我們的神
[00:11:26.000 --> 00:11:28.000]  尼希米回到神的面前
[00:11:28.000 --> 00:11:30.000]  祈禱
[00:11:30.000 --> 00:11:31.000]  對
[00:11:31.000 --> 00:11:32.000]  但是請你留意
[00:11:32.000 --> 00:11:35.000]  尼希米沒有只是祈禱
[00:11:35.000 --> 00:11:36.000]  有沒有看到?
[00:11:36.000 --> 00:11:38.000]  上半節說他祈禱
[00:11:38.000 --> 00:11:39.000]  第四章第九節
[00:11:39.000 --> 00:11:41.000]  下半節說什麼?
[00:11:41.000 --> 00:11:42.000]  下半節說
[00:11:42.000 --> 00:11:46.000]  同時我們因為他們的緣故
[00:11:46.000 --> 00:11:49.000]  因為他們說要攻擊耶路撒冷
[00:11:49.000 --> 00:11:51.000]  使城內擾亂
[00:11:51.000 --> 00:11:55.000]  我們就派人看守
[00:11:55.000 --> 00:11:59.000]  晝夜防備
[00:11:59.000 --> 00:12:01.000]  禱告
[00:12:01.000 --> 00:12:03.000]  倚靠上帝
[00:12:03.000 --> 00:12:06.000]  求上帝保護
[00:12:06.000 --> 00:12:11.000]  和自己看守
[00:12:11.000 --> 00:12:13.000]  防範
[00:12:13.000 --> 00:12:16.000]  晝夜警醒
[00:12:16.000 --> 00:12:19.000]  沒有衝突
[00:12:19.000 --> 00:12:24.000]  我們很喜歡將這兩件事對立起來
[00:12:24.000 --> 00:12:27.000]  我們很喜歡將這兩件事分開
[00:12:27.000 --> 00:12:29.000]  一個是上帝的幫助
[00:12:29.000 --> 00:12:32.000]  一個是我們自己幫助自己
[00:12:32.000 --> 00:12:34.000]  如果我自己幫助到自己
[00:12:34.000 --> 00:12:35.000]  就不需要上帝幫助
[00:12:35.000 --> 00:12:37.000]  是我搞不定才需要上帝幫助
[00:12:37.000 --> 00:12:39.000]  到我搞不定要上帝幫助的時候
[00:12:39.000 --> 00:12:40.000]  我就翹起手
[00:12:40.000 --> 00:12:43.000]  等上帝的幫助
[00:12:43.000 --> 00:12:44.000]  不是這樣的
[00:12:44.000 --> 00:12:47.000]  聖經從來都不是這樣教我們的
[00:12:47.000 --> 00:12:49.000]  在每一件事情上
[00:12:49.000 --> 00:12:53.000]  我們是同時禱告
[00:12:53.000 --> 00:12:58.000]  又同時派人看守
[00:12:58.000 --> 00:12:59.000]  兩件事哪樣重要一些呢
[00:12:59.000 --> 00:13:01.000]  我們又來問這些問題
[00:13:01.000 --> 00:13:02.000]  你明白嗎
[00:13:02.000 --> 00:13:04.000]  我們經常都翹起這些事情
[00:13:04.000 --> 00:13:06.000]  不是這樣問的
[00:13:06.000 --> 00:13:07.000]  不是哪樣重要一些
[00:13:07.000 --> 00:13:10.000]  是兩樣都要做
[00:13:10.000 --> 00:13:13.000]  教會一方面我們需要禱告
[00:13:13.000 --> 00:13:15.000]  如果你回不了祈禱會
[00:13:15.000 --> 00:13:17.000]  請問你什麼時候為教會禱告
[00:13:17.000 --> 00:13:18.000]  有沒有禱告
[00:13:18.000 --> 00:13:20.000]  他們禱告就行了
[00:13:20.000 --> 00:13:21.000]  不用我禱告
[00:13:21.000 --> 00:13:23.000]  我們有分
[00:13:23.000 --> 00:13:26.000]  每一個人都需要學習
[00:13:26.000 --> 00:13:32.000]  利希米這個敬畏上帝的態度
[00:13:32.000 --> 00:13:34.000]  同時禱告
[00:13:34.000 --> 00:13:38.000]  同時派人看守
[00:13:38.000 --> 00:13:41.000]  晝夜防備
[00:13:41.000 --> 00:13:43.000]  交託給上帝了
[00:13:43.000 --> 00:13:45.000]  到時事情自然會發生
[00:13:45.000 --> 00:13:47.000]  不會的
[00:13:47.000 --> 00:13:49.000]  我們星期日走進來
[00:13:49.000 --> 00:13:52.000]  每件事都整整有條
[00:13:52.000 --> 00:13:54.000]  門口有兩個招牌
[00:13:54.000 --> 00:13:58.000]  好像兩個門神那樣看著
[00:13:58.000 --> 00:14:00.000]  進來有招待
[00:14:00.000 --> 00:14:02.000]  有人預備茶點
[00:14:02.000 --> 00:14:04.000]  有人佈置會場
[00:14:04.000 --> 00:14:05.000]  有人鋪了電線
[00:14:05.000 --> 00:14:07.000]  每次都由頭鋪起
[00:14:07.000 --> 00:14:12.000]  全部不只是祈願禱告就會發生
[00:14:12.000 --> 00:14:16.000]  都是派人看守
[00:14:16.000 --> 00:14:18.000]  分配工作
[00:14:18.000 --> 00:14:21.000]  然後各盡其職
[00:14:21.000 --> 00:14:25.000]  這樣來安排妥當
[00:14:25.000 --> 00:14:27.000]  那就不用祈禱了
[00:14:27.000 --> 00:14:29.000]  派人工作就行了
[00:14:29.000 --> 00:14:30.000]  不是
[00:14:30.000 --> 00:14:36.000]  兩件事是同步並進
[00:14:36.000 --> 00:14:38.000]  如果你在第一節四章九節
[00:14:38.000 --> 00:14:40.000]  你看到這個焦點
[00:14:40.000 --> 00:14:43.000]  就幫助我們可以繼續看下去
[00:14:43.000 --> 00:14:46.000]  同樣利希米的回應
[00:14:46.000 --> 00:14:52.000]  利希米對於困難的反應解決方法
[00:14:52.000 --> 00:14:55.000]  不只是偏埋一方面
[00:14:55.000 --> 00:15:00.000]  第二四章第十節到十四節
[00:15:00.000 --> 00:15:02.000]  猶大人說
[00:15:02.000 --> 00:15:05.000]  哎呀,起城牆那麼多垃圾
[00:15:05.000 --> 00:15:07.000]  那麼多灰土
[00:15:07.000 --> 00:15:09.000]  我們什麼時候搬得完
[00:15:09.000 --> 00:15:11.000]  都是起不成的了
[00:15:11.000 --> 00:15:15.000]  這個說法一定不是所有猶大人這樣說
[00:15:15.000 --> 00:15:23.000]  但是有猶大人在參與起城牆的當中
[00:15:23.000 --> 00:15:28.000]  發覺事情比他們想像來得困難
[00:15:28.000 --> 00:15:31.000]  於是有一點點
[00:15:31.000 --> 00:15:33.000]  不算是晦氣
[00:15:33.000 --> 00:15:35.000]  不過是慎下
[00:15:35.000 --> 00:15:37.000]  行不行的
[00:15:37.000 --> 00:15:38.000]  是不是這樣的
[00:15:38.000 --> 00:15:40.000]  那麼慎下慎下
[00:15:40.000 --> 00:15:42.000]  聲音就多了
[00:15:42.000 --> 00:15:44.000]  教會也一樣
[00:15:44.000 --> 00:15:47.000]  有人的地方就有這些聲音
[00:15:47.000 --> 00:15:50.000]  然後敵人又說
[00:15:50.000 --> 00:15:52.000]  趁他們不知道
[00:15:52.000 --> 00:15:54.000]  還沒發現之前
[00:15:54.000 --> 00:15:57.000]  我們進去殺他們
[00:15:57.000 --> 00:16:00.000]  很明顯這個只是一個說法
[00:16:00.000 --> 00:16:03.000]  不過都很恐怖
[00:16:03.000 --> 00:16:05.000]  只是說就夠了
[00:16:05.000 --> 00:16:06.000]  不用真的做
[00:16:06.000 --> 00:16:08.000]  因為你不知道什麼時候發生
[00:16:08.000 --> 00:16:09.000]  這樣才害怕
[00:16:09.000 --> 00:16:10.000]  真的殺了你
[00:16:10.000 --> 00:16:12.000]  反而抓到兇手
[00:16:12.000 --> 00:16:13.000]  那就沒事了
[00:16:13.000 --> 00:16:17.000]  所以說話本身帶來的影響
[00:16:17.000 --> 00:16:21.000]  其實和猶大人的埋怨放在一起
[00:16:21.000 --> 00:16:23.000]  你看到重點是說
[00:16:23.000 --> 00:16:24.000]  他們在說這些話
[00:16:24.000 --> 00:16:27.000]  在散發這些話
[00:16:27.000 --> 00:16:33.000]  然後那些住在敵人那邊的猶大人
[00:16:33.000 --> 00:16:34.000]  幫誰的
[00:16:34.000 --> 00:16:36.000]  其實是幫李希米的
[00:16:36.000 --> 00:16:40.000]  十次來見我們
[00:16:40.000 --> 00:16:41.000]  跟他們說什麼
[00:16:41.000 --> 00:16:46.000]  你們必要回到我們那裡
[00:16:46.000 --> 00:16:48.000]  很深的
[00:16:48.000 --> 00:16:51.000]  起什麼城牆
[00:16:51.000 --> 00:16:53.000]  城牆不是那麼重要
[00:16:53.000 --> 00:16:55.000]  回來我們那裡
[00:16:55.000 --> 00:16:57.000]  大家同操同煲
[00:16:57.000 --> 00:17:00.000]  這些不同的說話
[00:17:00.000 --> 00:17:02.000]  不同的意見
[00:17:02.000 --> 00:17:05.000]  李希米怎麼回應
[00:17:05.000 --> 00:17:08.000]  一定有的
[00:17:08.000 --> 00:17:10.000]  在一件事情
[00:17:10.000 --> 00:17:11.000]  在一個工作
[00:17:11.000 --> 00:17:13.000]  在一個使命當中
[00:17:13.000 --> 00:17:19.000]  我們不可以封住人的嘴巴
[00:17:19.000 --> 00:17:23.000]  一定有不同的聲音
[00:17:23.000 --> 00:17:28.000]  有些是參與的人提出抱怨
[00:17:28.000 --> 00:17:32.000]  有些是敵人在那裡擦當
[00:17:32.000 --> 00:17:35.000]  有些是好心做壞事的人
[00:17:35.000 --> 00:17:36.000]  在那裡勸
[00:17:36.000 --> 00:17:37.000]  不用了
[00:17:37.000 --> 00:17:38.000]  不要了
[00:17:38.000 --> 00:17:40.000]  太麻煩了
[00:17:40.000 --> 00:17:42.000]  那麼多的聲音
[00:17:42.000 --> 00:17:45.000]  你怎麼去回應
[00:17:45.000 --> 00:17:46.000]  宣佈
[00:17:46.000 --> 00:17:48.000]  不准再說
[00:17:48.000 --> 00:17:49.000]  不可以不准
[00:17:49.000 --> 00:17:52.000]  嘴巴在別人那裡
[00:17:52.000 --> 00:17:55.000]  你看看李希米的回應
[00:17:55.000 --> 00:18:02.000]  李希米對百姓官長貴就說十四節
[00:18:02.000 --> 00:18:04.000]  不要怕他們
[00:18:04.000 --> 00:18:08.000]  當紀念主是大而可畏的
[00:18:08.000 --> 00:18:18.000]  你們要為弟兄姨女妻子家產爭戰
[00:18:18.000 --> 00:18:20.000]  李希米不是沉默
[00:18:20.000 --> 00:18:22.000]  任由他們說
[00:18:22.000 --> 00:18:26.000]  李希米沒有停止不准說
[00:18:26.000 --> 00:18:29.000]  但是李希米起來
[00:18:29.000 --> 00:18:33.000]  用正確的態度
[00:18:33.000 --> 00:18:35.000]  重新清楚說一次
[00:18:35.000 --> 00:18:38.000]  讓大家明白
[00:18:38.000 --> 00:18:40.000]  在這件事情上
[00:18:40.000 --> 00:18:44.000]  李希米沒有擺出領袖的款式
[00:18:44.000 --> 00:18:45.000]  只是准我說
[00:18:45.000 --> 00:18:46.000]  不准你們說
[00:18:46.000 --> 00:18:47.000]  不是
[00:18:47.000 --> 00:18:50.000]  但是李希米也堅持作為領袖
[00:18:50.000 --> 00:18:52.000]  他要教導百姓
[00:18:52.000 --> 00:18:55.000]  到底怎麼看整件事
[00:18:55.000 --> 00:18:57.000]  你是怕敵人
[00:18:57.000 --> 00:19:00.000]  還是覺得工作艱鉅
[00:19:00.000 --> 00:19:02.000]  還是很心想
[00:19:02.000 --> 00:19:03.000]  算了
[00:19:03.000 --> 00:19:04.000]  不要搞這麼多事
[00:19:04.000 --> 00:19:08.000]  三個態度裡都有對的地方
[00:19:08.000 --> 00:19:10.000]  不過也有錯的地方
[00:19:10.000 --> 00:19:12.000]  李希米沒有跟他們爭辯
[00:19:12.000 --> 00:19:17.000]  李希米只是將正確的態度說一次
[00:19:17.000 --> 00:19:19.000]  你看看李希米所說的內容
[00:19:19.000 --> 00:19:21.000]  同樣有兩方面
[00:19:21.000 --> 00:19:23.000]  你有沒有留意到
[00:19:23.000 --> 00:19:24.000]  第一他說
[00:19:24.000 --> 00:19:27.000]  我們要記得
[00:19:27.000 --> 00:19:32.000]  主才是大而可畏
[00:19:32.000 --> 00:19:34.000]  你要懂得害怕
[00:19:34.000 --> 00:19:35.000]  很正常
[00:19:35.000 --> 00:19:38.000]  不過你要懂得害怕誰
[00:19:38.000 --> 00:19:39.000]  我們時時害怕
[00:19:39.000 --> 00:19:41.000]  但是害怕錯了
[00:19:41.000 --> 00:19:44.000]  我們反而不懂得敬畏
[00:19:44.000 --> 00:19:47.000]  那個獨一的真神
[00:19:47.000 --> 00:19:50.000]  我們就害怕那些假神
[00:19:50.000 --> 00:19:53.000]  我們害怕那些沒用的
[00:19:53.000 --> 00:19:55.000]  那些跟上帝作對
[00:19:55.000 --> 00:19:56.000]  那些你不用害怕
[00:19:56.000 --> 00:19:57.000]  你反而害怕
[00:19:57.000 --> 00:19:59.000]  那個你應該害怕的
[00:19:59.000 --> 00:20:00.000]  你不懂得害怕
[00:20:00.000 --> 00:20:04.000]  李希米在那裡教導我們
[00:20:04.000 --> 00:20:06.000]  有一個正確的態度
[00:20:06.000 --> 00:20:08.000]  但是敬畏上帝
[00:20:08.000 --> 00:20:09.000]  有沒有留意到
[00:20:09.000 --> 00:20:10.000]  上半句說完
[00:20:10.000 --> 00:20:12.000]  下半句說什麼
[00:20:12.000 --> 00:20:16.000]  我們剛才都不是很想讀
[00:20:16.000 --> 00:20:19.000]  為家產爭戰
[00:20:19.000 --> 00:20:21.000]  怎麼這麼俗
[00:20:21.000 --> 00:20:22.000]  敬畏上帝
[00:20:22.000 --> 00:20:23.000]  大家來崇拜
[00:20:23.000 --> 00:20:25.000]  唱詩祈禱
[00:20:25.000 --> 00:20:27.000]  然後家產這些
[00:20:27.000 --> 00:20:30.000]  世上分好
[00:20:30.000 --> 00:20:32.000]  是保羅說過的
[00:20:32.000 --> 00:20:33.000]  不過這個時候
[00:20:33.000 --> 00:20:37.000]  李希米說我們為什麼爭戰
[00:20:37.000 --> 00:20:39.000]  我們一方面是為上帝爭戰
[00:20:39.000 --> 00:20:40.000]  不過不要忘記
[00:20:40.000 --> 00:20:43.000]  我們都是為我們的家庭爭戰
[00:20:43.000 --> 00:20:45.000]  我們為我們所有的
[00:20:45.000 --> 00:20:46.000]  我們的兒女
[00:20:46.000 --> 00:20:47.000]  我們的弟兄
[00:20:47.000 --> 00:20:48.000]  我們的妻子
[00:20:48.000 --> 00:20:50.000]  我們的家產
[00:20:50.000 --> 00:20:52.000]  我們的產業
[00:20:52.000 --> 00:20:54.000]  保護耶路撒冷
[00:20:54.000 --> 00:21:00.000]  也都包括保護我們每一個人
[00:21:00.000 --> 00:21:02.000]  安居樂業
[00:21:02.000 --> 00:21:04.000]  這四個字
[00:21:04.000 --> 00:21:06.000]  這四個字沒錯
[00:21:06.000 --> 00:21:08.000]  敬畏上帝不等於
[00:21:08.000 --> 00:21:11.000]  個個都要妻離子散
[00:21:11.000 --> 00:21:14.000]  個個都要喊苦喊忽
[00:21:14.000 --> 00:21:16.000]  個個都只是有上帝
[00:21:16.000 --> 00:21:18.000]  就忘記家庭
[00:21:18.000 --> 00:21:20.000]  我們那些武俠小說
[00:21:20.000 --> 00:21:21.000]  那些歷史小說
[00:21:21.000 --> 00:21:23.000]  那些偉大的英雄
[00:21:23.000 --> 00:21:25.000]  都是這樣的
[00:21:25.000 --> 00:21:26.000]  不回家的
[00:21:26.000 --> 00:21:29.000]  總之樣樣都是最偉大的
[00:21:29.000 --> 00:21:32.000]  李希米沒有這樣看待的
