
[00:00:00.000 --> 00:00:05.200]  大胃傳第十六講
[00:04:25.000 --> 00:04:29.000]  最後拿丹仙之來面對他
[00:04:29.000 --> 00:04:34.000]  以致他認罪悔改再次尋求神
[00:04:34.000 --> 00:04:38.000]  但大衛就是因為自己的罪
[00:04:38.000 --> 00:04:40.000]  付出了沉重的代價
[00:04:40.000 --> 00:04:43.000]  這正如施布珍所說
[00:04:43.000 --> 00:04:48.000]  神不會允許他的兒女成功犯罪
[00:04:48.000 --> 00:04:50.000]  因為大衛的罪
[00:04:50.000 --> 00:04:55.000]  他餘下的生命也要承受罪的後果
[00:04:55.000 --> 00:04:57.000]  如果我們背叛神的話
[00:04:57.000 --> 00:04:58.000]  我們也是一樣
[00:04:58.000 --> 00:05:02.000]  神愛我們所以他管教他的兒女
[00:05:02.000 --> 00:05:06.000]  這是希伯來書十二章告訴我們
[00:05:06.000 --> 00:05:10.000]  我們今天要說的十一章
[00:05:10.000 --> 00:05:13.000]  就是大衛犯罪的經過
[00:05:13.000 --> 00:05:18.000]  當我們看到大衛犯罪的經過的時候
[00:05:18.000 --> 00:05:22.000]  我們也需要記得保羅給我們的勸告
[00:05:22.000 --> 00:05:25.000]  就是哥林多前書十章十二節
[00:05:25.000 --> 00:05:31.000]  所以自以為站立得住的應當謹慎免得跌倒
[00:05:31.000 --> 00:05:35.000]  很多人看到大衛的故事會說
[00:05:35.000 --> 00:05:37.000]  我就不會這樣
[00:05:37.000 --> 00:05:40.000]  但你不要以為你不會
[00:05:40.000 --> 00:05:42.000]  每個人都會發生
[00:05:42.000 --> 00:05:45.000]  會發生在每個人的身上
[00:05:45.000 --> 00:05:49.000]  我們首先回顧一下
[00:05:49.000 --> 00:05:53.000]  上一次我們說到以色列人大敗阿門人
[00:05:53.000 --> 00:05:59.000]  把他們追趕到他們的首都拉巴城
[00:05:59.000 --> 00:06:02.000]  而當時遇見有雨季
[00:06:02.000 --> 00:06:06.000]  雨季行軍安營就出現很大的問題
[00:06:06.000 --> 00:06:10.000]  所以約翰決定暫時停止攻城
[00:06:10.000 --> 00:06:14.000]  而和合本說等到過了一年
[00:06:14.000 --> 00:06:17.000]  其實原文比較好的翻譯
[00:06:17.000 --> 00:06:20.000]  就是到明年的春天
[00:06:20.000 --> 00:06:23.000]  春天就可以繼續攻城
[00:06:23.000 --> 00:06:27.000]  因為春天綠草餘茵
[00:06:27.000 --> 00:06:31.000]  馬匹有充足的食物
[00:06:31.000 --> 00:06:38.000]  士兵也能夠在田野裡捉到動物來做食物
[00:06:38.000 --> 00:06:40.000]  道路也通行無阻
[00:06:40.000 --> 00:06:44.000]  所以在春天攻打敵人是最好的時候
[00:06:44.000 --> 00:06:48.000]  經文說獵王出戰的時候
[00:06:48.000 --> 00:06:50.000]  你說什麼獵王啊
[00:06:50.000 --> 00:06:54.000]  其實這裡是說約翰帶領王的隨從
[00:06:54.000 --> 00:06:58.000]  王的僕人來攻打阿門人
[00:06:58.000 --> 00:07:02.000]  那麼他們的王大衛在哪裡呢?
[00:07:02.000 --> 00:07:05.000]  仍然留在耶路撒冷
[00:07:05.000 --> 00:07:09.000]  大衛當時可能是45至50歲
[00:07:09.000 --> 00:07:13.000]  這件事發生的時候應該是公元前
[00:07:13.000 --> 00:07:17.000]  大概995年至990年之間
[00:07:17.000 --> 00:07:23.000]  他留在公戰裡不是因為太老不能去真戰
[00:07:23.000 --> 00:07:26.000]  只有45至50歲左右
[00:07:26.000 --> 00:07:30.000]  遲些我們會看到他年事已高
[00:07:30.000 --> 00:07:33.000]  而不適合參與戰爭
[00:07:33.000 --> 00:07:35.000]  他的手下會跟他說
[00:07:35.000 --> 00:07:37.000]  王啊你不要去打仗
[00:07:37.000 --> 00:07:40.000]  免得以色列燈熄滅了
[00:07:40.000 --> 00:07:43.000]  在撒姆爾下的21章15至17節
[00:07:43.000 --> 00:07:46.000]  大衛年事已高的時候
[00:07:46.000 --> 00:07:47.000]  他的士兵會跟他說
[00:07:47.000 --> 00:07:49.000]  你不要出去打仗
[00:07:49.000 --> 00:07:51.000]  如果有什麼閃失的話
[00:07:51.000 --> 00:07:53.000]  以色列燈會熄滅
[00:07:53.000 --> 00:07:56.000]  但絕對不是現在
[00:07:56.000 --> 00:07:58.000]  現在大衛正當壯年
[00:07:58.000 --> 00:08:00.000]  他應該去真戰
[00:08:00.000 --> 00:08:02.000]  但他沒有做到
[00:08:02.000 --> 00:08:05.000]  當我們放鬆游手好閒的時候
[00:08:05.000 --> 00:08:08.000]  就是撒旦攻擊我們的時候
[00:08:08.000 --> 00:08:12.000]  有人說牧師我也需要休息一下
[00:08:12.000 --> 00:08:15.000]  是呀休息不要緊
[00:08:15.000 --> 00:08:19.000]  但如果毫無目的閒散生活
[00:08:19.000 --> 00:08:21.000]  就是非常危險
[00:08:21.000 --> 00:08:24.000]  在馬太福音26章第41節
[00:08:24.000 --> 00:08:26.000]  耶穌基督提醒我們
[00:08:26.000 --> 00:08:30.000]  總要警醒禱告免得入了迷惑
[00:08:30.000 --> 00:08:35.000]  你們心靈固然願意欲體卻願若了
[00:08:35.000 --> 00:08:38.000]  很多時候我們都會求神
[00:08:38.000 --> 00:08:40.000]  怎樣求神呢?
[00:08:40.000 --> 00:08:42.000]  好像主禱文說
[00:08:42.000 --> 00:08:44.000]  不要叫我們遇見試探
[00:08:44.000 --> 00:08:46.000]  救我們脫離凶惡
[00:08:46.000 --> 00:08:48.000]  是沒有錯
[00:08:48.000 --> 00:08:50.000]  是主耶穌教我們
[00:08:50.000 --> 00:08:52.000]  但很多時候問題在哪裡呢?
[00:08:52.000 --> 00:08:54.000]  是我們自己去歡迎
[00:08:54.000 --> 00:08:56.000]  去迎接試探
[00:08:56.000 --> 00:08:58.000]  而不是去逃避試探
[00:08:58.000 --> 00:09:01.000]  這就是大衛所做
[00:09:01.000 --> 00:09:04.000]  當時在巴勒斯坦
[00:09:04.000 --> 00:09:06.000]  當天氣炎熱的時候
[00:09:06.000 --> 00:09:08.000]  人們都喜歡睡著
[00:09:08.000 --> 00:09:12.000]  我相信我們當中有很多弟兄姊妹
[00:09:12.000 --> 00:09:15.000]  都有睡著的習慣
[00:09:15.000 --> 00:09:20.000]  宮殿的屋頂是平的
[00:09:20.000 --> 00:09:24.000]  而且宮殿是所有建築物當中最高的
[00:09:24.000 --> 00:09:29.000]  所以能夠看到四周的房屋發生什麼事
[00:09:29.000 --> 00:09:31.000]  而且是平的
[00:09:31.000 --> 00:09:33.000]  你能夠由宮殿的外面
[00:09:33.000 --> 00:09:36.000]  或者裡面的樓梯去到屋頂
[00:09:36.000 --> 00:09:38.000]  大衛睡完覺之後
[00:09:38.000 --> 00:09:41.000]  他應該立刻去處理國事
[00:09:41.000 --> 00:09:43.000]  但他沒有
[00:09:43.000 --> 00:09:48.000]  如果他的心是被公使佔據的話
[00:09:48.000 --> 00:09:50.000]  他就不會犯罪
[00:09:50.000 --> 00:09:53.000]  但當他的心沒有被公使佔據
[00:09:53.000 --> 00:09:57.000]  就被撒旦用呂式來迷惑他
[00:09:57.000 --> 00:10:02.000]  造成他入侯和家人都有很大的傷痛
[00:10:02.000 --> 00:10:08.000]  大衛來到屋頂本來想享受一下下午的涼風
[00:10:08.000 --> 00:10:13.000]  但他就看到有個女人在屋頂洗澡
[00:10:13.000 --> 00:10:15.000]  你說有沒有搞錯
[00:10:15.000 --> 00:10:19.000]  無端端去屋頂洗澡有沒有搞錯
[00:10:19.000 --> 00:10:22.000]  其實屋頂都很私隱的
[00:10:22.000 --> 00:10:23.000]  如果你想清楚
[00:10:23.000 --> 00:10:27.000]  如果你在屋頂中間的部分來洗澡
[00:10:27.000 --> 00:10:29.000]  人們在下面看上去
[00:10:29.000 --> 00:10:30.000]  看不看得到
[00:10:30.000 --> 00:10:31.000]  看不到的
[00:10:31.000 --> 00:10:33.000]  只要不要走到太邊就可以了
[00:10:33.000 --> 00:10:37.000]  你就會是一個非常隱私的地方
[00:10:37.000 --> 00:10:40.000]  但在宮殿因為高
[00:10:40.000 --> 00:10:44.000]  居高臨下就能夠看到人家的屋頂
[00:10:44.000 --> 00:10:47.000]  大衛就看到有個女人在這裡洗澡
[00:10:47.000 --> 00:10:49.000]  這個女人是很漂亮
[00:10:49.000 --> 00:10:52.000]  他就產生了慾望
[00:10:52.000 --> 00:10:57.000]  如果在這個時候大衛立刻轉身離開屋頂
[00:10:57.000 --> 00:10:58.000]  是沒有事的
[00:10:58.000 --> 00:11:00.000]  但他就怎樣
[00:11:00.000 --> 00:11:04.000]  被這個女人吸引著產生了慾望
[00:11:04.000 --> 00:11:08.000]  他繼續去打聽這個女人是誰
[00:11:08.000 --> 00:11:09.000]  一打聽下來
[00:11:09.000 --> 00:11:12.000]  原來知道這個就是拔士巴
[00:11:12.000 --> 00:11:14.000]  他的爸爸是以蓮
[00:11:14.000 --> 00:11:18.000]  他的阿爺是阿希多佛
[00:11:18.000 --> 00:11:21.000]  阿希多佛遲些我們就會看到
[00:11:21.000 --> 00:11:25.000]  是大衛一個非常親信的顧問
[00:11:25.000 --> 00:11:27.000]  是大衛的好朋友
[00:11:27.000 --> 00:11:31.000]  但相信是因為大衛和拔士巴的姦情
[00:11:31.000 --> 00:11:34.000]  以至日後這個阿希多佛
[00:11:34.000 --> 00:11:37.000]  是會對抗大衛
[00:11:37.000 --> 00:11:39.000]  他是會幫大衛的兒子亞沙隆
[00:11:39.000 --> 00:11:42.000]  來對抗他自己的爸爸
[00:11:42.000 --> 00:11:46.000]  這個阿希多佛還會教亞沙隆
[00:11:46.000 --> 00:11:50.000]  你和大衛的妻子在屋頂上行淫
[00:11:50.000 --> 00:11:54.000]  讓所有人看到你已經擁有你爸爸一切
[00:11:54.000 --> 00:11:56.000]  包括他的妃嬪
[00:11:56.000 --> 00:11:59.000]  我相信阿希多佛就是要報仇
[00:11:59.000 --> 00:12:03.000]  因為大衛和他的孫女行姦淫
[00:12:03.000 --> 00:12:05.000]  這些事我們遲些會說
[00:12:05.000 --> 00:12:08.000]  在冊目以下第十六章
[00:12:08.000 --> 00:12:10.000]  拔士巴也是大衛手下
[00:12:10.000 --> 00:12:15.000]  一個非常優秀軍官的老婆的太太
[00:12:15.000 --> 00:12:18.000]  這個就是黑人烏尼亞
[00:12:18.000 --> 00:12:20.000]  不是黑白的黑
[00:12:20.000 --> 00:12:22.000]  這個是希提
[00:12:22.000 --> 00:12:25.000]  是加南人的一個民族
[00:12:25.000 --> 00:12:27.000]  黑人烏尼亞
[00:12:27.000 --> 00:12:30.000]  很明顯這個人已經放棄了
[00:12:30.000 --> 00:12:33.000]  他自己敬拜的偶像
[00:12:33.000 --> 00:12:36.000]  已經擁抱耶和華
[00:12:36.000 --> 00:12:38.000]  我們怎麼知道呢
[00:12:38.000 --> 00:12:41.000]  因為烏尼亞這個名字的意思就是
[00:12:41.000 --> 00:12:43.000]  耶和華是光
[00:12:43.000 --> 00:12:44.000]  有沒有看到
[00:12:44.000 --> 00:12:47.000]  所以這個人絕對已經歸入猶太教
[00:12:47.000 --> 00:12:50.000]  放棄了他自己的信仰
[00:12:50.000 --> 00:12:55.000]  當大衛派人去召見拔士巴的時候
[00:12:55.000 --> 00:12:58.000]  他不單只是試探自己
[00:12:58.000 --> 00:13:00.000]  他是試探拔士巴
[00:13:00.000 --> 00:13:02.000]  他甚至是試探神
[00:13:02.000 --> 00:13:04.000]  看看神會不會罰他
[00:13:04.000 --> 00:13:07.000]  拔士巴是有夫之婦
[00:13:07.000 --> 00:13:11.000]  他的丈夫是大衛手下勇猛的戰士
[00:13:11.000 --> 00:13:14.000]  但是這一切都沒有阻止大衛
[00:13:14.000 --> 00:13:20.000]  經文沒有說拔士巴有半點抗拒反抗
[00:13:20.000 --> 00:13:22.000]  有人說
[00:13:22.000 --> 00:13:24.000]  王召他
[00:13:24.000 --> 00:13:26.000]  他不得不來
[00:13:26.000 --> 00:13:28.000]  但是可能有兩個原因
[00:13:28.000 --> 00:13:33.000]  第一他的確是懼怕拒絕王的要求
[00:13:33.000 --> 00:13:35.000]  第二個可能性
[00:13:35.000 --> 00:13:37.000]  他也有些虛榮心
[00:13:37.000 --> 00:13:42.000]  當大衛要和拔士巴行監人的時候
[00:13:42.000 --> 00:13:44.000]  拔士巴應該怎麼說
[00:13:44.000 --> 00:13:46.000]  王啊 我不可以
[00:13:46.000 --> 00:13:48.000]  我是有夫之婦
[00:13:48.000 --> 00:13:51.000]  我相信如果他真的這麼說的時候
[00:13:51.000 --> 00:13:53.000]  大衛會立刻清醒
[00:13:53.000 --> 00:13:55.000]  他不會再繼續下去
[00:13:55.000 --> 00:13:57.000]  但是他就沒有出聲
[00:13:57.000 --> 00:14:01.000]  很明顯他都是自願來做這件事
[00:14:01.000 --> 00:14:04.000]  根據摩西的律法
[00:14:04.000 --> 00:14:07.000]  女人如果有月事之後
[00:14:07.000 --> 00:14:09.000]  是要潔淨自己
[00:14:09.000 --> 00:14:12.000]  才可以和丈夫行房
[00:14:12.000 --> 00:14:14.000]  非常諷刺
[00:14:14.000 --> 00:14:18.000]  這個女人和大衛行房有姦淫
[00:14:18.000 --> 00:14:21.000]  是沒有犯禮儀的律法
[00:14:21.000 --> 00:14:25.000]  因為禮儀說你要潔淨之後才和人行房
[00:14:25.000 --> 00:14:27.000]  是沒有犯禮儀的律法
[00:14:27.000 --> 00:14:30.000]  但是犯了道德的律法
[00:14:30.000 --> 00:14:32.000]  就是十誡當中的第七誡
[00:14:32.000 --> 00:14:34.000]  不可姦淫
[00:14:34.000 --> 00:14:38.000]  其他國家的國王都能夠
[00:14:38.000 --> 00:14:40.000]  得到任何的女人
[00:14:40.000 --> 00:14:41.000]  你結了婚也好
[00:14:41.000 --> 00:14:43.000]  你未結婚也好
[00:14:43.000 --> 00:14:46.000]  但是以色列人的王絕對不能
[00:14:46.000 --> 00:14:50.000]  因為君王犯法與庶民同罪
[00:14:50.000 --> 00:14:55.000]  君王一樣是受到律法的束縛
[00:14:55.000 --> 00:14:58.000]  這個就是神給以色列人的律法
[00:14:58.000 --> 00:15:00.000]  通姦是死罪
[00:15:00.000 --> 00:15:04.000]  事後拔士巴就回到他自己的家
[00:15:04.000 --> 00:15:06.000]  很有趣
[00:15:06.000 --> 00:15:10.000]  這個作者有心讓我們看到
[00:15:10.000 --> 00:15:12.000]  禮儀律法的重要性
[00:15:12.000 --> 00:15:14.000]  為什麼這麼重要
[00:15:14.000 --> 00:15:16.000]  有三個原因
[00:15:16.000 --> 00:15:20.000]  第一個原因是讓我們看到事情的真實性
[00:15:20.000 --> 00:15:24.000]  這個女人是洗澡來潔淨自己
[00:15:24.000 --> 00:15:29.000]  第二就是解釋了為什麼大衛見到她的時候
[00:15:29.000 --> 00:15:31.000]  她在屋頂洗澡
[00:15:31.000 --> 00:15:37.000]  第三個原因就是強調日後所生的這個嬰兒
[00:15:37.000 --> 00:15:39.000]  絕對不是烏尼亞的
[00:15:39.000 --> 00:15:41.000]  是大衛
[00:15:41.000 --> 00:15:45.000]  大衛因為希望得到短暫的歡樂
[00:15:45.000 --> 00:15:48.000]  造成了嚴重的後果
[00:15:48.000 --> 00:15:52.000]  甚至之後都見不離他的家庭
[00:15:52.000 --> 00:15:55.000]  在書中的第六章說
[00:15:55.000 --> 00:15:58.000]  姦淫是可以取人寶貴的生命
[00:15:58.000 --> 00:16:00.000]  是可以使人引火自焚
[00:16:00.000 --> 00:16:03.000]  敗來羞辱和毀滅
[00:16:03.000 --> 00:16:05.000]  很可惜
[00:16:05.000 --> 00:16:07.000]  現在荷里活很多的電影
[00:16:07.000 --> 00:16:09.000]  很多的電視劇
[00:16:09.000 --> 00:16:12.000]  很多的小說都是高舉姦淫
[00:16:12.000 --> 00:16:14.000]  高舉婚外情
[00:16:14.000 --> 00:16:18.000]  甚至有很多美國的名人電影明星
[00:16:18.000 --> 00:16:20.000]  球員
[00:16:20.000 --> 00:16:22.000]  甚至美國的總統
[00:16:22.000 --> 00:16:24.000]  都是有醜聞
[00:16:24.000 --> 00:16:27.000]  大衛和拔士巴犯了姦淫
[00:16:27.000 --> 00:16:30.000]  不單止是得罪了烏尼亞
[00:16:30.000 --> 00:16:33.000]  其實真正得罪的是誰呢?
[00:16:33.000 --> 00:16:35.000]  是神自己
[00:16:35.000 --> 00:16:38.000]  因為是神建立了婚姻的制度
[00:16:38.000 --> 00:16:41.000]  在以色列人的民族當中
[00:16:41.000 --> 00:16:43.000]  如果是有姦淫的話
[00:16:43.000 --> 00:16:46.000]  姦夫淫婦都要被抓出來
[00:16:46.000 --> 00:16:48.000]  被石頭扔死
[00:16:48.000 --> 00:16:54.000]  神對夫妻婚姻制度的誓言非常認真
[00:16:54.000 --> 00:16:56.000]  有人可能會說
[00:16:56.000 --> 00:16:59.000]  我結婚的時候沒有發過誓
[00:16:59.000 --> 00:17:01.000]  不論你有發誓還是沒有發誓
[00:17:01.000 --> 00:17:05.000]  神對婚姻制度一樣重視
[00:17:05.000 --> 00:17:07.000]  經文告訴我們
[00:17:07.000 --> 00:17:10.000]  拔士巴懷了孕
[00:17:10.000 --> 00:17:13.000]  於是他就打發人告訴大衛
[00:17:13.000 --> 00:17:15.000]  我懷了孕
[00:17:15.000 --> 00:17:19.000]  這是薩姆以下十一章書
[00:17:19.000 --> 00:17:22.000]  拔士巴唯一說的一句話
[00:17:22.000 --> 00:17:25.000]  也是大衛最不想聽到的話
[00:17:25.000 --> 00:17:29.000]  於是大衛立刻想辦法補救
[00:17:29.000 --> 00:17:35.000]  首先他叫約翰和烏利亞快點回來
[00:17:35.000 --> 00:17:37.000]  回來做什麼呢?
[00:17:37.000 --> 00:17:38.000]  報告軍情
[00:17:38.000 --> 00:17:40.000]  這是藉口
[00:17:40.000 --> 00:17:42.000]  但真正的原因是要做什麼呢?
[00:17:42.000 --> 00:17:44.000]  希望烏利亞回來
[00:17:44.000 --> 00:17:47.000]  能夠和他的太太共聚幾天
[00:17:47.000 --> 00:17:52.000]  這樣日後生出來的嬰兒就不關他的事
[00:17:52.000 --> 00:17:54.000]  他就是這樣想
[00:17:54.000 --> 00:17:58.000]  大衛以為烏利亞像他自己一樣急適
[00:17:58.000 --> 00:18:02.000]  希望快點見到拔士巴
[00:18:02.000 --> 00:18:05.000]  但烏利亞是一個正直的人
[00:18:05.000 --> 00:18:09.000]  他將國家的事、國家的利益放在首位
[00:18:09.000 --> 00:18:11.000]  而不是個人的歡樂
[00:18:11.000 --> 00:18:13.000]  他沒有見到他的太太
[00:18:13.000 --> 00:18:16.000]  就立刻向大衛報告軍情
[00:18:16.000 --> 00:18:19.000]  所以第一個計謀不成功
[00:18:19.000 --> 00:18:22.000]  然後大衛怎樣呢?
[00:18:22.000 --> 00:18:24.000]  聽完軍情之後
[00:18:24.000 --> 00:18:29.000]  立刻叫烏利亞回家洗腳
[00:18:29.000 --> 00:18:33.000]  我們聽起來會覺得很奇怪
[00:18:33.000 --> 00:18:38.000]  其實當時大衛看到他滿身都是污糟的垃圾
[00:18:38.000 --> 00:18:40.000]  從戰場回來
[00:18:40.000 --> 00:18:43.000]  那雙腳都是滿有污糟的垃圾
[00:18:43.000 --> 00:18:45.000]  你快點回家洗腳吧
[00:18:45.000 --> 00:18:48.000]  猶太人洗腳是很重視的
[00:18:48.000 --> 00:18:49.000]  為什麼呢?
[00:18:49.000 --> 00:18:51.000]  因為他們都是穿涼鞋
[00:18:51.000 --> 00:18:55.000]  當時的地方都很沙塵滾滾、很污糟
[00:18:55.000 --> 00:18:58.000]  尤其是你在戰場上回來
[00:18:58.000 --> 00:19:00.000]  洗腳代表什麼呢?
[00:19:00.000 --> 00:19:03.000]  吃飯前很多時候都會洗腳
[00:19:03.000 --> 00:19:06.000]  記不記得在約翰福音13章
[00:19:06.000 --> 00:19:08.000]  耶穌基督為門徒來洗腳
[00:19:08.000 --> 00:19:10.000]  吃飯前來洗腳
[00:19:10.000 --> 00:19:16.000]  洗腳也是晚上睡覺之前一定會做的
[00:19:16.000 --> 00:19:19.000]  大衛送給烏利亞一份食物
[00:19:19.000 --> 00:19:24.000]  就是代表上司對下屬的恩惠
[00:19:24.000 --> 00:19:28.000]  其實這份禮物也有兩個意圖
[00:19:28.000 --> 00:19:30.000]  第一個意圖是什麼呢?
[00:19:30.000 --> 00:19:33.000]  大衛好像覺得很內疚
[00:19:33.000 --> 00:19:36.000]  因為他佔有了別人的妻子
[00:19:36.000 --> 00:19:39.000]  給了一份禮物給烏利亞
[00:19:39.000 --> 00:19:41.000]  還有第二個呢?
[00:19:41.000 --> 00:19:47.000]  第二個原因就是鼓勵烏利亞快點和妻子一起用完這些食物
[00:19:47.000 --> 00:19:51.000]  享用完食物就能夠有一個愉快的晚上
[00:19:51.000 --> 00:19:56.000]  但是撒姆爾夏的十一章九節告訴我們
[00:19:56.000 --> 00:20:01.000]  烏利亞卻和他主人的僕人一同睡在宮門外
[00:20:01.000 --> 00:20:03.000]  沒有回家去
[00:20:03.000 --> 00:20:05.000]  烏利亞沒有回家
[00:20:05.000 --> 00:20:09.000]  所以第二個計謀也失敗了
[00:20:09.000 --> 00:20:13.000]  大衛第二天聽見烏利亞沒有回家就馬上叫他來
[00:20:13.000 --> 00:20:16.000]  問他為什麼他不回家
[00:20:16.000 --> 00:20:18.000]  在撒姆爾夏的十一章十一節
[00:20:18.000 --> 00:20:24.000]  烏利亞說:若貴和以色列與猶大兵都住在盤裡
[00:20:24.000 --> 00:20:29.000]  我主約翰和我主的僕人都在田野安營
[00:20:29.000 --> 00:20:33.000]  我豈可回家吃喝與妻子同寢呢?
[00:20:33.000 --> 00:20:37.000]  然後他說:我敢在王面前起誓
[00:20:37.000 --> 00:20:39.000]  我絕對不會這樣做
[00:20:39.000 --> 00:20:44.000]  烏利亞可能認為和敵人爭戰是要保持聖潔
[00:20:44.000 --> 00:20:47.000]  所以他不肯近類色
[00:20:47.000 --> 00:20:51.000]  這樣大衛就只有用第三個計謀
