
[00:00:00.000 --> 00:00:05.000]  各位大影姐妹 各位朋友 你們好
[00:03:25.500 --> 00:03:27.500]  去一個一個的追上
[00:03:27.500 --> 00:03:29.500]  跑到終點的時候
[00:03:29.500 --> 00:03:35.500]  他是第一個衝線獲得冠軍
[00:03:35.500 --> 00:03:37.500]  我心裏想一個問題
[00:03:37.500 --> 00:03:41.500]  甚麼人才是成功人士呢?
[00:03:41.500 --> 00:03:45.500]  有甚麼人才真正做到我們的領袖呢?
[00:03:45.500 --> 00:03:47.500]  甚麼人才是真正的英雄呢?
[00:03:47.500 --> 00:03:51.500]  我見過不少人聰明過人
[00:03:51.500 --> 00:03:53.500]  家庭背景很好
[00:03:53.500 --> 00:03:55.500]  自小一帆風順
[00:03:55.500 --> 00:03:57.500]  在社會階梯上富饒直上
[00:03:57.500 --> 00:03:59.500]  他們是否成功人士呢?
[00:03:59.500 --> 00:04:01.500]  一個真正的領袖
[00:04:01.500 --> 00:04:05.500]  或者他們擁有驕人的智商
[00:04:05.500 --> 00:04:07.500]  良好的教育
[00:04:07.500 --> 00:04:09.500]  這些是否真正的領袖呢?
[00:04:09.500 --> 00:04:11.500]  是否真正的英雄呢?
[00:04:11.500 --> 00:04:13.500]  我看不是
[00:04:13.500 --> 00:04:15.500]  真正的領袖真正的英雄
[00:04:15.500 --> 00:04:17.500]  就好像Eric Liddell
[00:04:17.500 --> 00:04:19.500]  雖然跌倒
[00:04:19.500 --> 00:04:21.500]  都可以不放棄
[00:04:21.500 --> 00:04:23.500]  咬住牙根
[00:04:23.500 --> 00:04:25.500]  付上無比的勇氣
[00:04:25.500 --> 00:04:27.500]  繼續跑下去
[00:04:27.500 --> 00:04:29.500]  這不是智商的問題
[00:04:29.500 --> 00:04:31.500]  這不是才幹的問題
[00:04:31.500 --> 00:04:33.500]  而是性格意志的問題
[00:04:33.500 --> 00:04:35.500]  性格的問題
[00:04:35.500 --> 00:04:37.500]  是一種難以描繪的品性
[00:04:37.500 --> 00:04:39.500]  這種品性
[00:04:39.500 --> 00:04:41.500]  是叫這個人帶給很多很多人
[00:04:41.500 --> 00:04:43.500]  生命的影響力
[00:04:43.500 --> 00:04:45.500]  希伯來書第十二章第一節至第二節
[00:04:45.500 --> 00:04:47.500]  將人生描繪成一場把拉松賽跑
[00:04:47.500 --> 00:04:49.500]  聖經是這樣說的
[00:04:49.500 --> 00:04:51.500]  我們既有許多見證人
[00:04:51.500 --> 00:04:53.500]  如同雲彩圍著我們
[00:04:53.500 --> 00:04:55.500]  就當放下各樣的重擔
[00:04:55.500 --> 00:04:57.500]  脫去容易纏累我們的罪
[00:04:57.500 --> 00:04:59.500]  全心忍耐
[00:04:59.500 --> 00:05:01.500]  不那擺在我們前頭的路程
[00:05:01.500 --> 00:05:03.500]  有沒有為我們信心創始成中的耶穌
[00:05:03.500 --> 00:05:05.500]  因為擺在前面的喜樂
[00:05:05.500 --> 00:05:07.500]  就輕瀚羞辱
[00:05:07.500 --> 00:05:09.500]  忍受了十字架的苦難
[00:05:09.500 --> 00:05:11.500]  便是我們身邊的一切
[00:05:11.500 --> 00:05:13.500]  忍受了十字架的苦難
[00:05:13.500 --> 00:05:15.500]  便坐在神寶座的右邊
[00:05:15.500 --> 00:05:17.500]  有人說人生如賽跑
[00:05:17.500 --> 00:05:19.500]  有人說人生如賽跑
[00:05:19.500 --> 00:05:21.500]  這句說話一點都沒有錯
[00:05:21.500 --> 00:05:23.500]  有些人跑跑下
[00:05:23.500 --> 00:05:25.500]  就放棄了
[00:05:25.500 --> 00:05:27.500]  跌低的時候
[00:05:27.500 --> 00:05:29.500]  永遠爬不起身
[00:05:29.500 --> 00:05:31.500]  為甚麼呢?
[00:05:31.500 --> 00:05:33.500]  作者告訴我們因為有重擔纏著我們
[00:05:33.500 --> 00:05:35.500]  有纏著我們的罪
[00:05:35.500 --> 00:05:37.500]  叫我們失意
[00:05:37.500 --> 00:05:39.500]  叫我們失望
[00:05:39.500 --> 00:05:41.500]  叫我們放棄
[00:05:41.500 --> 00:05:43.500]  世上沒有一個運動員
[00:05:43.500 --> 00:05:45.500]  跑馬拉松
[00:05:45.500 --> 00:05:47.500]  去賽跑的時候
[00:05:47.500 --> 00:05:49.500]  是抬著一擔米去跑的
[00:05:49.500 --> 00:05:51.500]  沒有一個人跑步的時候
[00:05:51.500 --> 00:05:53.500]  將自己纏著腳去跑的
[00:05:53.500 --> 00:05:55.500]  沒有的
[00:05:55.500 --> 00:05:57.500]  他這樣做
[00:05:57.500 --> 00:05:59.500]  永遠是不能夠完成這場賽事
[00:05:59.500 --> 00:06:01.500]  甚麼叫重擔
[00:06:01.500 --> 00:06:03.500]  甚麼叫纏著我們的罪
[00:06:03.500 --> 00:06:05.500]  在我做牧師這麼多年當中
[00:06:05.500 --> 00:06:07.500]  我得出來的結論
[00:06:07.500 --> 00:06:09.500]  很多人
[00:06:09.500 --> 00:06:11.500]  從未做過
[00:06:11.500 --> 00:06:13.500]  包紮的功夫
[00:06:13.500 --> 00:06:15.500]  從未處理過自己的傷口
[00:06:15.500 --> 00:06:17.500]  昔日的
[00:06:17.500 --> 00:06:19.500]  創傷
[00:06:19.500 --> 00:06:21.500]  成為了我們今天的
[00:06:21.500 --> 00:06:23.500]  重擔
[00:06:23.500 --> 00:06:25.500]  也成為了纏累我們成長的罪
[00:06:25.500 --> 00:06:27.500]  每個人都有
[00:06:27.500 --> 00:06:29.500]  過去的創傷
[00:06:29.500 --> 00:06:31.500]  有些人是深一點的
[00:06:31.500 --> 00:06:33.500]  有些人是明顯一點
[00:06:33.500 --> 00:06:35.500]  有些人沒有那麼明顯
[00:06:35.500 --> 00:06:37.500]  有些人或大多數人
[00:06:37.500 --> 00:06:39.500]  都不去處理創傷
[00:06:39.500 --> 00:06:41.500]  而創傷就深深影響
[00:06:41.500 --> 00:06:43.500]  我們的性格
[00:06:43.500 --> 00:06:45.500]  我們的個性
[00:06:45.500 --> 00:06:47.500]  我舉個例子
[00:06:47.500 --> 00:06:49.500]  有些甚麼東西
[00:06:49.500 --> 00:06:51.500]  是影響你呢?
[00:06:51.500 --> 00:06:53.500]  可能你的婚姻
[00:06:53.500 --> 00:06:55.500]  你的家庭生活
[00:06:55.500 --> 00:06:57.500]  我在五歲那一年
[00:06:57.500 --> 00:06:59.500]  我父親就帶著我們一家六口
[00:06:59.500 --> 00:07:01.500]  從中國逃到香港
[00:07:01.500 --> 00:07:03.500]  由於生活困難
[00:07:03.500 --> 00:07:05.500]  父親就決定
[00:07:05.500 --> 00:07:07.500]  叫母親帶著弟弟妹妹
[00:07:07.500 --> 00:07:09.500]  回到大陸
[00:07:09.500 --> 00:07:11.500]  看看情況如何
[00:07:11.500 --> 00:07:13.500]  如果是好的時候
[00:07:13.500 --> 00:07:15.500]  我們一起回鄉
[00:07:15.500 --> 00:07:17.500]  如果不好的時候就變賣家財
[00:07:17.500 --> 00:07:19.500]  帶著錢回來香港
[00:07:19.500 --> 00:07:21.500]  我早上起來
[00:07:21.500 --> 00:07:23.500]  發覺媽媽弟弟妹妹不見了
[00:07:23.500 --> 00:07:25.500]  他們已經離開了
[00:07:25.500 --> 00:07:27.500]  從那天開始
[00:07:27.500 --> 00:07:29.500]  我就永遠見不到他們
[00:07:29.500 --> 00:07:31.500]  因為媽媽回到大陸之後
[00:07:31.500 --> 00:07:33.500]  就被公安抓住
[00:07:33.500 --> 00:07:35.500]  被公審
[00:07:35.500 --> 00:07:37.500]  最後他原諒至盡
[00:07:37.500 --> 00:07:41.500]  當爸爸告訴我這個消息的時候
[00:07:41.500 --> 00:07:45.500]  我心裏面
[00:07:45.500 --> 00:07:47.500]  死忍著說
[00:07:47.500 --> 00:07:49.500]  不能哭
[00:07:49.500 --> 00:07:51.500]  我也沒有去處理過這個痛傷
[00:07:51.500 --> 00:07:55.500]  自小我覺得
[00:07:55.500 --> 00:07:57.500]  習慣了沒有媽媽的時候
[00:07:57.500 --> 00:07:59.500]  就不覺得有特別傷心
[00:07:59.500 --> 00:08:01.500]  我把這些創傷藏在心裏
[00:08:01.500 --> 00:08:03.500]  沒有去處理
[00:08:03.500 --> 00:08:05.500]  沒有去醫治
[00:08:05.500 --> 00:08:07.500]  到我結婚的時候
[00:08:07.500 --> 00:08:09.500]  當我有子女的時候
[00:08:09.500 --> 00:08:11.500]  我發覺一個很怪的現象出現
[00:08:11.500 --> 00:08:13.500]  我發覺我是一個很沒有安全感的人
[00:08:13.500 --> 00:08:15.500]  我要看緊我的子女
[00:08:15.500 --> 00:08:17.500]  我要看緊我的太太
[00:08:17.500 --> 00:08:19.500]  我才覺得安全
[00:08:19.500 --> 00:08:21.500]  那個女兒明明說
[00:08:21.500 --> 00:08:23.500]  她在大學
[00:08:23.500 --> 00:08:25.500]  讀書
[00:08:25.500 --> 00:08:27.500]  她團體有聚會
[00:08:27.500 --> 00:08:29.500]  星期五會回來
[00:08:29.500 --> 00:08:31.500]  大概十一點多才回來
[00:08:31.500 --> 00:08:33.500]  八點鐘就已經在窗戶看著她回來
[00:08:33.500 --> 00:08:37.500]  有一種很不理智的
[00:08:37.500 --> 00:08:39.500]  一種沒有安全的感覺
[00:08:39.500 --> 00:08:43.500]  我記得我子女小時候
[00:08:43.500 --> 00:08:45.500]  他們做功課
[00:08:45.500 --> 00:08:47.500]  我要站在旁邊
[00:08:47.500 --> 00:08:49.500]  一錯了我就用擦紙膠擦
[00:08:49.500 --> 00:08:51.500]  再做一次再做一次
[00:08:51.500 --> 00:08:53.500]  子女很反感
[00:08:53.500 --> 00:08:55.500]  我這樣做令她窒息
[00:08:55.500 --> 00:08:57.500]  我對她太太一樣
[00:08:57.500 --> 00:08:59.500]  讓讓讓讓我來讓我來你不要做
[00:08:59.500 --> 00:09:01.500]  當然她也不喜歡我這種行為
[00:09:01.500 --> 00:09:05.500]  事實上我是一個緊張大師
[00:09:05.500 --> 00:09:09.500]  令到我家人覺得有很大的壓力
[00:09:09.500 --> 00:09:11.500]  我開始體會到
[00:09:11.500 --> 00:09:13.500]  為甚麼我會有這麼沒有安全感
[00:09:13.500 --> 00:09:17.500]  是因為創傷影響我
[00:09:17.500 --> 00:09:19.500]  影響我整個家庭
[00:09:19.500 --> 00:09:21.500]  心裏裏
[00:09:21.500 --> 00:09:23.500]  好像
[00:09:23.500 --> 00:09:25.500]  世上有句說話
[00:09:25.500 --> 00:09:27.500]  你不要像你爸爸那樣
[00:09:27.500 --> 00:09:29.500]  你爸爸
[00:09:29.500 --> 00:09:31.500]  就因為他錯了
[00:09:31.500 --> 00:09:33.500]  來家散人亡
[00:09:33.500 --> 00:09:35.500]  我記得1992年
[00:09:35.500 --> 00:09:39.500]  我帶著三藩市暴動會一班弟兄姊妹
[00:09:39.500 --> 00:09:43.500]  去到太北
[00:09:43.500 --> 00:09:45.500]  有差不多一個月的時間做短孫
[00:09:45.500 --> 00:09:47.500]  是我第一次離開家庭
[00:09:47.500 --> 00:09:51.500]  放手
[00:09:51.500 --> 00:09:53.500]  這段日子不容易
[00:09:53.500 --> 00:09:55.500]  對我來說是一個很大的挑戰
[00:09:55.500 --> 00:09:57.500]  要放下我家
[00:09:57.500 --> 00:09:59.500]  這麼長的時間
[00:09:59.500 --> 00:10:01.500]  怎樣去面對
[00:10:01.500 --> 00:10:03.500]  這種沒有安全感
[00:10:03.500 --> 00:10:07.500]  但這段時間
[00:10:07.500 --> 00:10:09.500]  就讓我去思想
[00:10:09.500 --> 00:10:11.500]  思想甚麼叫分離
[00:10:11.500 --> 00:10:13.500]  思想我昔日的創傷
[00:10:13.500 --> 00:10:15.500]  思想
[00:10:15.500 --> 00:10:17.500]  我怎樣學習
[00:10:17.500 --> 00:10:19.500]  將我的生命
[00:10:19.500 --> 00:10:21.500]  交給主耶穌的手裏
[00:10:21.500 --> 00:10:23.500]  過去的創傷
[00:10:23.500 --> 00:10:25.500]  是深深影響
[00:10:25.500 --> 00:10:27.500]  我們對神的觀念
[00:10:27.500 --> 00:10:29.500]  對婚姻的觀念
[00:10:29.500 --> 00:10:31.500]  這位姐妹非常愛主
[00:10:31.500 --> 00:10:33.500]  她很有憐恤的心
[00:10:33.500 --> 00:10:35.500]  她結了婚
[00:10:35.500 --> 00:10:37.500]  人人以為
[00:10:37.500 --> 00:10:39.500]  娶到她有一個很大的福氣
[00:10:39.500 --> 00:10:41.500]  但想不到她的婚姻
[00:10:41.500 --> 00:10:43.500]  充滿了問題
[00:10:43.500 --> 00:10:45.500]  因為這個姐妹不能夠接受
[00:10:45.500 --> 00:10:47.500]  丈夫和她的親密
[00:10:47.500 --> 00:10:49.500]  性生活引起極大的困難
[00:10:49.500 --> 00:10:51.500]  她接受輔導
[00:10:51.500 --> 00:10:53.500]  才發現她小時候
[00:10:53.500 --> 00:10:55.500]  曾經遭受過性侵犯
[00:10:55.500 --> 00:10:57.500]  這個創傷
[00:10:57.500 --> 00:10:59.500]  一直在她的心底裏
[00:10:59.500 --> 00:11:01.500]  是沒有處理過
[00:11:01.500 --> 00:11:03.500]  但到結婚的時候
[00:11:03.500 --> 00:11:05.500]  浮現出來
[00:11:05.500 --> 00:11:07.500]  或者你會跟我說
[00:11:07.500 --> 00:11:09.500]  我媽媽又不像你媽媽
[00:11:09.500 --> 00:11:11.500]  那樣自殺
[00:11:11.500 --> 00:11:13.500]  我又不像這個姐妹
[00:11:13.500 --> 00:11:15.500]  受過性騷擾
[00:11:15.500 --> 00:11:17.500]  我沒有受過那些創傷
[00:11:17.500 --> 00:11:19.500]  所以你今天所說的
[00:11:19.500 --> 00:11:21.500]  跟我沒有關係
[00:11:21.500 --> 00:11:23.500]  如果你是這樣想的時候
[00:11:23.500 --> 00:11:25.500]  你大錯特錯
[00:11:25.500 --> 00:11:27.500]  我相信超過90.999%的人
[00:11:27.500 --> 00:11:29.500]  多多少少在她的生活裏
[00:11:29.500 --> 00:11:31.500]  都有創傷的陰影
[00:11:31.500 --> 00:11:33.500]  纏著她們
[00:11:33.500 --> 00:11:35.500]  而且是深深纏著
[00:11:35.500 --> 00:11:37.500]  有些人自大
[00:11:37.500 --> 00:11:39.500]  很難和人相處
[00:11:39.500 --> 00:11:41.500]  牧師還沒開口
[00:11:41.500 --> 00:11:43.500]  我聽了幾十年
[00:11:43.500 --> 00:11:45.500]  陳年老舊
[00:11:45.500 --> 00:11:47.500]  我聽了就知道
[00:11:47.500 --> 00:11:49.500]  太膚淺了
[00:11:49.500 --> 00:11:51.500]  告訴你
[00:11:51.500 --> 00:11:53.500]  如果一個人是這樣想的時候
[00:11:53.500 --> 00:11:55.500]  肯定以前是有些不好的經歷
[00:11:55.500 --> 00:11:57.500]  在影響她
[00:11:57.500 --> 00:11:59.500]  我又見到有些人畏畏縮縮
[00:11:59.500 --> 00:12:01.500]  怕死人
[00:12:01.500 --> 00:12:03.500]  知道她的事情
[00:12:03.500 --> 00:12:05.500]  經常閃閃縮縮
[00:12:05.500 --> 00:12:07.500]  躲起來
[00:12:07.500 --> 00:12:09.500]  肯定她有些創傷
[00:12:09.500 --> 00:12:11.500]  令她有這樣的表現
[00:12:11.500 --> 00:12:13.500]  她不能和人建立心交
[00:12:13.500 --> 00:12:15.500]  和人相處
[00:12:15.500 --> 00:12:17.500]  事實上處處皆深
[00:12:17.500 --> 00:12:19.500]  自己成為一個孤獨者
[00:12:19.500 --> 00:12:21.500]  我可以肯定說
[00:12:21.500 --> 00:12:23.500]  她一定在她的生命裏有些創傷
[00:12:23.500 --> 00:12:25.500]  是深深影響她的生命
[00:12:25.500 --> 00:12:27.500]  美國心理學家Dorothy Day
[00:12:27.500 --> 00:12:29.500]  說得很好
[00:12:29.500 --> 00:12:31.500]  她活在批評中的小孩子
[00:12:31.500 --> 00:12:33.500]  她長大之後
[00:12:33.500 --> 00:12:35.500]  一定是成為一個
[00:12:35.500 --> 00:12:37.500]  只是事實上挑剔人的人
[00:12:37.500 --> 00:12:39.500]  如果小孩子
[00:12:39.500 --> 00:12:41.500]  在一個仇視的環境裏長大
[00:12:41.500 --> 00:12:43.500]  將來一定會變成一個
[00:12:43.500 --> 00:12:45.500]  憤世嫉俗的人
[00:12:45.500 --> 00:12:47.500]  好勇鬥狠
[00:12:47.500 --> 00:12:49.500]  如果一個人
[00:12:49.500 --> 00:12:51.500]  從小開始活在一個恐懼當中的時候
[00:12:51.500 --> 00:12:53.500]  將來一定會膽怯
[00:12:53.500 --> 00:12:55.500]  和畏縮
[00:12:55.500 --> 00:12:57.500]  如果一個人
[00:12:57.500 --> 00:12:59.500]  在一個妒忌、嫉妒的環境裏長大
[00:12:59.500 --> 00:13:01.500]  她內心裏一定有很多內疚
[00:13:01.500 --> 00:13:03.500]  可惜今天
[00:13:03.500 --> 00:13:05.500]  大部分人背負著
[00:13:05.500 --> 00:13:07.500]  這些重擔
[00:13:07.500 --> 00:13:09.500]  去犯罪、去跑人生的道路
[00:13:09.500 --> 00:13:11.500]  以致我們不能夠
[00:13:11.500 --> 00:13:13.500]  好像Eric Needle一樣
[00:13:13.500 --> 00:13:15.500]  跌了,仍然爬起來
[00:13:15.500 --> 00:13:17.500]  勇往直前
[00:13:17.500 --> 00:13:19.500]  大衛是一個
[00:13:19.500 --> 00:13:21.500]  受過重創的人
[00:13:21.500 --> 00:13:23.500]  而且他跌了這一跤
[00:13:23.500 --> 00:13:25.500]  是非常厲害
[00:13:25.500 --> 00:13:27.500]  他和Eric Needle一樣
[00:13:27.500 --> 00:13:29.500]  沒有放棄,他爬起來勇往直前
[00:13:29.500 --> 00:13:31.500]  他面對這個創傷
[00:13:31.500 --> 00:13:33.500]  不鋤鼻、不畏縮
[00:13:33.500 --> 00:13:35.500]  他面對它,他飛躍它
[00:13:35.500 --> 00:13:37.500]  我們要從大衛身上
[00:13:37.500 --> 00:13:39.500]  學會這個功課
[00:13:39.500 --> 00:13:41.500]  飛越創傷,還我自由
[00:13:41.500 --> 00:13:45.500]  在《撒慕爾記》上
[00:13:45.500 --> 00:13:49.500]  這24章
[00:13:49.500 --> 00:13:51.500]  我們看到有四個方法
[00:13:51.500 --> 00:13:55.500]  有四個很重要的良方
[00:13:55.500 --> 00:13:57.500]  不可不知
[00:13:57.500 --> 00:13:59.500]  叫我們飛越創傷,還我自由
[00:13:59.500 --> 00:14:01.500]  讓我們詳細來看看這段聖經
[00:14:01.500 --> 00:14:03.500]  這四個良方是甚麼?
[00:14:03.500 --> 00:14:07.500]  第一個良方是記載在第一節至第四節
[00:14:07.500 --> 00:14:09.500]  叫寬恕
[00:14:09.500 --> 00:14:13.500]  或者我們看看第一節至第四節
[00:14:13.500 --> 00:14:15.500]  蘇羅追趕
[00:14:15.500 --> 00:14:17.500]  菲律賓人回來
[00:14:17.500 --> 00:14:19.500]  有人告訴他
[00:14:19.500 --> 00:14:21.500]  大衛在隱機底的曠野
[00:14:21.500 --> 00:14:23.500]  蘇羅就從以色列中
[00:14:23.500 --> 00:14:25.500]  挑選三千精兵
[00:14:25.500 --> 00:14:29.500]  率領他們往野羊的盤石去
[00:14:29.500 --> 00:14:31.500]  尋索大衛和跟隨他的人
[00:14:31.500 --> 00:14:33.500]  到了路旁的羊圈
[00:14:33.500 --> 00:14:35.500]  在那裡有洞
[00:14:35.500 --> 00:14:37.500]  蘇羅進去大解
[00:14:37.500 --> 00:14:39.500]  大衛和跟隨他的人
[00:14:39.500 --> 00:14:41.500]  正藏在洞裡的深處
[00:14:41.500 --> 00:14:43.500]  跟隨的人對大衛說
[00:14:43.500 --> 00:14:45.500]  耶和華曾英在你身上
[00:14:45.500 --> 00:14:49.500]  我要將你的仇敵交在你手裡
[00:14:49.500 --> 00:14:51.500]  你可以任意待他
[00:14:51.500 --> 00:14:53.500]  如今時有多了
[00:14:53.500 --> 00:14:59.500]  大衛就起來悄悄地割下蘇羅外袍的衣襟
[00:14:59.500 --> 00:15:03.500]  說到創傷
[00:15:03.500 --> 00:15:05.500]  我相信我們中間
[00:15:05.500 --> 00:15:09.500]  不是很多人比得上大衛所受的創傷
[00:15:09.500 --> 00:15:11.500]  一個年青人憑著愛神愛國的心
[00:15:11.500 --> 00:15:13.500]  將敵人一舉消滅
[00:15:13.500 --> 00:15:15.500]  但得來是什麼結果呢?
[00:15:15.500 --> 00:15:17.500]  是妒忌
[00:15:17.500 --> 00:15:19.500]  是追殺
[00:15:19.500 --> 00:15:21.500]  大好的前途
[00:15:21.500 --> 00:15:23.500]  毀約彈
[00:15:23.500 --> 00:15:25.500]  美好的家園
[00:15:25.500 --> 00:15:27.500]  隨之而逝
[00:15:27.500 --> 00:15:29.500]  居無定所
[00:15:29.500 --> 00:15:31.500]  住在洞獄中
[00:15:31.500 --> 00:15:33.500]  日日要同命
[00:15:33.500 --> 00:15:35.500]  創傷不單是肉體上的勞苦
[00:15:35.500 --> 00:15:37.500]  更是心靈上的重創
[00:15:37.500 --> 00:15:39.500]  他跌一跤
[00:15:39.500 --> 00:15:41.500]  是重重的一跤
[00:15:41.500 --> 00:15:45.500]  不少人因此一跌不起
[00:15:45.500 --> 00:15:47.500]  背負這個重大
[00:15:47.500 --> 00:15:49.500]  捱過一生
[00:15:49.500 --> 00:15:51.500]  大衛不是這樣
[00:15:51.500 --> 00:15:53.500]  他就像艾瑞尼圖一樣咬著牙根
[00:15:53.500 --> 00:15:55.500]  爬起來迎頭趕上
[00:15:55.500 --> 00:15:57.500]  一個很熟悉的皇帝
[00:15:57.500 --> 00:15:59.500]  也成為了今天不少創傷心靈
[00:15:59.500 --> 00:16:01.500]  閱讀他的詩篇
[00:16:01.500 --> 00:16:03.500]  得到無數的幫助
[00:16:03.500 --> 00:16:05.500]  他沒有被這些創傷影響
[00:16:05.500 --> 00:16:07.500]  反而成為了他一生的祝福
[00:16:07.500 --> 00:16:09.500]  為什麼呢?
[00:16:09.500 --> 00:16:11.500]  有什麼秘訣呢?
[00:16:11.500 --> 00:16:13.500]  今天我們都應該留意
[00:16:13.500 --> 00:16:15.500]  如果你想要修補你的過去
[00:16:15.500 --> 00:16:17.500]  面對你將來的創傷
[00:16:17.500 --> 00:16:19.500]  如果你想要醫治
[00:16:19.500 --> 00:16:21.500]  昔日的創傷
[00:16:21.500 --> 00:16:23.500]  恢復自由
[00:16:23.500 --> 00:16:25.500]  如果你想要輕輕鬆鬆
[00:16:25.500 --> 00:16:27.500]  走人生的道路
[00:16:27.500 --> 00:16:29.500]  你就要留意大衛
[00:16:29.500 --> 00:16:31.500]  給我們一些榜樣
[00:16:31.500 --> 00:16:33.500]  聖經給我們的秘訣
[00:16:33.500 --> 00:16:35.500]  第一個秘訣是什麼呢?
[00:16:35.500 --> 00:16:37.500]  寬恕
[00:16:37.500 --> 00:16:39.500]  因為寬恕
[00:16:39.500 --> 00:16:41.500]  就是復元康年的良藥
[00:16:41.500 --> 00:16:43.500]  如果你看看第一節至第四節
[00:16:43.500 --> 00:16:45.500]  這是一個
[00:16:45.500 --> 00:16:47.500]  大衛來說
[00:16:47.500 --> 00:16:49.500]  是一個難得的機會
[00:16:49.500 --> 00:16:51.500]  當時
[00:16:51.500 --> 00:16:53.500]  當時
