
[00:00:00.000 --> 00:00:02.120]  今天和大家分享另一個題目
[00:02:49.140 --> 00:02:50.840]  查完經之後還要做的
[00:02:50.840 --> 00:02:52.240]  就要不負所託
[00:02:52.240 --> 00:02:53.740]  就要傳福音
[00:02:53.740 --> 00:02:55.640]  要將福音帶出去才行
[00:02:55.640 --> 00:02:57.940]  回去就毫不留情
[00:02:57.940 --> 00:02:58.940]  明白嗎?
[00:02:58.940 --> 00:03:00.040]  這個循環就完了
[00:03:00.040 --> 00:03:00.840]  所以大家出去買
[00:03:00.840 --> 00:03:01.940]  要買整本的
[00:03:01.940 --> 00:03:04.940]  我提一提
[00:03:04.940 --> 00:03:07.040]  這些書買不是我的
[00:03:07.040 --> 00:03:08.940]  也是給中國侍貢的
[00:03:08.940 --> 00:03:10.440]  我自己參加每一個機構
[00:03:10.440 --> 00:03:11.040]  服侍中國
[00:03:11.040 --> 00:03:12.940]  今年是第25年
[00:03:12.940 --> 00:03:14.140]  每一次我跑中國
[00:03:14.140 --> 00:03:15.840]  國內我們有四個同工
[00:03:15.840 --> 00:03:17.640]  我說你們不要擔心你們的生活
[00:03:17.640 --> 00:03:19.140]  其他事讓我去想
[00:03:19.140 --> 00:03:20.640]  我將我寫的書
[00:03:20.640 --> 00:03:22.040]  我奉獻給中國
[00:03:22.040 --> 00:03:23.340]  所以每一個弟兄去買書
[00:03:23.340 --> 00:03:24.440]  不單是自己可以傳福音
[00:03:24.440 --> 00:03:25.340]  自己可以用
[00:03:25.340 --> 00:03:27.840]  幫助我們在中國裏的宣教
[00:03:27.840 --> 00:03:28.940]  幫助國內的同工
[00:03:28.940 --> 00:03:31.840]  能夠專心去服侍國內的教會
[00:03:31.840 --> 00:03:33.440]  所以希望大家有機會出去
[00:03:33.440 --> 00:03:34.440]  其實剩下的書
[00:03:34.440 --> 00:03:36.940]  坦白說不是很多
[00:03:36.940 --> 00:03:40.140]  不過希望大家都幫我們清理
[00:03:40.140 --> 00:03:42.740]  我們就可以拿空箱回去
[00:03:42.740 --> 00:03:43.540]  好
[00:03:43.540 --> 00:03:47.240]  我們先看一看大綱
[00:03:47.240 --> 00:03:48.540]  因為剛才讀了經
[00:03:48.540 --> 00:03:51.740]  你將秩序表在空間上撕了出來
[00:03:51.740 --> 00:03:56.140]  大綱我不會詳細的說了
[00:03:56.140 --> 00:03:59.140]  你看看主開分開有三段
[00:03:59.140 --> 00:04:01.540]  一至四節講到在基督裏的人
[00:04:01.540 --> 00:04:05.140]  五至八節講到隨從體貼的人
[00:04:05.140 --> 00:04:08.140]  九至二十七節就提到聖靈內著的人
[00:04:08.140 --> 00:04:11.040]  其實我花了一點時間去看這個經文
[00:04:11.040 --> 00:04:12.740]  花了一點時間去做這個結構圖
[00:04:12.740 --> 00:04:14.440]  這個結構圖不是抄的
[00:04:14.440 --> 00:04:16.040]  是我自己做的
[00:04:16.040 --> 00:04:17.940]  所以你去看一看裏面所說的話
[00:04:17.940 --> 00:04:19.240]  由基督裏面的人
[00:04:19.240 --> 00:04:20.640]  到隨從體貼的人
[00:04:20.640 --> 00:04:22.040]  到聖靈內著的人
[00:04:22.040 --> 00:04:24.240]  三方面不同的重點
[00:04:24.240 --> 00:04:25.440]  基督裏面的人
[00:04:25.440 --> 00:04:27.340]  我們如今不被定罪
[00:04:27.340 --> 00:04:29.240]  因為被釋放
[00:04:29.240 --> 00:04:30.440]  基督裏面的人
[00:04:30.440 --> 00:04:32.540]  之前他不能夠不犯罪
[00:04:32.540 --> 00:04:34.840]  因此耶穌基督要來
[00:04:34.840 --> 00:04:35.940]  基督裏面的人
[00:04:35.940 --> 00:04:37.240]  如今可以成義了
[00:04:37.240 --> 00:04:39.640]  因為我們有聖靈可以隨從
[00:04:39.640 --> 00:04:41.240]  而隨從和體貼
[00:04:41.240 --> 00:04:43.540]  就決定我們的生命會怎樣
[00:04:43.540 --> 00:04:45.940]  因為隨從和體貼有兩個不同的對象
[00:04:45.940 --> 00:04:47.540]  有肉體有聖靈
[00:04:47.540 --> 00:04:48.940]  如果你隨從肉體
[00:04:48.940 --> 00:04:50.140]  結果就是死
[00:04:50.140 --> 00:04:52.740]  隨從聖靈結果就是生命平安
[00:04:52.740 --> 00:04:54.740]  而體貼肉體的人有三件事
[00:04:54.740 --> 00:04:55.640]  第一件事
[00:04:55.640 --> 00:04:58.140]  他的地位是與神為仇的
[00:04:58.140 --> 00:05:01.340]  他的能力方面是不能夠服神的律法的
[00:05:01.340 --> 00:05:04.240]  結果是得不到神的喜悅的
[00:05:04.240 --> 00:05:05.240]  又提到
[00:05:05.240 --> 00:05:07.740]  聖靈內著的人有不同的身份
[00:05:07.740 --> 00:05:09.940]  我們是屬聖靈屬基督的
[00:05:09.940 --> 00:05:12.740]  因此我們有一個不同的狀態
[00:05:12.740 --> 00:05:13.940]  老我來說
[00:05:13.940 --> 00:05:17.140]  以前肉身因罪而死
[00:05:17.140 --> 00:05:19.640]  肉身一定要馴服罪的律
[00:05:19.640 --> 00:05:21.040]  活在罪中的
[00:05:21.040 --> 00:05:22.840]  我們的心順主之後
[00:05:22.840 --> 00:05:24.340]  能夠因為義而活
[00:05:24.340 --> 00:05:26.040]  而且我們這個敗壞的肉身
[00:05:26.040 --> 00:05:28.140]  因著復活的靈可以活
[00:05:28.140 --> 00:05:30.240]  使必死的肉身活過來
[00:05:30.240 --> 00:05:33.340]  以致我們不需要順從肉體來生活
[00:05:33.340 --> 00:05:34.540]  結果是怎樣呢?
[00:05:34.540 --> 00:05:35.540]  我們要知道
[00:05:35.540 --> 00:05:37.340]  順從肉體的人是會死的
[00:05:37.340 --> 00:05:39.340]  順從聖靈的人是會活的
[00:05:39.340 --> 00:05:41.740]  再提到聖靈內著的人有不同的身份
[00:05:41.740 --> 00:05:42.740]  不是老僕
[00:05:42.740 --> 00:05:44.240]  是神的兒女
[00:05:44.240 --> 00:05:45.540]  我們有聖靈的引導
[00:05:45.540 --> 00:05:46.540]  有聖靈的同政
[00:05:46.540 --> 00:05:47.940]  能夠呼叫阿爸父
[00:05:47.940 --> 00:05:49.640]  又不需要再懼怕
[00:05:49.640 --> 00:05:51.740]  我們與基督有相同的際遇
[00:05:51.740 --> 00:05:52.840]  同為後製
[00:05:52.840 --> 00:05:53.840]  一同受苦
[00:05:53.840 --> 00:05:55.140]  一同得榮耀
[00:05:55.140 --> 00:05:57.040]  基督因罪而受苦
[00:05:57.040 --> 00:05:59.240]  我們為罪也都而受苦
[00:05:59.240 --> 00:06:01.440]  將來一同都會得榮耀
[00:06:01.440 --> 00:06:03.240]  我們活在現今當中
[00:06:03.240 --> 00:06:04.440]  期望將來
[00:06:04.440 --> 00:06:05.440]  現今裏面
[00:06:05.440 --> 00:06:07.540]  你看見我們會有苦楚的
[00:06:07.540 --> 00:06:09.140]  榮耀是勝過苦楚
[00:06:09.140 --> 00:06:10.040]  榮耀是將來
[00:06:10.040 --> 00:06:11.440]  苦楚是現今的
[00:06:11.440 --> 00:06:13.140]  盼望等候顯現
[00:06:13.140 --> 00:06:14.340]  今日在這裡盼望
[00:06:14.340 --> 00:06:15.440]  今日在這裡等候
[00:06:15.440 --> 00:06:16.740]  將來的顯現
[00:06:16.740 --> 00:06:18.240]  我們伏在虛空之下
[00:06:18.240 --> 00:06:19.540]  而現今的生活
[00:06:19.540 --> 00:06:21.640]  我們指望脫離敗壞
[00:06:21.640 --> 00:06:22.540]  自己心裏面
[00:06:22.540 --> 00:06:23.740]  現今是嘆息
[00:06:23.740 --> 00:06:25.740]  等候將來身體會得熟
[00:06:25.740 --> 00:06:27.240]  等候未見的盼望
[00:06:27.240 --> 00:06:29.140]  而現今有聖靈的幫助
[00:06:29.140 --> 00:06:30.140]  和待土
[00:06:30.140 --> 00:06:32.340]  知道我說甚麼嗎?
[00:06:32.340 --> 00:06:34.540]  你們回去慢慢再看
[00:06:34.540 --> 00:06:35.240]  好不好?
[00:06:35.240 --> 00:06:36.340]  我做得很辛苦的
[00:06:36.340 --> 00:06:36.840]  這個圖
[00:06:36.840 --> 00:06:37.740]  所以不要
[00:06:37.740 --> 00:06:38.740]  就這樣拿回去
[00:06:38.740 --> 00:06:40.240]  麻煩你重新做
[00:06:40.240 --> 00:06:41.840]  你拿這張紙出來
[00:06:41.840 --> 00:06:42.640]  回去再看看
[00:06:42.640 --> 00:06:43.640]  《羅馬書》第八章
[00:06:43.640 --> 00:06:44.940]  一至二十七節
[00:06:44.940 --> 00:06:46.240]  有了新的身份
[00:06:46.240 --> 00:06:47.640]  亦都有新的生命
[00:06:47.640 --> 00:06:48.740]  以前沒有辦法
[00:06:48.740 --> 00:06:50.040]  不伏在罪的底下
[00:06:50.040 --> 00:06:51.140]  今日我們可以
[00:06:51.140 --> 00:06:52.540]  不伏在罪的底下
[00:06:52.540 --> 00:06:53.840]  能夠隨從聖靈
[00:06:53.840 --> 00:06:55.340]  不需要隨從肉體
[00:06:55.340 --> 00:06:57.240]  今日在罪的掙扎當中
[00:06:57.240 --> 00:06:58.240]  面對試探
[00:06:58.240 --> 00:06:59.240]  面對世界
[00:06:59.240 --> 00:07:00.840]  將來耶穌回來的時候
[00:07:00.840 --> 00:07:02.240]  再沒有這些憂慮
[00:07:02.240 --> 00:07:03.840]  不需要嘆息
[00:07:03.840 --> 00:07:05.240]  也不需要掙扎
[00:07:05.240 --> 00:07:07.440]  我們期待那個日會再來
[00:07:07.440 --> 00:07:08.640]  我們為甚麼要進入呢?
[00:07:08.640 --> 00:07:10.940]  今日要和大家分享的內容
[00:07:10.940 --> 00:07:12.140]  我們先去祈禱
[00:07:12.140 --> 00:07:13.240]  預備我們的心
[00:07:13.240 --> 00:07:14.940]  師父我們求祢帶領我們時
[00:07:14.940 --> 00:07:16.540]  讓我們看祢的話語的時候
[00:07:16.540 --> 00:07:18.040]  真是明白祢給我們的教導
[00:07:18.040 --> 00:07:19.640]  不單止明白祢給我們的教導
[00:07:19.640 --> 00:07:21.440]  而且能夠明白
[00:07:21.440 --> 00:07:22.940]  體會認同之後
[00:07:22.940 --> 00:07:24.140]  能夠真是用出來
[00:07:24.140 --> 00:07:24.840]  活出來
[00:07:24.840 --> 00:07:25.640]  影響人
[00:07:25.640 --> 00:07:26.840]  又影響我們自己
[00:07:26.840 --> 00:07:28.440]  我們能夠將榮耀歸給主
[00:07:28.440 --> 00:07:30.140]  能夠彰顯主的榮美
[00:07:30.140 --> 00:07:30.940]  在我們祈禱
[00:07:30.940 --> 00:07:32.040]  奉耶穌的名祈禱
[00:07:32.040 --> 00:07:32.640]  阿們
[00:07:32.640 --> 00:07:34.140]  我想先問有四個問題
[00:07:34.140 --> 00:07:35.040]  第一個問題
[00:07:35.040 --> 00:07:36.340]  有沒有人信耶穌之後
[00:07:36.340 --> 00:07:37.340]  還有犯罪的?
[00:07:37.340 --> 00:07:40.040]  只有一個人舉手
[00:07:40.040 --> 00:07:42.340]  其他人都在犯罪
[00:07:42.340 --> 00:07:43.640]  第二個問題
[00:07:43.640 --> 00:07:44.740]  有沒有人信了耶穌之後
[00:07:44.740 --> 00:07:45.740]  沒有犯罪的?
[00:07:45.740 --> 00:07:48.240]  應該沒有人舉手了
[00:07:48.240 --> 00:07:49.640]  第三個問題
[00:07:49.640 --> 00:07:50.840]  有沒有人信了耶穌之後
[00:07:50.840 --> 00:07:52.340]  不知道自己有犯罪的?
[00:07:52.340 --> 00:07:55.040]  又有人不知道
[00:07:55.040 --> 00:07:56.340]  有沒有人信了耶穌之後
[00:07:56.340 --> 00:07:57.840]  不知道自己沒有犯罪的?
[00:07:57.840 --> 00:08:01.140]  對這些問題有四個問題
[00:08:01.140 --> 00:08:01.540]  第一
[00:08:01.540 --> 00:08:03.040]  有些人不知道自己
[00:08:03.040 --> 00:08:04.840]  在做一些不應該做的事情
[00:08:04.840 --> 00:08:06.640]  有些人知道自己在做一些不應該做的事情
[00:08:06.640 --> 00:08:08.440]  有些人不知道自己沒有做應該做的事情
[00:08:08.440 --> 00:08:10.440]  有些人知道自己沒有做應該做的事情
[00:08:10.440 --> 00:08:13.040]  你知不知道我說什麼?
[00:08:13.740 --> 00:08:14.540]  為什麼不知道?
[00:08:14.540 --> 00:08:15.440]  說得這麼清楚
[00:08:15.440 --> 00:08:16.440]  第一
[00:08:16.440 --> 00:08:19.340]  有些人不知道自己在做不應該做的事情
[00:08:19.340 --> 00:08:20.340]  他不知道
[00:08:20.340 --> 00:08:21.340]  但是不對
[00:08:21.340 --> 00:08:21.940]  第二
[00:08:21.940 --> 00:08:24.140]  他知道自己在做不應該做的事情
[00:08:24.140 --> 00:08:25.640]  這些是該死的
[00:08:25.640 --> 00:08:26.740]  第三
[00:08:26.740 --> 00:08:29.340]  有些人不知道自己沒有做應該做的事情
[00:08:29.340 --> 00:08:30.640]  這些都是不對的
[00:08:30.640 --> 00:08:31.240]  第四
[00:08:31.240 --> 00:08:33.340]  有些人知道自己沒有做應該做的事情
[00:08:33.340 --> 00:08:35.840]  無論你知不知道也好
[00:08:35.840 --> 00:08:37.240]  問題還是問題
[00:08:37.240 --> 00:08:39.140]  問題還是問題
[00:08:39.140 --> 00:08:41.040]  不知道不表示沒有罪
[00:08:41.040 --> 00:08:42.940]  經常被人抄牌
[00:08:42.940 --> 00:08:43.540]  一抄牌
[00:08:43.540 --> 00:08:44.540]  警察說抄得太快
[00:08:44.540 --> 00:08:44.940]  知不知道?
[00:08:44.940 --> 00:08:45.540]  不知道
[00:08:45.540 --> 00:08:47.940]  不知道就不用給告票
[00:08:47.940 --> 00:08:48.940]  一樣要給的
[00:08:48.940 --> 00:08:51.240]  不知道不代表沒有罪
[00:08:51.240 --> 00:08:53.540]  不知道不代表沒有的
[00:08:53.540 --> 00:08:55.840]  我媽媽移民過來二十多年前
[00:08:55.840 --> 00:08:58.340]  我頭一兩年就勸她過來
[00:08:58.340 --> 00:08:59.240]  有醫療保險
[00:08:59.240 --> 00:09:00.540]  我說媽媽你去驗身吧
[00:09:00.540 --> 00:09:01.540]  我姐姐又叫她
[00:09:01.540 --> 00:09:02.540]  我妹妹又叫她
[00:09:02.540 --> 00:09:04.040]  照看我媽媽也不肯
[00:09:04.040 --> 00:09:05.840]  我說媽媽你看看身體有沒有問題
[00:09:05.840 --> 00:09:07.140]  我媽媽說身體沒有問題的
[00:09:07.140 --> 00:09:09.140]  我說你不看怎麼知道沒有問題呢?
[00:09:09.140 --> 00:09:11.240]  她說我知道沒有問題的
[00:09:11.240 --> 00:09:12.440]  看了就一定有問題
[00:09:13.440 --> 00:09:14.740]  你明白她的意思吧
[00:09:14.740 --> 00:09:15.640]  我媽媽有沒有問題呢?
[00:09:15.640 --> 00:09:16.440]  當然有問題
[00:09:16.440 --> 00:09:17.740]  不過她不想知道問題
[00:09:17.740 --> 00:09:18.840]  你不想知道問題
[00:09:18.840 --> 00:09:20.140]  或者你不知道問題
[00:09:20.140 --> 00:09:21.140]  不表示你沒有問題
[00:09:21.140 --> 00:09:22.340]  不行
[00:09:22.340 --> 00:09:23.040]  我要慢一慢
[00:09:23.040 --> 00:09:24.240]  因為昨晚有弟兄勸我
[00:09:24.240 --> 00:09:25.040]  你要慢一點
[00:09:25.040 --> 00:09:27.240]  對不對?
[00:09:27.240 --> 00:09:28.840]  所以我們問題就是
[00:09:28.840 --> 00:09:30.240]  信主之後
[00:09:30.240 --> 00:09:31.840]  有可能犯罪
[00:09:31.840 --> 00:09:33.640]  但是我們要知道一件事
[00:09:33.640 --> 00:09:35.240]  我們可以不犯罪
[00:09:35.240 --> 00:09:37.940]  信主之後是可能犯罪的
[00:09:37.940 --> 00:09:39.440]  但是可以不犯罪
[00:09:39.440 --> 00:09:42.440]  羅馬書第十章第十節告訴我們
[00:09:42.440 --> 00:09:44.440]  你口裡認耶穌為主
[00:09:44.440 --> 00:09:45.440]  心裡信神
[00:09:45.440 --> 00:09:46.440]  叫他從死裡復活
[00:09:46.440 --> 00:09:47.440]  就必得救
[00:09:47.440 --> 00:09:48.440]  因為人心裡相信
[00:09:48.440 --> 00:09:49.440]  可以清義
[00:09:49.440 --> 00:09:50.440]  口裡承認
[00:09:50.440 --> 00:09:51.440]  可以得救
[00:09:51.440 --> 00:09:53.440]  我們心裡相信
[00:09:53.440 --> 00:09:54.740]  就可以清義
[00:09:54.740 --> 00:09:56.140]  有清義的地位
[00:09:56.140 --> 00:09:57.140]  在神的面前
[00:09:57.140 --> 00:09:58.140]  神說你可以了
[00:09:58.140 --> 00:10:01.840]  第六章十六節又告訴我們另一件事
[00:10:01.840 --> 00:10:03.540]  六章十六節怎麼說呢?
[00:10:03.540 --> 00:10:04.540]  它說豈不曉得
[00:10:04.540 --> 00:10:06.140]  你獻上自己做奴僕
[00:10:06.140 --> 00:10:07.140]  信從誰
[00:10:07.140 --> 00:10:08.340]  就做誰的奴僕
[00:10:08.340 --> 00:10:09.440]  或做誰的奴僕
[00:10:09.440 --> 00:10:10.440]  以至於死
[00:10:10.440 --> 00:10:11.840]  或做信命的奴僕
[00:10:11.840 --> 00:10:13.340]  以致成義
[00:10:13.340 --> 00:10:15.540]  今天我們有個選擇
[00:10:15.540 --> 00:10:17.640]  你要以至於死
[00:10:17.640 --> 00:10:19.140]  還是以至成義呢?
[00:10:19.140 --> 00:10:21.440]  我們不單單因信清義
[00:10:21.440 --> 00:10:23.940]  都要因服而成義
[00:10:23.940 --> 00:10:26.340]  服的意思就是信服
[00:10:26.340 --> 00:10:27.740]  信服聖靈
[00:10:27.740 --> 00:10:28.940]  信服神
[00:10:28.940 --> 00:10:30.340]  我們以致能夠成義
[00:10:30.340 --> 00:10:32.340]  基督徒不單單清義
[00:10:32.340 --> 00:10:33.540]  而且要成義
[00:10:33.540 --> 00:10:35.440]  信了耶穌之後
[00:10:35.440 --> 00:10:37.440]  要問一問怎麼可以信得更加好
[00:10:37.840 --> 00:10:38.940]  我們可能犯罪
[00:10:38.940 --> 00:10:40.940]  我們要問一問怎麼可以不犯罪
[00:10:40.940 --> 00:10:43.440]  《羅馬書》第八章一至二十七節
[00:10:43.440 --> 00:10:45.040]  剛才跟大家提過結構圖
[00:10:45.040 --> 00:10:46.240]  分開三段
[00:10:46.240 --> 00:10:48.440]  一至四節提到在基督裡的人
[00:10:48.440 --> 00:10:51.440]  五至八節提到人的脆重和體貼
[00:10:51.440 --> 00:10:54.540]  第三段九至二十七節提到聖靈內在的人
[00:10:54.540 --> 00:10:57.040]  他有的掙扎和他有的盼望
[00:10:57.040 --> 00:10:58.440]  我們現在看第一段
[00:10:58.440 --> 00:10:59.740]  基督裡的人
[00:10:59.740 --> 00:11:03.040]  基督裡的人一至四節提到有兩大因點
[00:11:03.040 --> 00:11:03.740]  第一
[00:11:03.740 --> 00:11:05.940]  在基督裡的人不被定罪
[00:11:05.940 --> 00:11:07.340]  第二在基督裡的人
[00:11:07.340 --> 00:11:09.040]  不容再犯罪
[00:11:09.040 --> 00:11:10.740]  第一是不再定罪
[00:11:10.740 --> 00:11:11.340]  為什麼呢?
[00:11:11.340 --> 00:11:13.640]  因為耶穌基督付了罪的代價
[00:11:13.640 --> 00:11:15.140]  《羅馬書》六章二十三節說
[00:11:15.140 --> 00:11:17.140]  罪的公價就是死
[00:11:17.140 --> 00:11:19.340]  罪的公價就是死
[00:11:19.340 --> 00:11:22.440]  犯了罪的人就要面對死亡
[00:11:22.440 --> 00:11:25.440]  今天耶穌來為我們付了罪的代價
[00:11:25.440 --> 00:11:26.840]  付了罪的代價
[00:11:26.840 --> 00:11:28.640]  我們就不需要再付這個代價
[00:11:28.640 --> 00:11:30.240]  有時候
[00:11:30.240 --> 00:11:31.440]  我也開心的
[00:11:31.440 --> 00:11:32.640]  但也不是很想的
[00:11:32.640 --> 00:11:34.040]  就是出去吃飯
[00:11:34.040 --> 00:11:35.240]  看到熟人
[00:11:35.240 --> 00:11:36.840]  然後當我走的時候
[00:11:36.840 --> 00:11:38.040]  別人幫我結帳了
[00:11:38.040 --> 00:11:39.840]  心裡想不想呢?
[00:11:39.840 --> 00:11:40.840]  也想的
[00:11:40.840 --> 00:11:43.740]  有時候和別人鬥快付錢
[00:11:43.740 --> 00:11:45.440]  有時候我叫別人結帳的時候
[00:11:45.440 --> 00:11:45.840]  鬥快付錢
[00:11:45.840 --> 00:11:47.240]  別人說他已經結帳了
[00:11:47.240 --> 00:11:49.340]  我想結帳他也結不了
[00:11:49.340 --> 00:11:51.640]  幫人付了錢
[00:11:51.640 --> 00:11:53.240]  別人就不需要付
[00:11:53.240 --> 00:11:54.640]  人幫你付了錢
[00:11:54.640 --> 00:11:55.840]  你就不需要付
[00:11:55.840 --> 00:11:57.740]  耶穌為我們付了罪的代價
[00:11:57.740 --> 00:11:59.640]  所以祂說你不被定罪
[00:11:59.640 --> 00:12:01.440]  你不需要再付了
[00:12:01.440 --> 00:12:02.940]  將來在神的面前
[00:12:02.940 --> 00:12:04.440]  能夠去到神的
[00:12:04.440 --> 00:12:05.940]  新天新地裡
[00:12:06.540 --> 00:12:08.340]  但同時第二件事要知道
[00:12:08.340 --> 00:12:09.640]  不僅不被定罪
[00:12:09.640 --> 00:12:11.540]  而且不用再犯罪
[00:12:11.540 --> 00:12:13.340]  勝了罪的權勢
[00:12:13.340 --> 00:12:15.940]  第六章羅馬書第六章十四節說
[00:12:15.940 --> 00:12:18.440]  罪不能再做我們的主
