
[00:00:00.000 --> 00:00:02.000]  (字幕組:我現在是在做什麼呢?)
[00:02:48.000 --> 00:02:49.000]  剛才我想了想
[00:02:49.000 --> 00:02:51.000]  大概有六七個人跟我說
[00:02:51.000 --> 00:02:52.000]  徐弟兄很感謝你
[00:02:52.000 --> 00:02:54.000]  因為那篇是我們很需要聽的
[00:02:54.000 --> 00:02:56.000]  每逢我聽到這些說話
[00:02:56.000 --> 00:02:58.000]  我心裡是很感動的
[00:02:58.000 --> 00:03:00.000]  我覺得一切的勞苦
[00:03:00.000 --> 00:03:02.000]  都是值得的
[00:03:02.000 --> 00:03:04.000]  今早起床還要改
[00:03:04.000 --> 00:03:06.000]  在家試講
[00:03:06.000 --> 00:03:08.000]  今天要試講三篇
[00:03:08.000 --> 00:03:10.000]  所以都很累
[00:03:10.000 --> 00:03:13.000]  來到又見到很多人
[00:03:13.000 --> 00:03:15.000]  但是很感恩
[00:03:15.000 --> 00:03:17.000]  只要神的話能夠說開
[00:03:17.000 --> 00:03:19.000]  弟兄姐妹能夠吸收
[00:03:19.000 --> 00:03:21.000]  一切的事都是很值得的
[00:03:22.000 --> 00:03:23.000]  很值得的
[00:03:23.000 --> 00:03:26.000]  我們做個祈禱
[00:03:26.000 --> 00:03:27.000]  天父我們求尊你
[00:03:27.000 --> 00:03:28.000]  大定以下的時間
[00:03:28.000 --> 00:03:30.000]  讓我們好好去吸收你的話
[00:03:30.000 --> 00:03:32.000]  明白教會的使命
[00:03:32.000 --> 00:03:34.000]  明白我們人生的使命
[00:03:34.000 --> 00:03:37.000]  以使我們真的不負所託
[00:03:37.000 --> 00:03:39.000]  今生無悔
[00:03:39.000 --> 00:03:41.000]  大定我們明白之後
[00:03:41.000 --> 00:03:43.000]  不單止我們聽得進去
[00:03:43.000 --> 00:03:45.000]  而且能夠用得出來
[00:03:45.000 --> 00:03:46.000]  活得出來
[00:03:46.000 --> 00:03:47.000]  幫助我們
[00:03:47.000 --> 00:03:48.000]  奉耶穌的名祈禱
[00:03:48.000 --> 00:03:49.000]  阿們
[00:03:49.000 --> 00:03:51.000]  在我書不負所託裏
[00:03:51.000 --> 00:03:53.000]  我一開始提了一個例子
[00:03:53.000 --> 00:03:55.000]  其實是真實的例子
[00:03:55.000 --> 00:03:57.000]  過去曾經有一次
[00:03:57.000 --> 00:03:59.000]  德國的目者去中國
[00:03:59.000 --> 00:04:01.000]  探望中國家庭教會
[00:04:01.000 --> 00:04:02.000]  探望完之後
[00:04:02.000 --> 00:04:05.000]  他們臨走就請求
[00:04:05.000 --> 00:04:08.000]  中國家庭教會為德國的教會祈禱
[00:04:08.000 --> 00:04:10.000]  他們說你們很需要為我們祈禱
[00:04:10.000 --> 00:04:12.000]  但是中國家庭教會很奇怪
[00:04:12.000 --> 00:04:14.000]  你知道很主要的神學家
[00:04:14.000 --> 00:04:16.000]  很多都在德國
[00:04:16.000 --> 00:04:18.000]  為什麼我們為你們祈禱呢?
[00:04:18.000 --> 00:04:20.000]  很多偉大的神學家
[00:04:20.000 --> 00:04:22.000]  他們說我們有偉大的神學
[00:04:22.000 --> 00:04:24.000]  但是今天教會有很大的問題
[00:04:24.000 --> 00:04:25.000]  什麼問題呢?
[00:04:25.000 --> 00:04:27.000]  就是我們已經停止了傳福音
[00:04:27.000 --> 00:04:32.000]  讀神學是要傳福音
[00:04:32.000 --> 00:04:34.000]  讀神學不是為了自食
[00:04:34.000 --> 00:04:36.000]  所以他們說我們今天教會很荒涼
[00:04:36.000 --> 00:04:39.000]  陳師母其實在德國宣教九年
[00:04:39.000 --> 00:04:40.000]  有一年我去的時候
[00:04:40.000 --> 00:04:43.000]  陳師母告訴陳牧師
[00:04:43.000 --> 00:04:45.000]  也不要讓他上網聽這些
[00:04:45.000 --> 00:04:48.000]  她勉強我去看一間教會
[00:04:48.000 --> 00:04:50.000]  她說我們德國教會很漂亮
[00:04:50.000 --> 00:04:52.000]  你要去看
[00:04:52.000 --> 00:04:54.000]  我去看真的很漂亮
[00:04:54.000 --> 00:04:57.000]  那些彩色玻璃
[00:04:57.000 --> 00:05:00.000]  外面的建築用的材料
[00:05:00.000 --> 00:05:02.000]  全部都很漂亮
[00:05:02.000 --> 00:05:04.000]  但進去看的時候裡面很空
[00:05:04.000 --> 00:05:07.000]  其實現在很多教會成為景點
[00:05:07.000 --> 00:05:09.000]  成為景點
[00:05:09.000 --> 00:05:10.000]  裡面已經沒有生氣
[00:05:10.000 --> 00:05:12.000]  我記得有一次我去他們那裡
[00:05:12.000 --> 00:05:13.000]  幫他們做培訓
[00:05:13.000 --> 00:05:14.000]  因為他們有空中神學院
[00:05:14.000 --> 00:05:18.000]  當時陳牧師師母在德國幫我們推展空中神學院
[00:05:18.000 --> 00:05:20.000]  我去到那間他們所做的教會
[00:05:20.000 --> 00:05:23.000]  我沒有記錯好像是坐600人左右
[00:05:23.000 --> 00:05:25.000]  對不對?我不是很記得
[00:05:25.000 --> 00:05:26.000]  差不多
[00:05:26.000 --> 00:05:27.000]  我看到那個教會的牧師
[00:05:27.000 --> 00:05:28.000]  我們就不知道
[00:05:28.000 --> 00:05:30.000]  有人問他現在有多少人?
[00:05:30.000 --> 00:05:31.000]  好像只有幾十人
[00:05:31.000 --> 00:05:33.000]  那些人都去哪了?
[00:05:33.000 --> 00:05:34.000]  這麼大的教會
[00:05:34.000 --> 00:05:36.000]  為什麼那些人都不見了?
[00:05:36.000 --> 00:05:37.000]  德國這麼多的神學
[00:05:37.000 --> 00:05:39.000]  為什麼都去哪了?
[00:05:39.000 --> 00:05:40.000]  所以德國牧師就說
[00:05:40.000 --> 00:05:44.000]  我們失去了我們起初的使命
[00:05:44.000 --> 00:05:45.000]  這個是命脈
[00:05:45.000 --> 00:05:48.000]  是不可以沒有的
[00:05:48.000 --> 00:05:50.000]  去年我曾經和大家說過
[00:05:50.000 --> 00:05:51.000]  福音鐵三角
[00:05:51.000 --> 00:05:52.000]  記不記得?
[00:05:52.000 --> 00:05:53.000]  記得吧
[00:05:53.000 --> 00:05:55.000]  合一裝備作見證
[00:05:55.000 --> 00:05:56.000]  有一套我說過
[00:05:56.000 --> 00:05:58.000]  有些人說福音不懂說
[00:05:58.000 --> 00:05:59.000]  有人說有些人不懂說
[00:05:59.000 --> 00:06:02.000]  有些人就不說好過說
[00:06:02.000 --> 00:06:04.000]  因為亂說
[00:06:04.000 --> 00:06:06.000]  所以要好好裝備
[00:06:06.000 --> 00:06:07.000]  我很感恩
[00:06:07.000 --> 00:06:10.000]  傳福堂不是引以為榮
[00:06:10.000 --> 00:06:13.000]  而是能夠感恩的教會
[00:06:13.000 --> 00:06:15.000]  因為你們真的很注重傳福音
[00:06:15.000 --> 00:06:16.000]  一出來有第一句口號
[00:06:16.000 --> 00:06:17.000]  大家記不記得?
[00:06:17.000 --> 00:06:20.000]  不記得就可以開門走了
[00:06:20.000 --> 00:06:22.000]  尋找圈外的羊
[00:06:22.000 --> 00:06:23.000]  記得嗎?
[00:06:23.000 --> 00:06:24.000]  記得嗎?
[00:06:24.000 --> 00:06:25.000]  過了不久
[00:06:25.000 --> 00:06:26.000]  不知道過了多久
[00:06:26.000 --> 00:06:27.000]  容牧師再加一句
[00:06:27.000 --> 00:06:28.000]  叫做什麼?
[00:06:28.000 --> 00:06:30.000]  牧羊圈內的羊
[00:06:30.000 --> 00:06:31.000]  為什麼牧羊圈內的羊?
[00:06:31.000 --> 00:06:34.000]  是為了能夠尋找圈外的羊
[00:06:34.000 --> 00:06:35.000]  尋找圈外的羊
[00:06:35.000 --> 00:06:36.000]  回想起來
[00:06:36.000 --> 00:06:37.000]  牧羊圈內的羊
[00:06:37.000 --> 00:06:39.000]  生生不息
[00:06:39.000 --> 00:06:40.000]  這個教會才有希望
[00:06:40.000 --> 00:06:42.000]  我記得初初你們在這裡
[00:06:42.000 --> 00:06:44.000]  第一年開始的時候
[00:06:44.000 --> 00:06:46.000]  容牧師傳給我看這個堂
[00:06:46.000 --> 00:06:47.000]  他說我們正在裝修
[00:06:47.000 --> 00:06:48.000]  快要開始了
[00:06:48.000 --> 00:06:49.000]  我一看
[00:06:49.000 --> 00:06:51.000]  怎麼這麼小?
[00:06:51.000 --> 00:06:53.000]  那時候你們出來好像一百二十人
[00:06:53.000 --> 00:06:55.000]  一百人左右
[00:06:55.000 --> 00:06:56.000]  我說很快坐滿了
[00:06:56.000 --> 00:06:57.000]  然後一堂
[00:06:57.000 --> 00:06:58.000]  兩堂
[00:06:58.000 --> 00:06:59.000]  三堂
[00:06:59.000 --> 00:07:00.000]  四堂
[00:07:00.000 --> 00:07:01.000]  五堂
[00:07:01.000 --> 00:07:02.000]  我問牧師
[00:07:02.000 --> 00:07:03.000]  有些你們坐不滿
[00:07:03.000 --> 00:07:04.000]  有沒有想合併?
[00:07:04.000 --> 00:07:06.000]  他說不可以合併
[00:07:06.000 --> 00:07:08.000]  有擴展的空間
[00:07:08.000 --> 00:07:10.000]  我說這是很好的看法
[00:07:10.000 --> 00:07:11.000]  我記得那間教會
[00:07:11.000 --> 00:07:13.000]  是我建多倫多那間教會
[00:07:13.000 --> 00:07:15.000]  他們建堂的時候
[00:07:15.000 --> 00:07:16.000]  有自己的禮拜堂
[00:07:16.000 --> 00:07:17.000]  有地的
[00:07:17.000 --> 00:07:18.000]  建了一間教會
[00:07:18.000 --> 00:07:19.000]  可以坐多少人呢?
[00:07:19.000 --> 00:07:20.000]  可以坐八十多人
[00:07:20.000 --> 00:07:21.000]  那教會有多少人呢?
[00:07:21.000 --> 00:07:22.000]  有七十多人
[00:07:22.000 --> 00:07:24.000]  建完之後
[00:07:24.000 --> 00:07:25.000]  我就去廣東
[00:07:25.000 --> 00:07:26.000]  跟他們說
[00:07:26.000 --> 00:07:27.000]  為什麼我們七十多人
[00:07:27.000 --> 00:07:29.000]  建一間八十多人的教堂呢?
[00:07:29.000 --> 00:07:30.000]  他們說我們七十多人
[00:07:30.000 --> 00:07:31.000]  有八十多人的教堂
[00:07:31.000 --> 00:07:32.000]  坐下去就很滿
[00:07:32.000 --> 00:07:33.000]  很好看
[00:07:33.000 --> 00:07:34.000]  如果我們建一間
[00:07:34.000 --> 00:07:35.000]  二百多人的教會
[00:07:35.000 --> 00:07:36.000]  就空空的不好看
[00:07:36.000 --> 00:07:38.000]  我們想好看
[00:07:38.000 --> 00:07:40.000]  教會不是想好看
[00:07:40.000 --> 00:07:42.000]  教會是要發展
[00:07:42.000 --> 00:07:44.000]  所以我說這是什麼心態呢?
[00:07:44.000 --> 00:07:45.000]  為什麼有時候教會
[00:07:45.000 --> 00:07:46.000]  德國教會
[00:07:46.000 --> 00:07:47.000]  他們忘記了
[00:07:47.000 --> 00:07:49.000]  起初的使命
[00:07:49.000 --> 00:07:51.000]  教會存在為了什麼呢?
[00:07:51.000 --> 00:07:52.000]  不是為了拍照
[00:07:52.000 --> 00:07:53.000]  不是做景點
[00:07:53.000 --> 00:07:55.000]  人家來教會打卡
[00:07:55.000 --> 00:07:56.000]  打什麼卡呢?
[00:07:56.000 --> 00:07:57.000]  招牌很漂亮
[00:07:57.000 --> 00:07:58.000]  那個什麼
[00:07:58.000 --> 00:07:59.000]  那個傳
[00:07:59.000 --> 00:08:00.000]  那個真的很漂亮
[00:08:00.000 --> 00:08:02.000]  教會不是給人打卡
[00:08:02.000 --> 00:08:03.000]  現在很多德國教會
[00:08:03.000 --> 00:08:04.000]  成為打卡教會
[00:08:04.000 --> 00:08:06.000]  是沒有了一個使命
[00:08:06.000 --> 00:08:08.000]  7月12日
[00:08:08.000 --> 00:08:10.000]  知道什麼事嗎?
[00:08:10.000 --> 00:08:13.000]  7月12日是東九獻堂禮
[00:08:13.000 --> 00:08:14.000]  你們都不知道
[00:08:14.000 --> 00:08:15.000]  我都知道
[00:08:15.000 --> 00:08:17.000]  真的
[00:08:17.000 --> 00:08:18.000]  東九獻堂禮
[00:08:18.000 --> 00:08:19.000]  9月13日
[00:08:19.000 --> 00:08:20.000]  知道什麼事嗎?
[00:08:20.000 --> 00:08:24.000]  幸福人生普通話報道會
[00:08:24.000 --> 00:08:25.000]  22人缺志
[00:08:25.000 --> 00:08:26.000]  5個人誤導
[00:08:26.000 --> 00:08:28.000]  記得嗎?
[00:08:28.000 --> 00:08:29.000]  我也有看的
[00:08:29.000 --> 00:08:30.000]  雖然我不在場
[00:08:30.000 --> 00:08:32.000]  9月17日
[00:08:32.000 --> 00:08:34.000]  知道什麼事嗎?
[00:08:34.000 --> 00:08:36.000]  我生日
[00:08:36.000 --> 00:08:41.000]  真的是我生日
[00:08:41.000 --> 00:08:42.000]  9月17日
[00:08:42.000 --> 00:08:43.000]  農曆8月13日
[00:08:43.000 --> 00:08:44.000]  12月27日
[00:08:44.000 --> 00:08:46.000]  是第32屆浸禮
[00:08:46.000 --> 00:08:47.000]  一直到今天
[00:08:47.000 --> 00:08:48.000]  全福堂有多少人受浸
[00:08:48.000 --> 00:08:49.000]  知道嗎?
[00:08:49.000 --> 00:08:51.000]  如果容穆斯沒有給錯數字
[00:08:51.000 --> 00:08:53.000]  1213人
[00:08:53.000 --> 00:08:55.000]  全福堂是一個
[00:08:55.000 --> 00:08:57.000]  生生不息
[00:08:57.000 --> 00:09:00.000]  新養眾多的教會
[00:09:00.000 --> 00:09:01.000]  教會要成長
[00:09:01.000 --> 00:09:02.000]  兩方面的增長
[00:09:02.000 --> 00:09:04.000]  一是新生命的出現
[00:09:04.000 --> 00:09:07.000]  第二是新生命的成長
[00:09:07.000 --> 00:09:08.000]  新生命的成長
[00:09:08.000 --> 00:09:10.000]  是為了新生命的出現
[00:09:10.000 --> 00:09:11.000]  而新生命的出現
[00:09:11.000 --> 00:09:13.000]  會帶來新生命的成長
[00:09:13.000 --> 00:09:15.000]  這叫做新生不息
[00:09:15.000 --> 00:09:17.000]  11月8至9日
[00:09:17.000 --> 00:09:19.000]  伍木蕭說了一堂道
[00:09:19.000 --> 00:09:21.000]  大家可能都不記得
[00:09:21.000 --> 00:09:23.000]  為著福音竭力擺上
[00:09:23.000 --> 00:09:25.000]  記得嗎?
[00:09:25.000 --> 00:09:27.000]  12月7日有福音報道會
[00:09:27.000 --> 00:09:29.000]  叫做「真的有出路」
[00:09:29.000 --> 00:09:31.000]  明年容穆斯已經約了
[00:09:31.000 --> 00:09:33.000]  明年年底會回來講報道會
[00:09:33.000 --> 00:09:35.000]  其實我很開心講報道會
[00:09:35.000 --> 00:09:37.000]  不是說我不喜歡
[00:09:37.000 --> 00:09:39.000]  但都是和全福音有關
[00:09:39.000 --> 00:09:41.000]  我剛才那堂都講了
[00:09:41.000 --> 00:09:43.000]  題目都定了
[00:09:43.000 --> 00:09:45.000]  就是「人啊人」
[00:09:45.000 --> 00:09:47.000]  就是「人算什麼」
[00:09:47.000 --> 00:09:49.000]  「人為什麼」和「人要什麼」
[00:09:49.000 --> 00:09:51.000]  大家準備心
[00:09:51.000 --> 00:09:53.000]  開始為報道會祈禱
[00:09:53.000 --> 00:09:55.000]  明年年底帶朋友來聽報道會
[00:09:55.000 --> 00:09:57.000]  當然不止
[00:09:57.000 --> 00:09:59.000]  我們中間還會有報道會
[00:09:59.000 --> 00:10:01.000]  我剛才講了這麼多
[00:10:01.000 --> 00:10:03.000]  大家看到什麼呢?
[00:10:03.000 --> 00:10:05.000]  我真的很感受到
[00:10:05.000 --> 00:10:07.000]  為全福堂感恩
[00:10:07.000 --> 00:10:09.000]  因為當教會注重全福音
[00:10:09.000 --> 00:10:11.000]  這個教會有希望
[00:10:11.000 --> 00:10:13.000]  這個教會有生機
[00:10:13.000 --> 00:10:15.000]  神一定會用 神一定喜悅
[00:10:15.000 --> 00:10:17.000]  我們不要停
[00:10:17.000 --> 00:10:19.000]  一直給神用
[00:10:19.000 --> 00:10:21.000]  因為這是我們的生命線
[00:10:21.000 --> 00:10:23.000]  是不可以放的
[00:10:23.000 --> 00:10:25.000]  有位牧師叫張子華牧師
[00:10:25.000 --> 00:10:27.000]  有一次我聽他講道
[00:10:27.000 --> 00:10:31.000]  他說如果一間教會
[00:10:31.000 --> 00:10:33.000]  一人一年帶一個人信主
[00:10:33.000 --> 00:10:35.000]  是不是很簡單
[00:10:35.000 --> 00:10:37.000]  一人一年一人這樣做
[00:10:37.000 --> 00:10:39.000]  如果一人開始一間教會
[00:10:39.000 --> 00:10:41.000]  他就問我們
[00:10:41.000 --> 00:10:43.000]  二十年之後
[00:10:43.000 --> 00:10:45.000]  請問知不知道有多少人
[00:10:45.000 --> 00:10:47.000]  大家猜不猜得到
[00:10:47.000 --> 00:10:49.000]  一人一年帶一個人信主
[00:10:49.000 --> 00:10:51.000]  二十年之後這間教會有多少人
[00:10:51.000 --> 00:10:53.000]  我講數字給你聽
[00:10:53.000 --> 00:10:55.000]  一百萬
[00:10:55.000 --> 00:10:57.000]  你說騙我?
[00:10:57.000 --> 00:10:59.000]  大家看看
[00:10:59.000 --> 00:11:01.000]  一年一個人 二年兩個人 三年四個人
[00:11:01.000 --> 00:11:03.000]  八個人十六個人
[00:11:03.000 --> 00:11:05.000]  你數下去是第二十次
[00:11:05.000 --> 00:11:07.000]  一百零四萬八千五百七十六個人
[00:11:07.000 --> 00:11:09.000]  為什麼沒有呢?
[00:11:09.000 --> 00:11:11.000]  是不是因為我們沒有帶人信主呢?
[00:11:11.000 --> 00:11:13.000]  我們要想一想
[00:11:13.000 --> 00:11:15.000]  什麼叫帶人信主呢?
[00:11:15.000 --> 00:11:17.000]  如果有我們要問
[00:11:17.000 --> 00:11:19.000]  為什麼有呢?
[00:11:19.000 --> 00:11:21.000]  我1975年信耶穌
[00:11:21.000 --> 00:11:23.000]  1976年我回到香港
[00:11:23.000 --> 00:11:25.000]  我帶了兩個人去聽報道會
[00:11:25.000 --> 00:11:27.000]  大家知不知道陳喜希牧師
[00:11:27.000 --> 00:11:29.000]  帶了去聽喜希伯倫宣道會
[00:11:29.000 --> 00:11:31.000]  那裡講的
[00:11:31.000 --> 00:11:33.000]  他講福音
[00:11:33.000 --> 00:11:35.000]  他講到南武士警察
[00:11:35.000 --> 00:11:37.000]  神打 查花術
[00:11:37.000 --> 00:11:39.000]  講了很多
[00:11:39.000 --> 00:11:41.000]  我兩個人信了耶穌
[00:11:41.000 --> 00:11:43.000]  是不是我帶他信耶穌呢?
[00:11:43.000 --> 00:11:45.000]  不是的 我帶他去報道會
[00:11:45.000 --> 00:11:47.000]  如果我問那些人
[00:11:47.000 --> 00:11:49.000]  有沒有帶人信耶穌呢?
[00:11:49.000 --> 00:11:51.000]  沒有啊 為什麼呢?
[00:11:51.000 --> 00:11:53.000]  我帶他去報道會沒有帶他信耶穌
[00:11:53.000 --> 00:11:55.000]  什麼叫帶他信耶穌呢?
[00:11:55.000 --> 00:11:57.000]  我跟他決戰祈禱
[00:11:57.000 --> 00:11:59.000]  我跟他說完他信耶穌
[00:11:59.000 --> 00:12:01.000]  我就帶他信耶穌
[00:12:01.000 --> 00:12:03.000]  今天跟大家講一下
[00:12:03.000 --> 00:12:05.000]  到底什麼叫令人歸主
[00:12:05.000 --> 00:12:07.000]  一個福音的意識
[00:12:07.000 --> 00:12:09.000]  一個不同福音的行動
[00:12:09.000 --> 00:12:11.000]  一個福音的人生
[00:12:11.000 --> 00:12:13.000]  我覺得這三堂都是很重要的
[00:12:13.000 --> 00:12:15.000]  無論是關於我們教會服侍的人
[00:12:15.000 --> 00:12:17.000]  或者是關於我們自己
[00:12:17.000 --> 00:12:19.000]  或者是關於那些未信的人
[00:12:19.000 --> 00:12:23.000]  我們要記住一句說話
[00:12:23.000 --> 00:12:25.000]  你我都是因為福音而生的
[00:12:25.000 --> 00:12:27.000]  你沒有聽福音你也不信耶穌
[00:12:27.000 --> 00:12:29.000]  信耶穌之後你我都是為福音而活的
[00:12:29.000 --> 00:12:31.000]  你就要講耶穌
[00:12:31.000 --> 00:12:33.000]  你聽耶穌就可以信耶穌
[00:12:33.000 --> 00:12:35.000]  你信耶穌就要講耶穌
[00:12:35.000 --> 00:12:37.000]  你講耶穌就要聽耶穌
[00:12:37.000 --> 00:12:39.000]  你聽耶穌人就可以信耶穌
[00:12:39.000 --> 00:12:41.000]  這個就是身心不適 循環不適
[00:12:41.000 --> 00:12:43.000]  教會需要存在
[00:12:43.000 --> 00:12:45.000]  是他存在的意義
[00:12:45.000 --> 00:12:47.000]  也是他存在的生機
[00:12:47.000 --> 00:12:49.000]  哥林德後書五章十八節提到
[00:12:49.000 --> 00:12:51.000]  我們不單止神使我們
[00:12:51.000 --> 00:12:53.000]  藉著基督和他和好
[00:12:53.000 --> 00:12:57.000]  下面又說有將勸人和他的職份賜給我們
[00:12:57.000 --> 00:13:01.000]  所以我不知道上一年有沒有提到這句說話
[00:13:01.000 --> 00:13:03.000]  每一個蒙恩的人同時就是蒙召的人
[00:13:03.000 --> 00:13:05.000]  每個人都有使命
[00:13:05.000 --> 00:13:07.000]  不會有的沒有的
[00:13:07.000 --> 00:13:09.000]  剛剛信耶穌都有這個使命
[00:13:09.000 --> 00:13:11.000]  我可能分享過
[00:13:11.000 --> 00:13:15.000]  我剛剛信耶穌就立刻給我兩個最好的朋友
[00:13:15.000 --> 00:13:17.000]  一個在芝加哥
[00:13:17.000 --> 00:13:19.000]  一個在紐約
[00:13:19.000 --> 00:13:21.000]  我叫他們快點上來
[00:13:21.000 --> 00:13:23.000]  我有事要和你們說
[00:13:23.000 --> 00:13:25.000]  他們趕快坐巴士上來
[00:13:25.000 --> 00:13:27.000]  探望我在週末
[00:13:27.000 --> 00:13:29.000]  在芝加哥紐約上來
[00:13:29.000 --> 00:13:31.000]  問我發生什麼事
[00:13:31.000 --> 00:13:33.000]  我說我信耶穌
[00:13:33.000 --> 00:13:35.000]  他們說 嘖 以為你快死了
[00:13:35.000 --> 00:13:37.000]  反正我來了坐了這麼多小時巴士
[00:13:37.000 --> 00:13:39.000]  就跟他們說我怎麼信耶穌
[00:13:39.000 --> 00:13:41.000]  坐在樓下跟他們聊天
[00:13:41.000 --> 00:13:43.000]  我問他們信不信
[00:13:43.000 --> 00:13:45.000]  居然有一個人信
[00:13:45.000 --> 00:13:47.000]  我當時連聖經都沒有
[00:13:47.000 --> 00:13:49.000]  我就這樣跟他說
[00:13:49.000 --> 00:13:51.000]  我以前很壞
[00:13:51.000 --> 00:13:53.000]  說了很多話
[00:13:53.000 --> 00:13:55.000]  這堂我大家姐在這裡
