
[00:00:00.000 --> 00:00:02.000]  (字幕組: 鄭文威)
[00:03:32.000 --> 00:03:34.000]  若全身是耳
[00:03:34.000 --> 00:03:36.000]  從那裡聞味呢?
[00:03:36.000 --> 00:03:39.000]  但如今神隨自己的意思
[00:03:39.000 --> 00:03:43.000]  把肢體驅覺安排在身上了
[00:03:43.000 --> 00:03:46.000]  若都是一個肢體
[00:03:46.000 --> 00:03:48.000]  身子在哪裡呢?
[00:03:48.000 --> 00:03:50.000]  第二部分
[00:03:50.000 --> 00:03:53.000]  但如今肢體是多的
[00:03:53.000 --> 00:03:55.000]  身子卻是一個
[00:03:55.000 --> 00:03:57.000]  眼不能對手說
[00:03:57.000 --> 00:03:59.000]  我用不著你
[00:03:59.000 --> 00:04:01.000]  頭也不能對腳說
[00:04:01.000 --> 00:04:03.000]  我用不著你
[00:04:03.000 --> 00:04:04.000]  不但如此
[00:04:04.000 --> 00:04:07.000]  身上肢體人以為軟弱的
[00:04:07.000 --> 00:04:09.000]  更是不可少的
[00:04:09.000 --> 00:04:11.000]  身上肢體
[00:04:11.000 --> 00:04:14.000]  我們看為不體面的
[00:04:14.000 --> 00:04:17.000]  越發急他搭上體面
[00:04:17.000 --> 00:04:18.000]  不盡美的
[00:04:18.000 --> 00:04:20.000]  越發得著盡美
[00:04:20.000 --> 00:04:22.000]  我們盡美的肢體
[00:04:22.000 --> 00:04:25.000]  自然用不著裝飾
[00:04:25.000 --> 00:04:26.000]  對不起
[00:04:26.000 --> 00:04:27.000]  我沒有轉到
[00:04:27.000 --> 00:04:28.000]  好,我一起讀出
[00:04:28.000 --> 00:04:31.000]  我們盡美的肢體
[00:04:31.000 --> 00:04:37.000]  把加倍的體面
[00:04:37.000 --> 00:04:40.000]  給那有缺陷的肢體
[00:04:40.000 --> 00:04:42.000]  免得身上分門別類
[00:04:42.000 --> 00:04:45.000]  總要肢體彼此相顧
[00:04:45.000 --> 00:04:46.000]  最後一段
[00:04:46.000 --> 00:04:51.000]  OK,最後一段
[00:04:51.000 --> 00:04:52.000]  我們再讀最後一段
[00:04:52.000 --> 00:04:55.000]  若一個肢體
[00:04:55.000 --> 00:04:58.000]  所有的肢體就同受苦
[00:04:58.000 --> 00:05:01.000]  若一個肢體得榮耀
[00:05:01.000 --> 00:05:04.000]  所有的肢體就一同快樂
[00:05:04.000 --> 00:05:07.000]  你們就是基督的身子
[00:05:07.000 --> 00:05:09.000]  並且各自作肢體
[00:05:09.000 --> 00:05:10.000]  不要緊
[00:05:10.000 --> 00:05:12.000]  有些人可能調動了
[00:05:12.000 --> 00:05:13.000]  不要緊
[00:05:13.000 --> 00:05:14.000]  我稍後講的時候
[00:05:14.000 --> 00:05:16.000]  也會和大家分享下一個分段
[00:05:16.000 --> 00:05:17.000]  我們第一個段落
[00:05:17.000 --> 00:05:21.000]  就是看第十二節和十三節
[00:05:21.000 --> 00:05:23.000]  我們先看第十二節
[00:05:23.000 --> 00:05:25.000]  保羅在這裡很清楚
[00:05:25.000 --> 00:05:28.000]  將合一的基礎和我們講
[00:05:28.000 --> 00:05:30.000]  我們再看一段經文這樣說
[00:05:30.000 --> 00:05:33.000]  他就如身子是一個
[00:05:33.000 --> 00:05:36.000]  卻有許多肢體
[00:05:36.000 --> 00:05:39.000]  而且肢體雖多
[00:05:39.000 --> 00:05:41.000]  仍是一個身子
[00:05:41.000 --> 00:05:42.000]  最後一個結論就是
[00:05:42.000 --> 00:05:47.000]  基督或基督的教會也是這樣
[00:05:47.000 --> 00:05:48.000]  大家留意到
[00:05:48.000 --> 00:05:51.000]  我特別是highlight了紅色的地方
[00:05:51.000 --> 00:05:54.000]  你見到是一個身體
[00:05:54.000 --> 00:05:58.000]  第一句他說身體是一個
[00:05:58.000 --> 00:06:01.000]  然後這段經文的第四句
[00:06:01.000 --> 00:06:03.000]  身體仍是一個
[00:06:03.000 --> 00:06:04.000]  然後綠色的地方
[00:06:04.000 --> 00:06:06.000]  第二句和第三句
[00:06:06.000 --> 00:06:08.000]  許多肢體
[00:06:08.000 --> 00:06:10.000]  而且肢體雖多
[00:06:10.000 --> 00:06:11.000]  即是說開始的時候
[00:06:11.000 --> 00:06:13.000]  由多到一個身體
[00:06:13.000 --> 00:06:16.000]  然後很多肢體
[00:06:16.000 --> 00:06:19.000]  第二行就去到一個身子
[00:06:19.000 --> 00:06:23.000]  這種寫法在文學上
[00:06:23.000 --> 00:06:25.000]  叫做交叉式的平衡
[00:06:25.000 --> 00:06:28.000]  即是第一和第四句平衡
[00:06:28.000 --> 00:06:31.000]  第二和第三句是平衡的
[00:06:31.000 --> 00:06:34.000]  我們試試跳遠一點
[00:06:34.000 --> 00:06:37.000]  看看這段經文究竟想說些什麼訊息
[00:06:37.000 --> 00:06:40.000]  這段經文是哥倫多前書第十二章
[00:06:40.000 --> 00:06:44.000]  如果對哥倫多前書有稍微研讀的弟兄姊妹
[00:06:44.000 --> 00:06:45.000]  我相信你都知道
[00:06:45.000 --> 00:06:48.000]  哥倫多前書的結構是非常非常清晰的
[00:06:48.000 --> 00:06:50.000]  是每一個段落
[00:06:50.000 --> 00:06:52.000]  基本上是回答
[00:06:52.000 --> 00:06:56.000]  保羅回答哥倫多教會的一些困難
[00:06:56.000 --> 00:06:57.000]  譬如第一到第四章
[00:06:57.000 --> 00:06:59.000]  講到合一的問題
[00:06:59.000 --> 00:07:01.000]  接著有其他問題說
[00:07:01.000 --> 00:07:04.000]  去到第十一章
[00:07:04.000 --> 00:07:06.000]  一直到第十四章
[00:07:06.000 --> 00:07:08.000]  十一、十二、十三、十四
[00:07:08.000 --> 00:07:09.000]  四章聖經
[00:07:09.000 --> 00:07:11.000]  基本上在聖經書來說
[00:07:11.000 --> 00:07:14.000]  都叫做崇拜的秩序
[00:07:14.000 --> 00:07:16.000]  包括婦女的角色
[00:07:16.000 --> 00:07:18.000]  包括了聖餐
[00:07:18.000 --> 00:07:21.000]  然後十二到十四章
[00:07:21.000 --> 00:07:22.000]  三章聖經
[00:07:22.000 --> 00:07:27.000]  基本上講崇拜秩序的一個很集中的問題
[00:07:27.000 --> 00:07:30.000]  就是在崇拜裡面講方言的問題
[00:07:30.000 --> 00:07:31.000]  很有趣的
[00:07:31.000 --> 00:07:35.000]  保羅要回應哥倫多教會
[00:07:35.000 --> 00:07:37.000]  怎麼去講方言問題
[00:07:37.000 --> 00:07:39.000]  在第十四章才講的
[00:07:39.000 --> 00:07:41.000]  在十二章開了一點點
[00:07:41.000 --> 00:07:44.000]  真正的講到第十四章
[00:07:44.000 --> 00:07:47.000]  而足足用了兩章聖經
[00:07:47.000 --> 00:07:50.000]  十二、十三、兩章聖經
[00:07:50.000 --> 00:07:54.000]  做講方言這個教導的引言
[00:07:54.000 --> 00:07:56.000]  你很少見到在文學也好
[00:07:56.000 --> 00:07:58.000]  在聖經結束也好
[00:07:58.000 --> 00:08:01.000]  引言還比本體長
[00:08:01.000 --> 00:08:04.000]  十二章才講恩賜運用之間
[00:08:04.000 --> 00:08:06.000]  要留意的事情
[00:08:06.000 --> 00:08:08.000]  就是這裡所講的合一的問題
[00:08:08.000 --> 00:08:10.000]  十三章講恩賜運用的態度
[00:08:10.000 --> 00:08:13.000]  用愛心才能夠造就人
[00:08:13.000 --> 00:08:14.000]  然後才接著講
[00:08:14.000 --> 00:08:17.000]  方言在教會裡面要注意的事情
[00:08:17.000 --> 00:08:20.000]  所以這段經文在整個段落裡
[00:08:20.000 --> 00:08:23.000]  保羅才講出這些恩賜的運用
[00:08:23.000 --> 00:08:25.000]  無論有什麼恩賜
[00:08:25.000 --> 00:08:27.000]  是超自然恩賜
[00:08:27.000 --> 00:08:30.000]  或者是一些事務上的恩賜
[00:08:30.000 --> 00:08:32.000]  講道的恩賜等等
[00:08:32.000 --> 00:08:35.000]  最終所有的肢體
[00:08:35.000 --> 00:08:37.000]  領受不同的恩賜
[00:08:37.000 --> 00:08:40.000]  然後最後建立一個身體
[00:08:40.000 --> 00:08:45.000]  這段經文保羅開始的時候
[00:08:45.000 --> 00:08:49.000]  想講出這個就是我們合一的基礎
[00:08:49.000 --> 00:08:52.000]  我們雖多但是卻是一個身體
[00:08:52.000 --> 00:08:55.000]  這裡差不多將整段經文
[00:08:55.000 --> 00:08:59.000]  講到裡面已經立下了很重要的根基
[00:08:59.000 --> 00:09:01.000]  如果留心看這段經文的時候
[00:09:01.000 --> 00:09:04.000]  你會發現一和多之間的關係
[00:09:04.000 --> 00:09:06.000]  一就是一個身體
[00:09:06.000 --> 00:09:09.000]  是大家要看得彼此合乎中度
[00:09:09.000 --> 00:09:12.000]  多是每個人各個不同的角色
[00:09:12.000 --> 00:09:17.000]  每個人應該有他扮演的一個重要性的地方
[00:09:17.000 --> 00:09:19.000]  我最初讀這段聖經的時候
[00:09:19.000 --> 00:09:21.000]  我不知道你們有沒有這樣的感覺
[00:09:21.000 --> 00:09:24.000]  我覺得這段經文就好像
[00:09:24.000 --> 00:09:26.000]  不知道為什麼一個老人家
[00:09:26.000 --> 00:09:28.000]  很長氣的樣子
[00:09:28.000 --> 00:09:30.000]  講來講去都是那幾句話
[00:09:30.000 --> 00:09:33.000]  有一點像很多年前
[00:09:33.000 --> 00:09:35.000]  當我的小孩還小的時候
[00:09:35.000 --> 00:09:37.000]  我兒子聽我說道的時候
[00:09:37.000 --> 00:09:39.000]  給我一個comment
[00:09:39.000 --> 00:09:42.000]  他說:爸爸為什麼你說道這麼長
[00:09:42.000 --> 00:09:45.000]  為什麼你說道45分鐘50分鐘
[00:09:45.000 --> 00:09:48.000]  其實你剛才說這幾句而已
[00:09:48.000 --> 00:09:49.000]  應該5分鐘就說完了
[00:09:49.000 --> 00:09:51.000]  為什麼你說45分鐘
[00:09:51.000 --> 00:09:54.000]  不知道你讀這段經文的時候有沒有這樣的感覺
[00:09:54.000 --> 00:09:58.000]  總之弟兄姊妹就好像身體裡面
[00:09:58.000 --> 00:10:00.000]  眼耳口鼻然後手手腳腳
[00:10:00.000 --> 00:10:02.000]  就是這樣的關係
[00:10:02.000 --> 00:10:06.000]  那個所謂團契或者肢體的關係
[00:10:06.000 --> 00:10:07.000]  好像說完了
[00:10:07.000 --> 00:10:10.000]  然後重重覆覆又切約什麼說
[00:10:10.000 --> 00:10:11.000]  切約什麼說
[00:10:11.000 --> 00:10:13.000]  都差不多那些東西
[00:10:13.000 --> 00:10:15.000]  我最初的確有這樣的感覺
[00:10:15.000 --> 00:10:16.000]  覺得好像這裡
[00:10:16.000 --> 00:10:18.000]  大概我知道說什麼意思
[00:10:18.000 --> 00:10:21.000]  但是我仔細地每一節說出來都說不到
[00:10:21.000 --> 00:10:23.000]  如果你也和我有
[00:10:23.000 --> 00:10:25.000]  好像我以前的感覺的話
[00:10:25.000 --> 00:10:27.000]  我可以和你說
[00:10:27.000 --> 00:10:28.000]  只有一個原因
[00:10:28.000 --> 00:10:29.000]  那個原因就是
[00:10:29.000 --> 00:10:31.000]  根本我們沒有很小心地讀這段經文
[00:10:31.000 --> 00:10:33.000]  如果你再試試細心地讀
[00:10:33.000 --> 00:10:36.000]  這裡真的沒有一隻多餘的字
[00:10:36.000 --> 00:10:39.000]  普羅先立下了根基
[00:10:39.000 --> 00:10:40.000]  一和多的關係
[00:10:40.000 --> 00:10:41.000]  一個身體
[00:10:41.000 --> 00:10:42.000]  很多肢體
[00:10:42.000 --> 00:10:43.000]  很多肢體
[00:10:43.000 --> 00:10:45.000]  但是不要強調每個肢體的不同
[00:10:45.000 --> 00:10:46.000]  很多肢體
[00:10:46.000 --> 00:10:48.000]  最後會成為一個身體
[00:10:48.000 --> 00:10:52.000]  在這個這樣的立論之後
[00:10:52.000 --> 00:10:55.000]  普羅說出第十三節
[00:10:55.000 --> 00:10:57.000]  他說我不居是猶太人
[00:10:57.000 --> 00:10:59.000]  是希臘人
[00:10:59.000 --> 00:11:01.000]  有些舊的翻譯叫做希利人
[00:11:01.000 --> 00:11:05.000]  大家留意這裡不是說兩個國家的問題
[00:11:05.000 --> 00:11:06.000]  一個猶太國家
[00:11:06.000 --> 00:11:07.000]  一個以色列國家
[00:11:07.000 --> 00:11:09.000]  一個就是希臘的國家
[00:11:09.000 --> 00:11:10.000]  為什麼說希臘這麼奇怪
[00:11:10.000 --> 00:11:11.000]  為什麼不說羅馬
[00:11:11.000 --> 00:11:12.000]  不說意大利
[00:11:12.000 --> 00:11:14.000]  不說敘利亞等等
[00:11:14.000 --> 00:11:16.000]  或者甚至是中國呢
[00:11:16.000 --> 00:11:18.000]  這裡不是說希利人
[00:11:18.000 --> 00:11:19.000]  是說希臘人
[00:11:19.000 --> 00:11:20.000]  在新約聖經
[00:11:20.000 --> 00:11:21.000]  特別是在士唐傳
[00:11:21.000 --> 00:11:22.000]  普羅的時代
[00:11:22.000 --> 00:11:25.000]  用法就不是指希臘國的國家
[00:11:25.000 --> 00:11:29.000]  是指希臘話的那些人
[00:11:29.000 --> 00:11:33.000]  大家知道在普羅的時代
[00:11:33.000 --> 00:11:37.000]  是羅馬帝國統治中東一帶的一個盟主
[00:11:37.000 --> 00:11:40.000]  然後羅馬帝國是用拉丁文的
[00:11:40.000 --> 00:11:46.000]  不過在公元前的六十多年
[00:11:46.000 --> 00:11:49.000]  羅馬帝國已經將當時的希臘帝國打敗了
[00:11:49.000 --> 00:11:53.000]  然後成為了羅馬帝國中東的盟主
[00:11:53.000 --> 00:11:58.000]  不過有人說羅馬帝國是用軍事統領殲下
[00:11:58.000 --> 00:12:03.000]  不過希臘卻是用遠古的文化
[00:12:03.000 --> 00:12:05.000]  來統治人心
[00:12:05.000 --> 00:12:08.000]  雖然羅馬帝國統治了幾十年的時間
[00:12:08.000 --> 00:12:11.000]  不過當時流行的語言
[00:12:11.000 --> 00:12:17.000]  在羅馬帝國之間流行的說話都是希臘文
[00:12:17.000 --> 00:12:20.000]  所以新約聖經二十七卷書都是用希臘文所寫成的
[00:12:20.000 --> 00:12:24.000]  直到第一世紀末才慢慢用拉丁文所取代
[00:12:24.000 --> 00:12:28.000]  所以當他說希利人或希臘人的時候
[00:12:28.000 --> 00:12:31.000]  意思是指非猶太人
[00:12:31.000 --> 00:12:33.000]  就是外國人簡單的說
[00:12:33.000 --> 00:12:35.000]  因為他們說當時的國際語言
[00:12:35.000 --> 00:12:37.000]  有一點像我們今天中國人說的西人
[00:12:37.000 --> 00:12:41.000]  西人不是指一個國家叫西國
[00:12:41.000 --> 00:12:43.000]  是指藩子
[00:12:43.000 --> 00:12:47.000]  可能是東方人以外的西方人士
[00:12:47.000 --> 00:12:50.000]  這是一個種族或國籍
[00:12:50.000 --> 00:12:53.000]  或猶太人或非猶太人的分別
[00:12:53.000 --> 00:12:56.000]  然後圍爐的自主的
[00:12:56.000 --> 00:13:03.000]  是社會階層可能是經濟條件的不同
[00:13:03.000 --> 00:13:07.000]  大概羅馬帝國當時整個世界
[00:13:07.000 --> 00:13:09.000]  有考古學家說
[00:13:09.000 --> 00:13:13.000]  當時起碼一半的人口是圍爐的
[00:13:13.000 --> 00:13:15.000]  即是說在教會初期的時間
[00:13:15.000 --> 00:13:19.000]  有不少是奴隸主人一起進入教會
[00:13:19.000 --> 00:13:21.000]  這麼多不同的地方
[00:13:21.000 --> 00:13:25.000]  保羅如何能夠說出合一的信息呢?
[00:13:25.000 --> 00:13:29.000]  在很不同的背景中要說出合一是相當困難的
[00:13:29.000 --> 00:13:32.000]  但是保羅提出了一個根據
[00:13:32.000 --> 00:13:38.000]  不是因為保羅相信哥倫多教會很乖、很聽話
[00:13:38.000 --> 00:13:40.000]  哥倫多教會我們都知道
[00:13:40.000 --> 00:13:43.000]  在聖經裏面有限的知道裏面
[00:13:43.000 --> 00:13:46.000]  保羅所建立十多間教會當中
[00:13:46.000 --> 00:13:50.000]  最不像樣、最不聽話的教會就是哥倫多教會
[00:13:50.000 --> 00:13:53.000]  所以保羅不是相信他寫了這封書信後
[00:13:53.000 --> 00:13:55.000]  哥倫多教會的人會聽他的話
[00:13:55.000 --> 00:13:57.000]  就合而為一
[00:13:57.000 --> 00:13:59.000]  事實上我們看哥倫多後宣就知道
[00:13:59.000 --> 00:14:01.000]  這件事不是這樣發生的
[00:14:01.000 --> 00:14:06.000]  為什麼保羅會說出一個這麼高難度的合一信息呢?
[00:14:06.000 --> 00:14:10.000]  這段經文大概是整個《聖經》裏面合一最難的經文
[00:14:10.000 --> 00:14:13.000]  他合一好像手手腳腳般合一
[00:14:13.000 --> 00:14:14.000]  談何容易呢?
[00:14:14.000 --> 00:14:17.000]  兩夫婦之間都難做得到
[00:14:17.000 --> 00:14:19.000]  一個家族之間都難做得到
[00:14:19.000 --> 00:14:24.000]  一個基督教機構都難做得到
[00:14:24.000 --> 00:14:30.000]  更何況這麼多不同背景的合在一起的教會
[00:14:30.000 --> 00:14:33.000]  怎麼可以說合而為一呢?
[00:14:33.000 --> 00:14:38.000]  保羅說:都從一位聖靈受了啟
[00:14:38.000 --> 00:14:42.000]  然後繼續飲於一位聖靈
[00:14:42.000 --> 00:14:45.000]  保羅相信合一的信息
[00:14:45.000 --> 00:14:48.000]  不是在乎他對自己的教導有信心
[00:14:48.000 --> 00:14:54.000]  或者不是對於聽眾聽到保羅對他們有信心
[00:14:54.000 --> 00:14:58.000]  保羅對於合一的信息有信心的原因
[00:14:58.000 --> 00:15:00.000]  如果試用廣東話說
[00:15:00.000 --> 00:15:02.000]  就是我們都同一個媽生的
[00:15:02.000 --> 00:15:07.000]  都從一位聖靈受了啟
[00:15:07.000 --> 00:15:11.000]  當然時間關係我沒機會發揮太多
[00:15:11.000 --> 00:15:13.000]  什麼叫聖靈的啟呢?
[00:15:13.000 --> 00:15:19.000]  這個在圈子裏面成為一個很嚴重的分歧問題
[00:15:19.000 --> 00:15:21.000]  最近我寫了一本聖靈論
[00:15:21.000 --> 00:15:29.000]  我發現這個問題成為了很多不同看法的分水嶺
[00:15:29.000 --> 00:15:34.000]  在有限時間我只能和大家分享我的結論
[00:15:34.000 --> 00:15:38.000]  大家知道我們基督教是信一本書的宗教
[00:15:38.000 --> 00:15:42.000]  即是根據聖經我們有教義
[00:15:42.000 --> 00:15:46.000]  我們有屬靈生活的指導
[00:15:46.000 --> 00:15:48.000]  即是任何問題我們都要問
[00:15:48.000 --> 00:15:50.000]  聖經怎麼說的呢?
[00:15:50.000 --> 00:15:52.000]  如果是說某人說過
[00:15:52.000 --> 00:15:54.000]  某人試過很靈
[00:15:54.000 --> 00:15:55.000]  如果這樣的話
[00:15:55.000 --> 00:15:57.000]  這不是基督教的正統信仰
[00:15:57.000 --> 00:16:00.000]  基督教是說聖經怎麼說的問題
[00:16:00.000 --> 00:16:02.000]  關於聖靈的啟
[00:16:02.000 --> 00:16:03.000]  簡單來說
[00:16:03.000 --> 00:16:04.000]  比較容易處理的
[00:16:04.000 --> 00:16:06.000]  如果根據經文說
[00:16:06.000 --> 00:16:10.000]  因為整本聖經只有七處地方出現聖靈的啟
[00:16:10.000 --> 00:16:13.000]  只要我們將這七處經文的上文下文去研究
[00:16:13.000 --> 00:16:16.000]  我們大概得出聖靈的啟是什麼意思
[00:16:16.000 --> 00:16:19.000]  如果有人和這個結論不同的話
[00:16:19.000 --> 00:16:22.000]  我們只能說根據聖經的研究得出這樣的結論
[00:16:22.000 --> 00:16:23.000]  如果你不同的話
[00:16:23.000 --> 00:16:25.000]  不知道你根據什麼得出這樣的結論
[00:16:25.000 --> 00:16:28.000]  我試試將這七處經文很快速地和大家看看
[00:16:28.000 --> 00:16:30.000]  首先是四福音
[00:16:30.000 --> 00:16:34.000]  馬太、馬可、盧迦、約翰
[00:16:34.000 --> 00:16:38.000]  分別都各有一次出現聖靈的啟
[00:16:38.000 --> 00:16:39.000]  出現的地方就是
[00:16:39.000 --> 00:16:42.000]  施洗約翰為耶穌洗禮之前
[00:16:42.000 --> 00:16:44.000]  向民眾說
[00:16:44.000 --> 00:16:47.000]  他說我是用水施洗
[00:16:47.000 --> 00:16:49.000]  但是那將要來的
[00:16:49.000 --> 00:16:50.000]  即是耶穌基督自己
[00:16:50.000 --> 00:16:53.000]  他用聖靈或聖靈與火
[00:16:53.000 --> 00:16:55.000]  和你進行施洗
[00:16:55.000 --> 00:16:56.000]  聖靈與火
[00:16:56.000 --> 00:16:58.000]  即是聖靈如同火焰一樣
[00:16:58.000 --> 00:16:59.000]  和你施洗
[00:16:59.000 --> 00:17:00.000]  簡單來說
[00:17:00.000 --> 00:17:05.000]  即是耶穌會用聖靈和門徒進行施洗
[00:17:05.000 --> 00:17:07.000]  不過如果只停在這裡的話
[00:17:07.000 --> 00:17:10.000]  我們差不多對聖靈的洗一無所知
[00:17:10.000 --> 00:17:12.000]  什麼時候做呢?
[00:17:12.000 --> 00:17:14.000]  是什麼意思呢?
[00:17:14.000 --> 00:17:16.000]  是實體的行動呢?
[00:17:16.000 --> 00:17:17.000]  象徵的行動呢?
[00:17:17.000 --> 00:17:18.000]  是門徒知道呢?
[00:17:18.000 --> 00:17:20.000]  是門徒不知道呢?
[00:17:20.000 --> 00:17:22.000]  對這些問題差不多可以這樣說
[00:17:22.000 --> 00:17:24.000]  如果只有這些經文
[00:17:24.000 --> 00:17:26.000]  這個約翰的預言
[00:17:26.000 --> 00:17:28.000]  我們差不多一無所知
[00:17:28.000 --> 00:17:31.000]  所以我們去到第五處和第六處
[00:17:31.000 --> 00:17:33.000]  第五處和第六處出現聖靈的洗
[00:17:33.000 --> 00:17:35.000]  就在《士堂傳》
[00:17:35.000 --> 00:17:37.000]  首先看第五節
[00:17:37.000 --> 00:17:41.000]  《士堂傳》一章第四、第五節
[00:17:41.000 --> 00:17:44.000]  那裡耶穌臨升天前對門徒說
[00:17:44.000 --> 00:17:46.000]  你們要等候父所應許的
[00:17:46.000 --> 00:17:48.000]  就是我曾經和你們說過
[00:17:48.000 --> 00:17:53.000]  亦都是施洗約翰曾經說過
[00:17:53.000 --> 00:17:54.000]  施洗約翰說
[00:17:54.000 --> 00:17:56.000]  我是用水施洗
[00:17:56.000 --> 00:18:01.000]  但不多幾日你們要受聖靈的洗
[00:18:01.000 --> 00:18:05.000]  即是說這節聖經就和剛才四福音連在一起
[00:18:05.000 --> 00:18:06.000]  施洗約翰說過
[00:18:06.000 --> 00:18:08.000]  耶穌現在重覆他說過的話
[00:18:08.000 --> 00:18:09.000]  然後他還說
[00:18:09.000 --> 00:18:13.000]  你要多等幾日才領受聖靈的洗
[00:18:13.000 --> 00:18:15.000]  加上這個經文
[00:18:15.000 --> 00:18:17.000]  我只得到多一個資料
