
[00:00:00.000 --> 00:00:04.440]  請我們打開聖經路加福音第十一章
[00:13:18.440 --> 00:13:20.440]  也都沒有所謂負面
[00:13:20.440 --> 00:13:22.440]  沒有所謂好東西好東西這麼厲害
[00:13:22.440 --> 00:13:23.440]  也都沒有
[00:13:23.440 --> 00:13:24.440]  沒有的
[00:13:24.440 --> 00:13:26.440]  這個字本身是中性的
[00:13:26.440 --> 00:13:28.440]  沒有所謂正面或者是負面的
[00:13:28.440 --> 00:13:30.440]  只有他們驚奇
[00:13:30.440 --> 00:13:32.440]  這個字路加很喜歡用
[00:13:32.440 --> 00:13:34.440]  耶穌基督行神職的時候
[00:13:34.440 --> 00:13:36.440]  通常那些人都有這種稀奇
[00:13:36.440 --> 00:13:38.440]  譬如在第八章二十五節
[00:13:38.440 --> 00:13:40.440]  耶穌平靜完風浪之後
[00:13:40.440 --> 00:13:41.440]  那些人就稀奇了
[00:13:41.440 --> 00:13:44.440]  去醫治發羊吊小蚊子之後
[00:13:44.440 --> 00:13:45.440]  九章二十一節
[00:13:45.440 --> 00:13:46.440]  那些人就稀奇了
[00:13:46.440 --> 00:13:49.440]  那些人眼見到這些奇事
[00:13:49.440 --> 00:13:53.440]  但是心眼未必是自服
[00:13:53.440 --> 00:13:55.440]  他們眼見到一些很奇妙的事
[00:13:55.440 --> 00:13:58.440]  但不等於他明白那個訊息
[00:13:58.440 --> 00:13:59.440]  今天也都有人說
[00:13:59.440 --> 00:14:00.440]  用現在來說
[00:14:00.440 --> 00:14:02.440]  某某人說話很有趣
[00:14:02.440 --> 00:14:03.440]  說故事他記得
[00:14:03.440 --> 00:14:05.440]  但說什麼我不知道
[00:14:05.440 --> 00:14:06.440]  只記得笑話
[00:14:06.440 --> 00:14:08.440]  一模一樣稀奇
[00:14:08.440 --> 00:14:10.440]  他稀奇耶穌基督所行的神職
[00:14:10.440 --> 00:14:11.440]  很奇妙
[00:14:11.440 --> 00:14:12.440]  但你問一問
[00:14:12.440 --> 00:14:13.440]  為什麼耶穌基督所行的神職
[00:14:13.440 --> 00:14:14.440]  是一個訊息
[00:14:14.440 --> 00:14:15.440]  這個訊息表明什麼
[00:14:15.440 --> 00:14:16.440]  沒有
[00:14:16.440 --> 00:14:18.440]  就好像去廁所
[00:14:18.440 --> 00:14:20.440]  見到一個男的公仔
[00:14:20.440 --> 00:14:21.440]  多漂亮
[00:14:21.440 --> 00:14:22.440]  好奇誰畫得這麼漂亮
[00:14:22.440 --> 00:14:23.440]  就走進去
[00:14:23.440 --> 00:14:25.440]  那個是女士
[00:14:25.440 --> 00:14:26.440]  是女廁
[00:14:26.440 --> 00:14:29.440]  你拿不到訊息是沒有用的
[00:14:29.440 --> 00:14:30.440]  這就是稀奇
[00:14:30.440 --> 00:14:31.440]  到了十五節的時候
[00:14:31.440 --> 00:14:33.440]  我們看到另外一個回應
[00:14:33.440 --> 00:14:34.440]  有人卻說
[00:14:34.440 --> 00:14:37.440]  他是靠鬼王別西卜趕鬼的
[00:14:37.440 --> 00:14:39.440]  很明顯是惡意中傷
[00:14:39.440 --> 00:14:40.440]  誹謗
[00:14:40.440 --> 00:14:42.440]  耶穌做了一件好事
[00:14:42.440 --> 00:14:44.440]  醫好了一個人
[00:14:44.440 --> 00:14:45.440]  換來的
[00:14:45.440 --> 00:14:46.440]  得來的結局就是
[00:14:46.440 --> 00:14:48.440]  惡意中傷
[00:14:48.440 --> 00:14:52.440]  任何人都會覺得非常不安和憤怒
[00:14:52.440 --> 00:14:54.440]  究竟別西卜是什麼
[00:14:54.440 --> 00:14:56.440]  何方神聖
[00:14:56.440 --> 00:14:59.440]  這個字已經沒有人查到
[00:14:59.440 --> 00:15:01.440]  這個字是靠猜的
[00:15:01.440 --> 00:15:03.440]  有人說是舊約外邦人
[00:15:03.440 --> 00:15:04.440]  神巴力
[00:15:04.440 --> 00:15:06.440]  巴力西卜
[00:15:06.440 --> 00:15:07.440]  獵王記下第一章
[00:15:07.440 --> 00:15:09.440]  巴力西卜
[00:15:09.440 --> 00:15:10.440]  當然是別西卜
[00:15:10.440 --> 00:15:11.440]  有個卜字
[00:15:11.440 --> 00:15:12.440]  巴力西卜
[00:15:12.440 --> 00:15:13.440]  也有人說不是
[00:15:13.440 --> 00:15:15.440]  希伯來文的斯卜字
[00:15:15.440 --> 00:15:16.440]  在居所
[00:15:16.440 --> 00:15:17.440]  電語
[00:15:17.440 --> 00:15:18.440]  就是說
[00:15:18.440 --> 00:15:19.440]  是那些
[00:15:19.440 --> 00:15:21.440]  撒旦居住的地方
[00:15:21.440 --> 00:15:22.440]  但是大多數人
[00:15:22.440 --> 00:15:23.440]  別西卜
[00:15:23.440 --> 00:15:25.440]  認為是中鬼
[00:15:25.440 --> 00:15:26.440]  最崇高的地位
[00:15:26.440 --> 00:15:29.440]  所以中文叫鬼王
[00:15:29.440 --> 00:15:32.440]  可以說是中鬼的統治者
[00:15:32.440 --> 00:15:34.440]  這些人的挑戰
[00:15:34.440 --> 00:15:36.440]  其實就是問耶穌
[00:15:36.440 --> 00:15:38.440]  你憑什麼權柄
[00:15:38.440 --> 00:15:40.440]  去趕鬼
[00:15:40.440 --> 00:15:42.440]  醫病神蹟
[00:15:42.440 --> 00:15:43.440]  是一些超自然
[00:15:43.440 --> 00:15:44.440]  不尋常的事
[00:15:44.440 --> 00:15:47.440]  所以一定不是出於人的世界
[00:15:47.440 --> 00:15:49.440]  因為人的世界是做不到的
[00:15:49.440 --> 00:15:51.440]  所以是另外一個世界
[00:15:51.440 --> 00:15:53.440]  或者是另外一個角度
[00:15:53.440 --> 00:15:56.440]  這些人就是重傷耶穌
[00:15:56.440 --> 00:15:59.440]  你說是靠鬼王去趕鬼
[00:15:59.440 --> 00:16:02.440]  是撒旦靠撒旦趕鬼
[00:16:02.440 --> 00:16:03.440]  沒錯
[00:16:03.440 --> 00:16:04.440]  人做不到這些事情
[00:16:04.440 --> 00:16:05.440]  突然間一個亞巴人
[00:16:05.440 --> 00:16:06.440]  突然間會要他
[00:16:06.440 --> 00:16:07.440]  只有兩個可能性
[00:16:07.440 --> 00:16:08.440]  是神
[00:16:08.440 --> 00:16:09.440]  因為是撒旦
[00:16:09.440 --> 00:16:10.440]  神和撒旦
[00:16:10.440 --> 00:16:12.440]  都有些超自然的能力
[00:16:12.440 --> 00:16:13.440]  他們就說
[00:16:13.440 --> 00:16:15.440]  你一定是撒旦的角度
[00:16:15.440 --> 00:16:18.440]  你從撒旦從鬼王拿到這個權柄
[00:16:18.440 --> 00:16:19.440]  就是說他沒有否定
[00:16:19.440 --> 00:16:21.440]  耶穌有這樣的權力
[00:16:21.440 --> 00:16:22.440]  只不過是說
[00:16:22.440 --> 00:16:24.440]  耶穌的權力從哪裡來呢
[00:16:24.440 --> 00:16:26.440]  是從撒旦那裡來
[00:16:26.440 --> 00:16:27.440]  是從鬼王那裡來
[00:16:27.440 --> 00:16:29.440]  去誣告耶穌
[00:16:29.440 --> 00:16:31.440]  第十六節
[00:16:31.440 --> 00:16:33.440]  我們看到第三個反應
[00:16:33.440 --> 00:16:35.440]  反應就是挑戰和質疑
[00:16:35.440 --> 00:16:36.440]  有人試探耶穌
[00:16:36.440 --> 00:16:40.440]  要他顯過來自天上的神跡
[00:16:40.440 --> 00:16:43.440]  你給我多一個神跡
[00:16:43.440 --> 00:16:47.440]  如果你比較經文和魔鬼試探耶穌
[00:16:47.440 --> 00:16:49.440]  其實都一樣
[00:16:49.440 --> 00:16:51.440]  魔鬼試探耶穌的時候
[00:16:51.440 --> 00:16:52.440]  他怎麼說
[00:16:52.440 --> 00:16:54.440]  如果你說你是上帝的兒子
[00:16:54.440 --> 00:16:56.440]  你就將石頭變成食物
[00:16:56.440 --> 00:16:57.440]  如果你是上帝的兒子
