
[00:00:00.000 --> 00:00:04.500]  我們上一堂由第七章開始看
[00:03:59.000 --> 00:04:05.000]  上主的審判不再拖延
[00:04:05.000 --> 00:04:07.000]  是要進行的
[00:04:07.000 --> 00:04:16.000]  在這裡我們也花了一點時間去討論第七章的下半章
[00:04:16.000 --> 00:04:22.000]  由第十到十七節阿摩斯和阿瑪謝的對話
[00:04:22.000 --> 00:04:30.000]  我們發覺如果我們將阿瑪謝看為一個典型的奸角色
[00:04:30.000 --> 00:04:35.000]  這段經文反而容易很簡單去理解
[00:04:35.000 --> 00:04:44.000]  但如果我們留意到阿瑪謝本身其實也是一個相當現實的人物
[00:04:44.000 --> 00:04:51.000]  在這裡我們進一層思想的時候
[00:04:51.000 --> 00:04:59.000]  我們發覺阿瑪謝提出的解決方法其實只不過是逃避現實
[00:04:59.000 --> 00:05:08.000]  他不能夠面對上主所向他啟示的真相
[00:05:08.000 --> 00:05:15.000]  他嘗試用人的方法來到兩全其美
[00:05:15.000 --> 00:05:18.000]  這個不是一個好的解決方法
[00:05:18.000 --> 00:05:26.000]  第八章一開始也是以一個意象開始的
[00:05:26.000 --> 00:05:32.000]  以下是主上主顯示我的相同的開場白
[00:05:32.000 --> 00:05:39.000]  這次的意象是看一籃夏天的果子
[00:05:39.000 --> 00:05:43.000]  夏天的果子就是熟的果子
[00:05:43.000 --> 00:05:48.000]  他說:上主說:你看見什麼?
[00:05:48.000 --> 00:05:52.000]  阿摩斯:我說:一籃夏果
[00:05:52.000 --> 00:05:59.000]  上主對我說:我聞以色列的夏場結果來了
[00:05:59.000 --> 00:06:02.000]  我不會再放過它
[00:06:02.000 --> 00:06:06.000]  殿裡的歌唱要變成哀號
[00:06:06.000 --> 00:06:16.000]  在那一天 主上主的宣告 死屍累累 遺棄各處 寂靜無聲
[00:06:16.000 --> 00:06:20.000]  這個意象很簡單
[00:06:20.000 --> 00:06:26.000]  阿摩斯看到一籃夏天的果子
[00:06:26.000 --> 00:06:28.000]  一籃熟了的果子
[00:06:28.000 --> 00:06:30.000]  究竟是代表什麼意思呢?
[00:06:30.000 --> 00:06:34.000]  希伯來文很清楚這是一個諧音
[00:06:34.000 --> 00:06:39.000]  一籃夏果在希伯來文裡
[00:06:39.000 --> 00:06:41.000]  其實是一個很簡單的字
[00:06:41.000 --> 00:06:43.000]  這個字的讀音就是Ka'it
[00:06:43.000 --> 00:06:50.000]  但是上主指出我聞以色列的夏場結果
[00:06:50.000 --> 00:06:53.000]  這個字就是Ka'it
[00:06:53.000 --> 00:06:57.000]  Ka'it和Ka'it讀得快一點
[00:06:57.000 --> 00:06:59.000]  這個音是很接近的
[00:06:59.000 --> 00:07:03.000]  寫法和拼法是很相似的
[00:07:03.000 --> 00:07:05.000]  是一個Word pun
[00:07:05.000 --> 00:07:07.000]  一個諧音
[00:07:07.000 --> 00:07:15.000]  如果我們極力想要跟隨希伯來文的技巧的話
[00:07:15.000 --> 00:07:20.000]  我們只能將夏果翻譯為夏場結果
[00:07:20.000 --> 00:07:25.000]  嘗試去傳遞這個諧音的訊息
[00:07:25.000 --> 00:07:28.000]  所以有人說夏天的果子熟透了
[00:07:28.000 --> 00:07:32.000]  上帝的審判好像熟了 已經成熟了
[00:07:32.000 --> 00:07:34.000]  這個可能也是這個意思
[00:07:34.000 --> 00:07:42.000]  不過最明顯的技巧是一個諧音的技巧
[00:07:42.000 --> 00:07:48.000]  所以在這裡很明顯第四個意象
[00:07:48.000 --> 00:07:53.000]  就是宣佈上主的決定
[00:07:53.000 --> 00:07:55.000]  就是不能回頭了
[00:07:55.000 --> 00:08:00.000]  這個最後的結果終於來了
[00:08:00.000 --> 00:08:02.000]  如果你玩電子遊戲
[00:08:02.000 --> 00:08:05.000]  螢光幕刪除遊戲 遊戲結束了
[00:08:05.000 --> 00:08:07.000]  那你就知道遊戲結束了
[00:08:07.000 --> 00:08:10.000]  不過很可惜玩電腦太多
[00:08:10.000 --> 00:08:14.000]  人對世界上的遊戲結束就很麻木了
[00:08:14.000 --> 00:08:16.000]  因為電腦可以隨時按個鍵再玩
[00:08:16.000 --> 00:08:18.000]  也不算數的
[00:08:18.000 --> 00:08:20.000]  令你覺得人生也可以這樣
[00:08:20.000 --> 00:08:23.000]  按個鍵再玩 很多事情是不行的
[00:08:23.000 --> 00:08:30.000]  這個情況是一個相當恐怖的結束
[00:08:30.000 --> 00:08:33.000]  本來在聖殿裏面
[00:08:33.000 --> 00:08:39.000]  很香火鼎盛 虔誠
[00:08:39.000 --> 00:08:45.000]  大家的聚會現在變成了一個哀哭
[00:08:45.000 --> 00:08:49.000]  一個悲哀的結果
[00:08:49.000 --> 00:08:55.000]  為什麼呢? 死亡透過戰爭臨到以色列
[00:08:55.000 --> 00:09:00.000]  這是一個劫後餘生的圖畫
[00:09:00.000 --> 00:09:06.000]  這個意象停在第三節了
[00:09:06.000 --> 00:09:08.000]  和合本的翻譯很準確
[00:09:08.000 --> 00:09:11.000]  因為之前第七章的三個意象
[00:09:11.000 --> 00:09:13.000]  我們都發覺是很短的
[00:09:13.000 --> 00:09:15.000]  不長的
[00:09:15.000 --> 00:09:17.000]  所以這個格式告訴我們
[00:09:17.000 --> 00:09:22.000]  從第八章第四節開始是新的段落
[00:09:22.000 --> 00:09:26.000]  這是我們上一次在第七章看過
[00:09:26.000 --> 00:09:30.000]  亞瑪謝和阿摩斯的對話
[00:09:30.000 --> 00:09:33.000]  我們發覺在意象的中間
[00:09:33.000 --> 00:09:38.000]  有不同的記載
[00:09:38.000 --> 00:09:40.000]  是不出奇的事情
[00:09:40.000 --> 00:09:42.000]  關係在哪裏呢?
[00:09:42.000 --> 00:09:45.000]  反而值得我們留心去看一看
[00:09:45.000 --> 00:09:47.000]  第八章第四節
[00:09:47.000 --> 00:09:52.000]  聽著這個那些踐踏窮乏人
[00:09:52.000 --> 00:09:57.000]  並那些將社會上困苦人趕盡殺絕的
[00:09:57.000 --> 00:10:00.000]  說新月幾時過去
[00:10:00.000 --> 00:10:03.000]  我們好出售穀物
[00:10:03.000 --> 00:10:05.000]  還有那安息日
[00:10:05.000 --> 00:10:08.000]  我們好擺開墨紙
[00:10:08.000 --> 00:10:10.000]  把容器弄小
[00:10:10.000 --> 00:10:12.000]  將法馬加重
[00:10:12.000 --> 00:10:16.000]  用鬼詐的稱來騙人
[00:10:16.000 --> 00:10:19.000]  用銀紙買入貧寒人
[00:10:19.000 --> 00:10:22.000]  用一雙鞋窮乏人
[00:10:22.000 --> 00:10:27.000]  我們還要出售盛夏的墨康
[00:10:27.000 --> 00:10:30.000]  我們先停在這裏
[00:10:30.000 --> 00:10:35.000]  因為後面是講上帝的回應
[00:10:35.000 --> 00:10:39.000]  這裏提到踐踏窮乏人
[00:10:39.000 --> 00:10:42.000]  將困苦人趕盡殺絕
[00:10:42.000 --> 00:10:45.000]  出售穀物墨紙
[00:10:45.000 --> 00:10:49.000]  用銀紙買貧寒人
[00:10:49.000 --> 00:10:52.000]  用一雙鞋去買窮乏人
[00:10:52.000 --> 00:10:55.000]  這些說話似曾相識
[00:10:55.000 --> 00:10:57.000]  如果你打開
[00:10:57.000 --> 00:11:00.000]  即是翻到前面第二章
[00:11:00.000 --> 00:11:07.000]  第一次阿摩斯透過審判的信息
[00:11:07.000 --> 00:11:10.000]  指責以色列的罪行
[00:11:10.000 --> 00:11:14.000]  正正提到這些類似的說話
[00:11:14.000 --> 00:11:16.000]  第二章第六節
[00:11:16.000 --> 00:11:18.000]  他們為銀紙賣義人
[00:11:18.000 --> 00:11:21.000]  為一雙鞋賣窮人
[00:11:21.000 --> 00:11:26.000]  他們踐踏窮人的頭
[00:11:26.000 --> 00:11:28.000]  在地上的灰塵上
[00:11:28.000 --> 00:11:34.000]  他們阻礙謙卑人的道路
[00:11:34.000 --> 00:11:38.000]  這與趕盡殺絕困苦人的意思相近
[00:11:38.000 --> 00:11:41.000]  但這裏有一個分別
[00:11:41.000 --> 00:11:43.000]  第一個分別是
[00:11:43.000 --> 00:11:47.000]  當他提到銀紙和貧寒人
[00:11:47.000 --> 00:11:50.000]  一雙鞋和窮乏人的時候
[00:11:50.000 --> 00:11:53.000]  動詞是剛好相反的
[00:11:53.000 --> 00:11:55.000]  第二章說出賣
[00:11:55.000 --> 00:11:57.000]  這裏說買入
[00:11:57.000 --> 00:12:00.000]  我們已經解釋過
[00:12:00.000 --> 00:12:02.000]  在第二章的背景
[00:12:02.000 --> 00:12:07.000]  是欠債還錢的情況
[00:12:07.000 --> 00:12:12.000]  即是說一個人欠債還不出
[00:12:12.000 --> 00:12:15.000]  根據法律
[00:12:15.000 --> 00:12:21.000]  債主有權將他拍賣
[00:12:21.000 --> 00:12:23.000]  然後還債
[00:12:23.000 --> 00:12:25.000]  到今天都是
[00:12:25.000 --> 00:12:27.000]  供不起一棟房子
[00:12:27.000 --> 00:12:29.000]  銀行來做預算
[00:12:29.000 --> 00:12:32.000]  得到的錢才還債
[00:12:32.000 --> 00:12:36.000]  這在法律上是天公地道的事
[00:12:36.000 --> 00:12:38.000]  你不可以說我窮還不起
[00:12:38.000 --> 00:12:40.000]  那是不可以的
[00:12:40.000 --> 00:12:41.000]  你有東西在用
[00:12:41.000 --> 00:12:42.000]  你還有資產
[00:12:42.000 --> 00:12:44.000]  你就應該要還債
[00:12:44.000 --> 00:12:45.000]  這是對的
[00:12:45.000 --> 00:12:48.000]  摩斯指責是甚麼事呢
[00:12:48.000 --> 00:12:51.000]  指責似乎是平衡的句子
[00:12:51.000 --> 00:12:53.000]  為銀紙賣義人
[00:12:53.000 --> 00:12:54.000]  我們不知道多少銀紙
[00:12:54.000 --> 00:12:56.000]  可能很多銀紙
[00:12:56.000 --> 00:13:01.000]  但第二句就有不同的味道
[00:13:01.000 --> 00:13:04.000]  一雙鞋賣窮人
[00:13:04.000 --> 00:13:09.000]  欠債少到一雙鞋
[00:13:09.000 --> 00:13:11.000]  那就賣他
[00:13:11.000 --> 00:13:14.000]  所以嚴格來說
[00:13:14.000 --> 00:13:17.000]  這是合法的
[00:13:17.000 --> 00:13:20.000]  但這個合法的行為背後
[00:13:20.000 --> 00:13:23.000]  是一個欺壓的心態
[00:13:23.000 --> 00:13:25.000]  去到盡
[00:13:25.000 --> 00:13:27.000]  我做得對
[00:13:27.000 --> 00:13:30.000]  趕盡殺絕的意思就是這樣
[00:13:30.000 --> 00:13:33.000]  很少的債
[00:13:33.000 --> 00:13:35.000]  不給機會
[00:13:35.000 --> 00:13:37.000]  沒有人詞
[00:13:37.000 --> 00:13:38.000]  沒有情講
[00:13:38.000 --> 00:13:40.000]  沒有等待
[00:13:40.000 --> 00:13:42.000]  總之我依法辦事
[00:13:42.000 --> 00:13:44.000]  你奈我何呢
[00:13:44.000 --> 00:13:45.000]  這樣的態度
[00:13:45.000 --> 00:13:50.000]  是第二章摩斯所指責的
[00:13:50.000 --> 00:13:53.000]  這裡所說的行動
[00:13:53.000 --> 00:13:56.000]  就是另一面的畫面
[00:13:56.000 --> 00:13:58.000]  同一件事發生
[00:13:58.000 --> 00:14:01.000]  但現在從賣的角度來看
[00:14:01.000 --> 00:14:03.000]  這群人在做甚麼呢
[00:14:03.000 --> 00:14:06.000]  用銀紙買入貧寒人
[00:14:06.000 --> 00:14:10.000]  用一雙鞋去買窮人
[00:14:10.000 --> 00:14:13.000]  大家做過買賣都知道
[00:14:13.000 --> 00:14:16.000]  賣當然是想最高價錢
[00:14:16.000 --> 00:14:18.000]  你換樓的時候當然是這樣想
[00:14:18.000 --> 00:14:22.000]  你賣自己的房子當然是想最高價賣出
[00:14:22.000 --> 00:14:26.000]  你買其他物業的時候
[00:14:26.000 --> 00:14:28.000]  當然是希望最低價買入
[00:14:28.000 --> 00:14:31.000]  做生意就是這樣賺錢的
[00:14:31.000 --> 00:14:32.000]  天公地道的
[00:14:32.000 --> 00:14:35.000]  香港人為甚麼會賺那麼多錢呢
[00:14:35.000 --> 00:14:36.000]  沒甚麼的
[00:14:36.000 --> 00:14:38.000]  我們靠進出口發達的
[00:14:38.000 --> 00:14:40.000]  甚麼叫進出口呢
[00:14:40.000 --> 00:14:42.000]  我們買一些東西進來
[00:14:42.000 --> 00:14:44.000]  然後我們賣出同一件東西
[00:14:44.000 --> 00:14:45.000]  那怎麼賺錢呢
[00:14:45.000 --> 00:14:46.000]  當然賺到
[00:14:46.000 --> 00:14:47.000]  我們一元買進來
[00:14:47.000 --> 00:14:49.000]  十元賣出去
[00:14:49.000 --> 00:14:51.000]  我們就賺了九元
[00:14:51.000 --> 00:14:54.000]  誰決定你賺九元還是賺九毫
[00:14:54.000 --> 00:14:55.000]  沒人決定的
[00:14:55.000 --> 00:14:57.000]  是市場價格決定的
[00:14:57.000 --> 00:15:00.000]  我只要按得低這邊一元一件
[00:15:00.000 --> 00:15:02.000]  那邊我能夠講到十元一件
[00:15:02.000 --> 00:15:05.000]  那九元合法地就是我的了
[00:15:05.000 --> 00:15:09.000]  所以過去由五十年代到九十年代
[00:15:09.000 --> 00:15:11.000]  香港人發達
[00:15:11.000 --> 00:15:14.000]  短短在半個世紀都不夠的時間
[00:15:14.000 --> 00:15:16.000]  香港經濟起飛
[00:15:16.000 --> 00:15:18.000]  是因為這個原因
[00:15:18.000 --> 00:15:21.000]  多謝美國政府封鎖中國
[00:15:21.000 --> 00:15:22.000]  韓戰開始
[00:15:22.000 --> 00:15:24.000]  所有物資要靠香港
[00:15:24.000 --> 00:15:26.000]  很多這些古靈精怪的東西在背後
[00:15:26.000 --> 00:15:28.000]  我們很少會接觸到
[00:15:28.000 --> 00:15:30.000]  但事實就是這樣
[00:15:30.000 --> 00:15:33.000]  一個買和賣的過程當中
[00:15:33.000 --> 00:15:36.000]  懂得做生意的人
[00:15:36.000 --> 00:15:40.000]  在中間就賺到他的利潤
[00:15:40.000 --> 00:15:42.000]  我們不是討論經濟
[00:15:42.000 --> 00:15:44.000]  如果你有興趣看
[00:15:44.000 --> 00:15:46.000]  你可以看John Stott的書
[00:15:46.000 --> 00:15:49.000]  《Issues Facing Christians Today》
[00:15:49.000 --> 00:15:50.000]  翻譯成中文
[00:15:50.000 --> 00:15:53.000]  我一時想不到校園有沒有人看過那本書
[00:15:53.000 --> 00:15:54.000]  我忘記了
[00:15:54.000 --> 00:15:56.000]  當代基督徒不知道什麼
[00:15:56.000 --> 00:16:01.000]  他提供了從基督徒的角度去看
[00:16:01.000 --> 00:16:02.000]  做生意
[00:16:02.000 --> 00:16:06.000]  大企業在賺錢的過程當中
[00:16:06.000 --> 00:16:08.000]  要考慮什麼因素呢
[00:16:08.000 --> 00:16:09.000]  可以商量的
[00:16:09.000 --> 00:16:12.000]  他嘗試將這些利潤
[00:16:12.000 --> 00:16:15.000]  不只是全部歸給董事會
[00:16:15.000 --> 00:16:22.000]  所有那些持股份的股東
[00:16:22.000 --> 00:16:24.000]  就分了它
[00:16:24.000 --> 00:16:25.000]  不是的
[00:16:25.000 --> 00:16:27.000]  你要為員工著想
[00:16:27.000 --> 00:16:28.000]  你要再投資
[00:16:28.000 --> 00:16:31.000]  也要培訓人才
[00:16:31.000 --> 00:16:33.000]  還有要做研究
[00:16:33.000 --> 00:16:35.000]  很多東西你要考慮
[00:16:35.000 --> 00:16:38.000]  不只是賺多少分了窮就算了
[00:16:38.000 --> 00:16:40.000]  我們現在回頭看
[00:16:40.000 --> 00:16:45.000]  在這裏阿摩斯不是重複責備那些
[00:16:45.000 --> 00:16:52.000]  為了很少的債項去賣窮人的行動
[00:16:52.000 --> 00:16:58.000]  因為那個動詞轉變為買入
[00:16:58.000 --> 00:17:03.000]  現在阿摩斯針對的就是買便宜的東西的人
[00:17:03.000 --> 00:17:06.000]  他去拍賣行
[00:17:06.000 --> 00:17:08.000]  撿到一個很便宜的費用
[00:17:08.000 --> 00:17:10.000]  兩元一天
[00:17:10.000 --> 00:17:12.000]  為什麼呢
[00:17:12.000 --> 00:17:13.000]  你情我願
[00:17:13.000 --> 00:17:17.000]  因為那個債項是這麼少
[00:17:17.000 --> 00:17:22.000]  所以債權人是願意拿回他應得的
[00:17:22.000 --> 00:17:24.000]  他就已經肯放了
[00:17:24.000 --> 00:17:26.000]  他都不需要賺大錢
[00:17:26.000 --> 00:17:30.000]  所以在這個社會上
[00:17:30.000 --> 00:17:36.000]  這些以色列人就很懂得去把握這個機會
[00:17:36.000 --> 00:17:40.000]  去買到很便宜的貨品
[00:17:40.000 --> 00:17:44.000]  用銀紙買入貧寒人
[00:17:44.000 --> 00:17:49.000]  用一雙鞋的價值就買到窮人了
[00:17:49.000 --> 00:17:57.000]  這裏所說的又是完全合法的行動
[00:17:57.000 --> 00:18:00.000]  連卡佛大減價
[00:18:00.000 --> 00:18:03.000]  本來是六個位數字的貨物
[00:18:03.000 --> 00:18:05.000]  現在是賤價出售
[00:18:05.000 --> 00:18:07.000]  你排第一進去買了
[00:18:07.000 --> 00:18:09.000]  沒有人會抓你的
[00:18:09.000 --> 00:18:11.000]  你不是偷不是搶
[00:18:11.000 --> 00:18:13.000]  是合法買回來的
[00:18:13.000 --> 00:18:15.000]  而且在一個商業社會
[00:18:15.000 --> 00:18:20.000]  一個市場經濟的心態下
[00:18:20.000 --> 00:18:23.000]  能夠懂得這樣去買便宜貨
[00:18:23.000 --> 00:18:25.000]  是很厲害的表現
[00:18:25.000 --> 00:18:29.000]  所以我們都很照顧弟兄姊妹的
[00:18:29.000 --> 00:18:31.000]  教會崇拜完結後
[00:18:31.000 --> 00:18:33.000]  哪裡有便宜貨物賣就馬上傳開了
[00:18:33.000 --> 00:18:36.000]  你不會自己甘心一個人去享受
[00:18:36.000 --> 00:18:38.000]  你一定會告訴你的朋友
[00:18:38.000 --> 00:18:40.000]  一起去掃便宜貨物
[00:18:40.000 --> 00:18:42.000]  掃的字很厲害
[00:18:42.000 --> 00:18:45.000]  跟陳跡說的「火銀」的「火」字一樣
[00:18:45.000 --> 00:18:46.000]  很全實
[00:18:46.000 --> 00:18:49.000]  香港人用廣東話是一則絕
[00:18:49.000 --> 00:18:52.000]  這裡阿摩斯提出這個問題
[00:18:52.000 --> 00:18:54.000]  是不對的
[00:18:54.000 --> 00:18:56.000]  是不對的
[00:18:56.000 --> 00:18:59.000]  買便宜貨物是不對的
[00:18:59.000 --> 00:19:00.000]  你看看
[00:19:00.000 --> 00:19:04.000]  前後所說的都是這一類的行為
[00:19:04.000 --> 00:19:08.000]  最後那句第六節
[00:19:08.000 --> 00:19:12.000]  和合本就翻譯得比較盡一點
[00:19:12.000 --> 00:19:13.000]  和合本的翻譯就是
[00:19:13.000 --> 00:19:16.000]  將壞料的物質賣給人
[00:19:16.000 --> 00:19:18.000]  騙人的
[00:19:18.000 --> 00:19:20.000]  明知魚有毒的
[00:19:20.000 --> 00:19:21.000]  也賣給人吃
[00:19:21.000 --> 00:19:23.000]  吃完後洗胃
[00:19:23.000 --> 00:19:24.000]  這樣就不對了
[00:19:24.000 --> 00:19:25.000]  不是
[00:19:25.000 --> 00:19:28.000]  原文這個物質不一定是壞了
[00:19:28.000 --> 00:19:34.000]  原文這個物質是指沒用的物質
[00:19:34.000 --> 00:19:36.000]  我想起什麼呢
[00:19:36.000 --> 00:19:38.000]  我想起在外國以前
[00:19:38.000 --> 00:19:40.000]  我們香港人去讀書
[00:19:40.000 --> 00:19:44.000]  去到肉食店
[00:19:44.000 --> 00:19:47.000]  如果你和他買雞腳
[00:19:47.000 --> 00:19:49.000]  買這些
[00:19:49.000 --> 00:19:51.000]  他會送給你的
[00:19:51.000 --> 00:19:53.000]  因為他沒用的
[00:19:53.000 --> 00:19:55.000]  買魚頭也是
[00:19:55.000 --> 00:19:56.000]  送給你的
[00:19:56.000 --> 00:19:59.000]  因為他們外國人吃Fillet的
[00:19:59.000 --> 00:20:02.000]  將魚兩下手勢把肉切出來
[00:20:02.000 --> 00:20:04.000]  頭和骨頭就扔掉了
[00:20:04.000 --> 00:20:06.000]  那些中國留學生
[00:20:06.000 --> 00:20:08.000]  香港留學生去到當然很窮
[00:20:08.000 --> 00:20:10.000]  你問他拿就行了
[00:20:10.000 --> 00:20:12.000]  你可以拿到很好的三文魚頭
[00:20:12.000 --> 00:20:14.000]  一個鮮魚都不用煲湯
[00:20:14.000 --> 00:20:16.000]  煲湯喝也好
[00:20:16.000 --> 00:20:18.000]  雞腳也是
[00:20:18.000 --> 00:20:20.000]  頭頭尾尾的他不要的
[00:20:20.000 --> 00:20:22.000]  他只要雞胸肉
[00:20:22.000 --> 00:20:24.000]  現在不是了
[00:20:24.000 --> 00:20:26.000]  現在做生意的老闆知道
[00:20:26.000 --> 00:20:28.000]  中國人最喜歡吃這些
[00:20:28.000 --> 00:20:30.000]  所以他有價錢
[00:20:30.000 --> 00:20:32.000]  很便宜的你去買
[00:20:32.000 --> 00:20:34.000]  就是這個意思
[00:20:34.000 --> 00:20:36.000]  本來那些貨物
[00:20:36.000 --> 00:20:38.000]  麥糠是沒用的
[00:20:38.000 --> 00:20:41.000]  但這班以色列人做生意
[00:20:41.000 --> 00:20:43.000]  他想到辦法
[00:20:43.000 --> 00:20:45.000]  用來墊貓盤
[00:20:45.000 --> 00:20:47.000]  用來放枕頭
[00:20:47.000 --> 00:20:49.000]  他想到辦法賣掉
[00:20:49.000 --> 00:20:51.000]  最後這個
[00:20:51.000 --> 00:20:53.000]  是最後來的
[00:20:53.000 --> 00:20:55.000]  看看有什麼賣不掉
[00:20:55.000 --> 00:20:57.000]  他都能賣得掉
[00:20:57.000 --> 00:20:59.000]  我們還要賣剩下來
[00:20:59.000 --> 00:21:01.000]  賣不掉的貨物
[00:21:01.000 --> 00:21:03.000]  想辦法賣掉10元3件
[00:21:03.000 --> 00:21:05.000]  很會做生意
[00:21:05.000 --> 00:21:07.000]  所以回頭看第五節
[00:21:07.000 --> 00:21:09.000]  這裡說
[00:21:09.000 --> 00:21:11.000]  新月和安息日
[00:21:11.000 --> 00:21:13.000]  我們不知道什麼叫新月
[00:21:13.000 --> 00:21:15.000]  月朔
[00:21:15.000 --> 00:21:17.000]  但我們知道什麼叫安息日
[00:21:17.000 --> 00:21:19.000]  安息日是不准買賣的
[00:21:19.000 --> 00:21:21.000]  但這裡他們盡量把握時機
[00:21:21.000 --> 00:21:23.000]  一過了
[00:21:23.000 --> 00:21:25.000]  就開舖了
[00:21:25.000 --> 00:21:27.000]  你知道
[00:21:27.000 --> 00:21:29.000]  安息日猶太人的計法
[00:21:29.000 --> 00:21:31.000]  是怎樣計算的
[00:21:31.000 --> 00:21:33.000]  是日落計算的
[00:21:33.000 --> 00:21:35.000]  到今天都是這樣
[00:21:35.000 --> 00:21:37.000]  如果你去toronto
[00:21:37.000 --> 00:21:39.000]  猶太人的書局
[00:21:39.000 --> 00:21:41.000]  星期五下午
[00:21:41.000 --> 00:21:43.000]  他們提早關舖
[00:21:43.000 --> 00:21:45.000]  原因是
[00:21:45.000 --> 00:21:47.000]  每個星期五日落的時間都不同
[00:21:47.000 --> 00:21:49.000]  你要常識
[00:21:49.000 --> 00:21:51.000]  所以你要準確地
[00:21:51.000 --> 00:21:53.000]  在日落之前關門
[00:21:53.000 --> 00:21:55.000]  拉給教訓
[00:21:55.000 --> 00:21:57.000]  就有利巴的作用
[00:21:57.000 --> 00:21:59.000]  守律法
[00:21:59.000 --> 00:22:01.000]  要守好
[00:22:01.000 --> 00:22:03.000]  守遠一點
[00:22:03.000 --> 00:22:05.000]  不要犯規
[00:22:05.000 --> 00:22:07.000]  因為收檔一定不會觸犯安息日
[00:22:07.000 --> 00:22:09.000]  星期五下午
[00:22:09.000 --> 00:22:11.000]  就不開舖了
[00:22:11.000 --> 00:22:13.000]  無論是三點九日落
[00:22:13.000 --> 00:22:15.000]  五點九日落
[00:22:15.000 --> 00:22:17.000]  一定不會觸犯安息日
[00:22:17.000 --> 00:22:19.000]  沒錯他們提早關門
[00:22:19.000 --> 00:22:21.000]  但是
[00:22:21.000 --> 00:22:23.000]  安息日完結
[00:22:23.000 --> 00:22:25.000]  星期六晚上就開門
