
[00:00:00.000 --> 00:00:05.120]  進入《淡意理書》第八章
[00:03:00.000 --> 00:03:05.440]  我們有七年的時間在天上享受和主耶穌一起的福樂
[00:03:05.440 --> 00:03:07.440]  我們當然不需要在地上
[00:03:07.440 --> 00:03:10.400]  不需要在地上的時候我們就見不到迪基督
[00:03:10.400 --> 00:03:12.400]  這兩個可能性
[00:03:12.400 --> 00:03:14.400]  一定是有一個會發生
[00:03:14.400 --> 00:03:16.400]  當然有第三個可能性
[00:03:16.400 --> 00:03:18.400]  第三個可能性就是我錯了
[00:03:18.400 --> 00:03:20.400]  原來不是災前被提
[00:03:20.400 --> 00:03:22.400]  原來是災中或災後被提
[00:03:22.400 --> 00:03:26.400]  在大災難當中你和我都會在這裏
[00:03:26.400 --> 00:03:30.400]  我們到時會親眼見到迪基督
[00:03:30.400 --> 00:03:34.400]  親身經歷迪基督的迫伐
[00:03:34.400 --> 00:03:38.400]  這不是太好
[00:03:38.400 --> 00:03:40.400]  因為沒有人想受苦
[00:03:40.400 --> 00:03:46.400]  但如果神的旨意是要我們經過部分或全部的災難
[00:03:46.400 --> 00:03:48.400]  我們都要順服神的旨意
[00:03:48.400 --> 00:03:54.400]  到時我們就可以印證迪基督當時的手法
[00:03:54.400 --> 00:03:58.400]  和我們現在所查到的是不是很相近
[00:03:58.400 --> 00:04:02.400]  我們日後查到啟示錄的時候
[00:04:02.400 --> 00:04:06.400]  我會再更加詳細和大家分析
[00:04:06.400 --> 00:04:10.400]  是災前被提、災中被提、還是災後被提
[00:04:10.400 --> 00:04:12.400]  大家有什麼根據
[00:04:12.400 --> 00:04:14.400]  到時我們都會弄清楚
[00:04:14.400 --> 00:04:20.400]  上一次第七章我們講迪基督其實有好記儲
[00:04:20.400 --> 00:04:22.400]  大家記不記得
[00:04:22.400 --> 00:04:24.400]  第七章第八節我讀給大家聽
[00:04:24.400 --> 00:04:26.400]  但以你寫說
[00:04:26.400 --> 00:04:30.400]  我正觀看這些國
[00:04:30.400 --> 00:04:34.400]  有見其中長起了一個小國
[00:04:34.400 --> 00:04:38.400]  第七章的小國是指將來的迪基督
[00:04:38.400 --> 00:04:42.400]  但以你是沒有提到迪基督
[00:04:42.400 --> 00:04:46.400]  迪基督只是使徒約翰在約翰一書和二書提起
[00:04:46.400 --> 00:04:48.400]  所以這個小國
[00:04:48.400 --> 00:04:52.400]  他說先前國當中有三個國在這個國前面
[00:04:52.400 --> 00:04:54.400]  那個獸你記得有十個國
[00:04:54.400 --> 00:04:58.400]  十個國特別提到三個國是特別強盛的
[00:04:58.400 --> 00:05:00.400]  後來走上這個小國
[00:05:00.400 --> 00:05:04.400]  將這三個國連根拔起來
[00:05:04.400 --> 00:05:06.400]  這個小國有眼像人的眼
[00:05:06.400 --> 00:05:08.400]  有口說誇大的話
[00:05:08.400 --> 00:05:12.400]  第七章第20到21節
[00:05:12.400 --> 00:05:14.400]  他頭有十國
[00:05:14.400 --> 00:05:16.400]  領獎的一國就是這個小國
[00:05:16.400 --> 00:05:20.400]  這個小國前面有三個國被他打下來
[00:05:20.400 --> 00:05:22.400]  這個小國是有眼像人的眼
[00:05:22.400 --> 00:05:24.400]  又會誇大的話
[00:05:24.400 --> 00:05:26.400]  又會重複這樣說
[00:05:26.400 --> 00:05:28.400]  形狀強橫
[00:05:28.400 --> 00:05:30.400]  過於他的同類
[00:05:30.400 --> 00:05:32.400]  但以你觀看這個小國
[00:05:32.400 --> 00:05:34.400]  是和聖人爭戰
[00:05:34.400 --> 00:05:36.400]  是勝了他們
[00:05:36.400 --> 00:05:38.400]  是迫害這些聖人
[00:05:38.400 --> 00:05:40.400]  聖人即是猶太人
[00:05:40.400 --> 00:05:42.400]  第七章第24到26節
[00:05:42.400 --> 00:05:44.400]  這樣說
[00:05:44.400 --> 00:05:46.400]  他說至於那十國
[00:05:46.400 --> 00:05:48.400]  就是從前國當中必興起的十個王
[00:05:48.400 --> 00:05:50.400]  再提起十個王
[00:05:50.400 --> 00:05:52.400]  即是十個國
[00:05:52.400 --> 00:05:54.400]  又興起了一個王
[00:05:54.400 --> 00:05:56.400]  和先前的不同
[00:05:56.400 --> 00:05:58.400]  他會制服那三個王
[00:05:58.400 --> 00:06:00.400]  所以每一個國是一個王
[00:06:00.400 --> 00:06:02.400]  亦都是一個王國
[00:06:02.400 --> 00:06:04.400]  這個王國
[00:06:04.400 --> 00:06:06.400]  一般相信
[00:06:06.400 --> 00:06:08.400]  是羅馬帝國的現身
[00:06:08.400 --> 00:06:10.400]  即是歐洲有十個國家的聯盟
[00:06:10.400 --> 00:06:12.400]  迪基督就是從那裡出來
[00:06:12.400 --> 00:06:14.400]  我上次亦有說
[00:06:14.400 --> 00:06:16.400]  近年有另外的看法
[00:06:16.400 --> 00:06:18.400]  說這個可能是回教徒
[00:06:18.400 --> 00:06:20.400]  迪基督是回教徒
[00:06:20.400 --> 00:06:22.400]  迪基督是回教徒
[00:06:22.400 --> 00:06:24.400]  這個小國迪基督
[00:06:24.400 --> 00:06:26.400]  別向至高者說誇大的話
[00:06:26.400 --> 00:06:28.400]  三度都有說
[00:06:28.400 --> 00:06:30.400]  他說誇大的話
[00:06:30.400 --> 00:06:32.400]  即是很至高至大
[00:06:32.400 --> 00:06:34.400]  向上帝都敢說誇大的話
[00:06:34.400 --> 00:06:36.400]  有個哲和至高者的聖文
[00:06:36.400 --> 00:06:38.400]  必想辦法改變他們的節日和律法
[00:06:38.400 --> 00:06:40.400]  即是從宗教方面來迫害他們
[00:06:40.400 --> 00:06:42.400]  聖文必教乎他一載兩載半載
[00:06:42.400 --> 00:06:44.400]  三年半
[00:06:44.400 --> 00:06:46.400]  聖經裏面
[00:06:46.400 --> 00:06:48.400]  一提到大災難
[00:06:48.400 --> 00:06:50.400]  就是最後的三年半
[00:06:50.400 --> 00:06:52.400]  七除二就是三年半
[00:06:52.400 --> 00:06:54.400]  他叫一載兩載半載
[00:06:54.400 --> 00:06:56.400]  或者叫三年半
[00:06:56.400 --> 00:06:58.400]  三年半
[00:06:58.400 --> 00:07:00.400]  三年半
[00:07:00.400 --> 00:07:02.400]  一載兩載半載
[00:07:02.400 --> 00:07:04.400]  或者叫一千六百日
[00:07:04.400 --> 00:07:06.400]  或者叫四十二個月
[00:07:06.400 --> 00:07:08.400]  都是指後半部這三年半
[00:07:08.400 --> 00:07:10.400]  是前所未有的災難
[00:07:10.400 --> 00:07:12.400]  耶穌都說
[00:07:12.400 --> 00:07:14.400]  以後都沒有那麼大的災難
[00:07:14.400 --> 00:07:16.400]  然而審判者
[00:07:16.400 --> 00:07:18.400]  必坐著行審判
[00:07:18.400 --> 00:07:20.400]  他的權柄必被奪去
[00:07:20.400 --> 00:07:22.400]  審判者會來到
[00:07:22.400 --> 00:07:24.400]  對迪基督
[00:07:24.400 --> 00:07:26.400]  進行審判
[00:07:26.400 --> 00:07:28.400]  奪去了他的權柄
[00:07:28.400 --> 00:07:30.400]  壞滅絕一直到底
[00:07:30.400 --> 00:07:32.400]  解經家
[00:07:32.400 --> 00:07:34.400]  一致認為
[00:07:34.400 --> 00:07:36.400]  但爾利在描述將來要來的迪基督
[00:07:36.400 --> 00:07:38.400]  雖然他沒有提到迪基督
[00:07:38.400 --> 00:07:40.400]  然後聖靈感動
[00:07:40.400 --> 00:07:42.400]  婦羅和史獨約翰
[00:07:42.400 --> 00:07:44.400]  將更多迪基督的資料
[00:07:44.400 --> 00:07:46.400]  給我們知道
[00:07:46.400 --> 00:07:48.400]  可見
[00:07:48.400 --> 00:07:50.400]  神很重視和盼望
[00:07:50.400 --> 00:07:52.400]  我們對迪基督
[00:07:52.400 --> 00:07:54.400]  有很清晰的認識
[00:07:56.400 --> 00:07:58.400]  第八章
[00:07:58.400 --> 00:08:00.400]  但爾利見到
[00:08:00.400 --> 00:08:02.400]  異象當中有兩個角
[00:08:02.400 --> 00:08:04.400]  一個是大角
[00:08:04.400 --> 00:08:06.400]  一個是小角
[00:08:06.400 --> 00:08:08.400]  但這兩個
[00:08:08.400 --> 00:08:10.400]  都不是迪基督
[00:08:10.400 --> 00:08:12.400]  而是歷史上迪基督的預表
[00:08:12.400 --> 00:08:14.400]  所以今晚標題
[00:08:14.400 --> 00:08:16.400]  是兩個迪基督的預表
[00:08:16.400 --> 00:08:18.400]  第八章的大角和小角
[00:08:18.400 --> 00:08:20.400]  是迪基督的預表
[00:08:20.400 --> 00:08:22.400]  所以今晚標題
[00:08:22.400 --> 00:08:24.400]  是兩個迪基督的預表
[00:08:24.400 --> 00:08:26.400]  大角和小角
[00:08:26.400 --> 00:08:28.400]  是預表將來真正的迪基督
[00:08:28.400 --> 00:08:30.400]  第八章的目的
[00:08:30.400 --> 00:08:32.400]  就是想我們對真正的迪基督
[00:08:32.400 --> 00:08:34.400]  有所認識
[00:08:34.400 --> 00:08:36.400]  提醒大家
[00:08:36.400 --> 00:08:38.400]  第八章的小角
[00:08:38.400 --> 00:08:40.400]  和我剛才讀第七章提到的小角
[00:08:40.400 --> 00:08:42.400]  是不同的
[00:08:42.400 --> 00:08:44.400]  是不同的
[00:08:44.400 --> 00:08:46.400]  第七章的小角
[00:08:46.400 --> 00:08:48.400]  是指最終的迪基督
[00:08:48.400 --> 00:08:50.400]  是指最終的迪基督
[00:08:50.400 --> 00:08:52.400]  是指最終的迪基督
[00:08:52.400 --> 00:08:54.400]  是指最終的迪基督
[00:08:54.400 --> 00:08:56.400]  第八章的小角
[00:08:56.400 --> 00:08:58.400]  是兩個迪基督的預表當中的一個
[00:08:58.400 --> 00:09:00.400]  是兩個迪基督的預表當中的一個
[00:09:00.400 --> 00:09:02.400]  所以我們不要將兩個迷在一起
[00:09:02.400 --> 00:09:04.400]  今晚我們就要講迪基督
[00:09:04.400 --> 00:09:06.400]  今晚我們就要講迪基督
[00:09:06.400 --> 00:09:08.400]  今晚我們就要講迪基督
[00:09:08.400 --> 00:09:10.400]  我們進入第八章
[00:09:10.400 --> 00:09:12.400]  我們進入第八章
[00:09:12.400 --> 00:09:14.400]  第八章的講義
[00:09:14.400 --> 00:09:16.400]  我首先是認識迪基督
[00:09:16.400 --> 00:09:18.400]  我首先是認識迪基督
[00:09:18.400 --> 00:09:20.400]  我首先是認識迪基督
[00:09:20.400 --> 00:09:22.400]  我有八段經文
[00:09:22.400 --> 00:09:24.400]  是不包括達爾利書的記載
[00:09:24.400 --> 00:09:26.400]  我有八段經文
[00:09:26.400 --> 00:09:28.400]  我都是聖經裡最清楚
[00:09:28.400 --> 00:09:30.400]  我都是聖經裡最清楚
[00:09:30.400 --> 00:09:32.400]  你會看到只是約翰一書
[00:09:32.400 --> 00:09:34.400]  你會看到只是約翰一書
[00:09:34.400 --> 00:09:36.400]  史徒約翰提到迪基督
[00:09:36.400 --> 00:09:38.400]  史徒約翰當他寫啟示錄的時候
[00:09:38.400 --> 00:09:40.400]  史徒約翰當他寫啟示錄的時候
[00:09:40.400 --> 00:09:42.400]  十三章那裡很清楚
[00:09:42.400 --> 00:09:44.400]  十三章那裡很清楚
[00:09:44.400 --> 00:09:46.400]  是講海出來的獸
[00:09:46.400 --> 00:09:48.400]  那個一定是指迪基督
[00:09:48.400 --> 00:09:50.400]  但他沒有用迪基督
[00:09:50.400 --> 00:09:52.400]  為甚麼呢?
[00:09:52.400 --> 00:09:54.400]  我們將來就要問史徒約翰
[00:09:54.400 --> 00:09:56.400]  為甚麼在年老的時候
[00:09:56.400 --> 00:09:58.400]  在年老的時候
[00:09:58.400 --> 00:10:00.400]  你沒有用你以前用的迪基督呢?
[00:10:00.400 --> 00:10:02.400]  我們看看他怎樣解釋
[00:10:02.400 --> 00:10:04.400]  迪基督這個名稱
[00:10:04.400 --> 00:10:06.400]  在聖經裡雖然沒有出現
[00:10:06.400 --> 00:10:08.400]  在聖經裡雖然沒有出現
[00:10:08.400 --> 00:10:10.400]  但其實很清楚
[00:10:10.400 --> 00:10:12.400]  但其實很清楚
[00:10:12.400 --> 00:10:14.400]  我想很快和大家講一下
[00:10:14.400 --> 00:10:16.400]  我想很快和大家講一下
[00:10:16.400 --> 00:10:18.400]  讓大家對迪基督有一個很清楚的認識
[00:10:18.400 --> 00:10:20.400]  讓大家對迪基督有一個很清楚的認識
[00:10:20.400 --> 00:10:22.400]  第一 迪基督不是一個概念
[00:10:22.400 --> 00:10:24.400]  第一 迪基督不是一個概念
[00:10:24.400 --> 00:10:26.400]  不是一個抽象的東西
[00:10:26.400 --> 00:10:28.400]  是一個真人
[00:10:28.400 --> 00:10:30.400]  這個真人歷代以來
[00:10:30.400 --> 00:10:32.400]  都相信這是一個男性
[00:10:32.400 --> 00:10:34.400]  都相信這是一個男性
[00:10:34.400 --> 00:10:36.400]  不過在今天這樣的時代
[00:10:36.400 --> 00:10:38.400]  男性女性將來都會被他追到亂了
[00:10:38.400 --> 00:10:40.400]  男性女性將來都會被他追到亂了
[00:10:40.400 --> 00:10:42.400]  如果現在這個政權
[00:10:42.400 --> 00:10:44.400]  如果現在這個政權
[00:10:44.400 --> 00:10:46.400]  能夠真正讓一切都說了算的話
[00:10:46.400 --> 00:10:48.400]  能夠真正讓一切都說了算的話
[00:10:48.400 --> 00:10:50.400]  他會不准我們說迪基督是男人
[00:10:50.400 --> 00:10:52.400]  他會不准我們說迪基督是男人
[00:10:52.400 --> 00:10:54.400]  但我現在告訴大家
[00:10:54.400 --> 00:10:56.400]  迪基督是一個男性
[00:10:56.400 --> 00:10:58.400]  在末世七年的大災難初期出現
[00:10:58.400 --> 00:11:00.400]  在末世七年的大災難初期出現
[00:11:00.400 --> 00:11:02.400]  即是他出現後才有這個大災難
[00:11:02.400 --> 00:11:04.400]  大災難很清楚的記號
[00:11:04.400 --> 00:11:06.400]  大災難很清楚的記號
[00:11:06.400 --> 00:11:08.400]  就是有迪基督的出現
[00:11:08.400 --> 00:11:10.400]  保羅在貼薩羅尼加後書第二章
[00:11:10.400 --> 00:11:12.400]  保羅在貼薩羅尼加後書第二章
[00:11:12.400 --> 00:11:14.400]  貼薩羅尼加的教會
[00:11:14.400 --> 00:11:16.400]  你還沒見到迪基督
[00:11:16.400 --> 00:11:18.400]  所以你不需要聽別人說
[00:11:18.400 --> 00:11:20.400]  你已經在這個大災難裏面
[00:11:20.400 --> 00:11:22.400]  我兩個月前講了一篇道
[00:11:22.400 --> 00:11:24.400]  我兩個月前講了一篇道
[00:11:24.400 --> 00:11:26.400]  那個題目很特別
[00:11:26.400 --> 00:11:28.400]  叫做貼薩羅尼加教會的憂傷和驚慌
[00:11:28.400 --> 00:11:30.400]  叫做貼薩羅尼加教會的憂傷和驚慌
[00:11:30.400 --> 00:11:32.400]  叫做貼薩羅尼加教會的憂傷和驚慌
[00:11:32.400 --> 00:11:34.400]  貼薩羅尼加是一個很好的教會
[00:11:34.400 --> 00:11:36.400]  但在教會裏面
[00:11:36.400 --> 00:11:38.400]  前書給我們看到他有害怕
[00:11:38.400 --> 00:11:40.400]  有害怕
[00:11:40.400 --> 00:11:42.400]  後書給我們看到他有害怕
[00:11:42.400 --> 00:11:44.400]  我會解釋
[00:11:44.400 --> 00:11:46.400]  保羅怎樣跟他們說
[00:11:46.400 --> 00:11:48.400]  他們為何不應該驚慌和憂傷
[00:11:48.400 --> 00:11:50.400]  他們為何不應該驚慌和憂傷
[00:11:50.400 --> 00:11:52.400]  這個關係到
[00:11:52.400 --> 00:11:54.400]  到底是災前被提還是災後被提
[00:11:54.400 --> 00:11:56.400]  我今晚沒時間詳細講
[00:11:56.400 --> 00:11:58.400]  你可以上我soulwing.com的網址
[00:11:58.400 --> 00:12:00.400]  你可以上我soulwing.com的網址
[00:12:00.400 --> 00:12:02.400]  聽我的講道
[00:12:02.400 --> 00:12:04.400]  你一點擊就可以聽我的講道
[00:12:04.400 --> 00:12:06.400]  你一點擊就可以聽我的講道
[00:12:06.400 --> 00:12:08.400]  第二 迪基督除了是
[00:12:08.400 --> 00:12:10.400]  迪基督除了是
[00:12:10.400 --> 00:12:12.400]  約翰稱為迪基督之外
[00:12:12.400 --> 00:12:14.400]  耶穌稱他為
[00:12:14.400 --> 00:12:16.400]  那行委為可憎
[00:12:16.400 --> 00:12:18.400]  那行委為可憎
[00:12:18.400 --> 00:12:20.400]  保羅稱呼他為
[00:12:20.400 --> 00:12:22.400]  不法之人 大罪人
[00:12:22.400 --> 00:12:24.400]  沉夢之子
[00:12:24.400 --> 00:12:26.400]  約翰是
[00:12:26.400 --> 00:12:28.400]  解釋十三章稱他為海中的獸
[00:12:28.400 --> 00:12:30.400]  第三 迪基督
[00:12:30.400 --> 00:12:32.400]  不單止是迪迪基督
[00:12:32.400 --> 00:12:34.400]  更加有意思的是
[00:12:34.400 --> 00:12:36.400]  他是以假亂真
[00:12:36.400 --> 00:12:38.400]  代替和
[00:12:38.400 --> 00:12:40.400]  迷惑人
[00:12:40.400 --> 00:12:42.400]  模仿迪基督
[00:12:42.400 --> 00:12:44.400]  假的迪基督
[00:12:44.400 --> 00:12:46.400]  這樣的意思
[00:12:46.400 --> 00:12:48.400]  聖經當中有兩種迪基督
[00:12:48.400 --> 00:12:50.400]  第一種是
[00:12:50.400 --> 00:12:52.400]  眾數和
[00:12:52.400 --> 00:12:54.400]  世草的Antichrist
[00:12:54.400 --> 00:12:56.400]  那個歷代
[00:12:56.400 --> 00:12:58.400]  已經有了
[00:12:58.400 --> 00:13:00.400]  在第一世紀已經出現了
[00:13:00.400 --> 00:13:02.400]  所以
[00:13:02.400 --> 00:13:04.400]  耶穌也說
[00:13:04.400 --> 00:13:06.400]  有些人冒我的名字
[00:13:06.400 --> 00:13:08.400]  說我是基督 要迷惑很多人
[00:13:08.400 --> 00:13:10.400]  這些已經是迪基督
[00:13:10.400 --> 00:13:12.400]  假冒我是基督的
[00:13:12.400 --> 00:13:14.400]  已經是迪基督
[00:13:14.400 --> 00:13:16.400]  史道約翰也說
[00:13:16.400 --> 00:13:18.400]  已經有很多迪基督出現
[00:13:18.400 --> 00:13:20.400]  但這些是小的迪基督
[00:13:20.400 --> 00:13:22.400]  這些也是指向將來
[00:13:22.400 --> 00:13:24.400]  真正的迪基督
[00:13:24.400 --> 00:13:26.400]  真正的迪基督
[00:13:26.400 --> 00:13:28.400]  通常我們用capital letter
[00:13:28.400 --> 00:13:30.400]  所以他們說到迪基督
[00:13:30.400 --> 00:13:32.400]  大家要留意
[00:13:32.400 --> 00:13:34.400]  是指向預表的迪基督
[00:13:34.400 --> 00:13:36.400]  還是真正的迪基督
[00:13:36.400 --> 00:13:38.400]  在第八章
[00:13:38.400 --> 00:13:40.400]  那兩個預表指向的
[00:13:40.400 --> 00:13:42.400]  是將來真正的迪基督
[00:13:42.400 --> 00:13:44.400]  在約翰一書第二章第十九節
[00:13:44.400 --> 00:13:46.400]  他解釋
[00:13:46.400 --> 00:13:48.400]  為什麼會有些人
[00:13:48.400 --> 00:13:50.400]  在我們當中
[00:13:50.400 --> 00:13:52.400]  這個我們經常可以應用
[00:13:52.400 --> 00:13:54.400]  你在教會那裡
[00:13:54.400 --> 00:13:56.400]  有些弟兄
[00:13:56.400 --> 00:13:58.400]  你以為他是弟兄
[00:13:58.400 --> 00:14:00.400]  他在教會很久了
[00:14:00.400 --> 00:14:02.400]  突然間他離開了教會
[00:14:02.400 --> 00:14:04.400]  離開教會當然有很多原因
[00:14:04.400 --> 00:14:06.400]  但如果他離開教會
[00:14:06.400 --> 00:14:08.400]  他不信甚至迫害教會
[00:14:08.400 --> 00:14:10.400]  變成了另外一個人
[00:14:10.400 --> 00:14:14.400]  最好的解釋
[00:14:14.400 --> 00:14:16.400]  就是約翰一書第二章第十九節
[00:14:16.400 --> 00:14:18.400]  他在我們中間出去
[00:14:18.400 --> 00:14:22.400]  但是他本來就不在我們中間
[00:14:22.400 --> 00:14:24.400]  這些很可能就是
[00:14:24.400 --> 00:14:26.400]  小的迪基督
[00:14:26.400 --> 00:14:28.400]  混在裡面
[00:14:28.400 --> 00:14:30.400]  來搞亂信徒的信仰
[00:14:30.400 --> 00:14:32.400]  進來破壞
[00:14:32.400 --> 00:14:36.400]  這些大家要很小心
[00:14:36.400 --> 00:14:38.400]  在末世的時候
[00:14:38.400 --> 00:14:40.400]  在教會裡
[00:14:40.400 --> 00:14:42.400]  在中國教會裡
[00:14:42.400 --> 00:14:44.400]  已經有很多很多這樣的情況
[00:14:44.400 --> 00:14:46.400]  就是他們滲透進去
[00:14:46.400 --> 00:14:48.400]  這些是假的迪基督
[00:14:48.400 --> 00:14:50.400]  怎樣認他們呢?
[00:14:50.400 --> 00:14:52.400]  他們是不承認耶穌是神子
[00:14:52.400 --> 00:14:54.400]  是救主在他們的下層
[00:14:54.400 --> 00:14:56.400]  第六
[00:14:56.400 --> 00:14:58.400]  迪基督背後是撒旦
[00:14:58.400 --> 00:15:00.400]  這個很清楚
[00:15:00.400 --> 00:15:02.400]  在十三章
[00:15:02.400 --> 00:15:04.400]  使徒約翰說海的獸是那條龍
[00:15:04.400 --> 00:15:06.400]  紅龍就是魔鬼
[00:15:06.400 --> 00:15:10.400]  是魔鬼把自己的權柄給了他
[00:15:10.400 --> 00:15:12.400]  迪基督有超人的手段
[00:15:12.400 --> 00:15:16.400]  說話很有說服力
[00:15:16.400 --> 00:15:18.400]  會誇大褻瀆的說話
[00:15:18.400 --> 00:15:20.400]  並且很詭詐和殘忍
[00:15:20.400 --> 00:15:22.400]  這些都是魔鬼的特性
[00:15:22.400 --> 00:15:24.400]  給了迪基督行使
[00:15:24.400 --> 00:15:26.400]  迪基督的大災難
[00:15:26.400 --> 00:15:28.400]  一開始就出現了
[00:15:28.400 --> 00:15:30.400]  一開始是以和平的視野出現
[00:15:30.400 --> 00:15:32.400]  我相信如果我們是災情被提
[00:15:32.400 --> 00:15:34.400]  迪基督就會出來說
[00:15:34.400 --> 00:15:36.400]  那些基督徒不見了
[00:15:36.400 --> 00:15:38.400]  還好吧
[00:15:38.400 --> 00:15:40.400]  這些迪基督
[00:15:40.400 --> 00:15:42.400]  一向都阻礙地球轉的
[00:15:42.400 --> 00:15:44.400]  我們現在進入世界拜徒
[00:15:44.400 --> 00:15:46.400]  進入世界和平
[00:15:46.400 --> 00:15:48.400]  然後他就為世界帶來和平
[00:15:48.400 --> 00:15:50.400]  連中東都帶來和平
[00:15:50.400 --> 00:15:52.400]  他說猶太人建第三聖殿
[00:15:52.400 --> 00:15:54.400]  並且簽了七年的盟約
[00:15:54.400 --> 00:15:58.400]  令猶太人對他完全信任
[00:15:58.400 --> 00:16:00.400]  當日猶太人
[00:16:00.400 --> 00:16:02.400]  回到聖殿獻祭
[00:16:02.400 --> 00:16:04.400]  因為沒有聖殿不能獻祭
[00:16:04.400 --> 00:16:06.400]  所以在七年災難開始
[00:16:06.400 --> 00:16:08.400]  迪基督幫他們建聖殿
[00:16:08.400 --> 00:16:10.400]  而且在聖殿上生
[00:16:10.400 --> 00:16:12.400]  在日後的啟示錄
[00:16:12.400 --> 00:16:14.400]  我會再多說一些
[00:16:14.400 --> 00:16:16.400]  三年半期間
[00:16:16.400 --> 00:16:18.400]  為什麼會開始大迫害呢?
[00:16:18.400 --> 00:16:20.400]  因為他進去停止他們獻祭
[00:16:20.400 --> 00:16:22.400]  然後就說
[00:16:22.400 --> 00:16:24.400]  不准你們拜你們的神
[00:16:24.400 --> 00:16:26.400]  我才是你們的神
[00:16:26.400 --> 00:16:28.400]  他旁邊有一個假先知
[00:16:28.400 --> 00:16:30.400]  就出來說
[00:16:30.400 --> 00:16:32.400]  是!迪基督才是真正的上帝
[00:16:32.400 --> 00:16:34.400]  他就在聖殿裏面坐著
[00:16:34.400 --> 00:16:36.400]  叫猶太人要拜他
[00:16:36.400 --> 00:16:38.400]  猶太人不肯
[00:16:38.400 --> 00:16:40.400]  就開始迫害他
[00:16:40.400 --> 00:16:42.400]  迪基督在大災難末期
[00:16:42.400 --> 00:16:44.400]  就要滅以色列
[00:16:44.400 --> 00:16:46.400]  三年半最後的時候
[00:16:46.400 --> 00:16:48.400]  以色列走投無路
[00:16:48.400 --> 00:16:50.400]  要亡國
[00:16:50.400 --> 00:16:52.400]  那時候
