
[00:00:00.000 --> 00:00:08.000]  我們繼續到羅馬書第九章
[00:02:29.000 --> 00:02:31.000]  雅各是我所愛的
[00:02:31.000 --> 00:02:34.000]  以素是我所護的
[00:02:34.000 --> 00:02:37.000]  這樣我們可說什麼呢
[00:02:37.000 --> 00:02:40.000]  難道神有什麼不公平嗎
[00:02:40.000 --> 00:02:41.000]  段符沒有
[00:02:41.000 --> 00:02:43.000]  因他對摩西說
[00:02:43.000 --> 00:02:46.000]  我要憐憫誰就憐憫誰
[00:02:46.000 --> 00:02:49.000]  要恩待誰就恩待誰
[00:02:49.000 --> 00:02:51.000]  據此看來
[00:02:51.000 --> 00:02:53.000]  這不在乎那定義的
[00:02:53.000 --> 00:02:55.000]  也不在乎那奔跑的
[00:02:55.000 --> 00:02:58.000]  只在乎發憐憫的神
[00:02:58.000 --> 00:03:01.000]  因為經上有話向法老說
[00:03:01.000 --> 00:03:03.000]  我將你興起來
[00:03:03.000 --> 00:03:07.000]  特要在你身上彰顯我的權能
[00:03:07.000 --> 00:03:11.000]  並要使我的名傳遍天下
[00:03:11.000 --> 00:03:15.000]  神要憐憫誰就憐憫誰
[00:03:15.000 --> 00:03:18.000]  要叫誰肝眼就叫誰肝眼
[00:03:18.000 --> 00:03:20.000]  我們稍後再討記
[00:03:20.000 --> 00:03:23.000]  父神我們來到你的面前
[00:03:23.000 --> 00:03:26.000]  知道你的心是一個憐憫的心
[00:03:26.000 --> 00:03:29.000]  但我們也知道你的旨意
[00:03:29.000 --> 00:03:31.000]  高過我們的旨意
[00:03:31.000 --> 00:03:33.000]  在我們的生命之中
[00:03:33.000 --> 00:03:35.000]  我們各有不同的際遇
[00:03:35.000 --> 00:03:37.000]  讓我們看到
[00:03:37.000 --> 00:03:39.000]  在我們的生命之中
[00:03:39.000 --> 00:03:41.000]  你給我們很特殊的憐憫
[00:03:41.000 --> 00:03:43.000]  讓我們明白
[00:03:43.000 --> 00:03:45.000]  一切的起起跌跌
[00:03:45.000 --> 00:03:47.000]  在你的旨意之下
[00:03:47.000 --> 00:03:49.000]  都有它的美意
[00:03:49.000 --> 00:03:51.000]  今天開我們的心
[00:03:51.000 --> 00:03:53.000]  讓我們能夠明白
[00:03:53.000 --> 00:03:55.000]  羅馬書給我們的訊息
[00:03:55.000 --> 00:03:57.000]  我們交託祷告奉耶穌基督名
[00:03:57.000 --> 00:03:59.000]  好
[00:03:59.000 --> 00:04:01.000]  第九章到第十一章
[00:04:01.000 --> 00:04:03.000]  開始是羅馬書的
[00:04:03.000 --> 00:04:05.000]  可以說是第二個大的部分
[00:04:05.000 --> 00:04:07.000]  十二到十五章
[00:04:07.000 --> 00:04:09.000]  就是第三個部分
[00:04:09.000 --> 00:04:10.000]  就是應用的
[00:04:10.000 --> 00:04:12.000]  十六章就是文後的說話
[00:04:12.000 --> 00:04:14.000]  九到十一章
[00:04:14.000 --> 00:04:16.000]  就是歷史的問題
[00:04:16.000 --> 00:04:18.000]  為什麼會去到歷史的問題呢?
[00:04:18.000 --> 00:04:20.000]  其實我們要回到
[00:04:20.000 --> 00:04:22.000]  第一到第八章
[00:04:22.000 --> 00:04:24.000]  我們已經說完的這一部分
[00:04:24.000 --> 00:04:26.000]  第一到第八章
[00:04:26.000 --> 00:04:28.000]  基本上本來是要解釋
[00:04:28.000 --> 00:04:30.000]  所謂恩順清義的道理
[00:04:30.000 --> 00:04:32.000]  沒有一個人可以誇口
[00:04:32.000 --> 00:04:34.000]  都是靠神的恩典
[00:04:34.000 --> 00:04:36.000]  第一到第四章
[00:04:36.000 --> 00:04:38.000]  第一部分的上半部
[00:04:38.000 --> 00:04:40.000]  是比較反面的
[00:04:40.000 --> 00:04:42.000]  是誇口的主旨
[00:04:42.000 --> 00:04:44.000]  第一部分的下半部
[00:04:44.000 --> 00:04:46.000]  第五到第八章
[00:04:46.000 --> 00:04:48.000]  比較正面一點
[00:04:48.000 --> 00:04:50.000]  是說我們在聖靈裡
[00:04:50.000 --> 00:04:52.000]  所有的祝福神的保守、看顧
[00:04:52.000 --> 00:04:54.000]  第八章結尾的時候
[00:04:54.000 --> 00:04:56.000]  是一個很漂亮的一首詩
[00:04:56.000 --> 00:04:58.000]  如果你記得我上次說到的話
[00:04:58.000 --> 00:05:00.000]  我們也一起讀
[00:05:00.000 --> 00:05:02.000]  第八章最後那幾節
[00:05:02.000 --> 00:05:04.000]  保羅說到
[00:05:04.000 --> 00:05:06.000]  什麼能夠叫我們與基督的愛隔絕呢?
[00:05:06.000 --> 00:05:08.000]  不是將來的事
[00:05:08.000 --> 00:05:10.000]  也不是過去的事
[00:05:10.000 --> 00:05:12.000]  也不是天上地下的事
[00:05:12.000 --> 00:05:14.000]  所有的權力
[00:05:14.000 --> 00:05:16.000]  都不能夠叫我們與基督的愛隔絕
[00:05:16.000 --> 00:05:18.000]  保羅說到這裡
[00:05:18.000 --> 00:05:20.000]  你可以說
[00:05:20.000 --> 00:05:22.000]  用今天香港人的說法
[00:05:22.000 --> 00:05:24.000]  說得很興奮
[00:05:24.000 --> 00:05:26.000]  但是忽然之間第九到第十一
[00:05:26.000 --> 00:05:28.000]  整個的味道
[00:05:28.000 --> 00:05:30.000]  或者是方向
[00:05:30.000 --> 00:05:32.000]  整個轉了
[00:05:32.000 --> 00:05:34.000]  不是說我們在主裡面的甜蜜
[00:05:34.000 --> 00:05:36.000]  而是說
[00:05:36.000 --> 00:05:38.000]  我們要面對一個
[00:05:38.000 --> 00:05:40.000]  保羅覺得很難處理的問題
[00:05:40.000 --> 00:05:42.000]  就是關於猶太人的
[00:05:42.000 --> 00:05:44.000]  所謂拒絕福音的問題
[00:05:44.000 --> 00:05:46.000]  為什麼去到第八章
[00:05:46.000 --> 00:05:48.000]  然後第九到第十一章
[00:05:48.000 --> 00:05:50.000]  保羅要處理這個問題呢?
[00:05:50.000 --> 00:05:52.000]  可能是他主觀的情懷
[00:05:52.000 --> 00:05:54.000]  因為第八章說到
[00:05:54.000 --> 00:05:56.000]  神的愛這麼偉大
[00:05:56.000 --> 00:05:58.000]  可能說到這一刻的時候
[00:05:58.000 --> 00:06:00.000]  他會想到
[00:06:00.000 --> 00:06:02.000]  他心愛的以色列人
[00:06:02.000 --> 00:06:04.000]  他心愛的同胞猶太人
[00:06:04.000 --> 00:06:06.000]  為什麼他們這麼固執
[00:06:06.000 --> 00:06:08.000]  不肯接受神的福音呢?
[00:06:08.000 --> 00:06:10.000]  我不知道你有沒有
[00:06:10.000 --> 00:06:12.000]  這樣的感覺
[00:06:12.000 --> 00:06:14.000]  假如你有些至親
[00:06:14.000 --> 00:06:16.000]  傳了很多年福音
[00:06:16.000 --> 00:06:18.000]  他都不相信
[00:06:18.000 --> 00:06:20.000]  你去報道會
[00:06:20.000 --> 00:06:22.000]  你見到很多人舉手
[00:06:22.000 --> 00:06:24.000]  我們遲些有個報道會
[00:06:24.000 --> 00:06:26.000]  見到很多人舉手
[00:06:26.000 --> 00:06:28.000]  走出台前
[00:06:28.000 --> 00:06:30.000]  可能你的心都會有些又甜又酸的
[00:06:30.000 --> 00:06:32.000]  甜的就是有人能夠信耶穌
[00:06:32.000 --> 00:06:34.000]  有些酸酸的就是
[00:06:34.000 --> 00:06:36.000]  為什麼我爸爸媽媽
[00:06:36.000 --> 00:06:38.000]  或者我離開了神的子女
[00:06:38.000 --> 00:06:40.000]  為什麼他們還不肯
[00:06:40.000 --> 00:06:42.000]  信耶穌或者還不肯回頭呢?
[00:06:42.000 --> 00:06:44.000]  可能保羅去到
[00:06:44.000 --> 00:06:46.000]  這個時候都有一些
[00:06:46.000 --> 00:06:48.000]  又甜又苦的感覺
[00:06:48.000 --> 00:06:50.000]  甜就是他知道
[00:06:50.000 --> 00:06:52.000]  神基督的愛多麼偉大
[00:06:52.000 --> 00:06:54.000]  但有些苦苦的味
[00:06:54.000 --> 00:06:56.000]  就是為什麼他的同胞
[00:06:56.000 --> 00:06:58.000]  不肯信耶穌呢?
[00:06:58.000 --> 00:07:00.000]  如果你看《使徒行傳》
[00:07:00.000 --> 00:07:02.000]  我們都知道保羅
[00:07:02.000 --> 00:07:04.000]  其實去到每個城市
[00:07:04.000 --> 00:07:06.000]  他第一樣做的
[00:07:06.000 --> 00:07:08.000]  都是首先去猶太人的會堂
[00:07:08.000 --> 00:07:10.000]  首先跟猶太人
[00:07:10.000 --> 00:07:12.000]  宣講耶穌的福音
[00:07:12.000 --> 00:07:14.000]  不過通常在
[00:07:14.000 --> 00:07:16.000]  《使徒行傳》一次又一次
[00:07:16.000 --> 00:07:18.000]  你見到他講完就被人踢出會堂
[00:07:18.000 --> 00:07:20.000]  說你講了一些
[00:07:20.000 --> 00:07:22.000]  不合道理的東西
[00:07:22.000 --> 00:07:24.000]  於是他就轉向外邦人
[00:07:24.000 --> 00:07:26.000]  傳福音
[00:07:26.000 --> 00:07:28.000]  結果外邦人就很有反應
[00:07:28.000 --> 00:07:30.000]  我想保羅
[00:07:30.000 --> 00:07:32.000]  如果可以讓他選擇
[00:07:32.000 --> 00:07:34.000]  他自己的命運的話
[00:07:34.000 --> 00:07:36.000]  可能他會選擇
[00:07:36.000 --> 00:07:38.000]  不如你叫我做猶太人的使徒
[00:07:38.000 --> 00:07:40.000]  在
[00:07:40.000 --> 00:07:42.000]  《加拉太書》提過
[00:07:42.000 --> 00:07:44.000]  彼得是猶太人的使徒
[00:07:44.000 --> 00:07:46.000]  他就是外邦人的使徒
[00:07:46.000 --> 00:07:48.000]  不過可能
[00:07:48.000 --> 00:07:50.000]  不是保羅特意要選擇
[00:07:50.000 --> 00:07:52.000]  做外邦人的使徒
[00:07:52.000 --> 00:07:54.000]  而是他對猶太人傳福音
[00:07:54.000 --> 00:07:56.000]  沒有結果
[00:07:56.000 --> 00:07:58.000]  所以結果
[00:07:58.000 --> 00:08:00.000]  神帶領他走的是外邦人
[00:08:00.000 --> 00:08:02.000]  使徒的路
[00:08:02.000 --> 00:08:04.000]  保羅一方面對這條路感恩
[00:08:04.000 --> 00:08:06.000]  但另一方面他又覺得
[00:08:06.000 --> 00:08:08.000]  心裏面很矛盾
[00:08:08.000 --> 00:08:10.000]  為什麼我每次和猶太人傳福音
[00:08:10.000 --> 00:08:12.000]  為什麼這麼少人信呢?
[00:08:12.000 --> 00:08:14.000]  所以第二節他說
[00:08:14.000 --> 00:08:16.000]  我是大有憂愁
[00:08:16.000 --> 00:08:18.000]  心裏常傷痛
[00:08:18.000 --> 00:08:20.000]  為我的弟兄(猶太人)
[00:08:20.000 --> 00:08:22.000]  我骨肉之親
[00:08:22.000 --> 00:08:24.000]  就是自己被奏載與基督分離
[00:08:24.000 --> 00:08:26.000]  如果說得白一點
[00:08:26.000 --> 00:08:28.000]  保羅好像說
[00:08:28.000 --> 00:08:30.000]  如果我能夠
[00:08:30.000 --> 00:08:32.000]  我落地獄可以救到猶太人
[00:08:32.000 --> 00:08:34.000]  那我不如落地獄
[00:08:34.000 --> 00:08:36.000]  不過當然保羅知道
[00:08:36.000 --> 00:08:38.000]  這樣的說法是不對的
[00:08:38.000 --> 00:08:40.000]  第一是不合神的道理
[00:08:40.000 --> 00:08:42.000]  其他人的救恩
[00:08:42.000 --> 00:08:44.000]  不是要我們受苦
[00:08:44.000 --> 00:08:46.000]  第二也是不可能的事情
[00:08:46.000 --> 00:08:48.000]  這裡看到
[00:08:48.000 --> 00:08:50.000]  保羅對他的同胞
[00:08:50.000 --> 00:08:52.000]  那種的愛
[00:08:52.000 --> 00:08:54.000]  其實從另一個角度來看
[00:08:54.000 --> 00:08:56.000]  也提醒我們
[00:08:56.000 --> 00:08:58.000]  我們去愛我們的同胞
[00:08:58.000 --> 00:09:00.000]  我們愛回中國人
[00:09:00.000 --> 00:09:02.000]  是很應份的
[00:09:02.000 --> 00:09:04.000]  我們努力和中國人
[00:09:04.000 --> 00:09:06.000]  傳福音
[00:09:06.000 --> 00:09:08.000]  也是好事
[00:09:08.000 --> 00:09:10.000]  或者應該做的事
[00:09:10.000 --> 00:09:12.000]  無論道路有多艱難
[00:09:12.000 --> 00:09:14.000]  現在國內有很多的限制
[00:09:14.000 --> 00:09:16.000]  但是我們也要努力去嘗試
[00:09:16.000 --> 00:09:18.000]  這裡也提醒我們
[00:09:18.000 --> 00:09:20.000]  其實一個愛國的情懷
[00:09:20.000 --> 00:09:22.000]  是很寶貴的
[00:09:22.000 --> 00:09:24.000]  我們是一個中國人
[00:09:24.000 --> 00:09:26.000]  不是意外的
[00:09:26.000 --> 00:09:28.000]  保羅是一個猶太人
[00:09:28.000 --> 00:09:30.000]  也不是意外
[00:09:30.000 --> 00:09:32.000]  甚至你愛你的民族
[00:09:32.000 --> 00:09:34.000]  在乎那個國家民族
[00:09:34.000 --> 00:09:36.000]  很強盛
[00:09:36.000 --> 00:09:38.000]  猶太人當年不是什麼強國
[00:09:38.000 --> 00:09:40.000]  只是一個殖民地
[00:09:40.000 --> 00:09:42.000]  只是羅馬帝國的一個殖民地
[00:09:42.000 --> 00:09:44.000]  一個小小的族裔
[00:09:44.000 --> 00:09:48.000]  不在乎我們的民族有多強大
[00:09:48.000 --> 00:09:50.000]  也不在乎我們民族的帶領人
[00:09:50.000 --> 00:09:52.000]  是好人還是壞人
[00:09:52.000 --> 00:09:54.000]  當時猶太人的所謂帶領人
[00:09:54.000 --> 00:09:56.000]  就是法利塞人
[00:09:56.000 --> 00:09:58.000]  保羅在法利塞人裡面
[00:09:58.000 --> 00:10:00.000]  受了很多的苦
[00:10:00.000 --> 00:10:02.000]  不過保羅沒有因此而恨惡
[00:10:02.000 --> 00:10:04.000]  他自己的種族
[00:10:04.000 --> 00:10:06.000]  他知道他的種族和他的帶領人
[00:10:06.000 --> 00:10:08.000]  他所謂有政治權柄的人
[00:10:08.000 --> 00:10:10.000]  好不好是沒有什麼關係
[00:10:10.000 --> 00:10:12.000]  如果有另一個討論
[00:10:12.000 --> 00:10:14.000]  在說這個所謂民族愛國
[00:10:14.000 --> 00:10:16.000]  這裡也有些東西值得我們反思
[00:10:16.000 --> 00:10:18.000]  不過今天不是要說這個題目
[00:10:18.000 --> 00:10:20.000]  所以我們繼續去
[00:10:20.000 --> 00:10:22.000]  第一到第五節
[00:10:22.000 --> 00:10:24.000]  基本上就是說了
[00:10:24.000 --> 00:10:26.000]  他對同胞的那份愛
[00:10:26.000 --> 00:10:28.000]  第六節開始
[00:10:28.000 --> 00:10:30.000]  保羅就嘗試去解釋這個問題
[00:10:30.000 --> 00:10:32.000]  我們應該怎樣去詮釋
[00:10:32.000 --> 00:10:34.000]  其實保羅從頭到尾
[00:10:34.000 --> 00:10:36.000]  都沒有解釋到為什麼
[00:10:36.000 --> 00:10:38.000]  這個民族的愛國
[00:10:38.000 --> 00:10:40.000]  是有什麼意義
[00:10:40.000 --> 00:10:42.000]  為什麼我們要去愛國
[00:10:42.000 --> 00:10:44.000]  他也沒有解釋到
[00:10:44.000 --> 00:10:46.000]  為什麼當時的猶太人
[00:10:46.000 --> 00:10:48.000]  沒有接受福音
[00:10:48.000 --> 00:10:50.000]  我想這是不能解釋的東西
[00:10:50.000 --> 00:10:52.000]  保羅嘗試給一種詮釋
[00:10:52.000 --> 00:10:54.000]  從我們信仰的角度
[00:10:54.000 --> 00:10:56.000]  我們應該怎樣去了解這件事
[00:10:56.000 --> 00:10:58.000]  或者怎樣給這件事
[00:10:58.000 --> 00:11:00.000]  猶太人當時沒有信
[00:11:00.000 --> 00:11:02.000]  其實今天的猶太人
[00:11:02.000 --> 00:11:04.000]  很多都還沒有信耶穌
[00:11:04.000 --> 00:11:06.000]  我們應該給他什麼意義呢
[00:11:06.000 --> 00:11:08.000]  第六節保羅首先
[00:11:08.000 --> 00:11:10.000]  六到十八節可以說
[00:11:10.000 --> 00:11:12.000]  給我們的第一個答案
[00:11:12.000 --> 00:11:14.000]  第一個答案首先他要強調
[00:11:14.000 --> 00:11:16.000]  不是神的話落了空
[00:11:16.000 --> 00:11:18.000]  為什麼神的話
[00:11:18.000 --> 00:11:20.000]  當然是指舊約
[00:11:20.000 --> 00:11:22.000]  第四節說
[00:11:22.000 --> 00:11:24.000]  禮儀、立法、約
[00:11:24.000 --> 00:11:26.000]  那些東西
[00:11:26.000 --> 00:11:28.000]  猶太人沒有信耶穌
[00:11:28.000 --> 00:11:30.000]  當時
[00:11:30.000 --> 00:11:32.000]  不代表神已經
[00:11:32.000 --> 00:11:34.000]  平氣了或者不理舊約的應許
[00:11:34.000 --> 00:11:36.000]  不代表神已經
[00:11:36.000 --> 00:11:38.000]  再視猶太人
[00:11:38.000 --> 00:11:40.000]  是他的選民
[00:11:40.000 --> 00:11:42.000]  保羅說
[00:11:42.000 --> 00:11:44.000]  不會這樣的
[00:11:44.000 --> 00:11:46.000]  他不會將他說了的話
[00:11:46.000 --> 00:11:48.000]  取消
[00:11:48.000 --> 00:11:50.000]  完全重新再來過
[00:11:50.000 --> 00:11:52.000]  保羅接著去解釋
[00:11:52.000 --> 00:11:54.000]  但是這個恩典之約
[00:11:54.000 --> 00:11:56.000]  舊約也是一個恩典之約
[00:11:56.000 --> 00:11:58.000]  但這個恩典之約的對象
[00:11:58.000 --> 00:12:00.000]  不是所有
[00:12:00.000 --> 00:12:02.000]  血緣上是猶太人的人
[00:12:02.000 --> 00:12:04.000]  就是猶太人
[00:12:04.000 --> 00:12:06.000]  神的恩典不是
[00:12:06.000 --> 00:12:08.000]  靠DNA去傳播
[00:12:08.000 --> 00:12:10.000]  神的恩典是靠
[00:12:10.000 --> 00:12:12.000]  減損
[00:12:12.000 --> 00:12:14.000]  保羅接著就用
[00:12:14.000 --> 00:12:16.000]  沙拉
[00:12:16.000 --> 00:12:18.000]  山以撒的例子作為
[00:12:18.000 --> 00:12:20.000]  一個比喻
[00:12:20.000 --> 00:12:22.000]  如果讀舊約
[00:12:22.000 --> 00:12:24.000]  知道這個例子
[00:12:24.000 --> 00:12:26.000]  阿伯拉罕老了
[00:12:26.000 --> 00:12:28.000]  都沒有兒子
[00:12:28.000 --> 00:12:30.000]  所以就找個妾
[00:12:30.000 --> 00:12:32.000]  跟妾同房
[00:12:32.000 --> 00:12:34.000]  可以這樣說
[00:12:34.000 --> 00:12:36.000]  也不是妾
[00:12:36.000 --> 00:12:38.000]  當妾同房
[00:12:38.000 --> 00:12:40.000]  妾就生了以實瑪利
[00:12:40.000 --> 00:12:42.000]  耶和華對阿伯拉罕說
[00:12:42.000 --> 00:12:44.000]  以實瑪利
[00:12:44.000 --> 00:12:46.000]  不是你被揀選的後裔
[00:12:46.000 --> 00:12:48.000]  所以
[00:12:48.000 --> 00:12:50.000]  是從以撒
[00:12:50.000 --> 00:12:52.000]  他另外一個兒子
[00:12:52.000 --> 00:12:54.000]  以撒的後代
[00:12:54.000 --> 00:12:56.000]  這個才是
[00:12:56.000 --> 00:12:58.000]  阿伯拉罕真正的後裔
[00:12:58.000 --> 00:13:00.000]  所以
[00:13:00.000 --> 00:13:02.000]  保羅就用這個例子
[00:13:02.000 --> 00:13:04.000]  說
[00:13:04.000 --> 00:13:06.000]  這就是說
[00:13:06.000 --> 00:13:08.000]  肉身所生的兒女
[00:13:08.000 --> 00:13:10.000]  不是神的兒女
[00:13:10.000 --> 00:13:12.000]  唯獨也應許的兒女才是後裔
[00:13:12.000 --> 00:13:14.000]  神的恩典
[00:13:14.000 --> 00:13:16.000]  不是一定按血源
[00:13:16.000 --> 00:13:18.000]  以實瑪利
[00:13:18.000 --> 00:13:20.000]  有阿伯拉罕的DNA
[00:13:20.000 --> 00:13:22.000]  不過
[00:13:22.000 --> 00:13:24.000]  他不是神揀選
[00:13:24.000 --> 00:13:26.000]  阿伯拉罕的後裔
[00:13:26.000 --> 00:13:28.000]  這個也提醒我們
[00:13:28.000 --> 00:13:30.000]  保羅
[00:13:30.000 --> 00:13:32.000]  可以明白
[00:13:32.000 --> 00:13:34.000]  保羅強調這些
[00:13:34.000 --> 00:13:36.000]  某程度是回應當時猶太人的自負
[00:13:36.000 --> 00:13:38.000]  當時的猶太人
[00:13:38.000 --> 00:13:40.000]  會覺得
[00:13:40.000 --> 00:13:42.000]  因為他們有
[00:13:42.000 --> 00:13:44.000]  阿伯拉罕的血源
[00:13:44.000 --> 00:13:46.000]  因為他們有舊約的律法
[00:13:46.000 --> 00:13:48.000]  他們懂得舊約的律法
[00:13:48.000 --> 00:13:50.000]  所以他們比其他人
[00:13:50.000 --> 00:13:52.000]  外邦的人更加優越
[00:13:52.000 --> 00:13:54.000]  如果你看福音書
[00:13:54.000 --> 00:13:56.000]  都知道
[00:13:56.000 --> 00:13:58.000]  有一段耶穌說
[00:13:58.000 --> 00:14:00.000]  食物是不會給狗吃的
[00:14:00.000 --> 00:14:02.000]  其實耶穌在那裡
[00:14:02.000 --> 00:14:04.000]  是引用當時猶太人的說法
[00:14:04.000 --> 00:14:06.000]  覺得外邦人
[00:14:06.000 --> 00:14:08.000]  好像狗一樣
[00:14:08.000 --> 00:14:10.000]  記住猶太人看狗
[00:14:10.000 --> 00:14:12.000]  就不像我們看狗一樣可愛
[00:14:12.000 --> 00:14:14.000]  記住這些是流浪狗
[00:14:14.000 --> 00:14:16.000]  看外邦人是一些
[00:14:16.000 --> 00:14:18.000]  不好的東西
[00:14:18.000 --> 00:14:20.000]  保羅首先這裡
[00:14:20.000 --> 00:14:22.000]  要解構猶太人的想法
[00:14:22.000 --> 00:14:24.000]  因為他有阿伯拉罕的血源
[00:14:24.000 --> 00:14:26.000]  DNA在那裡
[00:14:26.000 --> 00:14:28.000]  所以他比外邦人優越
[00:14:28.000 --> 00:14:30.000]  第九節
[00:14:30.000 --> 00:14:32.000]  他繼續說
[00:14:32.000 --> 00:14:34.000]  這個例子
[00:14:34.000 --> 00:14:36.000]  以撒瑪利和以撒
[00:14:36.000 --> 00:14:38.000]  這個例子
[00:14:38.000 --> 00:14:40.000]  到第十節的時候
[00:14:40.000 --> 00:14:42.000]  保羅說第二個例子
[00:14:42.000 --> 00:14:44.000]  利伯加
[00:14:44.000 --> 00:14:46.000]  利伯加是以撒的妻子
[00:14:46.000 --> 00:14:48.000]  記住
[00:14:48.000 --> 00:14:50.000]  阿伯拉罕和撒拉生了以撒
[00:14:50.000 --> 00:14:52.000]  於是以撒和利伯加
[00:14:52.000 --> 00:14:54.000]  生了阿葛和
[00:14:54.000 --> 00:14:56.000]  以素
[00:14:56.000 --> 00:14:58.000]  兩個例子
[00:14:58.000 --> 00:15:00.000]  以撒和以撒瑪利
[00:15:00.000 --> 00:15:02.000]  是一個例子
[00:15:02.000 --> 00:15:04.000]  現在他要提第二個例子
[00:15:04.000 --> 00:15:06.000]  以撒的兩個兒子
[00:15:06.000 --> 00:15:08.000]  以素和阿葛
[00:15:08.000 --> 00:15:10.000]  這個例子代表了什麼呢?
[00:15:10.000 --> 00:15:12.000]  第十節不但如此
[00:15:12.000 --> 00:15:14.000]  在利伯加
[00:15:14.000 --> 00:15:16.000]  從一個人就是我們的祖宗懷了忍
[00:15:16.000 --> 00:15:18.000]  因為在
[00:15:18.000 --> 00:15:20.000]  阿伯拉罕的那個例子
[00:15:20.000 --> 00:15:22.000]  以撒和以撒瑪利
[00:15:22.000 --> 00:15:24.000]  是兩個不同的母親
[00:15:24.000 --> 00:15:26.000]  這裡就不同了
[00:15:26.000 --> 00:15:28.000]  同一個母親
[00:15:28.000 --> 00:15:30.000]  也是利伯加生的
[00:15:30.000 --> 00:15:32.000]  以撒和以素
[00:15:32.000 --> 00:15:34.000]  而且不但同一個母親
[00:15:34.000 --> 00:15:36.000]  生子還活有
[00:15:36.000 --> 00:15:38.000]  生下來善惡還活有
[00:15:38.000 --> 00:15:40.000]  做出來只因為要顯明神所挑選人的旨意
[00:15:40.000 --> 00:15:42.000]  十二節神對利伯加說
[00:15:42.000 --> 00:15:44.000]  將來大忌要服事少
[00:15:44.000 --> 00:15:46.000]  將來大忌要服事少
[00:15:46.000 --> 00:15:48.000]  不但以素和阿葛
[00:15:48.000 --> 00:15:50.000]  是同一個父親
[00:15:50.000 --> 00:15:52.000]  是同一個父親
[00:15:52.000 --> 00:15:54.000]  是同一個母親
[00:15:54.000 --> 00:15:56.000]  同時又生出來
[00:15:56.000 --> 00:15:58.000]  是媽媽生的
[00:15:58.000 --> 00:16:00.000]  媽媽生出來後
[00:16:00.000 --> 00:16:02.000]  神又特意挑選
[00:16:02.000 --> 00:16:04.000]  小的
[00:16:04.000 --> 00:16:06.000]  小的指阿葛
[00:16:06.000 --> 00:16:08.000]  大的指以素
[00:16:08.000 --> 00:16:10.000]  總之
[00:16:10.000 --> 00:16:12.000]  神的旨意
[00:16:12.000 --> 00:16:14.000]  阿葛
