
[00:00:00.000 --> 00:00:05.000]  實踐生命第二講
[00:02:17.000 --> 00:02:21.000]  教會參政的層次和抉擇
[00:02:21.000 --> 00:02:23.000]  講完有時間整
[00:02:23.000 --> 00:02:27.000]  我才補回為什麼我們教會要參與政治
[00:02:27.000 --> 00:02:30.000]  如果你覺得教會不應該參與政治
[00:02:30.000 --> 00:02:31.000]  你忍住先
[00:02:31.000 --> 00:02:34.000]  遲些我才說服你
[00:02:34.000 --> 00:02:40.000]  教會參與政治當然就是教會的社會責任的一種表現
[00:02:40.000 --> 00:02:42.000]  Social responsibility
[00:02:42.000 --> 00:02:47.000]  社會的責任可以平和的方式進行
[00:02:47.000 --> 00:02:51.000]  比如社會的福利
[00:02:51.000 --> 00:02:54.000]  或者對人的衣食住人的關顧
[00:02:54.000 --> 00:02:58.000]  各方面社區的教會大家都知道
[00:02:58.000 --> 00:03:01.000]  我們試試講教會再進一步一點
[00:03:01.000 --> 00:03:03.000]  在政治層次裏面
[00:03:03.000 --> 00:03:05.000]  因為我覺得社會的責任
[00:03:05.000 --> 00:03:07.000]  不講政治層次的參與
[00:03:07.000 --> 00:03:11.000]  根本就不算真的有一個負責任的參與
[00:03:11.000 --> 00:03:15.000]  因為大家知道社會上發生大部份的事
[00:03:15.000 --> 00:03:17.000]  一直追上去就是政治問題
[00:03:17.000 --> 00:03:23.000]  你和一個學生補習
[00:03:23.000 --> 00:03:25.000]  很簡單
[00:03:25.000 --> 00:03:27.000]  那個學生沒心機讀書
[00:03:27.000 --> 00:03:29.000]  有個個別的問題
[00:03:29.000 --> 00:03:31.000]  你覺得很灰心
[00:03:31.000 --> 00:03:34.000]  你想幫他做一個勤力的學生
[00:03:34.000 --> 00:03:36.000]  這個學生告訴你讀書有什麼用
[00:03:36.000 --> 00:03:38.000]  死捱死背課
[00:03:38.000 --> 00:03:40.000]  背完那些東西將來找不到吃
[00:03:40.000 --> 00:03:42.000]  你覺得他這樣不行
[00:03:42.000 --> 00:03:45.000]  於是你要教他做人
[00:03:45.000 --> 00:03:47.000]  教他學好
[00:03:47.000 --> 00:03:49.000]  教他讀聖賢書
[00:03:49.000 --> 00:03:51.000]  他真的聽到你說
[00:03:51.000 --> 00:03:53.000]  誰知道會考就不合格
[00:03:53.000 --> 00:03:55.000]  因為他沒讀過那本書
[00:03:55.000 --> 00:03:57.000]  你問他為什麼不合格
[00:03:57.000 --> 00:03:59.000]  他回來找你
[00:03:59.000 --> 00:04:01.000]  你愛他但幫不到他
[00:04:01.000 --> 00:04:06.000]  於是你發覺原來不是這個男生的家庭
[00:04:06.000 --> 00:04:08.000]  或者他自己個人的問題
[00:04:08.000 --> 00:04:11.000]  是整個學校都逼到他這樣
[00:04:11.000 --> 00:04:13.000]  於是你找他先生
[00:04:13.000 --> 00:04:15.000]  先生說都不關我的事
[00:04:15.000 --> 00:04:16.000]  我都不想的
[00:04:16.000 --> 00:04:18.000]  我要跟著他去考課程
[00:04:18.000 --> 00:04:20.000]  要這樣出題目給他
[00:04:20.000 --> 00:04:22.000]  要學足會考的課程
[00:04:22.000 --> 00:04:24.000]  於是你發現原來不只是先生
[00:04:24.000 --> 00:04:26.000]  原來校長逼他
[00:04:26.000 --> 00:04:28.000]  於是你找校長
[00:04:28.000 --> 00:04:30.000]  校長說我都沒辦法
[00:04:30.000 --> 00:04:32.000]  你以為我想的嗎
[00:04:32.000 --> 00:04:34.000]  我都有理想的
[00:04:34.000 --> 00:04:36.000]  我做這麼多來是校長
[00:04:36.000 --> 00:04:38.000]  因為我要學校
[00:04:38.000 --> 00:04:40.000]  學生去考試合格才行
[00:04:40.000 --> 00:04:41.000]  公開考試
[00:04:41.000 --> 00:04:42.000]  年年都不合格
[00:04:42.000 --> 00:04:44.000]  沒有學生來
[00:04:44.000 --> 00:04:47.000]  差則就是連學校都要關門
[00:04:47.000 --> 00:04:50.000]  好一點的聲譽掃地
[00:04:50.000 --> 00:04:52.000]  於是由那個標準衡量
[00:04:52.000 --> 00:04:54.000]  找一個學生去逼他考得很成績
[00:04:54.000 --> 00:04:58.000]  於是發現原來是整個教育制度的問題
[00:04:58.000 --> 00:05:00.000]  於是你搖動教育制度
[00:05:00.000 --> 00:05:05.000]  你發現你搖動整個政治架構
[00:05:05.000 --> 00:05:09.000]  每件小事你一追進去
[00:05:09.000 --> 00:05:12.000]  你發現到最後有一個銅牆鐵壁
[00:05:12.000 --> 00:05:14.000]  一個學生而事
[00:05:14.000 --> 00:05:16.000]  關乎一個傷殘的人
[00:05:16.000 --> 00:05:20.000]  或者很可憐的隔壁沒錢吃飯的婆婆
[00:05:20.000 --> 00:05:22.000]  你一人不幫他
[00:05:22.000 --> 00:05:24.000]  一幫他一走過去
[00:05:24.000 --> 00:05:27.000]  你發現又碰到一個整個制度的銅牆鐵壁
[00:05:27.000 --> 00:05:29.000]  可能是福利制度
[00:05:29.000 --> 00:05:30.000]  可能是退休制度
[00:05:30.000 --> 00:05:31.000]  可能是勞工制度
[00:05:31.000 --> 00:05:32.000]  可能是經濟制度
[00:05:32.000 --> 00:05:34.000]  可能是教育制度
[00:05:34.000 --> 00:05:36.000]  可能是一個傳理
[00:05:36.000 --> 00:05:39.000]  或者傳播界的一個制度
[00:05:39.000 --> 00:05:42.000]  傳播界的制度後面原來是一個商業的制度
[00:05:42.000 --> 00:05:43.000]  大家明白嗎?
[00:05:43.000 --> 00:05:45.000]  到處碰見一個整個制度
[00:05:45.000 --> 00:05:47.000]  於是要和這個制度硬碰
[00:05:47.000 --> 00:05:48.000]  或者要軟碰
[00:05:48.000 --> 00:05:50.000]  總之要搖動制度的時候
[00:05:50.000 --> 00:05:53.000]  你就要有一個群體的方式去燃燒它
[00:05:53.000 --> 00:05:55.000]  不知道大家聽到我講到這裡
[00:05:55.000 --> 00:05:57.000]  你們明白我想講什麼嗎?
[00:05:57.000 --> 00:06:03.000]  我覺得如果那個基督徒
[00:06:03.000 --> 00:06:05.000]  他經常告訴人
[00:06:05.000 --> 00:06:08.000]  基督徒可以個人參政
[00:06:08.000 --> 00:06:12.000]  就不應該群體參政
[00:06:12.000 --> 00:06:13.000]  我相信那些人
[00:06:13.000 --> 00:06:17.000]  肯定沒有試過真的下過功夫下過水
[00:06:17.000 --> 00:06:24.000]  去濕過身去幫過這些社會的責任
[00:06:24.000 --> 00:06:28.000]  碰過就知道根本一個人搖不動的
[00:06:28.000 --> 00:06:30.000]  你不是整個群體去對抗群體的時候
[00:06:30.000 --> 00:06:31.000]  根本沒有可能
[00:06:31.000 --> 00:06:32.000]  你試一下你自己一個人怎麼搖動
[00:06:32.000 --> 00:06:34.000]  怎麼搖動教育制度
[00:06:34.000 --> 00:06:36.000]  用什麼方法搖動一個人
[00:06:36.000 --> 00:06:38.000]  一個人的校長也搖不動
[00:06:38.000 --> 00:06:40.000]  校長是一個群體
[00:06:40.000 --> 00:06:42.000]  如果是基督徒或者政治基督徒
[00:06:42.000 --> 00:06:44.000]  群體有他的意識形態
[00:06:44.000 --> 00:06:45.000]  有他的價值觀
[00:06:45.000 --> 00:06:46.000]  他沒有
[00:06:46.000 --> 00:06:49.000]  所以要搖動一個制度
[00:06:49.000 --> 00:06:52.000]  要一個制度一個群體去搖動它
[00:06:52.000 --> 00:06:55.000]  我不相信一個個人參政
[00:06:55.000 --> 00:06:57.000]  可以解決這些問題
[00:06:57.000 --> 00:06:58.000]  當然了
[00:06:58.000 --> 00:07:00.000]  你個人做到議員就搞定
[00:07:00.000 --> 00:07:01.000]  你以為做議員就搞定這麼簡單嗎?
[00:07:01.000 --> 00:07:03.000]  議員去派單
[00:07:03.000 --> 00:07:04.000]  這次議員傳福音
[00:07:04.000 --> 00:07:05.000]  傳福音他們會改好
[00:07:05.000 --> 00:07:06.000]  不是這麼簡單
[00:07:06.000 --> 00:07:07.000]  制度是制度
[00:07:07.000 --> 00:07:08.000]  議員是議員
[00:07:08.000 --> 00:07:12.000]  很多很愛主的議員上到去那裡
[00:07:12.000 --> 00:07:15.000]  一樣有他自己一定的困難
[00:07:15.000 --> 00:07:17.000]  他做不到他自己信仰
[00:07:17.000 --> 00:07:18.000]  想能夠做的事
[00:07:18.000 --> 00:07:20.000]  這個在政治學上
[00:07:20.000 --> 00:07:22.000]  是一個所謂public morality
[00:07:22.000 --> 00:07:24.000]  和private morality的不同
[00:07:24.000 --> 00:07:26.000]  大家都明白
[00:07:26.000 --> 00:07:31.000]  他做了一個政治人的時候
[00:07:31.000 --> 00:07:34.000]  他就不是他自己個人決策
[00:07:34.000 --> 00:07:36.000]  因為如果他不是做政治人
[00:07:36.000 --> 00:07:37.000]  我決策
[00:07:37.000 --> 00:07:38.000]  我做這件事
[00:07:38.000 --> 00:07:40.000]  我蝕得起我就做
[00:07:40.000 --> 00:07:43.000]  我願意負擔承擔我就做
[00:07:43.000 --> 00:07:45.000]  我現在我不讀這間學校
[00:07:45.000 --> 00:07:46.000]  我不打這份工
[00:07:46.000 --> 00:07:48.000]  我少點工資就算了
[00:07:48.000 --> 00:07:50.000]  但是當一個政治人站在那裡做區議員
[00:07:50.000 --> 00:07:52.000]  他決定的事情
[00:07:52.000 --> 00:07:54.000]  不是他自己一個負責任
[00:07:54.000 --> 00:07:55.000]  他決定了那件事
[00:07:55.000 --> 00:07:58.000]  整個村子那幾萬人受影響
[00:07:58.000 --> 00:08:01.000]  那幾萬人
[00:08:01.000 --> 00:08:03.000]  他應不應該為了你自己
[00:08:03.000 --> 00:08:06.000]  那個個人的信仰價值
[00:08:06.000 --> 00:08:08.000]  而拿幾萬人來陪你呢
[00:08:08.000 --> 00:08:10.000]  你做不出這件事
[00:08:10.000 --> 00:08:11.000]  你都不應該這樣做
[00:08:11.000 --> 00:08:12.000]  大家明白嗎
[00:08:12.000 --> 00:08:13.000]  這個叫public morality
[00:08:13.000 --> 00:08:16.000]  就是公開的道德判斷
[00:08:16.000 --> 00:08:18.000]  和私人道德判斷可能不同
[00:08:18.000 --> 00:08:20.000]  你問他自己怎麼看
[00:08:20.000 --> 00:08:22.000]  他可能做A
[00:08:22.000 --> 00:08:23.000]  但是他站上去坐
[00:08:23.000 --> 00:08:26.000]  坐上議員的位置的時候
[00:08:26.000 --> 00:08:27.000]  他會做B
[00:08:27.000 --> 00:08:28.000]  不是表示他虛偽
[00:08:28.000 --> 00:08:29.000]  而是他角色不同了
[00:08:29.000 --> 00:08:31.000]  他就不能做A
[00:08:31.000 --> 00:08:34.000]  譬如一個議員
[00:08:34.000 --> 00:08:37.000]  他覺得他對整個社會角度
[00:08:37.000 --> 00:08:39.000]  真的建一個廟
[00:08:39.000 --> 00:08:41.000]  是對整個新村
[00:08:41.000 --> 00:08:42.000]  整個村子
[00:08:42.000 --> 00:08:45.000]  是有一個政治社會上的安頓的作用的話
[00:08:45.000 --> 00:08:47.000]  他可能作為基督徒議員
[00:08:47.000 --> 00:08:49.000]  他舉手贊成建那個廟
[00:08:49.000 --> 00:08:51.000]  下了回家
[00:08:51.000 --> 00:08:52.000]  他就能建了
[00:08:52.000 --> 00:08:53.000]  祈禱求神
[00:08:53.000 --> 00:08:55.000]  但最多是建不成
[00:08:55.000 --> 00:08:56.000]  你聽到沒有
[00:08:56.000 --> 00:08:57.000]  所以一個人
[00:08:57.000 --> 00:08:58.000]  我從來都想不明白
[00:08:58.000 --> 00:09:00.000]  為什麼一個人可以參政
[00:09:00.000 --> 00:09:03.000]  就能改變這個社會
[00:09:03.000 --> 00:09:06.000]  希望大家不會覺得我太過極端
[00:09:06.000 --> 00:09:07.000]  但我覺得
[00:09:07.000 --> 00:09:08.000]  這樣說的時候
[00:09:08.000 --> 00:09:10.000]  我希望真的下水做下
[00:09:10.000 --> 00:09:12.000]  就知道個人做不做到
[00:09:12.000 --> 00:09:15.000]  或者你嫁一個家教部長
[00:09:15.000 --> 00:09:18.000]  可能在家裡淹到改遺址
[00:09:18.000 --> 00:09:24.000]  教會作為一個整體的參與
[00:09:24.000 --> 00:09:26.000]  會發生什麼問題呢
[00:09:26.000 --> 00:09:29.000]  我想稍微簡單交代一下
[00:09:29.000 --> 00:09:30.000]  我們休息
[00:09:30.000 --> 00:09:32.000]  然後我們回來再說深入一點
[00:09:32.000 --> 00:09:36.000]  牽涉最大的問題就是
[00:09:36.000 --> 00:09:40.000]  政治參與的多元性和一致性的問題
[00:09:40.000 --> 00:09:41.000]  為什麼呢
[00:09:41.000 --> 00:09:43.000]  什麼叫多元性和一致性呢
[00:09:43.000 --> 00:09:48.000]  就是在一件政治問題上
[00:09:48.000 --> 00:09:50.000]  有兩方面的多元性
[00:09:50.000 --> 00:09:51.000]  第一
[00:09:51.000 --> 00:09:54.000]  在同一件政治問題裡
[00:09:54.000 --> 00:09:55.000]  可能不同的看法
[00:09:55.000 --> 00:09:57.000]  產生了不同的答案
[00:09:57.000 --> 00:09:59.000]  不同的希望要求
[00:09:59.000 --> 00:10:01.000]  這件事呢
[00:10:01.000 --> 00:10:04.000]  有一些比較中性的政治問題
[00:10:04.000 --> 00:10:06.000]  你會發覺會是這樣
[00:10:06.000 --> 00:10:10.000]  幾個區議員競選的時候
[00:10:10.000 --> 00:10:13.000]  幾個都不同的看法
[00:10:13.000 --> 00:10:16.000]  誰對誰錯
[00:10:16.000 --> 00:10:18.000]  很難說誰對誰錯
[00:10:18.000 --> 00:10:21.000]  可能真理上都沒有誰對誰錯
[00:10:21.000 --> 00:10:23.000]  只不過大家估計
[00:10:23.000 --> 00:10:25.000]  因為他估計這個區
[00:10:25.000 --> 00:10:27.000]  那些人是這樣想的
[00:10:27.000 --> 00:10:29.000]  他們需要這些東西
[00:10:29.000 --> 00:10:31.000]  於是我覺得我做這些東西給他們
[00:10:31.000 --> 00:10:33.000]  就能為這個區做得最好
[00:10:33.000 --> 00:10:34.000]  我不認為這樣
[00:10:34.000 --> 00:10:37.000]  於是他認為可以用另一種方法去做
[00:10:37.000 --> 00:10:41.000]  這兩者之間可能都是同樣希望
[00:10:41.000 --> 00:10:46.000]  在道德上都是好心地為這個區做好事
[00:10:46.000 --> 00:10:48.000]  但做出來的方法是不同的
[00:10:48.000 --> 00:10:52.000]  分別不是道德上的分別
[00:10:52.000 --> 00:10:54.000]  一個好人一點一個壞人一點
[00:10:54.000 --> 00:10:56.000]  更加不是一個靈性的分別
[00:10:56.000 --> 00:10:58.000]  不是一個比較熟悉的人
[00:10:58.000 --> 00:10:59.000]  或者沒有熟悉的人
[00:10:59.000 --> 00:11:01.000]  是一個技術的分別
[00:11:01.000 --> 00:11:06.000]  或者可以說是對於社會的估計
[00:11:06.000 --> 00:11:08.000]  一個評估的分別
[00:11:08.000 --> 00:11:10.000]  大家聽得明白嗎
[00:11:10.000 --> 00:11:12.000]  在這個決策上
[00:11:12.000 --> 00:11:14.000]  所以在政治問題上
[00:11:14.000 --> 00:11:16.000]  很多時候大家有不同的看法
[00:11:16.000 --> 00:11:18.000]  不一定等於道德的問題
[00:11:18.000 --> 00:11:20.000]  很多時候我們說這個壞人這個好人
[00:11:20.000 --> 00:11:23.000]  這個奸人這個忠的
[00:11:23.000 --> 00:11:25.000]  政治上沒有這麼簡單
[00:11:25.000 --> 00:11:27.000]  那時候兩個都是忠的
[00:11:27.000 --> 00:11:29.000]  但兩個提出完全相反的意見
[00:11:29.000 --> 00:11:31.000]  因為大家對時代的估計不同
[00:11:31.000 --> 00:11:33.000]  大家明白了吧
[00:11:33.000 --> 00:11:38.000]  在另外一面有什麼不同呢
[00:11:38.000 --> 00:11:43.000]  在聖經的看法裡也有不同
[00:11:43.000 --> 00:11:47.000]  因為聖經其實有很豐富的內涵
[00:11:47.000 --> 00:11:50.000]  聖經裡有很多原則
[00:11:50.000 --> 00:11:55.000]  有些和另外一個原則
[00:11:55.000 --> 00:12:00.000]  在同一件事上可能產生完全相反的看法
[00:12:00.000 --> 00:12:02.000]  兩個都是聖經的原則
[00:12:02.000 --> 00:12:04.000]  聖經有愛的原則
[00:12:04.000 --> 00:12:06.000]  有公義的原則
[00:12:06.000 --> 00:12:08.000]  在這個時間裡
[00:12:08.000 --> 00:12:11.000]  是不是應該實行比較嚴厲的做法
[00:12:11.000 --> 00:12:14.000]  去處理一個社會的問題呢
[00:12:14.000 --> 00:12:16.000]  從愛的原則來說就不好
[00:12:16.000 --> 00:12:18.000]  從公義的原則來說就好了
[00:12:18.000 --> 00:12:22.000]  因為如果不嚴厲就更多人犯這個錯誤
[00:12:22.000 --> 00:12:24.000]  但從愛的原則來說
[00:12:24.000 --> 00:12:29.000]  我們沒有權逼別人去過這樣的生活
[00:12:29.000 --> 00:12:31.000]  所以從另一個角度來說
[00:12:31.000 --> 00:12:34.000]  每一個人和聖經出發都可以產生不同的答案
[00:12:34.000 --> 00:12:37.000]  所以我想給大家一個很簡單的觀念
[00:12:37.000 --> 00:12:42.000]  在政治決策上有很多的多元性
[00:12:42.000 --> 00:12:46.000]  不同的聖經的立場可以出發不同的答案
[00:12:46.000 --> 00:12:49.000]  在同一個政治問題裡
[00:12:49.000 --> 00:12:51.000]  很多人有不同的估計
[00:12:51.000 --> 00:12:52.000]  產生不同的答案
[00:12:52.000 --> 00:12:54.000]  所以兩個多元性一起大家可以看到
[00:12:54.000 --> 00:12:56.000]  有很多的組合
[00:12:56.000 --> 00:12:58.000]  可以有很多種的結果
[00:12:58.000 --> 00:13:00.000]  在這樣的情況下
[00:13:00.000 --> 00:13:02.000]  一個普通的政治決策
[00:13:02.000 --> 00:13:05.000]  實在有種很強的多元性
[00:13:05.000 --> 00:13:06.000]  那怎麼辦呢
[00:13:06.000 --> 00:13:08.000]  教會問題就來了
[00:13:08.000 --> 00:13:11.000]  教會要在一個政治問題上
[00:13:11.000 --> 00:13:14.000]  採取一個一致的立場的話
[00:13:14.000 --> 00:13:16.000]  怎麼做呢
[00:13:16.000 --> 00:13:18.000]  沒有的了
[00:13:18.000 --> 00:13:20.000]  沒有的了
[00:13:20.000 --> 00:13:26.000]  所以我們看到教會就是一種多元性和一致的立場之間的壓力
[00:13:26.000 --> 00:13:30.000]  那我們就拿一個簡單的答案
[00:13:30.000 --> 00:13:32.000]  簡單的答案就是
[00:13:32.000 --> 00:13:34.000]  問題是現在的我們圈子
[00:13:34.000 --> 00:13:39.000]  如果是聖經的真理的範圍之內
[00:13:39.000 --> 00:13:44.000]  我們就說這個是教會必須要一致的做的
[00:13:44.000 --> 00:13:47.000]  邏輯就是因為在這個圈子裡
[00:13:47.000 --> 00:13:51.000]  如果有一些政治的事件發生
[00:13:51.000 --> 00:13:56.000]  那件事是衝突了聖經裡面所教導的真理的話
[00:13:56.000 --> 00:14:02.000]  那麼教會作為服膺教訓聖經的信仰群體
[00:14:02.000 --> 00:14:06.000]  就一致的去對抗這個做法
[00:14:06.000 --> 00:14:07.000]  明白了嗎
[00:14:07.000 --> 00:14:08.000]  好了
[00:14:08.000 --> 00:14:11.000]  就是說這個社會發生了
[00:14:11.000 --> 00:14:15.000]  是宗教封鎖的
[00:14:15.000 --> 00:14:17.000]  不准人信耶穌的
[00:14:17.000 --> 00:14:19.000]  那整個教會就可以去反對了
[00:14:19.000 --> 00:14:20.000]  為什麼呢
[00:14:20.000 --> 00:14:21.000]  因為這是信仰的問題
[00:14:21.000 --> 00:14:22.000]  大家明白了嗎
[00:14:22.000 --> 00:14:24.000]  當然這個是最極端的
[00:14:24.000 --> 00:14:26.000]  但是可以再鬆一點的
[00:14:26.000 --> 00:14:29.000]  譬如說這是一個極權的社會
[00:14:29.000 --> 00:14:34.000]  是完全沒有人權和個人的生命
[00:14:34.000 --> 00:14:35.000]  完全沒有保障的
[00:14:35.000 --> 00:14:37.000]  那麼教會就要反對
[00:14:37.000 --> 00:14:39.000]  或者在南非裡面
[00:14:39.000 --> 00:14:43.000]  這個政治上頒布了的決策
[00:14:43.000 --> 00:14:49.000]  使得種族之間有一種價值上的差距
[00:14:49.000 --> 00:14:51.000]  被排斥的
[00:14:51.000 --> 00:14:54.000]  教會認為在聖經的信仰裡面
[00:14:54.000 --> 00:14:56.000]  人在神面前是平等的
[00:14:56.000 --> 00:14:57.000]  不論他什麼膚色
[00:14:57.000 --> 00:14:59.000]  都應該享有同樣的權利
[00:14:59.000 --> 00:15:02.000]  於是教會就可以一致的反對
[00:15:02.000 --> 00:15:03.000]  大家明白了嗎
[00:15:03.000 --> 00:15:05.000]  所以就是說
[00:15:05.000 --> 00:15:09.000]  浸信會反對
[00:15:09.000 --> 00:15:12.000]  可以整個教會去反對這件事
[00:15:12.000 --> 00:15:14.000]  再鬆一點的
[00:15:14.000 --> 00:15:15.000]  再闊一點的
[00:15:15.000 --> 00:15:17.000]  在民主或者是我們說的
[00:15:17.000 --> 00:15:19.000]  政治價值的基本條件上
[00:15:19.000 --> 00:15:21.000]  如果是聖經所能夠保護的
[00:15:21.000 --> 00:15:24.000]  那麼今天當然不是我們要說的話題了
[00:15:24.000 --> 00:15:29.000]  我們說民主和法治人權這三樣東西
[00:15:29.000 --> 00:15:31.000]  是聖經肯定
[00:15:31.000 --> 00:15:34.000]  我們教會信仰裡面肯定要去持守
[00:15:34.000 --> 00:15:37.000]  和堅持擁護的
[00:15:37.000 --> 00:15:39.000]  如果一個政府
[00:15:39.000 --> 00:15:40.000]  在這些事上
[00:15:40.000 --> 00:15:42.000]  是突破了這種標準
[00:15:42.000 --> 00:15:44.000]  降低了這種標準
[00:15:44.000 --> 00:15:49.000]  於是我們看到政府裡面的人民的人權
[00:15:49.000 --> 00:15:51.000]  和民主和法治受到
[00:15:51.000 --> 00:15:53.000]  是一種傷害的話
[00:15:53.000 --> 00:15:55.000]  教會也可以同時的
[00:15:55.000 --> 00:15:57.000]  起來表達
[00:15:57.000 --> 00:15:59.000]  所以呢
[00:15:59.000 --> 00:16:02.000]  遊行的時候的橫幅寫著
[00:16:02.000 --> 00:16:04.000]  基督徒
[00:16:04.000 --> 00:16:07.000]  甚至可以北角宣道會都可以的
[00:16:07.000 --> 00:16:08.000]  怕不怕呢
[00:16:08.000 --> 00:16:09.000]  我覺得不怕
[00:16:09.000 --> 00:16:12.000]  因為這件事是信仰範圍之內
[00:16:12.000 --> 00:16:13.000]  所以我們說
[00:16:13.000 --> 00:16:15.000]  信仰範圍之內的東西
[00:16:15.000 --> 00:16:19.000]  可以由整體有一個一致性的選擇
[00:16:19.000 --> 00:16:22.000]  因為它違反了基本的條件
[00:16:22.000 --> 00:16:23.000]  但是如果這個範圍以外
[00:16:23.000 --> 00:16:24.000]  還有很多政治決策
[00:16:24.000 --> 00:16:25.000]  譬如什麼呢
[00:16:25.000 --> 00:16:27.000]  北角區選三個區議員
[00:16:27.000 --> 00:16:29.000]  誰選他
[00:16:29.000 --> 00:16:31.000]  希望他做呢
[00:16:31.000 --> 00:16:33.000]  那麼這三樣就不是
[00:16:33.000 --> 00:16:35.000]  可以說不算是
[00:16:35.000 --> 00:16:37.000]  是違反了
[00:16:37.000 --> 00:16:39.000]  三個人都不是違反了聖經的立場
[00:16:39.000 --> 00:16:40.000]  大家明白嗎
[00:16:40.000 --> 00:16:41.000]  不過呢
[00:16:41.000 --> 00:16:43.000]  他有一種所謂的政治決策上的多元性
[00:16:43.000 --> 00:16:45.000]  在那裡呢
[00:16:45.000 --> 00:16:46.000]  教會呢
[00:16:46.000 --> 00:16:47.000]  就不能夠呢
[00:16:47.000 --> 00:16:50.000]  以一個單位的群體
[00:16:50.000 --> 00:16:52.000]  作出一個支持
[00:16:52.000 --> 00:16:54.000]  或者是反對的立場
[00:16:54.000 --> 00:16:55.000]  大家明白嗎
[00:16:55.000 --> 00:16:57.000]  大家聽得清楚嗎
[00:16:57.000 --> 00:16:58.000]  教會就
[00:16:58.000 --> 00:17:00.000]  我就覺得十九不適宜說
[00:17:00.000 --> 00:17:03.000]  我們一起去支持這個區議員
[00:17:03.000 --> 00:17:05.000]  競選做這個區議員
[00:17:05.000 --> 00:17:09.000]  那個分別不是一個真理上的分別
[00:17:09.000 --> 00:17:12.000]  是一個政治價值選擇上
[00:17:12.000 --> 00:17:14.000]  和決策上的分別
[00:17:14.000 --> 00:17:15.000]  那個呢
[00:17:15.000 --> 00:17:17.000]  我相信教會應該容許有多元性
[00:17:17.000 --> 00:17:19.000]  教會應該容許有多元性
[00:17:19.000 --> 00:17:21.000]  那麼在這裡呢
[00:17:21.000 --> 00:17:23.000]  我也相信另外一個要留意的
[00:17:23.000 --> 00:17:26.000]  就是基督徒的群體和地方教會有些不同
[00:17:26.000 --> 00:17:28.000]  基督徒的群體
[00:17:28.000 --> 00:17:31.000]  是為了一個目的而組成的
[00:17:31.000 --> 00:17:33.000]  突破
[00:17:33.000 --> 00:17:35.000]  是為了香港年輕人的思想
[00:17:35.000 --> 00:17:38.000]  生活和信仰而組成的
[00:17:38.000 --> 00:17:41.000]  所以當天他參與突破這個群體的時候
[00:17:41.000 --> 00:17:43.000]  他就已經決定
[00:17:43.000 --> 00:17:46.000]  是為了這個共同的目的而做的了
