
[00:00:00.000 --> 00:00:09.000]  各位觀眾 今天是第二次講十誡的第三誡
[00:02:22.000 --> 00:02:25.000]  在那個地方人就在那裏與上帝相遇
[00:02:25.000 --> 00:02:29.000]  所以名字對於以色列人來說
[00:02:29.000 --> 00:02:32.000]  對於上帝的選民來說是很重要的
[00:02:32.000 --> 00:02:36.000]  我再問 上帝有名字嗎?
[00:02:36.000 --> 00:02:40.000]  原來在古代是不知道他的名字
[00:02:40.000 --> 00:02:42.000]  不是說不知道他拜哪位神
[00:02:42.000 --> 00:02:44.000]  就是他真正的名字是甚麼呢?
[00:02:44.000 --> 00:02:46.000]  是不知道的
[00:02:46.000 --> 00:02:50.000]  在《新命紀》第十二章第五節
[00:02:50.000 --> 00:02:53.000]  上帝曾經這樣說
[00:02:53.000 --> 00:02:56.000]  「你們的上帝從你們的各支派
[00:02:56.000 --> 00:03:01.000]  選擇何處為立他名的居所
[00:03:01.000 --> 00:03:04.000]  你們就當往那裏求名」
[00:03:04.000 --> 00:03:09.000]  立他名 即是有他的名的居所在那裏祈求他
[00:03:09.000 --> 00:03:11.000]  所以名字就很重要
[00:03:11.000 --> 00:03:19.000]  這亦是摩西問耶和華上帝叫甚麼名字
[00:03:19.000 --> 00:03:21.000]  亞各第一次問
[00:03:21.000 --> 00:03:25.000]  就問上帝你叫甚麼名字
[00:03:25.000 --> 00:03:28.000]  他是稱呼一個神 爾萊恩的神
[00:03:28.000 --> 00:03:30.000]  但他不知道他叫甚麼名字
[00:03:30.000 --> 00:03:34.000]  上帝就問 何必問名字呢?
[00:03:34.000 --> 00:03:36.000]  到摩西了 過了幾百年後
[00:03:36.000 --> 00:03:39.000]  又再問 你叫甚麼名字?
[00:03:39.000 --> 00:03:41.000]  原來是不知道的
[00:03:41.000 --> 00:03:43.000]  是不知道名字的
[00:03:43.000 --> 00:03:45.000]  只知道一個神
[00:03:45.000 --> 00:03:47.000]  一個當時的閃爍大叫的神
[00:03:47.000 --> 00:03:49.000]  不知道是甚麼名字
[00:03:49.000 --> 00:03:52.000]  現在到了他們出埃及的時候
[00:03:52.000 --> 00:03:54.000]  神就跟他們說
[00:03:54.000 --> 00:03:58.000]  「選擇何處為立他名」
[00:03:58.000 --> 00:04:01.000]  你用名字去立那個居所
[00:04:01.000 --> 00:04:04.000]  他們就可以在那裏求告他
[00:04:04.000 --> 00:04:07.000]  所以他的名在哪裏呢?
[00:04:07.000 --> 00:04:12.000]  當時他的名最早就出現在事件的地方
[00:04:12.000 --> 00:04:16.000]  所以很早期他們就在那裏立一個祭壇
[00:04:16.000 --> 00:04:20.000]  去敬拜耶和華
[00:04:20.000 --> 00:04:22.000]  無名而有名
[00:04:22.000 --> 00:04:27.000]  這就是當時的以色列人的矛盾
[00:04:27.000 --> 00:04:30.000]  亞各是否不敬拜這個神呢?
[00:04:30.000 --> 00:04:32.000]  他敬拜
[00:04:32.000 --> 00:04:39.000]  他的父親以色列的阿爺阿布拉罕
[00:04:39.000 --> 00:04:42.000]  是否不敬拜這個神呢? 是敬拜
[00:04:42.000 --> 00:04:44.000]  但為甚麼到了亞各
[00:04:44.000 --> 00:04:46.000]  在亞各道口的時候
[00:04:46.000 --> 00:04:49.000]  就問你叫甚麼名字?
[00:04:49.000 --> 00:04:51.000]  然後上帝沒有回答他
[00:04:51.000 --> 00:04:54.000]  何必問我的名字?
[00:04:54.000 --> 00:04:57.000]  原來神一直以來
[00:04:57.000 --> 00:05:01.000]  要讓他們知道這個名字
[00:05:01.000 --> 00:05:03.000]  你們不配有
[00:05:03.000 --> 00:05:05.000]  亦都不應該問
[00:05:05.000 --> 00:05:10.000]  摩西在西大山那幾百年後問
[00:05:10.000 --> 00:05:12.000]  是甚麼名字呢?
[00:05:12.000 --> 00:05:14.000]  上帝就說
[00:05:14.000 --> 00:05:16.000]  「我是自有永有
[00:05:16.000 --> 00:05:20.000]  那自有的打發你到以色列人那裏去」
[00:05:20.000 --> 00:05:22.000]  信了沒有回答他?
[00:05:22.000 --> 00:05:24.000]  沒有
[00:05:24.000 --> 00:05:26.000]  信了沒有回答他
[00:05:26.000 --> 00:05:28.000]  摩西很清楚問
[00:05:28.000 --> 00:05:29.000]  你給我一個名字
[00:05:29.000 --> 00:05:31.000]  讓我有你的名字
[00:05:31.000 --> 00:05:33.000]  我就可以去到埃及
[00:05:33.000 --> 00:05:35.000]  對希伯來人說
[00:05:35.000 --> 00:05:41.000]  我是奉甚麼神的名字帶你出去
[00:05:41.000 --> 00:05:43.000]  很重要的
[00:05:43.000 --> 00:05:45.000]  希伯來人問
[00:05:45.000 --> 00:05:48.000]  你是甚麼神?
[00:05:48.000 --> 00:05:51.000]  當時埃及有很多神有很多名字
[00:05:51.000 --> 00:05:53.000]  所以摩西說
[00:05:53.000 --> 00:05:55.000]  你給我一個名字
[00:05:55.000 --> 00:05:57.000]  上帝沒有給他
[00:05:57.000 --> 00:05:59.000]  「我是自有永有」
[00:05:59.000 --> 00:06:01.000]  這個不是名字
[00:06:01.000 --> 00:06:03.000]  「I am」其實是一個字
[00:06:03.000 --> 00:06:05.000]  希伯來人問「I am」
[00:06:05.000 --> 00:06:06.000]  這個不是名字
[00:06:06.000 --> 00:06:08.000]  即「我是」
[00:06:08.000 --> 00:06:14.000]  然後「I am」打發你到以色列那裏去
[00:06:14.000 --> 00:06:18.000]  所以摩西當時問
[00:06:18.000 --> 00:06:23.000]  神有沒有名字呢?
[00:06:23.000 --> 00:06:26.000]  名字的本身
[00:06:26.000 --> 00:06:32.000]  其實都是長者為後輩所起的
[00:06:32.000 --> 00:06:35.000]  希伯來人很想知道上帝的名字
[00:06:35.000 --> 00:06:38.000]  很想為他起個名
[00:06:38.000 --> 00:06:41.000]  但上帝說不可以
[00:06:41.000 --> 00:06:48.000]  因為名字是長輩所起的
[00:06:48.000 --> 00:06:52.000]  起名者一定大於對方
[00:06:52.000 --> 00:06:55.000]  為甚麼我們敬拜神
[00:06:55.000 --> 00:06:59.000]  和世上的諸神偶像不同
[00:06:59.000 --> 00:07:03.000]  因為世上的宗教名字都是人所給的
[00:07:03.000 --> 00:07:07.000]  觀音、關光、如來佛
[00:07:07.000 --> 00:07:09.000]  全部是人所給的
[00:07:09.000 --> 00:07:11.000]  是人為偶像起名
[00:07:11.000 --> 00:07:13.000]  所以人比偶像大
[00:07:13.000 --> 00:07:15.000]  我們怎能為上帝起個名呢?
[00:07:15.000 --> 00:07:17.000]  所以他們不敢
[00:07:17.000 --> 00:07:18.000]  他們一直以來都不敢說
[00:07:18.000 --> 00:07:19.000]  我們神叫甚麼名字?
[00:07:19.000 --> 00:07:20.000]  不敢
[00:07:20.000 --> 00:07:21.000]  所以他們要問
[00:07:21.000 --> 00:07:23.000]  上帝你叫甚麼名字?
[00:07:23.000 --> 00:07:26.000]  希伯來人很清楚知道
[00:07:26.000 --> 00:07:30.000]  他不可以像世間的埃及人一樣
[00:07:30.000 --> 00:07:32.000]  叫這個甚麼神 叫那個甚麼神
[00:07:32.000 --> 00:07:34.000]  他們不敢
[00:07:34.000 --> 00:07:36.000]  所以他們才去問
[00:07:36.000 --> 00:07:39.000]  神啊 你叫甚麼名字?
[00:07:39.000 --> 00:07:41.000]  上帝是我們的天父
[00:07:41.000 --> 00:07:44.000]  我們不能夠為他起名
[00:07:44.000 --> 00:07:49.000]  所以他們說無名 無名字
[00:07:49.000 --> 00:07:51.000]  如果上帝沒有名字
[00:07:51.000 --> 00:07:52.000]  問題來了
[00:07:52.000 --> 00:07:56.000]  我們怎樣去交通呢?
[00:07:56.000 --> 00:07:59.000]  在當時閃族和中東一帶
[00:07:59.000 --> 00:08:01.000]  用神那個
[00:08:01.000 --> 00:08:04.000]  其實那個不是一個名字
[00:08:04.000 --> 00:08:05.000]  一個稱號
[00:08:05.000 --> 00:08:07.000]  以來因 待會我們會說
[00:08:07.000 --> 00:08:09.000]  所以他們很想知道
[00:08:09.000 --> 00:08:11.000]  他們敬拜這個獨一的真神
[00:08:11.000 --> 00:08:15.000]  這個名字是甚麼?
[00:08:15.000 --> 00:08:18.000]  一直都不知道
[00:08:18.000 --> 00:08:20.000]  但是如果沒有這個名字
[00:08:20.000 --> 00:08:24.000]  怎樣能夠和他有一個親密的交通呢?
[00:08:24.000 --> 00:08:29.000]  所以最後摩西就親自和摩西說
[00:08:29.000 --> 00:08:31.000]  我給你一個名字
[00:08:31.000 --> 00:08:34.000]  不是你為我起的
[00:08:34.000 --> 00:08:36.000]  這是甚麼名字呢?
[00:08:36.000 --> 00:08:40.000]  就是耶和華
[00:08:40.000 --> 00:08:42.000]  因為上帝很清楚知道
[00:08:42.000 --> 00:08:44.000]  如果人有了上帝的名字
[00:08:44.000 --> 00:08:48.000]  當時人們有了部落首領的名字
[00:08:48.000 --> 00:08:51.000]  他就可以拿著雞毛當名箭
[00:08:51.000 --> 00:08:52.000]  到處做生意
[00:08:52.000 --> 00:08:56.000]  用他的名字去投資 買賣 去吃
[00:08:56.000 --> 00:09:01.000]  就知道如果這個名字很隨便
[00:09:01.000 --> 00:09:02.000]  給了他們
[00:09:02.000 --> 00:09:04.000]  人就捉住上帝的名字
[00:09:04.000 --> 00:09:07.000]  就終日叫了名去呼求
[00:09:07.000 --> 00:09:09.000]  我們掌握了名字之後
[00:09:09.000 --> 00:09:11.000]  就可以掌握到能力
[00:09:11.000 --> 00:09:13.000]  就可以驅使上帝
[00:09:13.000 --> 00:09:14.000]  做這個做那個
[00:09:14.000 --> 00:09:16.000]  人就是這樣
[00:09:16.000 --> 00:09:19.000]  終日呼求這個名字
[00:09:19.000 --> 00:09:21.000]  神就要這樣
[00:09:21.000 --> 00:09:23.000]  所以上帝的名字是很奇怪的
[00:09:23.000 --> 00:09:25.000]  不要妄稱
[00:09:25.000 --> 00:09:30.000]  意思是不要任意以為拿了這個名字
[00:09:30.000 --> 00:09:32.000]  就可以操控上帝
[00:09:32.000 --> 00:09:34.000]  可以求這個 做那個
[00:09:34.000 --> 00:09:36.000]  好像很多人拜神
[00:09:36.000 --> 00:09:41.000]  終日叫 觀音 玉皇大帝 諸如此類
[00:09:41.000 --> 00:09:46.000]  所以我們很清楚知道
[00:09:46.000 --> 00:09:48.000]  世上沒有一個名字
[00:09:48.000 --> 00:09:50.000]  能夠將上帝包裹進去
[00:09:50.000 --> 00:09:53.000]  因為他是超越萬有
[00:09:53.000 --> 00:09:55.000]  上帝怎能有名字呢?
[00:09:55.000 --> 00:09:58.000]  上帝不可能有一個名字
[00:09:58.000 --> 00:10:00.000]  因為沒有東西能夠描述他
[00:10:00.000 --> 00:10:03.000]  所以上帝不可能有名字
[00:10:03.000 --> 00:10:05.000]  但是上帝沒有名字
[00:10:05.000 --> 00:10:08.000]  我們又沒有辦法和他很親密的交通
[00:10:08.000 --> 00:10:11.000]  所以對於希伯來人來說
[00:10:11.000 --> 00:10:15.000]  是很矛盾 很困難
[00:10:15.000 --> 00:10:17.000]  沒有名字不能和他交通
[00:10:17.000 --> 00:10:20.000]  有名字又會將上帝變成偶像
[00:10:20.000 --> 00:10:27.000]  終日拿著名字去南無
[00:10:27.000 --> 00:10:29.000]  念南無
[00:10:29.000 --> 00:10:34.000]  所以第三屆就很清楚了
[00:10:34.000 --> 00:10:36.000]  上帝說我給你一個名字
[00:10:36.000 --> 00:10:38.000]  但你不能忘稱
[00:10:38.000 --> 00:10:40.000]  忘稱要說明
[00:10:40.000 --> 00:10:42.000]  就是得了名字就擁有上帝
[00:10:42.000 --> 00:10:44.000]  將上帝私有化
[00:10:44.000 --> 00:10:46.000]  放在袋子裏出入平安
[00:10:46.000 --> 00:10:48.000]  去到哪裏 神就保佑你
[00:10:48.000 --> 00:10:50.000]  所以第三屆的意思
[00:10:50.000 --> 00:10:55.000]  忘稱就是不能將上帝的名字
[00:10:55.000 --> 00:10:58.000]  作為你的私有財產
[00:10:58.000 --> 00:11:03.000]  那上帝的名字到何時給呢?
[00:11:03.000 --> 00:11:09.000]  上帝的名字到了後來才給
[00:11:09.000 --> 00:11:15.000]  忘稱的意思就是要先說清楚
[00:11:15.000 --> 00:11:18.000]  不能將真實的名字
[00:11:18.000 --> 00:11:23.000]  用作祝福 奏座等
[00:11:23.000 --> 00:11:28.000]  他第一次回答摩西的時候
[00:11:28.000 --> 00:11:32.000]  就沒有將他的名字說出來
[00:11:32.000 --> 00:11:34.000]  就將他的本性說出來
[00:11:34.000 --> 00:11:37.000]  I am 這個其實不是名字
[00:11:37.000 --> 00:11:40.000]  是本性 永恆無限的
[00:11:40.000 --> 00:11:45.000]  到何時才將名字說出來呢?
[00:11:45.000 --> 00:11:47.000]  直到你看聖經
[00:11:47.000 --> 00:11:49.000]  直到出埃及記之後
[00:11:49.000 --> 00:11:51.000]  他才跟摩西說
[00:11:51.000 --> 00:11:55.000]  現在我給你一個名字
[00:11:55.000 --> 00:11:58.000]  名字就是耶和華
[00:11:58.000 --> 00:12:01.000]  這是上帝自己起的
[00:12:01.000 --> 00:12:04.000]  耶和華這個字其實是同座的意思
[00:12:04.000 --> 00:12:09.000]  Present的意思
[00:12:09.000 --> 00:12:14.000]  耶和華正式是上帝給的名字
[00:12:14.000 --> 00:12:19.000]  上帝神這個字是一個稱謂
[00:12:19.000 --> 00:12:21.000]  不是他的名字 是一個稱謂
[00:12:21.000 --> 00:12:23.000]  所以要分清楚 一個稱謂
[00:12:23.000 --> 00:12:26.000]  譬如一個將軍 將軍是稱謂
[00:12:26.000 --> 00:12:29.000]  但這個將軍本身的名字是甚麼呢?
[00:12:29.000 --> 00:12:31.000]  沒有人知道
[00:12:31.000 --> 00:12:33.000]  他是皇帝 他的稱謂
[00:12:33.000 --> 00:12:36.000]  大家敬拜皇帝 即是他是皇帝
[00:12:36.000 --> 00:12:38.000]  但皇帝叫甚麼名字呢?
[00:12:38.000 --> 00:12:40.000]  沒有人知道
[00:12:40.000 --> 00:12:42.000]  愛申伯羅 這個是他的名字
[00:12:42.000 --> 00:12:46.000]  現在到了後來
[00:12:46.000 --> 00:12:51.000]  神就將名字給他 耶和華
[00:12:51.000 --> 00:12:54.000]  因此耶和華就是以色列人
[00:12:54.000 --> 00:12:59.000]  對神的尊有的名字
[00:12:59.000 --> 00:13:02.000]  在昭句記的時候
[00:13:02.000 --> 00:13:04.000]  上帝就跟他說
[00:13:04.000 --> 00:13:07.000]  他的名字要叫做耶和華
[00:13:07.000 --> 00:13:09.000]  但耶華這個字
[00:13:09.000 --> 00:13:12.000]  他所交出來的時候
[00:13:12.000 --> 00:13:17.000]  其實就是沒有發音的
[00:13:17.000 --> 00:13:21.000]  在希伯來文裏面是沒有發音的
[00:13:21.000 --> 00:13:25.000]  神就告訴摩西
[00:13:25.000 --> 00:13:27.000]  我的名字是這樣
[00:13:27.000 --> 00:13:31.000]  但摩西寫出來是讀不出來的
[00:13:31.000 --> 00:13:34.000]  按照摩西所領受
[00:13:34.000 --> 00:13:37.000]  然後傳給猶太人
[00:13:37.000 --> 00:13:39.000]  一代一代傳下去
[00:13:39.000 --> 00:13:42.000]  所以在摩西之後他們知道這個名字是甚麼
[00:13:42.000 --> 00:13:44.000]  但讀不出來
[00:13:44.000 --> 00:13:47.000]  這個字是出現了很多次
[00:13:47.000 --> 00:13:52.000]  在舊約裏面有六千多次
[00:13:52.000 --> 00:13:57.000]  耶和華的宿舍就在最後的字
[00:13:57.000 --> 00:14:00.000]  C編有四十三次
[00:14:00.000 --> 00:14:02.000]  例如我們說Hallelujah
[00:14:02.000 --> 00:14:04.000]  其實是讚美耶和華
[00:14:04.000 --> 00:14:07.000]  宿舍就是這個字
[00:14:07.000 --> 00:14:08.000]  皇上二十二章
[00:14:08.000 --> 00:14:12.000]  米蓋亞 即是說服耶和華
[00:14:12.000 --> 00:14:15.000]  這個字在猶太人裏面
[00:14:15.000 --> 00:14:18.000]  他們不敢說耶和華這個字
[00:14:18.000 --> 00:14:21.000]  不敢直接說
[00:14:21.000 --> 00:14:23.000]  只是將宿舍
[00:14:23.000 --> 00:14:26.000]  讚美耶和華
[00:14:26.000 --> 00:14:29.000]  其實是讚美最後的宿舍
[00:14:29.000 --> 00:14:31.000]  因為英文太尊貴
[00:14:31.000 --> 00:14:32.000]  所以沒有往生意思
[00:14:32.000 --> 00:14:34.000]  你不要隨便將名字說出來
[00:14:34.000 --> 00:14:36.000]  所以就不敢說了
[00:14:36.000 --> 00:14:42.000]  就算說也是說最後的宿舍代表
[00:14:42.000 --> 00:14:44.000]  Hallelujah 讚美也一樣
[00:14:44.000 --> 00:14:46.000]  Hallelujah 讚美也
[00:14:46.000 --> 00:14:48.000]  這個就是耶和華
[00:14:48.000 --> 00:14:50.000]  其實這個不是真正的耶和華
[00:14:50.000 --> 00:14:52.000]  只不過是代表的字
[00:14:52.000 --> 00:14:53.000]  是這麼尊敬的
[00:14:53.000 --> 00:14:56.000]  尊敬到連讚美也不敢說名字
[00:14:56.000 --> 00:14:57.000]  否則就每天讚美
[00:14:57.000 --> 00:15:00.000]  每天將耶和華的名字說出來
[00:15:00.000 --> 00:15:04.000]  傳說他們抄寫聖經的時候
[00:15:04.000 --> 00:15:10.000]  一抄到耶和華這個字
[00:15:10.000 --> 00:15:17.000]  他們就要洗澡
[00:15:17.000 --> 00:15:20.000]  然後洗乾淨才去抄寫
[00:15:20.000 --> 00:15:23.000]  如果詩篇裏面出了幾次
[00:15:23.000 --> 00:15:26.000]  他們就要洗幾次澡
[00:15:26.000 --> 00:15:28.000]  剛才說的六千多次
[00:15:28.000 --> 00:15:31.000]  不是全部是耶和華的
[00:15:31.000 --> 00:15:33.000]  很多是簡寫的
[00:15:33.000 --> 00:15:36.000]  譬如米歸亞也算是一次
[00:15:36.000 --> 00:15:38.000]  Hallelujah 也算是一次
[00:15:38.000 --> 00:15:40.000]  但真正出現耶和華的那句
[00:15:40.000 --> 00:15:44.000]  其實是六百多次
[00:15:44.000 --> 00:15:49.000]  真正出現耶和華的不是很多
[00:15:49.000 --> 00:15:54.000]  當摩西領受的時候
[00:15:54.000 --> 00:15:58.000]  他是很尊重
[00:15:58.000 --> 00:16:00.000]  所以在希伯來文裏
[00:16:00.000 --> 00:16:05.000]  YHWH寫的時候是這樣
[00:16:05.000 --> 00:16:09.000]  沒有音的 沒得讀
[00:16:09.000 --> 00:16:12.000]  猶太人不敢隨便讀
[00:16:12.000 --> 00:16:15.000]  史後的拉比或是高級人士
[00:16:15.000 --> 00:16:17.000]  他們一代一代傳下來
[00:16:17.000 --> 00:16:22.000]  傳下來就知道這個字是怎樣讀
[00:16:22.000 --> 00:16:25.000]  到了秘魯之後
[00:16:25.000 --> 00:16:29.000]  猶太人經過很多打仗等等
[00:16:29.000 --> 00:16:32.000]  慢慢慢慢就怎樣讀這個字
[00:16:32.000 --> 00:16:35.000]  已經忘記了
[00:16:35.000 --> 00:16:37.000]  怎樣讀就失傳了
[00:16:37.000 --> 00:16:40.000]  到了這個字大家就靜默了
[00:16:40.000 --> 00:16:44.000]  讚美 靜默了
[00:16:44.000 --> 00:16:46.000]  那怎麼辦呢?
[00:16:46.000 --> 00:16:49.000]  在猶太人裏面其實有很長的時間
[00:16:49.000 --> 00:16:52.000]  不敢讀 不敢說
[00:16:52.000 --> 00:16:54.000]  直到甚麼時候呢?
[00:16:54.000 --> 00:16:58.000]  直到1518年 即是千多年
[00:16:58.000 --> 00:17:00.000]  教宗利奧十世說
[00:17:00.000 --> 00:17:07.000]  如果不讀我們很難去表達尊敬
[00:17:07.000 --> 00:17:10.000]  他就將希伯來文主的字
[00:17:10.000 --> 00:17:12.000]  Adeline的字 沒音的字
[00:17:12.000 --> 00:17:14.000]  就加入了
[00:17:14.000 --> 00:17:18.000]  加入了之後就變成了這個字
[00:17:18.000 --> 00:17:20.000]  Y-E-X-O-W-H
[00:17:20.000 --> 00:17:22.000]  寫成英文就是這個字
[00:17:22.000 --> 00:17:24.000]  J-H-O-H-A
[00:17:24.000 --> 00:17:26.000]  所以原來夜護橫我們讀得出來
[00:17:26.000 --> 00:17:28.000]  其實是幾百年了
[00:17:28.000 --> 00:17:30.000]  在過去很長的時間
[00:17:30.000 --> 00:17:32.000]  為了不敢妄稱
[00:17:32.000 --> 00:17:34.000]  他們已經很多人不讀了
[00:17:34.000 --> 00:17:37.000]  讀到那裏就靜默了
[00:17:37.000 --> 00:17:39.000]  心知是夜護橫
[00:17:39.000 --> 00:17:42.000]  寫到那裏就靜默了
[00:17:42.000 --> 00:17:46.000]  後來這個字就發展到20世紀
[00:17:46.000 --> 00:17:49.000]  學者再從古代的文獻
[00:17:49.000 --> 00:17:51.000]  就發現夜護橫
[00:17:51.000 --> 00:17:53.000]  即是原來的字Y-H-W-H
[00:17:53.000 --> 00:17:56.000]  其實只有兩個音節
[00:17:56.000 --> 00:17:58.000]  如果兩個音節
[00:17:58.000 --> 00:18:00.000]  加三個音就有些
[00:18:00.000 --> 00:18:03.000]  未必是原來的讀法
[00:18:03.000 --> 00:18:05.000]  於是到了20世紀
[00:18:05.000 --> 00:18:07.000]  現在一般在學術界
[00:18:07.000 --> 00:18:09.000]  或者新的聖經裏面
[00:18:09.000 --> 00:18:12.000]  就不叫夜護橫了
[00:18:12.000 --> 00:18:14.000]  就叫Yahweh
[00:18:14.000 --> 00:18:16.000]  或者Yahweh
[00:18:16.000 --> 00:18:18.000]  所以你發現新的譯冠
[00:18:18.000 --> 00:18:20.000]  就不叫夜護橫
[00:18:20.000 --> 00:18:22.000]  叫Yahweh
[00:18:22.000 --> 00:18:24.000]  就是這個字
[00:18:24.000 --> 00:18:26.000]  這就是歷史的發展
[00:18:26.000 --> 00:18:28.000]  現在看到
[00:18:28.000 --> 00:18:30.000]  有些人很尊重上帝
[00:18:30.000 --> 00:18:32.000]  尊重到地步
[00:18:32.000 --> 00:18:34.000]  將名字賜給他
[00:18:34.000 --> 00:18:38.000]  賜給他他們都不敢說出來
[00:18:38.000 --> 00:18:39.000]  其實
[00:18:39.000 --> 00:18:43.000]  是不是真的這麼嚴格
[00:18:43.000 --> 00:18:45.000]  我們連說都不敢說呢
[00:18:45.000 --> 00:18:47.000]  我們想想又不是
[00:18:47.000 --> 00:18:51.000]  上帝其實是很愛我們
[00:18:51.000 --> 00:18:53.000]  他不單將名字給我們
[00:18:53.000 --> 00:18:57.000]  他還將名字送給我們有需要的人
[00:18:57.000 --> 00:19:00.000]  我們看下去就知道了
[00:19:00.000 --> 00:19:03.000]  意思就是臨在的意思
[00:19:03.000 --> 00:19:06.000]  他在我們中間施行拯救
[00:19:06.000 --> 00:19:09.000]  當摩西第一次問
[00:19:09.000 --> 00:19:12.000]  我是自有永有
[00:19:12.000 --> 00:19:15.000]  其實是同一個根源
[00:19:15.000 --> 00:19:18.000]  其實這個就是我是
[00:19:18.000 --> 00:19:21.000]  夜護橫就是上帝是是
[00:19:21.000 --> 00:19:23.000]  其他不是
[00:19:23.000 --> 00:19:25.000]  只有他絕對的
[00:19:25.000 --> 00:19:28.000]  上帝是現在
[00:19:28.000 --> 00:19:30.000]  沒有過去沒有將來
[00:19:30.000 --> 00:19:32.000]  他永遠都是意思
[00:19:32.000 --> 00:19:34.000]  這個就是永恆
[00:19:34.000 --> 00:19:36.000]  就是永恆
[00:19:36.000 --> 00:19:38.000]  我們有過去有將來
[00:19:38.000 --> 00:19:40.000]  生活有結束
[00:19:40.000 --> 00:19:43.000]  但是他臨在這個字
[00:19:43.000 --> 00:19:45.000]  和自有永有那個
[00:19:45.000 --> 00:19:48.000]  兩個的根源是一樣
[00:19:48.000 --> 00:19:51.000]  所以他臨在
[00:19:51.000 --> 00:19:53.000]  就是這裡
[00:19:53.000 --> 00:19:57.000]  他隨時就在我們面前
[00:19:57.000 --> 00:20:01.000]  當《若方記載》
[00:20:01.000 --> 00:20:03.000]  耶穌被捉拿的時候
[00:20:03.000 --> 00:20:07.000]  當時捉拿他的人就問
[00:20:07.000 --> 00:20:09.000]  哪一個是耶穌
[00:20:09.000 --> 00:20:11.000]  因為當時很黑
[00:20:11.000 --> 00:20:12.000]  古代沒有燈
[00:20:12.000 --> 00:20:13.000]  晚上很黑
[00:20:13.000 --> 00:20:14.000]  不知道是誰
[00:20:14.000 --> 00:20:16.000]  耶穌對他說
[00:20:16.000 --> 00:20:18.000]  是不自覺的
[00:20:18.000 --> 00:20:21.000]  用了「我是」
[00:20:21.000 --> 00:20:25.000]  這個在希伯來說是不可以說的
[00:20:25.000 --> 00:20:27.000]  因為這是上帝的名字
[00:20:27.000 --> 00:20:31.000]  耶穌就用了上帝這個名字
[00:20:31.000 --> 00:20:33.000]  「我是」
[00:20:33.000 --> 00:20:37.000]  當耶穌用了「我是」的時候
[00:20:37.000 --> 00:20:40.000]  聽的人就掉了下地
[00:20:40.000 --> 00:20:43.000]  因為這個名字帶著能力
[00:20:43.000 --> 00:20:46.000]  當耶穌將身份揭示的時候
