
[00:00:00.000 --> 00:00:05.000]  大胃傳的第十一講
[00:06:19.000 --> 00:06:22.000]  大衛希望在以色列國
[00:06:22.000 --> 00:06:25.000]  在伊斯波切的國家的北面
[00:06:25.000 --> 00:06:27.000]  有一個聯盟
[00:06:27.000 --> 00:06:29.000]  以至可以牽制敵國
[00:06:29.000 --> 00:06:33.000]  這就是他和瑪迦聯婚的原因
[00:06:33.000 --> 00:06:37.000]  但是和異國的人聯婚
[00:06:37.000 --> 00:06:42.000]  其實也是違背了摩西五經摩西律法
[00:06:42.000 --> 00:06:44.000]  例如在出埃及記的三十四章
[00:06:44.000 --> 00:06:49.000]  生命記的七章和約書亞記的二十三章都有提及
[00:06:49.000 --> 00:06:53.000]  這也是所羅門王的問題
[00:06:53.000 --> 00:06:56.000]  他娶了很多外邦人的妻妾
[00:06:56.000 --> 00:06:58.000]  引誘他離開神
[00:06:58.000 --> 00:07:01.000]  這個我們遲些就會看到
[00:07:01.000 --> 00:07:06.000]  我們說亞沙隆名字的意思是父親是平安的
[00:07:06.000 --> 00:07:11.000]  但是亞沙隆不但沒有讓他的父親有平安
[00:07:11.000 --> 00:07:14.000]  而且讓他的父親有很多災難
[00:07:14.000 --> 00:07:18.000]  遲些我們會看到他會追殺他的爸爸
[00:07:18.000 --> 00:07:20.000]  這個就是亞沙隆
[00:07:20.000 --> 00:07:26.000]  這些事跡會記載在撒姆以下的十三章至十九章
[00:07:26.000 --> 00:07:30.000]  大衛第四個兒子是亞多尼亞
[00:07:30.000 --> 00:07:34.000]  亞多尼亞的意思就是耶和華事主
[00:07:34.000 --> 00:07:37.000]  是大衛和哈及所生
[00:07:37.000 --> 00:07:40.000]  大衛在他年老多病的時候
[00:07:40.000 --> 00:07:44.000]  亞多尼亞意圖奪取王位
[00:07:44.000 --> 00:07:48.000]  遲些我們會看到他和所羅門王爭奪王位
[00:07:48.000 --> 00:07:50.000]  爭輸了
[00:07:50.000 --> 00:07:53.000]  他為何會招來殺身之禍
[00:07:53.000 --> 00:07:55.000]  就是因為他想取大衛的妾侍
[00:07:55.000 --> 00:07:59.000]  就是書念女子亞比薩
[00:07:59.000 --> 00:08:01.000]  以致招來殺身之禍
[00:08:01.000 --> 00:08:04.000]  那你說為何要取大衛的妾侍
[00:08:04.000 --> 00:08:06.000]  就會招來殺身之禍
[00:08:06.000 --> 00:08:09.000]  和今天的經文息息相關
[00:08:09.000 --> 00:08:11.000]  遲些我就會解釋這件事
[00:08:11.000 --> 00:08:16.000]  大衛第五個兒子叫做事發提亞
[00:08:16.000 --> 00:08:19.000]  意思就是耶和華的審判
[00:08:19.000 --> 00:08:22.000]  是大衛和亞比薩所生
[00:08:22.000 --> 00:08:25.000]  無論這個兒子和他的母親
[00:08:25.000 --> 00:08:27.000]  我們對他們一無所知
[00:08:27.000 --> 00:08:30.000]  第六個兒子是以特念
[00:08:30.000 --> 00:08:33.000]  以特念的名字的意思就是愚民
[00:08:33.000 --> 00:08:35.000]  我們讀羅馬書的時候
[00:08:35.000 --> 00:08:38.000]  我們就知道愚民對以色列人來說
[00:08:38.000 --> 00:08:40.000]  是非常之重要
[00:08:40.000 --> 00:08:42.000]  但是這個以特念
[00:08:42.000 --> 00:08:45.000]  反而不是一個很重要很出名的人
[00:08:45.000 --> 00:08:48.000]  他的母親是以格拉
[00:08:48.000 --> 00:08:50.000]  很有趣
[00:08:50.000 --> 00:08:52.000]  無論是薩姆以下的經文
[00:08:52.000 --> 00:08:54.000]  或者是歷代至上的經文
[00:08:54.000 --> 00:08:58.000]  都叫以格拉做大衛的妻子
[00:08:58.000 --> 00:09:02.000]  其他的女子都沒有說是大衛的妻子
[00:09:02.000 --> 00:09:05.000]  為何這個人叫做大衛的妻子
[00:09:05.000 --> 00:09:07.000]  根據猶太人的傳統
[00:09:07.000 --> 00:09:12.000]  這個以格拉就是大衛第一位的妻子米甲
[00:09:12.000 --> 00:09:13.000]  你記不記得米甲
[00:09:13.000 --> 00:09:15.000]  是掃羅的女兒
[00:09:15.000 --> 00:09:18.000]  這個以格拉可能就是她的別名
[00:09:18.000 --> 00:09:22.000]  我們遲些會見到大衛會接米甲回來
[00:09:22.000 --> 00:09:26.000]  他就是因為在薩姆以下的六章23節
[00:09:26.000 --> 00:09:30.000]  當大衛將約桂搬回耶路撒冷的時候
[00:09:30.000 --> 00:09:33.000]  記不記得大衛是跳舞的
[00:09:33.000 --> 00:09:34.000]  他很開心
[00:09:34.000 --> 00:09:37.000]  而米甲就說他失態
[00:09:37.000 --> 00:09:38.000]  嘲笑他
[00:09:38.000 --> 00:09:41.000]  於是神就罰他沒有子女
[00:09:41.000 --> 00:09:43.000]  你說沒有子女
[00:09:43.000 --> 00:09:45.000]  為何會有以特念
[00:09:45.000 --> 00:09:47.000]  猶太人的傳統就是說
[00:09:47.000 --> 00:09:52.000]  這個以特念是米甲未嘲笑大衛之前所生
[00:09:52.000 --> 00:09:54.000]  嘲笑了大衛之後
[00:09:54.000 --> 00:09:56.000]  他就沒有子女生
[00:09:56.000 --> 00:10:02.000]  大衛的家譜都是以以格拉是大衛的妻子來結束
[00:10:02.000 --> 00:10:07.000]  可見以格拉的確是有特殊的地位
[00:10:07.000 --> 00:10:13.000]  這些兒子都是他的妻子在希伯倫和大衛所生
[00:10:13.000 --> 00:10:18.000]  我們知道大衛移到耶路撒冷之後
[00:10:18.000 --> 00:10:23.000]  他娶了更多的妻子和生了更多的子女
[00:10:23.000 --> 00:10:27.000]  我不會在這裡一一和大家說他的子女
[00:10:27.000 --> 00:10:31.000]  我只會說大衛在希伯倫所生的六個兒子
[00:10:31.000 --> 00:10:37.000]  但在撒姆以下的第五章記載大衛有很多其他的子女
[00:10:37.000 --> 00:10:41.000]  今天的大綱很簡單
[00:10:41.000 --> 00:10:43.000]  一共會看三件事
[00:10:43.000 --> 00:10:47.000]  第一件事是亞利爾的變節
[00:10:47.000 --> 00:10:50.000]  亞利爾是數羅的元帥
[00:10:50.000 --> 00:10:54.000]  這件事記載在撒姆以下的三章六至二十一節
[00:10:54.000 --> 00:10:57.000]  第二件事是亞利爾的死亡
[00:10:57.000 --> 00:11:01.000]  撒姆以下的三章二十二至三十九節
[00:11:01.000 --> 00:11:05.000]  第三件事是伊斯波切的死亡
[00:11:05.000 --> 00:11:08.000]  伊斯波切是數羅的兒子
[00:11:08.000 --> 00:11:11.000]  撒姆以下的四章一至八節
[00:11:11.000 --> 00:11:14.000]  這三件事很有趣是有關係的
[00:11:14.000 --> 00:11:18.000]  每一件事都有一個誓言
[00:11:18.000 --> 00:11:20.000]  有人發誓
[00:11:20.000 --> 00:11:24.000]  而這三件事都有一個結構
[00:11:24.000 --> 00:11:26.000]  今天結束的時候
[00:11:26.000 --> 00:11:30.000]  我會和大家看這個結構
[00:11:30.000 --> 00:11:32.000]  是非常精彩的
[00:11:32.000 --> 00:11:35.000]  我們先說亞利爾的變節
[00:11:35.000 --> 00:11:39.000]  撒姆以下的三章六至二十一節
[00:11:39.000 --> 00:11:42.000]  亞利爾是一個非常精明的將軍
[00:11:42.000 --> 00:11:44.000]  是一個政治家
[00:11:44.000 --> 00:11:47.000]  所以他的權勢不斷增加
[00:11:47.000 --> 00:11:49.000]  在數北國
[00:11:49.000 --> 00:11:51.000]  數羅不像大衛
[00:11:51.000 --> 00:11:54.000]  很多非稟數羅只有一個非稟
[00:11:54.000 --> 00:11:58.000]  這個非稟的名字就叫利斯巴
[00:11:58.000 --> 00:12:01.000]  記載在撒姆以下的二十一章八節
[00:12:01.000 --> 00:12:05.000]  有一天伊斯波切突然指控亞利爾
[00:12:05.000 --> 00:12:08.000]  和利斯巴發生關係
[00:12:08.000 --> 00:12:09.000]  說他們有染
[00:12:09.000 --> 00:12:11.000]  經文沒有說到亞利爾
[00:12:11.000 --> 00:12:14.000]  是否真的和利斯巴發生關係
[00:12:14.000 --> 00:12:16.000]  但如果是真的話
[00:12:16.000 --> 00:12:18.000]  那就大件事了
[00:12:18.000 --> 00:12:20.000]  為什麼呢?
[00:12:20.000 --> 00:12:22.000]  因為只有王的繼承人
[00:12:22.000 --> 00:12:26.000]  才能得到已故王上的一切
[00:12:26.000 --> 00:12:28.000]  包括他的妃嬪
[00:12:28.000 --> 00:12:31.000]  所以如果有任何人
[00:12:31.000 --> 00:12:35.000]  說要得到已故王其中一個妃嬪
[00:12:35.000 --> 00:12:38.000]  就是說他想奪取王位
[00:12:38.000 --> 00:12:42.000]  這個就是大衛第四個兒子亞當尼亞
[00:12:42.000 --> 00:12:43.000]  記不記得我說
[00:12:43.000 --> 00:12:47.000]  他想得到大衛的妾侍亞比薩
[00:12:47.000 --> 00:12:50.000]  以至招來殺身之禍
[00:12:50.000 --> 00:12:55.000]  所以任何人如果和已故王的妻妾發生關係
[00:12:55.000 --> 00:12:58.000]  或者說想得到這些妻妾的話
[00:12:58.000 --> 00:13:01.000]  都是死罪 都是叛國罪
[00:13:01.000 --> 00:13:04.000]  現在伊斯波切就是指控亞利爾
[00:13:04.000 --> 00:13:07.000]  說他想奪取王位
[00:13:07.000 --> 00:13:10.000]  於是亞利爾怎樣呢?
[00:13:10.000 --> 00:13:12.000]  亞利爾就起誓
[00:13:12.000 --> 00:13:14.000]  如果我不照著耶和華
[00:13:14.000 --> 00:13:16.000]  應許大衛的話
[00:13:16.000 --> 00:13:20.000]  成就大衛怨神重重的懲罰我
[00:13:20.000 --> 00:13:23.000]  這就是第一個誓言
[00:13:23.000 --> 00:13:26.000]  亞利爾發了一個誓
[00:13:26.000 --> 00:13:29.000]  這也是第一個例子
[00:13:29.000 --> 00:13:32.000]  有人假公濟私
[00:13:32.000 --> 00:13:35.000]  是他和伊斯波切發生衝突
[00:13:35.000 --> 00:13:38.000]  他要投靠大衛
[00:13:38.000 --> 00:13:40.000]  但他怎樣呢?
[00:13:40.000 --> 00:13:42.000]  他說我現在就是替天行道
[00:13:42.000 --> 00:13:46.000]  因為是耶和華應許大衛的王位
[00:13:46.000 --> 00:13:48.000]  我現在要幫大衛了
[00:13:48.000 --> 00:13:51.000]  但他自己是有私心
[00:13:51.000 --> 00:13:56.000]  他覺得伊斯波切的王朝根本沒有前途
[00:13:56.000 --> 00:13:58.000]  所以他想棄暗投明
[00:13:58.000 --> 00:14:01.000]  他想加入勝利的那一邊
[00:14:01.000 --> 00:14:03.000]  這是他真正的用意
[00:14:03.000 --> 00:14:05.000]  但他就打響了神的旗號
[00:14:05.000 --> 00:14:08.000]  來做他自己想做的事
[00:14:08.000 --> 00:14:12.000]  他也知道大衛是出了名的人質
[00:14:12.000 --> 00:14:18.000]  而且對塑羅的家屬有特別的愛心
[00:14:18.000 --> 00:14:20.000]  所以他覺得如果我投靠大衛
[00:14:20.000 --> 00:14:23.000]  他應該會接受我
[00:14:23.000 --> 00:14:27.000]  大衛王位的字眼首先出現在
[00:14:27.000 --> 00:14:29.000]  撒姆以下的三章十節
[00:14:29.000 --> 00:14:33.000]  其實早在撒姆以上的十三章十四節
[00:14:33.000 --> 00:14:37.000]  耶和華已經尋著一個合他心意的人
[00:14:37.000 --> 00:14:40.000]  那他作百姓的君
[00:14:40.000 --> 00:14:43.000]  在撒姆以上的十五章二十八節
[00:14:43.000 --> 00:14:47.000]  又說神應許將塑羅的國賜給一個更好的人
[00:14:47.000 --> 00:14:49.000]  這個就是大衛
[00:14:49.000 --> 00:14:52.000]  而在撒姆以上的第十六章
[00:14:52.000 --> 00:14:57.000]  我們知道撒姆以高納大衛成為以色列人的王
[00:14:57.000 --> 00:15:01.000]  所以大衛被指定成為塑羅的繼承人
[00:15:01.000 --> 00:15:03.000]  是眾所共知
[00:15:03.000 --> 00:15:05.000]  撒姆以上的二十五章
[00:15:05.000 --> 00:15:08.000]  撒姆以下的五章都有說到
[00:15:08.000 --> 00:15:11.000]  現在大衛將會成為
[00:15:11.000 --> 00:15:13.000]  不單止猶大
[00:15:13.000 --> 00:15:16.000]  也成為以色列的王
[00:15:16.000 --> 00:15:18.000]  統治整個以色列國
[00:15:18.000 --> 00:15:22.000]  他的領土將會由不變的旦支派
[00:15:22.000 --> 00:15:25.000]  去到南邊的別士巴
[00:15:25.000 --> 00:15:29.000]  在撒姆以下的三章十二節至二十一節
[00:15:29.000 --> 00:15:32.000]  就讓我們看到很有趣
[00:15:32.000 --> 00:15:34.000]  古代外交交易
[00:15:34.000 --> 00:15:36.000]  讓我們看到是怎樣進行
[00:15:36.000 --> 00:15:40.000]  首先亞利爾派使者去見大衛
[00:15:40.000 --> 00:15:44.000]  提出要將以色列國交給大衛來統治
[00:15:44.000 --> 00:15:51.000]  然後大衛派使者回到亞利爾接受這個提議
[00:15:51.000 --> 00:15:55.000]  那你說為什麼派使者走來走去
[00:15:55.000 --> 00:15:58.000]  自己走去搞定就可以了
[00:15:58.000 --> 00:16:01.000]  但問題是你怎麼知道對方是否真心
[00:16:01.000 --> 00:16:05.000]  原來是一個苦肉計
[00:16:05.000 --> 00:16:07.000]  你去到敵國那裡
[00:16:07.000 --> 00:16:10.000]  分分鐘抓住你就把你斬首
[00:16:10.000 --> 00:16:12.000]  所以這些外交交易
[00:16:12.000 --> 00:16:15.000]  首先是派使者往來
[00:16:15.000 --> 00:16:18.000]  然後大衛不單止接受這個提議
[00:16:18.000 --> 00:16:20.000]  他還有一個條件
[00:16:20.000 --> 00:16:24.000]  他說麻煩你將米甲這個妻子還給我
[00:16:24.000 --> 00:16:27.000]  米甲就是蘇羅的女兒
[00:16:27.000 --> 00:16:29.000]  是大衛的妻子
[00:16:29.000 --> 00:16:31.000]  也是伊斯波切的妹妹
[00:16:31.000 --> 00:16:36.000]  其實大衛要求米甲回到他那裡
[00:16:36.000 --> 00:16:38.000]  接收米甲
[00:16:38.000 --> 00:16:41.000]  其實是違背了摩西五經的教導
[00:16:41.000 --> 00:16:43.000]  摩西五經的教導說
[00:16:43.000 --> 00:16:46.000]  如果你的妻子已經改嫁別人
[00:16:46.000 --> 00:16:48.000]  已經被人玷污
[00:16:48.000 --> 00:16:50.000]  你不能夠娶回她
[00:16:50.000 --> 00:16:54.000]  於是亞利爾就吩咐伊斯波切
[00:16:54.000 --> 00:16:56.000]  要將米甲歸還大衛
[00:16:56.000 --> 00:16:59.000]  大衛也出信給伊斯波切
[00:16:59.000 --> 00:17:02.000]  要求將米甲送回希伯倫
[00:17:02.000 --> 00:17:07.000]  接著亞利爾就通知以色列的長老
[00:17:07.000 --> 00:17:08.000]  他會怎麼做
[00:17:08.000 --> 00:17:12.000]  然後他也通知比瓦敏派的領袖
[00:17:12.000 --> 00:17:16.000]  然後亞利爾先帶著20個代表
[00:17:16.000 --> 00:17:19.000]  帶著米甲去希伯倫
[00:17:19.000 --> 00:17:23.000]  當他帶米甲出馬哈廉的時候
[00:17:23.000 --> 00:17:26.000]  米甲的丈夫很愛米甲
[00:17:26.000 --> 00:17:29.000]  還跟著米甲依依不捨
[00:17:29.000 --> 00:17:31.000]  一直哭泣
[00:17:31.000 --> 00:17:33.000]  後來亞利爾說
[00:17:33.000 --> 00:17:35.000]  好了你不要再跟著來了
[00:17:35.000 --> 00:17:36.000]  你回家吧
[00:17:36.000 --> 00:17:40.000]  這個丈夫才沒辦法回家
[00:17:40.000 --> 00:17:44.000]  亞利爾帶著20個代表去大衛那裡
[00:17:44.000 --> 00:17:46.000]  和大衛商量
[00:17:46.000 --> 00:17:48.000]  怎麼將政權交給大衛
[00:17:48.000 --> 00:17:51.000]  然後和大衛來到納約
[00:17:51.000 --> 00:17:53.000]  有人會問
[00:17:53.000 --> 00:17:58.000]  為什麼大衛雖然知道是違反摩西的律法
[00:17:58.000 --> 00:18:02.000]  仍然要接米甲回到他那裡
[00:18:02.000 --> 00:18:05.000]  原因是有四個
[00:18:05.000 --> 00:18:08.000]  第一米甲是大衛第一個妻子
[00:18:08.000 --> 00:18:10.000]  米甲很愛大衛
[00:18:10.000 --> 00:18:12.000]  大衛也愛米甲
[00:18:12.000 --> 00:18:17.000]  第二個原因是米甲曾經救過大衛一命
[00:18:17.000 --> 00:18:20.000]  在撒姆以上的十九章
[00:18:20.000 --> 00:18:22.000]  第三個原因
[00:18:22.000 --> 00:18:25.000]  大衛要逆轉掃羅給他的恥辱
[00:18:25.000 --> 00:18:28.000]  掃羅將他的妻子嫁給了別人
[00:18:28.000 --> 00:18:31.000]  所以大衛現在要逆轉恥辱
[00:18:31.000 --> 00:18:33.000]  要接米甲回來
[00:18:33.000 --> 00:18:36.000]  還有第四個原因是最重要
[00:18:36.000 --> 00:18:41.000]  因為大衛即將要接收掃羅的王國
[00:18:41.000 --> 00:18:47.000]  現在他可以以掃羅的女婿的名義來接收這個國
[00:18:47.000 --> 00:18:50.000]  沒有人會說他謀朝篡位
[00:18:50.000 --> 00:18:52.000]  因為他是名正言順
[00:18:52.000 --> 00:18:54.000]  是掃羅的女婿
[00:18:54.000 --> 00:18:57.000]  所以他能夠接收以色列國
[00:18:57.000 --> 00:19:00.000]  說完了亞歷爾的變節
[00:19:00.000 --> 00:19:03.000]  第二個故事就是亞歷爾的死亡
[00:19:03.000 --> 00:19:07.000]  在撒姆以下的三章二十二至三十九節
[00:19:07.000 --> 00:19:12.000]  當一件事的外表進行得非常順利
[00:19:12.000 --> 00:19:17.000]  其實內裡可能是隱藏了很大的危機
[00:19:17.000 --> 00:19:19.000]  隨時可能會爆發
[00:19:19.000 --> 00:19:22.000]  你說有什麼危機呢
[00:19:22.000 --> 00:19:27.000]  伊斯波切仍然在掃羅的王位上
[00:19:27.000 --> 00:19:31.000]  不過仍然有很多是掃羅的餘黨
[00:19:31.000 --> 00:19:33.000]  是掃羅的支持者
[00:19:33.000 --> 00:19:36.000]  現在大衛是要面對這些人
[00:19:36.000 --> 00:19:37.000]  第二個原因呢
[00:19:37.000 --> 00:19:42.000]  亞歷爾曾經殺死約翰的弟弟阿薩克
[00:19:42.000 --> 00:19:45.000]  約翰蠢蠢欲動
[00:19:45.000 --> 00:19:49.000]  現在是等待著時機來為他的弟弟報仇
[00:19:49.000 --> 00:19:53.000]  亞歷爾現在來到希伯倫
[00:19:53.000 --> 00:19:56.000]  當然約翰想要除去這個眼中釘
[00:19:56.000 --> 00:19:58.000]  想要殺死他
[00:19:58.000 --> 00:20:01.000]  當亞歷爾來到希伯倫的時候
[00:20:01.000 --> 00:20:03.000]  約翰不在場
[00:20:03.000 --> 00:20:04.000]  為什麼呢
[00:20:04.000 --> 00:20:07.000]  有可能大衛給了他一個任務
[00:20:07.000 --> 00:20:09.000]  差派他出去攻打敵國
[00:20:09.000 --> 00:20:11.000]  特意調虎離山
[00:20:11.000 --> 00:20:14.000]  讓他不會見到亞歷爾
[00:20:14.000 --> 00:20:17.000]  希伯來話的回歸這個字
[00:20:17.000 --> 00:20:21.000]  說約翰回歸是單數的動詞
[00:20:21.000 --> 00:20:25.000]  即是說約翰突然間自己回到希伯倫
[00:20:25.000 --> 00:20:27.000]  他沒有帶到他的手下
[00:20:27.000 --> 00:20:29.000]  可能他已經聽見消息
[00:20:29.000 --> 00:20:32.000]  亞歷爾來到找大衛
[00:20:32.000 --> 00:20:34.000]  所以他覺得這件事不對
[00:20:34.000 --> 00:20:36.000]  他立刻一個人回來
[00:20:36.000 --> 00:20:38.000]  當他回來的時候
[00:20:38.000 --> 00:20:40.000]  亞歷爾已經離開
[00:20:40.000 --> 00:20:43.000]  聖經經文三次說
[00:20:43.000 --> 00:20:46.000]  亞歷爾平平安安離開
[00:20:46.000 --> 00:20:49.000]  如果你是讀七十事譯本的話
[00:20:49.000 --> 00:20:52.000]  還是四次說亞歷爾平平安安離開
[00:20:52.000 --> 00:20:55.000]  意思是說亞歷爾和大衛
[00:20:55.000 --> 00:20:58.000]  沒有任何敵意在他們中間
[00:20:58.000 --> 00:21:00.000]  約翰回來之後
[00:21:00.000 --> 00:21:03.000]  嚴重警告大衛
[00:21:03.000 --> 00:21:05.000]  你不可以相信亞歷爾
[00:21:05.000 --> 00:21:09.000]  他假裝要和你講和
[00:21:09.000 --> 00:21:10.000]  其實他來做什麼呢
[00:21:10.000 --> 00:21:12.000]  窺探軍情
[00:21:12.000 --> 00:21:14.000]  你怎麼能夠放虎歸山
[00:21:14.000 --> 00:21:17.000]  你怎麼能夠讓他平平安安離開
[00:21:17.000 --> 00:21:20.000]  於是約翰就做什麼呢
[00:21:20.000 --> 00:21:24.000]  他派他的使者去追趕亞歷爾
[00:21:24.000 --> 00:21:27.000]  當時亞歷爾已經離開
[00:21:27.000 --> 00:21:32.000]  約翰希望影響大衛對亞歷爾的感情
[00:21:32.000 --> 00:21:35.000]  他希望報仇
