
[00:00:00.000 --> 00:00:05.720]  各位師傅好,大家早晨,我是黃牧師
[00:04:34.920 --> 00:04:37.520]  快點走回自己的房間
[00:04:37.520 --> 00:04:38.960]  或者躲在角落
[00:04:38.960 --> 00:04:40.960]  拿著自己的手機
[00:04:40.960 --> 00:04:42.960]  平板電腦
[00:04:42.960 --> 00:04:44.600]  在看自己的東西
[00:04:44.600 --> 00:04:45.600]  就沒有聊天
[00:04:45.600 --> 00:04:48.160]  但是我自小在家裡都很喜歡
[00:04:48.160 --> 00:04:50.160]  大家一起坐在一起聊天
[00:04:50.160 --> 00:04:53.160]  因為回香港
[00:04:53.160 --> 00:04:55.160]  又不是經常在香港的時間
[00:04:55.160 --> 00:04:57.160]  所以就聊聊
[00:04:57.160 --> 00:04:59.160]  我妹妹就問我
[00:04:59.160 --> 00:05:01.160]  哥你想回來有什麼事情做
[00:05:01.160 --> 00:05:03.160]  我說沒有
[00:05:03.160 --> 00:05:05.160]  回來都是走走探探你們
[00:05:05.160 --> 00:05:07.160]  和你們出去吃吃東西
[00:05:07.160 --> 00:05:10.160]  我就很想吃一件事
[00:05:10.160 --> 00:05:12.160]  她就說你想吃什麼
[00:05:12.160 --> 00:05:13.160]  我就說
[00:05:13.160 --> 00:05:15.160]  在加拿大沒有一種食物
[00:05:15.160 --> 00:05:17.160]  就叫做燒鵝
[00:05:17.160 --> 00:05:19.160]  有燒鴨我們沒有燒鵝
[00:05:19.160 --> 00:05:21.160]  因為不知道
[00:05:21.160 --> 00:05:23.160]  鵝好像被保護了
[00:05:23.160 --> 00:05:25.160]  於是我就說
[00:05:25.160 --> 00:05:27.160]  很想吃一碗真的好吃的燒鵝
[00:05:27.160 --> 00:05:29.160]  於是大家一聽見
[00:05:29.160 --> 00:05:31.160]  哇我爸我媽
[00:05:31.160 --> 00:05:33.160]  我弟弟我妹妹
[00:05:33.160 --> 00:05:36.160]  哇每個都在我的地庫
[00:05:36.160 --> 00:05:38.160]  不斷提議
[00:05:38.160 --> 00:05:40.160]  很多建議哪裡有好吃的燒鵝
[00:05:40.160 --> 00:05:42.160]  哪裡的燒鵝好吃
[00:05:42.160 --> 00:05:44.160]  哪裡怎麼樣
[00:05:44.160 --> 00:05:46.160]  提供了很多意見
[00:05:46.160 --> 00:05:48.160]  於是我就記住了
[00:05:48.160 --> 00:05:51.160]  有機會都會去試試
[00:05:51.160 --> 00:05:54.160]  不過聊完就沒事了
[00:05:54.160 --> 00:05:56.160]  我們通常都
[00:05:56.160 --> 00:05:58.160]  到星期六的時候
[00:05:58.160 --> 00:06:02.160]  我就出去家附近走走
[00:06:02.160 --> 00:06:04.160]  我家住中西區
[00:06:04.160 --> 00:06:06.160]  去中環走走
[00:06:06.160 --> 00:06:08.160]  走著走著
[00:06:08.160 --> 00:06:10.160]  突然收到一個電話
[00:06:10.160 --> 00:06:12.160]  誰呀
[00:06:12.160 --> 00:06:14.160]  原來是我媽媽
[00:06:14.160 --> 00:06:16.160]  她說你有什麼事做
[00:06:16.160 --> 00:06:18.160]  我說沒什麼事做
[00:06:18.160 --> 00:06:20.160]  反正回來香港
[00:06:20.160 --> 00:06:22.160]  沒約到朋友
[00:06:22.160 --> 00:06:24.160]  就在街上走走
[00:06:24.160 --> 00:06:26.160]  看看香港環境
[00:06:26.160 --> 00:06:28.160]  感受一下香港氣氛
[00:06:28.160 --> 00:06:30.160]  但是我媽媽就說
[00:06:30.160 --> 00:06:32.160]  你吃了東西沒有
[00:06:32.160 --> 00:06:34.160]  我不明白
[00:06:34.160 --> 00:06:36.160]  怎麼這麼早12點
[00:06:36.160 --> 00:06:38.160]  她就說那正好
[00:06:38.160 --> 00:06:40.160]  不如你下來西環
[00:06:40.160 --> 00:06:42.160]  西環很遠
[00:06:42.160 --> 00:06:44.160]  她說西環有多遠
[00:06:44.160 --> 00:06:46.160]  你坐小巴來
[00:06:46.160 --> 00:06:48.160]  我就坐小巴
[00:06:48.160 --> 00:06:50.160]  就飛了下去
[00:06:50.160 --> 00:06:52.160]  不用十分鐘
[00:06:52.160 --> 00:06:54.160]  由中環去到西環
[00:06:54.160 --> 00:06:56.160]  在這個時候
[00:06:56.160 --> 00:06:58.160]  去到的時候
[00:06:58.160 --> 00:07:00.160]  我媽媽就說你在哪裡等我
[00:07:00.160 --> 00:07:02.160]  我和我媽就約了一個地方
[00:07:02.160 --> 00:07:04.160]  其實在一個
[00:07:04.160 --> 00:07:06.160]  我們叫做什麼
[00:07:06.160 --> 00:07:08.160]  在街市的對面
[00:07:08.160 --> 00:07:10.160]  她說在街市買菜
[00:07:10.160 --> 00:07:12.160]  買菜之後
[00:07:12.160 --> 00:07:14.160]  她就和我說
[00:07:14.160 --> 00:07:16.160]  反正沒吃東西
[00:07:16.160 --> 00:07:18.160]  我去吃東西
[00:07:18.160 --> 00:07:20.160]  我說吃什麼
[00:07:20.160 --> 00:07:22.160]  她說你不知道嗎
[00:07:22.160 --> 00:07:24.160]  昨天晚上才說完
[00:07:24.160 --> 00:07:26.160]  你說很想吃燒鵝
[00:07:26.160 --> 00:07:28.160]  西環畢地街有間很好吃的燒鵝
[00:07:28.160 --> 00:07:30.160]  很出名的
[00:07:30.160 --> 00:07:32.160]  我說是不是
[00:07:32.160 --> 00:07:34.160]  還沒吃過
[00:07:34.160 --> 00:07:36.160]  她就說波記
[00:07:36.160 --> 00:07:38.160]  波記燒臘粉麵
[00:07:38.160 --> 00:07:40.160]  我說還沒
[00:07:40.160 --> 00:07:42.160]  住在香港這麼久沒吃過
[00:07:42.160 --> 00:07:44.160]  她說那正好
[00:07:44.160 --> 00:07:46.160]  我們一起去吃
[00:07:46.160 --> 00:07:48.160]  去到的時候
[00:07:48.160 --> 00:07:50.160]  說出名吃燒鵝
[00:07:50.160 --> 00:07:52.160]  我們當然吃燒鵝
[00:07:52.160 --> 00:07:54.160]  就和那個人說
[00:07:54.160 --> 00:07:56.160]  燒鵝
[00:07:56.160 --> 00:07:58.160]  那個人說什麼燒鵝
[00:07:58.160 --> 00:08:00.160]  燒鵝奶粉
[00:08:00.160 --> 00:08:02.160]  我最喜歡吃燒鵝奶粉
[00:08:02.160 --> 00:08:04.160]  她說一碗
[00:08:04.160 --> 00:08:06.160]  我說不是兩碗
[00:08:06.160 --> 00:08:08.160]  不過要一隻左腿
[00:08:08.160 --> 00:08:10.160]  燒鵝當然要吃左腿
[00:08:10.160 --> 00:08:12.160]  左腿當然要有油份
[00:08:12.160 --> 00:08:14.160]  油香
[00:08:14.160 --> 00:08:16.160]  弄一隻左腿
[00:08:16.160 --> 00:08:18.160]  叫了之後
[00:08:18.160 --> 00:08:20.160]  那個人就說不好意思
[00:08:20.160 --> 00:08:22.160]  老闆就說什麼不好意思
[00:08:22.160 --> 00:08:24.160]  她說只剩一隻
[00:08:24.160 --> 00:08:26.160]  老闆
[00:08:26.160 --> 00:08:28.160]  只剩一隻那不行
[00:08:28.160 --> 00:08:30.160]  她說那你要不要
[00:08:30.160 --> 00:08:32.160]  我說一隻都要
[00:08:32.160 --> 00:08:34.160]  不要說一隻就不吃
[00:08:34.160 --> 00:08:36.160]  千里迢迢來到
[00:08:36.160 --> 00:08:38.160]  其實都很貴
[00:08:38.160 --> 00:08:40.160]  燒鵝奶粉
[00:08:40.160 --> 00:08:42.160]  98元換
[00:08:42.160 --> 00:08:44.160]  如果停牆我不會吃
[00:08:44.160 --> 00:08:46.160]  但是想過
[00:08:46.160 --> 00:08:48.160]  有幾個回來香港
[00:08:48.160 --> 00:08:50.160]  是不是
[00:08:50.160 --> 00:08:52.160]  反正有機會自己又不是負擔不起
[00:08:52.160 --> 00:08:54.160]  那就無傷大雅
[00:08:54.160 --> 00:08:56.160]  豪一次給她
[00:08:56.160 --> 00:08:58.160]  於是就要兩碗
[00:08:58.160 --> 00:09:00.160]  她說只剩一碗
[00:09:00.160 --> 00:09:02.160]  一隻燒鵝腿
[00:09:02.160 --> 00:09:04.160]  左腿一隻
[00:09:04.160 --> 00:09:06.160]  我媽媽說一隻都要
[00:09:06.160 --> 00:09:08.160]  我說要一碗
[00:09:08.160 --> 00:09:10.160]  但是另外一碗
[00:09:10.160 --> 00:09:12.160]  要叉燒
[00:09:12.160 --> 00:09:14.160]  燒鵝
[00:09:14.160 --> 00:09:16.160]  鵝胸肉
[00:09:16.160 --> 00:09:18.160]  然後吃
[00:09:18.160 --> 00:09:20.160]  兩碗奶粉就來了
[00:09:20.160 --> 00:09:22.160]  我媽媽就
[00:09:22.160 --> 00:09:24.160]  一碗
[00:09:24.160 --> 00:09:26.160]  我就說媽媽
[00:09:26.160 --> 00:09:28.160]  你吃燒鵝腿奶
[00:09:28.160 --> 00:09:30.160]  我吃燒鵝胸肉都可以
[00:09:30.160 --> 00:09:32.160]  我喜歡吃叉燒
[00:09:32.160 --> 00:09:34.160]  我媽媽說
[00:09:34.160 --> 00:09:36.160]  我經常有得吃
[00:09:36.160 --> 00:09:38.160]  我媽媽說
[00:09:38.160 --> 00:09:40.160]  你不知道嗎
[00:09:40.160 --> 00:09:42.160]  我經常來對面街市買菜
[00:09:42.160 --> 00:09:46.160]  買完菜就來吃碗粉
[00:09:46.160 --> 00:09:48.160]  我心想
[00:09:48.160 --> 00:09:52.160]  我媽媽怎會經常來吃燒鵝腿
[00:09:52.160 --> 00:09:54.160]  98元
[00:09:54.160 --> 00:09:56.160]  她不是說吃不起
[00:09:56.160 --> 00:09:58.160]  她不是很捨得吃
[00:09:58.160 --> 00:10:00.160]  這麼貴的東西
[00:10:00.160 --> 00:10:02.160]  偶爾吃一次半次
[00:10:02.160 --> 00:10:04.160]  當然沒問題
[00:10:04.160 --> 00:10:06.160]  她說我經常都吃
[00:10:06.160 --> 00:10:10.160]  第二我媽媽身體不適合吃這麼多肥膩的東西
[00:10:10.160 --> 00:10:12.160]  所以我知道我媽媽不太喜歡吃
[00:10:12.160 --> 00:10:14.160]  不是經常來吃
[00:10:14.160 --> 00:10:18.160]  不過她純粹是知道我很喜歡吃
[00:10:18.160 --> 00:10:20.160]  媽媽知道我兒子喜歡吃
[00:10:20.160 --> 00:10:22.160]  於是有一點點回來香港
[00:10:22.160 --> 00:10:24.160]  於是就叫我兒子來吃
[00:10:24.160 --> 00:10:26.160]  有我們很多機會吃
[00:10:26.160 --> 00:10:32.160]  結果兩母子一起吃了兩碗粉
[00:10:32.160 --> 00:10:36.160]  當然我覺得兩碗粉分好一點
[00:10:36.160 --> 00:10:40.160]  最後我發現燒鵝腿大部分我都吃了
[00:10:40.160 --> 00:10:46.160]  我媽媽就吃了燒鵝腿腳最後那塊骨
[00:10:46.160 --> 00:10:48.160]  有一點點肉
[00:10:48.160 --> 00:10:54.160]  這件事給我一個很深刻的印象
[00:10:54.160 --> 00:10:59.160]  其實因為愛而願意犧牲
[00:10:59.160 --> 00:11:02.160]  願意去做一些取捨
[00:11:02.160 --> 00:11:04.160]  例如我媽媽為了子女
[00:11:04.160 --> 00:11:06.160]  她很少來吃的東西
[00:11:06.160 --> 00:11:08.160]  她願意放棄
[00:11:08.160 --> 00:11:10.160]  其實我媽媽很喜歡吃這些東西
[00:11:10.160 --> 00:11:12.160]  不過不捨得吃
[00:11:12.160 --> 00:11:16.160]  但是她都願意將它給兒子吃
[00:11:16.160 --> 00:11:21.160]  今天我們會去看魯德記這段聖經
[00:11:21.160 --> 00:11:23.160]  這段聖經基本上是說
[00:11:23.160 --> 00:11:26.160]  那奧米和魯德他們兩個
[00:11:26.160 --> 00:11:30.160]  一個奶奶一個媳婦
[00:11:30.160 --> 00:11:34.160]  大家獨自面對面去做一次交談
[00:11:34.160 --> 00:11:37.160]  從這段經文我們可以看見
[00:11:37.160 --> 00:11:42.160]  這一幕展開了魯德顯露出屬靈的生命
[00:11:42.160 --> 00:11:46.160]  同時我們會在後段時間
[00:11:46.160 --> 00:11:50.160]  看到魯德會從波亞斯的一些討論
[00:11:50.160 --> 00:11:52.160]  其實波亞斯和魯德的討論
[00:11:52.160 --> 00:11:54.160]  在先前我們已經看過一段經文
[00:11:54.160 --> 00:12:00.160]  就看到波亞斯如何在和牆上去善待魯德
[00:12:00.160 --> 00:12:02.160]  來到這個時候
[00:12:02.160 --> 00:12:06.160]  我們就有機會從一個第三者的角度
[00:12:06.160 --> 00:12:08.160]  就看看兩方面
[00:12:08.160 --> 00:12:09.160]  同樣都是魯德
[00:12:09.160 --> 00:12:12.160]  一方面和波亞斯
[00:12:12.160 --> 00:12:15.160]  另一方面和那奧米
[00:12:15.160 --> 00:12:19.160]  在他們兩個的交談裏面
[00:12:19.160 --> 00:12:20.160]  做了一個比較
[00:12:20.160 --> 00:12:22.160]  從而我們就去看一看
[00:12:22.160 --> 00:12:25.160]  如果真的當我們仔細去看一看
[00:12:25.160 --> 00:12:26.160]  來到這一段經文
[00:12:26.160 --> 00:12:28.160]  今天我們特別看的這段經文
[00:12:28.160 --> 00:12:31.160]  那奧米和魯德的交談
[00:12:31.160 --> 00:12:33.160]  真的有時令我們有一種
[00:12:33.160 --> 00:12:36.160]  替魯德很心淡的情況
[00:12:36.160 --> 00:12:40.160]  為什麼他的婆婆是這樣對待他呢?
[00:12:40.160 --> 00:12:42.160]  還有
[00:12:42.160 --> 00:12:45.160]  這段經文也讓我們看到一件事
[00:12:45.160 --> 00:12:46.160]  或者一個學習
[00:12:46.160 --> 00:12:48.160]  我們作為一個屬神的子民
[00:12:48.160 --> 00:12:51.160]  其實鍛鍊我們屬靈生命的事情
[00:12:51.160 --> 00:12:53.160]  其實隨時都有
[00:12:53.160 --> 00:12:56.160]  甚至可以在我們身邊的人隨時發生
[00:12:56.160 --> 00:13:01.160]  而真正去將我們屬靈生命的力量
[00:13:01.160 --> 00:13:03.160]  我們的特質能夠發揮出來
[00:13:03.160 --> 00:13:05.160]  就是在這些磨練的過程裏面
[00:13:05.160 --> 00:13:08.160]  而這些磨練其實很多時候
[00:13:08.160 --> 00:13:12.160]  就是一些錯誤或者已經偏差了的
[00:13:12.160 --> 00:13:15.160]  對真理的理解的人
[00:13:15.160 --> 00:13:17.160]  向我們所做的一些事
[00:13:17.160 --> 00:13:19.160]  或者向我們說的一些說話
[00:13:19.160 --> 00:13:21.160]  然後在過程當中就操練到
[00:13:21.160 --> 00:13:23.160]  我們自己的屬靈生命
[00:13:23.160 --> 00:13:26.160]  而特別在今天我們所看這段經文
[00:13:26.160 --> 00:13:29.160]  那奧米戴爵那種的屬靈生命
[00:13:29.160 --> 00:13:32.160]  就是一種利益主義的屬靈信仰
[00:13:32.160 --> 00:13:35.160]  在這種信仰環境之下
[00:13:35.160 --> 00:13:37.160]  路德的表現是怎樣呢?
[00:13:37.160 --> 00:13:39.160]  他的處理是怎樣呢?
[00:13:39.160 --> 00:13:42.160]  而我們也可以對比先前
[00:13:42.160 --> 00:13:46.160]  路德和波亞斯之間的關係的時候
[00:13:46.160 --> 00:13:48.160]  也可以更加讓我們深刻看到
[00:13:48.160 --> 00:13:52.160]  兩者之間的屬靈生命的不同之處
[00:13:52.160 --> 00:13:54.160]  這個就是今天我們想看的東西
[00:13:54.160 --> 00:13:58.160]  我們首先去看一看這段經文
[00:13:58.160 --> 00:14:00.160]  我們先看一下第一節
[00:14:00.160 --> 00:14:02.160]  第二章第十八節的經文
[00:14:02.160 --> 00:14:05.160]  第二章第十八節是這樣說的
[00:14:05.160 --> 00:14:08.160]  他就是路德
[00:14:08.160 --> 00:14:13.160]  把所拾取的大進城去給婆婆看
[00:14:13.160 --> 00:14:18.160]  又把他吃飽了所剩的給了婆婆
[00:14:18.160 --> 00:14:21.160]  很簡單的一節的經文
[00:14:21.160 --> 00:14:28.160]  只是記述路德去完和場之後
[00:14:28.160 --> 00:14:31.160]  他的一些活動
[00:14:31.160 --> 00:14:34.160]  他回到家的時候
[00:14:34.160 --> 00:14:37.160]  他馬上向婆婆展示
[00:14:37.160 --> 00:14:40.160]  他所得到的照顧和祝福
[00:14:40.160 --> 00:14:43.160]  在第十八節的這句話
[00:14:43.160 --> 00:14:46.160]  這節的經文可以有兩種翻譯
[00:14:46.160 --> 00:14:48.160]  其中一個翻譯就是說
[00:14:48.160 --> 00:14:53.160]  路德把他所拾取的帶回進城
[00:14:53.160 --> 00:14:54.160]  然後給他婆婆看
[00:14:54.160 --> 00:14:56.160]  這個翻譯譯本包括和合本
[00:14:56.160 --> 00:14:58.160]  剛才我們也讀過
[00:14:58.160 --> 00:15:01.160]  NASB、NLT
[00:15:01.160 --> 00:15:04.160]  New Living Translation
[00:15:04.160 --> 00:15:06.160]  都用這個翻譯
[00:15:06.160 --> 00:15:10.160]  但另一個按照希伯來文文化的翻譯
[00:15:10.160 --> 00:15:16.160]  就是說婆婆看到路德帶回進城裡
[00:15:16.160 --> 00:15:19.160]  給他看到他拾取了多少的東西
[00:15:19.160 --> 00:15:21.160]  或者多少的禍稅
[00:15:21.160 --> 00:15:26.160]  在希伯來文的句式裡
[00:15:26.160 --> 00:15:29.160]  其實有一個特別的意思要帶出來
[00:15:29.160 --> 00:15:31.160]  就是讓我們看到
[00:15:31.160 --> 00:15:36.160]  原來路德他把東西帶回去的時候
[00:15:36.160 --> 00:15:39.160]  第一件事要留意的不是路德
[00:15:39.160 --> 00:15:42.160]  他回來偵測一下
[00:15:42.160 --> 00:15:45.160]  檢視一下路德他究竟得到多少
[00:15:45.160 --> 00:15:48.160]  拾取了多少禍稅
[00:15:48.160 --> 00:15:50.160]  或者得到多少收穫
[00:15:50.160 --> 00:15:52.160]  從這個介紹裡
[00:15:52.160 --> 00:15:53.160]  讓我們看到
[00:15:53.160 --> 00:15:56.160]  其實納瓦米的專注點
[00:15:56.160 --> 00:16:00.160]  不是關心這個媳婦做得多辛苦
[00:16:00.160 --> 00:16:03.160]  納瓦米專注的是
[00:16:03.160 --> 00:16:06.160]  這個媳婦得到的利益有多少
[00:16:06.160 --> 00:16:10.160]  其實這種表現我也見過很多
[00:16:10.160 --> 00:16:13.160]  有些人你想著對他好一點
[00:16:13.160 --> 00:16:15.160]  給他一些東西
[00:16:15.160 --> 00:16:18.160]  他留心的不是你的心對他好
[00:16:18.160 --> 00:16:20.160]  而是他留意的就是
[00:16:20.160 --> 00:16:23.160]  究竟你帶了什麼東西給我
[00:16:23.160 --> 00:16:27.160]  路德在這裡面對一個這樣的婆婆
[00:16:27.160 --> 00:16:30.160]  我不知道大家當你身處
[00:16:30.160 --> 00:16:32.160]  如果是路德這樣的情況
[00:16:32.160 --> 00:16:33.160]  你會覺得
[00:16:33.160 --> 00:16:39.160]  我還怎麼接受一個這樣的婆婆呢
[00:16:39.160 --> 00:16:42.160]  還有路德他在這一刻
[00:16:42.160 --> 00:16:44.160]  他沒有表現任何反感
[00:16:44.160 --> 00:16:46.160]  我們還留意一下
[00:16:46.160 --> 00:16:49.160]  他還將他下午
[00:16:49.160 --> 00:16:55.160]  或者之前在布亞斯的田裡吃飽了
[00:16:55.160 --> 00:16:58.160]  得到滿足的那些剩餘的食物
[00:16:58.160 --> 00:17:01.160]  都展示給納瓦米知道
[00:17:01.160 --> 00:17:04.160]  其實我們從這段經文裡
[00:17:04.160 --> 00:17:06.160]  我們從兩個角度去看
[00:17:06.160 --> 00:17:09.160]  第一個角度我們從路德的角度去看
[00:17:09.160 --> 00:17:14.160]  路德其實心裡一直記掛著這個婆婆
[00:17:14.160 --> 00:17:16.160]  去到哪裡吃到什麼東西
[00:17:16.160 --> 00:17:18.160]  有什麼好處
[00:17:18.160 --> 00:17:20.160]  他一直想著她
[00:17:20.160 --> 00:17:22.160]  他不是說我自己享受了
[00:17:22.160 --> 00:17:24.160]  然後我自己快活了
[00:17:24.160 --> 00:17:26.160]  然後我就不理了
[00:17:26.160 --> 00:17:27.160]  我不要出聲
[00:17:27.160 --> 00:17:29.160]  其實路德可以這樣做的
[00:17:29.160 --> 00:17:31.160]  現在很多自私的人是這樣的想法
[00:17:31.160 --> 00:17:33.160]  我享受了不要出聲
[00:17:33.160 --> 00:17:35.160]  我自己享受了
[00:17:35.160 --> 00:17:37.160]  但是從這段經文裡
[00:17:37.160 --> 00:17:40.160]  我們看到路德不是這樣的性情的人
[00:17:40.160 --> 00:17:42.160]  路德是經常留意著
[00:17:42.160 --> 00:17:46.160]  有什麼東西我可以和我的婆婆一起分享
[00:17:46.160 --> 00:17:48.160]  這個是路德的性情
[00:17:48.160 --> 00:17:51.160]  但是他的婆婆相對來看
[00:17:51.160 --> 00:17:53.160]  就是一個什麼人呢
[00:17:53.160 --> 00:17:56.160]  她是一個經常想著得到利益
[00:17:56.160 --> 00:18:00.160]  整件事她執這個和水
[00:18:00.160 --> 00:18:03.160]  路德其實都是路德他自己的建議
[00:18:03.160 --> 00:18:05.160]  但是路德很尊重這位老人家
[00:18:05.160 --> 00:18:08.160]  正如他自己立過一個誓言
[00:18:08.160 --> 00:18:10.160]  他說你是怎樣
[00:18:10.160 --> 00:18:13.160]  你在哪裡我就在哪裡
[00:18:13.160 --> 00:18:14.160]  同甘共苦
