
[00:00:00.000 --> 00:00:05.200]  使徒函轉28章的經文
[00:01:55.960 --> 00:01:57.160]  這樣記載
[00:01:57.160 --> 00:02:01.560]  路加選擇記載的是教會
[00:02:01.560 --> 00:02:07.520]  在重重的難處當中
[00:02:07.520 --> 00:02:15.360]  在六個大的難阻、問題、困難裡面
[00:02:15.360 --> 00:02:19.640]  聖靈如何帶領教會
[00:02:19.640 --> 00:02:24.320]  福音如何過到歐洲
[00:02:24.320 --> 00:02:25.920]  你說路加記載
[00:02:25.920 --> 00:02:28.920]  其實福音最終都去到羅馬了
[00:02:28.920 --> 00:02:29.480]  是吧?
[00:02:29.480 --> 00:02:32.200]  那就選擇一些好的東西來講
[00:02:32.200 --> 00:02:32.680]  是吧?
[00:02:32.680 --> 00:02:34.760]  那就鼓勵人心
[00:02:34.760 --> 00:02:35.160]  是吧?
[00:02:35.160 --> 00:02:38.480]  使我們大家都是往好處看
[00:02:38.480 --> 00:02:39.960]  正面一點
[00:02:39.960 --> 00:02:42.120]  不要這麼負面
[00:02:42.120 --> 00:02:43.720]  有點意識的
[00:02:43.720 --> 00:02:46.720]  不要這麼負面
[00:02:46.720 --> 00:02:52.320]  路加不是選好的、不好的來講的
[00:02:52.320 --> 00:02:54.480]  你不要誤會他的意思
[00:02:54.480 --> 00:02:56.400]  《讀史路行傳》的時候
[00:02:56.400 --> 00:02:59.320]  其實我們發覺在聖靈的感動之下
[00:02:59.320 --> 00:03:02.280]  路加其實是教我們
[00:03:02.280 --> 00:03:07.720]  如何看教會的難處
[00:03:07.720 --> 00:03:09.920]  教會一定有難處
[00:03:09.920 --> 00:03:10.320]  沒有
[00:03:10.320 --> 00:03:11.520]  你說我找到一間沒有的
[00:03:11.520 --> 00:03:13.920]  你走進去那一刻開始就有了
[00:03:13.920 --> 00:03:14.360]  是吧?
[00:03:14.360 --> 00:03:16.920]  你和我就是那個難處
[00:03:16.920 --> 00:03:23.240]  所以教會的難處往往令人灰心
[00:03:23.240 --> 00:03:24.120]  是吧?
[00:03:24.120 --> 00:03:26.520]  知難而退
[00:03:26.520 --> 00:03:30.040]  看到的就只是天下烏鴉
[00:03:30.040 --> 00:03:31.240]  不是
[00:03:31.240 --> 00:03:33.240]  聖經教導我們看
[00:03:33.240 --> 00:03:35.640]  在人的軟弱當中
[00:03:35.640 --> 00:03:39.800]  神的手如何工作
[00:03:39.800 --> 00:03:46.120]  聖靈如何成就祂的計劃
[00:03:46.120 --> 00:03:52.520]  往往超過教會所定的十年計劃
[00:03:52.520 --> 00:03:54.760]  這個是十三章開始
[00:03:54.760 --> 00:03:56.520]  其實剛才我們所讀
[00:03:56.520 --> 00:03:58.840]  很熟悉的頭三字經文
[00:03:58.840 --> 00:04:00.440]  年年差全者
[00:04:00.440 --> 00:04:01.480]  宣教年會
[00:04:01.480 --> 00:04:03.080]  我們都讀的了
[00:04:03.080 --> 00:04:04.080]  是
[00:04:04.080 --> 00:04:07.360]  你看不看到第一個困難已經出現了
[00:04:07.360 --> 00:04:08.120]  有些人說沒有
[00:04:08.120 --> 00:04:09.120]  我看不到
[00:04:09.120 --> 00:04:10.000]  很興奮
[00:04:10.000 --> 00:04:11.280]  開始宣教
[00:04:11.280 --> 00:04:13.600]  揭開宣教新一頁
[00:04:13.600 --> 00:04:17.120]  我們不習慣這樣獨視行傳
[00:04:17.120 --> 00:04:18.720]  十三章第一節
[00:04:18.720 --> 00:04:21.680]  記載的是安提厄教會
[00:04:21.680 --> 00:04:23.520]  不是耶路撒冷教會
[00:04:23.520 --> 00:04:28.160]  現在記載到離開了耶路撒冷初期教會的
[00:04:28.160 --> 00:04:32.840]  第二個重要的教會安提厄
[00:04:32.840 --> 00:04:34.840]  後來教會歷史告訴我們
[00:04:34.840 --> 00:04:38.440]  有五個城市成為教會
[00:04:38.440 --> 00:04:41.080]  五個重要的核心
[00:04:41.080 --> 00:04:46.680]  安提厄是耶路撒冷之後的第二個核心的地方
[00:04:46.680 --> 00:04:49.160]  安提厄教會是怎樣來的?
[00:04:49.160 --> 00:04:52.360]  前面《士徒行傳》十一章
[00:04:52.360 --> 00:04:53.800]  如果你不熟悉
[00:04:53.800 --> 00:04:54.680]  背不出
[00:04:54.680 --> 00:04:56.720]  打開聖經看一看
[00:04:56.720 --> 00:04:58.800]  《士徒行傳》十一章的十九節
[00:04:58.800 --> 00:05:00.080]  這裡記載
[00:05:00.080 --> 00:05:05.560]  「那些因使提反的士遭患難四散的門徒」
[00:05:05.560 --> 00:05:07.480]  他們去到三個地方
[00:05:07.480 --> 00:05:11.440]  費利基、居比路、安提厄
[00:05:11.440 --> 00:05:16.040]  他們大部分都是向猶太人傳福音
[00:05:16.040 --> 00:05:20.720]  不過其中有居比路古里內人
[00:05:20.720 --> 00:05:26.840]  他們在安提厄向希利利人傳講主耶穌
[00:05:26.840 --> 00:05:27.520]  看到嗎?
[00:05:27.520 --> 00:05:30.000]  第二十節還有細節
[00:05:30.000 --> 00:05:31.560]  和學本很誠實
[00:05:31.560 --> 00:05:35.160]  它說有一些士徒行傳的抄本
[00:05:35.160 --> 00:05:39.000]  這裡不是說向希利利人傳講耶穌
[00:05:39.000 --> 00:05:44.960]  是說向希利利的猶太人傳講主耶穌
[00:05:44.960 --> 00:05:46.360]  差很遠
[00:05:46.360 --> 00:05:51.360]  「說希利利的猶太人」
[00:05:51.360 --> 00:05:52.640]  他們是猶太人
[00:05:52.640 --> 00:05:56.440]  不過他們生長在地中海的世界
[00:05:56.440 --> 00:06:00.840]  在希臘文明的統治之下
[00:06:00.840 --> 00:06:02.880]  他們會說希臘文
[00:06:02.880 --> 00:06:04.120]  不過他們是猶太人
[00:06:04.120 --> 00:06:06.040]  不過如果是這樣
[00:06:06.040 --> 00:06:10.080]  不值得路加特別加一筆去記載
[00:06:10.080 --> 00:06:12.520]  因為我們記得第六章
[00:06:12.520 --> 00:06:17.920]  講希利利的基督徒已經出現了
[00:06:17.920 --> 00:06:19.800]  那些寡婦
[00:06:19.800 --> 00:06:23.200]  天天供給上忽略了他們
[00:06:23.200 --> 00:06:25.280]  那就是講希伯來話
[00:06:25.280 --> 00:06:29.880]  和講希臘文的兩群基督徒之間的誤會
[00:06:29.880 --> 00:06:31.760]  第六章已經有人信主了
[00:06:31.760 --> 00:06:37.000]  何必來到安提阿的教會又再講一次呢?
[00:06:37.000 --> 00:06:42.440]  可見和合本選擇跟從的抄本
[00:06:42.440 --> 00:06:46.880]  這裡是說向希臘人傳福音
[00:06:46.880 --> 00:06:50.480]  安提阿教會的開始
[00:06:50.480 --> 00:06:50.960]  看到嗎?
[00:06:50.960 --> 00:06:53.640]  二十一節說主與他們同在
[00:06:53.640 --> 00:06:57.040]  信而歸主的人就很多
[00:06:57.040 --> 00:07:02.280]  其中包括了外邦人、希臘人
[00:07:02.280 --> 00:07:04.360]  他們信主
[00:07:04.360 --> 00:07:08.680]  這個消息傳到耶路撒冷的舞會
[00:07:08.680 --> 00:07:10.160]  大家很開心
[00:07:10.160 --> 00:07:16.160]  他們就決定差遣巴拿巴去安提阿
[00:07:16.160 --> 00:07:17.800]  巴拿巴是誰?
[00:07:17.800 --> 00:07:19.920]  下面這一章第二十四節說
[00:07:19.920 --> 00:07:21.360]  他是個好人
[00:07:21.360 --> 00:07:24.520]  被聖靈充滿大有信心
[00:07:24.520 --> 00:07:25.960]  你說怎麼好呢?
[00:07:25.960 --> 00:07:29.160]  前面其實一早有介紹過的了
[00:07:29.160 --> 00:07:29.960]  在哪裡?
[00:07:29.960 --> 00:07:34.680]  第四章結束之前有兩節的經文
[00:07:34.680 --> 00:07:36.160]  第一次介紹
[00:07:36.160 --> 00:07:39.280]  巴拿巴原來是他的花名
[00:07:39.280 --> 00:07:41.640]  不過我們個個都只認識他的花名
[00:07:41.640 --> 00:07:43.840]  就忘記了他的真名
[00:07:43.840 --> 00:07:45.800]  四章三十六節說
[00:07:45.800 --> 00:07:49.000]  有一個利尾人生在居比路
[00:07:49.000 --> 00:07:51.560]  他的名字是若實
[00:07:51.560 --> 00:07:57.320]  不過使徒就喜歡稱他做巴拿巴
[00:07:57.320 --> 00:08:00.640]  巴拿巴這個阿蘭文的音譯
[00:08:00.640 --> 00:08:01.880]  其實的意思
[00:08:01.880 --> 00:08:03.440]  《和學本》翻譯出來
[00:08:03.440 --> 00:08:06.600]  它說是勸慰子
[00:08:06.600 --> 00:08:08.320]  這個很古老的中文
[00:08:08.320 --> 00:08:10.200]  翻譯了等於沒有翻譯的意思
[00:08:10.200 --> 00:08:11.640]  英文聖經
[00:08:11.640 --> 00:08:14.640]  Son of Encouragement
[00:08:14.640 --> 00:08:16.400]  用今天的中文說
[00:08:16.400 --> 00:08:21.560]  他是一個很有父道恩賜的弟兄
[00:08:21.560 --> 00:08:24.720]  姐妹有父道恩賜的很多
[00:08:24.720 --> 00:08:26.280]  弟兄的很少
[00:08:26.280 --> 00:08:27.600]  你認識一個嗎?
[00:08:27.600 --> 00:08:29.680]  有問題找他聊天
[00:08:29.680 --> 00:08:30.880]  很得幫助
[00:08:30.880 --> 00:08:33.480]  巴拿巴是一個這樣的好人
[00:08:33.480 --> 00:08:36.680]  他是很能夠建立別人的生命
[00:08:36.680 --> 00:08:38.160]  在教會當中
[00:08:38.160 --> 00:08:39.480]  他很熱心的
[00:08:39.480 --> 00:08:42.200]  他有份賣了田地
[00:08:42.200 --> 00:08:45.640]  然後拿來使徒的腳前奉獻
[00:08:45.640 --> 00:08:48.440]  現在耶路撒冷教會
[00:08:48.440 --> 00:08:53.440]  差遣巴拿巴到安提河
[00:08:53.440 --> 00:08:55.160]  在安提河教會
[00:08:55.160 --> 00:08:57.880]  回到11章23節
[00:08:57.880 --> 00:08:59.040]  巴拿巴去到那裡
[00:08:59.040 --> 00:09:01.760]  見到神所賜的恩就歡喜
[00:09:01.760 --> 00:09:03.920]  勸勉眾人立定心志
[00:09:03.920 --> 00:09:05.920]  恆久靠主
[00:09:05.920 --> 00:09:07.200]  這幾句話
[00:09:07.200 --> 00:09:09.600]  其實背後的意思就是
[00:09:09.600 --> 00:09:13.600]  安提河教會請了巴拿巴做主任牧師
[00:09:13.600 --> 00:09:14.640]  這麼好
[00:09:14.640 --> 00:09:15.360]  你來到
[00:09:15.360 --> 00:09:16.160]  不要走了
[00:09:16.160 --> 00:09:17.400]  你幫助我們了
[00:09:17.400 --> 00:09:18.600]  巴拿巴答應了
[00:09:18.600 --> 00:09:20.240]  所以25節說
[00:09:20.240 --> 00:09:22.440]  巴拿巴去帶掃
[00:09:22.440 --> 00:09:23.280]  做什麼?
[00:09:23.280 --> 00:09:24.760]  去找掃羅
[00:09:24.760 --> 00:09:25.920]  記得掃羅
[00:09:25.920 --> 00:09:27.560]  這個逼伯教會的
[00:09:27.560 --> 00:09:28.800]  信了耶穌
[00:09:28.800 --> 00:09:30.840]  然後他回家
[00:09:30.840 --> 00:09:32.160]  找到了
[00:09:32.160 --> 00:09:34.080]  就帶著掃羅
[00:09:34.080 --> 00:09:36.000]  一起去安提河
[00:09:36.000 --> 00:09:38.640]  有一年的功夫
[00:09:38.640 --> 00:09:41.000]  這個也是外省的中文
[00:09:41.000 --> 00:09:42.040]  時間
[00:09:42.040 --> 00:09:44.400]  乘勝須用功夫
[00:09:44.400 --> 00:09:45.440]  其實是在翻譯
[00:09:45.440 --> 00:09:48.000]  take time to be holy
[00:09:48.000 --> 00:09:49.480]  有一年的時間
[00:09:49.480 --> 00:09:51.240]  和教會一起聚集
[00:09:51.240 --> 00:09:53.080]  教訓許多人
[00:09:53.080 --> 00:09:54.320]  教會興旺
[00:09:54.320 --> 00:09:57.080]  門徒稱為基督徒
[00:09:57.080 --> 00:10:02.040]  是從安提河起手
[00:10:02.040 --> 00:10:04.320]  所以13章第一節
[00:10:04.320 --> 00:10:07.600]  我們讀到安提河教會已經發展到
[00:10:07.600 --> 00:10:09.760]  他們有多少個童工
[00:10:09.760 --> 00:10:11.800]  他們的教睦團隊
[00:10:11.800 --> 00:10:13.800]  包括巴拿巴
[00:10:13.800 --> 00:10:15.400]  剛才你剛剛讀完的
[00:10:15.400 --> 00:10:17.160]  蓋上聖經背不背得出
[00:10:17.160 --> 00:10:17.800]  不知道了
[00:10:17.800 --> 00:10:19.440]  單眼偷看一下
[00:10:19.440 --> 00:10:20.960]  除了巴拿巴之外
[00:10:20.960 --> 00:10:25.000]  有清夫尼傑的西面
[00:10:25.000 --> 00:10:27.000]  這個是非洲人
[00:10:27.000 --> 00:10:29.160]  很可能是黑人
[00:10:29.160 --> 00:10:33.440]  還有古利賴人露球
[00:10:33.440 --> 00:10:34.080]  哇
[00:10:34.080 --> 00:10:35.960]  那就國際團隊了
[00:10:35.960 --> 00:10:37.800]  不同籍貫
[00:10:37.800 --> 00:10:39.200]  不同身份背景
[00:10:39.200 --> 00:10:40.440]  還有一個
[00:10:40.440 --> 00:10:46.240]  與分封之王希律同樣的馬念
[00:10:46.240 --> 00:10:47.360]  我們不知道他講什麼
[00:10:47.360 --> 00:10:48.160]  簡單講
[00:10:48.160 --> 00:10:50.880]  他和希律王是小學同學
[00:10:50.880 --> 00:10:51.720]  明白嗎
[00:10:51.720 --> 00:10:53.960]  大家都是南拔水出來的
[00:10:53.960 --> 00:10:54.440]  是吧
[00:10:54.440 --> 00:10:55.920]  旁邊那個現在做了特首
[00:10:55.920 --> 00:10:58.720]  這個做了教會傳道人
[00:10:58.720 --> 00:11:00.080]  馬念
[00:11:00.080 --> 00:11:02.040]  還有掃祿
[00:11:02.040 --> 00:11:04.040]  掃祿是最年輕的那個
[00:11:04.040 --> 00:11:04.520]  不是
[00:11:04.520 --> 00:11:06.120]  掃祿是資歷最淺的那個
[00:11:06.120 --> 00:11:08.040]  不過掃祿猛
[00:11:08.040 --> 00:11:08.560]  是吧
[00:11:08.560 --> 00:11:09.560]  熱心
[00:11:09.560 --> 00:11:10.760]  他熱心起來
[00:11:10.760 --> 00:11:13.320]  逼教會衝上去大馬士革
[00:11:13.320 --> 00:11:15.040]  現在服侍教會
[00:11:15.040 --> 00:11:17.160]  他一定是團隊裡面
[00:11:17.160 --> 00:11:21.280]  那個外展的領袖
[00:11:21.280 --> 00:11:24.200]  這個團隊夢幻組合
[00:11:24.200 --> 00:11:27.000]  不過不容易駕馭的
[00:11:27.000 --> 00:11:28.720]  個個都聰明
[00:11:28.720 --> 00:11:30.760]  個個都是獨當一面的
[00:11:30.760 --> 00:11:32.840]  誰能夠領導他們
[00:11:32.840 --> 00:11:34.600]  巴拿巴
[00:11:34.600 --> 00:11:35.440]  明白嗎
[00:11:35.440 --> 00:11:38.040]  巴拿巴這個個性厲害
[00:11:38.040 --> 00:11:38.360]  是吧
[00:11:38.360 --> 00:11:40.240]  他能夠和得到人的
[00:11:40.240 --> 00:11:42.440]  個個都聰明在他下面
[00:11:42.440 --> 00:11:44.240]  個個都比巴拿巴聰明
[00:11:44.240 --> 00:11:46.840]  但是巴拿巴能夠帶領這個團隊
[00:11:46.840 --> 00:11:48.680]  在安提拉教會侍奉
[00:11:48.680 --> 00:11:50.320]  這個教會
[00:11:50.320 --> 00:11:52.760]  蒸蒸日上
[00:11:52.760 --> 00:11:54.720]  在這樣的時候
[00:11:54.720 --> 00:11:57.320]  當教會同工退休
[00:11:57.320 --> 00:11:58.720]  禁食祈禱
[00:11:58.720 --> 00:12:01.400]  聖靈說話了
[00:12:01.400 --> 00:12:03.720]  說什麼
[00:12:03.720 --> 00:12:05.080]  你們繼續同心合意
[00:12:05.080 --> 00:12:06.320]  興旺福音
[00:12:06.320 --> 00:12:08.560]  前面二十年靠你們的了
[00:12:08.560 --> 00:12:10.600]  這個夢幻團隊
[00:12:10.600 --> 00:12:11.600]  要同心
[00:12:11.600 --> 00:12:12.440]  不要分裂
[00:12:12.440 --> 00:12:13.360]  不是的
[00:12:13.360 --> 00:12:15.800]  聖靈突然間說
[00:12:15.800 --> 00:12:20.880]  為我分派巴拿巴和掃羅出去
[00:12:20.880 --> 00:12:23.760]  路加是醫生
[00:12:23.760 --> 00:12:26.560]  所以他的記載很冷靜的
[00:12:26.560 --> 00:12:28.120]  你要懂得看才行
[00:12:28.120 --> 00:12:29.040]  你去見醫生
[00:12:29.040 --> 00:12:30.360]  要聽他說話嗎
[00:12:30.360 --> 00:12:33.400]  他跟你說是癌症
[00:12:33.400 --> 00:12:37.240]  沒有任何激動的情緒
[00:12:37.240 --> 00:12:38.560]  他是醫生
[00:12:38.560 --> 00:12:40.800]  醫生如果每次都跟你哭
[00:12:40.800 --> 00:12:41.760]  Felipe來了
[00:12:41.760 --> 00:12:43.080]  是癌症
[00:12:43.080 --> 00:12:44.560]  他死先過你
[00:12:44.560 --> 00:12:45.800]  不行的
[00:12:45.800 --> 00:12:47.360]  他是最冷靜的那個
[00:12:47.360 --> 00:12:50.720]  操刀跟你做手術
[00:12:50.720 --> 00:12:51.920]  帶了個面罩進來
[00:12:51.920 --> 00:12:52.960]  你認不出他
[00:12:52.960 --> 00:12:54.760]  不過一樣是這麼冷靜
[00:12:54.760 --> 00:12:57.000]  那句話你聽得到是他的聲音
[00:12:57.000 --> 00:12:57.920]  你很安心
[00:12:57.920 --> 00:12:58.880]  你打麻醉藥
[00:12:58.880 --> 00:12:59.640]  你睡了
[00:12:59.640 --> 00:13:00.840]  他跟你搞定
[00:13:00.840 --> 00:13:02.000]  醫生是這樣的
[00:13:02.000 --> 00:13:04.360]  一句話沒有什麼情緒的
[00:13:04.360 --> 00:13:05.800]  這裡說什麼
[00:13:05.800 --> 00:13:06.560]  你懂不懂得看
[00:13:06.560 --> 00:13:07.760]  第三節
[00:13:07.760 --> 00:13:09.440]  於是
[00:13:09.440 --> 00:13:11.920]  禁食土告
[00:13:11.920 --> 00:13:12.760]  你說當然了
[00:13:12.760 --> 00:13:14.440]  警察他們出去
[00:13:14.440 --> 00:13:15.880]  當然要祈禱按手
[00:13:15.880 --> 00:13:16.480]  對
[00:13:16.480 --> 00:13:18.440]  按手是下面那句
[00:13:18.440 --> 00:13:19.720]  禁食土告
[00:13:19.720 --> 00:13:21.880]  按手在他們頭上
[00:13:21.880 --> 00:13:25.920]  可見前面那個土告不是為了按手
[00:13:25.920 --> 00:13:27.080]  是禁食
[00:13:27.080 --> 00:13:28.200]  他們一路禁食
[00:13:28.200 --> 00:13:29.520]  頸性靈說話的
[00:13:29.560 --> 00:13:32.200]  為什麼還要禁食
[00:13:32.200 --> 00:13:36.040]  背後你看到嗎
[00:13:36.040 --> 00:13:38.080]  大家不明白
[00:13:38.080 --> 00:13:38.680]  聖靈啊
[00:13:38.680 --> 00:13:41.080]  我們有沒有聽錯
[00:13:41.080 --> 00:13:43.280]  你叫誰去
[00:13:43.280 --> 00:13:45.200]  你叫巴拿巴去
[00:13:45.200 --> 00:13:48.200]  那整個團隊就散了
[00:13:48.200 --> 00:13:49.960]  你叫掃羅去
[00:13:49.960 --> 00:13:52.640]  那我們十樣外展的事工
[00:13:52.640 --> 00:13:54.760]  九樣半就停了
[00:13:54.760 --> 00:13:59.160]  你要我們兩個靈魂人物出去
[00:13:59.160 --> 00:14:01.920]  不如叫馬念出去
[00:14:01.920 --> 00:14:03.960]  不如叫路求出去
[00:14:03.960 --> 00:14:04.880]  還有那邊什麼
[00:14:04.880 --> 00:14:06.080]  記不記得名字
[00:14:06.080 --> 00:14:08.440]  世面
[00:14:08.440 --> 00:14:09.800]  叫他們出去
[00:14:09.800 --> 00:14:12.640]  對教會沒那麼傷
[00:14:12.640 --> 00:14:15.120]  你選了最重要那兩個人出去
[00:14:15.120 --> 00:14:17.760]  那我們安提拉教會怎麼辦
[00:14:17.760 --> 00:14:19.800]  我們都不過是一年兩年
[00:14:19.800 --> 00:14:21.360]  你看前面的記載
[00:14:21.360 --> 00:14:23.320]  都沒站穩陣腳
[00:14:23.320 --> 00:14:24.000]  聖靈啊
[00:14:24.000 --> 00:14:25.360]  你有沒有說錯
[00:14:25.360 --> 00:14:26.680]  請你再說多一點
[00:14:26.680 --> 00:14:28.560]  我們再禁食多一個星期
[00:14:28.560 --> 00:14:29.840]  再禁食多一個月
[00:14:29.840 --> 00:14:31.320]  我們再等候
[00:14:31.320 --> 00:14:32.960]  聖靈仍然是那句
[00:14:32.960 --> 00:14:38.040]  要為我分派巴拿巴和掃羅出去
[00:14:38.040 --> 00:14:41.200]  看到禁食祈禱的原因嗎?
[00:14:41.200 --> 00:14:42.600]  很痛苦的
[00:14:42.600 --> 00:14:45.280]  第一個困難
[00:14:45.280 --> 00:14:47.600]  安提拉教會
[00:14:47.600 --> 00:14:55.600]  要將他們最重要的領袖送出去
[00:14:55.600 --> 00:14:57.480]  教會願意嗎?
[00:14:57.480 --> 00:14:59.240]  安提拉教會很多理由
[00:14:59.240 --> 00:15:00.360]  可以和聖靈說
[00:15:00.360 --> 00:15:01.560]  明年先
[00:15:01.560 --> 00:15:03.040]  五週年先
[00:15:03.040 --> 00:15:04.200]  遲一點先
[00:15:04.200 --> 00:15:05.680]  讓我們搞定先
[00:15:05.680 --> 00:15:08.160]  讓我們人數突破五千先
[00:15:08.160 --> 00:15:09.080]  很多理由
[00:15:09.080 --> 00:15:11.720]  不過教會信服
[00:15:11.720 --> 00:15:13.440]  我們從第一章開始講起
[00:15:13.440 --> 00:15:15.040]  聖靈的工作
[00:15:15.040 --> 00:15:16.280]  你要等候
[00:15:16.280 --> 00:15:18.360]  等候你就要跟從
[00:15:18.360 --> 00:15:20.720]  所以安提拉教會學第一個
[00:15:20.720 --> 00:15:22.280]  克服第一個困難
[00:15:22.280 --> 00:15:23.920]  多不願意都好
[00:15:23.920 --> 00:15:25.640]  我相信在差遣禮上面
[00:15:25.640 --> 00:15:28.440]  大家看著巴拿巴和保羅
[00:15:28.440 --> 00:15:29.440]  當時還叫掃羅
[00:15:29.440 --> 00:15:30.840]  還沒改名
[00:15:30.840 --> 00:15:32.280]  很不捨得
[00:15:32.280 --> 00:15:34.560]  我相信長汁背後
[00:15:34.560 --> 00:15:36.800]  很多問題
[00:15:36.800 --> 00:15:38.080]  不敢問
[00:15:38.080 --> 00:15:39.520]  很擔心
[00:15:39.520 --> 00:15:41.200]  心裡面覺得
[00:15:41.200 --> 00:15:42.720]  下個月誰能說出來
[00:15:42.720 --> 00:15:43.680]  他呀?
[00:15:43.680 --> 00:15:44.360]  是不是呀?
[00:15:44.360 --> 00:15:45.920]  有多少人會回來聽
[00:15:45.920 --> 00:15:47.160]  很多問題
[00:15:47.160 --> 00:15:48.640]  沒有答案的
[00:15:48.640 --> 00:15:49.440]  聖靈說
[00:15:49.440 --> 00:15:53.600]  為我分派保羅、巴拿巴出去
[00:15:53.600 --> 00:15:54.560]  第一個困難
[00:15:54.560 --> 00:15:56.120]  對安提拉教會
[00:15:56.120 --> 00:15:58.400]  是一個打擊來的
[00:15:58.400 --> 00:16:00.560]  你不要這麼
[00:16:00.560 --> 00:16:03.800]  離身地讀這三節聖經
[00:16:03.800 --> 00:16:07.440]  你不要在差遣聯會讀這三節聖經
[00:16:07.440 --> 00:16:10.960]  你回去長汁會讀這三節聖經
[00:16:10.960 --> 00:16:12.480]  你馬上明白
[00:16:12.480 --> 00:16:14.360]  很難決定
[00:16:14.360 --> 00:16:15.960]  第一個困難
[00:16:15.960 --> 00:16:17.720]  第二
[00:16:17.720 --> 00:16:20.600]  這裡十三章
[00:16:20.600 --> 00:16:23.080]  第四節
[00:16:23.080 --> 00:16:25.920]  記載他們來到撒拉米
[00:16:25.920 --> 00:16:28.320]  在猶太人的會堂
[00:16:28.320 --> 00:16:30.360]  傳講神的道
[00:16:30.360 --> 00:16:31.560]  還有一句
[00:16:31.560 --> 00:16:33.480]  路加也是這樣
[00:16:33.480 --> 00:16:35.880]  寫他的醫案
[00:16:35.880 --> 00:16:37.240]  每個病人的情況
[00:16:37.240 --> 00:16:38.320]  一句很簡單的
[00:16:38.320 --> 00:16:39.200]  你都會看
[00:16:39.200 --> 00:16:39.840]  這裡說
[00:16:39.840 --> 00:16:44.720]  也有約翰作他們的幫手
[00:16:44.720 --> 00:16:46.640]  你說感謝神
[00:16:46.640 --> 00:16:49.400]  原來神預備了使徒約翰
[00:16:49.400 --> 00:16:51.520]  這個約翰不是使徒約翰
[00:16:51.520 --> 00:16:54.600]  你不要將官理大
[00:16:54.600 --> 00:16:56.320]  很多個約翰
[00:16:56.320 --> 00:16:57.440]  我的女兒
[00:16:57.440 --> 00:17:00.160]  去年十一班讀拉丁文
[00:17:00.160 --> 00:17:01.640]  那個中國來的老師
[00:17:01.640 --> 00:17:03.600]  和他們讀約翰福音
[00:17:03.600 --> 00:17:04.640]  用拉丁文讀
[00:17:04.640 --> 00:17:06.080]  不是用英文讀
[00:17:06.080 --> 00:17:07.320]  第一章
[00:17:07.320 --> 00:17:08.080]  讀到
[00:17:08.080 --> 00:17:10.160]  有一個人名叫約翰
[00:17:10.160 --> 00:17:11.840]  是從神那裡來的
[00:17:11.840 --> 00:17:13.480]  要為光作見證
[00:17:13.480 --> 00:17:14.680]  你會背中文
[00:17:14.680 --> 00:17:15.960]  拉丁文我不知道怎麼背了
[00:17:15.960 --> 00:17:17.040]  我都不懂
[00:17:17.040 --> 00:17:18.120]  同學就說
[00:17:18.120 --> 00:17:21.080]  作者 作者 作者約翰來了
[00:17:21.080 --> 00:17:22.920]  我的女兒多憤怒
[00:17:22.920 --> 00:17:24.280]  不是啊
[00:17:24.280 --> 00:17:26.840]  這個約翰是施洗約翰
[00:17:26.840 --> 00:17:29.320]  作者那個是使徒約翰
[00:17:29.320 --> 00:17:29.920]  小聲說
[00:17:29.920 --> 00:17:30.920]  那都不懂
[00:17:30.920 --> 00:17:31.880]  我就是不懂
[00:17:31.880 --> 00:17:33.640]  他們全部都不上主教學的
[00:17:33.640 --> 00:17:34.080]  是吧
