
[00:00:00.000 --> 00:00:04.000]  請轉播平安
[00:02:32.000 --> 00:02:34.000]  不需要多說
[00:02:34.000 --> 00:02:36.000]  不過說出來
[00:02:36.000 --> 00:02:38.000]  和大家一起回顧一下
[00:02:38.000 --> 00:02:40.000]  你自己的經驗
[00:02:40.000 --> 00:02:42.000]  有時候發覺你自己也有這樣的情緒
[00:02:42.000 --> 00:02:44.000]  當我們發怒的時候
[00:02:44.000 --> 00:02:46.000]  我們發覺一爆的時候
[00:02:46.000 --> 00:02:48.000]  很明顯的
[00:02:48.000 --> 00:02:50.000]  我們自己也會想過自己的理由
[00:02:50.000 --> 00:02:52.000]  對不對的
[00:02:52.000 --> 00:02:54.000]  一定是很自然的
[00:02:54.000 --> 00:02:56.000]  覺得我對的
[00:02:56.000 --> 00:02:58.000]  我們香港人很喜歡說
[00:02:58.000 --> 00:03:00.000]  你有沒有搞錯
[00:03:00.000 --> 00:03:02.000]  我沒有錯
[00:03:02.000 --> 00:03:04.000]  是你搞錯
[00:03:04.000 --> 00:03:06.000]  用自己的標準去量度對方
[00:03:06.000 --> 00:03:08.000]  並且心裡很想踐踏對方
[00:03:08.000 --> 00:03:10.000]  說完一句就不夠
[00:03:10.000 --> 00:03:12.000]  還要再說兩句
[00:03:12.000 --> 00:03:14.000]  去騙騙他
[00:03:14.000 --> 00:03:16.000]  踐踏他
[00:03:16.000 --> 00:03:18.000]  攻擊他
[00:03:18.000 --> 00:03:20.000]  雖然沒有出手
[00:03:20.000 --> 00:03:22.000]  但是語言暴力也會有
[00:03:22.000 --> 00:03:24.000]  就算說不出
[00:03:24.000 --> 00:03:26.000]  不想說那麼多
[00:03:26.000 --> 00:03:28.000]  心裡也覺得這個人
[00:03:28.000 --> 00:03:30.000]  真是活該
[00:03:30.000 --> 00:03:32.000]  所以我們發覺
[00:03:32.000 --> 00:03:34.000]  是一種攻擊性
[00:03:34.000 --> 00:03:36.000]  一種爆炸性
[00:03:36.000 --> 00:03:38.000]  一種踐踏
[00:03:38.000 --> 00:03:40.000]  並且覺得自己
[00:03:40.000 --> 00:03:42.000]  站在高位去看對方
[00:03:42.000 --> 00:03:44.000]  這個是我們
[00:03:44.000 --> 00:03:46.000]  經常會有的
[00:03:46.000 --> 00:03:48.000]  那種的陷阱
[00:03:48.000 --> 00:03:50.000]  當然還有另外一樣東西
[00:03:50.000 --> 00:03:52.000]  剛才我們也說了
[00:03:52.000 --> 00:03:54.000]  無論你用什麼原因
[00:03:54.000 --> 00:03:56.000]  什麼理由
[00:03:56.000 --> 00:03:58.000]  我們生氣之後也很不快樂
[00:03:58.000 --> 00:04:00.000]  不快樂
[00:04:00.000 --> 00:04:02.000]  對方當然不快樂
[00:04:02.000 --> 00:04:04.000]  被你這樣批評
[00:04:04.000 --> 00:04:06.000]  你自己也不快樂
[00:04:06.000 --> 00:04:08.000]  其實也是在懲罰自己
[00:04:08.000 --> 00:04:10.000]  你生氣之後
[00:04:10.000 --> 00:04:12.000]  心裡也很不開心
[00:04:12.000 --> 00:04:14.000]  你過了之後會驚訝
[00:04:14.000 --> 00:04:16.000]  為什麼會說這些話
[00:04:16.000 --> 00:04:18.000]  雖然有些後悔
[00:04:18.000 --> 00:04:20.000]  但是傷害已經來了
[00:04:20.000 --> 00:04:22.000]  所以這個都是當我們生氣的時候
[00:04:22.000 --> 00:04:24.000]  我們自己
[00:04:24.000 --> 00:04:26.000]  對著自己的經驗
[00:04:26.000 --> 00:04:28.000]  也是會有這樣的情緒
[00:04:28.000 --> 00:04:30.000]  這樣的情況
[00:04:30.000 --> 00:04:32.000]  這樣的陷阱
[00:04:32.000 --> 00:04:34.000]  我們回看聖經
[00:04:34.000 --> 00:04:36.000]  究竟神的話怎麼看
[00:04:36.000 --> 00:04:38.000]  這個憤怒呢
[00:04:38.000 --> 00:04:40.000]  當然聖經有很多地方
[00:04:40.000 --> 00:04:42.000]  提到憤怒
[00:04:42.000 --> 00:04:44.000]  我和大家試一下
[00:04:44.000 --> 00:04:46.000]  在特別新約有兩個
[00:04:46.000 --> 00:04:48.000]  中文譯做憤怒
[00:04:48.000 --> 00:04:50.000]  怒氣或者怒怒
[00:04:50.000 --> 00:04:52.000]  這些字的原來的意思
[00:04:52.000 --> 00:04:54.000]  我挑了三節
[00:04:54.000 --> 00:04:56.000]  比較有代表性的經文
[00:04:56.000 --> 00:04:58.000]  和大家試一下總結一幅
[00:04:58.000 --> 00:05:00.000]  圖畫聖經怎麼說
[00:05:00.000 --> 00:05:02.000]  關於憤怒
[00:05:02.000 --> 00:05:04.000]  第一幅圖畫
[00:05:04.000 --> 00:05:06.000]  對於大家來說可能都會記得
[00:05:06.000 --> 00:05:08.000]  很熟悉的
[00:05:08.000 --> 00:05:10.000]  就是《加拉太書》第五章
[00:05:10.000 --> 00:05:12.000]  《加拉太書》第五章裡面
[00:05:12.000 --> 00:05:14.000]  如果大家有印象
[00:05:14.000 --> 00:05:16.000]  那裡記載了一個很美麗的描述
[00:05:16.000 --> 00:05:18.000]  就是叫做
[00:05:18.000 --> 00:05:20.000]  聖靈所結的果子
[00:05:20.000 --> 00:05:22.000]  九個果子
[00:05:22.000 --> 00:05:24.000]  當這些果子描述出來的時候
[00:05:24.000 --> 00:05:26.000]  一幅很美麗的基督徒的圖畫
[00:05:26.000 --> 00:05:28.000]  人愛
[00:05:28.000 --> 00:05:30.000]  喜樂和平
[00:05:30.000 --> 00:05:32.000]  恩慈良善
[00:05:32.000 --> 00:05:34.000]  忍耐節制
[00:05:34.000 --> 00:05:36.000]  這些都是很美麗的
[00:05:36.000 --> 00:05:38.000]  基督徒的美德的圖畫
[00:05:38.000 --> 00:05:40.000]  不過今天我想和大家
[00:05:40.000 --> 00:05:42.000]  不是集中看這個
[00:05:42.000 --> 00:05:44.000]  這麼美麗的圖畫
[00:05:44.000 --> 00:05:46.000]  如果你看回那段聖經
[00:05:46.000 --> 00:05:48.000]  聖經是有意
[00:05:48.000 --> 00:05:50.000]  神的說話有意
[00:05:50.000 --> 00:05:52.000]  將這個這麼美麗的圖畫的
[00:05:52.000 --> 00:05:54.000]  上文下理
[00:05:54.000 --> 00:05:56.000]  夾雜著一個很強烈的對比
[00:05:56.000 --> 00:05:58.000]  剛剛相反的是什麼呢
[00:05:58.000 --> 00:06:00.000]  聖經稱它為
[00:06:00.000 --> 00:06:02.000]  肉體的事
[00:06:02.000 --> 00:06:04.000]  肉體的事
[00:06:04.000 --> 00:06:08.000]  肉體的事和聖靈所結的果子
[00:06:08.000 --> 00:06:10.000]  我們應該有的美麗的圖畫
[00:06:10.000 --> 00:06:12.000]  是剛剛相反的
[00:06:12.000 --> 00:06:14.000]  今天我們就看看
[00:06:14.000 --> 00:06:16.000]  那些是什麼
[00:06:16.000 --> 00:06:18.000]  加拉太書第五章說
[00:06:18.000 --> 00:06:20.000]  肉體所行的事
[00:06:20.000 --> 00:06:22.000]  是顯而易見的
[00:06:22.000 --> 00:06:28.000]  就例如它列了一系列的內容出來
[00:06:28.000 --> 00:06:30.000]  就如什麼呢
[00:06:30.000 --> 00:06:32.000]  淫亂污衛邪當
[00:06:32.000 --> 00:06:36.000]  仇恨憎恨忌恨憤怒
[00:06:36.000 --> 00:06:38.000]  原來希臘文是
[00:06:38.000 --> 00:06:40.000]  憤怒
[00:06:40.000 --> 00:06:42.000]  然後還有
[00:06:42.000 --> 00:06:44.000]  自私分黨結派
[00:06:44.000 --> 00:06:46.000]  嫉妒醉酒
[00:06:46.000 --> 00:06:48.000]  謊言和類似的事
[00:06:48.000 --> 00:06:50.000]  類似的事
[00:06:50.000 --> 00:06:52.000]  就是他們之間都有一種相同的
[00:06:52.000 --> 00:06:54.000]  比較接近的那種問題在哪裡
[00:06:54.000 --> 00:06:56.000]  這個問題我相信一路讀下去的時候
[00:06:56.000 --> 00:06:58.000]  這些描述
[00:06:58.000 --> 00:07:00.000]  你會看到這個問題就是失控的
[00:07:00.000 --> 00:07:02.000]  爆炸性的
[00:07:02.000 --> 00:07:04.000]  這個就是
[00:07:04.000 --> 00:07:06.000]  那個憤怒
[00:07:06.000 --> 00:07:08.000]  其中一個很重要的
[00:07:08.000 --> 00:07:10.000]  一種危險
[00:07:10.000 --> 00:07:12.000]  還有
[00:07:12.000 --> 00:07:14.000]  是聖經不能夠接受
[00:07:14.000 --> 00:07:16.000]  警告我們的地方
[00:07:16.000 --> 00:07:18.000]  他會失控的
[00:07:18.000 --> 00:07:20.000]  Thomas
[00:07:20.000 --> 00:07:22.000]  剛才我們說希臘文這個字
[00:07:22.000 --> 00:07:24.000]  其實原文的意思
[00:07:24.000 --> 00:07:26.000]  希臘文的意思
[00:07:26.000 --> 00:07:28.000]  是描述那些水
[00:07:28.000 --> 00:07:30.000]  滾水
[00:07:30.000 --> 00:07:32.000]  然後不止滾水 滾到死了
[00:07:32.000 --> 00:07:34.000]  這個就是Thomas的意思
[00:07:34.000 --> 00:07:36.000]  我想說出來
[00:07:36.000 --> 00:07:38.000]  就連起那個形象
[00:07:38.000 --> 00:07:40.000]  憤怒是一種
[00:07:40.000 --> 00:07:42.000]  爆炸性爆到死了
[00:07:42.000 --> 00:07:44.000]  死了之後
[00:07:44.000 --> 00:07:46.000]  有破壞性 破壞性就像
[00:07:46.000 --> 00:07:48.000]  你怎麼撿手尾的
[00:07:48.000 --> 00:07:50.000]  撿到手尾已經傷了
[00:07:50.000 --> 00:07:52.000]  這個就是Thomas
[00:07:52.000 --> 00:07:54.000]  聖經裡面描述的肉體的事
[00:07:54.000 --> 00:07:56.000]  包括了
[00:07:56.000 --> 00:07:58.000]  憤怒的特色
[00:07:58.000 --> 00:08:00.000]  另外一件我也很喜歡
[00:08:00.000 --> 00:08:02.000]  想和大家一起分享的
[00:08:02.000 --> 00:08:04.000]  就是保羅在
[00:08:04.000 --> 00:08:06.000]  哥倫多後書
[00:08:06.000 --> 00:08:08.000]  的十二章裡面
[00:08:08.000 --> 00:08:10.000]  所說的說話
[00:08:10.000 --> 00:08:12.000]  在那裡保羅寫完這本書
[00:08:12.000 --> 00:08:14.000]  心裡覺得很為難
[00:08:14.000 --> 00:08:16.000]  很大的掙扎
[00:08:16.000 --> 00:08:18.000]  因為他很多年都沒有去
[00:08:18.000 --> 00:08:20.000]  哥倫多的教會
[00:08:20.000 --> 00:08:22.000]  但是他和哥倫多的弟兄姊妹說
[00:08:22.000 --> 00:08:24.000]  我沒有去
[00:08:24.000 --> 00:08:26.000]  因為我很害怕
[00:08:26.000 --> 00:08:28.000]  我怕我來到
[00:08:28.000 --> 00:08:30.000]  你們會令我很失望
[00:08:30.000 --> 00:08:32.000]  為什麼會失望呢
[00:08:32.000 --> 00:08:34.000]  因為你們有這些表現
[00:08:34.000 --> 00:08:36.000]  我一想起的時候
[00:08:36.000 --> 00:08:38.000]  我恐怕我來到的時候
[00:08:38.000 --> 00:08:40.000]  我會罵你們
[00:08:40.000 --> 00:08:42.000]  你們對我失望
[00:08:42.000 --> 00:08:44.000]  我又對你們失望
[00:08:44.000 --> 00:08:46.000]  譬如什麼呢
[00:08:46.000 --> 00:08:48.000]  他又列了一些情況出來
[00:08:48.000 --> 00:08:50.000]  是令人失望的
[00:08:50.000 --> 00:08:52.000]  令保羅很失望
[00:08:52.000 --> 00:08:54.000]  有紛爭
[00:08:54.000 --> 00:08:56.000]  有嫉妒
[00:08:56.000 --> 00:08:58.000]  又來了
[00:08:58.000 --> 00:09:00.000]  還有什麼自私
[00:09:00.000 --> 00:09:02.000]  毀謗
[00:09:02.000 --> 00:09:04.000]  狂傲
[00:09:04.000 --> 00:09:06.000]  混亂的事
[00:09:06.000 --> 00:09:08.000]  這一大堆
[00:09:08.000 --> 00:09:10.000]  是會令保羅一想起的時候
[00:09:10.000 --> 00:09:12.000]  我覺得很令我失望
[00:09:12.000 --> 00:09:14.000]  原來FUMOS
[00:09:14.000 --> 00:09:16.000]  這個憤怒的表現
[00:09:16.000 --> 00:09:18.000]  另外一個特色
[00:09:18.000 --> 00:09:20.000]  就是令人憤怒
[00:09:20.000 --> 00:09:22.000]  令我失望
[00:09:22.000 --> 00:09:24.000]  保羅一想起你們的時候
[00:09:24.000 --> 00:09:26.000]  我會很失望
[00:09:26.000 --> 00:09:28.000]  真的憤怒
[00:09:28.000 --> 00:09:30.000]  你當然會令對方失望
[00:09:30.000 --> 00:09:32.000]  你這樣的表現
[00:09:32.000 --> 00:09:34.000]  你這樣講給他聽
[00:09:34.000 --> 00:09:36.000]  這樣令他難受和傷害
[00:09:36.000 --> 00:09:38.000]  但是同時
[00:09:38.000 --> 00:09:40.000]  你自己也會失望
[00:09:40.000 --> 00:09:42.000]  有時候我們都
[00:09:42.000 --> 00:09:44.000]  想想自己的經驗
[00:09:44.000 --> 00:09:46.000]  有時候我們想完之後
[00:09:46.000 --> 00:09:48.000]  我自己想想
[00:09:48.000 --> 00:09:50.000]  那句話
[00:09:50.000 --> 00:09:52.000]  怎麼會說出這樣的話
[00:09:52.000 --> 00:09:54.000]  說得這麼絕
[00:09:54.000 --> 00:09:56.000]  雖然現在有點後悔
[00:09:56.000 --> 00:09:58.000]  但是傷害已經出來了
[00:09:58.000 --> 00:10:00.000]  甚至你道歉
[00:10:00.000 --> 00:10:02.000]  補償
[00:10:02.000 --> 00:10:04.000]  但是補償得多呢
[00:10:04.000 --> 00:10:06.000]  一個打爛的花瓶
[00:10:06.000 --> 00:10:08.000]  你貼回去
[00:10:08.000 --> 00:10:10.000]  都已經是爛了
[00:10:10.000 --> 00:10:12.000]  這個就是那種很失望的
[00:10:12.000 --> 00:10:14.000]  結果
[00:10:14.000 --> 00:10:16.000]  是令人失望的
[00:10:16.000 --> 00:10:18.000]  第三個經文
[00:10:18.000 --> 00:10:20.000]  裡面
[00:10:20.000 --> 00:10:22.000]  加多了另外一個字
[00:10:22.000 --> 00:10:24.000]  主要聖經
[00:10:24.000 --> 00:10:26.000]  裡面用兩個字
[00:10:26.000 --> 00:10:28.000]  來描述這個老奴
[00:10:28.000 --> 00:10:30.000]  一個就是剛才所說的
[00:10:30.000 --> 00:10:32.000]  憤怒
[00:10:32.000 --> 00:10:34.000]  To Moss
[00:10:34.000 --> 00:10:36.000]  這裡
[00:10:36.000 --> 00:10:38.000]  第三段我想和大家一起思想
[00:10:38.000 --> 00:10:40.000]  可能對於大家來說
[00:10:40.000 --> 00:10:42.000]  都聽過也有些印象
[00:10:42.000 --> 00:10:44.000]  就是哥羅西書的第三章
[00:10:44.000 --> 00:10:46.000]  和伊弗所書的第四章
[00:10:46.000 --> 00:10:48.000]  那裡
[00:10:48.000 --> 00:10:50.000]  其實都同樣在說
[00:10:50.000 --> 00:10:52.000]  一樣東西
[00:10:52.000 --> 00:10:54.000]  那是什麼呢?
[00:10:54.000 --> 00:10:56.000]  當我們成為基督徒之後
[00:10:56.000 --> 00:10:58.000]  當我們成為神的兒女之後
[00:10:58.000 --> 00:11:00.000]  我們就好像要
[00:11:00.000 --> 00:11:02.000]  披上一件新的衣服
[00:11:02.000 --> 00:11:04.000]  披上新人
[00:11:04.000 --> 00:11:06.000]  大家記得嗎?
[00:11:06.000 --> 00:11:08.000]  新的人應該有的衣服
[00:11:08.000 --> 00:11:10.000]  伊弗所書就說得更加清楚
[00:11:10.000 --> 00:11:12.000]  這件衣服是反映神的形象
[00:11:12.000 --> 00:11:14.000]  因為他按照神的形象
[00:11:14.000 --> 00:11:16.000]  做我們的時候
[00:11:16.000 --> 00:11:18.000]  給我們本來的心意
[00:11:18.000 --> 00:11:20.000]  所以我們基督徒從今之後
[00:11:20.000 --> 00:11:22.000]  就穿上一件新的衣服
[00:11:22.000 --> 00:11:24.000]  你看到的時候
[00:11:24.000 --> 00:11:26.000]  透過我們的衣服就看到神是多麼美麗
[00:11:26.000 --> 00:11:28.000]  這就說到我們的表現
[00:11:28.000 --> 00:11:30.000]  和我們的生命裡面的氣質
[00:11:30.000 --> 00:11:32.000]  這是穿上新人
[00:11:32.000 --> 00:11:34.000]  大家可能都記得這一節的金句
[00:11:34.000 --> 00:11:36.000]  不過今天
[00:11:36.000 --> 00:11:38.000]  和大家一樣
[00:11:38.000 --> 00:11:40.000]  不單止說這一句
[00:11:40.000 --> 00:11:42.000]  我想和大家看回這兩段聖經裡面
[00:11:42.000 --> 00:11:44.000]  原來
[00:11:44.000 --> 00:11:46.000]  還有另外一面
[00:11:46.000 --> 00:11:48.000]  他說當我們要提醒
[00:11:48.000 --> 00:11:50.000]  我們自己要穿上新人的時候
[00:11:50.000 --> 00:11:52.000]  我們要脫掉舊衣服
[00:11:52.000 --> 00:11:54.000]  是不是?
[00:11:54.000 --> 00:11:56.000]  我們要脫去舊人
[00:11:56.000 --> 00:11:58.000]  脫掉舊衣服
[00:11:58.000 --> 00:12:00.000]  才可以穿上新衣服
[00:12:00.000 --> 00:12:02.000]  那脫去舊衣服
[00:12:02.000 --> 00:12:04.000]  是怎樣脫去呢?
[00:12:04.000 --> 00:12:06.000]  表示什麼意思呢?
[00:12:06.000 --> 00:12:08.000]  這裡呢,原來他列了出來
[00:12:08.000 --> 00:12:10.000]  什麼呢?這件舊衣服包括了
[00:12:10.000 --> 00:12:12.000]  憤怒
[00:12:12.000 --> 00:12:14.000]  OK
[00:12:14.000 --> 00:12:16.000]  這個原文有一個不同的意思
[00:12:16.000 --> 00:12:18.000]  Ogar
[00:12:18.000 --> 00:12:20.000]  Ogar這個字呢,然後就
[00:12:20.000 --> 00:12:22.000]  No No, To Moss
[00:12:22.000 --> 00:12:24.000]  惡毒, 毀謗, 以及
[00:12:24.000 --> 00:12:26.000]  粗言穢語, 即是粗口
[00:12:26.000 --> 00:12:28.000]  這些都是舊衣服
[00:12:28.000 --> 00:12:30.000]  這些舊衣服做了基督徒之後就要脫去
[00:12:30.000 --> 00:12:32.000]  要擺脫它, 脫去它
[00:12:32.000 --> 00:12:34.000]  不要它
[00:12:34.000 --> 00:12:36.000]  包括了Ogar
[00:12:36.000 --> 00:12:38.000]  是憤怒
[00:12:38.000 --> 00:12:40.000]  包括了No No
[00:12:40.000 --> 00:12:42.000]  Ogar這個字呢
[00:12:42.000 --> 00:12:44.000]  有一點點不同
[00:12:44.000 --> 00:12:46.000]  Ogar這個字都是憤怒
[00:12:46.000 --> 00:12:48.000]  不過剛才To Moss就是爆到
[00:12:48.000 --> 00:12:50.000]  死了
[00:12:50.000 --> 00:12:52.000]  好像我們香港人
[00:12:52.000 --> 00:12:54.000]  很喜歡說, 生氣到爆
[00:12:54.000 --> 00:12:56.000]  罵爆它
[00:12:56.000 --> 00:12:58.000]  很喜歡說爆字
[00:12:58.000 --> 00:13:00.000]  很傳神, 不過很要命
[00:13:00.000 --> 00:13:02.000]  這些字
[00:13:02.000 --> 00:13:04.000]  這個Ogar這個字呢
[00:13:04.000 --> 00:13:06.000]  就是講到失控的狀態
[00:13:06.000 --> 00:13:08.000]  差不多就像
[00:13:08.000 --> 00:13:10.000]  一個火山
[00:13:10.000 --> 00:13:12.000]  裡面的熔岩
[00:13:12.000 --> 00:13:14.000]  一碰就爆
[00:13:14.000 --> 00:13:16.000]  不想爆你都爆
[00:13:16.000 --> 00:13:18.000]  一去到那個情況
[00:13:18.000 --> 00:13:20.000]  憤怒就是這種不能控制的情緒
[00:13:20.000 --> 00:13:22.000]  就是
[00:13:22.000 --> 00:13:24.000]  你已經成為一種習慣
[00:13:24.000 --> 00:13:26.000]  一碰見那個人
[00:13:26.000 --> 00:13:28.000]  一見到那些事
[00:13:28.000 --> 00:13:30.000]  自然就會出來, 火就會出來
[00:13:30.000 --> 00:13:32.000]  忍不住
[00:13:32.000 --> 00:13:34.000]  我記得
[00:13:34.000 --> 00:13:36.000]  我和大家都提過
[00:13:36.000 --> 00:13:38.000]  我有時真的不明白, 連我自己
[00:13:38.000 --> 00:13:40.000]  有時都是這樣, 電視上
[00:13:40.000 --> 00:13:42.000]  一見到那個人出來說話, 我就罵他
[00:13:42.000 --> 00:13:44.000]  他都未開口
[00:13:44.000 --> 00:13:46.000]  我都不知道他講什麼都不重要
[00:13:46.000 --> 00:13:48.000]  總有人都罵的
[00:13:48.000 --> 00:13:50.000]  為什麼會變成這樣, 我有時都很提醒
[00:13:50.000 --> 00:13:52.000]  我自己, 為什麼會變成這樣
[00:13:52.000 --> 00:13:54.000]  這麼負面的一個人, 整個人
[00:13:54.000 --> 00:13:56.000]  性格情緒, 這個就是Ogar
[00:13:56.000 --> 00:13:58.000]  Ogar就是說那種
[00:13:58.000 --> 00:14:00.000]  失控的湧出來
[00:14:00.000 --> 00:14:02.000]  兩個希臘文的字
[00:14:02.000 --> 00:14:04.000]  加起來, 我真的差不多想到一幅圖畫
[00:14:04.000 --> 00:14:06.000]  在聖經裏面那幅圖畫
[00:14:06.000 --> 00:14:08.000]  憤怒就好像一個火山
[00:14:08.000 --> 00:14:10.000]  在外面看著
[00:14:10.000 --> 00:14:12.000]  好像沒有東西, 不動不動
[00:14:12.000 --> 00:14:14.000]  但裏面都熔岩在滾
[00:14:14.000 --> 00:14:16.000]  一碰他就爆
[00:14:16.000 --> 00:14:18.000]  一爆就爆死
[00:14:18.000 --> 00:14:20.000]  這個就是聖經裏面
[00:14:20.000 --> 00:14:22.000]  所講那種
[00:14:22.000 --> 00:14:24.000]  這樣的描述
[00:14:24.000 --> 00:14:26.000]  所以呢
[00:14:28.000 --> 00:14:30.000]  在聖經裏面, 我們只能說
[00:14:30.000 --> 00:14:32.000]  在聖經裏面, 憤怒不是一件好事
[00:14:32.000 --> 00:14:34.000]  並且有很大的殺傷力
[00:14:34.000 --> 00:14:36.000]  他不單止失控
[00:14:36.000 --> 00:14:38.000]  並且有殺傷力
[00:14:38.000 --> 00:14:40.000]  我們看見都是事實
[00:14:40.000 --> 00:14:42.000]  這個也都描述得很真實
[00:14:42.000 --> 00:14:44.000]  當我們憤怒得很快
[00:14:44.000 --> 00:14:46.000]  反應得很快的時候
[00:14:46.000 --> 00:14:48.000]  我想十個穿了九個半
[00:14:48.000 --> 00:14:50.000]  不會再想究竟我反應得對不對
[00:14:50.000 --> 00:14:52.000]  很少有這樣的
[00:14:52.000 --> 00:14:54.000]  自己的反省
[00:14:54.000 --> 00:14:56.000]  變得是
[00:14:56.000 --> 00:14:58.000]  很非理性
[00:14:58.000 --> 00:15:00.000]  很蠻不講理
[00:15:00.000 --> 00:15:02.000]  第二
[00:15:02.000 --> 00:15:04.000]  當我們憤怒的時候
[00:15:04.000 --> 00:15:06.000]  如果憤怒我們沒有爆到一個
[00:15:06.000 --> 00:15:08.000]  沒有辦法控制的情況下
[00:15:08.000 --> 00:15:10.000]  會產生一個很大的攻擊
[00:15:10.000 --> 00:15:12.000]  不單止你想踐踏對方
[00:15:12.000 --> 00:15:14.000]  並且你想破壞對方
[00:15:14.000 --> 00:15:16.000]  因為我覺得是很令我們心寒的
[00:15:16.000 --> 00:15:18.000]  有時一個人
[00:15:18.000 --> 00:15:20.000]  在憤怒的時候
[00:15:20.000 --> 00:15:22.000]  他會變得是
[00:15:22.000 --> 00:15:24.000]  很想破壞
[00:15:24.000 --> 00:15:26.000]  很想傷害對方
[00:15:26.000 --> 00:15:28.000]  有時未必是一種行動
[00:15:28.000 --> 00:15:30.000]  但有時是語言的暴力
[00:15:30.000 --> 00:15:32.000]  心底裏的咒詛
[00:15:32.000 --> 00:15:34.000]  這件事我覺得
