
[00:00:00.000 --> 00:00:07.480]  我們大家都很熟悉《使徒行傳》
[00:13:30.360 --> 00:13:33.920]  每次提醒他都是「賣主的某某人」
[00:13:33.920 --> 00:13:36.600]  一生就是這個名字
[00:13:36.600 --> 00:13:37.120]  不是的
[00:13:37.120 --> 00:13:40.040]  我們說耶穌其實原來由第一天
[00:13:40.040 --> 00:13:43.000]  已經知道祂是「賣主」的了
[00:13:43.000 --> 00:13:46.600]  選祂的時候已經知道了
[00:13:46.600 --> 00:13:48.960]  給你 你選不選?
[00:13:48.960 --> 00:13:52.360]  如果你知道這個弟兄以後會出賣主的
[00:13:52.360 --> 00:13:54.520]  你選不選選祂?
[00:13:54.520 --> 00:13:55.680]  不選
[00:13:55.680 --> 00:13:58.080]  我和你都不選的
[00:13:58.080 --> 00:14:00.400]  聖靈
[00:14:00.400 --> 00:14:02.480]  藉著聖靈
[00:14:02.480 --> 00:14:04.840]  選選使徒
[00:14:04.840 --> 00:14:06.000]  懂得聽嗎?
[00:14:06.000 --> 00:14:06.920]  看到嗎?
[00:14:06.920 --> 00:14:09.280]  很奇怪
[00:14:09.280 --> 00:14:13.920]  所以彼得在祈禱會完結之後
[00:14:13.920 --> 00:14:15.360]  他站起來
[00:14:15.360 --> 00:14:16.760]  十五節
[00:14:16.760 --> 00:14:18.920]  彼得先解釋這段歷史
[00:14:18.920 --> 00:14:21.480]  那個「賣主的猶大」
[00:14:21.480 --> 00:14:25.520]  終於落了這樣的田地
[00:14:25.520 --> 00:14:27.200]  有這樣的收場
[00:14:27.200 --> 00:14:28.720]  聖經都說了
[00:14:28.720 --> 00:14:29.920]  這些人
[00:14:29.920 --> 00:14:32.240]  聖經早就說了沒有好結局的
[00:14:32.240 --> 00:14:42.160]  猶大賣主請問他得了甚麼報酬?
[00:14:42.160 --> 00:14:44.480]  你一定說是三十萬銀子
[00:14:44.480 --> 00:14:47.120]  想清楚一點再回答
[00:14:47.120 --> 00:14:49.680]  答案是一個「崩」都沒有
[00:14:49.680 --> 00:14:51.160]  對不對?
[00:14:51.160 --> 00:14:53.720]  那三十萬銀子去了哪裡?
[00:14:53.720 --> 00:14:56.720]  扔在大祭司的面前
[00:14:56.720 --> 00:14:58.120]  沒有人碰的
[00:14:58.120 --> 00:15:00.040]  是血錢來的
[00:15:00.040 --> 00:15:02.160]  結果買了塊田
[00:15:02.160 --> 00:15:04.200]  做了亂葬崗
[00:15:04.200 --> 00:15:05.280]  你沒有讀聖經嗎?
[00:15:05.280 --> 00:15:06.320]  很清楚的
[00:15:06.320 --> 00:15:08.880]  猶大得不償失的
[00:15:08.880 --> 00:15:10.720]  下次不要說
[00:15:10.720 --> 00:15:12.440]  三十萬銀子賣了主耶穌
[00:15:12.440 --> 00:15:14.120]  是過手的
[00:15:14.120 --> 00:15:16.840]  好像銀行車拿一樣
[00:15:16.840 --> 00:15:18.680]  沒有落袋
[00:15:18.680 --> 00:15:22.200]  猶大結果是吊頸死的
[00:15:22.240 --> 00:15:32.600]  彼得說我們要補選這個第十三個使徒
[00:15:32.600 --> 00:15:38.720]  填補賣主的加略人猶大
[00:15:38.720 --> 00:15:40.440]  很重要的
[00:15:40.440 --> 00:15:44.640]  所以彼得站起來說這段話
[00:15:44.640 --> 00:15:48.360]  我相信不是他衝動
[00:15:48.360 --> 00:15:51.560]  有時在福音書我們覺得彼得說話很快
[00:15:51.560 --> 00:15:52.840]  不是
[00:15:52.840 --> 00:15:53.880]  不知道你同不同意
[00:15:53.880 --> 00:15:56.640]  我想他們開過會
[00:15:56.640 --> 00:15:58.720]  十一個使徒
[00:15:58.720 --> 00:16:01.120]  我想在那七天裡面
[00:16:01.120 --> 00:16:03.480]  他們一定關上門
[00:16:03.480 --> 00:16:04.680]  是吧
[00:16:04.680 --> 00:16:06.760]  大家祈禱
[00:16:06.760 --> 00:16:08.440]  大家一起談
[00:16:08.440 --> 00:16:09.760]  怎樣做
[00:16:09.760 --> 00:16:12.640]  然後當彼得站起來
[00:16:12.640 --> 00:16:17.120]  他是代表十一個使徒
[00:16:17.120 --> 00:16:20.120]  來說這番話
[00:16:20.120 --> 00:16:25.640]  他們決定了不是誰來代替猶大
[00:16:25.640 --> 00:16:31.360]  他們只是決定那個資格
[00:16:31.360 --> 00:16:33.080]  《少林寺傳》第一章話
[00:16:33.080 --> 00:16:34.800]  二十一節
[00:16:34.800 --> 00:16:39.240]  他說是從施洗約翰開始
[00:16:39.240 --> 00:16:44.520]  直到耶穌升天為止
[00:16:44.520 --> 00:16:48.240]  即是說從頭一天耶穌出來傳道
[00:16:48.240 --> 00:16:51.400]  到最後一天被接上升
[00:16:51.400 --> 00:16:55.800]  這個候補第十三位的使徒
[00:16:55.800 --> 00:17:00.840]  都要在我們中間
[00:17:00.840 --> 00:17:04.640]  這個是一個很高的要求
[00:17:04.640 --> 00:17:08.720]  我試一下這樣說你就明白了
[00:17:08.720 --> 00:17:09.720]  三十年前
[00:17:09.720 --> 00:17:12.440]  事宣開始第一堂主日崇拜
[00:17:12.440 --> 00:17:17.400]  就坐在我們中間的請舉手
[00:17:17.400 --> 00:17:21.680]  好像歡迎新來賓一樣
[00:17:21.680 --> 00:17:23.120]  你明白嗎?
[00:17:23.120 --> 00:17:26.920]  我們沒有一個有資格
[00:17:26.920 --> 00:17:28.400]  沒有一個有資格
[00:17:28.400 --> 00:17:29.480]  很少人而已
[00:17:29.480 --> 00:17:32.360]  剛才中堂有一個弟兄舉手
[00:17:32.360 --> 00:17:34.200]  他多高興
[00:17:34.200 --> 00:17:35.040]  就是我了
[00:17:35.040 --> 00:17:37.440]  我就是第十三個了
[00:17:37.440 --> 00:17:39.120]  這個資格很高
[00:17:39.120 --> 00:17:41.680]  這個資格幾乎不可能
[00:17:41.680 --> 00:17:42.720]  不是的
[00:17:42.720 --> 00:17:47.400]  要選使徒就是要這麼謹慎
[00:17:47.400 --> 00:17:51.920]  結果門徒聚集
[00:17:51.920 --> 00:17:55.240]  根據這個資格
[00:17:55.240 --> 00:17:59.000]  他們選了兩個人出來
[00:17:59.000 --> 00:18:01.120]  兩個候選人
[00:18:01.120 --> 00:18:02.560]  你多熟悉使徒行傳也好
[00:18:02.560 --> 00:18:03.880]  你都說不出他的名字
[00:18:03.880 --> 00:18:05.160]  第二個你知道
[00:18:05.160 --> 00:18:07.840]  落選的是誰?
[00:18:07.840 --> 00:18:10.440]  他本來叫巴薩巴
[00:18:10.440 --> 00:18:12.440]  你已經不認識了
[00:18:12.440 --> 00:18:13.160]  很熟悉就說
[00:18:13.160 --> 00:18:13.760]  不是很熟悉
[00:18:13.760 --> 00:18:15.680]  不過不熟悉這個而已
[00:18:15.680 --> 00:18:17.680]  尤士都的約瑟
[00:18:17.680 --> 00:18:19.720]  是他另外一個名字
[00:18:19.720 --> 00:18:21.240]  兩個名字我們都不記得
[00:18:21.240 --> 00:18:23.000]  反正都選不到
[00:18:23.000 --> 00:18:24.040]  沒有
[00:18:24.040 --> 00:18:25.680]  這個是陪跑而已
[00:18:25.680 --> 00:18:28.480]  好像香港選特首一樣
[00:18:28.480 --> 00:18:30.480]  另外選到的馬提亞
[00:18:30.480 --> 00:18:31.640]  是怎麼選出來的?
[00:18:31.640 --> 00:18:32.840]  沒有
[00:18:32.840 --> 00:18:34.640]  選兩個候選人
[00:18:34.640 --> 00:18:37.680]  然後教會祈禱
[00:18:37.680 --> 00:18:38.880]  看到嗎?
[00:18:38.880 --> 00:18:39.840]  主啊
[00:18:39.840 --> 00:18:42.800]  你是知道萬人的心
[00:18:42.800 --> 00:18:45.120]  求祢指明
[00:18:45.120 --> 00:18:48.040]  祢所選擇的是誰?
[00:18:48.040 --> 00:18:49.560]  最後一個步驟
[00:18:49.560 --> 00:18:51.120]  第四個步驟
[00:18:51.120 --> 00:18:52.920]  有沒有跟著看?
[00:18:52.920 --> 00:18:54.360]  很小心
[00:18:54.360 --> 00:18:55.920]  很認真
[00:18:55.920 --> 00:18:57.440]  很謹慎
[00:18:57.440 --> 00:18:59.120]  搖籤
[00:18:59.120 --> 00:19:00.840]  我怎樣都要解釋一下
[00:19:00.840 --> 00:19:03.680]  搖籤不是你在電視新聞上
[00:19:03.680 --> 00:19:06.800]  看到黃大仙還是車公廟那種
[00:19:06.800 --> 00:19:08.800]  你今天回來教會團
[00:19:08.800 --> 00:19:10.800]  契選職員又來搞事
[00:19:10.800 --> 00:19:12.360]  弄個筷子筒回來
[00:19:12.360 --> 00:19:13.600]  嗖嗖嗖
