
[00:00:00.000 --> 00:00:09.500]  我們今天其中一個分題就是自由和放縱
[00:03:40.380 --> 00:03:43.780]  我等著那只燒鵝腿和雞腿
[00:03:43.780 --> 00:03:45.340]  要特意和他們討論
[00:03:45.340 --> 00:03:47.500]  因為他們當時很大問題
[00:03:47.500 --> 00:03:48.300]  為什麼呢?
[00:03:48.300 --> 00:03:51.260]  因為原來他們每一天都有機會遇到
[00:03:51.260 --> 00:03:54.100]  吃不吃拜偶像之物
[00:03:54.100 --> 00:03:55.740]  你說不去拜不就行了
[00:03:55.740 --> 00:03:57.940]  那為什麼要這麼大的煩惱呢?
[00:03:57.940 --> 00:04:02.180]  原來當時他們身處在一個異教的地方
[00:04:02.180 --> 00:04:04.540]  可以說是滿天神佛
[00:04:04.540 --> 00:04:07.620]  如果你有機會去過台灣就知道了
[00:04:07.620 --> 00:04:08.260]  台灣
[00:04:08.260 --> 00:04:08.580]  哇
[00:04:08.580 --> 00:04:10.460]  你在台北一路走
[00:04:10.460 --> 00:04:10.740]  哇
[00:04:10.740 --> 00:04:12.060]  隔兩間就有一間廟
[00:04:12.060 --> 00:04:13.340]  隔兩間就有一間教會
[00:04:13.340 --> 00:04:14.100]  隔兩間
[00:04:14.100 --> 00:04:16.180]  整條街已經很多
[00:04:16.180 --> 00:04:17.980]  你可以說是滿天神佛
[00:04:17.980 --> 00:04:19.980]  原來當時更嚴重
[00:04:19.980 --> 00:04:22.700]  就是說他們很多的商人
[00:04:22.700 --> 00:04:25.300]  都是拜這些滿天神佛
[00:04:25.300 --> 00:04:31.300]  然後他們拜完之後會拿出來賣
[00:04:31.300 --> 00:04:33.980]  就是說你下去逛街的時候
[00:04:33.980 --> 00:04:35.300]  你去到那間
[00:04:35.300 --> 00:04:36.340]  又是拜過
[00:04:36.340 --> 00:04:37.220]  你去到那間
[00:04:37.220 --> 00:04:38.460]  又是拜過
[00:04:38.460 --> 00:04:40.740]  結果這個是一個問題
[00:04:40.740 --> 00:04:41.940]  而另一個問題就是說
[00:04:41.940 --> 00:04:46.740]  當時他們很多人會大宴親朋的
[00:04:46.740 --> 00:04:47.660]  那些有錢人
[00:04:47.660 --> 00:04:49.140]  那些貴族
[00:04:49.140 --> 00:04:52.700]  然後邀請你去吃飯
[00:04:52.700 --> 00:04:54.940]  你去不去呢?
[00:04:54.940 --> 00:04:56.460]  如果你去
[00:04:56.460 --> 00:04:58.220]  有很實際的社交作用
[00:04:58.220 --> 00:05:01.140]  因為那些達官貴人就在那裡
[00:05:01.140 --> 00:05:02.660]  如果你想繼續做生意
[00:05:02.660 --> 00:05:04.300]  如果你想建立關係
[00:05:04.300 --> 00:05:05.180]  你要去
[00:05:05.180 --> 00:05:07.300]  如果你不去就是不給面子
[00:05:07.300 --> 00:05:08.820]  不給面子就不找你
[00:05:08.820 --> 00:05:11.860]  所以那時候有些有色之士
[00:05:11.860 --> 00:05:14.620]  他們是去了的
[00:05:14.620 --> 00:05:17.780]  特別是在教會做執事的
[00:05:17.780 --> 00:05:20.420]  做一些高位有侍奉的
[00:05:20.420 --> 00:05:23.060]  很熟悉聖經的都去了
[00:05:23.060 --> 00:05:23.900]  去了之後
[00:05:23.900 --> 00:05:26.220]  保羅當然會和他們聊天
[00:05:26.220 --> 00:05:27.580]  那他們怎麼回答呢?
[00:05:27.580 --> 00:05:29.380]  他們有他們的理由
[00:05:29.380 --> 00:05:31.140]  他們和保羅說什麼呢?
[00:05:31.140 --> 00:05:33.700]  保羅引用他們的一些說話
[00:05:33.700 --> 00:05:36.380]  他說:論到祭偶像之物
[00:05:36.380 --> 00:05:37.620]  我們曉得
[00:05:37.620 --> 00:05:39.820]  我們都有知識
[00:05:39.820 --> 00:05:41.580]  就是說他們有他們的理由
[00:05:41.580 --> 00:05:43.580]  去解釋為什麼可以
[00:05:43.580 --> 00:05:44.540]  就等於
[00:05:44.540 --> 00:05:46.020]  等一下你會看到
[00:05:46.020 --> 00:05:46.860]  但是保羅就說
[00:05:46.860 --> 00:05:51.420]  但知識是叫人自高自大
[00:05:51.420 --> 00:05:54.220]  唯有什麼才可以造就人呢?
[00:05:54.220 --> 00:05:55.460]  愛心
[00:05:55.460 --> 00:05:56.460]  不是知識
[00:05:56.460 --> 00:05:57.300]  大家留意
[00:05:57.300 --> 00:05:59.460]  然後第四節
[00:05:59.460 --> 00:06:02.300]  他說:論到吃祭偶像之物
[00:06:02.300 --> 00:06:06.380]  我們知道偶像在世上算不什麼
[00:06:06.380 --> 00:06:09.300]  也知道神只有一位
[00:06:09.300 --> 00:06:11.020]  再沒有別的神
[00:06:11.020 --> 00:06:12.740]  他就開始解釋了
[00:06:12.740 --> 00:06:15.780]  其實吃那些偶像之物
[00:06:15.780 --> 00:06:16.980]  都不是什麼
[00:06:16.980 --> 00:06:17.620]  為什麼呢?
[00:06:17.620 --> 00:06:20.300]  因為連偶像都不是什麼
[00:06:20.300 --> 00:06:22.260]  那拜完祂的那些食物
[00:06:22.260 --> 00:06:23.420]  都不是什麼
[00:06:23.420 --> 00:06:24.740]  他們用這個
[00:06:24.740 --> 00:06:27.580]  你可以說是邏輯或者理由
[00:06:27.580 --> 00:06:28.460]  他又說得很對
[00:06:28.460 --> 00:06:30.660]  那神真的只有一個
[00:06:30.660 --> 00:06:33.740]  他說:然而我們只有一位神
[00:06:33.740 --> 00:06:36.420]  就是萬物都本於他
[00:06:36.420 --> 00:06:38.140]  我們也都歸於他
[00:06:38.140 --> 00:06:41.500]  並有一位主就是耶穌基督
[00:06:41.500 --> 00:06:43.660]  萬物都是藉著他有的
[00:06:43.660 --> 00:06:47.060]  我們也是藉著他有的
[00:06:47.060 --> 00:06:49.540]  他說得合理嗎?
[00:06:49.540 --> 00:06:51.660]  所有的東西都是假的
[00:06:51.660 --> 00:06:53.060]  所有是拜的
[00:06:53.060 --> 00:06:56.540]  然後最大也是上帝
[00:06:56.540 --> 00:06:58.580]  我們都是藉著耶穌基督
[00:06:58.580 --> 00:06:59.900]  去得到救恩
[00:06:59.900 --> 00:07:02.220]  那吃那些怕什麼?
[00:07:02.220 --> 00:07:04.540]  但是保羅怎麼回應他呢?
[00:07:04.540 --> 00:07:09.180]  保羅說:但人不都有這等知識
[00:07:09.180 --> 00:07:12.540]  有人到如今因拜慣了偶像
[00:07:12.540 --> 00:07:16.380]  就以為所吃的是祭偶像之物
[00:07:16.380 --> 00:07:19.140]  他們的良心既然軟弱
[00:07:19.140 --> 00:07:21.700]  也就污穢了
[00:07:21.700 --> 00:07:22.660]  什麼意思呢?
[00:07:22.660 --> 00:07:25.220]  就是他說你們有那個知識
[00:07:25.220 --> 00:07:26.860]  你們有學識
[00:07:26.860 --> 00:07:29.420]  但是跟你一起去教會的
[00:07:29.420 --> 00:07:32.700]  不是每個人的知識跟你一樣
[00:07:32.700 --> 00:07:34.700]  有些淡有些深
[00:07:34.700 --> 00:07:36.860]  如果淡的那些見到你
[00:07:36.860 --> 00:07:39.540]  咦?為什麼那些在拜偶像的
[00:07:39.540 --> 00:07:40.820]  人在吃飯
[00:07:40.820 --> 00:07:43.380]  你又在大杯酒
[00:07:43.380 --> 00:07:44.540]  大塊肉
[00:07:44.540 --> 00:07:48.220]  那就會對那些人有影響
[00:07:48.220 --> 00:07:49.460]  良心什麼意思呢?
[00:07:49.460 --> 00:07:51.580]  很多時候保羅用良心
[00:07:51.580 --> 00:07:56.340]  就是說我們人的自我反省機制
[00:07:56.340 --> 00:07:58.060]  就是有時做錯了一些事情
[00:07:58.060 --> 00:08:00.660]  你說受到良心的責備
[00:08:00.660 --> 00:08:04.100]  這個是上帝給我們的
[00:08:04.100 --> 00:08:05.660]  一個去反思一些事情
[00:08:05.660 --> 00:08:06.700]  究竟應該做
[00:08:06.700 --> 00:08:08.700]  有些事情應該不做
[00:08:08.700 --> 00:08:10.340]  而污穢的意思就是
[00:08:10.340 --> 00:08:12.020]  被別人影響了
[00:08:12.020 --> 00:08:13.340]  打擊了
[00:08:13.340 --> 00:08:14.940]  所以保羅說不要
[00:08:14.940 --> 00:08:16.260]  但是你看完下一節
[00:08:16.260 --> 00:08:17.100]  你會覺得
[00:08:17.100 --> 00:08:18.260]  保羅說什麼呢?
[00:08:18.260 --> 00:08:19.620]  好像兩頭蛇
[00:08:19.620 --> 00:08:22.340]  好像長頭草兩邊擺
[00:08:22.340 --> 00:08:23.340]  他說什麼呢?
[00:08:23.340 --> 00:08:28.220]  他說其實食物不能叫神看中我們
[00:08:28.220 --> 00:08:29.820]  就是看中我們
[00:08:29.820 --> 00:08:32.780]  因為我們不吃也無損
[00:08:32.780 --> 00:08:35.100]  吃也無益
[00:08:35.100 --> 00:08:36.220]  那是什麼意思呢?
[00:08:36.220 --> 00:08:37.260]  吃還是不吃?
[00:08:37.260 --> 00:08:37.940]  如果有人問你
[00:08:37.940 --> 00:08:39.460]  能不能吃祭祖的東西
[00:08:39.460 --> 00:08:39.900]  你會說
[00:08:39.900 --> 00:08:42.740]  哦 食物就不會讓神看中你
[00:08:42.740 --> 00:08:44.220]  不吃就不吃
[00:08:44.220 --> 00:08:45.580]  不吃也沒有損失
[00:08:45.580 --> 00:08:47.380]  吃也不是真的有很多益處
[00:08:47.380 --> 00:08:50.300]  你的肥膏吃了就更不好
[00:08:50.300 --> 00:08:52.340]  那是不是這樣解釋了呢?
[00:08:52.340 --> 00:08:53.540]  保羅繼續說
[00:08:53.540 --> 00:08:54.540]  第九節
[00:08:54.540 --> 00:08:57.140]  他說只是你們要謹慎
[00:08:57.140 --> 00:08:59.700]  恐怕你們這個自由
[00:08:59.700 --> 00:09:01.500]  開始進入自由了
[00:09:01.500 --> 00:09:06.220]  竟成為了那軟弱的人的絆腳石
[00:09:06.220 --> 00:09:08.180]  就是擊倒別人
[00:09:08.180 --> 00:09:10.740]  就是令別人跌倒
[00:09:10.740 --> 00:09:12.180]  在第十節
[00:09:12.180 --> 00:09:14.540]  他說如果有人看到你有這樣的知識
[00:09:14.540 --> 00:09:18.780]  在偶像的廟堂裡面坐著
[00:09:18.780 --> 00:09:19.940]  這個人的良心
[00:09:19.940 --> 00:09:21.340]  如果是軟弱的
[00:09:21.340 --> 00:09:24.940]  豈不放膽去吃那些偶像之物
[00:09:24.940 --> 00:09:25.660]  就是什麼呢?
[00:09:25.660 --> 00:09:26.980]  就是比如說
[00:09:26.980 --> 00:09:28.700]  有一天你走過Richmond
[00:09:28.700 --> 00:09:30.300]  可能是第五座
[00:09:30.300 --> 00:09:31.860]  有很多廟的
[00:09:31.860 --> 00:09:34.460]  有個殿
[00:09:34.460 --> 00:09:35.340]  然後呢
[00:09:35.340 --> 00:09:37.620]  誰知道我在那裡
[00:09:37.620 --> 00:09:38.340]  我坐在那裡跟你說
[00:09:38.340 --> 00:09:40.740]  乾杯
[00:09:40.740 --> 00:09:43.380]  然後有人經過看到
[00:09:43.380 --> 00:09:45.300]  女傳道也去
[00:09:45.300 --> 00:09:48.380]  有其他叫你去
[00:09:48.380 --> 00:09:49.540]  你也去得了
[00:09:49.540 --> 00:09:51.060]  是不是你說女傳道也去
[00:09:51.060 --> 00:09:52.420]  我怕什麼呢
[00:09:52.420 --> 00:09:53.340]  好了
[00:09:53.340 --> 00:09:54.980]  那些人是初信的
[00:09:54.980 --> 00:09:56.860]  那些人初信的時候
[00:09:56.860 --> 00:09:59.380]  然後又去那個地方
[00:09:59.380 --> 00:10:02.660]  會不會被撒旦搶走呢?
[00:10:02.660 --> 00:10:03.740]  有沒有可能呢?
[00:10:03.740 --> 00:10:04.620]  有的
[00:10:04.620 --> 00:10:06.580]  因為他信心未穩定
[00:10:06.580 --> 00:10:08.980]  我就好像有多一點點知識
[00:10:08.980 --> 00:10:10.300]  我明白
[00:10:10.300 --> 00:10:11.700]  但是初信的
[00:10:11.700 --> 00:10:13.140]  可能沒有的
[00:10:13.140 --> 00:10:14.540]  他信心軟弱的時候
[00:10:14.540 --> 00:10:15.980]  他放膽去了
[00:10:15.980 --> 00:10:17.380]  就變成第十一節
[00:10:17.380 --> 00:10:18.220]  因此
[00:10:18.220 --> 00:10:21.540]  基督為他死的那軟弱的弟兄
[00:10:21.540 --> 00:10:26.180]  也因為你的知識沈淪
[00:10:26.180 --> 00:10:27.420]  我以為我有知識
[00:10:27.420 --> 00:10:29.220]  我可以做我想做的事
[00:10:29.220 --> 00:10:31.220]  原來不只是我們一個人的事
[00:10:31.220 --> 00:10:32.740]  原來是整個教會
[00:10:32.740 --> 00:10:34.900]  整個群體的事
[00:10:34.900 --> 00:10:36.140]  去到第十二節
[00:10:36.140 --> 00:10:38.140]  你們這樣得罪弟兄們
[00:10:38.140 --> 00:10:41.140]  傷了他們軟弱的良心
[00:10:41.140 --> 00:10:45.620]  就是得罪基督
[00:10:45.620 --> 00:10:47.580]  就是得罪基督
[00:10:47.580 --> 00:10:48.820]  所以
[00:10:48.820 --> 00:10:51.740]  食物如果叫我弟兄跌倒
[00:10:51.740 --> 00:10:53.780]  我就永遠都不吃肉
[00:10:53.780 --> 00:10:57.780]  免得叫我弟兄跌倒了
[00:10:57.780 --> 00:10:59.700]  這個是保羅的決定
[00:10:59.700 --> 00:11:00.780]  不吃
[00:11:00.780 --> 00:11:02.260]  我就完全不吃
[00:11:02.260 --> 00:11:05.580]  這個是他運用了他的自由
[00:11:05.580 --> 00:11:06.460]  但是說到這裡
[00:11:06.460 --> 00:11:10.380]  解釋了多少人的困惑了沒有呢?
[00:11:10.380 --> 00:11:11.380]  其實沒有
[00:11:11.380 --> 00:11:13.740]  所以保羅用第九章第十章
[00:11:13.740 --> 00:11:15.300]  說很多關於自由
[00:11:15.300 --> 00:11:17.540]  關於放縱的事情
[00:11:17.540 --> 00:11:20.820]  今天我們的題目是關於自由和放縱
[00:11:20.820 --> 00:11:21.700]  剛才我問大家
[00:11:21.700 --> 00:11:24.820]  不知道如何理解自由和放縱
[00:11:24.820 --> 00:11:25.980]  我不知道你同不同意
[00:11:25.980 --> 00:11:29.540]  這個作家所說的定義
[00:11:29.540 --> 00:11:35.020]  他說自由的第一個條件是什麼?
[00:11:35.020 --> 00:11:36.660]  限制
[00:11:36.660 --> 00:11:38.820]  自由的第一個條件是限制
[00:11:38.820 --> 00:11:42.060]  他說一旦讓它變成了絕對
[00:11:42.060 --> 00:11:44.940]  自由就不是什麼都做得
[00:11:44.940 --> 00:11:46.540]  他說變成了絕對
[00:11:46.540 --> 00:11:49.140]  它就會在混亂中消逝
[00:11:49.140 --> 00:11:51.580]  什麼叫做變成絕對?
[00:11:51.580 --> 00:11:52.700]  就是放縱
[00:11:52.700 --> 00:11:53.900]  絕對的自由
[00:11:53.900 --> 00:11:56.100]  它就會在混亂中消逝
[00:11:56.100 --> 00:11:59.660]  什麼意思呢?
[00:11:59.660 --> 00:12:01.180]  在八章九節
[00:12:01.180 --> 00:12:03.420]  保羅說指示你們要謹慎
[00:12:03.420 --> 00:12:04.980]  恐怕你們的自由
[00:12:04.980 --> 00:12:09.100]  竟然變成了軟弱的人的絆腳石
[00:12:09.100 --> 00:12:12.460]  謹慎和限制是有關係的
[00:12:12.460 --> 00:12:16.460]  讓我舉一個例子
[00:12:16.460 --> 00:12:18.740]  這條街好像在北溫
[00:12:18.740 --> 00:12:20.740]  紅綠燈
[00:12:20.740 --> 00:12:22.580]  對於一個開車的人
[00:12:22.580 --> 00:12:25.820]  最不自由的可能是兩件事
[00:12:25.820 --> 00:12:28.060]  第一就是紅綠燈
[00:12:28.060 --> 00:12:30.100]  因為它要你停
[00:12:30.100 --> 00:12:31.660]  你不是想走就走
[00:12:31.660 --> 00:12:34.140]  它說要停就要停
[00:12:34.140 --> 00:12:35.100]  這個紅綠燈
[00:12:35.100 --> 00:12:37.260]  另一個不自由的
[00:12:37.260 --> 00:12:39.780]  就是車速
[00:12:39.780 --> 00:12:43.140]  限速可能是三十
[00:12:43.140 --> 00:12:44.220]  如果有一天
[00:12:44.220 --> 00:12:49.340]  City說改了它
[00:12:49.340 --> 00:12:51.260]  我們今天有City的人在這裡
[00:12:51.260 --> 00:12:52.180]  改了它
[00:12:52.180 --> 00:12:53.700]  沒有限制
[00:12:53.700 --> 00:12:54.540]  任你走多少
[00:12:54.540 --> 00:12:56.340]  有些人很開心
[00:12:56.340 --> 00:12:57.740]  任你走多少
[00:12:57.740 --> 00:12:58.500]  四輪停車
[00:12:58.500 --> 00:13:00.140]  不用停
[00:13:00.140 --> 00:13:02.180]  警察放假天
[00:13:02.180 --> 00:13:02.700]  哇
[00:13:02.700 --> 00:13:03.540]  那就變成
[00:13:03.540 --> 00:13:05.700]  將自由變成絕對
[00:13:05.700 --> 00:13:07.020]  變成可以放縱
[00:13:07.020 --> 00:13:08.740]  任你而行
[00:13:08.740 --> 00:13:10.020]  任你而駕
[00:13:10.020 --> 00:13:17.020]  會變成什麼樣
[00:13:17.020 --> 00:13:17.540]  哦
[00:13:17.540 --> 00:13:19.660]  就變成ICBC
[00:13:19.660 --> 00:13:21.900]  或者VGH
[00:13:21.900 --> 00:13:22.660]  是不是
[00:13:22.660 --> 00:13:27.140]  會變成什麼樣
[00:13:27.140 --> 00:13:29.180]  這個是真實情景
[00:13:29.180 --> 00:13:31.020]  有個City有一天變成這樣
[00:13:31.020 --> 00:13:32.860]  有沒有機會變成這樣
[00:13:32.860 --> 00:13:33.820]  有哦
[00:13:33.820 --> 00:13:36.260]  你個個都想走快一點
[00:13:36.260 --> 00:13:37.820]  我們偉大的祖國
[00:13:37.820 --> 00:13:39.260]  有些人很喜歡去開車
[00:13:39.260 --> 00:13:42.340]  為什麼
[00:13:42.340 --> 00:13:43.580]  因為誰快
[00:13:43.580 --> 00:13:45.540]  誰就能過
[00:13:45.540 --> 00:13:46.620]  所以他們教我
[00:13:46.620 --> 00:13:47.820]  所以我不敢在內地開車
[00:13:47.820 --> 00:13:48.780]  是真的
[00:13:48.780 --> 00:13:49.380]  他們教我
[00:13:49.380 --> 00:13:50.260]  你要過線
[00:13:50.260 --> 00:13:53.180]  千萬不要打燈
[00:13:53.180 --> 00:13:55.060]  為什麼
[00:13:55.060 --> 00:13:56.940]  為什麼師傅
[00:13:56.940 --> 00:13:58.260]  因為一打燈
[00:13:58.260 --> 00:13:59.580]  他就給油
[00:13:59.580 --> 00:14:00.660]  他原本旁邊的線
[00:14:00.660 --> 00:14:02.300]  原本行得好好的
[00:14:02.300 --> 00:14:03.100]  慢的
[00:14:03.100 --> 00:14:04.180]  那你就打燈想過
[00:14:04.180 --> 00:14:05.820]  你一打燈
[00:14:05.820 --> 00:14:09.060]  他就不給你過
[00:14:09.060 --> 00:14:12.020]  這個時候就會變成大亂
[00:14:12.020 --> 00:14:13.460]  所以有人就說
[00:14:13.460 --> 00:14:16.380]  在獲得自由之際
[00:14:16.380 --> 00:14:18.380]  其實不是你想怎樣就怎樣
[00:14:18.380 --> 00:14:20.180]  你是要有一定的限制
[00:14:20.180 --> 00:14:22.740]  你才體會到那個自由
[00:14:22.740 --> 00:14:23.260]  好了
[00:14:23.260 --> 00:14:24.820]  人類歷史上
[00:14:24.820 --> 00:14:26.660]  第一次享受到自由
[00:14:26.660 --> 00:14:29.060]  你知道是什麼時候嗎
[00:14:29.060 --> 00:14:30.820]  人類歷史上第一次享受自由
[00:14:30.820 --> 00:14:32.500]  你知道是什麼時候嗎
[00:14:32.500 --> 00:14:33.100]  在哪裡
[00:14:33.100 --> 00:14:34.020]  對了
[00:14:34.020 --> 00:14:35.980]  在伊甸園
[00:14:35.980 --> 00:14:37.900]  伊甸園裡面二章十六節
[00:14:37.900 --> 00:14:40.420]  耶和華神吩咐他
[00:14:40.420 --> 00:14:43.300]  這個他是阿當
[00:14:43.300 --> 00:14:46.580]  吩咐阿當說園中各樣樹上的果子
[00:14:46.580 --> 00:14:47.500]  你都可以吃
[00:14:47.500 --> 00:14:48.660]  你都可以隨意
[00:14:48.660 --> 00:14:50.140]  隨意英文聖經裡面
[00:14:50.140 --> 00:14:51.700]  Free to eat
[00:14:51.700 --> 00:14:53.580]  真的All you can eat
[00:14:53.580 --> 00:14:54.740]  整個放在那裡
[00:14:54.740 --> 00:14:56.700]  旁邊All you can eat
[00:14:56.700 --> 00:14:58.580]  所有你都可以吃的
[00:14:58.580 --> 00:15:02.780]  不過有什麼限制
[00:15:02.780 --> 00:15:06.700]  只是分別善惡樹上的果子
[00:15:06.700 --> 00:15:07.980]  你不可以吃
[00:15:07.980 --> 00:15:12.180]  因為你吃的日子必定死
[00:15:12.180 --> 00:15:14.140]  就像在伊甸園裡面
[00:15:14.140 --> 00:15:17.260]  所有的樹上的食物
[00:15:17.260 --> 00:15:18.780]  所有的東西你都可以吃
[00:15:18.780 --> 00:15:22.540]  只不過有一個禁止的路牌在那裡
[00:15:22.540 --> 00:15:24.900]  就是分別善惡樹
[00:15:24.900 --> 00:15:27.940]  如果你做了那件錯事
[00:15:27.940 --> 00:15:30.660]  警察在你前面
[00:15:30.660 --> 00:15:33.860]  上帝就說要懲罰你
[00:15:33.860 --> 00:15:35.460]  這個其實就等於
[00:15:35.460 --> 00:15:38.060]  我們經常說的Free will
[00:15:38.060 --> 00:15:39.700]  一個自由意志
[00:15:39.700 --> 00:15:40.500]  很多人都問
[00:15:40.500 --> 00:15:43.820]  上帝為什麼要放一棵分別善惡樹在那裡
[00:15:43.820 --> 00:15:46.500]  你不放就沒有事了
[00:15:46.500 --> 00:15:50.660]  但是上帝不想創造機械人
[00:15:50.660 --> 00:15:52.420]  他想創造的是人
[00:15:52.420 --> 00:15:56.420]  他用他的口氣吹進泥土裡面
[00:15:56.420 --> 00:15:59.180]  成為了有靈的活人
[00:15:59.180 --> 00:16:00.740]  因為有了自由意志
[00:16:00.740 --> 00:16:03.300]  才分辨到人和機械人
[00:16:03.300 --> 00:16:07.980]  我們做的事情才是出自真正的愛
[00:16:07.980 --> 00:16:09.980]  今天在座的每一個人
[00:16:09.980 --> 00:16:13.020]  其實是你們選擇了自己的自由意志
[00:16:13.020 --> 00:16:15.500]  去選擇敬拜上帝
[00:16:15.500 --> 00:16:18.500]  你可不可以選擇今天不敬拜上帝
[00:16:18.500 --> 00:16:19.620]  可以啊
[00:16:19.620 --> 00:16:22.100]  你可以選擇睡晚一點
[00:16:22.100 --> 00:16:22.780]  是嗎?
[00:16:22.780 --> 00:16:24.660]  但是你自由選擇
[00:16:24.660 --> 00:16:28.420]  如果上帝計劃了你們所有人
[00:16:28.420 --> 00:16:29.460]  計劃了就是
[00:16:29.460 --> 00:16:31.460]  哦 你在那個時候就要開始
[00:16:31.460 --> 00:16:32.260]  咔嚓
[00:16:32.260 --> 00:16:33.540]  這樣開始
[00:16:33.540 --> 00:16:34.900]  嗯
[00:16:34.900 --> 00:16:36.180]  嗯
[00:16:36.180 --> 00:16:38.980]  數算主因
[00:16:38.980 --> 00:16:41.260]  原來是上帝計劃了
