
[00:00:00.000 --> 00:00:07.440]  各位影視姐妹 各位朋友
[00:03:16.080 --> 00:03:18.120]  看到的事 發生過的事
[00:03:18.120 --> 00:03:21.520]  從頭到尾記錄下來
[00:03:21.520 --> 00:03:25.320]  首先我們今天就來看看
[00:03:25.320 --> 00:03:29.120]  倉西記第六章 第七章 第八章
[00:03:29.120 --> 00:03:31.120]  是有關洪水
[00:03:31.120 --> 00:03:36.720]  首先來看的是洪水發生的原因
[00:03:36.720 --> 00:03:39.320]  洪水發生前
[00:03:39.320 --> 00:03:43.120]  神是多次多方警告世人
[00:03:43.120 --> 00:03:47.120]  並且預言神的審判是會來臨的
[00:03:47.120 --> 00:03:52.520]  甚至他直接說明這個審判是洪水的審判
[00:03:52.520 --> 00:03:54.520]  為什麼呢?
[00:03:54.520 --> 00:03:55.920]  第一
[00:03:55.920 --> 00:04:02.720]  是因為世人的罪多到一個地步
[00:04:02.720 --> 00:04:06.520]  連神都感覺到哀傷
[00:04:06.520 --> 00:04:10.720]  我們來看看倉西記第六章第一節
[00:04:10.720 --> 00:04:12.120]  這段聖經記載
[00:04:12.120 --> 00:04:15.120]  當人開始在地面增多
[00:04:15.120 --> 00:04:18.920]  又生兒育女的時候
[00:04:18.920 --> 00:04:24.120]  神的兒子們看見人的女子美貌
[00:04:24.120 --> 00:04:29.120]  就隨意挑選取來為妻
[00:04:29.120 --> 00:04:33.120]  這個地方最難理解的
[00:04:33.120 --> 00:04:37.520]  就是到底哪些是神的兒子們呢?
[00:04:37.520 --> 00:04:40.520]  第二就是哪些是人的女子
[00:04:40.520 --> 00:04:44.520]  是人的女呢?
[00:04:44.520 --> 00:04:47.720]  從聖經我們可以看得見
[00:04:47.720 --> 00:04:51.720]  雖然解經界有些人說神的兒子們是天使
[00:04:51.720 --> 00:04:54.520]  但肯定這是錯的
[00:04:54.520 --> 00:04:56.920]  因為耶穌親口說過
[00:04:56.920 --> 00:05:00.920]  神的使者也不嫁也不娶
[00:05:00.920 --> 00:05:04.120]  但這段聖經是說嫁娶的
[00:05:04.120 --> 00:05:05.520]  是因為這個原因
[00:05:05.520 --> 00:05:08.520]  他絕對不是說天使
[00:05:08.520 --> 00:05:10.720]  到底他說什麼呢?
[00:05:10.720 --> 00:05:15.320]  從聖經我們可以一直追溯
[00:05:15.320 --> 00:05:17.920]  到亞當的時候
[00:05:17.920 --> 00:05:19.720]  他生了兩個兒子
[00:05:19.720 --> 00:05:21.520]  一個叫戈隱
[00:05:21.520 --> 00:05:23.120]  一個叫阿伯
[00:05:23.120 --> 00:05:26.120]  戈隱是惡的
[00:05:26.120 --> 00:05:28.520]  阿伯是良善的
[00:05:28.520 --> 00:05:31.720]  是真真正正信耶和華
[00:05:31.720 --> 00:05:33.320]  和愛耶和華
[00:05:33.320 --> 00:05:35.120]  和侍奉耶和華
[00:05:35.120 --> 00:05:37.720]  但是戈隱就殺了阿伯
[00:05:37.720 --> 00:05:42.120]  他要獨佔一切萬般寵愛
[00:05:42.120 --> 00:05:43.920]  在他一個人的身上
[00:05:43.920 --> 00:05:45.120]  是因為這個緣故
[00:05:45.120 --> 00:05:50.120]  他就被神趕逐出當時伊甸園的境界
[00:05:50.120 --> 00:05:51.720]  不僅是境界
[00:05:51.720 --> 00:05:53.320]  連地也沒有了
[00:05:53.320 --> 00:05:57.320]  連他父母住的房子也沒有了
[00:05:57.320 --> 00:06:00.920]  他要游離壟蕩
[00:06:00.920 --> 00:06:01.720]  好了
[00:06:01.720 --> 00:06:05.120]  然後由那時候開始
[00:06:05.120 --> 00:06:08.320]  戈隱和亞當·夏娃
[00:06:08.320 --> 00:06:12.520]  差不多已經斷絕了關係
[00:06:12.520 --> 00:06:18.120]  帶來亞當·夏娃生多了一個兒子
[00:06:18.120 --> 00:06:21.120]  就改了他的名字叫做瑟特
[00:06:21.120 --> 00:06:27.520]  瑟特的意思就是取代或者代替一個這樣的意思
[00:06:27.520 --> 00:06:28.920]  代替誰呢?
[00:06:28.920 --> 00:06:31.920]  很明顯是代替阿伯
[00:06:31.920 --> 00:06:33.320]  換句話來說
[00:06:33.320 --> 00:06:37.720]  聖經裡面記載到瑟特的出世的時候
[00:06:37.720 --> 00:06:45.120]  神是銳意地將瑟特看為阿伯的承繼者
[00:06:45.120 --> 00:06:46.320]  因為這個緣故
[00:06:46.320 --> 00:06:48.720]  一個比較合理的解釋
[00:06:48.720 --> 00:06:53.320]  就是瑟特和他的後代就是神
[00:06:53.320 --> 00:06:55.520]  屬神的人
[00:06:55.520 --> 00:07:00.520]  而戈隱和他的後代就是不屬於神的人
[00:07:00.520 --> 00:07:02.520]  是不信的人
[00:07:02.520 --> 00:07:04.320]  所以在這段聖經
[00:07:04.320 --> 00:07:08.120]  我們相信一個比較合情合理的解釋
[00:07:08.120 --> 00:07:12.320]  就是神的兒子們是瑟特的後代
[00:07:12.320 --> 00:07:17.320]  而人的女子就是戈隱的後代
[00:07:17.320 --> 00:07:20.920]  但我們看到連神的兒子們
[00:07:20.920 --> 00:07:24.320]  是神的兒女
[00:07:24.320 --> 00:07:26.320]  是屬神的人
[00:07:26.320 --> 00:07:27.920]  他們都開始敗壞
[00:07:27.920 --> 00:07:29.520]  受到污染
[00:07:29.520 --> 00:07:30.720]  在哪裡看到呢?
[00:07:30.720 --> 00:07:34.520]  首先看到的就是在性方面
[00:07:34.520 --> 00:07:35.720]  在這段聖經裡面
[00:07:35.720 --> 00:07:39.920]  我們看到神的兒子們不是一個
[00:07:39.920 --> 00:07:41.920]  是很多個
[00:07:41.920 --> 00:07:49.520]  甚至包括除了聖經裡面所講及的羅亞之外
[00:07:49.520 --> 00:07:52.920]  只有羅亞的一家
[00:07:52.920 --> 00:07:54.520]  叫做二人
[00:07:54.520 --> 00:07:56.720]  就是與神同行的人
[00:07:56.720 --> 00:07:58.520]  除了他們一家之外
[00:07:58.520 --> 00:08:02.320]  其餘的全部都敗壞了
[00:08:02.320 --> 00:08:03.320]  是因為這樣的緣故
[00:08:03.320 --> 00:08:05.520]  我們看到當時的風氣
[00:08:05.520 --> 00:08:07.120]  是這樣的
[00:08:07.120 --> 00:08:11.120]  他們是在一個太平盛世
[00:08:11.120 --> 00:08:12.120]  人越來越多
[00:08:12.120 --> 00:08:14.320]  越來越豐盛的時候
[00:08:14.320 --> 00:08:18.320]  人就開始飽戀私淫慾
[00:08:18.320 --> 00:08:21.920]  然後他們對這個婚姻是隨便的
[00:08:21.920 --> 00:08:25.120]  他只是看外表的美貌
[00:08:25.120 --> 00:08:28.120]  而看見一些屬於神
[00:08:28.120 --> 00:08:31.720]  完全不理那個信仰的問題
[00:08:31.720 --> 00:08:35.920]  完全不理神對婚姻的看法的問題
[00:08:35.920 --> 00:08:38.720]  他只看我自己喜歡什麼
[00:08:38.720 --> 00:08:41.520]  所以他看到人的女子
[00:08:41.520 --> 00:08:47.120]  就是該引他的後代的女孩
[00:08:47.120 --> 00:08:48.320]  漂亮
[00:08:48.320 --> 00:08:50.120]  就隨意挑選
[00:08:50.120 --> 00:08:52.120]  這個女子是福數
[00:08:52.120 --> 00:08:54.120]  當然前面是兒子們
[00:08:54.120 --> 00:08:57.520]  後面福數是正常的東西
[00:08:57.520 --> 00:08:59.920]  但是後面那裡
[00:08:59.920 --> 00:09:05.520]  就是兒子們都隨意挑選
[00:09:05.520 --> 00:09:07.720]  是隨自己的意思
[00:09:07.720 --> 00:09:09.520]  沒有底線
[00:09:09.520 --> 00:09:11.520]  喜歡怎樣就怎樣
[00:09:11.520 --> 00:09:14.320]  是任意來挑選
[00:09:14.320 --> 00:09:15.520]  取來為妻
[00:09:15.520 --> 00:09:18.520]  妻這個字都是福數
[00:09:18.520 --> 00:09:19.920]  換句話來說
[00:09:19.920 --> 00:09:20.920]  我們可以看見
[00:09:20.920 --> 00:09:23.720]  當時你可以這樣說
[00:09:23.720 --> 00:09:28.320]  不再是一夫一妻
[00:09:28.320 --> 00:09:30.720]  不再是跟隨神的心意
[00:09:30.720 --> 00:09:32.920]  二人成為一體
[00:09:32.920 --> 00:09:37.120]  當時的婚姻已經發展到一個地步
[00:09:37.120 --> 00:09:38.720]  多夫多妻
[00:09:38.720 --> 00:09:40.920]  我喜歡要誰就要誰
[00:09:40.920 --> 00:09:43.920]  不喜歡要誰就不要誰
[00:09:43.920 --> 00:09:46.120]  這就是當時的情形
[00:09:46.120 --> 00:09:47.520]  神因為這樣的緣故
[00:09:47.520 --> 00:09:49.920]  就說人家屬乎血氣
[00:09:49.920 --> 00:09:52.920]  我的靈就不永遠住在他的裡面
[00:09:52.920 --> 00:09:57.120]  而他的年歲還可以到120年
[00:09:57.120 --> 00:09:58.920]  到羅亞的時代
[00:09:58.920 --> 00:10:00.520]  神就警告他們
[00:10:00.520 --> 00:10:03.520]  他們只有120年
[00:10:03.520 --> 00:10:05.120]  但是否要到羅亞
[00:10:05.120 --> 00:10:09.120]  神才會警告人
[00:10:09.120 --> 00:10:10.520]  叫人醒醒
[00:10:10.520 --> 00:10:12.520]  有洪水的出現呢
[00:10:12.520 --> 00:10:14.520]  其實是不會的
[00:10:14.520 --> 00:10:15.720]  原因是什麼呢
[00:10:15.720 --> 00:10:18.120]  當我們留意看回
[00:10:18.120 --> 00:10:21.320]  在羅亞之前
[00:10:21.320 --> 00:10:24.520]  神已經是多次多方
[00:10:24.520 --> 00:10:26.720]  警告過人
[00:10:26.720 --> 00:10:28.720]  舉個例子
[00:10:28.720 --> 00:10:31.520]  以洛出生的時候
[00:10:31.520 --> 00:10:35.120]  他到300歲
[00:10:35.120 --> 00:10:40.320]  60歲就生了瑪圖撒拉
[00:10:40.320 --> 00:10:43.120]  然後一生了瑪圖撒拉
[00:10:43.120 --> 00:10:45.720]  他就與神同行
[00:10:45.720 --> 00:10:49.920]  為什麼以洛要與神同行呢
[00:10:49.920 --> 00:10:53.920]  按照猶大書十四節的記載
[00:10:53.920 --> 00:10:56.320]  就是因為他與神同行的意思
[00:10:56.320 --> 00:10:59.720]  就是生了瑪圖撒拉之後
[00:10:59.720 --> 00:11:03.120]  他就刻意要警告世人
[00:11:03.120 --> 00:11:07.120]  是從神那裡得到一個這樣的預言
[00:11:07.120 --> 00:11:08.320]  這個預言就是說
[00:11:08.320 --> 00:11:13.720]  神的審判會臨到人的身上
[00:11:13.720 --> 00:11:16.320]  我們在哪個地方可以看得見
[00:11:16.320 --> 00:11:18.920]  除了以洛一生瑪圖撒拉
[00:11:18.920 --> 00:11:21.120]  他就與神同行之外
[00:11:21.120 --> 00:11:24.320]  就是瑪圖撒拉這個兒子的名字
[00:11:24.320 --> 00:11:29.520]  按照猶大拉比的遺傳
[00:11:29.520 --> 00:11:32.520]  他們說瑪圖撒拉這個名字
[00:11:32.520 --> 00:11:34.720]  就是當他死的時候
[00:11:34.720 --> 00:11:37.720]  神的審判就會來
[00:11:37.720 --> 00:11:40.120]  這個審判是指什麼審判呢
[00:11:40.120 --> 00:11:42.320]  當然我們要繼續看下去
[00:11:42.320 --> 00:11:44.520]  神是用什麼審判世人
[00:11:44.520 --> 00:11:46.320]  換句話來說
[00:11:46.320 --> 00:11:48.520]  已經隱隱看見
[00:11:48.520 --> 00:11:51.920]  當時已經警告世人
[00:11:51.920 --> 00:11:57.320]  神的審判這個世界的末日將會來臨
[00:11:57.320 --> 00:12:01.320]  要世人去警醒道人
[00:12:01.320 --> 00:12:03.520]  我們就看回
[00:12:03.520 --> 00:12:11.520]  到底以洛他這個預言和實際是不是真的呢
[00:12:11.520 --> 00:12:14.720]  我們留意看一看
[00:12:14.720 --> 00:12:20.920]  以洛生了瑪圖撒拉
[00:12:20.920 --> 00:12:26.520]  瑪圖撒拉到了187歲就生了兒子
[00:12:26.520 --> 00:12:32.520]  然後他的兒子到了182歲就生了羅亞
[00:12:32.520 --> 00:12:35.720]  換句話來說
[00:12:35.720 --> 00:12:40.920]  瑪圖撒拉有了羅亞這個孫子的時間
[00:12:40.920 --> 00:12:47.520]  他是369歲
[00:12:47.520 --> 00:12:52.520]  羅亞多少歲洪水就爆發呢
[00:12:52.520 --> 00:12:53.920]  聖經記載
[00:12:53.920 --> 00:12:55.920]  創世記七章十一前
[00:12:55.920 --> 00:12:59.520]  是羅亞整整六百歲的時候
[00:12:59.520 --> 00:13:02.120]  洪水就爆發
[00:13:02.120 --> 00:13:04.120]  換句話來說
[00:13:04.120 --> 00:13:06.920]  洪水爆發的時候
[00:13:06.920 --> 00:13:09.720]  瑪圖撒拉是多少歲呢
[00:13:09.720 --> 00:13:12.520]  你加一加你就知道
[00:13:12.520 --> 00:13:15.920]  是一共969歲
[00:13:15.920 --> 00:13:17.320]  而我們又問了
[00:13:17.320 --> 00:13:21.120]  瑪圖撒拉是多少歲死的呢
[00:13:21.120 --> 00:13:24.320]  聖經非常清楚
[00:13:24.320 --> 00:13:26.320]  創世記第五章
[00:13:26.320 --> 00:13:33.520]  瑪圖撒拉一共活了969歲就死了
[00:13:33.520 --> 00:13:36.120]  這是不是巧合呢
[00:13:36.120 --> 00:13:38.320]  是不是偶然呢
[00:13:38.320 --> 00:13:39.920]  告訴大家
[00:13:39.920 --> 00:13:43.320]  這個其實已經很清楚被人看得見
[00:13:43.320 --> 00:13:47.320]  神的預言準確無
[00:13:47.320 --> 00:13:49.320]  是因為這樣
[00:13:49.320 --> 00:13:51.320]  我們可以看得見
[00:13:51.320 --> 00:13:56.320]  神是多次多方來警告世人
[00:13:56.320 --> 00:13:58.320]  告訴他們
[00:13:58.320 --> 00:14:02.320]  這個罪的蔓延會帶來神的審判
[00:14:02.320 --> 00:14:05.320]  但是世人是否真的聽呢
[00:14:05.320 --> 00:14:07.320]  換句話來說
[00:14:07.320 --> 00:14:10.320]  我們很清楚可以看到
[00:14:10.320 --> 00:14:16.320]  神是給了很多年給世人去悔改
[00:14:16.320 --> 00:14:18.320]  但是很可惜
[00:14:18.320 --> 00:14:21.320]  世人自誅不理
[00:14:21.320 --> 00:14:23.320]  是因為這樣的緣故
[00:14:23.320 --> 00:14:26.320]  我們再來看羅亞出世之後
[00:14:26.320 --> 00:14:31.320]  羅亞就得到神自己的啟迪
[00:14:31.320 --> 00:14:33.320]  就要做一隻方舟
[00:14:33.320 --> 00:14:37.320]  來救他和那些願意上方舟的人
[00:14:37.320 --> 00:14:40.320]  可以洪水自在
[00:14:40.320 --> 00:14:42.320]  是因為這樣
[00:14:42.320 --> 00:14:44.320]  創世記第六章
[00:14:44.320 --> 00:14:49.320]  神就叫羅亞去預備一隻方舟
[00:14:49.320 --> 00:14:53.320]  然後讓那些願意聽的
[00:14:53.320 --> 00:14:56.320]  願意信的就上方舟
[00:14:56.320 --> 00:15:00.320]  免得他們一起沉淪
[00:15:00.320 --> 00:15:02.320]  彼得後書二章五節
[00:15:02.320 --> 00:15:04.320]  給我們看得見
[00:15:04.320 --> 00:15:06.320]  方舟預備了之後
[00:15:06.320 --> 00:15:11.320]  只有羅亞一家八口
[00:15:11.320 --> 00:15:13.320]  是因為這樣的緣故
[00:15:13.320 --> 00:15:16.320]  我們看到羅亞不是不存的
[00:15:16.320 --> 00:15:19.320]  彼得後書非常清楚告訴我們
[00:15:19.320 --> 00:15:21.320]  羅亞一方面做方舟
[00:15:21.320 --> 00:15:24.320]  一方面繼續不斷傳神的審判
[00:15:24.320 --> 00:15:28.320]  會臨到那些不義的人身上
[00:15:28.320 --> 00:15:30.320]  是要他們悔改
[00:15:30.320 --> 00:15:33.320]  甚至要告訴他們洪水要來到
[00:15:33.320 --> 00:15:37.320]  很可惜世人自若罔聞
[00:15:37.320 --> 00:15:43.320]  我們看到當人犯罪犯到這個地步的時候
[00:15:43.320 --> 00:15:48.320]  耶和華看見地上最大惡極
[00:15:48.320 --> 00:15:53.320]  中日人心裡想的盡都是惡事
[00:15:53.320 --> 00:15:57.320]  第四節就說那時有巨人在地上
[00:15:57.320 --> 00:16:01.320]  後來也有神的兒子們和人的女子
[00:16:01.320 --> 00:16:03.320]  交合生了兒子
[00:16:03.320 --> 00:16:06.320]  那些人就是古代勇士有名的人物
[00:16:06.320 --> 00:16:08.320]  換句話說是雜交
[00:16:08.320 --> 00:16:10.320]  總之什麼都交
[00:16:10.320 --> 00:16:15.320]  帶來的結果就是罪大惡極
[00:16:15.320 --> 00:16:18.320]  往往聖書提及到這個罪的開始
[00:16:18.320 --> 00:16:21.320]  都是人的慾念開始
[00:16:21.320 --> 00:16:25.320]  由人的慾念產生了淫念
[00:16:25.320 --> 00:16:28.320]  淫念產生了淫
[00:16:28.320 --> 00:16:32.320]  是婚姻的破壞令到家庭的破壞
[00:16:32.320 --> 00:16:35.320]  家庭的破壞也都帶來各種不同
[00:16:35.320 --> 00:16:40.320]  是因為和這些有關的事而互相殺害
[00:16:40.320 --> 00:16:42.320]  第六節
[00:16:42.320 --> 00:16:46.320]  耶和華因做人在地上感到遺憾
[00:16:46.320 --> 00:16:48.320]  心中憂傷
[00:16:48.320 --> 00:16:51.320]  遺憾這個字
[00:16:51.320 --> 00:16:58.320]  有和合本翻譯為後悔
[00:16:58.320 --> 00:17:05.320]  但實際上這個字本身不能翻譯成後悔
[00:17:05.320 --> 00:17:10.320]  原來我們看見希伯來文
[00:17:10.320 --> 00:17:12.320]  創世記第六章第六節
[00:17:12.320 --> 00:17:15.320]  這個遺憾這個字
[00:17:15.320 --> 00:17:18.320]  它的原文是Naham
[00:17:18.320 --> 00:17:21.320]  Naham
[00:17:21.320 --> 00:17:23.320]  這個希伯來文
[00:17:23.320 --> 00:17:26.320]  你可以把它翻譯成憂傷
[00:17:26.320 --> 00:17:29.320]  翻譯成難過
[00:17:29.320 --> 00:17:31.320]  翻譯成遺憾
[00:17:31.320 --> 00:17:35.320]  但真正後悔的字
[00:17:35.320 --> 00:17:39.320]  希伯來文叫做Shub
[00:17:39.320 --> 00:17:42.320]  這個字就是人做錯了
[00:17:42.320 --> 00:17:44.320]  要走回頭
[00:17:44.320 --> 00:17:45.320]  要悔改
[00:17:45.320 --> 00:17:47.320]  是那個字
[00:17:47.320 --> 00:17:49.320]  我們可以看見
[00:17:49.320 --> 00:17:51.320]  創世記第六章
[00:17:51.320 --> 00:17:55.320]  神已經是多次多方警告世人
[00:17:55.320 --> 00:17:58.320]  洪水將會淋到世人
[00:17:58.320 --> 00:18:01.320]  但人聽不聽呢
[00:18:01.320 --> 00:18:03.320]  我們見到他的警告
[00:18:03.320 --> 00:18:08.320]  起碼你可以說是整個以洛
[00:18:08.320 --> 00:18:12.320]  由他生馬圖撒拉開始
[00:18:12.320 --> 00:18:15.320]  一直到羅亞的年代
[00:18:15.320 --> 00:18:18.320]  可以說是超過六百年
[00:18:18.320 --> 00:18:20.320]  整整七百年
[00:18:20.320 --> 00:18:21.320]  七百多年
[00:18:21.320 --> 00:18:23.320]  八百年這麼長的時間
[00:18:23.320 --> 00:18:25.320]  來警告世人
[00:18:25.320 --> 00:18:27.320]  有足夠時間
[00:18:27.320 --> 00:18:29.320]  讓人去悔改
[00:18:29.320 --> 00:18:31.320]  但很可惜
[00:18:31.320 --> 00:18:33.320]  人仍然是不悔改
[00:18:33.320 --> 00:18:36.320]  甚至羅亞的方舟已經做了
[00:18:36.320 --> 00:18:39.320]  羅亞叫人上方舟
[00:18:39.320 --> 00:18:41.320]  那些人還是不上
[00:18:41.320 --> 00:18:42.320]  結果羅亞
[00:18:42.320 --> 00:18:45.320]  他就自己按神的吩咐
[00:18:45.320 --> 00:18:48.320]  將所有的活物
[00:18:48.320 --> 00:18:51.320]  一對一對帶入方舟
[00:18:51.320 --> 00:18:54.320]  鳥類一對一對帶入方舟
[00:18:54.320 --> 00:18:57.320]  爬蟲的一對一對帶入方舟
[00:18:57.320 --> 00:18:59.320]  就去到方舟裏面
[00:18:59.320 --> 00:19:03.320]  以致逃避了浩劫
[00:19:03.320 --> 00:19:07.320]  現在我們看看洪水影響的程度
[00:19:07.320 --> 00:19:09.320]  到底這個是洪水
[00:19:09.320 --> 00:19:11.320]  按照聖經的記載
[00:19:11.320 --> 00:19:14.320]  是影響成怎樣呢
[00:19:14.320 --> 00:19:16.320]  寓言
[00:19:16.320 --> 00:19:19.320]  創世記六章第七前
[00:19:19.320 --> 00:19:20.320]  耶和華說
[00:19:20.320 --> 00:19:23.320]  我要將所做的人和走獸
[00:19:23.320 --> 00:19:24.320]  怕行的動物
[00:19:24.320 --> 00:19:26.320]  以及天空的飛鳥
[00:19:26.320 --> 00:19:29.320]  都從地面上除滅
[00:19:29.320 --> 00:19:33.320]  因為我做了他們出來
[00:19:33.320 --> 00:19:37.320]  感到為那欽再一次出現
[00:19:37.320 --> 00:19:38.320]  那欽
[00:19:38.320 --> 00:19:40.320]  十二節
[00:19:40.320 --> 00:19:43.320]  神觀看地
[00:19:43.320 --> 00:19:44.320]  看啊
[00:19:44.320 --> 00:19:45.320]  它敗壞了
[00:19:45.320 --> 00:19:47.320]  因為泛血肉之軀
[00:19:47.320 --> 00:19:50.320]  在地上的行為都敗壞了
[00:19:50.320 --> 00:19:52.320]  然後十七節
[00:19:52.320 --> 00:19:53.320]  神就說
[00:19:53.320 --> 00:19:54.320]  看啊
[00:19:54.320 --> 00:19:57.320]  我要使洪水氾濫在地上
[00:19:57.320 --> 00:20:00.320]  毀滅天下泛有生命氣息
[00:20:00.320 --> 00:20:02.320]  血肉之軀
[00:20:02.320 --> 00:20:04.320]  地上一切的
[00:20:04.320 --> 00:20:06.320]  都要滅亡
[00:20:06.320 --> 00:20:09.320]  你可以看得見
[00:20:09.320 --> 00:20:12.320]  洪水影響的程度
[00:20:12.320 --> 00:20:14.320]  是一個
[00:20:14.320 --> 00:20:17.320]  全部沒有放過
[00:20:17.320 --> 00:20:21.320]  凡是血肉之軀的人
[00:20:21.320 --> 00:20:22.320]  動物
[00:20:22.320 --> 00:20:24.320]  飛鳥
[00:20:24.320 --> 00:20:25.320]  昆蟲
[00:20:25.320 --> 00:20:27.320]  走的
[00:20:27.320 --> 00:20:29.320]  除了魚
[00:20:29.320 --> 00:20:30.320]  我經常都想
[00:20:30.320 --> 00:20:31.320]  沒有魚的
[00:20:31.320 --> 00:20:32.320]  因為很簡單
[00:20:32.320 --> 00:20:33.320]  因為是洪水
[00:20:33.320 --> 00:20:36.320]  洪水氾濫對魚來說沒有影響
[00:20:36.320 --> 00:20:39.320]  它始終都在水裏面
[00:20:39.320 --> 00:20:41.320]  所以我們可以看得見
[00:20:41.320 --> 00:20:44.320]  這個影響
[00:20:44.320 --> 00:20:48.320]  是針對陸地上所有的活物
[00:20:48.320 --> 00:20:50.320]  包括人類
[00:20:50.320 --> 00:20:53.320]  現在我們就看一看
[00:20:53.320 --> 00:20:56.320]  既然是一個這麼重要的
[00:20:56.320 --> 00:20:58.320]  這麼大的災難
[00:20:58.320 --> 00:21:02.320]  到底神有沒有留一條出路給人呢
[00:21:02.320 --> 00:21:05.320]  按照創世記第六章
[00:21:05.320 --> 00:21:07.320]  我們很清楚看見
[00:21:07.320 --> 00:21:09.320]  神是有出路給人
[00:21:09.320 --> 00:21:12.320]  而這條出路的主權
[00:21:12.320 --> 00:21:14.320]  不是神去選擇他們
[00:21:14.320 --> 00:21:17.320]  是他們自己為自己去選擇
[00:21:17.320 --> 00:21:19.320]  六章
[00:21:19.320 --> 00:21:22.320]  當神宣告了有洪水要出現
[00:21:22.320 --> 00:21:24.320]  另一方面
[00:21:24.320 --> 00:21:27.320]  亦宣告了羅亞要做方舟
[00:21:27.320 --> 00:21:31.320]  而按照聖經的記載
[00:21:31.320 --> 00:21:32.320]  彼得後書
[00:21:32.320 --> 00:21:36.320]  羅亞是傳異度
[00:21:36.320 --> 00:21:39.320]  是叫人藉著進入方舟
[00:21:39.320 --> 00:21:42.320]  脫離神的審判
[00:21:42.320 --> 00:21:44.320]  所以這樣的緣故
[00:21:44.320 --> 00:21:47.320]  時間上是絕對足夠
[00:21:47.320 --> 00:21:49.320]  它的出路
[00:21:49.320 --> 00:21:52.320]  亦都是唯一的出路
[00:21:52.320 --> 00:21:55.320]  就是神叫羅亞
[00:21:55.320 --> 00:21:58.320]  用了120年的時間
[00:21:58.320 --> 00:22:03.320]  一家人來製造一隻方舟
[00:22:03.320 --> 00:22:05.320]  他說
[00:22:05.320 --> 00:22:07.320]  這是羅亞的後代
[00:22:07.320 --> 00:22:09.320]  羅亞是一個異人
[00:22:09.320 --> 00:22:10.320]  在他的世代
[00:22:10.320 --> 00:22:12.320]  他是一個完全人
[00:22:12.320 --> 00:22:14.320]  羅亞與神同行
[00:22:14.320 --> 00:22:16.320]  他生了三個兒子
