
[00:00:00.000 --> 00:00:03.000]  祈福我們求祢首先安靜我們每一個人的心
[00:01:51.000 --> 00:01:54.000]  必變作亂堆
[00:01:54.000 --> 00:01:57.000]  即是只剩下一堆rubbles
[00:01:57.000 --> 00:02:00.000]  即是會沒有了
[00:02:00.000 --> 00:02:03.000]  大馬士革是沒有了
[00:02:03.000 --> 00:02:06.000]  這個顯然是還沒發生
[00:02:06.000 --> 00:02:09.000]  大馬士革是世界上最古老的其中一個城市
[00:02:09.000 --> 00:02:12.000]  但是以塞亞
[00:02:12.000 --> 00:02:15.000]  這是二千七百年前
[00:02:15.000 --> 00:02:18.000]  有一天大馬士革是會全部沒有了
[00:02:18.000 --> 00:02:21.000]  我們今天看看
[00:02:21.000 --> 00:02:24.000]  敘利亞的情況
[00:02:24.000 --> 00:02:27.000]  其實很可憐的
[00:02:27.000 --> 00:02:30.000]  敘利亞這八年九年都是
[00:02:30.000 --> 00:02:33.000]  發生內戰
[00:02:33.000 --> 00:02:36.000]  Civil War 內戰
[00:02:36.000 --> 00:02:39.000]  裡面是分為幾派
[00:02:39.000 --> 00:02:42.000]  打到亂了大陸
[00:02:42.000 --> 00:02:45.000]  興起的時候
[00:02:45.000 --> 00:02:48.000]  ISIS其中很多據點就在敘利亞
[00:02:48.000 --> 00:02:51.000]  所以敘利亞又有他們內部的Civil War
[00:02:51.000 --> 00:02:54.000]  又有ISIS趁著他們亂
[00:02:54.000 --> 00:02:57.000]  在那裡佔了他們很多地方
[00:02:57.000 --> 00:03:00.000]  所以整個國家根本四分五裂
[00:03:00.000 --> 00:03:03.000]  亂了大陸人民就很慘
[00:03:03.000 --> 00:03:06.000]  很多人民逃難
[00:03:06.000 --> 00:03:09.000]  走去約旦走去其他地方
[00:03:09.000 --> 00:03:12.000]  現在敘利亞的情況
[00:03:12.000 --> 00:03:15.000]  很複雜
[00:03:15.000 --> 00:03:18.000]  因為蘇俄趁著敘利亞搞不定
[00:03:18.000 --> 00:03:21.000]  ISIS就說我來幫你
[00:03:21.000 --> 00:03:24.000]  幫你打ISIS
[00:03:24.000 --> 00:03:27.000]  幫他打ISIS
[00:03:27.000 --> 00:03:30.000]  但是進鋸了進去敘利亞
[00:03:30.000 --> 00:03:33.000]  其實蘇俄在北面
[00:03:33.000 --> 00:03:36.000]  一直都想下來在地中海
[00:03:36.000 --> 00:03:39.000]  找一個港口
[00:03:39.000 --> 00:03:42.000]  蘇俄自己沒有港口
[00:03:42.000 --> 00:03:45.000]  所以蘇俄又下來
[00:03:45.000 --> 00:03:48.000]  另外伊朗又經常想過來
[00:03:48.000 --> 00:03:51.000]  現在蘇俄和伊朗
[00:03:51.000 --> 00:03:54.000]  根本已經是大家聯盟
[00:03:54.000 --> 00:03:57.000]  更多的國家
[00:03:57.000 --> 00:04:00.000]  就是土耳其
[00:04:00.000 --> 00:04:03.000]  土耳其現在又和蘇俄又和伊朗聯盟
[00:04:03.000 --> 00:04:06.000]  大家一起在敘利亞
[00:04:06.000 --> 00:04:09.000]  敘利亞這幾個國家
[00:04:09.000 --> 00:04:12.000]  為什麼會圍住在那裡
[00:04:12.000 --> 00:04:15.000]  就是為了將來要砌以色列
[00:04:15.000 --> 00:04:18.000]  只有這個目的
[00:04:18.000 --> 00:04:21.000]  就是他們要砌以色列
[00:04:21.000 --> 00:04:24.000]  蘇俄一向對以色列都不好
[00:04:24.000 --> 00:04:27.000]  敘利亞自己本身伊朗
[00:04:27.000 --> 00:04:30.000]  講到明最大的敵人就是以色列
[00:04:30.000 --> 00:04:33.000]  第二就是美國
[00:04:33.000 --> 00:04:36.000]  土耳其以前我們都敢去土耳其
[00:04:36.000 --> 00:04:39.000]  土耳其是NATO成員之一
[00:04:39.000 --> 00:04:42.000]  即是親西方的
[00:04:42.000 --> 00:04:45.000]  但是這幾年發展到極端的回教
[00:04:45.000 --> 00:04:48.000]  獨裁者將整個土耳其
[00:04:48.000 --> 00:04:51.000]  帶了去極端的回教
[00:04:51.000 --> 00:04:54.000]  現在就是伊朗土耳其和蘇俄
[00:04:54.000 --> 00:04:57.000]  三個國家聯盟
[00:04:57.000 --> 00:05:00.000]  一起進入敘利亞
[00:05:00.000 --> 00:05:03.000]  將會在那裡打以色列
[00:05:03.000 --> 00:05:06.000]  我們其實都很留意
[00:05:06.000 --> 00:05:09.000]  所謂的鐵三角
[00:05:09.000 --> 00:05:12.000]  因為當我們以色列書查到38、39章的時候
[00:05:12.000 --> 00:05:15.000]  會查到末世的時候
[00:05:15.000 --> 00:05:18.000]  會有一場大戰
[00:05:18.000 --> 00:05:21.000]  那場大戰就是打以色列
[00:05:21.000 --> 00:05:24.000]  在以色列書38、39章裡都有講
[00:05:24.000 --> 00:05:27.000]  哪些國家會興起聯盟
[00:05:27.000 --> 00:05:30.000]  去打以色列
[00:05:30.000 --> 00:05:33.000]  其中最重要幾個國家就是蘇俄
[00:05:33.000 --> 00:05:36.000]  就是土耳其就是波斯伊朗
[00:05:36.000 --> 00:05:39.000]  所以要注視那裡的發展
[00:05:39.000 --> 00:05:42.000]  已經逐漸似乎是形成了
[00:05:42.000 --> 00:05:45.000]  以色列書38、39章
[00:05:45.000 --> 00:05:48.000]  到日後我們查到那裡的時候
[00:05:48.000 --> 00:05:51.000]  我們才會詳細講
[00:05:51.000 --> 00:05:54.000]  炸敘利亞
[00:05:54.000 --> 00:05:57.000]  不過這次美國都很克制
[00:05:57.000 --> 00:06:00.000]  首先他考慮了幾天
[00:06:00.000 --> 00:06:03.000]  我相信他考慮了幾天就是要去找證據
[00:06:03.000 --> 00:06:06.000]  真是他裡面是用這些化學武器
[00:06:06.000 --> 00:06:09.000]  來殺自己的叛黨的地方
[00:06:09.000 --> 00:06:12.000]  他是不操控那些地方
[00:06:12.000 --> 00:06:15.000]  因為有內戰
[00:06:15.000 --> 00:06:18.000]  他就用毒氣去殺那裡的人
[00:06:18.000 --> 00:06:21.000]  他用幾天的時間來拿到足夠的證據
[00:06:21.000 --> 00:06:24.000]  也在那段時間被蘇俄撤退
[00:06:24.000 --> 00:06:27.000]  因為美國都不想現在直接
[00:06:27.000 --> 00:06:30.000]  和蘇俄對抗
[00:06:30.000 --> 00:06:33.000]  所以講到明我快要炸了
[00:06:33.000 --> 00:06:36.000]  然後有幾天的時間被他們撤退
[00:06:36.000 --> 00:06:39.000]  他們真的軍艦全部撤退了
[00:06:39.000 --> 00:06:42.000]  然後他炸的時候
[00:06:42.000 --> 00:06:45.000]  炸三個地方
[00:06:45.000 --> 00:06:48.000]  都是製造和儲藏化學武器的地方
[00:06:48.000 --> 00:06:51.000]  所以這次這件事就不會
[00:06:51.000 --> 00:06:54.000]  演變到世界大戰
[00:06:54.000 --> 00:06:57.000]  或者和蘇俄直接的衝突
[00:06:57.000 --> 00:07:00.000]  因為其實都很克制
[00:07:00.000 --> 00:07:03.000]  這個政府都很克制
[00:07:03.000 --> 00:07:06.000]  一方面是要消滅那些化學武器
[00:07:06.000 --> 00:07:09.000]  第二方面是不想引起世界大戰
[00:07:09.000 --> 00:07:12.000]  這次我相信那些情報是從哪裡來的呢
[00:07:12.000 --> 00:07:15.000]  美國在查
[00:07:15.000 --> 00:07:18.000]  如何知道是不是真的化學武器
[00:07:18.000 --> 00:07:21.000]  那些情報是從哪裡來的呢
[00:07:21.000 --> 00:07:24.000]  我相信情報全部是從以色列來的
[00:07:24.000 --> 00:07:27.000]  以色列是完全監視著那裡發生什麼事
[00:07:27.000 --> 00:07:30.000]  還有上個星期五炸完
[00:07:30.000 --> 00:07:33.000]  其實上個星期六
[00:07:33.000 --> 00:07:36.000]  以色列再派軍機再去炸一次
[00:07:36.000 --> 00:07:39.000]  還有一些是還沒炸完
[00:07:39.000 --> 00:07:42.000]  以色列已經出了軍機
[00:07:42.000 --> 00:07:45.000]  這個消息應該是很準確的
[00:07:45.000 --> 00:07:48.000]  就是說美國和以色列聯盟在那裡
[00:07:48.000 --> 00:07:51.000]  和敘利亞背後
[00:07:51.000 --> 00:07:54.000]  那幾個特別是伊朗
[00:07:54.000 --> 00:07:57.000]  在那裡對抗
[00:07:57.000 --> 00:08:00.000]  那個在末世的時候是很重要的
[00:08:00.000 --> 00:08:03.000]  那個發展到怎樣是很重要的
[00:08:03.000 --> 00:08:06.000]  這個和我們今晚說的
[00:08:06.000 --> 00:08:09.000]  聯大的關係
[00:08:09.000 --> 00:08:12.000]  因為以色列的北邊就是黎巴嫩和敘利亞
[00:08:12.000 --> 00:08:15.000]  這兩個國家現在對它都是
[00:08:15.000 --> 00:08:18.000]  很不友善的
[00:08:18.000 --> 00:08:21.000]  今天的黎巴嫩那些回教極端分子
[00:08:21.000 --> 00:08:24.000]  叫做Hezbollah
[00:08:24.000 --> 00:08:27.000]  Hezbollah就是伊朗
[00:08:27.000 --> 00:08:30.000]  完全支持它的
[00:08:30.000 --> 00:08:33.000]  所以伊朗在後面又撐著敘利亞
[00:08:33.000 --> 00:08:36.000]  又撐著黎巴嫩
[00:08:36.000 --> 00:08:39.000]  為什麼呢?就是因為要圍攻以色列
[00:08:39.000 --> 00:08:42.000]  那個完全是威脅著以色列的
[00:08:42.000 --> 00:08:45.000]  所以為什麼我相信以色列人要走的時候
[00:08:45.000 --> 00:08:48.000]  是向東邊走
[00:08:48.000 --> 00:08:51.000]  不是向北邊走
[00:08:51.000 --> 00:08:54.000]  因為北邊是來打它的
[00:08:54.000 --> 00:08:57.000]  它不能走去北邊的
[00:08:57.000 --> 00:09:00.000]  西邊是地中海
[00:09:00.000 --> 00:09:03.000]  以色列人是藏在曠野那裡
[00:09:03.000 --> 00:09:06.000]  我相信是在東邊那裡
[00:09:06.000 --> 00:09:09.000]  所以我們去約旦特別是會提
[00:09:09.000 --> 00:09:12.000]  約旦在末世的時候是很重要
[00:09:12.000 --> 00:09:15.000]  可能現在已經鋪好路
[00:09:15.000 --> 00:09:18.000]  約旦是所有回教國家當中
[00:09:18.000 --> 00:09:21.000]  和以色列最友好的
[00:09:21.000 --> 00:09:24.000]  會不會那裡是給它有一條路
[00:09:24.000 --> 00:09:27.000]  將來在末世的時候他們要走的時候
[00:09:27.000 --> 00:09:30.000]  進入大災難的時候
[00:09:30.000 --> 00:09:33.000]  東邊全部以東地摩亞地
[00:09:33.000 --> 00:09:36.000]  到今天都完全是曠野
[00:09:36.000 --> 00:09:39.000]  而以東地我們去比特拉的地方
[00:09:39.000 --> 00:09:42.000]  那裡可能是收藏猶太人最好的地方
[00:09:42.000 --> 00:09:45.000]  所以應該是向東邊那邊
[00:09:45.000 --> 00:09:48.000]  不會向南邊去埃及
[00:09:48.000 --> 00:09:51.000]  也不會去北邊
[00:09:51.000 --> 00:09:54.000]  因為北邊就是黎巴嫩和敘利亞
[00:09:54.000 --> 00:09:57.000]  大家都要留意中東那邊的局勢
[00:09:57.000 --> 00:10:00.000]  有時這些事情發生
[00:10:00.000 --> 00:10:03.000]  未必一定我們就說
[00:10:03.000 --> 00:10:06.000]  對了 末世來了 耶穌快回來了
[00:10:06.000 --> 00:10:09.000]  但是我們也不能忽略這些事情
[00:10:09.000 --> 00:10:12.000]  一直發展的時候
[00:10:12.000 --> 00:10:15.000]  是和聖經裡面所說的相當吻合
[00:10:15.000 --> 00:10:18.000]  在末世的時候我們要留意
[00:10:18.000 --> 00:10:21.000]  回教國家的發展
[00:10:21.000 --> 00:10:24.000]  你覺得過去我們看末世的時候
[00:10:24.000 --> 00:10:27.000]  是忽略了回教的勢力
[00:10:27.000 --> 00:10:32.000]  當我們看新的羅馬
[00:10:32.000 --> 00:10:35.000]  我們看歐洲
[00:10:35.000 --> 00:10:39.000]  就沒有想到回教的影響會越來越大
[00:10:39.000 --> 00:10:43.000]  今天的歐洲回教已經完全侵入了
[00:10:43.000 --> 00:10:46.000]  倫敦的市長也是回教
[00:10:46.000 --> 00:10:49.000]  所以可能新羅馬
[00:10:49.000 --> 00:10:52.000]  也是在歐洲
[00:10:52.000 --> 00:10:55.000]  迪基督也是在歐洲出來
[00:10:55.000 --> 00:10:59.000]  但是既然歐洲是越來越被回教控制
[00:10:59.000 --> 00:11:03.000]  那時候回教在末世的勢力
[00:11:03.000 --> 00:11:07.000]  和將來來打最後的戰爭
[00:11:07.000 --> 00:11:09.000]  打以色列的時候
[00:11:09.000 --> 00:11:12.000]  我相信回教一定有份
[00:11:12.000 --> 00:11:16.000]  很可能迪基督也有回教的背景
[00:11:16.000 --> 00:11:20.000]  所以在末世的時候魔鬼用回教
[00:11:20.000 --> 00:11:23.000]  這個發展得很快的勢力
[00:11:23.000 --> 00:11:28.000]  來逼迫以色列
[00:11:28.000 --> 00:11:31.000]  今天我們要看三章的聖經
[00:11:31.000 --> 00:11:33.000]  總共82節
[00:11:33.000 --> 00:11:37.000]  看這幾章的聖經的時候
[00:11:37.000 --> 00:11:39.000]  我心中很不明白
[00:11:39.000 --> 00:11:43.000]  上一次我們25章
[00:11:43.000 --> 00:11:48.000]  24章是說耶路撒冷被巴比倫攻陷
[00:11:48.000 --> 00:11:52.000]  之前的預言說大禍快要來臨
[00:11:52.000 --> 00:11:58.000]  24章是主前586年出現了
[00:11:58.000 --> 00:12:00.000]  然後25章開始
[00:12:00.000 --> 00:12:03.000]  神開始透過以西傑
[00:12:03.000 --> 00:12:09.000]  將耶路撒冷猶大國附近的國的命運
[00:12:09.000 --> 00:12:11.000]  預言告訴他們
[00:12:11.000 --> 00:12:14.000]  上一次我們查第25章
[00:12:14.000 --> 00:12:16.000]  我們查了四個民族
[00:12:16.000 --> 00:12:22.000]  由東邊、北邊的阿滿
[00:12:22.000 --> 00:12:25.000]  然後下來是摩亞
[00:12:25.000 --> 00:12:27.000]  再下來是以東
[00:12:27.000 --> 00:12:31.000]  然後繞回來就是今天的加薩地帶
[00:12:31.000 --> 00:12:32.000]  就是菲利士人
[00:12:32.000 --> 00:12:34.000]  這四個民族的命運
[00:12:34.000 --> 00:12:37.000]  上次在一章聖經17節裏面
[00:12:37.000 --> 00:12:39.000]  就說了四個民族
[00:12:39.000 --> 00:12:42.000]  上次我們一氣都說了
[00:12:42.000 --> 00:12:43.000]  但是現在開始
[00:12:43.000 --> 00:12:48.000]  第26章、27章、28章、3章聖經
[00:12:48.000 --> 00:12:50.000]  總共有82節的經文
[00:12:50.000 --> 00:12:53.000]  都是說一處的地方
[00:12:53.000 --> 00:12:56.000]  雖然那裏有兩個名
[00:12:56.000 --> 00:12:58.000]  推羅和西頓
[00:12:58.000 --> 00:13:00.000]  但是其實他們以前是一起的
[00:13:00.000 --> 00:13:03.000]  他們之間只是二十里相隔
[00:13:03.000 --> 00:13:05.000]  最早的時候
[00:13:05.000 --> 00:13:13.000]  西頓整個地方都是西頓的
[00:13:13.000 --> 00:13:16.000]  推羅本來是西頓的一部分
[00:13:16.000 --> 00:13:18.000]  整個區那裏
[00:13:18.000 --> 00:13:22.000]  就是在今天的黎巴嫩的海邊
[00:13:22.000 --> 00:13:24.000]  這兩個城市今天還在
[00:13:24.000 --> 00:13:29.000]  到主前一千年大衛的時代
[00:13:29.000 --> 00:13:33.000]  然後推羅脫離了西頓
[00:13:33.000 --> 00:13:37.000]  自己就成為一個重要的城市
[00:13:37.000 --> 00:13:39.000]  但是這兩個城市
[00:13:39.000 --> 00:13:40.000]  通常我們一說
[00:13:40.000 --> 00:13:42.000]  就推羅和西頓
[00:13:42.000 --> 00:13:43.000]  耶穌基督的時代
[00:13:43.000 --> 00:13:45.000]  都是推羅和西頓
[00:13:45.000 --> 00:13:47.000]  一說就是說這兩處
[00:13:47.000 --> 00:13:49.000]  其實是同一個地方
[00:13:49.000 --> 00:13:52.000]  為什麼會用三章的經文
[00:13:52.000 --> 00:13:55.000]  三章的聖經
[00:13:55.000 --> 00:13:56.000]  82節的經文
[00:13:56.000 --> 00:13:58.000]  就是說這一個地方
[00:13:58.000 --> 00:14:01.000]  這一個地方是不是真的這麼重要呢
[00:14:01.000 --> 00:14:03.000]  在聖經裏雖然是舊約
[00:14:03.000 --> 00:14:05.000]  又有說推羅西頓
[00:14:05.000 --> 00:14:07.000]  在新約也有提
[00:14:07.000 --> 00:14:09.000]  耶穌也有提推羅西頓
[00:14:09.000 --> 00:14:11.000]  有去過推羅西頓
[00:14:11.000 --> 00:14:12.000]  一會兒我們會看
[00:14:12.000 --> 00:14:15.000]  但是是不是這幾個地方
[00:14:15.000 --> 00:14:17.000]  會重要過前面那幾個地方
[00:14:17.000 --> 00:14:18.000]  這麼多呢
[00:14:18.000 --> 00:14:21.000]  為什麼會花這麼多章節呢
[00:14:21.000 --> 00:14:23.000]  我都不是太明白
[00:14:23.000 --> 00:14:25.000]  我到現在都還沒有找到
[00:14:25.000 --> 00:14:27.000]  很滿意的答案
[00:14:27.000 --> 00:14:29.000]  有些解經家就說
[00:14:29.000 --> 00:14:32.000]  聖經裏說的推羅西頓
[00:14:32.000 --> 00:14:36.000]  其實就是指向巴比倫
[00:14:36.000 --> 00:14:38.000]  因為到啟示錄的時候
[00:14:38.000 --> 00:14:41.000]  說巴比倫的大城
[00:14:41.000 --> 00:14:43.000]  就是末世的時候的巴比倫
[00:14:43.000 --> 00:14:45.000]  那時候我們查啟示錄
[00:14:45.000 --> 00:14:49.000]  就說巴比倫是代替了一種
[00:14:49.000 --> 00:14:53.000]  世俗的物質的主義
[00:14:53.000 --> 00:14:55.000]  有解經家就說
[00:14:55.000 --> 00:14:58.000]  其實這個推羅西頓
[00:14:58.000 --> 00:15:00.000]  都是代表這一點
[00:15:00.000 --> 00:15:03.000]  就是一種經商做生意
[00:15:03.000 --> 00:15:05.000]  然後很有錢很富有
[00:15:05.000 --> 00:15:08.000]  追求物質然後很驕傲
[00:15:08.000 --> 00:15:11.000]  因為他經濟的力量很強
[00:15:11.000 --> 00:15:14.000]  從這一點又真是
[00:15:14.000 --> 00:15:20.000]  你可以和啟示錄的巴比倫
[00:15:20.000 --> 00:15:25.000]  對比中間是有相似的地方
[00:15:25.000 --> 00:15:28.000]  是否就是因為這樣
[00:15:28.000 --> 00:15:31.000]  而神透過以西傑
[00:15:31.000 --> 00:15:34.000]  有這麼長的寓言關於推羅西頓
[00:15:34.000 --> 00:15:37.000]  我就不是很確定
[00:15:37.000 --> 00:15:39.000]  是因為這樣
[00:15:39.000 --> 00:15:42.000]  那是什麼原因
[00:15:42.000 --> 00:15:47.000]  神會放這麼大的篇幅在這裏呢?
[00:15:47.000 --> 00:15:50.000]  我這裏第一段的筆記裏就寫
[00:15:50.000 --> 00:15:55.000]  其實就是在說巴比倫的解釋
[00:15:55.000 --> 00:15:57.000]  不是太滿意
[00:15:57.000 --> 00:15:59.000]  所以還要繼續去找
[00:15:59.000 --> 00:16:04.000]  什麼原因是我們有82節的經文
[00:16:04.000 --> 00:16:07.000]  是來講推羅和西頓
[00:16:07.000 --> 00:16:12.000]  這幾章的聖經的時間
[00:16:12.000 --> 00:16:19.000]  應該是大概主前586、587年
[00:16:19.000 --> 00:16:27.000]  即是和第24章耶路撒冷被巴比倫毀滅的時間差不多
[00:16:27.000 --> 00:16:30.000]  這幾章的時間都是很接近的
[00:16:30.000 --> 00:16:34.000]  這裏有說到
[00:16:34.000 --> 00:16:37.000]  第26章有說到
[00:16:37.000 --> 00:16:41.000]  神要滅推羅的其中一個原因
[00:16:41.000 --> 00:16:46.000]  就是當耶路撒冷被巴比倫攻擊的時候
[00:16:46.000 --> 00:16:49.000]  神去恥笑他
[00:16:49.000 --> 00:16:58.000]  即是說這裏差不多是巴比倫滅耶路撒冷的時間
[00:16:58.000 --> 00:17:03.000]  所以裏面所說的推羅以後要發生的事
[00:17:03.000 --> 00:17:05.000]  是預言來的
[00:17:05.000 --> 00:17:06.000]  是未出現的
[00:17:06.000 --> 00:17:10.000]  其中有一些就13年之後就出現了
[00:17:10.000 --> 00:17:13.000]  因為從歷史上我們知道
[00:17:13.000 --> 00:17:18.000]  當巴比倫滅了猶大國之後
[00:17:18.000 --> 00:17:21.000]  馬上就來攻打推羅西頓
[00:17:21.000 --> 00:17:22.000]  即是他這裏笑完
[00:17:22.000 --> 00:17:24.000]  那裏巴比倫就已經來了
[00:17:24.000 --> 00:17:26.000]  用了13年的時間
[00:17:26.000 --> 00:17:31.000]  尼泊爾加尼沙圍著推羅城來攻擊
[00:17:31.000 --> 00:17:32.000]  結果是攻陷了
[00:17:32.000 --> 00:17:36.000]  所以這裏裏面說將來會發生的事
[00:17:36.000 --> 00:17:40.000]  有些是在預言發生之後
[00:17:40.000 --> 00:17:43.000]  十多年就已經實現了
[00:17:43.000 --> 00:17:48.000]  但有一些似乎是要幾百年之後才實現
[00:17:48.000 --> 00:17:51.000]  裏面有說是他完全被毀的那個
[00:17:51.000 --> 00:17:54.000]  就是要去到亞歷山大大帝
[00:17:54.000 --> 00:17:58.000]  即是希臘三百多年之後所發生的事
[00:17:58.000 --> 00:18:03.000]  但應該是還有一些是還未出現的
[00:18:03.000 --> 00:18:06.000]  應該是到末世的時候才出現的
[00:18:06.000 --> 00:18:08.000]  所以我們稍後看這個時候
[00:18:08.000 --> 00:18:13.000]  我們就要留意預言的先後性
[00:18:13.000 --> 00:18:17.000]  在這三章的聖經裏面
[00:18:17.000 --> 00:18:20.000]  第26章主要就是說
[00:18:20.000 --> 00:18:25.000]  耶路撒冷被攻陷的時候
[00:18:25.000 --> 00:18:27.000]  他是幸災樂禍
[00:18:27.000 --> 00:18:31.000]  神就對他審判對他就坐
[00:18:31.000 --> 00:18:34.000]  預言說你也有同樣的命運
[00:18:34.000 --> 00:18:37.000]  你一樣會被巴比倫攻陷
[00:18:37.000 --> 00:18:43.000]  第27和28章都是叫做哀歌
[00:18:43.000 --> 00:18:47.000]  哀歌就是你送婚的時候唱的歌
[00:18:47.000 --> 00:18:49.000]  是很悲的
[00:18:49.000 --> 00:18:51.000]  即是說你有很悲的命運
[00:18:51.000 --> 00:18:55.000]  所以這裏是一個詩歌的形式
[00:18:55.000 --> 00:19:02.000]  來描述你將來的命運
[00:19:02.000 --> 00:19:03.000]  為甚麼會這樣呢?
[00:19:03.000 --> 00:19:06.000]  27章主要就是說
[00:19:06.000 --> 00:19:10.000]  他們推羅是因為自己的富庶
[00:19:10.000 --> 00:19:12.000]  自己的完美
[00:19:12.000 --> 00:19:15.000]  所以在神面前很驕傲
[00:19:15.000 --> 00:19:19.000]  第28章比較特別
[00:19:19.000 --> 00:19:21.000]  28章中間有一段
[00:19:21.000 --> 00:19:24.000]  是很多解經家說
[00:19:24.000 --> 00:19:27.000]  那個是說撒旦墮落
[00:19:27.000 --> 00:19:29.000]  即是人都未被造
[00:19:29.000 --> 00:19:31.000]  魔鬼是如何出現的呢?
[00:19:31.000 --> 00:19:33.000]  魔鬼是墮落的天使
[00:19:33.000 --> 00:19:36.000]  那件事是如何墮落的呢?
[00:19:36.000 --> 00:19:39.000]  是在創世記之前的
[00:19:39.000 --> 00:19:41.000]  是在人類歷史之前的
[00:19:41.000 --> 00:19:44.000]  那段經文我們一會兒看
[00:19:44.000 --> 00:19:46.000]  會比較特別一點
[00:19:46.000 --> 00:19:50.000]  到底那段經文是否說撒旦墮落呢?
[00:19:50.000 --> 00:19:53.000]  解經家有不同的看法
[00:19:53.000 --> 00:19:55.000]  有些說是
[00:19:55.000 --> 00:19:56.000]  有些是很反對的
[00:19:56.000 --> 00:19:58.000]  即是大家很對立的
[00:19:58.000 --> 00:19:59.000]  我們一會兒看
[00:19:59.000 --> 00:20:01.000]  你自己可以想
[00:20:01.000 --> 00:20:05.000]  到底那段經文是否說撒旦墮落呢?
[00:20:05.000 --> 00:20:07.000]  我們要多了解一點
[00:20:07.000 --> 00:20:09.000]  推羅西頓的背景
[00:20:09.000 --> 00:20:12.000]  我剛才說推羅西頓是海邊城市
[00:20:12.000 --> 00:20:15.000]  今天都在這裡
[00:20:15.000 --> 00:20:17.000]  不過今天就很沒落了
[00:20:17.000 --> 00:20:21.000]  因為尼巴嫩是戰火連天
[00:20:21.000 --> 00:20:24.000]  根本沒有人會去尼巴嫩那裡看東西
[00:20:24.000 --> 00:20:27.000]  很少遊客
[00:20:27.000 --> 00:20:30.000]  所以這兩個城市今天都是沒落的
[00:20:30.000 --> 00:20:31.000]  去到那裡
[00:20:31.000 --> 00:20:34.000]  我看過一些照片
[00:20:34.000 --> 00:20:38.000]  不像是一個很現代的城市
[00:20:38.000 --> 00:20:41.000]  所以今天還在尼巴嫩
[00:20:41.000 --> 00:20:44.000]  這是一個很古老的城市
[00:20:44.000 --> 00:20:47.000]  在主前27世紀
[00:20:47.000 --> 00:20:48.000]  即是2700年
[00:20:48.000 --> 00:20:50.000]  即是距離現在四五千年
[00:20:50.000 --> 00:20:53.000]  已經有人在那裡居住
[00:20:53.000 --> 00:20:56.000]  那地方在海邊
[00:20:56.000 --> 00:21:03.000]  古時是叫做Venetia的王國
[00:21:03.000 --> 00:21:08.000]  約書亞帶他們入迦南分地的時候
[00:21:08.000 --> 00:21:12.000]  那裡的地方是屬於迦南地之一
[00:21:12.000 --> 00:21:14.000]  所以有一個支派
[00:21:14.000 --> 00:21:16.000]  叫做阿薩支派
[00:21:16.000 --> 00:21:18.000]  可以分到那裡的地
[00:21:18.000 --> 00:21:24.000]  所以那裡一直都有猶太人居住
