
[00:00:00.000 --> 00:00:03.000]  (影片即將開始,請點擊「訂閱」、「按讚」及「分享」)
[00:09:31.000 --> 00:09:33.640]  都說了有很多天使的事蹟
[00:09:33.640 --> 00:09:35.520]  讓我們知道
[00:09:35.520 --> 00:09:37.440]  將來我們在天堂
[00:09:37.440 --> 00:09:43.160]  能夠和天使有團契
[00:09:43.160 --> 00:09:45.080]  但是有人說
[00:09:45.080 --> 00:09:47.240]  天使是零的
[00:09:47.240 --> 00:09:49.080]  天使是零的意思
[00:09:49.080 --> 00:09:51.680]  就是我們看不見天使
[00:09:51.680 --> 00:09:53.360]  所以在世上
[00:09:53.360 --> 00:09:56.600]  除非天使是上了人的身
[00:09:56.600 --> 00:09:59.160]  我們是看不到天使
[00:09:59.160 --> 00:10:02.960]  在希伯來書的十三章二節經文說
[00:10:02.960 --> 00:10:06.520]  不可忘記用愛心接待客類
[00:10:06.520 --> 00:10:09.240]  因為曾有接待客類的
[00:10:09.240 --> 00:10:12.440]  不知不覺就接待了天使
[00:10:12.440 --> 00:10:15.840]  所說的是亞伯拉罕和撒拉
[00:10:15.840 --> 00:10:18.320]  他們是接待客類
[00:10:18.320 --> 00:10:22.360]  但是原來這三個客類是天使
[00:10:22.360 --> 00:10:26.640]  他們接待了天使都不知道
[00:10:26.640 --> 00:10:28.800]  你說天使是零
[00:10:28.800 --> 00:10:33.240]  我們在天堂怎能夠見到天使
[00:10:33.240 --> 00:10:36.200]  在《列王紀夏》的第六章
[00:10:36.200 --> 00:10:40.680]  說到亞蘭王和以色列人是真戰
[00:10:40.680 --> 00:10:42.560]  亞蘭王是怕神人
[00:10:42.560 --> 00:10:45.280]  以利沙會幫助以色列王
[00:10:45.280 --> 00:10:48.720]  所以他連夜派了很多軍隊
[00:10:48.720 --> 00:10:50.720]  要捉拿以利沙
[00:10:50.720 --> 00:10:55.720]  去圍繞著以利沙所住的城
[00:10:55.720 --> 00:10:58.560]  一早上以利沙的僕人起床
[00:10:58.560 --> 00:11:03.240]  看到整個城都被亞蘭人的軍隊圍繞著
[00:11:03.240 --> 00:11:05.400]  他非常害怕
[00:11:05.400 --> 00:11:07.920]  但是以利沙對他的僕人說
[00:11:07.920 --> 00:11:09.400]  「不要懼怕
[00:11:09.400 --> 00:11:14.120]  與我們同在的比與他們同在的更多」
[00:11:14.120 --> 00:11:18.680]  於是以利沙求神開了他僕人的眼睛
[00:11:18.680 --> 00:11:20.840]  他的僕人就能夠見到
[00:11:20.840 --> 00:11:25.200]  原來滿山都有火車火馬圍繞著城
[00:11:25.200 --> 00:11:27.800]  圍繞著以利沙
[00:11:27.800 --> 00:11:31.680]  這些火車火馬正是天兵天將
[00:11:31.680 --> 00:11:34.800]  正是天使
[00:11:34.800 --> 00:11:40.000]  那你說要開了眼睛才能夠看得到?
[00:11:40.000 --> 00:11:42.560]  我相信我們將來在天堂
[00:11:42.560 --> 00:11:45.600]  我們的眼睛都會被開了
[00:11:45.600 --> 00:11:48.760]  所以我們能夠看得到天使
[00:11:48.760 --> 00:11:50.080]  如果大家記得的話
[00:11:50.080 --> 00:11:52.160]  我上一次和大家說
[00:11:52.160 --> 00:11:54.280]  這個新耶路撒冷城
[00:11:54.280 --> 00:11:57.880]  整個城的地都是用黃金來鋪
[00:11:57.880 --> 00:12:03.000]  那些黃金純淨到好像透明的玻璃一樣
[00:12:03.000 --> 00:12:05.480]  我們在地上從來沒有見過
[00:12:05.480 --> 00:12:09.040]  純淨的黃金好像透明的玻璃
[00:12:09.040 --> 00:12:11.600]  將來我們會有榮耀的身體
[00:12:11.600 --> 00:12:13.280]  有榮耀的眼睛
[00:12:13.280 --> 00:12:17.080]  能夠見到黃金好像透明的玻璃
[00:12:17.080 --> 00:12:20.440]  我們能夠見到天使
[00:12:20.440 --> 00:12:24.440]  我們將來能夠和天使聊天是很有趣的
[00:12:24.440 --> 00:12:28.520]  在聖經裏面有兩個很出名的天使
[00:12:28.520 --> 00:12:32.320]  一個是專門真戰的天使
[00:12:32.320 --> 00:12:34.400]  專門為神來真戰
[00:12:34.400 --> 00:12:38.600]  另外一個是專門為神傳達訊息
[00:12:38.600 --> 00:12:41.720]  專門真戰的天使就是米加納
[00:12:41.720 --> 00:12:43.640]  我們見到在《猶大書》
[00:12:43.640 --> 00:12:47.360]  他是和撒旦來搶摩西的屍體
[00:12:47.360 --> 00:12:49.840]  我們見到在《但爾利書》第十章
[00:12:49.840 --> 00:12:54.000]  米加納是從波斯的魔君的手中
[00:12:54.000 --> 00:12:57.000]  救出了另外一位天使
[00:12:57.000 --> 00:12:58.680]  在啟示錄的十二章
[00:12:58.680 --> 00:13:02.760]  他又再次和撒旦來真戰
[00:13:02.760 --> 00:13:04.480]  在聖經裏面
[00:13:04.480 --> 00:13:06.760]  米加納就是大力的天使
[00:13:06.760 --> 00:13:10.920]  專門和魔鬼來真戰
[00:13:10.920 --> 00:13:13.840]  而另外一位傳達神話語的天使
[00:13:13.840 --> 00:13:15.520]  就是加伯列
[00:13:15.520 --> 00:13:16.760]  Gabriel
[00:13:16.760 --> 00:13:21.160]  我們知道在《但爾利書》第九章
[00:13:21.160 --> 00:13:24.680]  他是將神的話語傳給但爾利
[00:13:24.680 --> 00:13:27.360]  在《路加福音》第一章
[00:13:27.360 --> 00:13:34.960]  他是傳達施洗約翰和耶穌基督降生的好消息
[00:13:34.960 --> 00:13:39.720]  將來我們可以見到米加納
[00:13:39.720 --> 00:13:43.920]  Michael和加伯列的天使
[00:13:43.920 --> 00:13:46.040]  可以和他們聊天
[00:13:46.040 --> 00:13:48.640]  在希伯來書的一章十四節
[00:13:48.640 --> 00:13:51.920]  又說「天使豈不都是服役的靈
[00:13:51.920 --> 00:13:58.080]  奉差遣為那將來承受救恩的人效力嗎?
[00:13:58.080 --> 00:14:03.480]  原來天使是要為得救的人來效力」
[00:14:03.480 --> 00:14:06.080]  有人說不是
[00:14:06.080 --> 00:14:12.080]  我讀聖經好像說人比天使微少一點
[00:14:12.080 --> 00:14:16.640]  這是記載在希伯來書的二章七節
[00:14:16.640 --> 00:14:19.480]  如果我們留意經文是有括弧
[00:14:19.480 --> 00:14:25.920]  括弧說「或作你叫他暫時比天使少」
[00:14:25.920 --> 00:14:29.520]  我們是暫時比天使少一點
[00:14:29.520 --> 00:14:33.720]  但將來我們還要審判天使
[00:14:33.720 --> 00:14:40.400]  在哥林多前書的六章三節說我們會審判天使
[00:14:40.400 --> 00:14:44.360]  有人說天使為得救的人效力
[00:14:44.360 --> 00:14:46.400]  是怎樣效力的呢?
[00:14:46.400 --> 00:14:49.200]  我們不妨看看聖經怎樣說
[00:14:49.200 --> 00:14:51.760]  在《使徒行傳》第八章
[00:14:51.760 --> 00:14:56.000]  說到有天使帶領肥力
[00:14:56.000 --> 00:15:01.120]  去到埃提亞伯這個太監那裡向他傳福音
[00:15:01.120 --> 00:15:03.520]  在《使徒行傳》第十章
[00:15:03.520 --> 00:15:07.920]  說到有天使告訴哥尼留
[00:15:07.920 --> 00:15:09.760]  叫他去找彼得
[00:15:09.760 --> 00:15:13.800]  以至哥尼留全家都能夠得救
[00:15:13.800 --> 00:15:18.640]  我們看到在聖經裡天使真的不斷地
[00:15:18.640 --> 00:15:20.240]  傳神的話語
[00:15:20.240 --> 00:15:24.520]  不斷地幫助那些屬神的人
[00:15:24.520 --> 00:15:29.520]  其實世上很多時候天使都幫了我們
[00:15:29.520 --> 00:15:32.360]  可能我們幫了我們我們都不知道
[00:15:32.360 --> 00:15:35.520]  我們連多謝都不懂得說
[00:15:35.520 --> 00:15:37.600]  因為我們根本不知道
[00:15:37.600 --> 00:15:39.840]  可能你想想
[00:15:39.840 --> 00:15:42.480]  在你以前的生命當中
[00:15:42.480 --> 00:15:45.600]  可能有些時間你遇見危難
[00:15:45.600 --> 00:15:48.200]  可能差點被車車撞
[00:15:48.200 --> 00:15:50.720]  可能你差點滾下山
[00:15:50.720 --> 00:15:53.720]  也可能你差點被水淹
[00:15:53.720 --> 00:15:55.160]  但是很奇怪
[00:15:55.160 --> 00:15:58.920]  有人突然間走來幫你救了你
[00:15:58.920 --> 00:16:02.200]  救了你之後他又突然間不見了
[00:16:02.200 --> 00:16:04.320]  你不知道是甚麼事
[00:16:04.320 --> 00:16:07.960]  很可能是天使走來幫你
[00:16:07.960 --> 00:16:09.800]  去到天堂
[00:16:09.800 --> 00:16:13.000]  將來天使可能來找你
[00:16:13.000 --> 00:16:14.720]  告訴你
[00:16:14.720 --> 00:16:18.240]  原來你以前突然間被人救了
[00:16:18.240 --> 00:16:21.400]  就是那位天使救了你
[00:16:21.400 --> 00:16:25.560]  去到天堂我們將會聽到很多很多故事
[00:16:25.560 --> 00:16:29.600]  有些故事可能是關於我們自己生命當中
[00:16:29.600 --> 00:16:31.160]  天使幫了我們
[00:16:31.160 --> 00:16:34.440]  也可能是我們認識的人
[00:16:34.440 --> 00:16:35.920]  有天使幫了
[00:16:35.920 --> 00:16:38.720]  我們會聽到很多故事
[00:16:38.720 --> 00:16:40.840]  我剛才也說過
[00:16:40.840 --> 00:16:43.000]  不單止我們跟天使團契
[00:16:43.000 --> 00:16:49.080]  在天堂你也能夠跟聖經裡其他人物團契
[00:16:49.080 --> 00:16:53.880]  你想想天堂的生活是多姿多彩
[00:16:53.880 --> 00:16:59.760]  天堂的生活是永遠不會悶的
[00:16:59.760 --> 00:17:06.280]  我們不妨看看我們跟天使在天堂的關係會是怎樣
[00:17:06.280 --> 00:17:08.520]  有人可能會問
[00:17:08.520 --> 00:17:11.920]  我們以前比天使少一些
[00:17:11.920 --> 00:17:13.600]  現在反過來
[00:17:13.600 --> 00:17:17.960]  在天堂他們還要侍奉我們
[00:17:17.960 --> 00:17:21.800]  那些天使會不會不高興呢?
[00:17:21.800 --> 00:17:23.960]  其實我們有這樣的想法
[00:17:23.960 --> 00:17:26.280]  因為我們是罪人
[00:17:26.280 --> 00:17:29.840]  我們是用小人的心來度君子的福
[00:17:29.840 --> 00:17:31.400]  因為我們有罪性
[00:17:31.400 --> 00:17:33.040]  我們自己會妒忌
[00:17:33.040 --> 00:17:34.600]  我們會不開心
[00:17:34.600 --> 00:17:36.440]  所以我們會這樣想
[00:17:36.440 --> 00:17:38.920]  但是將來去到天堂
[00:17:38.920 --> 00:17:41.440]  我們每個人都是聖潔的
[00:17:41.440 --> 00:17:44.040]  我們每個人都沒有罪
[00:17:44.040 --> 00:17:46.120]  所以天使不會這樣想
[00:17:46.120 --> 00:17:49.480]  天使都是全部聖潔的
[00:17:49.480 --> 00:17:56.360]  不聖潔的天使已經被神扔進火壺和撒旦一起
[00:17:56.360 --> 00:18:00.680]  在天堂有聖潔的人和聖潔的天使在一起
[00:18:00.680 --> 00:18:03.160]  不會是不和
[00:18:03.160 --> 00:18:09.920]  我們不妨看看天使是怎樣為人歡樂
[00:18:09.920 --> 00:18:12.560]  在《路加福音》第十五章
[00:18:12.560 --> 00:18:16.880]  講到有三件失而復得的事
[00:18:16.880 --> 00:18:20.960]  第一件是有一百隻羊失去了一隻
[00:18:20.960 --> 00:18:22.360]  又找回來
[00:18:22.360 --> 00:18:26.920]  第二件事是一共有十個銀幣
[00:18:26.920 --> 00:18:30.920]  一個人失去了一個又找回那個銀幣
[00:18:30.920 --> 00:18:35.040]  而第三件事就是有一個人有兩個兒子
[00:18:35.040 --> 00:18:37.080]  失去了一個兒子就是浪子
[00:18:37.080 --> 00:18:39.080]  又找回他
[00:18:39.080 --> 00:18:40.200]  有多開心
[00:18:40.200 --> 00:18:46.600]  這就代表神對自己的兒女失而復得有多開心
[00:18:46.600 --> 00:18:50.440]  而天使是和神一起的歡樂
[00:18:50.440 --> 00:18:53.640]  浪子的故事當然
[00:18:53.640 --> 00:18:55.960]  神就好像那個爸爸一樣
[00:18:55.960 --> 00:18:57.560]  找回一個兒子
[00:18:57.560 --> 00:18:59.720]  找回失去的兒女
[00:18:59.720 --> 00:19:01.400]  他是很高興的
[00:19:01.400 --> 00:19:05.200]  在這個失去羊的故事
[00:19:05.200 --> 00:19:09.360]  我們一起來看看《路加福音》的十五章第七節
[00:19:09.360 --> 00:19:11.280]  「經文說:我告訴你們
[00:19:11.280 --> 00:19:16.600]  一個罪人悔改在天上也是這樣為他歡喜
[00:19:16.600 --> 00:19:22.360]  較比為九十九個不用悔改的義人歡喜更大」
[00:19:22.360 --> 00:19:26.480]  經文說天上都會歡喜
[00:19:26.480 --> 00:19:29.760]  但沒有說得很清楚怎樣歡喜
[00:19:29.760 --> 00:19:35.800]  但在十個銀幣的比喻就說得比較清楚
[00:19:35.800 --> 00:19:38.720]  《路加福音》十五章第十節
[00:19:38.720 --> 00:19:40.400]  「經文說:我告訴你們
[00:19:40.400 --> 00:19:43.960]  一個罪人悔改在神的使者面前
[00:19:43.960 --> 00:19:47.080]  也是這樣為他歡喜」
[00:19:47.080 --> 00:19:51.040]  原來神的使者是和神一起的歡喜
[00:19:51.040 --> 00:19:53.600]  神的使者就是天使
[00:19:53.600 --> 00:19:56.520]  你想想在地上有一個人悔改
[00:19:56.520 --> 00:19:58.280]  天使都這麼高興
[00:19:58.280 --> 00:19:59.920]  將來在天堂
[00:19:59.920 --> 00:20:02.760]  他們見到神的兒女回到天家
[00:20:02.760 --> 00:20:04.680]  你想想他們有多開心
[00:20:04.680 --> 00:20:06.320]  他們絕對不會妒忌
[00:20:06.320 --> 00:20:08.120]  絕對不會不高興
[00:20:08.120 --> 00:20:15.400]  他們會和神一起歡喜快樂
[00:20:15.400 --> 00:20:22.080]  我們不妨看看天使和救贖的關係
[00:20:22.080 --> 00:20:25.000]  在彼得前書的一章十二節
[00:20:25.000 --> 00:20:28.760]  說天使對救贖有很大的興趣
[00:20:28.760 --> 00:20:31.240]  他們自己不能被救贖
[00:20:31.240 --> 00:20:34.840]  但他們是詳細察看這些事
[00:20:34.840 --> 00:20:37.480]  彼得前書的一章十二節說
[00:20:37.480 --> 00:20:40.480]  他們覺得救贖是很好奇的
[00:20:40.480 --> 00:20:42.880]  很有趣、很好奇
[00:20:42.880 --> 00:20:44.640]  為什麼這麼好奇?
[00:20:44.640 --> 00:20:48.200]  原來在啟示錄的五章七至十二節
[00:20:48.200 --> 00:20:49.680]  說將來在天堂
[00:20:49.680 --> 00:20:52.960]  他們會和人一起在神的寶座面前
[00:20:52.960 --> 00:20:55.360]  唱救贖之歌
[00:20:55.360 --> 00:20:57.360]  他們自己不能被救贖
[00:20:57.360 --> 00:20:59.720]  但他們要唱救贖之歌
[00:20:59.720 --> 00:21:01.560]  所以他們想盡辦法
[00:21:01.560 --> 00:21:05.400]  要知道救贖是怎樣的一回事
[00:21:05.400 --> 00:21:07.520]  聖經沒有告訴我們
[00:21:07.520 --> 00:21:09.720]  為什麼人是有救贖
[00:21:09.720 --> 00:21:11.960]  天使是不能夠救贖
