
[00:00:00.000 --> 00:00:03.080]  我今天早上講了三場報道會在港福堂
[00:13:10.920 --> 00:13:15.420]  說完這句話 敏感啊 很敏感啊
[00:13:15.420 --> 00:13:19.780]  所以很多時候 想說話的那個人
[00:13:19.780 --> 00:13:23.940]  又遇到他的對方 就是丈夫太太跟他說
[00:13:23.940 --> 00:13:27.480]  你不要跟我說 你不要跟我說
[00:13:27.480 --> 00:13:31.140]  我怕我聽了之後受不了 我受不了
[00:13:31.140 --> 00:13:33.740]  所以你說 這些你不要跟我說
[00:13:33.740 --> 00:13:36.800]  於是你發現 糟糕了 這個夫妻關係
[00:13:36.800 --> 00:13:41.340]  到了進醫院 在病床那裡 很緊張
[00:13:41.340 --> 00:13:48.880]  我第一次在威爾斯 這個夫婦就是這樣
[00:13:48.880 --> 00:13:54.640]  那個丈夫跟所有的教友都是很好的朋友
[00:13:54.640 --> 00:13:59.360]  還打球 是很好的 病的還有去運動打球
[00:13:59.360 --> 00:14:03.500]  太太是一個很活潑的女士
[00:14:03.500 --> 00:14:06.340]  很多教育活動 什麼都參加的
[00:14:06.340 --> 00:14:09.320]  照樣看就是青梅竹馬的長大
[00:14:09.320 --> 00:14:12.620]  兩個都玩得有鬍子 厲害的
[00:14:12.620 --> 00:14:16.440]  誰知道不是的 不是的
[00:14:16.440 --> 00:14:20.860]  我沒見過探訪的人 我進去他的病房
[00:14:20.860 --> 00:14:24.500]  他老婆不跟過來 我起初以為是兩個人
[00:14:24.500 --> 00:14:26.040]  有的話怎麼不進呢?
[00:14:26.040 --> 00:14:30.700]  原來他老婆一直都是坐在外面走廊 走廊
[00:14:30.700 --> 00:14:34.200]  我出來 我看到他 他看到我
[00:14:34.200 --> 00:14:39.100]  我說你跟他聊聊天 不要搞了 不要搞了
[00:14:39.100 --> 00:14:41.840]  最後我做了什麼角色呢?
[00:14:41.840 --> 00:14:48.340]  傳話 你想跟他說什麼 我跟你說
[00:14:48.340 --> 00:14:52.740]  到他丈夫臨去世 他跟我說
[00:14:52.740 --> 00:14:59.440]  我對他的面孔不好 我想他原諒我
[00:14:59.440 --> 00:15:03.300]  但他都沒有進去 我說好啊 我幫你告訴他
[00:15:03.300 --> 00:15:07.660]  我肯定他原諒你 其實他很喜歡你
[00:15:07.660 --> 00:15:10.920]  我想告訴你 這個真的很可惜
[00:15:10.920 --> 00:15:15.680]  一種婚姻到最後很遺憾
[00:15:15.680 --> 00:15:17.740]  為什麼他們談不攏呢?
[00:15:17.740 --> 00:15:20.360]  為什麼談不攏呢?其實很簡單的
[00:15:20.360 --> 00:15:24.700]  大家要小心這件事 就因為那個丈夫
[00:15:24.700 --> 00:15:29.620]  跟很多人太好談 他談不攏
[00:15:29.620 --> 00:15:35.400]  不斷說他的運動 生平裡面很威猛的歷史
[00:15:35.400 --> 00:15:39.620]  特別是拿獎那些 他還想快點康復
[00:15:39.620 --> 00:15:43.880]  再去搏一搏 太太覺得
[00:15:43.880 --> 00:15:46.100]  他講完這些沒興趣的話題
[00:15:46.100 --> 00:15:50.660]  是他的朋友喜歡聽的 他的朋友喜歡聽
[00:15:50.660 --> 00:15:58.740]  太太說他很驕傲 我覺得他不是驕傲
[00:15:58.740 --> 00:16:03.700]  其實丈夫怎麼樣呢?丈夫很想太太放心
[00:16:03.700 --> 00:16:10.080]  他令自己病中的生活打發得很好
[00:16:10.080 --> 00:16:13.800]  很開心 很輕鬆 但太太誤會了
[00:16:13.800 --> 00:16:18.620]  各自各精彩是不是呢? 其實不是的
[00:16:18.620 --> 00:16:26.540]  但太太就不講 也不問 只說值得她
[00:16:26.540 --> 00:16:30.940]  這個很可惜 所以我馬上決心
[00:16:30.940 --> 00:16:35.680]  每一種癌症家裡一定有一些中間人
[00:16:35.680 --> 00:16:39.340]  當然這些是和諧中間人 不是挑撥是非那些
[00:16:39.340 --> 00:16:43.280]  他們要幫他們講一些好說話
[00:16:43.280 --> 00:16:46.860]  其實很容易講的 他的意思是他很掛念你
[00:16:46.860 --> 00:16:50.820]  不過他知道有些話題你不是很有興趣聽很久
[00:16:50.820 --> 00:16:54.280]  所以他不想煩你 其實他很好的
[00:16:54.280 --> 00:16:59.400]  他想告訴你他OK的 他不想你這麼辛苦
[00:16:59.400 --> 00:17:01.960]  第二個問題就是錢的問題
[00:17:01.960 --> 00:17:05.620]  很多人都說不醫不醫 這麼貴
[00:17:05.620 --> 00:17:11.720]  理由很簡單 我想錢剩下給我老婆或者我的子女
[00:17:11.720 --> 00:17:17.260]  不要全部花在我一個人身上 否則他們很窮
[00:17:17.260 --> 00:17:19.800]  但太太和子女怎麼說呢?
[00:17:19.800 --> 00:17:24.400]  她說沒有了爸爸 我們沒有了生活樂趣
[00:17:24.400 --> 00:17:27.800]  錢始終是存回來的 是要用的
[00:17:27.800 --> 00:17:31.380]  雖然用得很快很多 我們很樂意的
[00:17:31.380 --> 00:17:35.380]  只是這個僵持的局面隨時半年的
[00:17:35.380 --> 00:17:39.020]  如果沒有中間人 因為大家都堅持
[00:17:39.020 --> 00:17:44.300]  他不想花這個家裡的錢 但另一邊就會覺得
[00:17:44.300 --> 00:17:46.960]  我很想他活下去
[00:17:46.960 --> 00:17:52.620]  這些話題是差不多大熱門會發生的
[00:17:52.620 --> 00:17:55.820]  所以你說我第一條聲音 認為自己分享的東西
[00:17:55.820 --> 00:17:58.760]  是對方不願意聽 所以很多夫妻
[00:17:58.760 --> 00:18:02.420]  只是講對方想聽的東西 這些不是什麼呢?
[00:18:02.420 --> 00:18:06.600]  答案就不是交心了
[00:18:06.600 --> 00:18:11.520]  但是我想講的原因 什麼叫做交心呢?
[00:18:11.520 --> 00:18:15.460]  我相信大家很多基督教家庭在恩福堂
[00:18:15.460 --> 00:18:19.480]  但是真的做到交心呢 今晚要練了
[00:18:19.480 --> 00:18:21.320]  不是說你快要病了 要練了
[00:18:21.320 --> 00:18:26.840]  就是要不計較不好聽 就叫做交心
[00:18:26.840 --> 00:18:29.920]  不計較不好聽 如果你只是說
[00:18:29.920 --> 00:18:32.480]  合聽就聽 不合聽就不要跟我說 煩死我了
[00:18:32.480 --> 00:18:35.620]  這些不是叫做交心 是吧 這些不是叫做交心
[00:18:35.620 --> 00:18:40.840]  是不計較不好聽 就是說什麼都聽一頓
[00:18:40.840 --> 00:18:45.200]  這就叫做交心 是不是很難呢?
[00:18:45.200 --> 00:18:52.120]  很難的 因為你已經有個特別選擇在那裡
[00:18:52.120 --> 00:18:56.480]  是喜歡說什麼 喜歡聽什麼的 大家了解了
[00:18:56.480 --> 00:19:00.740]  不過這個病一來 本來沒有病是沒事的
[00:19:00.740 --> 00:19:07.120]  這個病一來 你犯到你仍然不好聽這些東西
[00:19:07.120 --> 00:19:10.640]  搞得別人煩 所以都不說了
[00:19:10.640 --> 00:19:14.880]  還有呢 聽那個人是有責任的
[00:19:14.880 --> 00:19:17.120]  你試一下回家講一些
[00:19:17.120 --> 00:19:20.420]  你的太太丈夫不太喜歡聽的東西
[00:19:20.420 --> 00:19:22.120]  你肯定知道很多的 是吧
[00:19:22.120 --> 00:19:24.020]  喜歡聽反而你可能不太知道
[00:19:24.020 --> 00:19:29.800]  你試一下聽那個人 錄影一下他
[00:19:29.800 --> 00:19:34.780]  看看他的表情是怎麼樣的
[00:19:34.780 --> 00:19:37.740]  如果你這樣呢 舔脖子那樣
[00:19:37.740 --> 00:19:40.580]  那你有沒有興趣講下去呢? 當然沒有了
[00:19:40.580 --> 00:19:43.080]  是吧 不要聽就不要聽 不說了 是吧
[00:19:43.080 --> 00:19:45.780]  你要練 你要回家今晚開始練
[00:19:45.780 --> 00:19:51.080]  他講什麼都好 是啊 是啊
[00:19:51.080 --> 00:19:52.680]  當然不是像我這麼誇張
[00:19:52.680 --> 00:19:54.440]  我怕你遠遠看不到我
[00:19:54.440 --> 00:20:00.480]  但是我想你記住 你這麼愛他
[00:20:00.480 --> 00:20:03.500]  他在心裡面想給你一些東西知道
[00:20:03.500 --> 00:20:05.400]  你學他喜歡吧
[00:20:05.400 --> 00:20:08.340]  所以病人 尤其是病人
[00:20:08.340 --> 00:20:11.340]  他心裡面都要過一關才給你知道的
[00:20:11.340 --> 00:20:13.780]  就是好不好講呢?
[00:20:13.780 --> 00:20:17.780]  因為他怎麼樣呢? 用戲來講的 真的
[00:20:17.780 --> 00:20:22.160]  很多病人真的不可以平時好的日子
[00:20:22.160 --> 00:20:26.480]  講得這麼有力 他講話是很累的
[00:20:26.480 --> 00:20:29.640]  當他用戲講給你聽的時候 記住
[00:20:29.640 --> 00:20:33.680]  這口氣你要珍惜它 不要浪費
[00:20:33.680 --> 00:20:37.180]  所以你一定要給他有信心 你喜歡聽
[00:20:37.180 --> 00:20:41.260]  還要講給他聽 剛才你講的那些我很喜歡聽
[00:20:41.260 --> 00:20:43.060]  你只是掩著良心講而已
[00:20:43.060 --> 00:20:46.220]  但是你記住 出自他
[00:20:46.220 --> 00:20:49.180]  他不是去街上的人 街上的人不聽這些的
[00:20:49.180 --> 00:20:52.520]  他不跟你講還有誰呢?
[00:20:52.520 --> 00:20:55.160]  你記住這件事 不跟你講還有誰呢?
[00:20:55.160 --> 00:20:57.580]  他就說 好吧 好吧 好吧
[00:20:57.580 --> 00:21:01.020]  你一定不會遺憾的
[00:21:01.020 --> 00:21:07.440]  現在他死了 你一定很難過 不聽他說話
[00:21:07.440 --> 00:21:10.260]  當你沒有機會再聽他說話
[00:21:10.260 --> 00:21:13.440]  我媽媽在四個星期前去世了
[00:21:13.440 --> 00:21:16.240]  我一滴眼淚都沒有流過
[00:21:16.240 --> 00:21:20.640]  因為在她住老人院的日子 我隔天去探望她
[00:21:20.640 --> 00:21:23.120]  我跟她講的什麼都講了
[00:21:23.120 --> 00:21:26.320]  她什麼歌都唱給我聽
[00:21:26.320 --> 00:21:33.400]  所以她死的時候 她在半夜三點鐘死了
[00:21:33.400 --> 00:21:36.880]  是一個奇蹟 我全身冒汗 三點鐘
[00:21:36.880 --> 00:21:39.980]  於是我馬上開了手機 按了按鈕
[00:21:39.980 --> 00:21:45.160]  一按按鈕就過了一分鐘 電話馬上響
[00:21:45.160 --> 00:21:48.040]  老人院打來 我一看這個老人院的名字
[00:21:48.040 --> 00:21:50.760]  我就知道我媽媽已經死了
[00:21:50.760 --> 00:21:54.080]  我拿著電話說喂 她說 阿婆婆剛才斷氣了
[00:21:54.080 --> 00:21:56.620]  我知道 多謝你告訴我 我馬上來
[00:21:56.620 --> 00:21:59.380]  我就去勒頓寺看我媽媽
[00:21:59.380 --> 00:22:01.760]  我媽媽就睡覺睡在那裡
[00:22:01.760 --> 00:22:05.880]  我早一天去探望她 她唱了一首歌給我聽
[00:22:05.880 --> 00:22:11.500]  《修成歸天家》
[00:22:11.500 --> 00:22:15.360]  因為她是在老人院轉送醫院的
[00:22:15.360 --> 00:22:19.460]  所以警察要看 要問
[00:22:19.460 --> 00:22:23.240]  所以老人院就告訴警察
[00:22:23.240 --> 00:22:26.460]  這個婆婆在晚上兩點的時候
[00:22:26.460 --> 00:22:29.680]  曾經在床上唱歌
[00:22:29.680 --> 00:22:31.920]  所以高級警察派了一隊人來
[00:22:31.920 --> 00:22:35.560]  因為他覺得要知道 就問我
[00:22:35.560 --> 00:22:40.520]  他問我 你媽為什麼唱歌 我說我媽是基督徒
[00:22:40.520 --> 00:22:43.880]  她臨睡的時候 多數都是唱聖詩的
[00:22:43.880 --> 00:22:47.040]  一首叫做《主耶穌愛我歌》
[00:22:47.040 --> 00:22:51.220]  一首就是最近的《修成歸天家》
[00:22:51.220 --> 00:22:54.820]  那個警察在抄
[00:22:54.820 --> 00:22:56.980]  抄完之後問我
[00:22:56.980 --> 00:23:01.720]  那就是唱完歌就死了
[00:23:01.720 --> 00:23:08.880]  他看我 我就說沒什麼補充的了
[00:23:08.880 --> 00:23:14.000]  你現在講是會笑的 我都覺得他笑
[00:23:14.000 --> 00:23:18.600]  你剛才都唱完了《崇拜》 你現在還在這裡
[00:23:18.600 --> 00:23:21.300]  唱歌跟死應該是沒有關係的
