
[00:00:00.000 --> 00:00:05.000]  因怨情仇論舊約
[00:04:20.000 --> 00:04:23.000]  舊約聖經都不是給初信的人看
[00:04:23.000 --> 00:04:27.000]  初信的基督徒應該多看新約聖經
[00:04:27.000 --> 00:04:33.000]  舊約聖經是給那些信了十年八年自以爲是的基督徒看的
[00:04:33.000 --> 00:04:37.000]  以爲全部懂了以爲ABC掌握了
[00:04:37.000 --> 00:04:41.000]  以爲所有的典型都不外如是
[00:04:41.000 --> 00:04:45.000]  或者用廣東話說重重複復三幅被
[00:04:45.000 --> 00:04:56.000]  舊約聖經給我們揭開了人性人生生命的真實面貌
[00:04:56.000 --> 00:05:01.000]  所以舊約人物有時候很難定性
[00:05:01.000 --> 00:05:04.000]  定他是好還是壞呢
[00:05:04.000 --> 00:05:07.000]  往往是我們選擇
[00:05:07.000 --> 00:05:11.000]  於是選擇的時候我們就說到他很好
[00:05:11.000 --> 00:05:19.000]  大衛合神心意的人犯罪的時候都會強調他的悔改
[00:05:19.000 --> 00:05:24.000]  看看詩篇51篇他公開悔改
[00:05:24.000 --> 00:05:27.000]  不好的人 掃羅
[00:05:27.000 --> 00:05:32.000]  他是不合神心意的王
[00:05:32.000 --> 00:05:34.000]  他不聽上帝的命令
[00:05:34.000 --> 00:05:39.000]  於是他一生所有的東西都變成反面的教材
[00:05:39.000 --> 00:05:44.000]  這個是我們很多時候講解舊約的人物
[00:05:44.000 --> 00:05:49.000]  就採用了典型的進路
[00:05:49.000 --> 00:05:55.000]  舊約聖經記載這些人物不是用這樣的方法
[00:05:55.000 --> 00:06:01.000]  而這一點是一個很重要的神學的真理
[00:06:01.000 --> 00:06:08.000]  我們希望今晚這一堂帶大家看舊約聖經的第二部分
[00:06:08.000 --> 00:06:11.000]  約書亞記到列王紀
[00:06:11.000 --> 00:06:13.000]  我們通常稱它爲歷史書
[00:06:13.000 --> 00:06:17.000]  猶太人稱它爲Navi'im
[00:06:17.000 --> 00:06:20.000]  我們講過不應該讀先知書
[00:06:20.000 --> 00:06:22.000]  一會兒我們會再解釋
[00:06:22.000 --> 00:06:28.000]  這部分經卷所傳遞一個很重要的信息
[00:06:28.000 --> 00:06:31.000]  我們和神的關係
[00:06:31.000 --> 00:06:33.000]  我們的人性
[00:06:33.000 --> 00:06:38.000]  我們的生命到底是一回什麼事
[00:06:38.000 --> 00:06:42.000]  所以如果這些人物不是用來做樣板的
[00:06:42.000 --> 00:06:45.000]  如果舊約所記載的每一個人物
[00:06:45.000 --> 00:06:49.000]  不是用來做榜樣或者做尷尬的
[00:06:49.000 --> 00:06:52.000]  這些榜樣和尷尬的功能
[00:06:52.000 --> 00:06:56.000]  不過是我們今天要求它去扮演
[00:06:56.000 --> 00:06:59.000]  每次在講臺上講舊約聖經就講人物
[00:06:59.000 --> 00:07:02.000]  講人物就講榜樣或者講尷尬
[00:07:02.000 --> 00:07:06.000]  這是我們所定的計劃
[00:07:06.000 --> 00:07:08.000]  記得我們從創世紀開始已經強調
[00:07:08.000 --> 00:07:10.000]  我們可以定我們的計劃
[00:07:10.000 --> 00:07:14.000]  我們可以要求聖經講我們喜歡它講的東西
[00:07:14.000 --> 00:07:18.000]  從愛國民主到環保到創造進化
[00:07:18.000 --> 00:07:20.000]  我們可以列出一大堆問題
[00:07:20.000 --> 00:07:22.000]  正如今天你還會寫一些問題
[00:07:22.000 --> 00:07:26.000]  想要問究竟舊約聖經爲什麼是這樣的
[00:07:26.000 --> 00:07:31.000]  舊約聖經沒有責任沒有義務去回答我們的問題
[00:07:31.000 --> 00:07:34.000]  相反它有很多東西要和我們講
[00:07:34.000 --> 00:07:36.000]  我們聽不聽得到
[00:07:36.000 --> 00:07:39.000]  如果我們肯放下我們的要求
[00:07:39.000 --> 00:07:42.000]  放下我們的問題
[00:07:42.000 --> 00:07:45.000]  放下我們的議程開會的計劃
[00:07:45.000 --> 00:07:49.000]  我們聽一下舊約聖經自己怎麼講
[00:07:49.000 --> 00:07:52.000]  如果舊約的人物我再講
[00:07:52.000 --> 00:07:57.000]  不是典型不是榜樣不是尷尬
[00:07:57.000 --> 00:08:00.000]  那他是正還是邪呢
[00:08:00.000 --> 00:08:02.000]  就不是那麼重要
[00:08:02.000 --> 00:08:05.000]  應該問的是他是不是真實的
[00:08:05.000 --> 00:08:09.000]  他是不是和你和我一樣這樣的人
[00:08:09.000 --> 00:08:12.000]  新約聖經有一句話我很喜歡
[00:08:12.000 --> 00:08:18.000]  他說以利亞本來是與我們一樣盛情
[00:08:18.000 --> 00:08:20.000]  誰是以利亞
[00:08:20.000 --> 00:08:25.000]  以利亞是舊約聖經裏面頂偉大的人物之一
[00:08:25.000 --> 00:08:28.000]  耶穌登山變像的時候
[00:08:28.000 --> 00:08:33.000]  站在他左右兩旁的就是摩西和以利亞
[00:08:33.000 --> 00:08:37.000]  有學者認爲這個就是代表了律法和先知
[00:08:37.000 --> 00:08:40.000]  代表先知的不是以塞亞
[00:08:40.000 --> 00:08:42.000]  聖經沒有印錯名
[00:08:42.000 --> 00:08:45.000]  不是印錯了以塞亞變成以利亞
[00:08:45.000 --> 00:08:48.000]  以利亞是先知的代表
[00:08:48.000 --> 00:08:52.000]  以利亞這個在加密山頂
[00:08:52.000 --> 00:08:58.000]  叱吒風雲上帝的使者和我們一樣
[00:08:58.000 --> 00:09:02.000]  這個是新約聖經所肯定和我們一樣
[00:09:02.000 --> 00:09:04.000]  他一樣有我們的軟弱
[00:09:04.000 --> 00:09:06.000]  一樣有我們的長處
[00:09:06.000 --> 00:09:08.000]  他不是一個典型
[00:09:08.000 --> 00:09:10.000]  他不是一個模範
[00:09:10.000 --> 00:09:13.000]  他不是一個革命樣板
[00:09:13.000 --> 00:09:17.000]  不過我們要開始的時候
[00:09:17.000 --> 00:09:19.000]  我們要先講清楚
[00:09:19.000 --> 00:09:23.000]  究竟我們所討論的這幾卷書
[00:09:23.000 --> 00:09:26.000]  我們離開了摩西五經之後
[00:09:26.000 --> 00:09:29.000]  這幾卷書的性質
[00:09:29.000 --> 00:09:31.000]  我們需要搞清楚一點
[00:09:31.000 --> 00:09:38.000]  我們提過歷史在東方
[00:09:38.000 --> 00:09:40.000]  特別在古代
[00:09:40.000 --> 00:09:45.000]  不是和我們今天20世紀
[00:09:45.000 --> 00:09:48.000]  西方特別自從文藝復興
[00:09:48.000 --> 00:09:50.000]  啓蒙運動以後
[00:09:50.000 --> 00:09:53.000]  對歷史的瞭解
[00:09:53.000 --> 00:09:55.000]  歷史學的瞭解
[00:09:55.000 --> 00:10:00.000]  不是去找出事實原本的面貌
[00:10:00.000 --> 00:10:04.000]  這個關心是很近代
[00:10:04.000 --> 00:10:11.000]  甚至是有電視直播之後纔可能
[00:10:11.000 --> 00:10:14.000]  否則一個記者去現場採訪
[00:10:14.000 --> 00:10:16.000]  回來寫篇稿
[00:10:16.000 --> 00:10:19.000]  再經過編輯刪改之後
[00:10:19.000 --> 00:10:21.000]  出來的已經不是原本的面貌
[00:10:21.000 --> 00:10:24.000]  唯有將鏡頭直擊訪問
[00:10:24.000 --> 00:10:28.000]  對着現場完全沒有刪剪
[00:10:28.000 --> 00:10:30.000]  直接出街
[00:10:30.000 --> 00:10:33.000]  現場歷史的實況
[00:10:33.000 --> 00:10:36.000]  只是看你的鏡頭在哪裏拍
[00:10:36.000 --> 00:10:38.000]  六四的時候在北京
[00:10:38.000 --> 00:10:40.000]  你的鏡頭放在哪裏很重要
[00:10:40.000 --> 00:10:44.000]  有沒有死人似乎是地點來決定
[00:10:44.000 --> 00:10:53.000]  歷史不是爲了記錄當時發生的真相
[00:10:53.000 --> 00:10:56.000]  歷史很大程度上
[00:10:56.000 --> 00:11:01.000]  是要成爲後人的一個教訓
[00:11:01.000 --> 00:11:06.000]  所以我們引用了中國的觀念
[00:11:06.000 --> 00:11:09.000]  以銅爲鏡
[00:11:09.000 --> 00:11:14.000]  可以知道自己的衣冠是否整齊清潔
[00:11:14.000 --> 00:11:17.000]  以歷史作爲一個借鑑
[00:11:17.000 --> 00:11:19.000]  好像一面鏡子一樣
[00:11:19.000 --> 00:11:23.000]  可以幫助做統治者的
[00:11:23.000 --> 00:11:27.000]  懂得治國平天下
[00:11:27.000 --> 00:11:34.000]  歷史的意義在於他對今天的教訓
[00:11:34.000 --> 00:11:42.000]  不在於他保存昔日那件事的實況有多準確
[00:11:42.000 --> 00:11:48.000]  孔子山春秋亂臣拆子巨
[00:11:48.000 --> 00:11:52.000]  孔夫子寫歷史的時候
[00:11:52.000 --> 00:11:58.000]  他不是爲了保存事實的經過真相
[00:11:58.000 --> 00:12:04.000]  容許後人能夠有一個可靠的資料來做研究
[00:12:04.000 --> 00:12:08.000]  他山春秋的結果
[00:12:08.000 --> 00:12:13.000]  就是令當時在位的人
[00:12:13.000 --> 00:12:16.000]  知道什麼是善什麼是惡
[00:12:16.000 --> 00:12:20.000]  本來不知道的暴露了他醜惡的面貌
[00:12:20.000 --> 00:12:27.000]  亂臣拆子因爲歷史的鏡照出他的面貌
[00:12:27.000 --> 00:12:29.000]  這是歷史的意義
[00:12:29.000 --> 00:12:33.000]  所以這幾卷所謂歷史書
[00:12:33.000 --> 00:12:38.000]  與其我們將它看爲過去發生的事情
[00:12:38.000 --> 00:12:40.000]  這個是我們講過
[00:12:40.000 --> 00:12:43.000]  今天我們中文聖經的目錄
[00:12:43.000 --> 00:12:45.000]  十七卷歷史書
[00:12:45.000 --> 00:12:48.000]  由創世紀到以斯帖紀
[00:12:48.000 --> 00:12:51.000]  很容易給我們一個錯覺
[00:12:51.000 --> 00:12:55.000]  以爲往者已矣 逝者如斯
[00:12:55.000 --> 00:12:58.000]  過了就過了
[00:12:58.000 --> 00:13:01.000]  不是 當它是歷史
[00:13:01.000 --> 00:13:06.000]  只有對歷史有某種癖好的人才有興趣去讀它
[00:13:06.000 --> 00:13:08.000]  我們這些不是對歷史有興趣
[00:13:08.000 --> 00:13:10.000]  我們是對劇集有興趣
[00:13:10.000 --> 00:13:12.000]  這些書裏面有很多劇集
[00:13:12.000 --> 00:13:14.000]  爲什麼你對劇集有興趣呢
[00:13:14.000 --> 00:13:18.000]  因爲一樣性情 看完它就看完我
[00:13:18.000 --> 00:13:21.000]  舊約聖經這些歷史的書卷
[00:13:21.000 --> 00:13:28.000]  不是對過去對故子堆有什麼特殊的癖好或者興趣
[00:13:28.000 --> 00:13:30.000]  它的目的是教導
[00:13:30.000 --> 00:13:34.000]  是對今天的人說話
[00:13:34.000 --> 00:13:37.000]  所以我們講過
[00:13:37.000 --> 00:13:43.000]  猶太人將這些歷史的書卷分類的時候
[00:13:43.000 --> 00:13:46.000]  他們沒有稱它們爲歷史書
[00:13:46.000 --> 00:13:51.000]  相反他們稱它們爲Naviim
[00:13:51.000 --> 00:13:53.000]  我們用過希伯來文這個字
[00:13:53.000 --> 00:14:00.000]  Naviim這個字通常跟着希臘文的翻譯
[00:14:00.000 --> 00:14:03.000]  最早的舊約聖經的譯本
[00:14:03.000 --> 00:14:06.000]  就譯作先知書
[00:14:06.000 --> 00:14:14.000]  英文我們說Prophets這個字就是希臘文的音譯
[00:14:14.000 --> 00:14:16.000]  希臘文是Prophetes
[00:14:16.000 --> 00:14:22.000]  先知和歷史就真是南轅北轍
[00:14:22.000 --> 00:14:24.000]  有這麼遠距離這麼遠
[00:14:24.000 --> 00:14:26.000]  我們心目中的先知是講將來的事
[00:14:26.000 --> 00:14:28.000]  歷史是講過去的事
[00:14:28.000 --> 00:14:32.000]  於是很多人對這些歷史書卷
[00:14:32.000 --> 00:14:34.000]  約書雅記到列王紀這些書卷
[00:14:34.000 --> 00:14:37.000]  爲什麼會稱爲先知書
[00:14:37.000 --> 00:14:41.000]  有人提出因爲他們的作者是先知
[00:14:41.000 --> 00:14:45.000]  例如列王紀有人提出作者是耶利米先知
[00:14:45.000 --> 00:14:48.000]  有人說我們不知道誰是作者
[00:14:48.000 --> 00:14:50.000]  我們只有傳統的傳說
[00:14:50.000 --> 00:14:52.000]  這個傳統不是教會傳統
[00:14:52.000 --> 00:14:54.000]  這個傳統是猶太教的傳統
[00:14:54.000 --> 00:14:58.000]  是他們拉比詩經集的傳統
[00:14:58.000 --> 00:15:03.000]  Talmud他們口頭的律法書的傳統
[00:15:03.000 --> 00:15:05.000]  他們傳統裏面有的
[00:15:05.000 --> 00:15:06.000]  每一本書有作者的
[00:15:06.000 --> 00:15:08.000]  這個傳統是傳統
[00:15:08.000 --> 00:15:12.000]  這個不是聖經本身有個作者簽名
[00:15:12.000 --> 00:15:15.000]  我舉另一個例子或者更加清楚
[00:15:15.000 --> 00:15:17.000]  你讀詩篇
[00:15:17.000 --> 00:15:21.000]  如果你揭開現代中文譯本
[00:15:21.000 --> 00:15:25.000]  有很多公仔有線條畫的新譯本
[00:15:25.000 --> 00:15:27.000]  你會發現詩篇的標題
[00:15:27.000 --> 00:15:30.000]  大衛的詩那類標題全部沒有出現
[00:15:30.000 --> 00:15:33.000]  現代中文譯本當那些標題
[00:15:33.000 --> 00:15:35.000]  不是聖經經文的一部分
[00:15:35.000 --> 00:15:37.000]  所以完全不包括在內
[00:15:37.000 --> 00:15:39.000]  和合本就有了
[00:15:39.000 --> 00:15:42.000]  這些標題我們讀到詩篇23篇
[00:15:42.000 --> 00:15:45.000]  大衛的詩
[00:15:45.000 --> 00:15:48.000]  然後耶和華是我的牧者
[00:15:48.000 --> 00:15:55.000]  大衛的詩出現在我們希伯來文的抄本上
[00:15:55.000 --> 00:16:01.000]  如果我沒記錯應該是七十多首
[00:16:01.000 --> 00:16:03.000]  有一半左右
[00:16:03.000 --> 00:16:07.000]  但是去到猶太教的傳統
[00:16:07.000 --> 00:16:11.000]  150首的詩篇都是大衛的詩
[00:16:11.000 --> 00:16:15.000]  所以作者不是一個可靠的傳統
[00:16:15.000 --> 00:16:19.000]  這個只不過是猶太教有一個傾向
[00:16:19.000 --> 00:16:23.000]  所有的律法 戒命 盜跪摩西 摩西律法
[00:16:23.000 --> 00:16:26.000]  所有的詩篇都歸大衛
[00:16:26.000 --> 00:16:28.000]  大衛的詩
[00:16:28.000 --> 00:16:31.000]  所有的智慧針研歸誰呢
[00:16:31.000 --> 00:16:32.000]  所羅門
[00:16:32.000 --> 00:16:34.000]  所羅門三千句針研
[00:16:34.000 --> 00:16:36.000]  數來數去都數不夠
[00:16:36.000 --> 00:16:38.000]  所有都是他寫的
[00:16:38.000 --> 00:16:40.000]  這個是猶太教的傳統
[00:16:40.000 --> 00:16:43.000]  所以作者不能夠決定這些書卷
[00:16:43.000 --> 00:16:45.000]  爲什麼稱爲Naviim
[00:16:45.000 --> 00:16:49.000]  有人說是內容 主角 人文
[00:16:49.000 --> 00:16:54.000]  你看看這些歷史書裏面記載很多先知的
[00:16:54.000 --> 00:16:56.000]  他們的生平
[00:16:56.000 --> 00:16:58.000]  他們的工作
[00:16:58.000 --> 00:17:00.000]  他們的神蹟奇事
[00:17:00.000 --> 00:17:02.000]  這些都是推測而言
[00:17:02.000 --> 00:17:06.000]  這個推測始終都是停留在
[00:17:06.000 --> 00:17:09.000]  對Naviim這個希伯來文字
[00:17:09.000 --> 00:17:12.000]  是解釋爲Prophetate
[00:17:12.000 --> 00:17:14.000]  用希臘文去解釋
[00:17:14.000 --> 00:17:16.000]  希臘文這個字就很清楚是先知
[00:17:16.000 --> 00:17:19.000]  不是知 是先講
[00:17:19.000 --> 00:17:21.000]  Pro就是之前
[00:17:21.000 --> 00:17:22.000]  一件事情未曾發生
[00:17:22.000 --> 00:17:24.000]  之前 Pro
[00:17:24.000 --> 00:17:27.000]  Prolog 如果用英文來說
[00:17:27.000 --> 00:17:29.000]  一本書開頭
[00:17:29.000 --> 00:17:30.000]  未曾正式開始
[00:17:30.000 --> 00:17:32.000]  有個序言 Prolog
[00:17:32.000 --> 00:17:34.000]  Pro是之前
[00:17:34.000 --> 00:17:37.000]  非微這個動詞
[00:17:37.000 --> 00:17:40.000]  在希臘文就是解算講
[00:17:40.000 --> 00:17:42.000]  事情未發生
[00:17:42.000 --> 00:17:43.000]  他就講了
[00:17:43.000 --> 00:17:45.000]  在希臘的社會上
[00:17:45.000 --> 00:17:48.000]  我們知道這個先知
[00:17:48.000 --> 00:17:51.000]  是很普遍的
[00:17:51.000 --> 00:17:54.000]  你讀希臘的故事
[00:17:54.000 --> 00:17:56.000]  你讀他們的歷史
[00:17:56.000 --> 00:17:58.000]  讀他們的戰爭的記載
[00:17:58.000 --> 00:18:02.000]  你知道這個先知扮演很重的角色
[00:18:02.000 --> 00:18:05.000]  在一場仗要打沒打的時候
[00:18:05.000 --> 00:18:09.000]  將軍通常會去召一個先知來
[00:18:09.000 --> 00:18:15.000]  要問他究竟我們做這件事成不成功
[00:18:15.000 --> 00:18:17.000]  這個先知就有很多辦法
[00:18:17.000 --> 00:18:20.000]  來告訴將軍
[00:18:20.000 --> 00:18:22.000]  他要成功還是失敗
[00:18:22.000 --> 00:18:24.000]  有些是剖開一隻動物
[00:18:24.000 --> 00:18:25.000]  看看內臟
[00:18:25.000 --> 00:18:27.000]  好像我們中國人燒裂龜殼
[00:18:27.000 --> 00:18:29.000]  看看裂痕是怎樣
[00:18:29.000 --> 00:18:31.000]  有不同的做法
[00:18:31.000 --> 00:18:34.000]  占卜 未卜先知
[00:18:34.000 --> 00:18:40.000]  我們說在希伯來的聖經裏面
[00:18:40.000 --> 00:18:42.000]  我們去了解這個字
[00:18:42.000 --> 00:18:45.000]  就不一定
[00:18:45.000 --> 00:18:50.000]  或者說基本的意思不是未卜先知
[00:18:50.000 --> 00:18:51.000]  我們第一堂提過
[00:18:51.000 --> 00:18:53.000]  我們想再強調
[00:18:53.000 --> 00:18:55.000]  聖明紀十八章十八節
[00:18:55.000 --> 00:18:59.000]  當摩西要離開世界的時候
[00:18:59.000 --> 00:19:01.000]  上帝安慰他
[00:19:01.000 --> 00:19:05.000]  上帝說我要在你們的弟兄當中
[00:19:05.000 --> 00:19:08.000]  興起一位先知
[00:19:08.000 --> 00:19:11.000]  已經翻譯成Navi這個字
[00:19:11.000 --> 00:19:12.000]  做先知
[00:19:12.000 --> 00:19:14.000]  要用原本希伯來文說的
[00:19:14.000 --> 00:19:16.000]  要興起一位Navi
[00:19:16.000 --> 00:19:18.000]  好像你摩西一樣
[00:19:18.000 --> 00:19:20.000]  摩西是不是每一天
[00:19:20.000 --> 00:19:22.000]  要用八個小時在那裏占卜呢
[00:19:22.000 --> 00:19:23.000]  不是
[00:19:23.000 --> 00:19:24.000]  我們知道不是
[00:19:24.000 --> 00:19:27.000]  摩西大部分的時間用在什麼事情上
[00:19:27.000 --> 00:19:28.000]  你知道嗎
[00:19:28.000 --> 00:19:30.000]  爲什麼他回不了家喫晚飯
[00:19:30.000 --> 00:19:32.000]  爲什麼太太抱怨他
[00:19:32.000 --> 00:19:34.000]  聖經沒有記住他太太抱怨他
[00:19:34.000 --> 00:19:36.000]  誰走出來告訴摩西
[00:19:36.000 --> 00:19:37.000]  你做得太辛苦了
[00:19:37.000 --> 00:19:38.000]  是誰
[00:19:38.000 --> 00:19:40.000]  他外父
[00:19:40.000 --> 00:19:43.000]  爲什麼外父會知道呢
[00:19:43.000 --> 00:19:47.000]  女兒說話多數都是
[00:19:47.000 --> 00:19:50.000]  葉剔羅提醒摩西
[00:19:50.000 --> 00:19:52.000]  你整天坐在那裏
[00:19:52.000 --> 00:19:56.000]  判斷百姓的是非
[00:19:56.000 --> 00:19:57.000]  你做不完
[00:19:57.000 --> 00:20:00.000]  要設立長老
[00:20:00.000 --> 00:20:03.000]  於是摩西就聽外父的意見
[00:20:03.000 --> 00:20:06.000]  就分工
[00:20:06.000 --> 00:20:10.000]  將他的權力下放
[00:20:10.000 --> 00:20:13.000]  摩西不是在那裏占卜的事情
[00:20:13.000 --> 00:20:15.000]  他做的是教導
[00:20:15.000 --> 00:20:17.000]  他做的是將神的誡命
[00:20:17.000 --> 00:20:18.000]  律例典章
[00:20:18.000 --> 00:20:22.000]  應用在百姓日常的生活上
[00:20:22.000 --> 00:20:24.000]  上一堂我們提過
[00:20:24.000 --> 00:20:28.000]  約書出埃及的二十章到二十三章
[00:20:28.000 --> 00:20:32.000]  內容就是羣體的生活
[00:20:32.000 --> 00:20:34.000]  起衝突的時候
[00:20:34.000 --> 00:20:37.000]  應該如何處理
[00:20:37.000 --> 00:20:41.000]  這些事情是摩西基本的責任
[00:20:41.000 --> 00:20:44.000]  律法傳歸摩西是有意思的
[00:20:44.000 --> 00:20:47.000]  摩西本身要做的
[00:20:47.000 --> 00:20:49.000]  他有另外一個身份很重要
[00:20:49.000 --> 00:20:57.000]  就是在西乃山以色列民在山腳聽耶和華上帝說話的時候
[00:20:57.000 --> 00:21:00.000]  如果你看回出埃及的第十九章
[00:21:00.000 --> 00:21:05.000]  你就發覺山上密雲雷光閃電
[00:21:05.000 --> 00:21:08.000]  上帝發聲和摩西說話
[00:21:08.000 --> 00:21:11.000]  摩西回答百姓站在山下
[00:21:11.000 --> 00:21:14.000]  非常恐懼
[00:21:14.000 --> 00:21:16.000]  於是百姓就和摩西說
[00:21:16.000 --> 00:21:20.000]  耶和華上帝和你說話就行了
[00:21:20.000 --> 00:21:22.000]  我們不需要聽
[00:21:22.000 --> 00:21:24.000]  他和你說
[00:21:24.000 --> 00:21:25.000]  你和我們說
[00:21:25.000 --> 00:21:28.000]  你的聲音我們習慣聽
[00:21:28.000 --> 00:21:30.000]  於是摩西就上山
[00:21:30.000 --> 00:21:32.000]  上帝和摩西說話
[00:21:32.000 --> 00:21:33.000]  摩西下山
[00:21:33.000 --> 00:21:35.000]  摩西就和百姓說話
[00:21:35.000 --> 00:21:37.000]  摩西的角色是什麼呢
[00:21:37.000 --> 00:21:42.000]  就是這個中間傳遞說話的人物
[00:21:42.000 --> 00:21:46.000]  摩西是上帝的發言人
[00:21:46.000 --> 00:21:49.000]  摩西聽見上帝的吩咐
[00:21:49.000 --> 00:21:52.000]  下山就說給百姓聽
[00:21:52.000 --> 00:21:57.000]  這個身份就是新明紀十八章十八節所強調的
[00:21:57.000 --> 00:21:59.000]  摩西現在要死了
[00:21:59.000 --> 00:22:06.000]  哪一個人能夠成爲神和以色列中間的發言人
[00:22:06.000 --> 00:22:08.000]  傳話者的使者呢
[00:22:08.000 --> 00:22:10.000]  上帝說你不用擔心
[00:22:10.000 --> 00:22:12.000]  我必定在你的弟兄當中
[00:22:12.000 --> 00:22:14.000]  興起一個人好像你
[00:22:14.000 --> 00:22:16.000]  他的責任是什麼呢
[00:22:16.000 --> 00:22:18.000]  我們第一堂都說過了
[00:22:18.000 --> 00:22:20.000]  他的職位描述就是
[00:22:20.000 --> 00:22:23.000]  凡上帝吩咐他的
[00:22:23.000 --> 00:22:27.000]  他就傳給百姓聽
[00:22:27.000 --> 00:22:33.000]  另外一節的聖經是更加活潑
[00:22:33.000 --> 00:22:35.000]  或者說活生生的
[00:22:35.000 --> 00:22:39.000]  將這個Navi的身份說出來
[00:22:39.000 --> 00:22:42.000]  可惜中文聖經沒有翻譯成Navi
[00:22:42.000 --> 00:22:44.000]  中文聖經就解釋了出來
[00:22:44.000 --> 00:22:46.000]  解釋得非常好
[00:22:46.000 --> 00:22:49.000]  春埃及紀第七章第一節
[00:22:49.000 --> 00:22:55.000]  第一節是記載摩西去見法老
[00:22:55.000 --> 00:22:59.000]  你知道摩西和上帝說他絕口笨舌
[00:22:59.000 --> 00:23:06.000]  所以他不適合去做上帝的差遣
