
[00:00:00.000 --> 00:00:05.240]  第九章
[00:07:58.720 --> 00:08:00.960]  他不要做王的責任
[00:08:00.960 --> 00:08:04.160]  但是他要做王的生活
[00:08:04.160 --> 00:08:06.480]  他要做王的名譽
[00:08:06.480 --> 00:08:09.520]  所以他才幫自己的兒子起了這樣的名字
[00:08:09.520 --> 00:08:12.240]  當別人叫他兒子的名字
[00:08:12.240 --> 00:08:15.680]  就是告訴別人基奠就是你們的王
[00:08:15.680 --> 00:08:18.480]  基奠不肯成為王
[00:08:18.480 --> 00:08:22.080]  亞比米納認為絕對是一件錯誤的事情
[00:08:22.080 --> 00:08:24.160]  所以當他爸爸死了之後
[00:08:24.160 --> 00:08:25.680]  他就要成為王
[00:08:25.680 --> 00:08:29.520]  他由俄弗拉搬到士劍這個地方
[00:08:29.520 --> 00:08:32.480]  開始了他做王的計劃
[00:08:32.480 --> 00:08:37.600]  亞比米納在他做王的過程當中
[00:08:37.600 --> 00:08:41.680]  他違反了很多很多條神的律例典章
[00:08:41.680 --> 00:08:44.720]  我們現在粵語部在讀十誡
[00:08:44.720 --> 00:08:46.960]  可以和大家來溫習一下
[00:08:46.960 --> 00:08:50.880]  看他犯了十誡當中的多少條誡命
[00:08:50.880 --> 00:08:54.240]  以至他自己招致死亡
[00:08:54.240 --> 00:08:58.960]  也替擁納他的人帶來很多很多的麻煩
[00:08:58.960 --> 00:09:01.360]  我們首先看看他的野心
[00:09:01.360 --> 00:09:05.200]  其實我們可以說他已經犯了
[00:09:05.200 --> 00:09:07.520]  十誡當中的第十誡
[00:09:07.520 --> 00:09:09.360]  就是不可貪婪
[00:09:09.360 --> 00:09:11.120]  最後的一誡
[00:09:11.120 --> 00:09:16.080]  其實如果你看十誡當中有兩誡是內心的罪
[00:09:16.080 --> 00:09:19.040]  是第一誡和第十誡
[00:09:19.040 --> 00:09:23.120]  第一誡說「除我以外不可有別的神」
[00:09:23.120 --> 00:09:26.880]  誰是你的神只有你自己才知道
[00:09:26.880 --> 00:09:29.520]  你每天是敬拜誰
[00:09:29.520 --> 00:09:32.400]  你不要以為只是偶像
[00:09:32.400 --> 00:09:35.680]  可能你生命當中有很多其他的偶像
[00:09:35.680 --> 00:09:37.200]  是你所敬拜的
[00:09:37.200 --> 00:09:39.920]  究竟你敬拜誰你自己才知道
[00:09:39.920 --> 00:09:41.040]  是內心的罪
[00:09:41.040 --> 00:09:43.600]  第十誡不可貪婪
[00:09:43.600 --> 00:09:45.360]  也是內心的罪
[00:09:45.360 --> 00:09:50.640]  因為內心的罪才會引發出其他外在的罪
[00:09:50.640 --> 00:09:55.360]  例如姦人、殺人、作假見證
[00:09:55.360 --> 00:09:57.040]  或者是偷渡
[00:09:57.040 --> 00:09:59.600]  你就會犯其他這些外在的罪
[00:09:59.600 --> 00:10:01.520]  但是出於你的內心
[00:10:01.520 --> 00:10:05.360]  阿彼米納就是一個非常貪婪的人
[00:10:05.360 --> 00:10:08.320]  他希望得到造王所得到的一切
[00:10:08.320 --> 00:10:11.520]  其實一個人如果是謙卑的話
[00:10:11.520 --> 00:10:14.320]  如果他跟隨神的旨意
[00:10:14.320 --> 00:10:16.720]  就算他有雄心大志
[00:10:16.720 --> 00:10:19.120]  未嘗不是一件好事
[00:10:19.120 --> 00:10:22.080]  如果神給你翼
[00:10:22.080 --> 00:10:24.080]  神又給你風
[00:10:24.080 --> 00:10:28.400]  你可以憑著神給你的風和翼
[00:10:28.400 --> 00:10:30.640]  飛得很高飛得很遠
[00:10:30.640 --> 00:10:34.080]  但是如果你是為自己來造翼
[00:10:34.080 --> 00:10:36.880]  你是為自己來造風
[00:10:36.880 --> 00:10:40.480]  你隨時會跌到自己粉身碎骨
[00:10:40.480 --> 00:10:43.760]  以賽亞書的十四章十三節
[00:10:43.760 --> 00:10:46.160]  令我記起撒旦
[00:10:46.160 --> 00:10:49.440]  他在以賽亞書的十四章十三節
[00:10:49.440 --> 00:10:51.440]  曾經心裡說
[00:10:51.440 --> 00:10:53.840]  「我要升到天上」
[00:10:53.840 --> 00:10:58.960]  結果他帶領了三分之一的天使
[00:10:58.960 --> 00:11:01.200]  從天上掉下來
[00:11:01.200 --> 00:11:04.480]  啟示錄的十二章告訴我們
[00:11:04.480 --> 00:11:06.320]  還有另外一位
[00:11:06.320 --> 00:11:08.880]  尼布格尼撒
[00:11:08.880 --> 00:11:12.800]  在達爾利書的四章二十八至三十七節
[00:11:12.800 --> 00:11:14.080]  他曾經說
[00:11:14.080 --> 00:11:17.680]  「這大巴比倫不是我用大能大力
[00:11:17.680 --> 00:11:19.280]  獻為京都
[00:11:19.280 --> 00:11:22.800]  要顯我威嚴的榮耀嗎?」
[00:11:22.800 --> 00:11:26.640]  結果神就將他從寶座上拉下來
[00:11:26.640 --> 00:11:28.720]  叫他成為一隻野獸
[00:11:28.720 --> 00:11:30.320]  食草七年
[00:11:30.320 --> 00:11:34.800]  這些事是記載在達爾利書的第四章
[00:11:34.800 --> 00:11:38.880]  當我們自大抬高自己的時候
[00:11:38.880 --> 00:11:42.960]  神有很多方法可以將我們拉下來
[00:11:42.960 --> 00:11:50.000]  亞比米納在事劍開始實驗他造王的夢想
[00:11:50.000 --> 00:11:51.920]  在亞比米納的時候
[00:11:51.920 --> 00:11:53.600]  事劍這個地方
[00:11:53.600 --> 00:11:58.640]  是被猶太人和加南人一起居住
[00:11:58.640 --> 00:12:00.160]  就像我剛才所說
[00:12:00.160 --> 00:12:04.720]  以色列人不能完全將加南人趕出去
[00:12:04.720 --> 00:12:06.640]  但還有一個很大的問題
[00:12:06.640 --> 00:12:09.600]  就是他們和加南人來通婚
[00:12:09.600 --> 00:12:12.800]  基奠成為以色列人的領袖
[00:12:12.800 --> 00:12:14.800]  他自己也不例外
[00:12:14.800 --> 00:12:16.880]  他娶了這個妾侍
[00:12:16.880 --> 00:12:18.240]  是事劍人
[00:12:18.240 --> 00:12:19.360]  是加南人
[00:12:19.360 --> 00:12:21.680]  以致產生了很大的問題
[00:12:21.680 --> 00:12:26.960]  亞比米納認為他在事劍清弊
[00:12:26.960 --> 00:12:30.080]  就得到天時地利人和
[00:12:30.080 --> 00:12:31.040]  為什麼呢?
[00:12:31.040 --> 00:12:33.200]  事劍有猶太人
[00:12:33.200 --> 00:12:34.800]  他的父親是猶太人
[00:12:34.800 --> 00:12:37.120]  一定會擁納自己
[00:12:37.120 --> 00:12:38.880]  他的母親呢?
[00:12:38.880 --> 00:12:40.800]  加南人、事劍人
[00:12:40.800 --> 00:12:42.880]  又一定會擁納自己
[00:12:42.880 --> 00:12:46.640]  你說是不是在事劍最好的地方清弊
[00:12:46.640 --> 00:12:50.480]  而且以色列人非常愛戴基奠
[00:12:50.480 --> 00:12:51.760]  我上次也說過
[00:12:51.760 --> 00:12:53.520]  在《史詩記》第八章
[00:12:53.520 --> 00:12:54.640]  他們來找基奠
[00:12:54.640 --> 00:12:56.880]  希望基奠成為他們的王
[00:12:56.880 --> 00:12:58.960]  不過基奠不肯
[00:12:58.960 --> 00:13:03.280]  如果現在基奠有個兒子走出來說
[00:13:03.280 --> 00:13:06.480]  我願意帶領你們成為你們的王
[00:13:06.480 --> 00:13:08.800]  你猜以色列人會不會反應呢?
[00:13:08.800 --> 00:13:10.800]  一定會反應
[00:13:10.800 --> 00:13:14.000]  但是亞比米納
[00:13:14.000 --> 00:13:17.440]  比起其他七十個兄弟
[00:13:17.440 --> 00:13:21.120]  我上次說過基奠有七十個兒子
[00:13:21.120 --> 00:13:23.520]  他比起其他七十個兒子
[00:13:23.520 --> 00:13:25.360]  他有優勢
[00:13:25.360 --> 00:13:27.680]  他自己和以色列人說
[00:13:27.680 --> 00:13:30.560]  基奠有七十個兒子
[00:13:30.560 --> 00:13:32.560]  誰來帶領你們?
[00:13:32.560 --> 00:13:36.320]  總不見得全部七十個都來帶領你們
[00:13:36.320 --> 00:13:37.920]  我就不同了
[00:13:37.920 --> 00:13:39.440]  我是婢女所生的
[00:13:39.440 --> 00:13:41.680]  我一枝獨秀
[00:13:41.680 --> 00:13:45.360]  他對士劍人說
[00:13:45.360 --> 00:13:47.440]  我是你們的一份子
[00:13:47.440 --> 00:13:49.280]  我媽媽是士劍人
[00:13:49.280 --> 00:13:51.280]  是加南人
[00:13:51.280 --> 00:13:53.760]  可想而知士劍人加南人
[00:13:53.760 --> 00:13:57.360]  對基奠其他的兒子完全沒有好感
[00:13:57.360 --> 00:13:59.520]  因為他們是猶太人
[00:13:59.520 --> 00:14:02.800]  現在見到有一個自己的人
[00:14:02.800 --> 00:14:04.960]  來稱帝
[00:14:04.960 --> 00:14:08.240]  他們一定會擁立
[00:14:08.240 --> 00:14:11.120]  除了他有野心
[00:14:11.120 --> 00:14:12.720]  除了他貪婪
[00:14:12.720 --> 00:14:15.360]  犯了十誡當中的第十誡
[00:14:15.360 --> 00:14:18.160]  其實他也犯了第一誡
[00:14:18.160 --> 00:14:22.000]  他的偶像就是他自己
[00:14:22.000 --> 00:14:23.760]  十誡當中的第一誡說
[00:14:23.760 --> 00:14:26.480]  除我以外不可有別的神
[00:14:26.480 --> 00:14:28.880]  不可為自己雕刻偶像
[00:14:28.880 --> 00:14:29.840]  是第二誡
[00:14:29.840 --> 00:14:31.920]  其實他犯了這兩樣
[00:14:31.920 --> 00:14:34.800]  因為他自己就是自己的偶像
[00:14:34.800 --> 00:14:37.360]  他自己就是自己的神
[00:14:37.360 --> 00:14:40.800]  這就是他的問題
[00:14:40.800 --> 00:14:43.200]  很明顯他對神
[00:14:43.200 --> 00:14:46.240]  究竟向以色列人有什麼指意
[00:14:46.240 --> 00:14:47.840]  他完全沒有興趣
[00:14:47.840 --> 00:14:51.520]  他也沒有興趣為以色列人謀福利
[00:14:51.520 --> 00:14:54.160]  他只想成為以色列人的王
[00:14:54.160 --> 00:14:55.360]  得到一切
[00:14:55.360 --> 00:14:58.240]  他只希望這些
[00:14:58.240 --> 00:15:03.520]  他甚至利用拜巴力的士劍人
[00:15:03.520 --> 00:15:07.840]  來幫助自己鞏固自己的王位
[00:15:07.840 --> 00:15:10.800]  當他用拜偶像的士劍人
[00:15:10.800 --> 00:15:12.960]  來幫助自己稱帝
[00:15:12.960 --> 00:15:15.280]  其實他已經踏出一隻腳
[00:15:15.280 --> 00:15:18.160]  過去巴力那邊
[00:15:18.160 --> 00:15:21.440]  所以他不單止自己是自己的偶像
[00:15:21.440 --> 00:15:23.440]  他也已經踏出一隻腳
[00:15:23.440 --> 00:15:26.960]  過去巴力偶像那邊
[00:15:26.960 --> 00:15:28.640]  除了他是野心
[00:15:28.640 --> 00:15:30.240]  除了他有偶像
[00:15:30.240 --> 00:15:32.560]  他也追求勢力
[00:15:32.560 --> 00:15:36.640]  他將供奉給巴力的錢拿了出來
[00:15:36.640 --> 00:15:39.040]  請了一群匪徒
[00:15:39.040 --> 00:15:40.640]  來幫助自己
[00:15:40.640 --> 00:15:43.440]  擁納自己成為王
[00:15:43.440 --> 00:15:46.240]  這一群人也幫他殺死了
[00:15:46.240 --> 00:15:49.040]  基奠其他七十個兒子
[00:15:49.040 --> 00:15:51.760]  就是同父異母的七十個兒子
[00:15:51.760 --> 00:15:55.200]  為了不要他們和自己爭取王位
[00:15:55.200 --> 00:15:58.640]  他甚至將自己的兄弟也殺了
[00:15:58.640 --> 00:16:03.040]  這樣就犯了十誡當中的第六誡
[00:16:03.040 --> 00:16:08.160]  所以他真的犯了很多神的律例典章
[00:16:08.160 --> 00:16:12.000]  在《哈巴谷書》的一章十一節
[00:16:12.000 --> 00:16:15.040]  他說:像亞比米納那樣的人
[00:16:15.040 --> 00:16:18.160]  他以自己的勢力為神
[00:16:18.160 --> 00:16:22.000]  將風猛言掃過顯為有罪
[00:16:22.000 --> 00:16:26.080]  這就是說他自己成為神
[00:16:26.080 --> 00:16:28.320]  他的勢力就是神
[00:16:28.320 --> 00:16:32.640]  他好像一陣狂風一樣吹過
[00:16:32.640 --> 00:16:34.880]  要成為眾人的王
[00:16:34.880 --> 00:16:37.760]  有很多人會問
[00:16:37.760 --> 00:16:41.360]  為什麼亞比米納殺死基奠七十個兒子
[00:16:41.360 --> 00:16:44.160]  居然沒有人出來阻止這件事
[00:16:44.160 --> 00:16:46.240]  這麼殘忍的事
[00:16:46.240 --> 00:16:49.280]  基奠是以色列人的領袖
[00:16:49.280 --> 00:16:51.840]  我上次也和大家說過
[00:16:51.840 --> 00:16:56.000]  基奠雖然帶領以色列人得勝
[00:16:56.000 --> 00:17:00.480]  但他沒有帶領以色列人有一個長期靈命的復興
[00:17:00.480 --> 00:17:04.800]  所以這些得勝只不過是短暫
[00:17:04.800 --> 00:17:06.480]  不能夠是長期
[00:17:06.480 --> 00:17:10.320]  所以以色列人也忘記了基奠
[00:17:10.320 --> 00:17:15.120]  在《述事詩記》的八章33至35節告訴我們
[00:17:15.120 --> 00:17:17.360]  他們完全忘記了基奠
[00:17:17.360 --> 00:17:23.520]  所以當亞比米納派人殺死自己七十個痛苦義務的兄弟
[00:17:23.520 --> 00:17:26.080]  居然沒有人出來阻止
[00:17:26.080 --> 00:17:30.560]  有一個愛爾蘭的詩人曾經說
[00:17:30.560 --> 00:17:33.520]  好人缺乏堅定的信念
[00:17:33.520 --> 00:17:37.600]  壞人充滿自信和憧憬
[00:17:37.600 --> 00:17:40.240]  像不像現在這個世界
[00:17:40.240 --> 00:17:43.680]  好人缺乏堅定的信念
[00:17:43.680 --> 00:17:46.880]  壞人充滿自信和憧憬
[00:17:46.880 --> 00:17:50.240]  我剛才讀了哈巴福書的二章十一節
[00:17:50.240 --> 00:17:52.320]  二章十二節說什麼
[00:17:52.320 --> 00:17:56.800]  「以人血建城 以罪孽立一的有和了」
[00:17:56.800 --> 00:18:02.560]  羅馬書的三章十五節和以塞亞書的五十九章七節都說
[00:18:02.560 --> 00:18:06.400]  這些人的腳迅速流人的血
[00:18:06.400 --> 00:18:10.720]  但是這些血很快就會歸到自己的頭上
[00:18:10.720 --> 00:18:14.000]  這就是說到亞比米納
[00:18:14.000 --> 00:18:16.640]  殺人已經是很大罪
[00:18:16.640 --> 00:18:20.880]  但他甚至是將自己的兄弟都不放過
[00:18:20.880 --> 00:18:23.120]  殺死自己的兄弟
[00:18:23.120 --> 00:18:26.480]  在聖經裡面有什麼人殺死自己的兄弟?
[00:18:26.480 --> 00:18:28.080]  大尤其人
[00:18:28.080 --> 00:18:30.800]  記不記得在《創世紀》的第四章
[00:18:30.800 --> 00:18:32.960]  就有該人殺死阿爸
[00:18:32.960 --> 00:18:34.640]  另外呢
[00:18:34.640 --> 00:18:37.760]  亞沙隆在《撒姆爾夏》的十三章
[00:18:37.760 --> 00:18:39.840]  也是殺死自己的弟兄
[00:18:39.840 --> 00:18:43.680]  在《歷代之下》的二十一章
[00:18:43.680 --> 00:18:47.120]  還有尤大王、若蘭都是一樣
[00:18:47.120 --> 00:18:50.640]  除了他有野心
[00:18:50.640 --> 00:18:53.520]  除了他有自己的偶像
[00:18:53.520 --> 00:18:57.680]  亞比米納也是一個非常欺詐的人
[00:18:57.680 --> 00:18:59.360]  我們怎麼知道
[00:18:59.360 --> 00:19:01.440]  《士斯記》的九章六節
[00:19:01.440 --> 00:19:05.440]  說他是被擁立成為以色列人的王
[00:19:05.440 --> 00:19:09.920]  其實當一個領袖要成為王的時候
[00:19:09.920 --> 00:19:13.120]  很多時候他們都要作出一些保證
[00:19:13.120 --> 00:19:15.920]  好像美國的總統一樣
[00:19:15.920 --> 00:19:18.960]  當他宣誓的時候他要保證什麼?
[00:19:18.960 --> 00:19:22.880]  他要保證他很忠實地
[00:19:22.880 --> 00:19:25.760]  來執行做美國總統的任務
[00:19:25.760 --> 00:19:27.440]  要保護憲法
[00:19:27.440 --> 00:19:30.640]  這是他宣誓的時候要保證的
[00:19:30.640 --> 00:19:32.720]  成為以色列人的王
[00:19:32.720 --> 00:19:36.160]  其實當然他也有東西他需要保證
[00:19:36.160 --> 00:19:39.360]  《士斯記》的九章六節完全沒有說到
[00:19:39.360 --> 00:19:40.560]  但我們可以從
[00:19:40.560 --> 00:19:43.280]  《撒姆爾夏》的五章一至二節
[00:19:43.280 --> 00:19:48.080]  說到拜位登基的時候有什麼保證
[00:19:48.080 --> 00:19:49.680]  經文說
[00:19:49.680 --> 00:19:53.760]  以色列眾支派來到希伯倫見拜位說
[00:19:53.760 --> 00:19:55.840]  我們原是你的骨肉
[00:19:55.840 --> 00:19:58.720]  從前蘇羅作我們王的時候
[00:19:58.720 --> 00:20:01.520]  率領以色列人出入的是你
[00:20:01.520 --> 00:20:03.920]  耶護華也曾應許你說
[00:20:03.920 --> 00:20:07.040]  你必務養我的民以色列
[00:20:07.040 --> 00:20:08.800]  作以色列的君
[00:20:08.800 --> 00:20:12.000]  有沒有看到這裡其實有兩點
[00:20:12.000 --> 00:20:15.040]  第一就是要率領以色列人
[00:20:15.040 --> 00:20:17.760]  第二就是要牧羊
[00:20:17.760 --> 00:20:20.880]  雖然經文沒有說到
[00:20:20.880 --> 00:20:22.880]  阿彼米納登基的時候
[00:20:22.880 --> 00:20:25.440]  有沒有答應這些事情
[00:20:25.440 --> 00:20:28.240]  但我相信就算他有答應的話
