
[00:00:00.000 --> 00:00:06.000]  最大的冤假錯案
[00:02:08.000 --> 00:02:13.000]  是拿到數碼廣播的牌照
[00:02:13.000 --> 00:02:17.000]  而曾蔭權是有參與這個決策的
[00:02:17.000 --> 00:02:24.000]  所以作為受利益的證據說他是貪污
[00:02:24.000 --> 00:02:26.000]  這是第一項罪
[00:02:26.000 --> 00:02:28.000]  第二項罪說他濫用職權
[00:02:28.000 --> 00:02:36.000]  因為負責裝修工程的建築設計師何周禮
[00:02:36.000 --> 00:02:40.000]  何周禮是受僱於王楚標的
[00:02:40.000 --> 00:02:46.000]  何周禮跟曾蔭權曾經見過14次面
[00:02:46.000 --> 00:02:52.000]  而且之後他獲選了一個榮譽的勳章
[00:02:52.000 --> 00:02:56.000]  這個榮譽的勳章是由曾蔭權頒發的
[00:02:56.000 --> 00:03:00.000]  主動官覺得這兩件事他都沒有申報
[00:03:00.000 --> 00:03:05.000]  隱瞞這個關係,隱瞞事實,是明知故犯
[00:03:05.000 --> 00:03:08.000]  所以控告曾蔭權兩項罪
[00:03:08.000 --> 00:03:12.000]  第一,貪污,第二,濫用職權
[00:03:12.000 --> 00:03:18.000]  在原審的法官裡面引導這個陪審員的時候
[00:03:18.000 --> 00:03:22.000]  結果陪審員商議第一項罪不成立
[00:03:22.000 --> 00:03:27.000]  說曾蔭權沒有賄賂過任何東西,沒有收到錢
[00:03:27.000 --> 00:03:31.000]  他租屋要付錢,這是天經地義的事
[00:03:31.000 --> 00:03:34.000]  所以第一項貪污的罪就是不成立
[00:03:34.000 --> 00:03:37.000]  第二項罪說他成立
[00:03:37.000 --> 00:03:40.000]  濫用他自己作為特首的職權
[00:03:40.000 --> 00:03:47.000]  租了這間屋,並且由這個人幫他裝修
[00:03:47.000 --> 00:03:52.000]  他也跟著給這個裝修的人一個分銜
[00:03:52.000 --> 00:03:57.000]  給黃楚標一個牌照
[00:03:57.000 --> 00:04:02.000]  利用他的職權達到他自己的目的
[00:04:02.000 --> 00:04:05.000]  這項罪陪審員說他成立
[00:04:05.000 --> 00:04:09.000]  結果一開始就說判他坐兩年牢
[00:04:09.000 --> 00:04:13.000]  後來上訴庭就將他減到12個月牢
[00:04:13.000 --> 00:04:18.000]  直到2019年初的時候,他就刑滿出獄
[00:04:18.000 --> 00:04:22.000]  當時曾蔭權是不服調戲不順
[00:04:22.000 --> 00:04:25.000]  就上訴終審法院
[00:04:25.000 --> 00:04:31.000]  終審法院在最近決定說原審法官出錯了
[00:04:31.000 --> 00:04:34.000]  判錯了這個罪,是一個冤案
[00:04:34.000 --> 00:04:39.000]  立即釋放了,說他沒有罪
[00:04:39.000 --> 00:04:42.000]  情況就是這樣
[00:04:42.000 --> 00:04:47.000]  我們來看看這個案子
[00:04:47.000 --> 00:04:51.000]  首先來看看這個案子究竟是什麼案子
[00:04:51.000 --> 00:04:53.000]  為什麼說是一個冤案
[00:04:53.000 --> 00:04:56.000]  很簡單,就算我們不是讀法律的人
[00:04:56.000 --> 00:04:59.000]  一聽就已經知道了
[00:04:59.000 --> 00:05:02.000]  第一條罪是貪污罪
[00:05:02.000 --> 00:05:06.000]  第二條罪是濫用職權的罪
[00:05:06.000 --> 00:05:08.000]  第一條罪說他是貪污
[00:05:08.000 --> 00:05:13.000]  就是因為他租這間屋子
[00:05:13.000 --> 00:05:17.000]  雖然他的租金是有80萬
[00:05:17.000 --> 00:05:20.000]  但是比較市值是低一點
[00:05:20.000 --> 00:05:22.000]  再加上是一間裝修
[00:05:22.000 --> 00:05:25.000]  所以就控告他是一個貪污
[00:05:25.000 --> 00:05:30.000]  但是原審法庭就覺得
[00:05:30.000 --> 00:05:33.000]  原審法庭都發現這個不是罪
[00:05:33.000 --> 00:05:36.000]  他沒有受過,一毫子都沒有受過
[00:05:36.000 --> 00:05:39.000]  你租屋,當然知道要租屋
[00:05:39.000 --> 00:05:42.000]  有時候說,我給你便宜一點租
[00:05:42.000 --> 00:05:45.000]  這樣就不是一個貪污
[00:05:45.000 --> 00:05:48.000]  所以陪審員就覺得這個不是罪
[00:05:48.000 --> 00:05:52.000]  所以貪污罪是不成
[00:05:52.000 --> 00:05:56.000]  終審法院就說既然這個不是貪污罪
[00:05:56.000 --> 00:06:00.000]  何會有濫用職權呢?
[00:06:00.000 --> 00:06:06.000]  原審法官判錯刑
[00:06:06.000 --> 00:06:10.000]  因為他引導陪審員
[00:06:10.000 --> 00:06:14.000]  是一個極之錯誤的陪審員
[00:06:14.000 --> 00:06:17.000]  因為他應該要跟陪審員說
[00:06:17.000 --> 00:06:21.000]  如果第一條罪和第二條罪有什麼關係
[00:06:21.000 --> 00:06:24.000]  如果第一條罪告不入的時候
[00:06:24.000 --> 00:06:26.000]  你很難告入第二條罪
[00:06:26.000 --> 00:06:28.000]  譬如我舉一個很簡單的例子
[00:06:28.000 --> 00:06:32.000]  有人告你偷錢
[00:06:32.000 --> 00:06:38.000]  然後利用你
[00:06:38.000 --> 00:06:42.000]  我借一條鑰匙給你進屋去拿錢
[00:06:42.000 --> 00:06:44.000]  既然我沒有偷錢
[00:06:44.000 --> 00:06:47.000]  你就不可以說我拿一條鑰匙進屋
[00:06:47.000 --> 00:06:49.000]  兩者是相關
[00:06:49.000 --> 00:06:51.000]  如果我真的偷了錢
[00:06:51.000 --> 00:06:53.000]  你進屋便是有罪
[00:06:53.000 --> 00:06:55.000]  但如果沒有偷你錢
[00:06:55.000 --> 00:06:57.000]  那你進屋便是沒有罪
[00:06:57.000 --> 00:07:03.000]  所以終審法庭就在判案裡面說
[00:07:03.000 --> 00:07:06.000]  如果第一條罪告不入的時候
[00:07:06.000 --> 00:07:10.000]  第二條罪都應該很有關係
[00:07:10.000 --> 00:07:14.000]  但原審法庭沒有把這個關係
[00:07:14.000 --> 00:07:18.000]  說給陪審員聽
[00:07:18.000 --> 00:07:21.000]  以致陪審員是創判有罪
[00:07:21.000 --> 00:07:24.000]  一個很簡單的個案
[00:07:24.000 --> 00:07:26.000]  但是呢
[00:07:26.000 --> 00:07:31.000]  曾蔭權就坐了差不多一整年的牢
[00:07:31.000 --> 00:07:34.000]  表面上看來
[00:07:34.000 --> 00:07:37.000]  曾蔭權是蒙冤坐牢
[00:07:37.000 --> 00:07:39.000]  有很多人說他不值
[00:07:39.000 --> 00:07:41.000]  真的不值
[00:07:41.000 --> 00:07:42.000]  但是呢
[00:07:42.000 --> 00:07:45.000]  那個吊詭的地方就在這裡
[00:07:45.000 --> 00:07:49.000]  當有人問曾蔭權
[00:07:49.000 --> 00:07:55.000]  你現在覺得被判罪已經沒有罪了
[00:07:55.000 --> 00:07:56.000]  你覺得怎樣
[00:07:56.000 --> 00:07:58.000]  曾蔭權就說
[00:07:58.000 --> 00:08:01.000]  當然我很感恩、很開心
[00:08:01.000 --> 00:08:03.000]  然後有人就會問他
[00:08:03.000 --> 00:08:05.000]  你一個仙都收不到
[00:08:05.000 --> 00:08:07.000]  就被人說貪污
[00:08:07.000 --> 00:08:09.000]  梁振英收了七千萬
[00:08:09.000 --> 00:08:10.000]  就不會被人說貪污
[00:08:10.000 --> 00:08:14.000]  那你的戲順不順啊
[00:08:14.000 --> 00:08:17.000]  曾蔭權就說了一句話
[00:08:17.000 --> 00:08:19.000]  曾蔭權說
[00:08:19.000 --> 00:08:23.000]  我的憤怒、我的積怨
[00:08:23.000 --> 00:08:25.000]  我已經在監獄裏面
[00:08:25.000 --> 00:08:27.000]  想得清清楚楚
[00:08:27.000 --> 00:08:29.000]  一筆勾銷
[00:08:29.000 --> 00:08:32.000]  我現在心裏面各種的平靜
[00:08:32.000 --> 00:08:38.000]  不想再挑起有任何一些怨恨在裏面
[00:08:38.000 --> 00:08:42.000]  原來曾蔭權是一個什麼人來的
[00:08:42.000 --> 00:08:47.000]  曾蔭權是一個出身在貧窮的家庭
[00:08:47.000 --> 00:08:48.000]  他讀書
[00:08:48.000 --> 00:08:52.000]  入香港很出名的中學讀書的華人中學
[00:08:52.000 --> 00:08:54.000]  但他沒有入大學
[00:08:54.000 --> 00:08:57.000]  他就入了政府裏面做政務官
[00:08:57.000 --> 00:08:59.000]  一路扶搖直上一路上去
[00:08:59.000 --> 00:09:02.000]  做到他香港最高的位置
[00:09:02.000 --> 00:09:04.000]  差不多是特首
[00:09:04.000 --> 00:09:08.000]  總督的最高位置
[00:09:08.000 --> 00:09:11.000]  他是一個貪小便宜
[00:09:11.000 --> 00:09:13.000]  是一個很高傲
[00:09:13.000 --> 00:09:15.000]  覺得自己一路爬上去
[00:09:15.000 --> 00:09:17.000]  有這樣的成就
[00:09:17.000 --> 00:09:19.000]  是一個很了不起的人
[00:09:19.000 --> 00:09:22.000]  所以跟曾蔭權接觸的人都覺得
[00:09:22.000 --> 00:09:25.000]  他是一個很貪小便宜的人
[00:09:25.000 --> 00:09:28.000]  一個很高傲的人
[00:09:28.000 --> 00:09:31.000]  但是這次坐牢
[00:09:31.000 --> 00:09:33.000]  將他從最高的位置
[00:09:33.000 --> 00:09:36.000]  一聲跌到最低的位置裏面
[00:09:36.000 --> 00:09:39.000]  他在監獄裏面很多的掙扎
[00:09:39.000 --> 00:09:41.000]  他自己說
[00:09:41.000 --> 00:09:43.000]  他最近有一次去一個天主教堂
[00:09:43.000 --> 00:09:45.000]  他自己做見證
[00:09:45.000 --> 00:09:47.000]  他說在監獄裏面
[00:09:47.000 --> 00:09:49.000]  我能夠去做
[00:09:49.000 --> 00:09:51.000]  就是看聖經
[00:09:51.000 --> 00:09:53.000]  祈禱
[00:09:53.000 --> 00:09:56.000]  是靠著耶穌基督
[00:09:56.000 --> 00:09:59.000]  去改變了我的心態
[00:09:59.000 --> 00:10:02.000]  我這個坐牢
[00:10:02.000 --> 00:10:06.000]  看來是好像罪不幸的冤獄
[00:10:06.000 --> 00:10:08.000]  想不到是我人生裏面
[00:10:08.000 --> 00:10:10.000]  最寶貴的禮物
[00:10:10.000 --> 00:10:15.000]  我說我是一個吊詭
[00:10:15.000 --> 00:10:18.000]  每一件事情發生在我們身上的時候
[00:10:18.000 --> 00:10:20.000]  你有兩種不同的看法
[00:10:20.000 --> 00:10:22.000]  有很多人
[00:10:22.000 --> 00:10:24.000]  我被冤枉坐牢
[00:10:24.000 --> 00:10:26.000]  可能會很憤怒
[00:10:26.000 --> 00:10:28.000]  很生氣
[00:10:28.000 --> 00:10:30.000]  很不開心
[00:10:30.000 --> 00:10:32.000]  要報復
[00:10:32.000 --> 00:10:34.000]  那他一輩子
[00:10:34.000 --> 00:10:37.000]  就給這些報復的心態
[00:10:37.000 --> 00:10:39.000]  憤怒的情緒
[00:10:39.000 --> 00:10:41.000]  一直支配著他
[00:10:41.000 --> 00:10:45.000]  他以後一生都成為了他自己的奴隸
[00:10:45.000 --> 00:10:47.000]  但有些人
[00:10:47.000 --> 00:10:49.000]  他看到
[00:10:49.000 --> 00:10:53.000]  他覺得從另一個角度去看這些所謂的不幸
[00:10:53.000 --> 00:10:55.000]  他反而得到釋放
[00:10:55.000 --> 00:10:59.000]  一個很出名的精神科醫生
[00:10:59.000 --> 00:11:01.000]  Victor Franco
[00:11:01.000 --> 00:11:03.000]  他是一個猶太人
[00:11:03.000 --> 00:11:07.000]  被希特拉納粹黨抓到集中營裏面
[00:11:07.000 --> 00:11:10.000]  親眼看到他父母怎樣被處死
[00:11:10.000 --> 00:11:12.000]  他太太怎樣被處死
[00:11:12.000 --> 00:11:14.000]  自己的結婚戒指被人拿走
[00:11:14.000 --> 00:11:16.000]  頭被人剃光
[00:11:16.000 --> 00:11:18.000]  被人侮辱
[00:11:18.000 --> 00:11:20.000]  在他最痛苦最憤怒的時候
[00:11:20.000 --> 00:11:23.000]  在監獄裏面突然間想到一件事
[00:11:23.000 --> 00:11:26.000]  納粹人可以拿走我很多東西
[00:11:26.000 --> 00:11:28.000]  德國人可以
[00:11:28.000 --> 00:11:30.000]  剝削我很多東西
[00:11:30.000 --> 00:11:34.000]  拿走我太太、爸爸、媽媽、尊嚴
[00:11:34.000 --> 00:11:37.000]  但有一件事他永遠拿不到的
[00:11:37.000 --> 00:11:39.000]  他拿不到我
[00:11:39.000 --> 00:11:41.000]  我心裏面的抉擇
[00:11:41.000 --> 00:11:43.000]  我決定
[00:11:43.000 --> 00:11:46.000]  我可以決定一輩子的想報復
[00:11:46.000 --> 00:11:50.000]  我也可以決定去寬恕他
[00:11:50.000 --> 00:11:52.000]  我可以決定我
[00:11:52.000 --> 00:11:54.000]  人生裏面
[00:11:54.000 --> 00:11:56.000]  極之痛苦
[00:11:56.000 --> 00:11:58.000]  極之不幸
[00:11:58.000 --> 00:12:02.000]  我亦都可以決定
[00:12:02.000 --> 00:12:05.000]  我不再自裂
[00:12:05.000 --> 00:12:08.000]  可能在最痛苦裏面
[00:12:08.000 --> 00:12:11.000]  是叫我更加成長
[00:12:11.000 --> 00:12:13.000]  是改變我
[00:12:13.000 --> 00:12:15.000]  這個決定
[00:12:15.000 --> 00:12:18.000]  就改變了你怎樣看待
[00:12:18.000 --> 00:12:20.000]  在人生裏面
[00:12:20.000 --> 00:12:22.000]  一定有很多不幸
[00:12:22.000 --> 00:12:24.000]  一定有很多冤案
[00:12:24.000 --> 00:12:26.000]  一定有很多被人糟蹋
[00:12:26.000 --> 00:12:28.000]  有很多事令你很不開心
[00:12:28.000 --> 00:12:30.000]  可能是被你老闆糟蹋
[00:12:30.000 --> 00:12:32.000]  或者是被政府
[00:12:32.000 --> 00:12:34.000]  或者是被一定有
[00:12:34.000 --> 00:12:36.000]  每個人都有很多不同的經歷
[00:12:36.000 --> 00:12:38.000]  為甚麼有些人經歷這些時候
[00:12:38.000 --> 00:12:40.000]  他就好像一輩子都掉下去
[00:12:40.000 --> 00:12:44.000]  在心軟裏面變成一個不像人的人
[00:12:44.000 --> 00:12:46.000]  亦都有很多人
[00:12:46.000 --> 00:12:48.000]  在這些經歷裏面脫胎換骨
[00:12:48.000 --> 00:12:50.000]  變成另外一個人
[00:12:50.000 --> 00:12:53.000]  就好像Rick Franco醫生說的
[00:12:53.000 --> 00:12:55.000]  你看你怎樣看法
[00:12:55.000 --> 00:12:57.000]  你怎樣去選擇
[00:12:57.000 --> 00:13:00.000]  你可以選擇去憤怒
[00:13:00.000 --> 00:13:05.000]  你都可以選擇去歡暑
[00:13:05.000 --> 00:13:07.000]  曾蔭權的案件
[00:13:07.000 --> 00:13:09.000]  就讓我們看到一個很吊詭性
[00:13:09.000 --> 00:13:11.000]  沒錯,這是一個冤獄
[00:13:11.000 --> 00:13:13.000]  一般人會覺得這個很不值
[00:13:13.000 --> 00:13:15.000]  說他不值
[00:13:15.000 --> 00:13:17.000]  但他從另外一個角度
[00:13:17.000 --> 00:13:19.000]  積了他的信仰
[00:13:19.000 --> 00:13:20.000]  積了耶穌基督
[00:13:20.000 --> 00:13:22.000]  他有不同的看法
[00:13:22.000 --> 00:13:23.000]  令他變成另外一個
[00:13:23.000 --> 00:13:28.000]  完全不同的人出來一樣
[00:13:28.000 --> 00:13:30.000]  事實上
[00:13:30.000 --> 00:13:33.000]  在這個世界裏面有很多的冤案
[00:13:33.000 --> 00:13:36.000]  在這個世界裏面有很多不公平的事情
[00:13:36.000 --> 00:13:38.000]  明明不是你的錯
[00:13:38.000 --> 00:13:41.000]  可能你要承受很多不好的效果
[00:13:41.000 --> 00:13:44.000]  明明是你自己沒有做了任何傷害人
[00:13:44.000 --> 00:13:46.000]  但你可以被冤枉
[00:13:46.000 --> 00:13:51.000]  在這種情況下你怎樣
[00:13:51.000 --> 00:13:54.000]  你會說,偶然而已
[00:13:54.000 --> 00:13:56.000]  今天不會這樣
[00:13:56.000 --> 00:13:58.000]  誰敢說呢
[00:13:58.000 --> 00:14:00.000]  今天在中國,甚至在美國
[00:14:00.000 --> 00:14:02.000]  一樣有很多冤枉錯案
[00:14:02.000 --> 00:14:06.000]  多少人被陷害
[00:14:06.000 --> 00:14:11.000]  有多少人被冤枉
[00:14:11.000 --> 00:14:14.000]  很多
[00:14:14.000 --> 00:14:17.000]  80年
[00:14:17.000 --> 00:14:19.000]  當胡耀邦上場的時候
[00:14:19.000 --> 00:14:21.000]  第一件事要做的
[00:14:21.000 --> 00:14:23.000]  就是把他以往中國歷史那些
[00:14:23.000 --> 00:14:25.000]  是被人冤枉而死的人
[00:14:25.000 --> 00:14:27.000]  是平反
[00:14:27.000 --> 00:14:29.000]  你知道平反了有多少人嗎
[00:14:29.000 --> 00:14:34.000]  難以數的數目大到
[00:14:34.000 --> 00:14:36.000]  由最早的胡峰案
[00:14:36.000 --> 00:14:37.000]  如果你讀歷史的時候
[00:14:37.000 --> 00:14:40.000]  你知道胡峰最大的集團案
[00:14:40.000 --> 00:14:41.000]  胡峰被抓的時候
[00:14:41.000 --> 00:14:43.000]  他是一個左翼的作家
[00:14:43.000 --> 00:14:45.000]  被抓了六年沒有審
[00:14:45.000 --> 00:14:47.000]  然後才出來審
[00:14:47.000 --> 00:14:49.000]  審的時候判14年監
[00:14:49.000 --> 00:14:50.000]  他還要出獄
[00:14:50.000 --> 00:14:52.000]  出獄說我現在準備出獄
[00:14:52.000 --> 00:14:54.000]  然後我要再審
[00:14:54.000 --> 00:14:56.000]  判終身的監禁
[00:14:56.000 --> 00:14:59.000]  你想想這些是一些冤枉錯案
[00:14:59.000 --> 00:15:01.000]  今天仍然有很多上訪的
[00:15:01.000 --> 00:15:05.000]  中國裏面有很多毒奶粉的人
[00:15:05.000 --> 00:15:07.000]  毒奶粉的公司沒有坐牢
[00:15:07.000 --> 00:15:10.000]  上訪的家長要抓去坐牢
[00:15:10.000 --> 00:15:11.000]  有時候你會發覺
[00:15:11.000 --> 00:15:13.000]  為什麼會這樣
[00:15:13.000 --> 00:15:15.000]  其實不單只是一個司法制度
[00:15:15.000 --> 00:15:17.000]  今天在美國社會裏面
[00:15:17.000 --> 00:15:18.000]  一樣有很多這些
[00:15:18.000 --> 00:15:20.000]  所謂冤枉的錯案出現
[00:15:20.000 --> 00:15:23.000]  問題就是今天在人生裏面
[00:15:23.000 --> 00:15:26.000]  如果你說這個世界要完全的公平
[00:15:26.000 --> 00:15:28.000]  我想上天堂可能會有
[00:15:28.000 --> 00:15:31.000]  今天還在一個黑暗掌權的世界裏面
[00:15:31.000 --> 00:15:35.000]  我們發覺真的很多時候
[00:15:35.000 --> 00:15:38.000]  你會遇到一些不公平的對待的時候
[00:15:38.000 --> 00:15:41.000]  你怎麼辦
[00:15:41.000 --> 00:15:45.000]  曾蔭權為什麼可以有這樣的看法
[00:15:45.000 --> 00:15:47.000]  因為這個信仰改變了
[00:15:47.000 --> 00:15:49.000]  這個信仰信任什麼
[00:15:49.000 --> 00:15:51.000]  信仰耶穌基督
[00:15:51.000 --> 00:15:54.000]  是耶穌基督經歷過這些冤枉錯案
[00:15:54.000 --> 00:15:56.000]  是一個最大的冤枉錯案
[00:15:56.000 --> 00:15:58.000]  是因為耶穌基督的榜樣
[00:15:58.000 --> 00:16:01.000]  是因為耶穌基督對這個不平的對待的時候
[00:16:01.000 --> 00:16:04.000]  怎麼看法是改變了他的生命
[00:16:04.000 --> 00:16:06.000]  是耶穌基督受過這個痛苦
[00:16:06.000 --> 00:16:09.000]  救贖了我們一個完全不同的看法
[00:16:09.000 --> 00:16:11.000]  今天我們看看在聖經裏面
[00:16:11.000 --> 00:16:13.000]  耶穌基督如何受審的時候
[00:16:13.000 --> 00:16:14.000]  你會看到
[00:16:14.000 --> 00:16:16.000]  一方面你看到人的黑暗
[00:16:16.000 --> 00:16:17.000]  人的自私
[00:16:17.000 --> 00:16:19.000]  但另一方面你看到耶穌基督
[00:16:19.000 --> 00:16:22.000]  是如何去愛一班的人
[00:16:22.000 --> 00:16:23.000]  你和我
[00:16:23.000 --> 00:16:27.000]  首先我們看看耶穌基督被審的過程裏面
[00:16:27.000 --> 00:16:30.000]  路加坊很詳細地告訴你
[00:16:30.000 --> 00:16:32.000]  最低限度有三審
[00:16:32.000 --> 00:16:33.000]  第一審
[00:16:33.000 --> 00:16:34.000]  第二審
[00:16:34.000 --> 00:16:35.000]  第三審
[00:16:35.000 --> 00:16:36.000]  第三審
[00:16:36.000 --> 00:16:39.000]  第一個審是祭司長阿娜審問
[00:16:39.000 --> 00:16:41.000]  第二審是猶太公會的審問
[00:16:41.000 --> 00:16:44.000]  第三審是比拉多和希律的審問
[00:16:44.000 --> 00:16:46.000]  首先我們看看第一審
[00:16:46.000 --> 00:16:48.000]  如何經過第一審
[00:16:48.000 --> 00:16:51.000]  第一審是祭司長阿蘭的審問
[00:16:51.000 --> 00:16:52.000]  奇怪
[00:16:52.000 --> 00:16:55.000]  在路加坊裏面沒有記載這件事
[00:16:55.000 --> 00:16:57.000]  路加坊沒有記載
[00:16:57.000 --> 00:16:59.000]  他如何被阿娜審問
[00:16:59.000 --> 00:17:02.000]  但約翰福音第十八章十二至十四章
[00:17:02.000 --> 00:17:03.000]  詳細記載
[00:17:03.000 --> 00:17:07.000]  第一個審問的就是祭司長阿娜
[00:17:07.000 --> 00:17:11.000]  但路加坊有沒有記載到阿娜的兵手下
[00:17:11.000 --> 00:17:14.000]  玩耶穌捉弄他
[00:17:14.000 --> 00:17:17.000]  然後綁著眼睛打他
[00:17:17.000 --> 00:17:18.000]  你猜誰打我
[00:17:18.000 --> 00:17:20.000]  誰打你
[00:17:20.000 --> 00:17:23.000]  當作是一個用人的痛苦
[00:17:23.000 --> 00:17:28.000]  用人的不幸作為一種笑柄
[00:17:28.000 --> 00:17:29.000]  一個笑話
[00:17:29.000 --> 00:17:30.000]  一個遊戲來玩
[00:17:30.000 --> 00:17:33.000]  這是人類最殘忍的一件事
[00:17:33.000 --> 00:17:35.000]  動物好像捉弄到老鼠
[00:17:35.000 --> 00:17:36.000]  不是立刻殺死牠
[00:17:36.000 --> 00:17:38.000]  要玩到牠盡才能吃
[00:17:38.000 --> 00:17:42.000]  這是一個很殘忍的事情
[00:17:42.000 --> 00:17:44.000]  阿娜的審訊
[00:17:44.000 --> 00:17:47.000]  在約翰福音裏面詳細告訴你
[00:17:47.000 --> 00:17:49.000]  但我們要明白一下歷史背景
[00:17:49.000 --> 00:17:50.000]  你就會知道
[00:17:50.000 --> 00:17:54.000]  這個為何是一個極大的冤枉錯案
[00:17:54.000 --> 00:17:56.000]  阿娜是誰
[00:17:56.000 --> 00:18:00.000]  歷史和聖經告訴你
[00:18:00.000 --> 00:18:03.000]  阿娜就是當時的祭司長
[00:18:03.000 --> 00:18:06.000]  根據猶太人的規矩
[00:18:06.000 --> 00:18:09.000]  甚麼人可以做到祭司
[00:18:09.000 --> 00:18:12.000]  一定要亞倫的後裔
[00:18:12.000 --> 00:18:14.000]  利美人才可以做到祭司
[00:18:14.000 --> 00:18:16.000]  猶太人分為十二支派
[00:18:16.000 --> 00:18:18.000]  其中一支派叫利美族
[00:18:18.000 --> 00:18:21.000]  利美人才有資格做祭司
[00:18:21.000 --> 00:18:23.000]  但阿娜不是一個利美人
[00:18:23.000 --> 00:18:26.000]  於是你會問,一個不是利美人
[00:18:26.000 --> 00:18:29.000]  為何他可以做到祭司長
[00:18:29.000 --> 00:18:31.000]  為何可以做到祭司長
[00:18:31.000 --> 00:18:33.000]  例如某人做了美國總統
[00:18:33.000 --> 00:18:34.000]  他也不是美國人
[00:18:34.000 --> 00:18:36.000]  為何他可以做到美國總統
[00:18:36.000 --> 00:18:37.000]  之如此類
[00:18:37.000 --> 00:18:41.000]  為何阿娜不是一個利美人
[00:18:41.000 --> 00:18:44.000]  竟然可以做到祭司長
[00:18:44.000 --> 00:18:46.000]  很簡單的問題
[00:18:46.000 --> 00:18:48.000]  錢的問題
[00:18:48.000 --> 00:18:52.000]  因為那時是很腐敗
[00:18:52.000 --> 00:18:53.000]  黑暗
[00:18:53.000 --> 00:18:56.000]  用錢買祭司的名字來做
[00:18:56.000 --> 00:18:59.000]  然後祭司一直升上去
[00:18:59.000 --> 00:19:00.000]  就做了祭司長
[00:19:00.000 --> 00:19:02.000]  如果再看歷史
[00:19:02.000 --> 00:19:04.000]  真的嚇你一跳
[00:19:04.000 --> 00:19:08.000]  在阿娜之後
[00:19:08.000 --> 00:19:12.000]  她三個兒子都做過祭司長
[00:19:12.000 --> 00:19:13.000]  她三個兒子做完之後
[00:19:13.000 --> 00:19:16.000]  就去女婿做祭司長
[00:19:16.000 --> 00:19:19.000]  這個女婿叫做戈亞法
[00:19:19.000 --> 00:19:22.000]  盧家鋒提到戈亞法當時是一個祭司長
[00:19:22.000 --> 00:19:24.000]  其實是他的女婿
[00:19:24.000 --> 00:19:26.000]  為何他的兒子
[00:19:26.000 --> 00:19:28.000]  第一個兒子、第二個兒子、第三個兒子
[00:19:28.000 --> 00:19:31.000]  和他的女婿去做這個祭司長
[00:19:31.000 --> 00:19:35.000]  原來所有東西都是他的傀儡
[00:19:35.000 --> 00:19:38.000]  全部是由阿娜控制的
[00:19:38.000 --> 00:19:41.000]  是用錢買到這個地位
[00:19:41.000 --> 00:19:43.000]  然後控制所有的東西
[00:19:43.000 --> 00:19:45.000]  會不會今天
[00:19:45.000 --> 00:19:46.000]  在這個社會裏面
[00:19:46.000 --> 00:19:48.000]  都是有這樣的情形出現
[00:19:48.000 --> 00:19:51.000]  會不會有很多的官
[00:19:51.000 --> 00:19:55.000]  你說不是,美國那些是選舉制度
[00:19:55.000 --> 00:19:59.000]  你沒有錢會不會選到呢
[00:19:59.000 --> 00:20:03.000]  會不會錢是其中一個很大的因素在裏面
[00:20:03.000 --> 00:20:08.000]  阿娜就是藉著錢去買了這個祭司長
[00:20:08.000 --> 00:20:11.000]  然後去操縱這個幾十年之久
[00:20:11.000 --> 00:20:14.000]  她的兒子、她的女婿
