
[00:00:00.000 --> 00:00:11.000]  詩篇是猶太人敬拜的祈禱文,公土書,
[00:03:18.000 --> 00:03:26.000]  詩篇這本書,不在大衛時候出現的,
[00:03:26.000 --> 00:03:29.000]  分不分得到?
[00:03:29.000 --> 00:03:33.000]  詩篇23篇是大衛寫的,OK,
[00:03:33.000 --> 00:03:37.000]  大衛在此時帶著聖殿唱詩班的,OK,
[00:03:37.000 --> 00:03:45.000]  但是整本詩篇150篇不可能是大衛的時候出現的,
[00:03:45.000 --> 00:03:52.000]  為什麼?因為137篇說猶太人在巴比倫河邊,
[00:03:52.000 --> 00:03:58.000]  大衛去旅遊,坐遊船去到友法拉底河,
[00:03:58.000 --> 00:04:03.000]  寫了詩篇137篇,沒有,大衛從來沒有出過門,
[00:04:03.000 --> 00:04:06.000]  去到那麼遙遠的地方旅行。
[00:04:06.000 --> 00:04:10.000]  你說他們150篇詩篇留空了一格,
[00:04:10.000 --> 00:04:18.000]  等後來的猶太人被擄回歸,才放回137首,不是,
[00:04:18.000 --> 00:04:26.000]  最清楚的情況就是,其實在他們回歸重建聖殿,
[00:04:26.000 --> 00:04:30.000]  才收集大衛的詩篇,
[00:04:30.000 --> 00:04:36.000]  150首在聖殿敬拜重建的過程當中,
[00:04:36.000 --> 00:04:41.000]  就成為他們的聖經經卷了。
[00:04:41.000 --> 00:04:47.000]  所以詩篇不是自己躲在家裡讀的,
[00:04:47.000 --> 00:04:52.000]  詩篇是在聖殿,從你一走上來,
[00:04:52.000 --> 00:04:57.000]  今天你來禮賢會堂,走一點斜路,
[00:04:57.000 --> 00:05:00.000]  如果你是以前的耶路撒冷聖殿,
[00:05:00.000 --> 00:05:03.000]  聖殿做在山上,很漂亮的,
[00:05:03.000 --> 00:05:08.000]  你一路上山的時候,你已經聽到利美人的詩班了,
[00:05:08.000 --> 00:05:11.000]  他們不是在崇拜的時候才唱的,
[00:05:11.000 --> 00:05:14.000]  五堂都沒有了,剛才那堂有的,
[00:05:14.000 --> 00:05:18.000]  他們是站在聖殿的門口唱的,
[00:05:18.000 --> 00:05:20.000]  唱什麼呢?
[00:05:20.000 --> 00:05:28.000]  他們說:「地和其中所充滿的世界和住在其間的都屬耶和華,
[00:05:28.000 --> 00:05:33.000]  他把地建立在水面上,安定在大水之上。」
[00:05:33.000 --> 00:05:37.000]  然後利美人當然沒有姐妹的,沒有女星的,
[00:05:37.000 --> 00:05:41.000]  現在英國那些Cambridge那些什麼choir,
[00:05:41.000 --> 00:05:46.000]  都是拿男生來唱女聲部的,boy's choir,
[00:05:46.000 --> 00:05:49.000]  所以利美人的boy's choir,
[00:05:49.000 --> 00:05:51.000]  就用soprano的聲音唱,
[00:05:51.000 --> 00:05:58.000]  「誰能登耶和華的山,誰能站在他的聖所。」
[00:05:58.000 --> 00:06:03.000]  Bass那班光頭的男人,利美人就回應了,
[00:06:03.000 --> 00:06:13.000]  「就是守潔心清,不向虛妄,起誓不為詭詐的人。」
[00:06:13.000 --> 00:06:16.000]  然後四部又一起合奏了,
[00:06:16.000 --> 00:06:23.000]  「這是尋求耶和華的族類,是尋求裡面的雅各。」
[00:06:23.000 --> 00:06:27.000]  然後上來敬拜的會眾就加入了,
[00:06:27.000 --> 00:06:31.000]  「忠誠們啊,你們要抬起頭來,永久的門戶,
[00:06:31.000 --> 00:06:37.000]  你們要把頭抬起,榮耀的王將要進來。」
[00:06:37.000 --> 00:06:42.000]  然後利美人又再問,「榮耀的王是誰呢?」
[00:06:42.000 --> 00:06:48.000]  「就是戰場上有力有能的耶和華。」
[00:06:48.000 --> 00:06:51.000]  「忠誠們啊,你們要抬起頭來。」
[00:06:51.000 --> 00:06:57.000]  重複,那個是副歌,我背不下去了,Jet lag。
[00:06:57.000 --> 00:07:00.000]  詩篇是這樣唱法的,
[00:07:00.000 --> 00:07:02.000]  所以十五篇也是這樣問開始,
[00:07:02.000 --> 00:07:09.000]  「耶和華啊,誰能寄居你們的帳幕,誰能住在你們的聖山?」
[00:07:09.000 --> 00:07:14.000]  哎呀,不夠地方住去耶路撒冷旅行,住進去聖殿,
[00:07:14.000 --> 00:07:18.000]  十五元一晚,又包了早餐,No!
[00:07:18.000 --> 00:07:21.000]  這裡問的是敬拜,
[00:07:21.000 --> 00:07:27.000]  「耶和華啊,請問,誰有資格來做祖堂崇拜?」
[00:07:27.000 --> 00:07:33.000]  「耶和華啊,請問,誰能由祖堂坐到五堂?」
[00:07:33.000 --> 00:07:36.000]  「誰能登耶和華的山?」
[00:07:36.000 --> 00:07:39.000]  「誰能住在你的聖山?」
[00:07:39.000 --> 00:07:42.000]  「誰能寄居你的帳幕?」
[00:07:42.000 --> 00:07:47.000]  是在說敬拜,是在說誰能來到神的面前?
[00:07:47.000 --> 00:07:51.000]  哇!下面讀的就很高要求了,
[00:07:51.000 --> 00:07:54.000]  剛才讀的時候,你有沒有打瞌睡?
[00:07:54.000 --> 00:07:57.000]  背不出了,十五篇,
[00:07:57.000 --> 00:08:01.000]  「行為正直,作事公義,心裡說實話,
[00:08:01.000 --> 00:08:06.000]  徹頭不要柴旁人,不要惡待朋友,不要毀旁倫理。」
[00:08:06.000 --> 00:08:09.000]  用回二十四篇,三句而已,
[00:08:09.000 --> 00:08:12.000]  「守潔心清。」
[00:08:12.000 --> 00:08:17.000]  哦,行,沒問題,進來禮賢會堂,先洗手,
[00:08:17.000 --> 00:08:21.000]  拿那些沙士時期用過的,
[00:08:21.000 --> 00:08:24.000]  用到現在的消毒火酒,
[00:08:24.000 --> 00:08:27.000]  現在自動的了,你走過,你沒有伸手,
[00:08:27.000 --> 00:08:30.000]  它都會噠一聲噠出來的,
[00:08:30.000 --> 00:08:33.000]  「守潔」沒問題,
[00:08:33.000 --> 00:08:36.000]  它不是說你的手有沒有細菌,
[00:08:36.000 --> 00:08:39.000]  它是說你做的事情有沒有罪惡,
[00:08:39.000 --> 00:08:47.000]  不單是手行事要「聖潔心清」,
[00:08:47.000 --> 00:08:53.000]  這樣就難了,心要純潔,
[00:08:53.000 --> 00:08:57.000]  人心被萬物詭詐壞到極處,
[00:08:57.000 --> 00:09:00.000]  誰能識透呢?
[00:09:00.000 --> 00:09:03.000]  來到耶和華,上帝的聖殿敬拜,
[00:09:03.000 --> 00:09:07.000]  不單要行得正,站得正,
[00:09:07.000 --> 00:09:13.000]  還要思想都要清潔,
[00:09:13.000 --> 00:09:17.000]  不向虛妄,
[00:09:17.000 --> 00:09:20.000]  虛妄是代表假神,
[00:09:20.000 --> 00:09:29.000]  代表耶和華上帝之外的任何倚靠的力量,
[00:09:29.000 --> 00:09:32.000]  作為神的兒女,
[00:09:32.000 --> 00:09:35.000]  我們不再有其他的神,
[00:09:35.000 --> 00:09:37.000]  我家裡沒有偶像的,
[00:09:37.000 --> 00:09:41.000]  不過聽到有人中了六合彩,
[00:09:41.000 --> 00:09:45.000]  二千多萬,心都動一動,
[00:09:45.000 --> 00:09:47.000]  這叫做向虛妄,
[00:09:47.000 --> 00:09:51.000]  因為馬門不可以和上帝一起,
[00:09:51.000 --> 00:09:53.000]  不向虛妄,
[00:09:53.000 --> 00:09:56.000]  不是說你不去黃界仙就行,
[00:09:56.000 --> 00:10:01.000]  不是說你不擺玉觀音在杯櫃裡,
[00:10:01.000 --> 00:10:03.000]  用磨沙玻璃遮住,
[00:10:03.000 --> 00:10:06.000]  牧師利眾前面擺一本聖經,
[00:10:06.000 --> 00:10:09.000]  不是說那些,是說你的心,
[00:10:09.000 --> 00:10:11.000]  有些事情發生的時候,
[00:10:11.000 --> 00:10:15.000]  要不要有肛金雨,
[00:10:15.000 --> 00:10:17.000]  我們的擺設,
[00:10:17.000 --> 00:10:19.000]  床是否壓住陣,
[00:10:19.000 --> 00:10:21.000]  不如移一移去,太太,
[00:10:21.000 --> 00:10:24.000]  很多這些,
[00:10:24.000 --> 00:10:28.000]  你的心對準上帝,
[00:10:28.000 --> 00:10:31.000]  不向虛妄,
[00:10:31.000 --> 00:10:35.000]  然後起誓不懷詭詐,
[00:10:35.000 --> 00:10:38.000]  這個講動機,
[00:10:38.000 --> 00:10:42.000]  我們想事情完全沒有詭詐,
[00:10:42.000 --> 00:10:44.000]  人的心,
[00:10:44.000 --> 00:10:46.000]  上帝監察,
[00:10:46.000 --> 00:10:48.000]  你說來到上帝面前,
[00:10:48.000 --> 00:10:50.000]  原來要求這麼高,
[00:10:50.000 --> 00:10:54.000]  牧師,我們教會一直沒有問這些問題,
[00:10:54.000 --> 00:10:57.000]  不如下星期開始,
[00:10:57.000 --> 00:11:01.000]  在下面擺個檔攤,
[00:11:01.000 --> 00:11:04.000]  擺張不是叫迎賓桌,
[00:11:04.000 --> 00:11:06.000]  那些師事招待,
[00:11:06.000 --> 00:11:08.000]  每人拿張問卷,
[00:11:08.000 --> 00:11:10.000]  三個問題,
[00:11:10.000 --> 00:11:12.000]  請問你,過去一個星期七天,
[00:11:12.000 --> 00:11:14.000]  是否守潔心清,
[00:11:14.000 --> 00:11:18.000]  就剔,是否,
[00:11:18.000 --> 00:11:22.000]  不知,不答都可以,
[00:11:22.000 --> 00:11:24.000]  是的,請答第二條,
[00:11:24.000 --> 00:11:26.000]  請問你過去一個星期,
[00:11:26.000 --> 00:11:29.000]  是否不向虛妄,
[00:11:29.000 --> 00:11:31.000]  是的,答第三條,
[00:11:31.000 --> 00:11:33.000]  請問你過去七天,
[00:11:33.000 --> 00:11:36.000]  是否喜誓不懷詭詐,
[00:11:36.000 --> 00:11:40.000]  是的,歡迎你,請入座,
[00:11:40.000 --> 00:11:45.000]  小聲說,上來一位,
[00:11:45.000 --> 00:11:47.000]  否呢?
[00:11:47.000 --> 00:11:48.000]  不是呢?
[00:11:48.000 --> 00:11:49.000]  不知呢?
[00:11:49.000 --> 00:11:51.000]  不答呢?
[00:11:51.000 --> 00:11:54.000]  下星期再來,
[00:11:54.000 --> 00:11:56.000]  下周請早,
[00:11:56.000 --> 00:11:58.000]  潛秘心靈,
[00:11:58.000 --> 00:12:00.000]  是否這樣?
[00:12:00.000 --> 00:12:02.000]  我們是否應該這樣敬拜?
[00:12:02.000 --> 00:12:04.000]  我們是讀聖經教的,
[00:12:04.000 --> 00:12:08.000]  不單二千年來教會主日崇拜,
[00:12:08.000 --> 00:12:10.000]  從來都沒有這樣做,
[00:12:10.000 --> 00:12:11.000]  你找到有教會歷史,
[00:12:11.000 --> 00:12:12.000]  有間教會這樣做,
[00:12:12.000 --> 00:12:13.000]  你告訴我,
[00:12:13.000 --> 00:12:15.000]  從來都沒有,
[00:12:15.000 --> 00:12:18.000]  不單教會沒有這樣做,
[00:12:18.000 --> 00:12:21.000]  猶太人都沒有這樣做,
[00:12:21.000 --> 00:12:22.000]  第一聖殿沒有這樣做,
[00:12:22.000 --> 00:12:24.000]  第二聖殿沒有這樣做,
[00:12:24.000 --> 00:12:27.000]  從來讀聖經的人都沒有這樣做,
[00:12:27.000 --> 00:12:30.000]  你說個個都盲的,
[00:12:30.000 --> 00:12:32.000]  不知道看到都不做,
[00:12:32.000 --> 00:12:34.000]  不是,
[00:12:34.000 --> 00:12:39.000]  這裡所說的不是這樣做,
[00:12:39.000 --> 00:12:42.000]  來到神的面前敬拜他的,
[00:12:42.000 --> 00:12:45.000]  不是先要填文件,
[00:12:45.000 --> 00:12:48.000]  招待派給你的那張是迎賓卡,
[00:12:48.000 --> 00:12:49.000]  填資料,
[00:12:49.000 --> 00:12:53.000]  等教會可以和你保持聯絡,
[00:12:53.000 --> 00:12:55.000]  如果你有需要代禱,
[00:12:55.000 --> 00:12:56.000]  見牧師,
[00:12:56.000 --> 00:12:58.000]  不用打電話來按一字按二字,
[00:12:58.000 --> 00:13:00.000]  教會找你,
[00:13:00.000 --> 00:13:02.000]  那個不是問卷,
[00:13:02.000 --> 00:13:04.000]  那個不是調查,
[00:13:04.000 --> 00:13:09.000]  或者來到崇拜是沒有任何條件,
[00:13:09.000 --> 00:13:14.000]  教會的門在崇拜一定打開,
[00:13:14.000 --> 00:13:17.000]  除非有些教會遲到太厲害,
[00:13:17.000 --> 00:13:19.000]  那就鎖門,
[00:13:19.000 --> 00:13:23.000]  不過鎖門都不代表不歡迎,
[00:13:23.000 --> 00:13:29.000]  所以崇拜很清楚,
[00:13:29.000 --> 00:13:32.000]  任何人都可以來,
[00:13:32.000 --> 00:13:34.000]  你同意嗎?
[00:13:34.000 --> 00:13:39.000]  崇拜從來都沒有歧視任何人,
[00:13:39.000 --> 00:13:41.000]  沒有discrimination,
[00:13:41.000 --> 00:13:43.000]  沒有說你不可以來,
[00:13:43.000 --> 00:13:46.000]  你臭都可以來,
[00:13:46.000 --> 00:13:49.000]  你窮,
[00:13:49.000 --> 00:13:51.000]  穿衣服很笨,
[00:13:51.000 --> 00:13:53.000]  一坨東西,
[00:13:53.000 --> 00:13:55.000]  《雅各書》特別罵我們,
[00:13:55.000 --> 00:13:58.000]  你見到明星請上座,
[00:13:58.000 --> 00:13:59.000]  請簽名,
[00:13:59.000 --> 00:14:00.000]  你見到這個,
[00:14:00.000 --> 00:14:03.000]  請你赴堂聽廣播,
[00:14:03.000 --> 00:14:04.000]  不可以的,
[00:14:04.000 --> 00:14:07.000]  這樣是不信耶穌的意思,
[00:14:07.000 --> 00:14:09.000]  《雅各書》第二章第一節,
[00:14:09.000 --> 00:14:12.000]  沒有,從來都沒有,
[00:14:12.000 --> 00:14:17.000]  來敬拜上帝的人沒有條件,
[00:14:17.000 --> 00:14:20.000]  為什麼詩篇會問,
[00:14:20.000 --> 00:14:22.000]  誰能登耶和華的山,
[00:14:22.000 --> 00:14:25.000]  誰能站在他的聖所,
[00:14:25.000 --> 00:14:30.000]  耶和華是誰可以住在你的聖山,
[00:14:30.000 --> 00:14:32.000]  可以寄居在你的帳幕,
[00:14:32.000 --> 00:14:35.000]  為什麼要問這些問題呢?
[00:14:35.000 --> 00:14:37.000]  如果反正都沒有條件,
[00:14:37.000 --> 00:14:38.000]  刪了它,
[00:14:38.000 --> 00:14:40.000]  以後不要讀這些詩篇,
[00:14:40.000 --> 00:14:42.000]  免得誤導我們,
[00:14:42.000 --> 00:14:45.000]  嚇死我了,
[00:14:45.000 --> 00:14:47.000]  有意思的,
[00:14:47.000 --> 00:14:49.000]  祂不是條件,
[00:14:49.000 --> 00:14:50.000]  即是說,
[00:14:50.000 --> 00:14:52.000]  你進來敬拜,
[00:14:52.000 --> 00:14:54.000]  入門,
[00:14:54.000 --> 00:14:56.000]  不用看條件,
[00:14:56.000 --> 00:14:57.000]  但是,
[00:14:57.000 --> 00:15:00.000]  你進來敬拜的上帝,
[00:15:00.000 --> 00:15:01.000]  是真神,
[00:15:01.000 --> 00:15:03.000]  不是偶像,
[00:15:03.000 --> 00:15:05.000]  不是財神,
[00:15:05.000 --> 00:15:07.000]  你進來不只是借庫,
[00:15:07.000 --> 00:15:09.000]  求祂保佑,
[00:15:09.000 --> 00:15:11.000]  照你的要求,
[00:15:11.000 --> 00:15:13.000]  去聽你的祈禱,
[00:15:13.000 --> 00:15:15.000]  祂是上帝,
[00:15:15.000 --> 00:15:17.000]  你來敬拜祂,
[00:15:17.000 --> 00:15:18.000]  你知不知道,
[00:15:18.000 --> 00:15:23.000]  是祂要在你的生命當中,
[00:15:23.000 --> 00:15:25.000]  改變你?
[00:15:25.000 --> 00:15:27.000]  這裡所列出來的,
[00:15:27.000 --> 00:15:29.000]  不是條件,
[00:15:29.000 --> 00:15:31.000]  是目標,
[00:15:31.000 --> 00:15:34.000]  教會應該在門口貼張紙的,
[00:15:34.000 --> 00:15:38.000]  凡進此聖堂敬拜者,
[00:15:38.000 --> 00:15:40.000]  需要預備,
[00:15:40.000 --> 00:15:45.000]  上帝會動你的,
[00:15:45.000 --> 00:15:47.000]  你明白我的意思嗎?
[00:15:47.000 --> 00:15:50.000]  上帝會改變你的,
[00:15:50.000 --> 00:15:53.000]  你來到敬拜的上帝,
[00:15:53.000 --> 00:15:55.000]  你不可以翹起手,
[00:15:55.000 --> 00:15:57.000]  用身體語言告訴上帝,
[00:15:57.000 --> 00:15:59.000]  不要碰我了,
[00:15:59.000 --> 00:16:01.000]  我來已經很給你面子,
[00:16:01.000 --> 00:16:04.000]  我不走已經很給你面子,
[00:16:04.000 --> 00:16:06.000]  我坐在這裡已經很客氣,
[00:16:06.000 --> 00:16:08.000]  你不要用我河水不犯井水,
[00:16:08.000 --> 00:16:10.000]  敬而遠之,
[00:16:10.000 --> 00:16:11.000]  我們聖人都是這樣說,
[00:16:11.000 --> 00:16:12.000]  敬鬼神,
[00:16:12.000 --> 00:16:14.000]  不過遠他,
[00:16:14.000 --> 00:16:15.000]  不可以的,
[00:16:15.000 --> 00:16:17.000]  你來到上帝的面前,
[00:16:17.000 --> 00:16:19.000]  上帝就說,
[00:16:19.000 --> 00:16:21.000]  你來了,
[00:16:21.000 --> 00:16:24.000]  你就要守潔心清,
[00:16:24.000 --> 00:16:25.000]  我怎麼可以?
[00:16:25.000 --> 00:16:26.000]  沒有說要你可以,
[00:16:26.000 --> 00:16:27.000]  所以不是條件,
[00:16:27.000 --> 00:16:29.000]  不是問卷,
[00:16:29.000 --> 00:16:30.000]  我做,
[00:16:30.000 --> 00:16:33.000]  上帝說我改變你,
[00:16:33.000 --> 00:16:37.000]  明白為什麼我們要穿黑袍嗎?
[00:16:37.000 --> 00:16:38.000]  不明白的,
[00:16:38.000 --> 00:16:41.000]  很多傳統我們現在不明白的,
[00:16:41.000 --> 00:16:45.000]  黑色是代表罪人,
[00:16:45.000 --> 00:16:48.000]  這個在改革運動的時候,
[00:16:48.000 --> 00:16:51.000]  有句話叫Calvinistic Black,
[00:16:51.000 --> 00:16:54.000]  嘉爾文的傳統,
[00:16:54.000 --> 00:16:57.000]  他們的牧師全部是黑袍的,
[00:16:57.000 --> 00:16:59.000]  你試試去聖公會看看,
[00:16:59.000 --> 00:17:01.000]  他們很漂亮的,
[00:17:01.000 --> 00:17:06.000]  按著不同的季節換衣服,
[00:17:06.000 --> 00:17:07.000]  有紅色,
[00:17:07.000 --> 00:17:08.000]  有白色,
[00:17:08.000 --> 00:17:09.000]  有黑色,
[00:17:09.000 --> 00:17:10.000]  有紫色,
[00:17:10.000 --> 00:17:11.000]  有金色,
[00:17:11.000 --> 00:17:14.000]  還有幾種顏色,
[00:17:14.000 --> 00:17:17.000]  不同的原因,
[00:17:17.000 --> 00:17:21.000]  黑色代表我們每一個人,
[00:17:21.000 --> 00:17:24.000]  來到上帝面前敬拜,
[00:17:24.000 --> 00:17:27.000]  都是罪人,
[00:17:27.000 --> 00:17:28.000]  是嗎?
[00:17:28.000 --> 00:17:29.000]  耶穌說得好,
[00:17:29.000 --> 00:17:33.000]  過我來不是要召義人,
[00:17:33.000 --> 00:17:35.000]  看醫生的那群,
[00:17:35.000 --> 00:17:37.000]  全部都不是好人,
[00:17:37.000 --> 00:17:39.000]  都是有病的,
[00:17:39.000 --> 00:17:42.000]  所以小小病你去看醫生,
[00:17:42.000 --> 00:17:43.000]  你去完之後還大病,
[00:17:43.000 --> 00:17:44.000]  你知不知道?
[00:17:44.000 --> 00:17:46.000]  因為在那個診所後診,
[00:17:46.000 --> 00:17:50.000]  傳染得很快,
[00:17:50.000 --> 00:17:52.000]  耶穌說得對,
[00:17:52.000 --> 00:17:56.000]  來敬拜的人是罪人,
[00:17:56.000 --> 00:17:57.000]  你來,
[00:17:57.000 --> 00:17:58.000]  歡迎你來,
[00:17:58.000 --> 00:18:00.000]  耶穌從來沒有拒絕罪人,
[00:18:00.000 --> 00:18:02.000]  法利賽人拒絕罪人,
[00:18:02.000 --> 00:18:03.000]  不和他們吃飯,
[00:18:03.000 --> 00:18:07.000]  耶穌專門和罪人吃飯,
[00:18:07.000 --> 00:18:08.000]  是嗎?
[00:18:08.000 --> 00:18:12.000]  但是上帝耶穌基督,
[00:18:12.000 --> 00:18:16.000]  沒有縱容罪人,
[00:18:16.000 --> 00:18:17.000]  最出名的例子,
[00:18:17.000 --> 00:18:20.000]  一個行淫的婦人被捉拿,
[00:18:20.000 --> 00:18:22.000]  人們問耶穌,
[00:18:22.000 --> 00:18:23.000]  打不打死她?
[00:18:23.000 --> 00:18:25.000]  耶穌說,
[00:18:25.000 --> 00:18:27.000]  你誰沒有罪的就打,
[00:18:27.000 --> 00:18:29.000]  人們都走了,
[00:18:29.000 --> 00:18:30.000]  耶穌多好,
[00:18:30.000 --> 00:18:32.000]  多寬宏大量,
[00:18:32.000 --> 00:18:34.000]  耶穌不計較她的罪惡,
[00:18:34.000 --> 00:18:36.000]  耶穌憐憫她,愛她,
[00:18:36.000 --> 00:18:38.000]  我們也要這樣愛罪人,
[00:18:38.000 --> 00:18:39.000]  不,
[00:18:39.000 --> 00:18:40.000]  耶穌說,
[00:18:40.000 --> 00:18:42.000]  我不定你的罪,
[00:18:42.000 --> 00:18:45.000]  下面那句是什麼?
[00:18:45.000 --> 00:18:48.000]  你不要再犯罪,
[00:18:48.000 --> 00:18:51.000]  我們經常忘記了那句,
[00:18:51.000 --> 00:18:53.000]  耶穌歡迎你來,
[00:18:53.000 --> 00:18:55.000]  但是耶穌要改變你,
[00:18:55.000 --> 00:18:56.000]  上帝歡迎我們來,
[00:18:56.000 --> 00:19:00.000]  但是上帝要改變我們每一個人的生命,
[00:19:00.000 --> 00:19:02.000]  你多大年紀也好,
[00:19:02.000 --> 00:19:03.000]  你多小也好,
[00:19:03.000 --> 00:19:04.000]  都要改變,
[00:19:04.000 --> 00:19:05.000]  否則的話,
[00:19:05.000 --> 00:19:07.000]  你就不是來敬拜真神,
[00:19:07.000 --> 00:19:09.000]  你敬拜偶像,
[00:19:09.000 --> 00:19:10.000]  來敬拜真神,
[00:19:10.000 --> 00:19:12.000]  不是你拿祂的祝福,
[00:19:12.000 --> 00:19:13.000]  你要祂做什麼,
[00:19:13.000 --> 00:19:14.000]  祂就幫你,
[00:19:14.000 --> 00:19:15.000]  祂不靈的,
[00:19:15.000 --> 00:19:17.000]  我下個星期就不來,
[00:19:17.000 --> 00:19:20.000]  這個不是敬拜,
[00:19:20.000 --> 00:19:22.000]  你來敬拜真神,
[00:19:22.000 --> 00:19:26.000]  是祂在我們的身上,
[00:19:26.000 --> 00:19:28.000]  在我們的生命當中,
[00:19:28.000 --> 00:19:32.000]  改變我們,
[00:19:32.000 --> 00:19:34.000]  我的女兒十七歲,
[00:19:34.000 --> 00:19:35.000]  她有班朋友,
[00:19:35.000 --> 00:19:37.000]  小時候一起在教會長大,
[00:19:37.000 --> 00:19:39.000]  去年我回來,
[00:19:39.000 --> 00:19:40.000]  在我自己的教會講道,
[00:19:40.000 --> 00:19:42.000]  其中有一個她的好朋友,
[00:19:42.000 --> 00:19:44.000]  坐輪椅的一個女孩,
[00:19:44.000 --> 00:19:45.000]  她走來跟我說,
[00:19:45.000 --> 00:19:46.000]  司儀叔叔,
[00:19:46.000 --> 00:19:50.000]  我這次聽得明白你講道了,
[00:19:50.000 --> 00:19:52.000]  不簡單,
[00:19:52.000 --> 00:19:55.000]  以前坐在那裡聽不明白,
[00:19:55.000 --> 00:20:00.000]  上帝慢慢開她的心,
[00:20:00.000 --> 00:20:01.000]  是很辛苦的,
[00:20:01.000 --> 00:20:04.000]  你那個十三歲的坐在那裡聽一堂講道,
[00:20:04.000 --> 00:20:06.000]  她不踢倒前面的椅子,
[00:20:06.000 --> 00:20:08.000]  很給面子的,
[00:20:08.000 --> 00:20:11.000]  她能夠保持自己的身體,
[00:20:11.000 --> 00:20:15.000]  不動不動的,
[00:20:15.000 --> 00:20:17.000]  去到神學院也是,
[00:20:17.000 --> 00:20:18.000]  我以前有個同學,
[00:20:18.000 --> 00:20:21.000]  現在做了牧師十年了,
[00:20:21.000 --> 00:20:22.000]  他上課,
[00:20:22.000 --> 00:20:23.000]  由早上到晚,
[00:20:23.000 --> 00:20:25.000]  他中間一放小息,
[00:20:25.000 --> 00:20:27.000]  他要出去打球,
[00:20:27.000 --> 00:20:29.000]  我們這些靜修營要很安靜的,
[00:20:29.000 --> 00:20:31.000]  他出去踢球在長洲,
[00:20:31.000 --> 00:20:32.000]  我們罵他,
[00:20:32.000 --> 00:20:33.000]  弟兄,
[00:20:33.000 --> 00:20:34.000]  安靜,
[00:20:34.000 --> 00:20:36.000]  他說我就是想安靜,
[00:20:36.000 --> 00:20:38.000]  我踢完一身汗之後,
[00:20:38.000 --> 00:20:41.000]  我回來就安靜了,
[00:20:41.000 --> 00:20:43.000]  上帝要改變我們,
[00:20:43.000 --> 00:20:45.000]  慢慢來的,
[00:20:45.000 --> 00:20:47.000]  不是一次過的,
[00:20:47.000 --> 00:20:49.000]  今天你走進來,
[00:20:49.000 --> 00:20:50.000]  馬上收你,
[00:20:50.000 --> 00:20:53.000]  你以為孫悟空戴個金剛罩嗎?
[00:20:53.000 --> 00:20:54.000]  上帝不是這樣做事的,
[00:20:54.000 --> 00:20:56.000]  上帝每一次來,
[00:20:56.000 --> 00:20:58.000]  每一次都做一點,
[00:20:58.000 --> 00:21:01.000]  你的生命在上帝的手中,
[00:21:01.000 --> 00:21:02.000]  你每一次來,
[00:21:02.000 --> 00:21:03.000]  進來應該問一次,
