
[00:00:00.000 --> 00:00:05.120]  我今次和大家分享有兩堂的信息
[00:07:08.420 --> 00:07:09.860]  有時候人需要有智慧的心
[00:07:09.860 --> 00:07:10.860]  如何去做人
[00:07:10.860 --> 00:07:11.860]  如何去過日子
[00:07:11.860 --> 00:07:12.860]  因為時間是無情的
[00:07:12.860 --> 00:07:14.860]  你不可以浪費時間
[00:07:14.860 --> 00:07:15.860]  不可以浪費時間
[00:07:15.860 --> 00:07:18.500]  所以凡是一個人懂得數算日子
[00:07:18.500 --> 00:07:19.500]  意思是什麼呢
[00:07:19.500 --> 00:07:21.020]  我們明白
[00:07:21.020 --> 00:07:23.340]  原來過了日子不會回頭
[00:07:23.340 --> 00:07:25.340]  原來未到日子沒有把握的
[00:07:25.340 --> 00:07:27.340]  這樣我們懂得去珍惜
[00:07:27.340 --> 00:07:28.620]  懂得去善用
[00:07:28.620 --> 00:07:30.220]  不會隨便的
[00:07:30.220 --> 00:07:32.860]  這次我做了一個時間表
[00:07:32.860 --> 00:07:34.460]  早午晚三餐
[00:07:34.460 --> 00:07:36.460]  在哪裡和誰
[00:07:36.460 --> 00:07:37.460]  做什麼說什麼
[00:07:37.460 --> 00:07:38.860]  我自己也有計劃的
[00:07:38.860 --> 00:07:40.860]  當然我不是說什麼都要這樣
[00:07:40.860 --> 00:07:42.860]  但我們都要有計劃來做
[00:07:42.860 --> 00:07:44.860]  歲月無情
[00:07:44.860 --> 00:07:46.860]  因為歲月不饒人
[00:07:46.860 --> 00:07:49.860]  每一個人的人生都會有閒餘的一天
[00:07:49.860 --> 00:07:51.860]  在2018年
[00:07:51.860 --> 00:07:53.860]  中國有一齣電影
[00:07:53.860 --> 00:07:54.860]  叫做《我不是弱神》
[00:07:54.860 --> 00:07:56.860]  不知道有沒有人看過
[00:07:56.860 --> 00:07:59.860]  上映四天就破了13億的票房紀錄
[00:07:59.860 --> 00:08:02.860]  程勇就是裡面的男主角
[00:08:02.860 --> 00:08:04.860]  他賣印度神油
[00:08:04.860 --> 00:08:08.860]  還賣了格列韋的致癌仿製藥
[00:08:08.860 --> 00:08:10.860]  在裡面看
[00:08:10.860 --> 00:08:12.860]  有兩幕令我很深刻的印象
[00:08:12.860 --> 00:08:14.860]  裡面有一幕提到
[00:08:14.860 --> 00:08:17.860]  警察或者公安要抓程勇
[00:08:17.860 --> 00:08:19.860]  就是說不讓他買仿製藥
[00:08:19.860 --> 00:08:25.860]  有一群街坊就求警察公安不要抓他
[00:08:25.860 --> 00:08:28.860]  他說我們需要他給我們仿製藥
[00:08:28.860 --> 00:08:31.860]  因為我們買不起正式的藥
[00:08:31.860 --> 00:08:33.860]  所以請你不要抓他
[00:08:33.860 --> 00:08:35.860]  我們沒有藥吃
[00:08:35.860 --> 00:08:37.860]  公安說不理
[00:08:37.860 --> 00:08:39.860]  你們有病你們的事
[00:08:39.860 --> 00:08:41.860]  我要公事公辦
[00:08:41.860 --> 00:08:44.860]  有個老人家一個女士
[00:08:44.860 --> 00:08:46.860]  他就很生氣
[00:08:46.860 --> 00:08:48.860]  他說你不要抓了
[00:08:48.860 --> 00:08:50.860]  你有病你的事
[00:08:50.860 --> 00:08:51.860]  你以為你不會病嗎
[00:08:51.860 --> 00:08:53.860]  你都會病的
[00:08:53.860 --> 00:08:55.860]  每一個人都有機會的
[00:08:55.860 --> 00:08:57.860]  他說你給我們吧
[00:08:57.860 --> 00:09:00.860]  另一幕程勇有一群人幫他打工
[00:09:00.860 --> 00:09:02.860]  有個年輕人
[00:09:02.860 --> 00:09:04.860]  程勇就勸他
[00:09:04.860 --> 00:09:06.860]  叫他回去見父母
[00:09:06.860 --> 00:09:08.860]  他就死都不肯去
[00:09:08.860 --> 00:09:10.860]  在那裡走
[00:09:10.860 --> 00:09:12.860]  年輕人就回頭說
[00:09:12.860 --> 00:09:14.860]  他們當我死了
[00:09:14.860 --> 00:09:16.860]  程勇說你還沒死
[00:09:16.860 --> 00:09:18.860]  年輕人回頭說
[00:09:18.860 --> 00:09:20.860]  我還沒死我一定死
[00:09:20.860 --> 00:09:22.860]  人是真的會死的
[00:09:22.860 --> 00:09:24.860]  是沒有辦法的
[00:09:24.860 --> 00:09:26.860]  疫情期間我們都很擔心
[00:09:26.860 --> 00:09:28.860]  如果確診了怎麼辦呢
[00:09:28.860 --> 00:09:30.860]  怎麼辦呢
[00:09:30.860 --> 00:09:32.860]  所以我自己在去年2月
[00:09:32.860 --> 00:09:34.860]  是我最後一次在香港
[00:09:34.860 --> 00:09:36.860]  我回到多倫多
[00:09:36.860 --> 00:09:38.860]  我一直都留意香港留意加拿大
[00:09:38.860 --> 00:09:40.860]  留意全球的疫情
[00:09:40.860 --> 00:09:42.860]  我一直記錄單
[00:09:42.860 --> 00:09:44.860]  我做了差不多有五八天的記錄
[00:09:44.860 --> 00:09:46.860]  到底每一天的確診多少
[00:09:46.860 --> 00:09:48.860]  康復多少死亡多少
[00:09:48.860 --> 00:09:50.860]  他有一個死亡率的計算
[00:09:50.860 --> 00:09:52.860]  全球死得最多的
[00:09:52.860 --> 00:09:54.860]  是哪個國家呢
[00:09:54.860 --> 00:09:56.860]  就是也門
[00:09:56.860 --> 00:09:58.860]  也門最初
[00:09:58.860 --> 00:10:00.860]  死亡率確診之後
[00:10:00.860 --> 00:10:02.860]  死亡率是28.86%
[00:10:02.860 --> 00:10:04.860]  就是三個中招
[00:10:04.860 --> 00:10:06.860]  一個人會過世的
[00:10:06.860 --> 00:10:08.860]  現在就跌到18.8
[00:10:08.860 --> 00:10:10.860]  新加坡是最低的
[00:10:10.860 --> 00:10:12.860]  新加坡現在是
[00:10:12.860 --> 00:10:14.860]  0.0008%
[00:10:14.860 --> 00:10:16.860]  所以中了都沒那麼怕
[00:10:16.860 --> 00:10:18.860]  不是說中了
[00:10:18.860 --> 00:10:20.860]  就很大機會離開世界
[00:10:20.860 --> 00:10:22.860]  香港是多少呢
[00:10:22.860 --> 00:10:24.860]  香港是0.018%
[00:10:24.860 --> 00:10:26.860]  都不是很高
[00:10:26.860 --> 00:10:28.860]  但都是差不多
[00:10:28.860 --> 00:10:30.860]  是有機會
[00:10:30.860 --> 00:10:32.860]  但不是一定
[00:10:32.860 --> 00:10:34.860]  人生中有些事是一定的
[00:10:34.860 --> 00:10:36.860]  是不會錯過
[00:10:36.860 --> 00:10:38.860]  是你走不掉的
[00:10:38.860 --> 00:10:40.860]  就是我剛才說的
[00:10:40.860 --> 00:10:42.860]  每一個人都必定會死的
[00:10:42.860 --> 00:10:44.860]  在墨萊斯第九章27節說
[00:10:44.860 --> 00:10:46.860]  按著定命人人都有一死
[00:10:46.860 --> 00:10:48.860]  個個都會的
[00:10:48.860 --> 00:10:50.860]  無一倖免的
[00:10:50.860 --> 00:10:52.860]  有時覺得有些事
[00:10:52.860 --> 00:10:54.860]  你不說不表示不會發生
[00:10:54.860 --> 00:10:56.860]  是不是
[00:10:56.860 --> 00:10:58.860]  一樣會發生的
[00:10:58.860 --> 00:11:00.860]  人的問題不是會不會死
[00:11:00.860 --> 00:11:02.860]  而是我們怎樣面對死亡
[00:11:02.860 --> 00:11:04.860]  中國有句說話說
[00:11:04.860 --> 00:11:06.860]  未知生焉知死
[00:11:06.860 --> 00:11:08.860]  其實未知死焉知生
[00:11:08.860 --> 00:11:10.860]  未曾真正活過
[00:11:10.860 --> 00:11:12.860]  我們怎樣會死呢
[00:11:12.860 --> 00:11:14.860]  怎樣可以死呢
[00:11:14.860 --> 00:11:16.860]  未曾去哪裏我們怎樣死呢
[00:11:16.860 --> 00:11:18.860]  我很欣賞有篇文章
[00:11:18.860 --> 00:11:20.860]  叫做interview with god
[00:11:20.860 --> 00:11:22.860]  裏面提到兩個說話
[00:11:22.860 --> 00:11:24.860]  很多人今日生活的時候
[00:11:24.860 --> 00:11:26.860]  好像他不會死
[00:11:26.860 --> 00:11:28.860]  很多人死的時候好像未曾活過
[00:11:28.860 --> 00:11:30.860]  英文說
[00:11:30.860 --> 00:11:32.860]  many live as if they never die
[00:11:32.860 --> 00:11:34.860]  and die as if they never lived
[00:11:34.860 --> 00:11:36.860]  有些人做人的時候
[00:11:36.860 --> 00:11:38.860]  好像不會死的
[00:11:38.860 --> 00:11:40.860]  好像以為自己是長命百歲
[00:11:40.860 --> 00:11:42.860]  不是長命百歲都會死
[00:11:42.860 --> 00:11:44.860]  是長命無歲的
[00:11:44.860 --> 00:11:46.860]  是永遠不會死的
[00:11:46.860 --> 00:11:48.860]  所以一輩子在拼命拼命拼命
[00:11:48.860 --> 00:11:50.860]  我現在見很多朋友都已經過了六十幾歲
[00:11:50.860 --> 00:11:52.860]  很多人都快七十歲
[00:11:52.860 --> 00:11:54.860]  他常常說一件事
[00:11:54.860 --> 00:11:56.860]  就是我們現在需要健康
[00:11:56.860 --> 00:11:58.860]  但到這個時候要說的時候
[00:11:58.860 --> 00:12:00.860]  已經沒有健康的時候
[00:12:00.860 --> 00:12:02.860]  才說我需要健康
[00:12:02.860 --> 00:12:04.860]  我們不要
[00:12:04.860 --> 00:12:08.860]  活的時候好像不會死
[00:12:08.860 --> 00:12:10.860]  不要死的時候好像未活過
[00:12:10.860 --> 00:12:12.860]  未知生焉知死
[00:12:12.860 --> 00:12:14.860]  未知死焉知生
[00:12:14.860 --> 00:12:16.860]  我覺得人應該好好地活
[00:12:16.860 --> 00:12:18.860]  人要為一生之中好好做人
[00:12:18.860 --> 00:12:20.860]  我常常跟人說
[00:12:20.860 --> 00:12:22.860]  有些人說信耶穌只說將來
[00:12:22.860 --> 00:12:24.860]  不說現在
[00:12:24.860 --> 00:12:26.860]  我說不是的
[00:12:26.860 --> 00:12:28.860]  信耶穌說將來又說現在
[00:12:28.860 --> 00:12:30.860]  我相信耶穌說人生是不同的
[00:12:30.860 --> 00:12:32.860]  我不會出去喝茶不探查
[00:12:32.860 --> 00:12:34.860]  我不會隨便叫護茶
[00:12:34.860 --> 00:12:36.860]  人家問我喝什麼我都會選我喜歡的那款茶
[00:12:36.860 --> 00:12:38.860]  我覺得人生享受是沒有問題
[00:12:38.860 --> 00:12:40.860]  但不要只求享受不顧一切
[00:12:40.860 --> 00:12:42.860]  不要只有今生而無來世
[00:12:42.860 --> 00:12:44.860]  你有沒有見過人家吃自助餐
[00:12:44.860 --> 00:12:46.860]  真的像最後那餐
[00:12:46.860 --> 00:12:48.860]  那些人吃自助餐
[00:12:48.860 --> 00:12:50.860]  怎麼吃呢
[00:12:50.860 --> 00:12:52.860]  是爬進去爬出來
[00:12:52.860 --> 00:12:54.860]  爬進去因為幾天不吃東西
[00:12:54.860 --> 00:12:56.860]  爬不動
[00:12:56.860 --> 00:12:58.860]  吃到太脹
[00:12:58.860 --> 00:13:00.860]  爬不動就爬出來
[00:13:00.860 --> 00:13:02.860]  用不用做人做到這樣呢
[00:13:02.860 --> 00:13:04.860]  所以我們信耶穌提醒人
[00:13:04.860 --> 00:13:06.860]  我更加懂得
[00:13:06.860 --> 00:13:08.860]  怎樣去做人
[00:13:08.860 --> 00:13:10.860]  第一我不會貪心
[00:13:10.860 --> 00:13:12.860]  我不會過份我不會自私
[00:13:12.860 --> 00:13:14.860]  我不會損人
[00:13:14.860 --> 00:13:16.860]  但我亦要顧及我的將來
[00:13:16.860 --> 00:13:18.860]  如果人生過了之後
[00:13:18.860 --> 00:13:20.860]  我們不是一了百了的時候
[00:13:20.860 --> 00:13:22.860]  是不是應該準備呢
[00:13:22.860 --> 00:13:24.860]  是不是應該預備呢
[00:13:24.860 --> 00:13:26.860]  而不是說不理那麼多
[00:13:26.860 --> 00:13:28.860]  好像周潤發的廣告
[00:13:28.860 --> 00:13:30.860]  不求天長地久
[00:13:30.860 --> 00:13:32.860]  只求曾經擁有
[00:13:32.860 --> 00:13:34.860]  對不對
[00:13:34.860 --> 00:13:36.860]  我很多年來在香港看過這個廣告
[00:13:36.860 --> 00:13:38.860]  不是這樣的
[00:13:38.860 --> 00:13:40.860]  我不理那麼多
[00:13:40.860 --> 00:13:42.860]  兩樣我們都可以擁有
[00:13:42.860 --> 00:13:44.860]  但都要有恆久的心
[00:13:44.860 --> 00:13:46.860]  如果我再講老一點
[00:13:46.860 --> 00:13:48.860]  有首歌叫天國一方
[00:13:48.860 --> 00:13:50.860]  都會說如真
[00:13:50.860 --> 00:13:52.860]  什麼是恆久而有價值呢
[00:13:52.860 --> 00:13:54.860]  所以說做人不是說歲月無情
[00:13:54.860 --> 00:13:56.860]  不是亂做人的
[00:13:56.860 --> 00:13:58.860]  很小心的
[00:13:58.860 --> 00:14:00.860]  我們人的肚子有限
[00:14:00.860 --> 00:14:02.860]  你去吃自助餐不是什麼都吃
[00:14:02.860 --> 00:14:04.860]  我和我老婆很小心的
[00:14:04.860 --> 00:14:06.860]  進去就拼命吃什麼都可以吃
[00:14:06.860 --> 00:14:08.860]  給了錢的
[00:14:08.860 --> 00:14:10.860]  就任吃
[00:14:10.860 --> 00:14:12.860]  我們一定會繞場一周慢慢選擇
[00:14:12.860 --> 00:14:14.860]  因為知道
[00:14:14.860 --> 00:14:16.860]  不要眼闊肚窄
[00:14:16.860 --> 00:14:18.860]  我們通常只吃一碟
[00:14:18.860 --> 00:14:20.860]  一碟吃完就選擇
[00:14:20.860 --> 00:14:22.860]  最喜歡吃的
[00:14:22.860 --> 00:14:24.860]  我有時和我老婆計算
[00:14:24.860 --> 00:14:26.860]  這塊外面買是20元的
[00:14:26.860 --> 00:14:28.860]  或者是100元的
[00:14:28.860 --> 00:14:30.860]  我們吃多三塊就回本
[00:14:30.860 --> 00:14:32.860]  回本之後就吃其他東西
[00:14:32.860 --> 00:14:34.860]  人生有限不是隨意過
[00:14:34.860 --> 00:14:36.860]  人生有限要想將來
[00:14:36.860 --> 00:14:38.860]  對不對
[00:14:38.860 --> 00:14:40.860]  這兩年讓我想了很多東西
[00:14:40.860 --> 00:14:42.860]  原來人真的很有限
[00:14:42.860 --> 00:14:44.860]  你真的很有限
[00:14:44.860 --> 00:14:46.860]  人原來就真的有那麼多
[00:14:46.860 --> 00:14:48.860]  就是那麼多
[00:14:48.860 --> 00:14:50.860]  所以不可以亂來
