
[00:00:00.000 --> 00:00:06.000]  早晨各位好 很久沒見
[00:09:45.000 --> 00:09:51.000]  他重視人與人之間消除這個債務
[00:09:51.000 --> 00:09:55.000]  免我們的債如同我們免了人的債
[00:09:55.000 --> 00:09:59.000]  他講自由、講熙年
[00:09:59.000 --> 00:10:03.000]  不願意再有人被賣為奴僕
[00:10:03.000 --> 00:10:05.000]  他願意他的百姓
[00:10:05.000 --> 00:10:08.000]  都有自己的居所
[00:10:08.000 --> 00:10:11.000]  有自己生活所需用
[00:10:11.000 --> 00:10:14.000]  這個第五十年你要當作一個盛年
[00:10:14.000 --> 00:10:16.000]  一個Jubilee
[00:10:16.000 --> 00:10:18.000]  一個熙年
[00:10:18.000 --> 00:10:23.000]  在遍地給一切居民宣告自由
[00:10:23.000 --> 00:10:27.000]  宣一切居民宣告自由
[00:10:27.000 --> 00:10:29.000]  這個自由的主題
[00:10:29.000 --> 00:10:32.000]  在舊約的經文去到新約
[00:10:32.000 --> 00:10:34.000]  其實一直都沒有失去
[00:10:34.000 --> 00:10:36.000]  在我們今天的教會
[00:10:36.000 --> 00:10:39.000]  我們都應該能夠高唱
[00:10:39.000 --> 00:10:42.000]  為獨尚主
[00:10:42.000 --> 00:10:44.000]  喜歡自由
[00:10:44.000 --> 00:10:46.000]  喜歡賦予人類
[00:10:46.000 --> 00:10:49.000]  有尊嚴、有自由
[00:10:49.000 --> 00:10:52.000]  有所需要的一切
[00:10:52.000 --> 00:10:57.000]  而沒有人可以去壟斷一切的資源
[00:10:57.000 --> 00:10:59.000]  壟斷一切的財物
[00:10:59.000 --> 00:11:01.000]  五十年就清一清
[00:11:01.000 --> 00:11:03.000]  五十年你厲害
[00:11:03.000 --> 00:11:04.000]  你也是五十年
[00:11:04.000 --> 00:11:06.000]  然後你要還一些東西給人
[00:11:06.000 --> 00:11:11.000]  這是主宰他古代所設計的一種東西
[00:11:11.000 --> 00:11:13.000]  是要讓人可以釋放
[00:11:13.000 --> 00:11:15.000]  債務可以清除
[00:11:15.000 --> 00:11:16.000]  然後說
[00:11:16.000 --> 00:11:19.000]  這年不可耕種
[00:11:19.000 --> 00:11:22.000]  地中自長的不可收割
[00:11:22.000 --> 00:11:24.000]  沒有修理的葡萄樹
[00:11:24.000 --> 00:11:27.000]  不可摘取葡萄
[00:11:27.000 --> 00:11:29.000]  不是浪費
[00:11:29.000 --> 00:11:31.000]  土地可以休息
[00:11:31.000 --> 00:11:33.000]  給人可以休息
[00:11:33.000 --> 00:11:36.000]  給有需要的人可以得到供應
[00:11:36.000 --> 00:11:38.000]  有些研究的人就說
[00:11:38.000 --> 00:11:40.000]  到底在以色列的歷史裏
[00:11:40.000 --> 00:11:43.000]  有沒有真正實踐這個東西呢?
[00:11:43.000 --> 00:11:46.000]  憲制贖罪我們知道有
[00:11:46.000 --> 00:11:52.000]  但是真正實踐整個社會經濟的制度有沒有呢?
[00:11:52.000 --> 00:11:54.000]  都是成為一個存疑問
[00:11:54.000 --> 00:11:56.000]  但是在我們今天來說
[00:11:56.000 --> 00:12:00.000]  我喜歡用克里斯多佛·萊特所寫的那一本
[00:12:00.000 --> 00:12:02.000]  The Mission of God
[00:12:02.000 --> 00:12:05.000]  講到上主創造宇宙萬物的神
[00:12:05.000 --> 00:12:09.000]  到底他一直所做的是什麼的事幹
[00:12:09.000 --> 00:12:12.000]  他說如果出開及記是講到神的救贖
[00:12:12.000 --> 00:12:15.000]  將人從遺奴之地釋放出來
[00:12:15.000 --> 00:12:18.000]  那麼利未記就是講到這個修復
[00:12:18.000 --> 00:12:23.000]  是叫大地和他的社會得到更新
[00:12:23.000 --> 00:12:25.000]  哪樣的更新呢?
[00:12:25.000 --> 00:12:31.000]  從經濟、倫理、福音和宗末事件的角度來思考
[00:12:31.000 --> 00:12:33.000]  所以我要鼓勵大兄姐妹
[00:12:33.000 --> 00:12:35.000]  因為這本書譯成中文
[00:12:35.000 --> 00:12:38.000]  叫做《上帝的宣教使命》
[00:12:38.000 --> 00:12:41.000]  英文就是The Mission of God
[00:12:41.000 --> 00:12:44.000]  大家如果有機會可以去看
[00:12:44.000 --> 00:12:50.000]  在第九章整章是講這個欺凌的主題
[00:12:50.000 --> 00:12:52.000]  是非常豐富的
[00:12:52.000 --> 00:12:56.000]  我今天只是幾點跟大家分享
[00:12:56.000 --> 00:12:58.000]  他提到這個欺凌
[00:12:58.000 --> 00:13:02.000]  本質上是一個社會經濟的設定
[00:13:02.000 --> 00:13:08.000]  因為以色列社會是由三大單位組成的
[00:13:08.000 --> 00:13:10.000]  支派,十二支派
[00:13:10.000 --> 00:13:13.000]  支派裡面有各自的宗族
[00:13:13.000 --> 00:13:17.000]  宗族裡面有自己的家族
[00:13:17.000 --> 00:13:21.000]  這個欺凌最主要關心的就是最小的單位
[00:13:21.000 --> 00:13:23.000]  那個家族
[00:13:23.000 --> 00:13:28.000]  那個家族的幸福是整個民族的幸福
[00:13:28.000 --> 00:13:31.000]  甚至是整個世界的幸福
[00:13:31.000 --> 00:13:34.000]  我覺得這一點也是值得我們再提的
[00:13:34.000 --> 00:13:36.000]  因為上次我不知道什麼時候
[00:13:36.000 --> 00:13:39.000]  提到二次大戰的時候
[00:13:39.000 --> 00:13:41.000]  希特勒等等
[00:13:41.000 --> 00:13:43.000]  可能是另外一個場合說
[00:13:43.000 --> 00:13:46.000]  就是說當有些人用另外一些單位
[00:13:46.000 --> 00:13:52.000]  來凌駕於這個家的單位之上的時候
[00:13:52.000 --> 00:13:54.000]  甚至是來摧毀這個家
[00:13:54.000 --> 00:13:57.000]  用其他的東西來替代這個家
[00:13:57.000 --> 00:14:00.000]  這種行為是危險的
[00:14:00.000 --> 00:14:03.000]  這個也是我們回到聖經裡面
[00:14:03.000 --> 00:14:06.000]  來看上主他所關懷的
[00:14:06.000 --> 00:14:09.000]  那個他創立的一夫一妻
[00:14:09.000 --> 00:14:12.000]  然後由緊密家庭,核心家庭
[00:14:12.000 --> 00:14:15.000]  變成了一個爺孫
[00:14:15.000 --> 00:14:19.000]  即是堂兄弟姐妹那些所謂的extended family
[00:14:19.000 --> 00:14:21.000]  那個最基本的家庭
[00:14:21.000 --> 00:14:23.000]  是一個主要的單位
[00:14:23.000 --> 00:14:27.000]  克魯斯福瑞德提出了這個重點
[00:14:27.000 --> 00:14:30.000]  也是值得我們去關注的
[00:14:30.000 --> 00:14:32.000]  就叫百姓知道
[00:14:32.000 --> 00:14:37.000]  知道這個地是不能夠壟斷的
[00:14:37.000 --> 00:14:41.000]  這個地權是屬於上主的
[00:14:41.000 --> 00:14:50.000]  所有的人最終要把這個地交回給上主來管理
[00:14:50.000 --> 00:14:55.000]  他在這個地上就成為上主的一個租戶
[00:14:55.000 --> 00:14:57.000]  你叻也是租戶
[00:14:57.000 --> 00:15:00.000]  所以這是多麼好的土地政策
[00:15:00.000 --> 00:15:05.000]  如果我們這個世界都懂得從這裡來思想
[00:15:05.000 --> 00:15:10.000]  原來土地是不能被人囤積被人炒賣的
[00:15:10.000 --> 00:15:13.000]  是要好好地重新思考的
[00:15:13.000 --> 00:15:16.000]  這種思想,我不是政治家,不是經濟學家
[00:15:16.000 --> 00:15:18.000]  但我們在講解聖經的時候
[00:15:18.000 --> 00:15:23.000]  去當中找出一些可能可以適用的智慧
[00:15:23.000 --> 00:15:26.000]  其實這也是很寶貴的事
[00:15:26.000 --> 00:15:27.000]  即是提出什麼呢?
[00:15:27.000 --> 00:15:30.000]  我們自己知道自己的身份
[00:15:30.000 --> 00:15:34.000]  是他讓我們可以活在這個地上
[00:15:34.000 --> 00:15:37.000]  所以我們不可以遊論這個大地
[00:15:37.000 --> 00:15:40.000]  我們不可以為所欲為
[00:15:40.000 --> 00:15:42.000]  我們是要適可而止
[00:15:42.000 --> 00:15:47.000]  而且這個地能夠讓我們都用善良的心
[00:15:47.000 --> 00:15:50.000]  去對待被我們虐小的人
[00:15:50.000 --> 00:15:54.000]  這是Wright提出的其中一個論點
[00:15:54.000 --> 00:15:59.000]  因為我們的主,真正的地主是善待我們的
[00:15:59.000 --> 00:16:05.000]  我們在上來到生活的人也都要彼此善待
[00:16:05.000 --> 00:16:08.000]  而欺凌的重點是什麼呢?
[00:16:08.000 --> 00:16:10.000]  就是卸下
[00:16:10.000 --> 00:16:15.000]  勞碌這麼多年,有一年可以沒有你做,不用你做
[00:16:15.000 --> 00:16:18.000]  但仍然有公認
[00:16:18.000 --> 00:16:22.000]  這幾年我自己都有一點反省
[00:16:22.000 --> 00:16:24.000]  不過不敢講得太盡
[00:16:24.000 --> 00:16:28.000]  因為怕冒犯一些有辛苦的人
[00:16:28.000 --> 00:16:33.000]  其實幾年沒有收入,還沒死
[00:16:33.000 --> 00:16:38.000]  仍然有很多的公認
[00:16:38.000 --> 00:16:42.000]  如果這是我們一個親身的經歷
[00:16:42.000 --> 00:16:44.000]  我們更加要謙卑
[00:16:44.000 --> 00:16:48.000]  我們不要亂發怨言
[00:16:48.000 --> 00:16:51.000]  我們都不用太過恐懼
[00:16:51.000 --> 00:16:57.000]  艱難的日子,感恩是會過去的
[00:16:57.000 --> 00:17:00.000]  因為他仍然眷顧我們
[00:17:00.000 --> 00:17:03.000]  如果我自己去思想
[00:17:03.000 --> 00:17:06.000]  第七年你沒有工作,不用工作
[00:17:06.000 --> 00:17:12.000]  我們退休人士是有另一種心態
[00:17:12.000 --> 00:17:18.000]  如果你關心得太慘,真的很慘
[00:17:18.000 --> 00:17:21.000]  我聽過鄰居說
[00:17:21.000 --> 00:17:27.000]  陳先生,我們現在是在用棺材本
[00:17:27.000 --> 00:17:32.000]  棺材本用了不就好了,你急著用嗎?
[00:17:32.000 --> 00:17:35.000]  我們可以卸下重擔
[00:17:35.000 --> 00:17:39.000]  我們可以有家可歸
[00:17:39.000 --> 00:17:41.000]  不同程度的貧窮
[00:17:41.000 --> 00:17:45.000]  在當時的社會得到相應的照顧
[00:17:45.000 --> 00:17:48.000]  是希年最基本的目的
[00:17:48.000 --> 00:17:54.000]  就是要保護當日的社會經濟結構
[00:17:54.000 --> 00:17:59.000]  使大家相對得到均平的照顧
[00:17:59.000 --> 00:18:02.000]  連最微弱的家也有所保障
[00:18:02.000 --> 00:18:07.000]  這就是從以色列的歷史方面來看
[00:18:07.000 --> 00:18:09.000]  但論到今時今日
[00:18:09.000 --> 00:18:14.000]  這對我們今日的社會又有甚麼含義呢?
[00:18:14.000 --> 00:18:19.000]  我又是用Christopher Wright的說法
[00:18:19.000 --> 00:18:23.000]  沒有任何一個單位
[00:18:23.000 --> 00:18:28.000]  無論是個人、集團或國家
[00:18:28.000 --> 00:18:33.000]  是可以擁有所有資源、過多的資源
[00:18:33.000 --> 00:18:37.000]  但今日世界各地的貧富懸殊都告訴我們
[00:18:37.000 --> 00:18:45.000]  有80%的資源集中在某2%或20%
[00:18:45.000 --> 00:18:50.000]  好像是2%的人手中掌握了八成的資源
[00:18:50.000 --> 00:18:52.000]  這是荒謬
[00:18:52.000 --> 00:18:55.000]  而這些是應該受到挑戰的
[00:18:55.000 --> 00:19:00.000]  大家應該一起去想想怎樣做
[00:19:00.000 --> 00:19:07.000]  才是更加有利於整個家庭、整個社會、整個國家、整個世界
[00:19:07.000 --> 00:19:12.000]  重視每一個個別家庭的福祉
[00:19:12.000 --> 00:19:16.000]  以及每個家庭所能擁有的資源
[00:19:16.000 --> 00:19:19.000]  這是很重要的
[00:19:19.000 --> 00:19:23.000]  因為如果有任何人
[00:19:23.000 --> 00:19:29.000]  在這個赤貧下或過著欠債的人生
[00:19:29.000 --> 00:19:33.000]  欠債真是貧賤夫妻百事哀
[00:19:33.000 --> 00:19:37.000]  經常透支生活
[00:19:37.000 --> 00:19:39.000]  其實是很危險的
[00:19:39.000 --> 00:19:42.000]  因為你一缺乏錢的時候
[00:19:42.000 --> 00:19:44.000]  很多人又會來
[00:19:44.000 --> 00:19:47.000]  無論你是甚麼職位、甚麼身份的人
[00:19:47.000 --> 00:19:51.000]  你一欠錢、手緊的時候
[00:19:51.000 --> 00:19:55.000]  甚麼誘惑都可以一擊即中
[00:19:55.000 --> 00:20:00.000]  這是很重要的提醒
[00:20:00.000 --> 00:20:04.000]  而這個靈性的基礎和意義
[00:20:04.000 --> 00:20:10.000]  就是守禧年其實是一種信心的行為
[00:20:10.000 --> 00:20:13.000]  即是到第七年甚麼都不做
[00:20:13.000 --> 00:20:15.000]  七七四十九年甚麼都不做
[00:20:15.000 --> 00:20:17.000]  你敢不敢甚麼都不做
[00:20:17.000 --> 00:20:21.000]  神似乎給當時一個人一個挑戰
[00:20:21.000 --> 00:20:24.000]  昨天蔡老師說完訊息
[00:20:24.000 --> 00:20:25.000]  他就來跟我分享
[00:20:25.000 --> 00:20:30.000]  到底是四十九年是這個禧年
[00:20:30.000 --> 00:20:35.000]  還是五十年才是那個禧年
[00:20:35.000 --> 00:20:37.000]  無論如何
[00:20:37.000 --> 00:20:41.000]  蔡老師、蔡適萍、陳玉英牧師的先生
[00:20:41.000 --> 00:20:46.000]  港神神學院老師教希伯來文
[00:20:46.000 --> 00:20:48.000]  我講甚麼希伯來文
[00:20:48.000 --> 00:20:52.000]  他都會告訴我發音是這樣的
[00:20:52.000 --> 00:20:55.000]  他就跟我說
[00:20:55.000 --> 00:20:59.000]  可能是這個禧年
[00:20:59.000 --> 00:21:01.000]  其實去到迦南
[00:21:01.000 --> 00:21:05.000]  他們之前有抗野進入迦南
[00:21:05.000 --> 00:21:07.000]  現在又再不做事
[00:21:07.000 --> 00:21:09.000]  這是怎樣的呢
[00:21:09.000 --> 00:21:14.000]  其實那個禧年是否再回一個循環
[00:21:14.000 --> 00:21:16.000]  又回到抗野
[00:21:16.000 --> 00:21:18.000]  因為抗野甚麼都沒有
[00:21:18.000 --> 00:21:20.000]  只是有神眷顧
[00:21:20.000 --> 00:21:24.000]  我覺得守禧年是向神守的
[00:21:24.000 --> 00:21:27.000]  是一種對神的敬畏
[00:21:27.000 --> 00:21:29.000]  一種仰望
[00:21:29.000 --> 00:21:31.000]  一種信服
[00:21:31.000 --> 00:21:35.000]  確認祂是至高無上的那一位
[00:21:35.000 --> 00:21:37.000]  所謂的Fellow Year
[00:21:37.000 --> 00:21:44.000]  不再開墾的農地休息的那一年
[00:21:44.000 --> 00:21:48.000]  其實是全心仰賴神的供應
[00:21:48.000 --> 00:21:51.000]  而我覺得很精彩的一樣
[00:21:51.000 --> 00:21:57.000]  就是當我們守這個禧年的時候
[00:21:57.000 --> 00:22:03.000]  我們承認自己不再是埃及地的奴僕
[00:22:03.000 --> 00:22:10.000]  但不等於我們是一個絕對自主為所欲為的人
[00:22:10.000 --> 00:22:13.000]  我們不是埃及的奴僕
[00:22:13.000 --> 00:22:16.000]  但我們是上主的奴僕
[00:22:16.000 --> 00:22:19.000]  當我讀到這句話的時候
[00:22:19.000 --> 00:22:21.000]  如果我懂得寫歌
[00:22:21.000 --> 00:22:24.000]  我會覺得這太精彩了
[00:22:24.000 --> 00:22:27.000]  原來我們的真自由
[00:22:27.000 --> 00:22:31.000]  不是在於我們成為自己的主人
[00:22:31.000 --> 00:22:33.000]  我們成為自己的奴僕
[00:22:33.000 --> 00:22:36.000]  我們就真的做奴僕
[00:22:36.000 --> 00:22:40.000]  如果我們脫離了埃及不是埃及的奴僕
[00:22:40.000 --> 00:22:45.000]  我們卻衷心的成為上主愛的奴僕
[00:22:45.000 --> 00:22:48.000]  那我們就真的自由了
[00:22:48.000 --> 00:22:52.000]  我們是Born to be free
[00:22:52.000 --> 00:22:56.000]  但不是為所欲為的free
[00:22:56.000 --> 00:23:01.000]  今天人仍然沉迷在這種迷思裏
[00:23:01.000 --> 00:23:04.000]  但在我這個極愛自由的人
[00:23:04.000 --> 00:23:07.000]  我真的很喜歡一首詩歌
[00:23:07.000 --> 00:23:09.000]  主啊唯有你將我俘虜
[00:23:09.000 --> 00:23:12.000]  我才真正得到自由
[00:23:12.000 --> 00:23:19.000]  而這個禧年確認了作為上主奴僕的身份
