
[00:00:00.000 --> 00:00:02.000]  今天是猜拳的主日
[00:01:49.640 --> 00:01:52.120]  我試著和大家從一個側面
[00:01:52.120 --> 00:01:54.240]  去看回這一節的聖經
[00:01:54.240 --> 00:01:57.200]  可能有些東西你沒留意到
[00:01:57.200 --> 00:01:59.520]  在聖經裏面提醒我們的
[00:01:59.520 --> 00:02:01.640]  那怎麼側面呢?
[00:02:01.640 --> 00:02:04.720]  我們試著從這一句話
[00:02:04.720 --> 00:02:08.240]  主耶穌說這句話之前說的那些什麼
[00:02:08.240 --> 00:02:10.400]  和之後發生了什麼
[00:02:10.400 --> 00:02:12.360]  來看回這一節 好嗎?
[00:02:12.360 --> 00:02:14.840]  我相信都是很大的幫助
[00:02:14.840 --> 00:02:19.160]  所以大家打開聖經就會更加清楚一點
[00:02:19.160 --> 00:02:23.840]  首先我們想和大家從一個這樣的角度去看這一節的聖經
[00:02:23.840 --> 00:02:27.920]  這一句話從一個歷史的角度來說
[00:02:27.920 --> 00:02:34.080]  是我們的耶穌基督在人世間最後的一句
[00:02:34.080 --> 00:02:36.960]  你留意啊 是最後的一句
[00:02:36.960 --> 00:02:40.080]  起碼我們記載或者甚至真是他所說的話裏面
[00:02:40.080 --> 00:02:42.840]  最後一句 因為第九節聖經說
[00:02:42.840 --> 00:02:47.720]  說完了這話 剛剛說完這一句話
[00:02:47.720 --> 00:02:52.160]  他們的門徒看著他就升天
[00:02:52.160 --> 00:02:54.360]  就將他接去看不見了
[00:02:54.360 --> 00:02:57.360]  以後他就沒有在人類的歷史裏面
[00:02:57.360 --> 00:03:00.080]  直接說話出現
[00:03:00.080 --> 00:03:02.120]  直到他再來
[00:03:02.120 --> 00:03:05.000]  他現在還沒回來 他快要回來
[00:03:05.000 --> 00:03:09.760]  所以我們還沒聽到他繼續說這句話之後的任何一句話
[00:03:09.760 --> 00:03:14.440]  在耳裏聽到 雖然我們心裏不斷聽到他說
[00:03:14.440 --> 00:03:16.760]  所以這一句話
[00:03:16.760 --> 00:03:20.440]  是耶穌基督最後的一句了
[00:03:20.440 --> 00:03:24.920]  這一句話通常你說我們一個人離開世界之前
[00:03:24.920 --> 00:03:29.760]  最後那句都是很重要很有意思的
[00:03:29.760 --> 00:03:32.560]  好 那究竟耶穌在什麼情況之下
[00:03:32.560 --> 00:03:34.880]  為什麼要說這一句話
[00:03:34.880 --> 00:03:37.960]  我們先看回前面那兩節好不好
[00:03:37.960 --> 00:03:41.560]  第六節和第七節就說了那個
[00:03:41.560 --> 00:03:44.480]  之前所發生的事情
[00:03:44.480 --> 00:03:47.760]  原來就是那時候門徒聚會的時候
[00:03:47.760 --> 00:03:50.680]  聖經說他們就先問耶穌
[00:03:50.680 --> 00:03:56.400]  他說主啊 你要在這個時候復興以色列國嗎?
[00:03:56.400 --> 00:03:59.960]  耶穌說 扶憑著自己的權柄
[00:03:59.960 --> 00:04:05.360]  所定的日期和時間是你們不知道的
[00:04:05.360 --> 00:04:08.760]  但是你們應該知道一件事
[00:04:08.760 --> 00:04:10.120]  有沒有留意
[00:04:10.120 --> 00:04:12.520]  耶穌說這句話不是單單一個宣佈
[00:04:12.520 --> 00:04:14.640]  第八節 他說但是
[00:04:14.640 --> 00:04:18.400]  就是說耶穌是在矯正這些說法
[00:04:18.400 --> 00:04:20.440]  如果不是他不會用但是
[00:04:20.440 --> 00:04:25.240]  但是就是說他之前門徒犯了一些錯誤
[00:04:25.240 --> 00:04:27.280]  你們不要犯這個錯誤
[00:04:27.280 --> 00:04:34.320]  但是你們就要去宣揚我的福音
[00:04:34.320 --> 00:04:35.720]  究竟門徒錯在哪裡
[00:04:35.720 --> 00:04:37.240]  這是第一個我們要討論的問題
[00:04:37.240 --> 00:04:38.600]  今天我們說兩個基礎
[00:04:38.600 --> 00:04:41.760]  第一個基礎是門徒犯了錯誤
[00:04:41.760 --> 00:04:44.320]  有時候我們也會犯錯誤
[00:04:44.320 --> 00:04:47.120]  希望你和我不會再犯這個錯誤
[00:04:47.120 --> 00:04:52.400]  才對得起耶穌最後在人世間要說的話
[00:04:52.400 --> 00:04:54.240]  門徒犯了什麼錯誤
[00:04:54.240 --> 00:04:58.400]  當然就要從門徒說的那兩句話裡面表達
[00:04:58.400 --> 00:05:00.280]  其實說來說去就是一句
[00:05:00.280 --> 00:05:03.360]  你在現在要復興以色列國
[00:05:03.360 --> 00:05:05.960]  如果我們從一個信仰的角度來說
[00:05:05.960 --> 00:05:09.080]  如果主耶穌基督的心裡面會告訴你
[00:05:09.080 --> 00:05:14.000]  唉 搞到現在你還犯兩個錯誤
[00:05:14.000 --> 00:05:14.880]  你知道犯兩個錯誤
[00:05:14.880 --> 00:05:17.400]  一句話已經錯了兩件事
[00:05:17.400 --> 00:05:23.080]  第一 耶穌說你什麼時候復興以色列國
[00:05:23.080 --> 00:05:25.520]  耶穌說了這麼久
[00:05:25.520 --> 00:05:27.600]  門徒跟了他三年的時間
[00:05:27.600 --> 00:05:31.040]  見盡他這麼多的話說的道
[00:05:31.040 --> 00:05:32.280]  做的事情
[00:05:32.280 --> 00:05:34.640]  釘了個十字架復活了
[00:05:34.640 --> 00:05:36.960]  到現在還不明白
[00:05:36.960 --> 00:05:40.480]  耶穌來世不是要復興以色列國
[00:05:40.480 --> 00:05:44.920]  他不是要做一個軍事的領袖和將軍
[00:05:44.920 --> 00:05:48.360]  讓以色列這個這麼狹隘的民族主義
[00:05:48.360 --> 00:05:50.880]  能夠重新吐氣揚眉
[00:05:50.880 --> 00:05:53.320]  幫他們打倒羅馬帝國
[00:05:53.320 --> 00:05:57.000]  於是復興回所謂大衛的王國
[00:05:57.000 --> 00:05:59.240]  當時猶太人希望這樣
[00:05:59.240 --> 00:06:00.560]  耶穌來到
[00:06:00.560 --> 00:06:01.480]  他們還是
[00:06:01.480 --> 00:06:03.320]  耶穌要離開他們了
[00:06:03.320 --> 00:06:08.040]  還是以為耶穌是為了他們所期待的
[00:06:08.040 --> 00:06:11.200]  那個的智利的目標
[00:06:11.200 --> 00:06:12.400]  而來到這個世間
[00:06:12.400 --> 00:06:14.120]  這是不是第一個錯誤
[00:06:14.120 --> 00:06:15.680]  第二個錯誤
[00:06:15.680 --> 00:06:17.480]  現在行不行
[00:06:17.480 --> 00:06:19.160]  你走了
[00:06:19.160 --> 00:06:19.880]  喂
[00:06:19.880 --> 00:06:21.000]  有沒有機會
[00:06:21.000 --> 00:06:23.680]  有一點像我們去到機場
[00:06:23.680 --> 00:06:25.840]  大家送機入閘
[00:06:25.840 --> 00:06:27.360]  哭到哭哭啼啼
[00:06:27.360 --> 00:06:28.880]  突然間你問他
[00:06:28.880 --> 00:06:30.000]  喂
[00:06:30.000 --> 00:06:30.880]  你不要走
[00:06:30.880 --> 00:06:34.960]  你答應過帶我去日本看富士山
[00:06:34.960 --> 00:06:37.960]  你想什麼
[00:06:37.960 --> 00:06:39.200]  在這個時間
[00:06:39.200 --> 00:06:40.560]  你的腦袋去哪裡
[00:06:40.560 --> 00:06:41.400]  你明白嗎
[00:06:41.400 --> 00:06:44.040]  我想耶穌真的很感觸
[00:06:44.040 --> 00:06:47.000]  搞到現在你還問這樣的問題
[00:06:47.000 --> 00:06:48.760]  一錯錯兩樣東西
[00:06:48.760 --> 00:06:50.160]  耶穌說你看到過來
[00:06:50.160 --> 00:06:51.920]  這個世界要帶你去永恆
[00:06:51.920 --> 00:06:53.080]  你說現在
[00:06:53.080 --> 00:06:54.920]  行不行
[00:06:54.920 --> 00:06:56.520]  以色列復國了沒有
[00:06:56.520 --> 00:06:58.000]  你什麼時候幫我
[00:06:58.000 --> 00:07:00.120]  錯成這樣
[00:07:00.120 --> 00:07:01.960]  我們經常批評那些門徒
[00:07:01.960 --> 00:07:03.760]  或者不一定是門徒
[00:07:03.760 --> 00:07:04.720]  那些群眾
[00:07:04.720 --> 00:07:05.920]  跟隨耶穌的人
[00:07:05.920 --> 00:07:07.200]  跟了這麼久都不明白
[00:07:07.200 --> 00:07:08.800]  其實你和我有時候
[00:07:08.800 --> 00:07:09.840]  都有犯這樣的錯誤
[00:07:09.840 --> 00:07:10.840]  我們跟耶穌很多年
[00:07:10.840 --> 00:07:12.360]  我們認識耶穌很多年
[00:07:12.360 --> 00:07:16.240]  但究竟我們對於主耶穌基督的期待
[00:07:16.240 --> 00:07:18.680]  是仍然帶著我們本來
[00:07:18.680 --> 00:07:22.040]  很自我的自己的意思
[00:07:22.040 --> 00:07:23.200]  去跟耶穌
[00:07:23.200 --> 00:07:25.200]  我們的動機去跟耶穌
[00:07:25.200 --> 00:07:28.160]  抑或我們已經認識了耶穌之後
[00:07:28.160 --> 00:07:31.160]  慢慢慢慢被耶穌改變了
[00:07:31.160 --> 00:07:34.680]  讓我們不再是要用我的標準
[00:07:34.680 --> 00:07:35.840]  我的希望
[00:07:35.840 --> 00:07:38.240]  來將耶穌拉來幫我
[00:07:38.240 --> 00:07:40.440]  而是我願意放下我自己
[00:07:40.440 --> 00:07:41.600]  讓神
[00:07:41.600 --> 00:07:44.320]  說耶穌基督他自己的主權
[00:07:44.320 --> 00:07:45.760]  我這裡說第一個點
[00:07:45.760 --> 00:07:47.200]  讓他做主權
[00:07:47.200 --> 00:07:48.280]  為什麼我用這個字
[00:07:48.280 --> 00:07:49.480]  耶穌自己說的
[00:07:49.480 --> 00:07:53.680]  負憑著他自己的權柄
[00:07:53.680 --> 00:07:55.320]  你什麼時候才能夠明白
[00:07:55.320 --> 00:07:56.200]  耶穌的意思是說
[00:07:56.200 --> 00:07:58.400]  你什麼時候才能夠明白
[00:07:58.400 --> 00:08:01.440]  你的信仰應該要成長的
[00:08:01.440 --> 00:08:03.760]  不是停在最初步的
[00:08:03.760 --> 00:08:06.200]  為什麼我說初步和成長呢?
[00:08:06.200 --> 00:08:07.240]  因為
[00:08:07.240 --> 00:08:07.960]  是的
[00:08:07.960 --> 00:08:11.280]  我和大家可能都在另外一段聖經裡面分享過
[00:08:11.280 --> 00:08:13.560]  我們每一個來跟隨耶穌認識的人
[00:08:13.560 --> 00:08:15.560]  包括你和我們在內
[00:08:15.560 --> 00:08:17.400]  的起始點
[00:08:17.400 --> 00:08:20.080]  可能都有些自私的理由
[00:08:20.080 --> 00:08:22.440]  就好像一個關係一樣
[00:08:22.440 --> 00:08:23.280]  是不是?
[00:08:23.280 --> 00:08:25.520]  我們和耶穌基督是一個延續的關係
[00:08:25.520 --> 00:08:26.640]  三年、三年、五年
[00:08:26.640 --> 00:08:28.640]  或者你信了十年或者四十年
[00:08:28.640 --> 00:08:30.160]  這個關係由一個
[00:08:30.160 --> 00:08:31.800]  最初不是太認識
[00:08:31.800 --> 00:08:35.840]  到後來慢慢慢慢你應該認識他
[00:08:35.840 --> 00:08:37.200]  每一個人
[00:08:37.200 --> 00:08:38.520]  最初
[00:08:38.520 --> 00:08:42.240]  有喜歡接觸耶穌基督的時候
[00:08:42.240 --> 00:08:43.560]  有時候我們剛才說
[00:08:43.560 --> 00:08:46.000]  都是難免帶著他自己很個人
[00:08:46.000 --> 00:08:47.840]  甚至有些自利的原因
[00:08:47.840 --> 00:08:49.080]  這個不一定是錯
[00:08:49.080 --> 00:08:50.760]  不過是不夠的
[00:08:50.760 --> 00:08:52.760]  有些人因為他病怕死
[00:08:52.760 --> 00:08:53.920]  所以祈禱
[00:08:53.920 --> 00:08:54.720]  他找耶穌
[00:08:54.720 --> 00:08:56.560]  哎呀 耶穌基督醫好他
[00:08:56.560 --> 00:08:57.600]  於是他心裡面就說
[00:08:57.600 --> 00:08:58.800]  哎呀 真的很真的
[00:08:58.800 --> 00:09:00.040]  於是他相信耶穌
[00:09:00.040 --> 00:09:01.840]  但是你信了五年之後
[00:09:01.840 --> 00:09:03.680]  仍然為了怕死信耶穌
[00:09:03.680 --> 00:09:05.040]  這個就不進步了
[00:09:05.040 --> 00:09:06.080]  你明白我的意思嗎?
[00:09:06.080 --> 00:09:07.240]  門徒
[00:09:07.240 --> 00:09:08.960]  最初跟隨耶穌的時候
[00:09:08.960 --> 00:09:11.200]  他都有他自己個人的意思
[00:09:11.200 --> 00:09:11.880]  你記得嗎?
[00:09:11.880 --> 00:09:14.040]  彼得最初跟隨耶穌為什麼要跟隨?
[00:09:14.040 --> 00:09:16.000]  他想出人頭地
[00:09:16.000 --> 00:09:18.000]  一輩子打魚沒有出息
[00:09:18.000 --> 00:09:20.400]  跟隨一下施洗約翰已經很厲害了
[00:09:20.400 --> 00:09:22.520]  然後才說這個更厲害
[00:09:22.520 --> 00:09:23.800]  耶穌來的
[00:09:23.800 --> 00:09:24.960]  真是神的羔羊
[00:09:24.960 --> 00:09:25.960]  真的來的
[00:09:25.960 --> 00:09:27.120]  哇 多大根據
[00:09:27.120 --> 00:09:29.120]  其實他也是很自我而已
[00:09:29.120 --> 00:09:29.920]  他很想說
[00:09:29.920 --> 00:09:32.040]  哇 比打魚好
[00:09:32.040 --> 00:09:32.840]  是吧
[00:09:32.840 --> 00:09:33.520]  搏一搏
[00:09:33.520 --> 00:09:35.240]  做人要有出人頭地
[00:09:35.240 --> 00:09:36.080]  就跟隨了
[00:09:36.080 --> 00:09:37.520]  耶穌還有一個門徒的名字
[00:09:37.520 --> 00:09:39.640]  叫做粉瑞黨的西門
[00:09:39.640 --> 00:09:41.600]  粉瑞黨就是革命黨
[00:09:41.600 --> 00:09:49.720]  當時那些贊成用暴力去殺這些羅馬政府的人的革命黨
[00:09:49.720 --> 00:09:51.400]  這個人他跟隨耶穌
[00:09:51.400 --> 00:09:55.680]  我相信他最初要跟隨耶穌的這個門徒
[00:09:55.680 --> 00:10:00.000]  可能他也是為了耶穌這個尼塞亞
[00:10:00.000 --> 00:10:02.800]  他帶我們打倒那些猶太人
[00:10:02.800 --> 00:10:04.160]  猶太人的敵人
[00:10:04.160 --> 00:10:08.440]  成為重新恢復大衛的王國
[00:10:08.440 --> 00:10:09.600]  於是他就跟隨耶穌
[00:10:09.600 --> 00:10:11.800]  所以做粉瑞黨他也跟隨耶穌
[00:10:11.800 --> 00:10:13.560]  不過跟隨了耶穌幾年之後
[00:10:13.560 --> 00:10:15.320]  他的生命變了
[00:10:15.320 --> 00:10:17.320]  到了最後我們發現這位門徒
[00:10:17.320 --> 00:10:18.800]  和所有其他門徒一樣
[00:10:18.800 --> 00:10:21.280]  甚至為了耶穌而犧牲
[00:10:21.280 --> 00:10:22.280]  他的生命的時候
[00:10:22.280 --> 00:10:23.160]  他在所不計
[00:10:23.160 --> 00:10:25.280]  他不是再做革命黨了
[00:10:25.280 --> 00:10:26.120]  大家明白了嗎?
[00:10:26.120 --> 00:10:28.360]  會被改變的
[00:10:28.360 --> 00:10:30.080]  每一個人都會被改變的
[00:10:30.080 --> 00:10:31.880]  你應該被改變的
[00:10:31.880 --> 00:10:34.040]  我應該被改變的
[00:10:34.040 --> 00:10:36.600]  每一個人你信的時候
[00:10:36.600 --> 00:10:37.400]  是
[00:10:37.400 --> 00:10:38.960]  最初這些門徒
[00:10:38.960 --> 00:10:40.280]  最初跟隨耶穌的人
[00:10:40.280 --> 00:10:42.280]  是想他復興以色列國
[00:10:42.280 --> 00:10:43.680]  但是為什麼跟了三年
[00:10:43.680 --> 00:10:45.120]  現在要離開他們了
[00:10:45.120 --> 00:10:47.080]  他仍然還是帶著這個目標
[00:10:47.080 --> 00:10:49.080]  因為他沒有進步
[00:10:49.080 --> 00:10:50.680]  一個沒有進步的人
[00:10:50.680 --> 00:10:54.080]  沒有將他自己的自我的動機
[00:10:54.080 --> 00:10:57.680]  慢慢轉為讓神的主權
[00:10:57.680 --> 00:11:01.200]  去帶著他人生的人
[00:11:01.200 --> 00:11:04.680]  這個是不可能猜拳的
[00:11:04.680 --> 00:11:05.480]  簡單來說
[00:11:05.480 --> 00:11:06.880]  耶穌說
[00:11:06.880 --> 00:11:12.080]  你知不知道神的心意是怎麼樣的?
[00:11:12.080 --> 00:11:14.280]  所以我告訴你
[00:11:14.280 --> 00:11:15.960]  所以耶穌的意思是
[00:11:15.960 --> 00:11:19.680]  你不知道自己的日期和計劃
[00:11:19.680 --> 00:11:20.760]  你承不承認自己
[00:11:20.760 --> 00:11:22.360]  我不再知道
[00:11:22.360 --> 00:11:24.440]  然後你就應該知道什麼呢?
[00:11:24.440 --> 00:11:27.480]  知道我給你的使命是猜拳
[00:11:27.480 --> 00:11:29.960]  這是一個生命裡面
[00:11:29.960 --> 00:11:33.440]  是交出來給神自己的一個過程
[00:11:33.440 --> 00:11:35.440]  沒有這個過程
[00:11:35.440 --> 00:11:37.960]  沒有這個基礎
[00:11:37.960 --> 00:11:40.960]  你做什麼猜拳?
[00:11:40.960 --> 00:11:42.960]  或者用比較直接的說話
[00:11:42.960 --> 00:11:45.560]  你做什麼基督教的事業
[00:11:45.560 --> 00:11:47.560]  參與什麼活動
[00:11:47.560 --> 00:11:50.160]  其實都是假的
[00:11:50.160 --> 00:11:52.560]  因為是出於你自己
[00:11:52.560 --> 00:11:53.160]  坦白說
[00:11:53.160 --> 00:11:56.160]  在過去這麼多年的侍奉裡面
[00:11:56.160 --> 00:11:59.760]  我見過很多傳道人
[00:11:59.760 --> 00:12:01.760]  讀完神學做傳道人
[00:12:01.760 --> 00:12:03.160]  做了牧師
[00:12:03.160 --> 00:12:05.160]  有些去做宣教士
[00:12:05.160 --> 00:12:06.960]  去到工場
[00:12:06.960 --> 00:12:08.760]  一樣是不行的
[00:12:08.760 --> 00:12:10.760]  為什麼?
[00:12:10.760 --> 00:12:12.560]  原來他們去的時候
[00:12:12.560 --> 00:12:14.160]  他們決定的時候
[00:12:14.160 --> 00:12:18.760]  就是帶著自己的目的和動機
[00:12:18.760 --> 00:12:20.760]  我想做好事業
[00:12:20.760 --> 00:12:23.160]  那裡遠方有很大的需要
[00:12:23.160 --> 00:12:23.760]  為什麼?
[00:12:23.760 --> 00:12:24.760]  因為他們很可憐
[00:12:24.760 --> 00:12:26.760]  於是我去救他們
[00:12:26.760 --> 00:12:28.760]  這個動機是好的
[00:12:28.760 --> 00:12:29.760]  但是不夠
[00:12:29.760 --> 00:12:32.760]  這個是起始的動機
[00:12:32.760 --> 00:12:33.760]  於是去到那裡
[00:12:33.760 --> 00:12:34.760]  就帶著自己的動機
[00:12:34.760 --> 00:12:36.160]  然後發覺那些人
[00:12:36.160 --> 00:12:38.160]  很不可愛
[00:12:38.160 --> 00:12:40.560]  於是就開始不喜歡那些人
[00:12:40.560 --> 00:12:41.960]  但是人就去了那裡
[00:12:41.960 --> 00:12:42.560]  是吧?
[00:12:42.560 --> 00:12:43.560]  那怎麼辦?
[00:12:43.560 --> 00:12:44.560]  慢慢慢慢
[00:12:44.560 --> 00:12:46.360]  於是一直要服侍他們
[00:12:46.360 --> 00:12:48.560]  於是心裡面就更加不喜歡他們
[00:12:48.560 --> 00:12:49.960]  於是不喜歡的時候
[00:12:49.960 --> 00:12:51.160]  就埋怨神
[00:12:51.160 --> 00:12:52.960]  最後在工場上
[00:12:52.960 --> 00:12:53.960]  一塌糊塗
[00:12:53.960 --> 00:12:56.960]  甚至是很大的失望
[00:12:56.960 --> 00:12:57.960]  然後就走了
[00:12:57.960 --> 00:12:58.960]  有沒有這樣的人?
[00:12:58.960 --> 00:12:59.960]  有啊
[00:12:59.960 --> 00:13:01.560]  為什麼?
[00:13:01.560 --> 00:13:03.560]  最大的問題不是他做什麼
[00:13:03.560 --> 00:13:05.760]  而是他去的時候
[00:13:05.760 --> 00:13:09.760]  他仍然帶著他起初的自己目標
[00:13:09.760 --> 00:13:11.760]  就好像這群門徒一樣
[00:13:11.760 --> 00:13:15.760]  他沒有將他們心裡面的主權
[00:13:15.760 --> 00:13:18.760]  交回給神
[00:13:18.760 --> 00:13:20.760]  當你自己將生命
[00:13:20.760 --> 00:13:24.160]  完全交給神的時候
[00:13:24.160 --> 00:13:25.760]  神帶你去哪裡
[00:13:25.760 --> 00:13:27.160]  你就去哪裡
[00:13:27.160 --> 00:13:30.760]  有人不一定需要去到中非
[00:13:30.760 --> 00:13:32.160]  不一定北非
[00:13:32.160 --> 00:13:34.760]  去到中東的地方
[00:13:34.760 --> 00:13:36.760]  有人就在他家裡
[00:13:36.760 --> 00:13:38.160]  有人在他鄰舍
[00:13:38.160 --> 00:13:40.960]  有人在他身邊的朋友
[00:13:40.960 --> 00:13:43.560]  和他的同事
[00:13:43.560 --> 00:13:44.760]  都是宣教
[00:13:44.760 --> 00:13:46.760]  領子妹
[00:13:46.760 --> 00:13:49.360]  宣教最重要的
[00:13:49.360 --> 00:13:51.160]  就是這裡所說的
[00:13:51.160 --> 00:13:52.760]  究竟你明不明白
[00:13:52.760 --> 00:13:54.560]  是神的心意要你做
[00:13:54.560 --> 00:13:57.160]  然後你願意說我跟隨祂做
[00:13:57.160 --> 00:14:01.160]  這個就是一個最重要的基礎
[00:14:01.160 --> 00:14:03.360]  我相信我和大家都不止一次
[00:14:03.360 --> 00:14:07.360]  分享過神對我的呼召
[00:14:07.360 --> 00:14:08.360]  如果你沒聽過
[00:14:08.360 --> 00:14:10.560]  我很簡單說兩句
[00:14:10.560 --> 00:14:12.360]  神呼召我做什麼
[00:14:12.360 --> 00:14:14.160]  我還不知道
[00:14:14.160 --> 00:14:15.560]  神呼召我的時候
[00:14:15.560 --> 00:14:16.960]  我還不知道
[00:14:16.960 --> 00:14:17.760]  是什麼時候
[00:14:17.760 --> 00:14:18.560]  我相信耶穌
[00:14:18.560 --> 00:14:20.560]  只是第二年的時候
[00:14:20.560 --> 00:14:22.360]  一個聚會裡面
[00:14:22.360 --> 00:14:23.360]  牧師說什麼
[00:14:23.360 --> 00:14:24.160]  我經常說
[00:14:24.160 --> 00:14:25.160]  真是不好意思
[00:14:25.160 --> 00:14:26.760]  我忘記了
[00:14:26.760 --> 00:14:27.760]  牧師是誰
[00:14:27.760 --> 00:14:28.560]  我都忘記了
[00:14:28.560 --> 00:14:29.760]  真是沒用
[00:14:29.760 --> 00:14:31.760]  但我記得他最後呼召的時候
[00:14:31.760 --> 00:14:33.560]  我說的幾句話
[00:14:33.560 --> 00:14:34.760]  我到現在都記得
[00:14:34.760 --> 00:14:36.160]  那時候我在讀物理學
[00:14:36.160 --> 00:14:39.960]  在中文大學讀二年班
[00:14:39.960 --> 00:14:40.960]  那位牧師
[00:14:40.960 --> 00:14:42.160]  我記得他說
[00:14:42.160 --> 00:14:44.160]  他現在要結束了
[00:14:44.160 --> 00:14:46.160]  他說你看看
[00:14:46.160 --> 00:14:47.960]  你看看耶穌
[00:14:47.960 --> 00:14:49.360]  祂十一個門徒
[00:14:49.360 --> 00:14:50.160]  十二個都沒有
[00:14:50.160 --> 00:14:51.360]  現在一個是出賣祂的
[00:14:51.360 --> 00:14:52.960]  祂說祂只需要十一個人
[00:14:52.960 --> 00:14:54.960]  不用很多人
[00:14:54.960 --> 00:14:56.560]  但祂需要的是那些
[00:14:56.560 --> 00:14:59.360]  毫無保留將祂的生命交給神的人
[00:14:59.360 --> 00:15:01.960]  十一個就可以反轉整個社會
[00:15:01.960 --> 00:15:03.160]  反轉整個世界
[00:15:03.160 --> 00:15:04.360]  反轉整個歷史
[00:15:04.360 --> 00:15:05.760]  我最記得說這件事
[00:15:05.760 --> 00:15:07.760]  接著他說了一句就罵了命
[00:15:07.760 --> 00:15:10.960]  誰願意再做這樣的實驗呢
[00:15:10.960 --> 00:15:12.360]  那時候我在讀物理學
[00:15:12.360 --> 00:15:13.160]  我很喜歡做實驗
[00:15:13.160 --> 00:15:16.560]  突然間這句話抓住我
[00:15:16.560 --> 00:15:17.560]  於是我坐在那裡的時候
[00:15:17.560 --> 00:15:18.960]  我想一下
[00:15:18.960 --> 00:15:20.360]  馬上做
[00:15:20.360 --> 00:15:21.160]  好
[00:15:21.160 --> 00:15:21.960]  我就做了這個實驗
[00:15:21.960 --> 00:15:23.560]  我一站起來
[00:15:23.560 --> 00:15:23.960]  一站起來
[00:15:23.960 --> 00:15:25.960]  原來個個都還沒站起來
[00:15:25.960 --> 00:15:27.560]  只有我一個
[00:15:27.560 --> 00:15:29.160]  沒有兩滴鼻涕
[00:15:29.160 --> 00:15:30.760]  沒有兩滴眼淚
[00:15:30.760 --> 00:15:31.960]  一點都不感性
[00:15:31.960 --> 00:15:32.960]  一點都不煽情
[00:15:32.960 --> 00:15:33.960]  我就站起來
[00:15:33.960 --> 00:15:34.560]  好
[00:15:34.560 --> 00:15:35.360]  我做了這個實驗
[00:15:35.360 --> 00:15:36.560]  我心裡面說
[00:15:36.560 --> 00:15:37.560]  我試一下找位置
[00:15:37.560 --> 00:15:39.360]  我將我生命毫無保留交給你
[00:15:39.360 --> 00:15:41.960]  看你在我生命裡面做到些什麼
[00:15:41.960 --> 00:15:42.360]  請姐妹
[00:15:42.360 --> 00:15:43.960]  這就是五十年來
[00:15:43.960 --> 00:15:46.560]  神給我的呼召
[00:15:46.560 --> 00:15:47.360]  那接著怎麼樣
[00:15:47.360 --> 00:15:49.360]  我不知道的
[00:15:49.360 --> 00:15:50.160]  讀物理學
[00:15:50.160 --> 00:15:50.760]  那怎麼樣
[00:15:50.760 --> 00:15:51.360]  讀神學
[00:15:51.360 --> 00:15:51.760]  什麼
