
[00:00:00.000 --> 00:00:07.600]  剛才的聖詩說世界多變
[00:08:20.240 --> 00:08:24.320]  我們基督徒面對世界的多變
[00:08:24.320 --> 00:08:27.040]  我們應該有些東西在我們裏面
[00:08:27.040 --> 00:08:34.240]  令我們不會失去神賜給我們的平安和喜樂
[00:08:34.240 --> 00:08:36.960]  所以今天早上我想在這裏
[00:08:36.960 --> 00:08:39.760]  用儲遍不驚做題目
[00:08:39.760 --> 00:08:41.600]  我有七點
[00:08:41.600 --> 00:08:43.760]  我有七招
[00:08:43.760 --> 00:08:49.520]  這七招是幫助我們面對這些大變動
[00:08:49.520 --> 00:08:52.800]  面對我們的大災難的時候
[00:08:52.800 --> 00:08:55.520]  我們仍然能夠站得住
[00:08:55.520 --> 00:09:01.280]  這七招是和你和我有多少聰明智慧
[00:09:01.280 --> 00:09:04.320]  或者有多少學識
[00:09:04.320 --> 00:09:07.200]  有多少人脈的關係
[00:09:07.200 --> 00:09:10.240]  你有多少竅門是無關的
[00:09:10.240 --> 00:09:14.320]  因為當你面對這麼重大的災難的時候
[00:09:14.320 --> 00:09:19.200]  你和我有多少的聰明能力有什麼用呢
[00:09:19.200 --> 00:09:24.960]  這七招完全和我們的神有關
[00:09:24.960 --> 00:09:29.920]  前面的四招叫做心信或心知
[00:09:29.920 --> 00:09:34.720]  我們要知道我們的神到底是怎樣的一位神
[00:09:34.720 --> 00:09:37.840]  然後我緊緊地抓住它
[00:09:37.840 --> 00:09:42.400]  我們相信主應該對我們的神有越來越多的認識
[00:09:42.400 --> 00:09:46.000]  當我們認識我們的神是怎樣的一位神的時候
[00:09:46.000 --> 00:09:48.160]  而我抓住它
[00:09:48.160 --> 00:09:50.160]  世界怎樣變
[00:09:50.160 --> 00:09:53.440]  你都不會失去了你心中的盼望
[00:09:53.440 --> 00:09:56.400]  你的平安和你的喜樂
[00:09:56.400 --> 00:09:58.400]  這是前面的四招
[00:09:58.400 --> 00:10:04.800]  後面的三招和我們怎樣來到神面前祈求有關
[00:10:04.800 --> 00:10:12.000]  因為我們要靠神在大風浪當中不沉下去
[00:10:12.000 --> 00:10:15.520]  我們要懂得怎樣來到神面前求
[00:10:15.520 --> 00:10:19.520]  有時我們的心的重擔大到一個程度
[00:10:19.520 --> 00:10:23.040]  我們真的不知道怎樣來祈禱
[00:10:23.040 --> 00:10:25.920]  不過好在我們不懂得怎樣祈禱
[00:10:25.920 --> 00:10:27.440]  神有幫我們
[00:10:27.440 --> 00:10:30.000]  一會兒我們逐點來看
[00:10:30.000 --> 00:10:32.000]  七招的第一招
[00:10:32.000 --> 00:10:34.000]  第一招是心信什麼呢?
[00:10:34.000 --> 00:10:36.880]  在人來說有突發的事件
[00:10:36.880 --> 00:10:40.400]  因為你和我不知道前面是發生什麼事
[00:10:40.400 --> 00:10:44.320]  但是在神是沒有突發的事件
[00:10:44.320 --> 00:10:49.200]  一切都在祂的全知、在祂的掌握當中
[00:10:49.200 --> 00:10:53.040]  人很想知道將來發生什麼事
[00:10:53.040 --> 00:10:55.600]  但是你很想知道
[00:10:55.600 --> 00:11:01.360]  人又去占卜、去問米、玩碟仙
[00:11:01.360 --> 00:11:05.840]  做各樣的事想知道將來發生什麼事
[00:11:05.840 --> 00:11:10.800]  但你知不知道其實我們的神是不想我們知道的
[00:11:10.800 --> 00:11:15.840]  看聖經只有一個半例子
[00:11:15.840 --> 00:11:19.600]  是神將將來的事告訴人
[00:11:19.600 --> 00:11:22.800]  半個例子就是以前有個皇帝叫西加
[00:11:22.800 --> 00:11:25.280]  他病得很厲害就要死
[00:11:25.280 --> 00:11:29.760]  他向神求神給他十五年的命
[00:11:29.760 --> 00:11:32.800]  我想他會知道他只剩下十五年命
[00:11:32.800 --> 00:11:35.040]  但我不確定他是否真的知道
[00:11:35.040 --> 00:11:37.920]  所以那個只能當做半個
[00:11:37.920 --> 00:11:42.240]  一個就是那個人叫彼得
[00:11:42.240 --> 00:11:44.640]  彼得耶穌復活之後
[00:11:44.640 --> 00:11:47.200]  他見了兩次他都回去打魚
[00:11:47.200 --> 00:11:49.600]  放棄了跟隨耶穌
[00:11:49.600 --> 00:11:52.000]  彼得這個認得厲害的人
[00:11:52.000 --> 00:11:54.800]  完全失去了他的信心
[00:11:54.800 --> 00:11:57.360]  耶穌有人福音21章
[00:11:57.360 --> 00:12:01.840]  要回來找他要兼顧他
[00:12:01.840 --> 00:12:05.040]  耶穌怎樣來兼顧他呢
[00:12:05.040 --> 00:12:08.240]  耶穌問他你能夠愛我嗎
[00:12:08.240 --> 00:12:11.840]  用阿加皮的愛像神愛我們一樣
[00:12:11.840 --> 00:12:16.720]  彼得不敢用阿加皮的愛來回應耶穌
[00:12:16.720 --> 00:12:19.600]  他只說我是普通的愛
[00:12:19.600 --> 00:12:21.040]  人的愛來愛你
[00:12:21.040 --> 00:12:22.960]  因為他知道他不行
[00:12:22.960 --> 00:12:24.960]  他知道他很軟弱
[00:12:24.960 --> 00:12:26.160]  他知道他跌倒
[00:12:26.160 --> 00:12:29.360]  他覺得他對耶穌已經沒有任何用途
[00:12:29.360 --> 00:12:31.360]  任何的價值
[00:12:31.360 --> 00:12:32.800]  但耶穌告訴他
[00:12:32.800 --> 00:12:35.440]  你將來年輕的時候
[00:12:35.440 --> 00:12:36.960]  你可以做什麼都可以
[00:12:36.960 --> 00:12:38.320]  你很自由
[00:12:38.320 --> 00:12:39.120]  年長的時候
[00:12:39.120 --> 00:12:40.720]  人家要把你的手綁起來
[00:12:40.720 --> 00:12:43.040]  帶你去不願意去的地方
[00:12:43.040 --> 00:12:44.160]  就去刑場
[00:12:44.160 --> 00:12:46.160]  為什麼耶穌要告訴他
[00:12:46.160 --> 00:12:47.120]  我看到這裡的時候
[00:12:47.120 --> 00:12:48.480]  我都不明白
[00:12:48.480 --> 00:12:51.360]  耶穌說你好的事你告訴他
[00:12:51.360 --> 00:12:52.640]  如果耶穌告訴你
[00:12:52.640 --> 00:12:53.920]  你將來的下場是怎樣
[00:12:53.920 --> 00:12:55.200]  你的下場不好呢
[00:12:55.200 --> 00:12:57.120]  這個很殘忍的
[00:12:57.120 --> 00:12:59.680]  你一路活著的時候
[00:12:59.680 --> 00:13:01.600]  都在想今天是不是我的死期
[00:13:01.600 --> 00:13:05.680]  但耶穌要將來告訴他
[00:13:05.680 --> 00:13:12.080]  因為只有對神有阿加皮的愛心
[00:13:12.080 --> 00:13:16.000]  才會願意為他上刑場
[00:13:16.000 --> 00:13:18.640]  果然彼得是為主信道
[00:13:18.640 --> 00:13:20.640]  耶穌告訴他
[00:13:20.640 --> 00:13:23.120]  你是可以的
[00:13:23.120 --> 00:13:26.320]  只有這個例子
[00:13:26.320 --> 00:13:27.760]  我不知道你找不找到聖經
[00:13:27.760 --> 00:13:29.280]  神有告訴人
[00:13:29.280 --> 00:13:30.560]  你將來會怎樣
[00:13:30.560 --> 00:13:31.520]  所以你不用問神
[00:13:31.520 --> 00:13:32.960]  我還會活多久呢
[00:13:32.960 --> 00:13:34.320]  我將來會怎樣呢
[00:13:34.320 --> 00:13:37.360]  當然不要問神
[00:13:37.360 --> 00:13:40.720]  下星期股市上跌跌
[00:13:40.720 --> 00:13:42.480]  一定不會告訴你
[00:13:42.480 --> 00:13:43.840]  你不用想
[00:13:43.840 --> 00:13:44.880]  一定不會告訴你
[00:13:45.760 --> 00:13:48.800]  人不知道將來會發生什麼事
[00:13:48.800 --> 00:13:52.880]  這是神要我們完全依靠的
[00:13:52.880 --> 00:13:53.840]  你不需要知道
[00:13:53.840 --> 00:13:57.200]  但是神是知道
[00:13:57.200 --> 00:13:59.760]  有些人都不相信這件事
[00:13:59.760 --> 00:14:01.520]  有些人說
[00:14:01.520 --> 00:14:05.360]  我都不知道我下一步會怎樣做
[00:14:05.360 --> 00:14:07.920]  我每天要應付很多事
[00:14:07.920 --> 00:14:09.680]  我要做一些決定
[00:14:09.680 --> 00:14:12.880]  我自己都不知道我的決定會怎樣
[00:14:12.880 --> 00:14:18.000]  神怎會知道我會怎樣做呢
[00:14:18.000 --> 00:14:19.280]  我都還沒做這個決定
[00:14:19.280 --> 00:14:21.840]  於是有些人相信
[00:14:21.840 --> 00:14:23.120]  我們跟神好像下棋一樣
[00:14:23.120 --> 00:14:24.400]  我走一步
[00:14:24.400 --> 00:14:25.680]  神就看你
[00:14:25.680 --> 00:14:26.960]  你走這一步
[00:14:26.960 --> 00:14:29.280]  我就走下一步
[00:14:29.280 --> 00:14:31.040]  這個對不對呢
[00:14:31.040 --> 00:14:33.120]  這個完全不對
[00:14:33.120 --> 00:14:35.920]  你不知道你下一步會怎樣走
[00:14:35.920 --> 00:14:39.120]  神知道你下一步會怎樣走
[00:14:39.120 --> 00:14:44.880]  神完全知道我們一生當中會做什麼決定
[00:14:44.880 --> 00:14:46.800]  你自己都不知道神知道
[00:14:46.800 --> 00:14:49.600]  這是神的全知
[00:14:49.600 --> 00:14:53.680]  神的全知令你和我可以放心
[00:14:53.680 --> 00:14:56.720]  沒有一樣事是神都預料不到的
[00:14:56.720 --> 00:14:58.640]  驚喜了神
[00:14:58.640 --> 00:15:00.640]  神怎樣應付呢
[00:15:00.640 --> 00:15:02.480]  你不需要和神擔心
[00:15:02.480 --> 00:15:06.240]  神完全知道將會發生什麼事
[00:15:06.240 --> 00:15:11.360]  一切都在神的全知裏面
[00:15:11.360 --> 00:15:15.200]  亦都在祂的掌管當中
[00:15:15.200 --> 00:15:19.040]  祂不單止知道世界以後會發生什麼事
[00:15:19.040 --> 00:15:24.160]  更加重要的是神完全認識你和我
[00:15:24.160 --> 00:15:27.360]  你和我是怎樣的人
[00:15:27.360 --> 00:15:31.040]  我們將來會怎樣想怎樣做決定
[00:15:31.040 --> 00:15:34.400]  都在神的全知裏面
[00:15:34.400 --> 00:15:37.440]  講到神認識我們每一個人
[00:15:37.440 --> 00:15:41.440]  當然我們要看看詩篇第139篇
[00:15:41.440 --> 00:15:42.960]  我讀給大家聽
[00:15:42.960 --> 00:15:47.200]  「不疑我話你已經監察我而認識我」
[00:15:47.200 --> 00:15:49.680]  這個認識在聖經裏面
[00:15:49.680 --> 00:15:51.680]  是一個深度的認識
[00:15:51.680 --> 00:15:57.440]  完全我們的心思意念都在神的全知裏面
[00:15:57.440 --> 00:16:00.640]  我坐下來我起來你都會明白
[00:16:00.640 --> 00:16:04.160]  你在遠處你就知道我的意念
[00:16:04.160 --> 00:16:07.920]  我行路我躺臥你都細察
[00:16:07.920 --> 00:16:10.800]  亦都心知我一切所行的
[00:16:10.800 --> 00:16:16.640]  你又說我舌頭上的話你無一句不知道
[00:16:16.640 --> 00:16:20.560]  你在我前後環繞我
[00:16:20.560 --> 00:16:23.360]  安守在我身上
[00:16:23.360 --> 00:16:30.400]  你這個知識奇妙是我不能夠測的
[00:16:30.400 --> 00:16:34.240]  至高是我不能及的
[00:16:34.240 --> 00:16:37.760]  這個應該對我們來說是很大的安慰
[00:16:37.760 --> 00:16:40.640]  神知道將來會發生什麼事
[00:16:40.640 --> 00:16:43.840]  神亦都知道你和我的心思意念
[00:16:43.840 --> 00:16:46.800]  你和我的軟弱實是完全知道
[00:16:46.800 --> 00:16:54.400]  這個全知讓我們在多變的世代當中
[00:16:54.400 --> 00:16:56.400]  我們不需要太害怕
[00:16:56.400 --> 00:16:58.560]  因為有一樣東西是不變的
[00:16:58.560 --> 00:17:00.560]  因為神是全部知道的
[00:17:00.560 --> 00:17:02.560]  神的全知
[00:17:02.560 --> 00:17:06.000]  第二樣東西我們要切忌
[00:17:06.000 --> 00:17:09.440]  切忌我們的神是全能的神
[00:17:09.440 --> 00:17:11.440]  他既然是全知
[00:17:11.440 --> 00:17:13.440]  他亦都是全能
[00:17:13.440 --> 00:17:18.240]  沒有一樣難處是神不能夠為我解決的
[00:17:18.240 --> 00:17:22.640]  我怎樣看到神的能力呢?神的全能呢?
[00:17:22.640 --> 00:17:27.360]  這裏不能不說到神的創造
[00:17:27.360 --> 00:17:30.400]  人是無法由無變有的
[00:17:30.400 --> 00:17:33.360]  如果有人告訴你他能由無變有
[00:17:33.360 --> 00:17:35.360]  這叫做魔術
[00:17:35.360 --> 00:17:37.360]  這是騙人的
[00:17:37.360 --> 00:17:39.840]  所以你說進化論就是由無變有
[00:17:39.840 --> 00:17:41.840]  他自己會跑出來的
[00:17:41.840 --> 00:17:43.840]  越來越好的呢?
[00:17:43.840 --> 00:17:45.840]  這完全是出自魔鬼
[00:17:45.840 --> 00:17:47.840]  因為人是不可能的
[00:17:47.840 --> 00:17:52.560]  世上沒有一樣東西是自己會跑出來的
[00:17:52.560 --> 00:17:56.640]  所以我們和人傳福音
[00:17:56.640 --> 00:17:58.640]  特別是中國大陸
[00:17:58.640 --> 00:18:02.400]  很難過的一關就是從小就說進化論
[00:18:02.400 --> 00:18:04.400]  進化論就是無神論
[00:18:04.400 --> 00:18:12.640]  所以達爾文的進化論和共產宣言相差十一年
[00:18:12.640 --> 00:18:14.640]  十九世紀中期
[00:18:14.640 --> 00:18:17.760]  兩樣東西一齊出來就摧毀了歐洲的信仰
[00:18:17.760 --> 00:18:19.760]  今天去歐洲看看
[00:18:19.760 --> 00:18:21.760]  以前的禮拜堂
[00:18:21.760 --> 00:18:27.040]  現在成為回教寺、博物館
[00:18:27.040 --> 00:18:30.400]  近年大教堂沒有人去
[00:18:30.400 --> 00:18:33.920]  近年還成為兒童遊樂場
[00:18:33.920 --> 00:18:35.920]  所以歐洲一看
[00:18:35.920 --> 00:18:40.000]  整個宗教基督教信仰被摧毀了
[00:18:40.000 --> 00:18:43.200]  這個風二十世紀初期已經來到美國
[00:18:43.200 --> 00:18:47.680]  今天撒旦仍然在摧毀美國的信仰
[00:18:47.680 --> 00:18:49.680]  今天他們說進化論
[00:18:49.680 --> 00:18:51.680]  只有進化論是科學的
[00:18:51.680 --> 00:18:53.680]  如果相信創造
[00:18:53.680 --> 00:18:55.680]  這是迷信
[00:18:55.680 --> 00:18:59.680]  現在學校是這樣教小朋友的
[00:18:59.680 --> 00:19:03.040]  所以我們不要忘記神是全能的
[00:19:03.040 --> 00:19:08.720]  我們從祂的創造可以看到祂真是全能的神
[00:19:08.720 --> 00:19:12.720]  我們在多變的世界裏面
[00:19:12.720 --> 00:19:14.720]  神既然是全能的
[00:19:14.720 --> 00:19:16.720]  祂有能力控制一切
[00:19:16.720 --> 00:19:18.720]  一切都在神的全能
[00:19:18.720 --> 00:19:20.720]  在祂的全知下
[00:19:20.720 --> 00:19:24.720]  那你說神是全能
[00:19:24.720 --> 00:19:26.720]  神是全知
[00:19:26.720 --> 00:19:28.720]  那與我們有什麼關係呢?
[00:19:28.720 --> 00:19:30.720]  與我們很有關係的
[00:19:30.720 --> 00:19:32.720]  為什麼呢?
[00:19:32.720 --> 00:19:34.720]  第三就是神愛我們
[00:19:34.720 --> 00:19:36.720]  在這個環境裏
[00:19:36.720 --> 00:19:38.720]  我們不要忘記神的愛沒有離開過我們
[00:19:38.720 --> 00:19:40.720]  我們面對很大的困難
[00:19:40.720 --> 00:19:44.720]  或者我們面對健康上的失去
[00:19:44.720 --> 00:19:46.720]  或者我們面對工作上的失去
[00:19:46.720 --> 00:19:50.720]  在一個無助無望的漆黑的環境裏
[00:19:50.720 --> 00:19:54.720]  神的愛沒有離開過我們
[00:19:54.720 --> 00:19:56.720]  在最後的晚餐的時候
[00:19:56.720 --> 00:19:58.720]  一開始有十三章說
[00:19:58.720 --> 00:20:02.720]  耶穌愛屬於祂的人就愛到底
[00:20:02.720 --> 00:20:04.720]  這個愛到底
