
[00:00:00.000 --> 00:00:02.000]  我記得有一次開組的時候
[00:03:17.000 --> 00:03:19.000]  各位親愛的兄弟姐妹
[00:03:19.000 --> 00:03:21.000]  我不知道這些現象
[00:03:21.000 --> 00:03:23.000]  你有沒有遇到呢
[00:03:23.000 --> 00:03:24.000]  你有沒有見到呢
[00:03:24.000 --> 00:03:26.000]  在一直到今天為止
[00:03:26.000 --> 00:03:28.000]  我仍然見到無數的人
[00:03:28.000 --> 00:03:31.000]  被他童年那種不愉快的經歷困擾著他
[00:03:31.000 --> 00:03:33.000]  而這些不愉快的經歷
[00:03:33.000 --> 00:03:34.000]  一直到現在為止
[00:03:34.000 --> 00:03:37.000]  是深深影響著他的個性
[00:03:37.000 --> 00:03:38.000]  他的性格
[00:03:38.000 --> 00:03:39.000]  和人的相處
[00:03:39.000 --> 00:03:41.000]  和他們的婚姻
[00:03:41.000 --> 00:03:43.000]  我們面對著過去這些問題
[00:03:43.000 --> 00:03:45.000]  面對著這些困鎖
[00:03:45.000 --> 00:03:47.000]  我們怎樣去處理呢
[00:03:47.000 --> 00:03:49.000]  有人就說一句話
[00:03:49.000 --> 00:03:51.000]  英雄莫聞出處
[00:03:51.000 --> 00:03:52.000]  換句話來說
[00:03:52.000 --> 00:03:53.000]  你只要叻就行
[00:03:53.000 --> 00:03:54.000]  你一叻
[00:03:54.000 --> 00:03:57.000]  人家就不會理你過去的事
[00:03:57.000 --> 00:03:59.000]  親愛的兄弟姐妹
[00:03:59.000 --> 00:04:01.000]  剛剛是相反的
[00:04:01.000 --> 00:04:03.000]  我們怎樣可以成為一個英雄呢
[00:04:03.000 --> 00:04:06.000]  除非我們能夠對過去有個健康的看法
[00:04:06.000 --> 00:04:08.000]  如果我們對過去沒有健康的看法
[00:04:08.000 --> 00:04:11.000]  我們很難脫胎換骨
[00:04:11.000 --> 00:04:13.000]  是因為這樣
[00:04:13.000 --> 00:04:16.000]  所以我在看這個新聞的時候
[00:04:16.000 --> 00:04:17.000]  同樣看到
[00:04:17.000 --> 00:04:19.000]  有些人真的脫胎換骨
[00:04:19.000 --> 00:04:22.000]  我記得我在美國寫書的時候
[00:04:22.000 --> 00:04:25.000]  剛剛是美國總統選舉的時候
[00:04:25.000 --> 00:04:29.000]  有機會ABC電台訪問了克林頓一些說話
[00:04:29.000 --> 00:04:31.000]  克林頓本身
[00:04:31.000 --> 00:04:32.000]  這個總統
[00:04:32.000 --> 00:04:35.000]  他自幼都是生長在一個破裂的家庭
[00:04:35.000 --> 00:04:39.000]  父母在他很小的時候已經離婚
[00:04:39.000 --> 00:04:40.000]  離婚之後
[00:04:40.000 --> 00:04:42.000]  他的媽媽就改嫁給他的後父
[00:04:42.000 --> 00:04:45.000]  而改嫁之後就受到後父的虐待
[00:04:45.000 --> 00:04:46.000]  是因為這樣
[00:04:46.000 --> 00:04:48.000]  在十歲的時候
[00:04:48.000 --> 00:04:51.000]  克林頓不單止要照顧那些弟弟妹妹
[00:04:51.000 --> 00:04:54.000]  而且他負起保護母親的一個責任
[00:04:54.000 --> 00:04:56.000]  在他自己的陰影裡面
[00:04:56.000 --> 00:05:00.000]  常常記得在小時候那種苦難
[00:05:00.000 --> 00:05:03.000]  但是他自己在接受訪問的時候
[00:05:03.000 --> 00:05:04.000]  他都很承認
[00:05:04.000 --> 00:05:07.000]  信仰對他有很大的影響
[00:05:07.000 --> 00:05:08.000]  是因為透過這個信仰
[00:05:08.000 --> 00:05:10.000]  他能夠自立到他的過去
[00:05:10.000 --> 00:05:11.000]  是因為透過這個信仰
[00:05:11.000 --> 00:05:15.000]  以致他有一個很大很積極的一種人生觀
[00:05:15.000 --> 00:05:16.000]  是因為這樣
[00:05:16.000 --> 00:05:18.000]  所以當他想著要讀法律
[00:05:18.000 --> 00:05:21.000]  他甚至想著要好像林肯一樣
[00:05:21.000 --> 00:05:22.000]  要做總統
[00:05:22.000 --> 00:05:24.000]  我們看到這個心智在他裡面
[00:05:24.000 --> 00:05:28.000]  他不再被那個過去的陰影纏著他
[00:05:28.000 --> 00:05:29.000]  我們實際看見
[00:05:29.000 --> 00:05:31.000]  他心想事成
[00:05:31.000 --> 00:05:34.000]  結果能夠去到哈佛讀法律
[00:05:34.000 --> 00:05:35.000]  讀完法律之後做律師
[00:05:35.000 --> 00:05:36.000]  後來做州長
[00:05:36.000 --> 00:05:38.000]  做完州長之後沒多久
[00:05:38.000 --> 00:05:40.000]  他就出來甚至做了美國的總統
[00:05:40.000 --> 00:05:43.000]  為什麼有這麼大的不同呢
[00:05:43.000 --> 00:05:44.000]  為什麼有些人
[00:05:44.000 --> 00:05:47.000]  被他過去不快樂的陰影
[00:05:47.000 --> 00:05:49.000]  如影隨形的纏著他
[00:05:49.000 --> 00:05:50.000]  但另一方面也有些人
[00:05:50.000 --> 00:05:52.000]  他在不愉快的背景裡面
[00:05:52.000 --> 00:05:54.000]  反而能夠脫胎換骨
[00:05:54.000 --> 00:05:56.000]  是成為更加成熟
[00:05:56.000 --> 00:05:59.000]  是成為更加有能力的一些人
[00:05:59.000 --> 00:06:02.000]  今天我就要和大家分享一個很重要的信息
[00:06:02.000 --> 00:06:06.000]  就是怎樣可以脫胎換骨
[00:06:06.000 --> 00:06:11.000]  來將過去痛練的時候的困所一刀兩斷
[00:06:11.000 --> 00:06:14.000]  俗語說的就是英雄莫問出處
[00:06:14.000 --> 00:06:16.000]  我絕對相信
[00:06:16.000 --> 00:06:18.000]  你自己不問就行
[00:06:18.000 --> 00:06:19.000]  你要人不問呢
[00:06:19.000 --> 00:06:20.000]  很難的
[00:06:20.000 --> 00:06:21.000]  是不是
[00:06:21.000 --> 00:06:24.000]  很容易人家會提起你過去的傷心事
[00:06:24.000 --> 00:06:27.000]  一天我們裡面的傷口不包紮好
[00:06:27.000 --> 00:06:29.000]  我們一天一想起那些事
[00:06:29.000 --> 00:06:30.000]  一提起那些事
[00:06:30.000 --> 00:06:33.000]  我們就沒辦法情不自禁
[00:06:33.000 --> 00:06:34.000]  就可能會很痛心
[00:06:34.000 --> 00:06:35.000]  各位聽姐妹
[00:06:35.000 --> 00:06:38.000]  我們看到聖經給我們的答案很怪
[00:06:38.000 --> 00:06:41.000]  它不是英雄莫問出處
[00:06:41.000 --> 00:06:44.000]  聖經給我們英雄要問出處
[00:06:44.000 --> 00:06:45.000]  我們看到
[00:06:45.000 --> 00:06:48.000]  你看看耶乏他這個人
[00:06:48.000 --> 00:06:50.000]  你就看得很清楚
[00:06:50.000 --> 00:06:52.000]  我感謝主
[00:06:52.000 --> 00:06:54.000]  在我信仰這麼多年的裡面
[00:06:54.000 --> 00:06:56.000]  我看到神真是很絕
[00:06:56.000 --> 00:06:57.000]  怎麼絕呢
[00:06:57.000 --> 00:06:59.000]  你說你瘀嗎
[00:06:59.000 --> 00:07:01.000]  他就找一個更加瘀的人
[00:07:01.000 --> 00:07:03.000]  給你看看他怎麼脫離出來
[00:07:03.000 --> 00:07:05.000]  能夠脫胎換骨
[00:07:05.000 --> 00:07:06.000]  你說你自己失敗嗎
[00:07:06.000 --> 00:07:08.000]  他就給一個更失敗的例子給你看一看
[00:07:08.000 --> 00:07:10.000]  你失敗夠不夠他
[00:07:10.000 --> 00:07:11.000]  原來給你看見
[00:07:11.000 --> 00:07:14.000]  原來失敗不一定要有失敗感
[00:07:14.000 --> 00:07:16.000]  有挫折不一定要有挫折感
[00:07:16.000 --> 00:07:18.000]  另一方面我們又看一看
[00:07:18.000 --> 00:07:21.000]  有的人認為自己最大惡極
[00:07:21.000 --> 00:07:23.000]  是不值得饒恕的
[00:07:23.000 --> 00:07:25.000]  聖經有給一些例子給我們
[00:07:25.000 --> 00:07:28.000]  他給我們看見更加最大惡極的人
[00:07:28.000 --> 00:07:30.000]  殺人姦淫
[00:07:30.000 --> 00:07:31.000]  到齊了的人
[00:07:31.000 --> 00:07:33.000]  他們怎樣在主裡面
[00:07:33.000 --> 00:07:35.000]  仍然能夠得到神的釋放
[00:07:35.000 --> 00:07:37.000]  去將他們改變
[00:07:37.000 --> 00:07:38.000]  另一方面
[00:07:38.000 --> 00:07:40.000]  有很多人覺得自己很苦
[00:07:40.000 --> 00:07:42.000]  他就給一些更加苦的人
[00:07:42.000 --> 00:07:43.000]  給我們看看
[00:07:43.000 --> 00:07:45.000]  這個童年更苦的人
[00:07:45.000 --> 00:07:47.000]  這個一生更苦的人
[00:07:47.000 --> 00:07:50.000]  他怎樣不需要被他的苦纏住
[00:07:50.000 --> 00:07:51.000]  各位靈智妹
[00:07:51.000 --> 00:07:55.000]  耶乏他就是其中一個很典型的例子
[00:07:55.000 --> 00:07:58.000]  我首先看看這個人的一生
[00:07:58.000 --> 00:08:00.000]  我相信如果我們說
[00:08:00.000 --> 00:08:02.000]  我們的童年是不愉快的時候
[00:08:02.000 --> 00:08:04.000]  這個人的童年
[00:08:04.000 --> 00:08:06.000]  是最不愉快的一個表表者
[00:08:06.000 --> 00:08:08.000]  因為為什麼呢
[00:08:08.000 --> 00:08:10.000]  他是妓女的兒子
[00:08:10.000 --> 00:08:12.000]  他是妓女的兒子
[00:08:12.000 --> 00:08:14.000]  聖經似乎故意要將他的身世
[00:08:14.000 --> 00:08:16.000]  提出來
[00:08:16.000 --> 00:08:17.000]  是因為這樣
[00:08:17.000 --> 00:08:19.000]  任何人看到耶乏他
[00:08:19.000 --> 00:08:20.000]  這個總統
[00:08:20.000 --> 00:08:21.000]  看到這個總統
[00:08:21.000 --> 00:08:22.000]  很自然就知道
[00:08:22.000 --> 00:08:23.000]  他是妓女的兒子
[00:08:23.000 --> 00:08:25.000]  但我很想問在座的觀眾
[00:08:25.000 --> 00:08:27.000]  有多少人如果你是妓女的兒子
[00:08:27.000 --> 00:08:29.000]  連爸爸都不知道
[00:08:29.000 --> 00:08:31.000]  或者爸爸知道就趕你出來
[00:08:31.000 --> 00:08:32.000]  如果你是妓女的兒子
[00:08:32.000 --> 00:08:33.000]  有多少人
[00:08:33.000 --> 00:08:35.000]  你有勇氣告訴別人你是妓女的兒子
[00:08:35.000 --> 00:08:37.000]  可以舉手嗎
[00:08:37.000 --> 00:08:39.000]  你肯去告訴別人
[00:08:39.000 --> 00:08:41.000]  我媽媽是妓女
[00:08:41.000 --> 00:08:43.000]  可以舉手嗎
[00:08:43.000 --> 00:08:44.000]  或者再問一問
[00:08:44.000 --> 00:08:45.000]  有多少人
[00:08:45.000 --> 00:08:47.000]  不太想告訴別人
[00:08:47.000 --> 00:08:48.000]  可以舉手嗎
[00:08:48.000 --> 00:08:49.000]  不想告訴別人
[00:08:49.000 --> 00:08:51.000]  請放下
[00:08:51.000 --> 00:08:52.000]  我想是正常
[00:08:52.000 --> 00:08:53.000]  正不正常
[00:08:53.000 --> 00:08:54.000]  當然正常
[00:08:54.000 --> 00:08:57.000]  有誰喜歡被人揭自己的瘡疤
[00:08:57.000 --> 00:08:58.000]  沒有人喜歡
[00:08:58.000 --> 00:08:59.000]  但很多時候
[00:08:59.000 --> 00:09:01.000]  當我們身上有一點點的痛的時候
[00:09:01.000 --> 00:09:03.000]  你就會發覺這些痛
[00:09:03.000 --> 00:09:05.000]  是經常會令我們很痛
[00:09:05.000 --> 00:09:06.000]  我舉個例
[00:09:06.000 --> 00:09:07.000]  我不知道你們天冷
[00:09:07.000 --> 00:09:08.000]  有沒有試過
[00:09:08.000 --> 00:09:09.000]  弄傷過腳
[00:09:09.000 --> 00:09:11.000]  或者傷過某個地方
[00:09:11.000 --> 00:09:13.000]  經常都碰到那裡
[00:09:13.000 --> 00:09:15.000]  我試過有一次
[00:09:15.000 --> 00:09:16.000]  耳朵這裡
[00:09:16.000 --> 00:09:18.000]  長了一塊瘡
[00:09:18.000 --> 00:09:20.000]  痛得很厲害
[00:09:20.000 --> 00:09:21.000]  耳端這裡
[00:09:21.000 --> 00:09:22.000]  不知道為什麼
[00:09:22.000 --> 00:09:25.000]  每次我女兒走過來抱我的時候
[00:09:25.000 --> 00:09:26.000]  我就覺得
[00:09:26.000 --> 00:09:28.000]  嘩 鬼叫
[00:09:28.000 --> 00:09:29.000]  有一次我兒子走過來
[00:09:29.000 --> 00:09:30.000]  他很熱情
[00:09:30.000 --> 00:09:32.000]  他抱我的時候
[00:09:32.000 --> 00:09:33.000]  嘩 鬼叫不到
[00:09:33.000 --> 00:09:35.000]  我覺得很痛
[00:09:35.000 --> 00:09:37.000]  其實他們習慣了
[00:09:37.000 --> 00:09:38.000]  我女兒經常都是這樣
[00:09:38.000 --> 00:09:40.000]  我兒子經常都是這樣
[00:09:40.000 --> 00:09:42.000]  大家很老友氣
[00:09:42.000 --> 00:09:44.000]  不停地抱過來玩
[00:09:44.000 --> 00:09:46.000]  有時候騎駁馬
[00:09:46.000 --> 00:09:47.000]  都這樣
[00:09:47.000 --> 00:09:49.000]  但為什麼我們以前不察覺
[00:09:49.000 --> 00:09:51.000]  直到我這裡有個瘡的時間
[00:09:51.000 --> 00:09:52.000]  我特別感覺到
[00:09:52.000 --> 00:09:54.000]  他在傷害我
[00:09:54.000 --> 00:09:56.000]  不是他們有問題
[00:09:56.000 --> 00:09:57.000]  是我自己有問題
[00:09:57.000 --> 00:09:59.000]  就因為我的傷口
[00:09:59.000 --> 00:10:00.000]  我還沒復原
[00:10:00.000 --> 00:10:02.000]  我的傷口沒有包紮好
[00:10:02.000 --> 00:10:03.000]  是因為這樣的緣故
[00:10:03.000 --> 00:10:05.000]  當稍微碰一碰的時候
[00:10:05.000 --> 00:10:07.000]  我就會覺得很痛
[00:10:07.000 --> 00:10:08.000]  很痛
[00:10:08.000 --> 00:10:09.000]  最好的方法
[00:10:09.000 --> 00:10:12.000]  你怎樣可以令到我們和人相處的裡面
[00:10:12.000 --> 00:10:14.000]  不再受到他傷害
[00:10:14.000 --> 00:10:16.000]  不再受到這個創傷
[00:10:16.000 --> 00:10:17.000]  被人揭穿
[00:10:17.000 --> 00:10:18.000]  最好的方法
[00:10:18.000 --> 00:10:21.000]  就是我們自己預先將他包紮好
[00:10:21.000 --> 00:10:23.000]  然後讓這個傷口已經完全復原了
[00:10:23.000 --> 00:10:25.000]  而當復原了的時候
[00:10:25.000 --> 00:10:26.000]  我就絕對相信
[00:10:26.000 --> 00:10:29.000]  我們不怕人知道我們的過去
[00:10:29.000 --> 00:10:31.000]  不單止不怕人知道我們的過去
[00:10:31.000 --> 00:10:33.000]  而且我們都可以在那個地方
[00:10:33.000 --> 00:10:34.000]  能夠站起來
[00:10:34.000 --> 00:10:36.000]  抬起頭來做人
[00:10:36.000 --> 00:10:37.000]  各位靈智妹
[00:10:37.000 --> 00:10:39.000]  我不知道在座當中有多少人
[00:10:39.000 --> 00:10:41.000]  在我們的自我形象很低落
[00:10:41.000 --> 00:10:43.000]  有時候會有神經衰弱的現象
[00:10:43.000 --> 00:10:45.000]  有很多時候覺得很自卑
[00:10:45.000 --> 00:10:47.000]  主要是因為童年的陰影纏著我們
[00:10:47.000 --> 00:10:49.000]  叫我們不能夠釋放出來
[00:10:49.000 --> 00:10:51.000]  我願意耶佛他成為你們的幫助
[00:10:51.000 --> 00:10:53.000]  我們現在就看看耶佛他
[00:10:53.000 --> 00:10:55.000]  他是一個怎樣的人
[00:10:55.000 --> 00:10:56.000]  聖經記載他
[00:10:56.000 --> 00:10:58.000]  他是一個妓女的兒子
[00:10:58.000 --> 00:11:00.000]  耶佛他是基列所生的
[00:11:00.000 --> 00:11:01.000]  他不單止是妓女的兒子
[00:11:01.000 --> 00:11:03.000]  後面第二節說
[00:11:03.000 --> 00:11:05.000]  基列的妻子生了幾個兒子
[00:11:05.000 --> 00:11:07.000]  他妻所生的兒子長大了
[00:11:07.000 --> 00:11:08.000]  就將他趕逐出來
[00:11:08.000 --> 00:11:09.000]  就告訴他們
[00:11:09.000 --> 00:11:12.000]  你不可在我們的父家承受產業
[00:11:12.000 --> 00:11:14.000]  因為你是妓女的兒子
[00:11:14.000 --> 00:11:16.000]  我們看到這個人
[00:11:16.000 --> 00:11:18.000]  他的身世真是十分可憐
[00:11:18.000 --> 00:11:20.000]  因為他被人看死
[00:11:20.000 --> 00:11:22.000]  他被人鄙視
[00:11:22.000 --> 00:11:24.000]  他根本在這個家庭裡
[00:11:24.000 --> 00:11:25.000]  毫無地位
[00:11:25.000 --> 00:11:27.000]  甚至他被趕逐出來
[00:11:27.000 --> 00:11:29.000]  成為一個無家可歸的一個人
[00:11:29.000 --> 00:11:31.000]  但是我們很感謝主
[00:11:31.000 --> 00:11:33.000]  這個人
[00:11:33.000 --> 00:11:35.000]  雖然是妓女的兒子
[00:11:35.000 --> 00:11:37.000]  雖然被趕逐被藐視被踐踏
[00:11:37.000 --> 00:11:39.000]  但我們看到他卻是
[00:11:39.000 --> 00:11:41.000]  出於污泥而不嚴
[00:11:41.000 --> 00:11:44.000]  他竟然成為猶太當時的領袖
[00:11:44.000 --> 00:11:46.000]  成為以色列國的總統
[00:11:46.000 --> 00:11:48.000]  差不多好像克林頓總統一樣
[00:11:48.000 --> 00:11:49.000]  各位聽眾
[00:11:49.000 --> 00:11:51.000]  我們要問一個問題
[00:11:51.000 --> 00:11:55.000]  是什麼令他可以脫胎換骨呢?
[00:11:55.000 --> 00:11:58.000]  是什麼令他有這麼大的轉變呢?
[00:11:58.000 --> 00:12:01.000]  是什麼令他竟然可以出人頭地呢?
[00:12:01.000 --> 00:12:02.000]  各位聽眾
[00:12:02.000 --> 00:12:05.000]  我們看到這段聖經告訴我們有三個秘訣
[00:12:05.000 --> 00:12:07.000]  第一個秘訣
[00:12:07.000 --> 00:12:10.000]  百分之一百是神的恩典
[00:12:10.000 --> 00:12:11.000]  你要抓住神
[00:12:11.000 --> 00:12:13.000]  百分之一百是神的恩典
[00:12:13.000 --> 00:12:14.000]  你要抓住神
[00:12:14.000 --> 00:12:15.000]  第二個秘訣
[00:12:15.000 --> 00:12:17.000]  我們自己
[00:12:17.000 --> 00:12:19.000]  百分之一百是我們的努力
[00:12:19.000 --> 00:12:20.000]  我們的努力是做什麼呢?
[00:12:20.000 --> 00:12:22.000]  不要自暴自棄
[00:12:22.000 --> 00:12:23.000]  而第三方面
[00:12:23.000 --> 00:12:25.000]  化腐朽為神奇
[00:12:25.000 --> 00:12:27.000]  你將那些不好的東西
[00:12:27.000 --> 00:12:29.000]  轉化成最好的
[00:12:29.000 --> 00:12:31.000]  我想這是很重要的
[00:12:31.000 --> 00:12:33.000]  你將那些骯髒的一團糟的東西
[00:12:33.000 --> 00:12:36.000]  你將它轉變成最好的一種禮物
[00:12:36.000 --> 00:12:38.000]  以致我們能夠建立更多的人
[00:12:38.000 --> 00:12:40.000]  這就是秘訣
[00:12:40.000 --> 00:12:42.000]  我們首先看看耶佛他
[00:12:42.000 --> 00:12:44.000]  這個這麼不幸的童年人
[00:12:44.000 --> 00:12:48.000]  他如何脫胎換骨出來呢?
[00:12:48.000 --> 00:12:50.000]  其實在他的名字本身
[00:12:50.000 --> 00:12:52.000]  已經告訴我們了
[00:12:52.000 --> 00:12:56.000]  他認識到神是帶給他出路的
[00:12:56.000 --> 00:12:58.000]  什麼叫做耶佛他呢?
[00:12:58.000 --> 00:12:59.000]  各位靈智妹
[00:12:59.000 --> 00:13:01.000]  每一次當你看到舊約聖經的時候
[00:13:01.000 --> 00:13:02.000]  我希望你們去留意一下
[00:13:02.000 --> 00:13:04.000]  希伯來文的名字
[00:13:04.000 --> 00:13:06.000]  有沒有和你們說過
[00:13:06.000 --> 00:13:08.000]  每一次當你看到名字的時候
[00:13:08.000 --> 00:13:10.000]  最好在家裡買一本聖經辭典
[00:13:10.000 --> 00:13:12.000]  或者百科全書
[00:13:12.000 --> 00:13:14.000]  你就查一查名字
[00:13:14.000 --> 00:13:16.000]  希伯來文叫做什麼意思
[00:13:16.000 --> 00:13:18.000]  耶佛他這個字是由兩個字組成的
[00:13:18.000 --> 00:13:20.000]  一個是耶
[00:13:20.000 --> 00:13:22.000]  就是耶和華
[00:13:22.000 --> 00:13:24.000]  阿他這個字
[00:13:24.000 --> 00:13:26.000]  其實就是出路
[00:13:26.000 --> 00:13:28.000]  或者開路的意思
[00:13:28.000 --> 00:13:30.000]  是開路的意思
[00:13:30.000 --> 00:13:31.000]  換句話來說
[00:13:31.000 --> 00:13:32.000]  耶佛他原來的意思
[00:13:32.000 --> 00:13:34.000]  就是耶和華就是出路
[00:13:34.000 --> 00:13:36.000]  耶和華能夠開路
[00:13:36.000 --> 00:13:38.000]  或者耶華開路
[00:13:38.000 --> 00:13:40.000]  各位靈智妹
[00:13:40.000 --> 00:13:42.000]  耶佛他認定
[00:13:42.000 --> 00:13:44.000]  耶和華是能夠帶給人出路的
[00:13:44.000 --> 00:13:46.000]  而實質上我們從這段聖經當中
[00:13:46.000 --> 00:13:47.000]  我們可以看得見
[00:13:47.000 --> 00:13:49.000]  不只是他的名字告訴他
[00:13:49.000 --> 00:13:50.000]  耶華能夠帶給人出路
[00:13:50.000 --> 00:13:52.000]  而實際上
[00:13:52.000 --> 00:13:54.000]  在事實上也告訴他
[00:13:54.000 --> 00:13:55.000]  耶華是出路的
[00:13:55.000 --> 00:13:56.000]  為什麼呢?
[00:13:56.000 --> 00:13:58.000]  我們看看耶佛他
[00:13:58.000 --> 00:14:02.000]  他自幼和他的媽媽被趕逐出來
[00:14:02.000 --> 00:14:04.000]  離開了他的父家
[00:14:04.000 --> 00:14:06.000]  他雖然是無家可歸
[00:14:06.000 --> 00:14:08.000]  但是神仍然讓他長大
[00:14:08.000 --> 00:14:10.000]  證明了神的確有出路
[00:14:10.000 --> 00:14:12.000]  已經給了他
[00:14:12.000 --> 00:14:14.000]  是養活了他
[00:14:14.000 --> 00:14:15.000]  各位靈智妹
[00:14:15.000 --> 00:14:17.000]  你想想無論我們的童年是多麼的苦
[00:14:17.000 --> 00:14:20.000]  但是神都已經給了我們過去這麼多年
[00:14:20.000 --> 00:14:22.000]  可以長大
[00:14:22.000 --> 00:14:24.000]  他仍然帶領我們到如今
[00:14:24.000 --> 00:14:26.000]  我們看到
[00:14:26.000 --> 00:14:28.000]  人可能會失信
[00:14:28.000 --> 00:14:30.000]  我們的父母可能會失信
[00:14:30.000 --> 00:14:32.000]  我們的父母可能會出賣我們
