
[00:00:00.000 --> 00:00:05.000]  大家好 今晚很開心跟大家一起
[00:06:46.000 --> 00:06:49.000]  但其實心不是這樣
[00:06:49.000 --> 00:06:52.000]  真愛是真的說你的心
[00:06:52.000 --> 00:06:55.000]  不是說你自己能夠說到什麼話
[00:06:55.000 --> 00:06:57.000]  這個和這段聖經有什麼關係
[00:06:57.000 --> 00:07:00.000]  我首先和大家稍微做一個澄清
[00:07:00.000 --> 00:07:02.000]  這個律法師
[00:07:02.000 --> 00:07:05.000]  聖經說其實是很諷刺的
[00:07:05.000 --> 00:07:06.000]  這個律法師
[00:07:06.000 --> 00:07:08.000]  聖經說這個人很懂得律法
[00:07:08.000 --> 00:07:09.000]  當時的猶太人
[00:07:09.000 --> 00:07:11.000]  這個其實是他們的專家
[00:07:11.000 --> 00:07:13.000]  他們當時研究律法的
[00:07:13.000 --> 00:07:17.000]  是最厲害的師傅
[00:07:17.000 --> 00:07:19.000]  聖經說他是要來什麼呢
[00:07:19.000 --> 00:07:21.000]  去試探耶穌
[00:07:21.000 --> 00:07:22.000]  你留意
[00:07:22.000 --> 00:07:25.000]  他的動機是要去打敗耶穌
[00:07:25.000 --> 00:07:27.000]  於是就問耶穌
[00:07:27.000 --> 00:07:29.000]  我怎樣才能夠承受永生
[00:07:29.000 --> 00:07:30.000]  耶穌就和他說
[00:07:30.000 --> 00:07:31.000]  那你知道啊
[00:07:31.000 --> 00:07:32.000]  你是律法師
[00:07:32.000 --> 00:07:33.000]  你告訴我怎樣承受
[00:07:33.000 --> 00:07:37.000]  於是這個律法師就說了剛才說的那兩句話
[00:07:37.000 --> 00:07:38.000]  金科玉律
[00:07:38.000 --> 00:07:40.000]  今天有人問你
[00:07:40.000 --> 00:07:43.000]  基督教的核心信仰是什麼
[00:07:43.000 --> 00:07:44.000]  全心的愛神
[00:07:44.000 --> 00:07:46.000]  然後全心的愛其他人
[00:07:46.000 --> 00:07:49.000]  這個就是基督教最重要的核心
[00:07:49.000 --> 00:07:51.000]  哇!很厲害啊!這兩句話
[00:07:51.000 --> 00:07:55.000]  一句就說中了整個基督教最重要的核心
[00:07:55.000 --> 00:07:58.000]  難怪他應該得到永生
[00:07:58.000 --> 00:07:59.000]  是吧
[00:07:59.000 --> 00:08:00.000]  留意很多人
[00:08:00.000 --> 00:08:02.000]  如果我們不是很熟悉聖經
[00:08:02.000 --> 00:08:04.000]  經常聽見這兩句話以為是耶穌說的
[00:08:04.000 --> 00:08:06.000]  其實這兩句話不是耶穌說的
[00:08:06.000 --> 00:08:08.000]  聖經那裡說是誰說的
[00:08:08.000 --> 00:08:10.000]  是律法師說的
[00:08:10.000 --> 00:08:12.000]  不過耶穌當然贊成他
[00:08:12.000 --> 00:08:13.000]  你說得很對
[00:08:13.000 --> 00:08:15.000]  而九二九千這兩句話
[00:08:15.000 --> 00:08:18.000]  竟然成為整個基督教裡面
[00:08:18.000 --> 00:08:22.000]  最核心的兩個挑戰的教義
[00:08:22.000 --> 00:08:25.000]  而是來自這個律法師說的
[00:08:25.000 --> 00:08:26.000]  所以我們從任何角度來說
[00:08:26.000 --> 00:08:28.000]  這個律法師所知道的東西
[00:08:28.000 --> 00:08:29.000]  厲害到不得了
[00:08:29.000 --> 00:08:30.000]  而且準確到不得了
[00:08:30.000 --> 00:08:32.000]  不過最諷刺的就是
[00:08:32.000 --> 00:08:35.000]  他這兩句話
[00:08:35.000 --> 00:08:37.000]  你說是什麼核心
[00:08:37.000 --> 00:08:38.000]  是愛
[00:08:38.000 --> 00:08:41.000]  要全心全性全意的愛神
[00:08:41.000 --> 00:08:44.000]  全心全意的愛其他人
[00:08:44.000 --> 00:08:46.000]  這兩句話最下的核心是愛
[00:08:46.000 --> 00:08:48.000]  但是說出來的那個人
[00:08:48.000 --> 00:08:50.000]  他的動機是要打敗別人
[00:08:50.000 --> 00:08:52.000]  是不是很諷刺
[00:08:52.000 --> 00:08:54.000]  內容是說愛
[00:08:54.000 --> 00:08:56.000]  但是他拿這個愛的內容
[00:08:56.000 --> 00:08:57.000]  要打敗耶穌
[00:08:57.000 --> 00:08:59.000]  並且耶穌說你說得對
[00:08:59.000 --> 00:09:03.000]  耶穌沒有強行去剷除他
[00:09:03.000 --> 00:09:05.000]  耶穌說你的動機很差
[00:09:05.000 --> 00:09:06.000]  你說得對
[00:09:06.000 --> 00:09:07.000]  不過你沒用
[00:09:07.000 --> 00:09:08.000]  你沒做
[00:09:08.000 --> 00:09:09.000]  耶穌不是
[00:09:09.000 --> 00:09:11.000]  耶穌其實心裡面就直接跟他說
[00:09:11.000 --> 00:09:12.000]  你說得很對
[00:09:12.000 --> 00:09:13.000]  那你繼續去做吧
[00:09:13.000 --> 00:09:16.000]  但是聖經說那個人還不服
[00:09:16.000 --> 00:09:18.000]  因為他覺得他還沒打敗耶穌
[00:09:18.000 --> 00:09:20.000]  這麼簡單就說完了
[00:09:20.000 --> 00:09:22.000]  還沒,我這麼威風
[00:09:22.000 --> 00:09:24.000]  還要打敗你,打到你認錯為止
[00:09:24.000 --> 00:09:25.000]  於是就繼續挑戰
[00:09:25.000 --> 00:09:28.000]  剛才我說愛淪陷於同自己
[00:09:28.000 --> 00:09:30.000]  老實說,不如你回答吧
[00:09:30.000 --> 00:09:32.000]  你又問我回頭
[00:09:32.000 --> 00:09:33.000]  我問你
[00:09:33.000 --> 00:09:35.000]  誰是我淪陷
[00:09:35.000 --> 00:09:37.000]  這句話很絕
[00:09:37.000 --> 00:09:39.000]  這句話如果你讀神學
[00:09:39.000 --> 00:09:41.000]  你就知道這句話很難回答
[00:09:41.000 --> 00:09:43.000]  意思就是說
[00:09:43.000 --> 00:09:44.000]  誰是我淪陷
[00:09:44.000 --> 00:09:46.000]  我周圍這麼多人
[00:09:46.000 --> 00:09:47.000]  我愛得誰
[00:09:47.000 --> 00:09:48.000]  是不是
[00:09:48.000 --> 00:09:50.000]  這個世界這麼多需要
[00:09:50.000 --> 00:09:51.000]  我愛得誰
[00:09:51.000 --> 00:09:52.000]  如果你要討論下去
[00:09:52.000 --> 00:09:53.000]  真的不容易回答
[00:09:53.000 --> 00:09:55.000]  這個律法師其實很厲害
[00:09:55.000 --> 00:09:57.000]  一下子就打到耶穌那裡
[00:09:57.000 --> 00:09:59.000]  於是耶穌在這個時間就跟他說
[00:09:59.000 --> 00:10:01.000]  這個好撒瑪利亞人的故事
[00:10:01.000 --> 00:10:03.000]  待會這個好撒瑪利亞人的比喻
[00:10:03.000 --> 00:10:04.000]  究竟想說些什麼
[00:10:04.000 --> 00:10:06.000]  待會我們遲些再慢慢跟大家研究
[00:10:06.000 --> 00:10:08.000]  不過我想跟大家說第一件事
[00:10:08.000 --> 00:10:11.000]  這個世界其實有些很諷刺的事情
[00:10:11.000 --> 00:10:13.000]  這個世界其實有很多人說愛
[00:10:13.000 --> 00:10:15.000]  就好像律法師那樣
[00:10:15.000 --> 00:10:16.000]  他說愛
[00:10:16.000 --> 00:10:18.000]  其實他心裡並沒有愛
[00:10:18.000 --> 00:10:20.000]  當然可能未必差到
[00:10:20.000 --> 00:10:22.000]  拿愛這個這樣的幌子
[00:10:22.000 --> 00:10:24.000]  拿愛這個這樣的課題
[00:10:24.000 --> 00:10:26.000]  來打敗耶穌背後的責恨
[00:10:26.000 --> 00:10:28.000]  但是
[00:10:28.000 --> 00:10:29.000]  很多時候
[00:10:29.000 --> 00:10:31.000]  這個就是真愛
[00:10:31.000 --> 00:10:33.000]  又不是真愛的分別
[00:10:33.000 --> 00:10:36.000]  這個世界很多人都會說愛
[00:10:36.000 --> 00:10:38.000]  甚至在我們的家庭裡面
[00:10:38.000 --> 00:10:40.000]  每個家庭誰說不說愛
[00:10:40.000 --> 00:10:42.000]  不愛建立家庭做什麼
[00:10:42.000 --> 00:10:44.000]  如果我不愛你為什麼我會和你結婚
[00:10:44.000 --> 00:10:45.000]  是不是
[00:10:45.000 --> 00:10:47.000]  如果不愛我兒女為什麼我會拼命
[00:10:47.000 --> 00:10:49.000]  這麼辛苦要養大你
[00:10:49.000 --> 00:10:51.000]  但是我們問我們自己
[00:10:51.000 --> 00:10:53.000]  究竟我們的心是不是真愛
[00:10:53.000 --> 00:10:56.000]  有時候我說我很愛那個小孩
[00:10:56.000 --> 00:10:57.000]  很愛他
[00:10:57.000 --> 00:10:59.000]  所以我們給他那麼多事情做
[00:10:59.000 --> 00:11:01.000]  那麼多東西讀這個讀那個
[00:11:01.000 --> 00:11:02.000]  要學這個學那個
[00:11:02.000 --> 00:11:04.000]  希望他讀一間名校
[00:11:04.000 --> 00:11:06.000]  其實我們可能
[00:11:06.000 --> 00:11:08.000]  自己騙了自己都不知道
[00:11:08.000 --> 00:11:10.000]  你的心底裡面
[00:11:10.000 --> 00:11:12.000]  你想拿他來作為你自己一個
[00:11:12.000 --> 00:11:14.000]  自己很驕傲
[00:11:14.000 --> 00:11:16.000]  和朋友聊起來
[00:11:16.000 --> 00:11:18.000]  他沒辦法
[00:11:18.000 --> 00:11:20.000]  他又喜歡讀書
[00:11:20.000 --> 00:11:22.000]  那不就去劍橋
[00:11:22.000 --> 00:11:24.000]  那怎麼辦
[00:11:24.000 --> 00:11:26.000]  你浪費
[00:11:26.000 --> 00:11:28.000]  浪費你的威風
[00:11:28.000 --> 00:11:30.000]  浪費你的兒子厲害
[00:11:32.000 --> 00:11:36.000]  是不是真的從心裡去愛
[00:11:36.000 --> 00:11:38.000]  究竟你心裡
[00:11:38.000 --> 00:11:40.000]  究竟是沒有真愛
[00:11:40.000 --> 00:11:42.000]  那好吧你說了
[00:11:42.000 --> 00:11:43.000]  你來說到
[00:11:43.000 --> 00:11:45.000]  那要心裡才有真愛
[00:11:45.000 --> 00:11:47.000]  要從心裡出發
[00:11:47.000 --> 00:11:49.000]  那什麼叫心裡出發呢
[00:11:49.000 --> 00:11:52.000]  今天晚上我就和大家說三方面好不好
[00:11:52.000 --> 00:11:54.000]  在這段聖經裡
[00:11:54.000 --> 00:11:56.000]  簡單來說就是三樣東西
[00:11:56.000 --> 00:11:58.000]  第一
[00:11:58.000 --> 00:11:59.000]  律法師
[00:11:59.000 --> 00:12:00.000]  第二
[00:12:00.000 --> 00:12:01.000]  耶穌
[00:12:01.000 --> 00:12:03.000]  就是神自己
[00:12:03.000 --> 00:12:04.000]  第三
[00:12:04.000 --> 00:12:06.000]  就是這個故事裡
[00:12:06.000 --> 00:12:08.000]  所說的那些
[00:12:08.000 --> 00:12:10.000]  周圍的淪陷
[00:12:10.000 --> 00:12:11.000]  就是這三樣東西
[00:12:11.000 --> 00:12:12.000]  就是說呢
[00:12:12.000 --> 00:12:14.000]  愛和自己
[00:12:14.000 --> 00:12:16.000]  真愛和神
[00:12:16.000 --> 00:12:20.000]  真愛和其他人
[00:12:20.000 --> 00:12:21.000]  好不好
[00:12:21.000 --> 00:12:22.000]  今天我們和大家說
[00:12:22.000 --> 00:12:25.000]  這件事件裡的三個方向
[00:12:25.000 --> 00:12:28.000]  我們希望在神自己的說話裡
[00:12:28.000 --> 00:12:30.000]  我們看到一些東西
[00:12:30.000 --> 00:12:32.000]  首先我們說
[00:12:32.000 --> 00:12:34.000]  真愛和自我
[00:12:34.000 --> 00:12:36.000]  這裡寫了出來
[00:12:36.000 --> 00:12:38.000]  真愛和自我
[00:12:38.000 --> 00:12:40.000]  有些頂姐妹心裡就說
[00:12:40.000 --> 00:12:42.000]  嘩很複雜的
[00:12:42.000 --> 00:12:44.000]  讀哲學就說這麼複雜
[00:12:44.000 --> 00:12:45.000]  什麼叫自我
[00:12:45.000 --> 00:12:48.000]  難道真愛就不能夠愛自己嗎
[00:12:48.000 --> 00:12:50.000]  很多時候呢
[00:12:50.000 --> 00:12:51.000]  我知道有些人呢
[00:12:51.000 --> 00:12:52.000]  也會心裡說
[00:12:52.000 --> 00:12:54.000]  是啊真愛是不可以愛自己的
[00:12:54.000 --> 00:12:55.000]  要愛其他人的
[00:12:55.000 --> 00:12:57.000]  這個常常都會說的
[00:12:57.000 --> 00:12:59.000]  不過我想今天再和大家深入一點
[00:12:59.000 --> 00:13:00.000]  好不好
[00:13:00.000 --> 00:13:01.000]  我們真的很認真
[00:13:01.000 --> 00:13:02.000]  我講到呢
[00:13:02.000 --> 00:13:03.000]  也是很認真地和大家說
[00:13:03.000 --> 00:13:04.000]  心底裡的說話
[00:13:04.000 --> 00:13:06.000]  我不想講得高調
[00:13:06.000 --> 00:13:08.000]  人怎麼可以不愛自己呢
[00:13:08.000 --> 00:13:10.000]  是不是呢
[00:13:10.000 --> 00:13:11.000]  你常常說
[00:13:11.000 --> 00:13:13.000]  有愛的時候就愛其他人
[00:13:13.000 --> 00:13:14.000]  就不愛自己
[00:13:14.000 --> 00:13:17.000]  人愛自己是天經地義的
[00:13:17.000 --> 00:13:18.000]  你不要說
[00:13:18.000 --> 00:13:19.000]  你不要說我不愛自己
[00:13:19.000 --> 00:13:21.000]  你怎麼會不愛自己呢
[00:13:21.000 --> 00:13:23.000]  你去旅行的時候
[00:13:23.000 --> 00:13:24.000]  拍了一張圖片
[00:13:24.000 --> 00:13:25.000]  看照片
[00:13:25.000 --> 00:13:26.000]  人家都打了WhatsApp
[00:13:26.000 --> 00:13:27.000]  看到自己的照片
[00:13:27.000 --> 00:13:28.000]  你第一眼看誰呢
[00:13:28.000 --> 00:13:30.000]  當然是看你自己
[00:13:30.000 --> 00:13:32.000]  你不會看旁邊那個
[00:13:32.000 --> 00:13:33.000]  第一眼
[00:13:33.000 --> 00:13:34.000]  除非你狂戀他
[00:13:34.000 --> 00:13:35.000]  否則呢
[00:13:35.000 --> 00:13:36.000]  你不會看他
[00:13:36.000 --> 00:13:37.000]  你當然是看自己
[00:13:37.000 --> 00:13:39.000]  這樣算不算自我呢
[00:13:39.000 --> 00:13:41.000]  當然是的
[00:13:41.000 --> 00:13:43.000]  人怎麼可以不愛自己呢
[00:13:43.000 --> 00:13:45.000]  那你說愛自己
[00:13:45.000 --> 00:13:46.000]  剛才說真愛
[00:13:46.000 --> 00:13:49.000]  有什麼衝突呢
[00:13:49.000 --> 00:13:51.000]  我想和大家說
[00:13:51.000 --> 00:13:53.000]  真愛和自己
[00:13:53.000 --> 00:13:55.000]  人不是不需要愛自己
[00:13:55.000 --> 00:13:57.000]  人是不可以愛自己
[00:13:57.000 --> 00:13:58.000]  你不愛自己的時候
[00:13:58.000 --> 00:13:59.000]  你就自殺了
[00:13:59.000 --> 00:14:00.000]  是不是
[00:14:00.000 --> 00:14:02.000]  但是你愛自己
[00:14:02.000 --> 00:14:04.000]  和愛其他人
[00:14:04.000 --> 00:14:07.000]  有一個先後和比重
[00:14:07.000 --> 00:14:09.000]  這個就分別出來
[00:14:09.000 --> 00:14:11.000]  在靈修學的傳統裏面
[00:14:11.000 --> 00:14:13.000]  耶穌會的靈修學傳統裏面
[00:14:13.000 --> 00:14:15.000]  提到有兩種的
[00:14:15.000 --> 00:14:16.000]  兩種的心情
[00:14:16.000 --> 00:14:17.000]  一種叫做
[00:14:17.000 --> 00:14:20.000]  屬靈的歡樂
[00:14:20.000 --> 00:14:23.000]  一種叫做屬靈的憂愁
[00:14:23.000 --> 00:14:25.000]  或者屬靈的失落
[00:14:25.000 --> 00:14:26.000]  Desolation
[00:14:26.000 --> 00:14:27.000]  Consolation
[00:14:27.000 --> 00:14:30.000]  這個我不想說得很複雜
[00:14:30.000 --> 00:14:32.000]  不過最簡單來說
[00:14:32.000 --> 00:14:34.000]  什麼叫做屬靈的歡樂呢
[00:14:34.000 --> 00:14:36.000]  就是無論你做什麼事
[00:14:36.000 --> 00:14:38.000]  最後好像一個
[00:14:38.000 --> 00:14:40.000]  一個旋轉一個的
[00:14:40.000 --> 00:14:41.000]  一個spiral
[00:14:41.000 --> 00:14:43.000]  一個旋渦這樣
[00:14:43.000 --> 00:14:45.000]  最後指向的是神
[00:14:45.000 --> 00:14:47.000]  或者其他人的話
[00:14:47.000 --> 00:14:49.000]  這個就是一個屬靈的歡樂
[00:14:49.000 --> 00:14:51.000]  因為一個人的生命
[00:14:51.000 --> 00:14:54.000]  真的叫做有愛和不是自我
[00:14:54.000 --> 00:14:55.000]  就是他做任何事的時候
[00:14:55.000 --> 00:14:58.000]  最後最後他最終極的目的
[00:14:58.000 --> 00:15:02.000]  那個動機是為了其他人的需要
[00:15:02.000 --> 00:15:03.000]  的福祉
[00:15:03.000 --> 00:15:04.000]  或者為了神的緣故
[00:15:04.000 --> 00:15:06.000]  什麼叫屬靈的失落呢
[00:15:06.000 --> 00:15:07.000]  就是無論你做什麼
[00:15:07.000 --> 00:15:09.000]  甚至可能是很屬靈的
[00:15:09.000 --> 00:15:10.000]  可能是很宗教性的東西
[00:15:10.000 --> 00:15:12.000]  但是轉來轉去最後
[00:15:12.000 --> 00:15:14.000]  其實心底裏面最後的
[00:15:14.000 --> 00:15:16.000]  是為了你自己的話
[00:15:16.000 --> 00:15:17.000]  轉到最後
[00:15:17.000 --> 00:15:18.000]  所以那一刻不是起始點
[00:15:18.000 --> 00:15:19.000]  而是終點
[00:15:19.000 --> 00:15:21.000]  他終於為了你自己的話
[00:15:21.000 --> 00:15:24.000]  這個仍然是屬靈的失落
[00:15:24.000 --> 00:15:25.000]  屬靈的歡樂的意思
