
[00:00:00.000 --> 00:00:06.700]  今天和大家一起思想的經文是出自於
[00:09:15.920 --> 00:09:19.320]  樣式不代表你是一模一樣
[00:09:19.320 --> 00:09:22.440]  但是你可以直接反映出
[00:09:22.440 --> 00:09:25.320]  那個原本做你的目標
[00:09:25.320 --> 00:09:26.760]  或者那個人
[00:09:26.760 --> 00:09:28.920]  在這裡就是上帝
[00:09:28.920 --> 00:09:32.360]  人按照上帝的樣式
[00:09:32.360 --> 00:09:34.080]  來去被做出來
[00:09:34.080 --> 00:09:37.840]  所以人應該有上帝
[00:09:37.840 --> 00:09:41.360]  他那個應有的屬性
[00:09:41.360 --> 00:09:42.280]  明不明白
[00:09:42.280 --> 00:09:45.320]  有些像上帝的地方
[00:09:45.320 --> 00:09:48.840]  和上帝是有直接關聯的地方的
[00:09:48.840 --> 00:09:52.720]  能夠反映出上帝是怎樣的
[00:09:52.720 --> 00:09:54.360]  而另一方面
[00:09:54.360 --> 00:09:56.960]  就是談論到原來屬神的人
[00:09:56.960 --> 00:10:00.520]  是帶有上帝樣式之外
[00:10:00.520 --> 00:10:04.240]  他們還有一個衍生的責任
[00:10:04.240 --> 00:10:10.320]  所以這個就是要生養眾多片滿地面
[00:10:10.320 --> 00:10:12.880]  治理者地
[00:10:12.880 --> 00:10:14.480]  不單止有上帝的樣式
[00:10:14.480 --> 00:10:16.800]  而且他們要延展
[00:10:16.800 --> 00:10:21.000]  有衍生的重要責任
[00:10:21.000 --> 00:10:24.520]  所以今天我們所看這個
[00:10:24.520 --> 00:10:28.280]  炎和光的比喻的時候
[00:10:28.280 --> 00:10:31.720]  我們就要在這個基礎之下
[00:10:31.720 --> 00:10:35.520]  繼續去看下耶穌怎樣去介紹
[00:10:35.520 --> 00:10:38.360]  我們要有上帝的樣式
[00:10:38.360 --> 00:10:41.400]  同時我們怎樣能夠衍生出
[00:10:41.400 --> 00:10:44.120]  好像在神創造人的時候
[00:10:44.120 --> 00:10:48.280]  上帝原本期望人應該達到的樣式
[00:10:48.280 --> 00:10:50.200]  和他的活動
[00:10:50.200 --> 00:10:52.800]  第一方面我們去看的就是
[00:10:52.800 --> 00:10:56.360]  這個炎和光的比喻的內容
[00:10:56.360 --> 00:11:00.200]  基本上是從五章的第十三節
[00:11:00.200 --> 00:11:02.800]  和第五章十四至十五節
[00:11:02.800 --> 00:11:05.360]  兩個的部分而組成的
[00:11:05.360 --> 00:11:07.400]  我們稱這個為一個
[00:11:07.400 --> 00:11:12.240]  炎和光同為一的比喻
[00:11:12.240 --> 00:11:15.480]  和炎和光同為一的比喻
[00:11:15.480 --> 00:11:18.840]  這是一個很特別的比喻
[00:11:18.840 --> 00:11:20.440]  聖經有些比喻
[00:11:20.440 --> 00:11:22.840]  特別是耶穌講比喻的時候
[00:11:22.840 --> 00:11:27.000]  有些是有兩重的比喻
[00:11:27.000 --> 00:11:28.200]  一起並排的
[00:11:28.200 --> 00:11:30.440]  這是其中一個
[00:11:30.440 --> 00:11:34.440]  在第五章十三節和十四至十五節的時候
[00:11:34.440 --> 00:11:37.480]  我們看到耶穌就這樣說
[00:11:37.480 --> 00:11:40.480]  耶穌說你們是什麼東西
[00:11:40.480 --> 00:11:41.560]  兩方面
[00:11:41.560 --> 00:11:46.560]  地上的炎和世上的光
[00:11:46.560 --> 00:11:49.080]  你說牧師好像有些東西不同
[00:11:49.080 --> 00:11:50.880]  和合本的版本說
[00:11:50.880 --> 00:11:55.200]  你們是世上的炎
[00:11:55.200 --> 00:11:57.640]  而不是說地上的炎
[00:11:57.640 --> 00:12:01.280]  但是如果我們去參考原文聖經的時候
[00:12:01.280 --> 00:12:07.360]  這個是的確是用地上的炎的意思
[00:12:07.360 --> 00:12:08.720]  所以英文聖經
[00:12:08.720 --> 00:12:10.720]  如果大家有機會去參考
[00:12:10.720 --> 00:12:13.400]  新英文翻譯的時候
[00:12:13.400 --> 00:12:15.160]  它同樣可以解讀
[00:12:15.160 --> 00:12:19.680]  地上的炎
[00:12:19.680 --> 00:12:22.120]  對我們耶穌說
[00:12:22.120 --> 00:12:24.360]  你們是世上的光
[00:12:24.360 --> 00:12:26.360]  世上的光是什麼東西
[00:12:26.360 --> 00:12:29.040]  原來這裡指的是世上
[00:12:29.040 --> 00:12:32.760]  是指地以外的空間
[00:12:32.760 --> 00:12:36.360]  如果我們去明白原文聖經的時候
[00:12:36.360 --> 00:12:37.960]  我們就會明白到
[00:12:37.960 --> 00:12:39.960]  其實耶穌這樣的陳述
[00:12:39.960 --> 00:12:44.080]  就是說你是地上的炎
[00:12:44.080 --> 00:12:50.360]  而同時你也是其餘空間裡面的光
[00:12:50.360 --> 00:12:55.240]  不過這個光不是我們指太陽光
[00:12:55.240 --> 00:12:56.400]  大姐姐妹
[00:12:56.400 --> 00:12:58.280]  不要隨便說光
[00:12:58.280 --> 00:13:00.360]  我就想是光
[00:13:00.360 --> 00:13:02.360]  什麼光太陽光
[00:13:02.360 --> 00:13:06.480]  或者我家裡有很漂亮的水晶燈
[00:13:06.480 --> 00:13:08.680]  所照出來開著的光
[00:13:08.680 --> 00:13:10.360]  不是隨便的
[00:13:10.360 --> 00:13:14.400]  在這裡聖經很清楚為我們界定了
[00:13:14.400 --> 00:13:17.920]  耶穌說這個光是什麼光
[00:13:17.920 --> 00:13:21.360]  是成造在山上
[00:13:21.360 --> 00:13:24.000]  是不能隱藏的
[00:13:24.000 --> 00:13:26.120]  這裡加了這個陳述
[00:13:26.120 --> 00:13:30.680]  就是把那個光收窄到
[00:13:30.680 --> 00:13:34.640]  指在城裡面的一些光
[00:13:34.640 --> 00:13:36.160]  城裡面什麼光
[00:13:36.160 --> 00:13:38.400]  城裡面都有很多光
[00:13:38.400 --> 00:13:40.400]  我們再看第十五節
[00:13:40.400 --> 00:13:43.680]  這裡說的是人點燈
[00:13:43.680 --> 00:13:45.680]  我們就會看到
[00:13:45.680 --> 00:13:50.400]  這個炎和光的比喻
[00:13:50.400 --> 00:13:55.400]  其實耶穌陳述的時候有很仔細的界定
[00:13:55.400 --> 00:13:58.800]  一方面是指地上的炎
[00:13:58.800 --> 00:14:03.120]  第二方面是指在一個城裡面
[00:14:03.120 --> 00:14:06.160]  這個城是一個山上面的城
[00:14:06.160 --> 00:14:13.920]  而且裡面的光是指家家戶戶裡面所有的光
[00:14:13.920 --> 00:14:18.680]  而我們說到這個光是在一個城裡面
[00:14:18.680 --> 00:14:24.400]  是有一個已經有規劃或者有秩序的光
[00:14:24.400 --> 00:14:27.360]  就是說其實在每一個家庭裡面
[00:14:27.360 --> 00:14:29.240]  都很陳設的光
[00:14:29.240 --> 00:14:30.400]  我們做什麼
[00:14:30.400 --> 00:14:33.480]  我們當然是照亮家庭
[00:14:33.480 --> 00:14:36.120]  所以在這個比喻裡面
[00:14:36.120 --> 00:14:37.960]  談論到這兩樣東西
[00:14:37.960 --> 00:14:39.600]  炎和光
[00:14:39.600 --> 00:14:42.560]  其實涵蓋了所有的空間
[00:14:42.560 --> 00:14:45.480]  耶穌說你們就是炎和光
[00:14:45.480 --> 00:14:50.040]  是在每家戶戶裡面會找到的
[00:14:50.040 --> 00:14:51.840]  我們就要問了
[00:14:51.840 --> 00:14:54.080]  炎和光是什麼
[00:14:54.080 --> 00:14:57.440]  在這個陳述裡面
[00:14:57.440 --> 00:14:59.560]  我們就要很小心
[00:14:59.560 --> 00:15:04.400]  很多時候我們去聽炎和光的比喻
[00:15:04.400 --> 00:15:07.200]  我們會聽到很多各式各樣的解釋
[00:15:07.200 --> 00:15:09.280]  我一會會逐樣解釋的
[00:15:09.280 --> 00:15:10.880]  或者會提及的
[00:15:10.880 --> 00:15:12.680]  我們去看一下
[00:15:12.680 --> 00:15:19.040]  當耶穌談論到炎和光這兩樣東西的時候
[00:15:19.040 --> 00:15:26.040]  他的陳述都用了一個反面的否定語的語句的句式
[00:15:26.040 --> 00:15:29.600]  留著給他們知道
[00:15:29.600 --> 00:15:32.520]  我們看一下第一部分說炎的
[00:15:32.520 --> 00:15:33.400]  炎是什麼
[00:15:33.400 --> 00:15:34.000]  第十三節
[00:15:34.000 --> 00:15:36.000]  他說這個炎是什麼
[00:15:36.000 --> 00:15:38.760]  若失了味
[00:15:38.760 --> 00:15:43.040]  怎能叫它再鹹呢
[00:15:43.040 --> 00:15:47.720]  但是是一句否定的陳述句子來的
[00:15:47.720 --> 00:15:49.360]  這句句子說到
[00:15:49.360 --> 00:15:55.840]  若那些炎失了鹹的本質
[00:15:55.840 --> 00:16:01.600]  這些的所謂的儘管是炎柱
[00:16:01.600 --> 00:16:07.360]  它就根本沒有辦法可以再逆轉它
[00:16:07.360 --> 00:16:08.880]  沒有了鹹味
[00:16:08.880 --> 00:16:11.200]  變回有鹹味
[00:16:11.200 --> 00:16:13.440]  在這個陳述句裡面
[00:16:13.440 --> 00:16:17.680]  很多的聖經學者
[00:16:17.680 --> 00:16:18.840]  很多的基督徒
[00:16:18.840 --> 00:16:22.680]  就在想很多解釋
[00:16:22.680 --> 00:16:25.960]  因為他再說到後來就說
[00:16:25.960 --> 00:16:27.160]  以後沒用了
[00:16:27.160 --> 00:16:29.280]  這些炎沒用了
[00:16:29.280 --> 00:16:31.000]  失了鹹味了
[00:16:31.000 --> 00:16:32.040]  沒用了
[00:16:32.040 --> 00:16:34.000]  就會不過丟在外面
[00:16:34.000 --> 00:16:36.000]  被人踐踏了
[00:16:36.000 --> 00:16:38.600]  就引發很多人這樣想
[00:16:38.600 --> 00:16:42.280]  其中一個很有趣的解釋
[00:16:42.280 --> 00:16:44.440]  就是解釋到
[00:16:44.440 --> 00:16:46.360]  其實炎是什麼
[00:16:46.360 --> 00:16:47.960]  在當時古今東
[00:16:47.960 --> 00:16:51.480]  他們的炎是海炎
[00:16:51.480 --> 00:16:54.600]  如果大姐妹買過海鹽
[00:16:54.600 --> 00:16:55.800]  你也會留意到
[00:16:55.800 --> 00:16:58.200]  我記得小時候買過海鹽
[00:16:58.200 --> 00:17:00.440]  因為我家以前只用海鹽
[00:17:00.440 --> 00:17:04.760]  海鹽就不太乾淨
[00:17:04.760 --> 00:17:06.760]  有時候裡面有些沙
[00:17:06.760 --> 00:17:10.760]  有很多黑色的東西
[00:17:10.760 --> 00:17:12.520]  混在鹽裡
[00:17:12.520 --> 00:17:14.520]  所以有時候煮菜
[00:17:14.520 --> 00:17:19.640]  如果直接從鹽瓶裡拿出來
[00:17:19.640 --> 00:17:20.840]  拿去煮菜
[00:17:20.840 --> 00:17:22.840]  就會咬下去
[00:17:22.840 --> 00:17:23.960]  為什麼呢
[00:17:23.960 --> 00:17:25.560]  因為咬到沙石
[00:17:25.560 --> 00:17:29.720]  曬鹽的地方其實是一個大平地
[00:17:29.720 --> 00:17:31.320]  隨時可能有沙石
[00:17:31.320 --> 00:17:32.840]  有些聖經的學者
[00:17:32.840 --> 00:17:34.840]  有些基督徒就在這裡這樣想
[00:17:34.840 --> 00:17:38.520]  所以這裡所說的是什麼
[00:17:38.520 --> 00:17:43.800]  就是說到鹽我們要去用的時候
[00:17:43.800 --> 00:17:45.320]  不是隨便用的
[00:17:45.320 --> 00:17:47.880]  因為鹽裡面很多污糟的東西
[00:17:47.880 --> 00:17:49.160]  沙沙石石
[00:17:49.160 --> 00:17:51.160]  泥沙混在一起
[00:17:51.160 --> 00:17:55.320]  於是有個工序
[00:17:55.320 --> 00:17:57.320]  叫做洗鹽
[00:17:57.320 --> 00:17:58.520]  洗鹽是什麼意思
[00:17:58.520 --> 00:18:02.120]  就是把鹽放在大瓶裡
[00:18:02.120 --> 00:18:04.600]  然後不是直接用鹽來用
[00:18:04.600 --> 00:18:05.800]  就是怎麼
[00:18:05.800 --> 00:18:07.080]  倒水下去
[00:18:07.080 --> 00:18:09.320]  然後攪拌鹽
[00:18:09.320 --> 00:18:10.600]  攪拌的時候
[00:18:10.600 --> 00:18:14.520]  沙沙石石會慢慢沉下去
[00:18:14.520 --> 00:18:19.240]  水就會把鹽味變成鹽水
[00:18:19.240 --> 00:18:22.520]  你就拿鹽水來煮食
[00:18:22.520 --> 00:18:24.520]  鹽水就鹹
[00:18:24.520 --> 00:18:25.960]  又沒有雜質
[00:18:25.960 --> 00:18:27.160]  就可以用
[00:18:27.160 --> 00:18:31.160]  耶穌可能指的是洗鹽
[00:18:31.160 --> 00:18:32.600]  洗了鹽之後
[00:18:32.600 --> 00:18:33.880]  我們煮菜
[00:18:33.880 --> 00:18:39.480]  剩餘在煮完菜的鹽水用光
[00:18:39.480 --> 00:18:43.880]  剩下的就是雜質
[00:18:43.880 --> 00:18:45.880]  就丟在外間
[00:18:45.880 --> 00:18:48.680]  然後就被人踐踏
[00:18:48.680 --> 00:18:51.000]  其中一個很普遍的解釋
[00:18:51.000 --> 00:18:52.040]  是這樣用的
[00:18:52.040 --> 00:18:54.040]  聽起來好像很有道理
[00:18:54.040 --> 00:18:57.000]  星期學者還有一些考究
[00:18:57.000 --> 00:18:58.600]  他說還有一些人
[00:18:58.600 --> 00:19:00.600]  研究古近東的文化
[00:19:00.600 --> 00:19:03.400]  原來發現到阿拉伯人
[00:19:03.400 --> 00:19:05.400]  有這個習慣
[00:19:05.400 --> 00:19:07.400]  他們喜歡煮東西的時候
[00:19:07.400 --> 00:19:10.920]  在爐底放很多鹽
[00:19:10.920 --> 00:19:15.480]  他不直接把食物用鹽醃
[00:19:15.480 --> 00:19:17.960]  他把鹽全部鋪在爐底
[00:19:17.960 --> 00:19:19.480]  然後點火
[00:19:19.480 --> 00:19:21.480]  爐很熱
[00:19:21.480 --> 00:19:22.440]  很熱的時候
[00:19:22.440 --> 00:19:26.360]  會把食物放在鹽上煮
[00:19:26.360 --> 00:19:28.920]  食物就會黏著鹽分
[00:19:28.920 --> 00:19:33.320]  就會開始把鹽分滲入食物裡面
[00:19:33.320 --> 00:19:36.520]  這是阿拉伯人煮菜的特色
[00:19:36.520 --> 00:19:40.280]  經過長期運用那堆鹽的時候
[00:19:40.280 --> 00:19:44.360]  鹽煮一會兒就會因為化學作用
[00:19:44.360 --> 00:19:46.360]  沒有了鹹味
[00:19:46.360 --> 00:19:48.360]  變成沙
[00:19:48.360 --> 00:19:52.360]  於是要定期把鹽
[00:19:52.360 --> 00:19:53.560]  他說沙
[00:19:53.560 --> 00:19:54.840]  剷出來
[00:19:54.840 --> 00:19:56.840]  丟在外間的裡面
[00:19:56.840 --> 00:19:58.840]  然後就可以把他們
[00:19:58.840 --> 00:20:03.320]  變成一些被人任意踐踏的泥沙
[00:20:03.320 --> 00:20:05.320]  聽節目
[00:20:05.320 --> 00:20:07.320]  這些解釋
[00:20:07.320 --> 00:20:09.320]  是很吸引人的
[00:20:09.320 --> 00:20:14.040]  但這些解釋完全不尊重聖經的解釋
[00:20:14.040 --> 00:20:17.160]  因為這些解釋完全不在聖經裡面找到
[00:20:17.160 --> 00:20:20.760]  是一些聖經以外人巧
[00:20:20.760 --> 00:20:23.480]  自己想的一些理由
[00:20:23.480 --> 00:20:25.960]  以為耶穌就是這個意思
[00:20:25.960 --> 00:20:29.320]  在這段聖經裡面
[00:20:29.320 --> 00:20:31.880]  其實耶穌想說什麼呢
[00:20:31.880 --> 00:20:33.880]  特別說到鹽
[00:20:33.880 --> 00:20:37.320]  鹽除非它不是真的鹽
[00:20:37.320 --> 00:20:39.960]  如果真的是鹽的時候
[00:20:39.960 --> 00:20:43.960]  鹽就不會變成沒有了鹹味
[00:20:43.960 --> 00:20:45.320]  鹽就是鹽
[00:20:45.320 --> 00:20:47.320]  鹽會變成沒有鹹味的
[00:20:47.320 --> 00:20:49.320]  明白嗎
[00:20:49.320 --> 00:20:51.320]  所以在這段聖經裡面
[00:20:51.320 --> 00:20:54.520]  除非你是假鹽
