
[00:00:00.000 --> 00:00:08.000]  很高興能夠今天繼續和弟兄姊妹分享主的話語
[00:03:45.000 --> 00:03:48.000]  你就看著它一隻一隻飛過來
[00:03:48.000 --> 00:03:50.000]  摘一顆一顆
[00:03:50.000 --> 00:03:53.000]  有時候它在吃的時候摘了一顆
[00:03:53.000 --> 00:03:54.000]  還看一看我
[00:03:54.000 --> 00:03:57.000]  好像說我現在吃了你那棵桑果樹
[00:03:57.000 --> 00:03:59.000]  地面也是
[00:03:59.000 --> 00:04:00.000]  因為結出很多桑果
[00:04:00.000 --> 00:04:02.000]  很多在地面的動物
[00:04:02.000 --> 00:04:03.000]  你想出的動物都有
[00:04:03.000 --> 00:04:06.000]  兔啊、老鼠啊,什麼都有
[00:04:06.000 --> 00:04:08.000]  總之你想到的動物它都會來吃
[00:04:08.000 --> 00:04:13.000]  所以這棵桑果樹就很忙碌
[00:04:13.000 --> 00:04:17.000]  如果我們不能趁著它成熟的時候
[00:04:17.000 --> 00:04:20.000]  也趁著適當的時間
[00:04:20.000 --> 00:04:24.000]  在那個時候將這顆桑果摘下來的時候
[00:04:24.000 --> 00:04:26.000]  蘇州過後就沒艇搭
[00:04:26.000 --> 00:04:28.000]  你想吃都沒得吃
[00:04:28.000 --> 00:04:33.000]  其實上帝做事也是很類似的
[00:04:33.000 --> 00:04:37.000]  他要在一個最成熟的時間去做
[00:04:37.000 --> 00:04:39.000]  就好像這棵桑果樹
[00:04:39.000 --> 00:04:41.000]  你早摘它又不能吃
[00:04:41.000 --> 00:04:43.000]  因為它綠色的時候是酸的
[00:04:43.000 --> 00:04:45.000]  但是它剛剛熟的時候
[00:04:45.000 --> 00:04:46.000]  你就要很摘
[00:04:46.000 --> 00:04:47.000]  如果你不摘就沒了
[00:04:47.000 --> 00:04:48.000]  要不就被鳥吃了
[00:04:48.000 --> 00:04:50.000]  要不就掉到地上就沒了
[00:04:50.000 --> 00:04:51.000]  如果不是
[00:04:51.000 --> 00:04:53.000]  你就唯有摘到那顆
[00:04:53.000 --> 00:04:57.000]  真的有紫色、深色的桑果
[00:04:57.000 --> 00:05:00.000]  那你才可以真的找到這棵桑果樹
[00:05:00.000 --> 00:05:02.000]  最精華的時間
[00:05:02.000 --> 00:05:04.000]  最精彩的時間去享受
[00:05:04.000 --> 00:05:06.000]  上帝做事就是這樣
[00:05:06.000 --> 00:05:08.000]  他很多時候做事
[00:05:08.000 --> 00:05:10.000]  在那個時間表上面
[00:05:10.000 --> 00:05:12.000]  他看得很準確
[00:05:12.000 --> 00:05:14.000]  在一個適當的時間
[00:05:14.000 --> 00:05:16.000]  上帝就會做適當的事情
[00:05:16.000 --> 00:05:18.000]  在上一堂主日課裡
[00:05:18.000 --> 00:05:20.000]  其實我已經和大家說過
[00:05:20.000 --> 00:05:25.000]  上帝去拯救他的以色列民
[00:05:25.000 --> 00:05:27.000]  其實最重要的
[00:05:27.000 --> 00:05:29.000]  就不是只不過是說
[00:05:29.000 --> 00:05:34.000]  在這群南國猶大國裡的以色列民
[00:05:34.000 --> 00:05:36.000]  然後拯救他們
[00:05:36.000 --> 00:05:40.000]  然後上帝就將其他所有萬國
[00:05:40.000 --> 00:05:42.000]  在他周邊的所有國家
[00:05:42.000 --> 00:05:44.000]  將他們全部殺死
[00:05:44.000 --> 00:05:45.000]  不是的
[00:05:45.000 --> 00:05:47.000]  其實上帝的拯救
[00:05:47.000 --> 00:05:52.000]  其實也是落在很小的世界的人身上
[00:05:52.000 --> 00:05:55.000]  只不過是藉著猶太人
[00:05:55.000 --> 00:05:57.000]  來將上帝的心思
[00:05:57.000 --> 00:05:58.000]  去啟示出來
[00:05:58.000 --> 00:06:00.000]  告訴我們
[00:06:00.000 --> 00:06:03.000]  在約爾書第三章第一節
[00:06:03.000 --> 00:06:05.000]  將他第一節的開始
[00:06:05.000 --> 00:06:08.000]  其實我們已經看見了這樣的現象
[00:06:08.000 --> 00:06:13.000]  耶和華神不單止扭轉了整個局面
[00:06:13.000 --> 00:06:18.000]  上帝召回那些曾經受過苦害的
[00:06:18.000 --> 00:06:22.000]  或者受過耶和華神去懲戒過
[00:06:22.000 --> 00:06:26.000]  教導過 罰過的猶太國的子民
[00:06:26.000 --> 00:06:32.000]  讓他們回歸成為猶太國剩餘下來的漁民
[00:06:32.000 --> 00:06:35.000]  然後回來與上帝一起去參與
[00:06:35.000 --> 00:06:39.000]  審判列國的活動之外
[00:06:39.000 --> 00:06:42.000]  上帝同時間是做什麼呢?
[00:06:42.000 --> 00:06:45.000]  上帝的心其實同樣是希望
[00:06:45.000 --> 00:06:47.000]  在周邊國家的人
[00:06:47.000 --> 00:06:52.000]  你都可以看見上帝怎樣對待他們的子民
[00:06:52.000 --> 00:06:56.000]  然後藉此讓列國的人
[00:06:56.000 --> 00:07:00.000]  他們都能夠真的可以回轉過來
[00:07:00.000 --> 00:07:02.000]  那怎樣做呢?
[00:07:02.000 --> 00:07:04.000]  在上文我們已經說過了
[00:07:04.000 --> 00:07:12.000]  在當時在泰爾、西頓和四周的這些非利士人
[00:07:12.000 --> 00:07:19.000]  圍繞著猶太國的人群、族裔
[00:07:19.000 --> 00:07:24.000]  其實他們趁著耶和華神去教導以色列民的時候
[00:07:24.000 --> 00:07:26.000]  他們去趁火打劫
[00:07:26.000 --> 00:07:29.000]  其實這件事也是上帝藉著這個時間
[00:07:29.000 --> 00:07:33.000]  去讓這些人的罪顯明出來
[00:07:33.000 --> 00:07:34.000]  大兄姐妹
[00:07:34.000 --> 00:07:37.000]  很多時候我們對罪的顯明
[00:07:37.000 --> 00:07:39.000]  我們就有一個錯誤理解
[00:07:39.000 --> 00:07:40.000]  哪裡有罪
[00:07:40.000 --> 00:07:42.000]  我們作為神的子民
[00:07:42.000 --> 00:07:44.000]  我們就要趕盡殺絕
[00:07:44.000 --> 00:07:46.000]  將這些罪去除掉
[00:07:46.000 --> 00:07:47.000]  大兄姐妹
[00:07:47.000 --> 00:07:51.000]  其實我們很多時候有這種自異的心態
[00:07:51.000 --> 00:07:55.000]  其實上帝很多時候的做法就是
[00:07:55.000 --> 00:07:57.000]  讓有罪的人
[00:07:57.000 --> 00:08:00.000]  他們的罪自己彰顯出來
[00:08:00.000 --> 00:08:03.000]  讓這些人在罪當中的人
[00:08:03.000 --> 00:08:05.000]  自己看回自己的罪
[00:08:05.000 --> 00:08:10.000]  從而去體驗自己的罪所帶來的錯誤
[00:08:10.000 --> 00:08:14.000]  也讓這些人覺悟他們的罪
[00:08:14.000 --> 00:08:15.000]  然後去悔改
[00:08:15.000 --> 00:08:18.000]  這個正正是上帝的心意
[00:08:18.000 --> 00:08:20.000]  所以在上一堂我們已經說過了
[00:08:20.000 --> 00:08:24.000]  上帝要去審判這些列國的時候
[00:08:24.000 --> 00:08:26.000]  不是只抓他們來
[00:08:26.000 --> 00:08:28.000]  你們以前做過多少壞事
[00:08:28.000 --> 00:08:30.000]  不是這麼簡單
[00:08:30.000 --> 00:08:33.000]  上帝就是召他們來
[00:08:33.000 --> 00:08:36.000]  叫猶大國的子民召他們來
[00:08:36.000 --> 00:08:40.000]  去到這個審判場的地方
[00:08:40.000 --> 00:08:42.000]  然後怎麼樣做
[00:08:42.000 --> 00:08:44.000]  就是讓這幫人
[00:08:44.000 --> 00:08:48.000]  昔日怎麼惡待過猶大國的子民呢
[00:08:48.000 --> 00:08:51.000]  他們這幫四方列國的人
[00:08:51.000 --> 00:08:55.000]  怎麼樣去經歷同類的懲罰
[00:08:55.000 --> 00:08:56.000]  所以我曾經說過
[00:08:56.000 --> 00:08:59.000]  上帝的審判其實是一個很公平
[00:08:59.000 --> 00:09:03.000]  很對稱的一個懲罰
[00:09:03.000 --> 00:09:06.000]  他不會過於你曾經犯過的罪
[00:09:06.000 --> 00:09:09.000]  然後用過於的手段去懲罰你
[00:09:09.000 --> 00:09:10.000]  為什麼呢
[00:09:10.000 --> 00:09:12.000]  因為上帝很希望人
[00:09:12.000 --> 00:09:14.000]  藉著這個過程
[00:09:14.000 --> 00:09:19.000]  去嘗回他自己所做的罪的同等的程度
[00:09:19.000 --> 00:09:24.000]  讓他們能夠去激發他們認罪悔改的心
[00:09:24.000 --> 00:09:28.000]  也就此可以讓他們這幫人
[00:09:28.000 --> 00:09:31.000]  可以去看見上帝的審判的公平
[00:09:31.000 --> 00:09:33.000]  上帝怎麼審判公平
[00:09:33.000 --> 00:09:35.000]  所以在這段經文裡面
[00:09:35.000 --> 00:09:36.000]  我們就看見
[00:09:36.000 --> 00:09:38.000]  從第三章第九節到第十一節
[00:09:38.000 --> 00:09:39.000]  我們之前已經看見
[00:09:39.000 --> 00:09:41.000]  上帝說你放馬過來吧
[00:09:41.000 --> 00:09:45.000]  你過來用你最大的能力來攻打我吧
[00:09:45.000 --> 00:09:48.000]  用這些方法來掠奪
[00:09:48.000 --> 00:09:50.000]  希望你用這些方法來教育我吧
[00:09:50.000 --> 00:09:52.000]  但是在這個過程當中
[00:09:52.000 --> 00:09:56.000]  上帝卻清楚告訴他們
[00:09:56.000 --> 00:09:59.000]  其實你們就算憑多大的力量也好
[00:09:59.000 --> 00:10:02.000]  你根本就沒有辦法去戰勝上帝
[00:10:02.000 --> 00:10:05.000]  因為這個世界的主宰不是你們
[00:10:05.000 --> 00:10:08.000]  而是上帝耶和華神
[00:10:08.000 --> 00:10:09.000]  於是怎麼樣呢
[00:10:09.000 --> 00:10:11.000]  我們就看見
[00:10:11.000 --> 00:10:15.000]  泰爾、西頓和菲利士人
[00:10:15.000 --> 00:10:18.000]  看見上帝就說你這樣啊
[00:10:18.000 --> 00:10:20.000]  你以為你很厲害嗎
[00:10:20.000 --> 00:10:23.000]  你以為你要跟我打
[00:10:23.000 --> 00:10:24.000]  我沒有將士嗎
[00:10:24.000 --> 00:10:25.000]  我都有
[00:10:25.000 --> 00:10:27.000]  你以為我沒有武器嗎
[00:10:27.000 --> 00:10:28.000]  我都有
[00:10:28.000 --> 00:10:31.000]  所以在第九節到第十一節
[00:10:31.000 --> 00:10:34.000]  我們看見他們就趕緊
[00:10:34.000 --> 00:10:36.000]  在上帝說
[00:10:36.000 --> 00:10:41.000]  你儘管過來跟我打一場戰爭吧
[00:10:41.000 --> 00:10:42.000]  在這個時候
[00:10:42.000 --> 00:10:46.000]  他們就趕緊用他們的農業工具
[00:10:46.000 --> 00:10:48.000]  去做刀、劍、矛
[00:10:48.000 --> 00:10:50.000]  來跟上帝打仗
[00:10:50.000 --> 00:10:54.000]  並且大言不慚地說
[00:10:54.000 --> 00:10:57.000]  我也是一個戰士
[00:10:57.000 --> 00:10:59.000]  在這個情況之下
[00:10:59.000 --> 00:11:00.000]  上帝就說
[00:11:00.000 --> 00:11:01.000]  那好吧
[00:11:01.000 --> 00:11:02.000]  就用盡你的方法
[00:11:02.000 --> 00:11:03.000]  你招兵買馬
[00:11:03.000 --> 00:11:06.000]  找齊你那些相熟的
[00:11:06.000 --> 00:11:08.000]  支持你的同伴
[00:11:08.000 --> 00:11:11.000]  能夠讓他們一起來跟我打這場戰
[00:11:11.000 --> 00:11:13.000]  希望怎樣
[00:11:13.000 --> 00:11:16.000]  讓你們輸得口服心服
[00:11:16.000 --> 00:11:19.000]  而今天我們所看這段經文
[00:11:19.000 --> 00:11:22.000]  就是談論到這場戰果
[00:11:22.000 --> 00:11:25.000]  可以說是閃電式的完成
[00:11:25.000 --> 00:11:27.000]  這個所以就是今天我們所看的
[00:11:27.000 --> 00:11:29.000]  這段經文
[00:11:29.000 --> 00:11:32.000]  上帝原來看準這個時間
[00:11:32.000 --> 00:11:34.000]  就在這個時候施行審判
[00:11:34.000 --> 00:11:36.000]  能夠希望藉此去
[00:11:36.000 --> 00:11:40.000]  能夠幫助四周圍的人
[00:11:40.000 --> 00:11:42.000]  同樣可以去認罪悔改
[00:11:42.000 --> 00:11:43.000]  所以今天的題目
[00:11:43.000 --> 00:11:44.000]  時候朦了
[00:11:44.000 --> 00:11:46.000]  The time is for
[00:11:46.000 --> 00:11:47.000]  就是告訴我們
[00:11:47.000 --> 00:11:49.000]  上帝看準這個時機
[00:11:49.000 --> 00:11:51.000]  來準備教導這幫人
[00:11:51.000 --> 00:11:52.000]  好了
[00:11:52.000 --> 00:11:56.000]  我們在聽這堂道的內容之前
[00:11:56.000 --> 00:11:58.000]  我們再讀一次這段經文
[00:11:58.000 --> 00:12:01.000]  在約爾書第十二
[00:12:01.000 --> 00:12:03.000]  第三章第十二節
[00:12:03.000 --> 00:12:05.000]  至到第十三節
[00:12:05.000 --> 00:12:07.000]  萬民都當興起
[00:12:07.000 --> 00:12:10.000]  上到約約沙發谷
[00:12:10.000 --> 00:12:12.000]  因為我必坐在那裡
[00:12:12.000 --> 00:12:15.000]  審判四圍的列國
[00:12:15.000 --> 00:12:16.000]  開廉罷
[00:12:16.000 --> 00:12:19.000]  因為莊稼屬了
[00:12:19.000 --> 00:12:20.000]  淺達罷
[00:12:20.000 --> 00:12:23.000]  因為酒渣滿了
[00:12:23.000 --> 00:12:24.000]  酒池盈逸
[00:12:24.000 --> 00:12:27.000]  他們的罪惡甚大
[00:12:27.000 --> 00:12:29.000]  在這段聖經裡
[00:12:29.000 --> 00:12:31.000]  我們會分為兩個部分
[00:12:31.000 --> 00:12:33.000]  一起去思想這段經文
[00:12:33.000 --> 00:12:34.000]  第一個部分就是
[00:12:34.000 --> 00:12:36.000]  從第三章第十三節
[00:12:36.000 --> 00:12:37.000]  十二節
[00:12:37.000 --> 00:12:38.000]  對不起
[00:12:38.000 --> 00:12:39.000]  第三章第十二節
[00:12:39.000 --> 00:12:41.000]  我們會看一個題目就是
[00:12:41.000 --> 00:12:45.000]  上帝的審判等待著我們
[00:12:45.000 --> 00:12:47.000]  其實在這一節的一開始
[00:12:47.000 --> 00:12:51.000]  我們在希伯來文的版本的聖經裡
[00:12:51.000 --> 00:12:53.000]  就看到用了兩個所謂
[00:12:53.000 --> 00:12:55.000]  Justice的動詞
[00:12:55.000 --> 00:12:56.000]  什麼叫做Justice
[00:12:56.000 --> 00:12:58.000]  就是一個勸喻式的動詞
[00:12:58.000 --> 00:13:00.000]  這兩個動詞是什麼呢
[00:13:00.000 --> 00:13:02.000]  在和合本的版本裡
[00:13:02.000 --> 00:13:04.000]  其實就寫得不是那麼清楚
[00:13:04.000 --> 00:13:07.000]  但如果我們回到這段經文裡
[00:13:07.000 --> 00:13:09.000]  這兩個動詞就包括
[00:13:09.000 --> 00:13:11.000]  興起和上道
[00:13:11.000 --> 00:13:13.000]  這兩個字眼
[00:13:13.000 --> 00:13:15.000]  興起是什麼意思呢
[00:13:15.000 --> 00:13:17.000]  興起其實這個字眼
[00:13:17.000 --> 00:13:19.000]  在前文其實已經用過
[00:13:19.000 --> 00:13:21.000]  在第三章第七節
[00:13:21.000 --> 00:13:23.000]  和第三章第九節裡
[00:13:23.000 --> 00:13:24.000]  都同樣用到這個字
[00:13:24.000 --> 00:13:26.000]  不過翻譯有些不同
[00:13:26.000 --> 00:13:28.000]  就是叫激動
[00:13:28.000 --> 00:13:30.000]  Arouse
[00:13:30.000 --> 00:13:32.000]  挑動起
[00:13:32.000 --> 00:13:36.000]  鼓動起他們有這個行動
[00:13:36.000 --> 00:13:38.000]  耶和華神在這裡說
[00:13:38.000 --> 00:13:40.000]  你們現在就來啟動
[00:13:40.000 --> 00:13:44.000]  挑動起他們戰爭的情緒
[00:13:44.000 --> 00:13:45.000]  就好像一些國家
[00:13:45.000 --> 00:13:48.000]  如果要為了參加一些比賽
[00:13:48.000 --> 00:13:49.000]  運動員
[00:13:49.000 --> 00:13:50.000]  我們上次已經說過
[00:13:50.000 --> 00:13:52.000]  他們不是說突然間
[00:13:52.000 --> 00:13:53.000]  又很懶散
[00:13:53.000 --> 00:13:56.000]  突然間跳到這個運動場上
[00:13:56.000 --> 00:13:58.000]  就會突然破世界紀錄
[00:13:58.000 --> 00:13:59.000]  不是這樣的
[00:13:59.000 --> 00:14:01.000]  通常就是有一個時間
[00:14:01.000 --> 00:14:02.000]  逐級逐級的
[00:14:02.000 --> 00:14:05.000]  將運動員的表現提升
[00:14:05.000 --> 00:14:07.000]  希望激動起他們
[00:14:07.000 --> 00:14:09.000]  最高的狀態
[00:14:09.000 --> 00:14:11.000]  去到最巔峰的時候
[00:14:11.000 --> 00:14:13.000]  去參加比賽
[00:14:13.000 --> 00:14:15.000]  打仗也有這樣的情況
[00:14:15.000 --> 00:14:17.000]  有些國家就是怎樣
[00:14:17.000 --> 00:14:18.000]  不管怎樣
[00:14:18.000 --> 00:14:19.000]  用一些方法
[00:14:19.000 --> 00:14:21.000]  去激動起自己的國民
[00:14:21.000 --> 00:14:22.000]  激動起他的軍人
[00:14:22.000 --> 00:14:24.000]  讓全國的人
[00:14:24.000 --> 00:14:25.000]  全隊的軍隊
[00:14:25.000 --> 00:14:27.000]  一起去到帶著一份
[00:14:27.000 --> 00:14:28.000]  興奮的心情
[00:14:28.000 --> 00:14:29.000]  你不要管對錯
[00:14:29.000 --> 00:14:30.000]  國家要打這場仗
[00:14:30.000 --> 00:14:32.000]  你就去打吧
[00:14:32.000 --> 00:14:33.000]  用這種手段
[00:14:33.000 --> 00:14:34.000]  用這種方式
[00:14:34.000 --> 00:14:36.000]  去鼓動人去戰爭
[00:14:36.000 --> 00:14:38.000]  耶和華神在這裡也這樣
[00:14:38.000 --> 00:14:41.000]  既然你們要和我去打一場仗
[00:14:41.000 --> 00:14:43.000]  也希望透過這場仗
[00:14:43.000 --> 00:14:45.000]  讓你們看到你們軟弱的地方
[00:14:45.000 --> 00:14:47.000]  或者你們所仗勵的人
[00:14:47.000 --> 00:14:48.000]  並不是一回事
[00:14:48.000 --> 00:14:49.000]  第一件事
[00:14:49.000 --> 00:14:50.000]  就叫他
[00:14:50.000 --> 00:14:51.000]  那你就來吧
[00:14:51.000 --> 00:14:52.000]  激動起
[00:14:52.000 --> 00:14:54.000]  興起你們的兵士
[00:14:54.000 --> 00:14:56.000]  來一起和我打這場仗
[00:14:56.000 --> 00:14:57.000]  第二
[00:14:57.000 --> 00:14:58.000]  這個動詞就是
[00:14:58.000 --> 00:15:00.000]  上到若沙伐谷
[00:15:00.000 --> 00:15:02.000]  上到這個字眼
[00:15:02.000 --> 00:15:05.000]  也曾經在第九節裡面用到
[00:15:05.000 --> 00:15:06.000]  你沒有聽錯
[00:15:06.000 --> 00:15:07.000]  沒錯
[00:15:07.000 --> 00:15:08.000]  在第九節裡面
[00:15:08.000 --> 00:15:10.000]  同時也用了
[00:15:10.000 --> 00:15:13.000]  興起和上到這個動詞
[00:15:13.000 --> 00:15:14.000]  換句話來說
[00:15:14.000 --> 00:15:15.000]  其實耶和華神
[00:15:15.000 --> 00:15:18.000]  在第三章第九節裡面
[00:15:18.000 --> 00:15:20.000]  其實就要求神的子民
[00:15:20.000 --> 00:15:23.000]  包括若以先知
[00:15:23.000 --> 00:15:25.000]  去向列國作出這個宣佈
[00:15:25.000 --> 00:15:28.000]  你們鼓動起你們的戰士
[00:15:28.000 --> 00:15:30.000]  鼓動起你們的國民
[00:15:30.000 --> 00:15:31.000]  一起上來
[00:15:31.000 --> 00:15:35.000]  去和我進行一場的較量
[00:15:35.000 --> 00:15:37.000]  作為神的子民
[00:15:37.000 --> 00:15:38.000]  特別我們所看到的
[00:15:38.000 --> 00:15:41.000]  這幫猶大國的愚民
[00:15:41.000 --> 00:15:44.000]  他們曾經被這些
[00:15:44.000 --> 00:15:46.000]  其他的國家
[00:15:46.000 --> 00:15:50.000]  泰爾 西頓 菲利士四境的人
[00:15:50.000 --> 00:15:52.000]  曾經去趁著
[00:15:52.000 --> 00:15:54.000]  他們被耶和神教導的時候
[00:15:54.000 --> 00:15:55.000]  趁火打劫
[00:15:55.000 --> 00:15:57.000]  賣了你的子女
[00:15:57.000 --> 00:16:00.000]  去到老遠的家鄉裡面
[00:16:00.000 --> 00:16:01.000]  在這個時候
[00:16:01.000 --> 00:16:02.000]  如果你說
[00:16:02.000 --> 00:16:05.000]  單單要他們去作出這個宣告
[00:16:05.000 --> 00:16:08.000]  由單單這幫的愚民
[00:16:08.000 --> 00:16:11.000]  他們所剩無幾的
[00:16:11.000 --> 00:16:13.000]  來到去和上帝
[00:16:13.000 --> 00:16:16.000]  曾經昔日欺負過他們的人
[00:16:16.000 --> 00:16:17.000]  去打我
[00:16:17.000 --> 00:16:19.000]  打這場仗有沒有得打
[00:16:19.000 --> 00:16:20.000]  如果真的這樣
[00:16:20.000 --> 00:16:22.000]  就真的沒得打
[00:16:22.000 --> 00:16:23.000]  昔日我都被他欺負了
[00:16:23.000 --> 00:16:26.000]  現在我怎麼打得贏他
[00:16:26.000 --> 00:16:29.000]  上帝你還要我去挖苦他
[00:16:29.000 --> 00:16:32.000]  但是在這段聖經請留意
[00:16:32.000 --> 00:16:33.000]  我剛開始說
[00:16:33.000 --> 00:16:34.000]  這是用了一個所謂
[00:16:34.000 --> 00:16:36.000]  Justice的動詞
[00:16:36.000 --> 00:16:38.000]  就是說勸喻式
[00:16:38.000 --> 00:16:40.000]  或者鼓動式的語句
[00:16:40.000 --> 00:16:41.000]  用英文說
[00:16:41.000 --> 00:16:43.000]  Let's come
[00:16:43.000 --> 00:16:44.000]  Let's be aroused
[00:16:44.000 --> 00:16:45.000]  所以我們為什麼
[00:16:45.000 --> 00:16:47.000]  讀英文版本聖經
[00:16:47.000 --> 00:16:49.000]  就有這樣的作用
[00:16:49.000 --> 00:16:52.000]  你鼓動這幫國民來
[00:16:52.000 --> 00:16:54.000]  來課馬過來
[00:16:54.000 --> 00:16:55.000]  Bring it on
[00:16:55.000 --> 00:16:58.000]  能夠來和我打這場仗
[00:16:58.000 --> 00:17:01.000]  猶大國的子民
[00:17:01.000 --> 00:17:04.000]  在這一次他們就不怕了
[00:17:04.000 --> 00:17:05.000]  為什麼
[00:17:05.000 --> 00:17:07.000]  其實前文我們已經說過
[00:17:07.000 --> 00:17:09.000]  在第三章十一節裡面
[00:17:09.000 --> 00:17:11.000]  曾經說過他們怎麼樣
[00:17:11.000 --> 00:17:14.000]  和上帝一個共同的心願
[00:17:14.000 --> 00:17:17.000]  上帝你會派你的戰士們
[00:17:17.000 --> 00:17:19.000]  來到一起參與
[00:17:19.000 --> 00:17:21.000]  不只是我們這幫愚民
[00:17:21.000 --> 00:17:23.000]  曾經被欺負過的人去打
[00:17:23.000 --> 00:17:26.000]  因為上帝你會派兵
[00:17:26.000 --> 00:17:28.000]  來和我一起打這場仗
[00:17:28.000 --> 00:17:30.000]  但更重要的就是
[00:17:30.000 --> 00:17:32.000]  他們和上帝是同心
[00:17:32.000 --> 00:17:33.000]  另一件事
[00:17:33.000 --> 00:17:35.000]  更重要的是什麼
[00:17:35.000 --> 00:17:38.000]  這一次他們打這場的仗
[00:17:38.000 --> 00:17:41.000]  猶大國不是憑自己的紀律
[00:17:41.000 --> 00:17:43.000]  我們再看回這節聖經
[00:17:43.000 --> 00:17:45.000]  第三章第十二節
[00:17:45.000 --> 00:17:46.000]  他說
[00:17:46.000 --> 00:17:53.000]  因為我必坐在那裡審判四圍的列國
[00:17:53.000 --> 00:17:55.000]  這句話是什麼意思呢
[00:17:55.000 --> 00:17:57.000]  意思就是說
[00:17:57.000 --> 00:18:02.000]  上帝在這一場的審判決勝場局裡面
